year,state,county,rate_low_birth_weight,rate_low_birth_weight_lb,rate_low_birth_weight_ub,rate_low_birth_weight_quality
2017,51,173,0.08,0.077,0.083,3
2017,51,175,0.08,0.077,0.083,3
2017,51,177,0.07,0.057,0.083,1
2017,51,179,0.07,0.058,0.082,1
2017,51,181,0.08,0.077,0.083,3
2017,51,183,0.08,0.077,0.083,3
2017,51,185,0.08,0.077,0.083,3
2017,51,187,0.08,0.077,0.083,3
2017,51,191,0.08,0.077,0.083,3
2017,51,193,0.08,0.077,0.083,3
2017,51,195,0.08,0.077,0.083,3
2017,51,197,0.08,0.077,0.083,3
2017,51,199,0.08,0.077,0.083,3
2017,51,510,0.07,0.06,0.08,1
2017,51,520,0.08,0.077,0.083,3
2017,51,530,0.08,0.077,0.083,3
2017,51,540,0.08,0.077,0.083,3
2017,51,550,0.09,0.08,0.1,1
2017,51,570,0.08,0.077,0.083,3
2017,51,580,0.08,0.077,0.083,3
2017,51,590,0.08,0.077,0.083,3
2017,51,595,0.08,0.077,0.083,3
2017,51,600,0.08,0.077,0.083,3
2017,51,610,0.08,0.077,0.083,3
2017,51,620,0.08,0.077,0.083,3
2017,51,630,0.08,0.077,0.083,3
2017,51,640,0.08,0.077,0.083,3
2017,51,650,0.11,0.095,0.125,1
2017,51,660,0.08,0.077,0.083,3
2017,51,670,0.08,0.077,0.083,3
2017,51,678,0.08,0.077,0.083,3
2017,51,680,0.08,0.077,0.083,3
2017,51,683,0.08,0.077,0.083,3
2017,51,685,0.08,0.077,0.083,3
2017,51,690,0.08,0.077,0.083,3
2017,51,700,0.11,0.098,0.122,1
2017,51,710,0.11,0.099,0.121,1
2017,51,720,0.08,0.077,0.083,3
2017,51,730,0.08,0.077,0.083,3
2017,51,735,0.08,0.077,0.083,3
2017,51,740,0.08,0.077,0.083,3
2017,51,750,0.08,0.077,0.083,3
2017,51,760,0.11,0.099,0.121,1
2017,51,770,0.08,0.077,0.083,3
2017,51,775,0.08,0.077,0.083,3
2017,51,790,0.08,0.077,0.083,3
2017,51,800,0.08,0.077,0.083,3
2017,51,810,0.08,0.073,0.087,1
2017,51,820,0.08,0.077,0.083,3
2017,51,830,0.08,0.077,0.083,3
2017,51,840,0.08,0.077,0.083,3
2017,53,001,0.06,0.056,0.064,3
2017,53,003,0.06,0.056,0.064,3
2017,53,005,0.07,0.06,0.08,1
2017,53,007,0.06,0.056,0.064,3
2017,53,009,0.06,0.056,0.064,3
2017,53,011,0.07,0.063,0.077,1
2017,53,013,0.06,0.056,0.064,3
2017,53,015,0.07,0.056,0.084,1
2017,53,017,0.06,0.056,0.064,3
2017,53,019,0.06,0.056,0.064,3
2017,53,021,0.06,0.056,0.064,3
2017,53,023,0.06,0.056,0.064,3
2017,53,025,0.06,0.056,0.064,3
2017,53,027,0.06,0.056,0.064,3
2017,53,029,0.06,0.056,0.064,3
2017,53,031,0.06,0.056,0.064,3
2017,53,033,0.07,0.067,0.073,1
2017,53,035,0.06,0.051,0.069,1
2017,53,037,0.06,0.056,0.064,3
2017,53,039,0.06,0.056,0.064,3
2017,53,041,0.06,0.056,0.064,3
2017,53,043,0.06,0.056,0.064,3
2017,53,045,0.06,0.056,0.064,3
2017,53,047,0.06,0.056,0.064,3
2017,53,049,0.06,0.056,0.064,3
2017,53,051,0.06,0.056,0.064,3
2017,53,053,0.07,0.065,0.075,1
2017,53,055,0.06,0.056,0.064,3
2017,53,057,0.06,0.048,0.072,1
2017,53,059,0.06,0.056,0.064,3
2017,53,061,0.06,0.055,0.065,1
2017,53,063,0.07,0.063,0.077,1
2017,53,065,0.06,0.056,0.064,3
2017,53,067,0.07,0.061,0.079,1
2017,53,069,0.06,0.056,0.064,3
2017,53,071,0.06,0.056,0.064,3
2017,53,073,0.06,0.05,0.07,1
2017,53,075,0.06,0.056,0.064,3
2017,53,077,0.06,0.052,0.068,1
2017,54,001,0.09,0.085,0.095,3
2017,54,003,0.09,0.075,0.105,1
2017,54,005,0.09,0.085,0.095,3
2017,54,007,0.09,0.085,0.095,3
2017,54,009,0.09,0.085,0.095,3
2017,54,011,0.09,0.085,0.095,3
2017,54,013,0.09,0.085,0.095,3
2017,54,015,0.09,0.085,0.095,3
2017,54,017,0.09,0.085,0.095,3
2017,54,019,0.09,0.085,0.095,3
2017,54,021,0.09,0.085,0.095,3
2017,54,023,0.09,0.085,0.095,3
2017,54,025,0.09,0.085,0.095,3
2017,54,027,0.09,0.085,0.095,3
2017,54,029,0.09,0.085,0.095,3
2017,54,031,0.09,0.085,0.095,3
2017,54,033,0.09,0.085,0.095,3
2017,54,035,0.09,0.085,0.095,3
2017,54,037,0.09,0.085,0.095,3
2017,54,039,0.1,0.087,0.113,1
2017,54,041,0.09,0.085,0.095,3
2017,54,043,0.09,0.085,0.095,3
2017,54,045,0.09,0.085,0.095,3
2017,54,047,0.09,0.085,0.095,3
2017,54,049,0.09,0.085,0.095,3
2017,54,051,0.09,0.085,0.095,3
2017,54,053,0.09,0.085,0.095,3
2017,54,055,0.09,0.085,0.095,3
2017,54,057,0.09,0.085,0.095,3
2017,54,059,0.09,0.085,0.095,3
2017,54,061,0.09,0.085,0.095,3
2017,54,063,0.09,0.085,0.095,3
2017,54,065,0.09,0.085,0.095,3
2017,54,067,0.09,0.085,0.095,3
2017,54,069,0.09,0.085,0.095,3
2017,54,071,0.09,0.085,0.095,3
2017,54,073,0.09,0.085,0.095,3
2017,54,075,0.09,0.085,0.095,3
2017,54,077,0.09,0.085,0.095,3
2017,54,079,0.09,0.085,0.095,3
2017,54,081,0.09,0.085,0.095,3
2017,54,083,0.09,0.085,0.095,3
2017,54,085,0.09,0.085,0.095,3
2017,54,087,0.09,0.085,0.095,3
2017,54,089,0.09,0.085,0.095,3
2017,54,091,0.09,0.085,0.095,3
2017,54,093,0.09,0.085,0.095,3
2017,54,095,0.09,0.085,0.095,3
2017,54,097,0.09,0.085,0.095,3
2017,54,099,0.09,0.085,0.095,3
2017,54,101,0.09,0.085,0.095,3
2017,54,103,0.09,0.085,0.095,3
2017,54,105,0.09,0.085,0.095,3
2017,54,107,0.09,0.085,0.095,3
2017,54,109,0.09,0.085,0.095,3
2017,55,001,0.06,0.057,0.063,3
2017,55,003,0.06,0.057,0.063,3
2017,55,005,0.06,0.057,0.063,3
2017,55,007,0.06,0.057,0.063,3
2017,55,009,0.07,0.061,0.079,1
2017,55,011,0.06,0.057,0.063,3
2017,55,013,0.06,0.057,0.063,3
2017,55,015,0.06,0.057,0.063,3
2017,55,017,0.06,0.057,0.063,3
2017,55,019,0.06,0.057,0.063,3
2017,55,021,0.06,0.057,0.063,3
2017,55,023,0.06,0.057,0.063,3
2017,55,025,0.07,0.063,0.077,1
2017,55,027,0.06,0.057,0.063,3
2017,55,029,0.06,0.057,0.063,3
2017,55,031,0.06,0.057,0.063,3
2017,55,033,0.06,0.057,0.063,3
2017,55,035,0.06,0.057,0.063,3
2017,55,037,0.06,0.057,0.063,3
2017,55,039,0.07,0.055,0.085,1
2017,55,041,0.06,0.057,0.063,3
2017,55,043,0.06,0.057,0.063,3
2017,55,045,0.06,0.057,0.063,3
2017,55,047,0.06,0.057,0.063,3
2017,55,049,0.06,0.057,0.063,3
2017,55,051,0.06,0.057,0.063,3
2017,55,053,0.06,0.057,0.063,3
2017,55,055,0.06,0.057,0.063,3
2017,55,057,0.06,0.057,0.063,3
2017,55,059,0.09,0.077,0.103,1
2017,55,061,0.06,0.057,0.063,3
2017,55,063,0.06,0.046,0.074,1
2017,55,065,0.06,0.057,0.063,3
2017,55,067,0.06,0.057,0.063,3
2017,55,069,0.06,0.057,0.063,3
2017,55,071,0.06,0.057,0.063,3
2017,55,073,0.06,0.048,0.072,1
2017,55,075,0.06,0.057,0.063,3
2017,55,077,0.06,0.057,0.063,3
2017,55,078,0.06,0.057,0.063,3
2017,55,079,0.11,0.105,0.115,1
2017,55,081,0.06,0.057,0.063,3
2017,55,083,0.06,0.057,0.063,3
2017,55,085,0.06,0.057,0.063,3
2017,55,087,0.07,0.059,0.081,1
2017,55,089,0.06,0.057,0.063,3
2017,55,091,0.06,0.057,0.063,3
2017,55,093,0.06,0.057,0.063,3
2017,55,095,0.06,0.057,0.063,3
2017,55,097,0.06,0.057,0.063,3
2017,55,099,0.06,0.057,0.063,3
2017,55,101,0.1,0.088,0.112,1
2017,55,103,0.06,0.057,0.063,3
2017,55,105,0.07,0.059,0.081,1
2017,55,107,0.06,0.057,0.063,3
2017,55,109,0.06,0.057,0.063,3
2017,55,111,0.06,0.057,0.063,3
2017,55,113,0.06,0.057,0.063,3
2017,55,115,0.06,0.057,0.063,3
2017,55,117,0.05,0.038,0.062,1
2017,55,119,0.06,0.057,0.063,3
2017,55,121,0.06,0.057,0.063,3
2017,55,123,0.06,0.057,0.063,3
2017,55,125,0.06,0.057,0.063,3
2017,55,127,0.06,0.045,0.075,1
2017,55,129,0.06,0.057,0.063,3
2017,55,131,0.05,0.038,0.062,1
2017,55,133,0.07,0.062,0.078,1
2017,55,135,0.06,0.057,0.063,3
2017,55,137,0.06,0.057,0.063,3
2017,55,139,0.07,0.058,0.082,1
2017,55,141,0.06,0.057,0.063,3
2017,56,001,0.09,0.083,0.097,3
2017,56,003,0.09,0.083,0.097,3
2017,56,005,0.09,0.083,0.097,3
2017,56,007,0.09,0.083,0.097,3
2017,56,009,0.09,0.083,0.097,3
2017,56,011,0.09,0.083,0.097,3
2017,56,013,0.09,0.083,0.097,3
2017,56,015,0.09,0.083,0.097,3
2017,56,017,0.09,0.083,0.097,3
2017,56,019,0.09,0.083,0.097,3
2017,56,021,0.09,0.083,0.097,3
2017,56,023,0.09,0.083,0.097,3
2017,56,025,0.09,0.083,0.097,3
2017,56,027,0.09,0.083,0.097,3
2017,56,029,0.09,0.083,0.097,3
2017,56,031,0.09,0.083,0.097,3
2017,56,033,0.09,0.083,0.097,3
2017,56,035,0.09,0.083,0.097,3
2017,56,037,0.09,0.083,0.097,3
2017,56,039,0.09,0.083,0.097,3
2017,56,041,0.09,0.083,0.097,3
2017,56,043,0.09,0.083,0.097,3
2017,56,045,0.09,0.083,0.097,3
2018,01,001,0.1,0.096,0.104,3
2018,01,003,0.09,0.078,0.102,1
2018,01,005,0.1,0.096,0.104,3
2018,01,007,0.1,0.096,0.104,3
2018,01,009,0.1,0.096,0.104,3
2018,01,011,0.1,0.096,0.104,3
2018,01,013,0.1,0.096,0.104,3
2018,01,015,0.1,0.083,0.117,1
2018,01,017,0.1,0.096,0.104,3
2018,01,019,0.1,0.096,0.104,3
2018,01,021,0.1,0.096,0.104,3
2018,01,023,0.1,0.096,0.104,3
2018,01,025,0.1,0.096,0.104,3
2018,01,027,0.1,0.096,0.104,3
2018,01,029,0.1,0.096,0.104,3
2018,01,031,0.1,0.096,0.104,3
2018,01,033,0.1,0.096,0.104,3
2018,01,035,0.1,0.096,0.104,3
2018,01,037,0.1,0.096,0.104,3
2018,01,039,0.1,0.096,0.104,3
2018,01,041,0.1,0.096,0.104,3
2018,01,043,0.1,0.096,0.104,3
2018,01,045,0.1,0.096,0.104,3
2018,01,047,0.1,0.096,0.104,3
2018,01,049,0.1,0.096,0.104,3
2018,01,051,0.1,0.096,0.104,3
2018,01,053,0.1,0.096,0.104,3
2018,01,055,0.11,0.092,0.128,1
2018,01,057,0.1,0.096,0.104,3
2018,01,059,0.1,0.096,0.104,3
2018,01,061,0.1,0.096,0.104,3
2018,01,063,0.1,0.096,0.104,3
2018,01,065,0.1,0.096,0.104,3
2018,01,067,0.1,0.096,0.104,3
2018,01,069,0.11,0.093,0.127,1
2018,01,071,0.1,0.096,0.104,3
2018,01,073,0.12,0.113,0.127,1
2018,01,075,0.1,0.096,0.104,3
2018,01,077,0.1,0.096,0.104,3
2018,01,079,0.1,0.096,0.104,3
2018,01,081,0.1,0.086,0.114,1
2018,01,083,0.1,0.096,0.104,3
2018,01,085,0.1,0.096,0.104,3
2018,01,087,0.1,0.096,0.104,3
2018,01,089,0.11,0.101,0.119,1
2018,01,091,0.1,0.096,0.104,3
2018,01,093,0.1,0.096,0.104,3
2018,01,095,0.1,0.096,0.104,3
2018,01,097,0.13,0.121,0.139,1
2018,01,099,0.1,0.096,0.104,3
2018,01,101,0.14,0.128,0.152,1
2018,01,103,0.09,0.075,0.105,1
2018,01,105,0.1,0.096,0.104,3
2018,01,107,0.1,0.096,0.104,3
2018,01,109,0.1,0.096,0.104,3
2018,01,111,0.1,0.096,0.104,3
2018,01,113,0.1,0.096,0.104,3
2018,01,115,0.1,0.096,0.104,3
2018,01,117,0.09,0.078,0.102,1
2018,01,119,0.1,0.096,0.104,3
2018,01,121,0.1,0.096,0.104,3
2018,01,123,0.1,0.096,0.104,3
2018,01,125,0.1,0.088,0.112,1
2018,01,127,0.1,0.096,0.104,3
2018,01,129,0.1,0.096,0.104,3
2018,01,131,0.1,0.096,0.104,3
2018,01,133,0.1,0.096,0.104,3
2018,02,013,0.05,0.045,0.055,3
2018,02,016,0.05,0.045,0.055,3
2018,02,020,0.07,0.062,0.078,1
2018,02,050,0.05,0.045,0.055,3
2018,02,060,0.05,0.045,0.055,3
2018,02,068,0.05,0.045,0.055,3
2018,02,070,0.05,0.045,0.055,3
2018,02,090,0.05,0.045,0.055,3
2018,02,100,0.05,0.045,0.055,3
2018,02,105,0.05,0.045,0.055,3
2018,02,110,0.05,0.045,0.055,3
2018,02,122,0.05,0.045,0.055,3
2018,02,130,0.05,0.045,0.055,3
2018,02,150,0.05,0.045,0.055,3
2018,02,158,0.05,0.045,0.055,3
2018,02,164,0.05,0.045,0.055,3
2018,02,170,0.05,0.045,0.055,3
2018,02,180,0.05,0.045,0.055,3
2018,02,185,0.05,0.045,0.055,3
2018,02,188,0.05,0.045,0.055,3
2018,02,195,0.05,0.045,0.055,3
2018,02,198,0.05,0.045,0.055,3
2018,02,220,0.05,0.045,0.055,3
2018,02,230,0.05,0.045,0.055,3
2018,02,240,0.05,0.045,0.055,3
2018,02,261,0.05,0.045,0.055,3
2018,02,275,0.05,0.045,0.055,3
2018,02,282,0.05,0.045,0.055,3
2018,02,290,0.05,0.045,0.055,3
2018,04,001,0.08,0.07,0.09,3
2018,04,003,0.08,0.066,0.094,2
2018,04,005,0.08,0.066,0.094,2
2018,04,007,0.08,0.07,0.09,3
2018,04,009,0.08,0.07,0.09,3
2018,04,011,0.08,0.07,0.09,3
2018,04,012,0.08,0.07,0.09,3
2018,04,013,0.07,0.068,0.072,2
2018,04,015,0.07,0.058,0.082,2
2018,04,017,0.09,0.075,0.105,2
2018,04,019,0.08,0.075,0.085,2
2018,04,021,0.07,0.063,0.077,2
2018,04,023,0.08,0.07,0.09,3
2018,04,025,0.07,0.058,0.082,2
2018,04,027,0.06,0.052,0.068,2
2018,05,001,0.1,0.096,0.104,3
2018,05,003,0.1,0.096,0.104,3
2018,05,005,0.1,0.096,0.104,3
2018,05,007,0.09,0.081,0.099,1
2018,05,009,0.1,0.096,0.104,3
2018,05,011,0.1,0.096,0.104,3
2018,05,013,0.1,0.096,0.104,3
2018,05,015,0.1,0.096,0.104,3
2018,05,017,0.1,0.096,0.104,3
2018,05,019,0.1,0.096,0.104,3
2018,05,021,0.1,0.096,0.104,3
2018,05,023,0.1,0.096,0.104,3
2018,05,025,0.1,0.096,0.104,3
2018,05,027,0.1,0.096,0.104,3
2018,05,029,0.1,0.096,0.104,3
2018,05,031,0.1,0.096,0.104,3
2018,05,033,0.1,0.096,0.104,3
2018,05,035,0.1,0.096,0.104,3
2018,05,037,0.1,0.096,0.104,3
2018,05,039,0.1,0.096,0.104,3
2018,05,041,0.1,0.096,0.104,3
2018,05,043,0.1,0.096,0.104,3
2018,05,045,0.07,0.057,0.083,1
2018,05,047,0.1,0.096,0.104,3
2018,05,049,0.1,0.096,0.104,3
2018,05,051,0.1,0.096,0.104,3
2018,05,053,0.1,0.096,0.104,3
2018,05,055,0.1,0.096,0.104,3
2018,05,057,0.1,0.096,0.104,3
2018,05,059,0.1,0.096,0.104,3
2018,05,061,0.1,0.096,0.104,3
2018,05,063,0.1,0.096,0.104,3
2018,05,065,0.1,0.096,0.104,3
2018,05,067,0.1,0.096,0.104,3
2018,05,069,0.1,0.096,0.104,3
2018,05,071,0.1,0.096,0.104,3
2018,05,073,0.1,0.096,0.104,3
2018,05,075,0.1,0.096,0.104,3
2018,05,077,0.1,0.096,0.104,3
2018,05,079,0.1,0.096,0.104,3
2018,05,081,0.1,0.096,0.104,3
2018,05,083,0.1,0.096,0.104,3
2018,05,085,0.1,0.096,0.104,3
2018,05,087,0.1,0.096,0.104,3
2018,05,089,0.1,0.096,0.104,3
2018,05,091,0.1,0.096,0.104,3
2018,05,093,0.1,0.096,0.104,3
2018,05,095,0.1,0.096,0.104,3
2018,05,097,0.1,0.096,0.104,3
2018,05,099,0.1,0.096,0.104,3
2018,05,101,0.1,0.096,0.104,3
2018,05,103,0.1,0.096,0.104,3
2018,05,105,0.1,0.096,0.104,3
2018,05,107,0.1,0.096,0.104,3
2018,05,109,0.1,0.096,0.104,3
2018,05,111,0.1,0.096,0.104,3
2018,05,113,0.1,0.096,0.104,3
2018,05,115,0.1,0.096,0.104,3
2018,05,117,0.1,0.096,0.104,3
2018,05,119,0.11,0.101,0.119,1
2018,05,121,0.1,0.096,0.104,3
2018,05,123,0.1,0.096,0.104,3
2018,05,125,0.08,0.065,0.095,1
2018,05,127,0.1,0.096,0.104,3
2018,05,129,0.1,0.096,0.104,3
2018,05,131,0.08,0.067,0.093,1
2018,05,133,0.1,0.096,0.104,3
2018,05,135,0.1,0.096,0.104,3
2018,05,137,0.1,0.096,0.104,3
2018,05,139,0.1,0.096,0.104,3
2018,05,141,0.1,0.096,0.104,3
2018,05,143,0.08,0.071,0.089,1
2018,05,145,0.1,0.096,0.104,3
2018,05,147,0.1,0.096,0.104,3
2018,05,149,0.1,0.096,0.104,3
2018,06,001,0.07,0.066,0.074,1
2018,06,003,0.07,0.065,0.075,3
2018,06,005,0.07,0.065,0.075,3
2018,06,007,0.06,0.051,0.069,1
2018,06,009,0.07,0.065,0.075,3
2018,06,011,0.07,0.065,0.075,3
2018,06,013,0.07,0.065,0.075,1
2018,06,015,0.07,0.065,0.075,3
2018,06,017,0.07,0.058,0.082,1
2018,06,019,0.08,0.076,0.084,1
2018,06,021,0.07,0.065,0.075,3
2018,06,023,0.07,0.056,0.084,1
2018,06,025,0.06,0.051,0.069,1
2018,06,027,0.07,0.065,0.075,3
2018,06,029,0.07,0.066,0.074,1
2018,06,031,0.07,0.059,0.081,1
2018,06,033,0.07,0.065,0.075,3
2018,06,035,0.07,0.065,0.075,3
2018,06,037,0.07,0.068,0.072,1
2018,06,039,0.07,0.059,0.081,1
2018,06,041,0.05,0.041,0.059,1
2018,06,043,0.07,0.065,0.075,3
2018,06,045,0.07,0.065,0.075,3
2018,06,047,0.06,0.053,0.067,1
2018,06,049,0.07,0.065,0.075,3
2018,06,051,0.07,0.065,0.075,3
2018,06,053,0.07,0.063,0.077,1
2018,06,055,0.07,0.056,0.084,1
2018,06,057,0.07,0.065,0.075,3
2018,06,059,0.06,0.058,0.062,1
2018,06,061,0.06,0.052,0.068,1
2018,06,063,0.07,0.065,0.075,3
2018,06,065,0.07,0.067,0.073,1
2018,06,067,0.07,0.066,0.074,1
2018,06,069,0.07,0.065,0.075,3
2018,06,071,0.08,0.077,0.083,1
2018,06,073,0.07,0.068,0.072,1
2018,06,075,0.07,0.065,0.075,1
2018,06,077,0.07,0.065,0.075,1
2018,06,079,0.06,0.051,0.069,1
2018,06,081,0.06,0.055,0.065,1
2018,06,083,0.07,0.063,0.077,1
2018,06,085,0.07,0.067,0.073,1
2018,06,087,0.06,0.051,0.069,1
2018,06,089,0.06,0.05,0.07,1
2018,06,091,0.07,0.065,0.075,3
2018,06,093,0.07,0.065,0.075,3
2018,06,095,0.07,0.063,0.077,1
2018,06,097,0.06,0.053,0.067,1
2018,06,099,0.06,0.055,0.065,1
2018,06,101,0.07,0.065,0.075,3
2018,06,103,0.07,0.065,0.075,3
2018,06,105,0.07,0.065,0.075,3
2018,06,107,0.07,0.064,0.076,1
2018,06,109,0.07,0.065,0.075,3
2018,06,111,0.06,0.055,0.065,1
2018,06,113,0.05,0.041,0.059,1
2018,06,115,0.07,0.065,0.075,3
2018,08,001,0.09,0.083,0.097,1
2018,08,003,0.1,0.093,0.107,3
2018,08,005,0.1,0.093,0.107,1
2018,08,007,0.1,0.093,0.107,3
2018,08,009,0.1,0.093,0.107,3
2018,08,011,0.1,0.093,0.107,3
2018,08,013,0.08,0.069,0.091,1
2018,08,014,0.1,0.093,0.107,3
2018,08,015,0.1,0.093,0.107,3
2018,08,017,0.1,0.093,0.107,3
2018,08,019,0.1,0.093,0.107,3
2018,08,021,0.1,0.093,0.107,3
2018,08,023,0.1,0.093,0.107,3
2018,08,025,0.1,0.093,0.107,3
2018,08,027,0.1,0.093,0.107,3
2018,08,029,0.1,0.093,0.107,3
2018,08,031,0.1,0.094,0.106,1
2018,08,033,0.1,0.093,0.107,3
2018,08,035,0.09,0.08,0.1,1
2018,08,037,0.1,0.093,0.107,3
2018,08,039,0.1,0.093,0.107,3
2018,08,041,0.1,0.094,0.106,1
2018,08,043,0.1,0.093,0.107,3
2018,08,045,0.1,0.093,0.107,3
2018,08,047,0.1,0.093,0.107,3
2018,08,049,0.1,0.093,0.107,3
2018,08,051,0.1,0.093,0.107,3
2018,08,053,0.1,0.093,0.107,3
2018,08,055,0.1,0.093,0.107,3
2018,08,057,0.1,0.093,0.107,3
2018,08,059,0.09,0.083,0.097,1
2018,08,061,0.1,0.093,0.107,3
2018,08,063,0.1,0.093,0.107,3
2018,08,065,0.1,0.093,0.107,3
2018,08,067,0.1,0.093,0.107,3
2018,08,069,0.09,0.08,0.1,1
2018,08,071,0.1,0.093,0.107,3
2018,08,073,0.1,0.093,0.107,3
2018,08,075,0.1,0.093,0.107,3
2018,08,077,0.09,0.076,0.104,1
2018,08,079,0.1,0.093,0.107,3
2018,08,081,0.1,0.093,0.107,3
2018,08,083,0.1,0.093,0.107,3
2018,08,085,0.1,0.093,0.107,3
2018,08,087,0.1,0.093,0.107,3
2018,08,089,0.1,0.093,0.107,3
2018,08,091,0.1,0.093,0.107,3
2018,08,093,0.1,0.093,0.107,3
2018,08,095,0.1,0.093,0.107,3
2018,08,097,0.1,0.093,0.107,3
2018,08,099,0.1,0.093,0.107,3
2018,08,101,0.13,0.115,0.145,1
2018,08,103,0.1,0.093,0.107,3
2018,08,105,0.1,0.093,0.107,3
2018,08,107,0.1,0.093,0.107,3
2018,08,109,0.1,0.093,0.107,3
2018,08,111,0.1,0.093,0.107,3
2018,08,113,0.1,0.093,0.107,3
2018,08,115,0.1,0.093,0.107,3
2018,08,117,0.1,0.093,0.107,3
2018,08,119,0.1,0.093,0.107,3
2018,08,121,0.1,0.093,0.107,3
2018,08,123,0.09,0.081,0.099,1
2018,08,125,0.1,0.093,0.107,3
2018,09,001,0.07,0.065,0.075,2
2018,09,003,0.08,0.074,0.086,2
2018,09,005,0.07,0.056,0.084,2
2018,09,007,0.08,0.065,0.095,2
2018,09,009,0.08,0.074,0.086,2
2018,09,011,0.07,0.06,0.08,2
2018,09,013,0.07,0.055,0.085,2
2018,09,015,0.1,0.082,0.118,2
2018,10,001,0.09,0.078,0.102,2
2018,10,003,0.09,0.083,0.097,2
2018,10,005,0.08,0.069,0.091,2
2018,11,001,0.1,0.094,0.106,2
2018,12,001,0.12,0.108,0.132,1
2018,12,003,0.09,0.085,0.095,3
2018,12,005,0.08,0.069,0.091,1
2018,12,007,0.09,0.085,0.095,3
2018,12,009,0.08,0.073,0.087,1
2018,12,011,0.1,0.096,0.104,1
2018,12,013,0.09,0.085,0.095,3
2018,12,015,0.09,0.073,0.107,1
2018,12,017,0.08,0.063,0.097,1
2018,12,019,0.08,0.069,0.091,1
2018,12,021,0.07,0.061,0.079,1
2018,12,023,0.09,0.085,0.095,3
2018,12,027,0.09,0.085,0.095,3
2018,12,029,0.09,0.085,0.095,3
2018,12,031,0.11,0.105,0.115,1
2018,12,033,0.09,0.081,0.099,1
2018,12,035,0.09,0.085,0.095,3
2018,12,037,0.09,0.085,0.095,3
2018,12,039,0.09,0.085,0.095,3
2018,12,041,0.09,0.085,0.095,3
2018,12,043,0.09,0.085,0.095,3
2018,12,045,0.09,0.085,0.095,3
2018,12,047,0.09,0.085,0.095,3
2018,12,049,0.09,0.085,0.095,3
2018,12,051,0.09,0.085,0.095,3
2018,12,053,0.08,0.067,0.093,1
2018,12,055,0.09,0.085,0.095,3
2018,12,057,0.09,0.086,0.094,1
2018,12,059,0.09,0.085,0.095,3
2018,12,061,0.07,0.056,0.084,1
2018,12,063,0.09,0.085,0.095,3
2018,12,065,0.09,0.085,0.095,3
2018,12,067,0.09,0.085,0.095,3
2018,12,069,0.08,0.071,0.089,1
2018,12,071,0.08,0.074,0.086,1
2018,12,073,0.1,0.089,0.111,1
2018,12,075,0.09,0.085,0.095,3
2018,12,077,0.09,0.085,0.095,3
2018,12,079,0.09,0.085,0.095,3
2018,12,081,0.07,0.061,0.079,1
2018,12,083,0.09,0.08,0.1,1
2018,12,085,0.08,0.065,0.095,1
2018,12,086,0.08,0.077,0.083,1
2018,12,087,0.09,0.085,0.095,3
2018,12,089,0.09,0.085,0.095,3
2018,12,091,0.09,0.079,0.101,1
2018,12,093,0.09,0.085,0.095,3
2018,12,095,0.09,0.086,0.094,1
2018,12,097,0.08,0.072,0.088,1
2018,12,099,0.09,0.085,0.095,1
2018,12,101,0.08,0.073,0.087,1
2018,12,103,0.08,0.074,0.086,1
2018,12,105,0.09,0.084,0.096,1
2018,12,107,0.09,0.085,0.095,3
2018,12,109,0.07,0.059,0.081,1
2018,12,111,0.09,0.08,0.1,1
2018,12,113,0.08,0.068,0.092,1
2018,12,115,0.08,0.07,0.09,1
2018,12,117,0.07,0.063,0.077,1
2018,12,119,0.09,0.085,0.095,3
2018,12,121,0.09,0.085,0.095,3
2018,12,123,0.09,0.085,0.095,3
2018,12,125,0.09,0.085,0.095,3
2018,12,127,0.08,0.072,0.088,1
2018,12,129,0.09,0.085,0.095,3
2018,12,131,0.09,0.085,0.095,3
2018,12,133,0.09,0.085,0.095,3
2018,13,001,0.1,0.097,0.103,3
2018,13,003,0.1,0.097,0.103,3
2018,13,005,0.1,0.097,0.103,3
2018,13,007,0.1,0.097,0.103,3
2018,13,009,0.1,0.097,0.103,3
2018,13,011,0.1,0.097,0.103,3
2018,13,013,0.1,0.097,0.103,3
2018,13,015,0.08,0.064,0.096,1
2018,13,017,0.1,0.097,0.103,3
2018,13,019,0.1,0.097,0.103,3
2018,13,021,0.13,0.115,0.145,1
2018,13,023,0.1,0.097,0.103,3
2018,13,025,0.1,0.097,0.103,3
2018,13,027,0.1,0.097,0.103,3
2018,13,029,0.1,0.097,0.103,3
2018,13,031,0.1,0.097,0.103,3
2018,13,033,0.1,0.097,0.103,3
2018,13,035,0.1,0.097,0.103,3
2018,13,037,0.1,0.097,0.103,3
2018,13,039,0.1,0.097,0.103,3
2018,13,043,0.1,0.097,0.103,3
2018,13,045,0.09,0.076,0.104,1
2018,13,047,0.1,0.097,0.103,3
2018,13,049,0.1,0.097,0.103,3
2018,13,051,0.11,0.1,0.12,1
2018,13,053,0.1,0.097,0.103,3
2018,13,055,0.1,0.097,0.103,3
2018,13,057,0.07,0.06,0.08,1
2018,13,059,0.1,0.084,0.116,1
2018,13,061,0.1,0.097,0.103,3
2018,13,063,0.12,0.11,0.13,1
2018,13,065,0.1,0.097,0.103,3
2018,13,067,0.09,0.084,0.096,1
2018,13,069,0.1,0.097,0.103,3
2018,13,071,0.1,0.097,0.103,3
2018,13,073,0.07,0.058,0.082,1
