year,state,county,mean_tcost,mean_transit,mean_tcost_quality,mean_transit_quality
2016,05,027,3.6193363114231016,8.877153797064455,1,1
2016,05,029,3.7868233319345364,4.400755350398657,1,1
2016,05,031,19.838290788013317,14.793340732519423,1,1
2016,05,033,6.63868681216191,19.862152583473232,1,1
2016,05,035,28.507884972170686,25.188930117501545,1,1
2016,05,037,6.240677966101695,4.353107344632768,1,1
2016,05,039,2.377237851662404,6.723785166240409,1,1
2016,05,041,0,0,1,1
2016,05,043,1.234375,5.736607142857143,1,1
2016,05,045,30.93420938877842,24.411515518284777,1,1
2016,05,047,4.56805074971165,3.378892733564014,1,1
2016,05,049,2,0,1,1
2016,05,051,14.63551401869159,15.574314139282484,1,1
2016,05,053,20.213231273920176,23.91689447785675,1,1
2016,05,055,12.646875,12.770432692307692,1,1
2016,05,057,1.0668437361664453,3.737051792828685,1,1
2016,05,059,10.580283547642598,14.34817012858556,1,1
2016,05,061,2.5055350553505535,2.1719557195571957,1,1
2016,05,063,3.74435382685069,8.030112923462987,1,1
2016,05,065,1.9034175334323922,0.8692421991084696,1,1
2016,05,067,0.27442094662638467,3.5750251762336354,1,1
2016,05,069,7.406098041792614,11.802602181627021,1,1
2016,05,071,1.370503597122302,1.6348920863309353,1,1
2016,05,073,0,3.8329853862212944,1,1
2016,05,075,0.7798259088581669,0,1,1
2016,05,077,0,0,1,1
2016,05,079,3.4970703125,20.126953125,1,1
2016,05,081,6.676842889054356,10.472077438570365,1,1
2016,05,083,2.286540483701367,0,1,1
2016,05,085,21.926447574334897,10.393670665971136,1,1
2016,05,087,20.509585376727596,28.83816317432011,1,1
2016,05,089,1,3.2403331350386675,1,1
2016,05,091,13.698388829215897,23.504189044038668,1,1
2016,05,093,2.432065217391304,1.7255434782608696,1,1
2016,05,095,0.48957388939256574,0,1,1
2016,05,097,1.755331088664422,14.093153759820426,1,1
2016,05,099,1,3.6739702015775637,1,1
2016,05,101,4,4.682186234817814,1,1
2016,05,103,0.719685515573027,0,1,1
2016,05,105,19.93713163064833,31.1335952848723,1,1
2016,05,107,0,0,1,1
2016,05,109,1.1710280373831776,0,1,1
2016,05,111,9.982555780933064,3.9837728194726165,1,1
2016,05,113,1.2894613583138173,4.219672131147541,1,1
2016,05,115,10.233285146367907,12.473256234188652,1,1
2016,05,117,3.652128764278297,0,1,1
2016,05,119,41.957682291666664,46.79075985863095,1,1
2016,05,121,2.539350577875619,4.913593835993396,1,1
2016,05,123,2.2945351312987934,0,1,1
2016,05,125,24.799225663716815,19.216399336283185,1,1
2016,05,127,4.603053435114504,3.4923664122137406,1,1
2016,05,129,2,0,1,1
2016,05,131,15.840685124354764,34.27068668856562,1,1
2016,05,133,4.5867182462927145,10.522888459058672,1,1
2016,05,135,0,0,1,1
2016,05,137,0,1.4524647887323943,1,1
2016,05,139,8.898146079964262,13.068125977216887,1,1
2016,05,141,1.3533834586466165,12.434355118565644,1,1
2016,05,143,38.41775565235428,49.27583488902717,1,1
2016,05,145,10.632655737704917,10.718032786885246,1,1
2016,05,147,0,0,1,1
2016,05,149,5.398618957940992,9.2015065913371,1,1
2016,06,001,92.72947067414489,79.44852787766473,1,1
2016,06,003,47,60,1,1
2016,06,005,33.745376955903275,17.131152204836415,1,1
2016,06,007,21.596840805552006,38.78247541193,1,1
2016,06,009,26.69007731958763,14.713917525773196,1,1
2016,06,011,29.289650037230082,38.28518242740134,1,1
2016,06,013,88.40687469767717,37.71403468938489,1,1
2016,06,015,17.36044604788455,26.037061331584127,1,1
2016,06,017,49.56707858264491,36.84775039257186,1,1
2016,06,019,32.200918884308194,60.83109603352018,1,1
2016,06,021,10.615552779512804,7.223610243597752,1,1
2016,06,023,19.94973703481792,15.477797749816922,1,1
2016,06,025,19.19541255176808,33.17311245619624,1,1
2016,06,027,23.980607966457022,14.840670859538784,1,1
2016,06,029,35.457424852934984,49.97513583332163,1,1
2016,06,031,23.868222821538176,44.71217334697294,2,2
2016,06,033,4.829365531381707,4.4503929832554965,1,1
2016,06,035,27.336655112651645,26.096620450606586,1,1
2016,06,037,80.78161671279058,88.42625049114744,1,1
2016,06,039,16.439360752819017,24.23168654173765,1,1
2016,06,041,88.17421444994078,63.72810562251794,1,1
2016,06,043,20.370330265295074,18.145100162425553,1,1
2016,06,045,17.206953162723323,7.145823273780782,1,1
2016,06,047,16.77343131215348,10.940024641379917,1,1
2016,06,049,8.7614503816793885,9.985687022900763,1,1
2016,06,051,46.496212121212125,59.63257575757576,1,1
2016,06,053,58.80690933495254,73.37557125051931,1,1
2016,06,055,78.27871112259844,46.586025674162144,1,1
2016,06,057,40.653762741270874,23.47343309477337,1,1
2016,06,059,77.8803827099542,79.02552988644682,1,1
2016,06,061,56.64681873664937,43.73378852609094,1,1
2016,06,063,22.206708975521305,20.014505893019038,1,1
2016,06,065,48.08023457602776,53.05973310992759,1,1
2016,06,067,70.38598871670357,68.8154746060909,1,1
2016,06,069,88.71389713155291,75.07047477744807,1,1
2016,06,071,49.47463852397801,53.91537604525031,1,1
2016,06,073,77.27025232189659,82.12555810947165,1,1
2016,06,075,97.0632361271994,95.25562479390553,1,1
2016,06,077,49.060772675964024,58.60197356443214,1,1
2016,06,079,61.10927990927991,66.6063882063882,1,1
2016,06,081,91.12135128602505,79.03336982639728,1,1
2016,06,083,71.77772933603467,52.65332239119842,1,1
2016,06,085,94.34051468318971,78.6231156375377,1,1
2016,06,087,76.03787324483467,68.98919898261384,1,1
2016,06,089,23.640078917700112,31.78393461104848,1,1
2016,06,091,12,16,1,1
2016,06,093,6.136063631748181,6.792350651548485,1,1
2016,06,095,74.0858754011818,33.80731275683134,1,1
2016,06,097,69.36845099805605,45.78678109146081,1,1
2016,06,099,38.35947445535993,45.6014699877501,1,1
2016,06,101,32.54458682008368,28.292625523012553,1,1
2016,06,103,9.153558590941769,13.370668583752696,1,1
2016,06,105,2.412182741116751,2.3918781725888323,1,1
2016,06,107,16.481869062176653,33.5232339384818,1,1
2016,06,109,26.20446096654275,9.414009000195657,1,1
2016,06,111,82.63384507063812,72.58018153153843,1,1
2016,06,113,65.12009836209546,64.64308611074519,1,1
2016,06,115,32.15942246954429,35.54609715746729,1,1
2016,08,001,78.16239893809582,74.59968625558103,1,1
2016,08,003,1.6191962543893874,6.89582520483808,1,1
2016,08,005,82.24302082555796,79.68881092781966,1,1
2016,08,007,11.964809384164223,20.410557184750733,1,1
2016,08,009,2.7248062015503876,0,1,1
2016,08,011,1,0,1,1
2016,08,013,80.98703028043357,68.0025832911662,1,1
2016,08,014,75.23821339950372,68.62158808933002,1,1
2016,08,015,25.94167679222357,15.512758201701093,1,1
2016,08,017,25,34,1,1
2016,08,019,60.66197183098591,39.971830985915496,1,1
2016,08,021,1,5.032786885245901,1,1
2016,08,023,0,0,1,1
2016,08,025,0,0,1,1
2016,08,027,4,0,1,1
2016,08,029,7.475533928088673,10.788321167883211,1,1
2016,08,031,86.84669050624036,87.97569298368626,1,1
2016,08,033,1,0,1,1
2016,08,035,64.73906119027662,59.688516345347864,1,1
2016,08,037,77.40942154485626,68.42812608243852,1,1
2016,08,039,45.61124307205068,33.38638163103721,1,1
2016,08,041,66.86792014856081,55.082089799708186,1,1
2016,08,043,12.989289617486339,3.4017486338797815,2,2
2016,08,045,51.33983666061706,52.002722323049,1,1
2016,08,047,58,55,1,1
2016,08,049,61.668463611859835,47.78167115902965,1,1
2016,08,051,34.44593837535014,24.546778711484595,1,1
2016,08,053,30,13,1,1
2016,08,055,1,0,1,1
2016,08,057,12,15,1,1
2016,08,059,78.17329564573659,73.55775399869889,1,1
2016,08,061,3,14,1,1
2016,08,063,9.14975845410628,12.70048309178744,1,1
2016,08,065,16.353342428376536,6.466575716234652,1,1
2016,08,067,51.58642232403165,64.00916284881299,1,1
2016,08,069,63.32795601474231,51.5125974261374,1,1
2016,08,071,11.100407747196739,8.693170234454637,1,1
2016,08,073,6,0,1,1
2016,08,075,12.572276388300127,2.33658329800763,1,1
2016,08,077,37.39215819979543,59.7017388339584,1,1
2016,08,079,19,0,1,1
2016,08,081,36.80370942812983,44.915765069551775,1,1
2016,08,083,10.668078175895765,14.734201954397394,1,1
2016,08,085,15.622451039773875,21.128003230365437,1,1
2016,08,087,26.03329171868498,33.41905950894715,1,1
2016,08,089,3.197501688048616,0,1,1
2016,08,091,44,59,1,1
2016,08,093,51.93908629441624,32.913141567963905,1,1
2016,08,095,12,11.595505617977528,1,1
2016,08,097,61.967213114754095,79.71475409836066,1,1
2016,08,099,10.57187696170747,7.613308223477715,1,1
2016,08,101,24.41602709998412,37.29418303075213,1,1
2016,08,103,32.44932432432432,42.11486486486486,1,1
2016,08,105,6.838753387533876,18.256775067750677,1,1
2016,08,107,59.38871749669458,55.502864698104894,1,1
2016,08,109,0.6730975348338692,0,1,1
2016,08,111,8,30,1,1
2016,08,113,43.348542458808616,69.62484157160964,1,1
2016,08,115,13,21,1,1
2016,08,117,70.33832335329342,62.45059880239521,1,1
2016,08,119,39.66250650026001,26.33489339573583,1,1
2016,08,121,9.450676982591876,9.013539651837524,1,1
2016,08,123,59.102979970688814,49.493844650708354,1,1
2016,08,125,7.243243243243243,0,1,1
2016,09,001,90.69211528801071,30.111583221701274,1,1
2016,09,003,83.09913691412393,64.91108642654923,1,1
2016,09,005,72.89612605950282,32.19386768303089,1,1
2016,09,007,71.7287545185672,35.643115346697336,1,1
2016,09,009,74.03456323842727,47.2485764090645,1,1
2016,09,011,70.17558539944903,34.00592286501377,1,1
2016,09,013,71.5332263784514,38.24183061724225,1,1
2016,09,015,62.968623317658505,31.452813361439922,1,1
2016,10,001,40.17619047619048,32.942626728110596,1,1
2016,10,003,74.61710594728632,68.3496380434348,1,1
2016,10,005,32.37201699901929,27.915059387599435,1,1
2016,11,001,97.33129046814494,92.33202506007913,1,1
2016,12,001,34.13947960574272,66.16698887585966,1,1
2016,12,003,30.443740867023866,42.67559668777399,1,1
2016,12,005,33.98927340058741,28.064359596475548,1,1
2016,12,007,13.187141216991963,14.628013777267508,1,1
2016,12,009,34.29240842260233,43.624895879743526,1,1
2016,12,011,60.55711309250238,74.28541226215644,1,1
2016,12,013,3.306760847628658,13.063572149344097,1,1
2016,12,015,22.394216562302116,11.017378456342785,1,1
2016,12,017,7.91357485814055,16.96609922886658,1,1
2016,12,019,35.47755985202764,28.451176101067915,1,1
2016,12,021,60.41879142847122,50.912496054431315,1,1
2016,12,023,13.836026125816431,33.453076658645585,1,1
2016,12,027,3.7438551099611903,4.499353169469599,1,1
2016,12,029,2.8125399872040946,41.394753678822774,1,1
2016,12,031,51.34089803332216,53.13839184353072,1,1
2016,12,033,41.95258760985136,39.298687208419224,1,1
2016,12,035,13.242056074766355,15.629506008010681,1,1
2016,12,037,7.911366006256517,17.871741397288844,1,1
2016,12,039,17.10173196569699,25.70489322347402,1,1
2016,12,041,12.597806215722121,59.20566727605119,1,1
2016,12,043,2.2193375111906892,36.12623097582811,1,1
2016,12,045,16.884079236977257,22.463683052090975,1,1
2016,12,047,6.325274725274725,21.156043956043955,1,1
2016,12,049,2.9703896103896104,19.392207792207792,1,1
2016,12,051,5.362121212121212,24.972727272727273,1,1
2016,12,053,24.030025553662693,22.62425468483816,1,1
2016,12,055,5.38794402583423,21.993541442411196,1,1
2016,12,057,45.58126705218182,64.48153645520532,1,1
2016,12,059,3.348342404750124,9.004453240969816,1,1
2016,12,061,30.137002088885687,19.489807678455666,1,1
2016,12,063,2.6206217162872156,7.308669001751314,1,1
2016,12,065,15.14118273841236,32.511454448588175,1,1
2016,12,067,4,28.0327868852459,1,1
2016,12,069,30.854373454688787,32.93446088794926,1,1
2016,12,071,39.605765637512235,50.11855147255094,1,1
2016,12,073,45.07959597280335,62.13634283472803,1,1
2016,12,075,3.152521823472357,39.17070805043647,1,1
2016,12,077,4,39.5164113785558,1,1
2016,12,079,0.27092320966350303,7.355478861087144,1,1
2016,12,081,50.802401453982064,69.75779876649882,1,1
2016,12,083,11.398790083135392,25.426291567695962,1,1
2016,12,085,31.74887146590639,17.572265779678467,1,1
2016,12,086,64.9168759370893,76.10583633099074,1,1
2016,12,087,59.52007299270073,41.39124087591241,1,1
2016,12,089,30.297219096608263,30.366179070888926,1,1
2016,12,091,44.103402357014446,44.671016712164594,1,1
2016,12,093,4.782761935277155,9.18295418135213,1,1
2016,12,095,49.41495882722204,63.140938296222444,1,1
2016,12,097,34.4076075913358,42.48250497825822,1,1
2016,12,099,50.69127075797293,63.579902201503636,1,1
2016,12,101,32.58707919000064,42.00083044098545,1,1
2016,12,103,50.941679143622494,70.35802242796468,1,1
2016,12,105,22.264024933214603,49.28908535809693,1,1
2016,12,107,1.7893848009650182,17.07720144752714,1,1
2016,12,109,35.686851211072664,36.64078719723183,1,1
2016,12,111,28.35248741116389,14.188350416056569,1,1
2016,12,113,23.668906115417744,15.380103359173127,1,1
2016,12,115,45.55604302666702,55.451568570446916,1,1
2016,12,117,42.546971027216856,54.37941514148714,1,1
2016,12,119,34.28973277074543,39.819151429910924,1,1
2016,12,121,5.673408978786384,33.58682782437099,1,1
2016,12,123,3.3219895287958114,18.240183246073297,1,1
2016,12,125,4.884928716904277,37.664969450101836,1,1
2016,12,127,22.883161007529203,35.713365910949854,1,1
2016,12,129,14.340405014464803,22.987463837994213,1,1
2016,12,131,38.112101474117246,47.58021940349674,1,1
2016,12,133,4.256713700500683,17.3709604005462,1,1
2016,13,001,4.025224215246637,16.493834080717487,1,1
2016,13,003,0.8530424799081515,24.64179104477612,1,1
2016,13,005,3,17.866920152091254,1,1
2016,13,007,3.738831615120275,29.9106529209622,1,1
2016,13,009,1.2887013939838592,3.694057226705796,1,1
2016,13,011,6.173943173943174,20.553707553707554,1,1
2016,13,013,38.14759224515322,34.612570356472794,1,1
2016,13,015,42.927619383882075,42.24874216612234,1,1
2016,13,017,0.23615635179153094,4.861970684039088,1,1
2016,13,019,1.9874360167519776,17.142857142857142,1,1
2016,13,021,17.01076304310882,22.304707415170228,1,1
2016,13,023,2.6820603907637657,10.174067495559502,1,1
2016,13,025,12.836374337845792,45.81636256621542,1,1
2016,13,027,4.120521172638436,13.17698154180239,1,1
2016,13,029,24.135353535353534,20.874747474747476,1,1
2016,13,031,7.419216891621008,10.777896565548577,1,1
2016,13,033,15.36212412028151,29.511196417146515,1,1
2016,13,035,37.89899952358266,22.40924249642687,1,1
2016,13,037,0,0,1,1
2016,13,039,30.128935532233882,15.38680659670165,1,1
2016,13,043,1,3.0370084811102545,1,1
2016,13,045,42.8394076630005,29.178491840989146,1,1
2016,13,047,23.280164363093014,23.2954800149421,1,1
2016,13,049,11,36.0461215932914,1,1
2016,13,051,49.16882748848742,46.41870350690755,1,1
2016,13,053,12.528541226215644,37.56025369978858,1,1
2016,13,055,2.6504927975739196,0,1,1
2016,13,057,42.85289200936142,36.96355733868271,1,1
2016,13,059,20.97912150598973,73.38282943525385,1,1
2016,13,061,0,0,1,1
2016,13,063,54.91263408093613,58.342576791808874,1,1
2016,13,065,0,0,1,1
2016,13,067,60.06925485056969,66.26411488478759,1,1
2016,13,069,1.8924006507088078,18.287473855449687,1,1
2016,13,071,1.9519340810254062,8.485008010986496,1,1
2016,13,073,14.845899470899472,19.76901455026455,1,1
2016,13,075,1.5863689776733254,16.136310223266744,1,1
2016,13,077,41.06869317660024,25.46597483699146,1,1
2016,13,079,5,21.58303249097473,1,1
2016,13,081,0.7338788870703764,0,1,1
2016,13,083,17.45493042952208,22.77071990320629,1,1
2016,13,085,36.261574074074076,23.511574074074073,1,1
2016,13,087,1.6565279770444763,4.858249641319943,1,1
2016,13,089,62.652739053602986,70.73464231952353,1,1
2016,13,091,2.236012608353034,3.644996059889677,1,1
2016,13,093,1,2.0234375,1,1
2016,13,095,13.009600438877206,19.17125354301911,1,1
2016,13,097,45.17058775972188,40.87929501172285,1,1
2016,13,099,0,0,1,1
2016,13,101,3.494356659142212,30.033860045146728,1,1
2016,13,103,21.887923284387174,24.945160323643993,1,1
2016,13,105,2.2468030690537084,20.014492753623188,1,1
2016,13,107,0.22422384055193562,1.2142583365274051,1,1
2016,13,109,9.05708848715509,7.001902949571837,1,1
2016,13,111,3.9209087084560372,0,1,1
2016,13,113,38.218803128187695,30.77558653519211,1,1
2016,13,115,14.536187811701739,16.802943680817418,1,1
2016,13,117,37.32647344036203,40.416765434759185,1,1
2016,13,119,3.6818526955201216,15.924069855732727,1,1
2016,13,121,68.02273344191097,77.96081510780208,1,1
2016,13,123,11.43559254855331,7.674990091161316,1,1
2016,13,125,10,29,1,1
2016,13,127,20.879407806191118,17.451951547779274,1,1
2016,13,129,9.822098214285715,16.15200892857143,1,1
2016,13,131,1.8739807264640473,4.260192735359525,1,1
2016,13,133,9.667380824852705,33.27798607391537,1,1
2016,13,135,52.82782033155695,57.684616938303066,1,1
2016,13,137,9.138741258741259,8.627412587412588,1,1
2016,13,139,32.198857378854626,32.269754955947135,1,1
2016,13,141,0.7804878048780488,47.48780487804878,1,1
2016,13,143,40.726848528356065,30.27602297200287,1,1
2016,13,145,5.862734584450402,10.671849865951742,1,1
2016,13,147,3.570565232847494,10.876999644507643,1,1
2016,13,149,40.289240506329115,45.44303797468354,1,1
2016,13,151,41.56375970256343,34.55006196595134,1,1
2016,13,153,35.927850927850926,27.08092708092708,1,1
2016,13,155,0,4.030075187969925,1,1
2016,13,157,27.854864755752928,41.02523213564796,1,1
2016,13,159,39.58964781216649,36.60992529348986,1,1
2016,13,161,2.517368810051737,10.085735402808574,1,1
2016,13,163,0,0.9963768115942029,1,1
2016,13,165,0,0,1,1
2016,13,167,1,0,1,1
2016,13,169,4.823014018691588,18.710864485981308,1,1
2016,13,171,39.70868347338936,33.27731092436975,1,1
2016,13,173,3,13.723296888141295,1,1
2016,13,175,1.4531685236768803,5.784122562674095,1,1
2016,13,177,3.251127819548872,4.148872180451128,1,1
2016,13,179,14.465364120781528,12.920737122557727,1,1
2016,13,181,16.472551130247577,24.692142088266955,1,1
2016,13,183,11.738033072236728,35.47606614447346,1,1
2016,13,185,10.77575526541504,10.69036500524159,1,1
2016,13,187,8.306320907617504,5.87034035656402,1,1
2016,13,189,15.7203192550715,9.59394745593615,1,1
2016,13,191,11.617391304347827,30.078260869565216,1,1
2016,13,193,0,0,1,1
2016,13,195,5.692712246431254,26.70360631104433,1,1
2016,13,197,9.968655207280081,38.81294236602629,1,1
2016,13,199,38.52329124945581,31.077492381367,1,1
2016,13,201,2.213375796178344,0,1,1
2016,13,205,0.17236024844720496,5.687888198757764,1,1
2016,13,207,6.524253731343284,8.617070895522389,1,1
2016,13,209,1.5405405405405406,4.594594594594595,1,1
2016,13,211,36.323922734026745,57.36924219910847,1,1
2016,13,213,8.772579212318625,16.87859046490968,1,1
2016,13,215,28.80868568009573,37.80330075787794,1,1
2016,13,217,39.89234849228956,27.117473725567233,1,1
2016,13,219,6.601315789473684,1.4,1,1
2016,13,221,5.147266881028939,30.580707395498393,1,1
2016,13,223,36.624726581074654,26.7396100808369,1,1
2016,13,225,30.08020415603354,30.784542471746263,1,1
2016,13,227,38.670182841068915,29.661744022503516,1,1
2016,13,229,3.1934976402726796,8.178814892501311,1,1
2016,13,231,36.29463171036205,33.89575530586767,1,1
2016,13,233,4.750918857789086,0,1,1
2016,13,235,26.344125809435706,23.614246068455135,1,1
2016,13,237,13.262738853503185,44.05732484076433,1,1
2016,13,239,2,41,1,1
2016,13,241,3.859423274974253,0,1,1
2016,13,243,0,0,1,1
2016,13,245,30.97023396880416,32.50168977469671,1,1
2016,13,247,46.97491946617579,40.46019328117809,1,1
2016,13,249,2,14.57391304347826,1,1
2016,13,251,1.5634081902245707,10.30779392338177,1,1
2016,13,253,2,15.279898218829517,1,1
2016,13,255,44.65032499724579,30.087914509199074,1,1
2016,13,257,4.127659574468085,5.986497545008183,1,1
2016,13,259,0,0,1,1
2016,13,261,2.7856184598873086,0.5215991414005903,1,1
2016,13,263,3,19.332533013205282,1,1
2016,13,265,0,0,1,1
2016,13,267,2.779418150238819,16.567520625271385,1,1
2016,13,269,0,0,1,1
2016,13,271,0,0,1,1
2016,13,273,4.183274021352313,3.001779359430605,1,1
2016,13,275,4.765665036105288,8.622641509433961,1,1
2016,13,277,5.616996775679411,18.044219253800094,1,1
2016,13,279,2.185922185922186,6.610335610335611,1,1
2016,13,281,4.413,0,1,1
2016,13,283,5.852660300136425,11.768076398362892,1,1
2016,13,285,12.826852296367418,12.716274603936629,1,1
2016,13,287,1.8085977482088025,0,1,1
2016,13,289,6.142322097378277,15.42134831460674,1,1
2016,13,291,6.806979280261723,4.168484187568157,1,1
2016,13,293,2.470479704797048,2.0047970479704795,1,1
2016,13,295,21.411672746221992,23.984366857738404,1,1
2016,13,297,38.847066246056784,27.069400630914828,1,1
2016,13,299,5.095701733554975,6.0493944431251485,1,1
2016,13,301,0.660377358490566,3.3962264150943398,1,1
2016,13,303,3.4702774108322325,10.006164685160723,1,1
2016,13,305,6.4803711634546755,11.562455389007852,1,1
2016,13,307,3.4615384615384617,34.69230769230769,1,1
2016,13,309,0,0,1,1
2016,13,311,8.675653594771243,9.452614379084967,1,1
2016,13,313,14.330949827195806,20.924681206054107,1,1
2016,13,315,1.3671970624235006,5.140758873929008,1,1
2016,13,317,0.8665581773799838,4.717656631407649,1,1
2016,13,319,4,25.132250580046403,1,1
2016,13,321,4.850819672131148,22.160655737704918,1,1
