year,state,place,share_transit_commuter,share_transit_commuter_quality,share_transportation_cost,share_transportation_cost_quality
2015,05,66080,0.00473804862156417,2,0.2898568204500033,2
2015,05,66080,0.00998351306554975,1,0.27091521223583487,1
2015,06,00562,0.10118242803178325,1,0.17783476618470756,1
2015,06,00562,0.10044469653998866,1,0.1749449801474759,1
2015,06,00562,0.16,1,0.19,1
2015,06,00562,0.09747547703869992,1,0.17824557122639206,1
2015,06,00884,0.12282169054637693,1,0.2244635634469048,1
2015,06,00884,0.12282169054637693,1,0.2244635634469048,1
2015,06,00884,NA,NA,NA,NA
2015,06,00884,NA,NA,NA,NA
2015,06,02000,0.05062453618197963,1,0.2456716130652793,1
2015,06,02000,0.0613083755669631,1,0.23583873438955377,1
2015,06,02000,0.01399148720390021,1,0.2878828237270563,1
2015,06,02000,0.009752683118174022,1,0.2784284096220886,1
2015,06,02252,0.025553733595631418,1,0.21172202774446042,1
2015,06,02252,0.025207683517300173,1,0.21085019155352588,1
2015,06,02252,NA,NA,NA,NA
2015,06,02252,0.026976689835803813,1,0.21530701392415116,1
2015,06,02364,0.015590579428565437,1,0.31703795770485177,1
2015,06,02364,0.03,1,0.3,1
2015,06,02364,0.01147871266030321,1,0.32738744760848637,1
2015,06,02364,0.01757135575153466,1,0.30787894679865213,1
2015,06,03526,0.019282255972133962,1,0.32658980664973714,1
2015,06,03526,0.025424531261938575,1,0.31621434857379715,1
2015,06,03526,0.0033978411823364155,1,0.36248198060505393,1
2015,06,03526,0.0161348554098542,1,0.32691725145648903,1
2015,06,04982,0.1121479116327235,1,0.22892388677942696,1
2015,06,04982,0.1121479116327235,1,0.22892388677942696,1
2015,06,04982,NA,NA,NA,NA
2015,06,04982,NA,NA,NA,NA
2015,06,06000,0.1800287270407468,1,0.16926796896418228,1
2015,06,06000,0.2013668629349084,1,0.16395640251942992,1
2015,06,06000,0.13776838240584735,1,0.18345378015045197,1
2015,06,06000,0.2184071550255537,1,0.15572987649063033,1
2015,06,08786,0.055362020236532195,1,0.2501654518631048,1
2015,06,08786,0.05592987880258673,1,0.24980191683862074,1
2015,06,08786,NA,NA,NA,NA
2015,06,08786,0.04,1,0.26,1
2015,06,08954,0.08745726650709605,1,0.229173375885496,1
2015,06,08954,0.09002874480996487,1,0.20776588949217503,1
2015,06,08954,0.09280531275941209,1,0.23090287611699795,1
2015,06,08954,0.07886456908344733,1,0.23591997264021886,1
2015,06,11194,0.02055690401049398,1,0.2554687308920902,1
2015,06,11194,NA,NA,NA,NA
2015,06,11194,0.017363608396721318,1,0.2583402636646172,1
2015,06,11194,0.06,1,0.22,1
2015,06,11530,0.059103227112163474,1,0.26323529125978906,1
2015,06,11530,0.059103227112163474,1,0.26323529125978906,1
2015,06,11530,NA,NA,NA,NA
2015,06,11530,NA,NA,NA,NA
2015,06,13014,0.03625603723942632,1,0.3037883925098567,1
2015,06,13014,NA,NA,NA,NA
2015,06,13014,0.0364190062604524,1,0.3041475784837977,1
2015,06,13014,0.03,1,0.29,1
2015,06,13210,0.010562043108313924,1,0.30644346038441195,1
2015,06,13210,0.011298014398440972,1,0.3047773013924441,1
2015,06,13210,NA,NA,NA,NA
2015,06,13210,0.0013444087672762808,1,0.32731118246544744,1
2015,06,13214,0.011953126055972133,1,0.3207819799724156,1
2015,06,13214,0.010803793853993455,1,0.32203603699333133,1
2015,06,13214,NA,NA,NA,NA
2015,06,13214,0.01569705274629233,1,0.3166969142762603,1
2015,06,13392,0.07478928171852922,1,0.2371988158060271,1
2015,06,13392,0.07638554716218002,1,0.23605734261338782,1
2015,06,13392,NA,NA,NA,NA
2015,06,13392,0.014040199151761017,1,0.2806398672321593,1
2015,06,13588,0.06330158756281513,1,0.23732124812568522,1
2015,06,13588,NA,NA,NA,NA
2015,06,13588,0.06330158756281513,1,0.23732124812568522,1
2015,06,13588,NA,NA,NA,NA
2015,06,14218,0.011832189143554614,1,0.3464435930279919,1
2015,06,14218,NA,NA,NA,NA
2015,06,14218,0.008039547648048888,1,0.35528588150437884,1
2015,06,14218,0.014596706282316628,1,0.33999830731674924,1
2015,06,15044,0.11900941075294619,1,0.24791274108266328,1
2015,06,15044,0.11900941075294619,1,0.24791274108266328,1
2015,06,15044,NA,NA,NA,NA
2015,06,15044,NA,NA,NA,NA
2015,06,16000,0.05583428613459007,1,0.1942397936217731,1
2015,06,16000,0.08394741194487937,1,0.16654106695177226,1
2015,06,16000,0.033825646746444095,1,0.21027206886640976,1
2015,06,16000,0.06050545870486554,1,0.19397077884137323,1
2015,06,16350,0.020135874319088334,1,0.30319418020581657,1
2015,06,16350,0.03443470269622835,1,0.28310783274293244,1
2015,06,16350,NA,NA,NA,NA
2015,06,16350,0.008152489473474658,1,0.32002789730779113,1
2015,06,16532,0.061524268256339436,1,0.23121672217678435,1
2015,06,16532,0.09075898150295743,1,0.22006405774995766,1
2015,06,16532,0.045131877977906375,1,0.24250411344463108,1
2015,06,16532,0.05428415661515175,1,0.22898501484822822,1
2015,06,17918,0.1655511399724186,1,0.18278760547932155,1
2015,06,17918,0.1655511399724186,1,0.18278760547932155,1
2015,06,17918,NA,NA,NA,NA
2015,06,17918,NA,NA,NA,NA
2015,06,19766,0.09158745189076914,1,0.24052996517808048,1
2015,06,19766,0.09158745189076914,1,0.24052996517808048,1
2015,06,19766,NA,NA,NA,NA
2015,06,19766,NA,NA,NA,NA
2015,06,21712,0.09380374580542904,1,0.22318001217056135,1
2015,06,21712,0.12137307877318115,1,0.19533419088323034,1
2015,06,21712,0.06431682867480283,2,0.24949429811431345,2
2015,06,21712,0.10399692364659138,1,0.21497924745649638,1
2015,06,22020,0.022321236558306038,1,0.26966551445657216,1
2015,06,22020,0.024803663106179017,1,0.2680288018336214,1
2015,06,22020,0.014491247367128401,1,0.274033321328155,1
2015,06,22020,0.01955575051842399,1,0.271827245174669,1
2015,06,22230,0.08570927534820982,1,0.23716886087641453,1
2015,06,22230,0.08570927534820982,1,0.23716886087641453,1
2015,06,22230,NA,NA,NA,NA
2015,06,22230,NA,NA,NA,NA
2015,06,22804,0.04225746596781322,1,0.2456886607786836,1
2015,06,22804,0.06660882475243668,1,0.2250756888223364,1
2015,06,22804,0.011087883714657722,1,0.28168289238581085,1
2015,06,22804,0.032762539579432565,1,0.24886629077327066,1
2015,06,23182,0.027081308601740815,1,0.24523737591816072,1
2015,06,23182,0.03328950303996137,1,0.24107568405282934,1
2015,06,23182,0.006207518453701596,1,0.2398425782585094,1
2015,06,23182,0.017066516172774476,1,0.25627888553139677,1
2015,06,24638,0.026944940082134883,1,0.2613087592208871,1
2015,06,24638,0.02,3,0.26,3
2015,06,24638,0.029589517436175064,1,0.26393906388954563,1
2015,06,24638,0.019447916666666665,1,0.25382886904761903,1
2015,06,24680,0.02032416356025949,1,0.29707259696689936,1
2015,06,24680,0.02034947557075555,1,0.2969693179665232,1
2015,06,24680,0,3,0.38,3
2015,06,24680,NA,NA,NA,NA
2015,06,26000,0.053759974684937546,1,0.1976139177810797,1
2015,06,26000,0.05346502081574428,1,0.19756062767475033,1
2015,06,26000,NA,NA,NA,NA
2015,06,26000,0.058843452082288014,1,0.19853236327145007,1
2015,06,27000,0.03884979425885307,1,0.3212787938805055,1
2015,06,27000,0.04539181725168038,1,0.31391543323623883,1
2015,06,27000,0.027259155445149997,1,0.3417769152730749,1
2015,06,27000,0.025176590417821314,1,0.3318586046132057,1
2015,06,28000,0.050434605148764,1,0.25063317389461925,1
2015,06,28000,0.053195762041922896,1,0.24838686558584994,1
2015,06,28000,0.03693165293262239,1,0.27281628696073684,1
2015,06,28000,0.04847187985447592,1,0.25101832729133366,1
2015,06,29000,0.055041691955672954,1,0.24738044981900376,1
2015,06,29000,0.058895160847847135,1,0.24374710709653766,1
2015,06,29000,0.024232766897877123,1,0.2740619106283966,1
2015,06,29000,0.03324320724599286,1,0.27337839637700356,1
2015,06,30000,0.13490314602134584,1,0.2198637473769179,1
2015,06,30000,0.1892606941081517,1,0.19767554479418883,1
2015,06,30000,0.12260931731364308,1,0.2254281994920933,1
2015,06,30000,0.14771223356966173,1,0.21326530007575048,1
2015,06,32548,0.13296708482695524,1,0.2140472686105321,1
2015,06,32548,0.13415209648631357,1,0.21167628757893117,1
2015,06,32548,0.11,1,0.26,1
2015,06,32548,NA,NA,NA,NA
2015,06,33000,0.08781957549566326,1,0.1900024775859098,1
2015,06,33000,0.08761224055177812,1,0.18984768529180956,1
2015,06,33000,0,3,0.24000000000000002,3
2015,06,33000,0.0955765421592946,2,0.19564702629122974,2
2015,06,33182,0.03421367297698986,1,0.2935821670855854,1
2015,06,33182,0.03659224456381828,1,0.2925568205507106,1
2015,06,33182,0.03961900020437475,1,0.28423908055406066,1
2015,06,33182,0.03215195478507385,1,0.2958412039379367,1
2015,06,33434,0.017369648909775763,1,0.31632141662360885,1
2015,06,33434,0.020634821239432468,1,0.31003760863798885,1
2015,06,33434,0.019941770937889996,1,0.32002911453105504,1
2015,06,33434,0.010153602495230387,1,0.32871571101656205,1
2015,06,36000,0.046695174897275586,1,0.25394428866233903,1
2015,06,36000,0.06865663197309521,2,0.2249020862398724,2
2015,06,36000,0.04397264204722917,1,0.25887114577404274,1
2015,06,36000,0.05386877612085549,1,0.23920747816517593,1
2015,06,36448,0.026219377952713667,1,0.3165259268853565,1
2015,06,36448,0.03481212832552393,1,0.30722890418413884,1
2015,06,36448,0.010942365163596425,2,0.33900875015383386,2
2015,06,36448,0.012121275930749133,1,0.33007353277389107,1
2015,06,36546,0.1378152692435805,1,0.21700643885139193,1
2015,06,36546,0.1378152692435805,1,0.21700643885139193,1
2015,06,36546,NA,NA,NA,NA
2015,06,36546,NA,NA,NA,NA
2015,06,36770,0.04119509573800497,1,0.24538633544551786,1
2015,06,36770,0.04512014419204114,1,0.24389054235748306,1
2015,06,36770,0.02910316649395727,1,0.2583241650392257,1
2015,06,36770,0.04136110533905895,1,0.24051078649032895,1
2015,06,37692,0.016941616930991128,1,0.30757206929699177,1
2015,06,37692,0.019014267821517085,1,0.30255711958386683,1
2015,06,37692,NA,NA,NA,NA
2015,06,37692,0.008932914868575913,1,0.3269497842291095,1
2015,06,39496,0.022743537509839047,1,0.263584277755238,1
2015,06,39496,0.04587808885260952,1,0.25,1
2015,06,39496,0.011956975331990728,1,0.2710828043616605,1
2015,06,39496,0.02317251314563123,1,0.26276088664759367,1
2015,06,39892,0.10384058839010164,1,0.2539541220152353,1
2015,06,39892,0.11289665278760604,1,0.24547334219384856,1
2015,06,39892,0.07,1,0.27,1
2015,06,39892,0.0985435351270553,1,0.26177503736920776,1
2015,06,40130,0.011421279088888944,1,0.2766424080309184,1
2015,06,40130,0.014287181028158225,1,0.2695847910220194,1
2015,06,40130,0,2,0.33075682498533027,2
2015,06,40130,0.006902624989155722,1,0.2871778413459032,1
2015,06,41992,0.017070541035257236,1,0.21630191491304665,1
2015,06,41992,0.01745135553522998,1,0.20509728892954002,1
2015,06,41992,0.014861659315231278,1,0.21963472321224314,1
2015,06,41992,0.030062771607918884,1,0.1999372283920811,1
2015,06,43000,0.2134407039843742,1,0.2087057672024254,1
2015,06,43000,0.23705224828696558,1,0.19785192133718899,1
2015,06,43000,0.14159038107594366,1,0.23638264490239266,1
2015,06,43000,0.21747728110295408,1,0.2116814707693316,1
2015,06,44000,0.1686783100745932,1,0.21715418606470513,1
2015,06,44000,0.18801850391449368,1,0.20931392290736472,1
2015,06,44000,0.13012103980907055,1,0.23392238145011582,1
2015,06,44000,0.15129044895655974,1,0.22262924562350567,1
2015,06,45484,0.0044622762289836465,1,0.3193380641675579,1
2015,06,45484,0.008347316263064774,1,0.3085903202304801,1
2015,06,45484,0,1,0.349987755829373,1
2015,06,45484,0.002169087875369274,1,0.32267453145200087,1
2015,06,46842,0.015200890446026195,1,0.32588159323021015,1
2015,06,46842,0.01,2,0.33237609387105627,2
2015,06,46842,0.027429500221669564,1,0.31140313613134263,1
2015,06,46842,0.011822001997855705,1,0.3298477623763459,1
2015,06,46898,0.029049956202964647,1,0.3509216111977209,1
2015,06,46898,0.02474974840232944,1,0.35422880200295553,1
2015,06,46898,NA,NA,NA,NA
2015,06,46898,0.03783293016776308,1,0.34416682815335164,1
2015,06,47766,0.025439348563570417,1,0.18605900426389838,1
2015,06,47766,0.025439348563570417,1,0.18605900426389838,1
2015,06,47766,NA,NA,NA,NA
2015,06,47766,NA,NA,NA,NA
2015,06,48256,0.024551774071847034,1,0.27659057665827197,1
2015,06,48256,0.04,2,0.25,2
2015,06,48256,0.02126910199425298,1,0.2811554273639558,1
2015,06,48256,0.046716104289703124,1,0.24670235049806177,1
2015,06,48354,0.04149140676928207,1,0.3057488990518334,1
2015,06,48354,0.03518698347305109,1,0.30876941157159415,1
2015,06,48354,0.044730095292747324,1,0.3090262247408247,1
2015,06,48354,0.04349994527163304,1,0.30259378750834304,1
2015,06,49270,0.03265906408161149,1,0.3009732643751227,1
2015,06,49270,0.03378914254888784,1,0.2989308040413972,1
2015,06,49270,NA,NA,NA,NA
2015,06,49270,0,1,0.35999999999999993,1
2015,06,49670,0.05845070570727479,1,0.16668733646596479,1
2015,06,49670,0.06891432576617784,1,0.15945070802714198,1
2015,06,49670,0.03644242212617427,1,0.1777322391342653,1
2015,06,49670,0.05648844181445437,1,0.1695609970453259,1
2015,06,50076,0.017651599148778424,1,0.3126705267670292,1
2015,06,50076,0.01,1,0.3254333181773266,1
2015,06,50076,0.009382573759640488,1,0.3318835620121116,1
2015,06,50076,0.023668115607586852,1,0.300005825750463,1
2015,06,50258,0.01989877276497516,1,0.23044869751574107,1
2015,06,50258,0.02,1,0.22,1
2015,06,50258,0.011353310896334956,1,0.24035833285556996,1
2015,06,50258,0.025184706638023958,1,0.22542248932042758,1
2015,06,51182,0.03944906024522321,1,0.24444784808141376,1
2015,06,51182,NA,NA,NA,NA
2015,06,51182,0.039440035416063425,1,0.24437564184143273,1
2015,06,51182,0.04079596418740381,3,0.2552242148755771,3
2015,06,52526,0.08714140393833433,1,0.2535963886335349,1
2015,06,52526,0.08714140393833433,1,0.2535963886335349,1
2015,06,52526,NA,NA,NA,NA
2015,06,52526,NA,NA,NA,NA
2015,06,53000,0.18343291132587292,1,0.16669035053852704,1
2015,06,53000,0.19259266053657595,1,0.16422017122809843,1
2015,06,53000,0.12134722880366548,1,0.18708822896433816,1
2015,06,53000,0.19972969886168954,1,0.1590943008337458,1
2015,06,53322,0.05270866002417623,1,0.24880374462992608,1
2015,06,53322,0.05929280469127168,1,0.24144656569520434,1
2015,06,53322,0.05353793343980667,1,0.24988724414458807,1
2015,06,53322,0.04737336081948006,1,0.253727991292833,1
2015,06,53896,0.025376696569237755,1,0.28661839913692166,1
2015,06,53896,0.025376696569237755,1,0.28661839913692166,1
2015,06,53896,NA,NA,NA,NA
2015,06,53896,NA,NA,NA,NA
2015,06,53980,0.045478632433921314,1,0.2516949032750774,1
2015,06,53980,0.0672011611682596,1,0.23043982145983208,1
2015,06,53980,0.027001243265150465,1,0.283050284029144,1
2015,06,53980,0.038011651171491655,1,0.2548115988678592,1
2015,06,54652,0.025084629487184443,1,0.2326036499857676,1
2015,06,54652,0.02626185232806203,1,0.23219663767338905,1
2015,06,54652,0.00837933008767761,1,0.2383793300876776,1
2015,06,54652,NA,NA,NA,NA
2015,06,55156,0.005755000584501954,1,0.2922659992952657,1
2015,06,55156,0.006856217956291929,1,0.2892888859929865,1
2015,06,55156,0,2,0.31131097254907514,2
2015,06,55156,0,1,0.30488868187426693,1
2015,06,56000,0.15559805520233394,1,0.21959415442141492,1
2015,06,56000,0.1526764365093734,1,0.21332553264689147,1
2015,06,56000,0.06515259524231923,1,0.27210508603857947,1
2015,06,56000,0.17501091856861087,1,0.21413954635108481,1
2015,06,56700,0.01964887701475932,1,0.31365851940956274,1
2015,06,56700,0.019656745494110398,1,0.3136370384231448,1
2015,06,56700,NA,NA,NA,NA
2015,06,56700,0.01,3,0.34,3
2015,06,57456,0.028758362711178834,1,0.20594315235200183,1
2015,06,57456,0.028758362711178834,1,0.20594315235200183,1
2015,06,57456,NA,NA,NA,NA
2015,06,57456,NA,NA,NA,NA
2015,06,57792,0.018192915424461054,1,0.21273726759403372,1
2015,06,57792,0.05,1,0.18,1
2015,06,57792,0.01169682582297923,1,0.2235890505211272,1
2015,06,57792,0.020187520447785726,1,0.20573051142609322,1
2015,06,58072,0.0444869292408946,1,0.25717228729401026,1
2015,06,58072,0.04468736435966223,1,0.2569948084041096,1
2015,06,58072,NA,NA,NA,NA
2015,06,58072,0.03,2,0.27,2
2015,06,59444,0.07049027135851789,1,0.236130990911728,1
2015,06,59444,0.09809908998988878,1,0.2026996966632963,1
2015,06,59444,0.07264217057395699,1,0.23563343598570397,1
2015,06,59444,0.06395843512647177,1,0.2431140558047821,1
2015,06,59451,0.019734716558549206,1,0.29258653941692025,1
2015,06,59451,0.02236920259877571,1,0.2831019098760735,1
2015,06,59451,0.016969844514694667,1,0.312396803859182,1
2015,06,59451,0.014756462106558819,1,0.308814840865131,1
2015,06,59920,0.01984606946046737,1,0.3050898633613768,1
2015,06,59920,NA,NA,NA,NA
2015,06,59920,0.01984606946046737,1,0.3050898633613768,1
2015,06,59920,NA,NA,NA,NA
2015,06,60102,0.053466679222848805,1,0.18973472856046208,1
2015,06,60102,0.07381820056588713,1,0.17315154339111685,1
2015,06,60102,0.04221332516319877,1,0.20727019457326268,1
2015,06,60102,0.042324492561081874,1,0.19192075921726084,1
2015,06,60466,0.039931586058783275,1,0.2914899967387879,1
2015,06,60466,0.039931586058783275,1,0.2914899967387879,1
2015,06,60466,NA,NA,NA,NA
2015,06,60466,NA,NA,NA,NA
2015,06,60620,0.09777434113842613,1,0.18784129167583785,1
2015,06,60620,0.09987246435534354,1,0.18700308271747068,1
2015,06,60620,0.02,1,0.2,1
2015,06,60620,0.11917931945009513,1,0.19017799346468406,1
2015,06,62000,0.0373376291981221,1,0.2875103544946222,1
2015,06,62000,0.04389984729155256,1,0.27855598162146855,1
2015,06,62000,0.010448963156835111,1,0.33058788000805317,1
2015,06,62000,0.026661500418654848,1,0.3008044576017598,1
2015,06,62938,0.019428559067378226,1,0.2572698119074784,1
2015,06,62938,NA,NA,NA,NA
2015,06,62938,0.01896012861275218,1,0.25800265778797815,1
2015,06,62938,0.02598965014356382,1,0.24700517492821808,1
2015,06,64000,0.07312229761820596,1,0.2281567991924867,1
2015,06,64000,0.06937969724833346,1,0.23370449867179974,1
2015,06,64000,0.09622933051580398,1,0.20820842238693507,1
2015,06,64000,0.0633581007016035,1,0.23071450447553063,1
2015,06,64224,0.024000477098594864,1,0.27859190402483996,1
2015,06,64224,0.026465901460891637,1,0.2790555926639099,1
2015,06,64224,NA,NA,NA,NA
2015,06,64224,0.012243050657344387,1,0.27638060719948165,1
2015,06,65000,0.05461858555333249,1,0.27062266054902545,1
2015,06,65000,0.05633028593072645,1,0.26838126040131194,1
2015,06,65000,0,3,0.33,3
2015,06,65000,0.01940876833126422,1,0.31764368339829474,1
2015,06,65042,0.023879302491535834,1,0.23024147854891597,1
2015,06,65042,0.020000000000000004,1,0.23532639451952142,1
2015,06,65042,0.019782896116991213,1,0.2340713371415138,1
2015,06,65042,0.03368938168212968,1,0.2205158121660253,1
2015,06,66000,0.09587822702244946,1,0.22527590750993176,1
2015,06,66000,0.11526501313185912,1,0.22476702600792325,1
2015,06,66000,0.08378554765010787,1,0.2272674108816374,1
2015,06,66000,0.09021194817798721,1,0.22327839169014363,1
2015,06,67000,0.35978816090034427,1,0.12889630810077923,1
2015,06,67000,0.3324315585409648,1,0.13458312766916328,1
2015,06,67000,0.40189111983394665,1,0.12067253745453052,1
2015,06,67000,0.3574368641222952,1,0.12894239873297872,1
2015,06,68000,0.06015803473046298,1,0.17749281218621948,1
2015,06,68000,0.06530954837477028,1,0.17414599636447525,1
2015,06,68000,0.03773740199778924,1,0.18698889210259112,1
2015,06,68000,0.05521702753770298,1,0.1824279411842599,1
2015,06,68084,0.11001659927717669,1,0.18602949462593002,1
2015,06,68084,0.11190092269067772,1,0.18568924651996935,1
2015,06,68084,NA,NA,NA,NA
2015,06,68084,0.0880275974025974,1,0.18999999999999997,1
2015,06,68196,0.02877908009984374,1,0.2563050458916879,1
2015,06,68196,0.057343976777939044,1,0.22967053701015963,1
2015,06,68196,0.01586871423953215,1,0.2628438712313447,1
2015,06,68196,0.026320323997363677,1,0.26673454821425574,1
2015,06,68252,0.08668410862191131,1,0.18339684441239287,1
2015,06,68252,0.08669691934040648,1,0.18139716221398441,1
2015,06,68252,0.048925619834710735,1,0.20468937019093758,1
2015,06,68252,0.09820368674711454,1,0.17757865032562503,1
2015,06,68378,0.010461475798666258,1,0.21373284893000977,1
2015,06,68378,0.01189238018506948,1,0.21351726823420727,1
2015,06,68378,0.005165556677537987,2,0.2247786109134078,2
2015,06,68378,0.011020926902350237,1,0.21105071674212583,1
2015,06,69000,0.06415905609252821,1,0.23048564035563068,1
2015,06,69000,0.0652210123787899,1,0.22989705792097087,1
2015,06,69000,NA,NA,NA,NA
2015,06,69000,0.0372244888592872,2,0.24541395083670872,2
2015,06,69070,0.0411290371502605,1,0.23613956141109096,1
2015,06,69070,0.04798582319111944,1,0.22374080513574962,1
2015,06,69070,0.027001980290307596,1,0.25130364878217676,1
2015,06,69070,0.06917382566953356,1,0.21082617433046644,1
