year,state,county,subgroup_type,subgroup,lbw,lbw_lb,lbw_ub,lbw_quality
2020,01,035,race-ethnicity,"White, Non-Hispanic",.083810166,.079354003,.088266328,3
2020,01,037,all,All,.10317565,.099224299,.107127,3
2020,01,037,race-ethnicity,"Black, Non-Hispanic",.16537568,.15524253,.17550883,3
2020,01,037,race-ethnicity,Hispanic,.083648391,.07185176,.095445022,3
2020,01,037,race-ethnicity,Other Races and Ethnicities,.1152,.090169765,.14023022,3
2020,01,037,race-ethnicity,"White, Non-Hispanic",.083810166,.079354003,.088266328,3
2020,01,039,all,All,.10317565,.099224299,.107127,3
2020,01,039,race-ethnicity,"Black, Non-Hispanic",.16537568,.15524253,.17550883,3
2020,01,039,race-ethnicity,Hispanic,.083648391,.07185176,.095445022,3
2020,01,039,race-ethnicity,Other Races and Ethnicities,.1152,.090169765,.14023022,3
2020,01,039,race-ethnicity,"White, Non-Hispanic",.083810166,.079354003,.088266328,3
2020,01,041,all,All,.10317565,.099224299,.107127,3
2020,01,041,race-ethnicity,"Black, Non-Hispanic",.16537568,.15524253,.17550883,3
2020,01,041,race-ethnicity,Hispanic,.083648391,.07185176,.095445022,3
2020,01,041,race-ethnicity,Other Races and Ethnicities,.1152,.090169765,.14023022,3
2020,01,041,race-ethnicity,"White, Non-Hispanic",.083810166,.079354003,.088266328,3
2020,01,043,all,All,.10317565,.099224299,.107127,3
2020,01,043,race-ethnicity,"Black, Non-Hispanic",.16537568,.15524253,.17550883,3
2020,01,043,race-ethnicity,Hispanic,.083648391,.07185176,.095445022,3
2020,01,043,race-ethnicity,Other Races and Ethnicities,.1152,.090169765,.14023022,3
2020,01,043,race-ethnicity,"White, Non-Hispanic",.083810166,.079354003,.088266328,3
2020,01,045,all,All,.10317565,.099224299,.107127,3
2020,01,045,race-ethnicity,"Black, Non-Hispanic",.16537568,.15524253,.17550883,3
2020,01,045,race-ethnicity,Hispanic,.083648391,.07185176,.095445022,3
2020,01,045,race-ethnicity,Other Races and Ethnicities,.1152,.090169765,.14023022,3
2020,01,045,race-ethnicity,"White, Non-Hispanic",.083810166,.079354003,.088266328,3
2020,01,047,all,All,.10317565,.099224299,.107127,3
2020,01,047,race-ethnicity,"Black, Non-Hispanic",.16537568,.15524253,.17550883,3
2020,01,047,race-ethnicity,Hispanic,.083648391,.07185176,.095445022,3
2020,01,047,race-ethnicity,Other Races and Ethnicities,.1152,.090169765,.14023022,3
2020,01,047,race-ethnicity,"White, Non-Hispanic",.083810166,.079354003,.088266328,3
2020,01,049,all,All,.10317565,.099224299,.107127,3
2020,01,049,race-ethnicity,"Black, Non-Hispanic",.16537568,.15524253,.17550883,3
2020,01,049,race-ethnicity,Hispanic,.083648391,.07185176,.095445022,3
2020,01,049,race-ethnicity,Other Races and Ethnicities,.1152,.090169765,.14023022,3
2020,01,049,race-ethnicity,"White, Non-Hispanic",.083810166,.079354003,.088266328,3
2020,01,051,all,All,.10317565,.099224299,.107127,3
2020,01,051,race-ethnicity,"Black, Non-Hispanic",.16537568,.15524253,.17550883,3
2020,01,051,race-ethnicity,Hispanic,.083648391,.07185176,.095445022,3
2020,01,051,race-ethnicity,Other Races and Ethnicities,.1152,.090169765,.14023022,3
2020,01,051,race-ethnicity,"White, Non-Hispanic",.083810166,.079354003,.088266328,3
2020,01,053,all,All,.10317565,.099224299,.107127,3
2020,01,053,race-ethnicity,"Black, Non-Hispanic",.16537568,.15524253,.17550883,3
2020,01,053,race-ethnicity,Hispanic,.083648391,.07185176,.095445022,3
2020,01,053,race-ethnicity,Other Races and Ethnicities,.1152,.090169765,.14023022,3
2020,01,053,race-ethnicity,"White, Non-Hispanic",.083810166,.079354003,.088266328,3
2020,01,055,all,All,.083689153,.067828044,.099550262,1
2020,01,055,race-ethnicity,"Black, Non-Hispanic",.12107623,.078259975,.16389249,2
2020,01,055,race-ethnicity,Hispanic,,,,3
2020,01,055,race-ethnicity,Other Races and Ethnicities,,,,3
2020,01,055,race-ethnicity,"White, Non-Hispanic",.075376883,.057036813,.093716957,1
2020,01,057,all,All,.10317565,.099224299,.107127,3
2020,01,057,race-ethnicity,"Black, Non-Hispanic",.16537568,.15524253,.17550883,3
2020,01,057,race-ethnicity,Hispanic,.083648391,.07185176,.095445022,3
2020,01,057,race-ethnicity,Other Races and Ethnicities,.1152,.090169765,.14023022,3
2020,01,057,race-ethnicity,"White, Non-Hispanic",.083810166,.079354003,.088266328,3
2020,01,059,all,All,.10317565,.099224299,.107127,3
2020,01,059,race-ethnicity,"Black, Non-Hispanic",.16537568,.15524253,.17550883,3
2020,01,059,race-ethnicity,Hispanic,.083648391,.07185176,.095445022,3
2020,01,059,race-ethnicity,Other Races and Ethnicities,.1152,.090169765,.14023022,3
2020,01,059,race-ethnicity,"White, Non-Hispanic",.083810166,.079354003,.088266328,3
2020,01,061,all,All,.10317565,.099224299,.107127,3
2020,01,061,race-ethnicity,"Black, Non-Hispanic",.16537568,.15524253,.17550883,3
2020,01,061,race-ethnicity,Hispanic,.083648391,.07185176,.095445022,3
2020,01,061,race-ethnicity,Other Races and Ethnicities,.1152,.090169765,.14023022,3
2020,01,061,race-ethnicity,"White, Non-Hispanic",.083810166,.079354003,.088266328,3
2020,01,063,all,All,.10317565,.099224299,.107127,3
2020,01,063,race-ethnicity,"Black, Non-Hispanic",.16537568,.15524253,.17550883,3
2020,01,063,race-ethnicity,Hispanic,.083648391,.07185176,.095445022,3
2020,01,063,race-ethnicity,Other Races and Ethnicities,.1152,.090169765,.14023022,3
2020,01,063,race-ethnicity,"White, Non-Hispanic",.083810166,.079354003,.088266328,3
2020,01,065,all,All,.10317565,.099224299,.107127,3
2020,01,065,race-ethnicity,"Black, Non-Hispanic",.16537568,.15524253,.17550883,3
2020,01,065,race-ethnicity,Hispanic,.083648391,.07185176,.095445022,3
2020,01,065,race-ethnicity,Other Races and Ethnicities,.1152,.090169765,.14023022,3
2020,01,065,race-ethnicity,"White, Non-Hispanic",.083810166,.079354003,.088266328,3
2020,01,067,all,All,.10317565,.099224299,.107127,3
2020,01,067,race-ethnicity,"Black, Non-Hispanic",.16537568,.15524253,.17550883,3
2020,01,067,race-ethnicity,Hispanic,.083648391,.07185176,.095445022,3
2020,01,067,race-ethnicity,Other Races and Ethnicities,.1152,.090169765,.14023022,3
2020,01,067,race-ethnicity,"White, Non-Hispanic",.083810166,.079354003,.088266328,3
2020,01,069,all,All,.11967091,.10227259,.13706923,1
2020,01,069,race-ethnicity,"Black, Non-Hispanic",.18000001,.14632449,.21367553,1
2020,01,069,race-ethnicity,Hispanic,,,,3
2020,01,069,race-ethnicity,Other Races and Ethnicities,,,,3
2020,01,069,race-ethnicity,"White, Non-Hispanic",.086230874,.065712579,.10674917,1
2020,01,071,all,All,.10317565,.099224299,.107127,3
2020,01,071,race-ethnicity,"Black, Non-Hispanic",.16537568,.15524253,.17550883,3
2020,01,071,race-ethnicity,Hispanic,.083648391,.07185176,.095445022,3
2020,01,071,race-ethnicity,Other Races and Ethnicities,.1152,.090169765,.14023022,3
2020,01,071,race-ethnicity,"White, Non-Hispanic",.083810166,.079354003,.088266328,3
2020,01,073,all,All,.11420999,.10720672,.12121327,1
2020,01,073,race-ethnicity,"Black, Non-Hispanic",.16233391,.1500501,.17461771,1
2020,01,073,race-ethnicity,Hispanic,.066282421,.047773406,.084791437,1
2020,01,073,race-ethnicity,Other Races and Ethnicities,.0989011,.0634882,.134314,2
2020,01,073,race-ethnicity,"White, Non-Hispanic",.076989122,.068149924,.085828319,1
2020,01,075,all,All,.10317565,.099224299,.107127,3
2020,01,075,race-ethnicity,"Black, Non-Hispanic",.16537568,.15524253,.17550883,3
2020,01,075,race-ethnicity,Hispanic,.083648391,.07185176,.095445022,3
2020,01,075,race-ethnicity,Other Races and Ethnicities,.1152,.090169765,.14023022,3
2020,01,075,race-ethnicity,"White, Non-Hispanic",.083810166,.079354003,.088266328,3
2020,01,077,all,All,.10317565,.099224299,.107127,3
2020,01,077,race-ethnicity,"Black, Non-Hispanic",.16537568,.15524253,.17550883,3
2020,01,077,race-ethnicity,Hispanic,.083648391,.07185176,.095445022,3
2020,01,077,race-ethnicity,Other Races and Ethnicities,.1152,.090169765,.14023022,3
2020,01,077,race-ethnicity,"White, Non-Hispanic",.083810166,.079354003,.088266328,3
2020,01,079,all,All,.10317565,.099224299,.107127,3
2020,01,079,race-ethnicity,"Black, Non-Hispanic",.16537568,.15524253,.17550883,3
2020,01,079,race-ethnicity,Hispanic,.083648391,.07185176,.095445022,3
2020,01,079,race-ethnicity,Other Races and Ethnicities,.1152,.090169765,.14023022,3
2020,01,079,race-ethnicity,"White, Non-Hispanic",.083810166,.079354003,.088266328,3
2020,01,081,all,All,.10206298,.088237874,.11588808,1
2020,01,081,race-ethnicity,"Black, Non-Hispanic",.16730037,.13540293,.19919781,1
2020,01,081,race-ethnicity,Hispanic,.07272727,.033102524,.11235201,2
2020,01,081,race-ethnicity,Other Races and Ethnicities,.12631579,.059512116,.19311945,2
2020,01,081,race-ethnicity,"White, Non-Hispanic",.072106265,.056490209,.087722324,1
2020,01,083,all,All,.10317565,.099224299,.107127,3
2020,01,083,race-ethnicity,"Black, Non-Hispanic",.16537568,.15524253,.17550883,3
2020,01,083,race-ethnicity,Hispanic,.083648391,.07185176,.095445022,3
2020,01,083,race-ethnicity,Other Races and Ethnicities,.1152,.090169765,.14023022,3
2020,01,083,race-ethnicity,"White, Non-Hispanic",.083810166,.079354003,.088266328,3
2020,01,085,all,All,.10317565,.099224299,.107127,3
2020,01,085,race-ethnicity,"Black, Non-Hispanic",.16537568,.15524253,.17550883,3
2020,01,085,race-ethnicity,Hispanic,.083648391,.07185176,.095445022,3
2020,01,085,race-ethnicity,Other Races and Ethnicities,.1152,.090169765,.14023022,3
2020,01,085,race-ethnicity,"White, Non-Hispanic",.083810166,.079354003,.088266328,3
2020,01,087,all,All,.10317565,.099224299,.107127,3
2020,01,087,race-ethnicity,"Black, Non-Hispanic",.16537568,.15524253,.17550883,3
2020,01,087,race-ethnicity,Hispanic,.083648391,.07185176,.095445022,3
2020,01,087,race-ethnicity,Other Races and Ethnicities,.1152,.090169765,.14023022,3
2020,01,087,race-ethnicity,"White, Non-Hispanic",.083810166,.079354003,.088266328,3
2020,01,089,all,All,.11159788,.1022267,.12096906,1
2020,01,089,race-ethnicity,"Black, Non-Hispanic",.17299919,.15192038,.194078,1
2020,01,089,race-ethnicity,Hispanic,.10552764,.075343341,.13571194,1
2020,01,089,race-ethnicity,Other Races and Ethnicities,.087336242,.050769102,.12390338,2
2020,01,089,race-ethnicity,"White, Non-Hispanic",.084108368,.073169164,.095047571,1
2020,01,091,all,All,.10317565,.099224299,.107127,3
2020,01,091,race-ethnicity,"Black, Non-Hispanic",.16537568,.15524253,.17550883,3
2020,01,091,race-ethnicity,Hispanic,.083648391,.07185176,.095445022,3
2020,01,091,race-ethnicity,Other Races and Ethnicities,.1152,.090169765,.14023022,3
2020,01,091,race-ethnicity,"White, Non-Hispanic",.083810166,.079354003,.088266328,3
2020,01,093,all,All,.10317565,.099224299,.107127,3
2020,01,093,race-ethnicity,"Black, Non-Hispanic",.16537568,.15524253,.17550883,3
2020,01,093,race-ethnicity,Hispanic,.083648391,.07185176,.095445022,3
2020,01,093,race-ethnicity,Other Races and Ethnicities,.1152,.090169765,.14023022,3
2020,01,093,race-ethnicity,"White, Non-Hispanic",.083810166,.079354003,.088266328,3
2020,01,095,all,All,.10317565,.099224299,.107127,3
2020,01,095,race-ethnicity,"Black, Non-Hispanic",.16537568,.15524253,.17550883,3
2020,01,095,race-ethnicity,Hispanic,.083648391,.07185176,.095445022,3
2020,01,095,race-ethnicity,Other Races and Ethnicities,.1152,.090169765,.14023022,3
2020,01,095,race-ethnicity,"White, Non-Hispanic",.083810166,.079354003,.088266328,3
2020,01,097,all,All,.12622641,.11728527,.13516754,1
2020,01,097,race-ethnicity,"Black, Non-Hispanic",.16448203,.14954109,.17942296,1
2020,01,097,race-ethnicity,Hispanic,.070754714,.036237877,.10527156,2
2020,01,097,race-ethnicity,Other Races and Ethnicities,.13777778,.09274134,.18281421,1
2020,01,097,race-ethnicity,"White, Non-Hispanic",.093674943,.082248434,.10510145,1
2020,01,099,all,All,.10317565,.099224299,.107127,3
2020,01,099,race-ethnicity,"Black, Non-Hispanic",.16537568,.15524253,.17550883,3
2020,01,099,race-ethnicity,Hispanic,.083648391,.07185176,.095445022,3
2020,01,099,race-ethnicity,Other Races and Ethnicities,.1152,.090169765,.14023022,3
2020,01,099,race-ethnicity,"White, Non-Hispanic",.083810166,.079354003,.088266328,3
2020,01,101,all,All,.1255977,.11400071,.13719469,1
2020,01,101,race-ethnicity,"Black, Non-Hispanic",.15300806,.13765098,.16836514,1
2020,01,101,race-ethnicity,Hispanic,.075528704,.047061499,.1039959,2
2020,01,101,race-ethnicity,Other Races and Ethnicities,.095238097,.043982264,.14649393,2
2020,01,101,race-ethnicity,"White, Non-Hispanic",.059753954,.040277764,.079230145,1
2020,01,103,all,All,.082650274,.068545207,.096755341,1
2020,01,103,race-ethnicity,"Black, Non-Hispanic",.16666667,.11696592,.21636742,1
2020,01,103,race-ethnicity,Hispanic,.072368421,.043242373,.10149447,2
2020,01,103,race-ethnicity,Other Races and Ethnicities,,,,3
2020,01,103,race-ethnicity,"White, Non-Hispanic",.063926943,.047727469,.080126412,1
2020,01,105,all,All,.10317565,.099224299,.107127,3
2020,01,105,race-ethnicity,"Black, Non-Hispanic",.16537568,.15524253,.17550883,3
2020,01,105,race-ethnicity,Hispanic,.083648391,.07185176,.095445022,3
2020,01,105,race-ethnicity,Other Races and Ethnicities,.1152,.090169765,.14023022,3
2020,01,105,race-ethnicity,"White, Non-Hispanic",.083810166,.079354003,.088266328,3
2020,01,107,all,All,.10317565,.099224299,.107127,3
2020,01,107,race-ethnicity,"Black, Non-Hispanic",.16537568,.15524253,.17550883,3
2020,01,107,race-ethnicity,Hispanic,.083648391,.07185176,.095445022,3
2020,01,107,race-ethnicity,Other Races and Ethnicities,.1152,.090169765,.14023022,3
2020,01,107,race-ethnicity,"White, Non-Hispanic",.083810166,.079354003,.088266328,3
2020,01,109,all,All,.10317565,.099224299,.107127,3
2020,01,109,race-ethnicity,"Black, Non-Hispanic",.16537568,.15524253,.17550883,3
2020,01,109,race-ethnicity,Hispanic,.083648391,.07185176,.095445022,3
2020,01,109,race-ethnicity,Other Races and Ethnicities,.1152,.090169765,.14023022,3
2020,01,109,race-ethnicity,"White, Non-Hispanic",.083810166,.079354003,.088266328,3
2020,01,111,all,All,.10317565,.099224299,.107127,3
2020,01,111,race-ethnicity,"Black, Non-Hispanic",.16537568,.15524253,.17550883,3
2020,01,111,race-ethnicity,Hispanic,.083648391,.07185176,.095445022,3
2020,01,111,race-ethnicity,Other Races and Ethnicities,.1152,.090169765,.14023022,3
2020,01,111,race-ethnicity,"White, Non-Hispanic",.083810166,.079354003,.088266328,3
2020,01,113,all,All,.10317565,.099224299,.107127,3
2020,01,113,race-ethnicity,"Black, Non-Hispanic",.16537568,.15524253,.17550883,3
2020,01,113,race-ethnicity,Hispanic,.083648391,.07185176,.095445022,3
2020,01,113,race-ethnicity,Other Races and Ethnicities,.1152,.090169765,.14023022,3
2020,01,113,race-ethnicity,"White, Non-Hispanic",.083810166,.079354003,.088266328,3
2020,01,115,all,All,.10317565,.099224299,.107127,3
2020,01,115,race-ethnicity,"Black, Non-Hispanic",.16537568,.15524253,.17550883,3
2020,01,115,race-ethnicity,Hispanic,.083648391,.07185176,.095445022,3
2020,01,115,race-ethnicity,Other Races and Ethnicities,.1152,.090169765,.14023022,3
2020,01,115,race-ethnicity,"White, Non-Hispanic",.083810166,.079354003,.088266328,3
2020,01,117,all,All,.090623595,.078705862,.10254133,1
2020,01,117,race-ethnicity,"Black, Non-Hispanic",.13166144,.094556265,.16876663,1
2020,01,117,race-ethnicity,Hispanic,.072796933,.041277397,.10431647,2
2020,01,117,race-ethnicity,Other Races and Ethnicities,,,,3
2020,01,117,race-ethnicity,"White, Non-Hispanic",.085823268,.071980931,.099665605,1
2020,01,119,all,All,.10317565,.099224299,.107127,3
2020,01,119,race-ethnicity,"Black, Non-Hispanic",.16537568,.15524253,.17550883,3
2020,01,119,race-ethnicity,Hispanic,.083648391,.07185176,.095445022,3
2020,01,119,race-ethnicity,Other Races and Ethnicities,.1152,.090169765,.14023022,3
2020,01,119,race-ethnicity,"White, Non-Hispanic",.083810166,.079354003,.088266328,3
2020,01,121,all,All,.10317565,.099224299,.107127,3
2020,01,121,race-ethnicity,"Black, Non-Hispanic",.16537568,.15524253,.17550883,3
2020,01,121,race-ethnicity,Hispanic,.083648391,.07185176,.095445022,3
2020,01,121,race-ethnicity,Other Races and Ethnicities,.1152,.090169765,.14023022,3
2020,01,121,race-ethnicity,"White, Non-Hispanic",.083810166,.079354003,.088266328,3
2020,01,123,all,All,.10317565,.099224299,.107127,3
2020,01,123,race-ethnicity,"Black, Non-Hispanic",.16537568,.15524253,.17550883,3
2020,01,123,race-ethnicity,Hispanic,.083648391,.07185176,.095445022,3
2020,01,123,race-ethnicity,Other Races and Ethnicities,.1152,.090169765,.14023022,3
2020,01,123,race-ethnicity,"White, Non-Hispanic",.083810166,.079354003,.088266328,3
2020,01,125,all,All,.12538941,.11258097,.13819785,1
2020,01,125,race-ethnicity,"Black, Non-Hispanic",.18832392,.1648093,.21183853,1
2020,01,125,race-ethnicity,Hispanic,.079166666,.045007117,.11332621,2
2020,01,125,race-ethnicity,Other Races and Ethnicities,,,,3
2020,01,125,race-ethnicity,"White, Non-Hispanic",.078859061,.063558519,.094159603,1
2020,01,127,all,All,.10317565,.099224299,.107127,3
2020,01,127,race-ethnicity,"Black, Non-Hispanic",.16537568,.15524253,.17550883,3
2020,01,127,race-ethnicity,Hispanic,.083648391,.07185176,.095445022,3
2020,01,127,race-ethnicity,Other Races and Ethnicities,.1152,.090169765,.14023022,3
2020,01,127,race-ethnicity,"White, Non-Hispanic",.083810166,.079354003,.088266328,3
2020,01,129,all,All,.10317565,.099224299,.107127,3
2020,01,129,race-ethnicity,"Black, Non-Hispanic",.16537568,.15524253,.17550883,3
2020,01,129,race-ethnicity,Hispanic,.083648391,.07185176,.095445022,3
2020,01,129,race-ethnicity,Other Races and Ethnicities,.1152,.090169765,.14023022,3
2020,01,129,race-ethnicity,"White, Non-Hispanic",.083810166,.079354003,.088266328,3
2020,01,131,all,All,.10317565,.099224299,.107127,3
2020,01,131,race-ethnicity,"Black, Non-Hispanic",.16537568,.15524253,.17550883,3
2020,01,131,race-ethnicity,Hispanic,.083648391,.07185176,.095445022,3
2020,01,131,race-ethnicity,Other Races and Ethnicities,.1152,.090169765,.14023022,3
2020,01,131,race-ethnicity,"White, Non-Hispanic",.083810166,.079354003,.088266328,3
2020,01,133,all,All,.10317565,.099224299,.107127,3
2020,01,133,race-ethnicity,"Black, Non-Hispanic",.16537568,.15524253,.17550883,3
2020,01,133,race-ethnicity,Hispanic,.083648391,.07185176,.095445022,3
2020,01,133,race-ethnicity,Other Races and Ethnicities,.1152,.090169765,.14023022,3
2020,01,133,race-ethnicity,"White, Non-Hispanic",.083810166,.079354003,.088266328,3
2020,02,013,all,All,.0628732,.056568284,.069178112,3
2020,02,013,race-ethnicity,"Black, Non-Hispanic",.11111111,.051839508,.17038272,3
2020,02,013,race-ethnicity,Hispanic,.071874999,.043575857,.10017414,3
2020,02,013,race-ethnicity,Other Races and Ethnicities,.071781069,.061065108,.08249703,3
2020,02,013,race-ethnicity,"White, Non-Hispanic",.054508749,.046346806,.062670693,3
2020,02,016,all,All,.0628732,.056568284,.069178112,3
2020,02,016,race-ethnicity,"Black, Non-Hispanic",.11111111,.051839508,.17038272,3
2020,02,016,race-ethnicity,Hispanic,.071874999,.043575857,.10017414,3
2020,02,016,race-ethnicity,Other Races and Ethnicities,.071781069,.061065108,.08249703,3
2020,02,016,race-ethnicity,"White, Non-Hispanic",.054508749,.046346806,.062670693,3
2020,02,020,all,All,.071031012,.062834345,.079227678,1
2020,02,020,race-ethnicity,"Black, Non-Hispanic",.16763006,.11196699,.22329313,2
2020,02,020,race-ethnicity,Hispanic,.060386475,.037440825,.083332129,2
2020,02,020,race-ethnicity,Other Races and Ethnicities,.081081077,.066621594,.095540561,1
2020,02,020,race-ethnicity,"White, Non-Hispanic",.057349667,.046596318,.068103015,1
2020,02,050,all,All,.0628732,.056568284,.069178112,3
2020,02,050,race-ethnicity,"Black, Non-Hispanic",.11111111,.051839508,.17038272,3
2020,02,050,race-ethnicity,Hispanic,.071874999,.043575857,.10017414,3
2020,02,050,race-ethnicity,Other Races and Ethnicities,.071781069,.061065108,.08249703,3
2020,02,050,race-ethnicity,"White, Non-Hispanic",.054508749,.046346806,.062670693,3
