year,state,county,subgroup_type,subgroup,lbw,lbw_lb,lbw_ub,lbw_quality
2018,20,027,all,All,.071022384,.06710659,.074938178,3
2018,20,027,race-ethnicity,"Black, Non-Hispanic",.1183432,.090225905,.14646049,3
2018,20,027,race-ethnicity,Hispanic,.072665662,.062793218,.082538106,3
2018,20,027,race-ethnicity,Other Races and Ethnicities,.071146242,.052857459,.089435026,3
2018,20,027,race-ethnicity,"White, Non-Hispanic",.06889154,.064466551,.073316529,3
2018,20,029,all,All,.071022384,.06710659,.074938178,3
2018,20,029,race-ethnicity,"Black, Non-Hispanic",.1183432,.090225905,.14646049,3
2018,20,029,race-ethnicity,Hispanic,.072665662,.062793218,.082538106,3
2018,20,029,race-ethnicity,Other Races and Ethnicities,.071146242,.052857459,.089435026,3
2018,20,029,race-ethnicity,"White, Non-Hispanic",.06889154,.064466551,.073316529,3
2018,20,031,all,All,.071022384,.06710659,.074938178,3
2018,20,031,race-ethnicity,"Black, Non-Hispanic",.1183432,.090225905,.14646049,3
2018,20,031,race-ethnicity,Hispanic,.072665662,.062793218,.082538106,3
2018,20,031,race-ethnicity,Other Races and Ethnicities,.071146242,.052857459,.089435026,3
2018,20,031,race-ethnicity,"White, Non-Hispanic",.06889154,.064466551,.073316529,3
2018,20,033,all,All,.071022384,.06710659,.074938178,3
2018,20,033,race-ethnicity,"Black, Non-Hispanic",.1183432,.090225905,.14646049,3
2018,20,033,race-ethnicity,Hispanic,.072665662,.062793218,.082538106,3
2018,20,033,race-ethnicity,Other Races and Ethnicities,.071146242,.052857459,.089435026,3
2018,20,033,race-ethnicity,"White, Non-Hispanic",.06889154,.064466551,.073316529,3
2018,20,035,all,All,.071022384,.06710659,.074938178,3
2018,20,035,race-ethnicity,"Black, Non-Hispanic",.1183432,.090225905,.14646049,3
2018,20,035,race-ethnicity,Hispanic,.072665662,.062793218,.082538106,3
2018,20,035,race-ethnicity,Other Races and Ethnicities,.071146242,.052857459,.089435026,3
2018,20,035,race-ethnicity,"White, Non-Hispanic",.06889154,.064466551,.073316529,3
2018,20,037,all,All,.071022384,.06710659,.074938178,3
2018,20,037,race-ethnicity,"Black, Non-Hispanic",.1183432,.090225905,.14646049,3
2018,20,037,race-ethnicity,Hispanic,.072665662,.062793218,.082538106,3
2018,20,037,race-ethnicity,Other Races and Ethnicities,.071146242,.052857459,.089435026,3
2018,20,037,race-ethnicity,"White, Non-Hispanic",.06889154,.064466551,.073316529,3
2018,20,039,all,All,.071022384,.06710659,.074938178,3
2018,20,039,race-ethnicity,"Black, Non-Hispanic",.1183432,.090225905,.14646049,3
2018,20,039,race-ethnicity,Hispanic,.072665662,.062793218,.082538106,3
2018,20,039,race-ethnicity,Other Races and Ethnicities,.071146242,.052857459,.089435026,3
2018,20,039,race-ethnicity,"White, Non-Hispanic",.06889154,.064466551,.073316529,3
2018,20,041,all,All,.071022384,.06710659,.074938178,3
2018,20,041,race-ethnicity,"Black, Non-Hispanic",.1183432,.090225905,.14646049,3
2018,20,041,race-ethnicity,Hispanic,.072665662,.062793218,.082538106,3
2018,20,041,race-ethnicity,Other Races and Ethnicities,.071146242,.052857459,.089435026,3
2018,20,041,race-ethnicity,"White, Non-Hispanic",.06889154,.064466551,.073316529,3
2018,20,043,all,All,.071022384,.06710659,.074938178,3
2018,20,043,race-ethnicity,"Black, Non-Hispanic",.1183432,.090225905,.14646049,3
2018,20,043,race-ethnicity,Hispanic,.072665662,.062793218,.082538106,3
2018,20,043,race-ethnicity,Other Races and Ethnicities,.071146242,.052857459,.089435026,3
2018,20,043,race-ethnicity,"White, Non-Hispanic",.06889154,.064466551,.073316529,3
2018,20,045,all,All,.088709675,.072028071,.10539128,1
2018,20,045,race-ethnicity,"Black, Non-Hispanic",.20634921,.10641782,.30628061,2
2018,20,045,race-ethnicity,Hispanic,,,,3
2018,20,045,race-ethnicity,Other Races and Ethnicities,.085271321,.037075557,.13346708,2
2018,20,045,race-ethnicity,"White, Non-Hispanic",.080239519,.061812956,.098666087,1
2018,20,047,all,All,.071022384,.06710659,.074938178,3
2018,20,047,race-ethnicity,"Black, Non-Hispanic",.1183432,.090225905,.14646049,3
2018,20,047,race-ethnicity,Hispanic,.072665662,.062793218,.082538106,3
2018,20,047,race-ethnicity,Other Races and Ethnicities,.071146242,.052857459,.089435026,3
2018,20,047,race-ethnicity,"White, Non-Hispanic",.06889154,.064466551,.073316529,3
2018,20,049,all,All,.071022384,.06710659,.074938178,3
2018,20,049,race-ethnicity,"Black, Non-Hispanic",.1183432,.090225905,.14646049,3
2018,20,049,race-ethnicity,Hispanic,.072665662,.062793218,.082538106,3
2018,20,049,race-ethnicity,Other Races and Ethnicities,.071146242,.052857459,.089435026,3
2018,20,049,race-ethnicity,"White, Non-Hispanic",.06889154,.064466551,.073316529,3
2018,20,051,all,All,.071022384,.06710659,.074938178,3
2018,20,051,race-ethnicity,"Black, Non-Hispanic",.1183432,.090225905,.14646049,3
2018,20,051,race-ethnicity,Hispanic,.072665662,.062793218,.082538106,3
2018,20,051,race-ethnicity,Other Races and Ethnicities,.071146242,.052857459,.089435026,3
2018,20,051,race-ethnicity,"White, Non-Hispanic",.06889154,.064466551,.073316529,3
2018,20,053,all,All,.071022384,.06710659,.074938178,3
2018,20,053,race-ethnicity,"Black, Non-Hispanic",.1183432,.090225905,.14646049,3
2018,20,053,race-ethnicity,Hispanic,.072665662,.062793218,.082538106,3
2018,20,053,race-ethnicity,Other Races and Ethnicities,.071146242,.052857459,.089435026,3
2018,20,053,race-ethnicity,"White, Non-Hispanic",.06889154,.064466551,.073316529,3
2018,20,055,all,All,.071022384,.06710659,.074938178,3
2018,20,055,race-ethnicity,"Black, Non-Hispanic",.1183432,.090225905,.14646049,3
2018,20,055,race-ethnicity,Hispanic,.072665662,.062793218,.082538106,3
2018,20,055,race-ethnicity,Other Races and Ethnicities,.071146242,.052857459,.089435026,3
2018,20,055,race-ethnicity,"White, Non-Hispanic",.06889154,.064466551,.073316529,3
2018,20,057,all,All,.071022384,.06710659,.074938178,3
2018,20,057,race-ethnicity,"Black, Non-Hispanic",.1183432,.090225905,.14646049,3
2018,20,057,race-ethnicity,Hispanic,.072665662,.062793218,.082538106,3
2018,20,057,race-ethnicity,Other Races and Ethnicities,.071146242,.052857459,.089435026,3
2018,20,057,race-ethnicity,"White, Non-Hispanic",.06889154,.064466551,.073316529,3
2018,20,059,all,All,.071022384,.06710659,.074938178,3
2018,20,059,race-ethnicity,"Black, Non-Hispanic",.1183432,.090225905,.14646049,3
2018,20,059,race-ethnicity,Hispanic,.072665662,.062793218,.082538106,3
2018,20,059,race-ethnicity,Other Races and Ethnicities,.071146242,.052857459,.089435026,3
2018,20,059,race-ethnicity,"White, Non-Hispanic",.06889154,.064466551,.073316529,3
2018,20,061,all,All,.071022384,.06710659,.074938178,3
2018,20,061,race-ethnicity,"Black, Non-Hispanic",.1183432,.090225905,.14646049,3
2018,20,061,race-ethnicity,Hispanic,.072665662,.062793218,.082538106,3
2018,20,061,race-ethnicity,Other Races and Ethnicities,.071146242,.052857459,.089435026,3
2018,20,061,race-ethnicity,"White, Non-Hispanic",.06889154,.064466551,.073316529,3
2018,20,063,all,All,.071022384,.06710659,.074938178,3
2018,20,063,race-ethnicity,"Black, Non-Hispanic",.1183432,.090225905,.14646049,3
2018,20,063,race-ethnicity,Hispanic,.072665662,.062793218,.082538106,3
2018,20,063,race-ethnicity,Other Races and Ethnicities,.071146242,.052857459,.089435026,3
2018,20,063,race-ethnicity,"White, Non-Hispanic",.06889154,.064466551,.073316529,3
2018,20,065,all,All,.071022384,.06710659,.074938178,3
2018,20,065,race-ethnicity,"Black, Non-Hispanic",.1183432,.090225905,.14646049,3
2018,20,065,race-ethnicity,Hispanic,.072665662,.062793218,.082538106,3
2018,20,065,race-ethnicity,Other Races and Ethnicities,.071146242,.052857459,.089435026,3
2018,20,065,race-ethnicity,"White, Non-Hispanic",.06889154,.064466551,.073316529,3
2018,20,067,all,All,.071022384,.06710659,.074938178,3
2018,20,067,race-ethnicity,"Black, Non-Hispanic",.1183432,.090225905,.14646049,3
2018,20,067,race-ethnicity,Hispanic,.072665662,.062793218,.082538106,3
2018,20,067,race-ethnicity,Other Races and Ethnicities,.071146242,.052857459,.089435026,3
2018,20,067,race-ethnicity,"White, Non-Hispanic",.06889154,.064466551,.073316529,3
2018,20,069,all,All,.071022384,.06710659,.074938178,3
2018,20,069,race-ethnicity,"Black, Non-Hispanic",.1183432,.090225905,.14646049,3
2018,20,069,race-ethnicity,Hispanic,.072665662,.062793218,.082538106,3
2018,20,069,race-ethnicity,Other Races and Ethnicities,.071146242,.052857459,.089435026,3
2018,20,069,race-ethnicity,"White, Non-Hispanic",.06889154,.064466551,.073316529,3
2018,20,071,all,All,.071022384,.06710659,.074938178,3
2018,20,071,race-ethnicity,"Black, Non-Hispanic",.1183432,.090225905,.14646049,3
2018,20,071,race-ethnicity,Hispanic,.072665662,.062793218,.082538106,3
2018,20,071,race-ethnicity,Other Races and Ethnicities,.071146242,.052857459,.089435026,3
2018,20,071,race-ethnicity,"White, Non-Hispanic",.06889154,.064466551,.073316529,3
2018,20,073,all,All,.071022384,.06710659,.074938178,3
2018,20,073,race-ethnicity,"Black, Non-Hispanic",.1183432,.090225905,.14646049,3
2018,20,073,race-ethnicity,Hispanic,.072665662,.062793218,.082538106,3
2018,20,073,race-ethnicity,Other Races and Ethnicities,.071146242,.052857459,.089435026,3
2018,20,073,race-ethnicity,"White, Non-Hispanic",.06889154,.064466551,.073316529,3
2018,20,075,all,All,.071022384,.06710659,.074938178,3
2018,20,075,race-ethnicity,"Black, Non-Hispanic",.1183432,.090225905,.14646049,3
2018,20,075,race-ethnicity,Hispanic,.072665662,.062793218,.082538106,3
2018,20,075,race-ethnicity,Other Races and Ethnicities,.071146242,.052857459,.089435026,3
2018,20,075,race-ethnicity,"White, Non-Hispanic",.06889154,.064466551,.073316529,3
2018,20,077,all,All,.071022384,.06710659,.074938178,3
2018,20,077,race-ethnicity,"Black, Non-Hispanic",.1183432,.090225905,.14646049,3
2018,20,077,race-ethnicity,Hispanic,.072665662,.062793218,.082538106,3
2018,20,077,race-ethnicity,Other Races and Ethnicities,.071146242,.052857459,.089435026,3
2018,20,077,race-ethnicity,"White, Non-Hispanic",.06889154,.064466551,.073316529,3
2018,20,079,all,All,.071022384,.06710659,.074938178,3
2018,20,079,race-ethnicity,"Black, Non-Hispanic",.1183432,.090225905,.14646049,3
2018,20,079,race-ethnicity,Hispanic,.072665662,.062793218,.082538106,3
2018,20,079,race-ethnicity,Other Races and Ethnicities,.071146242,.052857459,.089435026,3
2018,20,079,race-ethnicity,"White, Non-Hispanic",.06889154,.064466551,.073316529,3
2018,20,081,all,All,.071022384,.06710659,.074938178,3
2018,20,081,race-ethnicity,"Black, Non-Hispanic",.1183432,.090225905,.14646049,3
2018,20,081,race-ethnicity,Hispanic,.072665662,.062793218,.082538106,3
2018,20,081,race-ethnicity,Other Races and Ethnicities,.071146242,.052857459,.089435026,3
2018,20,081,race-ethnicity,"White, Non-Hispanic",.06889154,.064466551,.073316529,3
2018,20,083,all,All,.071022384,.06710659,.074938178,3
2018,20,083,race-ethnicity,"Black, Non-Hispanic",.1183432,.090225905,.14646049,3
2018,20,083,race-ethnicity,Hispanic,.072665662,.062793218,.082538106,3
2018,20,083,race-ethnicity,Other Races and Ethnicities,.071146242,.052857459,.089435026,3
2018,20,083,race-ethnicity,"White, Non-Hispanic",.06889154,.064466551,.073316529,3
2018,20,085,all,All,.071022384,.06710659,.074938178,3
2018,20,085,race-ethnicity,"Black, Non-Hispanic",.1183432,.090225905,.14646049,3
2018,20,085,race-ethnicity,Hispanic,.072665662,.062793218,.082538106,3
2018,20,085,race-ethnicity,Other Races and Ethnicities,.071146242,.052857459,.089435026,3
2018,20,085,race-ethnicity,"White, Non-Hispanic",.06889154,.064466551,.073316529,3
2018,20,087,all,All,.071022384,.06710659,.074938178,3
2018,20,087,race-ethnicity,"Black, Non-Hispanic",.1183432,.090225905,.14646049,3
2018,20,087,race-ethnicity,Hispanic,.072665662,.062793218,.082538106,3
2018,20,087,race-ethnicity,Other Races and Ethnicities,.071146242,.052857459,.089435026,3
2018,20,087,race-ethnicity,"White, Non-Hispanic",.06889154,.064466551,.073316529,3
2018,20,089,all,All,.071022384,.06710659,.074938178,3
2018,20,089,race-ethnicity,"Black, Non-Hispanic",.1183432,.090225905,.14646049,3
2018,20,089,race-ethnicity,Hispanic,.072665662,.062793218,.082538106,3
2018,20,089,race-ethnicity,Other Races and Ethnicities,.071146242,.052857459,.089435026,3
2018,20,089,race-ethnicity,"White, Non-Hispanic",.06889154,.064466551,.073316529,3
2018,20,091,all,All,.065013312,.059293233,.070733391,1
2018,20,091,race-ethnicity,"Black, Non-Hispanic",.081632651,.054527413,.10873789,1
2018,20,091,race-ethnicity,Hispanic,.077994429,.058379244,.097609617,1
2018,20,091,race-ethnicity,Other Races and Ethnicities,.1008,.077196606,.12440339,1
2018,20,091,race-ethnicity,"White, Non-Hispanic",.05766369,.051432364,.063895017,1
2018,20,093,all,All,.071022384,.06710659,.074938178,3
2018,20,093,race-ethnicity,"Black, Non-Hispanic",.1183432,.090225905,.14646049,3
2018,20,093,race-ethnicity,Hispanic,.072665662,.062793218,.082538106,3
2018,20,093,race-ethnicity,Other Races and Ethnicities,.071146242,.052857459,.089435026,3
2018,20,093,race-ethnicity,"White, Non-Hispanic",.06889154,.064466551,.073316529,3
2018,20,095,all,All,.071022384,.06710659,.074938178,3
2018,20,095,race-ethnicity,"Black, Non-Hispanic",.1183432,.090225905,.14646049,3
2018,20,095,race-ethnicity,Hispanic,.072665662,.062793218,.082538106,3
2018,20,095,race-ethnicity,Other Races and Ethnicities,.071146242,.052857459,.089435026,3
2018,20,095,race-ethnicity,"White, Non-Hispanic",.06889154,.064466551,.073316529,3
2018,20,097,all,All,.071022384,.06710659,.074938178,3
2018,20,097,race-ethnicity,"Black, Non-Hispanic",.1183432,.090225905,.14646049,3
2018,20,097,race-ethnicity,Hispanic,.072665662,.062793218,.082538106,3
2018,20,097,race-ethnicity,Other Races and Ethnicities,.071146242,.052857459,.089435026,3
2018,20,097,race-ethnicity,"White, Non-Hispanic",.06889154,.064466551,.073316529,3
2018,20,099,all,All,.071022384,.06710659,.074938178,3
2018,20,099,race-ethnicity,"Black, Non-Hispanic",.1183432,.090225905,.14646049,3
2018,20,099,race-ethnicity,Hispanic,.072665662,.062793218,.082538106,3
2018,20,099,race-ethnicity,Other Races and Ethnicities,.071146242,.052857459,.089435026,3
2018,20,099,race-ethnicity,"White, Non-Hispanic",.06889154,.064466551,.073316529,3
2018,20,101,all,All,.071022384,.06710659,.074938178,3
2018,20,101,race-ethnicity,"Black, Non-Hispanic",.1183432,.090225905,.14646049,3
2018,20,101,race-ethnicity,Hispanic,.072665662,.062793218,.082538106,3
2018,20,101,race-ethnicity,Other Races and Ethnicities,.071146242,.052857459,.089435026,3
2018,20,101,race-ethnicity,"White, Non-Hispanic",.06889154,.064466551,.073316529,3
2018,20,103,all,All,.071022384,.06710659,.074938178,3
2018,20,103,race-ethnicity,"Black, Non-Hispanic",.1183432,.090225905,.14646049,3
2018,20,103,race-ethnicity,Hispanic,.072665662,.062793218,.082538106,3
2018,20,103,race-ethnicity,Other Races and Ethnicities,.071146242,.052857459,.089435026,3
2018,20,103,race-ethnicity,"White, Non-Hispanic",.06889154,.064466551,.073316529,3
2018,20,105,all,All,.071022384,.06710659,.074938178,3
2018,20,105,race-ethnicity,"Black, Non-Hispanic",.1183432,.090225905,.14646049,3
2018,20,105,race-ethnicity,Hispanic,.072665662,.062793218,.082538106,3
2018,20,105,race-ethnicity,Other Races and Ethnicities,.071146242,.052857459,.089435026,3
2018,20,105,race-ethnicity,"White, Non-Hispanic",.06889154,.064466551,.073316529,3
2018,20,107,all,All,.071022384,.06710659,.074938178,3
2018,20,107,race-ethnicity,"Black, Non-Hispanic",.1183432,.090225905,.14646049,3
2018,20,107,race-ethnicity,Hispanic,.072665662,.062793218,.082538106,3
2018,20,107,race-ethnicity,Other Races and Ethnicities,.071146242,.052857459,.089435026,3
2018,20,107,race-ethnicity,"White, Non-Hispanic",.06889154,.064466551,.073316529,3
2018,20,109,all,All,.071022384,.06710659,.074938178,3
2018,20,109,race-ethnicity,"Black, Non-Hispanic",.1183432,.090225905,.14646049,3
2018,20,109,race-ethnicity,Hispanic,.072665662,.062793218,.082538106,3
2018,20,109,race-ethnicity,Other Races and Ethnicities,.071146242,.052857459,.089435026,3
2018,20,109,race-ethnicity,"White, Non-Hispanic",.06889154,.064466551,.073316529,3
2018,20,111,all,All,.071022384,.06710659,.074938178,3
2018,20,111,race-ethnicity,"Black, Non-Hispanic",.1183432,.090225905,.14646049,3
2018,20,111,race-ethnicity,Hispanic,.072665662,.062793218,.082538106,3
2018,20,111,race-ethnicity,Other Races and Ethnicities,.071146242,.052857459,.089435026,3
2018,20,111,race-ethnicity,"White, Non-Hispanic",.06889154,.064466551,.073316529,3
2018,20,113,all,All,.071022384,.06710659,.074938178,3
2018,20,113,race-ethnicity,"Black, Non-Hispanic",.1183432,.090225905,.14646049,3
2018,20,113,race-ethnicity,Hispanic,.072665662,.062793218,.082538106,3
2018,20,113,race-ethnicity,Other Races and Ethnicities,.071146242,.052857459,.089435026,3
2018,20,113,race-ethnicity,"White, Non-Hispanic",.06889154,.064466551,.073316529,3
2018,20,115,all,All,.071022384,.06710659,.074938178,3
2018,20,115,race-ethnicity,"Black, Non-Hispanic",.1183432,.090225905,.14646049,3
2018,20,115,race-ethnicity,Hispanic,.072665662,.062793218,.082538106,3
2018,20,115,race-ethnicity,Other Races and Ethnicities,.071146242,.052857459,.089435026,3
2018,20,115,race-ethnicity,"White, Non-Hispanic",.06889154,.064466551,.073316529,3
2018,20,117,all,All,.071022384,.06710659,.074938178,3
2018,20,117,race-ethnicity,"Black, Non-Hispanic",.1183432,.090225905,.14646049,3
2018,20,117,race-ethnicity,Hispanic,.072665662,.062793218,.082538106,3
2018,20,117,race-ethnicity,Other Races and Ethnicities,.071146242,.052857459,.089435026,3
2018,20,117,race-ethnicity,"White, Non-Hispanic",.06889154,.064466551,.073316529,3
2018,20,119,all,All,.071022384,.06710659,.074938178,3
2018,20,119,race-ethnicity,"Black, Non-Hispanic",.1183432,.090225905,.14646049,3
2018,20,119,race-ethnicity,Hispanic,.072665662,.062793218,.082538106,3
2018,20,119,race-ethnicity,Other Races and Ethnicities,.071146242,.052857459,.089435026,3
2018,20,119,race-ethnicity,"White, Non-Hispanic",.06889154,.064466551,.073316529,3
2018,20,121,all,All,.071022384,.06710659,.074938178,3
2018,20,121,race-ethnicity,"Black, Non-Hispanic",.1183432,.090225905,.14646049,3
2018,20,121,race-ethnicity,Hispanic,.072665662,.062793218,.082538106,3
2018,20,121,race-ethnicity,Other Races and Ethnicities,.071146242,.052857459,.089435026,3
2018,20,121,race-ethnicity,"White, Non-Hispanic",.06889154,.064466551,.073316529,3
2018,20,123,all,All,.071022384,.06710659,.074938178,3
2018,20,123,race-ethnicity,"Black, Non-Hispanic",.1183432,.090225905,.14646049,3
2018,20,123,race-ethnicity,Hispanic,.072665662,.062793218,.082538106,3
2018,20,123,race-ethnicity,Other Races and Ethnicities,.071146242,.052857459,.089435026,3
2018,20,123,race-ethnicity,"White, Non-Hispanic",.06889154,.064466551,.073316529,3
2018,20,125,all,All,.071022384,.06710659,.074938178,3
2018,20,125,race-ethnicity,"Black, Non-Hispanic",.1183432,.090225905,.14646049,3
2018,20,125,race-ethnicity,Hispanic,.072665662,.062793218,.082538106,3
2018,20,125,race-ethnicity,Other Races and Ethnicities,.071146242,.052857459,.089435026,3
2018,20,125,race-ethnicity,"White, Non-Hispanic",.06889154,.064466551,.073316529,3
2018,20,127,all,All,.071022384,.06710659,.074938178,3
2018,20,127,race-ethnicity,"Black, Non-Hispanic",.1183432,.090225905,.14646049,3
2018,20,127,race-ethnicity,Hispanic,.072665662,.062793218,.082538106,3
2018,20,127,race-ethnicity,Other Races and Ethnicities,.071146242,.052857459,.089435026,3
2018,20,127,race-ethnicity,"White, Non-Hispanic",.06889154,.064466551,.073316529,3
2018,20,129,all,All,.071022384,.06710659,.074938178,3
2018,20,129,race-ethnicity,"Black, Non-Hispanic",.1183432,.090225905,.14646049,3
2018,20,129,race-ethnicity,Hispanic,.072665662,.062793218,.082538106,3
2018,20,129,race-ethnicity,Other Races and Ethnicities,.071146242,.052857459,.089435026,3
2018,20,129,race-ethnicity,"White, Non-Hispanic",.06889154,.064466551,.073316529,3
2018,20,131,all,All,.071022384,.06710659,.074938178,3
2018,20,131,race-ethnicity,"Black, Non-Hispanic",.1183432,.090225905,.14646049,3
2018,20,131,race-ethnicity,Hispanic,.072665662,.062793218,.082538106,3
2018,20,131,race-ethnicity,Other Races and Ethnicities,.071146242,.052857459,.089435026,3
2018,20,131,race-ethnicity,"White, Non-Hispanic",.06889154,.064466551,.073316529,3
2018,20,133,all,All,.071022384,.06710659,.074938178,3
2018,20,133,race-ethnicity,"Black, Non-Hispanic",.1183432,.090225905,.14646049,3
2018,20,133,race-ethnicity,Hispanic,.072665662,.062793218,.082538106,3
2018,20,133,race-ethnicity,Other Races and Ethnicities,.071146242,.052857459,.089435026,3
2018,20,133,race-ethnicity,"White, Non-Hispanic",.06889154,.064466551,.073316529,3
2018,20,135,all,All,.071022384,.06710659,.074938178,3
2018,20,135,race-ethnicity,"Black, Non-Hispanic",.1183432,.090225905,.14646049,3
2018,20,135,race-ethnicity,Hispanic,.072665662,.062793218,.082538106,3
2018,20,135,race-ethnicity,Other Races and Ethnicities,.071146242,.052857459,.089435026,3
2018,20,135,race-ethnicity,"White, Non-Hispanic",.06889154,.064466551,.073316529,3
2018,20,137,all,All,.071022384,.06710659,.074938178,3
2018,20,137,race-ethnicity,"Black, Non-Hispanic",.1183432,.090225905,.14646049,3
2018,20,137,race-ethnicity,Hispanic,.072665662,.062793218,.082538106,3
2018,20,137,race-ethnicity,Other Races and Ethnicities,.071146242,.052857459,.089435026,3
2018,20,137,race-ethnicity,"White, Non-Hispanic",.06889154,.064466551,.073316529,3
2018,20,139,all,All,.071022384,.06710659,.074938178,3
2018,20,139,race-ethnicity,"Black, Non-Hispanic",.1183432,.090225905,.14646049,3
2018,20,139,race-ethnicity,Hispanic,.072665662,.062793218,.082538106,3
2018,20,139,race-ethnicity,Other Races and Ethnicities,.071146242,.052857459,.089435026,3
2018,20,139,race-ethnicity,"White, Non-Hispanic",.06889154,.064466551,.073316529,3
2018,20,141,all,All,.071022384,.06710659,.074938178,3
2018,20,141,race-ethnicity,"Black, Non-Hispanic",.1183432,.090225905,.14646049,3
2018,20,141,race-ethnicity,Hispanic,.072665662,.062793218,.082538106,3
2018,20,141,race-ethnicity,Other Races and Ethnicities,.071146242,.052857459,.089435026,3
2018,20,141,race-ethnicity,"White, Non-Hispanic",.06889154,.064466551,.073316529,3
2018,20,143,all,All,.071022384,.06710659,.074938178,3
2018,20,143,race-ethnicity,"Black, Non-Hispanic",.1183432,.090225905,.14646049,3
2018,20,143,race-ethnicity,Hispanic,.072665662,.062793218,.082538106,3
2018,20,143,race-ethnicity,Other Races and Ethnicities,.071146242,.052857459,.089435026,3
2018,20,143,race-ethnicity,"White, Non-Hispanic",.06889154,.064466551,.073316529,3
2018,20,145,all,All,.071022384,.06710659,.074938178,3
2018,20,145,race-ethnicity,"Black, Non-Hispanic",.1183432,.090225905,.14646049,3
2018,20,145,race-ethnicity,Hispanic,.072665662,.062793218,.082538106,3
2018,20,145,race-ethnicity,Other Races and Ethnicities,.071146242,.052857459,.089435026,3
2018,20,145,race-ethnicity,"White, Non-Hispanic",.06889154,.064466551,.073316529,3
2018,20,147,all,All,.071022384,.06710659,.074938178,3
2018,20,147,race-ethnicity,"Black, Non-Hispanic",.1183432,.090225905,.14646049,3
2018,20,147,race-ethnicity,Hispanic,.072665662,.062793218,.082538106,3
2018,20,147,race-ethnicity,Other Races and Ethnicities,.071146242,.052857459,.089435026,3
2018,20,147,race-ethnicity,"White, Non-Hispanic",.06889154,.064466551,.073316529,3
2018,20,149,all,All,.071022384,.06710659,.074938178,3
2018,20,149,race-ethnicity,"Black, Non-Hispanic",.1183432,.090225905,.14646049,3
2018,20,149,race-ethnicity,Hispanic,.072665662,.062793218,.082538106,3
2018,20,149,race-ethnicity,Other Races and Ethnicities,.071146242,.052857459,.089435026,3
2018,20,149,race-ethnicity,"White, Non-Hispanic",.06889154,.064466551,.073316529,3
2018,20,151,all,All,.071022384,.06710659,.074938178,3
2018,20,151,race-ethnicity,"Black, Non-Hispanic",.1183432,.090225905,.14646049,3
2018,20,151,race-ethnicity,Hispanic,.072665662,.062793218,.082538106,3
2018,20,151,race-ethnicity,Other Races and Ethnicities,.071146242,.052857459,.089435026,3
2018,20,151,race-ethnicity,"White, Non-Hispanic",.06889154,.064466551,.073316529,3
2018,20,153,all,All,.071022384,.06710659,.074938178,3
2018,20,153,race-ethnicity,"Black, Non-Hispanic",.1183432,.090225905,.14646049,3
2018,20,153,race-ethnicity,Hispanic,.072665662,.062793218,.082538106,3
2018,20,153,race-ethnicity,Other Races and Ethnicities,.071146242,.052857459,.089435026,3
2018,20,153,race-ethnicity,"White, Non-Hispanic",.06889154,.064466551,.073316529,3
2018,20,155,all,All,.071022384,.06710659,.074938178,3
2018,20,155,race-ethnicity,"Black, Non-Hispanic",.1183432,.090225905,.14646049,3
2018,20,155,race-ethnicity,Hispanic,.072665662,.062793218,.082538106,3
2018,20,155,race-ethnicity,Other Races and Ethnicities,.071146242,.052857459,.089435026,3
2018,20,155,race-ethnicity,"White, Non-Hispanic",.06889154,.064466551,.073316529,3
2018,20,157,all,All,.071022384,.06710659,.074938178,3
2018,20,157,race-ethnicity,"Black, Non-Hispanic",.1183432,.090225905,.14646049,3
2018,20,157,race-ethnicity,Hispanic,.072665662,.062793218,.082538106,3
2018,20,157,race-ethnicity,Other Races and Ethnicities,.071146242,.052857459,.089435026,3
2018,20,157,race-ethnicity,"White, Non-Hispanic",.06889154,.064466551,.073316529,3
2018,20,159,all,All,.071022384,.06710659,.074938178,3
2018,20,159,race-ethnicity,"Black, Non-Hispanic",.1183432,.090225905,.14646049,3
2018,20,159,race-ethnicity,Hispanic,.072665662,.062793218,.082538106,3
2018,20,159,race-ethnicity,Other Races and Ethnicities,.071146242,.052857459,.089435026,3
2018,20,159,race-ethnicity,"White, Non-Hispanic",.06889154,.064466551,.073316529,3
2018,20,161,all,All,.071022384,.06710659,.074938178,3
2018,20,161,race-ethnicity,"Black, Non-Hispanic",.1183432,.090225905,.14646049,3
2018,20,161,race-ethnicity,Hispanic,.072665662,.062793218,.082538106,3
2018,20,161,race-ethnicity,Other Races and Ethnicities,.071146242,.052857459,.089435026,3
2018,20,161,race-ethnicity,"White, Non-Hispanic",.06889154,.064466551,.073316529,3
2018,20,163,all,All,.071022384,.06710659,.074938178,3
2018,20,163,race-ethnicity,"Black, Non-Hispanic",.1183432,.090225905,.14646049,3
2018,20,163,race-ethnicity,Hispanic,.072665662,.062793218,.082538106,3
2018,20,163,race-ethnicity,Other Races and Ethnicities,.071146242,.052857459,.089435026,3
2018,20,163,race-ethnicity,"White, Non-Hispanic",.06889154,.064466551,.073316529,3
2018,20,165,all,All,.071022384,.06710659,.074938178,3
2018,20,165,race-ethnicity,"Black, Non-Hispanic",.1183432,.090225905,.14646049,3
2018,20,165,race-ethnicity,Hispanic,.072665662,.062793218,.082538106,3
2018,20,165,race-ethnicity,Other Races and Ethnicities,.071146242,.052857459,.089435026,3
2018,20,165,race-ethnicity,"White, Non-Hispanic",.06889154,.064466551,.073316529,3
2018,20,167,all,All,.071022384,.06710659,.074938178,3
