year,state,county,lbw,lbw_lb,lbw_ub,lbw_quality,subgroup_type,subgroup
2018,01,103,.092877097,.077843189,.10791101,1,all,All
2018,01,103,.13392857,.089327469,.17852966,1,race-ethnicity,"Black, non-Hispanic"
2018,01,103,.08677686,.051308688,.12224503,2,race-ethnicity,Hispanic
2018,01,103,,,,3,race-ethnicity,Other Races and Ethnicities
2018,01,103,.082519002,.064748414,.10028959,1,race-ethnicity,"White, Non-Hispanic"
2018,01,105,.10073359,.09678819,.10467898,3,all,All
2018,01,105,.15997504,.14961191,.17033817,3,race-ethnicity,"Black, non-Hispanic"
2018,01,105,.064606741,.05318632,.076027162,3,race-ethnicity,Hispanic
2018,01,105,.10458715,.078894518,.13027979,3,race-ethnicity,Other Races and Ethnicities
2018,01,105,.086104907,.081647351,.090562463,3,race-ethnicity,"White, Non-Hispanic"
2018,01,107,.10073359,.09678819,.10467898,3,all,All
2018,01,107,.15997504,.14961191,.17033817,3,race-ethnicity,"Black, non-Hispanic"
2018,01,107,.064606741,.05318632,.076027162,3,race-ethnicity,Hispanic
2018,01,107,.10458715,.078894518,.13027979,3,race-ethnicity,Other Races and Ethnicities
2018,01,107,.086104907,.081647351,.090562463,3,race-ethnicity,"White, Non-Hispanic"
2018,01,109,.10073359,.09678819,.10467898,3,all,All
2018,01,109,.15997504,.14961191,.17033817,3,race-ethnicity,"Black, non-Hispanic"
2018,01,109,.064606741,.05318632,.076027162,3,race-ethnicity,Hispanic
2018,01,109,.10458715,.078894518,.13027979,3,race-ethnicity,Other Races and Ethnicities
2018,01,109,.086104907,.081647351,.090562463,3,race-ethnicity,"White, Non-Hispanic"
2018,01,111,.10073359,.09678819,.10467898,3,all,All
2018,01,111,.15997504,.14961191,.17033817,3,race-ethnicity,"Black, non-Hispanic"
2018,01,111,.064606741,.05318632,.076027162,3,race-ethnicity,Hispanic
2018,01,111,.10458715,.078894518,.13027979,3,race-ethnicity,Other Races and Ethnicities
2018,01,111,.086104907,.081647351,.090562463,3,race-ethnicity,"White, Non-Hispanic"
2018,01,113,.10073359,.09678819,.10467898,3,all,All
2018,01,113,.15997504,.14961191,.17033817,3,race-ethnicity,"Black, non-Hispanic"
2018,01,113,.064606741,.05318632,.076027162,3,race-ethnicity,Hispanic
2018,01,113,.10458715,.078894518,.13027979,3,race-ethnicity,Other Races and Ethnicities
2018,01,113,.086104907,.081647351,.090562463,3,race-ethnicity,"White, Non-Hispanic"
2018,01,115,.10073359,.09678819,.10467898,3,all,All
2018,01,115,.15997504,.14961191,.17033817,3,race-ethnicity,"Black, non-Hispanic"
2018,01,115,.064606741,.05318632,.076027162,3,race-ethnicity,Hispanic
2018,01,115,.10458715,.078894518,.13027979,3,race-ethnicity,Other Races and Ethnicities
2018,01,115,.086104907,.081647351,.090562463,3,race-ethnicity,"White, Non-Hispanic"
2018,01,117,.087633453,.075944446,.099322461,1,all,All
2018,01,117,.1595092,.11976199,.19925641,1,race-ethnicity,"Black, non-Hispanic"
2018,01,117,.08677686,.051308688,.12224503,2,race-ethnicity,Hispanic
2018,01,117,,,,3,race-ethnicity,Other Races and Ethnicities
2018,01,117,.073474474,.060713604,.086235344,1,race-ethnicity,"White, Non-Hispanic"
2018,01,119,.10073359,.09678819,.10467898,3,all,All
2018,01,119,.15997504,.14961191,.17033817,3,race-ethnicity,"Black, non-Hispanic"
2018,01,119,.064606741,.05318632,.076027162,3,race-ethnicity,Hispanic
2018,01,119,.10458715,.078894518,.13027979,3,race-ethnicity,Other Races and Ethnicities
2018,01,119,.086104907,.081647351,.090562463,3,race-ethnicity,"White, Non-Hispanic"
2018,01,121,.10073359,.09678819,.10467898,3,all,All
2018,01,121,.15997504,.14961191,.17033817,3,race-ethnicity,"Black, non-Hispanic"
2018,01,121,.064606741,.05318632,.076027162,3,race-ethnicity,Hispanic
2018,01,121,.10458715,.078894518,.13027979,3,race-ethnicity,Other Races and Ethnicities
2018,01,121,.086104907,.081647351,.090562463,3,race-ethnicity,"White, Non-Hispanic"
2018,01,123,.10073359,.09678819,.10467898,3,all,All
2018,01,123,.15997504,.14961191,.17033817,3,race-ethnicity,"Black, non-Hispanic"
2018,01,123,.064606741,.05318632,.076027162,3,race-ethnicity,Hispanic
2018,01,123,.10458715,.078894518,.13027979,3,race-ethnicity,Other Races and Ethnicities
2018,01,123,.086104907,.081647351,.090562463,3,race-ethnicity,"White, Non-Hispanic"
2018,01,125,.10370679,.0915116,.11590198,1,all,All
2018,01,125,.16145308,.13854408,.18436208,1,race-ethnicity,"Black, non-Hispanic"
2018,01,125,.055555556,.023649329,.087461784,2,race-ethnicity,Hispanic
2018,01,125,.175,.091736034,.25826395,2,race-ethnicity,Other Races and Ethnicities
2018,01,125,.056537103,.043082774,.069991432,1,race-ethnicity,"White, Non-Hispanic"
2018,01,127,.10073359,.09678819,.10467898,3,all,All
2018,01,127,.15997504,.14961191,.17033817,3,race-ethnicity,"Black, non-Hispanic"
2018,01,127,.064606741,.05318632,.076027162,3,race-ethnicity,Hispanic
2018,01,127,.10458715,.078894518,.13027979,3,race-ethnicity,Other Races and Ethnicities
2018,01,127,.086104907,.081647351,.090562463,3,race-ethnicity,"White, Non-Hispanic"
2018,01,129,.10073359,.09678819,.10467898,3,all,All
2018,01,129,.15997504,.14961191,.17033817,3,race-ethnicity,"Black, non-Hispanic"
2018,01,129,.064606741,.05318632,.076027162,3,race-ethnicity,Hispanic
2018,01,129,.10458715,.078894518,.13027979,3,race-ethnicity,Other Races and Ethnicities
2018,01,129,.086104907,.081647351,.090562463,3,race-ethnicity,"White, Non-Hispanic"
2018,01,131,.10073359,.09678819,.10467898,3,all,All
