year,state,county,subgroup_type,subgroup,ratio_living_wage,ratio_living_wage_quality
2014,01,031,industry,Information Services,.6341508,3
2014,01,031,industry,Professional Services,.653825,1
2014,01,031,industry,Education and Health,.6341508,1
2014,01,031,industry,Leisure and Other,.3536786,1
2014,01,033,all,All,.7258064,1
2014,01,033,industry,Goods Producing,.8770161,1
2014,01,033,industry,Public Administration,1.035863,1
2014,01,033,industry,"Trade, Transit, Utilities",.6039222,1
2014,01,033,industry,Information Services,.8935117,3
2014,01,033,industry,Professional Services,.6254582,1
2014,01,033,industry,Education and Health,.766129,1
2014,01,033,industry,Leisure and Other,.4023094,1
2014,01,035,all,All,.5960327,1
2014,01,035,industry,Goods Producing,.6164257,1
2014,01,035,industry,Public Administration,.7254975,1
2014,01,035,industry,"Trade, Transit, Utilities",.631257,1
2014,01,035,industry,Information Services,.6905822,3
2014,01,035,industry,Professional Services,.5858362,1
2014,01,035,industry,Education and Health,.6562848,3
2014,01,035,industry,Leisure and Other,.3406563,1
2014,01,037,all,All,.6238548,1
2014,01,037,industry,Goods Producing,.7392817,3
2014,01,037,industry,Public Administration,NA,NA
2014,01,037,industry,"Trade, Transit, Utilities",.5020154,1
2014,01,037,industry,Information Services,NA,NA
2014,01,037,industry,Professional Services,.7347013,3
2014,01,037,industry,Education and Health,.3636863,3
2014,01,037,industry,Leisure and Other,NA,NA
2014,01,039,all,All,.5913979,1
2014,01,039,industry,Goods Producing,.6618465,1
2014,01,039,industry,Public Administration,.7560871,1
2014,01,039,industry,"Trade, Transit, Utilities",.650723,1
2014,01,039,industry,Information Services,.73693,3
2014,01,039,industry,Professional Services,.5774935,1
2014,01,039,industry,Education and Health,.6006675,1
2014,01,039,industry,Leisure and Other,.3596589,1
2014,01,041,all,All,.6154987,1
2014,01,041,industry,Goods Producing,.6646274,1
2014,01,041,industry,Public Administration,.6874924,1
2014,01,041,industry,"Trade, Transit, Utilities",.6145718,1
2014,01,041,industry,Information Services,.9612533,3
2014,01,041,industry,Professional Services,.6799222,1
2014,01,041,industry,Education and Health,.4922136,3
2014,01,041,industry,Leisure and Other,.6020579,1
2014,01,043,all,All,.6351103,1
2014,01,043,industry,Goods Producing,.7582721,1
2014,01,043,industry,Public Administration,.689951,1
2014,01,043,industry,"Trade, Transit, Utilities",.6020221,1
2014,01,043,industry,Information Services,.7555147,3
2014,01,043,industry,Professional Services,.7780331,1
2014,01,043,industry,Education and Health,.6976103,1
2014,01,043,industry,Leisure and Other,.375,1
2014,01,045,all,All,.8904744,1
2014,01,045,industry,Goods Producing,1.136953,1
2014,01,045,industry,Public Administration,.8206697,1
2014,01,045,industry,"Trade, Transit, Utilities",.6912528,1
2014,01,045,industry,Information Services,.9405115,3
2014,01,045,industry,Professional Services,.7765011,1
2014,01,045,industry,Education and Health,.9849889,1
2014,01,045,industry,Leisure and Other,.3215345,1
2014,01,047,all,All,.6192065,1
2014,01,047,industry,Goods Producing,.8592882,1
2014,01,047,industry,Public Administration,.7536152,1
2014,01,047,industry,"Trade, Transit, Utilities",.484798,1
2014,01,047,industry,Information Services,.6655543,3
2014,01,047,industry,Professional Services,.6187431,1
2014,01,047,industry,Education and Health,.60901,1
2014,01,047,industry,Leisure and Other,.3109937,1
2014,01,049,all,All,.5878553,1
2014,01,049,industry,Goods Producing,.6718346,1
2014,01,049,industry,Public Administration,.6896764,1
2014,01,049,industry,"Trade, Transit, Utilities",.5463271,1
2014,01,049,industry,Information Services,.8591731,3
2014,01,049,industry,Professional Services,.5610927,1
2014,01,049,industry,Education and Health,.5887781,1
2014,01,049,industry,Leisure and Other,.3719085,1
2014,01,051,all,All,.5597807,1
2014,01,051,industry,Goods Producing,.8436505,1
2014,01,051,industry,Public Administration,.728098,1
2014,01,051,industry,"Trade, Transit, Utilities",.4492395,1
2014,01,051,industry,Information Services,.724266,3
2014,01,051,industry,Professional Services,.6738592,1
2014,01,051,industry,Education and Health,.5235232,1
2014,01,051,industry,Leisure and Other,.3501945,1
2014,01,053,all,All,.65165,1
2014,01,053,industry,Goods Producing,.8750464,1
2014,01,053,industry,Public Administration,.7588679,1
2014,01,053,industry,"Trade, Transit, Utilities",.5756397,1
2014,01,053,industry,Information Services,.9121246,3
2014,01,053,industry,Professional Services,.6715796,1
2014,01,053,industry,Education and Health,.6331109,1
2014,01,053,industry,Leisure and Other,.3040415,1
2014,01,055,all,All,.6056985,1
2014,01,055,industry,Goods Producing,.7858456,1
2014,01,055,industry,Public Administration,.7922794,1
2014,01,055,industry,"Trade, Transit, Utilities",.5404412,1
2014,01,055,industry,Information Services,.6829044,3
2014,01,055,industry,Professional Services,.6107537,1
2014,01,055,industry,Education and Health,.7417279,1
2014,01,055,industry,Leisure and Other,.3676471,1
2014,01,057,all,All,.5663701,1
2014,01,057,industry,Goods Producing,.6878013,1
2014,01,057,industry,Public Administration,.6127179,1
2014,01,057,industry,"Trade, Transit, Utilities",.4718206,1
2014,01,057,industry,Information Services,.9213942,3
2014,01,057,industry,Professional Services,.6085466,1
2014,01,057,industry,Education and Health,.5571005,1
2014,01,057,industry,Leisure and Other,.2933815,1
2014,01,059,all,All,.5802744,1
2014,01,059,industry,Goods Producing,.6405265,1
2014,01,059,industry,Public Administration,.7063404,1
2014,01,059,industry,"Trade, Transit, Utilities",.4523545,1
2014,01,059,industry,Information Services,.5691509,3
2014,01,059,industry,Professional Services,.6034483,1
2014,01,059,industry,Education and Health,.6136448,1
2014,01,059,industry,Leisure and Other,.3629032,1
2014,01,061,all,All,.5241493,1
2014,01,061,industry,Goods Producing,.5488474,1
2014,01,061,industry,Public Administration,.6638005,1
2014,01,061,industry,"Trade, Transit, Utilities",.5406147,1
2014,01,061,industry,Information Services,NA,NA
2014,01,061,industry,Professional Services,.5854373,1
2014,01,061,industry,Education and Health,.6348336,3
2014,01,061,industry,Leisure and Other,NA,NA
2014,01,063,all,All,.5329997,1
2014,01,063,industry,Goods Producing,.6488692,3
2014,01,063,industry,Public Administration,.5957237,1
2014,01,063,industry,"Trade, Transit, Utilities",.3948832,1
2014,01,063,industry,Information Services,.65165,3
2014,01,063,industry,Professional Services,.7568595,3
2014,01,063,industry,Education and Health,.4551354,3
2014,01,063,industry,Leisure and Other,.3165554,1
2014,01,065,all,All,.5728617,1
2014,01,065,industry,Goods Producing,.7391763,1
2014,01,065,industry,Public Administration,.6684853,1
2014,01,065,industry,"Trade, Transit, Utilities",.4470257,1
2014,01,065,industry,Information Services,1.106125,3
2014,01,065,industry,Professional Services,.5394228,3
2014,01,065,industry,Education and Health,.4813446,3
2014,01,065,industry,Leisure and Other,.2534319,1
2014,01,067,all,All,.652577,1
2014,01,067,industry,Goods Producing,.8435299,1
2014,01,067,industry,Public Administration,.7020146,1
2014,01,067,industry,"Trade, Transit, Utilities",.6182796,1
2014,01,067,industry,Information Services,NA,NA
2014,01,067,industry,Professional Services,.7091213,1
2014,01,067,industry,Education and Health,.5042641,3
2014,01,067,industry,Leisure and Other,NA,NA
2014,01,069,all,All,.6714234,1
2014,01,069,industry,Goods Producing,.7500915,1
2014,01,069,industry,Public Administration,.84553,1
2014,01,069,industry,"Trade, Transit, Utilities",.658617,1
2014,01,069,industry,Information Services,.6705086,1
2014,01,069,industry,Professional Services,.7226492,1
2014,01,069,industry,Education and Health,.8644347,1
2014,01,069,industry,Leisure and Other,.3819064,1
2014,01,071,all,All,.5993777,1
2014,01,071,industry,Goods Producing,.6753294,1
2014,01,071,industry,Public Administration,.9312469,1
2014,01,071,industry,"Trade, Transit, Utilities",.4676061,1
2014,01,071,industry,Information Services,.5563689,3
2014,01,071,industry,Professional Services,.6670937,1
2014,01,071,industry,Education and Health,.6057833,1
2014,01,071,industry,Leisure and Other,.3486457,1
2014,01,073,all,All,.8554934,1
2014,01,073,industry,Goods Producing,1.010322,1
2014,01,073,industry,Public Administration,.9435503,1
2014,01,073,industry,"Trade, Transit, Utilities",.7382786,1
2014,01,073,industry,Information Services,1.059307,1
2014,01,073,industry,Professional Services,1.154654,1
2014,01,073,industry,Education and Health,.883485,1
2014,01,073,industry,Leisure and Other,.5003499,1
2014,01,075,all,All,.6460883,1
2014,01,075,industry,Goods Producing,.8806081,1
2014,01,075,industry,Public Administration,.6340379,1
2014,01,075,industry,"Trade, Transit, Utilities",.5487579,1
2014,01,075,industry,Information Services,.5478309,3
2014,01,075,industry,Professional Services,.6094735,1
2014,01,075,industry,Education and Health,.4495736,3
2014,01,075,industry,Leisure and Other,.2822581,1
2014,01,077,all,All,.5690982,1
2014,01,077,industry,Goods Producing,.6900659,1
2014,01,077,industry,Public Administration,.841581,1
2014,01,077,industry,"Trade, Transit, Utilities",.4572947,1
2014,01,077,industry,Information Services,.6112536,3
2014,01,077,industry,Professional Services,.6767778,1
2014,01,077,industry,Education and Health,.6973973,1
2014,01,077,industry,Leisure and Other,.3248717,1
2014,01,079,all,All,.8052709,1
2014,01,079,industry,Goods Producing,2.156845,1
2014,01,079,industry,Public Administration,.7869692,1
2014,01,079,industry,"Trade, Transit, Utilities",.5508785,1
2014,01,079,industry,Information Services,NA,NA
2014,01,079,industry,Professional Services,.9073023,1
2014,01,079,industry,Education and Health,.4895681,1
2014,01,079,industry,Leisure and Other,NA,NA
2014,01,081,all,All,.5975177,1
2014,01,081,industry,Goods Producing,.7579787,1
2014,01,081,industry,Public Administration,.8844563,1
2014,01,081,industry,"Trade, Transit, Utilities",.5070922,1
2014,01,081,industry,Information Services,.6533688,1
2014,01,081,industry,Professional Services,.5815603,1
2014,01,081,industry,Education and Health,.6134752,1
2014,01,081,industry,Leisure and Other,.347961,1
2014,01,083,all,All,.7457386,1
2014,01,083,industry,Goods Producing,.8549361,1
2014,01,083,industry,Public Administration,1.060014,1
2014,01,083,industry,"Trade, Transit, Utilities",.5522017,1
2014,01,083,industry,Information Services,.6951349,3
2014,01,083,industry,Professional Services,.7435192,1
2014,01,083,industry,Education and Health,.6498579,1
2014,01,083,industry,Leisure and Other,.3595526,1
2014,01,085,all,All,.7366466,1
2014,01,085,industry,Goods Producing,.8931729,1
2014,01,085,industry,Public Administration,.7157174,1
2014,01,085,industry,"Trade, Transit, Utilities",.5058365,1
2014,01,085,industry,Information Services,NA,NA
2014,01,085,industry,Professional Services,.6619207,3
2014,01,085,industry,Education and Health,.4607357,3
2014,01,085,industry,Leisure and Other,NA,NA
2014,01,087,all,All,.7100483,1
2014,01,087,industry,Goods Producing,.7563961,3
2014,01,087,industry,Public Administration,.8775183,1
2014,01,087,industry,"Trade, Transit, Utilities",.358732,1
2014,01,087,industry,Information Services,.7823508,3
2014,01,087,industry,Professional Services,.5635892,1
2014,01,087,industry,Education and Health,.5228031,3
2014,01,087,industry,Leisure and Other,.4157397,1
2014,01,089,all,All,.9410511,1
2014,01,089,industry,Goods Producing,1.086648,1
2014,01,089,industry,Public Administration,1.156487,1
2014,01,089,industry,"Trade, Transit, Utilities",.5690696,1
2014,01,089,industry,Information Services,.8584872,1
2014,01,089,industry,Professional Services,1.052468,1
2014,01,089,industry,Education and Health,.8362926,1
2014,01,089,industry,Leisure and Other,.3582209,1
2014,01,091,all,All,.6664813,1
2014,01,091,industry,Goods Producing,.8509455,1
2014,01,091,industry,Public Administration,.7285874,1
2014,01,091,industry,"Trade, Transit, Utilities",.6572118,1
2014,01,091,industry,Information Services,.9176864,3
2014,01,091,industry,Professional Services,.7322952,1
2014,01,091,industry,Education and Health,.5061179,1
2014,01,091,industry,Leisure and Other,.2808676,1
2014,01,093,all,All,.5710049,1
2014,01,093,industry,Goods Producing,.6340379,1
2014,01,093,industry,Public Administration,.6840935,1
2014,01,093,industry,"Trade, Transit, Utilities",.5237301,1
2014,01,093,industry,Information Services,.8222099,3
2014,01,093,industry,Professional Services,.5214127,1
2014,01,093,industry,Education and Health,.632184,1
2014,01,093,industry,Leisure and Other,.368465,1
2014,01,095,all,All,.5901366,1
2014,01,095,industry,Goods Producing,.6363133,1
2014,01,095,industry,Public Administration,.7415958,1
2014,01,095,industry,"Trade, Transit, Utilities",.5338013,1
2014,01,095,industry,Information Services,.7388253,3
2014,01,095,industry,Professional Services,.731437,1
2014,01,095,industry,Education and Health,.6316956,1
2014,01,095,industry,Leisure and Other,.3454008,1
2014,01,097,all,All,.7362772,1
2014,01,097,industry,Goods Producing,1.011611,1
2014,01,097,industry,Public Administration,.9300961,1
2014,01,097,industry,"Trade, Transit, Utilities",.6368754,1
2014,01,097,industry,Information Services,.9588318,1
2014,01,097,industry,Professional Services,.890658,1
2014,01,097,industry,Education and Health,.7529908,1
2014,01,097,industry,Leisure and Other,.4050844,1
2014,01,099,all,All,.6979978,1
2014,01,099,industry,Goods Producing,1.167964,1
2014,01,099,industry,Public Administration,.7119021,1
2014,01,099,industry,"Trade, Transit, Utilities",.5988135,1
2014,01,099,industry,Information Services,.7044865,3
2014,01,099,industry,Professional Services,.6711161,1
2014,01,099,industry,Education and Health,.5404153,1
2014,01,099,industry,Leisure and Other,.3253615,1
2014,01,101,all,All,.7286876,1
2014,01,101,industry,Goods Producing,.8860983,1
2014,01,101,industry,Public Administration,.887867,1
2014,01,101,industry,"Trade, Transit, Utilities",.6190308,1
2014,01,101,industry,Information Services,.8577998,1
2014,01,101,industry,Professional Services,.8737177,1
2014,01,101,industry,Education and Health,.7145383,1
2014,01,101,industry,Leisure and Other,.4395118,1
2014,01,103,all,All,.727489,1
2014,01,103,industry,Goods Producing,1.027635,1
2014,01,103,industry,Public Administration,.8144217,1
2014,01,103,industry,"Trade, Transit, Utilities",.5792459,1
2014,01,103,industry,Information Services,.9306369,3
2014,01,103,industry,Professional Services,.7293192,1
2014,01,103,industry,Education and Health,.6057833,1
2014,01,103,industry,Leisure and Other,.3852489,1
2014,01,105,all,All,.5209492,1
2014,01,105,industry,Goods Producing,.5589544,3
2014,01,105,industry,Public Administration,.6482512,3
2014,01,105,industry,"Trade, Transit, Utilities",.4106415,1
2014,01,105,industry,Information Services,NA,NA
2014,01,105,industry,Professional Services,.6020579,3
2014,01,105,industry,Education and Health,.5552466,3
2014,01,105,industry,Leisure and Other,NA,NA
2014,01,107,all,All,.6284761,1
2014,01,107,industry,Goods Producing,.7007787,1
2014,01,107,industry,Public Administration,.8163392,1
2014,01,107,industry,"Trade, Transit, Utilities",.4616241,1
2014,01,107,industry,Information Services,.6164257,3
2014,01,107,industry,Professional Services,.5974231,1
2014,01,107,industry,Education and Health,.5126066,3
2014,01,107,industry,Leisure and Other,.3096033,1
2014,01,109,all,All,.6720431,1
2014,01,109,industry,Goods Producing,.8945125,1
2014,01,109,industry,Public Administration,.8252997,1
2014,01,109,industry,"Trade, Transit, Utilities",.5932518,1
2014,01,109,industry,Information Services,.7536152,3
2014,01,109,industry,Professional Services,.6743605,1
2014,01,109,industry,Education and Health,.7443456,1
2014,01,109,industry,Leisure and Other,.3401928,1
2014,01,111,all,All,.5496849,1
2014,01,111,industry,Goods Producing,.6192065,1
2014,01,111,industry,Public Administration,.6881103,1
2014,01,111,industry,"Trade, Transit, Utilities",.5070449,1
2014,01,111,industry,Information Services,.71561,3
2014,01,111,industry,Professional Services,.5557101,1
2014,01,111,industry,Education and Health,.5376344,1
2014,01,111,industry,Leisure and Other,.3323137,1
2014,01,113,all,All,.5822518,1
2014,01,113,industry,Goods Producing,.8198878,1
2014,01,113,industry,Public Administration,.6842628,1
2014,01,113,industry,"Trade, Transit, Utilities",.4498422,1
2014,01,113,industry,Information Services,NA,NA
2014,01,113,industry,Professional Services,.60812,1
2014,01,113,industry,Education and Health,.580498,1
2014,01,113,industry,Leisure and Other,NA,NA
2014,01,115,all,All,.579951,1
2014,01,115,industry,Goods Producing,.7496501,1
2014,01,115,industry,Public Administration,.7105785,1
2014,01,115,industry,"Trade, Transit, Utilities",.5090973,1
2014,01,115,industry,Information Services,.8449965,3
2014,01,115,industry,Professional Services,.6774843,1
2014,01,115,industry,Education and Health,.603569,1
2014,01,115,industry,Leisure and Other,.3787614,1
2014,01,117,all,All,.8065081,1
2014,01,117,industry,Goods Producing,.8747376,1
2014,01,117,industry,Public Administration,.7653954,1
2014,01,117,industry,"Trade, Transit, Utilities",.813506,1
2014,01,117,industry,Information Services,1.13366,1
2014,01,117,industry,Professional Services,1.080301,1
2014,01,117,industry,Education and Health,.7015396,1
2014,01,117,industry,Leisure and Other,.431683,1
2014,01,119,all,All,.6222944,1
2014,01,119,industry,Goods Producing,.8910534,1
2014,01,119,industry,Public Administration,.6854258,1
2014,01,119,industry,"Trade, Transit, Utilities",.479798,1
2014,01,119,industry,Information Services,.712482,3
2014,01,119,industry,Professional Services,.7841812,1
2014,01,119,industry,Education and Health,.4662699,3
2014,01,119,industry,Leisure and Other,.3138528,1
2014,01,121,all,All,.7767792,1
2014,01,121,industry,Goods Producing,1.125275,1
2014,01,121,industry,Public Administration,.7514062,1
2014,01,121,industry,"Trade, Transit, Utilities",.5896918,1
2014,01,121,industry,Information Services,.8327219,3
2014,01,121,industry,Professional Services,.5855649,1
2014,01,121,industry,Education and Health,.6548055,1
2014,01,121,industry,Leisure and Other,.4502935,1
2014,01,123,all,All,.568224,1
2014,01,123,industry,Goods Producing,.6433074,1
2014,01,123,industry,Public Administration,.7471265,1
2014,01,123,industry,"Trade, Transit, Utilities",.4699667,1
2014,01,123,industry,Information Services,.8565073,3
2014,01,123,industry,Professional Services,.620597,1
2014,01,123,industry,Education and Health,.652577,1
2014,01,123,industry,Leisure and Other,.3962737,1
2014,01,125,all,All,.7224569,1
2014,01,125,industry,Goods Producing,1.054206,1
2014,01,125,industry,Public Administration,.9213305,1
2014,01,125,industry,"Trade, Transit, Utilities",.5517423,1
2014,01,125,industry,Information Services,.8210137,1
2014,01,125,industry,Professional Services,.686378,1
2014,01,125,industry,Education and Health,.6502992,1
2014,01,125,industry,Leisure and Other,.3374692,1
2014,01,127,all,All,.6119074,1
2014,01,127,industry,Goods Producing,.7359427,1
2014,01,127,industry,Public Administration,.7010291,1
2014,01,127,industry,"Trade, Transit, Utilities",.6008821,1
2014,01,127,industry,Information Services,.7873944,3
2014,01,127,industry,Professional Services,.8071482,1
2014,01,127,industry,Education and Health,.634877,1
2014,01,127,industry,Leisure and Other,.4065601,1
2014,01,129,all,All,1.000555,1
2014,01,129,industry,Goods Producing,1.408737,1
2014,01,129,industry,Public Administration,.6071825,1
2014,01,129,industry,"Trade, Transit, Utilities",.9838948,1
2014,01,129,industry,Information Services,NA,NA
2014,01,129,industry,Professional Services,.9561273,1
2014,01,129,industry,Education and Health,.5701592,3
2014,01,129,industry,Leisure and Other,NA,NA
2014,01,131,all,All,.7137561,1
2014,01,131,industry,Goods Producing,1.091027,1
2014,01,131,industry,Public Administration,.6878013,1
2014,01,131,industry,"Trade, Transit, Utilities",.5292919,1
2014,01,131,industry,Information Services,.8453838,3
2014,01,131,industry,Professional Services,.5093623,3
2014,01,131,industry,Education and Health,.5339266,3
2014,01,131,industry,Leisure and Other,.2827215,1
2014,01,133,all,All,.5598814,1
2014,01,133,industry,Goods Producing,.5988135,1
2014,01,133,industry,Public Administration,.7254975,1
2014,01,133,industry,"Trade, Transit, Utilities",.5802744,1
2014,01,133,industry,Information Services,.6609196,3
2014,01,133,industry,Professional Services,.5223397,1
2014,01,133,industry,Education and Health,.5459771,1
2014,01,133,industry,Leisure and Other,.3415833,1
2014,02,013,all,All,.5365474,1
2014,02,013,industry,Goods Producing,NA,NA
2014,02,013,industry,Public Administration,.7125453,1
2014,02,013,industry,"Trade, Transit, Utilities",.44479,3
2014,02,013,industry,Information Services,.2892691,3
2014,02,013,industry,Professional Services,NA,NA
2014,02,013,industry,Education and Health,NA,NA
2014,02,013,industry,Leisure and Other,NA,NA
2014,02,016,all,All,.6554622,1
2014,02,016,industry,Goods Producing,.5588235,1
2014,02,016,industry,Public Administration,.8793184,1
2014,02,016,industry,"Trade, Transit, Utilities",.8662465,1
2014,02,016,industry,Information Services,.5427171,3
2014,02,016,industry,Professional Services,.8942577,3
2014,02,016,industry,Education and Health,.6890756,3
2014,02,016,industry,Leisure and Other,.4992997,3
2014,02,020,all,All,.8001795,1
2014,02,020,industry,Goods Producing,1.450045,1
2014,02,020,industry,Public Administration,NA,NA
2014,02,020,industry,"Trade, Transit, Utilities",.6924918,1
2014,02,020,industry,Information Services,.9804069,1
2014,02,020,industry,Professional Services,.8730931,1
2014,02,020,industry,Education and Health,.6939875,1
2014,02,020,industry,Leisure and Other,.4288813,1
2014,02,050,all,All,.5380558,1
2014,02,050,industry,Goods Producing,.815992,3
2014,02,050,industry,Public Administration,.7333238,1
2014,02,050,industry,"Trade, Transit, Utilities",.3541904,1
2014,02,050,industry,Information Services,.652081,3
2014,02,050,industry,Professional Services,.6146665,3
2014,02,050,industry,Education and Health,NA,NA
2014,02,050,industry,Leisure and Other,.3866163,1
2014,02,060,all,All,.6306922,1
2014,02,060,industry,Goods Producing,.5692168,3
2014,02,060,industry,Public Administration,.9198543,3
2014,02,060,industry,"Trade, Transit, Utilities",.6602914,3
2014,02,060,industry,Information Services,NA,NA
2014,02,060,industry,Professional Services,NA,NA
2014,02,060,industry,Education and Health,NA,NA
2014,02,060,industry,Leisure and Other,.532028,3
2014,02,068,all,All,.6564125,1
2014,02,068,industry,Goods Producing,1.270942,3
2014,02,068,industry,Public Administration,.8049297,3
2014,02,068,industry,"Trade, Transit, Utilities",.5957539,3
2014,02,068,industry,Information Services,NA,NA
2014,02,068,industry,Professional Services,NA,NA
2014,02,068,industry,Education and Health,.401502,3
2014,02,068,industry,Leisure and Other,NA,NA
2014,02,070,all,All,.5975172,1
2014,02,070,industry,Goods Producing,.4808555,3
2014,02,070,industry,Public Administration,.7433443,1
2014,02,070,industry,"Trade, Transit, Utilities",.3746635,1
2014,02,070,industry,Information Services,NA,NA
2014,02,070,industry,Professional Services,.5836824,3
2014,02,070,industry,Education and Health,.8742148,3
2014,02,070,industry,Leisure and Other,NA,NA
2014,02,090,all,All,.7198991,1
