year,state,county,share_medical_debt_coll,share_medical_debt_coll_quality
2024,17,189,0,1
2024,17,191,0,1
2024,17,193,0,1
2024,17,195,0,1
2024,17,197,0,1
2024,17,199,0,1
2024,17,201,0,1
2024,17,203,0,1
2024,18,001,0.0385439,1
2024,18,003,0.0388665,1
2024,18,005,0.0547282,1
2024,18,007,0.0594406,1
2024,18,009,0.0405405,1
2024,18,011,0.0355308,1
2024,18,013,0.0208729,1
2024,18,015,0.0615883,1
2024,18,017,0.0761986,1
2024,18,019,0.092791,1
2024,18,021,0.0306905,1
2024,18,023,0.0640895,1
2024,18,025,0.0718085,1
2024,18,027,0.0237581,1
2024,18,029,0.0383445,1
2024,18,031,0.0885478,1
2024,18,033,0.029304,1
2024,18,035,0.0199693,1
2024,18,037,0.0320417,1
2024,18,039,0.0662166,1
2024,18,041,0.0372928,1
2024,18,043,0.0833659,1
2024,18,045,0.0258303,1
2024,18,047,0.0312945,1
2024,18,049,0.0969697,1
2024,18,051,0.048951,1
2024,18,053,0.0812257,1
2024,18,055,0.049445,1
2024,18,057,0.0214148,1
2024,18,059,0.0586133,1
2024,18,061,0.0705706,1
2024,18,063,0.0536338,1
2024,18,065,0.0401845,1
2024,18,067,0.0623591,1
2024,18,069,0.0316067,1
2024,18,071,0.1205575,1
2024,18,073,0.0398445,1
2024,18,075,0.0422078,1
2024,18,077,0.0327381,1
2024,18,079,0.0597015,1
2024,18,081,0.0405457,1
2024,18,083,0.0676417,1
2024,18,085,0.0596293,1
2024,18,087,0.0216272,1
2024,18,089,0.0353766,1
2024,18,091,0.0439787,1
2024,18,093,0.040201,1
2024,18,095,0.029662,1
2024,18,097,0.0510814,1
2024,18,099,0.0464618,1
2024,18,101,0.0296053,1
2024,18,103,0.0591182,1
2024,18,105,0.0332978,1
2024,18,107,0.0489451,1
2024,18,109,0.0524577,1
2024,18,111,0.055914,1
2024,18,113,0.0581148,1
2024,18,115,0.0507614,1
2024,18,117,0.0374787,1
2024,18,119,0.0525526,1
2024,18,121,0.0495238,1
2024,18,123,0.044316,1
2024,18,125,0.027027,1
2024,18,127,0.0231225,1
2024,18,129,0.0136139,1
2024,18,131,0.0615764,1
2024,18,133,0.065543100000000007,1
2024,18,135,0.0212766,1
2024,18,137,0.0371945,1
2024,18,139,0.1233397,1
2024,18,141,0.0315343,1
2024,18,143,0.0998767,1
2024,18,145,0.0885453,1
2024,18,147,0.0270701,1
2024,18,149,0.0471429,1
2024,18,151,0.0409463,1
2024,18,153,0.0428082,1
2024,18,155,0.0512821,1
2024,18,157,0.0489856,1
2024,18,159,0.0332681,1
2024,18,161,0.0115385,1
2024,18,163,0.0325727,1
2024,18,165,0.0346821,1
2024,18,167,0.0269677,1
2024,18,169,0.0242616,1
2024,18,171,0.0361446,1
2024,18,173,0.0181018,1
2024,18,175,0.0594406,1
2024,18,177,0.024108,1
2024,18,179,0.0407701,1
2024,18,181,0.0773263,1
2024,18,183,0.0222652,1
2024,19,001,0.021645,1
2024,19,003,0.0344828,1
2024,19,005,0.0124688,1
2024,19,007,0.0418994,1
2024,19,009,0.013245,1
2024,19,011,0.0289855,1
2024,19,013,0.0329442,1
2024,19,015,0.0131108,1
2024,19,017,0.0078947,1
2024,19,019,0.0265957,1
2024,19,021,0.0119658,1
2024,19,023,0.0088692,1
2024,19,025,0.0032468,1
2024,19,027,0.0031646,1
2024,19,029,0.0178571,1
2024,19,031,0.0086655,1
2024,19,033,0.0208333,1
2024,19,035,0.010989,1
2024,19,037,0.0145349,1
2024,19,039,0.0625,1
2024,19,041,0.0079523,1
2024,19,043,0.0155642,1
2024,19,045,0.0450138,1
2024,19,047,0.0086022,1
2024,19,049,0.0187793,1
2024,19,051,0.0128205,1
2024,19,053,0.0643564,1
2024,19,055,0.0056285,1
2024,19,057,0.0526316,1
2024,19,059,0.0109718,1
2024,19,061,0.007279,1
2024,19,063,0,1
2024,19,065,0.0278293,1
2024,19,067,0.0153173,1
2024,19,069,0.0106383,1
2024,19,071,0.0186916,1
2024,19,073,0.0179856,1
2024,19,075,0.0075949,1
2024,19,077,0.0283019,1
2024,19,079,0.0157303,1
2024,19,081,0.0264706,1
2024,19,083,0.0191205,1
2024,19,085,0.0130719,1
2024,19,087,0.0352113,1
2024,19,089,0.0106762,1
2024,19,091,0.0066007,1
2024,19,093,0.0092166,1
2024,19,095,0.0118812,1
2024,19,097,0.0224359,1
2024,19,099,0.0314748,1
2024,19,101,0.0670996,1
2024,19,103,0.016957,1
2024,19,105,0.0079239,1
2024,19,107,0.0412371,1
2024,19,109,0.0125786,1
2024,19,111,0.0381526,1
2024,19,113,0.0172717,1
2024,19,115,0.0221519,1
2024,19,117,0.0530035,1
2024,19,119,0,1
2024,19,121,0.0141988,1
2024,19,123,0.0203443,1
2024,19,125,0.0472062,1
2024,19,127,0.0197425,1
2024,19,129,0.0225734,1
2024,19,131,0.0131148,1
2024,19,133,0.0321429,1
2024,19,135,0.025974,1
2024,19,137,0.052795,1
2024,19,139,0.024961,1
2024,19,141,0.0069606,1
2024,19,143,0.0172414,1
2024,19,145,0.0101523,1
2024,19,147,0.0040486,1
2024,19,149,0.0179211,1
2024,19,151,0.0215517,1
2024,19,153,0.0252123,1
2024,19,155,0.0348592,1
2024,19,157,0.0149254,1
2024,19,159,0.0769231,1
2024,19,161,0.0105263,1
2024,19,163,0.0190045,1
2024,19,165,0.0200573,1
2024,19,167,0.0143003,1
2024,19,169,0.0084485,1
2024,19,171,0.020284,1
2024,19,173,0.0274725,1
2024,19,175,0.0207101,1
2024,19,177,0.0640394,1
2024,19,179,0.0683683,1
2024,19,181,0.0153392,1
2024,19,183,0.0408163,1
2024,19,185,0.0331492,1
2024,19,187,0.012037,1
2024,19,189,0.0104167,1
2024,19,191,0.0074766,1
2024,19,193,0.039649,1
2024,19,195,0.0196078,1
2024,19,197,0.0142857,1
2024,20,001,0.0358127,1
2024,20,003,0.0084388,1
2024,20,005,0.017316,1
2024,20,007,0.0295858,1
2024,20,009,0.0120805,1
2024,20,011,0.0576037,1
2024,20,013,0.0375427,1
2024,20,015,0.0308392,1
2024,20,017,0.0882353,1
2024,20,019,0.0135135,1
2024,20,021,0.0535117,1
2024,20,023,0.027027,1
2024,20,025,0.0363636,1
2024,20,027,0.018315,1
2024,20,029,0.0198413,1
2024,20,031,0.0190114,1
2024,20,033,0.0357143,1
2024,20,035,0.0162059,1
2024,20,037,0.0632558,1
2024,20,039,0.0729167,1
2024,20,041,0.0164745,1
2024,20,043,0.0185185,1
2024,20,045,0.0444444,1
2024,20,047,0.0147059,1
2024,20,049,0.0263158,1
2024,20,051,0.0133011,1
2024,20,053,0.0126582,1
2024,20,055,0.0749306,1
2024,20,057,0.0559072,1
2024,20,059,0.0623441,1
2024,20,061,0.0531814,1
2024,20,063,0,1
2024,20,065,0,1
2024,20,067,0.0447761,1
2024,20,069,0.0261438,1
2024,20,071,NA,NA
2024,20,073,0.0485437,1
2024,20,075,0,1
2024,20,077,0.006135,1
2024,20,079,0.0092879,1
2024,20,081,0.0754717,1
2024,20,083,NA,NA
2024,20,085,0.0333333,1
2024,20,087,0.0581761,1
2024,20,089,0,1
2024,20,091,0.0156105,1
2024,20,093,0.0294118,1
2024,20,095,0.0218341,1
2024,20,097,0.0138889,1
2024,20,099,0.0859504,1
2024,20,101,0.0163934,1
2024,20,103,0.0536649,1
2024,20,105,0.0235294,1
2024,20,107,0.0385852,1
2024,20,109,0.0348837,1
2024,20,111,0.0950276,1
2024,20,113,0.0199557,1
2024,20,115,0.0177515,1
2024,20,117,0.0126582,1
2024,20,119,0.038835,1
2024,20,121,0.0225428,1
2024,20,123,0.0126582,1
2024,20,125,0.0561283,1
2024,20,127,0.0506329,1
2024,20,129,0,1
2024,20,131,0.0036101,1
2024,20,133,0.0334076,1
2024,20,135,0.0344828,1
2024,20,137,0.0367647,1
2024,20,139,0.056338,1
2024,20,141,0.0196078,1
2024,20,143,0.0060241,1
2024,20,145,0.0215054,1
2024,20,147,0.0064935,1
2024,20,149,0.0339463,1
2024,20,151,0.0113636,1
2024,20,153,0.030303,1
2024,20,155,0.0418904,1
2024,20,157,0.0067114,1
2024,20,159,0.0406504,1
2024,20,161,0.0366242,1
2024,20,163,0.0232558,1
2024,20,165,0,1
2024,20,167,0.0239234,1
2024,20,169,0.0214511,1
2024,20,171,0.0372671,1
2024,20,173,0.0203319,1
2024,20,175,0.0214425,1
2024,20,177,0.0833018,1
2024,20,179,0.0365854,1
2024,20,181,0.0316456,1
2024,20,183,0.0108696,1
2024,20,185,0,1
2024,20,187,0.0149254,1
2024,20,189,0.027972,1
2024,20,191,0.0076923,1
2024,20,193,0.0900474,1
2024,20,195,0,1
2024,20,197,0.0346535,1
2024,20,199,NA,NA
2024,20,201,0.0287356,1
2024,20,203,0.0357143,1
2024,20,205,0.037037,1
2024,20,207,0.0102041,1
2024,20,209,0.0729465,1
2024,21,001,0.0678571,1
2024,21,003,0.0927357,1
2024,21,005,0.0584416,1
2024,21,007,0.0343511,1
