year,state,county,subgroup_type,subgroup,share_debt_coll,share_debt_coll_quality
2022,26,015,race-ethnicity,Majority White,0.2276857,1
2022,26,017,race-ethnicity,All,0.224359,1
2022,26,017,race-ethnicity,Majority Non-White,NA,NA
2022,26,017,race-ethnicity,Majority White,0.2238212,1
2022,26,019,race-ethnicity,All,0.1294299,1
2022,26,019,race-ethnicity,Majority Non-White,NA,NA
2022,26,019,race-ethnicity,Majority White,0.1294299,1
2022,26,021,race-ethnicity,All,0.2530193,1
2022,26,021,race-ethnicity,Majority Non-White,0.492569,1
2022,26,021,race-ethnicity,Majority White,0.1986882,1
2022,26,023,race-ethnicity,All,0.3302397,1
2022,26,023,race-ethnicity,Majority Non-White,NA,NA
2022,26,023,race-ethnicity,Majority White,0.3302397,1
2022,26,025,race-ethnicity,All,0.3432489,1
2022,26,025,race-ethnicity,Majority Non-White,NA,NA
2022,26,025,race-ethnicity,Majority White,0.3422835,1
2022,26,027,race-ethnicity,All,0.2668024,1
2022,26,027,race-ethnicity,Majority Non-White,NA,NA
2022,26,027,race-ethnicity,Majority White,0.2668024,1
2022,26,029,race-ethnicity,All,0.1633835,1
2022,26,029,race-ethnicity,Majority Non-White,NA,NA
2022,26,029,race-ethnicity,Majority White,0.1635731,1
2022,26,031,race-ethnicity,All,0.208238,1
2022,26,031,race-ethnicity,Majority Non-White,NA,NA
2022,26,031,race-ethnicity,Majority White,0.2096774,1
2022,26,033,race-ethnicity,All,0.2831268,1
2022,26,033,race-ethnicity,Majority Non-White,NA,NA
2022,26,033,race-ethnicity,Majority White,0.2497136,1
2022,26,035,race-ethnicity,All,0.3096591,1
2022,26,035,race-ethnicity,Majority Non-White,NA,NA
2022,26,035,race-ethnicity,Majority White,0.3096591,1
2022,26,037,race-ethnicity,All,0.1717917,1
2022,26,037,race-ethnicity,Majority Non-White,NA,NA
2022,26,037,race-ethnicity,Majority White,0.1717917,1
2022,26,039,race-ethnicity,All,0.2488263,1
2022,26,039,race-ethnicity,Majority Non-White,NA,NA
2022,26,039,race-ethnicity,Majority White,0.2470588,1
2022,26,041,race-ethnicity,All,0.2270184,1
2022,26,041,race-ethnicity,Majority Non-White,NA,NA
2022,26,041,race-ethnicity,Majority White,0.2270184,1
2022,26,043,race-ethnicity,All,0.2395951,1
2022,26,043,race-ethnicity,Majority Non-White,NA,NA
2022,26,043,race-ethnicity,Majority White,0.2395951,1
2022,26,045,race-ethnicity,All,0.2505814,1
2022,26,045,race-ethnicity,Majority Non-White,NA,NA
2022,26,045,race-ethnicity,Majority White,0.2414108,1
2022,26,047,race-ethnicity,All,0.192562,1
2022,26,047,race-ethnicity,Majority Non-White,NA,NA
2022,26,047,race-ethnicity,Majority White,0.1932007,1
2022,26,049,race-ethnicity,All,0.3333074,1
2022,26,049,race-ethnicity,Majority Non-White,0.6083019,1
2022,26,049,race-ethnicity,Majority White,0.2835414,1
2022,26,051,race-ethnicity,All,0.2813239,1
2022,26,051,race-ethnicity,Majority Non-White,NA,NA
2022,26,051,race-ethnicity,Majority White,0.2813239,1
2022,26,053,race-ethnicity,All,0.3018868,1
2022,26,053,race-ethnicity,Majority Non-White,NA,NA
2022,26,053,race-ethnicity,Majority White,0.3018868,1
2022,26,055,race-ethnicity,All,0.1508838,1
2022,26,055,race-ethnicity,Majority Non-White,NA,NA
2022,26,055,race-ethnicity,Majority White,0.1516698,1
2022,26,057,race-ethnicity,All,0.2760103,1
2022,26,057,race-ethnicity,Majority Non-White,NA,NA
2022,26,057,race-ethnicity,Majority White,0.2759516,1
2022,26,059,race-ethnicity,All,0.2989011,1
2022,26,059,race-ethnicity,Majority Non-White,NA,NA
2022,26,059,race-ethnicity,Majority White,0.299631,1
2022,26,061,race-ethnicity,All,0.1604061,1
2022,26,061,race-ethnicity,Majority Non-White,NA,NA
2022,26,061,race-ethnicity,Majority White,0.1604061,1
2022,26,063,race-ethnicity,All,0.176306,1
2022,26,063,race-ethnicity,Majority Non-White,NA,NA
2022,26,063,race-ethnicity,Majority White,0.176306,1
2022,26,065,race-ethnicity,All,0.2719573,1
2022,26,065,race-ethnicity,Majority Non-White,NA,NA
2022,26,065,race-ethnicity,Majority White,0.2416608,1
2022,26,067,race-ethnicity,All,0.2857929,1
2022,26,067,race-ethnicity,Majority Non-White,NA,NA
2022,26,067,race-ethnicity,Majority White,0.2857929,1
2022,26,069,race-ethnicity,All,0.2834286,1
2022,26,069,race-ethnicity,Majority Non-White,NA,NA
2022,26,069,race-ethnicity,Majority White,0.2848904,1
2022,26,071,race-ethnicity,All,0.2921914,1
2022,26,071,race-ethnicity,Majority Non-White,NA,NA
2022,26,071,race-ethnicity,Majority White,0.2951654,1
2022,26,073,race-ethnicity,All,0.254891,1
2022,26,073,race-ethnicity,Majority Non-White,NA,NA
2022,26,073,race-ethnicity,Majority White,0.2557877,1
2022,26,075,race-ethnicity,All,0.26958530000000003,1
2022,26,075,race-ethnicity,Majority Non-White,NA,NA
2022,26,075,race-ethnicity,Majority White,0.2687697,1
2022,26,077,race-ethnicity,All,0.2471644,1
2022,26,077,race-ethnicity,Majority Non-White,0.5414013,1
2022,26,077,race-ethnicity,Majority White,0.2336082,1
2022,26,079,race-ethnicity,All,0.2667876,1
2022,26,079,race-ethnicity,Majority Non-White,NA,NA
2022,26,079,race-ethnicity,Majority White,0.2667876,1
2022,26,081,race-ethnicity,All,0.2345759,1
2022,26,081,race-ethnicity,Majority Non-White,0.464986,1
2022,26,081,race-ethnicity,Majority White,0.1958463,1
2022,26,083,race-ethnicity,All,0.1451613,1
2022,26,083,race-ethnicity,Majority Non-White,NA,NA
2022,26,083,race-ethnicity,Majority White,0.147541,1
2022,26,085,race-ethnicity,All,0.3052326,1
2022,26,085,race-ethnicity,Majority Non-White,NA,NA
2022,26,085,race-ethnicity,Majority White,0.3052326,1
2022,26,087,race-ethnicity,All,0.2291888,1
2022,26,087,race-ethnicity,Majority Non-White,NA,NA
2022,26,087,race-ethnicity,Majority White,0.2291888,1
2022,26,089,race-ethnicity,All,0.0997442,1
2022,26,089,race-ethnicity,Majority Non-White,NA,NA
2022,26,089,race-ethnicity,Majority White,0.0997442,1
2022,26,091,race-ethnicity,All,0.251933,1
2022,26,091,race-ethnicity,Majority Non-White,NA,NA
2022,26,091,race-ethnicity,Majority White,0.251933,1
2022,26,093,race-ethnicity,All,0.1617672,1
2022,26,093,race-ethnicity,Majority Non-White,NA,NA
2022,26,093,race-ethnicity,Majority White,0.1618236,1
2022,26,095,race-ethnicity,All,0.2071429,1
2022,26,095,race-ethnicity,Majority Non-White,NA,NA
2022,26,095,race-ethnicity,Majority White,0.2071429,1
2022,26,097,race-ethnicity,All,0.2114286,1
2022,26,097,race-ethnicity,Majority Non-White,NA,NA
2022,26,097,race-ethnicity,Majority White,0.2114286,1
2022,26,099,race-ethnicity,All,0.2416509,1
2022,26,099,race-ethnicity,Majority Non-White,NA,NA
2022,26,099,race-ethnicity,Majority White,0.2181128,1
2022,26,101,race-ethnicity,All,0.208284,1
2022,26,101,race-ethnicity,Majority Non-White,NA,NA
2022,26,101,race-ethnicity,Majority White,0.208284,1
2022,26,103,race-ethnicity,All,0.1960285,1
2022,26,103,race-ethnicity,Majority Non-White,NA,NA
2022,26,103,race-ethnicity,Majority White,0.1960285,1
2022,26,105,race-ethnicity,All,0.2085506,1
2022,26,105,race-ethnicity,Majority Non-White,NA,NA
2022,26,105,race-ethnicity,Majority White,0.2085506,1
2022,26,107,race-ethnicity,All,0.2357143,1
2022,26,107,race-ethnicity,Majority Non-White,NA,NA
2022,26,107,race-ethnicity,Majority White,0.2357143,1
2022,26,109,race-ethnicity,All,0.2176235,1
2022,26,109,race-ethnicity,Majority Non-White,NA,NA
2022,26,109,race-ethnicity,Majority White,0.2176235,1
2022,26,111,race-ethnicity,All,0.2049307,1
2022,26,111,race-ethnicity,Majority Non-White,NA,NA
2022,26,111,race-ethnicity,Majority White,0.2048799,1
2022,26,113,race-ethnicity,All,0.196347,1
2022,26,113,race-ethnicity,Majority Non-White,NA,NA
2022,26,113,race-ethnicity,Majority White,0.196347,1
2022,26,115,race-ethnicity,All,0.2571898,1
2022,26,115,race-ethnicity,Majority Non-White,NA,NA
2022,26,115,race-ethnicity,Majority White,0.2571898,1
2022,26,117,race-ethnicity,All,0.3142857,1
2022,26,117,race-ethnicity,Majority Non-White,NA,NA
2022,26,117,race-ethnicity,Majority White,0.3147509,1
2022,26,119,race-ethnicity,All,0.2660256,1
2022,26,119,race-ethnicity,Majority Non-White,NA,NA
2022,26,119,race-ethnicity,Majority White,0.2660256,1
2022,26,121,race-ethnicity,All,0.3304062,1
2022,26,121,race-ethnicity,Majority Non-White,NA,NA
2022,26,121,race-ethnicity,Majority White,0.3069987,1
2022,26,123,race-ethnicity,All,0.2786994,1
2022,26,123,race-ethnicity,Majority Non-White,NA,NA
2022,26,123,race-ethnicity,Majority White,0.2786994,1
2022,26,125,race-ethnicity,All,0.1896272,1
2022,26,125,race-ethnicity,Majority Non-White,0.4203111,1
2022,26,125,race-ethnicity,Majority White,0.1541769,1
2022,26,127,race-ethnicity,All,0.2661098,1
2022,26,127,race-ethnicity,Majority Non-White,NA,NA
2022,26,127,race-ethnicity,Majority White,0.2661098,1
2022,26,129,race-ethnicity,All,0.2666667,1
2022,26,129,race-ethnicity,Majority Non-White,NA,NA
2022,26,129,race-ethnicity,Majority White,0.2666667,1
2022,26,131,race-ethnicity,All,0.212766,1
2022,26,131,race-ethnicity,Majority Non-White,NA,NA
2022,26,131,race-ethnicity,Majority White,0.212766,1
2022,26,133,race-ethnicity,All,0.2822695,1
2022,26,133,race-ethnicity,Majority Non-White,NA,NA
2022,26,133,race-ethnicity,Majority White,0.2822695,1
2022,26,135,race-ethnicity,All,0.2222222,1
2022,26,135,race-ethnicity,Majority Non-White,NA,NA
2022,26,135,race-ethnicity,Majority White,0.2222222,1
2022,26,137,race-ethnicity,All,0.224,1
2022,26,137,race-ethnicity,Majority Non-White,NA,NA
2022,26,137,race-ethnicity,Majority White,0.2223543,1
2022,26,139,race-ethnicity,All,0.1692736,1
2022,26,139,race-ethnicity,Majority Non-White,NA,NA
2022,26,139,race-ethnicity,Majority White,0.1689307,1
2022,26,141,race-ethnicity,All,0.2229885,1
2022,26,141,race-ethnicity,Majority Non-White,NA,NA
2022,26,141,race-ethnicity,Majority White,0.2229885,1
2022,26,143,race-ethnicity,All,0.2774566,1
2022,26,143,race-ethnicity,Majority Non-White,NA,NA
2022,26,143,race-ethnicity,Majority White,0.2774566,1
2022,26,145,race-ethnicity,All,0.2859047,1
2022,26,145,race-ethnicity,Majority Non-White,0.5235457,1
2022,26,145,race-ethnicity,Majority White,0.1912051,1
2022,26,147,race-ethnicity,All,0.2351466,1
2022,26,147,race-ethnicity,Majority Non-White,NA,NA
2022,26,147,race-ethnicity,Majority White,0.2346682,1
2022,26,149,race-ethnicity,All,0.305526,1
2022,26,149,race-ethnicity,Majority Non-White,NA,NA
2022,26,149,race-ethnicity,Majority White,0.305526,1
2022,26,151,race-ethnicity,All,0.2329377,1
2022,26,151,race-ethnicity,Majority Non-White,NA,NA
2022,26,151,race-ethnicity,Majority White,0.2332838,1
2022,26,153,race-ethnicity,All,0.2480916,1
2022,26,153,race-ethnicity,Majority Non-White,NA,NA
2022,26,153,race-ethnicity,Majority White,0.2480916,1
2022,26,155,race-ethnicity,All,0.2519965,1
2022,26,155,race-ethnicity,Majority Non-White,NA,NA
2022,26,155,race-ethnicity,Majority White,0.2515556,1
2022,26,157,race-ethnicity,All,0.2309925,1
2022,26,157,race-ethnicity,Majority Non-White,NA,NA
2022,26,157,race-ethnicity,Majority White,0.2310826,1
2022,26,159,race-ethnicity,All,0.2519685,1
2022,26,159,race-ethnicity,Majority Non-White,0.4109589,1
2022,26,159,race-ethnicity,Majority White,0.2469471,1
2022,26,161,race-ethnicity,All,0.1686802,1
2022,26,161,race-ethnicity,Majority Non-White,NA,NA
2022,26,161,race-ethnicity,Majority White,0.1195702,1
2022,26,163,race-ethnicity,All,0.3561004,1
2022,26,163,race-ethnicity,Majority Non-White,0.5568573,1
2022,26,163,race-ethnicity,Majority White,0.2288313,1
2022,26,165,race-ethnicity,All,0.2542056,1
2022,26,165,race-ethnicity,Majority Non-White,NA,NA
2022,26,165,race-ethnicity,Majority White,0.2542056,1
2022,27,001,race-ethnicity,All,0.1523643,1
2022,27,001,race-ethnicity,Majority Non-White,NA,NA
2022,27,001,race-ethnicity,Majority White,0.1523643,1
2022,27,003,race-ethnicity,All,0.1341054,1
2022,27,003,race-ethnicity,Majority Non-White,NA,NA
2022,27,003,race-ethnicity,Majority White,0.1303726,1
2022,27,005,race-ethnicity,All,0.1327684,1
2022,27,005,race-ethnicity,Majority Non-White,NA,NA
2022,27,005,race-ethnicity,Majority White,0.1222798,1
2022,27,007,race-ethnicity,All,0.1762153,1
2022,27,007,race-ethnicity,Majority Non-White,0.4591837,1
2022,27,007,race-ethnicity,Majority White,0.1478942,1
2022,27,009,race-ethnicity,All,0.1686747,1
2022,27,009,race-ethnicity,Majority Non-White,NA,NA
2022,27,009,race-ethnicity,Majority White,0.1692184,1
2022,27,011,race-ethnicity,All,0.08,1
2022,27,011,race-ethnicity,Majority Non-White,NA,NA
2022,27,011,race-ethnicity,Majority White,0.08,1
2022,27,013,race-ethnicity,All,0.1693038,1
2022,27,013,race-ethnicity,Majority Non-White,NA,NA
2022,27,013,race-ethnicity,Majority White,0.1676424,1
2022,27,015,race-ethnicity,All,0.1178571,1
2022,27,015,race-ethnicity,Majority Non-White,NA,NA
2022,27,015,race-ethnicity,Majority White,0.1178571,1
2022,27,017,race-ethnicity,All,0.1286449,1
2022,27,017,race-ethnicity,Majority Non-White,NA,NA
2022,27,017,race-ethnicity,Majority White,0.1293103,1
2022,27,019,race-ethnicity,All,0.0797078,1
2022,27,019,race-ethnicity,Majority Non-White,NA,NA
2022,27,019,race-ethnicity,Majority White,0.079123,1
2022,27,021,race-ethnicity,All,0.1479167,1
2022,27,021,race-ethnicity,Majority Non-White,0.3539823,1
2022,27,021,race-ethnicity,Majority White,0.117717,1
2022,27,023,race-ethnicity,All,0.1348315,1
2022,27,023,race-ethnicity,Majority Non-White,NA,NA
2022,27,023,race-ethnicity,Majority White,0.1348315,1
2022,27,025,race-ethnicity,All,0.1287605,1
2022,27,025,race-ethnicity,Majority Non-White,NA,NA
2022,27,025,race-ethnicity,Majority White,0.1287605,1
2022,27,027,race-ethnicity,All,0.1657428,1
2022,27,027,race-ethnicity,Majority Non-White,NA,NA
2022,27,027,race-ethnicity,Majority White,0.1662019,1
2022,27,029,race-ethnicity,All,0.1618705,1
2022,27,029,race-ethnicity,Majority Non-White,NA,NA
2022,27,029,race-ethnicity,Majority White,0.1618705,1
2022,27,031,race-ethnicity,All,0.0731707,1
2022,27,031,race-ethnicity,Majority Non-White,NA,NA
2022,27,031,race-ethnicity,Majority White,0.0638298,1
2022,27,033,race-ethnicity,All,0.1516709,1
2022,27,033,race-ethnicity,Majority Non-White,NA,NA
2022,27,033,race-ethnicity,Majority White,0.1516709,1
2022,27,035,race-ethnicity,All,0.1297247,1
2022,27,035,race-ethnicity,Majority Non-White,NA,NA
2022,27,035,race-ethnicity,Majority White,0.1297247,1
2022,27,037,race-ethnicity,All,0.12123,1
2022,27,037,race-ethnicity,Majority Non-White,NA,NA
2022,27,037,race-ethnicity,Majority White,0.121183,1
2022,27,039,race-ethnicity,All,0.1177394,1
2022,27,039,race-ethnicity,Majority Non-White,NA,NA
2022,27,039,race-ethnicity,Majority White,0.1177394,1
2022,27,041,race-ethnicity,All,0.0836445,1
2022,27,041,race-ethnicity,Majority Non-White,NA,NA
2022,27,041,race-ethnicity,Majority White,0.0836445,1
2022,27,043,race-ethnicity,All,0.1865828,1
2022,27,043,race-ethnicity,Majority Non-White,NA,NA
2022,27,043,race-ethnicity,Majority White,0.1865828,1
2022,27,045,race-ethnicity,All,0.124183,1
2022,27,045,race-ethnicity,Majority Non-White,NA,NA
2022,27,045,race-ethnicity,Majority White,0.124183,1
2022,27,047,race-ethnicity,All,0.1537646,1
2022,27,047,race-ethnicity,Majority Non-White,NA,NA
2022,27,047,race-ethnicity,Majority White,0.1537646,1
2022,27,049,race-ethnicity,All,0.1139657,1
2022,27,049,race-ethnicity,Majority Non-White,NA,NA
2022,27,049,race-ethnicity,Majority White,0.1139657,1
2022,27,051,race-ethnicity,All,0.0849673,1
2022,27,051,race-ethnicity,Majority Non-White,NA,NA
2022,27,051,race-ethnicity,Majority White,0.0849673,1
2022,27,053,race-ethnicity,All,0.1305151,1
2022,27,053,race-ethnicity,Majority Non-White,0.3040559,1
2022,27,053,race-ethnicity,Majority White,0.0979657,1
2022,27,055,race-ethnicity,All,0.1058452,1
2022,27,055,race-ethnicity,Majority Non-White,NA,NA
2022,27,055,race-ethnicity,Majority White,0.1058452,1
2022,27,057,race-ethnicity,All,0.1223684,1
2022,27,057,race-ethnicity,Majority Non-White,NA,NA
2022,27,057,race-ethnicity,Majority White,0.1207598,1
2022,27,059,race-ethnicity,All,0.1415864,1
2022,27,059,race-ethnicity,Majority Non-White,NA,NA
2022,27,059,race-ethnicity,Majority White,0.1415864,1
2022,27,061,race-ethnicity,All,0.1341463,1
2022,27,061,race-ethnicity,Majority Non-White,NA,NA
2022,27,061,race-ethnicity,Majority White,0.1342373,1
2022,27,063,race-ethnicity,All,0.1610487,1
2022,27,063,race-ethnicity,Majority Non-White,NA,NA
2022,27,063,race-ethnicity,Majority White,0.1610487,1
2022,27,065,race-ethnicity,All,0.1826087,1
2022,27,065,race-ethnicity,Majority Non-White,NA,NA
2022,27,065,race-ethnicity,Majority White,0.1826087,1
2022,27,067,race-ethnicity,All,0.124431,1
2022,27,067,race-ethnicity,Majority Non-White,NA,NA
2022,27,067,race-ethnicity,Majority White,0.124431,1
2022,27,069,race-ethnicity,All,0.125,1
2022,27,069,race-ethnicity,Majority Non-White,NA,NA
2022,27,069,race-ethnicity,Majority White,0.12,1
2022,27,071,race-ethnicity,All,0.1165501,1
2022,27,071,race-ethnicity,Majority Non-White,NA,NA
2022,27,071,race-ethnicity,Majority White,0.1176471,1
2022,27,073,race-ethnicity,All,0.1518325,1
2022,27,073,race-ethnicity,Majority Non-White,NA,NA
2022,27,073,race-ethnicity,Majority White,0.1518325,1
2022,27,075,race-ethnicity,All,0.0811688,1
2022,27,075,race-ethnicity,Majority Non-White,NA,NA
2022,27,075,race-ethnicity,Majority White,0.0811688,1
2022,27,077,race-ethnicity,All,0.125,1
2022,27,077,race-ethnicity,Majority Non-White,NA,NA
2022,27,077,race-ethnicity,Majority White,0.114094,1
2022,27,079,race-ethnicity,All,0.1093117,1
2022,27,079,race-ethnicity,Majority Non-White,NA,NA
2022,27,079,race-ethnicity,Majority White,0.1093117,1
2022,27,081,race-ethnicity,All,0.1151832,1
2022,27,081,race-ethnicity,Majority Non-White,NA,NA
2022,27,081,race-ethnicity,Majority White,0.1151832,1
2022,27,083,race-ethnicity,All,0.0979381,1
2022,27,083,race-ethnicity,Majority Non-White,NA,NA
2022,27,083,race-ethnicity,Majority White,0.0979381,1
2022,27,085,race-ethnicity,All,0.1356383,1
2022,27,085,race-ethnicity,Majority Non-White,NA,NA
2022,27,085,race-ethnicity,Majority White,0.1356383,1
2022,27,087,race-ethnicity,All,0.2608696,1
2022,27,087,race-ethnicity,Majority Non-White,NA,NA
2022,27,087,race-ethnicity,Majority White,NA,NA
2022,27,089,race-ethnicity,All,0.165493,1
2022,27,089,race-ethnicity,Majority Non-White,NA,NA
2022,27,089,race-ethnicity,Majority White,0.165493,1
2022,27,091,race-ethnicity,All,0.158284,1
2022,27,091,race-ethnicity,Majority Non-White,NA,NA
2022,27,091,race-ethnicity,Majority White,0.158284,1
2022,27,093,race-ethnicity,All,0.1127717,1
2022,27,093,race-ethnicity,Majority Non-White,NA,NA
2022,27,093,race-ethnicity,Majority White,0.1127717,1
2022,27,095,race-ethnicity,All,0.1549133,1
2022,27,095,race-ethnicity,Majority Non-White,NA,NA
2022,27,095,race-ethnicity,Majority White,0.1549133,1
2022,27,097,race-ethnicity,All,0.1158537,1
2022,27,097,race-ethnicity,Majority Non-White,NA,NA
2022,27,097,race-ethnicity,Majority White,0.1161572,1
2022,27,099,race-ethnicity,All,0.173444,1
2022,27,099,race-ethnicity,Majority Non-White,NA,NA
2022,27,099,race-ethnicity,Majority White,0.173444,1
2022,27,101,race-ethnicity,All,0.115894,1
2022,27,101,race-ethnicity,Majority Non-White,NA,NA
2022,27,101,race-ethnicity,Majority White,0.115894,1
2022,27,103,race-ethnicity,All,0.1163043,1
2022,27,103,race-ethnicity,Majority Non-White,NA,NA
2022,27,103,race-ethnicity,Majority White,0.1163043,1
2022,27,105,race-ethnicity,All,0.1381476,1
2022,27,105,race-ethnicity,Majority Non-White,NA,NA
2022,27,105,race-ethnicity,Majority White,0.0912548,1
2022,27,107,race-ethnicity,All,0.1410256,1
2022,27,107,race-ethnicity,Majority Non-White,NA,NA
2022,27,107,race-ethnicity,Majority White,0.1410256,1
2022,27,109,race-ethnicity,All,0.1211279,1
2022,27,109,race-ethnicity,Majority Non-White,NA,NA
2022,27,109,race-ethnicity,Majority White,0.119776,1
2022,27,111,race-ethnicity,All,0.1066326,1
2022,27,111,race-ethnicity,Majority Non-White,NA,NA
2022,27,111,race-ethnicity,Majority White,0.1053443,1
2022,27,113,race-ethnicity,All,0.1552511,1
2022,27,113,race-ethnicity,Majority Non-White,NA,NA
2022,27,113,race-ethnicity,Majority White,0.1552511,1
2022,27,115,race-ethnicity,All,0.1796482,1
2022,27,115,race-ethnicity,Majority Non-White,NA,NA
2022,27,115,race-ethnicity,Majority White,0.1796482,1
2022,27,117,race-ethnicity,All,0.1064639,1
2022,27,117,race-ethnicity,Majority Non-White,NA,NA
2022,27,117,race-ethnicity,Majority White,0.1064639,1
2022,27,119,race-ethnicity,All,0.1301908,1
2022,27,119,race-ethnicity,Majority Non-White,NA,NA
2022,27,119,race-ethnicity,Majority White,0.1301908,1
2022,27,121,race-ethnicity,All,0.1057402,1
2022,27,121,race-ethnicity,Majority Non-White,NA,NA
2022,27,121,race-ethnicity,Majority White,0.1057402,1
2022,27,123,race-ethnicity,All,0.1574257,1
2022,27,123,race-ethnicity,Majority Non-White,0.264432,1
2022,27,123,race-ethnicity,Majority White,0.1256319,1
2022,27,125,race-ethnicity,All,0.1461539,1
2022,27,125,race-ethnicity,Majority Non-White,NA,NA
2022,27,125,race-ethnicity,Majority White,0.1461539,1
2022,27,127,race-ethnicity,All,0.1360544,1
2022,27,127,race-ethnicity,Majority Non-White,NA,NA
2022,27,127,race-ethnicity,Majority White,0.130734,1
2022,27,129,race-ethnicity,All,0.1434879,1
2022,27,129,race-ethnicity,Majority Non-White,NA,NA
2022,27,129,race-ethnicity,Majority White,0.1388889,1
2022,27,131,race-ethnicity,All,0.1341529,1
2022,27,131,race-ethnicity,Majority Non-White,NA,NA
2022,27,131,race-ethnicity,Majority White,0.1341529,1
2022,27,133,race-ethnicity,All,0.0979021,1
2022,27,133,race-ethnicity,Majority Non-White,NA,NA
2022,27,133,race-ethnicity,Majority White,0.0979021,1
2022,27,135,race-ethnicity,All,0.1571125,1
2022,27,135,race-ethnicity,Majority Non-White,NA,NA
2022,27,135,race-ethnicity,Majority White,0.1571125,1
2022,27,137,race-ethnicity,All,0.1340801,1
2022,27,137,race-ethnicity,Majority Non-White,NA,NA
2022,27,137,race-ethnicity,Majority White,0.1339064,1
2022,27,139,race-ethnicity,All,0.1048689,1
2022,27,139,race-ethnicity,Majority Non-White,NA,NA
2022,27,139,race-ethnicity,Majority White,0.1048689,1
2022,27,141,race-ethnicity,All,0.1072021,1
2022,27,141,race-ethnicity,Majority Non-White,NA,NA
2022,27,141,race-ethnicity,Majority White,0.1072021,1
2022,27,143,race-ethnicity,All,0.1162791,1
2022,27,143,race-ethnicity,Majority Non-White,NA,NA
2022,27,143,race-ethnicity,Majority White,0.1162791,1
2022,27,145,race-ethnicity,All,0.1306448,1
2022,27,145,race-ethnicity,Majority Non-White,NA,NA
2022,27,145,race-ethnicity,Majority White,0.1295787,1
2022,27,147,race-ethnicity,All,0.1416526,1
2022,27,147,race-ethnicity,Majority Non-White,NA,NA
2022,27,147,race-ethnicity,Majority White,0.1416526,1
2022,27,149,race-ethnicity,All,0.1011673,1
2022,27,149,race-ethnicity,Majority Non-White,NA,NA
2022,27,149,race-ethnicity,Majority White,0.1011673,1
2022,27,151,race-ethnicity,All,0.130031,1
2022,27,151,race-ethnicity,Majority Non-White,NA,NA
2022,27,151,race-ethnicity,Majority White,0.130031,1
2022,27,153,race-ethnicity,All,0.1533333,1
2022,27,153,race-ethnicity,Majority Non-White,NA,NA
2022,27,153,race-ethnicity,Majority White,0.1533333,1
2022,27,155,race-ethnicity,All,0.1071429,1
2022,27,155,race-ethnicity,Majority Non-White,NA,NA
2022,27,155,race-ethnicity,Majority White,0.1071429,1
2022,27,157,race-ethnicity,All,0.086039,1
2022,27,157,race-ethnicity,Majority Non-White,NA,NA
2022,27,157,race-ethnicity,Majority White,0.086039,1
2022,27,159,race-ethnicity,All,0.1804878,1
2022,27,159,race-ethnicity,Majority Non-White,NA,NA
2022,27,159,race-ethnicity,Majority White,0.1804878,1
2022,27,161,race-ethnicity,All,0.1555154,1
2022,27,161,race-ethnicity,Majority Non-White,NA,NA
2022,27,161,race-ethnicity,Majority White,0.1555154,1
2022,27,163,race-ethnicity,All,0.091504,1
2022,27,163,race-ethnicity,Majority Non-White,NA,NA
2022,27,163,race-ethnicity,Majority White,0.0913959,1
2022,27,165,race-ethnicity,All,0.1585761,1
2022,27,165,race-ethnicity,Majority Non-White,NA,NA
2022,27,165,race-ethnicity,Majority White,0.1585761,1
2022,27,167,race-ethnicity,All,0.1796407,1
2022,27,167,race-ethnicity,Majority Non-White,NA,NA
2022,27,167,race-ethnicity,Majority White,0.1796407,1
2022,27,169,race-ethnicity,All,0.1291028,1
2022,27,169,race-ethnicity,Majority Non-White,NA,NA
2022,27,169,race-ethnicity,Majority White,0.1291028,1
2022,27,171,race-ethnicity,All,0.1049053,1
2022,27,171,race-ethnicity,Majority Non-White,NA,NA
2022,27,171,race-ethnicity,Majority White,0.1049308,1
2022,27,173,race-ethnicity,All,0.1615385,1
2022,27,173,race-ethnicity,Majority Non-White,NA,NA
2022,27,173,race-ethnicity,Majority White,0.1615385,1
2022,28,001,race-ethnicity,All,0.4193548,1
2022,28,001,race-ethnicity,Majority Non-White,0.4196217,1
2022,28,001,race-ethnicity,Majority White,NA,NA
2022,28,003,race-ethnicity,All,0.2833814,1
2022,28,003,race-ethnicity,Majority Non-White,NA,NA
2022,28,003,race-ethnicity,Majority White,0.2855741,1
2022,28,005,race-ethnicity,All,0.3472585,1
2022,28,005,race-ethnicity,Majority Non-White,0.4354839,1
2022,28,005,race-ethnicity,Majority White,0.315,1
2022,28,007,race-ethnicity,All,0.4022472,1
2022,28,007,race-ethnicity,Majority Non-White,0.5357143,1
2022,28,007,race-ethnicity,Majority White,NA,NA
2022,28,009,race-ethnicity,All,0.3913043,1
2022,28,009,race-ethnicity,Majority Non-White,0.4385965,1
2022,28,009,race-ethnicity,Majority White,0.3700787,1
2022,28,011,race-ethnicity,All,0.4436937,1
2022,28,011,race-ethnicity,Majority Non-White,0.4969136,1
2022,28,011,race-ethnicity,Majority White,0.3214286,1
2022,28,013,race-ethnicity,All,0.3488372,1
2022,28,013,race-ethnicity,Majority Non-White,NA,NA
2022,28,013,race-ethnicity,Majority White,0.3056995,1
2022,28,015,race-ethnicity,All,0.3488372,1
2022,28,015,race-ethnicity,Majority Non-White,NA,NA
2022,28,015,race-ethnicity,Majority White,0.3174603,1
