year,state,county,share_medical_debt_coll,share_medical_debt_coll_quality
2025,08,079,NA,NA
2025,08,081,0,1
2025,08,083,0,1
2025,08,085,0,1
2025,08,087,0,1
2025,08,089,0,1
2025,08,091,0,1
2025,08,093,0,1
2025,08,095,0,1
2025,08,097,0,1
2025,08,099,0,1
2025,08,101,0,1
2025,08,103,0,1
2025,08,105,0,1
2025,08,107,0,1
2025,08,109,0,1
2025,08,111,NA,NA
2025,08,113,0,1
2025,08,115,0,1
2025,08,117,0,1
2025,08,119,0,1
2025,08,121,0,1
2025,08,123,0,1
2025,08,125,0,1
2025,09,001,0.0051749,1
2025,09,003,0.0104957,1
2025,09,005,0.0106101,1
2025,09,007,0.007533,1
2025,09,009,0.008547,1
2025,09,011,0.0163915,1
2025,09,013,0.00796,1
2025,09,015,0.0100027,1
2025,10,001,0.03722,1
2025,10,003,0.0840372,1
2025,10,005,0.0130734,1
2025,11,001,0.0095359,1
2025,12,001,0.0129125,1
2025,12,003,0.0535918,1
2025,12,005,0.0412248,1
2025,12,007,0.0672963,1
2025,12,009,0.066534,1
2025,12,011,0.0326656,1
2025,12,013,0.1234867,1
2025,12,015,0.0170026,1
2025,12,017,0.0419294,1
2025,12,019,0.0623816,1
2025,12,021,0.0454643,1
2025,12,023,0.0310391,1
2025,12,027,0.1193455,1
2025,12,029,0.0322581,1
2025,12,031,0.0745272,1
2025,12,033,0.0757706,1
2025,12,035,0.0334588,1
2025,12,037,0.0411765,1
2025,12,039,0.1312684,1
2025,12,041,0.015625,1
2025,12,043,0.0997305,1
2025,12,045,0.0377778,1
2025,12,047,0.0232558,1
2025,12,049,0.0757363,1
2025,12,051,0.1363278,1
2025,12,053,0.0519118,1
2025,12,055,0.0411602,1
2025,12,057,0.0602325,1
2025,12,059,0.0654045,1
2025,12,061,0.0206258,1
2025,12,063,0.1940608,1
2025,12,065,0.0515021,1
2025,12,067,0.0416667,1
2025,12,069,0.0613158,1
2025,12,071,0.0260594,1
2025,12,073,0.0446439,1
2025,12,075,0.019802,1
2025,12,077,0.0622222,1
2025,12,079,0.0318352,1
2025,12,081,0.0375033,1
2025,12,083,0.0357933,1
2025,12,085,0.0376176,1
2025,12,086,0.0249739,1
2025,12,087,0.126019,1
2025,12,089,0.0522895,1
2025,12,091,0.0346878,1
2025,12,093,0.0385562,1
2025,12,095,0.0603284,1
2025,12,097,0.062979,1
2025,12,099,0.0317388,1
2025,12,101,0.0383917,1
2025,12,103,0.0259465,1
2025,12,105,0.0679791,1
2025,12,107,0.1182186,1
2025,12,109,0.0326791,1
2025,12,111,0.0378542,1
2025,12,113,0.0405237,1
2025,12,115,0.0185955,1
2025,12,117,0.0524061,1
2025,12,119,0.0275984,1
2025,12,121,0.0292887,1
2025,12,123,0.0852359,1
2025,12,125,0.0443864,1
2025,12,127,0.038083,1
2025,12,129,0.0523514,1
2025,12,131,0.0247473,1
2025,12,133,0.0570652,1
2025,13,001,0.0915141,1
2025,13,003,0.1260504,1
2025,13,005,0.1401869,1
2025,13,007,0.1134021,1
2025,13,009,0.1001656,1
2025,13,011,0.0833333,1
2025,13,013,0.0735741,1
2025,13,015,0.0923913,1
2025,13,017,0.1484962,1
2025,13,019,0.1663808,1
2025,13,021,0.122552,1
2025,13,023,0.1168831,1
2025,13,025,0.1563088,1
2025,13,027,0.1873638,1
2025,13,029,0.0918033,1
2025,13,031,0.1444298,1
2025,13,033,0.1088083,1
2025,13,035,0.1363636,1
2025,13,037,0.0504202,1
2025,13,039,0.0985442,1
2025,13,043,0.106383,1
2025,13,045,0.0470259,1
2025,13,047,0.0861827,1
2025,13,049,0.1419753,1
2025,13,051,0.1330313,1
2025,13,053,0.0519481,1
2025,13,055,0.1631117,1
2025,13,057,0.035731,1
2025,13,059,0.0563621,1
2025,13,061,0.0731707,1
2025,13,063,0.0796612,1
2025,13,065,0.144186,1
2025,13,067,0.0627751,1
2025,13,069,0.1048035,1
2025,13,071,0.0489174,1
2025,13,073,0.0529857,1
2025,13,075,0.1400709,1
2025,13,077,0.0454733,1
2025,13,079,0.0994898,1
2025,13,081,0.0481541,1
2025,13,083,0.1127349,1
2025,13,085,0.0639924,1
2025,13,087,0.1504739,1
2025,13,089,0.0344155,1
2025,13,091,0.0909091,1
2025,13,093,0.0673759,1
2025,13,095,0.0389185,1
2025,13,097,0.1006251,1
2025,13,099,0.0429043,1
2025,13,101,0.1454545,1
2025,13,103,0.0916206,1
2025,13,105,0.1222781,1
2025,13,107,0.1048276,1
2025,13,109,0.2179487,1
2025,13,111,0.0808314,1
2025,13,113,0.0235446,1
2025,13,115,0.1415125,1
2025,13,117,0.0226697,1
2025,13,119,0.1231394,1
2025,13,121,0.0453083,1
2025,13,123,0.0698132,1
2025,13,125,0.0821918,1
2025,13,127,0.1366959,1
2025,13,129,0.1256463,1
2025,13,131,0.1414514,1
2025,13,133,0.0976,1
2025,13,135,0.0252992,1
2025,13,137,0.0858939,1
2025,13,139,0.081531,1
2025,13,141,0.1415929,1
2025,13,143,0.0596685,1
2025,13,145,0.0513699,1
2025,13,147,0.1156138,1
2025,13,149,0.0831025,1
2025,13,151,0.0563363,1
2025,13,153,0.092455,1
2025,13,155,0.1067616,1
2025,13,157,0.0638889,1
2025,13,159,0.0717054,1
2025,13,161,0.1271186,1
2025,13,163,0.1324786,1
2025,13,165,0.1742739,1
2025,13,167,0.0515873,1
2025,13,169,0.0639535,1
2025,13,171,0.0985916,1
2025,13,173,0.1538462,1
2025,13,175,0.0930969,1
2025,13,177,0.0215154,1
2025,13,179,0.1429952,1
2025,13,181,0.0594796,1
2025,13,183,0.1317158,1
2025,13,185,0.1424972,1
2025,13,187,0.0843373,1
2025,13,189,0.1255605,1
2025,13,191,0.1084906,1
2025,13,193,0.0911765,1
2025,13,195,0.0538302,1
2025,13,197,0.0585366,1
2025,13,199,0.1325137,1
2025,13,201,0.0409357,1
2025,13,205,0.1717687,1
2025,13,207,0.0977366,1
2025,13,209,0.1361868,1
2025,13,211,0.0753324,1
2025,13,213,0.1488872,1
2025,13,215,0.1289365,1
2025,13,217,0.0581183,1
2025,13,219,0.0246711,1
2025,13,221,0.0620155,1
2025,13,223,0.0911691,1
2025,13,225,0.1259259,1
2025,13,227,0.0620629,1
2025,13,229,0.122449,1
2025,13,231,0.0887097,1
2025,13,233,0.1585807,1
2025,13,235,0.1209677,1
2025,13,237,0.0963061,1
2025,13,239,0.1029412,1
2025,13,241,0.0531136,1
2025,13,243,0.1117318,1
2025,13,245,0.1254548,1
2025,13,247,0.0648739,1
2025,13,249,0.0184049,1
2025,13,251,0.1991614,1
2025,13,253,0.0841751,1
2025,13,255,0.1214575,1
2025,13,257,0.1647668,1
2025,13,259,0.0534351,1
2025,13,261,0.0274314,1
2025,13,263,0.1617647,1
2025,13,265,0.16,1
2025,13,267,0.1682848,1
2025,13,269,0.1244444,1
2025,13,271,0.1083916,1
2025,13,273,0.0143369,1
2025,13,275,0.1055172,1
2025,13,277,0.1197411,1
2025,13,279,0.1252955,1
2025,13,281,0.03125,1
2025,13,283,0.1390374,1
2025,13,285,0.1370717,1
2025,13,287,0.1148148,1
2025,13,289,0.0792453,1
2025,13,291,0.054429,1
2025,13,293,0.1294798,1
2025,13,295,0.1157993,1
2025,13,297,0.0540869,1
2025,13,299,0.1196498,1
2025,13,301,0.1263736,1
2025,13,303,0.0917722,1
2025,13,305,0.1137595,1
2025,13,307,0.0144928,1
2025,13,309,0.0479452,1
2025,13,311,0.0939525,1
2025,13,313,0.1023184,1
2025,13,315,0.1504425,1
2025,13,317,0.118541,1
2025,13,319,0.10344830000000001,1
2025,13,321,0.0410095,1
2025,15,001,0.0123184,1
2025,15,003,0.0118584,1
2025,15,005,NA,NA
2025,15,007,0.0054484,1
2025,15,009,0.0102492,1
2025,16,001,0.0201178,1
2025,16,003,0.0310559,1
2025,16,005,0.0357942,1
2025,16,007,0.0344828,1
2025,16,009,0.0030864,1
2025,16,011,0.0610526,1
2025,16,013,0.0170316,1
2025,16,015,0.0206186,1
2025,16,017,0.0048309,1
2025,16,019,0.0390383,1
2025,16,021,0.0047393,1
2025,16,023,0,1
2025,16,025,NA,NA
2025,16,027,0.045375,1
2025,16,029,0.055794,1
2025,16,031,0.0336927,1
2025,16,033,NA,NA
2025,16,035,0.0071429,1
2025,16,037,0.0188679,1
2025,16,039,0.0309735,1
2025,16,041,0.0138889,1
2025,16,043,0.0725389,1
2025,16,045,0.0115108,1
2025,16,047,0.01417,1
2025,16,049,0.0141844,1
2025,16,051,0.0340522,1
2025,16,053,0.016,1
2025,16,055,0.0061749,1
2025,16,057,0.0081744,1
2025,16,059,0.0418251,1
2025,16,061,0.020979,1
2025,16,063,0.0168539,1
2025,16,065,0.030137,1
2025,16,067,0.0537931,1
2025,16,069,0.0156139,1
2025,16,071,0.0322581,1
2025,16,073,0.0661939,1
2025,16,075,0.0286396,1
2025,16,077,0.0371901,1
2025,16,079,0.0066079,1
2025,16,081,0.0263158,1
2025,16,083,0.0248722,1
2025,16,085,0.002551,1
2025,16,087,0.020649,1
2025,17,001,0,1
2025,17,003,0,1
2025,17,005,0,1
2025,17,007,0,1
2025,17,009,0,1
2025,17,011,0,1
2025,17,013,0,1
2025,17,015,0,1
2025,17,017,0,1
2025,17,019,0,1
2025,17,021,0,1
2025,17,023,0,1
2025,17,025,0,1
2025,17,027,0,1
2025,17,029,0,1
2025,17,031,0,1
2025,17,033,0,1
2025,17,035,0,1
2025,17,037,0,1
2025,17,039,0,1
2025,17,041,0,1
2025,17,043,0,1
2025,17,045,0,1
2025,17,047,0,1
2025,17,049,0,1
2025,17,051,0,1
2025,17,053,0,1
2025,17,055,0,1
2025,17,057,0,1
2025,17,059,0,1
2025,17,061,0,1
2025,17,063,0,1
2025,17,065,0,1
2025,17,067,0,1
2025,17,069,0,1
2025,17,071,0,1
2025,17,073,0,1
2025,17,075,0,1
2025,17,077,0,1
2025,17,079,0,1
2025,17,081,0,1
2025,17,083,0,1
2025,17,085,0,1
2025,17,087,0,1
2025,17,089,0,1
2025,17,091,0,1
2025,17,093,0,1
2025,17,095,0,1
2025,17,097,0,1
2025,17,099,0,1
2025,17,101,0,1
2025,17,103,0,1
2025,17,105,0,1
2025,17,107,0,1
2025,17,109,0,1
2025,17,111,0,1
2025,17,113,0,1
2025,17,115,0,1
2025,17,117,0,1
2025,17,119,0,1
2025,17,121,0,1
2025,17,123,0,1
2025,17,125,0,1
2025,17,127,0,1
2025,17,129,0,1
2025,17,131,0,1
2025,17,133,0,1
2025,17,135,0,1
2025,17,137,0,1
2025,17,139,0,1
2025,17,141,0,1
2025,17,143,0,1
2025,17,145,0,1
2025,17,147,0,1
2025,17,149,0,1
2025,17,151,0,1
2025,17,153,0,1
2025,17,155,0,1
2025,17,157,0,1
2025,17,159,0,1
2025,17,161,0,1
2025,17,163,0,1
2025,17,165,0,1
2025,17,167,0,1
2025,17,169,0,1
2025,17,171,0,1
2025,17,173,0,1
2025,17,175,0,1
2025,17,177,0,1
2025,17,179,0,1
2025,17,181,0,1
2025,17,183,0,1
2025,17,185,0,1
2025,17,187,0,1
2025,17,189,0,1
2025,17,191,0,1
2025,17,193,0,1
2025,17,195,0,1
2025,17,197,0,1
2025,17,199,0,1
2025,17,201,0,1
2025,17,203,0,1
2025,18,001,0.0385439,1
2025,18,003,0.0388665,1
2025,18,005,0.0547282,1
2025,18,007,0.0594406,1
2025,18,009,0.0405405,1
2025,18,011,0.0355308,1
2025,18,013,0.0208729,1
2025,18,015,0.0615883,1
2025,18,017,0.0761986,1
2025,18,019,0.092791,1
2025,18,021,0.0306905,1
2025,18,023,0.0640895,1
2025,18,025,0.0718085,1
2025,18,027,0.0237581,1
2025,18,029,0.0383445,1
2025,18,031,0.0885478,1
2025,18,033,0.029304,1
2025,18,035,0.0199693,1
2025,18,037,0.0320417,1
2025,18,039,0.0662166,1
2025,18,041,0.0372928,1
2025,18,043,0.0833659,1
2025,18,045,0.0258303,1
2025,18,047,0.0312945,1
2025,18,049,0.0969697,1
2025,18,051,0.048951,1
2025,18,053,0.0812257,1
2025,18,055,0.049445,1
2025,18,057,0.0214148,1
2025,18,059,0.0586133,1
2025,18,061,0.0705706,1
2025,18,063,0.0536338,1
2025,18,065,0.0401845,1
2025,18,067,0.0623591,1
2025,18,069,0.0316067,1
2025,18,071,0.1205575,1
2025,18,073,0.0398445,1
2025,18,075,0.0422078,1
2025,18,077,0.0327381,1
2025,18,079,0.0597015,1
2025,18,081,0.0405457,1
2025,18,083,0.0676417,1
2025,18,085,0.0596293,1
2025,18,087,0.0216272,1
2025,18,089,0.0353766,1
2025,18,091,0.0439787,1
2025,18,093,0.040201,1
2025,18,095,0.029662,1
2025,18,097,0.0510814,1
2025,18,099,0.0464618,1
2025,18,101,0.0296053,1
2025,18,103,0.0591182,1
2025,18,105,0.0332978,1
2025,18,107,0.0489451,1
2025,18,109,0.0524577,1
2025,18,111,0.055914,1
2025,18,113,0.0581148,1
2025,18,115,0.0507614,1
2025,18,117,0.0374787,1
2025,18,119,0.0525526,1
2025,18,121,0.0495238,1
2025,18,123,0.044316,1
2025,18,125,0.027027,1
2025,18,127,0.0231225,1
2025,18,129,0.0136139,1
2025,18,131,0.0615764,1
2025,18,133,0.065543100000000007,1
2025,18,135,0.0212766,1
2025,18,137,0.0371945,1
2025,18,139,0.1233397,1
2025,18,141,0.0315343,1
2025,18,143,0.0998767,1
2025,18,145,0.0885453,1
2025,18,147,0.0270701,1
2025,18,149,0.0471429,1
2025,18,151,0.0409463,1
2025,18,153,0.0428082,1
2025,18,155,0.0512821,1
2025,18,157,0.0489856,1
2025,18,159,0.0332681,1
2025,18,161,0.0115385,1
2025,18,163,0.0325727,1
2025,18,165,0.0346821,1
2025,18,167,0.0269677,1
2025,18,169,0.0242616,1
2025,18,171,0.0361446,1
2025,18,173,0.0181018,1
2025,18,175,0.0594406,1
2025,18,177,0.024108,1
2025,18,179,0.0407701,1
2025,18,181,0.0773263,1
2025,18,183,0.0222652,1
2025,19,001,0.021645,1
2025,19,003,0.0344828,1
2025,19,005,0.0124688,1
2025,19,007,0.0418994,1
2025,19,009,0.013245,1
2025,19,011,0.0289855,1
2025,19,013,0.0329442,1
2025,19,015,0.0131108,1
2025,19,017,0.0078947,1
2025,19,019,0.0265957,1
2025,19,021,0.0119658,1
2025,19,023,0.0088692,1
2025,19,025,0.0032468,1
2025,19,027,0.0031646,1
2025,19,029,0.0178571,1
2025,19,031,0.0086655,1
2025,19,033,0.0208333,1
2025,19,035,0.010989,1
2025,19,037,0.0145349,1
2025,19,039,0.0625,1
2025,19,041,0.0079523,1
2025,19,043,0.0155642,1
2025,19,045,0.0450138,1
2025,19,047,0.0086022,1
2025,19,049,0.0187793,1
2025,19,051,0.0128205,1
2025,19,053,0.0643564,1
2025,19,055,0.0056285,1
2025,19,057,0.0526316,1
2025,19,059,0.0109718,1
2025,19,061,0.007279,1
2025,19,063,0,1
2025,19,065,0.0278293,1
2025,19,067,0.0153173,1
2025,19,069,0.0106383,1
2025,19,071,0.0186916,1
2025,19,073,0.0179856,1
2025,19,075,0.0075949,1
2025,19,077,0.0283019,1
2025,19,079,0.0157303,1
2025,19,081,0.0264706,1
2025,19,083,0.0191205,1
2025,19,085,0.0130719,1
2025,19,087,0.0352113,1
2025,19,089,0.0106762,1
2025,19,091,0.0066007,1
2025,19,093,0.0092166,1
2025,19,095,0.0118812,1
2025,19,097,0.0224359,1
2025,19,099,0.0314748,1
2025,19,101,0.0670996,1
2025,19,103,0.016957,1
2025,19,105,0.0079239,1
2025,19,107,0.0412371,1
2025,19,109,0.0125786,1
2025,19,111,0.0381526,1
2025,19,113,0.0172717,1
2025,19,115,0.0221519,1
2025,19,117,0.0530035,1
2025,19,119,0,1
2025,19,121,0.0141988,1
2025,19,123,0.0203443,1
2025,19,125,0.0472062,1
2025,19,127,0.0197425,1
2025,19,129,0.0225734,1
2025,19,131,0.0131148,1
2025,19,133,0.0321429,1
2025,19,135,0.025974,1
2025,19,137,0.052795,1
2025,19,139,0.024961,1
2025,19,141,0.0069606,1
2025,19,143,0.0172414,1
2025,19,145,0.0101523,1
2025,19,147,0.0040486,1
2025,19,149,0.0179211,1
2025,19,151,0.0215517,1
2025,19,153,0.0252123,1
2025,19,155,0.0348592,1
2025,19,157,0.0149254,1
2025,19,159,0.0769231,1
2025,19,161,0.0105263,1
2025,19,163,0.0190045,1
2025,19,165,0.0200573,1
2025,19,167,0.0143003,1
2025,19,169,0.0084485,1
2025,19,171,0.020284,1
2025,19,173,0.0274725,1
2025,19,175,0.0207101,1
2025,19,177,0.0640394,1
2025,19,179,0.0683683,1
2025,19,181,0.0153392,1
2025,19,183,0.0408163,1
2025,19,185,0.0331492,1
2025,19,187,0.012037,1
2025,19,189,0.0104167,1
2025,19,191,0.0074766,1
2025,19,193,0.039649,1
2025,19,195,0.0196078,1
2025,19,197,0.0142857,1
2025,20,001,0.0358127,1
2025,20,003,0.0084388,1
2025,20,005,0.017316,1
2025,20,007,0.0295858,1
2025,20,009,0.0120805,1
2025,20,011,0.0576037,1
2025,20,013,0.0375427,1
2025,20,015,0.0308392,1
2025,20,017,0.0882353,1
2025,20,019,0.0135135,1
2025,20,021,0.0535117,1
2025,20,023,0.027027,1
2025,20,025,0.0363636,1
2025,20,027,0.018315,1
2025,20,029,0.0198413,1
2025,20,031,0.0190114,1
2025,20,033,0.0357143,1
2025,20,035,0.0162059,1
2025,20,037,0.0632558,1
2025,20,039,0.0729167,1
2025,20,041,0.0164745,1
2025,20,043,0.0185185,1
2025,20,045,0.0444444,1
2025,20,047,0.0147059,1
2025,20,049,0.0263158,1
2025,20,051,0.0133011,1
2025,20,053,0.0126582,1
2025,20,055,0.0749306,1
2025,20,057,0.0559072,1
2025,20,059,0.0623441,1
2025,20,061,0.0531814,1
2025,20,063,0,1
2025,20,065,0,1
2025,20,067,0.0447761,1
2025,20,069,0.0261438,1
2025,20,071,NA,NA
2025,20,073,0.0485437,1
2025,20,075,0,1
2025,20,077,0.006135,1
2025,20,079,0.0092879,1
2025,20,081,0.0754717,1
2025,20,083,NA,NA
2025,20,085,0.0333333,1
2025,20,087,0.0581761,1
2025,20,089,0,1
2025,20,091,0.0156105,1
2025,20,093,0.0294118,1
2025,20,095,0.0218341,1
2025,20,097,0.0138889,1
2025,20,099,0.0859504,1
2025,20,101,0.0163934,1
2025,20,103,0.0536649,1
2025,20,105,0.0235294,1
2025,20,107,0.0385852,1
2025,20,109,0.0348837,1
2025,20,111,0.0950276,1
2025,20,113,0.0199557,1
2025,20,115,0.0177515,1
2025,20,117,0.0126582,1
2025,20,119,0.038835,1
2025,20,121,0.0225428,1
2025,20,123,0.0126582,1
2025,20,125,0.0561283,1
2025,20,127,0.0506329,1
2025,20,129,0,1
2025,20,131,0.0036101,1
2025,20,133,0.0334076,1
2025,20,135,0.0344828,1
2025,20,137,0.0367647,1
2025,20,139,0.056338,1
2025,20,141,0.0196078,1
2025,20,143,0.0060241,1
2025,20,145,0.0215054,1
2025,20,147,0.0064935,1
2025,20,149,0.0339463,1
2025,20,151,0.0113636,1
2025,20,153,0.030303,1
2025,20,155,0.0418904,1
2025,20,157,0.0067114,1
2025,20,159,0.0406504,1
2025,20,161,0.0366242,1
2025,20,163,0.0232558,1
2025,20,165,0,1
2025,20,167,0.0239234,1
2025,20,169,0.0214511,1
2025,20,171,0.0372671,1
2025,20,173,0.0203319,1
2025,20,175,0.0214425,1
2025,20,177,0.0833018,1
2025,20,179,0.0365854,1
2025,20,181,0.0316456,1
2025,20,183,0.0108696,1
2025,20,185,0,1
2025,20,187,0.0149254,1
2025,20,189,0.027972,1
2025,20,191,0.0076923,1
2025,20,193,0.0900474,1
2025,20,195,0,1
2025,20,197,0.0346535,1
2025,20,199,NA,NA
2025,20,201,0.0287356,1
2025,20,203,0.0357143,1
2025,20,205,0.037037,1
2025,20,207,0.0102041,1
2025,20,209,0.0729465,1
2025,21,001,0.0678571,1
2025,21,003,0.0927357,1
2025,21,005,0.0584416,1
2025,21,007,0.0343511,1
