year,state,place,subgroup_type,subgroup,count_homeless,count_homeless_lb,count_homeless_ub,share_homeless,count_homeless_quality,share_homeless_quality
2019,41,47000,all,All,1207,1207,1207,0.0832528625,1,1
2019,41,47000,race-ethnicity,"Black, Non-Hispanic",22,22,22,0.2115384615,1,1
2019,41,47000,race-ethnicity,Hispanic,398,398,398,0.1041339613,1,1
2019,41,47000,race-ethnicity,Other Races and Ethnicities,132,132,132,0.1225626741,1,1
2019,41,47000,race-ethnicity,"White, Non-Hispanic",655,655,655,0.0690782535,1,1
2019,41,59000,all,All,2250,2250,2250,0.0332648324,1,1
2019,41,59000,race-ethnicity,"Black, Non-Hispanic",373,373,373,0.0590189873,1,1
2019,41,59000,race-ethnicity,Hispanic,714,714,714,0.0544788646,1,1
2019,41,59000,race-ethnicity,Other Races and Ethnicities,482,482,482,0.0358444263,1,1
2019,41,59000,race-ethnicity,"White, Non-Hispanic",538,538,538,0.0155311778,1,1
2019,41,64900,all,All,1141,1141,1141,0.0270834817,1,1
2019,41,64900,race-ethnicity,"Black, Non-Hispanic",41,41,41,0.0716783217,1,1
2019,41,64900,race-ethnicity,Hispanic,446,446,446,0.025446454,1,1
2019,41,64900,race-ethnicity,Other Races and Ethnicities,176,176,176,0.0368586387,1,1
2019,41,64900,race-ethnicity,"White, Non-Hispanic",466,466,466,0.0242203742,1,1
2019,42,02000,all,All,690,688,692,0.0224865569,1,1
2019,42,02000,race-ethnicity,"Black, Non-Hispanic",149,144,154,0.0462015504,2,2
2019,42,02000,race-ethnicity,Hispanic,444,442,446,0.0280728376,1,1
2019,42,02000,race-ethnicity,Other Races and Ethnicities,57,57,57,0.0203208556,1,1
2019,42,02000,race-ethnicity,"White, Non-Hispanic",65,61,69,0.0073537731,3,3
2019,42,06088,all,All,389,388,390,0.0238562492,1,1
2019,42,06088,race-ethnicity,"Black, Non-Hispanic",65,63,67,0.0371004566,2,2
2019,42,06088,race-ethnicity,Hispanic,255,254,256,0.0370316584,1,1
2019,42,06088,race-ethnicity,Other Races and Ethnicities,27,27,27,0.0233160622,1,1
2019,42,06088,race-ethnicity,"White, Non-Hispanic",57,55,59,0.0087557604,2,2
2019,42,24000,all,All,340,340,340,0.0160916276,1,1
2019,42,24000,race-ethnicity,"Black, Non-Hispanic",122,120,124,0.0271714922,1,1
2019,42,24000,race-ethnicity,Hispanic,54,51,57,0.0284510011,3,3
2019,42,24000,race-ethnicity,Other Races and Ethnicities,73,73,73,0.0279479326,1,1
2019,42,24000,race-ethnicity,"White, Non-Hispanic",114,113,115,0.0093989612,1,1
2019,42,60000,all,All,5592,5583,5601,0.0288479396,1,1
2019,42,60000,race-ethnicity,"Black, Non-Hispanic",3416,3394,3438,0.0334800208,1,1
2019,42,60000,race-ethnicity,Hispanic,1328,1262,1394,0.0308306635,3,3
2019,42,60000,race-ethnicity,Other Races and Ethnicities,675,675,675,0.0285050676,1,1
2019,42,60000,race-ethnicity,"White, Non-Hispanic",333,256,410,0.0132886388,3,3
2019,42,61000,all,All,1386,1386,1386,0.0189639603,1,1
2019,42,61000,race-ethnicity,"Black, Non-Hispanic",951,947,955,0.0492695058,1,1
2019,42,61000,race-ethnicity,Hispanic,71,47,95,0.0304982818,3,3
2019,42,61000,race-ethnicity,Other Races and Ethnicities,222,222,222,0.0221977802,1,1
2019,42,61000,race-ethnicity,"White, Non-Hispanic",225,212,238,0.0054275721,3,3
2019,42,63624,all,All,909,909,909,0.0335424354,1,1
2019,42,63624,race-ethnicity,"Black, Non-Hispanic",71,68,74,0.0388402626,2,2
2019,42,63624,race-ethnicity,Hispanic,703,703,703,0.0374314467,1,1
2019,42,63624,race-ethnicity,Other Races and Ethnicities,44,44,44,0.0484048405,1,1
2019,42,63624,race-ethnicity,"White, Non-Hispanic",99,98,100,0.0177355786,1,1
2019,42,69000,all,All,243,243,243,0.0243194556,1,1
2019,42,69000,race-ethnicity,"Black, Non-Hispanic",58,58,58,0.042962963,1,1
2019,42,69000,race-ethnicity,Hispanic,101,101,101,0.0309720944,1,1
2019,42,69000,race-ethnicity,Other Races and Ethnicities,18,18,18,0.0151133501,1,1
2019,42,69000,race-ethnicity,"White, Non-Hispanic",68,68,68,0.0162291169,1,1
2019,44,19180,all,All,72,72,72,0.0068735084,1,1
2019,44,19180,race-ethnicity,"Black, Non-Hispanic",,,,,,
2019,44,19180,race-ethnicity,Hispanic,22,22,22,0.0070671378,1,1
2019,44,19180,race-ethnicity,Other Races and Ethnicities,29,29,29,0.0177261614,1,1
2019,44,19180,race-ethnicity,"White, Non-Hispanic",20,20,20,0.0038336209,1,1
2019,44,54640,all,All,105,105,105,0.011489222,1,1
2019,44,54640,race-ethnicity,"Black, Non-Hispanic",25,25,25,0.0092936803,1,1
2019,44,54640,race-ethnicity,Hispanic,23,22,24,0.0091743119,2,2
2019,44,54640,race-ethnicity,Other Races and Ethnicities,12,11,13,0.0164158687,3,3
2019,44,54640,race-ethnicity,"White, Non-Hispanic",43,42,44,0.0133914668,1,1
2019,44,59000,all,All,340,338,342,0.0125068972,1,1
2019,44,59000,race-ethnicity,"Black, Non-Hispanic",91,87,95,0.0206583428,2,2
2019,44,59000,race-ethnicity,Hispanic,164,160,168,0.0090542704,1,1
2019,44,59000,race-ethnicity,Other Races and Ethnicities,40,34,46,0.0165289256,3,3
2019,44,59000,race-ethnicity,"White, Non-Hispanic",34,31,37,0.0151312862,3,3
2019,44,74300,all,All,85,85,85,0.0098722416,1,1
2019,44,74300,race-ethnicity,"Black, Non-Hispanic",,,,,,
2019,44,74300,race-ethnicity,Hispanic,24,24,24,0.0234375,1,1
2019,44,74300,race-ethnicity,Other Races and Ethnicities,,,,,,
2019,44,74300,race-ethnicity,"White, Non-Hispanic",48,48,48,0.0073070483,1,1
2019,45,13330,all,All,350,350,350,0.0069583888,1,1
2019,45,13330,race-ethnicity,"Black, Non-Hispanic",223,223,223,0.0125442988,1,1
2019,45,13330,race-ethnicity,Hispanic,61,61,61,0.0111232677,1,1
2019,45,13330,race-ethnicity,Other Races and Ethnicities,18,18,18,0.0071913704,1,1
2019,45,13330,race-ethnicity,"White, Non-Hispanic",46,46,46,0.0018777043,1,1
2019,45,16000,all,All,1369,1369,1369,0.0165708406,1,1
2019,45,16000,race-ethnicity,"Black, Non-Hispanic",958,958,958,0.0236315647,1,1
2019,45,16000,race-ethnicity,Hispanic,162,162,162,0.0210772834,1,1
2019,45,16000,race-ethnicity,Other Races and Ethnicities,88,88,88,0.0155202822,1,1
2019,45,16000,race-ethnicity,"White, Non-Hispanic",158,158,158,0.0055019675,1,1
2019,45,48535,all,All,,,,,,
2019,45,48535,race-ethnicity,"Black, Non-Hispanic",,,,,,
2019,45,48535,race-ethnicity,Hispanic,,,,,,
2019,45,48535,race-ethnicity,Other Races and Ethnicities,,,,,,
2019,45,48535,race-ethnicity,"White, Non-Hispanic",,,,,,
2019,45,50875,all,All,,,,,,
2019,45,50875,race-ethnicity,"Black, Non-Hispanic",,,,,,
2019,45,50875,race-ethnicity,Hispanic,,,,,,
2019,45,50875,race-ethnicity,Other Races and Ethnicities,,,,,,
2019,45,50875,race-ethnicity,"White, Non-Hispanic",,,,,,
2019,46,59020,all,All,758,758,758,0.0300841403,1,1
2019,46,59020,race-ethnicity,"Black, Non-Hispanic",96,96,96,0.03,1,1
2019,46,59020,race-ethnicity,Hispanic,200,200,200,0.0625586487,1,1
2019,46,59020,race-ethnicity,Other Races and Ethnicities,316,316,316,0.088664422,1,1
2019,46,59020,race-ethnicity,"White, Non-Hispanic",146,146,146,0.0095831966,1,1
2019,47,14000,all,All,1463,1463,1463,0.0322658903,1,1
2019,47,14000,race-ethnicity,"Black, Non-Hispanic",484,484,484,0.0400264638,1,1
2019,47,14000,race-ethnicity,Hispanic,211,211,211,0.0289517014,1,1
2019,47,14000,race-ethnicity,Other Races and Ethnicities,185,185,185,0.0514890064,1,1
2019,47,14000,race-ethnicity,"White, Non-Hispanic",582,582,582,0.0260181501,1,1
2019,47,15160,all,All,934,934,934,0.0255316822,1,1
2019,47,15160,race-ethnicity,"Black, Non-Hispanic",453,453,453,0.0512559403,1,1
2019,47,15160,race-ethnicity,Hispanic,117,117,117,0.0240147783,1,1
2019,47,15160,race-ethnicity,Other Races and Ethnicities,105,105,105,0.0256347656,1,1
2019,47,15160,race-ethnicity,"White, Non-Hispanic",259,259,259,0.0137942054,1,1
2019,47,27740,all,All,179,179,179,0.0039757457,1,1
2019,47,27740,race-ethnicity,"Black, Non-Hispanic",45,45,45,0.0235602094,1,1
2019,47,27740,race-ethnicity,Hispanic,40,40,40,0.0114025086,1,1
2019,47,27740,race-ethnicity,Other Races and Ethnicities,11,10,12,0.0022945348,3,3
2019,47,27740,race-ethnicity,"White, Non-Hispanic",78,77,79,0.0022406711,1,1
2019,47,40000,all,All,515,514,516,0.0083481926,1,1
2019,47,40000,race-ethnicity,"Black, Non-Hispanic",172,171,173,0.0212005423,1,1
2019,47,40000,race-ethnicity,Hispanic,64,64,64,0.0096342014,1,1
2019,47,40000,race-ethnicity,Other Races and Ethnicities,53,52,54,0.0114867794,1,1
2019,47,40000,race-ethnicity,"White, Non-Hispanic",227,227,227,0.0053638941,1,1
2019,47,48000,all,All,1594,1594,1594,0.0140815209,1,1
2019,47,48000,race-ethnicity,"Black, Non-Hispanic",1334,1334,1334,0.0159123983,1,1
2019,47,48000,race-ethnicity,Hispanic,142,142,142,0.0080925514,1,1
2019,47,48000,race-ethnicity,Other Races and Ethnicities,67,67,67,0.0161173924,1,1
2019,47,48000,race-ethnicity,"White, Non-Hispanic",44,44,44,0.0057441253,1,1
2019,47,51560,all,All,1304,1304,1304,0.0230087871,1,1
2019,47,51560,race-ethnicity,"Black, Non-Hispanic",436,436,436,0.0407857811,1,1
2019,47,51560,race-ethnicity,Hispanic,273,273,273,0.0296256104,1,1
2019,47,51560,race-ethnicity,Other Races and Ethnicities,79,79,79,0.015545061,1,1
2019,47,51560,race-ethnicity,"White, Non-Hispanic",487,487,487,0.0153690788,1,1
2019,47,52006,all,All,4062,4062,4062,0.0416197053,1,1
2019,47,52006,race-ethnicity,"Black, Non-Hispanic",2029,2028,2030,0.047040549,1,1
2019,47,52006,race-ethnicity,Hispanic,1275,1274,1276,0.0510224499,1,1
2019,47,52006,race-ethnicity,Other Races and Ethnicities,173,172,174,0.0306140506,1,1
2019,47,52006,race-ethnicity,"White, Non-Hispanic",573,573,573,0.0240544058,1,1
2019,48,01000,all,All,1414,1414,1414,0.066090208,1,1
2019,48,01000,race-ethnicity,"Black, Non-Hispanic",267,267,267,0.1108343711,1,1
2019,48,01000,race-ethnicity,Hispanic,700,699,701,0.0832540438,1,1
2019,48,01000,race-ethnicity,Other Races and Ethnicities,82,81,83,0.0568260568,1,1
2019,48,01000,race-ethnicity,"White, Non-Hispanic",360,359,361,0.039408867,1,1
2019,48,01924,all,All,79,78,80,0.0030100972,1,1
2019,48,01924,race-ethnicity,"Black, Non-Hispanic",39,38,40,0.0131801284,2,2
2019,48,01924,race-ethnicity,Hispanic,14,14,14,0.0039761431,1,1
2019,48,01924,race-ethnicity,Other Races and Ethnicities,3,2,4,0.0004441155,3,3
2019,48,01924,race-ethnicity,"White, Non-Hispanic",22,22,22,0.0016910069,1,1
2019,48,03000,all,All,1980,1980,1980,0.0570950719,1,1
2019,48,03000,race-ethnicity,"Black, Non-Hispanic",304,302,306,0.087962963,1,1
2019,48,03000,race-ethnicity,Hispanic,1071,1071,1071,0.0677933916,1,1
2019,48,03000,race-ethnicity,Other Races and Ethnicities,106,104,108,0.0350297422,1,1
2019,48,03000,race-ethnicity,"White, Non-Hispanic",488,488,488,0.0393580127,1,1
2019,48,04000,all,All,2271,2271,2271,0.0381475509,1,1
2019,48,04000,race-ethnicity,"Black, Non-Hispanic",1072,1072,1072,0.0712529079,1,1
2019,48,04000,race-ethnicity,Hispanic,756,756,756,0.027110378,1,1
2019,48,04000,race-ethnicity,Other Races and Ethnicities,160,160,160,0.0292665081,1,1
2019,48,04000,race-ethnicity,"White, Non-Hispanic",283,283,283,0.0254176397,1,1
2019,48,05000,all,All,1541,1534,1548,0.0137003352,1,1
2019,48,05000,race-ethnicity,"Black, Non-Hispanic",370,363,377,0.0492873318,1,1
2019,48,05000,race-ethnicity,Hispanic,963,957,969,0.0177511521,1,1
2019,48,05000,race-ethnicity,Other Races and Ethnicities,62,47,77,0.0058879392,3,3
2019,48,05000,race-ethnicity,"White, Non-Hispanic",148,142,154,0.0036823248,2,2
2019,48,06128,all,All,372,372,372,0.0155479395,1,1
2019,48,06128,race-ethnicity,"Black, Non-Hispanic",103,103,103,0.0279057166,1,1
2019,48,06128,race-ethnicity,Hispanic,176,176,176,0.0116571731,1,1
2019,48,06128,race-ethnicity,Other Races and Ethnicities,17,17,17,0.0175619835,1,1
2019,48,06128,race-ethnicity,"White, Non-Hispanic",74,74,74,0.01775006,1,1
2019,48,07000,all,All,1659,1659,1659,0.0890977444,1,1
2019,48,07000,race-ethnicity,"Black, Non-Hispanic",1202,1202,1202,0.1106304648,1,1
2019,48,07000,race-ethnicity,Hispanic,320,320,320,0.0629301868,1,1
2019,48,07000,race-ethnicity,Other Races and Ethnicities,51,50,52,0.0501968504,1,1
2019,48,07000,race-ethnicity,"White, Non-Hispanic",87,87,87,0.0525997582,1,1
2019,48,10768,all,All,1962,1962,1962,0.0455982151,1,1
2019,48,10768,race-ethnicity,"Black, Non-Hispanic",4,4,4,0.0784313725,1,1
2019,48,10768,race-ethnicity,Hispanic,1926,1926,1926,0.0455190017,1,1
2019,48,10768,race-ethnicity,Other Races and Ethnicities,,,,,,
2019,48,10768,race-ethnicity,"White, Non-Hispanic",28,28,28,0.0496453901,1,1
2019,48,10912,all,All,679,679,679,0.0410470318,1,1
2019,48,10912,race-ethnicity,"Black, Non-Hispanic",238,237,239,0.0761112888,1,1
2019,48,10912,race-ethnicity,Hispanic,315,314,316,0.032205296,1,1
2019,48,10912,race-ethnicity,Other Races and Ethnicities,23,22,24,0.0512249443,2,2
2019,48,10912,race-ethnicity,"White, Non-Hispanic",95,94,96,0.0298273155,1,1
2019,48,13024,all,All,371,371,371,0.0137698103,1,1
2019,48,13024,race-ethnicity,"Black, Non-Hispanic",164,164,164,0.0353143842,1,1
2019,48,13024,race-ethnicity,Hispanic,135,135,135,0.0090482574,1,1
2019,48,13024,race-ethnicity,Other Races and Ethnicities,11,11,11,0.002792587,1,1
2019,48,13024,race-ethnicity,"White, Non-Hispanic",54,54,54,0.0156976744,1,1
2019,48,13552,all,All,,,,,,
2019,48,13552,race-ethnicity,"Black, Non-Hispanic",,,,,,
2019,48,13552,race-ethnicity,Hispanic,,,,,,
2019,48,13552,race-ethnicity,Other Races and Ethnicities,,,,,,
2019,48,13552,race-ethnicity,"White, Non-Hispanic",,,,,,
2019,48,15976,all,All,162,162,162,0.0110054348,1,1
2019,48,15976,race-ethnicity,"Black, Non-Hispanic",69,69,69,0.0287619842,1,1
2019,48,15976,race-ethnicity,Hispanic,37,37,37,0.0108855546,1,1
2019,48,15976,race-ethnicity,Other Races and Ethnicities,3,2,4,0.0018656716,3,3
2019,48,15976,race-ethnicity,"White, Non-Hispanic",41,40,42,0.0056056877,1,1
2019,48,16432,all,All,723,723,723,0.0111575796,1,1
2019,48,16432,race-ethnicity,"Black, Non-Hispanic",185,185,185,0.0337714494,1,1
2019,48,16432,race-ethnicity,Hispanic,290,290,290,0.0119889206,1,1
2019,48,16432,race-ethnicity,Other Races and Ethnicities,50,50,50,0.0091240876,1,1
2019,48,16432,race-ethnicity,"White, Non-Hispanic",197,197,197,0.006643734,1,1
2019,48,17000,all,All,1350,1349,1351,0.0250361633,1,1
2019,48,17000,race-ethnicity,"Black, Non-Hispanic",104,101,107,0.0587238848,2,2
2019,48,17000,race-ethnicity,Hispanic,1047,1043,1051,0.0259389555,1,1
2019,48,17000,race-ethnicity,Other Races and Ethnicities,35,29,41,0.0190320827,3,3
2019,48,17000,race-ethnicity,"White, Non-Hispanic",136,135,137,0.0136710897,1,1
2019,48,19000,all,All,4214,4212,4216,0.0221380502,1,1
2019,48,19000,race-ethnicity,"Black, Non-Hispanic",2002,1997,2007,0.0490746415,1,1
2019,48,19000,race-ethnicity,Hispanic,1827,1823,1831,0.0145254772,1,1
2019,48,19000,race-ethnicity,Other Races and Ethnicities,176,161,191,0.0248131961,3,3
2019,48,19000,race-ethnicity,"White, Non-Hispanic",181,177,185,0.0108487173,1,1
2019,48,19972,all,All,926,926,926,0.0293307149,1,1
2019,48,19972,race-ethnicity,"Black, Non-Hispanic",329,328,330,0.0589817139,1,1
2019,48,19972,race-ethnicity,Hispanic,319,319,319,0.0309648612,1,1
2019,48,19972,race-ethnicity,Other Races and Ethnicities,30,29,31,0.0167130919,2,2
2019,48,19972,race-ethnicity,"White, Non-Hispanic",223,223,223,0.0160477835,1,1
2019,48,22660,all,All,28,28,28,0.0008156844,3,3
2019,48,22660,race-ethnicity,"Black, Non-Hispanic",,,,,,
2019,48,22660,race-ethnicity,Hispanic,28,28,28,0.0008338545,3,3
2019,48,22660,race-ethnicity,Other Races and Ethnicities,,,,,,
2019,48,22660,race-ethnicity,"White, Non-Hispanic",,,,,,
2019,48,24000,all,All,2237,2236,2238,0.0137951023,1,1
2019,48,24000,race-ethnicity,"Black, Non-Hispanic",79,79,79,0.0213802436,1,1
2019,48,24000,race-ethnicity,Hispanic,2040,2039,2041,0.0139780599,1,1
2019,48,24000,race-ethnicity,Other Races and Ethnicities,40,37,43,0.0116211505,3,3
2019,48,24000,race-ethnicity,"White, Non-Hispanic",75,75,75,0.0082608217,1,1
2019,48,26232,all,All,,,,,,
2019,48,26232,race-ethnicity,"Black, Non-Hispanic",,,,,,
2019,48,26232,race-ethnicity,Hispanic,,,,,,
2019,48,26232,race-ethnicity,Other Races and Ethnicities,,,,,,
2019,48,26232,race-ethnicity,"White, Non-Hispanic",,,,,,
2019,48,27000,all,All,3492,3491,3493,0.0256626958,1,1
2019,48,27000,race-ethnicity,"Black, Non-Hispanic",1565,1565,1565,0.0561112904,1,1
2019,48,27000,race-ethnicity,Hispanic,1350,1347,1353,0.0166088433,1,1
2019,48,27000,race-ethnicity,Other Races and Ethnicities,181,178,184,0.0255253138,1,1
2019,48,27000,race-ethnicity,"White, Non-Hispanic",372,371,373,0.0187793427,1,1
2019,48,27684,all,All,124,124,124,0.0019378633,1,1
2019,48,27684,race-ethnicity,"Black, Non-Hispanic",41,40,42,0.0057111018,1,1
2019,48,27684,race-ethnicity,Hispanic,32,31,33,0.0036513008,2,2
2019,48,27684,race-ethnicity,Other Races and Ethnicities,3,2,4,0.0001296064,3,3
2019,48,27684,race-ethnicity,"White, Non-Hispanic",33,32,34,0.0013254077,2,2
2019,48,29000,all,All,1473,1473,1473,0.0264447676,1,1
2019,48,29000,race-ethnicity,"Black, Non-Hispanic",284,284,284,0.0289884659,1,1
2019,48,29000,race-ethnicity,Hispanic,957,957,957,0.0332881144,1,1
2019,48,29000,race-ethnicity,Other Races and Ethnicities,130,130,130,0.0172964343,1,1
2019,48,29000,race-ethnicity,"White, Non-Hispanic",102,102,102,0.0105820106,1,1
2019,48,30464,all,All,1267,1267,1267,0.0432925579,1,1
2019,48,30464,race-ethnicity,"Black, Non-Hispanic",282,282,282,0.0540955304,1,1
2019,48,30464,race-ethnicity,Hispanic,779,779,779,0.0405560183,1,1
2019,48,30464,race-ethnicity,Other Races and Ethnicities,45,45,45,0.0258918297,1,1
2019,48,30464,race-ethnicity,"White, Non-Hispanic",157,157,157,0.0505310589,1,1
2019,48,35000,all,All,14962,14961,14963,0.0249040424,1,1
2019,48,35000,race-ethnicity,"Black, Non-Hispanic",5778,5774,5782,0.0440295664,1,1
2019,48,35000,race-ethnicity,Hispanic,8053,8049,8057,0.0222173788,1,1
2019,48,35000,race-ethnicity,Other Races and Ethnicities,512,498,526,0.0120530144,2,2
2019,48,35000,race-ethnicity,"White, Non-Hispanic",566,561,571,0.0087598471,1,1
2019,48,37000,all,All,631,631,631,0.0188111138,1,1
2019,48,37000,race-ethnicity,"Black, Non-Hispanic",224,224,224,0.0541193525,1,1
2019,48,37000,race-ethnicity,Hispanic,299,299,299,0.0124968653,1,1
2019,48,37000,race-ethnicity,Other Races and Ethnicities,32,32,32,0.0138050043,1,1
2019,48,37000,race-ethnicity,"White, Non-Hispanic",76,76,76,0.0240430244,1,1
2019,48,39148,all,All,697,697,697,0.0153740956,1,1
2019,48,39148,race-ethnicity,"Black, Non-Hispanic",403,403,403,0.0254050306,1,1
2019,48,39148,race-ethnicity,Hispanic,179,179,179,0.0126698754,1,1
2019,48,39148,race-ethnicity,Other Races and Ethnicities,37,37,37,0.0063334474,1,1
2019,48,39148,race-ethnicity,"White, Non-Hispanic",78,78,78,0.0082079343,1,1
2019,48,41464,all,All,947,947,947,0.0141326409,1,1
2019,48,41464,race-ethnicity,"Black, Non-Hispanic",,,,,,
2019,48,41464,race-ethnicity,Hispanic,938,938,938,0.0141122662,1,1
2019,48,41464,race-ethnicity,Other Races and Ethnicities,3,0,6,0.0146341463,3,3
2019,48,41464,race-ethnicity,"White, Non-Hispanic",,,,,,
2019,48,41980,all,All,965,965,965,0.0227658771,1,1
2019,48,41980,race-ethnicity,"Black, Non-Hispanic",167,167,167,0.048673856,1,1
2019,48,41980,race-ethnicity,Hispanic,443,443,443,0.0324091009,1,1
2019,48,41980,race-ethnicity,Other Races and Ethnicities,67,67,67,0.011010682,1,1
2019,48,41980,race-ethnicity,"White, Non-Hispanic",285,285,285,0.014841431,1,1
2019,48,42508,all,All,1311,1311,1311,0.0185607294,1,1
2019,48,42508,race-ethnicity,"Black, Non-Hispanic",428,428,428,0.0504955168,1,1
2019,48,42508,race-ethnicity,Hispanic,436,436,436,0.0192290729,1,1
2019,48,42508,race-ethnicity,Other Races and Ethnicities,117,117,117,0.0097353969,1,1
2019,48,42508,race-ethnicity,"White, Non-Hispanic",323,323,323,0.0117604224,1,1
2019,48,43888,all,All,95,95,95,0.0062438383,1,1
2019,48,43888,race-ethnicity,"Black, Non-Hispanic",46,45,47,0.0105722822,1,1
2019,48,43888,race-ethnicity,Hispanic,7,6,8,0.0012877116,3,3
2019,48,43888,race-ethnicity,Other Races and Ethnicities,4,2,6,0.0042462845,3,3
2019,48,43888,race-ethnicity,"White, Non-Hispanic",27,26,28,0.0060187249,2,2
2019,48,45000,all,All,1021,1021,1021,0.0283942377,1,1
2019,48,45000,race-ethnicity,"Black, Non-Hispanic",191,190,192,0.0455303933,1,1
2019,48,45000,race-ethnicity,Hispanic,652,651,653,0.0329575898,1,1
2019,48,45000,race-ethnicity,Other Races and Ethnicities,32,28,36,0.0193236715,3,3
2019,48,45000,race-ethnicity,"White, Non-Hispanic",136,133,139,0.0131731887,1,1
2019,48,45384,all,All,303,303,303,0.0132302856,1,1
2019,48,45384,race-ethnicity,"Black, Non-Hispanic",,,,,,
2019,48,45384,race-ethnicity,Hispanic,275,274,276,0.0128769432,1,1
2019,48,45384,race-ethnicity,Other Races and Ethnicities,5,4,6,0.0122249389,3,3
2019,48,45384,race-ethnicity,"White, Non-Hispanic",9,8,10,0.008490566,3,3
2019,48,45744,all,All,709,709,709,0.0287965558,1,1
2019,48,45744,race-ethnicity,"Black, Non-Hispanic",254,254,254,0.0700110254,1,1
2019,48,45744,race-ethnicity,Hispanic,320,320,320,0.0448179272,1,1
2019,48,45744,race-ethnicity,Other Races and Ethnicities,35,35,35,0.0158227848,1,1
2019,48,45744,race-ethnicity,"White, Non-Hispanic",100,100,100,0.0085903273,1,1
2019,48,47892,all,All,798,798,798,0.0194141689,1,1
2019,48,47892,race-ethnicity,"Black, Non-Hispanic",348,348,348,0.0348208925,1,1
2019,48,47892,race-ethnicity,Hispanic,280,279,281,0.0116197037,1,1
2019,48,47892,race-ethnicity,Other Races and Ethnicities,46,45,47,0.0263007433,1,1
2019,48,47892,race-ethnicity,"White, Non-Hispanic",120,119,121,0.0227963526,1,1
2019,48,48072,all,All,707,707,707,0.0240443477,1,1
2019,48,48072,race-ethnicity,"Black, Non-Hispanic",72,72,72,0.0351906158,1,1
2019,48,48072,race-ethnicity,Hispanic,437,437,437,0.0238758673,1,1
2019,48,48072,race-ethnicity,Other Races and Ethnicities,29,29,29,0.0216256525,1,1
2019,48,48072,race-ethnicity,"White, Non-Hispanic",166,166,166,0.0215193155,1,1
2019,48,48768,all,All,176,176,176,0.0068629362,1,1
2019,48,48768,race-ethnicity,"Black, Non-Hispanic",,,,,,
2019,48,48768,race-ethnicity,Hispanic,176,176,176,0.0070790765,1,1
2019,48,48768,race-ethnicity,Other Races and Ethnicities,,,,,,
2019,48,48768,race-ethnicity,"White, Non-Hispanic",,,,,,
2019,48,50820,all,All,666,666,666,0.0192318799,1,1
2019,48,50820,race-ethnicity,"Black, Non-Hispanic",37,37,37,0.0463078849,1,1
2019,48,50820,race-ethnicity,Hispanic,422,422,422,0.0289536878,1,1
2019,48,50820,race-ethnicity,Other Races and Ethnicities,26,26,26,0.014882656,1,1
2019,48,50820,race-ethnicity,"White, Non-Hispanic",173,173,173,0.0098806328,1,1
2019,48,53388,all,All,2306,2306,2306,0.0666647394,1,1
2019,48,53388,race-ethnicity,"Black, Non-Hispanic",150,150,150,0.1141552511,1,1
2019,48,53388,race-ethnicity,Hispanic,1750,1750,1750,0.0661175759,1,1
2019,48,53388,race-ethnicity,Other Races and Ethnicities,62,62,62,0.0686600221,1,1
2019,48,53388,race-ethnicity,"White, Non-Hispanic",330,330,330,0.055875381,1,1
2019,48,56000,all,All,1078,1078,1078,0.0203865502,1,1
2019,48,56000,race-ethnicity,"Black, Non-Hispanic",236,236,236,0.060296372,1,1
2019,48,56000,race-ethnicity,Hispanic,718,718,718,0.0163044712,1,1
2019,48,56000,race-ethnicity,Other Races and Ethnicities,14,14,14,0.0069033531,1,1
2019,48,56000,race-ethnicity,"White, Non-Hispanic",103,103,103,0.0355294929,1,1
2019,48,56348,all,All,226,226,226,0.0103860294,1,1
2019,48,56348,race-ethnicity,"Black, Non-Hispanic",67,67,67,0.0209113608,1,1
2019,48,56348,race-ethnicity,Hispanic,114,114,114,0.0146774817,1,1
2019,48,56348,race-ethnicity,Other Races and Ethnicities,,,,,,
2019,48,56348,race-ethnicity,"White, Non-Hispanic",37,37,37,0.0049234864,1,1
2019,48,57200,all,All,747,746,748,0.0181095299,1,1
2019,48,57200,race-ethnicity,"Black, Non-Hispanic",,,,,,
2019,48,57200,race-ethnicity,Hispanic,741,740,742,0.0181209038,1,1
2019,48,57200,race-ethnicity,Other Races and Ethnicities,3,0,6,0.0483870968,3,3
2019,48,57200,race-ethnicity,"White, Non-Hispanic",6,6,6,0.0241935484,1,1
2019,48,58016,all,All,526,526,526,0.0099944897,1,1
2019,48,58016,race-ethnicity,"Black, Non-Hispanic",260,260,260,0.0383933845,1,1
2019,48,58016,race-ethnicity,Hispanic,141,141,141,0.0101606976,1,1
2019,48,58016,race-ethnicity,Other Races and Ethnicities,40,40,40,0.0026795284,1,1
2019,48,58016,race-ethnicity,"White, Non-Hispanic",83,83,83,0.0048674642,1,1
2019,48,61796,all,All,1032,1032,1032,0.0172780391,1,1
2019,48,61796,race-ethnicity,"Black, Non-Hispanic",502,502,502,0.0345301967,1,1
2019,48,61796,race-ethnicity,Hispanic,376,376,376,0.0147162427,1,1
2019,48,61796,race-ethnicity,Other Races and Ethnicities,62,61,63,0.0109831709,1,1
2019,48,61796,race-ethnicity,"White, Non-Hispanic",80,79,81,0.0057159188,1,1
2019,48,63500,all,All,926,925,927,0.0175968683,1,1
2019,48,63500,race-ethnicity,"Black, Non-Hispanic",249,249,249,0.0533876501,1,1
2019,48,63500,race-ethnicity,Hispanic,459,459,459,0.0290469561,1,1
