year,state,county,subgroup_type,subgroup,share_affordable_30_ami,share_affordable_50_ami,share_affordable_80_ami,share_affordable_30_ami_quality,share_affordable_50_ami_quality,share_affordable_80_ami_quality,share_affordable_available_30_ami,share_affordable_available_50_ami,share_affordable_available_80_ami,share_affordable_available_30_ami_quality,share_affordable_available_50_ami_quality,share_affordable_available_80_ami_quality
2017,17,075,tenure,All,3.2979900420942623,3.1189163079261686,2.769182960510259,3,3,3,2.281182774086475,2.160489231725444,2.0354848738653493,3,3,3
2016,17,075,tenure,All,2.2580909720801112,2.575024563624052,2.3311049329041578,3,3,3,1.2636667438843117,1.5908587975196462,1.5839279628056904,3,3,3
2015,17,075,tenure,All,3.24936717246275,3.065036907529153,2.5676344643753075,3,3,3,1.8903258978250186,1.925509016986378,1.8697140520536002,3,3,3
2014,17,075,tenure,All,2.9225894949716653,2.8015813978107222,2.4999033277274894,3,3,3,1.9448510833980004,1.8432193090138456,1.8219580524555146,3,3,3
2024,17,075,tenure,Owner,NA,3.341104796949024,2.7118400719290614,NA,3,3,NA,1.914508192260261,1.6733785334675213,NA,3,3
2023,17,075,tenure,Owner,NA,4.044357086566835,2.8282224586436384,NA,3,3,NA,2.5191940377982136,1.882455404090417,NA,3,3
2022,17,075,tenure,Owner,NA,3.6346756251449097,2.84024886675606,NA,3,3,NA,2.1361777488370253,1.8700016808292548,NA,3,3
2021,17,075,tenure,Owner,NA,3.673292130989633,3.1331471233014363,NA,3,3,NA,2.254015022555895,2.015336263282156,NA,3,3
2019,17,075,tenure,Owner,NA,3.70988887120927,2.6885790199777064,NA,3,3,NA,2.186951549750692,1.847795865193811,NA,3,3
2018,17,075,tenure,Owner,NA,4.611689717333457,3.2415925709439604,NA,3,3,NA,2.7500849218765264,2.0767778605824065,NA,3,3
2017,17,075,tenure,Owner,NA,4.123102740832644,3.043385855460953,NA,3,3,NA,2.7182629199576884,2.096934731439735,NA,3,3
2016,17,075,tenure,Owner,NA,3.186910723096283,2.716530713699333,NA,3,3,NA,1.7698627651230565,1.6511829027022549,NA,3,3
2015,17,075,tenure,Owner,NA,4.485692750062815,3.266563948045125,NA,3,3,NA,2.667967986655874,2.252488881020995,NA,3,3
2014,17,075,tenure,Owner,NA,3.69201129534047,2.935640210537291,NA,3,3,NA,2.1483120135570513,1.9448121319505973,NA,3,3
2024,17,075,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,17,075,tenure,Renter,NA,NA,1.4781464995994786,NA,NA,3,NA,NA,1.3231784655025154,NA,NA,3
2022,17,075,tenure,Renter,NA,NA,1.6052093201154558,NA,NA,3,NA,NA,1.4672154843071061,NA,NA,3
2021,17,075,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019,17,075,tenure,Renter,NA,NA,1.8856575213590234,NA,NA,3,NA,NA,1.6168589042457988,NA,NA,3
2018,17,075,tenure,Renter,NA,NA,1.7795465631156522,NA,NA,3,NA,NA,1.5420376153704838,NA,NA,3
2017,17,075,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,17,075,tenure,Renter,NA,NA,1.7349659319181274,NA,NA,3,NA,NA,1.4799045822248762,NA,NA,3
2015,17,075,tenure,Renter,NA,NA,1.5976547659451605,NA,NA,3,NA,NA,1.3384962084179708,NA,NA,3
2014,17,075,tenure,Renter,NA,NA,1.910161823690449,NA,NA,3,NA,NA,1.6556830537652132,NA,NA,3
2024,17,077,tenure,All,1.6567389307543692,1.8535549629502013,1.7712845522985599,3,3,3,0.7550113332405437,0.9925852928151573,1.130078874982747,3,3,3
2023,17,077,tenure,All,1.546198143903392,1.636811643991473,1.6202178523094708,3,3,3,0.6897862475170801,0.8795902315096932,1.0618850991706192,3,3,3
2022,17,077,tenure,All,1.7974031351736597,1.9799689581963142,1.648367116003283,3,3,3,0.9729768459505757,1.107229278905975,1.141093932015705,3,3,3
2021,17,077,tenure,All,1.653986069615248,1.8688290295660224,1.6575348253308089,3,3,3,0.7560041110920461,0.9758185845810464,1.082752563669192,3,3,3
2019,17,077,tenure,All,1.7230288837167176,1.8833764476386998,1.7733691240422536,3,3,3,0.7917739577161911,1.034802277087563,1.1588461869858022,3,3,3
2018,17,077,tenure,All,1.7023348491377686,1.848772901042144,1.6495824266611434,3,3,3,0.9254628684614394,1.0621911968985536,1.184811720773685,3,3,3
2017,17,077,tenure,All,1.5778703272693253,1.7367129395159562,1.7223243065303884,3,3,3,0.7193185608101337,0.9067215276941427,1.0963699124745343,3,3,3
2016,17,077,tenure,All,1.5875415014850482,1.7872946575347752,1.8439115617174455,3,3,3,0.7353940136406409,0.9811202353040831,1.2500811049614597,3,3,3
2015,17,077,tenure,All,2.0682904554626,2.237701571749336,2.2047249073490374,3,3,3,1.177971771080923,1.3964539346982967,1.5293731351295026,3,3,3
2014,17,077,tenure,All,1.5602457268207273,1.690346291776793,1.7905976731849804,3,3,3,0.7691874114859535,0.9644242319298921,1.286432631993526,3,3,3
2024,17,077,tenure,Owner,2.7054163757117964,2.4646784582350767,1.9546896384312933,3,3,3,0.8913167413425103,0.9691166829451947,1.0068715825550525,3,3,3
2023,17,077,tenure,Owner,2.5275686323489994,2.1452534885006473,1.85590819900511,3,3,3,0.7614201760319381,0.8821991628277256,1.0099065284551512,3,3,3
2022,17,077,tenure,Owner,2.9898950544515515,2.6043209446444826,1.8780824429920313,3,3,3,1.2309605957940284,1.1763596441999582,1.0845644545293103,3,3,3
2021,17,077,tenure,Owner,2.9463927397005247,2.628921891171496,1.847336377663632,3,3,3,0.820655276573678,0.8642712044872,0.9709273956808515,3,3,3
2019,17,077,tenure,Owner,2.8822608960132134,2.575512185005497,2.1046064788584276,3,3,3,0.8575415400771667,0.9225360900271585,1.036740884916165,3,3,3
2018,17,077,tenure,Owner,2.667520209421185,2.5531215921533366,1.8930728032813398,3,3,3,0.9207400548686024,1.0350275502348159,1.1186720445298295,3,3,3
2017,17,077,tenure,Owner,2.617071209615835,2.370316370711337,2.137058778501433,3,3,3,0.9072871410137072,0.9646597726823329,1.0453777866797942,3,3,3
2016,17,077,tenure,Owner,2.8359191453559953,2.659725327670867,2.278070610259429,3,3,3,0.9647494583708243,1.0240385497504592,1.2510340757602105,3,3,3
2015,17,077,tenure,Owner,2.462872357565019,2.5600603092978194,2.2361536942118594,3,3,3,0.8730670194153081,1.1044361611377913,1.1684569982289743,3,3,3
2014,17,077,tenure,Owner,2.7262609013682857,2.1957573443152127,1.8537514594102456,3,3,3,0.9354244722339816,0.974174822909837,1.095746897443535,3,3,3
2024,17,077,tenure,Renter,0.8710163900243441,1.3300159269470944,1.553338158170022,3,3,3,0.6528843807785605,1.0126904491091826,1.276490218752802,3,3,3
2023,17,077,tenure,Renter,0.8434276192885667,1.1834863099779986,1.3566622375082809,3,3,3,0.6384883797746507,0.8772641156049172,1.120009007737364,3,3,3
2022,17,077,tenure,Renter,1.0201411252128336,1.4994114417251185,1.4009235451567013,3,3,3,0.8048239514119052,1.054020324054381,1.2019860629443877,3,3,3
2021,17,077,tenure,Renter,0.8675222949096553,1.3199120939040405,1.444356926698115,3,3,3,0.716662160279887,1.0563748549463619,1.2083503474228328,3,3,3
2019,17,077,tenure,Renter,0.9937852061047042,1.3670291046097047,1.4550570762313657,3,3,3,0.7504012272189063,1.1185551369256836,1.2761867833443363,3,3,3
2018,17,077,tenure,Renter,1.0977652186943716,1.328163793060397,1.4029662893769723,3,3,3,0.9284211289013162,1.0822688119173738,1.2518004523321729,3,3,3
2017,17,077,tenure,Renter,0.81209755679107,1.1837056370859185,1.3208894424942794,3,3,3,0.5808071114161176,0.8561531895334712,1.1457268347193594,3,3,3
2016,17,077,tenure,Renter,0.8577515530134612,1.193771579953249,1.452087401576983,3,3,3,0.6013149559027069,0.9519224881973103,1.2492210584321695,3,3,3
2015,17,077,tenure,Renter,1.728117165120674,1.9500303595119322,2.1685317325072853,3,3,3,1.4408334280964523,1.6570490330470256,1.9450016766658318,3,3,3
2014,17,077,tenure,Renter,0.8342547829989057,1.2396282204372449,1.715478207019223,3,3,3,0.6656839552145082,0.9557287996894835,1.5132473875447716,3,3,3
2024,17,079,tenure,All,NA,NA,2.1037682289632373,NA,NA,3,NA,NA,1.3465818357501542,NA,NA,3
2023,17,079,tenure,All,NA,NA,2.3038406155543933,NA,NA,3,NA,NA,1.6499713668866771,NA,NA,3
2022,17,079,tenure,All,NA,NA,2.3379170844302704,NA,NA,3,NA,NA,1.5926843790625071,NA,NA,3
2021,17,079,tenure,All,NA,NA,2.076625620144045,NA,NA,3,NA,NA,1.3341602649739681,NA,NA,3
2019,17,079,tenure,All,NA,NA,2.3032868452772046,NA,NA,3,NA,NA,1.685748763762178,NA,NA,3
2018,17,079,tenure,All,NA,NA,1.9901146758261279,NA,NA,3,NA,NA,1.3885182164884209,NA,NA,3
2017,17,079,tenure,All,NA,NA,1.9530856594026746,NA,NA,3,NA,NA,1.2635252198422346,NA,NA,3
2016,17,079,tenure,All,NA,NA,2.409404379989424,NA,NA,3,NA,NA,1.7573596713936637,NA,NA,3
2015,17,079,tenure,All,NA,NA,2.666436315037164,NA,NA,3,NA,NA,1.8699511575066607,NA,NA,3
2014,17,079,tenure,All,NA,NA,3.095453111413431,NA,NA,3,NA,NA,2.29923524477303,NA,NA,3
2024,17,079,tenure,Owner,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,17,079,tenure,Owner,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,17,079,tenure,Owner,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,17,079,tenure,Owner,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019,17,079,tenure,Owner,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,17,079,tenure,Owner,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,17,079,tenure,Owner,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,17,079,tenure,Owner,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,17,079,tenure,Owner,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,17,079,tenure,Owner,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,17,079,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,17,079,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,17,079,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,17,079,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019,17,079,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,17,079,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,17,079,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,17,079,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,17,079,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,17,079,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,17,081,tenure,All,1.9306585871937387,2.120474494219463,1.8347946870823288,3,3,3,0.8447740030701959,1.051287163013964,1.130777650412647,3,3,3
2023,17,081,tenure,All,1.8032627188380201,1.9411160074320102,1.721203641995293,3,3,3,0.6391674377070393,0.8733162489106003,0.9950637712679868,3,3,3
2022,17,081,tenure,All,2.081335848730646,2.3951718395221047,1.9639036500991138,3,3,3,0.7920827999501552,0.9934175485480404,1.1549680227073074,3,3,3
2021,17,081,tenure,All,2.48299858362996,2.5360860346687506,2.1554882526560437,3,3,3,1.0421108328830528,1.2411016894050724,1.228631982375458,3,3,3
2019,17,081,tenure,All,2.374301021745094,2.667204411245696,2.1116839176012427,3,3,3,1.0710046569884675,1.2297234440735143,1.228640050099007,3,3,3
2018,17,081,tenure,All,2.0780436997540392,2.124042418933798,1.955402429524456,3,3,3,0.976693948392446,1.0216163868569035,1.1387628925376587,3,3,3
2017,17,081,tenure,All,1.9180633046987958,1.991820796278191,1.9902035299438847,3,3,3,0.8726304648052148,0.942835380932597,1.131178826245472,3,3,3
2016,17,081,tenure,All,2.20579227569056,2.2271332407014035,1.8567753200981354,3,3,3,0.9055030098004814,0.9268367294402851,1.0535533077660986,3,3,3
2015,17,081,tenure,All,2.7619329537385835,2.5248105197201878,1.9985598404224842,3,3,3,1.322949617599885,1.2851942943133376,1.2619489617613984,3,3,3
2014,17,081,tenure,All,1.9315661360190295,2.099737852007999,1.9230391291485205,3,3,3,0.8076681617273528,0.9601805307821195,1.1600122689198922,3,3,3
2024,17,081,tenure,Owner,2.5277695721731956,2.654949595900582,2.0924187896556656,3,3,3,0.9722140166176396,1.1406220153079396,1.1152097978906963,3,3,3
2023,17,081,tenure,Owner,2.5958028855965605,2.376593044792109,1.9631170264389275,3,3,3,0.7225784537783781,0.8942090869747384,0.9908699360181554,3,3,3
2022,17,081,tenure,Owner,3.3541839853681887,3.055613963483115,2.3098343444294764,3,3,3,0.9506148956497857,0.9895266554798798,1.1051386646663743,3,3,3
2021,17,081,tenure,Owner,3.6577066009168964,3.297389606723077,2.4402828414608235,3,3,3,1.3997187869772316,1.3466175059872463,1.2207459709572241,3,3,3
2019,17,081,tenure,Owner,3.173424798816648,3.149836736703,2.3596357347340806,3,3,3,1.2945508318744994,1.2883687554262335,1.2220159129951893,3,3,3
2018,17,081,tenure,Owner,NA,2.925409925151181,2.4435776739577477,NA,3,3,NA,1.2432506687954838,1.234964452788807,NA,3,3
2017,17,081,tenure,Owner,2.7946271767796675,2.639267825647016,2.286902511185325,3,3,3,0.8626114773123273,0.9179313779979837,1.0805206577446504,3,3,3
2016,17,081,tenure,Owner,3.1601374393361894,2.936272126876779,2.2115581531669872,3,3,3,0.9509187404149708,0.9310978013870623,1.0404920717527628,3,3,3
2015,17,081,tenure,Owner,3.977521108715451,3.2354244345861796,2.374060908157987,3,3,3,1.68071195760166,1.4564189097242999,1.3269468512676243,3,3,3
2014,17,081,tenure,Owner,2.7608121852737684,2.8274340524130284,2.181336595340151,3,3,3,0.866258303466119,0.9696062433657051,1.105972653570831,3,3,3
2024,17,081,tenure,Renter,NA,NA,1.3449076493042684,NA,NA,3,NA,NA,1.160380816732743,NA,NA,3
2023,17,081,tenure,Renter,NA,NA,1.2710666264638235,NA,NA,3,NA,NA,1.0028673927473486,NA,NA,3
2022,17,081,tenure,Renter,NA,1.6328091591630558,1.4694293220203916,NA,3,3,NA,0.9979088908789079,1.2261942502138912,NA,3,3
2021,17,081,tenure,Renter,NA,NA,1.5524815498100901,NA,NA,3,NA,NA,1.2453293422651655,NA,NA,3
2019,17,081,tenure,Renter,NA,NA,1.6731341986013868,NA,NA,3,NA,NA,1.2403560903325,NA,NA,3
2018,17,081,tenure,Renter,NA,NA,1.291682433913512,NA,NA,3,NA,NA,1.0079678555591243,NA,NA,3
2017,17,081,tenure,Renter,NA,NA,1.5310014777578402,NA,NA,3,NA,NA,1.2095826510184131,NA,NA,3
2016,17,081,tenure,Renter,NA,NA,1.34037471649512,NA,NA,3,NA,NA,1.0725644591872254,NA,NA,3
2015,17,081,tenure,Renter,NA,NA,1.3556807074341932,NA,NA,3,NA,NA,1.1506688871032233,NA,NA,3
2014,17,081,tenure,Renter,NA,NA,1.4902006279116558,NA,NA,3,NA,NA,1.2505684267482107,NA,NA,3
2024,17,083,tenure,All,2.012733569449252,2.331670621529673,1.8987689994060053,3,3,3,1.0953680045750536,1.3900442522412109,1.311254025361016,3,3,3
2023,17,083,tenure,All,1.8552385133157747,2.2124717493409745,1.9083939124088196,3,3,3,0.7831376729796399,1.2810186125306953,1.3935010850913836,3,3,3
2022,17,083,tenure,All,2.406061618126482,3.2714165256920724,2.2266611785617845,3,3,3,1.0100329919799251,1.8732957361872828,1.5122048286583938,3,3,3
2021,17,083,tenure,All,2.642672916320083,2.8591157443287893,2.0316981087641115,3,3,3,1.342521684223294,1.6275820499510323,1.41265866943472,3,3,3
2019,17,083,tenure,All,2.822136209972363,2.715178902475581,2.0688844645071907,3,3,3,1.5135152271463115,1.5828344098657718,1.3955112603207518,3,3,3
2018,17,083,tenure,All,2.4513837093252824,2.5634171311568656,2.066902801382064,3,3,3,1.3037970503070087,1.3965163455577816,1.4616670290243396,3,3,3
2017,17,083,tenure,All,2.0732548716876344,2.220458341214786,1.9486210442852994,3,3,3,1.0629825742801668,1.2212369552817455,1.296338773280553,3,3,3
2016,17,083,tenure,All,2.344245457277563,2.271033014442657,2.0463901744175836,3,3,3,1.241051735931693,1.368905566386193,1.4189775681279369,3,3,3
2015,17,083,tenure,All,2.2522250855149335,2.719978809521503,2.0688159626621263,3,3,3,1.1332909603293422,1.6899876457396006,1.488110542196069,3,3,3
2014,17,083,tenure,All,2.3372488750561495,2.4577421466317166,2.135375190256378,3,3,3,1.4578308529574615,1.5880691558795015,1.5988392064536903,3,3,3
2024,17,083,tenure,Owner,NA,2.5340539718806485,1.9601456233163692,NA,3,3,NA,1.2746274647684293,1.207950909209815,NA,3,3
2023,17,083,tenure,Owner,NA,2.3779697960272945,1.794041488464112,NA,3,3,NA,1.0911608195631435,1.0909665969342122,NA,3,3
2022,17,083,tenure,Owner,NA,3.4413110757244576,2.2538392435518424,NA,3,3,NA,1.6687975133374722,1.3584723514907309,NA,3,3
2021,17,083,tenure,Owner,NA,3.1525337005705385,2.0613698214169314,NA,3,3,NA,1.4432085815562568,1.2615592436790326,NA,3,3
2019,17,083,tenure,Owner,NA,3.2361760042116043,2.226859474259617,NA,3,3,NA,1.5429060274854547,1.3134704588204882,NA,3,3
2018,17,083,tenure,Owner,NA,3.019787990160964,2.1477524692974743,NA,3,3,NA,1.2717935226644237,1.3593296093514353,NA,3,3
2017,17,083,tenure,Owner,NA,2.7421210631610298,2.143868644969045,NA,3,3,NA,1.3199870243603244,1.2869798916021689,NA,3,3
2016,17,083,tenure,Owner,NA,2.49169728612708,2.008217928208006,NA,3,3,NA,1.0671050193138127,1.1391804043581062,NA,3,3
2015,17,083,tenure,Owner,NA,3.057085186937124,2.0580487216536794,NA,3,3,NA,1.4475138816719426,1.2488657437590458,NA,3,3
2014,17,083,tenure,Owner,NA,3.252238965039483,2.400257232183982,NA,3,3,NA,1.7907147842170583,1.6194961541583426,NA,3,3
2024,17,083,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,17,083,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,17,083,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,17,083,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019,17,083,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,17,083,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,17,083,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,17,083,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,17,083,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,17,083,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,17,085,tenure,All,2.326523109243696,2.731385401402042,2.054356042281458,3,3,3,1.188255494505495,1.5682106222028604,1.4213919863576974,3,3,3
2023,17,085,tenure,All,2.941344205503627,2.744121700634817,2.126205155528494,3,3,3,1.6772746584744103,1.618286418309389,1.4111800375501093,3,3,3
2022,17,085,tenure,All,2.2757964453386976,2.695326550671294,2.1309045547594674,3,3,3,1.0834423205902075,1.5256414948345807,1.424942425793244,3,3,3
2021,17,085,tenure,All,NA,2.7621019122321995,2.1515045749932606,NA,3,3,NA,1.5653816307544437,1.4261142527698074,NA,3,3
2019,17,085,tenure,All,NA,2.4262585052675982,1.9656784819190825,NA,3,3,NA,1.40123895874688,1.3461206587898316,NA,3,3
2018,17,085,tenure,All,NA,2.487231705000694,2.220004383534526,NA,3,3,NA,1.309205130197542,1.4431417569665952,NA,3,3
2017,17,085,tenure,All,2.49138468170811,2.989778668340386,2.4844676070731437,3,3,3,1.2432564421227768,1.7555461576586706,1.6244852749176717,3,3,3
2016,17,085,tenure,All,NA,2.5391568749750397,2.2504332120012696,NA,3,3,NA,1.4031384923874344,1.4765656718558664,NA,3,3
2015,17,085,tenure,All,2.420109873881062,2.4822716835001937,2.029506106872747,3,3,3,1.5087647911008675,1.5292909950031337,1.4190295135281334,3,3,3
2014,17,085,tenure,All,NA,2.563908396216006,2.249250528902564,NA,3,3,NA,1.282134607117416,1.4426944467540628,NA,3,3
2024,17,085,tenure,Owner,NA,2.984293463334247,2.064226723946378,NA,3,3,NA,1.3470372150508108,1.2198077920154065,NA,3,3
2023,17,085,tenure,Owner,NA,3.1534567984832056,2.2331211213353335,NA,3,3,NA,1.5768722914409536,1.335803195663029,NA,3,3
2022,17,085,tenure,Owner,NA,3.031765738182361,2.21338781275222,NA,3,3,NA,1.3569841684713613,1.26475988700565,NA,3,3
2021,17,085,tenure,Owner,NA,NA,2.502903310106849,NA,NA,3,NA,NA,1.4827254715295608,NA,NA,3
2019,17,085,tenure,Owner,NA,NA,2.155543721586144,NA,NA,3,NA,NA,1.21692652091161,NA,NA,3
2018,17,085,tenure,Owner,NA,NA,2.575113638482601,NA,NA,3,NA,NA,1.4844219534200551,NA,NA,3
2017,17,085,tenure,Owner,NA,NA,2.6633149759144588,NA,NA,3,NA,NA,1.5290722898263225,NA,NA,3
2016,17,085,tenure,Owner,NA,NA,2.4455506822612105,NA,NA,3,NA,NA,1.413884015594542,NA,NA,3
2015,17,085,tenure,Owner,NA,NA,2.2206465426274247,NA,NA,3,NA,NA,1.3156989291233518,NA,NA,3
2014,17,085,tenure,Owner,NA,NA,2.3030583294337186,NA,NA,3,NA,NA,1.2182571215826854,NA,NA,3
2024,17,085,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,17,085,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,17,085,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,17,085,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019,17,085,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,17,085,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,17,085,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,17,085,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,17,085,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,17,085,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,17,087,tenure,All,NA,2.129024732324071,1.801762596255009,NA,3,3,NA,1.0510036977672979,1.0750404974807275,NA,3,3
2023,17,087,tenure,All,NA,2.51528842270305,1.9605466232675908,NA,3,3,NA,1.2662283863173613,1.2659471306978192,NA,3,3
2022,17,087,tenure,All,NA,2.1531194751689458,1.9027467173663166,NA,3,3,NA,1.3453123900707562,1.392053926996229,NA,3,3
2021,17,087,tenure,All,NA,NA,1.8548696318231837,NA,NA,3,NA,NA,1.1856104942761736,NA,NA,3
2019,17,087,tenure,All,NA,NA,2.243267503737371,NA,NA,3,NA,NA,1.531741928575432,NA,NA,3
2018,17,087,tenure,All,NA,NA,2.7418525637515825,NA,NA,3,NA,NA,2.054826586394751,NA,NA,3
2017,17,087,tenure,All,NA,NA,2.518485628222596,NA,NA,3,NA,NA,1.808786631567079,NA,NA,3
2016,17,087,tenure,All,NA,NA,2.461611702227398,NA,NA,3,NA,NA,1.7323330076232824,NA,NA,3
2015,17,087,tenure,All,NA,NA,2.301831789650712,NA,NA,3,NA,NA,1.7053998525630052,NA,NA,3
2014,17,087,tenure,All,NA,NA,2.402115623556554,NA,NA,3,NA,NA,1.7113109453578015,NA,NA,3
2024,17,087,tenure,Owner,NA,NA,2.0090655107002395,NA,NA,3,NA,NA,1.0136425394009019,NA,NA,3
2023,17,087,tenure,Owner,NA,NA,2.2488398612397393,NA,NA,3,NA,NA,1.3130520023749588,NA,NA,3
2022,17,087,tenure,Owner,NA,NA,1.7528417064271662,NA,NA,3,NA,NA,1.039792636383638,NA,NA,3
2021,17,087,tenure,Owner,NA,NA,2.0922731410553905,NA,NA,3,NA,NA,1.1387502325245082,NA,NA,3
2019,17,087,tenure,Owner,NA,NA,2.5029173985691693,NA,NA,3,NA,NA,1.5934462778110552,NA,NA,3
2018,17,087,tenure,Owner,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,17,087,tenure,Owner,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,17,087,tenure,Owner,NA,NA,2.8630432117571485,NA,NA,3,NA,NA,1.88923960367678,NA,NA,3
2015,17,087,tenure,Owner,NA,NA,2.44217897924825,NA,NA,3,NA,NA,1.6044346795739854,NA,NA,3
2014,17,087,tenure,Owner,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,17,087,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,17,087,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,17,087,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,17,087,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019,17,087,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,17,087,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,17,087,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,17,087,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,17,087,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,17,087,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,17,089,tenure,All,1.0895016932752781,1.3934237384046402,1.6675855339391352,1,1,1,0.33905821641670697,0.5727046745215335,0.8748673537842289,1,1,1
2023,17,089,tenure,All,0.9948544125454323,1.5448665276109812,1.5554373221679891,1,1,1,0.3395270960101278,0.6533931694161769,0.8948159800134169,1,1,1
2022,17,089,tenure,All,1.1664356344145643,1.7218180942287311,1.58769057168439,1,1,1,0.3250161722576472,0.6692359572213122,0.8887171750622462,1,1,1
2021,17,089,tenure,All,0.9373499235974678,1.4137522488920093,1.641362510981551,1,1,1,0.2271556428727352,0.5648558515073061,0.8933658121023348,1,1,1
2019,17,089,tenure,All,1.1253928346951603,1.5420721711522898,1.6624829049451042,1,1,1,0.2914160007183263,0.6955448112718142,0.939556998427894,1,1,1
2018,17,089,tenure,All,0.8092281470659849,1.222525710265483,1.5073055271238485,1,1,1,0.30123366609853097,0.6154530593663997,0.8756013306038894,1,1,1
2017,17,089,tenure,All,0.7647738593345288,1.268884268884269,1.4702631230992993,1,1,1,0.2240685395497111,0.6036960036960037,0.8587333068888008,1,1,1
