year,state,county,subgroup_type,subgroup,share_affordable_30_ami,share_affordable_50_ami,share_affordable_80_ami,share_affordable_30_ami_quality,share_affordable_50_ami_quality,share_affordable_80_ami_quality,share_affordable_available_30_ami,share_affordable_available_50_ami,share_affordable_available_80_ami,share_affordable_available_30_ami_quality,share_affordable_available_50_ami_quality,share_affordable_available_80_ami_quality
2014,19,117,tenure,All,NA,NA,2.3401977839693564,NA,NA,3,NA,NA,1.7848830761979997,NA,NA,3
2024,19,119,tenure,All,NA,NA,1.7132760585117968,NA,NA,3,NA,NA,0.981434446515545,NA,NA,3
2023,19,119,tenure,All,NA,NA,2.146411792375608,NA,NA,3,NA,NA,1.1416768193386488,NA,NA,3
2022,19,119,tenure,All,NA,NA,2.2079253426602223,NA,NA,3,NA,NA,1.335276407371466,NA,NA,3
2021,19,119,tenure,All,NA,NA,2.3744529597289388,NA,NA,3,NA,NA,1.3989662978688058,NA,NA,3
2019,19,119,tenure,All,NA,NA,2.8616433908297583,NA,NA,3,NA,NA,2.032521050404226,NA,NA,3
2018,19,119,tenure,All,NA,NA,2.441949524321035,NA,NA,3,NA,NA,1.6220958059766388,NA,NA,3
2017,19,119,tenure,All,NA,NA,2.05011710560663,NA,NA,3,NA,NA,1.1882955622690419,NA,NA,3
2016,19,119,tenure,All,NA,NA,2.627454026230743,NA,NA,3,NA,NA,1.8263488190043866,NA,NA,3
2015,19,119,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,19,119,tenure,All,NA,NA,2.3763745911649994,NA,NA,3,NA,NA,1.415583816865164,NA,NA,3
2024,19,121,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,19,121,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,19,121,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,19,121,tenure,All,NA,NA,2.0644457893206325,NA,NA,3,NA,NA,1.381764620573043,NA,NA,3
2019,19,121,tenure,All,NA,NA,2.4427716130696213,NA,NA,3,NA,NA,1.685099622125087,NA,NA,3
2018,19,121,tenure,All,NA,NA,1.96265393755469,NA,NA,3,NA,NA,1.2313049945269172,NA,NA,3
2017,19,121,tenure,All,NA,NA,2.1134424731168777,NA,NA,3,NA,NA,1.5582797929801968,NA,NA,3
2016,19,121,tenure,All,NA,NA,1.6895417480212782,NA,NA,3,NA,NA,1.0336737588199574,NA,NA,3
2015,19,121,tenure,All,NA,NA,2.132526820630077,NA,NA,3,NA,NA,1.4231842600764466,NA,NA,3
2014,19,121,tenure,All,NA,NA,2.0595440163418255,NA,NA,3,NA,NA,1.2995804621961093,NA,NA,3
2024,19,123,tenure,All,NA,2.1873052177285426,1.9391324873321039,NA,3,3,NA,1.0119424315305425,1.1910209242873635,NA,3,3
2023,19,123,tenure,All,NA,2.183143036401632,1.7440240180289526,NA,3,3,NA,1.1749017812890026,1.114649740087613,NA,3,3
2022,19,123,tenure,All,NA,2.3188188450505733,1.8691316972984253,NA,3,3,NA,1.1006319668762188,1.1563772665268128,NA,3,3
2021,19,123,tenure,All,NA,1.9563219522156146,1.7303703360206908,NA,3,3,NA,0.835669054147658,1.0212413375515916,NA,3,3
2019,19,123,tenure,All,NA,2.5876344905098025,1.9811181220553447,NA,3,3,NA,0.9712173906572128,1.1539028527070552,NA,3,3
2018,19,123,tenure,All,NA,1.9491453298704138,1.8847628978553317,NA,3,3,NA,0.9707959470745752,1.188608901220096,NA,3,3
2017,19,123,tenure,All,NA,2.4954628996972645,2.27421644773912,NA,3,3,NA,1.2174470670296789,1.3677510868395926,NA,3,3
2016,19,123,tenure,All,NA,2.176893702674368,2.1159670158030117,NA,3,3,NA,1.1737575019575226,1.3360503491363465,NA,3,3
2015,19,123,tenure,All,NA,2.2706056671781654,2.0376032995441196,NA,3,3,NA,1.34375264850478,1.4289388216392935,NA,3,3
2014,19,123,tenure,All,NA,2.277651134874205,1.9017989549877772,NA,3,3,NA,1.3694585766319616,1.3344250419442982,NA,3,3
2024,19,125,tenure,All,NA,2.1883035942969356,1.9118012766594858,NA,3,3,NA,1.0389091589450528,1.087586214069705,NA,3,3
2023,19,125,tenure,All,NA,2.178907731981106,2.1389413477156314,NA,3,3,NA,0.8901867828506032,1.1770315282698451,NA,3,3
2022,19,125,tenure,All,NA,2.181843509986889,1.794937155099445,NA,3,3,NA,0.8665884531732856,0.9859319101887856,NA,3,3
2021,19,125,tenure,All,NA,2.4239726148378664,1.9492392450510398,NA,3,3,NA,1.0178116598898512,1.126763675018464,NA,3,3
2019,19,125,tenure,All,NA,2.6387673427573164,2.24173791427034,NA,3,3,NA,1.29371838354585,1.3457019578895564,NA,3,3
2018,19,125,tenure,All,NA,1.8588607904427679,1.8508636804877867,NA,3,3,NA,0.7625098269331314,1.0279967144479327,NA,3,3
2017,19,125,tenure,All,NA,2.3435368670384293,1.872583052480277,NA,3,3,NA,1.3510621041139874,1.2051370753920012,NA,3,3
2016,19,125,tenure,All,NA,1.9497779849089667,1.6652445311974569,NA,3,3,NA,0.9017280450429769,0.9459901178373846,NA,3,3
2015,19,125,tenure,All,NA,2.296714929129929,1.8972787027073712,NA,3,3,NA,1.0966211770372496,1.161008700212626,NA,3,3
2014,19,125,tenure,All,NA,1.7691689994074506,1.91989284271784,NA,3,3,NA,0.8386567499642426,1.1026062299595278,NA,3,3
2024,19,127,tenure,All,2.3766484005678405,2.1656911428987957,1.796909754451463,3,3,3,0.7541941597841331,0.9358574554491631,1.0217298983363572,3,3,3
2023,19,127,tenure,All,1.6875693182060314,1.8817714996383008,1.7417075454620619,3,3,3,0.6161018973423305,0.8015087965619105,0.9720565591191189,3,3,3
2022,19,127,tenure,All,2.4677731582327187,2.317034315574069,2.025331037835343,3,3,3,0.7204871887397967,0.9875314427287043,1.148077939825581,3,3,3
2021,19,127,tenure,All,2.058824178771592,2.2623039992467544,1.8450694010706081,3,3,3,0.677509216238356,0.8686407678354621,0.9701720828778045,3,3,3
2019,19,127,tenure,All,1.7973478680859443,1.9209698233191759,1.9164214502173995,3,3,3,0.818888645058949,0.9448742057892957,1.1389608678466334,3,3,3
2018,19,127,tenure,All,2.1342544259706884,2.286564121510438,2.1244023478865257,3,3,3,0.7584645610221074,0.9951907232068824,1.0637117835707521,3,3,3
2017,19,127,tenure,All,1.7451162800232676,1.986551422299059,1.791932666759088,3,3,3,0.7435599310348955,0.9751717219880616,1.0772466395014129,3,3,3
2016,19,127,tenure,All,2.260234141108602,2.401676097638406,1.8191392901452506,3,3,3,0.827912159684455,0.9905027144874414,1.1277440813968136,3,3,3
2015,19,127,tenure,All,1.988524135056194,2.1106651080228667,2.0546374965057757,3,3,3,0.8298582996447207,1.0060502155970483,1.0738425904772235,3,3,3
2014,19,127,tenure,All,2.2009742313607066,2.4721131078264946,2.169050796511888,3,3,3,0.9929234766024486,1.103384159058547,1.2311256264438604,3,3,3
2024,19,129,tenure,All,NA,2.02162279285871,1.6882065642666841,NA,3,3,NA,1.0338550892476404,1.0992021066143818,NA,3,3
2023,19,129,tenure,All,NA,NA,1.7328846886650422,NA,NA,3,NA,NA,1.0990234426609904,NA,NA,3
2022,19,129,tenure,All,NA,NA,1.6528933480139083,NA,NA,3,NA,NA,1.0613118627186835,NA,NA,3
2021,19,129,tenure,All,NA,NA,1.8080044412966922,NA,NA,3,NA,NA,1.1770379480101318,NA,NA,3
2019,19,129,tenure,All,NA,NA,2.1910914691341157,NA,NA,3,NA,NA,1.6460682048334139,NA,NA,3
2018,19,129,tenure,All,NA,NA,2.314118869545844,NA,NA,3,NA,NA,1.7833400331754845,NA,NA,3
2017,19,129,tenure,All,NA,NA,2.060870260789658,NA,NA,3,NA,NA,1.412469339244829,NA,NA,3
2016,19,129,tenure,All,NA,NA,2.148868658302502,NA,NA,3,NA,NA,1.4942027819527368,NA,NA,3
2015,19,129,tenure,All,NA,NA,2.5411812766226527,NA,NA,3,NA,NA,1.9215002938119339,NA,NA,3
2014,19,129,tenure,All,NA,NA,2.3366469367978637,NA,NA,3,NA,NA,1.6843901342030974,NA,NA,3
2024,19,131,tenure,All,NA,NA,2.199830546968979,NA,NA,3,NA,NA,1.41698754668955,NA,NA,3
2023,19,131,tenure,All,NA,NA,1.9940211280792828,NA,NA,3,NA,NA,1.3407097486427682,NA,NA,3
2022,19,131,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,19,131,tenure,All,NA,NA,1.9611016445606801,NA,NA,3,NA,NA,1.214439280183644,NA,NA,3
2019,19,131,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,19,131,tenure,All,NA,NA,2.381877290202361,NA,NA,3,NA,NA,1.6411591381858992,NA,NA,3
2017,19,131,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,19,131,tenure,All,NA,NA,2.4399314530534193,NA,NA,3,NA,NA,1.743139887519442,NA,NA,3
2015,19,131,tenure,All,NA,NA,2.7821900290073254,NA,NA,3,NA,NA,2.095146407796945,NA,NA,3
2014,19,131,tenure,All,NA,NA,3.0226685354570586,NA,NA,3,NA,NA,2.395242018998949,NA,NA,3
2024,19,133,tenure,All,NA,NA,2.2889575120623658,NA,NA,3,NA,NA,1.3553522643960652,NA,NA,3
2023,19,133,tenure,All,NA,NA,2.127140586244324,NA,NA,3,NA,NA,1.4794108209449168,NA,NA,3
2022,19,133,tenure,All,NA,NA,2.9015552641962428,NA,NA,3,NA,NA,1.885981019547108,NA,NA,3
2021,19,133,tenure,All,NA,NA,2.405545074235096,NA,NA,3,NA,NA,1.57251250922812,NA,NA,3
2019,19,133,tenure,All,NA,NA,2.758552777451709,NA,NA,3,NA,NA,2.0199293083434413,NA,NA,3
2018,19,133,tenure,All,NA,NA,2.160067051592476,NA,NA,3,NA,NA,1.4857142857142855,NA,NA,3
2017,19,133,tenure,All,NA,NA,2.876760661590385,NA,NA,3,NA,NA,2.0204724848687703,NA,NA,3
2016,19,133,tenure,All,NA,NA,3.319391887406227,NA,NA,3,NA,NA,2.453070437495849,NA,NA,3
2015,19,133,tenure,All,NA,NA,2.715474318658282,NA,NA,3,NA,NA,1.9135875262054507,NA,NA,3
2014,19,133,tenure,All,NA,NA,3.2121124986307366,NA,NA,3,NA,NA,2.3739182823967573,NA,NA,3
2024,19,135,tenure,All,NA,NA,1.9184863346417065,NA,NA,3,NA,NA,1.4061404482574549,NA,NA,3
2023,19,135,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,19,135,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,19,135,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019,19,135,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,19,135,tenure,All,NA,NA,2.6591728425590184,NA,NA,3,NA,NA,2.08156666495284,NA,NA,3
2017,19,135,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,19,135,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,19,135,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,19,135,tenure,All,NA,NA,2.4511891496622304,NA,NA,3,NA,NA,1.8958744418908773,NA,NA,3
2024,19,137,tenure,All,NA,NA,1.8728527335384626,NA,NA,3,NA,NA,1.2956131965838777,NA,NA,3
2023,19,137,tenure,All,NA,NA,1.8372570574557956,NA,NA,3,NA,NA,1.2390437687902458,NA,NA,3
2022,19,137,tenure,All,NA,NA,1.9538093617854635,NA,NA,3,NA,NA,1.1363802750499323,NA,NA,3
2021,19,137,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019,19,137,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,19,137,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,19,137,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,19,137,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,19,137,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,19,137,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,19,139,tenure,All,1.8062743530822256,1.80098314783642,1.7079766605438973,3,3,3,0.473274053351983,0.7119232248017859,0.8953669239118129,3,3,3
2023,19,139,tenure,All,1.3860935388996565,1.7400290451977698,1.683765542296539,3,3,3,0.5870545099862282,0.8707648273238716,0.9776364348623717,3,3,3
2022,19,139,tenure,All,1.6084865434152822,1.7417909896991324,1.6649143481429844,3,3,3,0.5536113017248294,0.8528778751237472,0.9913497158937898,3,3,3
2021,19,139,tenure,All,1.8588958899203991,2.0428684621007176,1.8579103547841749,3,3,3,0.5850126524148701,0.7293743625624924,0.9061811229454525,3,3,3
2019,19,139,tenure,All,NA,2.0527759979785256,2.037427980681572,NA,3,3,NA,0.8851016136694249,1.1165591233061376,NA,3,3
2018,19,139,tenure,All,1.7336177702292197,1.9140263912537376,1.9054277105545911,3,3,3,0.8685632420167962,1.0605095330645715,1.1391613045227578,3,3,3
2017,19,139,tenure,All,1.8888223214874293,2.2068195411082923,1.9981208030561417,3,3,3,0.8163269885689481,1.1231365752070028,1.250427149485283,3,3,3
2016,19,139,tenure,All,2.0800301220199455,2.208450037336162,1.8893452913369744,3,3,3,0.8504636685728947,1.038100264176495,1.1712508857425694,3,3,3
2015,19,139,tenure,All,1.765173333859785,1.8127418746350037,1.8810295179592182,3,3,3,0.6615297460670723,0.8193528263625822,1.051835582753333,3,3,3
2014,19,139,tenure,All,2.1360700865438265,2.0458317658558896,1.8508503661637312,3,3,3,1.1572939013178063,1.1625901756418222,1.1498295351847132,3,3,3
2024,19,141,tenure,All,NA,NA,1.7081973104177641,NA,NA,3,NA,NA,0.9719153530661254,NA,NA,3
2023,19,141,tenure,All,NA,NA,2.1728327037131288,NA,NA,3,NA,NA,1.1079292998492825,NA,NA,3
2022,19,141,tenure,All,NA,NA,2.129435110225151,NA,NA,3,NA,NA,1.2542704618291454,NA,NA,3
2021,19,141,tenure,All,NA,NA,2.4328639693860445,NA,NA,3,NA,NA,1.3353694731076111,NA,NA,3
2019,19,141,tenure,All,NA,NA,2.7178189898351435,NA,NA,3,NA,NA,1.8439417960445508,NA,NA,3
2018,19,141,tenure,All,NA,NA,2.307603616639363,NA,NA,3,NA,NA,1.4877498982949668,NA,NA,3
2017,19,141,tenure,All,NA,NA,1.9879181416490324,NA,NA,3,NA,NA,1.1260965983114433,NA,NA,3
2016,19,141,tenure,All,NA,NA,2.435539402096456,NA,NA,3,NA,NA,1.6462469393628867,NA,NA,3
2015,19,141,tenure,All,NA,NA,2.3198507215966697,NA,NA,3,NA,NA,1.4212224328626935,NA,NA,3
2014,19,141,tenure,All,NA,NA,2.2387327069896226,NA,NA,3,NA,NA,1.299908639270568,NA,NA,3
2024,19,143,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,19,143,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,19,143,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,19,143,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019,19,143,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,19,143,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,19,143,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,19,143,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,19,143,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,19,143,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,19,145,tenure,All,NA,2.1035434815368297,1.7563296447919747,NA,3,3,NA,1.198265416282731,1.1790901078373872,NA,3,3
2023,19,145,tenure,All,NA,2.01937409381939,1.7346047578574193,NA,3,3,NA,1.049356662093647,1.136391469191868,NA,3,3
2022,19,145,tenure,All,NA,2.5810643094397983,1.8801912558993452,NA,3,3,NA,1.0783043850541667,1.0627621691638176,NA,3,3
2021,19,145,tenure,All,NA,NA,2.0047195405410414,NA,NA,3,NA,NA,1.1701251050927834,NA,NA,3
2019,19,145,tenure,All,NA,NA,2.4130917685156947,NA,NA,3,NA,NA,1.6358941309226098,NA,NA,3
2018,19,145,tenure,All,NA,NA,2.577080702195848,NA,NA,3,NA,NA,1.8413514874622618,NA,NA,3
2017,19,145,tenure,All,NA,NA,2.1246584158549493,NA,NA,3,NA,NA,1.4020697584794826,NA,NA,3
2016,19,145,tenure,All,NA,NA,2.2645353307732106,NA,NA,3,NA,NA,1.506036357883123,NA,NA,3
2015,19,145,tenure,All,NA,NA,2.645452209763262,NA,NA,3,NA,NA,1.8925679522269758,NA,NA,3
2014,19,145,tenure,All,NA,NA,2.4735288310139785,NA,NA,3,NA,NA,1.6492231328996652,NA,NA,3
2024,19,147,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,19,147,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,19,147,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,19,147,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019,19,147,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,19,147,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,19,147,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,19,147,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,19,147,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,19,147,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,19,149,tenure,All,NA,2.467647991463534,2.1727000440334097,NA,3,3,NA,1.225277712065311,1.3451922402644778,NA,3,3
2023,19,149,tenure,All,NA,NA,1.7670093069131083,NA,NA,3,NA,NA,1.0649847845293021,NA,NA,3
2022,19,149,tenure,All,NA,2.1366769826649055,1.674739487974032,NA,3,3,NA,0.8557720175494119,0.9754840533947676,NA,3,3
2021,19,149,tenure,All,NA,NA,1.8903290595500672,NA,NA,3,NA,NA,1.1215065183161028,NA,NA,3
2019,19,149,tenure,All,NA,NA,1.8653901399563937,NA,NA,3,NA,NA,1.2025262382432387,NA,NA,3
2018,19,149,tenure,All,NA,NA,2.102612616521718,NA,NA,3,NA,NA,1.22520530338012,NA,NA,3
2017,19,149,tenure,All,NA,NA,1.964422843482165,NA,NA,3,NA,NA,1.19783290857186,NA,NA,3
2016,19,149,tenure,All,NA,NA,2.0440251985989177,NA,NA,3,NA,NA,1.368442670690024,NA,NA,3
2015,19,149,tenure,All,NA,NA,2.0275194956195497,NA,NA,3,NA,NA,1.4215527881179264,NA,NA,3
2014,19,149,tenure,All,NA,2.119803335517237,1.8680300208732303,NA,3,3,NA,1.2972952969320264,1.2945331307557444,NA,3,3
2024,19,151,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,19,151,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,19,151,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,19,151,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019,19,151,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,19,151,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,19,151,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,19,151,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,19,151,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,19,151,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,19,153,tenure,All,1.3908252259059852,1.798436934655185,1.6109697288623952,1,1,1,0.459525833569472,0.8466169766263839,0.988621364918607,1,1,1
2023,19,153,tenure,All,1.0697074251732166,1.6383003993645797,1.600737231996581,1,1,1,0.3006255434935061,0.7619994952269252,0.9746509722914738,1,1,1
2022,19,153,tenure,All,0.9192845469402579,1.5528760594817965,1.6002918656309748,1,1,1,0.31114944615943346,0.7526468192923718,0.9886948249268027,1,1,1
2021,19,153,tenure,All,1.167294204581369,1.6971063243295716,1.744198351621484,1,1,1,0.39848113275362396,0.8506782122279178,1.0098087760316958,1,1,1
2019,19,153,tenure,All,1.3184620899612898,1.7782423039356905,1.772255073342555,1,1,1,0.34028449810947886,0.8119693519332811,1.0114952826503132,1,1,1
2018,19,153,tenure,All,1.0998810909370162,1.7167474713225803,1.7557966784096268,1,1,1,0.3961690734117367,0.8759225416708597,1.00325228836857,1,1,1
2017,19,153,tenure,All,1.1722430409854483,1.6449018529211066,1.68812178348064,1,1,1,0.4531333997981519,0.759238785650505,1.019007585400367,1,1,1
2016,19,153,tenure,All,1.1365565641959587,1.7744881742289076,1.7318421552286396,1,1,1,0.3714945840776683,0.7675233131007589,1.001760172743812,1,1,1
2015,19,153,tenure,All,1.0202069424192033,1.4998729961685628,1.6009902190961371,1,1,1,0.3570759834145158,0.7586409560374408,0.9685469184241433,1,1,1
2014,19,153,tenure,All,1.189455864889034,1.6678487351832678,1.628989604672697,1,1,1,0.4692350040031267,0.8226218777295924,1.002552269366485,1,1,1
2024,19,155,tenure,All,1.656275511369539,1.842943198299863,1.5338529396170963,2,2,2,0.5924563220288976,0.8551754946887984,0.9448484819647941,2,2,2
2023,19,155,tenure,All,1.9154623751311826,1.9042152882850962,1.5971444727441344,2,2,2,0.6039241814120829,0.8557699069706349,0.963283226740083,2,2,2
2022,19,155,tenure,All,1.4771304293005616,1.9381796773862012,1.5456045350755094,2,2,2,0.4249521832868929,0.814208461804695,0.9540230497802833,2,2,2
2021,19,155,tenure,All,1.5901543675861807,1.738973708747001,1.5834370407340088,2,2,2,0.6992738075041002,0.8807034501108502,0.9524705474474457,2,2,2
2019,19,155,tenure,All,2.0644840323627123,1.87701427664693,1.6223220192996353,2,2,2,0.6925683751173096,1.0073341751813154,1.0772987549989332,2,2,2
2018,19,155,tenure,All,1.7292186990660285,1.961373115119697,1.6123021390432728,2,2,2,0.6713699862916144,1.0210099815462155,1.0815233026729119,2,2,2
2017,19,155,tenure,All,2.0661959315812255,2.0120521495957706,1.655101452051445,2,2,2,0.6526995225646577,0.9419293333337593,1.006700530506618,2,2,2
2016,19,155,tenure,All,1.9058863636491072,2.1248340171940794,1.6867431104137764,2,2,2,0.686488799026163,0.968423987174656,1.0320772340640108,2,2,2
2015,19,155,tenure,All,1.691101081798691,1.9269724164543167,1.6984211402910359,2,2,2,0.7504604166807067,1.004464451046942,1.0787401574803146,2,2,2
2014,19,155,tenure,All,1.6915823763748858,1.9675541152948501,1.7015247193484333,2,2,2,0.6271671906867463,0.9447230650665391,1.0492679167536658,2,2,2
2024,19,157,tenure,All,NA,2.2958942809088287,1.8464619438798215,NA,3,3,NA,1.1282735657091514,1.1347940157437437,NA,3,3
2023,19,157,tenure,All,NA,2.068093125703281,1.7696501713759063,NA,3,3,NA,0.9508950711234385,1.0525310440671196,NA,3,3
2022,19,157,tenure,All,NA,NA,2.237037227229028,NA,NA,3,NA,NA,1.390789762725983,NA,NA,3
2021,19,157,tenure,All,NA,NA,1.8568763784536737,NA,NA,3,NA,NA,1.0675640898403727,NA,NA,3
2019,19,157,tenure,All,NA,NA,2.1595103473403725,NA,NA,3,NA,NA,1.3873131162620669,NA,NA,3
2018,19,157,tenure,All,NA,NA,2.204294027133003,NA,NA,3,NA,NA,1.2149037246846133,NA,NA,3
2017,19,157,tenure,All,NA,NA,1.95121902878896,NA,NA,3,NA,NA,1.3030165486418739,NA,NA,3
2016,19,157,tenure,All,NA,NA,1.9940698609836167,NA,NA,3,NA,NA,1.3439383314834288,NA,NA,3
2015,19,157,tenure,All,NA,NA,2.0467017448136797,NA,NA,3,NA,NA,1.2379679624349451,NA,NA,3
2014,19,157,tenure,All,NA,NA,2.0726246026249706,NA,NA,3,NA,NA,1.4664856817073133,NA,NA,3
2024,19,159,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,19,159,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,19,159,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,19,159,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019,19,159,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,19,159,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,19,159,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,19,159,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,19,159,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,19,159,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,19,161,tenure,All,NA,NA,2.110168961141249,NA,NA,3,NA,NA,1.3066281718728034,NA,NA,3
2023,19,161,tenure,All,NA,NA,2.0652821669613863,NA,NA,3,NA,NA,1.417552401661977,NA,NA,3
2022,19,161,tenure,All,NA,NA,2.794861652913537,NA,NA,3,NA,NA,1.7792874082644023,NA,NA,3
2021,19,161,tenure,All,NA,NA,2.3357629164371825,NA,NA,3,NA,NA,1.5027303514302113,NA,NA,3
2019,19,161,tenure,All,NA,NA,2.6421183647383915,NA,NA,3,NA,NA,1.9034948956301214,NA,NA,3
2018,19,161,tenure,All,NA,NA,2.101476731500946,NA,NA,3,NA,NA,1.4271239656227543,NA,NA,3
2017,19,161,tenure,All,NA,NA,2.729227686444951,NA,NA,3,NA,NA,1.8919674351221976,NA,NA,3
2016,19,161,tenure,All,NA,NA,3.1615178156504586,NA,NA,3,NA,NA,2.2904961068275145,NA,NA,3
2015,19,161,tenure,All,NA,NA,2.616428945792154,NA,NA,3,NA,NA,1.8091962413896368,NA,NA,3
2014,19,161,tenure,All,NA,NA,3.054432108038749,NA,NA,3,NA,NA,2.216237891804767,NA,NA,3
2024,19,163,tenure,All,1.410988336402701,1.734216314878083,1.6803597399899082,1,1,1,0.4722989564149785,0.775401319792203,0.8842717639725742,1,1,1
2023,19,163,tenure,All,1.5252008190266184,1.785003931726722,1.724810915022987,1,1,1,0.40195306347456294,0.6902261899255284,0.9244253299718226,1,1,1
2022,19,163,tenure,All,1.307849879288902,1.5592315901814302,1.5643039049235994,1,1,1,0.43324310483575973,0.7691355389541089,0.9776899405772496,1,1,1
2021,19,163,tenure,All,1.6160859654835558,2.0054160004126476,1.6703316510454218,1,1,1,0.459296646043634,0.8330840253778306,0.9613674597452535,1,1,1
2019,19,163,tenure,All,1.3483823529411765,1.9290440583140567,1.8199550850176451,1,1,1,0.5524264705882352,0.8418419495400505,1.019217196021816,1,1,1
