year,state,county,pctl_20,pctl_20_quality,pctl_50,pctl_50_quality,pctl_80,pctl_80_quality
2018,47,089,24314.328,2,50654.850000000006,2,93711.4725,2
2018,47,091,19350.1527,3,42246.1449,3,81047.76,3
2018,47,093,22895.9922,1,55720.335,1,108401.379,1
2018,47,095,18235.746,3,42796.033689660035,3,88038.1293,3
2018,47,097,23199.9213,3,54605.9283,3,101309.7,3
2018,47,099,15804.3132,2,40118.6412,2,85708.0062,2
2018,47,101,15804.3132,3,40118.6412,3,85708.0062,3
2018,47,103,20261.94,3,47716.8687,3,95535.0471,3
2018,47,105,22693.3728,3,54301.9992,3,101309.7,3
2018,47,107,22136.16945,3,46602.462,3,95838.9762,3
2018,47,109,15196.454999999998,3,36775.4211,3,78008.469,3
2018,47,111,18235.746,3,46602.462,3,91685.2785,3
2018,47,113,17020.0296,1,45589.365,1,91786.5882,1
2018,47,115,18235.746,3,48628.656,3,84805.78253567981,3
2018,47,117,23706.4698,3,51667.947,3,96244.215,3
2018,47,119,23706.4698,2,51667.947,2,96244.215,2
2018,47,121,18235.746,3,48628.656,3,84873.70055856009,3
2018,47,123,22693.3728,3,54301.9992,3,101309.7,3
2018,47,125,24314.328,1,53187.5925,1,102322.79700000002,1
2018,47,127,NA,3,NA,3,NA,3
2018,47,129,17222.649,3,36471.492,3,69903.693,3
2018,47,131,18235.746,3,42752.6934,3,88038.1293,3
2018,47,133,19531.40791046399,3,40929.1188,3,87126.342,3
2018,47,135,15804.3132,3,40118.6412,3,85708.0062,3
2018,47,137,NA,3,NA,3,NA,3
2018,47,139,22136.16945,3,46602.462,3,95838.9762,3
2018,47,141,19451.4624,2,40929.1188,2,87126.342,2
2018,47,143,18235.746,3,48628.656,3,84887.02481030399,3
2018,47,145,22693.3728,2,54301.9992,2,101309.7,2
2018,47,147,29177.1936,2,59367.4842,2,106071.25589999999,2
2018,47,149,33432.201,1,63825.111,1,106375.185,1
2018,47,151,17222.649,3,36471.492,3,69903.693,3
2018,47,153,18235.746,3,48628.656,3,84770.60780783997,3
2018,47,155,24314.328,2,50654.85,2,93711.4725,2
2018,47,157,17222.649,1,48628.656,1,106983.0432,1
2018,47,159,18235.746,3,46602.462,3,91685.2785,3
2018,47,161,24314.328,3,53187.5925,3,102322.797,3
2018,47,163,18235.746,1,43867.1001,1,92789.55423,1
2018,47,165,30899.4585,1,66459.1632,1,127244.9832,1
2018,47,167,23199.9213,2,54605.9283,2,101309.7,2
2018,47,169,18235.746,3,46602.462,3,91685.2785,3
2018,47,171,19350.1527,3,42246.1449,3,81047.76,3
2018,47,173,19550.446839765675,3,49540.4433,3,94825.8792,3
2018,47,175,NA,3,NA,3,NA,3
2018,47,177,18235.746,3,46602.462,3,91685.2785,3
2018,47,179,21234.51312,1,49925.42016,1,94218.021,1
2018,47,181,15804.3132,3,40118.6412,3,85708.0062,3
2018,47,183,15804.3132,3,43563.171,3,79528.1145,3
2018,47,185,17830.5072,3,42955.3128,3,78312.3981,3
2018,47,187,53694.141,1,111136.7409,1,202619.4,1
2018,47,189,32419.104,1,78008.469,1,128865.9384,1
2018,48,001,17222.649,2,44525.61315,2,95231.118,2
2018,48,003,23098.6116,3,52681.044,3,101309.69999999998,3
2018,48,005,20160.6303,2,47615.55900000001,2,89861.7039,2
2018,48,007,21882.8952,3,52782.3537,3,109748.79801,3
2018,48,009,26340.522,3,60785.82000000001,3,104629.18283205121,3
2018,48,011,NA,3,NA,3,NA,3
2018,48,013,21882.8952,3,52681.044,3,107084.3529,3
2018,48,015,22389.4437,3,55720.335,3,110427.573,3
2018,48,017,18651.11577,3,44914.49043345003,3,90874.8009,3
2018,48,019,21882.8952,3,52681.04400000001,3,107084.3529,3
2018,48,021,23706.4698,2,58759.626,2,119545.446,2
2018,48,023,NA,3,NA,3,NA,3
2018,48,025,21882.8952,3,52782.3537,3,109748.79801,3
2018,48,027,24314.328,1,55720.335,1,101309.7,1
2018,48,029,21781.5855,1,54707.238,1,106375.185,1
2018,48,031,33229.5816,3,69397.1445,3,137781.192,3
2018,48,033,NA,3,NA,3,NA,3
2018,48,035,20261.94,3,47075.90755552503,3,95636.3568,3
2018,48,037,14487.2871,1,44576.268,1,93204.924,1
2018,48,039,30494.2197,1,72233.8161,1,137375.9532,1
2018,48,041,18235.746,1,50452.2306,1,112453.767,1
2018,48,043,23098.6116,3,52681.043999999994,3,101309.7,3
2018,48,045,NA,3,NA,3,NA,3
2018,48,047,NA,3,NA,3,NA,3
2018,48,049,23384.015208258003,3,49641.753,3,97358.6217,3
2018,48,051,21072.4176,3,52681.044,3,109414.476,3
2018,48,053,24516.9474,3,53288.9022,3,96244.215,3
2018,48,055,23706.4698,3,58759.62599999999,3,119545.446,3
2018,48,057,21275.037,3,50761.19276589593,3,105362.088,3
2018,48,059,23402.5407,3,49641.753,3,97358.6217,3
2018,48,061,15196.455,1,38497.686,1,80034.663,1
2018,48,063,20464.5594,3,50553.5403,3,99283.506,3
2018,48,065,22288.134,3,48719.83473,3,99283.506,3
2018,48,067,14487.2871,3,44576.268,3,93204.924,3
2018,48,069,22288.134,3,48678.35752572301,3,99283.506,3
2018,48,071,25327.425,3,57746.529,3,127346.2929,3
2018,48,073,22288.134,2,49641.753,2,101714.9388,2
2018,48,075,22288.134,3,48714.053998518,3,99283.506,3
2018,48,077,26340.522,3,60785.82,3,104660.20143075843,3
2018,48,079,NA,3,NA,3,NA,3
2018,48,081,NA,3,NA,3,NA,3
2018,48,083,23402.5407,3,49641.753,3,97358.6217,3
2018,48,085,44576.268,1,96244.215,1,179318.169,1
2018,48,087,NA,3,NA,3,NA,3
2018,48,089,22389.4437,3,55720.335,3,110427.573,3
2018,48,091,37484.589,1,76488.8235,1,143859.774,1
2018,48,093,23402.5407,3,49641.753,3,97358.62170000002,3
2018,48,095,NA,3,NA,3,NA,3
2018,48,097,24314.328,3,50857.4694,3,98574.3381,3
2018,48,099,24516.9474,2,53288.9022,2,96244.215,2
2018,48,101,NA,3,NA,3,NA,3
2018,48,103,NA,3,NA,3,NA,3
2018,48,105,NA,3,NA,3,NA,3
2018,48,107,18727.876103496008,3,44860.34039880001,3,90423.52697232013,3
2018,48,109,NA,3,NA,3,NA,3
2018,48,111,22288.134,3,48719.83473,3,99283.506,3
2018,48,113,27353.619,1,59772.723,1,121571.64000000001,1
2018,48,115,18235.746,3,46298.5329,3,97697.40133680057,3
2018,48,117,22288.134,3,48719.83473,3,99283.506,3
2018,48,119,NA,3,NA,3,NA,3
2018,48,121,39510.783,1,88139.439,1,165459.00204,1
2018,48,123,25530.0444,3,60785.82,3,112506.85328280005,3
2018,48,125,NA,3,NA,3,NA,3
2018,48,127,NA,3,NA,3,NA,3
2018,48,129,NA,3,NA,3,NA,3
2018,48,131,13778.1192,3,34293.33345,3,70916.79,3
2018,48,133,23391.249531315603,3,49641.753,3,97358.6217,3
2018,48,135,28974.5742,1,63825.111,1,124307.0019,1
2018,48,137,NA,3,NA,3,NA,3
2018,48,139,37484.589,1,79528.1145,1,135754.998,1
2018,48,141,17222.649,1,44576.268,1,92698.3755,1
2018,48,143,20768.4885,3,50350.9209,3,107388.282,3
2018,48,145,20261.94,3,47293.44480885007,3,95636.35680000001,3
2018,48,147,24314.328,3,50857.4694,3,98574.3381,3
2018,48,149,23706.4698,3,58759.626,3,119545.446,3
2018,48,151,NA,3,NA,3,NA,3
2018,48,153,18679.94344513502,3,44847.52472175003,3,90503.6021592003,3
2018,48,155,NA,3,NA,3,NA,3
2018,48,157,43563.171,1,93204.924,1,179115.5496,1
2018,48,159,20748.22656,3,50046.9918,3,94286.2956330241,3
2018,48,161,20261.94,3,47063.47178984998,3,95636.3568,3
2018,48,163,21882.8952,3,52681.044,3,107084.3529,3
2018,48,165,23098.6116,3,52681.044,3,101309.7,3
2018,48,167,28771.9548,1,75982.275,1,143454.5352,1
2018,48,169,18651.11577,3,44875.03030530001,3,90841.7334139202,3
2018,48,171,33229.5816,3,69397.1445,3,137781.192,3
2018,48,173,NA,3,NA,3,NA,3
2018,48,175,25530.0444,3,60785.82,3,112467.1398804,3
2018,48,177,25530.0444,3,60785.82000000001,3,112504.21923060005,3
2018,48,179,22288.134,3,48707.224711641,3,99283.506,3
2018,48,181,24314.328,2,50857.4694,2,98574.3381,2
2018,48,183,23098.611599999997,1,51667.947,1,111440.67000000001,1
2018,48,185,21072.4176,3,52681.043999999994,3,109414.476,3
2018,48,187,35458.395,1,73956.081,1,135754.998,1
2018,48,189,18651.11577,3,44778.8874,3,90874.8009,3
2018,48,191,NA,3,NA,3,NA,3
2018,48,193,24516.947399999997,3,53288.9022,3,96244.215,3
2018,48,195,22288.134,3,48707.01500056201,3,99283.506,3
2018,48,197,NA,3,NA,3,NA,3
2018,48,199,23199.9213,2,53998.0701,2,109414.476,2
2018,48,201,25327.425,1,60785.82,1,126637.125,1
2018,48,203,20707.70268,2,47615.559,2,100195.2933,2
2018,48,205,22288.134,3,48719.83473,3,99283.506,3
2018,48,207,23500.255931844,3,49641.753,3,97351.432763688,3
2018,48,209,26340.522,1,65851.305,1,117620.56170000002,1
2018,48,211,NA,3,NA,3,NA,3
2018,48,213,17222.649,2,44525.61315,2,95231.118,2
2018,48,215,14183.358,1,38497.686,1,83276.5734,1
2018,48,217,20261.94,3,46919.4347238748,3,95636.3568,3
2018,48,219,18651.11577,3,44778.8874,3,90874.8009,3
2018,48,221,20768.4885,2,50350.9209,2,107388.282,2
2018,48,223,20748.22656,3,50046.9918,3,94218.021,3
2018,48,225,16209.552,3,43563.171,3,96244.215,3
2018,48,227,18235.746,3,46298.5329,3,97951.89130320256,3
2018,48,229,NA,3,NA,3,NA,3
2018,48,231,30392.91,2,74766.5586,2,141884.23485,2
2018,48,233,22288.134,3,48719.83473,3,99283.506,3
2018,48,235,NA,3,NA,3,NA,3
2018,48,237,26340.522000000004,3,60785.81999999999,3,104701.26995170566,3
2018,48,239,25530.0444,3,60785.81999999999,3,112505.23232760004,3
2018,48,241,19451.4624,3,42550.074,3,86177.2727304007,3
2018,48,243,NA,3,NA,3,NA,3
2018,48,245,18235.746,1,45589.365,1,102322.797,1
2018,48,247,NA,3,NA,3,NA,3
2018,48,249,14183.358,2,36714.63528,2,81047.76,2
2018,48,251,32723.0331,1,63825.111,1,116810.0841,1
2018,48,253,23394.2750441964,3,49641.753,3,97358.6217,3
2018,48,255,25530.0444,3,60785.82,3,112488.00967860006,3
2018,48,257,27150.9996,1,64939.5177,1,121571.64,1
2018,48,259,33229.5816,3,69397.1445,3,137781.192,3
2018,48,261,NA,3,NA,3,NA,3
2018,48,263,NA,3,NA,3,NA,3
2018,48,265,33229.5816,2,69397.1445,2,137781.192,2
2018,48,267,NA,3,NA,3,NA,3
2018,48,269,NA,3,NA,3,NA,3
2018,48,271,NA,3,NA,3,NA,3
2018,48,273,14183.358,3,36714.63528,3,81047.76,3
2018,48,275,NA,3,NA,3,NA,3
2018,48,277,20748.22656,3,50046.9918,3,94218.021,3
2018,48,279,18651.11577,3,44778.8874,3,90874.8009,3
2018,48,281,24516.9474,3,53288.9022,3,96244.215,3
2018,48,283,NA,3,NA,3,NA,3
2018,48,285,25530.0444,3,60785.82000000001,3,112470.38179080006,3
2018,48,287,23706.4698,3,58759.626,3,119545.446,3
2018,48,289,21072.4176,3,52681.044,3,109414.476,3
2018,48,291,25327.425,2,57746.529,2,127346.2929,2
2018,48,293,20261.94,3,47306.89367152532,3,95636.3568,3
2018,48,295,NA,3,NA,3,NA,3
2018,48,297,13778.1192,3,34293.33345,3,70916.79,3
2018,48,299,24516.9474,3,53288.9022,3,96244.215,3
2018,48,301,NA,3,NA,3,NA,3
2018,48,303,20059.3206,1,50654.85,1,102322.79700000002,1
2018,48,305,18651.11577,3,44963.01777974999,3,90756.47117040004,3
2018,48,307,18235.746,3,46298.5329,3,97797.9005592002,3
2018,48,309,18539.6751,1,50654.85,1,101309.7,1
2018,48,311,NA,3,NA,3,NA,3
2018,48,313,21072.4176,3,52681.044,3,109414.476,3
2018,48,315,20707.70268,3,47615.559,3,100195.2933,3
2018,48,317,NA,3,NA,3,NA,3
2018,48,319,NA,3,NA,3,NA,3
2018,48,321,22389.4437,3,55720.335,3,110427.573,3
2018,48,323,15196.454999999998,3,39510.783,3,83073.954,3
2018,48,325,21882.8952,2,52681.044,2,107084.3529,2
2018,48,327,NA,3,NA,3,NA,3
2018,48,329,36167.5629,1,81047.76,1,145885.968,1
2018,48,331,21072.4176,3,52681.044,3,109414.476,3
2018,48,333,NA,3,NA,3,NA,3
2018,48,335,23399.396046912003,3,49641.753,3,97358.6217,3
2018,48,337,26340.522000000004,3,60785.82,3,104651.59091673611,3
2018,48,339,37079.3502,1,75982.275,1,160069.326,1
2018,48,341,22288.134,3,48694.477925187006,3,99283.506,3
2018,48,343,20748.22656,3,50046.9918,3,94342.8993886081,3
2018,48,345,NA,3,NA,3,NA,3
2018,48,347,20160.6303,2,47615.55900000001,2,89861.7039,2
2018,48,349,20261.94,3,46944.25560037433,3,95636.3568,3
2018,48,351,19451.4624,3,42550.074,3,86706.12557395232,3
2018,48,353,23400.7175306388,3,49641.753,3,97358.6217,3
2018,48,355,22997.3019,1,52681.044,1,103457.46564,1
2018,48,357,22288.134,3,48684.30237891899,3,99283.506,3
2018,48,359,NA,3,NA,3,NA,3
2018,48,361,23199.9213,2,53998.0701,2,109414.476,2
2018,48,363,20768.4885,3,50350.9209,3,107388.282,3
2018,48,365,22288.134,3,49641.753,3,101714.9388,3
2018,48,367,36674.1114,1,70916.79,1,144771.5613,1
2018,48,369,22288.134,3,48719.83473,3,99283.506,3
2018,48,371,23098.6116,3,52681.044,3,101309.7,3
2018,48,373,16209.552,3,43563.171,3,96244.215,3
2018,48,375,16209.552,1,40523.88,1,77501.9205,1
2018,48,377,23098.6116,3,52681.044,3,101309.7,3
2018,48,379,20464.5594,3,50553.5403,3,99283.506,3
2018,48,381,32115.1749,1,68890.596,1,122584.737,1
2018,48,383,NA,3,NA,3,NA,3
2018,48,385,NA,3,NA,3,NA,3
2018,48,387,20748.22656,3,50046.9918,3,94291.35301324833,3
2018,48,389,23098.6116,3,52681.044,3,101309.7,3
2018,48,391,21882.8952,3,52782.3537,3,109748.79801,3
2018,48,393,NA,3,NA,3,NA,3
2018,48,395,21072.4176,3,52681.044,3,109414.476,3
2018,48,397,30392.91,2,74766.5586,2,141884.23485,2
2018,48,399,23392.0725713184,3,49641.753,3,97351.87852636803,3
2018,48,401,22288.134,2,49641.753,2,101714.9388,2
2018,48,403,19451.4624,3,42550.074,3,86556.17100840034,3
2018,48,405,19451.4624,3,42550.074,3,86398.90593489661,3
2018,48,407,16209.552,3,43563.171,3,96244.215,3
2018,48,409,21882.8952,2,52782.3537,2,109748.79801,2
2018,48,411,24516.9474,3,53288.9022,3,96244.215,3
2018,48,413,NA,3,NA,3,NA,3
2018,48,415,23402.5407,3,49641.753,3,97358.62169999999,3
2018,48,417,NA,3,NA,3,NA,3
2018,48,419,19451.4624,3,42550.074,3,85914.45105427239,3
2018,48,421,NA,3,NA,3,NA,3
2018,48,423,23706.4698,1,57888.36258,1,119545.446,1
2018,48,425,20768.4885,3,50350.9209,3,107388.282,3
2018,48,427,13778.1192,2,34293.33345,2,70916.79,2
2018,48,429,23396.379449284803,3,49641.753,3,97336.70638569604,3
2018,48,431,NA,3,NA,3,NA,3
2018,48,433,NA,3,NA,3,NA,3
2018,48,435,NA,3,NA,3,NA,3
2018,48,437,22288.134,3,48703.732566282,3,99283.506,3
2018,48,439,30392.91,1,65972.87664,1,131702.61,1
2018,48,441,24314.328,1,47412.9396,1,99891.3642,1
2018,48,443,NA,3,NA,3,NA,3
2018,48,445,18651.11577,3,44778.8874,3,90874.8009,3
2018,48,447,NA,3,NA,3,NA,3
2018,48,449,20748.22656,3,50046.9918,3,94218.021,3
2018,48,451,23301.231,1,51667.947,1,101309.7,1
2018,48,453,31811.2458,1,75475.7265,1,155003.841,1
2018,48,455,16209.552,3,43563.171,3,96244.215,3
2018,48,457,19451.4624,3,42550.074,3,86594.68490395292,3
2018,48,459,20707.70268,3,47615.559,3,100195.2933,3
2018,48,461,NA,3,NA,3,NA,3
2018,48,463,15196.455000000002,3,39510.783,3,83073.954,3
2018,48,465,15196.455,3,39510.783,3,83073.954,3
2018,48,467,20464.5594,2,50553.5403,2,99283.506,2
2018,48,469,21275.037,1,50695.37388,1,105362.088,1
2018,48,471,16209.552,2,43563.171,2,96244.215,2
2018,48,473,22389.4437,3,55720.335,3,110427.573,3
2018,48,475,23098.6116,3,52681.044,3,101309.7,3
2018,48,477,21072.4176,3,52681.044,3,109414.476,3
2018,48,479,17222.649,1,47615.559,1,92799.6852,1
2018,48,481,22389.443699999996,3,55720.33500000001,3,110427.573,3
2018,48,483,22288.134,3,48719.83473,3,99283.506,3
2018,48,485,17708.93556,1,45589.365,1,97156.0023,1
2018,48,487,26340.522,3,60785.82,3,104615.91693469443,3
2018,48,489,14183.358,3,36714.63528,3,81047.76,3
2018,48,491,42854.0031,1,87835.5099,1,151964.55,1
2018,48,493,25530.0444,3,60785.82,3,112477.67608920009,3
2018,48,495,NA,3,NA,3,NA,3
2018,48,497,26340.522000000004,2,60785.81999999999,2,104551.6104,2
2018,48,499,20464.5594,2,50553.5403,2,99283.506,2
2018,48,501,18651.11577,3,44778.8874,3,90550.28566896002,3
2018,48,503,26340.522,3,60785.82,3,104551.6104,3
2018,48,505,13778.1192,3,34293.33345,3,70916.79,3
2018,48,507,NA,3,NA,3,NA,3
2018,49,001,25530.0444,3,54707.238,3,97156.0023,3
2018,49,003,34445.298,2,70916.79,2,119829.11316,2
2018,49,005,28771.9548,2,66864.402,2,130689.513,2
2018,49,007,27657.5481,3,61089.7491,3,105362.088,3
2018,49,009,NA,3,NA,3,NA,3
2018,49,011,43563.171,1,87126.342,1,138389.0502,1
2018,49,013,27657.5481,3,61089.7491,3,105362.088,3
2018,49,015,27657.5481,3,61089.7491,3,105362.088,3
2018,49,017,NA,3,NA,3,NA,3
2018,49,019,27657.5481,3,61089.7491,3,105362.08799999999,3
2018,49,021,25530.0444,3,54707.238,3,97156.0023,3
2018,49,023,25530.0444,3,54707.238,3,97156.0023,3
2018,49,025,25530.0444,3,54707.238,3,97156.0023,3
2018,49,027,25530.0444,3,54707.238,3,97156.0023,3
2018,49,029,28873.2645,3,66864.402,3,130689.513,3
2018,49,031,NA,3,NA,3,NA,3
2018,49,033,NA,3,NA,3,NA,3
2018,49,035,35661.0144,1,72942.984,1,137781.192,1
2018,49,037,27657.5481,3,61089.7491,3,105362.088,3
2018,49,039,25530.0444,3,54707.238,3,97156.0023,3
2018,49,041,25530.0444,3,54707.238,3,97156.0023,3
2018,49,043,28771.9548,3,66864.402,3,130689.513,3
2018,49,045,34445.298,2,70916.79,2,119829.11316,2
2018,49,047,27657.5481,3,61089.7491,3,105362.088,3
2018,49,049,37231.31475,1,74158.7004,1,127447.60260000001,1
2018,49,051,27657.5481,3,61089.7491,3,105362.088,3
2018,49,053,25327.425,1,54707.238,1,109414.476,1
2018,49,055,NA,3,NA,3,NA,3
2018,49,057,32723.0331,1,70916.79,1,111136.7409,1
2018,50,001,26340.522,3,57746.529,3,116506.155,3
2018,50,003,26340.522,3,57746.529,3,116506.155,3
2018,50,005,23301.231,3,53795.4507,3,99283.506,3
2018,50,007,28366.716,2,71828.5773,2,127650.222,2
2018,50,009,23301.231,3,53795.4507,3,100338.7348675585,3
2018,50,011,28366.716,3,71828.5773,3,127650.22200000001,3
2018,50,013,NA,3,NA,3,NA,3
2018,50,015,23301.231,3,53795.4507,3,100343.0595760356,3
2018,50,017,23098.6116,3,58759.626,3,105159.4686,3
2018,50,019,23301.231,3,53795.4507,3,99383.42167852665,3
2018,50,021,26340.522,2,57746.529,2,116506.155,2
2018,50,023,23301.231,2,53795.4507,2,99432.3356226472,2
2018,50,025,23098.6116,3,58759.626,3,105159.4686,3
2018,50,027,23098.6116,2,58759.626,2,105159.4686,2
2018,51,001,20660.370788160006,3,55720.33500000001,3,114378.6513,3
2018,51,003,26847.0705,2,75982.275,2,146899.065,2
2018,51,005,26340.522,3,59772.723,3,119717.67249,3
2018,51,007,20059.3206,3,46906.3911,3,86113.245,3
2018,51,009,28062.7869,3,59671.4133,3,109819.71479999999,3
2018,51,011,28062.7869,3,59671.4133,3,109819.7148,3
2018,51,013,54099.3798,1,126637.125,1,222881.34,1
2018,51,015,22693.3728,2,51161.3985,2,99283.506,2
2018,51,017,NA,3,NA,3,NA,3
2018,51,019,28062.7869,2,59671.4133,2,109819.7148,2
2018,51,021,17830.5072,3,40523.88,3,82060.857,3
2018,51,023,26340.522,3,59772.723,3,119717.67249,3
2018,51,025,20059.3206,3,46906.3911,3,86113.245,3
2018,51,027,14914.117023264036,3,37484.589,3,78211.0884,3
2018,51,029,20059.3206,3,46906.3911,3,86113.245,3
2018,51,031,20261.94,2,49246.64517,2,93914.0919,2
2018,51,033,44576.268,3,86113.245,3,151964.55,3
2018,51,035,17830.5072,3,40523.88,3,82060.857,3
2018,51,036,35053.1562,3,79021.566,3,143859.774,3
2018,51,037,20059.3206,3,46906.3911,3,86113.245,3
2018,51,041,38902.9248,1,79021.566,1,141124.4121,1
2018,51,043,35053.1562,3,74766.5586,3,146899.065,3
2018,51,045,NA,3,NA,3,NA,3
2018,51,047,37991.1375,3,81047.76,3,146899.065,3
2018,51,049,20059.3206,3,46906.3911,3,86113.245,3
2018,51,051,14791.2162,3,37484.589,3,78211.0884,3
2018,51,053,21781.5855,3,48573.893041664895,3,95940.2859,3
2018,51,057,20714.02440528,3,55720.335,3,114378.6513,3
2018,51,059,55821.6447,1,121571.64000000001,1,226933.728,1
2018,51,061,37991.1375,2,81047.76,2,146899.065,2
2018,51,063,16918.7199,3,51667.947,3,94218.021,3
2018,51,065,30392.91,3,78312.3981,3,135754.998,3
2018,51,067,26340.522000000004,3,59772.723,3,119717.67249,3
2018,51,069,35053.1562,2,74766.5586,2,146899.065,2
2018,51,071,16918.7199,3,51667.947,3,94218.021,3
2018,51,073,20667.1788,3,55720.335,3,114378.6513,3
2018,51,075,35053.1562,3,79021.566,3,143859.774,3
2018,51,077,17830.5072,3,40523.88,3,82060.857,3
2018,51,079,24314.328,3,74563.9392,3,156118.2477,3
2018,51,081,21781.5855,3,48548.271818534966,3,95952.63757862378,3
2018,51,083,20059.3206,3,46906.3911,3,86113.245,3
2018,51,085,35053.1562,2,79021.566,2,143859.774,2
2018,51,087,32723.0331,1,70410.2415,1,131702.61,1
2018,51,089,13778.119199999997,3,37180.6599,3,75982.275,3
2018,51,091,NA,3,NA,3,NA,3
2018,51,093,24820.8765,3,62812.014,3,129169.8675,3
2018,51,095,37180.6599,2,79832.0436,2,156016.938,2
2018,51,097,20768.4885,3,55720.335,3,114378.6513,3
2018,51,099,44576.268,3,86113.245,3,151964.55,3
2018,51,101,35053.1562,3,79021.566,3,143859.774,3
2018,51,103,20726.667855839994,3,55720.335,3,114378.6513,3
2018,51,105,14915.073386831924,3,37484.589,3,78211.0884,3
2018,51,107,65040.82740000001,1,141833.58,1,246182.571,1
2018,51,109,30392.91,3,78312.3981,3,135754.998,3
2018,51,111,20059.3206,3,46906.3911,3,86113.245,3
2018,51,113,37991.1375,3,81047.76,3,146899.065,3
2018,51,115,20740.121784000003,3,55720.335,3,114378.6513,3
2018,51,117,20059.3206,3,46906.3911,3,86113.245,3
2018,51,119,20746.76770032002,3,55720.335,3,114378.6513,3
2018,51,121,16918.7199,2,51667.947,2,94218.021,2
2018,51,125,30392.91,3,78312.3981,3,135754.998,3
2018,51,127,35053.1562,3,79021.566,3,143859.774,3
2018,51,131,20744.174172,3,55720.33499999999,3,114378.6513,3
2018,51,133,20715.32116944001,3,55720.33500000001,3,114378.6513,3
2018,51,135,20059.3206,3,46906.3911,3,86113.245,3
2018,51,137,37991.1375,3,81047.76,3,146899.065,3
2018,51,139,25327.425,3,57766.790940000006,3,101613.6291,3
2018,51,141,13778.1192,3,37180.6599,3,75982.275,3
2018,51,143,13778.1192,3,37180.6599,3,75982.275,3
2018,51,145,35053.1562,3,79021.566,3,143859.774,3
2018,51,147,20059.3206,3,46906.3911,3,86113.245,3
2018,51,149,21781.5855,3,48527.3463,3,95940.28590000002,3
2018,51,153,50654.850000000006,1,106375.185,1,189449.139,1
2018,51,155,16918.7199,3,51667.947,3,94218.021,3
2018,51,157,NA,3,NA,3,NA,3
2018,51,159,20768.4885,3,55720.335,3,114378.6513,3
2018,51,161,26036.5929,2,57949.1484,2,117924.4908,2
2018,51,163,22693.3728,3,51161.3985,3,99283.506,3
2018,51,165,20261.94,2,52579.7343,2,102322.79700000002,2
2018,51,167,14860.139215104133,3,37484.589,3,78211.0884,3
2018,51,169,14791.2162,3,37484.589,3,78211.0884,3
2018,51,171,25327.425,2,57766.79094,2,101613.6291,2
2018,51,173,17830.5072,3,40523.88,3,82060.857,3
2018,51,175,24820.8765,3,62812.014,3,129169.8675,3
2018,51,177,44576.268,2,86113.245,2,151964.55,2
2018,51,179,50654.85,1,101309.7,1,169491.1281,1
2018,51,181,NA,3,NA,3,NA,3
2018,51,183,21781.5855,3,48550.69565310746,3,95940.2859,3
2018,51,185,14791.216200000003,3,37484.589,3,78211.0884,3
2018,51,187,25327.424999999996,2,57766.79094,2,101613.6291,2
2018,51,191,17830.5072,3,40523.88,3,82060.857,3
2018,51,193,20727.640428960003,3,55720.335,3,114378.6513,3
2018,51,195,14791.2162,3,37484.589,3,78211.0884,3
2018,51,197,17830.5072,3,40523.88,3,82060.857,3
2018,51,199,37180.6599,2,79832.0436,2,156016.938,2
2018,51,510,43563.171,1,99577.30413,1,190968.7845,1
2018,51,520,17830.5072,3,40523.88,3,82060.857,3
2018,51,530,NA,3,NA,3,NA,3
2018,51,540,24314.328,2,74563.9392,2,156118.2477,2
2018,51,550,35458.395,1,79021.566,1,132746.09991,1
2018,51,570,21781.5855,3,48653.75041268999,3,95940.2859,3
2018,51,580,NA,3,NA,3,NA,3
2018,51,590,13778.1192,3,37180.6599,3,75982.275,3
2018,51,595,NA,3,NA,3,NA,3
2018,51,600,68991.9057,3,136768.095,3,214776.564,3
2018,51,610,73956.081,3,163716.4752,3,324302.48067,3
2018,51,620,24945.398278463996,3,62812.014,3,129169.8675,3
2018,51,630,50654.85,3,101557.02230512508,3,169491.1281,3
2018,51,640,17830.5072,3,40523.88,3,82060.857,3
2018,51,650,21477.6564,1,55720.335,1,97257.312,1
2018,51,660,20261.94,2,52579.7343,2,102322.79700000002,2
2018,51,670,21781.5855,3,48607.26445684508,3,95940.2859,3
2018,51,678,NA,3,NA,3,NA,3
2018,51,680,20261.94,2,49246.64517,2,93914.0919,2
2018,51,683,40827.8091,3,81959.5473,3,153180.2664,3
2018,51,685,40827.8091,3,81959.5473,3,153180.2664,3
2018,51,690,13778.1192,3,37239.66266927998,3,75982.275,3
2018,51,700,21811.97841,1,48628.656,1,96750.7635,1
2018,51,710,20261.94,1,48122.1075,1,91178.73000000001,1
2018,51,720,NA,3,NA,3,NA,3
2018,51,730,21781.5855,3,48527.3463,3,95940.2859,3
2018,51,735,37189.6626851808,3,79832.0436,3,156016.938,3
2018,51,740,18134.4363,2,49033.8948,2,94319.3307,2
2018,51,750,16918.7199,3,51667.947,3,94218.021,3
2018,51,760,20059.3206,1,48628.656,1,101309.7,1
2018,51,770,18235.746,2,45589.365,2,96199.41179827234,2
2018,51,775,18235.746,3,45589.365,3,96203.17241433606,3
2018,51,790,22693.3728,3,51161.3985,3,99283.506,3
2018,51,800,24820.8765,2,62812.01400000001,2,129169.8675,2
2018,51,810,39510.783,1,76488.8235,1,136768.095,1
2018,51,820,22693.3728,3,51161.3985,3,99283.506,3
