year,state,county,subgroup_type,subgroup,pctl_20,pctl_20_quality,pctl_50,pctl_50_quality,pctl_80,pctl_80_quality
2018,30,069,race-ethnicity,Hispanic,31055.3480120532,3,45362.566838542,3,119502.90088790705,3
2018,30,069,race-ethnicity,Other Races and Ethnicities,11852.067812256002,3,32157.220576384396,3,70636.81216814209,3
2018,30,069,race-ethnicity,"White, Non-Hispanic",22598.903056380863,3,51090.724329790406,3,97290.62262936002,3
2018,30,069,all,All,24057.2039814,3,50654.850000000006,3,97088.99201203202,3
2018,30,071,race-ethnicity,"Black, Non-Hispanic",136689.557488,3,136689.557488,3,136689.557488,3
2018,30,071,race-ethnicity,Hispanic,20032.864616,3,45684.73961966175,3,104341.08196963875,3
2018,30,071,race-ethnicity,Other Races and Ethnicities,18693.266683782003,3,44287.4943523949,3,84140.5819365565,3
2018,30,071,race-ethnicity,"White, Non-Hispanic",26765.5068832195,3,57995.34926531445,3,111044.57803287168,3
2018,30,071,all,All,25226.1153,3,55315.0962,3,110872.29826867202,3
2018,30,073,race-ethnicity,"Black, Non-Hispanic",30392.909999999996,3,42597.1004336616,3,70894.74298829828,3
2018,30,073,race-ethnicity,Hispanic,22857.641952483842,3,38244.518125,3,65872.0046386496,3
2018,30,073,race-ethnicity,Other Races and Ethnicities,9261.80440601856,3,29943.500184,3,67867.2555351693,3
2018,30,073,race-ethnicity,"White, Non-Hispanic",22287.10493763072,3,50765.8355325624,3,97205.51466152833,3
2018,30,073,all,All,23706.4698,3,50654.85,3,97115.47842,3
2018,30,075,race-ethnicity,"Black, Non-Hispanic",136689.557488,3,136689.557488,3,136689.557488,3
2018,30,075,race-ethnicity,Hispanic,20303.8807700324,3,50317.92573497601,3,108752.20877014882,3
2018,30,075,race-ethnicity,Other Races and Ethnicities,19243.097707020563,3,45184.356280099404,3,85518.27727632324,3
2018,30,075,race-ethnicity,"White, Non-Hispanic",26869.609490042945,3,58078.23394025565,3,111209.48266309539,3
2018,30,075,all,All,25215.806024928013,3,55302.20960616,3,111065.95054450567,3
2018,30,077,race-ethnicity,"Black, Non-Hispanic",13137.3499636528,3,14857.756495999998,3,20228.184282470414,3
2018,30,077,race-ethnicity,Hispanic,14255.880178865606,3,41142.99279645302,3,77516.62132499999,3
2018,30,077,race-ethnicity,Other Races and Ethnicities,9545.97447184976,3,37496.910498,3,66422.23191548737,3
2018,30,077,race-ethnicity,"White, Non-Hispanic",23301.231,3,54707.83582264,3,106079.8125339357,3
2018,30,077,all,All,22541.40825,3,56328.1932,3,106456.23276,3
2018,30,079,race-ethnicity,"Black, Non-Hispanic",136689.557488,3,136689.557488,3,136689.557488,3
2018,30,079,race-ethnicity,Hispanic,21925.5849224696,3,49588.77582649599,3,115261.4623242024,3
2018,30,079,race-ethnicity,Other Races and Ethnicities,19863.382858895042,3,45852.751462308,3,84919.30190284544,3
2018,30,079,race-ethnicity,"White, Non-Hispanic",26965.39647833087,3,58092.664470299256,3,111124.14230745389,3
2018,30,079,all,All,25271.080597248,3,55315.0962,3,110902.33132661764,3
2018,30,081,race-ethnicity,"Black, Non-Hispanic",6367.037775999999,3,10557.458329439998,3,35458.395,3
2018,30,081,race-ethnicity,Hispanic,17291.217667999998,3,34445.297999999995,3,71929.88699999999,3
2018,30,081,race-ethnicity,Other Races and Ethnicities,13372.8804,3,38417.498416,3,79057.7447977728,3
2018,30,081,race-ethnicity,"White, Non-Hispanic",21199.11035,3,51768.863852,3,96244.215,3
2018,30,081,all,All,23301.231,3,52681.043999999994,3,99688.74479999999,3
2018,30,083,race-ethnicity,"Black, Non-Hispanic",136689.557488,3,136689.557488,3,136689.557488,3
2018,30,083,race-ethnicity,Hispanic,20032.864616,3,45348.594663857504,3,101668.34655999999,3
2018,30,083,race-ethnicity,Other Races and Ethnicities,17602.35775560001,3,44282.485012,3,84136.620764,3
2018,30,083,race-ethnicity,"White, Non-Hispanic",26764.325564955,3,58001.8559963205,3,111032.82715056335,3
2018,30,083,all,All,25135.66599984004,3,55315.0962,3,110955.84229968008,3
2018,30,085,race-ethnicity,"Black, Non-Hispanic",136689.557488,3,136689.557488,3,136689.557488,3
2018,30,085,race-ethnicity,Hispanic,20032.864616,3,44612.2216584215,3,101668.34655999999,3
2018,30,085,race-ethnicity,Other Races and Ethnicities,17695.724775120016,3,44282.485012,3,84136.620764,3
2018,30,085,race-ethnicity,"White, Non-Hispanic",26763.911623691,3,57991.8794323341,3,111136.7409,3
2018,30,085,all,All,25164.259649568063,3,55315.0962,3,110765.60699740838,3
2018,30,087,race-ethnicity,"Black, Non-Hispanic",136689.557488,3,136689.557488,3,136689.557488,3
2018,30,087,race-ethnicity,Hispanic,20032.864616,3,44282.485012,3,105357.2218120576,3
2018,30,087,race-ethnicity,Other Races and Ethnicities,18033.560498672396,3,44282.485012,3,84136.620764,3
2018,30,087,race-ethnicity,"White, Non-Hispanic",26766.624775,3,58004.8003170603,3,111046.85833560521,3
2018,30,087,all,All,25226.1153,3,55315.0962,3,110912.951825088,3
2018,30,089,race-ethnicity,"Black, Non-Hispanic",6367.037775999999,3,11024.36806584,3,57522.883422832165,3
2018,30,089,race-ethnicity,Hispanic,17291.217667999998,3,34445.297999999995,3,71929.88699999999,3
2018,30,089,race-ethnicity,Other Races and Ethnicities,13678.966598968002,3,38417.498416,3,79091.00398952705,3
2018,30,089,race-ethnicity,"White, Non-Hispanic",21199.11035,3,51768.863852,3,96244.215,3
2018,30,089,all,All,23301.231,3,52681.044,3,99688.74479999999,3
2018,30,091,race-ethnicity,"Black, Non-Hispanic",136689.557488,3,136689.557488,3,136689.557488,3
2018,30,091,race-ethnicity,Hispanic,20032.864616,3,46125.66738636001,3,105107.18977144804,3
2018,30,091,race-ethnicity,Other Races and Ethnicities,18499.961697600003,3,44282.485012,3,84229.21129721604,3
2018,30,091,race-ethnicity,"White, Non-Hispanic",26766.624775,3,58002.355187568,3,111052.11206344327,3
2018,30,091,all,All,25229.68140144,3,55315.0962,3,110875.60501727997,3
2018,30,093,race-ethnicity,"Black, Non-Hispanic",12430.546376999999,3,14857.756495999998,3,14857.756495999998,3
2018,30,093,race-ethnicity,Hispanic,12968.665147999998,3,37198.01893983998,3,77516.62132499999,3
2018,30,093,race-ethnicity,Other Races and Ethnicities,9277.870304,3,37496.910498,3,65140.2213,3
2018,30,093,race-ethnicity,"White, Non-Hispanic",23301.231,3,54707.238,3,105996.560175,3
2018,30,093,all,All,22541.40825,3,56328.193199999994,3,106456.23276,3
2018,30,095,race-ethnicity,"Black, Non-Hispanic",15077.546831999998,3,62150.70950699999,3,65904.19774399999,3
2018,30,095,race-ethnicity,Hispanic,21271.8895939008,3,45949.43934899999,3,95123.18018298878,3
2018,30,095,race-ethnicity,Other Races and Ethnicities,19856.7012,3,43707.57146735719,3,103584.178782,3
2018,30,095,race-ethnicity,"White, Non-Hispanic",27201.853235999995,3,61563.337824999995,3,116718.1713809408,3
2018,30,095,all,All,29379.813000000002,3,66357.8535,3,122756.96349,3
2018,30,097,race-ethnicity,"Black, Non-Hispanic",40275.81081192749,3,63420.326903165245,3,68088.08504305719,3
2018,30,097,race-ethnicity,Hispanic,21846.8289468,3,45976.792011449994,3,86098.65640320008,3
2018,30,097,race-ethnicity,Other Races and Ethnicities,20743.380645813602,3,46033.62818582101,3,103584.178782,3
2018,30,097,race-ethnicity,"White, Non-Hispanic",27219.6647064672,3,61563.337825,3,116735.15009830403,3
2018,30,097,all,All,29379.813,3,66278.52800490001,3,122756.96349,3
2018,30,099,race-ethnicity,"Black, Non-Hispanic",30392.909999999996,3,41868.43734643609,3,68823.62076223569,3
2018,30,099,race-ethnicity,Hispanic,23975.640234439918,3,38174.48472302935,3,66588.263077686,3
2018,30,099,race-ethnicity,Other Races and Ethnicities,9292.31516577782,3,29803.170259543193,3,68321.519516,3
2018,30,099,race-ethnicity,"White, Non-Hispanic",22298.6283376192,3,50755.620666,3,97187.65579099071,3
2018,30,099,all,All,23706.4698,3,50654.85,3,97115.47842,3
2018,30,101,race-ethnicity,"Black, Non-Hispanic",30647.189624319995,3,43376.725233736,3,66023.59194275679,3
2018,30,101,race-ethnicity,Hispanic,23101.3604523264,3,38191.30643237,3,66363.10799435999,3
2018,30,101,race-ethnicity,Other Races and Ethnicities,9316.146187030401,3,29773.266654431995,3,68202.76629148799,3
2018,30,101,race-ethnicity,"White, Non-Hispanic",22296.884680192,3,50756.109030804,3,97177.5829291072,3
2018,30,101,all,All,23706.4698,3,50654.85,3,97115.47842,3
2018,30,103,race-ethnicity,"Black, Non-Hispanic",136689.557488,3,136689.557488,3,136689.557488,3
2018,30,103,race-ethnicity,Hispanic,25549.6451344913,3,50015.05870518174,3,116494.60502454362,3
2018,30,103,race-ethnicity,Other Races and Ethnicities,20417.51755336668,3,45997.690346558404,3,84855.95915341332,3
2018,30,103,race-ethnicity,"White, Non-Hispanic",27123.932475332003,3,58256.28166045601,3,111092.12002371266,3
2018,30,103,all,All,25411.001450112002,3,55327.739650560005,3,110771.43595230725,3
2018,30,105,race-ethnicity,"Black, Non-Hispanic",136689.557488,3,136689.557488,3,136689.557488,3
2018,30,105,race-ethnicity,Hispanic,20032.864616,3,45595.60586188351,3,103844.72522983684,3
2018,30,105,race-ethnicity,Other Races and Ethnicities,18259.561884276005,3,44282.485012000005,3,84136.620764,3
2018,30,105,race-ethnicity,"White, Non-Hispanic",26766.624775,3,58006.856985,3,111066.629693129,3
2018,30,105,all,All,25226.115299999998,3,55315.0962,3,110905.36575475236,3
2018,30,107,race-ethnicity,"Black, Non-Hispanic",31703.071944763997,3,53739.34994681,3,73900.69095157772,3
2018,30,107,race-ethnicity,Hispanic,28560.40313950968,3,38104.66296728025,3,66770.55767672417,3
2018,30,107,race-ethnicity,Other Races and Ethnicities,9551.653502540801,3,29944.943907933597,3,68345.81124773025,3
2018,30,107,race-ethnicity,"White, Non-Hispanic",22342.59404952608,3,50776.78219668225,3,97230.43970719264,3
2018,30,107,all,All,23768.43081252,3,50654.85,3,97115.47842,3
2018,30,109,race-ethnicity,"Black, Non-Hispanic",136689.557488,3,136689.557488,3,136689.557488,3
2018,30,109,race-ethnicity,Hispanic,20583.933508028804,3,51041.332307079996,3,110781.97001910723,3
2018,30,109,race-ethnicity,Other Races and Ethnicities,19979.98089421312,3,45168.2993766208,3,85774.26416293762,3
2018,30,109,race-ethnicity,"White, Non-Hispanic",26897.876161036,3,58089.0310909524,3,111187.25285373312,3
2018,30,109,all,All,25263.656622432005,3,55315.0962,3,110664.65390755204,3
2018,30,111,race-ethnicity,"Black, Non-Hispanic",13085.59300012796,1,18661.537347999998,1,42987.666767999995,1
2018,30,111,race-ethnicity,Hispanic,22590.736849999998,1,60097.58626,1,99283.506,1
2018,30,111,race-ethnicity,Other Races and Ethnicities,15815.101248,1,43404.7944,1,83073.954,1
2018,30,111,race-ethnicity,"White, Non-Hispanic",25045.617696,1,56210.617925,1,106691.56257900002,1
2018,30,111,all,All,22288.134,1,50857.4694,1,98473.0284,1
2018,31,001,race-ethnicity,"Black, Non-Hispanic",15388.426415999998,3,32120.353099999993,3,120723.148632,3
2018,31,001,race-ethnicity,Hispanic,23927.765307,3,43787.277248,3,88099.20039641095,3
2018,31,001,race-ethnicity,Other Races and Ethnicities,9554.891853261122,3,25895.539100999995,3,42722.261916751435,3
2018,31,001,race-ethnicity,"White, Non-Hispanic",23099.601516,3,53105.22826963202,3,102547.710057,3
2018,31,001,all,All,22895.9922,3,52681.04400000001,3,101917.5582,3
2018,31,003,race-ethnicity,"Black, Non-Hispanic",12299.526976,3,38326.08547799999,3,67818.33413519998,3
2018,31,003,race-ethnicity,Hispanic,24317.281065312003,3,49454.431488,3,84340.63011244676,3
2018,31,003,race-ethnicity,Other Races and Ethnicities,15589.48952192736,3,38345.7056825636,3,74226.60179521344,3
2018,31,003,race-ethnicity,"White, Non-Hispanic",25878.298270095962,3,57544.394169958294,3,102494.0327207309,3
2018,31,003,all,All,25833.9735,3,56277.53835,3,96244.215,3
2018,31,005,race-ethnicity,"Black, Non-Hispanic",34002.23273911728,3,40121.989111403294,3,51922.60128657984,3
2018,31,005,race-ethnicity,Hispanic,27324.186885520307,3,41131.36601743065,3,73755.91608306338,3
2018,31,005,race-ethnicity,Other Races and Ethnicities,36885.399296613235,3,46865.41470637575,3,263561.6016810011,3
2018,31,005,race-ethnicity,"White, Non-Hispanic",24640.0756087167,3,54618.88075408191,3,100758.36227190273,3
2018,31,005,all,All,25452.36012204,3,54048.5223306,3,98296.42533095997,3
2018,31,007,race-ethnicity,"Black, Non-Hispanic",35114.549214,3,35114.549214,3,35114.549214,3
2018,31,007,race-ethnicity,Hispanic,25153.470103573596,3,42056.3936801385,3,71042.55380024,3
2018,31,007,race-ethnicity,Other Races and Ethnicities,12280.822619819999,3,33192.4766294613,3,57254.034913808166,3
2018,31,007,race-ethnicity,"White, Non-Hispanic",25209.84613179,3,52521.279597747496,3,96235.4488464512,3
2018,31,007,all,All,19566.242237712002,3,45008.885746425,3,84100.521137712,3
2018,31,009,race-ethnicity,"Black, Non-Hispanic",38890.75510446,3,47439.93708614999,3,55989.11906783999,3
2018,31,009,race-ethnicity,Hispanic,27788.6074130544,3,45585.949261548,3,76375.2648955392,3
2018,31,009,race-ethnicity,Other Races and Ethnicities,35756.9260293832,3,49774.24340289099,3,99607.37458168156,3
2018,31,009,race-ethnicity,"White, Non-Hispanic",24477.119813074798,3,55950.9981276875,3,103918.475626512,3
2018,31,009,all,All,24325.472067000002,3,55540.003734,3,97104.94221119999,3
2018,31,011,race-ethnicity,"Black, Non-Hispanic",12342.3328142752,3,37106.05905558299,3,59668.171389599986,3
2018,31,011,race-ethnicity,Hispanic,24427.943738976002,3,49454.431488,3,83924.92490168259,3
2018,31,011,race-ethnicity,Other Races and Ethnicities,15930.091394411396,3,38106.425015595196,3,74443.44076534343,3
2018,31,011,race-ethnicity,"White, Non-Hispanic",25861.867642501078,3,57523.72079046999,3,102480.89188164225,3
2018,31,011,all,All,25833.9735,3,56277.53835,3,96244.215,3
2018,31,013,race-ethnicity,"Black, Non-Hispanic",32285.540987567998,3,33432.200999999994,3,33432.200999999994,3
2018,31,013,race-ethnicity,Hispanic,22794.682500000003,3,41389.249968,3,68289.72406907208,3
2018,31,013,race-ethnicity,Other Races and Ethnicities,11144.067,3,28054.377260758203,3,53113.74014445516,3
2018,31,013,race-ethnicity,"White, Non-Hispanic",24920.88772917261,3,52258.48124130002,3,96251.59955976006,3
2018,31,013,all,All,19451.4624,3,44829.54225,3,84087.051,3
2018,31,015,race-ethnicity,"Black, Non-Hispanic",33432.200999999994,3,33502.18668570239,3,34553.58702552384,3
2018,31,015,race-ethnicity,Hispanic,23380.049946600004,3,41389.249968,3,69438.21398860004,3
2018,31,015,race-ethnicity,Other Races and Ethnicities,11591.804969382,3,28946.8812716316,3,54233.76884696321,3
2018,31,015,race-ethnicity,"White, Non-Hispanic",25065.470954691205,3,52316.878239175,3,96283.28773392,3
2018,31,015,all,All,19466.00236814401,3,44932.78696527001,3,84087.051,3
2018,31,017,race-ethnicity,"Black, Non-Hispanic",33071.39035358399,3,33432.200999999994,3,33432.200999999994,3
2018,31,017,race-ethnicity,Hispanic,23033.0014509456,3,41389.24996799999,3,69101.58433193043,3
2018,31,017,race-ethnicity,Other Races and Ethnicities,11562.342524073,3,28620.7891144794,3,53319.38375298174,3
2018,31,017,race-ethnicity,"White, Non-Hispanic",25000.249979529006,3,52328.50237357449,3,96320.1733938816,3
2018,31,017,all,All,19451.4624,3,44829.54225,3,84087.051,3
2018,31,019,race-ethnicity,"Black, Non-Hispanic",15388.426415999998,2,32120.353099999997,2,120723.148632,2
2018,31,019,race-ethnicity,Hispanic,23927.765307,2,43787.277248,2,88084.197872,2
2018,31,019,race-ethnicity,Other Races and Ethnicities,9566.79054489582,2,25895.539101,2,43176.213762673,2
2018,31,019,race-ethnicity,"White, Non-Hispanic",23099.601516,2,53112.39231355202,2,102547.710057,2
2018,31,019,all,All,22895.9922,2,52681.044,2,101917.5582,2
2018,31,021,race-ethnicity,"Black, Non-Hispanic",10990.049285705602,3,38326.08547799999,3,63393.12643920004,3
2018,31,021,race-ethnicity,Hispanic,24030.778947552,3,49454.431488,3,84348.214244,3
2018,31,021,race-ethnicity,Other Races and Ethnicities,15543.608662756009,3,37946.598332359754,3,74266.49172460225,3
2018,31,021,race-ethnicity,"White, Non-Hispanic",25833.9735,3,57571.06710957251,3,102502.60372656594,3
2018,31,021,all,All,25833.9735,3,56277.53835,3,96244.215,3
2018,31,023,race-ethnicity,"Black, Non-Hispanic",5593.897547999999,3,24093.5941890265,3,58493.527105986796,3
2018,31,023,race-ethnicity,Hispanic,24727.0045887448,3,45336.42206,3,72225.14047431719,3
2018,31,023,race-ethnicity,Other Races and Ethnicities,20717.240231999996,3,37082.717895624,3,75686.01227642401,3
2018,31,023,race-ethnicity,"White, Non-Hispanic",25108.90513424,3,53896.7604,3,100964.519425,3
2018,31,023,all,All,23301.231,3,53681.07204870001,3,105007.50405,3
2018,31,025,race-ethnicity,"Black, Non-Hispanic",4669.895296,3,49720.16312999999,3,94261.01620199998,3
2018,31,025,race-ethnicity,Hispanic,24314.328,3,41919.919888,3,93363.01177500002,3
2018,31,025,race-ethnicity,Other Races and Ethnicities,14657.184555,3,41951.198043,3,108672.18824,3
2018,31,025,race-ethnicity,"White, Non-Hispanic",30086.359875,3,64221.624579,3,109414.476,3
2018,31,025,all,All,28873.2645,3,69295.8348,3,126637.125,3
2018,31,027,race-ethnicity,"Black, Non-Hispanic",10798.7862344032,3,38326.08547799999,3,68712.01220091456,3
2018,31,027,race-ethnicity,Hispanic,24010.3989,3,49454.431488,3,83734.82723484418,3
2018,31,027,race-ethnicity,Other Races and Ethnicities,15511.05149843392,3,38035.958939565346,3,74127.68942374976,3
2018,31,027,race-ethnicity,"White, Non-Hispanic",25835.483088536515,3,57569.6606151029,3,102520.38943458,3
2018,31,027,all,All,25833.9735,3,56277.53835,3,96244.215,3
2018,31,029,race-ethnicity,"Black, Non-Hispanic",25585.104077999997,3,39486.9023621263,3,49435.47774044622,3
2018,31,029,race-ethnicity,Hispanic,25470.153632,3,40155.75983344925,3,70891.83922198527,3
2018,31,029,race-ethnicity,Other Races and Ethnicities,18699.021697873322,3,35154.4659,3,114624.40769512321,3
2018,31,029,race-ethnicity,"White, Non-Hispanic",24230.884010592556,3,54333.5766870933,3,100644.3319194931,3
2018,31,029,all,All,25327.425000000003,3,53390.2119,3,98012.59607544028,3
2018,31,031,race-ethnicity,"Black, Non-Hispanic",32749.200509343995,3,33432.200999999994,3,33432.200999999994,3
2018,31,031,race-ethnicity,Hispanic,22878.0426488832,3,41389.249968,3,70553.27857177609,3
2018,31,031,race-ethnicity,Other Races and Ethnicities,11144.067,3,28366.665978996003,3,52693.375872988225,3
2018,31,031,race-ethnicity,"White, Non-Hispanic",24929.702983944004,3,52279.04711040002,3,96270.57507408001,3
2018,31,031,all,All,19451.4624,3,44829.54225,3,84087.051,3
2018,31,033,race-ethnicity,"Black, Non-Hispanic",32120.3531,3,33432.200999999994,3,33432.200999999994,3
2018,31,033,race-ethnicity,Hispanic,22794.6825,3,41389.249968000004,3,67746.60592460804,3
2018,31,033,race-ethnicity,Other Races and Ethnicities,11144.067,3,27960.1128045432,3,54198.50400688256,3
2018,31,033,race-ethnicity,"White, Non-Hispanic",24924.49258664641,3,52278.641871600004,3,96272.81848464004,3
2018,31,033,all,All,19451.4624,3,44829.54225,3,84087.051,3
2018,31,035,race-ethnicity,"Black, Non-Hispanic",15896.407710126254,3,37303.057560362,3,120723.148632,3
2018,31,035,race-ethnicity,Hispanic,23927.765307,3,43787.277248,3,88163.79924835498,3
2018,31,035,race-ethnicity,Other Races and Ethnicities,9736.738881,3,25895.539101,3,50624.803074842275,3
2018,31,035,race-ethnicity,"White, Non-Hispanic",23099.601516,3,53137.549021294995,3,102547.710057,3
2018,31,035,all,All,22895.9922,3,52681.044,3,101917.5582,3
2018,31,037,race-ethnicity,"Black, Non-Hispanic",12117.933531651199,3,38326.08547799999,3,63913.4530584,3
2018,31,037,race-ethnicity,Hispanic,24010.3989,3,49454.431488,3,83986.3260360666,3
2018,31,037,race-ethnicity,Other Races and Ethnicities,15338.950597336961,3,37658.19292602335,3,74359.14045421849,3
2018,31,037,race-ethnicity,"White, Non-Hispanic",25839.349408279326,3,57537.6514463311,3,102494.88050793794,3
2018,31,037,all,All,25833.9735,3,56277.53835,3,96244.215,3
2018,31,039,race-ethnicity,"Black, Non-Hispanic",11427.5768223584,3,38326.08547799999,3,60188.498008799994,3
2018,31,039,race-ethnicity,Hispanic,24047.122367328,3,49454.431488,3,84348.214244,3
2018,31,039,race-ethnicity,Other Races and Ethnicities,15425.558525998724,3,37749.025439580306,3,74201.92223142338,3
2018,31,039,race-ethnicity,"White, Non-Hispanic",25833.9735,3,57562.92096096521,3,102495.42359044545,3
2018,31,039,all,All,25833.9735,3,56277.53835,3,96244.215,3
2018,31,041,race-ethnicity,"Black, Non-Hispanic",6853.613576,3,33191.300449999995,3,53381.388896,3
2018,31,041,race-ethnicity,Hispanic,23983.371775,3,43505.395536000004,3,73686.71447328,3
2018,31,041,race-ethnicity,Other Races and Ethnicities,23878.143872,3,42173.603328,3,87022.858032,3
2018,31,041,race-ethnicity,"White, Non-Hispanic",23983.371775,3,55720.335,3,103842.4425,3
2018,31,041,all,All,23868.56532,3,55315.0962,3,96953.3829,3
2018,31,043,race-ethnicity,"Black, Non-Hispanic",10122.800867555197,3,38326.08547799999,3,68890.59599999999,3
2018,31,043,race-ethnicity,Hispanic,24010.3989,3,49454.431488,3,84348.214244,3
2018,31,043,race-ethnicity,Other Races and Ethnicities,14989.229200000002,3,37660.88138827587,3,74272.81020098625,3
2018,31,043,race-ethnicity,"White, Non-Hispanic",25833.9735,3,57503.78263776185,3,102503.80257770431,3
2018,31,043,all,All,25833.9735,3,56277.53835,3,96244.215,3
2018,31,045,race-ethnicity,"Black, Non-Hispanic",32775.542415175994,3,33432.200999999994,3,33432.200999999994,3
2018,31,045,race-ethnicity,Hispanic,22794.6825,3,41389.249968,3,70640.987092,3
2018,31,045,race-ethnicity,Other Races and Ethnicities,11144.067,3,28052.606510649894,3,53082.55701740121,3
2018,31,045,race-ethnicity,"White, Non-Hispanic",24872.589919327493,3,52208.99145284998,3,96276.04338731998,3
2018,31,045,all,All,19451.4624,3,44829.54225,3,84087.051,3
2018,31,047,race-ethnicity,"Black, Non-Hispanic",25585.104077999997,3,39361.543013999995,3,44530.741182,3
2018,31,047,race-ethnicity,Hispanic,25327.425,3,40064.721644,3,69299.483968,3
2018,31,047,race-ethnicity,Other Races and Ethnicities,18645.313971,3,35154.4659,3,110306.79031895965,3
2018,31,047,race-ethnicity,"White, Non-Hispanic",24158.775682575382,3,54319.05070199999,3,100538.25564733107,3
2018,31,047,all,All,25327.425,3,53390.2119,3,97955.70054791993,3
2018,31,049,race-ethnicity,"Black, Non-Hispanic",33432.200999999994,3,33432.200999999994,3,34244.57330557631,3
2018,31,049,race-ethnicity,Hispanic,23400.036788793597,3,41389.249968,3,70099.42434815277,3
2018,31,049,race-ethnicity,Other Races and Ethnicities,11610.8851429328,3,29656.5887687349,3,55549.72533057408,3
2018,31,049,race-ethnicity,"White, Non-Hispanic",25076.572880823,3,52254.442829366984,3,96275.90317415999,3
2018,31,049,all,All,19451.4624,3,44950.156513335,3,84087.051,3
2018,31,051,race-ethnicity,"Black, Non-Hispanic",11360.776693587199,3,38046.865903541984,3,68715.44883730175,3
2018,31,051,race-ethnicity,Hispanic,24010.3989,3,49454.431488,3,84348.214244,3
2018,31,051,race-ethnicity,Other Races and Ethnicities,15621.372963985279,3,38885.806286019586,3,74403.08130058368,3
2018,31,051,race-ethnicity,"White, Non-Hispanic",25863.027538423918,3,57577.99970515999,3,102495.55855275774,3
2018,31,051,all,All,25833.9735,3,56277.53835,3,96244.215,3
2018,31,053,race-ethnicity,"Black, Non-Hispanic",4669.895296,2,49720.16312999999,2,94261.01620199998,2
2018,31,053,race-ethnicity,Hispanic,24314.328,2,41919.919888,2,93363.011775,2
2018,31,053,race-ethnicity,Other Races and Ethnicities,14657.184555,2,41951.198043,2,108672.18823999999,2
2018,31,053,race-ethnicity,"White, Non-Hispanic",30086.359875,2,64221.62457900001,2,109414.476,2
2018,31,053,all,All,28873.264500000005,2,69295.8348,2,126637.125,2
2018,31,055,race-ethnicity,"Black, Non-Hispanic",11549.3058,1,31074.849159,1,71929.887,1
2018,31,055,race-ethnicity,Hispanic,21224.794272,1,47109.5823,1,79593.479152,1
2018,31,055,race-ethnicity,Other Races and Ethnicities,20375.7224,1,51870.5664,1,112499.21537599998,1
2018,31,055,race-ethnicity,"White, Non-Hispanic",32419.104,1,70308.9318,1,130533.78641600002,1
2018,31,055,all,All,27860.167500000003,1,64838.208,1,121571.64,1
2018,31,057,race-ethnicity,"Black, Non-Hispanic",25585.104077999997,3,39954.60302379589,3,54298.9707008549,3
2018,31,057,race-ethnicity,Hispanic,25470.153632,3,40207.353140155246,3,71358.71425808646,3
2018,31,057,race-ethnicity,Other Races and Ethnicities,23795.929973954757,3,35200.4808163431,3,101767.24215360702,3
2018,31,057,race-ethnicity,"White, Non-Hispanic",24267.113836928642,3,54318.8180070012,3,100720.9148197693,3
2018,31,057,all,All,25327.425,3,53406.77603595001,3,97797.65741592004,3
2018,31,059,race-ethnicity,"Black, Non-Hispanic",9119.012440893499,3,30613.58623495251,3,55635.500779926,3
2018,31,059,race-ethnicity,Hispanic,25023.4959,3,45336.42206,3,72399.40383412204,3
2018,31,059,race-ethnicity,Other Races and Ethnicities,20769.438452272,3,37874.631344999994,3,75060.23350584002,3
2018,31,059,race-ethnicity,"White, Non-Hispanic",25108.790742400004,3,53894.795715119995,3,100979.80080800006,3
2018,31,059,all,All,23301.231,3,53576.115199500004,3,105007.50405000002,3
2018,31,061,race-ethnicity,"Black, Non-Hispanic",21645.497718748637,3,51501.17215747239,3,120723.148632,3
2018,31,061,race-ethnicity,Hispanic,23991.591678022683,3,43916.2517502776,3,88446.79579866273,3
2018,31,061,race-ethnicity,Other Races and Ethnicities,11485.935840452643,3,25895.539101,3,58395.92965458301,3
2018,31,061,race-ethnicity,"White, Non-Hispanic",23099.601516,3,53123.107844245,3,102547.710057,3
2018,31,061,all,All,22895.9922,3,52722.58958832451,3,101917.5582,3
2018,31,063,race-ethnicity,"Black, Non-Hispanic",25585.104077999997,3,40387.8460843129,3,55218.41553688731,3
2018,31,063,race-ethnicity,Hispanic,25470.153632,3,40260.179620212744,3,69214.27544809217,3
2018,31,063,race-ethnicity,Other Races and Ethnicities,21798.29131529756,3,35154.4659,3,96894.5643942022,3
2018,31,063,race-ethnicity,"White, Non-Hispanic",24257.213186253357,3,54355.3316532739,3,100773.5492322226,3
2018,31,063,all,All,25327.425,3,53390.2119,3,98315.63365008,3
2018,31,065,race-ethnicity,"Black, Non-Hispanic",25585.104077999997,3,40041.9004191846,3,49665.73076595475,3
2018,31,065,race-ethnicity,Hispanic,25470.153632,3,40064.721644,3,69299.483968,3
2018,31,065,race-ethnicity,Other Races and Ethnicities,20961.725196711443,3,35148.0490742392,3,78964.74514369381,3
2018,31,065,race-ethnicity,"White, Non-Hispanic",24218.898710743524,3,54319.050702,3,100668.82370657031,3
2018,31,065,all,All,25327.425,3,53390.2119,3,98302.17972192004,3
2018,31,067,race-ethnicity,"Black, Non-Hispanic",5593.897547999999,3,11427.500043064398,3,53179.630429521276,3
2018,31,067,race-ethnicity,Hispanic,24461.213876,3,45336.42206,3,72508.318434,3
2018,31,067,race-ethnicity,Other Races and Ethnicities,20717.240231999996,3,36687.613379767994,3,74580.24469499999,3
