year,state,county,pctl_20,pctl_50,pctl_80,pctl_quality
2021,21,151,18641.7,47376.69,97843.16,1
2021,21,153,10299.28,33678.65,77759.56,2
2021,21,155,25748.2,61702.99,109790.3,2
2021,21,157,20392.57,54380.2,108142.4,2
2021,21,159,10299.28,33678.65,77759.56,2
2021,21,161,17302.79,51702.39,94753.38,2
2021,21,163,24409.29,54586.18,106906.5,2
2021,21,165,17302.79,51702.39,94753.38,2
2021,21,167,27025.31,61795.68,117411.8,2
2021,21,169,21731.48,52938.3,97843.16,2
2021,21,171,21731.48,52938.3,97843.16,2
2021,21,173,17302.79,51702.39,94753.38,2
2021,21,175,17302.79,51702.39,94753.38,2
2021,21,177,16375.86,44286.9,92693.52,2
2021,21,179,25748.2,61702.99,109790.3,2
2021,21,181,29867.91,64473.49,122870.4,2
2021,21,183,23070.39,56646.04,100109,2
2021,21,185,39137.26,77038.61,158608.9,2
2021,21,187,25336.23,63855.54,129564.9,2
2021,21,189,12977.09,26160.17,75184.74,2
2021,21,191,25336.23,63855.54,129564.9,2
2021,21,193,12977.09,26160.17,75184.74,2
2021,21,195,10299.28,33678.65,77759.56,2
2021,21,197,18641.7,47376.69,97843.16,2
2021,21,199,14213.01,39137.26,81570.3,2
2021,21,201,17302.79,51702.39,94753.38,2
2021,21,203,14418.99,45728.8,88666.5,2
2021,21,205,17302.79,51702.39,94753.38,2
2021,21,207,14418.99,45316.83,86513.95,2
2021,21,209,29867.91,64473.49,122870.4,2
2021,21,211,35532.52,73124.89,147279.7,2
2021,21,213,21731.48,52938.3,97843.16,2
2021,21,215,25954.19,70138.1,132860.7,2
2021,21,217,14418.99,45316.83,86513.95,2
2021,21,219,21741.78,50466.47,90118.7,2
2021,21,221,21741.78,50466.47,90118.7,2
2021,21,223,39137.26,77038.61,158608.9,2
2021,21,225,23070.39,56646.04,100109,2
2021,21,227,23801.64,56646.04,115969.9,1
2021,21,229,25748.2,61702.99,109790.3,2
2021,21,231,14213.01,39137.26,81570.3,2
2021,21,233,23070.39,56646.04,100109,2
2021,21,235,11844.17,32854.7,72167.05,2
2021,21,237,12977.09,26160.17,75184.74,2
2021,21,239,27025.31,61795.68,117411.8,2
2021,22,001,19465.64,49436.54,95783.3,2
2021,22,003,25748.2,61795.68,126681.1,2
2021,22,005,28734.99,72094.96,145219.8,1
2021,22,007,18332.72,52011.36,105052.7,2
2021,22,009,15448.92,41918.07,87543.88,2
2021,22,011,25748.2,61795.68,126681.1,2
2021,22,013,14624.98,39394.75,99285.06,2
2021,22,015,20495.57,49436.54,113292.1,2
2021,22,017,17817.75,43256.98,92693.52,1
2021,22,019,21525.5,55410.13,116484.9,2
2021,22,021,12771.11,35017.55,81364.31,2
2021,22,023,19156.66,52114.36,114837,2
2021,22,025,15448.92,41918.07,87543.88,2
2021,22,027,14624.98,39394.75,99285.06,2
2021,22,029,15448.92,41918.07,87543.88,2
2021,22,031,14624.98,39394.75,99285.06,2
2021,22,033,20598.56,51496.4,121531.5,1
2021,22,035,12771.11,35017.55,81364.31,2
2021,22,037,20598.56,61795.68,117411.8,2
2021,22,039,13492.06,38107.34,83321.18,2
2021,22,041,12771.11,35017.55,81364.31,2
2021,22,043,15448.92,41918.07,87543.88,2
2021,22,045,16478.85,47376.69,98255.13,2
2021,22,047,20598.56,61795.68,117411.8,2
2021,22,049,12771.11,35017.55,81364.31,2
2021,22,051,23276.37,56697.54,114734,1
2021,22,053,19156.66,52114.36,114837,2
2021,22,055,21319.51,59632.83,135950.5,1
2021,22,057,18332.72,52011.36,105052.7,1
2021,22,059,15448.92,41918.07,87543.88,2
2021,22,061,14624.98,39394.75,99285.06,2
2021,22,063,27499.08,70859.05,135950.5,1
2021,22,065,12771.11,35017.55,81364.31,2
2021,22,067,12771.11,35017.55,81364.31,2
2021,22,069,14624.98,39394.75,99285.06,2
2021,22,071,14418.99,47685.67,117514.8,1
2021,22,073,14140.91,48406.62,102828,1
2021,22,075,21010.53,67872.26,113601.1,2
2021,22,077,20598.56,61795.68,117411.8,2
2021,22,079,19362.65,46346.76,99903.02,2
2021,22,081,14624.98,39394.75,99285.06,2
2021,22,083,12771.11,35017.55,81364.31,2
2021,22,085,14624.98,39394.75,99285.06,2
2021,22,087,21010.53,67872.26,113601.1,2
2021,22,089,28014.04,61795.68,118441.7,2
2021,22,091,27499.08,70859.05,135950.5,2
2021,22,093,28014.04,61795.68,118441.7,2
2021,22,095,28014.04,61795.68,118441.7,2
2021,22,097,13492.06,38107.34,83321.18,2
2021,22,099,16478.85,47376.69,98255.13,2
2021,22,101,16478.85,47376.69,98255.13,2
2021,22,103,27808.06,65915.39,145219.8,1
2021,22,105,19568.63,48406.62,93517.46,2
2021,22,107,12771.11,35017.55,81364.31,2
2021,22,109,23688.34,64370.5,120913.5,1
2021,22,111,12771.11,35017.55,81364.31,2
2021,22,113,19465.64,49436.54,95783.3,2
2021,22,115,19362.65,46346.76,99903.02,2
2021,22,117,19568.63,48406.62,93517.46,2
2021,22,119,20495.57,49436.54,113292.1,2
2021,22,121,20598.56,61795.68,117411.8,2
2021,22,123,12771.11,35017.55,81364.31,2
2021,22,125,20598.56,61795.68,117411.8,2
2021,22,127,15448.92,41918.07,87543.88,2
2021,23,001,25542.21,56646.04,111232.2,1
2021,23,003,20598.56,46346.76,91663.59,2
2021,23,005,30897.84,73639.85,144704.9,2
2021,23,007,19774.62,49127.57,105052.7,2
2021,23,009,28837.98,67254.3,125651.2,2
2021,23,011,24718.27,59426.85,115248.9,1
2021,23,013,28837.98,67254.3,125651.2,2
2021,23,015,28837.98,67254.3,125651.2,2
2021,23,017,19774.62,49127.57,105052.7,2
2021,23,019,20598.56,57572.98,115351.9,1
2021,23,021,19774.62,49127.57,105052.7,2
2021,23,023,33678.65,80437.38,139246.3,2
2021,23,025,19774.62,49127.57,105052.7,2
2021,23,027,28837.98,67254.3,125651.2,2
2021,23,029,20598.56,46346.76,91663.59,2
2021,23,031,35944.49,77903.75,144910.9,2
2021,24,001,22246.44,51496.4,103816.7,2
2021,24,003,51496.4,108657.4,195686.3,1
2021,24,005,33266.67,81364.31,159947.8,1
2021,24,009,51496.4,111644.2,198776.1,2
2021,24,011,30176.89,76214.67,150678.5,2
2021,24,013,51187.42,104331.7,194347.4,1
2021,24,015,29991.5,71065.03,132345.7,1
2021,24,017,48715.59,105361.6,179207.5,1
2021,24,019,30176.89,76214.67,150678.5,2
2021,24,021,49848.52,103013.4,185747.5,1
2021,24,023,22246.44,51496.4,103816.7,2
2021,24,025,44698.88,95783.3,165818.4,1
2021,24,027,61795.68,138010.4,236059.5,1
2021,24,029,30176.89,76214.67,150678.5,2
2021,24,031,47891.65,114013,231527.8,1
2021,24,033,40012.7,92178.56,164788.5,1
2021,24,035,30176.89,76214.67,150678.5,2
2021,24,037,51496.4,111644.2,198776.1,2
2021,24,039,26778.13,66945.32,130285.9,2
2021,24,041,30176.89,76214.67,150678.5,2
2021,24,043,25748.2,66327.36,125651.2,1
2021,24,045,26778.13,66945.32,130285.9,2
2021,24,047,26778.13,66945.32,130285.9,2
2021,24,510,17611.77,55513.12,113652.6,1
2021,25,001,35738.5,86513.95,169938.1,1
2021,25,003,25542.21,61795.68,133890.6,1
2021,25,005,27911.05,73845.84,144704.9,1
2021,25,007,32957.7,84866.07,188579.8,2
2021,25,009,33987.62,88161.84,180752.4,1
2021,25,011,28837.98,70035.1,136774.4,2
2021,25,013,22720.21,61795.68,125857.2,1
2021,25,015,30691.85,74154.82,143057,2
2021,25,017,43668.95,110717.3,222618.9,1
2021,25,019,32957.7,84866.07,188579.8,2
2021,25,021,41197.12,115351.9,235338.5,1
2021,25,023,39137.26,101962.9,190124.7,1
2021,25,025,21113.52,77244.6,170968,1
2021,25,027,31103.83,86627.24,166848.3,1
2021,26,001,23286.67,51496.4,95783.3,2
2021,26,003,20598.56,52320.34,97843.16,2
2021,26,005,34708.57,73021.9,123591.4,1
2021,26,007,23286.67,51496.4,95783.3,2
2021,26,009,26572.14,59632.83,117525.1,2
2021,26,011,18538.7,48921.58,90633.66,2
2021,26,013,20598.56,53144.28,104743.7,2
2021,26,015,27499.08,60559.77,109687.3,2
2021,26,017,25748.2,60745.15,123591.4,2
2021,26,019,32854.7,66430.36,120501.6,2
2021,26,021,23266.07,54380.2,116392.2,1
2021,26,023,28014.04,59735.82,107936.5,2
2021,26,025,27499.08,60559.77,109687.3,2
2021,26,027,23482.36,54586.18,113292.1,2
2021,26,029,26572.14,59632.83,117525.1,2
2021,26,031,23286.67,51496.4,95783.3,2
2021,26,033,20598.56,52320.34,97843.16,2
2021,26,035,22349.44,48303.62,97740.17,2
2021,26,037,35532.52,72712.92,126578.2,2
2021,26,039,23286.67,51496.4,95783.3,2
2021,26,041,20598.56,52320.34,97843.16,2
2021,26,043,20598.56,53144.28,104743.7,2
2021,26,045,35532.52,72712.92,126578.2,2
2021,26,047,26572.14,59632.83,117525.1,2
2021,26,049,23070.39,51496.4,101962.9,1
2021,26,051,18538.7,48921.58,90633.66,2
2021,26,053,20598.56,53144.28,104743.7,2
2021,26,055,32854.7,66430.36,120501.6,2
2021,26,057,22349.44,48303.62,97740.17,2
2021,26,059,22040.46,55204.14,111129.2,2
2021,26,061,20598.56,53144.28,104743.7,2
2021,26,063,23894.33,51496.4,92178.56,2
2021,26,065,25851.19,58499.91,110202.3,1
2021,26,067,23688.34,57264,101550.9,2
2021,26,069,18538.7,48921.58,90633.66,2
2021,26,071,20598.56,53144.28,104743.7,2
2021,26,073,22349.44,48303.62,97740.17,2
2021,26,075,28323.02,59735.82,113292.1,1
2021,26,077,23791.34,59735.82,118441.7,1
2021,26,079,26572.14,59632.83,117525.1,2
2021,26,081,32350.04,70962.04,131830.8,1
2021,26,083,20598.56,53144.28,104743.7,2
2021,26,085,22864.4,55616.11,99903.02,2
2021,26,087,28014.04,71065.03,124621.3,2
2021,26,089,32854.7,66430.36,120501.6,2
2021,26,091,22040.46,55204.14,111129.2,2
2021,26,093,43256.98,91663.59,163758.6,1
2021,26,095,20598.56,52320.34,97843.16,2
2021,26,097,20495.57,52320.34,97843.16,2
2021,26,099,30897.84,70035.1,128741,1
2021,26,101,32854.7,66430.36,120501.6,2
2021,26,103,20598.56,53144.28,104743.7,2
2021,26,105,22864.4,55616.11,99903.02,2
2021,26,107,23688.34,57264,101550.9,2
2021,26,109,20598.56,52320.34,97843.16,2
2021,26,111,25748.2,60745.15,123591.4,2
2021,26,113,26572.14,59632.83,117525.1,2
2021,26,115,26366.16,65297.44,117411.8,1
2021,26,117,23688.34,57264,101550.9,2
2021,26,119,23286.67,51496.4,95783.3,2
2021,26,121,24100.32,53865.23,102992.8,1
2021,26,123,22864.4,55616.11,99903.02,2
2021,26,125,36871.42,85896,168702.2,1
2021,26,127,22864.4,55616.11,99903.02,2
2021,26,129,18538.7,48921.58,90633.66,2
2021,26,131,20598.56,53144.28,104743.7,2
2021,26,133,23688.34,57264,101550.9,2
2021,26,135,23286.67,51496.4,95783.3,2
2021,26,137,23286.67,51496.4,95783.3,2
2021,26,139,37077.41,77244.6,144189.9,1
2021,26,141,23286.67,51496.4,95783.3,2
2021,26,143,18538.7,48921.58,90633.66,2
2021,26,145,19568.63,52526.33,106082.6,1
2021,26,147,28837.98,61795.68,114940,1
2021,26,149,28014.04,59735.82,107936.5,2
2021,26,151,23894.33,51496.4,92178.56,2
2021,26,153,20598.56,52320.34,97843.16,2
2021,26,155,33472.66,58705.9,114322,2
2021,26,157,23894.33,51496.4,92178.56,2
2021,26,159,23482.36,54586.18,113292.1,2
2021,26,161,32957.7,73124.89,160256.8,1
2021,26,163,20083.6,53247.28,113292.1,1
2021,26,165,26572.14,59632.83,117525.1,2
2021,27,001,28323.02,60250.79,109275.4,2
2021,27,003,45316.83,90633.66,161698.7,1
2021,27,005,28755.59,71065.03,128638,2
2021,27,007,28755.59,71065.03,128638,2
2021,27,009,37695.36,81364.31,153150.3,2
2021,27,011,25748.2,59632.83,111747.2,2
2021,27,013,32030.76,67285.2,128020.1,2
2021,27,015,26778.13,61795.68,110717.3,2
2021,27,017,27808.06,60765.75,110099.3,2
2021,27,019,41918.07,98873.09,198776.1,1
2021,27,021,28323.02,60250.79,109275.4,2
2021,27,023,26778.13,61795.68,110717.3,2
2021,27,025,29661.93,72094.96,124827.3,2
2021,27,027,28199.43,64885.46,133993.6,2
2021,27,029,28755.59,71065.03,128638,2
2021,27,031,27602.07,63237.58,113189.1,2
2021,27,033,28117.03,63855.54,119471.6,2
2021,27,035,29867.91,61177.72,117411.8,2
2021,27,037,45316.83,92693.52,166848.3,1
2021,27,039,29661.93,67357.29,123591.4,2
2021,27,041,25748.2,59632.83,111747.2,2
2021,27,043,28117.03,63855.54,119471.6,2
2021,27,045,28837.98,70035.1,117514.8,2
2021,27,047,29661.93,67357.29,123591.4,2
2021,27,049,32957.7,71271.02,128741,2
2021,27,051,25748.2,59632.83,111747.2,2
2021,27,053,36356.46,83424.17,175087.8,1
2021,27,055,28837.98,70035.1,117514.8,2
2021,27,057,28755.59,71065.03,128638,2
2021,27,059,29661.93,72094.96,124827.3,2
2021,27,061,28323.02,60250.79,109275.4,2
2021,27,063,28117.03,63855.54,119471.6,2
2021,27,065,29661.93,72094.96,124827.3,2
2021,27,067,29867.91,65915.39,121531.5,2
2021,27,069,28199.43,64885.46,133993.6,2
2021,27,071,27602.07,63237.58,113189.1,2
2021,27,073,26778.13,61795.68,110717.3,2
2021,27,075,27602.07,63237.58,113189.1,2
2021,27,077,28755.59,71065.03,128638,2
2021,27,079,32957.7,71271.02,128741,2
2021,27,081,26778.13,61795.68,110717.3,2
2021,27,083,26778.13,61795.68,110717.3,2
2021,27,085,29867.91,65915.39,121531.5,2
2021,27,087,28755.59,71065.03,128638,2
2021,27,089,28199.43,64885.46,133993.6,2
2021,27,091,28117.03,63855.54,119471.6,2
2021,27,093,29867.91,65915.39,121531.5,2
2021,27,095,29661.93,72094.96,124827.3,2
2021,27,097,29867.91,61177.72,117411.8,2
2021,27,099,29661.93,67357.29,123591.4,2
2021,27,101,28117.03,63855.54,119471.6,2
2021,27,103,32030.76,67285.2,128020.1,2
2021,27,105,28117.03,63855.54,119471.6,2
2021,27,107,28199.43,64885.46,133993.6,2
2021,27,109,41197.12,84660.08,157579,1
2021,27,111,25748.2,59632.83,111747.2,2
2021,27,113,28199.43,64885.46,133993.6,2
2021,27,115,29661.93,72094.96,124827.3,2
2021,27,117,28117.03,63855.54,119471.6,2
2021,27,119,28199.43,64885.46,133993.6,2
2021,27,121,25748.2,59632.83,111747.2,2
2021,27,123,32133.75,72712.92,147279.7,1
2021,27,125,28199.43,64885.46,133993.6,2
2021,27,127,26778.13,61795.68,110717.3,2
2021,27,129,29867.91,65915.39,121531.5,2
2021,27,131,32957.7,71271.02,128741,2
2021,27,133,28117.03,63855.54,119471.6,2
2021,27,135,28199.43,64885.46,133993.6,2
2021,27,137,27190.1,64885.46,124106.3,1
2021,27,139,44595.88,106906.5,185387,1
2021,27,141,37695.36,81364.31,153150.3,2
2021,27,143,29867.91,65915.39,121531.5,2
2021,27,145,29867.91,59735.82,116587.8,1
2021,27,147,29661.93,67357.29,123591.4,2
2021,27,149,25748.2,59632.83,111747.2,2
2021,27,151,25748.2,59632.83,111747.2,2
2021,27,153,29867.91,61177.72,117411.8,2
2021,27,155,25748.2,59632.83,111747.2,2
2021,27,157,28837.98,70035.1,117514.8,2
2021,27,159,29867.91,61177.72,117411.8,2
2021,27,161,32030.76,67285.2,128020.1,2
2021,27,163,50569.46,103301.8,190948.7,1
2021,27,165,28117.03,63855.54,119471.6,2
2021,27,167,25748.2,59632.83,111747.2,2
2021,27,169,28837.98,70035.1,117514.8,2
2021,27,171,47891.65,100109,163758.6,1
2021,27,173,26778.13,61795.68,110717.3,2
2021,28,001,14418.99,38828.29,80334.38,2
2021,28,003,16478.85,46552.75,99491.04,2
2021,28,005,14418.99,38828.29,80334.38,2
2021,28,007,13595.05,36047.48,84454.1,2
2021,28,009,16478.85,46552.75,99491.04,2
2021,28,011,13286.07,33781.64,82394.24,2
2021,28,013,19774.62,46346.76,95783.3,2
2021,28,015,13595.05,36047.48,84454.1,2
2021,28,017,19774.62,46346.76,95783.3,2
2021,28,019,17611.77,46346.76,108142.4,2
2021,28,021,14418.99,38828.29,80334.38,2
2021,28,023,14418.99,41197.12,85896,2
2021,28,025,17611.77,46346.76,108142.4,2
2021,28,027,15139.94,41197.12,83424.17,2
2021,28,029,21113.52,52114.36,102683.8,2
2021,28,031,19568.63,41310.41,96401.26,2
2021,28,033,28837.98,70447.08,126681.1,1
2021,28,035,21422.5,51908.37,109172.4,2
2021,28,037,14418.99,38828.29,80334.38,2
2021,28,039,22864.4,52320.34,97843.16,2
2021,28,041,19568.63,41310.41,96401.26,2
2021,28,043,13595.05,36047.48,84454.1,2
2021,28,045,22864.4,52320.34,97843.16,2
2021,28,047,22658.42,57675.97,103507.8,1
2021,28,049,15448.92,41300.11,86513.95,1
2021,28,051,13595.05,36047.48,84454.1,2
2021,28,053,13286.07,33781.64,82394.24,2
2021,28,055,13286.07,33781.64,82394.24,2
2021,28,057,19774.62,46346.76,95783.3,2
2021,28,059,24718.27,56650.16,112880.1,1
2021,28,061,18538.7,43771.94,83702.25,2
2021,28,063,14418.99,38828.29,80334.38,2
2021,28,065,19568.63,41310.41,96401.26,2
2021,28,067,19568.63,41310.41,96401.26,2
2021,28,069,18538.7,43771.94,83702.25,2
2021,28,071,19774.62,46346.76,95783.3,2
2021,28,073,21422.5,51908.37,109172.4,2
2021,28,075,14418.99,41197.12,85896,2
2021,28,077,14418.99,38828.29,80334.38,2
2021,28,079,18538.7,43771.94,83702.25,2
2021,28,081,21628.49,53556.26,104743.7,2
2021,28,083,13595.05,36047.48,84454.1,2
2021,28,085,14418.99,38828.29,80334.38,2
2021,28,087,17611.77,46346.76,108142.4,2
2021,28,089,27499.08,63958.53,132809.2,2
2021,28,091,21422.5,51908.37,109172.4,2
2021,28,093,16478.85,46552.75,99491.04,2
2021,28,095,19774.62,46346.76,95783.3,2
2021,28,097,13595.05,36047.48,84454.1,2
2021,28,099,18538.7,43771.94,83702.25,2
2021,28,101,14418.99,41197.12,85896,2
2021,28,103,17611.77,46346.76,108142.4,2
2021,28,105,17611.77,46346.76,108142.4,2
2021,28,107,15139.94,41197.12,83424.17,2
2021,28,109,22864.4,52320.34,97843.16,2
2021,28,111,21422.5,51908.37,109172.4,2
2021,28,113,14418.99,38828.29,80334.38,2
2021,28,115,21628.49,53556.26,104743.7,2
2021,28,117,16478.85,46552.75,99491.04,2
2021,28,119,15139.94,41197.12,83424.17,2
2021,28,121,29064.57,65915.39,123591.4,1
2021,28,123,18538.7,43771.94,83702.25,2
2021,28,125,13286.07,33781.64,82394.24,2
2021,28,127,29064.57,65915.39,123591.4,2
2021,28,129,18538.7,43771.94,83702.25,2
2021,28,131,22864.4,52320.34,97843.16,2
2021,28,133,13286.07,33781.64,82394.24,2
2021,28,135,15139.94,41197.12,83424.17,2
2021,28,137,15139.94,41197.12,83424.17,2
2021,28,139,16478.85,46552.75,99491.04,2
2021,28,141,16478.85,46552.75,99491.04,2
2021,28,143,15139.94,41197.12,83424.17,2
2021,28,145,21628.49,53556.26,104743.7,2
2021,28,147,14418.99,38828.29,80334.38,2
2021,28,149,21113.52,52114.36,102683.8,2
2021,28,151,13286.07,33781.64,82394.24,2
2021,28,153,19568.63,41310.41,96401.26,2
2021,28,155,17611.77,46346.76,108142.4,2
2021,28,157,14418.99,38828.29,80334.38,2
2021,28,159,17611.77,46346.76,108142.4,2
2021,28,161,13595.05,36047.48,84454.1,2
2021,28,163,29249.96,66945.32,149339.6,2
2021,29,001,19774.62,49436.54,93723.45,2
2021,29,003,21113.52,57675.97,105763.3,2
2021,29,005,22555.42,51496.4,92693.52,2
2021,29,007,28837.98,72094.96,113292.1,2
2021,29,009,20907.54,48818.59,98461.12,2
2021,29,011,20083.6,46861.72,87543.88,2
2021,29,013,36047.48,74051.82,139040.3,2
2021,29,015,21298.91,51496.4,95989.29,2
2021,29,017,21422.5,59735.82,111747.2,2
2021,29,019,24203.31,61795.68,122561.4,1
2021,29,021,21113.52,57675.97,105763.3,2
2021,29,023,14460.19,43462.96,86307.97,2
2021,29,025,30897.84,60765.75,102992.8,2
2021,29,027,26778.13,61692.69,113292.1,2
2021,29,029,20598.56,52526.33,102992.8,2
2021,29,031,21422.5,59735.82,111747.2,2
2021,29,033,23688.34,51290.41,95062.35,2
2021,29,035,14460.19,43462.96,86307.97,2
2021,29,037,36047.48,74051.82,139040.3,1
2021,29,039,20083.6,46861.72,87543.88,2
2021,29,041,23688.34,51290.41,95062.35,2
2021,29,043,32957.7,72094.96,120604.6,2
2021,29,045,19774.62,49436.54,93723.45,2
2021,29,047,36047.48,77059.21,138628.3,1
2021,29,049,30897.84,60765.75,102992.8,2
2021,29,051,26778.13,61692.69,113292.1,2
2021,29,053,23688.34,51290.41,95062.35,2
2021,29,055,22246.44,52526.33,100932.9,2
2021,29,057,20083.6,46861.72,87543.88,2
2021,29,059,21298.91,51496.4,95989.29,2
2021,29,061,22555.42,51496.4,92693.52,2
2021,29,063,21113.52,57675.97,105763.3,2
2021,29,065,22246.44,52526.33,100932.9,2
2021,29,067,17714.76,47376.69,89603.74,2
2021,29,069,17096.8,43256.98,84866.07,2
2021,29,071,26366.16,66533.35,129770.9,1
2021,29,073,22246.44,52526.33,100932.9,2
2021,29,075,22555.42,51496.4,92693.52,2
2021,29,077,24718.27,52526.33,101962.9,1
2021,29,079,22555.42,51496.4,92693.52,2
2021,29,081,22555.42,51496.4,92693.52,2
2021,29,083,20083.6,46861.72,87543.88,2
2021,29,085,21298.91,51496.4,95989.29,2
2021,29,087,22555.42,51496.4,92693.52,2
2021,29,089,23688.34,51290.41,95062.35,2
2021,29,091,17714.76,47376.69,89603.74,2
2021,29,093,14460.19,43462.96,86307.97,2
2021,29,095,28837.98,63237.58,123591.4,1
2021,29,097,25748.2,55822.1,111232.2,2
2021,29,099,33987.62,66018.38,123591.4,1
2021,29,101,30897.84,60765.75,102992.8,2
2021,29,103,19774.62,49436.54,93723.45,2
2021,29,105,21298.91,51496.4,95989.29,2
2021,29,107,30897.84,60765.75,102992.8,2
2021,29,109,20083.6,46861.72,87543.88,2
2021,29,111,19774.62,49436.54,93723.45,2
2021,29,113,28837.98,72094.96,113292.1,2
2021,29,115,22555.42,51496.4,92693.52,2
2021,29,117,22555.42,51496.4,92693.52,2
2021,29,119,20907.54,48818.59,98461.12,2
2021,29,121,19774.62,49436.54,93723.45,2
2021,29,123,14460.19,43462.96,86307.97,2
2021,29,125,22246.44,52526.33,100932.9,2
2021,29,127,19774.62,49436.54,93723.45,2
2021,29,129,22555.42,51496.4,92693.52,2
2021,29,131,20598.56,52526.33,102992.8,2
2021,29,133,17096.8,43256.98,84866.07,2
2021,29,135,26778.13,61692.69,113292.1,2
2021,29,137,19774.62,49436.54,93723.45,2
2021,29,139,28837.98,72094.96,113292.1,2
2021,29,141,20598.56,52526.33,102992.8,2
2021,29,143,17096.8,43256.98,84866.07,2
2021,29,145,25748.2,55822.1,111232.2,2
2021,29,147,22555.42,51496.4,92693.52,2
2021,29,149,17714.76,47376.69,89603.74,2
2021,29,151,26778.13,61692.69,113292.1,2
2021,29,153,17714.76,47376.69,89603.74,2
2021,29,155,17096.8,43256.98,84866.07,2
2021,29,157,19383.24,53968.23,110943.8,2
2021,29,159,23688.34,51290.41,95062.35,2
2021,29,161,22246.44,52526.33,100932.9,2
2021,29,163,28837.98,72094.96,113292.1,2
2021,29,165,39446.24,81879.28,143777.9,1
2021,29,167,21298.91,51496.4,95989.29,2
2021,29,169,20598.56,52526.33,102992.8,2
2021,29,171,22555.42,51496.4,92693.52,2
2021,29,173,19774.62,49436.54,93723.45,2
2021,29,175,23688.34,51290.41,95062.35,2
2021,29,177,30897.84,60765.75,102992.8,2
2021,29,179,14460.19,43462.96,86307.97,2
2021,29,181,14460.19,43462.96,86307.97,2
2021,29,183,46346.76,93105.49,162728.6,1
2021,29,185,20083.6,46861.72,87543.88,2
2021,29,186,19383.24,53968.23,110943.8,2
2021,29,187,19383.24,53968.23,110943.8,2
2021,29,189,30897.84,72609.92,152429.3,1
2021,29,195,23688.34,51290.41,95062.35,2
2021,29,197,19774.62,49436.54,93723.45,2
2021,29,199,19774.62,49436.54,93723.45,2
2021,29,201,21422.5,59735.82,111747.2,2
2021,29,203,17714.76,47376.69,89603.74,2
2021,29,205,19774.62,49436.54,93723.45,2
2021,29,207,17096.8,43256.98,84866.07,2
2021,29,209,20907.54,48818.59,98461.12,2
2021,29,211,22555.42,51496.4,92693.52,2
2021,29,213,20907.54,48818.59,98461.12,2
2021,29,215,17714.76,47376.69,89603.74,2
2021,29,217,20083.6,46861.72,87543.88,2
2021,29,219,28837.98,72094.96,113292.1,2
2021,29,221,19383.24,53968.23,110943.8,2
2021,29,223,14460.19,43462.96,86307.97,2
2021,29,225,32957.7,72094.96,120604.6,2
2021,29,227,22555.42,51496.4,92693.52,2
2021,29,229,17714.76,47376.69,89603.74,2
2021,29,510,16478.85,51496.4,108657.4,1
2021,30,001,26778.13,56852.03,129770.9,2
2021,30,003,25799.7,62825.61,128741,2
2021,30,005,24924.26,57366.99,104022.7,2
2021,30,007,26778.13,56852.03,129770.9,2
2021,30,009,34708.57,77244.6,172729.2,2
2021,30,011,25799.7,62825.61,128741,2
2021,30,013,24924.26,57366.99,104022.7,2
2021,30,015,24924.26,57366.99,104022.7,2
2021,30,017,25799.7,62825.61,128741,2
2021,30,019,25799.7,62825.61,128741,2
2021,30,021,25799.7,62825.61,128741,2
2021,30,023,26778.13,56852.03,129770.9,2
2021,30,025,25799.7,62825.61,128741,2
2021,30,027,24924.26,57366.99,104022.7,2
2021,30,029,28837.98,61919.27,118235.7,2
2021,30,031,34708.57,77244.6,172729.2,2
2021,30,033,25799.7,62825.61,128741,2
2021,30,035,28837.98,61919.27,118235.7,2
2021,30,037,25799.7,62825.61,128741,2
2021,30,039,26778.13,56852.03,129770.9,2
2021,30,041,24924.26,57366.99,104022.7,2
2021,30,043,26778.13,56852.03,129770.9,2
2021,30,045,24924.26,57366.99,104022.7,2
2021,30,047,27808.06,62619.62,128535,2
2021,30,049,26778.13,56852.03,129770.9,2
2021,30,051,24924.26,57366.99,104022.7,2
2021,30,053,28837.98,61919.27,118235.7,2
2021,30,055,25799.7,62825.61,128741,2
2021,30,057,26778.13,56852.03,129770.9,2
2021,30,059,24924.26,57366.99,104022.7,2
2021,30,061,27808.06,62619.62,128535,2
2021,30,063,27808.06,62619.62,128535,2
2021,30,065,25799.7,62825.61,128741,2
2021,30,067,34708.57,77244.6,172729.2,2
2021,30,069,24924.26,57366.99,104022.7,2
2021,30,071,25799.7,62825.61,128741,2
2021,30,073,24924.26,57366.99,104022.7,2
2021,30,075,25799.7,62825.61,128741,2
2021,30,077,26778.13,56852.03,129770.9,2
2021,30,079,25799.7,62825.61,128741,2
2021,30,081,27808.06,62619.62,128535,2
2021,30,083,25799.7,62825.61,128741,2
2021,30,085,25799.7,62825.61,128741,2
2021,30,087,25799.7,62825.61,128741,2
2021,30,089,27808.06,62619.62,128535,2
2021,30,091,25799.7,62825.61,128741,2
2021,30,093,26778.13,56852.03,129770.9,2
2021,30,095,34708.57,77244.6,172729.2,2
2021,30,097,34708.57,77244.6,172729.2,2
2021,30,099,24924.26,57366.99,104022.7,2
2021,30,101,24924.26,57366.99,104022.7,2
2021,30,103,25799.7,62825.61,128741,2
2021,30,105,25799.7,62825.61,128741,2
2021,30,107,24924.26,57366.99,104022.7,2
2021,30,109,25799.7,62825.61,128741,2
2021,30,111,25799.7,61795.68,117411.8,1
