year,state,county,subgroup_type,subgroup,rate_juv_arrest,rate_juv_arrest_quality
2021,36,029,all,All,215.16822758003693,3
2021,36,029,gender,Female,49.7429945282706,3
2021,36,029,gender,Male,366.70572408106585,3
2021,36,029,race-ethnicity,Black,1081.895371131197,3
2021,36,029,race-ethnicity,Hispanic,314.2753535597727,3
2021,36,029,race-ethnicity,Other Races and Ethnicities,21.454623471358076,3
2021,36,029,race-ethnicity,White,48.56319914260835,3
2021,36,031,age,Age 10 to 14,NA,NA
2021,36,031,age,Age 15 to 17,NA,NA
2021,36,031,all,All,NA,NA
2021,36,031,gender,Female,NA,NA
2021,36,031,gender,Male,NA,NA
2021,36,031,race-ethnicity,Black,NA,NA
2021,36,031,race-ethnicity,Hispanic,NA,NA
2021,36,031,race-ethnicity,Other Races and Ethnicities,NA,NA
2021,36,031,race-ethnicity,White,NA,NA
2021,36,033,age,Age 10 to 14,0,3
2021,36,033,age,Age 15 to 17,232.6934264107039,3
2021,36,033,all,All,84.72781190425758,3
2021,36,033,gender,Female,130.1518438177874,3
2021,36,033,gender,Male,41.390728476821195,3
2021,36,033,race-ethnicity,Black,NA,NA
2021,36,033,race-ethnicity,Hispanic,0,3
2021,36,033,race-ethnicity,Other Races and Ethnicities,143.88489208633095,3
2021,36,033,race-ethnicity,White,74.68259895444362,3
2021,36,035,age,Age 10 to 14,0,3
2021,36,035,age,Age 15 to 17,0,3
2021,36,035,all,All,0,3
2021,36,035,gender,Female,0,3
2021,36,035,gender,Male,0,3
2021,36,035,race-ethnicity,Black,0,3
2021,36,035,race-ethnicity,Hispanic,0,3
2021,36,035,race-ethnicity,Other Races and Ethnicities,0,3
2021,36,035,race-ethnicity,White,0,3
2021,36,037,age,Age 10 to 14,84.34073657576609,3
2021,36,037,age,Age 15 to 17,1544.943820224719,3
2021,36,037,all,All,632.3555243281222,3
2021,36,037,gender,Female,459.2422502870264,3
2021,36,037,gender,Male,779.2207792207793,3
2021,36,037,race-ethnicity,Black,4545.454545454546,3
2021,36,037,race-ethnicity,Hispanic,0,3
2021,36,037,race-ethnicity,Other Races and Ethnicities,0,3
2021,36,037,race-ethnicity,White,527.1378367825068,3
2021,36,039,age,Age 10 to 14,NA,NA
2021,36,039,age,Age 15 to 17,NA,NA
2021,36,039,all,All,NA,NA
2021,36,039,gender,Female,NA,NA
2021,36,039,gender,Male,NA,NA
2021,36,039,race-ethnicity,Black,NA,NA
2021,36,039,race-ethnicity,Hispanic,NA,NA
2021,36,039,race-ethnicity,Other Races and Ethnicities,NA,NA
2021,36,039,race-ethnicity,White,NA,NA
2021,36,041,age,Age 10 to 14,NA,NA
2021,36,041,age,Age 15 to 17,NA,NA
2021,36,041,all,All,NA,NA
2021,36,041,gender,Female,NA,NA
2021,36,041,gender,Male,NA,NA
2021,36,041,race-ethnicity,Black,NA,NA
2021,36,041,race-ethnicity,Hispanic,NA,NA
2021,36,041,race-ethnicity,Other Races and Ethnicities,NA,NA
2021,36,041,race-ethnicity,White,NA,NA
2021,36,043,age,Age 10 to 14,517.1475231355471,3
2021,36,043,age,Age 15 to 17,1056.1892691170258,3
2021,36,043,all,All,728.3562324118524,3
2021,36,043,gender,Female,403.3613445378151,3
2021,36,043,gender,Male,1043.7051532941944,3
2021,36,043,race-ethnicity,Black,16831.68316831683,3
2021,36,043,race-ethnicity,Hispanic,980.3921568627451,3
2021,36,043,race-ethnicity,Other Races and Ethnicities,0,3
2021,36,043,race-ethnicity,White,497.0544918998527,3
2021,36,045,age,Age 10 to 14,270.0397953382604,2
2021,36,045,age,Age 15 to 17,331.51787828557894,2
2021,36,045,all,All,293.09885424993337,2
2021,36,045,gender,Female,104.20284821118443,2
2021,36,045,gender,Male,490.81985093619346,2
2021,36,045,race-ethnicity,Black,2472.5274725274726,2
2021,36,045,race-ethnicity,Hispanic,103.7344398340249,2
2021,36,045,race-ethnicity,Other Races and Ethnicities,0,2
2021,36,045,race-ethnicity,White,249.48024948024948,2
2021,36,047,age,Age 10 to 14,NA,NA
2021,36,047,age,Age 15 to 17,NA,NA
2021,36,047,all,All,NA,NA
2021,36,047,gender,Female,NA,NA
2021,36,047,gender,Male,NA,NA
2021,36,047,race-ethnicity,Black,NA,NA
2021,36,047,race-ethnicity,Hispanic,NA,NA
2021,36,047,race-ethnicity,Other Races and Ethnicities,NA,NA
2021,36,047,race-ethnicity,White,NA,NA
2021,36,049,age,Age 10 to 14,0,3
2021,36,049,age,Age 15 to 17,185.5287569573284,3
2021,36,049,all,All,68.46970215679562,3
2021,36,049,gender,Female,71.07320540156361,3
2021,36,049,gender,Male,66.05019815059445,3
2021,36,049,race-ethnicity,Black,NA,NA
2021,36,049,race-ethnicity,Hispanic,NA,NA
2021,36,049,race-ethnicity,Other Races and Ethnicities,0,3
2021,36,049,race-ethnicity,White,72.54261878853826,3
2021,36,051,age,Age 10 to 14,196.39934533551553,3
2021,36,051,age,Age 15 to 17,1103.4482758620688,3
2021,36,051,all,All,573.6137667304016,3
2021,36,051,gender,Female,427.18446601941747,3
2021,36,051,gender,Male,715.6308851224105,3
2021,36,051,race-ethnicity,Black,5617.9775280898875,3
2021,36,051,race-ethnicity,Hispanic,666.6666666666667,3
2021,36,051,race-ethnicity,Other Races and Ethnicities,0,3
2021,36,051,race-ethnicity,White,538.5609651012494,3
2021,36,053,age,Age 10 to 14,0,3
2021,36,053,age,Age 15 to 17,0,3
2021,36,053,all,All,0,3
2021,36,053,gender,Female,0,3
2021,36,053,gender,Male,0,3
2021,36,053,race-ethnicity,Black,0,3
2021,36,053,race-ethnicity,Hispanic,0,3
2021,36,053,race-ethnicity,Other Races and Ethnicities,0,3
2021,36,053,race-ethnicity,White,0,3
2021,36,055,age,Age 10 to 14,267.3911183366133,2
2021,36,055,age,Age 15 to 17,775.1114886387768,2
2021,36,055,all,All,458.6544358817098,2
2021,36,055,gender,Female,267.8374199248951,2
2021,36,055,gender,Male,636.8277213427525,2
2021,36,055,race-ethnicity,Black,1203.9567877131328,2
2021,36,055,race-ethnicity,Hispanic,473.00312360553323,2
2021,36,055,race-ethnicity,Other Races and Ethnicities,25.17834662190516,2
2021,36,055,race-ethnicity,White,318.51805284885063,2
2021,36,057,age,Age 10 to 14,133.24450366422386,3
2021,36,057,age,Age 15 to 17,462.53469010175763,3
2021,36,057,all,All,271.1076684740511,3
2021,36,057,gender,Female,81.66598611678236,3
2021,36,057,gender,Male,441.98895027624314,3
2021,36,057,race-ethnicity,Black,0,3
2021,36,057,race-ethnicity,Hispanic,85.32423208191126,3
2021,36,057,race-ethnicity,Other Races and Ethnicities,0,3
2021,36,057,race-ethnicity,White,350.52578868302453,3
2021,36,059,age,Age 10 to 14,24.14126086356739,3
2021,36,059,age,Age 15 to 17,66.46069837620348,3
2021,36,059,all,All,40.65610542548717,3
2021,36,059,gender,Female,20.24935635974428,3
2021,36,059,gender,Male,59.84603248007399,3
2021,36,059,race-ethnicity,Black,228.40175869354192,3
2021,36,059,race-ethnicity,Hispanic,57.43825387708214,3
2021,36,059,race-ethnicity,Other Races and Ethnicities,0,3
2021,36,059,race-ethnicity,White,21.273578215855906,3
2021,36,061,age,Age 10 to 14,3.094825451844516,2
2021,36,061,age,Age 15 to 17,16.838796587337225,2
2021,36,061,all,All,7.979572294924992,2
2021,36,061,gender,Female,0,2
2021,36,061,gender,Male,15.888778550148956,2
2021,36,061,race-ethnicity,Black,16.38448935008192,2
2021,36,061,race-ethnicity,Hispanic,7.903472258812371,2
2021,36,061,race-ethnicity,Other Races and Ethnicities,4.858378273332361,2
2021,36,061,race-ethnicity,White,0,2
2021,36,063,age,Age 10 to 14,260.8695652173913,3
2021,36,063,age,Age 15 to 17,735.483870967742,3
2021,36,063,all,All,441.1764705882353,3
2021,36,063,gender,Female,282.8568542276998,3
2021,36,063,gender,Male,590.4199600038091,3
2021,36,063,race-ethnicity,Black,2083.333333333333,3
2021,36,063,race-ethnicity,Hispanic,618.3745583038869,3
2021,36,063,race-ethnicity,Other Races and Ethnicities,76.59900421294523,3
2021,36,063,race-ethnicity,White,263.8688195011623,3
2021,36,065,age,Age 10 to 14,422.6600313586475,2
2021,36,065,age,Age 15 to 17,1726.9168777342852,2
2021,36,065,all,All,907.7285377863413,2
2021,36,065,gender,Female,594.8275862068965,2
2021,36,065,gender,Male,1216.5036154827733,2
2021,36,065,race-ethnicity,Black,8880.308880308881,2
2021,36,065,race-ethnicity,Hispanic,867.5799086757991,2
2021,36,065,race-ethnicity,Other Races and Ethnicities,24.807740014884644,2
2021,36,065,race-ethnicity,White,410.8047270680923,2
2021,36,067,age,Age 10 to 14,NA,NA
2021,36,067,age,Age 15 to 17,NA,NA
2021,36,067,all,All,NA,NA
2021,36,067,gender,Female,NA,NA
2021,36,067,gender,Male,NA,NA
2021,36,067,race-ethnicity,Black,NA,NA
2021,36,067,race-ethnicity,Hispanic,NA,NA
2021,36,067,race-ethnicity,Other Races and Ethnicities,NA,NA
2021,36,067,race-ethnicity,White,NA,NA
2021,36,069,age,Age 10 to 14,NA,NA
2021,36,069,age,Age 15 to 17,NA,NA
2021,36,069,all,All,NA,NA
2021,36,069,gender,Female,NA,NA
2021,36,069,gender,Male,NA,NA
2021,36,069,race-ethnicity,Black,NA,NA
2021,36,069,race-ethnicity,Hispanic,NA,NA
2021,36,069,race-ethnicity,Other Races and Ethnicities,NA,NA
2021,36,069,race-ethnicity,White,NA,NA
2021,36,071,age,Age 10 to 14,50.4659691148269,3
2021,36,071,age,Age 15 to 17,162.60162601626016,3
2021,36,071,all,All,93.41332281568513,3
2021,36,071,gender,Female,50.72494399120768,3
2021,36,071,gender,Male,134.60597161037688,3
2021,36,071,race-ethnicity,Black,502.15208034433283,3
2021,36,071,race-ethnicity,Hispanic,87.39175339636132,3
2021,36,071,race-ethnicity,Other Races and Ethnicities,0,3
2021,36,071,race-ethnicity,White,53.05867665418227,3
2021,36,073,age,Age 10 to 14,NA,NA
2021,36,073,age,Age 15 to 17,NA,NA
2021,36,073,all,All,NA,NA
2021,36,073,gender,Female,NA,NA
2021,36,073,gender,Male,NA,NA
2021,36,073,race-ethnicity,Black,NA,NA
2021,36,073,race-ethnicity,Hispanic,NA,NA
2021,36,073,race-ethnicity,Other Races and Ethnicities,NA,NA
2021,36,073,race-ethnicity,White,NA,NA
2021,36,075,age,Age 10 to 14,284.0909090909091,3
2021,36,075,age,Age 15 to 17,1225.9194395796849,3
2021,36,075,all,All,643.8127090301003,3
2021,36,075,gender,Female,271.4164546225615,3
2021,36,075,gender,Male,1005.7708161582854,3
2021,36,075,race-ethnicity,Black,10000,3
2021,36,075,race-ethnicity,Hispanic,686.106346483705,3
2021,36,075,race-ethnicity,Other Races and Ethnicities,132.6259946949602,3
2021,36,075,race-ethnicity,White,594.2733657482443,3
2021,36,077,age,Age 10 to 14,65.91957811470006,3
2021,36,077,age,Age 15 to 17,59.171597633136095,3
2021,36,077,all,All,63.505503810330225,3
2021,36,077,gender,Female,0,3
2021,36,077,gender,Male,124.17218543046359,3
2021,36,077,race-ethnicity,Black,0,3
2021,36,077,race-ethnicity,Hispanic,0,3
2021,36,077,race-ethnicity,Other Races and Ethnicities,0,3
2021,36,077,race-ethnicity,White,71.02272727272728,3
2021,36,079,age,Age 10 to 14,0,3
2021,36,079,age,Age 15 to 17,98.91196834817012,3
2021,36,079,all,All,38.2445740510565,3
2021,36,079,gender,Female,19.638648860958366,3
2021,36,079,gender,Male,55.89714924538848,3
2021,36,079,race-ethnicity,Black,0,3
2021,36,079,race-ethnicity,Hispanic,45.004500450045,3
2021,36,079,race-ethnicity,Other Races and Ethnicities,0,3
2021,36,079,race-ethnicity,White,47.54546535124213,3
2021,36,081,age,Age 10 to 14,NA,NA
2021,36,081,age,Age 15 to 17,NA,NA
2021,36,081,all,All,NA,NA
2021,36,081,gender,Female,NA,NA
2021,36,081,gender,Male,NA,NA
2021,36,081,race-ethnicity,Black,NA,NA
2021,36,081,race-ethnicity,Hispanic,NA,NA
2021,36,081,race-ethnicity,Other Races and Ethnicities,NA,NA
2021,36,081,race-ethnicity,White,NA,NA
2021,36,083,age,Age 10 to 14,NA,NA
2021,36,083,age,Age 15 to 17,NA,NA
2021,36,083,all,All,NA,NA
2021,36,083,gender,Female,NA,NA
2021,36,083,gender,Male,NA,NA
2021,36,083,race-ethnicity,Black,NA,NA
2021,36,083,race-ethnicity,Hispanic,NA,NA
2021,36,083,race-ethnicity,Other Races and Ethnicities,NA,NA
2021,36,083,race-ethnicity,White,NA,NA
2021,36,085,age,Age 10 to 14,NA,NA
2021,36,085,age,Age 15 to 17,NA,NA
2021,36,085,all,All,NA,NA
2021,36,085,gender,Female,NA,NA
2021,36,085,gender,Male,NA,NA
2021,36,085,race-ethnicity,Black,NA,NA
2021,36,085,race-ethnicity,Hispanic,NA,NA
2021,36,085,race-ethnicity,Other Races and Ethnicities,NA,NA
2021,36,085,race-ethnicity,White,NA,NA
2021,36,087,age,Age 10 to 14,73.41065922771986,3
2021,36,087,age,Age 15 to 17,303.1802994678876,3
2021,36,087,all,All,158.9641984979035,3
2021,36,087,gender,Female,56.899004267425326,3
2021,36,087,gender,Male,255.42211865925793,3
2021,36,087,race-ethnicity,Black,593.9653124257543,3
2021,36,087,race-ethnicity,Hispanic,318.32651205093225,3
2021,36,087,race-ethnicity,Other Races and Ethnicities,33.91746749576032,3
2021,36,087,race-ethnicity,White,125.19768054823405,3
2021,36,089,age,Age 10 to 14,76.84032580298141,3
2021,36,089,age,Age 15 to 17,583.9045443005839,3
2021,36,089,all,All,268.0451847597166,3
2021,36,089,gender,Female,297.6190476190476,3
2021,36,089,gender,Male,240.47354790972994,3
2021,36,089,race-ethnicity,Black,1298.7012987012988,3
2021,36,089,race-ethnicity,Hispanic,0,3
2021,36,089,race-ethnicity,Other Races and Ethnicities,0,3
2021,36,089,race-ethnicity,White,274.66937945066127,3
2021,36,091,age,Age 10 to 14,106.84576051285964,3
2021,36,091,age,Age 15 to 17,344.1156228492774,3
2021,36,091,all,All,201.64062141973326,3
2021,36,091,gender,Female,55.77763316909919,3
2021,36,091,gender,Male,343.45625451916123,3
2021,36,091,race-ethnicity,Black,1680.672268907563,3
2021,36,091,race-ethnicity,Hispanic,201.4098690835851,3
2021,36,091,race-ethnicity,Other Races and Ethnicities,96.06147934678194,3
2021,36,091,race-ethnicity,White,176.5041789960027,3
2021,36,093,age,Age 10 to 14,288.46153846153845,2
2021,36,093,age,Age 15 to 17,857.1428571428572,2
2021,36,093,all,All,509.4709340300457,2
2021,36,093,gender,Female,230.85279739272136,2
2021,36,093,gender,Male,767.6818525044048,2
2021,36,093,race-ethnicity,Black,2100.4566210045664,2
2021,36,093,race-ethnicity,Hispanic,612.1313299944352,2
2021,36,093,race-ethnicity,Other Races and Ethnicities,0,2
2021,36,093,race-ethnicity,White,316.6895386889053,2
2021,36,095,age,Age 10 to 14,NA,NA
2021,36,095,age,Age 15 to 17,NA,NA
2021,36,095,all,All,NA,NA
2021,36,095,gender,Female,NA,NA
2021,36,095,gender,Male,NA,NA
2021,36,095,race-ethnicity,Black,NA,NA
2021,36,095,race-ethnicity,Hispanic,NA,NA
2021,36,095,race-ethnicity,Other Races and Ethnicities,NA,NA
2021,36,095,race-ethnicity,White,NA,NA
2021,36,097,age,Age 10 to 14,0,3
2021,36,097,age,Age 15 to 17,151.5151515151515,3
2021,36,097,all,All,63.33122229259025,3
2021,36,097,gender,Female,136.986301369863,3
2021,36,097,gender,Male,0,3
2021,36,097,race-ethnicity,Black,NA,NA
2021,36,097,race-ethnicity,Hispanic,2439.0243902439024,3
2021,36,097,race-ethnicity,Other Races and Ethnicities,0,3
2021,36,097,race-ethnicity,White,69.58942240779402,3
2021,36,099,age,Age 10 to 14,187.70530267480055,3
2021,36,099,age,Age 15 to 17,838.9261744966443,3
2021,36,099,all,All,421.3060487511285,3
2021,36,099,gender,Female,335.1206434316354,3
2021,36,099,gender,Male,491.53468050245766,3
2021,36,099,race-ethnicity,Black,1886.7924528301885,3
2021,36,099,race-ethnicity,Hispanic,0,3
2021,36,099,race-ethnicity,Other Races and Ethnicities,510.204081632653,3
2021,36,099,race-ethnicity,White,364.1178417742469,3
2021,36,101,age,Age 10 to 14,49.66065220989903,3
2021,36,101,age,Age 15 to 17,269.61445133459154,3
2021,36,101,all,All,133.33333333333334,3
2021,36,101,gender,Female,40.5104314360948,3
2021,36,101,gender,Male,228.54768335757325,3
2021,36,101,race-ethnicity,Black,0,3
2021,36,101,race-ethnicity,Hispanic,0,3
2021,36,101,race-ethnicity,Other Races and Ethnicities,0,3
2021,36,101,race-ethnicity,White,144.3001443001443,3
2021,36,103,age,Age 10 to 14,0,3
2021,36,103,age,Age 15 to 17,3.2377652943938093,3
2021,36,103,all,All,1.2579407509906284,3
2021,36,103,gender,Female,2.584213042523226,3
2021,36,103,gender,Male,0,3
2021,36,103,race-ethnicity,Black,0,3
2021,36,103,race-ethnicity,Hispanic,2.3936615841252364,3
2021,36,103,race-ethnicity,Other Races and Ethnicities,0,3
2021,36,103,race-ethnicity,White,1.7707577072229206,3
2021,36,105,age,Age 10 to 14,NA,NA
2021,36,105,age,Age 15 to 17,NA,NA
2021,36,105,all,All,NA,NA
2021,36,105,gender,Female,NA,NA
2021,36,105,gender,Male,NA,NA
2021,36,105,race-ethnicity,Black,NA,NA
2021,36,105,race-ethnicity,Hispanic,NA,NA
2021,36,105,race-ethnicity,Other Races and Ethnicities,NA,NA
2021,36,105,race-ethnicity,White,NA,NA
2021,36,107,age,Age 10 to 14,NA,NA
2021,36,107,age,Age 15 to 17,NA,NA
2021,36,107,all,All,NA,NA
2021,36,107,gender,Female,NA,NA
2021,36,107,gender,Male,NA,NA
2021,36,107,race-ethnicity,Black,NA,NA
2021,36,107,race-ethnicity,Hispanic,NA,NA
2021,36,107,race-ethnicity,Other Races and Ethnicities,NA,NA
2021,36,107,race-ethnicity,White,NA,NA
2021,36,109,age,Age 10 to 14,0,2
2021,36,109,age,Age 15 to 17,34.1646737273659,2
2021,36,109,all,All,14.17836381681554,2
2021,36,109,gender,Female,30.8546744831842,2
2021,36,109,gender,Male,0,2
2021,36,109,race-ethnicity,Black,0,2
2021,36,109,race-ethnicity,Hispanic,0,2
2021,36,109,race-ethnicity,Other Races and Ethnicities,77.57951900698215,2
2021,36,109,race-ethnicity,White,0,2
2021,36,111,age,Age 10 to 14,156.25,3
2021,36,111,age,Age 15 to 17,180.7426881367072,3
2021,36,111,all,All,165.75290067576182,3
2021,36,111,gender,Female,132.24014810896588,3
2021,36,111,gender,Male,196.94731659281143,3
2021,36,111,race-ethnicity,Black,986.4364981504316,3
2021,36,111,race-ethnicity,Hispanic,221.72949002217294,3
2021,36,111,race-ethnicity,Other Races and Ethnicities,0,3
2021,36,111,race-ethnicity,White,163.7107776261937,3
2021,36,113,age,Age 10 to 14,219.7112366603892,2
2021,36,113,age,Age 15 to 17,781.96872125115,2
2021,36,113,all,All,447.7611940298508,2
2021,36,113,gender,Female,235.47880690737833,2
2021,36,113,gender,Male,640.1137980085348,2
2021,36,113,race-ethnicity,Black,8510.63829787234,2
2021,36,113,race-ethnicity,Hispanic,1388.888888888889,2
2021,36,113,race-ethnicity,Other Races and Ethnicities,0,2
2021,36,113,race-ethnicity,White,384.3042071197411,2
2021,36,115,age,Age 10 to 14,0,3
2021,36,115,age,Age 15 to 17,0,3
2021,36,115,all,All,0,3
2021,36,115,gender,Female,0,3
2021,36,115,gender,Male,0,3
2021,36,115,race-ethnicity,Black,NA,NA
2021,36,115,race-ethnicity,Hispanic,0,3
2021,36,115,race-ethnicity,Other Races and Ethnicities,0,3
2021,36,115,race-ethnicity,White,0,3
2021,36,117,age,Age 10 to 14,NA,NA
2021,36,117,age,Age 15 to 17,NA,NA
2021,36,117,all,All,NA,NA
2021,36,117,gender,Female,NA,NA
2021,36,117,gender,Male,NA,NA
2021,36,117,race-ethnicity,Black,NA,NA
2021,36,117,race-ethnicity,Hispanic,NA,NA
2021,36,117,race-ethnicity,Other Races and Ethnicities,NA,NA
2021,36,117,race-ethnicity,White,NA,NA
2021,36,119,age,Age 10 to 14,15.349429768684091,3
2021,36,119,age,Age 15 to 17,89.59922508778303,3
2021,36,119,all,All,44.154672879636244,3
2021,36,119,gender,Female,30.97953414525529,3
2021,36,119,gender,Male,56.57244009708561,3
2021,36,119,race-ethnicity,Black,155.6218389313967,3
2021,36,119,race-ethnicity,Hispanic,56.56641840294145,3
2021,36,119,race-ethnicity,Other Races and Ethnicities,0,3
2021,36,119,race-ethnicity,White,38.76687623253383,3
2021,36,121,age,Age 10 to 14,0,3
2021,36,121,age,Age 15 to 17,718.9542483660131,3
2021,36,121,all,All,284.3111915223572,3
2021,36,121,gender,Female,257.201646090535,3
2021,36,121,gender,Male,311.68831168831167,3
2021,36,121,race-ethnicity,Black,0,3
2021,36,121,race-ethnicity,Hispanic,3636.363636363636,3
2021,36,121,race-ethnicity,Other Races and Ethnicities,0,3
2021,36,121,race-ethnicity,White,329.2427416941036,3
2021,36,123,age,Age 10 to 14,1162.079510703364,3
2021,36,123,age,Age 15 to 17,809.7165991902834,3
2021,36,123,all,All,1029.355699580633,3
2021,36,123,gender,Female,69.1085003455425,3
2021,36,123,gender,Male,2210.8843537414964,3
2021,36,123,race-ethnicity,Black,NA,NA
2021,36,123,race-ethnicity,Hispanic,0,3
2021,36,123,race-ethnicity,Other Races and Ethnicities,0,3
2021,36,123,race-ethnicity,White,676.5327695560253,3
2021,37,001,age,Age 10 to 14,83.90781857369585,1
2021,37,001,age,Age 15 to 17,426.2291470922864,1
2021,37,001,all,All,212.7480569450919,1
2021,37,001,gender,Female,33.23799427548165,1
2021,37,001,gender,Male,391.5854919244447,1
2021,37,001,race-ethnicity,Black,820.3000081921631,1
2021,37,001,race-ethnicity,Hispanic,108.83819577572073,1
2021,37,001,race-ethnicity,Other Races and Ethnicities,0,1
2021,37,001,race-ethnicity,White,87.4138569744751,1
2021,37,003,age,Age 10 to 14,336.4485981308411,1
2021,37,003,age,Age 15 to 17,1896.0674157303372,1
2021,37,003,all,All,878.2629909734081,1
2021,37,003,gender,Female,539.7448478900883,1
2021,37,003,gender,Male,1213.0033964095098,1
2021,37,003,race-ethnicity,Black,4697.986577181208,1
2021,37,003,race-ethnicity,Hispanic,487.8048780487805,1
2021,37,003,race-ethnicity,Other Races and Ethnicities,0,1
2021,37,003,race-ethnicity,White,787.6401090578612,1
2021,37,005,age,Age 10 to 14,0,3
2021,37,005,age,Age 15 to 17,0,3
2021,37,005,all,All,0,3
2021,37,005,gender,Female,0,3
2021,37,005,gender,Male,0,3
2021,37,005,race-ethnicity,Black,0,3
2021,37,005,race-ethnicity,Hispanic,0,3
2021,37,005,race-ethnicity,Other Races and Ethnicities,0,3
2021,37,005,race-ethnicity,White,0,3
2021,37,007,age,Age 10 to 14,390.625,3
2021,37,007,age,Age 15 to 17,3456.79012345679,3
2021,37,007,all,All,1449.2753623188405,3
2021,37,007,gender,Female,1445.578231292517,3
2021,37,007,gender,Male,1452.9914529914531,3
2021,37,007,race-ethnicity,Black,2279.874213836478,3
2021,37,007,race-ethnicity,Hispanic,0,3
2021,37,007,race-ethnicity,Other Races and Ethnicities,653.5947712418301,3
2021,37,007,race-ethnicity,White,325.7328990228013,3
2021,37,009,age,Age 10 to 14,66.3129973474801,3
2021,37,009,age,Age 15 to 17,575.3739930955121,3
2021,37,009,all,All,252.4190155658393,3
2021,37,009,gender,Female,149.58863126402392,3
2021,37,009,gender,Male,384.61538461538464,3
2021,37,009,race-ethnicity,Black,NA,NA
2021,37,009,race-ethnicity,Hispanic,1117.31843575419,3
2021,37,009,race-ethnicity,Other Races and Ethnicities,0,3
2021,37,009,race-ethnicity,White,173.01038062283737,3
2021,37,011,age,Age 10 to 14,1645.5696202531647,3
2021,37,011,age,Age 15 to 17,4572.564612326044,3
2021,37,011,all,All,2784.2227378190255,3
2021,37,011,gender,Female,902.2556390977444,3
2021,37,011,gender,Male,4777.070063694267,3
2021,37,011,race-ethnicity,Black,5882.35294117647,3
2021,37,011,race-ethnicity,Hispanic,2419.3548387096776,3
2021,37,011,race-ethnicity,Other Races and Ethnicities,0,3
2021,37,011,race-ethnicity,White,2670.111972437554,3
2021,37,013,age,Age 10 to 14,536.6726296958855,3
2021,37,013,age,Age 15 to 17,1211.7714945181767,3
2021,37,013,all,All,795.0530035335688,3
2021,37,013,gender,Female,379.5066413662239,3
2021,37,013,gender,Male,1157.0247933884298,3
2021,37,013,race-ethnicity,Black,1985.1116625310174,3
2021,37,013,race-ethnicity,Hispanic,453.85779122541607,3
2021,37,013,race-ethnicity,Other Races and Ethnicities,0,3
2021,37,013,race-ethnicity,White,398.53869146462966,3
2021,37,015,age,Age 10 to 14,140.0560224089636,3
2021,37,015,age,Age 15 to 17,690.8462867012089,3
2021,37,015,all,All,386.69760247486465,3
2021,37,015,gender,Female,356.50623885918003,3
2021,37,015,gender,Male,409.8360655737705,3
2021,37,015,race-ethnicity,Black,683.0601092896175,3
2021,37,015,race-ethnicity,Hispanic,NA,NA
2021,37,015,race-ethnicity,Other Races and Ethnicities,0,3
2021,37,015,race-ethnicity,White,0,3
2021,37,017,age,Age 10 to 14,0,3
2021,37,017,age,Age 15 to 17,0,3
2021,37,017,all,All,0,3
2021,37,017,gender,Female,0,3
2021,37,017,gender,Male,0,3
2021,37,017,race-ethnicity,Black,0,3
2021,37,017,race-ethnicity,Hispanic,0,3
2021,37,017,race-ethnicity,Other Races and Ethnicities,0,3
2021,37,017,race-ethnicity,White,0,3
2021,37,019,age,Age 10 to 14,0,2
2021,37,019,age,Age 15 to 17,86.18213157138753,2
2021,37,019,all,All,30.95655763079146,2
2021,37,019,gender,Female,0,2
2021,37,019,gender,Male,59.06674542232723,2
2021,37,019,race-ethnicity,Black,80.97165991902834,2
2021,37,019,race-ethnicity,Hispanic,0,2
2021,37,019,race-ethnicity,Other Races and Ethnicities,0,2
2021,37,019,race-ethnicity,White,28.39295854628052,2
2021,37,021,age,Age 10 to 14,6.972042111134352,2
2021,37,021,age,Age 15 to 17,69.3000693000693,2
2021,37,021,all,All,30.433459414808052,2
2021,37,021,gender,Female,17.211703958691913,2
2021,37,021,gender,Male,43.93287057376329,2
2021,37,021,race-ethnicity,Black,0,2
2021,37,021,race-ethnicity,Hispanic,62.28589224540642,2
2021,37,021,race-ethnicity,Other Races and Ethnicities,0,2
2021,37,021,race-ethnicity,White,38.52504127682994,2
2021,37,023,age,Age 10 to 14,5.3214602212387225,2
2021,37,023,age,Age 15 to 17,17.677236663546477,2
2021,37,023,all,All,9.964850622930635,2
2021,37,023,gender,Female,7.047604498536448,2
2021,37,023,gender,Male,12.565496392739403,2
2021,37,023,race-ethnicity,Black,0,2
2021,37,023,race-ethnicity,Hispanic,0,2
2021,37,023,race-ethnicity,Other Races and Ethnicities,0,2
2021,37,023,race-ethnicity,White,13.11490310817873,2
2021,37,025,age,Age 10 to 14,224.53566593713535,2
2021,37,025,age,Age 15 to 17,762.3690261079137,2
2021,37,025,all,All,423.81913815557084,2
2021,37,025,gender,Female,123.13083691513694,2
2021,37,025,gender,Male,702.6283057548327,2
2021,37,025,race-ethnicity,Black,1292.9633118819113,2
2021,37,025,race-ethnicity,Hispanic,359.3810823358748,2
2021,37,025,race-ethnicity,Other Races and Ethnicities,0,2
2021,37,025,race-ethnicity,White,214.56620913375707,2
2021,37,027,age,Age 10 to 14,66.96436163889821,2
2021,37,027,age,Age 15 to 17,396.55635610396166,2
2021,37,027,all,All,196.78989403416517,2
2021,37,027,gender,Female,108.50402782104258,2
2021,37,027,gender,Male,281.37916790584705,2
2021,37,027,race-ethnicity,Black,0,2
2021,37,027,race-ethnicity,Hispanic,196.8503937007874,2
