year,state,county,black_nh_exposure,black_nh_exposure_quality,hispanic_exposure,hispanic_exposure_quality,other_nh_exposure,other_nh_exposure_quality,white_nh_exposure,white_nh_exposure_quality
2021,05,035,0.3529056749708213,1,0.9366752794248703,1,0.9040974026225236,1,0.4382774526790819,1
2021,05,037,0.6999860194685923,1,0.9441178016293635,1,0.8841933536902874,1,0.22792048533080275,1
2021,05,039,0.49681202566619687,1,0.9827117284129256,3,0.9681859993813029,2,0.41241472530593537,1
2021,05,041,0.4501066176477908,1,0.9040252167838994,2,0.9834939773134175,2,0.4826103596912728,1
2021,05,043,0.6691272534323212,1,0.9311342280029025,2,0.9742734102488912,2,0.32779704184370734,1
2021,05,045,0.8069620691438153,1,0.9302889347622996,1,0.9267009623859492,1,0.18956842119815703,1
2021,05,047,0.9894988018111087,2,0.9490940875715149,2,0.9170511829104104,2,0.1001309305774434,1
2021,05,049,0.9949726087183255,3,0.990986757346664,3,0.9279605517924653,2,0.06559345857441785,1
2021,05,051,0.7854368396147796,1,0.8927350121016357,1,0.9282085191732661,1,0.15789553050521402,1
2021,05,053,0.9690458337498153,2,0.9380709719442413,1,0.9568314975334539,2,0.08196528318500412,1
2021,05,055,0.903251595361933,2,0.949765609459727,1,0.9412171959351427,2,0.08291064433512924,1
2021,05,057,0.6184390403887066,1,0.809340806820041,1,0.967789872160432,2,0.3902049191953456,1
2021,05,059,0.7454236125777469,1,0.934249661900649,2,0.9598742723592739,1,0.15113036122319942,1
2021,05,061,0.7306592002159222,1,0.8305669644118125,1,0.9630313641251842,2,0.3301931904823282,1
2021,05,063,0.9538212700979718,2,0.8367752833598721,1,0.9216422136471012,1,0.13680845708452907,1
2021,05,065,0.9680042733295492,2,0.9500878219273649,2,0.8747351028230466,2,0.09947656490914264,1
2021,05,067,0.8164414599080629,1,0.9448138080594263,1,0.8848965041152894,1,0.22150952851565087,1
2021,05,069,0.28089611497168254,1,0.9249823244169297,1,0.9366186761769626,1,0.4100363161965488,1
2021,05,071,0.9657427886359804,2,0.7932855534036531,1,0.9210520770453169,1,0.19448221446804817,1
2021,05,073,0.6179097831702121,1,0.9555304986279103,2,0.9324987770452678,2,0.40041396357404785,1
2021,05,075,0.9785597901011402,2,0.9744362946872089,2,0.9371153319719425,2,0.0672291580421827,1
2021,05,077,0.37947904996935156,1,0.9294613760431915,2,0.9794035642226548,2,0.5192119930489132,1
2021,05,079,0.519377261150942,1,0.9538744661210736,1,0.9755200797492154,2,0.2774623420910543,1
2021,05,081,0.7093255452829584,1,0.9547621714279346,3,0.9379118216207365,2,0.2464967640616058,1
2021,05,083,0.9747576091837598,2,0.9580290496057718,1,0.8990537154044591,1,0.11218997426087698,1
2021,05,085,0.8586842085202786,1,0.9223338124842302,1,0.9385756921664677,1,0.14260815089803724,1
2021,05,087,NA,NA,0.8883280085379263,1,0.8832762186450946,1,0.1604863178067497,1
2021,05,089,0.9653289653289653,3,0.9684529923093188,1,0.9601615990764525,2,0.06816581010539782,1
2021,05,091,0.5419510828522843,1,0.9175947943128954,1,0.9388722760129643,1,0.24266917137476735,1
2021,05,093,0.4319941637229632,1,0.9261412090472851,1,0.9561896563364773,1,0.29608751954705875,1
2021,05,095,0.5274550709324985,1,NA,NA,0.9677074658075615,2,0.4319151850741309,1
2021,05,097,0.9936998016800412,3,0.9372401057531341,2,0.9497730576081345,2,0.09298437949480279,1
2021,05,099,0.6352067298135822,1,NA,NA,0.968038885342965,2,0.3659767736136873,1
2021,05,101,NA,NA,0.9846865281297268,3,0.9350542716744252,1,0.07642137528224688,1
2021,05,103,0.542725948345131,1,0.9597565118768356,2,0.9865901022533068,2,0.426553894143937,1
2021,05,105,0.9680759597332679,2,0.965906602784548,2,0.9541920963184456,2,0.08686513982999128,1
2021,05,107,0.308563991855572,1,0.9602703459994288,2,0.9881268727317711,3,0.5647549212891682,1
2021,05,109,0.9340018681893745,1,0.885918053769126,1,0.9585622364542606,2,0.14248776472032043,1
2021,05,111,0.9182497824024686,1,0.9467168435623823,1,0.9217275539506329,1,0.13962107355164652,1
2021,05,113,0.9905614870758503,3,0.8213656809993828,1,0.9092918482566309,1,0.12131592738358227,1
2021,05,115,0.9418535724053273,1,0.7999866535507967,1,0.9217392303289509,1,0.15249021752971817,1
2021,05,117,0.8766352376573714,1,0.9761523931121181,2,0.9609277920403048,2,0.15736890354702066,1
2021,05,119,0.4679261381675511,1,0.8487022426090328,1,0.911272934108822,1,0.36139807858658596,1
2021,05,121,0.9812636436904996,2,0.9631961433853425,2,0.895670242174885,1,0.08692368641803803,1
2021,05,123,0.36449886143414734,1,0.889674100394195,2,0.9730521517020809,2,0.49079691056312447,1
2021,05,125,0.8476519292977878,1,0.9007548972578433,1,0.9387952706235484,1,0.1593902698926425,1
2021,05,127,0.8633802816901408,2,0.8282263354062626,1,0.9408080136980992,1,0.15615501846068483,1
2021,05,129,0.9910738436570192,3,0.9612358130380034,2,0.9213309226321715,2,0.09865110804968978,1
2021,05,131,0.8905329427615531,1,0.7062730661892465,1,0.8620217601251796,1,0.24970980263249662,1
2021,05,133,0.959504229487631,1,0.5503238449261914,1,0.9180249034187833,1,0.35920694596997094,1
2021,05,135,0.9584144271984665,2,0.9706764730214215,2,0.9362955396689223,2,0.08482851984990744,1
2021,05,137,NA,NA,0.9013639820762067,1,0.9335787024032405,2,0.08206826527280076,1
2021,05,139,0.5441014610840762,1,0.9262334611936599,2,0.9629047449380312,1,0.3194058804832748,1
2021,05,141,0.9897774028698656,2,0.9363598401422749,1,0.9365538431154077,2,0.07576317585804851,1
2021,05,143,0.925941226427275,1,0.6214554229672405,1,0.8504655429794772,1,0.2520705864263374,1
2021,05,145,0.8850883875330934,1,0.9184953388571431,1,0.948544090504221,1,0.12378064683738321,1
2021,05,147,0.6998893422166137,1,NA,NA,0.9817283589184868,2,0.29950606976463046,1
2021,05,149,0.9690799168168933,2,0.7407555763223309,1,0.9458161016307176,1,0.24285357257376167,1
2021,06,001,0.7814971760655848,1,0.6479807554969322,1,0.5162386543531234,1,0.5812931196940351,1
2021,06,003,NA,NA,0.8534226190476191,3,0.6956845238095238,1,0.4568452380952381,1
2021,06,005,0.8752257455148421,1,0.8064865899025806,1,0.9166382660382876,1,0.22993910778736282,1
2021,06,007,0.9481201597955454,1,0.7814871104810641,1,0.8576701371537788,1,0.28032352720108256,1
2021,06,009,0.9718710926952214,2,0.8491422431365615,1,0.9193087312362096,1,0.2012433883183126,1
2021,06,011,0.967512189954217,2,0.37270664060941444,1,0.9514622364950046,1,0.6346635456862798,1
2021,06,013,0.8286804128865352,1,0.5945290903421708,1,0.6770976408236838,1,0.46020391717538084,1
2021,06,015,0.9344804870480811,1,0.7812605181212738,1,0.8143558661956171,1,0.39017593394705996,1
2021,06,017,0.9753515680962678,1,0.798658597674042,1,0.8470534303279679,1,0.2211417470895895,1
2021,06,019,0.9069426443131927,1,0.3662740044406415,1,0.7925864167121307,1,0.5887549031236722,1
2021,06,021,0.9820665694825415,2,0.5069411142053745,1,0.9206792526247151,1,0.45747034151277255,1
2021,06,023,0.9614994836163809,1,0.8296283595701918,1,0.7336576927526398,1,0.2505803881534983,1
2021,06,025,0.8750798774179017,1,0.1272803915238456,1,0.8703632160957433,1,0.8072193770784852,1
2021,06,027,0.9870490499637833,2,0.713850174235016,1,0.7888175584978095,1,0.38109478961999144,1
2021,06,029,0.8689327991562866,1,0.3301021003522192,1,0.8494146382943412,1,0.4966098528926753,1
2021,06,031,0.8710854871131387,1,0.3671232386170136,1,0.8940457184590065,1,0.590456025708368,1
2021,06,033,0.9373957734212586,1,0.7012471268158991,1,0.9027637858741844,1,0.2934070159223667,1
2021,06,035,0.8178244503540373,1,0.7013347699017407,1,0.9008105067425142,1,0.2889378859226865,1
2021,06,037,0.7461004412782495,1,0.3490937547112593,1,0.666620594650409,1,0.521045470019841,1
2021,06,039,0.8754568569274838,1,0.3002311443557391,1,0.9017407581568052,1,0.4939740484761474,1
2021,06,041,0.8969672953378082,1,0.6483989862210077,1,0.8651920546018805,1,0.2516846814740804,1
2021,06,043,0.9620333239235275,3,0.8620538995872515,1,0.89441385219951,1,0.2183427642510185,1
2021,06,045,0.9884044606673623,2,0.6683526481655931,1,0.8634827616344043,1,0.33461943563237445,1
2021,06,047,0.9403398690276038,1,0.34770816993326525,1,0.8333877398945464,1,0.6617697116349389,1
2021,06,049,0.9692036076701714,2,0.8359247025151053,1,0.933143050473834,1,0.23117666784745455,1
2021,06,051,NA,NA,0.7121820610442798,1,0.8921382700459604,1,0.35712018161516257,1
2021,06,053,0.8905154425753337,1,0.24539928534883879,1,0.8512360012876117,1,0.4725546240135554,1
2021,06,055,0.9231528560139215,1,0.5877625929623546,1,0.7242859529281285,1,0.41851031066014693,1
2021,06,057,0.9896472881177052,2,0.8506511030143443,1,0.9290620910617399,1,0.15464248227731825,1
2021,06,059,0.9642595266699691,1,0.47799379314765894,1,0.6322549275079541,1,0.47363706522864757,1
2021,06,061,0.9630794547829471,1,0.8037357527746465,1,0.812435163563566,1,0.27671593375585285,1
2021,06,063,0.9484076422269345,3,0.8888568703081897,1,0.9125470328295239,1,0.1698015300883001,1
2021,06,065,0.8843846369228693,1,0.4054126782061851,1,0.8322015379157717,1,0.552507939597486,1
2021,06,067,0.8488014747239688,1,0.7075614270470493,1,0.6788541933778073,1,0.46401561544422515,1
2021,06,069,0.9783665988647264,2,0.329165203703335,1,0.9277478711801604,1,0.578186453057596,1
2021,06,071,0.8625661521181022,1,0.3728486051597633,1,0.7939486121612422,1,0.6049715158107984,1
2021,06,073,0.8897001094141671,1,0.5101399994865083,1,0.7298248025857245,1,0.4361235549767562,1
2021,06,075,0.8399924895046271,1,0.7704690298991289,1,0.5160169749719464,1,0.5080417273659428,1
2021,06,077,0.8715779463296771,1,0.5022104514026324,1,0.6851543963276591,1,0.5930269904003326,1
2021,06,079,0.8420438857743958,1,0.693253823402577,1,0.8866108878585273,1,0.2968137784994627,1
2021,06,081,0.941134835968211,1,0.6132717092341095,1,0.5419992058119815,1,0.49857117929439776,1
2021,06,083,0.9531602315379101,1,0.379973530210201,1,0.8529872445948005,1,0.4294993571663706,1
2021,06,085,0.9491067862067738,1,0.5983430087598617,1,0.4786839152618432,1,0.5899260229347695,1
2021,06,087,0.9758028770089412,1,0.40390083421122336,1,0.8562951066969735,1,0.30331552259466865,1
2021,06,089,0.9752340387445095,1,0.8613256328182036,1,0.8761533282058411,1,0.2107799522247114,1
2021,06,091,NA,NA,0.8879506333225073,2,0.9870087690808704,3,0.12569015914257875,1
2021,06,093,0.9656156323347129,1,0.7870025775160506,1,0.8618008786877156,1,0.2346293505866741,1
2021,06,095,0.8071170672943497,1,0.6658891651787303,1,0.7050654412200881,1,0.5580686631358265,1
2021,06,097,0.9633792818116654,1,0.6339377761273411,1,0.8820900857952981,1,0.3396447491426684,1
2021,06,099,0.9344200265739803,1,0.44539541940252286,1,0.8626438808237102,1,0.5255352250673672,1
2021,06,101,0.9623734934409353,1,0.6319567011083916,1,0.7199140463199519,1,0.5241444354395269,1
2021,06,103,0.9772864708697389,2,0.6733149110585717,1,0.9250362803594158,1,0.3159276452126686,1
2021,06,105,0.9879610880684132,2,0.9112311470055946,1,0.8480244694433043,1,0.1997976730361151,1
2021,06,107,0.9512067132123527,1,0.2882905239051977,1,0.9014907758899786,1,0.6240827416019151,1
2021,06,109,0.8141709578472396,1,0.8297641984403656,1,0.9136452620236333,1,0.18577586889708092,1
2021,06,111,0.9637625791253742,1,0.389122351276533,1,0.8505672688292724,1,0.419017361820453,1
2021,06,113,0.9503789975858146,1,0.5788036653197578,1,0.7079707689928865,1,0.510549742917188,1
2021,06,115,0.9439725271161727,1,0.6588952100209884,1,0.8218336379969726,1,0.4385001836280455,1
2021,08,001,0.888857718594724,1,0.5060010705918369,1,0.8947152874196108,1,0.44942900085111975,1
2021,08,003,0.9434794679504543,3,0.46614137746606465,1,0.9503851226152821,1,0.4656265883846821,1
2021,08,005,0.8102259656821339,1,0.7046079883367046,1,0.8532239271734438,1,0.34074016676039887,1
2021,08,007,NA,NA,0.8021492368886589,1,0.9124318830975569,1,0.23492550870913392,1
2021,08,009,NA,NA,0.8823478876578938,1,0.9552865832416805,2,0.16845265943633408,1
2021,08,011,0.8780373831775701,2,0.6662814367452785,1,0.8935071159063555,2,0.44835203169592225,1
2021,08,013,0.9769890352643,1,0.7828528704691385,1,0.888361947327312,1,0.2181655919981097,1
2021,08,014,0.9694874300151655,1,0.8131453779501887,1,0.8792841816832628,1,0.23456458263135965,1
2021,08,015,0.9372318807857304,2,0.8755297783854133,1,0.9469610940185351,2,0.14847386908017088,1
2021,08,017,NA,NA,0.8805440567711413,2,0.9302188054405677,2,0.192193968066233,1
2021,08,019,0.9881746230417823,3,0.8860470053231049,1,0.9445948931390526,1,0.12458592640703126,1
2021,08,021,0.9929612898242891,3,0.46426172709041347,1,0.965722195099455,1,0.5242289923983305,1
2021,08,023,NA,NA,0.3627309459206644,1,0.9329893536695861,2,0.6215385698641114,1
2021,08,025,0.9542301646736728,2,0.6765456213099906,1,0.8933929606612735,2,0.46906064974200756,1
2021,08,027,0.9646133682830931,3,0.8936957451339747,3,0.9837067146977108,2,0.11278160082280113,1
2021,08,029,0.9775046540005949,2,0.8012849198198676,1,0.9451184783130946,1,0.19084859703931487,1
2021,08,031,0.804066344879187,1,0.5259861949438468,1,0.9001048178975206,1,0.34372817171346537,1
2021,08,033,NA,NA,0.8767482517482518,2,0.9252622377622378,2,0.1979895104895105,1
2021,08,035,0.9651203886037494,1,0.8877820266037826,1,0.881700184355319,1,0.1918544316975933,1
2021,08,037,0.9565034955952427,3,0.6165414712634228,1,0.8842699925072035,1,0.3146126010100635,1
2021,08,039,0.9913823221545504,3,0.9106758774932895,1,0.9054628184117478,1,0.14379915051124603,1
2021,08,041,0.8878257871550429,1,0.7630742768839407,1,0.8906779038071166,1,0.2911561379468675,1
2021,08,043,0.8070603221693303,1,0.7999872956269296,1,0.9403674752225704,1,0.174848000928083,1
2021,08,045,0.9897978074920581,2,0.6797203205299511,1,0.9468064313423914,1,0.3266663720854605,1
2021,08,047,0.987049987049987,3,0.8896010982471982,2,0.9592676788715419,2,0.14272977255435318,1
2021,08,049,0.9475419505315766,3,0.8563130053408873,1,0.9222939895990591,2,0.1541338236866079,1
2021,08,051,0.979661978484344,3,0.857419105860972,1,0.9478887572925601,2,0.1384272277041888,1
