year,state,place,subgroup_type,subgroup,share_employed,share_employed_lb,share_employed_ub,share_employed_quality
2014,01,77256,race-ethnicity,"Black, Non-Hispanic",0.6761034037059803,0.6308979722346505,0.7213088351773101,2
2014,01,77256,race-ethnicity,Hispanic,NA,NA,NA,NA
2014,01,77256,race-ethnicity,Other Races and Ethnicities,0.7396470581428555,0.615733527968063,0.8635605883176479,2
2014,01,77256,race-ethnicity,"White, Non-Hispanic",0.7556954852671071,0.718771609722223,0.7926193608119911,2
2014,02,03000,all,All,0.8167652053588276,0.7978988508148215,0.8356315599028337,2
2014,02,03000,race-ethnicity,"Black, Non-Hispanic",0.763608731693838,0.6699719338773297,0.8572455295103464,2
2014,02,03000,race-ethnicity,Hispanic,0.8650911403136923,0.8077270737045021,0.9224552069228824,2
2014,02,03000,race-ethnicity,Other Races and Ethnicities,0.7439483211471569,0.6959680982329718,0.791928544061342,2
2014,02,03000,race-ethnicity,"White, Non-Hispanic",0.840814145535801,0.8170114891665498,0.8646168019050523,2
2014,04,04720,all,All,0.7699886401269271,0.74684265621725765,0.7931346240365966,2.3512247838616713
2014,04,04720,race-ethnicity,"Black, Non-Hispanic",0.7844707023070474,0.7016916459750574,0.8672497586390374,2.3082437275985663
2014,04,04720,race-ethnicity,Hispanic,0.753405086522738,0.724852041326819,0.7819581317186569,2.3639910813823857
2014,04,04720,race-ethnicity,Other Races and Ethnicities,0.7791404361053937,0.7005132825692902,0.8577675896414972,2.2942430703624734
2014,04,04720,race-ethnicity,"White, Non-Hispanic",0.7822436304218385,0.7525873888839092,0.8118998719597679,2.3564784053156145
2014,04,07940,all,All,0.74489470494589,0.7257620666179738,0.7640273432738063,2.5185670598514633
2014,04,07940,race-ethnicity,"Black, Non-Hispanic",0.7588861301606934,0.6569699892120995,0.8608022711092873,2.5260416666666665
2014,04,07940,race-ethnicity,Hispanic,0.6952070036535885,0.6611840254772375,0.7292299818299394,2.5623547637490316
2014,04,07940,race-ethnicity,Other Races and Ethnicities,0.595100449312637,0.5079717258253444,0.6822291727999295,2.3915343915343916
2014,04,07940,race-ethnicity,"White, Non-Hispanic",0.7922145752336458,0.7693213634882611,0.8151077869790305,2.5149061464850937
2014,04,12000,all,All,0.8118068716584367,0.7991406544746388,0.8244730888422346,3
2014,04,12000,race-ethnicity,"Black, Non-Hispanic",0.767973273075397,0.6937947447183503,0.8421518014324436,3
2014,04,12000,race-ethnicity,Hispanic,0.7746147431296039,0.7418059836297487,0.80742350262945906,3
2014,04,12000,race-ethnicity,Other Races and Ethnicities,0.7817914920513055,0.7440689502163991,0.8195140338862119,3
2014,04,12000,race-ethnicity,"White, Non-Hispanic",0.8354798783775479,0.8206681921854947,0.8502915645696011,3
2014,04,23620,all,All,0.7521405855011009,0.7287454148430615,0.7755357561591402,3
2014,04,23620,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA
2014,04,23620,race-ethnicity,Hispanic,0.8265018773466833,0.7762644786470011,0.8767392760463656,3
2014,04,23620,race-ethnicity,Other Races and Ethnicities,0.604186296944407,0.5657519645702684,0.6426206293185455,3
2014,04,23620,race-ethnicity,"White, Non-Hispanic",0.8135580717736879,0.7846024339744699,0.8425137095729058,3
2014,04,27400,all,All,0.8102743452769073,0.79691261452993,0.8236360760238847,1
2014,04,27400,race-ethnicity,"Black, Non-Hispanic",0.8685062094865538,0.7950647366528585,0.9419476823202492,1
2014,04,27400,race-ethnicity,Hispanic,0.7766786783459919,0.7309385931955611,0.8224187634964227,1
2014,04,27400,race-ethnicity,Other Races and Ethnicities,0.7898350584187471,0.7455318305583649,0.8341382862791293,1
2014,04,27400,race-ethnicity,"White, Non-Hispanic",0.817166975034715,0.8035632473577071,0.8307707027117229,1
2014,04,27820,all,All,0.7252001976113822,0.7102584691947361,0.7401419260280283,1
2014,04,27820,race-ethnicity,"Black, Non-Hispanic",0.7428336347123601,0.6753899427071164,0.8102773267176038,1
2014,04,27820,race-ethnicity,Hispanic,0.6926201258892207,0.6601843906857978,0.7250558610926436,1
2014,04,27820,race-ethnicity,Other Races and Ethnicities,0.7063091044025871,0.6583949582678663,0.7542232505373079,1
2014,04,27820,race-ethnicity,"White, Non-Hispanic",0.7467595694636354,0.7241633460239325,0.7693557929033383,1
2014,04,28380,all,All,0.7786358673423618,0.7525216339471142,0.8047501007376093,2.4694270582571014
2014,04,28380,race-ethnicity,"Black, Non-Hispanic",0.8267385756609467,0.7409258501301599,0.9125513011917334,2.4858757062146895
2014,04,28380,race-ethnicity,Hispanic,0.7522111404907813,0.7083946273737,0.7960276536078627,2.5361247947454846
2014,04,28380,race-ethnicity,Other Races and Ethnicities,0.6737815846478289,0.5509440293342178,0.79661913996144,2.375
2014,04,28380,race-ethnicity,"White, Non-Hispanic",0.8026309611828499,0.7759967977169143,0.8292651246487855,2.4487662066081137
2014,04,46000,all,All,0.7478563093231885,0.7348062017441845,0.7609064169021924,2
2014,04,46000,race-ethnicity,"Black, Non-Hispanic",0.6958938102641022,0.6289041346831594,0.7628834858450451,2
2014,04,46000,race-ethnicity,Hispanic,0.7145239894083185,0.6892713399737067,0.7397766388429303,2
2014,04,46000,race-ethnicity,Other Races and Ethnicities,0.7318505799705801,0.6857977244078253,0.777903435533335,2
2014,04,46000,race-ethnicity,"White, Non-Hispanic",0.7675992771286696,0.7529971881836024,0.7822013660737368,2
2014,04,54050,all,All,0.7890516945673199,0.775534028994775,0.8025693601398649,1.5124876913436576
2014,04,54050,race-ethnicity,"Black, Non-Hispanic",0.831136942513628,0.7611356136852915,0.9011382713419646,1.4960422163588392
2014,04,54050,race-ethnicity,Hispanic,0.73946307975632,0.6942496677838442,0.7846764917287957,1.4889705882352942
2014,04,54050,race-ethnicity,Other Races and Ethnicities,0.7943465131647072,0.7314723287196466,0.8572206976097677,1.5681544028950545
2014,04,54050,race-ethnicity,"White, Non-Hispanic",0.8005268068154945,0.7850726653893739,0.815980948241615,1.5139334788750485
2014,04,55000,all,All,0.7244114126692617,0.7179213080143676,0.7309015173241558,2
2014,04,55000,race-ethnicity,"Black, Non-Hispanic",0.6635390337256672,0.6364204025183294,0.6906576649330051,2
2014,04,55000,race-ethnicity,Hispanic,0.6687326128793991,0.6583898508174403,0.679075374941358,2
2014,04,55000,race-ethnicity,Other Races and Ethnicities,0.7205240212047747,0.6999698933097831,0.7410781490997662,2
2014,04,55000,race-ethnicity,"White, Non-Hispanic",0.7778271711342405,0.7693929864099482,0.7862613558585327,2
2014,04,65000,all,All,0.7980663162396409,0.784257670050455,0.8118749624288267,3
2014,04,65000,race-ethnicity,"Black, Non-Hispanic",0.6989193300111245,0.5697096958271606,0.8281289641950884,3
2014,04,65000,race-ethnicity,Hispanic,0.7879250886988125,0.7416524842335779,0.8341976931640471,3
2014,04,65000,race-ethnicity,Other Races and Ethnicities,0.7512468307362195,0.703486954244723,0.7990067072277159,3
2014,04,65000,race-ethnicity,"White, Non-Hispanic",0.8070569484597533,0.7922887512546501,0.8218251456648564,3
2014,04,71510,all,All,0.7711929703587527,0.7528100186208204,0.7895759220966849,1.909578544061303
2014,04,71510,race-ethnicity,"Black, Non-Hispanic",0.7512800042630142,0.6584688740810207,0.8440911344450077,1.9017857142857144
2014,04,71510,race-ethnicity,Hispanic,0.7540408344017332,0.7198785585006747,0.7882031103027917,2.0254237288135593
2014,04,71510,race-ethnicity,Other Races and Ethnicities,0.6905563917348144,0.6067728683758239,0.774339915093805,1.81994459833795
2014,04,71510,race-ethnicity,"White, Non-Hispanic",0.786211852809658,0.7647443031260425,0.8076794024932735,1.8692140416278349
2014,04,73000,all,All,0.7902245937383761,0.7689368629141593,0.8115123245625928,2.43453670276775
2014,04,73000,race-ethnicity,"Black, Non-Hispanic",0.6698155466824162,0.5810332383566016,0.7585978550082307,2.406626506024097
2014,04,73000,race-ethnicity,Hispanic,0.7851812638920475,0.7389721948051806,0.8313903329789143,2.372621240024555
2014,04,73000,race-ethnicity,Other Races and Ethnicities,0.6879494616756734,0.6222737075801005,0.7536252157712463,2.4350282485875705
2014,04,73000,race-ethnicity,"White, Non-Hispanic",0.8261163894758079,0.8019270869739512,0.8503056919776646,2.4546120058565153
2014,04,77000,all,All,0.7303479051446892,0.7187358173781708,0.7419599929112075,2
2014,04,77000,race-ethnicity,"Black, Non-Hispanic",0.7600785329730013,0.7161009959310339,0.8040560700149687,2
2014,04,77000,race-ethnicity,Hispanic,0.699983579652604,0.6820078719046119,0.7179592874005962,2
2014,04,77000,race-ethnicity,Other Races and Ethnicities,0.6849615660899505,0.6396408060075484,0.7302823261723527,2
2014,04,77000,race-ethnicity,"White, Non-Hispanic",0.7601962628439822,0.7456873610199367,0.7747051646680277,2
2014,04,85540,all,All,0.7116856408373118,0.6917407987370234,0.7316304829376001,2
2014,04,85540,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA
2014,04,85540,race-ethnicity,Hispanic,0.694216335540839,0.6695729281982811,0.7188597428833968,2
2014,04,85540,race-ethnicity,Other Races and Ethnicities,0.6300042140750105,0.5249817967803412,0.7350266313696798,2
2014,04,85540,race-ethnicity,"White, Non-Hispanic",0.7575838353681292,0.7244433744119894,0.7907242963242691,2
2014,05,23290,all,All,0.7790487651058673,0.7596374205906529,0.7984601096210817,2
2014,05,23290,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA
2014,05,23290,race-ethnicity,Hispanic,0.7617468088857948,0.7168294595492417,0.8066641582223479,2
2014,05,23290,race-ethnicity,Other Races and Ethnicities,0.7371578724485094,0.672851932760778,0.8014638121362407,2
2014,05,23290,race-ethnicity,"White, Non-Hispanic",0.78539608340098,0.7639583820361884,0.8068337847657716,2
2014,05,24550,all,All,0.7285562103048854,0.7095634755633373,0.7475489450464334,2
2014,05,24550,race-ethnicity,"Black, Non-Hispanic",0.6188315371525809,0.5217070030363185,0.7159560712688433,2
2014,05,24550,race-ethnicity,Hispanic,0.6931689520694427,0.630032271153987,0.7563056329848985,2
2014,05,24550,race-ethnicity,Other Races and Ethnicities,0.805955168952827,0.7439666840151267,0.8679436538905274,2
2014,05,24550,race-ethnicity,"White, Non-Hispanic",0.7321800162240328,0.7099117622520027,0.754448270196063,2
2014,05,35710,all,All,0.7239050287518903,0.7032774378065918,0.7445326196971889,2.3088875077688007
2014,05,35710,race-ethnicity,"Black, Non-Hispanic",0.6381028389985226,0.5484363552276605,0.7277693227693847,2.0934065934065935
2014,05,35710,race-ethnicity,Hispanic,NA,NA,NA,NA
2014,05,35710,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA
2014,05,35710,race-ethnicity,"White, Non-Hispanic",0.7301442079919629,0.7105269034918482,0.7497615124920776,2.340441176470588
2014,05,41000,all,All,0.7518284553263455,0.73005991639637,0.7735969942563209,1
2014,05,41000,race-ethnicity,"Black, Non-Hispanic",0.687721269774562,0.649376367784782,0.7260661717643421,1
2014,05,41000,race-ethnicity,Hispanic,0.7532928699108592,0.6848125967033029,0.8217731431184155,1
2014,05,41000,race-ethnicity,Other Races and Ethnicities,0.7524335854062529,0.6772280109298799,0.8276391598826259,1
2014,05,41000,race-ethnicity,"White, Non-Hispanic",0.808043272693654,0.783410692657229,0.8326758527300789,1
2014,05,66080,all,All,0.7783666424552265,0.7604498204972372,0.7962834644132157,3
2014,05,66080,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA
2014,05,66080,race-ethnicity,Hispanic,0.7619522344197219,0.7214669237749751,0.8024375450644687,3
2014,05,66080,race-ethnicity,Other Races and Ethnicities,0.736608368727903,0.6771196177588621,0.796097119696944,3
2014,05,66080,race-ethnicity,"White, Non-Hispanic",0.7846462334359152,0.764970616582418,0.8043218502894124,3
2014,06,00562,all,All,0.7923223011778888,0.7765901080904588,0.8080544942653188,2
2014,06,00562,race-ethnicity,"Black, Non-Hispanic",0.7558550547075895,0.6986662290068386,0.8130438804083404,2
2014,06,00562,race-ethnicity,Hispanic,0.759496535276663,0.7201839543333024,0.7988091162200237,2
2014,06,00562,race-ethnicity,Other Races and Ethnicities,0.7965556473852043,0.7680785864301871,0.8250327083402216,2
2014,06,00562,race-ethnicity,"White, Non-Hispanic",0.8216343460107157,0.7986906065560045,0.8445780854654269,2
2014,06,00884,all,All,0.7893176874247279,0.7680809371733236,0.8105544376761321,1.612006446414182
2014,06,00884,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA
2014,06,00884,race-ethnicity,Hispanic,0.8165350999959301,0.7769700468983792,0.856100153093481,1.6194225721784776
2014,06,00884,race-ethnicity,Other Races and Ethnicities,0.7620195842747292,0.7340639164760374,0.7899752520734209,1.5993788819875776
2014,06,00884,race-ethnicity,"White, Non-Hispanic",0.8068768285148302,0.7575060653816866,0.8562475916479738,1.6419753086419753
2014,06,02000,all,All,0.752217952847709,0.7402187899711195,0.7642171157242985,3
2014,06,02000,race-ethnicity,"Black, Non-Hispanic",0.7272615846886714,0.6434303577294648,0.811092811647878,3
2014,06,02000,race-ethnicity,Hispanic,0.7582880838370248,0.7416995520381165,0.7748766156359331,3
2014,06,02000,race-ethnicity,Other Races and Ethnicities,0.7552254940995978,0.7293413142296106,0.7811096739695851,3
2014,06,02000,race-ethnicity,"White, Non-Hispanic",0.7402089396644602,0.7178646189425996,0.7625532603863209,3
2014,06,02252,all,All,0.7071080574910009,0.6861965097018821,0.7280196052801198,2.0632443531827516
2014,06,02252,race-ethnicity,"Black, Non-Hispanic",0.6115281212571899,0.5436582316729895,0.6793980108413903,1.8513238289205705
2014,06,02252,race-ethnicity,Hispanic,0.702806345291042,0.6616698408598282,0.7439428497222559,1.9761444229529337
2014,06,02252,race-ethnicity,Other Races and Ethnicities,0.7375144486080486,0.6853917039848753,0.789637193231222,2.011441647597254
2014,06,02252,race-ethnicity,"White, Non-Hispanic",0.738609557049881,0.7067334804977531,0.7704856336020088,2.2088024564994884
2014,06,02364,all,All,0.6125046314746931,0.5901629961572877,0.6348462667920985,2.4590386940749696
2014,06,02364,race-ethnicity,"Black, Non-Hispanic",0.5583857071771408,0.4712345816184466,0.645536832735835,2.5290697674418605
2014,06,02364,race-ethnicity,Hispanic,0.6149039198833743,0.5790803993010373,0.6507274404657114,2.4725274725274726
2014,06,02364,race-ethnicity,Other Races and Ethnicities,0.6149641377911363,0.5175989547059842,0.7123293208762885,2.4613636363636364
2014,06,02364,race-ethnicity,"White, Non-Hispanic",0.6181817739939932,0.5864233003882253,0.6499402475997611,2.4440789473684212
2014,06,03526,all,All,0.7124320090672969,0.6994295391212775,0.7254344790133163,1.6179583197655487
2014,06,03526,race-ethnicity,"Black, Non-Hispanic",0.5894317281855815,0.5261835927031848,0.6526798636679783,1.5736263736263736
2014,06,03526,race-ethnicity,Hispanic,0.704851358413769,0.6869279538819406,0.7227747629455974,1.658825579369228
2014,06,03526,race-ethnicity,Other Races and Ethnicities,0.7331573176334603,0.687822692321976,0.7784919429449445,1.6255411255411256
2014,06,03526,race-ethnicity,"White, Non-Hispanic",0.7392200634562005,0.7167159303964854,0.7617241965159156,1.5751064653503677
2014,06,04982,all,All,0.7162077641821577,0.698405169528244,0.7340103588360714,2
2014,06,04982,race-ethnicity,"Black, Non-Hispanic",0.7055664308517009,0.6458795238765644,0.7652533378268374,2
2014,06,04982,race-ethnicity,Hispanic,0.7177482512445812,0.6954694306176149,0.7400270718715475,2
2014,06,04982,race-ethnicity,Other Races and Ethnicities,0.7113909970688336,0.6525358938310662,0.7702461003066009,2
2014,06,04982,race-ethnicity,"White, Non-Hispanic",0.7224905156850668,0.6715293458289977,0.773451685541136,2
2014,06,06000,all,All,0.7652479666157918,0.7454157830475783,0.7850801501840052,1
2014,06,06000,race-ethnicity,"Black, Non-Hispanic",0.6310756972111553,0.5353138489111627,0.7268375455111479,1
2014,06,06000,race-ethnicity,Hispanic,0.7544900033886818,0.6924645183245696,0.816515488452794,1
2014,06,06000,race-ethnicity,Other Races and Ethnicities,0.7080118694362018,0.6655510054316538,0.7504727334407497,1
2014,06,06000,race-ethnicity,"White, Non-Hispanic",0.8062972375325917,0.7833562509135097,0.8292382241516738,1
2014,06,08786,all,All,0.7730247042685034,0.7573851257455994,0.7886642827914075,2.7696820848683315
2014,06,08786,race-ethnicity,"Black, Non-Hispanic",0.7962328023146243,0.6941347558113913,0.8983308488178574,2.760233918128655
2014,06,08786,race-ethnicity,Hispanic,0.7707002362722896,0.7392971924936603,0.8021032800509188,2.823581560283688
2014,06,08786,race-ethnicity,Other Races and Ethnicities,0.7696339290072086,0.7435379978238255,0.7957298601905918,2.7619261926192618
2014,06,08786,race-ethnicity,"White, Non-Hispanic",0.7758110337028512,0.7515839988089995,0.8000380685967029,2.7313432835820897
2014,06,08954,all,All,0.8009485441144658,0.7813112672542637,0.8205858209746679,1
2014,06,08954,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA
2014,06,08954,race-ethnicity,Hispanic,0.8118526341152225,0.7761090036904885,0.8475962645399564,1
2014,06,08954,race-ethnicity,Other Races and Ethnicities,0.8232779104499245,0.7787516968429968,0.8678041240568521,1
2014,06,08954,race-ethnicity,"White, Non-Hispanic",0.7886888026659713,0.7577110652467108,0.8196665400852318,1
2014,06,11194,all,All,0.7237260466966448,0.6978305557638838,0.7496215376294058,1.3636573539598245
2014,06,11194,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA
2014,06,11194,race-ethnicity,Hispanic,0.7379709316239147,0.6731776045706628,0.8027642586771666,1.365612648221344
2014,06,11194,race-ethnicity,Other Races and Ethnicities,0.7502450024813334,0.6833509779487577,0.8171390270139092,1.2764084507042253
2014,06,11194,race-ethnicity,"White, Non-Hispanic",0.7143357752497961,0.6840833291579739,0.7445882213416183,1.3795779019242709
2014,06,11530,all,All,0.7583568749031377,0.7374439049765729,0.7792698448297026,1
2014,06,11530,race-ethnicity,"Black, Non-Hispanic",0.7680689647397768,0.7238163405952759,0.8123215888842777,1
2014,06,11530,race-ethnicity,Hispanic,0.7486672291757566,0.7151617465367053,0.7821727118148079,1
2014,06,11530,race-ethnicity,Other Races and Ethnicities,0.7860083685436011,0.748878331653114,0.8231384054340882,1
2014,06,11530,race-ethnicity,"White, Non-Hispanic",0.6675109893378124,0.5920404538444402,0.7429815248311846,1
2014,06,13014,all,All,0.7047435156018582,0.6804197062159615,0.729067324987755,1.5507299270072992
2014,06,13014,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA
2014,06,13014,race-ethnicity,Hispanic,0.6939668225423246,0.6415292654929485,0.7464043795917006,1.5632183908045978
2014,06,13014,race-ethnicity,Other Races and Ethnicities,0.6495169797742493,0.5634400216117852,0.7355939379367133,1.592057761732852
2014,06,13014,race-ethnicity,"White, Non-Hispanic",0.7119311708739879,0.6832064324534055,0.7406559092945704,1.5424575424575424
2014,06,13210,all,All,0.7823068346500969,0.7646499415955429,0.7999637277046509,2
2014,06,13210,race-ethnicity,"Black, Non-Hispanic",0.8057598356369372,0.7058856814066904,0.905633989867184,2
2014,06,13210,race-ethnicity,Hispanic,0.7844319589040336,0.7547608718549415,0.8141030459531258,2
2014,06,13210,race-ethnicity,Other Races and Ethnicities,0.7706185984341666,0.7394320264472843,0.8018051704210488,2
2014,06,13210,race-ethnicity,"White, Non-Hispanic",0.7870142484297568,0.7537619432345882,0.8202665536249253,2
2014,06,13214,all,All,0.7843666451156245,0.7656227291735871,0.8031105610576619,2
2014,06,13214,race-ethnicity,"Black, Non-Hispanic",0.8127044001866651,0.7050530566016757,0.9203557437716544,2
2014,06,13214,race-ethnicity,Hispanic,0.787515468339479,0.7553067717272688,0.8197241649516893,2
2014,06,13214,race-ethnicity,Other Races and Ethnicities,0.7721116086318781,0.7405910654923626,0.8036321517713936,2
2014,06,13214,race-ethnicity,"White, Non-Hispanic",0.7878928055665573,0.7537517427983473,0.8220338683347672,2
2014,06,13392,all,All,0.7487758969038417,0.731774202585452,0.7657775912222314,1
2014,06,13392,race-ethnicity,"Black, Non-Hispanic",0.7588427276969051,0.6886365564415604,0.8290488989522498,1
2014,06,13392,race-ethnicity,Hispanic,0.7248774681530403,0.69931295656718,0.7504419797389007,1
2014,06,13392,race-ethnicity,Other Races and Ethnicities,0.7812420084088789,0.7454948508983468,0.8169891659194111,1
2014,06,13392,race-ethnicity,"White, Non-Hispanic",0.7844723573553962,0.7548056393222754,0.814139075388517,1
2014,06,13588,all,All,0.7176855027731507,0.6906386173404168,0.7447323882058846,1
2014,06,13588,race-ethnicity,"Black, Non-Hispanic",0.6089985325899756,0.41935059743617453,0.7986464677437767,1
2014,06,13588,race-ethnicity,Hispanic,0.7929306064621363,0.726354270261299,0.8595069426629737,1
2014,06,13588,race-ethnicity,Other Races and Ethnicities,0.8076392168032527,0.7516229905903853,0.8636554430161201,1
2014,06,13588,race-ethnicity,"White, Non-Hispanic",0.6968919124256762,0.6701064237630863,0.7236774010882661,1
2014,06,14218,all,All,0.7517484499610635,0.7331549968010779,0.7703419031210491,1.899929692992735
2014,06,14218,race-ethnicity,"Black, Non-Hispanic",0.7101123894894878,0.6112746235718187,0.808950155407157,1.579710144927536
2014,06,14218,race-ethnicity,Hispanic,0.731167030541934,0.69528166560035,0.767052395483518,1.9690069576217584
2014,06,14218,race-ethnicity,Other Races and Ethnicities,0.7613204920689151,0.7094766402485222,0.8131643438893079,1.6383701188455009
2014,06,14218,race-ethnicity,"White, Non-Hispanic",0.7654739556078904,0.7385118661680368,0.7924360450477441,1.945380296069423
2014,06,15044,all,All,0.660153700975641,0.640168733202199,0.6801386687490829,2
2014,06,15044,race-ethnicity,"Black, Non-Hispanic",0.6105090107649893,0.5698081898861259,0.6512098316438527,2
2014,06,15044,race-ethnicity,Hispanic,0.6875753918870322,0.6645855376200955,0.7105652461539689,2
2014,06,15044,race-ethnicity,Other Races and Ethnicities,0.6014685948404414,0.4703107327052421,0.7326264569756407,2
2014,06,15044,race-ethnicity,"White, Non-Hispanic",NA,NA,NA,NA
2014,06,16000,all,All,0.7598443422981561,0.7426739294401541,0.7770147551561581,3
2014,06,16000,race-ethnicity,"Black, Non-Hispanic",0.6393304068624467,0.5680698759030078,0.7105909378218855,3
2014,06,16000,race-ethnicity,Hispanic,0.7518013088404955,0.7162956842165318,0.7873069334644591,3
2014,06,16000,race-ethnicity,Other Races and Ethnicities,0.7689117264137307,0.7301709180082295,0.8076525348192319,3
2014,06,16000,race-ethnicity,"White, Non-Hispanic",0.7740310252346265,0.7535475307629032,0.7945145197063499,3
2014,06,16350,all,All,0.7444373027484755,0.7286082139979126,0.7602663914990384,1.4747281634603897
2014,06,16350,race-ethnicity,"Black, Non-Hispanic",0.7148741823986475,0.6390159258496811,0.7907324389476139,1.4529411764705882
2014,06,16350,race-ethnicity,Hispanic,0.7307329157967505,0.7050278118344173,0.7564380197590836,1.4807792207792208
2014,06,16350,race-ethnicity,Other Races and Ethnicities,0.7314761057186563,0.6826186827894581,0.7803335286478544,1.5010845986984815
2014,06,16350,race-ethnicity,"White, Non-Hispanic",0.7660811530739507,0.7444281150618182,0.7877341910860833,1.4623887012588273
2014,06,16532,all,All,0.7983496149227585,0.7793801297516059,0.8173191000939111,1.6130539644256858
2014,06,16532,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA
2014,06,16532,race-ethnicity,Hispanic,0.794864358994412,0.7594683505739223,0.8302603674149017,1.624405705229794
2014,06,16532,race-ethnicity,Other Races and Ethnicities,0.7873038847345556,0.7467918689699283,0.8278159004991829,1.6760070052539404
2014,06,16532,race-ethnicity,"White, Non-Hispanic",0.8067357125057276,0.7836139723446142,0.8298574526668411,1.593562334854672
2014,06,17918,all,All,0.8394860225178058,0.8241302792850207,0.8548417657505909,2
2014,06,17918,race-ethnicity,"Black, Non-Hispanic",0.8169600114883194,0.7023747615488888,0.93154526142775,2
2014,06,17918,race-ethnicity,Hispanic,0.8157118289578498,0.7774362654780218,0.8539873924376777,2
2014,06,17918,race-ethnicity,Other Races and Ethnicities,0.8538333303096647,0.8304071401121258,0.8772595205072036,2
2014,06,17918,race-ethnicity,"White, Non-Hispanic",0.8326728220507524,0.8017103109289401,0.8636353331725648,2
2014,06,19766,all,All,0.7697212302076343,0.7480813021493834,0.7913611582658852,1
2014,06,19766,race-ethnicity,"Black, Non-Hispanic",0.823946514208535,0.7330125317810182,0.914880496636052,1
2014,06,19766,race-ethnicity,Hispanic,0.7822075827899685,0.7573956361172747,0.8070195294626623,1
2014,06,19766,race-ethnicity,Other Races and Ethnicities,0.7776793870426272,0.7131555160076495,0.8422032580776049,1
