year,state,place,subgroup_type,subgroup,share_employed,share_employed_lb,share_employed_ub,share_employed_quality
2014,06,06000,gender,Female,0.726356915769717,0.7005648397735796,0.7521489917658543,1
2014,06,06000,gender,Male,0.8048257581663679,0.7773722943547716,0.8322792219779642,1
2014,06,08786,all,All,0.7730247042685034,0.7573851257455994,0.7886642827914075,2.7696820848683315
2014,06,08786,gender,Female,0.7051508021649815,0.6831867930864777,0.7271148112434853,2.7652519893899203
2014,06,08786,gender,Male,0.8442555691640157,0.8252851226078624,0.863226015720169,2.774374824388873
2014,06,08954,all,All,0.8009485441144658,0.7813112672542637,0.8205858209746679,1
2014,06,08954,gender,Female,0.7740144851202643,0.74490062345773,0.8031283467827985,1
2014,06,08954,gender,Male,0.828568462549686,0.8006575772063097,0.8564793478930622,1
2014,06,11194,all,All,0.7237260466966448,0.6978305557638838,0.7496215376294058,1.3636573539598245
2014,06,11194,gender,Female,0.6585159830910918,0.6203289336508796,0.6967030325313041,1.3549107142857142
2014,06,11194,gender,Male,0.7878003079032447,0.7590949845941335,0.816505631212356,1.3730272596843616
2014,06,11530,all,All,0.7583568749031377,0.7374439049765729,0.7792698448297026,1
2014,06,11530,gender,Female,0.7123714936747996,0.6799507977245334,0.7447921896250658,1
2014,06,11530,gender,Male,0.8057436497852609,0.7790759797863188,0.832411319784203,1
2014,06,13014,all,All,0.7047435156018582,0.6804197062159615,0.729067324987755,1.5507299270072992
2014,06,13014,gender,Female,0.6548105927451818,0.6210998579023771,0.6885213275879866,1.546043165467626
2014,06,13014,gender,Male,0.7545911836912012,0.722612754868087,0.7865696125143153,1.5555555555555556
2014,06,13210,all,All,0.7823068346500969,0.7646499415955429,0.7999637277046509,2
2014,06,13210,gender,Female,0.7058090453949573,0.6780326851553766,0.7335854056345379,2
2014,06,13210,gender,Male,0.862729374973521,0.8409397859824902,0.8845189639645518,2
2014,06,13214,all,All,0.7843666451156245,0.7656227291735871,0.8031105610576619,2
2014,06,13214,gender,Female,0.708548700132548,0.6791511721843284,0.7379462280807676,2
2014,06,13214,gender,Male,0.8640130508295976,0.8411053354831923,0.8869207661760028,2
2014,06,13392,all,All,0.7487758969038417,0.731774202585452,0.7657775912222314,1
2014,06,13392,gender,Female,0.6676868726095057,0.6442502789030075,0.6911234663160039,1
2014,06,13392,gender,Male,0.838550593587702,0.8197237812494299,0.8573774059259741,1
2014,06,13588,all,All,0.7176855027731507,0.6906386173404168,0.7447323882058846,1
2014,06,13588,gender,Female,0.6919613464309634,0.656599273689741,0.7273234191721858,1
2014,06,13588,gender,Male,0.7436767916601439,0.7008216060995034,0.7865319772207844,1
2014,06,14218,all,All,0.7517484499610635,0.7331549968010779,0.7703419031210491,1.899929692992735
2014,06,14218,gender,Female,0.7004395815551332,0.6734519342918575,0.7274272288184089,1.9006864988558352
2014,06,14218,gender,Male,0.8049867606036266,0.7785915481265024,0.8313819730807508,1.899135446685879
2014,06,15044,all,All,0.660153700975641,0.640168733202199,0.6801386687490829,2
2014,06,15044,gender,Female,0.5737559829575143,0.5439905803722863,0.6035213855427423,2
2014,06,15044,gender,Male,0.7499961589808418,0.7247121404519391,0.7752801775097445,2
2014,06,16000,all,All,0.7598443422981561,0.7426739294401541,0.7770147551561581,3
2014,06,16000,gender,Female,0.7056077670003291,0.6822647493545042,0.728950784646154,3
2014,06,16000,gender,Male,0.8156416885811634,0.7948741030282429,0.8364092741340838,3
2014,06,16350,all,All,0.7444373027484755,0.7286082139979126,0.7602663914990384,1.4747281634603897
2014,06,16350,gender,Female,0.6470269930764766,0.6193009403913379,0.6747530457616153,1.4765679645605037
2014,06,16350,gender,Male,0.8429758628875167,0.8237579719090107,0.8621937538660227,1.472794117647059
2014,06,16532,all,All,0.7983496149227585,0.7793801297516059,0.8173191000939111,1.6130539644256858
2014,06,16532,gender,Female,0.7319529664545695,0.7015653385967962,0.7623405943123429,1.6094933022714035
2014,06,16532,gender,Male,0.8606100918670645,0.8389656900255786,0.8822544937085504,1.616875
2014,06,17918,all,All,0.8394860225178058,0.8241302792850207,0.8548417657505909,2
2014,06,17918,gender,Female,0.8085110041400855,0.7862723457749121,0.8307496625052588,2
2014,06,17918,gender,Male,0.8706111594672755,0.851053183690757,0.890169135243794,2
2014,06,19766,all,All,0.7697212302076343,0.7480813021493834,0.7913611582658852,1
2014,06,19766,gender,Female,0.7010271531324381,0.6702523070322869,0.7318019992325894,1
2014,06,19766,gender,Male,0.8428495924204445,0.8102601623689946,0.8754390224718945,1
2014,06,21712,all,All,0.7378879028282854,0.7222649098572942,0.7535108957992767,2
2014,06,21712,gender,Female,0.6716415621973475,0.6470887510630333,0.6961943733316617,2
2014,06,21712,gender,Male,0.8043604614928533,0.7819670157597642,0.8267539072259424,2
2014,06,22020,all,All,0.7590635872446955,0.7420188584268079,0.776108316062583,1.4578018521754326
2014,06,22020,gender,Female,0.7062286086598746,0.6785487748645413,0.7339084424552078,1.4588235294117646
2014,06,22020,gender,Male,0.816259682858237,0.7954403917678589,0.8370789739486152,1.4566278633120542
2014,06,22230,all,All,0.6893337994590125,0.6670608649600747,0.7116067339579504,1
2014,06,22230,gender,Female,0.5708826840936922,0.540503068671152,0.6012622995162324,1
2014,06,22230,gender,Male,0.8060161484580848,0.7790663667491181,0.8329659301670514,1
2014,06,22804,all,All,0.6945294666990705,0.6732849316210687,0.7157740017770722,1.465201465201465
2014,06,22804,gender,Female,0.590587037761084,0.5606556123432888,0.6205184631788793,1.4606211869107044
2014,06,22804,gender,Male,0.7991305419025633,0.7742787352184978,0.8239823485866288,1.4699312714776631
2014,06,23182,all,All,0.7570996355635015,0.7366223702065294,0.7775769009204735,1
2014,06,23182,gender,Female,0.6957758736109252,0.6664273590077935,0.7251243882140569,1
2014,06,23182,gender,Male,0.8218476109697483,0.7964536402020664,0.8472415817374302,1
2014,06,24638,all,All,0.786963726281538,0.7667314001964839,0.8071960523665921,2
2014,06,24638,gender,Female,0.7125446640692144,0.6831392305645057,0.741950097573923,2
2014,06,24638,gender,Male,0.860855120844748,0.8345963288742362,0.8871139128152599,2
2014,06,24680,all,All,0.6872790746274998,0.6691141543628717,0.705443994892128,1
2014,06,24680,gender,Female,0.5962171778920181,0.5715762663199115,0.6208580894641247,1
2014,06,24680,gender,Male,0.7819033582103068,0.7561718203414537,0.8076348960791598,1
2014,06,26000,all,All,0.7583886276717755,0.744996146353629,0.771781108989922,2
2014,06,26000,gender,Female,0.6586249765889927,0.6379391880176135,0.6793107651603718,2
2014,06,26000,gender,Male,0.8617146908032555,0.8431131316932846,0.8803162499132263,2
2014,06,27000,all,All,0.6661764882143233,0.6541175806211862,0.6782353958074604,2.5736885358170114
2014,06,27000,gender,Female,0.6065834628394433,0.589555114507785,0.6236118111711016,2.5737422009823443
2014,06,27000,gender,Male,0.727413039579435,0.7116810323129942,0.7431450468458759,2.5736313481397652
2014,06,28000,all,All,0.7503391126216145,0.7302284925947946,0.7704497326484343,3
2014,06,28000,gender,Female,0.667976854000249,0.6420660524691331,0.6938876555313649,3
2014,06,28000,gender,Male,0.8327589624836954,0.8071095414831837,0.8584083834842071,3
2014,06,29000,all,All,0.7513432328735686,0.736911880859899,0.7657745848872383,3
2014,06,29000,gender,Female,0.6802045630879745,0.6566768220728478,0.7037323041031012,3
2014,06,29000,gender,Male,0.8197501811575308,0.7995912631222104,0.8399090991928513,3
2014,06,30000,all,All,0.7464513268073347,0.7318376166395276,0.7610650369751418,2
2014,06,30000,gender,Female,0.6900681490895665,0.6675324963520692,0.7126038018270637,2
2014,06,30000,gender,Male,0.8064526548326478,0.7836599005105858,0.8292454091547099,2
2014,06,32548,all,All,0.7360320826334295,0.7150541847150079,0.757009980551851,2
2014,06,32548,gender,Female,0.6397362963275701,0.6065380479185708,0.6729345447365694,2
2014,06,32548,gender,Male,0.838039145883611,0.8152048399333179,0.860873451833904,2
2014,06,33000,all,All,0.75289893834271,0.7328498125322649,0.7729480641531552,1
2014,06,33000,gender,Female,0.6734235308394877,0.6454841024672824,0.701362959211693,1
2014,06,33000,gender,Male,0.8307100033088587,0.8076340824068928,0.8537859242108246,1
2014,06,33182,all,All,0.6430301138113468,0.6234210059170904,0.6626392217056032,2.553396549043992
2014,06,33182,gender,Female,0.5625037630916516,0.5345992974223868,0.5904082287609165,2.5545916841160636
2014,06,33182,gender,Male,0.7281236306618557,0.7013322341103222,0.7549150272133892,2.55210355987055
2014,06,33434,all,All,0.6170816054997146,0.593284133452012,0.6408790775474171,2.2895807895807896
2014,06,33434,gender,Female,0.5284817385920486,0.4988815170903124,0.5580819600937849,2.287814313346228
2014,06,33434,gender,Male,0.7111711272321023,0.6790179521427451,0.7433243023214595,2.2915414340918847
2014,06,36000,all,All,0.7940585228494343,0.7761103200695303,0.8120067256293384,3
2014,06,36000,gender,Female,0.7430518893205519,0.7176792033814615,0.7684245752596423,3
2014,06,36000,gender,Male,0.8449457072854551,0.8230919775670197,0.8667994370038906,3
2014,06,36448,all,All,0.6966184417629192,0.6738702101250725,0.7193666734007659,2.3190984578884937
2014,06,36448,gender,Female,0.5899430436574931,0.5595694030724463,0.6203166842425398,2.3077617328519855
2014,06,36448,gender,Male,0.8035097201474173,0.7736734235015883,0.8333460167932463,2.331665832916458
2014,06,36546,all,All,0.716418513569996,0.6959812959237197,0.7368557312162722,1
2014,06,36546,gender,Female,0.6525993702038567,0.6193464477969788,0.6858522926107347,1
2014,06,36546,gender,Male,0.7938236682452178,0.7679478147880584,0.8196995217023771,1
2014,06,36770,all,All,0.7748816228570101,0.7583454617572561,0.7914177839567641,1.6508186397984888
2014,06,36770,gender,Female,0.6803206996477282,0.6546588561781317,0.7059825431173248,1.6570564516129032
2014,06,36770,gender,Male,0.8733244050478628,0.8572182444423824,0.8894305656533432,1.644045534150613
2014,06,37692,all,All,0.7066037692680233,0.6899271929251409,0.7232803456109056,2.4656420865967195
2014,06,37692,gender,Female,0.6114914004496421,0.5831329586720657,0.6398498422272185,2.4665503199534613
2014,06,37692,gender,Male,0.8020515605441816,0.7787013395787107,0.8254017815096525,2.464704115349955
2014,06,39496,all,All,0.8001362447130832,0.7855881377251264,0.81468435170104,2.6094931080480213
2014,06,39496,gender,Female,0.7235607806374694,0.7020637899003871,0.7450577713745518,2.6124463519313306
2014,06,39496,gender,Male,0.8801025919118672,0.8644325133187483,0.8957726705049862,2.606319188191882
2014,06,39892,all,All,0.7679504023651973,0.7502565967126664,0.7856442080177282,2
2014,06,39892,gender,Female,0.7096454147042844,0.6861770861543293,0.7331137432542396,2
2014,06,39892,gender,Male,0.8281606219970229,0.8041529408472046,0.8521683031468412,2
2014,06,40130,all,All,0.6379745690858986,0.6150167418119511,0.660932396359846,1
2014,06,40130,gender,Female,0.5741983389626888,0.5456174170573047,0.6027792608680729,1
2014,06,40130,gender,Male,0.7063732987344202,0.6736904664021107,0.7390561310667297,1
2014,06,41992,all,All,0.7976932971582372,0.7856172476688168,0.8097693466476577,2
2014,06,41992,gender,Female,0.7019341616498015,0.6818844430499531,0.7219838802496499,2
2014,06,41992,gender,Male,0.8959076875916884,0.8821229928987512,0.9096923822846256,2
2014,06,43000,all,All,0.74321178225761,0.7324844826388613,0.7539390818763586,2
2014,06,43000,gender,Female,0.6714475137678804,0.654997827953242,0.6878971995825187,2
2014,06,43000,gender,Male,0.8166218121498315,0.8026989512125678,0.8305446730870952,2
2014,06,44000,all,All,0.7485889432126043,0.7453430189276405,0.751834867497568,1
2014,06,44000,gender,Female,0.672310277523958,0.6670810701176988,0.6775394849302172,1
2014,06,44000,gender,Male,0.8229304209396883,0.8185791668421708,0.8272816750372057,1
2014,06,45484,all,All,0.7255130374000138,0.7075674155508556,0.7434586592491721,3
2014,06,45484,gender,Female,0.6339214842775881,0.6074242481885255,0.6604187203666507,3
2014,06,45484,gender,Male,0.8205310952547978,0.7962702767676433,0.8447919137419524,3
2014,06,46842,all,All,0.6951446096618835,0.6750812459633552,0.7152079733604119,2.5372622388525103
2014,06,46842,gender,Female,0.6001274214785319,0.5695942315388001,0.6306606114182638,2.534981905910736
2014,06,46842,gender,Male,0.7922632854519598,0.768574158162047,0.8159524127418726,2.539703034215623
2014,06,46898,all,All,0.6798233246132905,0.6582322245942266,0.7014144246323545,2.4090489381348106
2014,06,46898,gender,Female,0.6067867443286044,0.5775772543752716,0.6359962342819371,2.4088274632189033
2014,06,46898,gender,Male,0.7557124101265785,0.7311226471329375,0.7803021731202195,2.4092867400670177
2014,06,47766,all,All,0.7785414539941714,0.7623931188744729,0.7946897891138699,2
2014,06,47766,gender,Female,0.68415619889184,0.6583126219248421,0.7099997758588379,2
2014,06,47766,gender,Male,0.8708149474614771,0.8522320821434164,0.8893978127795379,2
2014,06,48256,all,All,0.7898551819421792,0.7745861635692661,0.8051242003150922,1.434831043445971
2014,06,48256,gender,Female,0.6929584243472353,0.6689033458891687,0.717013502805302,1.4321608040201006
2014,06,48256,gender,Male,0.8876380076053099,0.867406590322686,0.9078694248879338,1.4376923076923076
2014,06,48354,all,All,0.6588164072792446,0.6434782966112662,0.674154517947223,1
2014,06,48354,gender,Female,0.5858511668554328,0.5600917759646801,0.6116105577461856,1
2014,06,48354,gender,Male,0.7363191131671687,0.7172874520166397,0.7553507743176977,1
2014,06,49270,all,All,0.6758766403825092,0.6572026588531865,0.6945506219118318,1
2014,06,49270,gender,Female,0.5945364412241814,0.5674789098476117,0.621593972600751,1
2014,06,49270,gender,Male,0.7659697566234167,0.7390766271587736,0.7928628860880598,1
2014,06,49670,all,All,0.7930189119775859,0.7769090365435061,0.8091287874116657,2
2014,06,49670,gender,Female,0.7033324685738543,0.6795614771706204,0.7271034599770883,2
2014,06,49670,gender,Male,0.8809265124020434,0.8631650615621747,0.8986879632419122,2
2014,06,50076,all,All,0.7280670397885789,0.7077985739082814,0.7483355056688764,2.4395556523633197
2014,06,50076,gender,Female,0.6469211987465935,0.6155378633593311,0.6783045341338558,2.4371381306865176
2014,06,50076,gender,Male,0.8164673469852474,0.791500477451543,0.8414342165189518,2.442245743212149
2014,06,50258,all,All,0.7946477028165061,0.7777708245406041,0.8115245810924081,2
2014,06,50258,gender,Female,0.737772917530827,0.7089902002151904,0.7665556348464635,2
2014,06,50258,gender,Male,0.8506836082627434,0.8301696013927912,0.8711976151326956,2
2014,06,51182,all,All,0.7836227116428107,0.7685751033869472,0.7986703198986742,2.7047728579643473
2014,06,51182,gender,Female,0.6946809572220976,0.6723113928431123,0.7170505216010828,2.703121540845694
2014,06,51182,gender,Male,0.8763951339826737,0.8576972946152791,0.8950929733500682,2.7065581617999044
2014,06,52526,all,All,0.7411033406134462,0.7190630226389692,0.7631436585879232,1
2014,06,52526,gender,Female,0.644032156960124,0.607549255126582,0.6805150587936659,1
2014,06,52526,gender,Male,0.8380545429066295,0.8111056557330344,0.8650034300802246,1
2014,06,53000,all,All,0.7514031224001995,0.7405665040952344,0.7622397407051645,3
2014,06,53000,gender,Female,0.6943841534932803,0.6790016559188449,0.7097666510677157,3
2014,06,53000,gender,Male,0.810088279647097,0.7950533537005647,0.8251232055936292,3
2014,06,53322,all,All,0.719268375358145,0.6997314484387561,0.7388053022775339,2
2014,06,53322,gender,Female,0.6188200881391936,0.5907331052695314,0.6469070710088559,2
2014,06,53322,gender,Male,0.8170506712292107,0.7905869348556913,0.8435144076027301,2
2014,06,53896,all,All,0.7317512094869097,0.7145622255949472,0.7489401933788723,1
2014,06,53896,gender,Female,0.6456444638167169,0.6208558255083311,0.6704331021251028,1
2014,06,53896,gender,Male,0.81961230535831,0.7921831586483759,0.8470414520682441,1
2014,06,53980,all,All,0.792834015665401,0.7779454063227303,0.8077226250080717,1.5915238954012625
2014,06,53980,gender,Female,0.7219077189646139,0.6967089446705266,0.7471064932587013,1.59526609820641
2014,06,53980,gender,Male,0.8625966056671037,0.841078515088937,0.8841146962452704,1.5876114355979096
2014,06,54652,all,All,0.7590204372257446,0.742868389460206,0.7751724849912833,1
2014,06,54652,gender,Female,0.6784409819835082,0.6548416059998494,0.702040357967167,1
2014,06,54652,gender,Male,0.8367040043815075,0.8155828722699585,0.8578251364930565,1
2014,06,55156,all,All,0.665617212093665,0.6471505145618365,0.6840839096254935,1
2014,06,55156,gender,Female,0.5497070066099663,0.5209185265455047,0.5784954866744279,1
2014,06,55156,gender,Male,0.7882427969522918,0.7654092138504397,0.811076380054144,1
2014,06,56000,all,All,0.7976775589763974,0.779178382403743,0.8161767355490517,3
2014,06,56000,gender,Female,0.7458758379537401,0.7179356466857743,0.773816029221706,3
2014,06,56000,gender,Male,0.8473643976294714,0.82316042549227,0.8715683697666727,3
2014,06,56700,all,All,0.6814100422042454,0.6603124301814932,0.7025076542269976,2.701253918495298
2014,06,56700,gender,Female,0.5610059518238985,0.5248675825958414,0.5971443210519555,2.6997167138810196
2014,06,56700,gender,Male,0.803657133320268,0.779357703656981,0.827956562983555,2.702895419187554
2014,06,57456,all,All,0.7179628940424775,0.6955822475382867,0.7403435405466683,2
2014,06,57456,gender,Female,0.6671281097648855,0.6347374714082124,0.6995187481215586,2
2014,06,57456,gender,Male,0.7723604868052253,0.7406215245131653,0.8040994490972853,2
2014,06,57792,all,All,0.7976932971582372,0.7856172476688168,0.8097693466476577,3
2014,06,57792,gender,Female,0.7019341616498014,0.6818844430499529,0.7219838802496499,3
2014,06,57792,gender,Male,0.8959076875916884,0.8821229928987513,0.9096923822846256,3
2014,06,58072,all,All,0.7004334040544239,0.682972845141353,0.7178939629674947,1
2014,06,58072,gender,Female,0.6030958169087747,0.5760499548183159,0.6301416789992335,1
2014,06,58072,gender,Male,0.8004710985013865,0.7741019255846501,0.826840271418123,1
2014,06,59444,all,All,0.7296589366288633,0.7123907015583939,0.7469271716993326,2.7123893805309733
2014,06,59444,gender,Female,0.6931390783872462,0.6668657734838968,0.7194123832905956,2.714497041420118
2014,06,59444,gender,Male,0.7687228504324429,0.745390398798876,0.7920553020660098,2.710104250200481
2014,06,59451,all,All,0.763198860067216,0.7411675810520937,0.7852301390823384,1
2014,06,59451,gender,Female,0.7098746220119682,0.6823733688764487,0.7373758751474876,1
2014,06,59451,gender,Male,0.8199273752164643,0.7864575014159009,0.8533972490170277,1
2014,06,59920,all,All,0.6655649272696091,0.6443972421328297,0.6867326124063886,2
2014,06,59920,gender,Female,0.6417133343423641,0.6148614969618075,0.6685651717229207,2
2014,06,59920,gender,Male,0.6908956471420304,0.6616544771637947,0.7201368171202662,2
