"state","puma22","place","stab","PlaceName","PUMA22name","pop20","afact2","afact"
"10","00301","60290","DE","Rehoboth Beach city, DE","Sussex East",1108,1,0.0094 
"10","00301","64840","DE","Selbyville town, DE","Sussex East",2878,1,0.0243 
"10","00301","67700","DE","South Bethany town, DE","Sussex East",451,1,0.0038 
"10","00301","99999","DE","[not in a place]","Sussex East",96299,0.1711,0.8143 
"10","00302","05820","DE","Bethel town, DE","Sussex West",239,1,0.002 
"10","00302","06730","DE","Blades town, DE","Sussex West",1179,1,0.0099 
"10","00302","08680","DE","Bridgeville town, DE","Sussex West",2568,1,0.0216 
"10","00302","20380","DE","Delmar town, DE","Sussex West",2027,1,0.017 
"10","00302","24020","DE","Ellendale town, DE","Sussex West",487,1,0.0041 
"10","00302","29090","DE","Georgetown town, DE","Sussex West",7134,1,0.0599 
"10","00302","31560","DE","Greenwood town, DE","Sussex West",990,1,0.0083 
"10","00302","41310","DE","Laurel town, DE","Sussex West",3865,1,0.0324 
"10","00302","42480","DE","Lincoln CDP, DE","Sussex West",894,1,0.0075 
"10","00302","47420","DE","Milford city, DE","Sussex West",7074,0.6322,0.0594 
"10","00302","47940","DE","Millsboro town, DE","Sussex West",6863,1,0.0576 
"10","00302","64320","DE","Seaford city, DE","Sussex West",7957,1,0.0668 
"10","00302","67050","DE","Slaughter Beach town, DE","Sussex West",218,1,0.0018 
"10","00302","99999","DE","[not in a place]","Sussex West",77626,0.1379,0.6517 
"11","00101","50000","DC","Washington city, DC","District of Columbia (West)",110761,0.1606,1 
"11","00102","50000","DC","Washington city, DC","District of Columbia (North)",109790,0.1592,1 
"11","00103","50000","DC","Washington city, DC","District of Columbia (Northeast)",109870,0.1593,1 
"11","00104","50000","DC","Washington city, DC","District of Columbia (East)",138727,0.2012,1 
"11","00105","50000","DC","Washington city, DC","District of Columbia (Central)",113382,0.1644,1 
"11","00106","50000","DC","Washington city, DC","District of Columbia (South Central)",107015,0.1552,1 
"12","00101","25175","FL","Gainesville city, FL","Alachua County (Central)--Gainesville City (Central)",136538,0.9678,0.8691 
"12","00101","99999","FL","[not in a place]","Alachua County (Central)--Gainesville City (Central)",20569,0.0042,0.1309 
"12","00102","00375","FL","Alachua city, FL","Alachua County (Outer)",10574,1,0.0871 
"12","00102","01775","FL","Archer city, FL","Alachua County (Outer)",1140,1,0.0094 
"12","00102","25175","FL","Gainesville city, FL","Alachua County (Outer)",4547,0.0322,0.0375 
"12","00102","29275","FL","Hawthorne city, FL","Alachua County (Outer)",1478,1,0.0122 
"12","00102","30525","FL","High Springs city, FL","Alachua County (Outer)",6215,1,0.0512 
"12","00102","37300","FL","La Crosse town, FL","Alachua County (Outer)",316,1,0.0026 
"12","00102","45225","FL","Micanopy town, FL","Alachua County (Outer)",648,1,0.0053 
"12","00102","48200","FL","Newberry city, FL","Alachua County (Outer)",7342,1,0.0605 
"12","00102","74925","FL","Waldo city, FL","Alachua County (Outer)",846,1,0.007 
"12","00102","99999","FL","[not in a place]","Alachua County (Outer)",88255,0.018,0.7272 
"12","00398","09700","FL","Callahan town, FL","Baker & Nassau Counties",1526,1,0.0129 
"12","00398","22175","FL","Fernandina Beach city, FL","Baker & Nassau Counties",13052,1,0.11 
"12","00398","26075","FL","Glen St. Mary town, FL","Baker & Nassau Counties",463,1,0.0039 
"12","00398","30750","FL","Hilliard town, FL","Baker & Nassau Counties",2967,1,0.025 
"12","00398","41950","FL","Macclenny city, FL","Baker & Nassau Counties",7304,1,0.0616 
"12","00398","47787","FL","Nassau Village-Ratliff CDP, FL","Baker & Nassau Counties",5561,1,0.0469 
"12","00398","79175","FL","Yulee CDP, FL","Baker & Nassau Counties",14195,1,0.1197 
"12","00398","99999","FL","[not in a place]","Baker & Nassau Counties",73543,0.015,0.62 
"12","00500","09725","FL","Callaway city, FL","Bay County",13045,1,0.0745 
"12","00500","11150","FL","Cedar Grove CDP, FL","Bay County",3148,1,0.018 
"12","00500","37500","FL","Laguna Beach CDP, FL","Bay County",4330,1,0.0247 
"12","00500","41562","FL","Lower Grand Lagoon CDP, FL","Bay County",4398,1,0.0251 
"12","00500","41825","FL","Lynn Haven city, FL","Bay County",18695,1,0.1067 
"12","00500","44300","FL","Mexico Beach city, FL","Bay County",916,1,0.0052 
"12","00500","54700","FL","Panama City city, FL","Bay County",32939,1,0.188 
"12","00500","54725","FL","Panama City Beach city, FL","Bay County",18094,1,0.1033 
"12","00500","55075","FL","Parker city, FL","Bay County",4010,1,0.0229 
"12","00500","58962","FL","Pretty Bayou CDP, FL","Bay County",2911,1,0.0166 
"12","00500","68275","FL","Springfield city, FL","Bay County",8075,1,0.0461 
"12","00500","72875","FL","Tyndall AFB CDP, FL","Bay County",139,1,0.0008 
"12","00500","73312","FL","Upper Grand Lagoon CDP, FL","Bay County",15778,1,0.09 
"12","00500","99999","FL","[not in a place]","Bay County",48738,0.0099,0.2782 
"12","00798","01353","FL","Andrews CDP, FL","Bradford, Columbia, Dixie, Gilchrist, Levy, & Union Counties",837,1,0.0044 
"12","00798","04975","FL","Bell town, FL","Bradford, Columbia, Dixie, Gilchrist, Levy, & Union Counties",518,1,0.0027 
"12","00798","08700","FL","Bronson town, FL","Bradford, Columbia, Dixie, Gilchrist, Levy, & Union Counties",1140,1,0.0059 
"12","00798","08725","FL","Brooker town, FL","Bradford, Columbia, Dixie, Gilchrist, Levy, & Union Counties",322,1,0.0017 
"12","00798","11225","FL","Cedar Key city, FL","Bradford, Columbia, Dixie, Gilchrist, Levy, & Union Counties",687,1,0.0036 
"12","00798","11925","FL","Chiefland city, FL","Bradford, Columbia, Dixie, Gilchrist, Levy, & Union Counties",2316,1,0.0121 
"12","00798","15575","FL","Cross City town, FL","Bradford, Columbia, Dixie, Gilchrist, Levy, & Union Counties",1689,1,0.0088 
"12","00798","19025","FL","East Bronson CDP, FL","Bradford, Columbia, Dixie, Gilchrist, Levy, & Union Counties",2025,1,0.0106 
"12","00798","19575","FL","East Williston CDP, FL","Bradford, Columbia, Dixie, Gilchrist, Levy, & Union Counties",780,1,0.0041 
"12","00798","21850","FL","Fanning Springs city, FL","Bradford, Columbia, Dixie, Gilchrist, Levy, & Union Counties",1182,1,0.0062 
"12","00798","22475","FL","Five Points CDP, FL","Bradford, Columbia, Dixie, Gilchrist, Levy, & Union Counties",1076,1,0.0056 
"12","00798","24500","FL","Fort White town, FL","Bradford, Columbia, Dixie, Gilchrist, Levy, & Union Counties",618,1,0.0032 
"12","00798","28575","FL","Hampton city, FL","Bradford, Columbia, Dixie, Gilchrist, Levy, & Union Counties",432,1,0.0023 
"12","00798","32650","FL","Horseshoe Beach town, FL","Bradford, Columbia, Dixie, Gilchrist, Levy, & Union Counties",165,1,0.0009 
"12","00798","33800","FL","Inglis town, FL","Bradford, Columbia, Dixie, Gilchrist, Levy, & Union Counties",1476,1,0.0077 
"12","00798","37650","FL","Lake Butler city, FL","Bradford, Columbia, Dixie, Gilchrist, Levy, & Union Counties",1986,1,0.0104 
"12","00798","37775","FL","Lake City city, FL","Bradford, Columbia, Dixie, Gilchrist, Levy, & Union Counties",12329,1,0.0643 
"12","00798","39700","FL","Lawtey city, FL","Bradford, Columbia, Dixie, Gilchrist, Levy, & Union Counties",636,1,0.0033 
"12","00798","42787","FL","Manatee Road CDP, FL","Bradford, Columbia, Dixie, Gilchrist, Levy, & Union Counties",2484,1,0.013 
"12","00798","46725","FL","Morriston CDP, FL","Bradford, Columbia, Dixie, Gilchrist, Levy, & Union Counties",165,1,0.0009 
"12","00798","53500","FL","Otter Creek town, FL","Bradford, Columbia, Dixie, Gilchrist, Levy, & Union Counties",108,1,0.0006 
"12","00798","59400","FL","Raiford town, FL","Bradford, Columbia, Dixie, Gilchrist, Levy, & Union Counties",224,1,0.0012 
"12","00798","59450","FL","Rainbow Lakes Estates CDP, FL","Bradford, Columbia, Dixie, Gilchrist, Levy, & Union Counties",131,0.0381,0.0007 
"12","00798","59475","FL","Raleigh CDP, FL","Bradford, Columbia, Dixie, Gilchrist, Levy, & Union Counties",357,1,0.0019 
"12","00798","68435","FL","Spring Ridge CDP, FL","Bradford, Columbia, Dixie, Gilchrist, Levy, & Union Counties",442,1,0.0023 
"12","00798","68525","FL","Starke city, FL","Bradford, Columbia, Dixie, Gilchrist, Levy, & Union Counties",5796,1,0.0302 
"12","00798","72350","FL","Trenton city, FL","Bradford, Columbia, Dixie, Gilchrist, Levy, & Union Counties",2015,1,0.0105 
"12","00798","75300","FL","Watertown CDP, FL","Bradford, Columbia, Dixie, Gilchrist, Levy, & Union Counties",3018,1,0.0157 
"12","00798","77825","FL","Williston city, FL","Bradford, Columbia, Dixie, Gilchrist, Levy, & Union Counties",2976,1,0.0155 
"12","00798","77837","FL","Williston Highlands CDP, FL","Bradford, Columbia, Dixie, Gilchrist, Levy, & Union Counties",2591,1,0.0135 
"12","00798","78775","FL","Worthington Springs town, FL","Bradford, Columbia, Dixie, Gilchrist, Levy, & Union Counties",378,1,0.002 
"12","00798","78925","FL","Yankeetown town, FL","Bradford, Columbia, Dixie, Gilchrist, Levy, & Union Counties",588,1,0.0031 
"12","00798","99999","FL","[not in a place]","Bradford, Columbia, Dixie, Gilchrist, Levy, & Union Counties",140199,0.0286,0.7314 
"12","00901","13150","FL","Cocoa city, FL","Brevard County (Northwest)--Titusville",212,0.0111,0.0021 
"12","00901","45775","FL","Mims CDP, FL","Brevard County (Northwest)--Titusville",7336,1,0.0711 
"12","00901","58700","FL","Port St. John CDP, FL","Brevard County (Northwest)--Titusville",23474,1,0.2275 
"12","00901","64625","FL","Scottsmoor CDP, FL","Brevard County (Northwest)--Titusville",692,1,0.0067 
"12","00901","65525","FL","Sharpes CDP, FL","Brevard County (Northwest)--Titusville",3115,1,0.0302 
"12","00901","71900","FL","Titusville city, FL","Brevard County (Northwest)--Titusville",48789,1,0.4728 
"12","00901","99999","FL","[not in a place]","Brevard County (Northwest)--Titusville",19565,0.004,0.1896 
"12","00902","10250","FL","Cape Canaveral city, FL","Brevard County (East)--Beaches & Merritt Island",9972,1,0.0812 
"12","00902","13175","FL","Cocoa Beach city, FL","Brevard County (East)--Beaches & Merritt Island",11354,1,0.0925 
"12","00902","33375","FL","Indialantic town, FL","Brevard County (East)--Beaches & Merritt Island",3010,1,0.0245 
"12","00902","33450","FL","Indian Harbour Beach city, FL","Brevard County (East)--Beaches & Merritt Island",9019,1,0.0735 
"12","00902","43975","FL","Melbourne city, FL","Brevard County (East)--Beaches & Merritt Island",4404,0.052,0.0359 
"12","00902","44000","FL","Melbourne Beach town, FL","Brevard County (East)--Beaches & Merritt Island",3231,1,0.0263 
"12","00902","44275","FL","Merritt Island CDP, FL","Brevard County (East)--Beaches & Merritt Island",34518,1,0.2812 
"12","00902","49435","FL","North Merritt Island CDP, FL","Brevard County (East)--Beaches & Merritt Island",8566,1,0.0698 
"12","00902","55375","FL","Patrick AFB CDP, FL","Brevard County (East)--Beaches & Merritt Island",1308,1,0.0107 
"12","00902","64400","FL","Satellite Beach city, FL","Brevard County (East)--Beaches & Merritt Island",11226,1,0.0915 
"12","00902","67725","FL","South Patrick Shores CDP, FL","Brevard County (East)--Beaches & Merritt Island",6496,1,0.0529 
"12","00902","72521","FL","Tropical Park CDP, FL","Brevard County (East)--Beaches & Merritt Island",2013,1,0.0164 
"12","00902","99999","FL","[not in a place]","Brevard County (East)--Beaches & Merritt Island",17629,0.0036,0.1436 
"12","00903","35800","FL","June Park CDP, FL","Brevard County (Southwest)--Melbourne & West Melbourne Cities",4283,1,0.0328 
"12","00903","43975","FL","Melbourne city, FL","Brevard County (Southwest)--Melbourne & West Melbourne Cities",70543,0.8331,0.5403 
"12","00903","44075","FL","Melbourne Village town, FL","Brevard County (Southwest)--Melbourne & West Melbourne Cities",681,1,0.0052 
"12","00903","54000","FL","Palm Bay city, FL","Brevard County (Southwest)--Melbourne & West Melbourne Cities",629,0.0053,0.0048 
"12","00903","54425","FL","Palm Shores town, FL","Brevard County (Southwest)--Melbourne & West Melbourne Cities",1200,1,0.0092 
"12","00903","76500","FL","West Melbourne city, FL","Brevard County (Southwest)--Melbourne & West Melbourne Cities",25308,0.9762,0.1938 
"12","00903","99999","FL","[not in a place]","Brevard County (Southwest)--Melbourne & West Melbourne Cities",27914,0.0057,0.2138 
"12","00904","27256","FL","Grant-Valkaria town, FL","Brevard County (Southeast)--Palm Bay City, Grant-Valkaria & Malabar Towns",4509,1,0.0307 
"12","00904","42625","FL","Malabar town, FL","Brevard County (Southeast)--Palm Bay City, Grant-Valkaria & Malabar Towns",2949,1,0.0201 
"12","00904","43975","FL","Melbourne city, FL","Brevard County (Southeast)--Palm Bay City, Grant-Valkaria & Malabar Towns",9731,0.1149,0.0663 
"12","00904","45275","FL","Micco CDP, FL","Brevard County (Southeast)--Palm Bay City, Grant-Valkaria & Malabar Towns",9574,1,0.0652 
"12","00904","54000","FL","Palm Bay city, FL","Brevard County (Southeast)--Palm Bay City, Grant-Valkaria & Malabar Towns",119131,0.9947,0.8111 
"12","00904","76500","FL","West Melbourne city, FL","Brevard County (Southeast)--Palm Bay City, Grant-Valkaria & Malabar Towns",616,0.0238,0.0042 
"12","00904","99999","FL","[not in a place]","Brevard County (Southeast)--Palm Bay City, Grant-Valkaria & Malabar Towns",357,0.0001,0.0024 
"12","00905","13150","FL","Cocoa city, FL","Brevard County (West)--Rockledge & Cocoa Cities",18829,0.9889,0.1823 
"12","00905","13225","FL","Cocoa West CDP, FL","Brevard County (West)--Rockledge & Cocoa Cities",5939,1,0.0575 
"12","00905","61500","FL","Rockledge city, FL","Brevard County (West)--Rockledge & Cocoa Cities",27678,1,0.268 
"12","00905","74368","FL","Viera East CDP, FL","Brevard County (West)--Rockledge & Cocoa Cities",11687,1,0.1132 
"12","00905","74370","FL","Viera West CDP, FL","Brevard County (West)--Rockledge & Cocoa Cities",16688,1,0.1616 
"12","00905","76058","FL","West Canaveral Groves CDP, FL","Brevard County (West)--Rockledge & Cocoa Cities",272,1,0.0026 
"12","00905","99999","FL","[not in a place]","Brevard County (West)--Rockledge & Cocoa Cities",22165,0.0045,0.2147 
"12","01101","13275","FL","Coconut Creek city, FL","Broward County (NNW)--Coral Springs (North), Parkland, & Coconut Creek (North) Cities",32237,0.5574,0.3147 
"12","01101","14400","FL","Coral Springs city, FL","Broward County (NNW)--Coral Springs (North), Parkland, & Coconut Creek (North) Cities",29548,0.2199,0.2884 
"12","01101","16725","FL","Deerfield Beach city, FL","Broward County (NNW)--Coral Springs (North), Parkland, & Coconut Creek (North) Cities",5401,0.0622,0.0527 
"12","01101","30858","FL","Hillsboro Pines CDP, FL","Broward County (NNW)--Coral Springs (North), Parkland, & Coconut Creek (North) Cities",496,1,0.0048 
"12","01101","55125","FL","Parkland city, FL","Broward County (NNW)--Coral Springs (North), Parkland, & Coconut Creek (North) Cities",34670,1,0.3384 
"12","01101","99999","FL","[not in a place]","Broward County (NNW)--Coral Springs (North), Parkland, & Coconut Creek (North) Cities",97,0,0.0009 
"12","01102","13275","FL","Coconut Creek city, FL","Broward County (N Central)--Margate, Coconut Creek (South), & North Lauderdale Cities",25596,0.4426,0.2492 
"12","01102","14400","FL","Coral Springs city, FL","Broward County (N Central)--Margate, Coconut Creek (South), & North Lauderdale Cities",1066,0.0079,0.0104 
"12","01102","43125","FL","Margate city, FL","Broward County (N Central)--Margate, Coconut Creek (South), & North Lauderdale Cities",58712,1,0.5717 
"12","01102","49425","FL","North Lauderdale city, FL","Broward County (N Central)--Margate, Coconut Creek (South), & North Lauderdale Cities",17322,0.3867,0.1687 
"12","01103","16725","FL","Deerfield Beach city, FL","Broward County (NE)--Deerfield Beach, Pompano Beach (North) & Lighthouse Point Cities",81458,0.9378,0.8021 
"12","01103","30850","FL","Hillsboro Beach town, FL","Broward County (NE)--Deerfield Beach, Pompano Beach (North) & Lighthouse Point Cities",1987,1,0.0196 
"12","01103","40450","FL","Lighthouse Point city, FL","Broward County (NE)--Deerfield Beach, Pompano Beach (North) & Lighthouse Point Cities",10486,1,0.1033 
"12","01103","58050","FL","Pompano Beach city, FL","Broward County (NE)--Deerfield Beach, Pompano Beach (North) & Lighthouse Point Cities",7624,0.068,0.0751 
"12","01104","39475","FL","Lauderdale-by-the-Sea town, FL","Broward County (NE)--Pompano Beach (South) City",2747,0.4432,0.0261 
"12","01104","58050","FL","Pompano Beach city, FL","Broward County (NE)--Pompano Beach (South) City",102387,0.9138,0.9739 
"12","01104","99999","FL","[not in a place]","Broward County (NE)--Pompano Beach (South) City",2,0,0 
"12","01105","39525","FL","Lauderdale Lakes city, FL","Broward County (West Central)--Tamarac, & North Lauderdale, & Sunrise (North) Cities",3868,0.1076,0.0366 
"12","01105","49425","FL","North Lauderdale city, FL","Broward County (West Central)--Tamarac, & North Lauderdale, & Sunrise (North) Cities",25843,0.5769,0.2443 
"12","01105","69700","FL","Sunrise city, FL","Broward County (West Central)--Tamarac, & North Lauderdale, & Sunrise (North) Cities",7008,0.072,0.0663 
"12","01105","70675","FL","Tamarac city, FL","Broward County (West Central)--Tamarac, & North Lauderdale, & Sunrise (North) Cities",69056,0.9605,0.6529 
"12","01106","08650","FL","Broadview Park CDP, FL","Broward County (West Central)--Plantation & Sunrise Cities",7670,1,0.0413 
"12","01106","39550","FL","Lauderhill city, FL","Broward County (West Central)--Plantation & Sunrise Cities",1656,0.0222,0.0089 
"12","01106","57425","FL","Plantation city, FL","Broward County (West Central)--Plantation & Sunrise Cities",91292,0.995,0.492 
"12","01106","69700","FL","Sunrise city, FL","Broward County (West Central)--Plantation & Sunrise Cities",84950,0.8728,0.4578 
"12","01107","07687","FL","Boulevard Gardens CDP, FL","Broward County (Central)--Lauderhill & Lauderdale Lakes Cities",1457,1,0.0138 
"12","01107","24000","FL","Fort Lauderdale city, FL","Broward County (Central)--Lauderhill & Lauderdale Lakes Cities",19,0.0001,0.0002 
"12","01107","39525","FL","Lauderdale Lakes city, FL","Broward County (Central)--Lauderhill & Lauderdale Lakes Cities",30559,0.8499,0.29 
"12","01107","39550","FL","Lauderhill city, FL","Broward County (Central)--Lauderhill & Lauderdale Lakes Cities",72826,0.9778,0.6912 
"12","01107","50575","FL","Oakland Park city, FL","Broward County (Central)--Lauderhill & Lauderdale Lakes Cities",503,0.0114,0.0048 
"12","01107","57425","FL","Plantation city, FL","Broward County (Central)--Lauderhill & Lauderdale Lakes Cities",4,0,0 
"12","01108","24000","FL","Fort Lauderdale city, FL","Broward County (East Central)--Fort Lauderdale City (Central)",124921,0.6835,0.9529 
"12","01108","24710","FL","Franklin Park CDP, FL","Broward County (East Central)--Fort Lauderdale City (Central)",1025,1,0.0078 
"12","01108","57425","FL","Plantation city, FL","Broward County (East Central)--Fort Lauderdale City (Central)",454,0.0049,0.0035 
"12","01108","61807","FL","Roosevelt Gardens CDP, FL","Broward County (East Central)--Fort Lauderdale City (Central)",2749,1,0.021 
"12","01108","75225","FL","Washington Park CDP, FL","Broward County (East Central)--Fort Lauderdale City (Central)",1948,1,0.0149 
"12","01109","16335","FL","Dania Beach city, FL","Broward County (Southeast)--Hollywood (North) & Dania Beach Cities",31723,1,0.2744 
"12","01109","16475","FL","Davie town, FL","Broward County (Southeast)--Hollywood (North) & Dania Beach Cities",2372,0.0224,0.0205 
"12","01109","24000","FL","Fort Lauderdale city, FL","Broward County (Southeast)--Hollywood (North) & Dania Beach Cities",4852,0.0265,0.042 
"12","01109","32000","FL","Hollywood city, FL","Broward County (Southeast)--Hollywood (North) & Dania Beach Cities",71401,0.4665,0.6175 
"12","01109","55775","FL","Pembroke Pines city, FL","Broward County (Southeast)--Hollywood (North) & Dania Beach Cities",3847,0.0225,0.0333 
"12","01109","99999","FL","[not in a place]","Broward County (Southeast)--Hollywood (North) & Dania Beach Cities",1426,0.0003,0.0123 
"12","01110","14125","FL","Cooper City city, FL","Broward County (Central)--Davie Town & Cooper City",33388,0.9706,0.2875 
"12","01110","16475","FL","Davie town, FL","Broward County (Central)--Davie Town & Cooper City",82762,0.7831,0.7125 
"12","01111","16475","FL","Davie town, FL","Broward County (Southwest)--Pembroke Pines (West) City",644,0.0061,0.0055 
"12","01111","55775","FL","Pembroke Pines city, FL","Broward County (Southwest)--Pembroke Pines (West) City",115754,0.6762,0.9886 
"12","01111","68135","FL","Southwest Ranches town, FL","Broward County (Southwest)--Pembroke Pines (West) City",685,0.09,0.0059 
"12","01112","45975","FL","Miramar city, FL","Broward County (SSW)--Miramar (West) & Pembroke Pines (Southwest) Cities",96930,0.7195,0.9502 
"12","01112","55775","FL","Pembroke Pines city, FL","Broward County (SSW)--Miramar (West) & Pembroke Pines (Southwest) Cities",5077,0.0297,0.0498 
"12","01113","32000","FL","Hollywood city, FL","Broward County (Southeast)--Hollywood (South) & Pembroke Pines (East) Cities",81666,0.5335,0.6476 
"12","01113","55775","FL","Pembroke Pines city, FL","Broward County (Southeast)--Hollywood (South) & Pembroke Pines (East) Cities",44437,0.2596,0.3524 
"12","01114","28452","FL","Hallandale Beach city, FL","Broward County (SSE)--Miramar (East), Hallandale Beach & West Park Cities",41217,1,0.4092 
"12","01114","45975","FL","Miramar city, FL","Broward County (SSE)--Miramar (East), Hallandale Beach & West Park Cities",37791,0.2805,0.3752 
"12","01114","55750","FL","Pembroke Park town, FL","Broward County (SSE)--Miramar (East), Hallandale Beach & West Park Cities",6260,1,0.0621 
"12","01114","55775","FL","Pembroke Pines city, FL","Broward County (SSE)--Miramar (East), Hallandale Beach & West Park Cities",337,0.002,0.0033 
"12","01114","76658","FL","West Park city, FL","Broward County (SSE)--Miramar (East), Hallandale Beach & West Park Cities",15130,1,0.1502 
"12","01115","14400","FL","Coral Springs city, FL","Broward County (Northwest) Coral Springs City",103780,0.7722,1 
"12","01115","99999","FL","[not in a place]","Broward County (Northwest) Coral Springs City",3,0,0 
"12","01116","24000","FL","Fort Lauderdale city, FL","Broward County (East Central)--Wilton Manors, Fort Lauderdale (North), Oakland Park P",52968,0.2898,0.4408 
"12","01116","39475","FL","Lauderdale-by-the-Sea town, FL","Broward County (East Central)--Wilton Manors, Fort Lauderdale (North), Oakland Park P",3451,0.5568,0.0287 
"12","01116","39525","FL","Lauderdale Lakes city, FL","Broward County (East Central)--Wilton Manors, Fort Lauderdale (North), Oakland Park P",1527,0.0425,0.0127 
"12","01116","39750","FL","Lazy Lake village, FL","Broward County (East Central)--Wilton Manors, Fort Lauderdale (North), Oakland Park P",33,1,0.0003 
"12","01116","49425","FL","North Lauderdale city, FL","Broward County (East Central)--Wilton Manors, Fort Lauderdale (North), Oakland Park P",1629,0.0364,0.0136 
"12","01116","50575","FL","Oakland Park city, FL","Broward County (East Central)--Wilton Manors, Fort Lauderdale (North), Oakland Park P",43726,0.9886,0.3638 
"12","01116","58050","FL","Pompano Beach city, FL","Broward County (East Central)--Wilton Manors, Fort Lauderdale (North), Oakland Park P",2035,0.0182,0.0169 
"12","01116","64725","FL","Sea Ranch Lakes village, FL","Broward County (East Central)--Wilton Manors, Fort Lauderdale (North), Oakland Park P",540,1,0.0045 
"12","01116","70675","FL","Tamarac city, FL","Broward County (East Central)--Wilton Manors, Fort Lauderdale (North), Oakland Park P",2841,0.0395,0.0236 
"12","01116","78000","FL","Wilton Manors city, FL","Broward County (East Central)--Wilton Manors, Fort Lauderdale (North), Oakland Park P",11426,1,0.0951 
"12","01117","14125","FL","Cooper City city, FL","Broward County (West) Weston, Sunrise (S), Davie (W) Cities & Southwest Ranches Town",1013,0.0294,0.0098 
"12","01117","16475","FL","Davie town, FL","Broward County (West) Weston, Sunrise (S), Davie (W) Cities & Southwest Ranches Town",19913,0.1884,0.1932 
"12","01117","55775","FL","Pembroke Pines city, FL","Broward County (West) Weston, Sunrise (S), Davie (W) Cities & Southwest Ranches Town",1726,0.0101,0.0167 
"12","01117","68135","FL","Southwest Ranches town, FL","Broward County (West) Weston, Sunrise (S), Davie (W) Cities & Southwest Ranches Town",6922,0.91,0.0672 
"12","01117","69700","FL","Sunrise city, FL","Broward County (West) Weston, Sunrise (S), Davie (W) Cities & Southwest Ranches Town",5377,0.0552,0.0522 
"12","01117","76582","FL","Weston city, FL","Broward County (West) Weston, Sunrise (S), Davie (W) Cities & Southwest Ranches Town",68107,1,0.6608 
"12","01117","99999","FL","[not in a place]","Broward County (West) Weston, Sunrise (S), Davie (W) Cities & Southwest Ranches Town",15,0,0.0001 
"12","01398","00625","FL","Alford town, FL","Calhoun, Franklin, Gadsden, Gulf, Jackson, Jefferson, Liberty, & Wakulla Counties PUM",484,1,0.0026 
"12","01398","01000","FL","Altha town, FL","Calhoun, Franklin, Gadsden, Gulf, Jackson, Jefferson, Liberty, & Wakulla Counties PUM",496,1,0.0026 
"12","01398","01625","FL","Apalachicola city, FL","Calhoun, Franklin, Gadsden, Gulf, Jackson, Jefferson, Liberty, & Wakulla Counties PUM",2341,1,0.0125 
"12","01398","02575","FL","Aucilla CDP, FL","Calhoun, Franklin, Gadsden, Gulf, Jackson, Jefferson, Liberty, & Wakulla Counties PUM",103,1,0.0005 
"12","01398","03725","FL","Bascom town, FL","Calhoun, Franklin, Gadsden, Gulf, Jackson, Jefferson, Liberty, & Wakulla Counties PUM",87,1,0.0005 
"12","01398","06925","FL","Blountstown city, FL","Calhoun, Franklin, Gadsden, Gulf, Jackson, Jefferson, Liberty, & Wakulla Counties PUM",2266,1,0.0121 
"12","01398","08600","FL","Bristol city, FL","Calhoun, Franklin, Gadsden, Gulf, Jackson, Jefferson, Liberty, & Wakulla Counties PUM",918,1,0.0049 
"12","01398","09900","FL","Campbellton town, FL","Calhoun, Franklin, Gadsden, Gulf, Jackson, Jefferson, Liberty, & Wakulla Counties PUM",191,1,0.001 
"12","01398","10725","FL","Carrabelle city, FL","Calhoun, Franklin, Gadsden, Gulf, Jackson, Jefferson, Liberty, & Wakulla Counties PUM",2606,1,0.0139 
"12","01398","11800","FL","Chattahoochee city, FL","Calhoun, Franklin, Gadsden, Gulf, Jackson, Jefferson, Liberty, & Wakulla Counties PUM",2955,1,0.0157 
"12","01398","14850","FL","Cottondale town, FL","Calhoun, Franklin, Gadsden, Gulf, Jackson, Jefferson, Liberty, & Wakulla Counties PUM",848,1,0.0045 
"12","01398","15300","FL","Crawfordville CDP, FL","Calhoun, Franklin, Gadsden, Gulf, Jackson, Jefferson, Liberty, & Wakulla Counties PUM",4853,1,0.0259 
"12","01398","19400","FL","Eastpoint CDP, FL","Calhoun, Franklin, Gadsden, Gulf, Jackson, Jefferson, Liberty, & Wakulla Counties PUM",2614,1,0.0139 
"12","01398","27000","FL","Graceville city, FL","Calhoun, Franklin, Gadsden, Gulf, Jackson, Jefferson, Liberty, & Wakulla Counties PUM",2153,1,0.0115 
"12","01398","27175","FL","Grand Ridge town, FL","Calhoun, Franklin, Gadsden, Gulf, Jackson, Jefferson, Liberty, & Wakulla Counties PUM",882,1,0.0047 
"12","01398","27550","FL","Greensboro town, FL","Calhoun, Franklin, Gadsden, Gulf, Jackson, Jefferson, Liberty, & Wakulla Counties PUM",461,1,0.0025 
"12","01398","27600","FL","Greenwood town, FL","Calhoun, Franklin, Gadsden, Gulf, Jackson, Jefferson, Liberty, & Wakulla Counties PUM",539,1,0.0029 
"12","01398","27650","FL","Gretna city, FL","Calhoun, Franklin, Gadsden, Gulf, Jackson, Jefferson, Liberty, & Wakulla Counties PUM",1357,1,0.0072 
"12","01398","29150","FL","Havana town, FL","Calhoun, Franklin, Gadsden, Gulf, Jackson, Jefferson, Liberty, & Wakulla Counties PUM",1753,1,0.0093 
"12","01398","32675","FL","Hosford CDP, FL","Calhoun, Franklin, Gadsden, Gulf, Jackson, Jefferson, Liberty, & Wakulla Counties PUM",551,1,0.0029 
