year,state,county,famstruc_2par_married,famstruc_2par_married_ub,famstruc_2par_married_lb,famstruc_2par_unmarried,famstruc_2par_unmarried_ub,famstruc_2par_unmarried_lb,famstruc_1par_plusadults,famstruc_1par_plusadults_ub,famstruc_1par_plusadults_lb,famstruc_1par_noadults,famstruc_1par_noadults_ub,famstruc_1par_noadults_lb,famstruc_0par_2adults,famstruc_0par_2adults_ub,famstruc_0par_2adults_lb,famstruc_0par_other,famstruc_0par_other_ub,famstruc_0par_other_lb
2018,01,001,0.6721385477,0.7238159912,0.6204611041,0.039787795,0.0613049569,0.0182706331,0.0584555267,0.0842816755,0.0326293779,0.190831283,0.2340897144,0.1475728516,0.0065812515,0.0154824167,-0.002319914,0.0322055961,0.0516405567,0.0127706355
2018,01,003,0.6608442226,0.7114657904,0.6102226549,0.0253152501,0.0421113957,0.0085191046,0.0521353194,0.0759051246,0.0283655142,0.2014171968,0.2443011372,0.1585332565,0,0,0,0.060288011,0.0857386853,0.0348373366
2018,01,005,0.4534602896,0.5154201917,0.3915003875,0.0237866448,0.0427523587,0.0048209308,0.0662648876,0.0972236656,0.0353061097,0.4067312828,0.4678690739,0.3455934917,0,0,0,0.0497568952,0.0768197889,0.0226940016
2018,01,007,0.3059393786,0.3738262557,0.2380525015,0.0231498233,0.0453040838,0.0009955628,0.1221514832,0.1703938494,0.0739091171,0.4737394317,0.547299076,0.4001797874,0,0,0,0.0750198832,0.1138281126,0.0362116538
2018,01,009,0.7496506534,0.8057607508,0.6935405559,0.0213591115,0.0400849641,0.0026332589,0.0506744267,0.079082406,0.0222664474,0.1397610387,0.1846708204,0.094851257,0,0,0,0.0385547697,0.0634915088,0.0136180306
2018,01,011,0.4534602432,0.5154201448,0.3915003417,0.0237866465,0.0427523611,0.0048209318,0.0662648826,0.0972236594,0.0353061057,0.4067313338,0.467869126,0.3455935415,0,0,0,0.049756894,0.0768197873,0.0226940007
2018,01,013,0.4746763458,0.5247531567,0.4245995349,0.0827007006,0.1103213901,0.0550800111,0.0217112292,0.0363262732,0.0070961851,0.3773425764,0.4259515981,0.3287335548,0.0008068362,0.0036541924,-0.00204052,0.0427623119,0.0630515095,0.0224731142
2018,01,015,0.4650972029,0.5373641693,0.3928302364,0.1616766467,0.2150174996,0.1083357938,0.0610286277,0.0957121746,0.0263450807,0.1900582397,0.2469043526,0.1332121267,0.0452382905,0.0753497022,0.0151268789,0.0769009925,0.1155039556,0.0382980295
2018,01,017,0.4770744247,0.5430765226,0.4110723268,0.0801407443,0.116019065,0.0442624236,0.0775555601,0.1129000167,0.0422111035,0.2995224742,0.3600505044,0.2389944439,0,0,0,0.0657067967,0.0984477616,0.0329658319
2018,01,019,0.5358017021,0.5931028594,0.4785005448,0.0333117632,0.0539300039,0.0126935226,0.0874715152,0.1199328308,0.0550101997,0.2853726532,0.3372592957,0.2334860107,0.0115634598,0.0238471222,-0.000720203,0.0464789065,0.070667058,0.022290755
2018,01,021,0.4770744574,0.5430765555,0.4110723593,0.0801407449,0.1160190658,0.044262424,0.0775555698,0.1129000285,0.0422111112,0.2995224372,0.3600504653,0.238994409,0,0,0,0.0657067907,0.0984477541,0.0329658272
2018,01,023,0.4427050899,0.5025094614,0.3829007185,0.0224660195,0.0403087835,0.0046232555,0.0439495661,0.0686298886,0.0192692435,0.3522515235,0.4097640935,0.2947389535,0.0522351441,0.079024658,0.0254456302,0.0863926569,0.1202187111,0.0525666027
2018,01,025,0.4427050806,0.502509452,0.3829007093,0.0224660204,0.0403087847,0.004623256,0.0439495708,0.0686298946,0.0192692469,0.3522515336,0.4097641039,0.2947389632,0.0522351363,0.0790246483,0.0254456243,0.0863926584,0.1202187128,0.0525666039
2018,01,027,0.5358017115,0.5931028687,0.4785005543,0.0333117637,0.0539300044,0.0126935229,0.0874715086,0.1199328231,0.0550101941,0.2853726484,0.3372592907,0.2334860062,0.0115634585,0.0238471202,-0.000720203,0.0464789093,0.0706670614,0.0222907571
2018,01,029,0.5358016804,0.5931028378,0.4785005229,0.0333117669,0.0539300087,0.0126935252,0.0874715208,0.1199328374,0.0550102043,0.2853726553,0.3372592979,0.2334860127,0.0115634585,0.0238471202,-0.000720203,0.0464789181,0.0706670725,0.0222907637
2018,01,031,0.4746763742,0.5247531852,0.4245995631,0.082700694,0.1103213825,0.0550800055,0.0217112212,0.0363262627,0.0070961797,0.3773425594,0.4259515806,0.3287335382,0.0008068362,0.0036541925,-0.00204052,0.042762315,0.0630515134,0.0224731166
2018,01,033,0.6521931225,0.7019487181,0.6024375269,0.0556335137,0.0795789783,0.0316880491,0.0062363563,0.0144605201,-0.001987807,0.2006548166,0.2424933754,0.1588162579,0.0227367245,0.0383090861,0.007164363,0.0625454663,0.0878418106,0.037249122
2018,01,035,0.4427050949,0.5025094664,0.3829007234,0.0224660168,0.0403087798,0.0046232538,0.0439495724,0.0686298967,0.0192692482,0.3522515039,0.4097640731,0.2947389347,0.0522351469,0.0790246615,0.0254456324,0.086392665,0.1202187207,0.0525666094
2018,01,037,0.4770744337,0.5430765317,0.4110723358,0.080140732,0.1160190502,0.0442624137,0.0775555819,0.112900043,0.0422111208,0.2995224561,0.3600504854,0.2389944269,0,0,0,0.0657067963,0.098447761,0.0329658315
2018,01,039,0.4746763607,0.5247531716,0.4245995497,0.0827007053,0.1103213955,0.0550800151,0.0217112249,0.0363262676,0.0070961822,0.3773425648,0.4259515861,0.3287335434,0.000806836,0.003654192,-0.00204052,0.0427623083,0.0630515052,0.0224731115
2018,01,041,0.4746763619,0.5247531729,0.4245995509,0.0827007051,0.1103213952,0.0550800149,0.0217112237,0.036326266,0.0070961814,0.3773425582,0.4259515794,0.328733537,0.0008068358,0.0036541913,-0.00204052,0.0427623153,0.0630515137,0.0224731169
2018,01,043,0.5662688399,0.6322086737,0.500329006,0.0361183444,0.0609440717,0.0112926172,0.0595233392,0.0910040014,0.0280426771,0.2545390606,0.3124973913,0.1965807298,0,0,0,0.0835504159,0.1203679588,0.046732873
2018,01,045,0.603999329,0.6355680364,0.5724306216,0.0354155398,0.0473460132,0.0234850665,0.0459861015,0.0595062437,0.0324659593,0.2336551733,0.2609694954,0.2063408512,0.0074493329,0.0129997503,0.0018989155,0.0734945236,0.0903384019,0.0566506452
2018,01,047,0.3059393991,0.3738262774,0.2380525208,0.023149827,0.0453040892,0.0009955647,0.122151421,0.1703937766,0.0739090655,0.4737394484,0.5472990929,0.400179804,0,0,0,0.0750199045,0.1138281389,0.03621167
2018,01,049,0.6221346839,0.6753420121,0.5689273556,0.0668338149,0.0942393541,0.0394282756,0.0196633258,0.034899532,0.0044271195,0.2123209044,0.2571987259,0.1674430828,0.0039756443,0.0108812134,-0.002929925,0.0750716268,0.1039885908,0.0461546628
2018,01,051,0.6721385213,0.7238159659,0.6204610768,0.0397877883,0.0613049484,0.0182706281,0.0584555375,0.0842816885,0.0326293865,0.1908313011,0.2340897341,0.1475728681,0.0065812529,0.0154824189,-0.002319913,0.0322055989,0.0516405604,0.0127706375
2018,01,053,0.4427050825,0.5025094538,0.3829007111,0.0224660266,0.0403087934,0.0046232598,0.0439495613,0.0686298826,0.01926924,0.3522515084,0.4097640778,0.294738939,0.0522351523,0.0790246682,0.0254456364,0.0863926689,0.1202187252,0.0525666126
2018,01,055,0.5129330043,0.5811899945,0.444676014,0.1196874143,0.1640140897,0.075360739,0.0990311672,0.1398220678,0.0582402666,0.1909331871,0.2446061247,0.1372602495,0.0083630381,0.0207990421,-0.004072966,0.069052189,0.1036759191,0.0344284589
2018,01,057,0.6247398135,0.6893119316,0.5601676953,0.0313022903,0.0545249196,0.008079661,0.0063257565,0.0168989809,-0.004247468,0.2707831769,0.330044095,0.2115222589,0.0023670557,0.0088477095,-0.004113598,0.0644819071,0.0972366526,0.0317271617
2018,01,059,0.6521931006,0.7019486969,0.6024375042,0.0556335138,0.0795789784,0.0316880492,0.0062363582,0.0144605232,-0.001987807,0.2006548338,0.2424933939,0.1588162737,0.0227367247,0.0383090863,0.0071643631,0.062545469,0.0878418139,0.0372491242
2018,01,061,0.6039993478,0.635568055,0.5724306407,0.0354155427,0.0473460165,0.0234850689,0.0459860918,0.0595062326,0.032465951,0.2336551632,0.2609694849,0.2063408415,0.007449332,0.012999749,0.0018989149,0.0734945226,0.0903384008,0.0566506444
2018,01,063,0.3059393793,0.3738262564,0.2380525022,0.0231498268,0.045304089,0.0009955647,0.1221514709,0.1703938349,0.0739091068,0.4737394233,0.5472990676,0.4001797791,0,0,0,0.0750198997,0.113828133,0.0362116664
2018,01,065,0.3059393726,0.3738262492,0.2380524959,0.0231498235,0.0453040841,0.0009955629,0.1221514563,0.1703938179,0.0739090948,0.4737394495,0.5472990939,0.400179805,0,0,0,0.0750198981,0.1138281311,0.0362116652
2018,01,067,0.6039993274,0.6355680348,0.57243062,0.0354155404,0.0473460138,0.0234850669,0.0459860974,0.059506239,0.0324659558,0.2336551737,0.2609694958,0.2063408516,0.0074493337,0.0129997513,0.001898916,0.0734945275,0.0903384062,0.0566506487
2018,01,069,0.6039993463,0.6355680534,0.5724306391,0.0354155371,0.04734601,0.0234850642,0.0459861044,0.059506247,0.0324659618,0.2336551558,0.2609694772,0.2063408344,0.0074493303,0.0129997468,0.0018989139,0.0734945261,0.0903384047,0.0566506475
2018,01,071,0.6221346628,0.6753419917,0.568927334,0.0668338163,0.0942393558,0.0394282768,0.0196633212,0.0348995257,0.0044271167,0.2123209212,0.257198744,0.1674430983,0.0039756458,0.0108812161,-0.002929925,0.0750716326,0.1039885977,0.0461546676
2018,01,073,0.5244691485,0.5553452431,0.4935930539,0.0523017074,0.0660663843,0.0385370304,0.0319118759,0.0427788006,0.0210449513,0.3356453966,0.3648407248,0.3064500683,0.0041536093,0.0081299357,0.0001772828,0.0515182624,0.065185103,0.0378514217
2018,01,075,0.6247398368,0.6893119541,0.5601677194,0.031302289,0.0545249178,0.0080796602,0.0063257551,0.0168989783,-0.004247468,0.2707831694,0.3300440869,0.2115222519,0.0023670576,0.0088477141,-0.004113599,0.0644818922,0.097236634,0.0317271503
2018,01,077,0.652193127,0.7019487225,0.6024375315,0.0556335045,0.0795789673,0.0316880418,0.0062363583,0.0144605234,-0.001987807,0.2006548167,0.2424933754,0.1588162579,0.0227367226,0.0383090835,0.0071643617,0.0625454709,0.0878418161,0.0372491258
2018,01,079,0.5940802071,0.6571353866,0.5310250275,0.035141854,0.0587859209,0.0114977871,0.1042787445,0.1435217669,0.0650357222,0.164677938,0.2123016011,0.117054275,0.0162193188,0.0324390466,-4.089566E-7,0.0856019376,0.1215261749,0.0496777002
2018,01,081,0.5689688961,0.6341134557,0.5038243365,0.00386349,0.0120242182,-0.004297238,0.0435342535,0.070377179,0.016691328,0.3336599569,0.3956867867,0.2716331271,0.0094067583,0.0221051073,-0.003291591,0.0405666452,0.0665186873,0.0146146031
2018,01,083,0.6742864334,0.7309257927,0.617647074,0.0245872624,0.0433038855,0.0058706392,0.0496950065,0.0759593215,0.0234306915,0.2172048281,0.2670401197,0.1673695365,0.0028730255,0.0093418172,-0.003595766,0.0313534442,0.0524156327,0.0102912558
2018,01,085,0.6721385287,0.723815973,0.6204610844,0.0397877999,0.061304963,0.0182706367,0.0584555224,0.0842816702,0.0326293745,0.1908313022,0.2340897353,0.1475728691,0.0065812488,0.0154824122,-0.002319915,0.032205598,0.0516405592,0.0127706369
2018,01,087,0.4534602711,0.515420173,0.3915003693,0.0237866504,0.0427523666,0.0048209342,0.0662648869,0.0972236647,0.0353061091,0.4067313026,0.4678690942,0.3455935111,0,0,0,0.0497568889,0.0768197809,0.0226939969
2018,01,089,0.6473664667,0.6756148846,0.6191180488,0.0528667284,0.0660965501,0.0396369068,0.0255541234,0.0348837998,0.016224447,0.2482701341,0.2738118675,0.2227284008,0.0051606936,0.0093970036,0.0009243836,0.0207818537,0.0292159605,0.012347747
2018,01,091,0.3059393556,0.3738262313,0.23805248,0.0231498185,0.0453040767,0.0009955602,0.1221515138,0.1703938852,0.0739091425,0.4737394189,0.5472990631,0.4001797747,0,0,0,0.0750198932,0.1138281249,0.0362116614
2018,01,093,0.6318705193,0.6715344955,0.592206543,0.0376220598,0.0532706788,0.0219734407,0.0063025371,0.0128108241,-0.00020575,0.2525680945,0.2883000647,0.2168361243,0.0076578544,0.0148269798,0.0004887291,0.063978935,0.0841042746,0.0438535954
2018,01,095,0.686765001,0.7306551083,0.6428748936,0.0525604509,0.0736774753,0.0314434265,0.0156703768,0.0274230706,0.003917683,0.2206503939,0.2598919245,0.1814088632,0.0016676732,0.005528857,-0.002193511,0.0226861043,0.03677654,0.0085956685
2018,01,097,0.4772068217,0.5155761198,0.4388375236,0.0760042991,0.0963615735,0.0556470246,0.0309756048,0.0442845253,0.0176666843,0.3445541744,0.3810600471,0.3080483016,0.0132013871,0.0219691667,0.0044336075,0.058057713,0.0760219049,0.0400935211
2018,01,099,0.4427050786,0.5025094499,0.3829007073,0.0224660203,0.0403087846,0.004623256,0.0439495716,0.0686298957,0.0192692476,0.3522515333,0.4097641037,0.294738963,0.0522351354,0.0790246471,0.0254456236,0.0863926608,0.1202187157,0.0525666059
2018,01,101,0.4763991961,0.5145031257,0.4382952665,0.0975101342,0.1201425101,0.0748777583,0.0397069507,0.054604652,0.0248092493,0.3027750331,0.3378284695,0.2677215968,0.0023621737,0.0060657941,-0.001341447,0.0812465123,0.1020907476,0.0604022769
2018,01,103,0.5940802246,0.6571354037,0.5310250454,0.0351418499,0.0587859155,0.0114977843,0.1042787294,0.1435217493,0.0650357096,0.1646779351,0.2123015978,0.1170542723,0.0162193113,0.0324390354,-4.127906E-7,0.0856019498,0.1215261894,0.0496777101
2018,01,105,0.3059393556,0.3738262313,0.23805248,0.0231498185,0.0453040767,0.0009955602,0.1221515138,0.1703938852,0.0739091425,0.4737394189,0.5472990631,0.4001797747,0,0,0,0.0750198932,0.1138281249,0.0362116614
2018,01,107,0.6978107175,0.757548829,0.638072606,0.1299588635,0.1737026113,0.0862151158,0.0040369547,0.0122857722,-0.004211863,0.0998369708,0.1388356077,0.060838334,0,0,0,0.0683564934,0.1011855129,0.035527474
2018,01,109,0.4534602668,0.5154201685,0.391500365,0.0237866449,0.0427523589,0.0048209309,0.0662648808,0.0972236573,0.0353061044,0.4067313093,0.467869101,0.3455935176,0,0,0,0.0497568982,0.0768197926,0.0226940038
2018,01,111,0.5358017194,0.5931028765,0.4785005622,0.0333117609,0.0539300008,0.0126935209,0.0874715156,0.1199328312,0.0550102,0.2853726376,0.3372592793,0.233485996,0.0115634585,0.0238471201,-0.000720203,0.046478908,0.0706670599,0.0222907562
2018,01,113,0.4534602618,0.5154201635,0.39150036,0.0237866509,0.0427523673,0.0048209345,0.0662648875,0.0972236655,0.0353061096,0.4067313078,0.4678690995,0.3455935161,0,0,0,0.049756892,0.0768197848,0.0226939992
2018,01,115,0.7496506757,0.8057607715,0.6935405798,0.0213591155,0.0400849698,0.0026332612,0.0506744224,0.0790824005,0.0222664443,0.1397610238,0.1846708035,0.0948512441,0,0,0,0.0385547626,0.0634914996,0.0136180257
2018,01,117,0.751224113,0.7931724638,0.7092757622,0.0250642158,0.0402326606,0.009895771,0.0324490287,0.0496425079,0.0152555495,0.1468734949,0.1812217297,0.1125252602,0.0121207256,0.0227387138,0.0015027375,0.0322684219,0.0494155862,0.0151212576
2018,01,119,0.3059393788,0.3738262559,0.2380525017,0.0231498223,0.0453040823,0.0009955623,0.1221514998,0.1703938688,0.0739091309,0.4737394059,0.5472990501,0.4001797618,0,0,0,0.0750198932,0.1138281249,0.0362116614
2018,01,121,0.5358017097,0.5931028669,0.4785005525,0.033311763,0.0539300036,0.0126935224,0.087471493,0.1199328048,0.0550101811,0.285372667,0.3372593103,0.2334860238,0.0115634571,0.0238471181,-0.000720204,0.0464789101,0.0706670626,0.0222907577
2018,01,123,0.4770744264,0.5430765243,0.4110723285,0.080140757,0.1160190804,0.0442624337,0.0775555617,0.1129000187,0.0422111048,0.299522462,0.3600504916,0.2389944325,0,0,0,0.0657067928,0.0984477567,0.0329658289
2018,01,125,0.5720679503,0.6234654849,0.5206704156,0.0854481663,0.1144874974,0.0564088352,0.0518958191,0.0749380905,0.0288535476,0.2237149803,0.2670051421,0.1804248186,0.0035673037,0.0097606461,-0.002626039,0.0633057803,0.08860177,0.0380097906
2018,01,127,0.624739829,0.6893119466,0.5601677114,0.0313022911,0.0545249207,0.0080796615,0.0063257576,0.0168989829,-0.004247468,0.270783169,0.3300440865,0.2115222515,0.0023670572,0.0088477132,-0.004113599,0.0644818961,0.0972366389,0.0317271533
2018,01,129,0.4427050937,0.5025094653,0.3829007222,0.0224660244,0.0403087904,0.0046232585,0.0439495726,0.0686298969,0.0192692482,0.3522514952,0.4097640641,0.2947389263,0.0522351424,0.0790246559,0.0254456289,0.0863926716,0.1202187284,0.0525666148
2018,01,131,0.4427051091,0.5025094808,0.3829007373,0.0224660224,0.0403087876,0.0046232573,0.0439495691,0.0686298925,0.0192692457,0.3522514975,0.4097640664,0.2947389285,0.0522351345,0.0790246461,0.025445623,0.0863926674,0.1202187235,0.0525666114
2018,01,133,0.5662688285,0.6322086626,0.5003289945,0.0361183439,0.060944071,0.0112926168,0.05952334,0.0910040023,0.0280426776,0.2545390915,0.3124974246,0.1965807584,0,0,0,0.0835503961,0.1203679351,0.0467328572
2018,02,013,0.4997223664,0.5358948209,0.463549912,0.1674070147,0.1944161848,0.1403978445,0.0455611031,0.0606472809,0.0304749253,0.2008452044,0.2298289314,0.1718614775,0.0140971066,0.0226259492,0.0055682639,0.0723672048,0.0911114082,0.0536230014
2018,02,016,0.4997223782,0.5358948327,0.4635499238,0.1674069884,0.1944161569,0.1403978199,0.0455611083,0.060647287,0.0304749297,0.2008452126,0.22982894,0.1718614852,0.0140971078,0.0226259508,0.0055682648,0.0723672046,0.0911114079,0.0536230012
2018,02,020,0.7490256323,0.7993637145,0.6986875501,0.0569116099,0.0838090083,0.0300142115,0.0197433928,0.0358949509,0.0035918347,0.1260846064,0.1646235113,0.0875457015,0.0086057296,0.0193295786,-0.002118119,0.039629029,0.0622785942,0.0169794638
2018,02,050,0.4997223644,0.5358948188,0.4635499099,0.1674070054,0.1944161749,0.1403978358,0.0455611067,0.060647285,0.0304749283,0.2008452134,0.2298289409,0.171861486,0.0140971064,0.022625949,0.0055682637,0.0723672038,0.091111407,0.0536230005
2018,02,060,0.4997223735,0.535894828,0.4635499191,0.1674069904,0.194416159,0.1403978218,0.0455611067,0.060647285,0.0304749283,0.20084522,0.2298289478,0.1718614922,0.0140971082,0.0226259513,0.005568265,0.0723672012,0.0911114041,0.0536229982
2018,02,068,0.786260154,0.8370774961,0.7354428118,0.034202655,0.0567325402,0.0116727697,0.0120243712,0.0255354607,-0.001486718,0.1396964504,0.1826703346,0.0967225661,0.0158988877,0.0314045136,0.0003932619,0.0119174817,0.025369112,-0.001534149
2018,02,070,0.4997223811,0.5358948356,0.4635499266,0.1674070036,0.1944161731,0.1403978342,0.0455611062,0.0606472845,0.0304749279,0.2008452012,0.229828928,0.1718614745,0.0140971074,0.0226259503,0.0055682645,0.0723672005,0.0911114033,0.0536229976
2018,02,090,0.7862601591,0.8370775008,0.7354428174,0.0342026449,0.056732527,0.0116727629,0.0120243702,0.0255354592,-0.001486719,0.1396964504,0.1826703347,0.0967225661,0.0158988874,0.031404513,0.0003932617,0.011917488,0.0253691217,-0.001534146
2018,02,100,0.7862601486,0.8370774912,0.735442806,0.0342026522,0.0567325366,0.0116727678,0.0120243693,0.0255354578,-0.001486719,0.1396964539,0.1826703387,0.0967225692,0.0158988889,0.0314045153,0.0003932625,0.011917487,0.0253691202,-0.001534146
2018,02,105,0.4997223779,0.5358948324,0.4635499234,0.1674069778,0.1944161456,0.14039781,0.0455611093,0.0606472881,0.0304749305,0.2008452213,0.2298289492,0.1718614934,0.0140971075,0.0226259504,0.0055682645,0.0723672063,0.0911114098,0.0536230027
2018,02,110,0.7862601591,0.8370775008,0.7354428174,0.0342026534,0.0567325382,0.0116727686,0.0120243685,0.0255354565,-0.001486719,0.1396964482,0.1826703322,0.0967225642,0.0158988865,0.0314045118,0.0003932613,0.0119174843,0.0253691161,-0.001534147
2018,02,122,0.7684553257,0.8096906824,0.727219969,0.0257370987,0.041216741,0.0102574564,0.0280119524,0.0441423546,0.0118815502,0.1413310215,0.175385535,0.107276508,0.004839644,0.0116238072,-0.001944519,0.0316249577,0.0487321925,0.0145177229
2018,02,130,0.7862601466,0.8370774894,0.7354428038,0.0342026547,0.0567325399,0.0116727695,0.0120243697,0.0255354583,-0.001486719,0.1396964575,0.1826703427,0.0967225723,0.0158988892,0.0314045157,0.0003932627,0.0119174823,0.0253691129,-0.001534148
2018,02,150,0.4997223703,0.5358948248,0.4635499158,0.1674070048,0.1944161743,0.1403978352,0.0455611111,0.0606472902,0.0304749321,0.2008452071,0.2298289342,0.1718614801,0.0140971063,0.0226259489,0.0055682637,0.0723672003,0.0911114032,0.0536229975
2018,02,164,0.4997223825,0.535894837,0.463549928,0.1674070033,0.1944161727,0.1403978339,0.0455611067,0.0606472851,0.0304749283,0.2008452002,0.2298289269,0.1718614734,0.0140971072,0.0226259501,0.0055682644,0.0723672001,0.0911114029,0.0536229973
2018,02,170,0.768455327,0.8096906835,0.7272199704,0.0257370994,0.0412167419,0.0102574569,0.028011952,0.0441423541,0.0118815499,0.1413310146,0.1753855274,0.1072765018,0.004839645,0.0116238089,-0.001944519,0.0316249621,0.048732198,0.0145177262
2018,02,180,0.4997223794,0.5358948339,0.4635499249,0.1674069972,0.1944161663,0.1403978282,0.0455611091,0.0606472879,0.0304749304,0.2008452033,0.2298289302,0.1718614764,0.0140971054,0.0226259478,0.0055682631,0.0723672055,0.0911114089,0.053623002
2018,02,185,0.4997223867,0.5358948411,0.4635499322,0.167407006,0.1944161756,0.1403978364,0.0455611103,0.0606472892,0.0304749314,0.2008451927,0.2298289191,0.1718614664,0.0140971068,0.0226259495,0.005568264,0.0723671976,0.0911114001,0.053622995
2018,02,188,0.4997223869,0.5358948414,0.4635499325,0.1674069698,0.1944161371,0.1403978026,0.0455611098,0.0606472886,0.0304749309,0.2008452228,0.2298289507,0.1718614948,0.0140971066,0.0226259493,0.0055682639,0.0723672041,0.0911114074,0.0536230008
2018,02,195,0.4997223669,0.5358948214,0.4635499124,0.1674069855,0.1944161538,0.1403978172,0.0455611077,0.0606472862,0.0304749292,0.2008452321,0.2298289605,0.1718615037,0.0140971052,0.0226259475,0.0055682629,0.0723672026,0.0911114057,0.0536229995
2018,02,198,0.4997223782,0.5358948327,0.4635499238,0.1674069884,0.1944161569,0.1403978199,0.0455611083,0.060647287,0.0304749297,0.2008452126,0.22982894,0.1718614852,0.0140971078,0.0226259508,0.0055682648,0.0723672046,0.0911114079,0.0536230012
2018,02,220,0.4997223722,0.5358948267,0.4635499177,0.1674070044,0.1944161739,0.1403978349,0.0455611106,0.0606472896,0.0304749316,0.200845204,0.229828931,0.1718614771,0.0140971037,0.0226259455,0.0055682619,0.0723672051,0.0911114085,0.0536230017
2018,02,230,0.7862601457,0.8370774885,0.7354428028,0.0342026516,0.0567325358,0.0116727674,0.0120243709,0.0255354602,-0.001486718,0.1396964572,0.1826703424,0.0967225721,0.0158988898,0.0314045167,0.000393263,0.0119174847,0.0253691167,-0.001534147
2018,02,240,0.7862601586,0.8370775003,0.7354428168,0.0342026502,0.0567325339,0.0116727664,0.0120243695,0.025535458,-0.001486719,0.1396964485,0.1826703325,0.0967225644,0.0158988872,0.0314045127,0.0003932616,0.0119174862,0.0253691189,-0.001534147
2018,02,261,0.7862601773,0.8370775174,0.7354428372,0.034202649,0.0567325324,0.0116727656,0.0120243692,0.0255354575,-0.001486719,0.1396964274,0.1826703087,0.0967225461,0.0158988895,0.0314045162,0.0003932628,0.0119174876,0.0253691211,-0.001534146
2018,02,270,0.4997223914,0.5358948459,0.4635499369,0.1674069829,0.194416151,0.1403978148,0.0455611096,0.0606472884,0.0304749308,0.2008452109,0.2298289382,0.1718614836,0.0140971063,0.0226259488,0.0055682637,0.072367199,0.0911114017,0.0536229963
2018,02,275,0.4997223811,0.5358948356,0.4635499266,0.1674070036,0.1944161731,0.1403978342,0.0455611062,0.0606472845,0.0304749279,0.2008452012,0.229828928,0.1718614745,0.0140971074,0.0226259503,0.0055682645,0.0723672005,0.0911114033,0.0536229976
2018,02,282,0.4997223872,0.5358948417,0.4635499327,0.167406998,0.1944161671,0.1403978289,0.045561109,0.0606472877,0.0304749302,0.2008451996,0.2298289263,0.1718614729,0.014097107,0.0226259497,0.0055682642,0.0723671993,0.091111402,0.0536229966
2018,02,290,0.4997223782,0.5358948327,0.4635499238,0.1674069884,0.1944161569,0.1403978199,0.0455611083,0.060647287,0.0304749297,0.2008452126,0.22982894,0.1718614852,0.0140971078,0.0226259508,0.0055682648,0.0723672046,0.0911114079,0.0536230012
2018,04,001,0.3509699491,0.3838182578,0.3181216404,0.1036135384,0.1245885177,0.0826385591,0.1453404409,0.1695973498,0.1210835319,0.3224610103,0.3546310351,0.2902909856,0.0135412686,0.0214958033,0.0055867339,0.0640737926,0.0809279352,0.04721965
2018,04,003,0.6124080376,0.667817721,0.5569983542,0.0831806213,0.1145879369,0.0517733057,0.044299264,0.0677004066,0.0208981215,0.2115900458,0.2580417351,0.1651383565,0.0019121982,0.006880737,-0.00305634,0.046609833,0.0705844652,0.0226352007
2018,04,005,0.6004387672,0.6562390308,0.5446385036,0.0525812958,0.078008396,0.0271541955,0.0956441739,0.1291491372,0.0621392107,0.2178620714,0.2648885764,0.1708355664,0.0099076466,0.0211908735,-0.00137558,0.0235660451,0.0408472892,0.006284801
2018,04,007,0.5800057029,0.6356717558,0.5243396499,0.1279806269,0.1656586218,0.090302632,0.0499323767,0.0744976148,0.0253671386,0.1672361046,0.2093260697,0.1251461396,0.0107480962,0.0223778848,-0.000881692,0.0640970927,0.0917211308,0.0364730546
2018,04,009,0.5800057083,0.6356717612,0.5243396555,0.1279806358,0.1656586318,0.0903026398,0.0499323771,0.0744976154,0.0253671389,0.1672360948,0.2093260589,0.1251461307,0.0107480954,0.0223778836,-0.000881693,0.0640970885,0.0917211257,0.0364730513
2018,04,011,0.5800057091,0.635671762,0.5243396563,0.1279806326,0.1656586282,0.090302637,0.0499323784,0.0744976169,0.0253671399,0.1672360975,0.2093260618,0.1251461331,0.0107480969,0.0223778859,-0.000881692,0.0640970855,0.0917211221,0.0364730489
2018,04,012,0.4492481875,0.5051647434,0.3933316316,0.1662106124,0.2080588176,0.1243624073,0.055116878,0.0807706145,0.0294631415,0.2933051763,0.3444845655,0.2421257871,0.0019023788,0.0068007792,-0.002996022,0.034216767,0.0546519531,0.013781581
2018,04,013,0.6219530303,0.6318789429,0.6120271178,0.0752445917,0.0806442944,0.0698448889,0.062218951,0.0671635473,0.0572743547,0.2010005481,0.2092038866,0.1927972097,0.0097048401,0.0117115995,0.0076980808,0.0298780387,0.0333630804,0.026392997
2018,04,015,0.4492481782,0.505164734,0.3933316224,0.1662106228,0.208058829,0.1243624166,0.0551168828,0.0807706203,0.0294631452,0.2933051696,0.3444845584,0.2421257807,0.0019023797,0.0068007813,-0.002996022,0.034216767,0.0546519531,0.0137815809
2018,04,017,0.350969945,0.3838182536,0.3181216364,0.1036135409,0.1245885204,0.0826385614,0.1453404295,0.1695973377,0.1210835214,0.3224610199,0.354631045,0.2902909949,0.0135412715,0.021495807,0.0055867359,0.0640737932,0.0809279358,0.0472196505
2018,04,019,0.5557372284,0.5780446476,0.5334298092,0.1052839547,0.1190629747,0.0915049346,0.054783446,0.0649995418,0.0445673502,0.2351936633,0.2542343746,0.2161529519,0.0063812586,0.0099561075,0.0028064098,0.0426204491,0.0516891631,0.0335517351
