year,state,county,share_desc_rep_other,share_desc_rep_other_quality,share_desc_rep_black_nonhispanic,share_desc_rep_black_nonhispanic_quality,share_desc_rep_hispanic,share_desc_rep_hispanic_quality,share_desc_rep_white_nonhispanic,share_desc_rep_white_nonhispanic_quality
2014,02,270,0.9547441501671381,1,0.0026999228593468758,1,0.0025713551041398816,1,0.03998457186937516,1
2014,02,275,0.2765421737305917,1,0.001678556441460344,1,0.009651699538396978,1,0.712127570289551,1
2014,02,282,0.525984251968504,1,0.05826771653543307,1,0.04251968503937008,1,0.3732283464566929,1
2014,02,290,0.7635816669615997,1,0.0030083171120155725,1,0.016103344540789242,1,0.21730667138559548,1
2014,04,001,0.7370741038507388,1,0.005738682043747055,1,0.06137894707659893,1,0.19580826702891518,1
2014,04,003,0.05550161688594647,1,0.03707752643207168,1,0.3346686339416086,1,0.5727522227403732,1
2014,04,005,0.3013761163919097,1,0.013194224581606132,1,0.1375600992511983,1,0.5478695597752858,1
2014,04,007,0.1681379362157695,1,0.005259006047856955,1,0.18419668682618984,1,0.6424063709101837,1
2014,04,009,0.1473560076116963,1,0.019806491383238187,1,0.3128299965157728,1,0.5200075044892927,1
2014,04,011,0.039886363636363636,1,0.014204545454545454,1,0.4728409090909091,1,0.47306818181818183,1
2014,04,012,0.14084922351091017,1,0.002408099076076273,1,0.24754275604482012,1,0.6091999213681935,1
2014,04,013,0.07411089172519914,1,0.04879284548594486,1,0.2992109707142607,1,0.5778852920745953,1
2014,04,015,0.050068648077359966,1,0.009334163036714374,1,0.15359883841526653,1,0.7869983504706591,1
2014,04,017,0.45599084557489605,1,0.004344630613365088,1,0.10958330619877382,1,0.43008121761296503,1
2014,04,019,0.07241850124453252,1,0.03238905939118597,1,0.35375433975334897,1,0.5414380996109326,1
2014,04,021,0.08429362312897273,1,0.04456633176132869,1,0.2897426696739799,1,0.5813973754357187,1
2014,04,023,0.012232804232804232,1,0.0023703703703703703,1,0.8282328042328042,1,0.15716402116402117,1
2014,04,025,0.04159783610761433,1,0.005344215191235862,1,0.1389963919527912,1,0.8140615567483586,1
2014,04,027,0.0348021622909562,1,0.01787513712875956,1,0.6069405767102004,1,0.3403821238700838,1
2014,05,001,0.015375642860929961,1,0.2509410953820052,1,0.029107682519484653,1,0.7045755792375802,1
2014,05,003,0.009469608620609226,1,0.2606241544992303,1,0.05010029388440547,1,0.679805942995755,1
2014,05,005,0.024347572532439132,1,0.0027943820770763472,1,0.018467220683287166,1,0.9543908247071974,1
2014,05,007,0.07391309955247172,1,0.013116318660768407,1,0.15829431970113192,1,0.754676262085628,1
2014,05,009,0.03088595334822029,1,0.0015604401517393526,1,0.021415695875595255,1,0.9461379106244451,1
2014,05,011,0.006362672322375398,1,0.2835807705903146,1,0.1370625662778367,1,0.5729939908094733,1
2014,05,013,0.012533232054690467,1,0.24686669198632738,1,0.008545385491834409,1,0.7320546904671478,1
2014,05,015,0.0316006660392384,1,0.006407007891117064,1,0.13874610873814522,1,0.8232462173314993,1
2014,05,017,0.012011489250587518,1,0.539820698059013,1,0.05170162764383323,1,0.3964661850465663,1
2014,05,019,0.020219298245614036,1,0.23885964912280702,1,0.04271929824561403,1,0.6982017543859649,1
2014,05,021,0.019965333504525902,1,8.987609937728703e-4,1,0.016241895101752585,1,0.9628940103999486,1
2014,05,023,0.019772806575427442,1,0.004342263404799752,1,0.02287442329314155,1,0.9530105067266312,1
2014,05,025,0.025125043619867397,1,0.11585436780272187,1,0.008491334186344074,1,0.8505292543910666,1
2014,05,027,0.022295081967213116,1,0.36,1,0.025286885245901638,1,0.5924180327868852,1
2014,05,029,0.024085005903187722,1,0.11815820543093271,1,0.03716646989374262,1,0.820590318772137,1
2014,05,031,0.02988931737366655,1,0.13607452296288877,1,0.04552511644212951,1,0.7885110432213152,1
2014,05,033,0.06008896077638496,1,0.013602911443590781,1,0.06448847553578649,1,0.8618196522442377,1
2014,05,035,0.020330064577852188,1,0.5111416726460974,1,0.021804990831539504,1,0.4467232719445109,1
2014,05,037,0.02188121625461779,1,0.22290423415743107,1,0.016652458084683148,1,0.738562091503268,1
2014,05,039,0.02275584611516218,1,0.4129997485541866,1,0.02539602715614785,1,0.5388483781745034,1
2014,05,041,0.008093953340739566,1,0.4811934613553404,1,0.04562767814632598,1,0.46508490715759404,1
2014,05,043,0.012777332264100508,1,0.28746324512162524,1,0.02731889869018979,1,0.6724405239240845,1
2014,05,045,0.03277477844555363,1,0.10941054633119418,1,0.03987131167023191,1,0.8179433635530202,1
2014,05,047,0.0361358574610245,1,0.0073496659242761695,1,0.025612472160356347,1,0.930902004454343,1
2014,05,049,0.02717302340808643,1,0.0018006220330659681,1,0.01080373219839581,1,0.9602226223604517,1
2014,05,051,0.0328395520846246,1,0.082568902111483,1,0.050979298376100164,1,0.8336122474277923,1
2014,05,053,0.01620961474408793,1,0.025480182080603975,1,0.024369934495392473,1,0.9339402686799156,1
2014,05,055,0.01882708866651152,1,0.008424482196881545,1,0.024482196881545265,1,0.9482662322550617,1
2014,05,057,0.02154422587983407,1,0.29434854364601454,1,0.12382354253088898,1,0.5602836879432624,1
2014,05,059,0.017790065210205246,1,0.1182498422333744,1,0.030471496829642095,1,0.8334885957267782,1
2014,05,061,0.014760686883449031,1,0.21687979539641944,1,0.10295944464742418,1,0.6654000730727073,1
2014,05,063,0.0215132524890806,1,0.024768725753506415,1,0.059222484468679636,1,0.8944955372887333,1
2014,05,065,0.028102351723117883,1,0.011166987132081052,1,0.01678745747670463,1,0.9439432036680965,1
2014,05,067,0.027442804012171758,1,0.16584018933844247,1,0.026879296742927983,1,0.7798377099064578,1
2014,05,069,0.020346929207688703,1,0.554041926193825,1,0.017775098787757015,1,0.40783604581072935,1
2014,05,071,0.03357760459074871,1,0.01527664689232678,1,0.12926990035283625,1,0.8218758481640882,1
2014,05,073,0.006900284129346503,1,0.37708023271546476,1,0.01867135705587877,1,0.59734812609931,1
2014,05,075,0.017654256248907534,1,0.007982287478878984,1,0.011070325700635087,1,0.9632931305715784,1
2014,05,077,0.0012806620037434735,1,0.5658555807309624,1,0.02167274160181263,1,0.41119101566348143,1
2014,05,079,0.019485580670303974,1,0.2934882732232693,1,0.03436547863671792,1,0.6526606674697087,1
2014,05,081,0.028166822284469345,1,0.20463741051976347,1,0.029878618113912233,1,0.737317149081855,1
2014,05,083,0.0391341678340639,1,0.01807582809887478,1,0.0245831262144697,1,0.9182068778525916,1
2014,05,085,0.02860891639807182,1,0.06155338144271086,1,0.03695199520807781,1,0.8728857069511395,1
2014,05,087,0.03459480122324159,1,0.0011467889908256881,1,0.05147808358817533,1,0.9127803261977574,1
2014,05,089,0.024918350066529576,1,0.002661183016813838,1,0.021168501270110076,1,0.9512519656465465,1
2014,05,091,0.025495555504513403,1,0.2451478053150194,1,0.028068080023887727,1,0.7012885591565795,1
2014,05,093,0.019565935881899307,1,0.3428445521648122,1,0.037523410818552386,1,0.6000661011347361,1
2014,05,095,0.014385741565881604,1,0.4127307447485678,1,0.0196053469127944,1,0.5532781667727562,1
2014,05,097,0.03732788296041308,1,0.006239242685025817,1,0.03625215146299483,1,0.9201807228915663,1
2014,05,099,0.021065675340768277,1,0.3043821110735609,1,0.030077728962487327,1,0.6444744846231835,1
2014,05,101,0.04488992743819949,1,4.919444102816382e-4,1,0.009592916000491945,1,0.945025212151027,1
2014,05,103,0.02517603556115023,1,0.3968765980881948,1,0.018449313559655404,1,0.5594980527909996,1
2014,05,105,0.01391304347826087,1,0.030048309178743963,1,0.026570048309178744,1,0.9294685990338164,1
2014,05,107,0.015973521369981293,1,0.6186981340240802,1,0.014966182184486976,1,0.3503621624214515,1
2014,05,109,0.027353177795655673,1,0.029230356663984984,1,0.06579064986144632,1,0.8776258156789131,1
2014,05,111,0.014737879223285028,1,0.07808202307155467,1,0.024836815961246355,1,0.882343281743914,1
2014,05,113,0.04546787914344382,1,0.002248948860858512,1,0.06067272905055246,1,0.8916104429451452,1
2014,05,115,0.035270470751511476,1,0.029974316844002744,1,0.0766825657632364,1,0.8580726466412494,1
2014,05,117,0.010737463126843658,1,0.12365781710914454,1,0.010383480825958701,1,0.8552212389380531,1
2014,05,119,0.04218370580730131,1,0.3531480223895954,1,0.05876497098407211,1,0.5459033008190312,1
2014,05,121,0.020231538720917163,1,0.007081038552321007,1,0.01736540406878723,1,0.9553220186579746,1
2014,05,123,0.025757904637869908,1,0.5146154402720498,1,0.04268866218073945,1,0.41693799290934086,1
2014,05,125,0.027948949566679485,1,0.054359588949208934,1,0.039727754872060886,1,0.8779637066120507,1
2014,05,127,0.07773947750362845,1,0.0026306240928882438,1,0.07365747460087083,1,0.8459724238026125,1
2014,05,129,0.034594325535092084,1,0.003235440517670483,1,0.01804380288700846,1,0.944126431060229,1
2014,05,131,0.09247561139107736,1,0.059731390130992656,1,0.12878447330857012,1,0.7190085251693599,1
2014,05,133,0.03820289855072464,1,0.0455072463768116,1,0.31918840579710145,1,0.5971014492753624,1
2014,05,135,0.03306654203423497,1,0.0033300227843664192,1,0.018928550563767015,1,0.9446748846176316,1
2014,05,137,0.011331896895698667,1,0.0015162397254808075,1,0.015322001436437634,1,0.9718298619423829,1
2014,05,139,0.018093470723250477,1,0.3295404600283245,1,0.0357718415783562,1,0.6165942276700689,1
2014,05,141,0.027735517846693973,1,0.005968402574605032,1,0.02832065535400819,1,0.9379754242246928,1
2014,05,143,0.08076781726175332,1,0.03297241775742327,1,0.15897247429772238,1,0.727287290683101,1
2014,05,145,0.027595017566272757,1,0.04278505269881827,1,0.04002555094219099,1,0.889594378792718,1
2014,05,147,0.02650126867775585,1,0.27304764589794195,1,0.005779531998872286,1,0.69467155342543,1
2014,05,149,0.015637822558584844,1,0.010486003464940276,1,0.19016139327072126,1,0.7837147807057536,1
2014,06,001,0.32543217888961,1,0.11542556056917556,1,0.22606181716505014,1,0.3330804433761643,1
2014,06,003,0.22878535773710482,1,0.009151414309484194,1,0.07154742096505824,1,0.6905158069883528,1
2014,06,005,0.05269248365133615,1,0.02101778842272397,1,0.12712936300761593,1,0.799160364918324,1
2014,06,007,0.09524862576609591,1,0.013521197952865356,1,0.14878733448266523,1,0.7424428417983735,1
2014,06,009,0.055786825760780034,1,0.0062331648894726295,1,0.1091026468689477,1,0.8288773624807996,1
2014,06,011,0.042242345033607166,1,0.008401792382374906,1,0.5673543689320388,1,0.3820014936519791,1
2014,06,013,0.2004352442399041,1,0.08614339938144636,1,0.24773499119522915,1,0.4656863651834204,1
2014,06,015,0.14031212142806243,1,0.03530962730706193,1,0.18638209933727642,1,0.6379961519275992,1
2014,06,017,0.07463147163364836,1,0.008447910065301848,1,0.12350039952607941,1,0.7934202187749704,1
2014,06,019,0.1235745812799575,1,0.047845588948235956,1,0.5121115799857511,1,0.3164682497860555,1
2014,06,021,0.05895999143438381,1,0.007744744637567365,1,0.389235875655805,1,0.5440593882722439,1
2014,06,023,0.12194163527981257,1,0.011721877873009283,1,0.10335419199857647,1,0.7629822948486017,1
2014,06,025,0.029244291798944787,1,0.027125958898692848,1,0.8139482335928055,1,0.1296815157095568,1
2014,06,027,0.13916155973751287,1,0.010412712186127231,1,0.20228862736590922,1,0.6481371007104507,1
2014,06,029,0.07039278094505264,1,0.0531204458279412,1,0.5040863675049257,1,0.3724004057220804,1
2014,06,031,0.07191360063412379,1,0.06217055287667613,1,0.5212431468392893,1,0.3446726996499108,1
2014,06,033,0.0669999532775779,1,0.022271021196405488,1,0.18067560622342663,1,0.7300534193025899,1
2014,06,035,0.07315025782467922,1,0.08550185873605948,1,0.18107686772994364,1,0.6602710157093177,1
2014,06,037,0.1664208157784637,1,0.08042066117964514,1,0.4812906855815948,1,0.2718678374602963,1
2014,06,039,0.04815942067011256,1,0.032318369060425574,1,0.5510521344423163,1,0.3684700758271456,1
2014,06,041,0.0947266765835157,1,0.025151673273572636,1,0.15737416375261876,1,0.722747486390293,1
2014,06,043,0.07087930458040789,1,0.008637022177644043,1,0.09634458932352613,1,0.8241390839184219,1
2014,06,045,0.08877779299639318,1,0.007202209742957585,1,0.23206866639273158,1,0.6719513308679176,1
2014,06,047,0.09879247273602973,1,0.03316399665149135,1,0.5629393484169123,1,0.3051041821955667,1
2014,06,049,0.06223888591322978,1,0.01156936261381896,1,0.14408141403320834,1,0.7821103374397429,1
2014,06,051,0.055238497851053336,1,0.003311491580356514,1,0.2707672796448954,1,0.6706827309236948,1
2014,06,053,0.09026491609146983,1,0.025667938257630134,1,0.564569914361761,1,0.3194972312891391,1
2014,06,055,0.10004811386469233,1,0.02048788895032782,1,0.3298815824434662,1,0.5495824147415137,1
2014,06,057,0.048059955783623716,1,0.003488631523436708,1,0.08874713506277508,1,0.8597042776301645,1
2014,06,059,0.21543606307942992,1,0.015251766579799769,1,0.3404595942560924,1,0.4288525760846779,1
2014,06,061,0.10580939261668852,1,0.012458577442893576,1,0.1322202490609043,1,0.7495117808795136,1
2014,06,063,0.06543606761381313,1,0.006999896297832625,1,0.08265062739811262,1,0.8449134086902417,1
2014,06,065,0.09234244666392283,1,0.05902247960760493,1,0.4654053841834153,1,0.38322968954505693,1
2014,06,067,0.20925933459608062,1,0.09679323329267443,1,0.22060199534295863,1,0.47334543676828633,1
2014,06,069,0.04610814231472367,1,0.008490367036984954,1,0.5740577977780903,1,0.3713436928702011,1
2014,06,071,0.0950930103445323,1,0.0819340647921231,1,0.5052343275669132,1,0.31773859729643134,1
2014,06,073,0.1514038169193153,1,0.04731172931910379,1,0.3266431951062205,1,0.47464125865536044,1
2014,06,075,0.3781661906324179,1,0.05506518131115271,1,0.15260918231468437,1,0.414159445741745,1
2014,06,077,0.18680122673133157,1,0.06740032807930961,1,0.39729405891163255,1,0.3485043862777263,1
2014,06,079,0.06441294896857584,1,0.019592682286347855,1,0.21477912642604965,1,0.7012152423190267,1
2014,06,081,0.30962360628084296,1,0.024805463906238806,1,0.25361667502436347,1,0.4119542547885548,1
2014,06,083,0.07868058532516134,1,0.016067476914877594,1,0.43735560936612944,1,0.4678963283938316,1
2014,06,085,0.3674947829812513,1,0.024386813635546647,1,0.26745997570549895,1,0.3406584276777031,1
2014,06,087,0.07714359494466753,1,0.008491671126446934,1,0.32711459077929517,1,0.5872501431495903,1
2014,06,089,0.08646090073941295,1,0.009477929643737396,1,0.08911046381357832,1,0.8149507058032713,1
2014,06,091,0.03179860881086453,1,0.001324942033786022,1,0.09373964889036104,1,0.8731368002649884,1
2014,06,093,0.09091525270554213,1,0.01276518831476921,1,0.11122658774090056,1,0.7850929712387881,1
2014,06,095,0.21298360624632373,1,0.13737121226495647,1,0.24871686621254957,1,0.40092831527617023,1
2014,06,097,0.07886902946379552,1,0.01340816202037455,1,0.25554403302222495,1,0.652178775493605,1
2014,06,099,0.09081588541567041,1,0.024971594930316723,1,0.4304047100770093,1,0.45380780957700356,1
2014,06,101,0.1981129098425321,1,0.018344956714738028,1,0.29380331766017653,1,0.48973881578255335,1
2014,06,103,0.05895645028759244,1,0.0045193097781429745,1,0.2297421149105619,1,0.7067821250237026,1
2014,06,105,0.08953015168331484,1,0.008139104698483167,1,0.07103218645948946,1,0.8312985571587126,1
2014,06,107,0.05490259538735735,1,0.01329393404683579,1,0.6185259405729892,1,0.31327752999281766,1
2014,06,109,0.06042651848308094,1,0.0183634791248827,1,0.11128489153035126,1,0.8099251108616851,1
2014,06,111,0.09649912059249333,1,0.016151186302779407,1,0.41220880843274027,1,0.475140884671987,1
2014,06,113,0.18009227966026978,1,0.02255561759778999,1,0.3097981015076263,1,0.4875540012343139,1
2014,06,115,0.13274203041377516,1,0.030947590303727124,1,0.2625412337973419,1,0.5737691454851558,1
2014,08,001,0.06138773458590253,1,0.02979690526434381,1,0.38399074439182074,1,0.5248246157579329,1
2014,08,003,0.03444851343802371,1,0.015393209608342126,1,0.4555272794984793,1,0.4946309974551549,1
2014,08,005,0.09006274678054045,1,0.0982044097042991,1,0.1855605312024455,1,0.626172312312715,1
2014,08,007,0.03981206726013848,1,0.0027200791295746785,1,0.1820804484009232,1,0.7753874052093637,1
2014,08,009,0.02115127175368139,1,0.014725568942436412,1,0.09558232931726908,1,0.8685408299866131,1
2014,08,011,0.03866666666666667,1,0.12066666666666667,1,0.3105,1,0.5301666666666667,1
2014,08,013,0.06825137793856459,1,0.008100509231041466,1,0.13593257440212866,1,0.7877155384282652,1
2014,08,014,0.08760397784064919,1,0.009521066630525014,1,0.11637047452860555,1,0.7865044810002202,1
2014,08,015,0.01925942276916285,1,0.02301197505656421,1,0.09944263561613598,1,0.8582859665581369,1
2014,08,017,0.019972131908964234,1,0.003251277287505806,1,0.15188109614491407,1,0.8248954946586159,1
2014,08,019,0.020078999341672153,1,0.014263770024138688,1,0.052446785165679174,1,0.9132104454685099,1
2014,08,021,0.021145480908651523,1,7.249879168680521e-4,1,0.5473658772353794,1,0.430763653939101,1
2014,08,023,0.03633314700950251,1,0,1,0.6484069312465064,1,0.31525992174399103,1
2014,08,025,0.0525368837711407,1,0.07880532565671104,1,0.29704929830874416,1,0.5716084922634042,1
2014,08,027,0.01357042583060365,1,0.020121665886757137,1,0.0313523631258774,1,0.9349555451567618,1
2014,08,029,0.021462900783461716,1,0.010797287510698531,1,0.1445124761340444,1,0.8232273355717954,1
2014,08,031,0.06476883825067807,1,0.09465001096600224,1,0.3120340435200394,1,0.5285471072632802,1
2014,08,033,0.05011520737327189,1,0,1,0.06854838709677419,1,0.881336405529954,1
2014,08,035,0.06608871425045197,1,0.009469835954021762,1,0.07962133998679093,1,0.8448201098087353,1
2014,08,037,0.017843125993146094,1,0.009763942335305267,1,0.3004231041678632,1,0.6719698275036854,1
2014,08,039,0.0332129963898917,1,0.004969207899766404,1,0.059035888723720537,1,0.9027819069866214,1
2014,08,041,0.07593227268714757,1,0.056417229486438895,1,0.15704181617978433,1,0.7106086816466292,1
2014,08,043,0.046844002645107616,1,0.057211117984598645,1,0.1281170673435867,1,0.767827812026707,1
2014,08,045,0.024310210994284102,1,0.004851457201326653,1,0.28163150095264977,1,0.6892068308517395,1
2014,08,047,0.028072701097714595,1,0.003599064243296743,1,0.08043908583768221,1,0.8878891488213064,1
2014,08,049,0.03543307086614173,1,0.006285398535709352,1,0.07604641525072524,1,0.8822351153474237,1
