year,state,place,share_desc_rep_other,share_desc_rep_black_nonhispanic,share_desc_rep_hispanic,share_desc_rep_white_nonhispanic,share_desc_rep_other_quality,share_desc_rep_black_nonhispanic_quality,share_desc_rep_hispanic_quality,share_desc_rep_white_nonhispanic_quality
2021,06,19766,0.08486958956366532,0.03461279343441855,0.7415677250575275,0.13894989194438853,1,1,1,1
2021,06,21712,0.0996199654856992,0.06224833322331507,0.2711164338994559,0.5670152673915299,1,1,1,1
2021,06,22020,0.3759159022277933,0.10546407612101874,0.18727707822916073,0.33134294342202725,1,1,1,1
2021,06,22230,0.3116465717606043,0.0044578006972690295,0.6496495496804183,0.03424607786170831,1,1,1,1
2021,06,22804,0.10631722826409937,0.0198226395409494,0.5201825109116961,0.3536776212832551,1,1,1,1
2021,06,23182,0.26167894258904245,0.15608919382504288,0.29258736084485254,0.2896445027410621,1,1,1,1
2021,06,24638,0.2377747755710155,0.045302458302294166,0.15747275918233355,0.5594500069443568,1,1,1,1
2021,06,24680,0.100025470115865,0.08380629256032332,0.6822771244719756,0.133891112851836,1,1,1,1
2021,06,26000,0.6616184741384523,0.027554837539200527,0.12488445024233052,0.1859422380800166,1,1,1,1
2021,06,27000,0.17666026828643458,0.06467128785656738,0.4998849034116856,0.25878354044531243,1,1,1,1
2021,06,28000,0.27404801208695895,0.02088637699001147,0.3830125066450295,0.32205310427800005,1,1,1,1
2021,06,29000,0.4412939759594228,0.008644648771336591,0.3686916645436228,0.1813697107256178,1,1,1,1
2021,06,30000,0.1771393095587038,0.017632510991695164,0.18697585898062205,0.618252320468979,1,1,1,1
2021,06,32548,0.10217042441073035,0.26174840376495223,0.5406712723216827,0.09540989950263479,1,1,1,1
2021,06,33000,0.3606567480616811,0.09086987069656217,0.3892908649401556,0.15918251630160118,1,1,1,1
2021,06,33182,0.05645478780243637,0.07990731471378919,0.49336917764304916,0.3702687198407253,1,1,1,1
2021,06,33434,0.04721665474835578,0.033498846777523746,0.6058698520450815,0.31341464642903905,1,1,1,1
2021,06,36000,0.18898533222633154,0.01095428585805218,0.19796211034795078,0.6020982715676655,1,1,1,1
2021,06,36448,0.036242687086354496,0.027004133631496917,0.6656163176797452,0.27113686160240336,1,1,1,1
2021,06,36546,0.0627876457867401,0.3986377834870525,0.4944642626102065,0.04411030811600096,1,1,1,1
2021,06,36770,0.4902171431640861,0.016849745524863364,0.11916016490526005,0.3737729464057905,1,1,1,1
2021,06,37692,0.0613369760421841,0.03290856291314814,0.7192025524435444,0.1865519086011234,1,1,1,1
2021,06,39496,0.24117124280836336,0.02342251742364002,0.23931194162495908,0.49609429814303757,1,1,1,1
2021,06,39892,0.23535835183634843,0.08072167825380071,0.3431611642946408,0.3407588056152101,1,1,1,1
2021,06,40130,0.07900710045396345,0.19961005703643347,0.4484867884995926,0.2728960540100105,1,1,1,1
2021,06,41992,0.20498173138920625,0.017284481295883624,0.2282275488388403,0.5495062384760698,1,1,1,1
2021,06,43000,0.1678308488635024,0.11584666659522252,0.4386291299175892,0.2776933546236859,1,1,1,1
2021,06,44000,0.15187728703067824,0.08306392923401769,0.48439873515031623,0.28066004858498783,1,1,1,1
2021,06,45484,0.18165712066789633,0.038891855159693234,0.3979103970488302,0.3815406271235802,1,1,1,1
2021,06,46842,0.10761803954930804,0.06221250581171047,0.39402902392940875,0.43614043070957276,1,1,1,1
2021,06,46898,0.14225576500412823,0.03914272091914458,0.5807798309164699,0.23782168316025723,1,1,1,1
2021,06,47766,0.7233927606699082,0.031811842749990576,0.13889412385511288,0.10590127272498838,1,1,1,1
2021,06,48256,0.1850381126772559,0.010858919218157816,0.1888493804028446,0.6152535877017417,1,1,1,1
2021,06,48354,0.12272192827748384,0.04305831128747795,0.4200194738389183,0.4142002865961199,1,1,1,1
2021,06,49270,0.085640516194672,0.17359901329839564,0.604210758694828,0.13654971181210437,1,1,1,1
2021,06,49670,0.3851278379788615,0.02332269533667439,0.17990753437124585,0.4116419323132182,1,1,1,1
2021,06,50076,0.1421203283646576,0.051874054871462516,0.33336933822999926,0.4726362785338806,1,1,1,1
2021,06,50258,0.06754077791718946,0.005922208281053953,0.3964491844416562,0.5300878293601003,1,1,1,1
2021,06,51182,0.12408223201174744,0.0062932662051604785,0.09706780411626227,0.7725566976668298,1,1,1,1
2021,06,52526,0.15719539339978708,0.04375302429110616,0.6898964482725249,0.10915513403658182,1,1,1,1
2021,06,53000,0.22611462056734347,0.21607457924616272,0.27180560761333616,0.2860051925731577,1,1,1,1
2021,06,53322,0.1358469801273637,0.04424484555287428,0.3777635116157766,0.4421446627039854,1,1,1,1
2021,06,53896,0.10191584438116001,0.052470280727986623,0.6986297460949761,0.14698412879587724,1,1,1,1
2021,06,53980,0.18079672402025934,0.012737526491612486,0.39104134487589354,0.4154244046122346,1,1,1,1
2021,06,54652,0.09269833137091649,0.019563407412516443,0.7544991895793203,0.13323907163724683,1,1,1,1
2021,06,55156,0.07613089108085745,0.1243667664759773,0.6103567537964247,0.18914558864674053,1,1,1,1
2021,06,56000,0.22576763156567295,0.07514538340143113,0.3605940722485245,0.3384929127843714,1,1,1,1
2021,06,56700,0.05798530202545259,0.08330986095818503,0.7931656978977287,0.06553913911863365,1,1,1,1
2021,06,57456,0.23698498038335028,0.1326798853383707,0.4385411024953435,0.1917940317829355,1,1,1,1
2021,06,57792,0.4393021443475201,0.017559516327710602,0.1081600844666784,0.43497825485809094,1,1,1,1
2021,06,58072,0.12852261333051876,0.05465327985645681,0.7138635284183862,0.10296057839463824,1,1,1,1
2021,06,59444,0.20721560019398147,0.10648561729497945,0.20886189029837413,0.47743689221266494,1,1,1,1
2021,06,59451,0.1918009037287434,0.09195382475020984,0.3805606337599025,0.33568463776114427,1,1,1,1
2021,06,59920,0.11541967378365915,0.015302784956729687,0.11775745032224856,0.7515200909373626,1,1,1,1
2021,06,60102,0.21670937369644241,0.019414814373398485,0.3528871938501877,0.4109886180799714,1,1,1,1
2021,06,60466,0.037408838235435796,0.12625362479407315,0.748485052842513,0.08785248412797811,1,1,1,1
2021,06,60620,0.19987551544386525,0.17952574842016997,0.4382547956810775,0.1823439404548873,1,1,1,1
2021,06,62000,0.12065756626796842,0.054179979546335175,0.5491459642124387,0.2760164899732578,1,1,1,1
2021,06,62938,0.1700357615984954,0.019596806853047974,0.1583257256996163,0.6520417058488404,1,1,1,1
2021,06,64000,0.27208954792182877,0.12761542985509203,0.28890581463734444,0.3113892075857348,1,1,1,1
2021,06,64224,0.06970381094942456,0.010778876591985473,0.7976859463571446,0.12183136610144536,1,1,1,1
2021,06,65000,0.0725700907069527,0.11530153382151154,0.6755018770859655,0.1366264983855702,1,1,1,1
2021,06,65042,0.08376442499005173,0.01532033426183844,0.3625420540462323,0.5383731867018775,1,1,1,1
2021,06,66000,0.22250429118563764,0.056513002039847035,0.30050931212546866,0.4204733946490467,1,1,1,1
2021,06,67000,0.4053431385569091,0.049243994627759885,0.1538698721494619,0.39154299466586906,1,1,1,1
2021,06,68000,0.41739322653766714,0.02788707014546987,0.3103636796051067,0.2443560237117563,1,1,1,1
2021,06,68084,0.41147889795560233,0.09705404931122225,0.2761252961305607,0.21534175660261473,1,1,1,1
2021,06,68196,0.15246042433174642,0.014918409975295028,0.39715627750151095,0.43546488819144763,1,1,1,1
2021,06,68252,0.3314016005785682,0.019098461274943617,0.2408099955275153,0.40868994261897285,1,1,1,1
2021,06,68378,0.5340887872280833,0.02775184389879563,0.07871580618056204,0.35944356269255906,1,1,1,1
2021,06,69000,0.1297312454989835,0.008517675850333632,0.7672249520422665,0.09452612660841635,1,1,1,1
2021,06,69070,0.06757393528699009,0.015101198222860476,0.36194632679621236,0.5553785396939371,1,1,1,1
2021,06,69084,0.5128046778505652,0.0268679351479808,0.15790872562968059,0.3024186613717734,1,1,1,1
2021,06,69088,0.1553160021480575,0.03917123715787342,0.35439427419425834,0.45111848649981073,1,1,1,1
2021,06,69196,0.06364526251269337,0.010566376053206964,0.7743095262055274,0.15147883522857222,1,1,1,1
2021,06,70000,0.16330202094195717,0.043790666609212735,0.1663398974447365,0.6265674150040936,1,1,1,1
2021,06,70098,0.103184478804551,0.01927873535960003,0.33989721727776445,0.5376395685580845,1,1,1,1
2021,06,72016,0.15288347041613765,0.012995923002310561,0.25824665441727324,0.5758739521642786,1,1,1,1
2021,06,73080,0.014211000128606335,0.004093968362841343,0.9535409611180178,0.028154070390534573,1,1,1,1
2021,06,75000,0.26119665972348954,0.10893026826674386,0.44892989069215716,0.18094318131760945,1,1,1,1
2021,06,77000,0.5304596592735454,0.012587592414014786,0.16844101575056253,0.28851173256187723,1,1,1,1
2021,06,78120,0.17073215330602692,0.031213428905792862,0.2978715623171445,0.5001828554710357,1,1,1,1
2021,06,78582,0.14109716045696685,0.015973411694454483,0.19416377264798781,0.6487656552005908,1,1,1,1
2021,06,80000,0.4324322487700128,0.030729294082470302,0.19560194623392863,0.3412365109135883,1,1,1,1
2021,06,80238,0.2558302439865506,0.04884041727735149,0.4149926717820502,0.28033666695404774,1,1,1,1
2021,06,80854,0.28134426434695536,0.02288003003942675,0.3999374178609425,0.2958382877526754,1,1,1,1
2021,06,81344,0.14341676841676843,0.05488146113146113,0.4478785103785104,0.3538232600732601,1,1,1,1
2021,06,81554,0.16764786418400876,0.09230754185573463,0.25655218275700203,0.4834924112032546,1,1,1,1
2021,06,81666,0.30235341045073794,0.17483047467092142,0.2881531711208616,0.23466294375747906,1,1,1,1
2021,06,82590,0.07727724113026993,0.15642021004483767,0.552571394180133,0.21373115464475942,1,1,1,1
2021,06,82954,0.08351355016451477,0.021433312635162623,0.529901719375629,0.3651514178246936,1,1,1,1
2021,06,82996,0.09601524566400746,0.029092457248279288,0.5023770666288229,0.37251523045889046,1,1,1,1
2021,06,84200,0.32281801894036344,0.04536728948041976,0.5256956378661012,0.10611905371311565,1,1,1,1
2021,06,84550,0.5418278238574731,0.008896972618799785,0.24224528033133552,0.20702992319239155,1,1,1,1
2021,06,85292,0.08506147917048999,0.00929069554046614,0.6741374564140209,0.23151036887502294,1,1,1,1
2021,08,03455,0.057232126148263264,0.009617340504300138,0.15183518709876895,0.7813153462486676,1,1,1,1
2021,08,04000,0.11458528902517888,0.16019202286334147,0.29037851763773287,0.4348441704737468,1,1,1,1
2021,08,07850,0.09995234918517107,0.010263985514152292,0.10643286000190604,0.7833508052987707,1,1,1,1
2021,08,12815,0.10471233282702923,0.025941910865780016,0.0897732745526618,0.779572481754529,1,1,1,1
2021,08,16000,0.09001182455889346,0.05563644320634907,0.18440420634486474,0.6699475258898927,1,1,1,1
2021,08,20000,0.07950067841069385,0.08641494965329606,0.29434959585398396,0.5397347760820261,1,1,1,1
2021,08,27425,0.07988584310621867,0.013250353742475478,0.12611219032544307,0.7807516128258628,1,1,1,1
2021,08,32155,0.036518586353187436,0.025034107686844713,0.4028444876371316,0.5356028183228363,1,1,1,1
2021,08,43000,0.07506040820523366,0.014131664181790139,0.2272441005603825,0.6835638270525937,1,1,1,1
2021,08,45970,0.07061514945996011,0.011043739687617042,0.2351172701414125,0.6832238407110104,1,1,1,1
2021,08,46465,0.02956359135083884,0.005004082277647554,0.134188416866391,0.8312439095051226,1,1,1,1
2021,08,62000,0.043859491671453185,0.019726450315910395,0.4946959362435382,0.4417181217690982,1,1,1,1
2021,08,77290,0.08821101766070387,0.017717627972505656,0.3668972092957065,0.527174145071084,1,1,1,1
2021,08,83835,0.09057861254165404,0.013424503397238932,0.23649976197689013,0.659497122084217,1,1,1,1
2021,09,08000,0.0785031879296299,0.3213783166923631,0.4168680863669721,0.18325040901103487,1,1,1,1
2021,09,18430,0.11225448681508637,0.08430687842964373,0.29644883232595104,0.5069898024293189,1,1,1,1
2021,09,37000,0.05778944077919087,0.340887777430447,0.45454171533867493,0.1467810664516872,1,1,1,1
2021,09,52000,0.0886057038708039,0.32063731568489773,0.30332252715239705,0.2874344532919013,1,1,1,1
2021,09,55990,0.08033384349434602,0.11873905814734478,0.28910714482333383,0.5118199535349753,1,1,1,1
2021,09,73000,0.11249072837857885,0.1243139000148346,0.2779557929090639,0.4852395786975226,1,1,1,1
2021,09,80000,0.059815613931782426,0.17884921297557632,0.36832391482031585,0.3930112582723254,1,1,1,1
2021,11,50000,0.08206056028362566,0.43872391876502226,0.11268615861138191,0.3665293623399702,1,1,1,1
2021,12,07300,0.06159606489978709,0.06397684248062341,0.14322422310088415,0.7312028695187054,1,1,1,1
2021,12,07875,0.05430365253714818,0.33373595540960505,0.1733288038349753,0.4386315882182715,1,1,1,1
2021,12,10275,0.04815469189598089,0.039704046051097654,0.23219846323632276,0.6799427988165987,1,1,1,1
2021,12,12875,0.05762502572545791,0.11883446525348151,0.17089421691706114,0.6526462921039995,1,1,1,1
2021,12,14400,0.09838959406999619,0.2165034818576889,0.3061117635179104,0.3789951605544045,1,1,1,1
2021,12,16475,0.10089519192227672,0.0749747093966521,0.4198717336947186,0.4042583649863526,1,1,1,1
2021,12,16725,0.06795101206107225,0.25400292812158676,0.21637888963770305,0.46166717017963793,1,1,1,1
2021,12,17200,0.03575708294102542,0.10964649490713002,0.36739279294701704,0.4872036292048275,1,1,1,1
2021,12,17935,0.03730547274567186,0.0068238383064846975,0.8370073571643465,0.11886333178349698,1,1,1,1
2021,12,24000,0.04696922308734849,0.2982655407222067,0.19523503816249377,0.4595301980279511,1,1,1,1
2021,12,24125,0.06333388433655276,0.22663943136467754,0.23014617328264103,0.47988051101612866,1,1,1,1
2021,12,25175,0.10833135122278202,0.20972171167859538,0.12271066231323113,0.5592362747853915,1,1,1,1
2021,12,30000,0.00746561360658222,0.006284486677779659,0.9582237633823909,0.028026136333247163,1,1,1,1
2021,12,32000,0.05087911295765972,0.16997057609258373,0.41998204420794644,0.3591682667418101,1,1,1,1
2021,12,32275,0.0322114470431641,0.20395512454839324,0.6535970083032262,0.11023642010521645,1,1,1,1
2021,12,35000,0.09692755601531423,0.3025840096407128,0.10878008723565358,0.4917083471083194,1,1,1,1
2021,12,36950,0.046561038489940275,0.07525683711409657,0.7013823213152133,0.17679980308074986,1,1,1,1
2021,12,38250,0.04957382632403692,0.19445476037354734,0.1690745554840989,0.5868968578183169,1,1,1,1
2021,12,39425,0.06953517968607963,0.08510999333373735,0.12944670019998789,0.7159081267801951,1,1,1,1
2021,12,43975,0.08825149700598803,0.09573652694610778,0.1237125748502994,0.6922994011976048,1,1,1,1
2021,12,45000,0.025886612508422054,0.13627505915287189,0.7234957702577318,0.11434255808097421,1,1,1,1
2021,12,45025,0.051983371071894956,0.03518671602630917,0.5613341480070445,0.3514957648947514,1,1,1,1
2021,12,45060,0.022532361735269367,0.6472436574579701,0.30779904391885843,0.02242493688790217,1,1,1,1
2021,12,45975,0.08706237993834974,0.4452072133784045,0.3497982219707236,0.11793218471252215,1,1,1,1
2021,12,49675,0.048535700314308455,0.05413389809931068,0.10767425233707896,0.7896561492493019,1,1,1,1
2021,12,53000,0.08399897018827071,0.22463758548757626,0.3417423622296744,0.3496210820944786,1,1,1,1
2021,12,54000,0.08607603467302395,0.16483164713711682,0.17929558837156406,0.5697967298182952,1,1,1,1
2021,12,54200,0.0635240564809258,0.1130411151246136,0.12572327969834565,0.697711548696115,1,1,1,1
2021,12,55775,0.08606013642821082,0.2134772756624752,0.4513167318281615,0.24914585608115247,1,1,1,1
2021,12,57425,0.0903027805491693,0.21654448444887867,0.2865136858543357,0.40663904914761634,1,1,1,1
2021,12,58050,0.06548917189449216,0.29365570842644695,0.23001534692119222,0.41083977275786865,1,1,1,1
2021,12,58715,0.06311796099457406,0.17289305905221664,0.2176063548277005,0.5463826251255088,1,1,1,1
2021,12,63000,0.0715793142171194,0.2072295688203063,0.0821158202482139,0.6390752967143604,1,1,1,1
2021,12,69700,0.08375597588858866,0.336489295364789,0.3391498648929536,0.24060486385366867,1,1,1,1
2021,12,70600,0.07587013026961349,0.35773132981641265,0.07199946682251855,0.4943990730914553,1,1,1,1
2021,12,71000,0.08282519790998644,0.21106718952049539,0.2623398059273121,0.44376780664220605,1,1,1,1
2021,12,76600,0.04867229907574411,0.3297720859186897,0.24657179595605686,0.3749838190495094,1,1,1,1
2021,13,03440,0.06738927036584785,0.2755435385908435,0.1097226407015652,0.5473445503417435,1,1,1,1
2021,13,04000,0.08158812199819587,0.47723708056009295,0.05045265784105777,0.3907221396006534,1,1,1,1
2021,13,04204,0.06526254074250736,0.5557973606804992,0.05219512679863264,0.32674497177836076,1,1,1,1
2021,13,19000,0.07559476625270348,0.4541117407005079,0.07877533444897879,0.3915181585978098,1,1,1,1
2021,13,42425,0.3079763123263635,0.09617634157040503,0.06929619340059463,0.5265511527026369,1,1,1,1
2021,13,49008,0.05360823426562271,0.5420232147073275,0.03569628169050035,0.36867226933654945,1,1,1,1
2021,13,67284,0.09197522872432246,0.11893664767823235,0.17052908682893148,0.6185590367685138,1,1,1,1
2021,13,68516,0.10958210215280709,0.19159514094085645,0.11256507668495849,0.586257680221378,1,1,1,1
2021,13,69000,0.05584398026093423,0.5137903062259177,0.06509159737713784,0.3652741161360103,1,1,1,1
2021,13,72122,0.018663963392104292,0.9170164186033292,0.0252958285568114,0.039023789447755114,1,1,1,1
2021,13,80508,0.08732362512407493,0.40153790096621395,0.07243463292666072,0.43870384098305043,1,1,1,1
2021,15,71550,0.7521262736307935,0.017971634514185587,0.07199747407226201,0.15790461778275883,1,1,1,1
2021,16,08830,0.0757200792961816,0.015513719189589568,0.0882580321935587,0.8205081693206702,1,1,1,1
2021,16,52120,0.06500212623777413,0.012219358310118288,0.0855702222569363,0.8372082931951713,1,1,1,1
2021,16,56260,0.05476279568370061,0.009536715850365592,0.24960305822149856,0.6860974302444353,1,1,1,1
2021,17,02154,0.12733718929130597,0.025620123442412948,0.0908479225702936,0.7561947646959875,1,1,1,1
2021,17,03012,0.13113869400971398,0.10492948917125927,0.4151553309675274,0.34877648585149934,1,1,1,1
2021,17,06613,0.11838411677639973,0.09322206910631348,0.05734190782422294,0.7310519062930638,1,1,1,1
2021,17,12385,0.18533443509955513,0.17699195182414,0.06629840508019877,0.5713752079961061,1,1,1,1
2021,17,14000,0.09414325198869924,0.2876144324881597,0.28729424215360455,0.33094807336953647,1,1,1,1
2021,17,14351,0.009881632412696543,0.02843177669159649,0.876874153465638,0.0848124374300689,1,1,1,1
2021,17,23074,0.08535688005886681,0.0497564735975332,0.47444724762605556,0.3904393987175444,1,1,1,1
2021,17,24582,0.1397761745736355,0.15758278736584497,0.11772503632701965,0.5849160017334999,1,1,1,1
2021,17,38570,0.045235925307504504,0.16803815783346526,0.33771279178834906,0.44901312507068114,1,1,1,1
2021,17,51622,0.24130780535926397,0.04260031004006362,0.06475273969385222,0.6513391449068202,1,1,1,1
2021,17,59000,0.1100798789499613,0.26671475825181223,0.06789710746709832,0.5553082553311282,1,1,1,1
2021,17,65000,0.07618401793986922,0.2100482066844812,0.18830148648467188,0.5254662888909777,1,1,1,1
2021,17,68003,0.27708095781071834,0.05591072732630392,0.10933596402444493,0.5576723508385328,1,1,1,1
2021,17,72000,0.06800265103948654,0.1991767824752337,0.029231198548904703,0.703589367936375,1,1,1,1
2021,17,79293,0.09612149168254393,0.18446591124332876,0.5336430791857473,0.1857695178883801,1,1,1,1
2021,18,05860,0.13777727817745802,0.04329036770583533,0.04543864908073541,0.7734937050359713,1,1,1,1
2021,18,10342,0.14987211754995566,0.028022050806525572,0.04001548855171851,0.7820903430918003,1,1,1,1
2021,18,22000,0.0542394866193337,0.1354195111960677,0.03253003823047515,0.7778109639541234,1,1,1,1
2021,18,23278,0.10025320624987134,0.05708462852790415,0.026699878543343557,0.8159622866788809,1,1,1,1
2021,18,25000,0.10217911038694057,0.1504515067992508,0.09464892110432624,0.6527204617094824,1,1,1,1
2021,18,31000,0.031552051205946494,0.21607670568195017,0.39395542708185466,0.3584158160302487,1,1,1,1
2021,18,36003,0.08135174933871452,0.28457659549325987,0.10756910546935362,0.5265025496986719,1,1,1,1
2021,18,71000,0.07381355437510945,0.2482536532212558,0.15801762885996148,0.5199151635436733,1,1,1,1
2021,19,12000,0.08020540318799813,0.0859704641350211,0.044179266291608066,0.7896448663853727,1,1,1,1
2021,19,19000,0.07442614893094127,0.10743671663799459,0.08889653477512903,0.7292405996559351,1,1,1,1
2021,19,21000,0.11085719637547121,0.10888571495469339,0.1456367510360814,0.634620337633754,1,1,1,1
2021,19,73335,0.0953209294672136,0.04479260939575228,0.20949448172917573,0.6503919794078584,1,1,1,1
2021,20,36000,0.10270634691322354,0.21409355035474653,0.3118944428392565,0.3713056598927734,1,1,1,1
2021,20,38900,0.13781202174257218,0.04741147290094464,0.06862631273418122,0.746150192622302,1,1,1,1
2021,20,52575,0.07978537683751487,0.05761050028858692,0.11327571095703974,0.7493284119168585,1,1,1,1
2021,20,53775,0.12296605872501268,0.049275540463715566,0.06949075283356125,0.7582676479777105,1,1,1,1
2021,20,71000,0.07060614185896122,0.10126811879938802,0.158215170107727,0.6699105692339238,1,1,1,1
2021,20,79000,0.10500691885425802,0.09973794522700431,0.17628378960600546,0.6189713463127322,1,1,1,1
2021,21,46027,0.08148023674825892,0.14466289512500233,0.07365086477840636,0.7002060033483324,1,1,1,1
2021,21,48006,0.06169041348015105,0.2348792561799892,0.06528575508520293,0.6381445752546568,1,1,1,1
2021,22,05000,0.07052882206625018,0.5321829040653723,0.041394171296316826,0.3558941025720607,1,1,1,1
2021,22,40735,0.060015187516841,0.2982958952877871,0.04638724901811887,0.595301668177253,1,1,1,1
2021,22,41155,0.0509323618234984,0.46173481616413403,0.03773788408992858,0.449594937922439,1,1,1,1
2021,22,55000,0.06228286290217567,0.5763437107720836,0.05550896675295723,0.3058644595727836,1,1,1,1
2021,22,70000,0.045713772745994696,0.5641270712980663,0.028504440947542956,0.3616547150083961,1,1,1,1
2021,24,04000,0.06096813466821792,0.6094094841196803,0.05613877486233792,0.2734836063497639,1,1,1,1
2021,24,30325,0.10422122132607102,0.1710877762647952,0.1752121085157641,0.5494788938933697,1,1,1,1
2021,25,07000,0.1451292630652751,0.21692473700012188,0.19817066826790167,0.43977533166670135,1,1,1,1
2021,25,09000,0.187955784140631,0.398086666154909,0.12144968143087434,0.2925078682735856,1,1,1,1
