year,state,place,subgroup_type,subgroup,share_poverty_exposure,share_poverty_exposure_quality
2014,21,48006,race-ethnicity,Other Races and Ethnicities,0.13364929900203512,2
2014,21,48006,race-ethnicity,"White, Non-Hispanic",0.03523521717634421,1
2014,22,05000,all,All,0.3694342413975812,1
2014,22,05000,race-ethnicity,Black,0.2893909103681017,1
2014,22,05000,race-ethnicity,Hispanic,0.42332761806824637,2
2014,22,05000,race-ethnicity,Other Races and Ethnicities,0.5260173274946705,2
2014,22,05000,race-ethnicity,"White, Non-Hispanic",0.5449014958523061,1
2014,22,40735,all,All,0.2091637936858985,1
2014,22,40735,race-ethnicity,Black,0.3080233315126793,1
2014,22,40735,race-ethnicity,Hispanic,0.06131213885824697,3
2014,22,40735,race-ethnicity,Other Races and Ethnicities,0.1245692037109139,2
2014,22,40735,race-ethnicity,"White, Non-Hispanic",0.09858501975006327,1
2014,22,41155,all,All,0.14729504003439542,1
2014,22,41155,race-ethnicity,Black,0.20680272495931074,1
2014,22,41155,race-ethnicity,Hispanic,0.08553560358402325,3
2014,22,41155,race-ethnicity,Other Races and Ethnicities,0.08127939181340418,2
2014,22,41155,race-ethnicity,"White, Non-Hispanic",0.004059067647920006,1
2014,22,55000,all,All,0.3295400519932429,1
2014,22,55000,race-ethnicity,Black,0.3808824493542254,1
2014,22,55000,race-ethnicity,Hispanic,0.27055067837190744,1
2014,22,55000,race-ethnicity,Other Races and Ethnicities,0.14935940660822658,1
2014,22,55000,race-ethnicity,"White, Non-Hispanic",0.13335222844186212,1
2014,22,70000,all,All,0.3433647256702388,1
2014,22,70000,race-ethnicity,Black,0.40026085021842434,1
2014,22,70000,race-ethnicity,Hispanic,0.13543839857050158,2
2014,22,70000,race-ethnicity,Other Races and Ethnicities,0.11883800822094309,2
2014,22,70000,race-ethnicity,"White, Non-Hispanic",0.12596683809715792,1
2014,24,04000,all,All,0.21070908325221438,1
2014,24,04000,race-ethnicity,Black,0.24553459353411003,1
2014,24,04000,race-ethnicity,Hispanic,0.15196441808747221,1
2014,24,04000,race-ethnicity,Other Races and Ethnicities,0.158364312267658,1
2014,24,04000,race-ethnicity,"White, Non-Hispanic",0.08260905900050142,1
2014,24,30325,all,All,0,1
2014,24,30325,race-ethnicity,Black,0,2
2014,24,30325,race-ethnicity,Hispanic,0,3
2014,24,30325,race-ethnicity,Other Races and Ethnicities,0,3
2014,24,30325,race-ethnicity,"White, Non-Hispanic",0,2
2014,25,07000,all,All,0.17792458149511203,1
2014,25,07000,race-ethnicity,Black,0.16503854750006278,1
2014,25,07000,race-ethnicity,Hispanic,0.15405799020256852,1
2014,25,07000,race-ethnicity,Other Races and Ethnicities,0.1987465075889149,1
2014,25,07000,race-ethnicity,"White, Non-Hispanic",0.18809889353592038,1
2014,25,09000,all,All,0.08692511437515049,1
2014,25,09000,race-ethnicity,Black,0.09770266701874834,1
2014,25,09000,race-ethnicity,Hispanic,0.1254071661237785,2
2014,25,09000,race-ethnicity,Other Races and Ethnicities,0.0458298926507019,2
2014,25,09000,race-ethnicity,"White, Non-Hispanic",0.061632426429761245,1
2014,25,11000,all,All,0,1
2014,25,11000,race-ethnicity,Black,0,2
2014,25,11000,race-ethnicity,Hispanic,0,2
2014,25,11000,race-ethnicity,Other Races and Ethnicities,0,1
2014,25,11000,race-ethnicity,"White, Non-Hispanic",0,1
2014,25,23000,all,All,0.09231222965001966,1
2014,25,23000,race-ethnicity,Black,0.0504,2
2014,25,23000,race-ethnicity,Hispanic,0.18363636363636363,2
2014,25,23000,race-ethnicity,Other Races and Ethnicities,0.024346257889990983,2
2014,25,23000,race-ethnicity,"White, Non-Hispanic",0.07798000143874541,1
2014,25,34550,all,All,0.14967670931352317,1
2014,25,34550,race-ethnicity,Black,0.08044382801664356,2
2014,25,34550,race-ethnicity,Hispanic,0.16179668027788088,1
2014,25,34550,race-ethnicity,Other Races and Ethnicities,0.14901165737455652,1
2014,25,34550,race-ethnicity,"White, Non-Hispanic",0.10884006131834441,2
2014,25,37000,all,All,0.16686722823906938,1
2014,25,37000,race-ethnicity,Black,0.18646232439335889,2
2014,25,37000,race-ethnicity,Hispanic,0.23610914746218012,1
2014,25,37000,race-ethnicity,Other Races and Ethnicities,0.17736204013377926,1
2014,25,37000,race-ethnicity,"White, Non-Hispanic",0.11288120163859809,1
2014,25,37490,all,All,0.04599704267004647,1
2014,25,37490,race-ethnicity,Black,0.033595113438045374,2
2014,25,37490,race-ethnicity,Hispanic,0.05138214813251741,1
2014,25,37490,race-ethnicity,Other Races and Ethnicities,0.054613060655356725,1
2014,25,37490,race-ethnicity,"White, Non-Hispanic",0.040857200080112156,1
2014,25,45000,all,All,0.2815916830973293,1
2014,25,45000,race-ethnicity,Black,0.4015709376534119,2
2014,25,45000,race-ethnicity,Hispanic,0.37268320501853436,1
2014,25,45000,race-ethnicity,Other Races and Ethnicities,0.3859223300970874,1
2014,25,45000,race-ethnicity,"White, Non-Hispanic",0.17333577511216922,1
2014,25,45560,all,All,0,1
2014,25,45560,race-ethnicity,Black,0,3
2014,25,45560,race-ethnicity,Hispanic,0,3
2014,25,45560,race-ethnicity,Other Races and Ethnicities,0,2
2014,25,45560,race-ethnicity,"White, Non-Hispanic",0,1
2014,25,55745,all,All,0,1
2014,25,55745,race-ethnicity,Black,0,3
2014,25,55745,race-ethnicity,Hispanic,0,3
2014,25,55745,race-ethnicity,Other Races and Ethnicities,0,1
2014,25,55745,race-ethnicity,"White, Non-Hispanic",0,1
2014,25,62535,all,All,0,1
2014,25,62535,race-ethnicity,Black,0,3
2014,25,62535,race-ethnicity,Hispanic,0,2
2014,25,62535,race-ethnicity,Other Races and Ethnicities,0,2
2014,25,62535,race-ethnicity,"White, Non-Hispanic",0,1
2014,25,67000,all,All,0.429402385069733,1
2014,25,67000,race-ethnicity,Black,0.42240908594517856,1
2014,25,67000,race-ethnicity,Hispanic,0.5047784227665298,1
2014,25,67000,race-ethnicity,Other Races and Ethnicities,0.4865708564024031,1
2014,25,67000,race-ethnicity,"White, Non-Hispanic",0.21451104100946372,1
2014,25,82000,all,All,0.4224875832188524,1
2014,25,82000,race-ethnicity,Black,0.40938799762329176,1
2014,25,82000,race-ethnicity,Hispanic,0.5549986634589682,1
2014,25,82000,race-ethnicity,Other Races and Ethnicities,0.49930982557409964,1
2014,25,82000,race-ethnicity,"White, Non-Hispanic",0.2997161903504719,1
2014,26,03000,all,All,0.47564334556462595,1
2014,26,03000,race-ethnicity,Black,0.1258104888624071,2
2014,26,03000,race-ethnicity,Hispanic,0.365428744941888,2
2014,26,03000,race-ethnicity,Other Races and Ethnicities,0.41780779031417997,1
2014,26,03000,race-ethnicity,"White, Non-Hispanic",0.5532386354637395,1
2014,26,21000,all,All,0.7466661821881473,1
2014,26,21000,race-ethnicity,Black,0.4623287671232877,3
2014,26,21000,race-ethnicity,Hispanic,0.5395833333333333,3
2014,26,21000,race-ethnicity,Other Races and Ethnicities,0.8102932375822861,2
2014,26,21000,race-ethnicity,"White, Non-Hispanic",0.7509123721676358,1
2014,26,22000,all,All,0.6249381276605106,1
2014,26,22000,race-ethnicity,Black,0.6126748716736304,1
2014,26,22000,race-ethnicity,Hispanic,0.548760736196319,1
2014,26,22000,race-ethnicity,Other Races and Ethnicities,0.6812097423510467,1
2014,26,22000,race-ethnicity,"White, Non-Hispanic",0.7260989992852037,1
2014,26,27440,all,All,0,1
2014,26,27440,race-ethnicity,Black,0,3
2014,26,27440,race-ethnicity,Hispanic,0,3
2014,26,27440,race-ethnicity,Other Races and Ethnicities,0,2
2014,26,27440,race-ethnicity,"White, Non-Hispanic",0,1
2014,26,29000,all,All,0.621022768959867,1
2014,26,29000,race-ethnicity,Black,0.6188760223499878,1
2014,26,29000,race-ethnicity,Hispanic,0.6897246474143721,2
2014,26,29000,race-ethnicity,Other Races and Ethnicities,0.6543026706231454,2
2014,26,29000,race-ethnicity,"White, Non-Hispanic",0.6130209177882276,1
2014,26,34000,all,All,0.42286280205818755,1
2014,26,34000,race-ethnicity,Black,0.4647881623040971,1
2014,26,34000,race-ethnicity,Hispanic,0.5804562700875755,1
2014,26,34000,race-ethnicity,Other Races and Ethnicities,0.5693007873436159,1
2014,26,34000,race-ethnicity,"White, Non-Hispanic",0.25677248665818586,1
2014,26,46000,all,All,0.2929712276977072,1
2014,26,46000,race-ethnicity,Black,0.3044528183606372,1
2014,26,46000,race-ethnicity,Hispanic,0.32643431755960356,1
2014,26,46000,race-ethnicity,Other Races and Ethnicities,0.3190054073723983,1
2014,26,46000,race-ethnicity,"White, Non-Hispanic",0.2889782531356431,1
2014,26,49000,all,All,0,1
2014,26,49000,race-ethnicity,Black,0,2
2014,26,49000,race-ethnicity,Hispanic,0,3
2014,26,49000,race-ethnicity,Other Races and Ethnicities,0,3
2014,26,49000,race-ethnicity,"White, Non-Hispanic",0,1
2014,26,69035,all,All,0,1
2014,26,69035,race-ethnicity,Black,0,3
2014,26,69035,race-ethnicity,Hispanic,0,3
2014,26,69035,race-ethnicity,Other Races and Ethnicities,0,3
2014,26,69035,race-ethnicity,"White, Non-Hispanic",0,1
2014,26,74900,all,All,0,1
2014,26,74900,race-ethnicity,Black,0,1
2014,26,74900,race-ethnicity,Hispanic,0,3
2014,26,74900,race-ethnicity,Other Races and Ethnicities,0,3
2014,26,74900,race-ethnicity,"White, Non-Hispanic",0,1
2014,26,76460,all,All,0,1
2014,26,76460,race-ethnicity,Black,0,2
2014,26,76460,race-ethnicity,Hispanic,0,3
2014,26,76460,race-ethnicity,Other Races and Ethnicities,0,2
2014,26,76460,race-ethnicity,"White, Non-Hispanic",0,1
2014,26,80700,all,All,0,1
2014,26,80700,race-ethnicity,Black,0,3
2014,26,80700,race-ethnicity,Hispanic,0,3
2014,26,80700,race-ethnicity,Other Races and Ethnicities,0,2
2014,26,80700,race-ethnicity,"White, Non-Hispanic",0,1
2014,26,84000,all,All,0.11004784688995216,1
2014,26,84000,race-ethnicity,Black,0.21808123453195516,1
2014,26,84000,race-ethnicity,Hispanic,0.03109452736318408,3
2014,26,84000,race-ethnicity,Other Races and Ethnicities,0.08331291350159274,1
2014,26,84000,race-ethnicity,"White, Non-Hispanic",0.06919185012990564,1
2014,26,86000,all,All,0.1674303020889959,1
2014,26,86000,race-ethnicity,Black,0.14826928318342872,1
2014,26,86000,race-ethnicity,Hispanic,0.0859538784067086,3
2014,26,86000,race-ethnicity,Other Races and Ethnicities,0.044753086419753084,2
2014,26,86000,race-ethnicity,"White, Non-Hispanic",0.18855465884079237,1
2014,26,88940,all,All,0,1
2014,26,88940,race-ethnicity,Black,0,2
2014,26,88940,race-ethnicity,Hispanic,0,2
2014,26,88940,race-ethnicity,Other Races and Ethnicities,0,2
2014,26,88940,race-ethnicity,"White, Non-Hispanic",0,1
2014,27,06616,all,All,0,1
2014,27,06616,race-ethnicity,Black,0,2
2014,27,06616,race-ethnicity,Hispanic,0,3
2014,27,06616,race-ethnicity,Other Races and Ethnicities,0,2
2014,27,06616,race-ethnicity,"White, Non-Hispanic",0,1
2014,27,07966,all,All,0,1
2014,27,07966,race-ethnicity,Black,0,1
2014,27,07966,race-ethnicity,Hispanic,0,3
2014,27,07966,race-ethnicity,Other Races and Ethnicities,0,2
2014,27,07966,race-ethnicity,"White, Non-Hispanic",0,1
2014,27,17000,all,All,0.41925057395784265,1
2014,27,17000,race-ethnicity,Black,0.8255824527541842,2
2014,27,17000,race-ethnicity,Hispanic,0.3454303786909144,2
2014,27,17000,race-ethnicity,Other Races and Ethnicities,0.6397607320503845,1
2014,27,17000,race-ethnicity,"White, Non-Hispanic",0.343179798570775,1
2014,27,43000,all,All,0.3826126005867261,1
2014,27,43000,race-ethnicity,Black,0.4092346562813823,1
2014,27,43000,race-ethnicity,Hispanic,0.3227826494323952,1
2014,27,43000,race-ethnicity,Other Races and Ethnicities,0.43530687848599975,1
2014,27,43000,race-ethnicity,"White, Non-Hispanic",0.3460627120051382,1
2014,27,51730,all,All,0,1
2014,27,51730,race-ethnicity,Black,0,3
2014,27,51730,race-ethnicity,Hispanic,0,3
2014,27,51730,race-ethnicity,Other Races and Ethnicities,0,3
2014,27,51730,race-ethnicity,"White, Non-Hispanic",0,2
2014,27,54880,all,All,0,1
2014,27,54880,race-ethnicity,Black,0,2
2014,27,54880,race-ethnicity,Hispanic,0,3
2014,27,54880,race-ethnicity,Other Races and Ethnicities,0,2
2014,27,54880,race-ethnicity,"White, Non-Hispanic",0,1
2014,27,58000,all,All,0.20883731652962423,1
2014,27,58000,race-ethnicity,Black,0.2667953265178385,1
2014,27,58000,race-ethnicity,Hispanic,0.19518508930882733,1
2014,27,58000,race-ethnicity,Other Races and Ethnicities,0.24550268997982516,1
2014,27,58000,race-ethnicity,"White, Non-Hispanic",0.09384392741845708,1
2014,27,71428,all,All,0,2
2014,27,71428,race-ethnicity,Black,0,3
2014,27,71428,race-ethnicity,Hispanic,0,3
2014,27,71428,race-ethnicity,Other Races and Ethnicities,0,3
2014,27,71428,race-ethnicity,"White, Non-Hispanic",0,2
2014,28,36000,all,All,0.35536367084850806,1
2014,28,36000,race-ethnicity,Black,0.3754729535636591,1
2014,28,36000,race-ethnicity,Hispanic,0.21651135525056345,3
2014,28,36000,race-ethnicity,Other Races and Ethnicities,0.11300890510172201,3
2014,28,36000,race-ethnicity,"White, Non-Hispanic",0.18442858334483858,1
2014,29,15670,all,All,0.4679575638148761,1
2014,29,15670,race-ethnicity,Black,0.3528271726661817,2
2014,29,15670,race-ethnicity,Hispanic,0.36606197372575555,2
2014,29,15670,race-ethnicity,Other Races and Ethnicities,0.5173059711487937,1
2014,29,15670,race-ethnicity,"White, Non-Hispanic",0.482936927289388,1
2014,29,35000,all,All,0.08373274468945595,1
2014,29,35000,race-ethnicity,Black,0.07286483896861817,2
2014,29,35000,race-ethnicity,Hispanic,0.08522664916810134,2
2014,29,35000,race-ethnicity,Other Races and Ethnicities,0.11179077700098913,2
2014,29,35000,race-ethnicity,"White, Non-Hispanic",0.0783438853225483,1
2014,29,38000,all,All,0.296193848468596,1
2014,29,38000,race-ethnicity,Black,0.33691367824158175,1
2014,29,38000,race-ethnicity,Hispanic,0.48484130316262947,1
2014,29,38000,race-ethnicity,Other Races and Ethnicities,0.36795463976409387,1
2014,29,38000,race-ethnicity,"White, Non-Hispanic",0.1613043218343507,1
2014,29,41348,all,All,0,1
2014,29,41348,race-ethnicity,Black,0,3
2014,29,41348,race-ethnicity,Hispanic,0,3
2014,29,41348,race-ethnicity,Other Races and Ethnicities,0,3
2014,29,41348,race-ethnicity,"White, Non-Hispanic",0,1
2014,29,54074,all,All,0,2
2014,29,54074,race-ethnicity,Black,0,3
2014,29,54074,race-ethnicity,Hispanic,0,3
2014,29,54074,race-ethnicity,Other Races and Ethnicities,0,3
2014,29,54074,race-ethnicity,"White, Non-Hispanic",0,2
2014,29,65000,all,All,0.38347113702911456,1
2014,29,65000,race-ethnicity,Black,0.4795094289632617,1
2014,29,65000,race-ethnicity,Hispanic,0.26947637292464877,2
2014,29,65000,race-ethnicity,Other Races and Ethnicities,0.25008436633672193,1
2014,29,65000,race-ethnicity,"White, Non-Hispanic",0.1473235165318124,1
2014,29,70000,all,All,0.2743268793483624,1
2014,29,70000,race-ethnicity,Black,0.47217297173502726,2
2014,29,70000,race-ethnicity,Hispanic,0.31900210905381565,2
2014,29,70000,race-ethnicity,Other Races and Ethnicities,0.25617612700758674,1
2014,29,70000,race-ethnicity,"White, Non-Hispanic",0.25798620228552177,1
2014,30,06550,all,All,0,1
2014,30,06550,race-ethnicity,Black,0,3
2014,30,06550,race-ethnicity,Hispanic,0,2
2014,30,06550,race-ethnicity,Other Races and Ethnicities,0,2
2014,30,06550,race-ethnicity,"White, Non-Hispanic",0,1
2014,31,28000,all,All,0.20357765523971122,1
2014,31,28000,race-ethnicity,Black,0.37968119080220025,2
2014,31,28000,race-ethnicity,Hispanic,0.15387368096876375,1
2014,31,28000,race-ethnicity,Other Races and Ethnicities,0.23012106515346498,1
2014,31,28000,race-ethnicity,"White, Non-Hispanic",0.17854596532628664,1
2014,31,37000,all,All,0.16118995377092038,1
2014,31,37000,race-ethnicity,Black,0.26163192934760754,1
2014,31,37000,race-ethnicity,Hispanic,0.1976325124292109,1
2014,31,37000,race-ethnicity,Other Races and Ethnicities,0.16583560991422663,1
2014,31,37000,race-ethnicity,"White, Non-Hispanic",0.07981550367577057,1
2014,32,31900,all,All,0,1
2014,32,31900,race-ethnicity,Black,0,2
2014,32,31900,race-ethnicity,Hispanic,0,2
2014,32,31900,race-ethnicity,Other Races and Ethnicities,0,1
2014,32,31900,race-ethnicity,"White, Non-Hispanic",0,1
2014,32,40000,all,All,0.16861721025348897,1
2014,32,40000,race-ethnicity,Black,0.24348171525981518,1
2014,32,40000,race-ethnicity,Hispanic,0.21050282611749935,1
2014,32,40000,race-ethnicity,Other Races and Ethnicities,0.16087946553425517,1
2014,32,40000,race-ethnicity,"White, Non-Hispanic",0.08957932993622988,1
2014,32,51800,all,All,0.19776433065083376,1
2014,32,51800,race-ethnicity,Black,0.08188471140149288,1
2014,32,51800,race-ethnicity,Hispanic,0.29272932912786115,1
2014,32,51800,race-ethnicity,Other Races and Ethnicities,0.25846249611557165,1
2014,32,51800,race-ethnicity,"White, Non-Hispanic",0.08467314539057234,1
2014,32,60600,all,All,0.22692401749590904,1
2014,32,60600,race-ethnicity,Black,0.538717328701893,2
2014,32,60600,race-ethnicity,Hispanic,0.31235139089510827,1
2014,32,60600,race-ethnicity,Other Races and Ethnicities,0.23211504394509236,1
2014,32,60600,race-ethnicity,"White, Non-Hispanic",0.14735850699339598,1
2014,32,68400,all,All,0,1
2014,32,68400,race-ethnicity,Black,0,3
2014,32,68400,race-ethnicity,Hispanic,0,1
2014,32,68400,race-ethnicity,Other Races and Ethnicities,0,2
2014,32,68400,race-ethnicity,"White, Non-Hispanic",0,1
2014,33,45140,all,All,0.08279220779220779,1
2014,33,45140,race-ethnicity,Black,0.20814132104454686,2
2014,33,45140,race-ethnicity,Hispanic,0.10058027079303675,2
2014,33,45140,race-ethnicity,Other Races and Ethnicities,0.1139689578713969,2
2014,33,45140,race-ethnicity,"White, Non-Hispanic",0.05873671782762692,1
2014,33,50260,all,All,0,1
2014,33,50260,race-ethnicity,Black,0,3
2014,33,50260,race-ethnicity,Hispanic,0,2
2014,33,50260,race-ethnicity,Other Races and Ethnicities,0,3
2014,33,50260,race-ethnicity,"White, Non-Hispanic",0,1
2014,34,13690,all,All,0,1
2014,34,13690,race-ethnicity,Black,0,3
2014,34,13690,race-ethnicity,Hispanic,0,2
2014,34,13690,race-ethnicity,Other Races and Ethnicities,0,2
2014,34,13690,race-ethnicity,"White, Non-Hispanic",0,2
2014,34,21000,all,All,0,1
2014,34,21000,race-ethnicity,Black,0,1
2014,34,21000,race-ethnicity,Hispanic,0,1
2014,34,21000,race-ethnicity,Other Races and Ethnicities,0,1
2014,34,21000,race-ethnicity,"White, Non-Hispanic",0,1
2014,34,36000,all,All,0.020810788312661282,1
2014,34,36000,race-ethnicity,Black,0.05921486364998502,1
2014,34,36000,race-ethnicity,Hispanic,0.0016825574873808188,1
2014,34,36000,race-ethnicity,Other Races and Ethnicities,0,1
2014,34,36000,race-ethnicity,"White, Non-Hispanic",2.863278453829635e-4,1
2014,34,51000,all,All,0.31049432992920245,1
2014,34,51000,race-ethnicity,Black,0.388817841197191,1
2014,34,51000,race-ethnicity,Hispanic,0.250701979408604,1
2014,34,51000,race-ethnicity,Other Races and Ethnicities,0.2235984678903646,1
2014,34,51000,race-ethnicity,"White, Non-Hispanic",0.13892191835116924,1
2014,34,57000,all,All,0.2940775872552596,1
2014,34,57000,race-ethnicity,Black,0.3666765315182007,1
2014,34,57000,race-ethnicity,Hispanic,0.3042574346922173,1
2014,34,57000,race-ethnicity,Other Races and Ethnicities,0.27707930367504835,1
2014,34,57000,race-ethnicity,"White, Non-Hispanic",0.11972391823732413,2
2014,34,74000,all,All,0.22238878356333494,1
2014,34,74000,race-ethnicity,Black,0.26213758792245667,1
2014,34,74000,race-ethnicity,Hispanic,0.19083439416734174,1
2014,34,74000,race-ethnicity,Other Races and Ethnicities,0.1991546494281452,2
2014,34,74000,race-ethnicity,"White, Non-Hispanic",0.11960132890365449,2
2014,35,02000,all,All,0.15764473670532506,1
2014,35,02000,race-ethnicity,Black,0.08478030869896634,1
2014,35,02000,race-ethnicity,Hispanic,0.18108620766518785,1
2014,35,02000,race-ethnicity,Other Races and Ethnicities,0.18319896593182572,1
2014,35,02000,race-ethnicity,"White, Non-Hispanic",0.09369790732921819,1
2014,35,39380,all,All,0.30423525291548964,1
2014,35,39380,race-ethnicity,Black,0.3678829419544804,3
2014,35,39380,race-ethnicity,Hispanic,0.2928060994861165,1
2014,35,39380,race-ethnicity,Other Races and Ethnicities,0.22895113278862092,2
2014,35,39380,race-ethnicity,"White, Non-Hispanic",0.3186030830815998,1
2014,35,63460,all,All,0,1
2014,35,63460,race-ethnicity,Black,0,3
2014,35,63460,race-ethnicity,Hispanic,0,2
2014,35,63460,race-ethnicity,Other Races and Ethnicities,0,2
2014,35,63460,race-ethnicity,"White, Non-Hispanic",0,1
2014,35,70500,all,All,0,1
2014,35,70500,race-ethnicity,Black,0,3
2014,35,70500,race-ethnicity,Hispanic,0,1
2014,35,70500,race-ethnicity,Other Races and Ethnicities,0,2
2014,35,70500,race-ethnicity,"White, Non-Hispanic",0,1
2014,36,01000,all,All,0.3504043126684636,1
2014,36,01000,race-ethnicity,Black,0.5045606229143492,1
2014,36,01000,race-ethnicity,Hispanic,0.40644524827359424,2
2014,36,01000,race-ethnicity,Other Races and Ethnicities,0.2761467889908257,1
2014,36,01000,race-ethnicity,"White, Non-Hispanic",0.21041537507749536,1
2014,36,11000,all,All,0.44327828368575395,1
2014,36,11000,race-ethnicity,Black,0.4607725046173613,1
2014,36,11000,race-ethnicity,Hispanic,0.5885286783042394,1
2014,36,11000,race-ethnicity,Other Races and Ethnicities,0.5724718405743285,1
2014,36,11000,race-ethnicity,"White, Non-Hispanic",0.28838538272595116,1
2014,36,50617,all,All,0,1
2014,36,50617,race-ethnicity,Black,0,2
2014,36,50617,race-ethnicity,Hispanic,0,2
2014,36,50617,race-ethnicity,Other Races and Ethnicities,0,2
2014,36,50617,race-ethnicity,"White, Non-Hispanic",0,2
2014,36,51000,all,All,0.23272577597886956,1
2014,36,51000,race-ethnicity,Black,0.2934361600182396,1
2014,36,51000,race-ethnicity,Hispanic,0.2754528083145452,1
2014,36,51000,race-ethnicity,Other Races and Ethnicities,0.22249869799201435,1
2014,36,51000,race-ethnicity,"White, Non-Hispanic",0.19001163733400345,1
2014,36,63000,all,All,0.5804038949440161,1
2014,36,63000,race-ethnicity,Black,0.6430497838720242,1
2014,36,63000,race-ethnicity,Hispanic,0.699069564471913,1
2014,36,63000,race-ethnicity,Other Races and Ethnicities,0.6555660955181665,1
2014,36,63000,race-ethnicity,"White, Non-Hispanic",0.307102892320399,1
2014,36,73000,all,All,0.670060107993507,1
2014,36,73000,race-ethnicity,Black,0.6541641840419468,1
2014,36,73000,race-ethnicity,Hispanic,0.7809239940387481,1
2014,36,73000,race-ethnicity,Other Races and Ethnicities,0.7452146661062912,1
2014,36,73000,race-ethnicity,"White, Non-Hispanic",0.6229940082878374,1
2014,36,84000,all,All,0.1816003833253474,1
2014,36,84000,race-ethnicity,Black,0.2163027656477438,1
2014,36,84000,race-ethnicity,Hispanic,0.20263524495008126,1
2014,36,84000,race-ethnicity,Other Races and Ethnicities,0.2275856059945979,1
2014,36,84000,race-ethnicity,"White, Non-Hispanic",0.09537677466326902,1
2014,37,02140,all,All,0.10688671212250982,1
2014,37,02140,race-ethnicity,Black,0.2652706203251801,1
2014,37,02140,race-ethnicity,Hispanic,0.04835963482367122,2
2014,37,02140,race-ethnicity,Other Races and Ethnicities,0.16966785285332214,3
2014,37,02140,race-ethnicity,"White, Non-Hispanic",0.04508274588489254,1
2014,37,10740,all,All,0,1
2014,37,10740,race-ethnicity,Black,0,2
2014,37,10740,race-ethnicity,Hispanic,0,2
2014,37,10740,race-ethnicity,Other Races and Ethnicities,0,2
2014,37,10740,race-ethnicity,"White, Non-Hispanic",0,2
2014,37,12000,all,All,0.18631558812450463,1
2014,37,12000,race-ethnicity,Black,0.2396280358483603,1
2014,37,12000,race-ethnicity,Hispanic,0.11241617310404417,1
2014,37,12000,race-ethnicity,Other Races and Ethnicities,0.1696001533820234,1
2014,37,12000,race-ethnicity,"White, Non-Hispanic",0.11539151576249694,1
2014,37,14100,all,All,0,1
2014,37,14100,race-ethnicity,Black,0,2
2014,37,14100,race-ethnicity,Hispanic,0,2
2014,37,14100,race-ethnicity,Other Races and Ethnicities,0,2
2014,37,14100,race-ethnicity,"White, Non-Hispanic",0,1
2014,37,19000,all,All,0.2686956728729282,1
2014,37,19000,race-ethnicity,Black,0.32380308750038495,1
2014,37,19000,race-ethnicity,Hispanic,0.2468613845448679,1
2014,37,19000,race-ethnicity,Other Races and Ethnicities,0.2526874831622534,1
2014,37,19000,race-ethnicity,"White, Non-Hispanic",0.14991361734265551,1
2014,37,22920,all,All,0.10847973319964564,1
2014,37,22920,race-ethnicity,Black,0.16347545961768128,1
2014,37,22920,race-ethnicity,Hispanic,0.04217674927133665,1
2014,37,22920,race-ethnicity,Other Races and Ethnicities,0.07185932603155754,1
2014,37,22920,race-ethnicity,"White, Non-Hispanic",0.03312352799890698,1
2014,37,25580,all,All,0.2887951517344045,1
2014,37,25580,race-ethnicity,Black,0.3522688364425446,1
2014,37,25580,race-ethnicity,Hispanic,0.2555731959319009,2
2014,37,25580,race-ethnicity,Other Races and Ethnicities,0.21531663956702224,2
2014,37,25580,race-ethnicity,"White, Non-Hispanic",0.23924384446365152,1
2014,37,28000,all,All,0.2428203893245899,1
2014,37,28000,race-ethnicity,Black,0.30863909101581344,1
2014,37,28000,race-ethnicity,Hispanic,0.13913914065882493,1
2014,37,28000,race-ethnicity,Other Races and Ethnicities,0.16542171946713738,1
2014,37,28000,race-ethnicity,"White, Non-Hispanic",0.17653793962563652,1
2014,37,28080,all,All,0.37993534119934236,1
2014,37,28080,race-ethnicity,Black,0.46782597553201616,1
2014,37,28080,race-ethnicity,Hispanic,0.20093772047912223,3
2014,37,28080,race-ethnicity,Other Races and Ethnicities,0.12001273822704334,2
2014,37,28080,race-ethnicity,"White, Non-Hispanic",0.35453856141185797,1
2014,37,31400,all,All,0.4250985209174804,1
2014,37,31400,race-ethnicity,Black,0.45972643010461983,1
2014,37,31400,race-ethnicity,Hispanic,0.50510937154881,2
2014,37,31400,race-ethnicity,Other Races and Ethnicities,0.40230179352934076,2
2014,37,31400,race-ethnicity,"White, Non-Hispanic",0.33280023174197404,1
2014,37,55000,all,All,0.1391560526930659,1
2014,37,55000,race-ethnicity,Black,0.13367293025047006,1
2014,37,55000,race-ethnicity,Hispanic,0.06714302483445632,1
2014,37,55000,race-ethnicity,Other Races and Ethnicities,0.1563417882572307,1
2014,37,55000,race-ethnicity,"White, Non-Hispanic",0.18065727545339144,1
2014,37,74440,all,All,0.3662555422309063,1
2014,37,74440,race-ethnicity,Black,0.3629352468201932,1
2014,37,74440,race-ethnicity,Hispanic,0.1817501947855571,2
2014,37,74440,race-ethnicity,Other Races and Ethnicities,0.4711801013583006,2
2014,37,74440,race-ethnicity,"White, Non-Hispanic",0.38294086717748643,1
2014,37,75000,all,All,0.41987019204587905,1
2014,37,75000,race-ethnicity,Black,0.537478617219415,1
2014,37,75000,race-ethnicity,Hispanic,0.45046436846735743,1
2014,37,75000,race-ethnicity,Other Races and Ethnicities,0.3833296010844678,1
2014,37,75000,race-ethnicity,"White, Non-Hispanic",0.19083753928939018,1
2014,38,25700,all,All,0.07629575175052279,1
