year,state,county,total_people,crime_violent_rate,crime_property_rate,crime_rate_quality,agencies_reporting,core_reporting
2021,19,089,9456,359.5600676818951,856.5989847715736,3,0.5,NA
2021,19,091,9622,51.96424859696529,384.53543961754315,3,0.5,NA
2021,19,093,6979,429.86101160624736,716.4350193437455,1,1,NA
2021,19,095,16596,584.4781875150638,849.6023138105567,1,1,NA
2021,19,097,19499,372.5075332950475,921.9011222033125,1,1,NA
2021,19,099,37686,769.5165313378973,1278.989545189195,3,0.75,NA
2021,19,101,15846,435.4411207875805,1287.391139719803,1,1,NA
2021,19,103,151833,1102.098044379033,2543.1700021109,2,0.8571428571428571,1
2021,19,105,20680,319.1489361702127,599.6131528046421,3,0.6666666666666666,NA
2021,19,107,10050,398.0099502487562,776.1194029850745,1,1,NA
2021,19,109,14823,330.5673615327531,236.11954395196653,1,1,NA
2021,19,111,33724,1034.8713082671095,2692.4445498754594,1,1,NA
2021,19,113,228567,1110.8340224091842,2940.05696360367,2,0.5555555555555556,1
2021,19,115,10891,394.8214121751906,541.731705077587,1,1,NA
2021,19,117,8650,520.2312138728323,1341.0404624277458,3,0.5,NA
2021,19,119,11953,418.3050280264369,828.243955492345,3,0.5,NA
2021,19,121,16414,NA,NA,NA,0,NA
2021,19,123,22132,768.1185613591181,1585.9389119826494,3,0.6666666666666666,NA
2021,19,125,33381,308.55876097181033,644.0789670770798,3,0.5,NA
2021,19,127,40137,852.081620449959,1863.6171113934774,3,0.3333333333333333,NA
2021,19,129,14658,641.2880338381771,1582.7534452176287,1,1,NA
2021,19,131,10526,294.50883526505794,646.0193805814174,3,0.6666666666666666,NA
2021,19,133,8732,274.85112230874944,1133.7608795235915,3,0.5,NA
2021,19,135,7589,540.2556331532481,1001.4494663328502,1,1,NA
2021,19,137,10327,794.0350537426165,1297.5694780672025,3,0.5,NA
2021,19,139,43145,884.2709321522519,1831.6877941816924,3,0.6666666666666666,NA
2021,19,141,14139,416.86005039968404,1333.783563593477,1,1,NA
2021,19,143,6168,1669.9092088197146,2221.141374837873,3,0.5,NA
2021,19,145,15250,727.8688524590164,1475.4098360655737,3,0.6666666666666666,NA
2021,19,147,8996,578.0346820809249,1311.6940862605602,1,1,NA
2021,19,149,25543,2074.393640075184,4311.324618141605,1,1,1
2021,19,151,7091,253.84289945000705,662.8120152305739,1,1,NA
2021,19,153,488871,1294.5230218947706,3091.739399290732,1,1,1
2021,19,155,93571,1110.386765130222,3771.467655577049,1,1,1
2021,19,157,18628,1046.8112518788919,1809.104573759931,1,1,NA
2021,19,159,4739,147.7104874446086,506.4359569529437,1,1,NA
2021,19,161,9829,640.9604232373589,681.656323125445,1,1,NA
2021,19,163,174170,1322.3675689281429,4493.453369649861,2,0.75,1
2021,19,165,11750,306.3829787234042,127.6595744680851,3,0.5,NA
2021,19,167,35647,356.4399738378788,461.2347236612289,3,0.6666666666666666,NA
2021,19,169,98106,540.2319939657106,2135.445334638044,2,0.8333333333333334,1
2021,19,171,17079,275.1917559576088,450.8460682709761,3,0.5,NA
2021,19,173,5932,NA,NA,NA,0,NA
2021,19,175,12193,967.7683917001557,2009.3496268350696,1,1,NA
2021,19,177,7196,375.20844913841023,500.27793218454696,1,1,NA
2021,19,179,35343,1791.0194380782614,3955.5216025804257,1,1,NA
2021,19,181,51862,1430.951241039612,3333.605479440688,1,1,1
2021,19,183,22525,879.023307436182,1766.9256381798,1,1,NA
2021,19,185,6504,415.1291512915129,630.3813038130381,1,1,NA
2021,19,187,37114,1473.8373659535487,3257.5308508918465,3,0.5,NA
2021,19,189,10743,NA,NA,NA,0,NA
2021,19,191,20100,213.9303482587065,388.0597014925373,1,1,NA
2021,19,193,105102,1586.209237232018,3522.062713162537,2,0.6666666666666666,1
2021,19,195,7450,281.87919463087246,778.5234899328859,1,1,NA
2021,19,197,12978,323.62459546925567,431.4994606256742,3,0.5,NA
2021,20,001,12557,1608.6644899259377,3153.6194951023335,2,0.8,NA
2021,20,003,7800,1115.3846153846152,1410.2564102564104,3,0.6,NA
2021,20,005,16382,872.909290684898,2368.4531803198633,1,1,NA
2021,20,007,4178,478.6979415988511,1268.5495452369555,3,0.6666666666666666,NA
2021,20,009,25708,2096.623619106893,3586.4322389917534,2,0.8333333333333334,NA
2021,20,011,14410,1124.2192921582234,2796.6689798750867,3,0.6666666666666666,NA
2021,20,013,9532,1537.930332420581,3253.02838778074,2,0.8333333333333334,NA
2021,20,015,67404,675.0341226039998,2381.164322592131,3,0.75,NA
2021,20,017,2583,NA,NA,NA,0,NA
2021,20,019,3394,471.4201532115498,1208.0141426045964,3,0.6666666666666666,NA
2021,20,021,19507,1143.179371507664,3162.967140001025,3,0.5714285714285714,NA
2021,20,023,2647,377.7861730260673,2228.9384208537967,3,0.3333333333333333,NA
2021,20,025,1994,401.2036108324975,952.8585757271816,1,1,NA
2021,20,027,8085,1372.9128014842302,2683.982683982684,3,0.75,NA
2021,20,029,9037,1006.9713400464756,2722.1423038619014,3,0.5,NA
2021,20,031,8361,334.888171271379,777.4189690228441,3,0.6,NA
2021,20,033,1809,608.0707573244887,1216.1415146489774,1,1,NA
2021,20,035,34769,1694.0377922862322,4501.136069487186,3,0.5,NA
2021,20,037,39018,1637.7056743041674,6676.405761443437,3,0.7,NA
2021,20,039,2792,931.2320916905445,859.5988538681949,1,1,NA
2021,20,041,18572,581.5205685978893,1378.4191255653673,3,0.42857142857142855,NA
2021,20,043,7549,225.1953901178964,529.8715061597563,2,0.8333333333333334,NA
2021,20,045,118690,178.61656415873284,458.3368438790126,2,0.8,0
2021,20,047,2911,549.6392992098936,927.5163174166953,3,0.3333333333333333,NA
2021,20,049,2466,NA,NA,NA,0,NA
2021,20,051,28893,1380.9573253037067,2993.804727788738,2,0.8,NA
2021,20,053,6403,687.1778853662346,1764.7977510541934,3,0.4,NA
2021,20,055,38338,1698.054149929574,5128.071365225103,3,0.75,NA
2021,20,057,34426,1368.1519781560448,3084.877708708534,1,1,NA
2021,20,059,25953,932.4548221785535,2019.0344083535622,3,0.6666666666666666,NA
2021,20,061,36514,1947.1983348852493,3278.1946650599766,1,1,NA
2021,20,063,2774,396.53929343907714,612.8334534967555,3,0.5,NA
2021,20,065,2444,327.33224222585926,941.0801963993453,1,1,NA
2021,20,067,7430,551.8169582772543,457.6043068640646,1,1,NA
2021,20,069,5720,419.5804195804196,839.1608391608391,3,0.25,NA
2021,20,071,1257,1034.208432776452,954.6539379474941,3,0.5,NA
2021,20,073,6049,892.7095387667384,2793.8502231773846,3,0.3333333333333333,NA
2021,20,075,2572,1321.928460342146,2566.0964230171076,1,1,NA
2021,20,077,5525,832.5791855203621,2171.945701357466,3,0.75,NA
2021,20,079,34006,1837.9109568899605,3481.738516732341,3,0.625,NA
2021,20,081,3803,631.0807257428346,999.2111490928214,3,0.3333333333333333,NA
2021,20,083,1851,378.17396002160996,54.02485143165856,1,1,NA
2021,20,085,13287,985.9260931737789,2378.264469029879,3,0.6666666666666666,NA
2021,20,087,18391,777.5542384862161,2191.2892175520637,2,0.8888888888888888,NA
2021,20,089,2927,204.98804236419545,854.1168431841476,1,1,NA
2021,20,091,605154,963.2968268478558,3139.0153539534,2,0.9545454545454546,1
2021,20,093,4019,1045.0360786265242,3359.044538442399,1,1,NA
2021,20,095,7495,573.7158105403603,2308.2054703135423,3,0.6666666666666666,NA
2021,20,097,2457,529.1005291005291,1343.1013431013432,1,1,NA
2021,20,099,20222,1320.3441796063692,3703.886855899515,3,0.42857142857142855,NA
2021,20,101,1504,598.4042553191489,797.8723404255319,1,1,NA
2021,20,103,81601,1329.9855030062881,3102.511213791926,1,1,NA
2021,20,105,2952,135.50135501355012,880.7588075880758,1,1,NA
2021,20,107,9667,527.5680148960381,1437.8814523637116,3,0.5,NA
2021,20,109,2777,455.1891628635323,973.0343186981015,1,1,NA
2021,20,111,32318,553.8709078532087,1735.8747447243022,1,1,NA
2021,20,113,30059,914.8674273927942,2045.9762467147941,3,0.4444444444444444,NA
2021,20,115,11877,496.7584406836744,1540.7931295781764,3,0.5714285714285714,NA
2021,20,117,9995,490.24512256128065,1330.6653326663331,2,0.8,NA
2021,20,119,4089,146.7351430667645,244.5585717779408,1,1,NA
2021,20,121,33968,746.4988237668604,1396.8150574704387,1,1,NA
2021,20,123,5884,985.7239972807614,1580.5574439157037,3,0.6666666666666666,NA
2021,20,125,31679,1957.1324852425898,5233.7510653745385,1,1,NA
2021,20,127,5377,743.9092430723452,1692.3935279895854,3,0.6666666666666666,NA
2021,20,129,2744,583.0903790087464,1530.612244897959,3,0.6666666666666666,NA
2021,20,131,10197,406.04570671442804,803.3866242692932,1,1,NA
2021,20,133,15926,496.04420444556075,1117.6692201431622,3,0.6666666666666666,NA
2021,20,135,2717,588.8847994111152,736.105999263894,3,0.5,NA
2021,20,137,5457,366.50174088326924,568.0776983690672,1,1,NA
2021,20,139,15811,752.6405666940738,1290.240971475555,3,0.6666666666666666,NA
2021,20,141,3512,284.7380410022779,1082.004555808656,3,0.6666666666666666,NA
2021,20,143,5778,294.21945309795774,1696.0886119764623,3,0.6666666666666666,NA
2021,20,145,6356,943.9899307740718,2533.0396475770926,1,1,NA
2021,20,147,5022,NA,NA,NA,0,NA
2021,20,149,25082,701.6984291523802,1459.213778805518,3,0.42857142857142855,NA
2021,20,151,9266,172.67429311461257,226.63500971292896,1,1,NA
2021,20,153,2531,908.7317265902806,1422.3627024891348,1,1,NA
2021,20,155,62071,1032.6883729922185,2846.7400235214513,3,0.6666666666666666,NA
2021,20,157,4707,977.2678988740174,3186.7431485022307,1,1,NA
2021,20,159,9464,803.0431107354184,1627.2189349112425,3,0.42857142857142855,NA
2021,20,161,72602,1301.617035343379,3083.9370816230958,3,0.6666666666666666,NA
2021,20,163,4975,1005.0251256281407,1346.7336683417086,3,0.6666666666666666,NA
2021,20,165,2883,728.4079084287201,2185.2237252861605,3,0.5,NA
2021,20,167,6747,1111.6051578479323,1837.8538609752482,1,1,NA
2021,20,169,54378,2420.09636249954,6519.180550958108,3,0.4,NA
2021,20,171,5163,987.7977919814061,968.429207824908,1,1,NA
2021,20,173,520467,1398.7922244844665,3678.4053838409,2,0.7391304347826086,1
2021,20,175,22223,1480.448184313549,2861.8998335058272,3,0.6666666666666666,NA
2021,20,177,179053,1321.3964580319794,3851.9321094871348,2,0.75,1
2021,20,179,2459,244.00162667751118,406.6693777958519,3,0.5,NA
2021,20,181,5965,1190.2766135792122,3218.776194467728,1,1,NA
2021,20,183,3588,501.6722408026756,585.2842809364548,3,0.5,NA
2021,20,185,4106,243.54603019970776,1095.9571358986848,3,0.75,NA
2021,20,187,2088,NA,NA,NA,0,NA
2021,20,189,5320,451.1278195488722,1015.0375939849625,3,0.5,NA
2021,20,191,22603,1383.6573596090427,3615.0681364632337,3,0.7777777777777778,NA
2021,20,193,7902,1523.1510623548431,3543.13891381617,1,1,NA
