year,state,place,subgroup_type,subgroup,share_digital_access,share_digital_access_quality
2018,04,71510,race-ethnicity,Black,0.9336439184084614,1
2018,04,71510,race-ethnicity,Hispanic,0.8874660922291367,1
2018,04,71510,race-ethnicity,White,0.9195759540587127,1
2018,04,73000,all,All,0.8262202426328055,1
2018,04,73000,race-ethnicity,Other Races and Ethnicities,0.8059666730186962,1
2018,04,73000,race-ethnicity,Black,0.6965557697142378,1
2018,04,73000,race-ethnicity,Hispanic,0.7780589280066178,1
2018,04,73000,race-ethnicity,White,0.846333038798297,1
2018,04,77000,all,All,0.8109885463339367,1
2018,04,77000,race-ethnicity,Other Races and Ethnicities,0.76762566137566135,1
2018,04,77000,race-ethnicity,Black,0.7269312723464192,1
2018,04,77000,race-ethnicity,Hispanic,0.8193680346813373,1
2018,04,77000,race-ethnicity,White,0.8303773744325558,1
2018,04,85540,all,All,0.8160359097234574,1
2018,04,85540,race-ethnicity,Other Races and Ethnicities,0.8362319488532213,1
2018,04,85540,race-ethnicity,Black,0.7364820846905538,2
2018,04,85540,race-ethnicity,Hispanic,0.8216963078705736,1
2018,04,85540,race-ethnicity,White,0.813077449526634,1
2018,05,23290,all,All,0.7882153434603993,1
2018,05,23290,race-ethnicity,Other Races and Ethnicities,0.8648624667258208,1
2018,05,23290,race-ethnicity,Black,0.6288965858485898,1
2018,05,23290,race-ethnicity,Hispanic,0.8614958448753463,1
2018,05,23290,race-ethnicity,White,0.7897534749935997,1
2018,05,24550,all,All,0.7710608290829425,1
2018,05,24550,race-ethnicity,Other Races and Ethnicities,0.810911406043391,1
2018,05,24550,race-ethnicity,Black,0.6443370165745856,1
2018,05,24550,race-ethnicity,Hispanic,0.7903351054297831,1
2018,05,24550,race-ethnicity,White,0.7759687008815691,1
2018,05,35710,all,All,0.7939767099451212,1
2018,05,35710,race-ethnicity,Other Races and Ethnicities,0.8016435707379955,1
2018,05,35710,race-ethnicity,Black,0.748985020299594,1
2018,05,35710,race-ethnicity,Hispanic,0.7187772925764192,1
2018,05,35710,race-ethnicity,White,0.8049540742926703,1
2018,05,41000,all,All,0.7907689201806849,1
2018,05,41000,race-ethnicity,Other Races and Ethnicities,0.8341263547449115,1
2018,05,41000,race-ethnicity,Black,0.7148471034908045,1
2018,05,41000,race-ethnicity,Hispanic,0.6648828966571687,1
2018,05,41000,race-ethnicity,White,0.8468295114656031,1
2018,05,66080,all,All,0.7001906214258483,1
2018,05,66080,race-ethnicity,Other Races and Ethnicities,0.7332193562774102,1
2018,05,66080,race-ethnicity,Black,0.8139784946236559,2
2018,05,66080,race-ethnicity,Hispanic,0.6407342657342657,1
2018,05,66080,race-ethnicity,White,0.6781507891995834,1
2018,06,00562,all,All,0.9057887894777089,1
2018,06,00562,race-ethnicity,Other Races and Ethnicities,0.9212464752258733,1
2018,06,00562,race-ethnicity,Black,0.8302122347066168,1
2018,06,00562,race-ethnicity,Hispanic,0.8593450988730598,1
2018,06,00562,race-ethnicity,White,0.9028109498438361,1
2018,06,00884,all,All,0.8689834537623273,1
2018,06,00884,race-ethnicity,Other Races and Ethnicities,0.8804453352541417,1
2018,06,00884,race-ethnicity,Black,0.7603661820140011,2
2018,06,00884,race-ethnicity,Hispanic,0.8395069822330034,1
2018,06,00884,race-ethnicity,White,0.8414437808361465,1
2018,06,02000,all,All,0.8937191850555384,1
2018,06,02000,race-ethnicity,Other Races and Ethnicities,0.9063416110302045,1
2018,06,02000,race-ethnicity,Black,0.871651525739576,1
2018,06,02000,race-ethnicity,Hispanic,0.8873631176592126,1
2018,06,02000,race-ethnicity,White,0.8888525342489036,1
2018,06,02252,all,All,0.8893434480267317,1
2018,06,02252,race-ethnicity,Other Races and Ethnicities,0.9106117722423436,1
2018,06,02252,race-ethnicity,Black,0.8604351687388988,1
2018,06,02252,race-ethnicity,Hispanic,0.8752956989247311,1
2018,06,02252,race-ethnicity,White,0.8848875543329904,1
2018,06,02364,all,All,0.8757721914343758,1
2018,06,02364,race-ethnicity,Other Races and Ethnicities,0.883795923068064,1
2018,06,02364,race-ethnicity,Black,0.8428284699706654,1
2018,06,02364,race-ethnicity,Hispanic,0.8745713632553532,1
2018,06,02364,race-ethnicity,White,0.8782845853948495,1
2018,06,03526,all,All,0.8571010303461015,1
2018,06,03526,race-ethnicity,Other Races and Ethnicities,0.8919387176916707,1
2018,06,03526,race-ethnicity,Black,0.7330537579986263,1
2018,06,03526,race-ethnicity,Hispanic,0.8488055395888284,1
2018,06,03526,race-ethnicity,White,0.858014719080955,1
2018,06,04982,all,All,0.8087296366520915,1
2018,06,04982,race-ethnicity,Other Races and Ethnicities,0.8085037174721189,1
2018,06,04982,race-ethnicity,Black,0.7501275380063259,1
2018,06,04982,race-ethnicity,Hispanic,0.7972015011814855,1
2018,06,04982,race-ethnicity,White,0.8323882047958522,1
2018,06,06000,all,All,0.8209400790566131,1
2018,06,06000,race-ethnicity,Other Races and Ethnicities,0.7647371889097268,1
2018,06,06000,race-ethnicity,Black,0.711826193892191,1
2018,06,06000,race-ethnicity,Hispanic,0.7545744989834446,1
2018,06,06000,race-ethnicity,White,0.8667131501882582,1
2018,06,08786,all,All,0.8925357267972119,1
2018,06,08786,race-ethnicity,Other Races and Ethnicities,0.9396228408430617,1
2018,06,08786,race-ethnicity,Black,0.8919567827130852,2
2018,06,08786,race-ethnicity,Hispanic,0.8484791233704894,1
2018,06,08786,race-ethnicity,White,0.8505421970768505,1
2018,06,08954,all,All,0.8692783505154639,1
2018,06,08954,race-ethnicity,Other Races and Ethnicities,0.940752688172043,1
2018,06,08954,race-ethnicity,Black,0.9080068143100511,2
2018,06,08954,race-ethnicity,Hispanic,0.8910194174757281,1
2018,06,08954,race-ethnicity,White,0.8405773420479303,1
2018,06,11194,all,All,0.9492390252485264,1
2018,06,11194,race-ethnicity,Other Races and Ethnicities,0.9480496242395324,1
2018,06,11194,race-ethnicity,Black,0.8978978978978979,3
2018,06,11194,race-ethnicity,Hispanic,0.9173558819898778,1
2018,06,11194,race-ethnicity,White,0.9499817527761848,1
2018,06,11530,all,All,0.8719046229341635,1
2018,06,11530,race-ethnicity,Other Races and Ethnicities,0.8989867147038956,1
2018,06,11530,race-ethnicity,Black,0.8539284566285531,1
2018,06,11530,race-ethnicity,Hispanic,0.8700766550522648,1
2018,06,11530,race-ethnicity,White,0.8410938093429549,1
2018,06,13014,all,All,0.8745407508858888,1
2018,06,13014,race-ethnicity,Other Races and Ethnicities,0.8677134867713486,1
2018,06,13014,race-ethnicity,Black,0.674477840040754,2
2018,06,13014,race-ethnicity,Hispanic,0.8838141512298816,1
2018,06,13014,race-ethnicity,White,0.8809536326358953,1
2018,06,13210,all,All,0.7225280674759218,1
2018,06,13210,race-ethnicity,Other Races and Ethnicities,0.6980229510699474,1
2018,06,13210,race-ethnicity,Black,0.37729948491537896,2
2018,06,13210,race-ethnicity,Hispanic,0.7473755725525434,1
2018,06,13210,race-ethnicity,White,0.7885715614679752,1
2018,06,13214,all,All,0.9537314938586093,1
2018,06,13214,race-ethnicity,Other Races and Ethnicities,0.9537463864364404,1
2018,06,13214,race-ethnicity,Black,0.9817856076440729,2
2018,06,13214,race-ethnicity,Hispanic,0.9342841042091118,1
2018,06,13214,race-ethnicity,White,0.9512143161482743,1
2018,06,13392,all,All,0.8951206148580693,1
2018,06,13392,race-ethnicity,Other Races and Ethnicities,0.9473121121725887,1
2018,06,13392,race-ethnicity,Black,0.9003725903126518,1
2018,06,13392,race-ethnicity,Hispanic,0.8830927677169876,1
2018,06,13392,race-ethnicity,White,0.8710104022945733,1
2018,06,13588,all,All,0.8644169030909362,1
2018,06,13588,race-ethnicity,Other Races and Ethnicities,0.901320969294025,1
2018,06,13588,race-ethnicity,Black,0.7339339339339339,2
2018,06,13588,race-ethnicity,Hispanic,0.806449653832139,1
2018,06,13588,race-ethnicity,White,0.8645919778699862,1
2018,06,14218,all,All,0.9106275664222901,1
2018,06,14218,race-ethnicity,Other Races and Ethnicities,0.9005737451472154,1
2018,06,14218,race-ethnicity,Black,0.8053920049581654,2
2018,06,14218,race-ethnicity,Hispanic,0.8958233009085363,1
2018,06,14218,race-ethnicity,White,0.9191330786202443,1
2018,06,15044,all,All,0.7273923186812058,1
2018,06,15044,race-ethnicity,Other Races and Ethnicities,0.6973305826456614,1
2018,06,15044,race-ethnicity,Black,0.7158107730951716,1
2018,06,15044,race-ethnicity,Hispanic,0.7297940613748324,1
2018,06,15044,race-ethnicity,White,0.7626961386273707,1
2018,06,16000,all,All,0.8926668634181953,1
2018,06,16000,race-ethnicity,Other Races and Ethnicities,0.881622122585978,1
2018,06,16000,race-ethnicity,Black,0.857051826677995,2
2018,06,16000,race-ethnicity,Hispanic,0.822482751465477,1
2018,06,16000,race-ethnicity,White,0.8999013396412566,1
2018,06,16350,all,All,0.900988781712074,1
2018,06,16350,race-ethnicity,Other Races and Ethnicities,0.9208535598705502,1
2018,06,16350,race-ethnicity,Black,0.9284255666734735,1
2018,06,16350,race-ethnicity,Hispanic,0.8568223733105783,1
2018,06,16350,race-ethnicity,White,0.8892019487189152,1
2018,06,16532,all,All,0.885731196664252,1
2018,06,16532,race-ethnicity,Other Races and Ethnicities,0.8429504264392325,1
2018,06,16532,race-ethnicity,Black,0.8165137614678899,2
2018,06,16532,race-ethnicity,Hispanic,0.8398337205037291,1
2018,06,16532,race-ethnicity,White,0.903446828473371,1
2018,06,17918,all,All,0.9052307807723325,1
2018,06,17918,race-ethnicity,Other Races and Ethnicities,0.9365371148459384,1
2018,06,17918,race-ethnicity,Black,0.7948866937826845,2
2018,06,17918,race-ethnicity,Hispanic,0.8381352934240006,1
2018,06,17918,race-ethnicity,White,0.8138023075598416,1
2018,06,19766,all,All,0.8493990310094685,1
2018,06,19766,race-ethnicity,Other Races and Ethnicities,0.8444654459539279,1
2018,06,19766,race-ethnicity,Black,0.8270181219110379,2
2018,06,19766,race-ethnicity,Hispanic,0.8486861033854416,1
2018,06,19766,race-ethnicity,White,0.8537365165685601,1
2018,06,21712,all,All,0.8768262574429976,1
2018,06,21712,race-ethnicity,Other Races and Ethnicities,0.881366342247,1
2018,06,21712,race-ethnicity,Black,0.8205293737895416,1
2018,06,21712,race-ethnicity,Hispanic,0.856191834793832,1
2018,06,21712,race-ethnicity,White,0.8801548937739552,1
2018,06,22020,all,All,0.9374432502685413,1
2018,06,22020,race-ethnicity,Other Races and Ethnicities,0.9521385776101187,1
2018,06,22020,race-ethnicity,Black,0.9183325584999226,1
2018,06,22020,race-ethnicity,Hispanic,0.9126251976805483,1
2018,06,22020,race-ethnicity,White,0.9284916926272067,1
2018,06,22230,all,All,0.7953816493615402,1
2018,06,22230,race-ethnicity,Other Races and Ethnicities,0.8358884802027633,1
2018,06,22230,race-ethnicity,Black,0.44916540212443096,3
2018,06,22230,race-ethnicity,Hispanic,0.7607929747068413,1
2018,06,22230,race-ethnicity,White,0.7478132951653944,1
2018,06,22804,all,All,0.8597161102471628,1
2018,06,22804,race-ethnicity,Other Races and Ethnicities,0.9110218301351389,1
2018,06,22804,race-ethnicity,Black,0.8240284619594964,2
2018,06,22804,race-ethnicity,Hispanic,0.820785649583445,1
2018,06,22804,race-ethnicity,White,0.844557871777452,1
2018,06,23182,all,All,0.8937082058877661,1
2018,06,23182,race-ethnicity,Other Races and Ethnicities,0.8915093230501541,1
2018,06,23182,race-ethnicity,Black,0.8870753234191754,1
2018,06,23182,race-ethnicity,Hispanic,0.8563341448391165,1
2018,06,23182,race-ethnicity,White,0.8974014174086862,1
2018,06,24638,all,All,0.8900619424208189,1
2018,06,24638,race-ethnicity,Other Races and Ethnicities,0.8803613931121581,1
2018,06,24638,race-ethnicity,Black,0.2415623814941221,3
2018,06,24638,race-ethnicity,Hispanic,0.807620511694301,1
2018,06,24638,race-ethnicity,White,0.9255712771693658,1
2018,06,24680,all,All,0.8639150390297833,1
2018,06,24680,race-ethnicity,Other Races and Ethnicities,0.8325275769733415,1
2018,06,24680,race-ethnicity,Black,0.9037926815704593,1
2018,06,24680,race-ethnicity,Hispanic,0.8419231645753196,1
2018,06,24680,race-ethnicity,White,0.8972406181015452,1
2018,06,26000,all,All,0.9435608774556703,1
2018,06,26000,race-ethnicity,Other Races and Ethnicities,0.9620211380101034,1
2018,06,26000,race-ethnicity,Black,0.8620305980528512,1
2018,06,26000,race-ethnicity,Hispanic,0.9013905209557384,1
2018,06,26000,race-ethnicity,White,0.8983038793869786,1
2018,06,27000,all,All,0.8076633663745484,1
2018,06,27000,race-ethnicity,Other Races and Ethnicities,0.796187017703132,1
2018,06,27000,race-ethnicity,Black,0.6998263145971254,1
2018,06,27000,race-ethnicity,Hispanic,0.7828065004072451,1
2018,06,27000,race-ethnicity,White,0.8284847109734402,1
2018,06,28000,all,All,0.8973803497633449,1
2018,06,28000,race-ethnicity,Other Races and Ethnicities,0.9099525245174481,1
2018,06,28000,race-ethnicity,Black,0.8262847965738758,2
2018,06,28000,race-ethnicity,Hispanic,0.8871426375653243,1
2018,06,28000,race-ethnicity,White,0.8915144868394205,1
2018,06,29000,all,All,0.868593758979369,1
2018,06,29000,race-ethnicity,Other Races and Ethnicities,0.8748039091502567,1
2018,06,29000,race-ethnicity,Black,0.8384660081348053,2
2018,06,29000,race-ethnicity,Hispanic,0.8291899441340782,1
2018,06,29000,race-ethnicity,White,0.8601883487898015,1
2018,06,30000,all,All,0.8654053460563352,1
2018,06,30000,race-ethnicity,Other Races and Ethnicities,0.9264091120221338,1
2018,06,30000,race-ethnicity,Black,0.8860681114551083,2
2018,06,30000,race-ethnicity,Hispanic,0.8202485018417724,1
2018,06,30000,race-ethnicity,White,0.8444911092294666,1
2018,06,32548,all,All,0.8430582579832895,1
2018,06,32548,race-ethnicity,Other Races and Ethnicities,0.8511499587458746,1
2018,06,32548,race-ethnicity,Black,0.8283277889706226,1
2018,06,32548,race-ethnicity,Hispanic,0.8331416155419223,1
2018,06,32548,race-ethnicity,White,0.8430789560621077,1
2018,06,33000,all,All,0.8892638443892543,1
2018,06,33000,race-ethnicity,Other Races and Ethnicities,0.920915364696262,1
2018,06,33000,race-ethnicity,Black,0.8997240110395585,1
2018,06,33000,race-ethnicity,Hispanic,0.857925951160594,1
2018,06,33000,race-ethnicity,White,0.8447529603919968,1
2018,06,33182,all,All,0.7903269933031201,1
2018,06,33182,race-ethnicity,Other Races and Ethnicities,0.8335773548072231,1
2018,06,33182,race-ethnicity,Black,0.7199881726788883,2
2018,06,33182,race-ethnicity,Hispanic,0.7927157778999451,1
2018,06,33182,race-ethnicity,White,0.7880308757663352,1
2018,06,33434,all,All,0.8890598126248545,1
2018,06,33434,race-ethnicity,Other Races and Ethnicities,0.880727981800455,1
2018,06,33434,race-ethnicity,Black,0.7953537486800423,2
2018,06,33434,race-ethnicity,Hispanic,0.8912000295301022,1
2018,06,33434,race-ethnicity,White,0.8961941331661573,1
2018,06,36000,all,All,0.8973061623281458,1
2018,06,36000,race-ethnicity,Other Races and Ethnicities,0.8590618053312561,1
2018,06,36000,race-ethnicity,Black,0.7687411598302687,2
2018,06,36000,race-ethnicity,Hispanic,0.819276507691157,1
2018,06,36000,race-ethnicity,White,0.9136794240242516,1
2018,06,36448,all,All,0.8115209930797024,1
2018,06,36448,race-ethnicity,Other Races and Ethnicities,0.748747352652513,1
2018,06,36448,race-ethnicity,Black,0.8146734520780322,3
2018,06,36448,race-ethnicity,Hispanic,0.7763085209225246,1
2018,06,36448,race-ethnicity,White,0.8628401990892725,1
2018,06,36546,all,All,0.828355706218786,1
2018,06,36546,race-ethnicity,Other Races and Ethnicities,0.8299970904858889,1
2018,06,36546,race-ethnicity,Black,0.8283469326080387,1
2018,06,36546,race-ethnicity,Hispanic,0.8405112934853657,1
2018,06,36546,race-ethnicity,White,0.8264655259694239,1
2018,06,36770,all,All,0.915846208314815,1
2018,06,36770,race-ethnicity,Other Races and Ethnicities,0.9296128071481757,1
2018,06,36770,race-ethnicity,Black,0.8954195379002837,2
2018,06,36770,race-ethnicity,Hispanic,0.828321627158326,1
2018,06,36770,race-ethnicity,White,0.9020020907910159,1
2018,06,37692,all,All,0.8835369613813304,1
2018,06,37692,race-ethnicity,Other Races and Ethnicities,0.8814434121807121,1
2018,06,37692,race-ethnicity,Black,0.8227079538554949,2
2018,06,37692,race-ethnicity,Hispanic,0.8869887766095269,1
2018,06,37692,race-ethnicity,White,0.8889171928164632,1
2018,06,39496,all,All,0.9354367936703212,1
2018,06,39496,race-ethnicity,Other Races and Ethnicities,0.9118403863663355,1
2018,06,39496,race-ethnicity,Black,0.9317073170731708,3
2018,06,39496,race-ethnicity,Hispanic,0.8552743513398554,1
2018,06,39496,race-ethnicity,White,0.9462413762207688,1
2018,06,39892,all,All,0.9258149583390078,1
2018,06,39892,race-ethnicity,Other Races and Ethnicities,0.9374819770459657,1
2018,06,39892,race-ethnicity,Black,0.952342092377999,1
2018,06,39892,race-ethnicity,Hispanic,0.9231772720684157,1
2018,06,39892,race-ethnicity,White,0.9116248811489767,1
2018,06,40130,all,All,0.7480740564442384,1
2018,06,40130,race-ethnicity,Other Races and Ethnicities,0.7963708202238969,1
2018,06,40130,race-ethnicity,Black,0.6123576113220573,1
2018,06,40130,race-ethnicity,Hispanic,0.7626768449442456,1
2018,06,40130,race-ethnicity,White,0.7829014800541183,1
2018,06,41992,all,All,0.9348399923618678,1
2018,06,41992,race-ethnicity,Other Races and Ethnicities,0.9328816091340767,1
2018,06,41992,race-ethnicity,Black,0.7696234843650287,3
2018,06,41992,race-ethnicity,Hispanic,0.8736596477582088,1
2018,06,41992,race-ethnicity,White,0.9391416971055198,1
2018,06,43000,all,All,0.8237364118554096,1
2018,06,43000,race-ethnicity,Other Races and Ethnicities,0.835181855730217,1
2018,06,43000,race-ethnicity,Black,0.7628509504822726,1
2018,06,43000,race-ethnicity,Hispanic,0.7907893283529637,1
2018,06,43000,race-ethnicity,White,0.8311020327804302,1
2018,06,44000,all,All,0.8115392318071994,1
2018,06,44000,race-ethnicity,Other Races and Ethnicities,0.815061599543857,1
2018,06,44000,race-ethnicity,Black,0.7200925988969837,1
2018,06,44000,race-ethnicity,Hispanic,0.7685035381657496,1
2018,06,44000,race-ethnicity,White,0.8244678647637123,1
2018,06,45484,all,All,0.8939447017762381,1
2018,06,45484,race-ethnicity,Other Races and Ethnicities,0.8994044295551833,1
2018,06,45484,race-ethnicity,Black,0.9181905678537055,2
2018,06,45484,race-ethnicity,Hispanic,0.9047945205479452,1
2018,06,45484,race-ethnicity,White,0.8902676120768527,1
2018,06,46842,all,All,0.9030446816923685,1
2018,06,46842,race-ethnicity,Other Races and Ethnicities,0.8928445402862184,1
2018,06,46842,race-ethnicity,Black,0.8987115246957766,1
2018,06,46842,race-ethnicity,Hispanic,0.8920356210075836,1
2018,06,46842,race-ethnicity,White,0.9079969349726585,1
2018,06,46898,all,All,0.8715988771281702,1
2018,06,46898,race-ethnicity,Other Races and Ethnicities,0.8698259758135877,1
2018,06,46898,race-ethnicity,Black,0.7692307692307693,1
2018,06,46898,race-ethnicity,Hispanic,0.8726163234172387,1
2018,06,46898,race-ethnicity,White,0.8837099912338843,1
2018,06,47766,all,All,0.9259976503092038,1
2018,06,47766,race-ethnicity,Other Races and Ethnicities,0.9364212470543277,1
2018,06,47766,race-ethnicity,Black,0.8957560774618871,2
2018,06,47766,race-ethnicity,Hispanic,0.798220609829835,1
2018,06,47766,race-ethnicity,White,0.8784557500408965,1
2018,06,48256,all,All,0.9420332071074862,1
2018,06,48256,race-ethnicity,Other Races and Ethnicities,0.9359545384733527,1
2018,06,48256,race-ethnicity,Black,0.9334763948497854,3
2018,06,48256,race-ethnicity,Hispanic,0.9305703782758212,1
2018,06,48256,race-ethnicity,White,0.943707952788168,1
2018,06,48354,all,All,0.8641026611651588,1
2018,06,48354,race-ethnicity,Other Races and Ethnicities,0.8576663156047042,1
2018,06,48354,race-ethnicity,Black,0.8206950149883424,1
2018,06,48354,race-ethnicity,Hispanic,0.8545958699194902,1
2018,06,48354,race-ethnicity,White,0.8684682270833732,1
2018,06,49270,all,All,0.8853946174780768,1
2018,06,49270,race-ethnicity,Other Races and Ethnicities,0.8935670266055732,1
2018,06,49270,race-ethnicity,Black,0.8940719925063562,1
2018,06,49270,race-ethnicity,Hispanic,0.8743466953938344,1
2018,06,49270,race-ethnicity,White,0.8706815050917047,1
2018,06,49670,all,All,0.9203141012186238,1
2018,06,49670,race-ethnicity,Other Races and Ethnicities,0.9258773181169757,1
2018,06,49670,race-ethnicity,Black,0.8862397820163488,2
2018,06,49670,race-ethnicity,Hispanic,0.7943763418519288,1
2018,06,49670,race-ethnicity,White,0.9170545250140528,1
2018,06,50076,all,All,0.9366760300465776,1
2018,06,50076,race-ethnicity,Other Races and Ethnicities,0.9686800199054492,1
2018,06,50076,race-ethnicity,Black,0.925235187324641,1
2018,06,50076,race-ethnicity,Hispanic,0.9453566784601893,1
2018,06,50076,race-ethnicity,White,0.9235686188811189,1
2018,06,50258,all,All,0.8836209064842296,1
2018,06,50258,race-ethnicity,Other Races and Ethnicities,0.8513979101948602,1
2018,06,50258,race-ethnicity,Black,0.768642447418738,3
2018,06,50258,race-ethnicity,Hispanic,0.8538686403781565,1
2018,06,50258,race-ethnicity,White,0.8939107166166297,1
2018,06,51182,all,All,0.9440774223458507,1
2018,06,51182,race-ethnicity,Other Races and Ethnicities,0.9694407233757535,1
2018,06,51182,race-ethnicity,Black,0.7008310249307479,3
2018,06,51182,race-ethnicity,Hispanic,0.9498775930936735,1
2018,06,51182,race-ethnicity,White,0.9423479229494389,1
2018,06,52526,all,All,0.7942315320250081,1
2018,06,52526,race-ethnicity,Other Races and Ethnicities,0.8322180916976456,1
2018,06,52526,race-ethnicity,Black,0.7645225906966392,2
