year,state,place,share_digital_access,share_digital_access_quality
2022,06,22804,0.9348571277313816,1
2022,06,23182,0.9295260425389382,1
2022,06,24638,0.9134156419206433,1
2022,06,24680,0.9430473196068406,1
2022,06,26000,0.9631984964706397,1
2022,06,27000,0.8759953317279993,1
2022,06,28000,0.9334762440258645,1
2022,06,29000,0.9219399080617815,1
2022,06,30000,0.9100106934276548,1
2022,06,32548,0.9383982156407368,1
2022,06,33000,0.9312586393693727,1
2022,06,33182,0.8917357307782401,1
2022,06,33434,0.9528624922405334,1
2022,06,36000,0.9445617553081056,1
2022,06,36448,0.9244331369398322,1
2022,06,36546,0.8968503642117484,1
2022,06,36770,0.9294348284388576,1
2022,06,37692,0.9348550230903172,1
2022,06,39496,0.968977483846091,1
2022,06,39892,0.9488337280212027,1
2022,06,40130,0.8664683754702126,1
2022,06,41992,0.9564908093719163,1
2022,06,43000,0.9056118089609836,1
2022,06,44000,0.8925502204176663,1
2022,06,45484,0.9361836537659273,1
2022,06,46842,0.9410108024691358,1
2022,06,46898,0.9344821294163265,1
2022,06,47766,0.9492742628837303,1
2022,06,48256,0.9524953610845945,1
2022,06,48354,0.9192425380654855,1
2022,06,49270,0.948739848648236,1
2022,06,49670,0.9542809136511956,1
2022,06,50076,0.9560764618093102,1
2022,06,50258,0.9288932641702321,1
2022,06,51182,0.9558942683685812,1
2022,06,52526,0.9048707958348463,1
2022,06,53000,0.8935944726774396,1
2022,06,53322,0.9490622949309817,1
2022,06,53896,0.9276170275512403,1
2022,06,53980,0.913370047863445,1
2022,06,54652,0.8943983310180493,1
2022,06,55156,0.9293388058360047,1
2022,06,56000,0.8945214243133606,1
2022,06,56700,0.9292985636591828,1
2022,06,57456,0.9297295175283634,1
2022,06,57792,0.9715215208854888,1
2022,06,58072,0.8970907222136941,1
2022,06,59444,0.9357243959154787,1
2022,06,59451,0.943679305765444,1
2022,06,59920,0.9055900221800766,1
2022,06,60102,0.914464894013987,1
2022,06,60466,0.9155507205914916,1
2022,06,60620,0.9212759148582845,1
2022,06,62000,0.8961737050582771,1
2022,06,62938,0.9482465626448324,1
2022,06,64000,0.9231035141329259,1
2022,06,64224,0.9242181308859033,1
2022,06,65000,0.8356684958899028,1
2022,06,65042,0.9225792421029739,1
2022,06,66000,0.9213475271082748,1
2022,06,67000,0.9123926602399899,1
2022,06,68000,0.9426424524758884,1
2022,06,68084,0.9349219263733937,1
2022,06,68196,0.9445315811784655,1
2022,06,68252,0.9411030576489224,1
2022,06,68378,0.9808753004563453,1
2022,06,69000,0.9001506203051587,1
2022,06,69070,0.9205437725631769,1
2022,06,69084,0.9334051757797248,1
2022,06,69088,0.9541155634270534,1
2022,06,69196,0.9209716732242134,1
2022,06,70000,0.919559934033504,1
2022,06,70098,0.9284652201480185,1
2022,06,72016,0.9481898963956465,1
2022,06,73080,0.9038113897879434,1
2022,06,75000,0.8928975408555448,1
2022,06,77000,0.9571399921072891,1
2022,06,78120,0.9675245654503515,1
2022,06,78582,0.9336373407517466,1
2022,06,80000,0.9478735545258294,1
2022,06,80238,0.9463132929903113,1
2022,06,80854,0.9478079331941545,1
2022,06,81344,0.9421411087295648,1
2022,06,81554,0.9104899095748344,1
2022,06,81666,0.9213470575072723,1
2022,06,82590,0.9134261291354516,1
2022,06,82954,0.9163332532198549,1
2022,06,82996,0.9292015611025286,1
2022,06,84200,0.9364351547983323,1
2022,06,84550,0.9384915818972175,1
2022,06,85292,0.9046253137325206,1
2022,08,03455,0.9524970341117774,1
2022,08,04000,0.9364810545528709,1
2022,08,07850,0.845841385391846,1
2022,08,12815,0.9574938255557,1
2022,08,16000,0.9322014461689866,1
2022,08,20000,0.9084566685424873,1
2022,08,27425,0.886316500551085,1
2022,08,32155,0.8603044030051228,1
2022,08,43000,0.9239380335448835,1
2022,08,45970,0.9329989214708695,1
2022,08,46465,0.9352026143790849,1
2022,08,62000,0.8410122947141704,1
2022,08,77290,0.9570941967150685,1
2022,08,83835,0.9370660248307389,1
2022,09,08000,0.8694079612042837,1
2022,09,18430,0.8883940964189877,1
2022,09,37000,0.8126337180006112,1
2022,09,52000,0.8464372016266871,1
2022,09,55990,0.9238110928061505,1
2022,09,73000,0.9309593613611692,1
2022,09,80000,0.8437368972746331,1
2022,11,50000,0.867630896513055,1
2022,12,07300,0.8915084711165544,1
2022,12,07875,0.8842234101014138,1
2022,12,10275,0.9327441280566281,1
2022,12,12875,0.8425596662791492,1
2022,12,14400,0.9528329384683224,1
2022,12,16475,0.9363547878020431,1
2022,12,16725,0.8923948875137355,1
2022,12,17200,0.9238129549765293,1
2022,12,17935,0.9739755110760973,1
2022,12,24000,0.8698110831923711,1
2022,12,24125,0.8597616658586906,1
2022,12,25175,0.7461204656845535,1
2022,12,30000,0.8679527883908231,1
2022,12,32000,0.9117069466628264,1
2022,12,32275,0.8984949247462373,1
2022,12,35000,0.8878544900405493,1
2022,12,36950,0.8855730268355463,1
2022,12,38250,0.7990717107793434,1
2022,12,39425,0.8670115457772501,1
2022,12,43975,0.8790214398343179,1
2022,12,45000,0.7616174365794012,1
2022,12,45025,0.8394538834951456,1
2022,12,45060,0.8275278180938558,1
2022,12,45975,0.8984965743796149,1
2022,12,49675,0.9486976291003573,1
2022,12,53000,0.9183266284956684,1
2022,12,54000,0.9371425279599713,1
2022,12,54200,0.8250258009266376,1
2022,12,55775,0.9073924163498991,1
2022,12,57425,0.952389133469344,1
2022,12,58050,0.8624921728240451,1
2022,12,58715,0.9529640889226677,1
2022,12,63000,0.8969395742318088,1
2022,12,69700,0.9094290747072842,1
2022,12,70600,0.8402695464014244,1
2022,12,71000,0.8894250555601284,1
2022,12,76600,0.8492278123618057,1
2022,13,03440,0.8296861184792219,1
2022,13,04000,0.8388684781686128,1
2022,13,04204,0.829596012201473,1
2022,13,19000,0.8600688266233893,1
2022,13,42425,0.9827313632494223,1
2022,13,49008,0.831789670018013,1
2022,13,67284,0.9612590277029212,1
2022,13,68516,0.9398998330550918,1
2022,13,69000,0.8488782583359872,1
2022,13,72122,0.9409354285449404,1
2022,13,80508,0.921641326797223,1
2022,15,71550,0.8825954605835081,1
2022,16,08830,0.9127980460476873,1
2022,16,52120,0.9593316203950881,1
2022,16,56260,0.9220745043763037,1
2022,17,02154,0.9447222439253067,1
2022,17,03012,0.9074115928447397,1
2022,17,06613,0.890389399400924,1
2022,17,12385,0.8333145281400912,1
2022,17,14000,0.8698702457168007,1
2022,17,14351,0.8789984439772417,1
2022,17,23074,0.9312374113319906,1
2022,17,24582,0.864474417278864,1
2022,17,38570,0.9162101170941479,1
2022,17,51622,0.9574817726324545,1
2022,17,59000,0.8637730641994091,1
2022,17,65000,0.8508027778340184,1
2022,17,68003,0.9605135939977569,1
2022,17,72000,0.8455705955487068,1
2022,17,79293,0.8985184771062783,1
2022,18,05860,0.737918639090702,1
2022,18,10342,0.9726302876735744,1
2022,18,22000,0.8692197149846885,1
2022,18,23278,0.9758281923647782,1
2022,18,25000,0.903146903377515,1
2022,18,31000,0.8597234784855925,1
2022,18,36003,0.8839996553311429,1
2022,18,71000,0.8309630980559544,1
2022,19,12000,0.902957006915993,1
2022,19,19000,0.8714513839602555,1
2022,19,21000,0.8721735377455856,1
2022,19,73335,0.8471492587955867,1
2022,20,36000,0.8714921705117152,1
2022,20,38900,0.8384488396790848,1
2022,20,52575,0.9536780331283335,1
2022,20,53775,0.960742541031951,1
2022,20,71000,0.808053404623866,1
2022,20,79000,0.9011872681215605,1
2022,21,46027,0.8925472179683512,1
2022,21,48006,0.8942775948224344,1
2022,22,05000,0.8436363636363636,1
2022,22,40735,0.8914597472597899,1
2022,22,41155,0.8283513283998544,1
2022,22,55000,0.8174775504195495,1
2022,22,70000,0.8067600156834942,1
2022,24,04000,0.8106622552810034,1
2022,24,30325,0.9070927414210996,1
2022,25,07000,0.8578366081282989,1
2022,25,09000,0.8825360747949156,1
2022,25,11000,0.8191027619063767,1
2022,25,23000,0.8251030564514407,1
2022,25,34550,0.8432443480531868,1
2022,25,37000,0.8428841611685856,1
2022,25,37490,0.88098715388513,1
2022,25,45000,0.8605346849532896,1
2022,25,45560,0.9026149480515075,1
2022,25,55745,0.9357205810994147,1
2022,25,62535,0.913253131835355,1
2022,25,67000,0.8259103055278323,1
2022,25,82000,0.8527261240701108,1
2022,26,03000,0.8419192249787262,1
2022,26,21000,0.9283302894460125,1
2022,26,22000,0.8135263439737306,1
2022,26,27440,0.9462195734903425,1
2022,26,29000,0.7921771740590987,1
2022,26,34000,0.8671250302883451,1
2022,26,46000,0.8855256403448215,1
2022,26,49000,0.9373946570032025,1
2022,26,69035,0.9395457713601872,1
2022,26,74900,0.9040561314990737,1
2022,26,76460,0.9437283167843044,1
2022,26,80700,0.9688769071928416,1
2022,26,84000,0.9145669177706583,1
2022,26,86000,0.9254180128764474,1
2022,26,88940,0.9132565292185789,1
2022,27,06616,0.9178768320559365,1
2022,27,07966,0.9259455450789279,1
2022,27,17000,0.8487415295256534,1
2022,27,43000,0.8696228656029723,1
2022,27,51730,0.957468905628269,1
2022,27,54880,0.9140738779292996,1
2022,27,58000,0.9001573803617805,1
2022,27,71428,0.9748242862248342,1
2022,28,36000,0.8571223519126253,1
2022,29,15670,0.8413911168880576,1
2022,29,35000,0.8884697835016119,1
2022,29,38000,0.8851465931954826,1
2022,29,41348,0.956128106322743,1
2022,29,54074,0.9574734549414647,1
2022,29,65000,0.8286412230133751,1
2022,29,70000,0.7748900060992581,1
2022,30,06550,0.9004295730743939,1
2022,31,28000,0.8980934908839332,1
2022,31,37000,0.9022712545558983,1
2022,32,31900,0.9419265994472793,1
2022,32,40000,0.878624764474633,1
2022,32,51800,0.921222473884752,1
2022,32,60600,0.8753186322568968,1
2022,32,68400,0.9363202962277251,1
2022,33,45140,0.9052565696254249,1
2022,33,50260,0.9298351714810376,1
2022,34,13690,0.9187711708085992,1
2022,34,21000,0.8569048759812774,1
2022,34,36000,0.9206666226697557,1
2022,34,51000,0.7870150152104244,1
2022,34,57000,0.885249328535955,1
2022,34,74000,0.8062850480262062,1
2022,35,02000,0.889010951895917,1
2022,35,39380,0.8763221985567029,1
2022,35,63460,0.9445716859445525,1
2022,35,70500,0.8681762671627652,1
2022,36,01000,0.7840649199534566,1
2022,36,11000,0.858107326663968,1
2022,36,50617,0.8835923194932449,1
2022,36,51000,0.8733461084861212,1
2022,36,63000,0.8251687267763707,1
2022,36,73000,0.7387603158744713,1
2022,36,84000,0.8865287443988941,1
2022,37,02140,0.8672394471423235,1
2022,37,10740,0.9724611161939616,1
2022,37,12000,0.9181996354473199,1
2022,37,14100,0.9258556035505767,1
2022,37,19000,0.8964603265116475,1
2022,37,22920,0.8496240961777122,1
2022,37,25580,0.8728524468151089,1
2022,37,28000,0.8382985309654712,1
2022,37,28080,0.8340045964457187,1
2022,37,31400,0.8699789695057834,1
2022,37,55000,0.9051140989480513,1
2022,37,74440,0.8683177546116152,1
2022,37,75000,0.8420729972633039,1
2022,38,25700,0.8526142995153905,1
2022,39,01000,0.8802142185176036,1
2022,39,15000,0.8627739825816687,1
2022,39,16000,0.7972324598706682,1
2022,39,18000,0.9067371120140861,1
2022,39,21000,0.7713193255890172,1
2022,39,61000,0.9086701328998473,1
2022,39,77000,0.8636622932116372,1
2022,40,09050,0.9423566795346516,1
2022,40,23200,0.9451763436081394,1
2022,40,41850,0.8143436274348241,1
2022,40,52500,0.8543550951049718,1
2022,40,55000,0.897889846833302,1
2022,40,75000,0.8756584728769864,1
2022,41,05350,0.9311868298583349,1
2022,41,05800,0.934745882021681,1
2022,41,23850,0.8923707957342084,1
2022,41,31250,0.9128121559127945,1
2022,41,34100,0.9490770269763253,1
2022,41,47000,0.9045347736120366,1
2022,41,59000,0.9208034038021919,1
2022,41,64900,0.8893510247277444,1
2022,42,02000,0.831178367333908,1
2022,42,06088,0.818875318398537,1
2022,42,24000,0.8183304157087719,1
2022,42,60000,0.8518090544360811,1
2022,42,61000,0.8345165101713714,1
2022,42,63624,0.8250969862897856,1
2022,42,69000,0.8276251658587213,1
2022,44,19180,0.8840623526139483,1
2022,44,54640,0.8988506970309673,1
2022,44,59000,0.8219961521229212,1
2022,44,74300,0.9213848253868548,1
2022,45,13330,0.8682982128567618,1
2022,45,16000,0.7093759597525484,1
2022,45,48535,0.8456649623398758,1
2022,45,50875,0.8054684462874174,1
2022,46,59020,0.9136871060646016,1
2022,47,14000,0.8559474427430387,1
2022,47,15160,0.9216711738006457,1
2022,47,27740,0.9549443979433218,1
2022,47,40000,0.8085605424873734,1
2022,47,48000,0.8148968218822368,1
2022,47,51560,0.9190680643963333,1
2022,47,52006,0.8930643484972293,1
2022,48,01000,0.8250182025388585,1
2022,48,01924,0.9731800766283525,1
2022,48,03000,0.8868786184867239,1
2022,48,04000,0.9089153148024368,1
2022,48,05000,0.8942728151266643,1
2022,48,06128,0.8988146692086348,1
2022,48,07000,0.8508200012219284,1
2022,48,10768,0.7799881282787609,1
2022,48,10912,0.7924310304173544,1
2022,48,13024,0.9343911584167397,1
2022,48,13552,0.9601016451849523,1
2022,48,15976,0.7686362089148284,1
2022,48,16432,0.9239686401730197,1
2022,48,17000,0.8775219946885502,1
2022,48,19000,0.8541005134387479,1
2022,48,19972,0.8581701367898665,1
2022,48,22660,0.8230656471613644,1
2022,48,24000,0.8912299665820512,1
2022,48,26232,0.9778024272478142,1
2022,48,27000,0.9095508309513844,1
2022,48,27684,0.9802350612396388,1
2022,48,29000,0.94258398695221,1
2022,48,30464,0.9196670704940718,1
2022,48,35000,0.8705430107222506,1
2022,48,37000,0.9059389242318463,1
2022,48,39148,0.9134788039659615,1
2022,48,41464,0.8356202481070769,1
2022,48,41980,0.9528593712820241,1
2022,48,42508,0.9574735259301916,1
2022,48,43888,0.8714344820872274,1
2022,48,45000,0.8412990433401758,1
2022,48,45384,0.9054385448634408,1
2022,48,45744,0.9395901305057096,1
2022,48,47892,0.91272024036563415,1
2022,48,48072,0.9036304626764284,1
2022,48,48768,0.9094863273278526,1
2022,48,50820,0.9477595087802307,1
2022,48,53388,0.881326475699805,1
2022,48,56000,0.9226795910237684,1
2022,48,56348,0.9673436269862947,1
2022,48,57200,0.742780169700632,1
2022,48,58016,0.9617263500708901,1
2022,48,61796,0.9222364330908075,1
2022,48,63500,0.9455277466484041,1
2022,48,64472,0.8410412182414355,1
2022,48,65000,0.8786867193022989,1
2022,48,70808,0.9731460704779382,1
2022,48,72176,0.8913780503875505,1
2022,48,74144,0.850206689214581,1
2022,48,76000,0.8134618805364829,1
2022,48,79000,0.7798345075232723,1
2022,49,43660,0.9418177813670068,1
2022,49,44320,0.9804175852677992,1
2022,49,55980,0.9174562556193374,1
2022,49,57300,0.9169824922760041,1
2022,49,62470,0.7185926573426573,1
2022,49,65330,0.9110570424439037,1
2022,49,67000,0.8823017951100269,1
2022,49,67440,0.9448423694254195,1
2022,49,70850,0.9548247522978058,1
2022,49,82950,0.968388854042257,1
2022,49,83470,0.940029380418815,1
2022,51,01000,0.9284109801134561,1
2022,51,16000,0.9289750057142399,1
2022,51,35000,0.8783751284461838,1
2022,51,47672,0.8027688654220246,1
2022,51,56000,0.8283095106904785,1
2022,51,57000,0.8025597852919953,1
2022,51,64000,0.8597408198472029,1
2022,51,67000,0.8129206632888881,1
2022,51,68000,0.8443349157872456,1
2022,51,76432,0.8987201653031964,1
2022,51,82000,0.9314217077964622,1
2022,53,03180,0.9279749599990657,1
2022,53,05210,0.9587466634795426,1
2022,53,05280,0.890249909690979,1
2022,53,22640,0.8954053785848963,1
2022,53,23515,0.9159656273214608,1
2022,53,35275,0.8945993343115851,1
2022,53,35415,0.9516161249990752,1
2022,53,35940,0.9432701190023366,1
2022,53,53545,0.9403162771436706,1
2022,53,57745,0.9469792605951307,1
2022,53,63000,0.9180114973666048,1
2022,53,67000,0.9063934152911961,1
2022,53,67167,0.9190061776582724,1
2022,53,70000,0.9029986224764407,1
2022,53,74060,0.9236339800734137,1
2022,53,80010,0.8734136662395106,1
2022,55,02375,0.9209535091105107,1
2022,55,31000,0.8785073844598769,1
2022,55,39225,0.9000834229543787,1
2022,55,48000,0.8811690923445903,1
2022,55,53000,0.8391205985009568,1
2022,55,66000,0.8867958632977418,1
