year,metro,learning_rate,learning_rate_lb,learning_rate_ub,learning_rate_quality
2016,20300,1.0498582,.85625952,1.2434568,1
2016,20340,1.1602931,1.0089974,1.3115888,1
2016,20380,.98925829,.89519954,1.083317,1
2016,20420,.98792464,.51377761,1.4620717,3
2016,20460,1.0881288,.92354053,1.252717,1
2016,20500,.92877346,.87890267,.97864425,1
2016,20524,.94244617,.60794675,1.2769456,3
2016,20540,1.1199335,.92941773,1.3104492,1
2016,20580,1.0911952,.9770332,1.2053572,1
2016,20660,.92555088,.71922863,1.1318731,1
2016,20700,.91912752,.83258933,1.0056657,1
2016,20740,1.0915502,.99818826,1.1849122,1
2016,20780,.88181686,.46402481,1.2996089,3
2016,20820,.92984116,.73972303,1.1199592,1
2016,20900,1.0327924,.88594985,1.179635,1
2016,20940,1.2196311,1.1492066,1.2900555,1
2016,20980,.76358438,.60401821,.92315054,1
2016,20994,1.0955607,1.0553455,1.1357758,1
2016,21020,.86818027,.73233569,1.0040249,1
2016,21060,.97203153,.8842454,1.0598177,1
2016,21120,1.1850399,.95635957,1.4137203,1
2016,21140,1.1393863,1.0667386,1.212034,1
2016,21180,.88396084,.6659795,1.1019422,1
2016,21220,.96524596,.8216598,1.1088321,2
2016,21260,.96282697,-.20453514,2.1301892,3
2016,21300,.87277627,.52471966,1.2208328,3
2016,21340,.96900105,.93613899,1.0018631,1
2016,21380,1.0636879,.87278426,1.2545916,1
2016,21420,.96590197,.83398753,1.0978163,1
2016,21460,.8382349,.69706637,.97940344,1
2016,21500,1.0010664,.93157798,1.0705549,1
2016,21540,.83578295,.63298321,1.0385827,1
2016,21580,1.3281246,.80243254,1.8538167,3
2016,21660,.9991191,.87270963,1.1255286,3
2016,21700,1.0991944,.99583906,1.2025498,1
2016,21740,1.0676835,.78657311,1.3487937,2
2016,21780,1.0837929,1.0174899,1.1500959,1
2016,21820,1.1748497,.88249195,1.4672076,3
2016,21840,.85344529,.58200336,1.1248872,1
2016,21900,1.1275599,.97257984,1.28254,1
2016,21980,1.0516299,.78420711,1.3190527,3
2016,22020,1.0184902,.94122809,1.0957524,1
2016,22060,1.0381473,.89247954,1.1838151,1
2016,22100,.85355681,.72515273,.98196089,1
2016,22140,1.1147479,.85365438,1.3758414,3
2016,22180,.88312107,.82734424,.93889791,1
2016,22220,1.009227,.96378684,1.0546672,1
2016,22260,.97434282,.81110108,1.1375846,1
2016,22280,.89445674,.74322218,1.0456913,2
2016,22300,1.067654,.94078672,1.1945213,1
2016,22340,.94594753,.70202768,1.1898674,1
2016,22380,1.129717,1.0000324,1.2594016,1
2016,22420,1.0713592,1.0180273,1.124691,1
2016,22500,1.0226119,.94680423,1.0984194,1
2016,22520,.96441913,.8698132,1.059025,1
2016,22540,1.1959494,1.0777916,1.3141073,1
2016,22580,.82382888,.68549293,.96216482,1
2016,22620,1.1594629,.92616922,1.3927566,1
2016,22660,1.1028111,.9126662,1.292956,3
2016,22700,1.0179758,.81196594,1.2239857,1
2016,22744,.92652553,.8993963,.95365477,1
2016,22780,.95490849,.80137354,1.1084434,1
2016,22800,.91367984,.76453304,1.0628266,1
2016,22820,.96660447,.3849262,1.5482827,3
2016,22860,1.0707563,.92747504,1.2140377,1
2016,22900,1.0267298,.96444899,1.0890106,1
2016,23060,1.064818,1.0109169,1.1187191,1
2016,23104,1.0484512,1.028013,1.0688894,1
2016,23140,1.0036732,.83681607,1.1705303,1
2016,23180,.94057477,.80919605,1.0719534,1
2016,23240,.91111785,.68577099,1.1364647,1
2016,23300,.87142676,.70216924,1.0406842,1
2016,23340,1.1764591,1.0007908,1.3521273,1
2016,23380,.85806388,.71814877,.99797899,1
2016,23420,1.1075841,1.0766134,1.1385548,1
2016,23460,.73789686,.62937123,.84642249,1
2016,23500,1.0637618,.91908103,1.2084426,1
2016,23540,.92917401,.84948343,1.0088645,1
2016,23580,1.0721843,.99813193,1.1462367,1
2016,23620,1.1424129,.9732706,1.3115551,1
2016,23660,.92928815,.76587516,1.0927012,1
2016,23700,.82736158,.48886058,1.1658626,3
2016,23780,.92773896,.77842075,1.0770571,1
2016,23820,1.0196337,.84477764,1.1944896,2
2016,23844,1.0245748,.98414153,1.065008,1
2016,23860,1.0360425,.89498115,1.1771038,1
2016,23900,1.0734622,.95605862,1.1908659,1
2016,23940,.9336192,.72702491,1.1402135,2
2016,23980,.92816353,.77808309,1.078244,1
2016,24020,.71881086,.41016996,1.0274518,3
2016,24060,.83151996,.46761701,1.1954229,3
2016,24100,.84003109,.3848415,1.2952207,3
2016,24140,.97571182,.87889791,1.0725257,1
2016,24220,.90972859,.79072779,1.0287294,1
2016,24260,1.1676369,1.0617932,1.2734805,1
2016,24300,.9801653,.71424198,1.2460886,3
2016,24340,1.0774127,1.0429527,1.1118728,1
2016,24380,1.4298388,.75860679,2.1010709,3
2016,24420,1.043743,.86368668,1.2237993,2
2016,24460,.9729197,.76289439,1.182945,1
2016,24500,.98442703,.85420716,1.1146469,2
2016,24540,.94571036,.76623791,1.1251827,3
2016,24580,.99979979,.93723387,1.0623657,1
2016,24620,1.0052205,.85366839,1.1567726,1
2016,24640,.8873319,.73915929,1.0355046,1
2016,24660,.93888688,.8989026,.97887117,1
2016,24700,1.0146476,.81484759,1.2144476,1
2016,24740,.89472502,.73102456,1.0584255,2
2016,24780,.93575406,.84683913,1.0246691,1
2016,24820,1.0111393,.86091763,1.161361,1
2016,24860,1.0013204,.96328074,1.0393599,1
2016,24900,.99262035,.81862211,1.1666186,1
2016,24940,1.0066899,.88792342,1.1254563,1
2016,24980,1.1470613,.92783463,1.3662881,1
2016,25060,1.0976232,1.0433451,1.1519014,1
2016,25100,1.0952255,.88829166,1.3021593,1
2016,25180,1.0227417,.94919848,1.0962849,1
2016,25200,1.2756852,1.0694004,1.48197,1
2016,25220,1.2603483,1.1594049,1.3612918,1
2016,25260,1.2238048,1.1409016,1.3067081,1
2016,25300,.91724241,.72844446,1.1060404,1
2016,25420,.96029067,.90984404,1.0107373,1
2016,25460,.89469063,.73308188,1.0562993,1
2016,25500,.73195267,.62497175,.83893359,1
2016,25540,.9657979,.93360537,.99799043,1
2016,25580,1.037819,.83980262,1.2358354,1
2016,25620,1.1437955,1.0535831,1.2340078,1
2016,25700,.81784493,.59977055,1.0359193,1
2016,25720,.94590032,.71149188,1.1803088,1
2016,25740,1.1193469,.98801625,1.2506775,2
2016,25760,.73556459,.5141505,.95697868,1
2016,25780,1.0074127,.85270154,1.1621238,1
2016,25820,.89245337,.685449,1.0994577,1
2016,25840,1.2391589,1.0941172,1.3842006,2
2016,25860,.91509622,.85688323,.97330922,1
2016,25880,1.06989,.8869372,1.2528428,1
2016,25900,1.0553666,.97234851,1.1383847,1
2016,25940,1.0878618,1.0005864,1.1751372,1
2016,25980,.99279535,.87190509,1.1136856,1
2016,26020,1.1612011,.82725251,1.4951497,3
2016,26090,1.0175174,.9170301,1.1180048,1
2016,26140,.79732084,.68186331,.91277838,1
2016,26220,1.773636,.43000814,3.1172638,3
2016,26300,.90254885,.79255706,1.0125407,1
2016,26340,1.0306582,.84687173,1.2144448,1
2016,26380,1.1037968,1.0268375,1.1807562,1
2016,26420,1.0182383,1.0060797,1.0303969,1
2016,26460,.68436611,-.27948007,1.6482123,3
2016,26500,.77231783,.58817226,.9564634,1
2016,26540,1.2858447,1.1029333,1.4687561,1
2016,26580,.91099077,.84785104,.97413051,1
2016,26620,.84914678,.79507834,.90321523,1
2016,26660,.80606282,.66558951,.94653612,1
2016,26700,1.1642904,.90184724,1.4267336,1
2016,26740,1.0162114,.87541783,1.157005,1
2016,26780,.99978501,.82190883,1.1776612,1
2016,26820,1.1836346,1.1049563,1.262313,1
2016,26860,.96782726,.82696366,1.1086909,1
2016,26900,1.069702,1.0457464,1.0936576,1
2016,26940,1.2057115,.96901643,1.4424065,1
2016,26960,1.1158961,.96820694,1.2635853,1
2016,26980,1.0865126,.99083316,1.182192,1
2016,27020,1.1425581,.92268401,1.3624322,1
2016,27060,.95086473,.56779355,1.333936,3
2016,27100,1.0805399,.98917401,1.1719059,1
2016,27140,1.0443658,.99943984,1.0892917,1
2016,27160,.90799844,.71482784,1.1011691,1
2016,27180,.81316918,.7046904,.92164797,1
2016,27220,1.2018862,.95592892,1.4478434,1
2016,27260,.8767581,.84673709,.90677911,1
2016,27300,.87892371,.69411629,1.0637312,1
2016,27340,.87012738,.78566051,.95459425,1
2016,27380,.93707871,.80369717,1.0704603,1
2016,27420,.88589489,.61158937,1.1602005,1
2016,27460,.8832947,.58720422,1.1793852,3
2016,27500,1.0600471,.97762448,1.1424699,1
2016,27540,1.0669909,.92032731,1.2136544,1
2016,27600,.9680289,.84544879,1.0906091,1
2016,27620,.93269908,.83376586,1.0316323,1
2016,27700,1.0746961,.89090151,1.2584907,1
2016,27740,1.0136861,.92271996,1.1046522,1
2016,27780,.8867498,.78405464,.98944497,1
2016,27860,.85974383,.76824379,.95124388,1
2016,27900,.88569075,.80653375,.96484774,1
2016,27920,.85366541,.68417567,1.0231552,1
2016,27940,1.2376329,.85877365,1.6164922,2
2016,27980,.90614569,.81400228,.99828911,1
2016,28020,1.064344,1.0015689,1.1271192,1
2016,28060,1.2372996,1.1186577,1.3559414,2
2016,28100,1.010444,.90808201,1.1128061,1
2016,28140,1.0340887,1.0107439,1.0574336,1
2016,28180,1.0885925,.95033664,1.2268485,1
2016,28260,1.0129437,.87181991,1.1540675,1
2016,28300,.98773253,.79694957,1.1785156,1
2016,28340,1.0174829,.85669374,1.178272,1
2016,28380,.75799155,.56976241,.9462207,1
2016,28420,1.3652295,1.01565,1.7148089,3
2016,28500,1.1234624,.95509338,1.2918315,1
2016,28540,1.6889158,1.1352187,2.2426128,2
2016,28580,.85849971,.68922353,1.0277759,1
2016,28620,.9492445,.77231067,1.1261783,1
2016,28660,1.0049591,.95719981,1.0527184,1
2016,28700,.96999246,.90005833,1.0399265,1
2016,28740,1.2167861,.67903292,1.7545394,3
2016,28780,.92129815,.72882795,1.1137683,1
2016,28820,.79092503,.64705932,.93479073,1
2016,28860,.77454561,.53122795,1.0178633,1
2016,28900,1.307897,1.1141706,1.5016234,2
2016,28940,.99778801,.9548561,1.0407199,1
2016,29020,1.0202783,.89900243,1.1415542,1
2016,29060,1.0268316,.82895845,1.2247049,1
2016,29100,1.0634024,.96195024,1.1648545,1
2016,29180,1.0842392,1.0328879,1.1355906,1
2016,29200,.9251436,.84043598,1.0098512,1
2016,29260,1.1877677,.89708269,1.4784528,2
2016,29300,.7797305,.65432811,.90513289,1
2016,29340,.88633567,.81146514,.9612062,1
2016,29380,.79831278,.63949364,.95713192,2
2016,29404,1.0757401,1.0410904,1.1103898,1
2016,29420,.89632106,.73819327,1.0544488,2
2016,29460,.89070368,.84623796,.9351694,1
2016,29500,1.1370676,.8626669,1.4114683,1
2016,29540,.92841059,.87538326,.98143792,1
2016,29620,1.0372843,.98248166,1.0920869,1
2016,29660,.85409987,.52809453,1.1801052,2
2016,29700,1.0969061,1.0442715,1.1495407,1
2016,29740,1.1872888,.98778248,1.386795,3
2016,29780,1.3223703,.66531229,1.9794283,3
2016,29820,1.0400523,1.0162702,1.0638344,2
2016,29860,1.0655996,.94708717,1.184112,1
2016,29900,.85488921,.67985708,1.0299214,1
2016,29940,.91312557,.79807782,1.0281733,1
2016,29980,.85372144,.67388588,1.0335571,1
2016,30020,.92025781,.82550734,1.0150082,1
2016,30060,.90747201,.72564232,1.0893017,1
2016,30140,.89828008,.79926199,.99729818,1
2016,30220,1.0172225,.8170653,1.2173798,1
2016,30260,.98696721,.7797178,1.1942166,1
2016,30280,1.0644619,.86499298,1.2639309,1
2016,30300,1.1806358,1.0105075,1.3507642,1
2016,30340,1.0188679,.69132924,1.3464065,3
2016,30380,.77322608,.59077513,.95567703,1
2016,30420,1.1892096,1.0053699,1.3730493,1
2016,30460,.94637865,.89475119,.99800611,1
2016,30580,.97414446,.78679579,1.1614931,1
2016,30620,.98941416,.88053936,1.098289,1
2016,30660,1.1077129,.8758778,1.3395479,1
2016,30700,1.0084763,.94526911,1.0716834,1
2016,30780,.93442684,.89325082,.97560287,1
2016,30820,.86856121,.6654138,1.0717086,1
2016,30860,.99910164,.89671212,1.1014912,1
2016,30880,.80969566,.63239497,.98699635,1
2016,30900,1.0530609,.8808502,1.2252716,1
2016,30940,1.0713782,.98276484,1.1599916,1
2016,30980,1.0677029,.99915087,1.1362549,1
2016,31020,1.5598711,.92696124,2.192781,3
2016,31060,1.084631,.36973247,1.7995294,3
2016,31084,1.0850992,1.0738488,1.0963496,1
2016,31140,.97301573,.94089115,1.0051403,1
2016,31180,1.0193564,.95945746,1.0792552,1
2016,31220,.9912318,.76961237,1.2128513,1
2016,31260,1.0364259,.92850333,1.1443486,1
2016,31300,.81291181,.72445726,.90136635,1
2016,31340,.9480595,.8728199,1.0232991,1
2016,31380,1.2018061,.50773084,1.8958813,3
2016,31420,.99124503,.91950089,1.0629891,1
2016,31460,1.1611392,1.0819256,1.2403529,1
2016,31500,.99842983,.78723162,1.2096281,1
2016,31540,1.0505128,1.0038122,1.0972134,1
2016,31580,.99669814,.83631837,1.1570779,1
2016,31620,1.03532,.79855883,1.2720813,1
2016,31660,.25165296,-.74531615,1.2486221,3
2016,31680,.82988268,.63913447,1.020631,1
2016,31700,.90487665,.79824305,1.0115103,2
2016,31740,.9231723,.79115027,1.0551944,1
2016,31820,1.1256089,.9871248,1.264093,1
2016,31860,.81412882,.69267535,.93558228,1
2016,31900,1.0416899,.94094282,1.142437,1
2016,31930,.96892339,.82249266,1.1153542,1
2016,31940,.95607716,.81518096,1.0969733,1
2016,31980,1.0626467,.92808086,1.1972127,1
2016,32000,.7994073,.63004476,.96876985,1
2016,32020,1.0134153,.87228405,1.1545466,1
2016,32100,.93808687,.77504927,1.1011244,1
2016,32140,.98950577,.77376443,1.205247,1
2016,32180,.96955425,.74325818,1.1958504,1
2016,32220,1.0244929,.90596724,1.1430185,1
2016,32260,.9902851,.82310367,1.1574665,1
2016,32280,1.0267903,.79217368,1.2614069,1
2016,32300,.74590784,.60469985,.88711584,1
2016,32340,1.1037247,.83381772,1.3736317,1
2016,32380,1.0867823,.91951758,1.254047,1
2016,32460,.92577559,.75000131,1.1015499,1
2016,32500,.94834584,.6869899,1.2097018,1
2016,32540,.95617747,.79607737,1.1162776,1
2016,32580,1.0100044,.98078555,1.0392233,1
2016,32620,1.0190541,.86760747,1.1705006,1
2016,32660,.97572535,.80052578,1.1509249,1
2016,32700,.88572967,.68070728,1.0907521,1
2016,32740,.99673986,.86407113,1.1294086,1
2016,32780,1.1878049,1.0770962,1.2985137,2
2016,32820,1.0658833,1.0352255,1.096541,1
2016,32860,1.0568419,.87658542,1.2370983,1
2016,32900,1.040674,.98349607,1.0978519,1
2016,32940,1.0746169,.9698258,1.179408,1
2016,32980,1.0607655,.8190639,1.3024671,1
2016,33020,.95757675,.71017182,1.2049817,1
2016,33060,.89154422,.7057305,1.077358,1
2016,33124,.90230769,.87934273,.92527264,1
2016,33140,1.014226,.90501893,1.123433,1
2016,33180,1.0615739,.86533064,1.257817,1
2016,33220,1.0689529,.94499338,1.1929125,1
2016,33260,1.1000026,1.0178782,1.1821271,1
2016,33300,.90444469,.72932959,1.0795598,1
2016,33340,1.098829,1.0694025,1.1282556,1
2016,33420,1.0833037,.8763445,1.2902628,1
2016,33460,1.0154924,.99703199,1.0339528,1
2016,33500,.97249198,.84140837,1.1035756,1
2016,33540,.9504478,.828789,1.0721066,2
2016,33580,.92859316,.69760722,1.159579,1
2016,33620,.91996485,.68710417,1.1528256,1
2016,33660,.77709621,.72176582,.83242661,1
2016,33700,1.1291559,1.0875343,1.1707774,1
2016,33740,.95087391,.87306523,1.0286826,1
2016,33780,.99935156,.90824258,1.0904605,1
2016,33860,.89029896,.83181441,.94878352,1
2016,33874,1.0123404,.9779436,1.0467373,1
2016,33940,.89076859,.35196215,1.429575,3
2016,33980,.86902016,.72278249,1.0152578,1
2016,34020,1.0042702,.86309314,1.1454473,1
2016,34060,1.1570799,1.0433893,1.2707705,1
2016,34100,1.0855902,.89386624,1.2773142,2
2016,34140,1.1838228,.96344841,1.4041971,1
2016,34180,1.2204324,.62955004,1.8113147,3
2016,34220,.93263274,.78612405,1.0791414,1
2016,34260,.81483966,.62580186,1.0038774,1
2016,34300,1.0629513,.84938395,1.2765187,1
2016,34340,.94281596,.81724018,1.0683917,1
2016,34380,.96064228,.79101807,1.1302665,1
2016,34420,.88645047,.71277064,1.0601304,1
2016,34460,.98138034,.82871002,1.1340506,1
2016,34500,1.0218717,.8356759,1.2080675,1
2016,34540,.87082976,.72076404,1.0208955,1
2016,34580,1.065845,.46774733,1.6639427,3
2016,34620,1.0050856,.89399487,1.1161764,1
2016,34660,.9902907,.79342949,1.1871519,1
2016,34700,.98728782,.82747793,1.1470977,1
2016,34740,.99727851,.91500783,1.0795492,1
2016,34780,.96001464,.83864933,1.0813799,1
2016,34820,.96794021,.9095068,1.0263736,1
2016,34860,1.1959109,1.0640923,1.3277296,1
2016,34900,1.1605316,1.065352,1.2557113,1
2016,34940,1.0203891,.95711523,1.0836629,1
2016,34980,.99438387,.96583527,1.0229325,1
2016,35004,.83787566,.71737617,.95837516,3
2016,35020,1.1272193,.96935844,1.2850802,1
2016,35060,1.4090588,1.2436208,1.5744969,1
2016,35084,1.0379043,1.0141327,1.0616758,1
2016,35100,.95855629,.85590708,1.0612055,1
2016,35140,1.1191826,.94097471,1.2973905,1
2016,35220,1.0499364,.8922593,1.2076135,1
2016,35260,.87322915,.75050378,.99595451,1
2016,35300,1.0147831,.97574335,1.0538229,1
2016,35380,1.0083865,.97439992,1.0423731,1
2016,35420,1.0212622,.91508675,1.1274376,1
2016,35440,1.0205271,.76163954,1.2794147,2
2016,35460,1.0038005,.79633653,1.2112645,1
2016,35500,.93269259,.75266939,1.1127158,1
2016,35580,.8148154,.57327771,1.0563531,1
2016,35614,1.1227427,1.1064454,1.1390399,2
2016,35660,1.1140132,1.0228646,1.2051618,1
2016,35700,1.0596203,.91906637,1.2001741,1
2016,35740,.98080748,.81727886,1.1443361,1
2016,35820,.84277761,.66002905,1.0255262,1
2016,35840,.89024109,.84408504,.93639714,1
2016,35860,.99964726,.7827177,1.2165768,1
2016,35900,1.0423524,.91081136,1.1738935,1
2016,35940,.99978375,.85423714,1.1453304,1
2016,35980,.99550492,.92495692,1.0660529,1
2016,36020,1.6443505,.79812253,2.4905787,3
2016,36084,1.1008625,1.0790972,1.1226279,1
2016,36100,.82695746,.75852245,.89539248,1
2016,36140,.92296219,.78146791,1.0644565,2
2016,36220,1.0525569,.97625184,1.1288619,1
2016,36260,1.1534911,1.1053845,1.2015978,1
2016,36300,.53285325,.19553569,.87017083,3
2016,36340,.7847864,.61240613,.95716667,1
2016,36380,.93731439,.73392093,1.1407079,2
2016,36420,1.0574636,1.0279036,1.0870237,1
2016,36460,.49180293,.11969532,.86391056,3
2016,36500,1.3647729,.95761967,1.7719262,3
2016,36540,1.0445271,1.0092316,1.0798225,1
2016,36580,.53669554,-.42824709,1.5016382,3
2016,36620,1.1616268,1.0001684,1.3230852,1
2016,36660,1.0071037,.89564264,1.1185647,1
2016,36700,1.1540041,1.0358918,1.2721164,1
2016,36740,.83370465,.81046587,.85694343,1
2016,36780,1.2049619,1.110929,1.2989948,1
2016,36820,1.0726537,.82573497,1.3195723,1
2016,36830,1.6306816,.43797386,2.8233895,3
2016,36840,.90413511,.69841951,1.1098506,1
2016,36860,.99410033,.90302914,1.0851715,1
2016,36900,1.1465255,.97974759,1.3133034,1
2016,36940,.93896908,.77599639,1.1019418,1
2016,36980,.88413531,.78472495,.98354566,1
2016,37020,.98957181,.864133,1.1150106,1
2016,37060,1.0986645,.93344063,1.2638885,1
2016,37080,1.0649962,.92166996,1.2083225,1
2016,37100,1.1232914,1.0866436,1.1599392,1
2016,37120,.96535653,.79895401,1.131759,1
2016,37140,.98814917,.87655801,1.0997404,1
2016,37220,1.0994761,.9025988,1.2963535,2
2016,37260,.88172191,.74049526,1.0229485,1
2016,37300,1.031647,.88461256,1.1786814,1
2016,37340,.9025104,.84970266,.95531815,1
2016,37420,1.0872027,.87918907,1.2952162,1
2016,37460,.8755551,.79088503,.96022516,1
2016,37500,1.0310287,.87465656,1.1874009,1
2016,37540,.98154229,.7643007,1.1987839,1
2016,37580,.89784533,.74448079,1.0512098,1
2016,37620,1.0622201,.94226331,1.1821768,1
2016,37660,.89859766,.66030174,1.1368936,1
2016,37740,1.1542819,.87303758,1.4355261,2
2016,37780,1.1075057,.84746528,1.3675461,1
2016,37860,.82158405,.76747161,.87569648,1
2016,37900,.96938586,.91195279,1.0268189,1
2016,37940,1.0899206,.9018907,1.2779505,1
2016,37964,1.0045925,.96974003,1.039445,1
2016,38060,1.1251048,1.1097214,1.1404881,1
2016,38100,1.1737328,1.0254457,1.3220198,1
2016,38180,.84190804,.6027537,1.0810623,1
2016,38220,.9648391,.85171205,1.0779661,1
2016,38240,.96312439,.84516132,1.0810875,1
2016,38260,.98541683,.80311716,1.1677165,1
2016,38300,.95286399,.92772353,.97800446,1
2016,38340,.90377343,.79610264,1.0114442,1
2016,38380,.95909375,.80017197,1.1180155,1
2016,38420,1.0595273,.88724172,1.2318128,1
2016,38460,.3513796,-.46110645,1.1638657,3
2016,38500,1.0630296,.90953434,1.216525,1
2016,38540,1.1669387,1.0539886,1.2798887,1
2016,38580,.97784674,.81215584,1.1435376,1
2016,38620,1.0902888,.93450868,1.2460688,1
2016,38700,1.0224234,.83792794,1.2069188,1
2016,38740,.89588273,.72851127,1.0632542,1
2016,38780,.99925882,.27898636,1.7195313,3
2016,38820,1.2559789,.35011628,2.1618416,3
2016,38840,1.216819,1.035587,1.3980511,1
2016,38860,1.0475333,.99531311,1.0997535,1
2016,38900,1.1298031,1.0963216,1.1632845,2
2016,38920,.80785316,.59395683,1.0217495,1
2016,38940,.92516685,.86881191,.98152179,1
2016,39020,1.0092052,.88507545,1.133335,1
2016,39060,.89274484,.7956444,.98984528,1
2016,39140,1.0322959,.94754547,1.1170464,1
2016,39220,.93314785,.64071172,1.225584,1
2016,39260,1.1703129,.82508701,1.5155387,2
2016,39300,.93918914,.90981579,.96856248,1
2016,39340,1.1600415,1.111253,1.2088299,1
2016,39380,.70449811,.45779678,.95119941,3
2016,39420,1.4058443,.23102516,2.5806634,3
2016,39460,.74574333,.6312204,.86026627,1
2016,39500,1.0336274,.89921343,1.1680413,1
2016,39540,.89409387,.81149125,.97669649,1
2016,39580,.9233644,.89416569,.95256311,1
2016,39660,1.1472917,1.0533067,1.2412766,1
2016,39700,1.1488324,.9424178,1.3552471,1
2016,39740,.894445,.84089583,.94799417,1
2016,39780,1.0827352,.95093995,1.2145303,1
2016,39820,1.1106564,1.0246885,1.1966243,1
2016,39860,1.0167158,.84454322,1.1888883,1
2016,39900,1.0936081,1.0401951,1.1470212,2
2016,39940,.50821519,.33802781,.6784026,3
2016,39980,.99302202,.85038793,1.1356561,1
2016,40060,.80930352,.77808493,.84052211,1
2016,40080,.99935019,.8892349,1.1094655,1
2016,40100,.98430032,.8794266,1.089174,1
2016,40140,1.0701396,1.0550718,1.0852075,1
2016,40180,.91585994,.67943627,1.1522837,2
2016,40220,.8629564,.79729199,.92862082,1
2016,40260,.98996449,.85417128,1.1257577,1
2016,40300,.99756467,.85722977,1.1378996,1
2016,40340,.89043748,.81713921,.96373576,1
2016,40380,.91779721,.81506902,1.0205253,3
2016,40420,1.0548986,.99564469,1.1141526,1
2016,40460,1.0167155,.85991001,1.173521,1
2016,40484,1.0275468,.95519012,1.0999033,1
2016,40540,1.0768358,.87093151,1.28274,2
2016,40580,.79636914,.70808321,.88465506,1
2016,40620,.95914614,.7848981,1.1333942,1
2016,40660,.98687536,.8816883,1.0920625,1
2016,40700,1.0454574,.8909902,1.1999245,2
2016,40740,.98332161,.62265325,1.34399,3
2016,40780,.80955392,.69146013,.92764771,1
2016,40820,1.0636923,.89944446,1.2279402,1
2016,40860,.87070328,.7103135,1.031093,1
2016,40900,1.1304454,1.1076852,1.1532055,1
2016,40940,1.1353791,.96965039,1.3011078,1
2016,40980,1.1605679,1.0788039,1.2423319,1
2016,41060,.96863574,.88859463,1.0486768,1
2016,41100,1.2017962,1.05214,1.3514524,2
2016,41140,.95363659,.85266656,1.0546066,1
2016,41180,1.0395617,1.0178887,1.0612348,1
2016,41220,1.038498,.89355099,1.1834451,1
2016,41400,1.1012801,.99025661,1.2123036,1
2016,41420,1.2170709,1.1454383,1.2887036,2
2016,41460,1.1150537,.97135323,1.2587541,1
2016,41500,1.1952771,1.1462617,1.2442925,1
2016,41540,.97924107,.91834104,1.0401411,1
2016,41620,1.1683722,1.1304756,1.2062687,1
2016,41660,.97033632,.8720566,1.068616,1
2016,41700,1.0582553,1.0374533,1.0790573,1
2016,41740,1.1294003,1.109646,1.1491545,1
2016,41760,1.034209,.83957535,1.2288426,1
2016,41780,.96370792,.8424893,1.0849265,1
2016,41820,.8758949,.74291825,1.0088716,1
2016,41884,1.1515433,1.1161033,1.1869832,1
2016,41940,1.1555899,1.1301813,1.1809986,1
2016,42020,1.2183168,1.1439443,1.2926893,1
2016,42034,1.0604067,.96296525,1.1578481,2
2016,42100,1.242547,1.1731503,1.3119438,1
2016,42140,1.0523884,.76216924,1.3426076,3
2016,42200,1.2236286,1.1696776,1.2775797,1
2016,42220,1.1111575,1.0587728,1.1635423,1
2016,42300,.96176362,.75449353,1.1690338,1
2016,42340,.98775935,.92995661,1.0455621,1
2016,42380,.94989729,.80762362,1.092171,1
2016,42420,1.0180897,.8559292,1.18025,1
2016,42460,.73524541,.58594579,.88454503,1
2016,42540,.93060762,.88059777,.98061746,1
2016,42620,.90928537,.78812343,1.0304474,1
2016,42644,1.2985872,1.1666867,1.4304878,3
2016,42680,.75523919,.65293568,.85754269,1
2016,42700,.87071019,.74876553,.99265486,1
2016,42740,.90625221,.73421264,1.0782918,1
2016,42780,.84732056,.65912068,1.0355204,1
2016,42820,.69201028,.5290181,.85500246,1
2016,42860,1.0767667,.94384569,1.2096878,1
2016,42900,.80570447,-.49177697,2.1031859,3
2016,42940,1.0060616,.88616484,1.1259583,1
2016,42980,1.05849,.88896632,1.2280138,1
2016,43020,1.1128243,.93593359,1.2897151,1
2016,43060,1.0528271,.9315533,1.1741009,1
2016,43100,.99934262,.89711845,1.1015668,1
2016,43140,.81157559,.70294839,.92020279,1
2016,43180,.90293956,.74482083,1.0610583,1
2016,43220,.91396224,-.0064485408,1.834373,3
2016,43260,1.1395683,.85533142,1.4238052,2
2016,43300,1.0366614,.94218594,1.1311368,1
2016,43320,1.1244531,1.020344,1.2285621,1
2016,43340,1.0474403,.99779123,1.0970894,1
2016,43380,.93684369,.79376698,1.0799204,1
2016,43420,1.1995497,1.1048459,1.2942535,1
2016,43460,.89564598,.72336501,1.0679269,1
2016,43500,.80488956,.18027486,1.4295043,3
2016,43524,.91569728,.88436973,.94702482,1
2016,43580,1.1148111,1.0344832,1.1951389,1
2016,43620,1.1178575,1.0479071,1.1878078,1
2016,43660,1.1795594,.9267785,1.4323401,1
2016,43700,.94024014,.80779481,1.0726855,1
2016,43740,.94540268,.80652189,1.0842835,1
2016,43760,.97270423,.73427814,1.2111304,2
2016,43780,1.088382,1.022796,1.153968,1
2016,43900,.96893644,.90912521,1.0287477,1
2016,43940,1.0684787,.80659086,1.3303666,1
2016,43980,1.1016984,.80921507,1.3941817,1
2016,44020,.87643075,.6066379,1.1462235,1
2016,44060,1.2005286,.91248029,1.4885769,3
2016,44100,.91412556,.83689654,.99135458,1
2016,44140,.91800374,.87172431,.96428317,1
2016,44180,1.0035676,.95068777,1.0564474,1
2016,44220,.98860538,.89185745,1.0853534,1
