year,state,county,subgroup_type,subgroup,digital_access,digital_access_quality
2021,19,009,all,All,0.863178363089977,1
2021,19,009,race-ethnicity,Other Races and Ethnicities,0.8609625668449198,3
2021,19,009,race-ethnicity,Black,NA,NA
2021,19,009,race-ethnicity,Hispanic,0.6875,3
2021,19,009,race-ethnicity,White,0.8628676470588236,1
2021,19,011,all,All,0.8972090122398066,1
2021,19,011,race-ethnicity,Other Races and Ethnicities,0.9557428872497366,2
2021,19,011,race-ethnicity,Black,NA,NA
2021,19,011,race-ethnicity,Hispanic,0.9765258215962441,1
2021,19,011,race-ethnicity,White,0.8961049510580399,1
2021,19,013,all,All,0.8557185911291059,1
2021,19,013,race-ethnicity,Other Races and Ethnicities,0.8810374851067729,1
2021,19,013,race-ethnicity,Black,0.7625618120912426,1
2021,19,013,race-ethnicity,Hispanic,0.8416666666666667,1
2021,19,013,race-ethnicity,White,0.8639795455177077,1
2021,19,015,all,All,0.8666217581677332,1
2021,19,015,race-ethnicity,Other Races and Ethnicities,0.8983451536643026,2
2021,19,015,race-ethnicity,Black,0.8066465256797583,3
2021,19,015,race-ethnicity,Hispanic,0.926729986431479,1
2021,19,015,race-ethnicity,White,0.8663482618227373,1
2021,19,017,all,All,0.8709729316655271,1
2021,19,017,race-ethnicity,Other Races and Ethnicities,0.8193116634799236,2
2021,19,017,race-ethnicity,Black,0.5211864406779662,3
2021,19,017,race-ethnicity,Hispanic,0.7584650112866818,1
2021,19,017,race-ethnicity,White,0.8767651923158475,1
2021,19,019,all,All,0.8673657636663754,1
2021,19,019,race-ethnicity,Other Races and Ethnicities,0.67,3
2021,19,019,race-ethnicity,Black,NA,NA
2021,19,019,race-ethnicity,Hispanic,0.863013698630137,1
2021,19,019,race-ethnicity,White,0.8722892773075575,1
2021,19,021,all,All,0.8737634512377551,1
2021,19,021,race-ethnicity,Other Races and Ethnicities,0.9566041311351147,1
2021,19,021,race-ethnicity,Black,0.7660377358490567,2
2021,19,021,race-ethnicity,Hispanic,0.9263368497635504,1
2021,19,021,race-ethnicity,White,0.8482837221775275,1
2021,19,023,all,All,0.848346161847306,1
2021,19,023,race-ethnicity,Other Races and Ethnicities,0.7981859410430839,2
2021,19,023,race-ethnicity,Black,0.8831168831168831,3
2021,19,023,race-ethnicity,Hispanic,0.9298245614035088,1
2021,19,023,race-ethnicity,White,0.8497446594260232,1
2021,19,025,all,All,0.8304557317807669,1
2021,19,025,race-ethnicity,Other Races and Ethnicities,0.8219512195121951,2
2021,19,025,race-ethnicity,Black,0.3860759493670886,3
2021,19,025,race-ethnicity,Hispanic,0.8009259259259259,2
2021,19,025,race-ethnicity,White,0.8383010432190761,1
2021,19,027,all,All,0.8638947774137599,1
2021,19,027,race-ethnicity,Other Races and Ethnicities,0.7705479452054794,2
2021,19,027,race-ethnicity,Black,NA,NA
2021,19,027,race-ethnicity,Hispanic,0.570957095709571,3
2021,19,027,race-ethnicity,White,0.8695273695529725,1
2021,19,029,all,All,0.8508131934944521,1
2021,19,029,race-ethnicity,Other Races and Ethnicities,0.9283582089552239,3
2021,19,029,race-ethnicity,Black,NA,NA
2021,19,029,race-ethnicity,Hispanic,0.8799019607843137,1
2021,19,029,race-ethnicity,White,0.8483300589390963,1
2021,19,031,all,All,0.8796907105007029,1
2021,19,031,race-ethnicity,Other Races and Ethnicities,0.9814432989690721,2
2021,19,031,race-ethnicity,Black,0.8598130841121495,3
2021,19,031,race-ethnicity,Hispanic,0.9583333333333334,1
2021,19,031,race-ethnicity,White,0.8770528432577366,1
2021,19,033,all,All,0.8726641194859326,1
2021,19,033,race-ethnicity,Other Races and Ethnicities,0.8887083671811535,1
2021,19,033,race-ethnicity,Black,0.8633754305396096,2
2021,19,033,race-ethnicity,Hispanic,0.9011524822695035,1
2021,19,033,race-ethnicity,White,0.871875940981632,1
2021,19,035,all,All,0.8532655523005342,1
2021,19,035,race-ethnicity,Other Races and Ethnicities,0.9635157545605307,2
2021,19,035,race-ethnicity,Black,0.7791411042944786,3
2021,19,035,race-ethnicity,Hispanic,0.9463220675944334,1
2021,19,035,race-ethnicity,White,0.8482472324723247,1
2021,19,037,all,All,0.8747192413276765,1
2021,19,037,race-ethnicity,Other Races and Ethnicities,1,3
2021,19,037,race-ethnicity,Black,0.9090909090909091,3
2021,19,037,race-ethnicity,Hispanic,0.9775910364145658,1
2021,19,037,race-ethnicity,White,0.8719241285030759,1
2021,19,039,all,All,0.8136811832374692,1
2021,19,039,race-ethnicity,Other Races and Ethnicities,0.8034610630407911,3
2021,19,039,race-ethnicity,Black,NA,NA
2021,19,039,race-ethnicity,Hispanic,0.8540051679586563,2
2021,19,039,race-ethnicity,White,0.814756671899529,1
2021,19,041,all,All,0.8745886654478976,1
2021,19,041,race-ethnicity,Other Races and Ethnicities,0.8549618320610687,2
2021,19,041,race-ethnicity,Black,NA,NA
2021,19,041,race-ethnicity,Hispanic,0.8405365126676602,1
2021,19,041,race-ethnicity,White,0.8757294004488618,1
2021,19,043,all,All,0.7972980842019449,1
2021,19,043,race-ethnicity,Other Races and Ethnicities,0.8487712665406427,2
2021,19,043,race-ethnicity,Black,NA,NA
2021,19,043,race-ethnicity,Hispanic,0.5264623955431755,3
2021,19,043,race-ethnicity,White,0.7973966493913462,1
2021,19,045,all,All,0.8615338384597222,1
2021,19,045,race-ethnicity,Other Races and Ethnicities,0.973287376130978,2
2021,19,045,race-ethnicity,Black,0.6684615384615384,2
2021,19,045,race-ethnicity,Hispanic,0.8720257234726688,1
2021,19,045,race-ethnicity,White,0.8613386706386148,1
2021,19,047,all,All,0.8487466022349743,1
2021,19,047,race-ethnicity,Other Races and Ethnicities,0.8434571329399514,2
2021,19,047,race-ethnicity,Black,0.8388704318936877,2
2021,19,047,race-ethnicity,Hispanic,0.8548053024026512,1
2021,19,047,race-ethnicity,White,0.8503671970624235,1
2021,19,049,all,All,0.93304625067285,1
2021,19,049,race-ethnicity,Other Races and Ethnicities,0.9555494706097116,1
2021,19,049,race-ethnicity,Black,0.8657718120805369,2
2021,19,049,race-ethnicity,Hispanic,0.9527093596059113,1
2021,19,049,race-ethnicity,White,0.9316577271804184,1
2021,19,051,all,All,0.6016986543128171,1
2021,19,051,race-ethnicity,Other Races and Ethnicities,0.736986301369863,3
2021,19,051,race-ethnicity,Black,NA,NA
2021,19,051,race-ethnicity,Hispanic,0.6644295302013423,3
2021,19,051,race-ethnicity,White,0.5960234455809678,1
2021,19,053,all,All,0.7529152630215081,1
2021,19,053,race-ethnicity,Other Races and Ethnicities,0.7837837837837838,2
2021,19,053,race-ethnicity,Black,0.48333333333333334,3
2021,19,053,race-ethnicity,Hispanic,0.6745098039215687,2
2021,19,053,race-ethnicity,White,0.7558107360265633,1
2021,19,055,all,All,0.8703449851496459,1
2021,19,055,race-ethnicity,Other Races and Ethnicities,0.9775474956822107,2
2021,19,055,race-ethnicity,Black,NA,NA
2021,19,055,race-ethnicity,Hispanic,0.9602888086642599,1
2021,19,055,race-ethnicity,White,0.8664892043774032,1
2021,19,057,all,All,0.8501881286953851,1
2021,19,057,race-ethnicity,Other Races and Ethnicities,0.9166666666666666,2
2021,19,057,race-ethnicity,Black,0.6405312767780634,2
2021,19,057,race-ethnicity,Hispanic,0.7959331880900509,2
2021,19,057,race-ethnicity,White,0.8604611000777135,1
2021,19,059,all,All,0.8941605839416058,1
2021,19,059,race-ethnicity,Other Races and Ethnicities,0.7929292929292929,3
2021,19,059,race-ethnicity,Black,NA,NA
2021,19,059,race-ethnicity,Hispanic,0.6957547169811321,3
2021,19,059,race-ethnicity,White,0.8995695839311334,1
2021,19,061,all,All,0.8754141882922776,1
2021,19,061,race-ethnicity,Other Races and Ethnicities,0.8759124087591241,1
2021,19,061,race-ethnicity,Black,0.6811250423585226,2
2021,19,061,race-ethnicity,Hispanic,0.8008345978755691,1
2021,19,061,race-ethnicity,White,0.8817541286034984,1
2021,19,063,all,All,0.7992155199830383,1
2021,19,063,race-ethnicity,Other Races and Ethnicities,0.7945791726105563,3
2021,19,063,race-ethnicity,Black,0.405982905982906,3
2021,19,063,race-ethnicity,Hispanic,0.7821888412017167,2
2021,19,063,race-ethnicity,White,0.8104259825841374,1
2021,19,065,all,All,0.8476151567766316,1
2021,19,065,race-ethnicity,Other Races and Ethnicities,0.92880978865406,2
2021,19,065,race-ethnicity,Black,0.8280701754385965,2
2021,19,065,race-ethnicity,Hispanic,0.8836363636363637,1
2021,19,065,race-ethnicity,White,0.8439504293944994,1
2021,19,067,all,All,0.8582822868810618,1
2021,19,067,race-ethnicity,Other Races and Ethnicities,0.900695134061569,2
2021,19,067,race-ethnicity,Black,0.809322033898305,3
2021,19,067,race-ethnicity,Hispanic,0.9069020866773676,1
2021,19,067,race-ethnicity,White,0.8561230854529074,1
2021,19,069,all,All,0.8320405727923628,1
2021,19,069,race-ethnicity,Other Races and Ethnicities,0.8027681660899654,3
2021,19,069,race-ethnicity,Black,NA,NA
2021,19,069,race-ethnicity,Hispanic,0.6156133828996283,2
2021,19,069,race-ethnicity,White,0.8363231079503237,1
2021,19,071,all,All,0.8501939719486721,1
2021,19,071,race-ethnicity,Other Races and Ethnicities,0.9161490683229814,2
2021,19,071,race-ethnicity,Black,NA,NA
2021,19,071,race-ethnicity,Hispanic,0.8805970149253731,1
2021,19,071,race-ethnicity,White,0.8475350448889589,1
2021,19,073,all,All,0.895934775223644,1
2021,19,073,race-ethnicity,Other Races and Ethnicities,0.9785202863961814,2
2021,19,073,race-ethnicity,Black,NA,NA
2021,19,073,race-ethnicity,Hispanic,1,1
2021,19,073,race-ethnicity,White,0.8918048431349159,1
2021,19,075,all,All,0.8839980544747081,1
2021,19,075,race-ethnicity,Other Races and Ethnicities,0.7607142857142857,3
2021,19,075,race-ethnicity,Black,0.9438202247191011,3
2021,19,075,race-ethnicity,Hispanic,0.7297297297297297,1
2021,19,075,race-ethnicity,White,0.8864377036851341,1
2021,19,077,all,All,0.8611189734880649,1
2021,19,077,race-ethnicity,Other Races and Ethnicities,0.8991769547325102,2
2021,19,077,race-ethnicity,Black,0.8857142857142857,3
2021,19,077,race-ethnicity,Hispanic,0.8377483443708609,1
2021,19,077,race-ethnicity,White,0.8591982536217504,1
2021,19,079,all,All,0.8571618125124395,1
2021,19,079,race-ethnicity,Other Races and Ethnicities,0.8257491675915649,2
2021,19,079,race-ethnicity,Black,NA,NA
2021,19,079,race-ethnicity,Hispanic,0.9723643807574207,1
2021,19,079,race-ethnicity,White,0.8698644869864487,1
2021,19,081,all,All,0.8412844883270277,1
2021,19,081,race-ethnicity,Other Races and Ethnicities,0.631578947368421,3
2021,19,081,race-ethnicity,Black,0.889763779527559,3
2021,19,081,race-ethnicity,Hispanic,0.4749536178107607,2
2021,19,081,race-ethnicity,White,0.8480046381292878,1
2021,19,083,all,All,0.7809025122080367,1
2021,19,083,race-ethnicity,Other Races and Ethnicities,0.8886486486486487,2
2021,19,083,race-ethnicity,Black,NA,NA
2021,19,083,race-ethnicity,Hispanic,0.6914212548015365,2
2021,19,083,race-ethnicity,White,0.7819132187165438,1
2021,19,085,all,All,0.8305572691754062,1
2021,19,085,race-ethnicity,Other Races and Ethnicities,0.8514851485148515,2
2021,19,085,race-ethnicity,Black,NA,NA
2021,19,085,race-ethnicity,Hispanic,0.9180887372013652,1
2021,19,085,race-ethnicity,White,0.8300501306220434,1
2021,19,087,all,All,0.8116946505271379,1
2021,19,087,race-ethnicity,Other Races and Ethnicities,0.7323665128543178,2
2021,19,087,race-ethnicity,Black,0.3865877712031558,3
2021,19,087,race-ethnicity,Hispanic,0.8126773888363292,1
2021,19,087,race-ethnicity,White,0.8298851819757366,1
2021,19,089,all,All,0.8162013536379019,1
2021,19,089,race-ethnicity,Other Races and Ethnicities,0.8770226537216829,3
2021,19,089,race-ethnicity,Black,NA,NA
2021,19,089,race-ethnicity,Hispanic,0.867816091954023,2
2021,19,089,race-ethnicity,White,0.8144047358035519,1
2021,19,091,all,All,0.8404697568073166,1
2021,19,091,race-ethnicity,Other Races and Ethnicities,0.894484412470024,3
2021,19,091,race-ethnicity,Black,NA,NA
2021,19,091,race-ethnicity,Hispanic,0.44155844155844154,3
2021,19,091,race-ethnicity,White,0.8386499727817093,1
2021,19,093,all,All,0.874337297607107,1
2021,19,093,race-ethnicity,Other Races and Ethnicities,0.9950738916256158,2
2021,19,093,race-ethnicity,Black,0.9387755102040817,3
2021,19,093,race-ethnicity,Hispanic,0.9955947136563876,1
2021,19,093,race-ethnicity,White,0.8697214734950584,1
2021,19,095,all,All,0.8785249457700651,1
2021,19,095,race-ethnicity,Other Races and Ethnicities,0.908485856905158,3
2021,19,095,race-ethnicity,Black,NA,NA
2021,19,095,race-ethnicity,Hispanic,0.8704061895551257,1
2021,19,095,race-ethnicity,White,0.8779197884530631,1
2021,19,097,all,All,0.8640955946458793,1
2021,19,097,race-ethnicity,Other Races and Ethnicities,0.7401032702237521,2
2021,19,097,race-ethnicity,Black,0.9489795918367347,3
2021,19,097,race-ethnicity,Hispanic,0.9968652037617555,1
2021,19,097,race-ethnicity,White,0.8674814027630181,1
2021,19,099,all,All,0.847449981425463,1
2021,19,099,race-ethnicity,Other Races and Ethnicities,0.7327469553450608,2
2021,19,099,race-ethnicity,Black,0.5696594427244582,3
2021,19,099,race-ethnicity,Hispanic,0.8420523138832998,1
2021,19,099,race-ethnicity,White,0.8572633710140037,1
2021,19,101,all,All,0.8347216963271488,1
2021,19,101,race-ethnicity,Other Races and Ethnicities,0.8348101265822785,3
2021,19,101,race-ethnicity,Black,0.7863894139886578,3
2021,19,101,race-ethnicity,Hispanic,0.5804066543438078,3
2021,19,101,race-ethnicity,White,0.8385826771653543,1
2021,19,103,all,All,0.8799799780021471,1
2021,19,103,race-ethnicity,Other Races and Ethnicities,0.8910741301059002,1
2021,19,103,race-ethnicity,Black,0.9071586308428413,1
2021,19,103,race-ethnicity,Hispanic,0.8528616493916178,1
2021,19,103,race-ethnicity,White,0.8757254303050316,1
2021,19,105,all,All,0.8326885880077369,1
2021,19,105,race-ethnicity,Other Races and Ethnicities,0.7935034802784223,2
2021,19,105,race-ethnicity,Black,0.26419213973799127,3
2021,19,105,race-ethnicity,Hispanic,0.7071583514099783,3
2021,19,105,race-ethnicity,White,0.8478822314049587,1
2021,19,107,all,All,0.8502487562189055,1
2021,19,107,race-ethnicity,Other Races and Ethnicities,0.7349397590361446,2
2021,19,107,race-ethnicity,Black,0.7115384615384616,3
2021,19,107,race-ethnicity,Hispanic,0.7751196172248804,2
2021,19,107,race-ethnicity,White,0.8539337367935173,1
2021,19,109,all,All,0.8571139445456385,1
2021,19,109,race-ethnicity,Other Races and Ethnicities,0.9188311688311688,2
2021,19,109,race-ethnicity,Black,0.927536231884058,3
2021,19,109,race-ethnicity,Hispanic,0.8641509433962264,1
2021,19,109,race-ethnicity,White,0.8540811996039044,1
2021,19,111,all,All,0.848149685683786,1
2021,19,111,race-ethnicity,Other Races and Ethnicities,0.8904396371249128,2
2021,19,111,race-ethnicity,Black,0.39186507936507936,2
2021,19,111,race-ethnicity,Hispanic,0.8578313253012049,1
2021,19,111,race-ethnicity,White,0.8609148738931688,1
2021,19,113,all,All,0.9021906049429708,1
2021,19,113,race-ethnicity,Other Races and Ethnicities,0.8994708994708994,1
2021,19,113,race-ethnicity,Black,0.8612404819989651,1
2021,19,113,race-ethnicity,Hispanic,0.8708505574345484,1
2021,19,113,race-ethnicity,White,0.9052379433108988,1
2021,19,115,all,All,0.877697181158755,1
2021,19,115,race-ethnicity,Other Races and Ethnicities,0.880716934487021,1
2021,19,115,race-ethnicity,Black,1,3
2021,19,115,race-ethnicity,Hispanic,0.9307211811470755,1
2021,19,115,race-ethnicity,White,0.8761283306144644,1
2021,19,117,all,All,0.8094797687861272,1
2021,19,117,race-ethnicity,Other Races and Ethnicities,0.6649746192893401,3
2021,19,117,race-ethnicity,Black,NA,NA
2021,19,117,race-ethnicity,Hispanic,0.6386138613861386,3
2021,19,117,race-ethnicity,White,0.8132637323525922,1
2021,19,119,all,All,0.8989375052288129,1
2021,19,119,race-ethnicity,Other Races and Ethnicities,0.9164926931106472,2
2021,19,119,race-ethnicity,Black,NA,NA
2021,19,119,race-ethnicity,Hispanic,0.8518518518518519,1
2021,19,119,race-ethnicity,White,0.8986645718774549,1
2021,19,121,all,All,0.9025831607164616,1
2021,19,121,race-ethnicity,Other Races and Ethnicities,0.9202898550724637,2
2021,19,121,race-ethnicity,Black,NA,NA
2021,19,121,race-ethnicity,Hispanic,0.6718346253229974,3
2021,19,121,race-ethnicity,White,0.9099508134695422,1
2021,19,123,all,All,0.8727634194831014,1
2021,19,123,race-ethnicity,Other Races and Ethnicities,0.9156883671291356,2
2021,19,123,race-ethnicity,Black,0.8020833333333334,3
2021,19,123,race-ethnicity,Hispanic,0.9017013232514177,1
2021,19,123,race-ethnicity,White,0.8721349286435058,1
2021,19,125,all,All,0.8401485875198467,1
2021,19,125,race-ethnicity,Other Races and Ethnicities,0.8294075660242684,2
2021,19,125,race-ethnicity,Black,0.9261538461538461,3
2021,19,125,race-ethnicity,Hispanic,0.8165266106442577,1
2021,19,125,race-ethnicity,White,0.8397409571947559,1
2021,19,127,all,All,0.8363853800732491,1
2021,19,127,race-ethnicity,Other Races and Ethnicities,0.9112858719646799,1
2021,19,127,race-ethnicity,Black,0.806930693069307,3
2021,19,127,race-ethnicity,Hispanic,0.8513771186440678,1
2021,19,127,race-ethnicity,White,0.8201220456587058,1
2021,19,129,all,All,0.9012825760676764,1
2021,19,129,race-ethnicity,Other Races and Ethnicities,0.782051282051282,2
2021,19,129,race-ethnicity,Black,NA,NA
2021,19,129,race-ethnicity,Hispanic,0.88996138996139,1
2021,19,129,race-ethnicity,White,0.9050346485645595,1
2021,19,131,all,All,0.871841155234657,1
2021,19,131,race-ethnicity,Other Races and Ethnicities,0.9155555555555556,2
2021,19,131,race-ethnicity,Black,NA,NA
2021,19,131,race-ethnicity,Hispanic,0.9314285714285714,1
2021,19,131,race-ethnicity,White,0.8750365817968979,1
2021,19,133,all,All,0.8503206596426935,1
2021,19,133,race-ethnicity,Other Races and Ethnicities,0.7602179836512262,2
2021,19,133,race-ethnicity,Black,NA,NA
2021,19,133,race-ethnicity,Hispanic,0.956989247311828,1
2021,19,133,race-ethnicity,White,0.8541641701617735,1
2021,19,135,all,All,0.81117406772960865,1
2021,19,135,race-ethnicity,Other Races and Ethnicities,0.9437340153452686,2
2021,19,135,race-ethnicity,Black,NA,NA
2021,19,135,race-ethnicity,Hispanic,NA,NA
2021,19,135,race-ethnicity,White,0.8043085476025017,1
2021,19,137,all,All,0.8654982085794519,1
2021,19,137,race-ethnicity,Other Races and Ethnicities,0.7888707037643208,3
2021,19,137,race-ethnicity,Black,NA,NA
2021,19,137,race-ethnicity,Hispanic,0.90801886792452835,1
2021,19,137,race-ethnicity,White,0.8702502316960148,1
2021,19,139,all,All,0.886174527755244,1
2021,19,139,race-ethnicity,Other Races and Ethnicities,0.9429353136603479,2
2021,19,139,race-ethnicity,Black,0.7380073800738007,3
2021,19,139,race-ethnicity,Hispanic,0.9137931034482759,1
2021,19,139,race-ethnicity,White,0.8826602425292335,1
2021,19,141,all,All,0.8776433976943206,1
2021,19,141,race-ethnicity,Other Races and Ethnicities,0.9871299871299871,3
2021,19,141,race-ethnicity,Black,0.956140350877193,2
2021,19,141,race-ethnicity,Hispanic,0.9087403598971723,1
2021,19,141,race-ethnicity,White,0.8698035632708999,1
2021,19,143,all,All,0.8738651102464332,1
2021,19,143,race-ethnicity,Other Races and Ethnicities,0.8804878048780488,2
2021,19,143,race-ethnicity,Black,0.9459459459459459,3
2021,19,143,race-ethnicity,Hispanic,0.8217636022514071,2
2021,19,143,race-ethnicity,White,0.8729243139311309,1
2021,19,145,all,All,0.8170491803278689,1
2021,19,145,race-ethnicity,Other Races and Ethnicities,0.8209331651954602,2
2021,19,145,race-ethnicity,Black,NA,NA
2021,19,145,race-ethnicity,Hispanic,0.6520979020979021,2
2021,19,145,race-ethnicity,White,0.8325578116187253,1
2021,19,147,all,All,0.8149177412183193,1
2021,19,147,race-ethnicity,Other Races and Ethnicities,0.8246445497630331,3
2021,19,147,race-ethnicity,Black,NA,NA
2021,19,147,race-ethnicity,Hispanic,0.45614035087719296,3
2021,19,147,race-ethnicity,White,0.8190002369106847,1
2021,19,149,all,All,0.9063148416395882,1
2021,19,149,race-ethnicity,Other Races and Ethnicities,0.9210963455149501,2
2021,19,149,race-ethnicity,Black,0.9908256880733946,1
2021,19,149,race-ethnicity,Hispanic,0.9698879551820728,1
2021,19,149,race-ethnicity,White,0.9040287829979501,1
2021,19,151,all,All,0.8640530249612185,1
2021,19,151,race-ethnicity,Other Races and Ethnicities,0.8471337579617835,3
2021,19,151,race-ethnicity,Black,NA,NA
2021,19,151,race-ethnicity,Hispanic,0.540453074433657,3
2021,19,151,race-ethnicity,White,0.8657092093574178,1
2021,19,153,all,All,0.8969564568158063,1
2021,19,153,race-ethnicity,Other Races and Ethnicities,0.918978714293361,1
2021,19,153,race-ethnicity,Black,0.8211284855734997,1
2021,19,153,race-ethnicity,Hispanic,0.8773919372637412,1
2021,19,153,race-ethnicity,White,0.9005468740178268,1
2021,19,155,all,All,0.8424084385119321,1
2021,19,155,race-ethnicity,Other Races and Ethnicities,0.8762122076440388,1
2021,19,155,race-ethnicity,Black,0.496301775147929,3
2021,19,155,race-ethnicity,Hispanic,0.822599455747052,1
2021,19,155,race-ethnicity,White,0.8451183588202847,1
2021,19,157,all,All,0.792462958986472,1
2021,19,157,race-ethnicity,Other Races and Ethnicities,0.572642310960068,2
2021,19,157,race-ethnicity,Black,0.6130434782608696,3
2021,19,157,race-ethnicity,Hispanic,0.7712,1
2021,19,157,race-ethnicity,White,0.8098832820393705,1
2021,19,159,all,All,0.8219033551382148,1
2021,19,159,race-ethnicity,Other Races and Ethnicities,0.9761904761904762,2
2021,19,159,race-ethnicity,Black,NA,NA
2021,19,159,race-ethnicity,Hispanic,0.9609375,1
2021,19,159,race-ethnicity,White,0.8154696132596685,1
2021,19,161,all,All,0.8587852273883406,1
2021,19,161,race-ethnicity,Other Races and Ethnicities,0.8983050847457628,3
2021,19,161,race-ethnicity,Black,NA,NA
2021,19,161,race-ethnicity,Hispanic,0.9175824175824175,1
2021,19,161,race-ethnicity,White,0.8579533515444421,1
2021,19,163,all,All,0.8908250559797899,1
2021,19,163,race-ethnicity,Other Races and Ethnicities,0.923409223584355,1
2021,19,163,race-ethnicity,Black,0.7598901986113353,1
2021,19,163,race-ethnicity,Hispanic,0.9243819680077557,1
2021,19,163,race-ethnicity,White,0.8981777206299169,1
2021,19,165,all,All,0.8502127659574468,1
2021,19,165,race-ethnicity,Other Races and Ethnicities,0.9689119170984456,3
2021,19,165,race-ethnicity,Black,NA,NA
2021,19,165,race-ethnicity,Hispanic,0.9413333333333334,1
2021,19,165,race-ethnicity,White,0.855236230981404,1
2021,19,167,all,All,0.886498162538222,1
2021,19,167,race-ethnicity,Other Races and Ethnicities,0.9081774081774082,2
2021,19,167,race-ethnicity,Black,0.3935483870967742,3
2021,19,167,race-ethnicity,Hispanic,0.9341182364729459,1
2021,19,167,race-ethnicity,White,0.8869226522725878,1
2021,19,169,all,All,0.7112205165841029,1
2021,19,169,race-ethnicity,Other Races and Ethnicities,0.6949770980513935,1
2021,19,169,race-ethnicity,Black,0.5907906168549087,2
2021,19,169,race-ethnicity,Hispanic,0.7651744026366383,1
2021,19,169,race-ethnicity,White,0.7170869360732246,1
2021,19,171,all,All,0.8518648632823936,1
2021,19,171,race-ethnicity,Other Races and Ethnicities,0.8816376165383056,1
2021,19,171,race-ethnicity,Black,0.5310344827586206,3
2021,19,171,race-ethnicity,Hispanic,0.8579756226815051,1
2021,19,171,race-ethnicity,White,0.8500034561415636,1
2021,19,173,all,All,0.8486176668914363,1
2021,19,173,race-ethnicity,Other Races and Ethnicities,0.9232456140350878,2
2021,19,173,race-ethnicity,Black,NA,NA
2021,19,173,race-ethnicity,Hispanic,0.8952772073921971,1
2021,19,173,race-ethnicity,White,0.8425570776255707,1
2021,19,175,all,All,0.8508980562617896,1
2021,19,175,race-ethnicity,Other Races and Ethnicities,0.9063136456211812,2
2021,19,175,race-ethnicity,Black,NA,NA
2021,19,175,race-ethnicity,Hispanic,0.8443271767810027,2
2021,19,175,race-ethnicity,White,0.8496866683835522,1
2021,19,177,all,All,0.716787103946637,1
2021,19,177,race-ethnicity,Other Races and Ethnicities,0.9239130434782609,3
2021,19,177,race-ethnicity,Black,0.8695652173913043,3
2021,19,177,race-ethnicity,Hispanic,0.7217391304347827,2
2021,19,177,race-ethnicity,White,0.710831306338532,1
2021,19,179,all,All,0.8078544549132785,1
2021,19,179,race-ethnicity,Other Races and Ethnicities,0.7986960065199674,1
2021,19,179,race-ethnicity,Black,0.9004115226337449,2
2021,19,179,race-ethnicity,Hispanic,0.8641070977519576,1
2021,19,179,race-ethnicity,White,0.8052681709199593,1
2021,19,181,all,All,0.8977671512861054,1
2021,19,181,race-ethnicity,Other Races and Ethnicities,0.9428442844284428,1
2021,19,181,race-ethnicity,Black,0.7393483709273183,3
2021,19,181,race-ethnicity,Hispanic,0.9348370927318296,1
2021,19,181,race-ethnicity,White,0.8970167137141812,1
2021,19,183,all,All,0.8721864594894562,1
2021,19,183,race-ethnicity,Other Races and Ethnicities,0.8833116036505867,1
2021,19,183,race-ethnicity,Black,0.951048951048951,3
2021,19,183,race-ethnicity,Hispanic,0.8794788273615635,1
2021,19,183,race-ethnicity,White,0.8708269378357636,1
2021,19,185,all,All,0.7346248462484625,1
2021,19,185,race-ethnicity,Other Races and Ethnicities,0.9473684210526315,3
2021,19,185,race-ethnicity,Black,NA,NA
2021,19,185,race-ethnicity,Hispanic,0.9827586206896551,1
2021,19,185,race-ethnicity,White,0.7250643500643501,1
2021,19,187,all,All,0.7853640135797813,1
2021,19,187,race-ethnicity,Other Races and Ethnicities,0.7019638043896804,2
2021,19,187,race-ethnicity,Black,0.4728633811603244,3
2021,19,187,race-ethnicity,Hispanic,0.6998114985862394,1
2021,19,187,race-ethnicity,White,0.8071641246885823,1
2021,19,189,all,All,0.8182072046914269,1
2021,19,189,race-ethnicity,Other Races and Ethnicities,0.8852739726027398,2
2021,19,189,race-ethnicity,Black,NA,NA
2021,19,189,race-ethnicity,Hispanic,0.7912885662431942,1
2021,19,189,race-ethnicity,White,0.818127668023429,1
2021,19,191,all,All,0.7928855721393034,1
2021,19,191,race-ethnicity,Other Races and Ethnicities,0.7314112291350531,2
2021,19,191,race-ethnicity,Black,0.5977653631284916,3
2021,19,191,race-ethnicity,Hispanic,0.75,1
2021,19,191,race-ethnicity,White,0.7968019935624546,1
2021,19,193,all,All,0.8448269300298757,1
2021,19,193,race-ethnicity,Other Races and Ethnicities,0.828995406901425,1
2021,19,193,race-ethnicity,Black,0.806692344727973,2
2021,19,193,race-ethnicity,Hispanic,0.7914236336141716,1
2021,19,193,race-ethnicity,White,0.8499154419646047,1
2021,19,195,all,All,0.8636241610738256,1
2021,19,195,race-ethnicity,Other Races and Ethnicities,0.896774193548387,2
2021,19,195,race-ethnicity,Black,NA,NA
2021,19,195,race-ethnicity,Hispanic,0.8958333333333334,1
2021,19,195,race-ethnicity,White,0.8637709772951628,1
2021,19,197,all,All,0.7957312374788102,1
2021,19,197,race-ethnicity,Other Races and Ethnicities,0.6963302752293578,2
2021,19,197,race-ethnicity,Black,NA,NA
2021,19,197,race-ethnicity,Hispanic,0.5123820754716981,2
2021,19,197,race-ethnicity,White,0.8044871794871795,1
2021,20,001,all,All,0.7993947598948794,1
2021,20,001,race-ethnicity,Other Races and Ethnicities,0.8052126200274349,2
2021,20,001,race-ethnicity,Black,0.7683397683397684,3
