year,state,county,digital_access,digital_access_quality
2021,02,180,0.7811320754716982,1
2021,02,185,0.5456051541647492,1
2021,02,188,0.8132716049382716,1
2021,02,195,0.8895486935866983,1
2021,02,198,0.7048929663608563,1
2021,02,220,0.8754402441887768,1
2021,02,230,0.7960872836719338,1
2021,02,240,0.7082785808147175,1
2021,02,275,0.8519888991674376,1
2021,02,282,0.7473309608540926,2
2021,02,290,0.49972390944229705,1
2021,04,001,0.442675973703609,1
2021,04,003,0.8462891311994372,1
2021,04,005,0.739123235501097,1
2021,04,007,0.7607449587491308,1
2021,04,009,0.7670467951238694,1
2021,04,011,0.9161601341437854,1
2021,04,012,0.7503710299792223,1
2021,04,013,0.9045602820672167,1
2021,04,015,0.8687486392078533,1
2021,04,017,0.6727293192882402,1
2021,04,019,0.8940673176415349,1
2021,04,021,0.8663916790490341,1
2021,04,023,0.8400648926532246,1
2021,04,025,0.88407923383906,1
2021,04,027,0.8332692762535477,1
2021,05,001,0.7859665373704626,1
2021,05,003,0.7688771821092862,1
2021,05,005,0.8463207638152185,1
2021,05,007,0.848228313974761,1
2021,05,009,0.8828147950327146,1
2021,05,011,0.8076814192696046,1
2021,05,013,0.7696944502182499,1
2021,05,015,0.7903317468210557,1
2021,05,017,0.7190773666506487,1
2021,05,019,0.7017942417358246,1
2021,05,021,0.7923061182729692,1
2021,05,023,0.8501690276883451,1
2021,05,025,0.7861635220125787,1
2021,05,027,0.7349108815967229,1
2021,05,029,0.8134577270749747,1
2021,05,031,0.8429852104664391,1
2021,05,033,0.8186597887009573,1
2021,05,035,0.8601514336546816,1
2021,05,037,0.7979332742840272,1
2021,05,039,0.7182844243792325,1
2021,05,041,0.7267129228100607,1
2021,05,043,0.7804237336531323,1
2021,05,045,0.8708266025927218,1
2021,05,047,0.7510927210210385,1
2021,05,049,0.556245858184228,1
2021,05,051,0.8296888478744959,1
2021,05,053,0.8452434122376061,1
2021,05,055,0.8516588196649513,1
2021,05,057,0.8296481918238994,1
2021,05,059,0.7279127386995408,1
2021,05,061,0.7725298588490771,1
2021,05,063,0.6727431474230077,1
2021,05,065,0.4776239654288435,1
2021,05,067,0.715309870837777,1
2021,05,069,0.6994970600741947,1
2021,05,071,0.7225853866089041,1
2021,05,073,0.6547936607563157,1
2021,05,075,0.8118094770439479,1
2021,05,077,0.6343976449275363,1
2021,05,079,0.38038496791934007,1
2021,05,081,0.7965135492399207,1
2021,05,083,0.7601295835485234,1
2021,05,085,0.8829377980060685,1
2021,05,087,0.8377788554801164,1
2021,05,089,0.8479402985074627,1
2021,05,091,0.8033352769679301,1
2021,05,093,0.8017827135237817,1
2021,05,095,0.7041865855425178,1
2021,05,097,0.7578885630498534,1
2021,05,099,0.7580335731414868,1
2021,05,101,0.7816968541468065,1
2021,05,103,0.8135007437221105,1
2021,05,105,0.7758552108194113,1
2021,05,107,0.7382851740235183,1
2021,05,109,0.7970490521790111,1
2021,05,111,0.8250043081164915,1
2021,05,113,0.8020127336208667,1
2021,05,115,0.8108454312553374,1
2021,05,117,0.7086443534794125,1
2021,05,119,0.8509339558868246,1
2021,05,121,0.7745363843400933,1
2021,05,123,0.6276510180756043,1
2021,05,125,0.8938744808189162,1
2021,05,127,0.7733682514101531,1
2021,05,129,0.7305640243902439,1
2021,05,131,0.8364793146841122,1
2021,05,133,0.8108124922234665,1
2021,05,135,0.6567302673548686,1
2021,05,137,0.6319961177612423,1
2021,05,139,0.7119097346034333,1
2021,05,141,0.7203961895148571,1
2021,05,143,0.8506835040548945,1
2021,05,145,0.833733376581252,1
2021,05,147,0.6537186167693037,1
2021,05,149,0.7880814095368246,1
2021,06,001,0.9239845248405237,1
2021,06,003,0.8355654761904762,2
2021,06,005,0.819603441825664,1
2021,06,007,0.8943474509371959,1
2021,06,009,0.870471234205826,1
2021,06,011,0.8391184573002755,1
2021,06,013,0.9498744450747777,1
2021,06,015,0.8254565178087145,1
2021,06,017,0.9213404139204904,1
2021,06,019,0.8563355430394258,1
2021,06,021,0.8629468177855275,1
2021,06,023,0.8807056213233684,1
2021,06,025,0.8518197621784939,1
2021,06,027,0.8308870453095086,1
2021,06,029,0.8554553444841461,1
2021,06,031,0.7874735823342354,1
2021,06,033,0.8448685589455195,1
2021,06,035,0.6234787095207746,1
2021,06,037,0.8950114450276881,1
2021,06,039,0.8577515610604975,1
2021,06,041,0.9299126862230217,1
2021,06,043,0.769811320754717,1
2021,06,045,0.8649900583389779,1
2021,06,047,0.9027870320616156,1
2021,06,049,0.7936489739768429,1
2021,06,051,0.8777368143856745,1
2021,06,053,0.8838440561973605,1
2021,06,055,0.9121293994740445,1
2021,06,057,0.9043393084533256,1
2021,06,059,0.9324309761813276,1
2021,06,061,0.9289386256338521,1
2021,06,063,0.8560949518618511,1
2021,06,065,0.9146667684929966,1
2021,06,067,0.925052504601509,1
2021,06,069,0.9419065515008922,1
2021,06,071,0.8968416970241876,1
2021,06,073,0.9210151814889163,1
2021,06,075,0.9114227082233844,1
2021,06,077,0.8885930366110713,1
2021,06,079,0.8818301735326466,1
2021,06,081,0.9368829411085814,1
2021,06,083,0.8857569847939578,1
2021,06,085,0.9388728492739731,1
2021,06,087,0.8909634082708038,1
2021,06,089,0.8904883612279111,1
2021,06,091,0.7986359207534914,1
2021,06,093,0.8533215555706553,1
2021,06,095,0.9234303283772528,1
2021,06,097,0.9247570548509841,1
2021,06,099,0.9113575217576002,1
2021,06,101,0.892834073475979,1
2021,06,103,0.8510215012625296,1
2021,06,105,0.7971298520672652,1
2021,06,107,0.8423966929866094,1
2021,06,109,0.8221313107543037,1
2021,06,111,0.9150197277744586,1
2021,06,113,0.8939654734821392,1
2021,06,115,0.8925177851848167,1
2021,08,001,0.91766300495758,1
2021,08,003,0.8102216523172743,1
2021,08,005,0.9389507090778229,1
2021,08,007,0.8696766412904199,1
2021,08,009,0.8232452401250355,1
2021,08,011,0.6150827503838935,1
2021,08,013,0.9123369017957914,1
2021,08,014,0.9566006850351458,1
2021,08,015,0.8007306030047335,1
2021,08,017,0.885866351271437,1
2021,08,019,0.889784661079877,1
2021,08,021,0.8008972159915556,1
2021,08,023,0.8714813761728746,1
2021,08,025,0.7088733798604188,1
2021,08,027,0.8654661016949152,1
2021,08,029,0.7735200591012752,1
2021,08,031,0.9060991880294115,1
2021,08,033,0.6962412587412588,1
2021,08,035,0.9765208323269751,1
2021,08,037,0.951897006805164,1
2021,08,039,0.9542418040699695,1
2021,08,041,0.9257543556706737,1
2021,08,043,0.678719366621095,1
2021,08,045,0.9033174890968785,1
2021,08,047,0.9227460426703372,1
2021,08,049,0.9322413462153689,1
2021,08,051,0.8778114058512848,1
2021,08,053,0.8986013986013986,1
2021,08,055,0.775600412553411,1
2021,08,057,0.8778181818181818,1
2021,08,059,0.9348870080843948,1
2021,08,061,0.8776520509193777,1
2021,08,063,0.8949229246216942,1
2021,08,065,0.8255359309693946,1
2021,08,067,0.8187451727049019,1
2021,08,069,0.9113852313418107,1
2021,08,071,0.8225861950313124,1
2021,08,073,0.5861456483126111,1
2021,08,075,0.8753503331036067,1
2021,08,077,0.9029964120632252,1
2021,08,079,0.9206549118387909,2
2021,08,081,0.8918429003021148,1
2021,08,083,0.7982713381694706,1
2021,08,085,0.8231666981666982,1
2021,08,087,0.9092074269086878,1
2021,08,089,0.7604071792124297,1
2021,08,091,0.9249484536082474,1
2021,08,093,0.9153819604233778,1
2021,08,095,0.7974205025572604,1
2021,08,097,0.9176921756052888,1
2021,08,099,0.8331940498077888,1
2021,08,101,0.852000262760297,1
2021,08,103,0.8397228637413395,1
2021,08,105,0.7697804112931335,1
2021,08,107,0.9335716293827061,1
2021,08,109,0.762443083686607,1
2021,08,111,0.8409742120343839,2
2021,08,113,0.8848342404750124,1
2021,08,115,0.8670191134607564,1
2021,08,117,0.9252303330970942,1
2021,08,119,0.9337993253952127,1
2021,08,121,0.8340918494000827,1
2021,08,123,0.9032485174800883,1
2021,08,125,0.8644408688656476,1
2021,09,001,0.9216275670555368,1
2021,09,003,0.8917948980454823,1
2021,09,005,0.9180504927771027,1
2021,09,007,0.8824255019201789,1
2021,09,009,0.8794554733096579,1
2021,09,011,0.8868729354849497,1
2021,09,013,0.8475219824140687,1
2021,09,015,0.8723981356703261,1
2021,10,001,0.8757649463010473,1
2021,10,003,0.9045263126377101,1
2021,10,005,0.8741524065884766,1
2021,11,001,0.8407679673982733,1
2021,12,001,0.8365288172907366,1
2021,12,003,0.7800592793629254,1
2021,12,005,0.9026760905041239,1
2021,12,007,0.741764537381839,1
2021,12,009,0.9190522181015438,1
2021,12,011,0.8963687181159866,1
2021,12,013,0.6787852557166558,1
2021,12,015,0.8960381308937063,1
2021,12,017,0.8771858211313599,1
2021,12,019,0.9473066183405144,1
2021,12,021,0.8838831857552502,1
2021,12,023,0.8115642821049592,1
2021,12,027,0.64204896111911125,1
2021,12,029,0.7190587389976648,1
2021,12,031,0.8791632635001877,1
2021,12,033,0.8417140276261809,1
2021,12,035,0.783032452936218,1
2021,12,037,0.756785480706344,1
2021,12,039,0.6490403092713585,1
2021,12,041,0.7268990371079452,1
2021,12,043,0.6573093655093163,1
2021,12,045,0.7069385070700428,1
2021,12,047,0.557718457024261,1
2021,12,049,0.6924547440699126,1
2021,12,051,0.790613352265524,1
2021,12,053,0.9014146818787475,1
2021,12,055,0.8310732006246664,1
2021,12,057,0.9134494955893929,1
2021,12,059,0.7677606767913566,1
2021,12,061,0.8728180655941064,1
2021,12,063,0.7008550564836582,1
2021,12,065,0.6930232558139535,1
2021,12,067,0.6986695433297375,1
2021,12,069,0.9078278350872796,1
2021,12,071,0.901869189937933,1
2021,12,073,0.8670321172649631,1
2021,12,075,0.7709709379128138,1
2021,12,077,0.6381620132715663,1
2021,12,079,0.61420419921334,1
2021,12,081,0.8906170850809475,1
2021,12,083,0.8779794368904776,1
2021,12,085,0.8958268855441092,1
2021,12,086,0.8490528093057801,1
2021,12,087,0.8722824765332425,1
2021,12,089,0.920998508339737,1
2021,12,091,0.8845576638149405,1
2021,12,093,0.703922852250982,1
2021,12,095,0.8998580799731054,1
2021,12,097,0.9077776988991169,1
2021,12,099,0.8911832237061961,1
2021,12,101,0.8881884995957201,1
2021,12,103,0.8787199017942795,1
2021,12,105,0.7968920897205068,1
2021,12,107,0.8232600106634586,1
2021,12,109,0.9180202014119914,1
2021,12,111,0.9109455050693317,1
2021,12,113,0.9037945157178117,1
2021,12,115,0.8967452065515121,1
2021,12,117,0.9340218493651874,1
2021,12,119,0.8279184827423725,1
2021,12,121,0.8228616077584225,1
2021,12,123,0.6835768771252643,1
2021,12,125,0.5569667306858311,1
2021,12,127,0.8651598172683921,1
2021,12,129,0.8013215061549602,1
2021,12,131,0.8826508385972555,1
2021,12,133,0.7830241708825183,1
2021,13,001,0.668539629369496,1
2021,13,003,0.6844842181642279,1
2021,13,005,0.7183552808384843,1
2021,13,007,0.7011612021857924,2
2021,13,009,0.7524158993527214,1
2021,13,011,0.8443054094457672,1
2021,13,013,0.920292678175753,1
2021,13,015,0.8082285756665554,1
2021,13,017,0.6815571155073389,1
2021,13,019,0.7338279747183292,1
2021,13,021,0.8213207751848944,1
2021,13,023,0.664464257283872,1
2021,13,025,0.8108676405489155,1
2021,13,027,0.7051187400024609,1
2021,13,029,0.9182956698553537,1
2021,13,031,0.7632448044201671,1
2021,13,033,0.8493252445214807,1
2021,13,035,0.6969939879759519,1
2021,13,037,0.5266407904022583,1
2021,13,039,0.8728988498967856,1
2021,13,043,0.7925585668350942,1
2021,13,045,0.8839546629279911,1
2021,13,047,0.8948933840394205,1
2021,13,049,0.7442010309278351,1
2021,13,051,0.8816986924003188,1
2021,13,053,0.541697262142033,1
2021,13,055,0.725841433046831,1
2021,13,057,0.9465392611241441,1
2021,13,059,0.8187370802293381,1
2021,13,061,0.779743322927506,1
2021,13,063,0.8538502046987276,1
2021,13,065,0.5545495027460294,2
2021,13,067,0.9460681967213115,1
2021,13,069,0.7447500464597658,1
2021,13,071,0.7981004366812227,1
2021,13,073,0.9234673373348717,1
2021,13,075,0.7404002792646032,1
2021,13,077,0.9099345882093177,1
2021,13,079,0.8049181676124681,1
2021,13,081,0.7066848567530696,1
2021,13,083,0.8025501134064856,1
2021,13,085,0.9177543698954278,1
2021,13,087,0.6551343900758098,1
2021,13,089,0.89374981875318,1
2021,13,091,0.6613071830354921,1
2021,13,093,0.5715399272475317,1
2021,13,095,0.7745004319032537,1
2021,13,097,0.8912764771460424,1
2021,13,099,0.608249329510774,1
2021,13,101,0.5670549986453536,2
2021,13,103,0.8294036061026352,1
2021,13,105,0.714696961908189,1
2021,13,107,0.7934825629974933,1
2021,13,109,0.7413809125545953,1
2021,13,111,0.8557425192475593,1
2021,13,113,0.9462436772244288,1
2021,13,115,0.8315650137460544,1
2021,13,117,0.9718336222401263,1
2021,13,119,0.776014791881665,1
2021,13,121,0.8911927124138991,1
2021,13,123,0.8694237768544465,1
2021,13,125,0.6854977609369618,1
2021,13,127,0.8299337465776967,1
2021,13,129,0.7778398575269756,1
2021,13,131,0.8313775118883264,1
2021,13,133,0.7702182980336927,1
2021,13,135,0.9189376966911086,1
2021,13,137,0.803176961566194,1
2021,13,139,0.9231394674347927,1
2021,13,141,0.44764216366158116,2
2021,13,143,0.8654876200101062,1
2021,13,145,0.8855927264249912,1
2021,13,147,0.8018443893366398,1
2021,13,149,0.7554195804195805,1
2021,13,151,0.9066711746930668,1
2021,13,153,0.9101422659560607,1
2021,13,155,0.7931357254290171,1
2021,13,157,0.8954752908354664,1
2021,13,159,0.8002486531288852,1
2021,13,161,0.7518470819494341,1
2021,13,163,0.8134708428826076,1
2021,13,165,0.6647877602668814,2
2021,13,167,0.6595125107851596,1
2021,13,169,0.8794925257094391,1
2021,13,171,0.8078130072502976,1
2021,13,173,0.7209844034838971,1
2021,13,175,0.7370025608715093,1
2021,13,177,0.8786984975573786,1
2021,13,179,0.8927316815369789,1
2021,13,181,0.5676554774915431,1
2021,13,183,0.8687644834735944,1
2021,13,185,0.7225746570501631,1
2021,13,187,0.8588646498734482,1
2021,13,189,0.7596538868688728,1
2021,13,191,0.8331414400850234,1
2021,13,193,0.5854825628548256,1
2021,13,195,0.8668494616464923,1
2021,13,197,0.6382387941293137,1
2021,13,199,0.7256885618858608,1
2021,13,201,0.6308489304812834,1
2021,13,205,0.75820419325433,1
2021,13,207,0.84240790655885,1
2021,13,209,0.7753131823928284,1
2021,13,211,0.8499543008022749,1
2021,13,213,0.8609640428575013,1
2021,13,215,0.8410939197322451,1
2021,13,217,0.919451385019144,1
2021,13,219,0.9470321416378091,1
2021,13,221,0.8039786183097638,1
2021,13,223,0.9188716141181015,1
2021,13,225,0.8173028538566602,1
2021,13,227,0.9164685804839398,1
2021,13,229,0.7539197719405416,1
2021,13,231,0.8358750133304895,1
2021,13,233,0.8601611543146257,1
2021,13,235,0.6264373562643736,1
2021,13,237,0.8363054412437129,1
2021,13,239,0.5313472654513117,2
2021,13,241,0.8387424541270695,1
2021,13,243,0.8036290942641857,1
2021,13,245,0.8122096300760064,1
2021,13,247,0.8668466278782143,1
2021,13,249,0.7395067070532237,1
2021,13,251,0.7770886797832905,1
2021,13,253,0.6985068072024594,1
2021,13,255,0.7628068702976529,1
2021,13,257,0.817611951503322,1
2021,13,259,0.4514681129605386,1
2021,13,261,0.7568204782755137,1
2021,13,263,0.7157786534178516,1
2021,13,265,0.6486658195679796,2
2021,13,267,0.6507259489035371,1
2021,13,269,0.7143948071783124,1
2021,13,271,0.45707620528771387,1
2021,13,273,0.7502746649088112,1
2021,13,275,0.8673936368214763,1
2021,13,277,0.6908476718188005,1
2021,13,279,0.798115447395756,1
2021,13,281,0.7880487804878049,1
2021,13,283,0.6976599063962559,1
2021,13,285,0.8133500280644186,1
2021,13,287,0.6644083107497741,1
2021,13,289,0.7576549663928305,1
2021,13,291,0.8329818467518505,1
2021,13,293,0.8246791131855309,1
2021,13,295,0.8567550020657498,1
2021,13,297,0.902077462206531,1
2021,13,299,0.6801906662232569,1
2021,13,301,0.6406669221924108,1
2021,13,303,0.6722022740873729,1
2021,13,305,0.7721296234809748,1
2021,13,307,0.8161888701517707,2
2021,13,309,0.6794397463002114,1
2021,13,311,0.8362619235458653,1
2021,13,313,0.8798362373394388,1
2021,13,315,0.5318402895600045,1
2021,13,317,0.5622731515088666,1
2021,13,319,0.7353039973127309,1
2021,13,321,0.7914425662696888,1
2021,15,001,0.8560518386974479,1
2021,15,003,0.893432312122045,1
2021,15,005,0.625,3
2021,15,007,0.9192867967288763,1
2021,15,009,0.8958302950755919,1
2021,16,001,0.9210915700490061,1
2021,16,003,0.800971997222865,1
2021,16,005,0.8797850906648758,1
2021,16,007,0.914651493598862,1
2021,16,009,0.8269008307918814,1
2021,16,011,0.9030290281867901,1
2021,16,013,0.9320429026311379,1
2021,16,015,0.8785269572128759,1
2021,16,017,0.8667197349454616,1
2021,16,019,0.9315929079994416,1
2021,16,021,0.8774862109309711,1
2021,16,023,0.8872910998834046,1
2021,16,025,0.8649425287356322,2
2021,16,027,0.9170064257346053,1
2021,16,029,0.9108953305726117,1
2021,16,031,0.8994237606767747,1
2021,16,033,0.8712753277711561,2
2021,16,035,0.7483656382612685,1
2021,16,037,0.8602855136906155,1
2021,16,039,0.8726229046344556,1
2021,16,041,0.9598888572242804,1
2021,16,043,0.8790575916230366,1
2021,16,045,0.8972822597902846,1
2021,16,047,0.8181818181818182,1
2021,16,049,0.8147811325330423,1
2021,16,051,0.9554343182042265,1
2021,16,053,0.8551139902827956,1
2021,16,055,0.9081554447857317,1
2021,16,057,0.8424640178390432,1
2021,16,059,0.8950679416205335,1
2021,16,061,0.8214779961251037,1
2021,16,063,0.8225308641975309,1
2021,16,065,0.8266148806371251,1
2021,16,067,0.8850558593932595,1
2021,16,069,0.8574844571975132,1
2021,16,071,0.9204696499778467,1
2021,16,073,0.8215827338129497,1
2021,16,075,0.8593549422336328,1
2021,16,077,0.9225872167048638,1
2021,16,079,0.85774154221274,1
2021,16,081,0.9228024369016536,1
2021,16,083,0.890292612871376,1
2021,16,085,0.8943882886023005,1
2021,16,087,0.8694484412470024,1
2021,17,001,0.8492364674094538,1
2021,17,003,0.5960276967930029,1
2021,17,005,0.764817900499881,1
2021,17,007,0.9317808628153456,1
2021,17,009,0.5936808846761453,1
2021,17,011,0.8661887335772992,1
2021,17,013,0.8225699801631033,1
2021,17,015,0.8431926087514436,1
2021,17,017,0.853882677285955,1
2021,17,019,0.8268637787233218,1
2021,17,021,0.7934367471649333,1
2021,17,023,0.8702765124783474,1
2021,17,025,0.8584841883872906,1
2021,17,027,0.8573742172316994,1
2021,17,029,0.7990618821252787,1
2021,17,031,0.8814023175456063,1
2021,17,033,0.7890039840637451,1
2021,17,035,0.8817439209726444,1
2021,17,037,0.8966429519827194,1
2021,17,039,0.8781703187887306,1
2021,17,041,0.7597422366551654,1
2021,17,043,0.9403528981023324,1
2021,17,045,0.8546887869161077,1
2021,17,047,0.8523985239852399,1
2021,17,049,0.8907045349375289,1
2021,17,051,0.7801896439527749,1
2021,17,053,0.8661417322834646,1
2021,17,055,0.8438058211621309,1
2021,17,057,0.807742049262242,1
2021,17,059,0.7693529178245335,1
2021,17,061,0.8085665052925248,1
2021,17,063,0.92429913681155,1
2021,17,065,0.7642438598678469,1
2021,17,067,0.8488450704225352,1
2021,17,069,0.7951351351351351,1
2021,17,071,0.8576715497301465,1
2021,17,073,0.8571602039990286,1
2021,17,075,0.8761055478400702,1
2021,17,077,0.8127654817795663,1
2021,17,079,0.8703346203346203,1
2021,17,081,0.8363042663668968,1
2021,17,083,0.8518552918775832,1
2021,17,085,0.8935212548306434,1
2021,17,087,0.6756307599335247,1
2021,17,089,0.922699017445358,1
2021,17,091,0.823327536446385,1
2021,17,093,0.9591073518052571,1
2021,17,095,0.7658637658637658,1
2021,17,097,0.923218714484859,1
2021,17,099,0.8747295110286764,1
2021,17,101,0.7595215001616553,1
2021,17,103,0.8035958455764699,1
2021,17,105,0.8173917887582864,1
2021,17,107,0.7551172179332813,1
2021,17,109,0.7525501928414374,1
2021,17,111,0.960299148187122,1
2021,17,113,0.847744306086145,1
2021,17,115,0.8313828104781896,1
2021,17,117,0.8488439050318922,1
2021,17,119,0.8895352332852333,1
2021,17,121,0.8489452370239009,1
2021,17,123,0.863339275103981,1
2021,17,125,0.8747069943289225,1
2021,17,127,0.7945378151260504,1
2021,17,129,0.8979988657538686,1
2021,17,131,0.8894733506559351,1
2021,17,133,0.926724634342969,1
2021,17,135,0.7624464574116986,1
2021,17,137,0.7669408538973757,1
2021,17,139,0.7935629356293563,1
2021,17,141,0.8792167918589607,1
2021,17,143,0.857382467564501,1
2021,17,145,0.7772001134322715,1
2021,17,147,0.8879020643302928,1
2021,17,149,0.8059371440058969,1
2021,17,151,0.699738219895288,1
2021,17,153,0.6577003220306876,1
2021,17,155,0.8777935438098616,1
2021,17,157,0.7581940454426743,1
2021,17,159,0.8648904006046864,1
2021,17,161,0.8776383263991596,1
2021,17,163,0.8654895455090353,1
2021,17,165,0.7779546692362479,1
2021,17,167,0.8354535243622909,1
2021,17,169,0.7717532000575291,1
2021,17,171,0.877310582977859,1
2021,17,173,0.8483931947069944,1
2021,17,175,0.8776674025018396,1
2021,17,177,0.8625521565477385,1
2021,17,179,0.8845329110375293,1
2021,17,181,0.7168433860594472,1
2021,17,183,0.8162581884647713,1
2021,17,185,0.839495356579639,1
2021,17,187,0.8459169775567004,1
2021,17,189,0.8671439936356404,1
2021,17,191,0.7777846153846154,1
2021,17,193,0.8099434056880865,1
2021,17,195,0.8593113065865694,1
2021,17,197,0.9314161484083211,1
2021,17,199,0.8352484725959181,1
2021,17,201,0.8824118737104645,1
2021,17,203,0.8948692022503953,1
2021,18,001,0.686394843771893,1
2021,18,003,0.902327944500169,1
2021,18,005,0.8985065864308517,1
2021,18,007,0.8912167606768735,1
2021,18,009,0.8345003707059889,1
2021,18,011,0.9405346582854852,1
2021,18,013,0.8809246309246309,1
2021,18,015,0.8314767350157729,1
2021,18,017,0.8075584155282451,1
2021,18,019,0.8451886674709822,1
2021,18,021,0.8561578967306891,1
2021,18,023,0.8116025446834293,1
2021,18,025,0.7331367139187518,1
2021,18,027,0.7282233105976383,1
2021,18,029,0.8951558601021904,1
2021,18,031,0.8657522859517872,1
2021,18,033,0.8566617896374742,1
2021,18,035,0.8152293741109531,1
2021,18,037,0.86253852877582,1
2021,18,039,0.8678761499461985,1
2021,18,041,0.8323430085923139,1
2021,18,043,0.852086840716637,1
2021,18,045,0.8857021069297284,1
2021,18,047,0.8622249549826518,1
2021,18,049,0.8724019607843138,1
2021,18,051,0.8693703243783506,1
2021,18,053,0.7797670728421304,1
2021,18,055,0.8089509765877636,1
2021,18,057,0.967870357360311,1
2021,18,059,0.928271598656762,1
2021,18,061,0.837635388197186,1
2021,18,063,0.9344392794886693,1
2021,18,065,0.7981456086128906,1
2021,18,067,0.8668610301263362,1
2021,18,069,0.8412173247293011,1
2021,18,071,0.817467572037956,1
2021,18,073,0.8860813185481428,1
2021,18,075,0.7658240155566359,1
2021,18,077,0.7708484848484849,1
2021,18,079,0.8595532061262174,1
2021,18,081,0.9202323790683552,1
2021,18,083,0.8376326934712062,1
2021,18,085,0.8612992975758257,1
2021,18,087,0.5710116003492578,1
2021,18,089,0.878655038564299,1
2021,18,091,0.8245204307209584,1
2021,18,093,0.8314980169720604,1
2021,18,095,0.8342779362796743,1
2021,18,097,0.8687895934369011,1
2021,18,099,0.7729723876556578,1
2021,18,101,0.8001011633788568,1
2021,18,103,0.7929639889196676,1
2021,18,105,0.8161767328392384,1
2021,18,107,0.8843732715252719,1
2021,18,109,0.8941367621929014,1
2021,18,111,0.8939776415434547,1
2021,18,113,0.8425771255788383,1
2021,18,115,0.8565166076546956,1
2021,18,117,0.8167780477926286,1
2021,18,119,0.8347274436090225,1
2021,18,121,0.6894459426329983,1
2021,18,123,0.7908725392929873,1
2021,18,125,0.7779050736497545,1
2021,18,127,0.8978143693466316,1
2021,18,129,0.884312873008972,1
2021,18,131,0.8793213828425096,1
2021,18,133,0.7562299799120473,1
2021,18,135,0.829869130100077,1
2021,18,137,0.8388768003315719,1
2021,18,139,0.7922901951394709,1
2021,18,141,0.8375660267084238,1
2021,18,143,0.8188966652943598,1
2021,18,145,0.8761405465699944,1
2021,18,147,0.8305178204421274,1
2021,18,149,0.823329752953813,1
2021,18,151,0.8234969021786556,1
2021,18,153,0.7136542711636399,1
2021,18,155,0.775177304964539,1
2021,18,157,0.8217260608407139,1
2021,18,159,0.8732504905166776,1
2021,18,161,0.8009298393913779,1
2021,18,163,0.8698516931467208,1
