year,state,county,subgroup_type,subgroup,share_affordable_30ami_quality,share_affordable_50ami_quality,share_affordable_80ami_quality,share_available_30ami,share_available_50ami,share_available_80ami,share_affordable_30ami,share_affordable_50ami,share_affordable_80ami,share_available_30ami_quality,share_available_50ami_quality,share_available_80ami_quality
2021,16,043,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019,16,043,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,16,043,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,16,043,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,16,043,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,16,043,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,16,043,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,16,045,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,16,045,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,16,045,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019,16,045,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,16,045,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,16,045,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,16,045,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,16,045,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,16,045,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,16,045,tenure,Owner,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,16,045,tenure,Owner,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,16,045,tenure,Owner,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019,16,045,tenure,Owner,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,16,045,tenure,Owner,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,16,045,tenure,Owner,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,16,045,tenure,Owner,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,16,045,tenure,Owner,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,16,045,tenure,Owner,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,16,045,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,16,045,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,16,045,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019,16,045,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,16,045,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,16,045,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,16,045,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,16,045,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,16,045,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,16,047,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,16,047,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,16,047,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019,16,047,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,16,047,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,16,047,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,16,047,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,16,047,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,16,047,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,16,047,tenure,Owner,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,16,047,tenure,Owner,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,16,047,tenure,Owner,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019,16,047,tenure,Owner,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,16,047,tenure,Owner,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,16,047,tenure,Owner,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,16,047,tenure,Owner,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,16,047,tenure,Owner,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,16,047,tenure,Owner,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,16,047,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,16,047,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,16,047,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019,16,047,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,16,047,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,16,047,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,16,047,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,16,047,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,16,047,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,16,049,tenure,All,NA,NA,3,NA,NA,1.1833214005659543,NA,NA,1.9274146807132386,NA,NA,3
2022,16,049,tenure,All,NA,NA,3,NA,NA,0.8505110023635939,NA,NA,1.7587303172542361,NA,NA,3
2021,16,049,tenure,All,NA,NA,3,NA,NA,0.8334128682048939,NA,NA,1.6449051973541269,NA,NA,3
2019,16,049,tenure,All,NA,3,3,NA,1.0297260025998494,1.0880043758369176,NA,2.174329190311469,1.8612619748544186,NA,3,3
2018,16,049,tenure,All,NA,3,3,NA,1.1796559845528953,1.3825761580110982,NA,2.0606431453124863,2.03807618275255,NA,3,3
2017,16,049,tenure,All,NA,3,3,NA,0.9891557820238002,1.3089055290357146,NA,1.9045065878190144,1.914090124517852,NA,3,3
2016,16,049,tenure,All,NA,NA,3,NA,NA,1.1293254813814575,NA,NA,1.7426198358336764,NA,NA,3
2015,16,049,tenure,All,NA,3,3,NA,1.3380509160339946,1.4524720542162404,NA,2.220579494774824,2.108425973251555,NA,3,3
2014,16,049,tenure,All,NA,3,3,NA,1.2455889440321979,1.3898413103052707,NA,2.116948167333169,1.938952973749991,NA,3,3
2023,16,049,tenure,Owner,NA,NA,3,NA,NA,0.8888117462521535,NA,NA,1.844840443313019,NA,NA,3
2022,16,049,tenure,Owner,NA,NA,3,NA,NA,0.8211687288567588,NA,NA,1.8565503498771954,NA,NA,3
2021,16,049,tenure,Owner,NA,NA,3,NA,NA,0.7816894578605373,NA,NA,2.0256037241780627,NA,NA,3
2019,16,049,tenure,Owner,NA,NA,3,NA,NA,1.0333500075757402,NA,NA,2.0041244480939966,NA,NA,3
2018,16,049,tenure,Owner,NA,NA,3,NA,NA,1.1172757765009387,NA,NA,1.9794645003611322,NA,NA,3
2017,16,049,tenure,Owner,NA,NA,3,NA,NA,1.1900292557110683,NA,NA,2.042987468371391,NA,NA,3
2016,16,049,tenure,Owner,NA,NA,3,NA,NA,1.1886717666198583,NA,NA,2.019383620033188,NA,NA,3
2015,16,049,tenure,Owner,NA,NA,3,NA,NA,1.4260851386311966,NA,NA,2.3382130817675804,NA,NA,3
2014,16,049,tenure,Owner,NA,NA,3,NA,NA,1.4556020005647634,NA,NA,2.167671730214638,NA,NA,3
2023,16,049,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,16,049,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,16,049,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019,16,049,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,16,049,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,16,049,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,16,049,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,16,049,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,16,049,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,16,051,tenure,All,NA,3,3,NA,0.6808591313853439,0.9643895460628528,NA,1.6886110693698402,1.636001007147998,NA,3,3
2022,16,051,tenure,All,NA,NA,3,NA,NA,1.1477696116168037,NA,NA,1.9462128725754273,NA,NA,3
2021,16,051,tenure,All,NA,NA,3,NA,NA,1.0784611169079112,NA,NA,1.9863015570729734,NA,NA,3
2019,16,051,tenure,All,NA,NA,3,NA,NA,1.448620213259222,NA,NA,2.2601385378665517,NA,NA,3
2018,16,051,tenure,All,NA,NA,3,NA,NA,2.0747080933022684,NA,NA,2.7595035299663127,NA,NA,3
2017,16,051,tenure,All,NA,NA,3,NA,NA,1.838094934569176,NA,NA,2.4256713093145934,NA,NA,3
2016,16,051,tenure,All,NA,NA,3,NA,NA,1.9547366390812013,NA,NA,2.849409270232076,NA,NA,3
2015,16,051,tenure,All,NA,NA,3,NA,NA,1.8012780929337042,NA,NA,2.4416421241659294,NA,NA,3
2014,16,051,tenure,All,NA,NA,3,NA,NA,1.8306921182482154,NA,NA,2.5209293922107947,NA,NA,3
2023,16,051,tenure,Owner,NA,NA,3,NA,NA,0.867069943289225,NA,NA,1.9281663516068053,NA,NA,3
2022,16,051,tenure,Owner,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,16,051,tenure,Owner,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019,16,051,tenure,Owner,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,16,051,tenure,Owner,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,16,051,tenure,Owner,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,16,051,tenure,Owner,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,16,051,tenure,Owner,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,16,051,tenure,Owner,NA,NA,3,NA,NA,1.4861545934076559,NA,NA,2.4216506326381353,NA,NA,3
2023,16,051,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,16,051,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,16,051,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019,16,051,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,16,051,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,16,051,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,16,051,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,16,051,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,16,051,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,16,053,tenure,All,NA,NA,3,NA,NA,0.7737481969915515,NA,NA,1.6417164640428599,NA,NA,3
2022,16,053,tenure,All,NA,NA,3,NA,NA,0.8572337224865781,NA,NA,1.8356202098740657,NA,NA,3
2021,16,053,tenure,All,NA,NA,3,NA,NA,0.8484433731713966,NA,NA,1.5770955771870903,NA,NA,3
2019,16,053,tenure,All,NA,NA,3,NA,NA,0.9977684068922839,NA,NA,1.8954514873545723,NA,NA,3
2018,16,053,tenure,All,NA,NA,3,NA,NA,1.1607052441405987,NA,NA,2.0416057524920874,NA,NA,3
2017,16,053,tenure,All,NA,NA,3,NA,NA,0.9663923802495331,NA,NA,1.6600819476795585,NA,NA,3
2016,16,053,tenure,All,NA,NA,3,NA,NA,0.9821053440107751,NA,NA,1.5825281769917474,NA,NA,3
2015,16,053,tenure,All,NA,NA,3,NA,NA,0.9975311921619919,NA,NA,1.746453062786467,NA,NA,3
2014,16,053,tenure,All,NA,NA,3,NA,NA,1.387310428446404,NA,NA,2.0939785550203664,NA,NA,3
2023,16,053,tenure,Owner,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,16,053,tenure,Owner,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,16,053,tenure,Owner,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019,16,053,tenure,Owner,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,16,053,tenure,Owner,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,16,053,tenure,Owner,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,16,053,tenure,Owner,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,16,053,tenure,Owner,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,16,053,tenure,Owner,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,16,053,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,16,053,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,16,053,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019,16,053,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,16,053,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,16,053,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,16,053,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,16,053,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,16,053,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,16,055,tenure,All,1,1,1,0.47056228811337103,0.5751217745586971,0.718018305297402,1.3138904305951373,1.3209579607373982,1.3201131477759058,1,1,1
2022,16,055,tenure,All,1,1,1,0.4191199669171471,0.4906398072459285,0.663011663817558,1.2608790148076394,1.46682909017912,1.3219468592120625,1,1,1
2021,16,055,tenure,All,1,1,1,0.4250513566795412,0.5396607277653981,0.8187042369527072,1.696903729112095,1.4969325308939,1.5563831109507733,1,1,1
2019,16,055,tenure,All,1,1,1,0.48008732428666495,0.6798120038456529,0.8546263638423446,1.4680285589501976,1.616985021013612,1.5713013665955708,1,1,1
2018,16,055,tenure,All,1,1,1,0.4744072753521842,0.5691939070723115,0.8161589601753814,1.4543568042190405,1.3426868446852167,1.398074786757533,1,1,1
2017,16,055,tenure,All,1,1,1,0.5366225326069568,0.6261898105026695,0.8879375154930209,1.4867113624384123,1.3892462426207575,1.5214303976408863,1,1,1
2016,16,055,tenure,All,1,1,1,0.45088354612565057,0.5157473917841171,0.9104597568724909,1.3219396629383826,1.1851664978647742,1.5230515736320445,1,1,1
2015,16,055,tenure,All,1,1,1,0.35528314366168584,0.6445607200267949,0.9890629338625708,0.9482688672648628,1.2046991761031565,1.4871726200098996,1,1,1
2014,16,055,tenure,All,1,1,1,0.49984119286217926,0.6103685734226341,0.8950366130528687,1.595315297982535,1.4707770218229386,1.2933550418410333,1,1,1
2023,16,055,tenure,Owner,1,1,1,0.527619966435312,0.6012127929710057,0.7071026311385493,1.8514095731333904,1.7269087803774084,1.475000157580773,1,1,1
2022,16,055,tenure,Owner,1,1,1,0.4537523673999945,0.5237391401738233,0.7339229752905954,2.1786760222354085,2.4015802668250896,1.761697323631557,1,1,1
2021,16,055,tenure,Owner,1,1,1,0.5161968051856496,0.669452795749175,0.766219959101088,2.470894307283399,2.118204208681937,1.838578073011485,1,1,1
2019,16,055,tenure,Owner,1,1,1,0.459913826921426,0.6167144409754022,0.8052740411179644,2.6826788200047598,2.48866415742112,1.9927883569298048,1,1,1
2018,16,055,tenure,Owner,1,1,1,0.6904953473199968,0.7087026072580653,0.8638037989343839,2.6053662446502903,2.069661959326036,1.7995950274880455,1,1,1
2017,16,055,tenure,Owner,1,1,1,0.482027996969422,0.6012107542253637,0.8236131357358496,2.145505775192735,1.6494311142404574,1.6282177099566775,1,1,1
2016,16,055,tenure,Owner,1,1,1,0.565713460093171,0.6470321805020379,0.8515730524416139,2.6269368098288397,2.0489369452159676,1.9686221868175242,1,1,1
2015,16,055,tenure,Owner,1,1,1,0.5134632888722813,0.6402428140457095,0.940945833921248,1.4969719025492092,1.509917490474481,1.6725472465479292,1,1,1
2014,16,055,tenure,Owner,1,1,1,0.5962530178157445,0.7252798040351053,0.8795720661037724,2.254282669110471,2.0787403210571482,1.3116411499710494,1,1,1
2023,16,055,tenure,Renter,1,1,1,0.3804057458486206,0.5320278679418093,0.7379887990805172,0.4645592149272302,0.650458770703382,1.0367435618594167,1,1,1
2022,16,055,tenure,Renter,1,1,1,0.38821148051514354,0.4617271413691204,0.5747605496794099,0.44176985897737386,0.6503126816100043,0.7746650839688479,1,1,1
2021,16,055,tenure,Renter,1,1,1,0.283652582517679,0.33350220306948125,0.8997362337047388,0.49617104569215575,0.5101198965182169,1.120694135410497,1,1,1
2019,16,055,tenure,Renter,1,1,1,0.4949410234398505,0.7289634274398616,0.9053547794624107,0.5736843990163206,0.9379687718456184,1.1380620367359573,1,1,1
2018,16,055,tenure,Renter,1,1,1,0.28436742236339485,0.4271881416202585,0.7627556256757307,0.44209517007920957,0.6026996074612434,0.948025625450207,1,1,1
2017,16,055,tenure,Renter,1,1,1,0.5924732819450266,0.6605638631387851,0.99269707112876,0.8127581694605092,1.0312019525207308,1.3475151352167662,1,1,1
2016,16,055,tenure,Renter,1,1,1,0.380036316831696,0.41848549688344044,0.9599208049753398,0.5167885581499931,0.5452450622665443,1.1488008875904754,1,1,1
2015,16,055,tenure,Renter,1,1,1,0.18224100662486087,0.6491078228357053,1.0506303171431033,0.34801182680138143,0.883279705487476,1.2499797988201309,1,1,1
2014,16,055,tenure,Renter,1,1,1,0.3763580302731595,0.48461637575940913,0.9186371464680358,0.7513174266732756,0.8054571869399827,1.2654485077940711,1,1,1
2023,16,057,tenure,All,3,3,3,0.5707359168793756,0.8563059094407002,0.9244423228588535,1.9530316367237337,1.8679385744316397,1.5680616296477392,3,3,3
2022,16,057,tenure,All,3,3,3,0.4801750318739906,0.7553847668337591,0.89344449273819,1.3632190306767442,1.7781054362509245,1.4899675042700857,3,3,3
2021,16,057,tenure,All,3,3,3,0.5286848186476439,0.7715671057471132,1.0108489845349402,1.7150607856927558,1.7856074547111263,1.63565305977005,3,3,3
2019,16,057,tenure,All,3,3,3,0.6409117036593348,0.9089888048822691,1.0387884294613943,1.9629601492057778,1.9101238028793315,1.6714212687331005,3,3,3
2018,16,057,tenure,All,3,3,3,0.8321942605531564,0.9042124222893383,1.03668805113822,1.9148326939833071,1.6351073003665757,1.4535663132344254,3,3,3
2017,16,057,tenure,All,3,3,3,0.5661330517913808,0.8053211358546994,0.9836936470596723,1.6414689859049483,1.632311349326914,1.4892150311825456,3,3,3
2016,16,057,tenure,All,3,3,3,0.6462784225151532,0.788539669851888,1.0219731578338616,1.6121098575948798,1.5734604793547478,1.624051966397312,3,3,3
2015,16,057,tenure,All,3,3,3,0.6409432644253413,0.9806497224513362,1.1394985667130266,1.4754199831525345,1.6435235288439258,1.592935966477808,3,3,3
2014,16,057,tenure,All,3,3,3,0.683379110276716,0.8799056516411026,1.0362560961690532,1.4448347260369676,1.5425446076585023,1.528136125430209,3,3,3
2023,16,057,tenure,Owner,NA,3,3,NA,0.7868965132582124,0.8771131034538905,NA,2.483831423142267,1.7602871108434863,NA,3,3
2022,16,057,tenure,Owner,NA,3,3,NA,0.6770306681276429,0.8887343863675748,NA,2.053260004808957,1.796842494475683,NA,3,3
2021,16,057,tenure,Owner,3,3,3,0.6789270473481,0.7818534900077422,0.97655845438315525,2.591546433651697,2.336058710281185,2.024108113099315,3,3,3
2019,16,057,tenure,Owner,3,3,3,0.7423293172690764,0.8093612044282152,0.9953730333717092,2.676947791164659,2.1622375544392356,1.8514446029020344,3,3,3
2018,16,057,tenure,Owner,3,3,3,0.9303748664696855,0.95369711607507,0.9867278094941129,2.704781434379734,1.9778311013034067,1.5653493530351776,3,3,3
2017,16,057,tenure,Owner,NA,3,3,NA,0.7201395994918262,0.9303796614939882,NA,2.0814338607860874,1.7613616616329835,NA,3,3
2016,16,057,tenure,Owner,NA,3,3,NA,0.7655782214622093,0.8984598955311333,NA,2.040863564438817,1.7632782922644235,NA,3,3
2015,16,057,tenure,Owner,3,3,3,0.8942487634959655,1.0642987313698984,1.1757011547602083,2.639581868479696,2.2505779693732744,1.8941141490352715,3,3,3
2014,16,057,tenure,Owner,3,3,3,0.978756630030905,1.0631128294703236,1.108307763850096,2.4144648332667837,2.255197556337659,1.8271068219348683,3,3,3
2023,16,057,tenure,Renter,NA,NA,3,NA,NA,0.9986365418598665,NA,NA,1.2667251692387396,NA,NA,3
2022,16,057,tenure,Renter,NA,NA,3,NA,NA,0.8994572752600054,NA,NA,1.0982199656153355,NA,NA,3
2021,16,057,tenure,Renter,NA,3,3,NA,0.7615437295620487,1.0466725742031655,NA,1.2492304473658438,1.2298309749723346,NA,3,3
2019,16,057,tenure,Renter,NA,NA,3,NA,NA,1.1119673685184284,NA,NA,1.36798244779551,NA,NA,3
2018,16,057,tenure,Renter,NA,NA,3,NA,NA,1.111051864962327,NA,NA,1.2871817464893127,NA,NA,3
2017,16,057,tenure,Renter,NA,3,3,NA,0.8804732184585917,1.0408913012726626,NA,1.2360694696704844,1.1972438214038883,NA,3,3
2016,16,057,tenure,Renter,NA,3,3,NA,0.8103056962900528,1.167776255380059,NA,1.1303913952723774,1.4597001454434841,NA,3,3
2015,16,057,tenure,Renter,NA,3,3,NA,0.9051973157117433,1.0977838104313078,NA,1.0959531612799869,1.2459007084906775,NA,3,3
2014,16,057,tenure,Renter,NA,3,3,NA,0.7096260552129487,0.9448583285364789,NA,0.880178329588661,1.148890854258351,NA,3,3
2023,16,059,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,16,059,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,16,059,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019,16,059,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,16,059,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,16,059,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,16,059,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,16,059,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,16,059,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,16,059,tenure,Owner,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,16,059,tenure,Owner,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,16,059,tenure,Owner,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019,16,059,tenure,Owner,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,16,059,tenure,Owner,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,16,059,tenure,Owner,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,16,059,tenure,Owner,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,16,059,tenure,Owner,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,16,059,tenure,Owner,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,16,059,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,16,059,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,16,059,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019,16,059,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,16,059,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,16,059,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,16,059,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,16,059,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,16,059,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,16,061,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,16,061,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,16,061,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019,16,061,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,16,061,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,16,061,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,16,061,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,16,061,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,16,061,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,16,061,tenure,Owner,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,16,061,tenure,Owner,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,16,061,tenure,Owner,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019,16,061,tenure,Owner,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,16,061,tenure,Owner,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,16,061,tenure,Owner,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,16,061,tenure,Owner,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
