year,state,place,rate_crime_violent,rate_crime_property,rate_crime_violent_quality,rate_crime_property_quality
2022,06,21712,1111.4158965579213,2867.9259560541423,1,1
2022,06,22020,350.35916072797477,2082.848300729678,1,1
2022,06,22230,895.2724462192451,2766.787508511069,1,1
2022,06,22804,931.746893074103,2778.0351257990656,1,1
2022,06,23182,232.79182716462904,813.9340144029476,1,1
2022,06,24638,164.04159009336803,1144.5909444108686,1,1
2022,06,24680,855.317542610582,2343.7611991647514,1,1
2022,06,26000,351.40628073165936,2368.0587425424505,1,1
2022,06,27000,1751.3406508989376,5884.090942665938,2,2
2022,06,28000,4.217036828788305,88.5577734045544,3,3
2022,06,29000,639.139579461305,3323.292763215391,1,1
2022,06,30000,121.32927531463353,711.524224726495,1,1
2022,06,32548,823.1966704224056,1936.1217779208534,1,1
2022,06,33000,139.47522446793937,658.771372710178,1,1
2022,06,33182,646.9531851290003,2868.9027450892904,1,1
2022,06,33434,NA,NA,NA,NA
2022,06,36000,NA,NA,NA,NA
2022,06,36448,NA,NA,NA,NA
2022,06,36546,NA,NA,NA,NA
2022,06,36770,404.5618286720061,2422.7736785244,2,2
2022,06,37692,NA,NA,NA,NA
2022,06,39496,NA,NA,NA,NA
2022,06,39892,NA,NA,NA,NA
2022,06,40130,NA,NA,NA,NA
2022,06,41992,NA,NA,NA,NA
2022,06,43000,295.26728719664806,739.7905657234697,2,2
2022,06,44000,5.024425147788957,26.461972445021836,3,3
2022,06,45484,NA,NA,NA,NA
2022,06,46842,NA,NA,NA,NA
2022,06,46898,1744.8623497479643,4209.337864653422,2,2
2022,06,47766,178.27340312547412,1197.3398068072624,1,1
2022,06,48256,NA,NA,NA,NA
2022,06,48354,1462.154387379299,3994.814665518442,2,2
2022,06,49270,NA,NA,NA,NA
2022,06,49670,735.4015487264403,3770.759265572493,1,1
2022,06,50076,503.1322889391326,1983.038275587807,1,1
2022,06,50258,59.31871821084649,268.82738253000645,1,1
2022,06,51182,91.59337239751524,511.9834662220083,1,1
2022,06,52526,NA,NA,NA,NA
2022,06,53000,NA,NA,NA,NA
2022,06,53322,1133.9956942701558,3277.074866741115,1,1
2022,06,53896,NA,NA,NA,NA
2022,06,53980,375.5550429617669,1771.8124675624242,1,1
2022,06,54652,NA,NA,NA,NA
2022,06,55156,NA,NA,NA,NA
2022,06,56000,465.9988077409599,2079.9104351745495,2,2
2022,06,56700,NA,NA,NA,NA
2022,06,57456,667.3732972166607,1883.0395582250487,1,1
2022,06,57792,NA,NA,NA,NA
2022,06,58072,349.727359491694,1736.623262208755,3,3
2022,06,59444,NA,NA,NA,NA
2022,06,59451,1.7172688556120346,6.2966524705774605,3,3
2022,06,59920,NA,NA,NA,NA
2022,06,60102,544.0735703022498,1629.8133057284203,1,1
2022,06,60466,NA,NA,NA,NA
2022,06,60620,1111.4090244682966,3911.121874432403,1,1
2022,06,62000,11.706045381490528,154.07686758880774,3,3
2022,06,62938,NA,NA,NA,NA
2022,06,64000,305.9587471352177,778.4568372803667,2,2
2022,06,64224,964.4741772789542,2626.1956101067062,1,1
2022,06,65000,100.88626091991983,174.62823639053389,3,3
2022,06,65042,614.3641602783667,1836.7494880298666,3,3
2022,06,66000,878.0429295939917,2804.3616016624433,1,1
2022,06,67000,17.7430801987225,96.00063922090253,3,3
2022,06,68000,10.188018889785612,46.64514530911648,3,3
2022,06,68084,NA,NA,NA,NA
2022,06,68196,684.6121237812632,1756.0406952098344,1,1
2022,06,68252,348.48557576921235,1499.5439927038833,1,1
2022,06,68378,NA,NA,NA,NA
2022,06,69000,437.087921793056,2161.674358257943,2,2
2022,06,69070,868.6823104693141,2466.1552346570397,3,3
2022,06,69084,602.0709366068501,4959.471489481329,1,1
2022,06,69088,NA,NA,NA,NA
2022,06,69196,1343.7645490811826,4164.574641921437,2,2
2022,06,70000,NA,NA,NA,NA
2022,06,70098,745.1422671851241,1590.7216321308936,3,3
2022,06,72016,15.853764872813173,32.500217989267,1,1
2022,06,73080,NA,NA,NA,NA
2022,06,75000,1882.011061462988,5092.022622879104,2,2
2022,06,77000,518.2017558047007,3285.1791710065795,1,1
2022,06,78120,NA,NA,NA,NA
2022,06,78582,NA,NA,NA,NA
2022,06,80000,479.18929695986355,3754.451579193422,1,1
2022,06,80238,764.6739766237357,2664.1283886543224,1,1
2022,06,80854,809.9202656136025,3883.5928264205045,1,1
2022,06,81344,1102.1345136783898,3031.1869823836037,1,1
2022,06,81554,662.199525735258,2068.2665722072993,1,1
2022,06,81666,238.14851516798262,1243.486877856983,1,1
2022,06,82590,NA,NA,NA,NA
2022,06,82954,1728.3304822360144,4078.011677717614,2,2
2022,06,82996,1107.8136433856412,2299.9837385153264,1,1
2022,06,84200,670.2226988250303,3536.9269595925048,1,1
2022,06,84550,156.66718153533836,1135.2854211257973,1,1
2022,06,85292,229.01028233035314,1156.617587527036,1,1
2022,08,03455,563.9250483480408,4839.6795215575385,1,1
2022,08,04000,1682.97839932464,6688.80002271853,1,1
2022,08,07850,989.6996191298148,5155.819058518921,1,1
2022,08,12815,573.8055003621103,3982.284451542218,1,1
2022,08,16000,1165.942470163382,5628.925047746929,2,2
2022,08,20000,1686.2689926842995,8445.27293190771,2,2
2022,08,27425,881.7359769610922,4858.436340795696,1,1
2022,08,32155,1272.8232776588945,5198.751262170099,2,2
2022,08,43000,1757.93633004374,8979.244183440176,1,1
2022,08,45970,1290.1650353065668,4629.535418489652,1,1
2022,08,46465,976.4705882352941,4726.797385620915,1,1
2022,08,62000,1927.667594005205,10052.050614735708,2,2
2022,08,77290,1232.7308373119697,5382.266447577204,1,1
2022,08,83835,1024.2246887499784,6721.095738601929,1,1
2022,09,08000,1120.0916009968344,1945.1741092476593,1,1
2022,09,18430,898.7230498750811,2536.550384010364,1,1
2022,09,37000,1540.5965784712987,4825.825850632346,1,1
2022,09,52000,2553.486179053457,5604.997937172157,2,2
2022,09,55990,841.2959912136189,3073.036792970895,1,1
2022,09,73000,1028.7047772370452,2298.8930161801304,1,1
2022,09,80000,1906.009783368274,4644.4793850454225,1,1
2022,11,50000,2860.4789535138616,6790.468649108915,2,2
2022,12,07300,NA,NA,NA,NA
2022,12,07875,4.995753609431983,13.738322425937952,1,1
2022,12,10275,89.48680823680823,121.15910553410552,1,1
2022,12,12875,NA,NA,NA,NA
2022,12,14400,61.285042712685254,121.82270685570363,1,1
2022,12,16475,499.9007758384442,1803.044764271742,1,1
2022,12,16725,NA,NA,NA,NA
2022,12,17200,NA,NA,NA,NA
2022,12,17935,690.3366225581178,2788.051968861412,1,1
2022,12,24000,NA,NA,NA,NA
2022,12,24125,NA,NA,NA,NA
2022,12,25175,78.64395354389316,398.1350148159591,2,2
2022,12,30000,NA,NA,NA,NA
2022,12,32000,202.92739127019456,652.6406745044644,3,3
2022,12,32275,NA,NA,NA,NA
2022,12,35000,1.4733693747546577,12.83936169429059,3,3
2022,12,36950,1931.7515736894418,2821.1728127628126,1,1
2022,12,38250,NA,NA,NA,NA
2022,12,39425,1819.7017239917132,3630.922814116621,1,1
2022,12,43975,NA,NA,NA,NA
2022,12,45000,660.8589814386982,2130.210857290974,3,3
2022,12,45025,NA,NA,NA,NA
2022,12,45060,NA,NA,NA,NA
2022,12,45975,NA,NA,NA,NA
2022,12,49675,NA,NA,NA,NA
2022,12,53000,NA,NA,NA,NA
2022,12,54000,NA,NA,NA,NA
2022,12,54200,NA,NA,NA,NA
2022,12,55775,NA,NA,NA,NA
2022,12,57425,NA,NA,NA,NA
2022,12,58050,NA,NA,NA,NA
2022,12,58715,NA,NA,NA,NA
2022,12,63000,NA,NA,NA,NA
2022,12,69700,NA,NA,NA,NA
2022,12,70600,1083.9356599196,1675.5859759203872,2,2
2022,12,71000,1556.9697094411063,2772.090295497572,2,2
2022,12,76600,NA,NA,NA,NA
2022,13,03440,NA,NA,NA,NA
2022,13,04000,1875.1591429922519,7203.569653098591,3,3
2022,13,04204,215.75775611933634,446.8913523299357,3,3
2022,13,19000,1157.5386660931115,3724.8499305867863,2,2
2022,13,42425,425.63541286635046,805.0589809072115,1,1
2022,13,49008,3.832543403554045,45.99052084264854,3,3
2022,13,67284,906.5430634903524,2113.829901907944,1,1
2022,13,68516,595.965342610123,2907.0797698212104,1,1
2022,13,69000,10.163772250191418,42.68784345080395,3,3
2022,13,72122,NA,NA,NA,NA
2022,13,80508,2900.1916042501307,6141.2894717197105,1,1
2022,15,71550,NA,NA,NA,NA
2022,16,08830,938.5461501673841,2266.516362642618,1,1
2022,16,52120,728.2768286171918,1701.815269620929,1,1
2022,16,56260,1184.2336107916335,2688.1615626035596,1,1
2022,17,02154,446.64947782378835,1626.4291481105295,1,1
2022,17,03012,NA,NA,NA,NA
2022,17,06613,776.7680357414835,863.0755952683149,1,1
2022,17,12385,1684.5692106332085,2851.243399377172,1,1
2022,17,14000,2621.86828827068,5588.200068040357,3,3
2022,17,14351,1177.113399612776,2382.7340864008365,3,3
2022,17,23074,1186.618793239338,1474.7350906384097,1,1
2022,17,24582,1070.2115805703477,3901.2192119822234,2,2
2022,17,38570,1258.8120169616764,2091.5850646713843,3,3
2022,17,51622,653.9717886631475,1661.4237133524273,1,1
2022,17,59000,3294.001096820988,6010.402108726803,3,3
2022,17,65000,3225.2839586159425,5431.488867742437,3,3
2022,17,68003,733.521548001186,3119.7225767361515,1,1
2022,17,72000,3744.7248148213007,7847.549337209099,2,2
2022,17,79293,NA,NA,NA,NA
2022,18,05860,1637.8502898514037,4599.650659443587,1,1
2022,18,10342,331.8150282042774,1497.1896272611184,1,1
2022,18,22000,2878.38092142405,4763.656270850085,1,1
2022,18,23278,302.9048575842328,1413.5560020597532,1,1
2022,18,25000,1698.2087904609964,3116.28117982413,1,1
2022,18,31000,2351.7250290735237,4034.1129344876595,3,3
2022,18,36003,2182.5248354319588,4442.9402974582945,3,3
2022,18,71000,156.18330681774086,273.563307593807,1,1
2022,19,12000,1397.0743962199388,4370.148032922171,1,1
2022,19,19000,2064.1116631180503,6303.722103935021,1,1
2022,19,21000,364.5080782871404,662.8699029854947,1,1
2022,19,73335,1896.5940867449017,4871.941873661795,1,1
2022,20,36000,438.7601487409771,409.16635571739215,3,3
2022,20,38900,1834.8527386097178,4452.015183537848,1,1
2022,20,52575,1052.6760206594706,2238.3438647846097,1,1
2022,20,53775,1012.3248388212086,3898.7980231446645,1,1
2022,20,71000,2389.445626468192,6473.095997026046,2,2
2022,20,79000,2775.595970208435,6415.945407386267,1,1
2022,21,46027,1302.9295683462194,4368.206775482762,3,3
2022,21,48006,10.013096494462598,69.61486134245426,3,3
2022,22,05000,2401.773835920177,8293.569844789357,2,2
2022,22,40735,736.2003516671323,1434.604703137068,3,3
2022,22,41155,1499.4540822516076,4415.868009219944,1,1
2022,22,55000,1.5772538958171227,8.41202077769132,3,3
2022,22,70000,88.0853783642975,29.540828109977816,3,3
2022,24,04000,2407.159035699378,5327.192976453602,2,2
2022,24,30325,1651.996428115831,2990.177318535528,1,1
2022,25,07000,1784.3815930745031,3090.9459489897813,2,2
2022,25,09000,1664.5497693696102,3076.0268543542825,1,1
2022,25,11000,1191.061528288771,4078.4320374357844,1,1
2022,25,23000,2003.4601337064012,2334.5223093188665,1,1
2022,25,34550,1177.5125756526281,1590.834251195113,1,1
2022,25,37000,1389.264143214482,2948.482180987824,1,1
2022,25,37490,1681.0229203302433,2130.090508976384,1,1
2022,25,45000,2458.755714569668,3115.6827668455576,1,1
2022,25,45560,232.8920443625428,1389.4384588425492,1,1
2022,25,55745,1066.5372693873105,2384.6070052782206,1,1
2022,25,62535,517.0013919268245,1907.6854245376812,1,1
2022,25,67000,2955.4747110524454,4421.621969672579,1,1
2022,25,82000,1458.9281603988422,3241.0831035648,1,1
2022,26,03000,834.587942658899,2625.6791254827517,1,1
2022,26,21000,1061.6710019001237,2854.797350895641,1,1
2022,26,22000,3938.836691075666,7810.617993143704,1,1
2022,26,27440,864.0291041382447,1792.68088365525,1,1
2022,26,29000,2934.1705043792676,3463.102989140393,1,1
2022,26,34000,2797.1286648897503,4255.007673047411,1,1
2022,26,46000,2438.35519444887,4181.048979519586,1,1
2022,26,49000,893.3086128434181,2687.2998483060846,1,1
2022,26,69035,NA,NA,NA,NA
2022,26,74900,1848.7129961764358,4092.9218074552928,1,1
2022,26,76460,1226.970929537026,1955.975595166886,1,1
2022,26,80700,546.0594241138007,2382.700470345302,1,1
2022,26,84000,1591.7684070770918,2857.390250238116,1,1
2022,26,86000,1854.8215928118293,2368.936160177346,1,1
2022,26,88940,2212.896835739978,2911.4319970807487,1,1
2022,27,06616,711.5324279503384,5306.799336650083,1,1
2022,27,07966,1672.728984944262,5014.655507292439,1,1
2022,27,17000,988.7982298437283,4478.403171529986,1,1
2022,27,43000,2071.0883931436924,7656.069546965518,1,1
2022,27,51730,344.10270527290476,1967.0161915963863,1,1
2022,27,54880,730.6699324771614,3040.1827088574078,1,1
2022,27,58000,1359.7533726676295,6465.871777102776,1,1
2022,27,71428,268.69978424598605,2473.8911170233887,3,3
2022,28,36000,NA,NA,NA,NA
2022,29,15670,1760.2954696763147,4551.723044732587,1,1
2022,29,35000,1128.3117053134563,5019.718863015268,1,1
2022,29,38000,2215.994212958388,6806.691464508911,1,1
2022,29,41348,782.4787669078327,2924.4652406417113,1,1
2022,29,54074,712.2243397767493,1784.9169616117613,1,1
2022,29,65000,1880.0877799327557,11513.062969350844,1,1
2022,29,70000,2819.2783926382544,7188.242051719339,3,3
2022,30,06550,2028.302289633027,6640.021179746014,1,1
2022,31,28000,1801.5289246242226,5537.102753234595,1,1
2022,31,37000,9.811917800658625,28.20926367689355,3,3
2022,32,31900,1231.517026501039,2900.9976011041836,1,1
2022,32,40000,5942.605472717827,11478.285142710925,2,2
2022,32,51800,1290.4227677996532,3038.383165039277,3,3
2022,32,60600,1911.7935413807147,5087.180802123712,2,2
2022,32,68400,1601.4811386253182,3712.1036797037723,3,3
2022,33,45140,2110.625277084764,4402.9312308213875,1,1
2022,33,50260,1068.8013371012612,2222.271092882355,1,1
2022,34,13690,NA,NA,NA,NA
2022,34,21000,1480.8535731397192,3895.6252533814913,1,1
2022,34,36000,593.9582978752966,1848.9122921580138,3,3
2022,34,51000,1540.8891997852645,2892.746172992143,1,1
2022,34,57000,NA,NA,NA,NA
2022,34,74000,23.31908278274388,362.0009993892621,3,3
2022,35,02000,2311.9681593313317,8028.072121460987,1,1
2022,35,39380,2563.0656134012743,8964.438812649969,1,1
2022,35,63460,1306.1686040382938,3262.0674454485343,1,1
2022,35,70500,2007.6012645947706,7899.151991051965,2,2
2022,36,01000,3055.410664847731,6905.268226136501,3,3
2022,36,11000,2581.246747238767,6489.981495402763,2,2
2022,36,50617,257.3365665363488,1332.4590488444599,1,1
2022,36,51000,0,0.011597608897778328,3,3
2022,36,63000,2533.271403655115,7130.602108136802,1,1
2022,36,73000,NA,NA,NA,NA
2022,36,84000,598.7224711602631,1710.363237677567,1,1
2022,37,02140,2364.0535780991513,7872.351779710763,1,1
2022,37,10740,424.29094236047575,1765.7822506861849,1,1
2022,37,12000,1.3713580444434286,23.998765777760003,3,3
2022,37,14100,354.1083210708691,1570.228319172165,1,1
2022,37,19000,1664.9418854322864,5483.396340647813,1,1
2022,37,22920,1979.9038797874432,5783.504314867966,1,1
2022,37,25580,2090.1817279662596,6103.0825528747755,3,3
2022,37,28000,2207.5894509458212,6170.550669241795,1,1
2022,37,28080,2267.5040389560154,4760.279427492207,3,3
2022,37,31400,1128.6365229582896,4147.38871363477,1,1
2022,37,55000,1620.7786181815059,3423.505478854693,3,3
2022,37,74440,1676.1735352723354,4948.9878819494925,1,1
2022,37,75000,3310.0800974472195,6287.18881600827,2,2
2022,38,25700,2591.914796691774,6196.247221545881,1,1
2022,39,01000,3021.973690434271,5863.680080726114,3,3
2022,39,15000,2218.40903940169,5642.179557742739,1,1
2022,39,16000,5405.208375521444,7651.910952708814,3,3
2022,39,18000,1969.0863417212497,6018.9550877667325,1,1
2022,39,21000,3286.1148537926515,6125.050071009796,2,2
2022,39,61000,507.5260277712286,1312.866839564694,1,1
2022,39,77000,4558.048910587416,4231.336262140598,2,2
2022,40,09050,856.1149189842171,2628.745502770556,3,3
2022,40,23200,722.7283789932594,2729.0138937388233,1,1
2022,40,41850,2059.918921591246,3273.8978060490203,1,1
2022,40,52500,1192.6296583425346,4726.666196819132,3,3
2022,40,55000,1484.3896823905282,5167.9078180793085,3,3
2022,40,75000,2886.8421946992025,5891.6633085561425,1,1
2022,41,05350,830.3093671197491,3719.9909793550237,1,1
2022,41,05800,713.9840308923796,2849.9024557028215,1,1
2022,41,23850,1120.7603745297163,5323.753217730758,2,2
2022,41,31250,658.0048447478529,4157.67452103061,1,1
2022,41,34100,755.0744756687802,4106.479570780025,1,1
2022,41,47000,1171.3955038052818,6110.662972445318,1,1
2022,41,59000,1334.6210576984092,8598.655628144827,1,1
2022,41,64900,1111.7812396872903,7607.792710265485,1,1
2022,42,02000,NA,NA,NA,NA
2022,42,06088,120.17503755469923,227.28757102736594,3,3
2022,42,24000,1516.4617299053002,3881.8467508911062,3,3
2022,42,60000,2160.4209870901977,6614.139522272045,3,3
2022,42,61000,5.265877443284854,11.848224247390922,3,3
2022,42,63624,706.1236139152863,1256.8577499180772,3,3
2022,42,69000,1221.7711740826862,3154.2716010457307,3,3
2022,44,19180,465.5887581478032,1873.238925638824,1,1
2022,44,54640,1166.5957220389485,3547.6747898265403,1,1
2022,44,59000,1222.359855572833,4024.9848456895875,1,1
2022,44,74300,509.7664979524782,2426.82676394912,1,1
2022,45,13330,1125.6335022672713,3241.531074953321,1,1
2022,45,16000,1269.4327039794082,5153.779779750501,2,2
2022,45,48535,590.4667656275772,2247.512232668096,1,1
2022,45,50875,3152.347630771889,7360.373202021511,1,1
2022,46,59020,1710.4358302180444,4583.740518404765,1,1
2022,47,14000,2444.177220775782,7651.361369754203,2,2
2022,47,15160,1773.8649765907007,3377.967858376717,2,2
2022,47,27740,736.5777830921918,1898.8401291402606,2,2
2022,47,40000,2389.80073700725,5582.803859124243,3,3
2022,47,48000,4423.302493385204,10977.307321749704,3,3
2022,47,51560,2314.8540267253907,3868.731553812375,3,3
2022,47,52006,2577.535838901452,5811.697946069525,1,1
2022,48,01000,2179.556174617747,3262.2115293298302,3,3
2022,48,01924,428.6635560107735,1388.4147035393196,1,1
2022,48,03000,2568.876023158315,5218.107406667998,2,2
2022,48,04000,2011.0860067756291,3686.4403548945406,1,1
2022,48,05000,1943.5359141391898,5224.889950135775,2,2
2022,48,06128,1439.9223199801063,4699.878032895594,1,1
2022,48,07000,3344.592530526389,5516.133818613461,1,1
2022,48,10768,1885.5715805966875,3188.7871058134,3,3
2022,48,10912,475.1237915585947,941.9948125442113,1,1
2022,48,13024,724.9553989900517,2200.5684738895106,1,1
2022,48,13552,778.0572147123546,1595.4102483495756,1,1
2022,48,15976,880.8561157649169,3239.4915774879414,1,1
2022,48,16432,1784.2660178426604,3399.837793998378,1,1
2022,48,17000,2389.2084429396737,4862.74559162251,2,2
2022,48,19000,1999.781646294676,5113.397845064207,3,3
2022,48,19972,1679.9988753145603,3824.63342283955,1,1
2022,48,22660,2109.662850124797,3924.170991640585,2,2
2022,48,24000,1402.579221803329,2518.3813485611677,1,1
2022,48,26232,258.3844447344382,1327.156466135978,1,1
2022,48,27000,1279.4931775144025,3738.2267918149637,2,2
2022,48,27684,592.3543238896449,2144.2533712730424,1,1
2022,48,29000,1325.678411316827,3340.6276380385693,1,1
2022,48,30464,743.1100117093051,2645.491917538106,1,1
2022,48,35000,2728.009500695263,6425.424376146704,3,3
2022,48,37000,1486.8882421694213,3967.6500811885694,2,2
2022,48,39148,1804.0700549093087,2938.688942670518,1,1
2022,48,41464,1284.7982514209164,1986.345101510813,2,2
2022,48,41980,812.5567335571831,2167.111722144374,1,1
2022,48,42508,1201.3309018779794,3240.0742233739643,1,1
2022,48,43888,1517.4746884735202,4074.1822429906547,1,1
2022,48,45000,2803.3618652930013,7134.280955885201,3,3
2022,48,45384,1792.9961743809642,3136.1668138058603,1,1
2022,48,45744,616.8433931484502,1712.3776508972267,1,1
2022,48,47892,1624.7432062580717,4654.74206867016,3,3
2022,48,48072,2114.1218205147557,2753.4153521020453,1,1
2022,48,48768,1533.4382834820126,2754.358346452102,1,1
2022,48,50820,1102.2335014463454,2790.532620734894,1,1
2022,48,53388,2172.8582393055326,3053.2936931532467,1,1
2022,48,56000,1560.8816890187225,3834.152171026424,1,1
2022,48,56348,785.6810038721702,2429.3449444881826,1,1
2022,48,57200,1369.6905607170734,2316.388448271521,1,1
2022,48,58016,665.7355026180215,2753.133905133568,1,1
2022,48,61796,482.7930850478134,2925.5566943072768,1,1
2022,48,63500,1193.7077159340886,3576.1424480139463,1,1
2022,48,64472,1916.0749129971232,4562.370501498663,1,1
2022,48,65000,2401.045334248254,7287.8722688982625,3,3
2022,48,70808,745.84154728054,2390.1450802619984,1,1
2022,48,72176,1499.8861907443124,2493.0216956381105,2,2
2022,48,74144,1661.0296880871851,3634.9116873355883,2,2
2022,48,76000,1972.3220320893665,4575.758653811946,3,3
2022,48,79000,2486.2902753654303,4810.600886009251,1,1
2022,49,43660,1053.5202995374789,2996.5983897413307,1,1
2022,49,44320,121.9037738295941,417.5852677992478,1,1
2022,49,55980,2061.000069161076,4591.142771514858,1,1
2022,49,57300,885.6848609680742,3007.209062821833,1,1
2022,49,62470,695.8041958041958,2439.6853146853146,1,1
2022,49,65330,831.8256493438975,2853.1619772495687,1,1
2022,49,67000,3187.773576656117,10331.943816484407,2,2
2022,49,67440,749.7255188999843,3483.034453913316,1,1
2022,49,70850,514.6061087073401,2365.6519624158323,1,1
2022,49,82950,965.7767887062545,3685.2461270116773,1,1
2022,49,83470,1374.6867528876344,4762.796324567215,1,1
2022,51,01000,1224.6659136769167,3451.273525641839,1,1
2022,51,16000,1559.4862397093557,3862.0241642172296,1,1
2022,51,35000,1605.4862006894189,4596.369254538432,2,2
2022,51,47672,1990.7536063461587,4010.560088927065,1,1
2022,51,56000,2081.375122894586,4035.804189760045,1,1
2022,51,57000,1939.8834466373808,6610.879720474484,1,1
2022,51,64000,2141.0087899449604,7499.1785098168075,1,1
2022,51,67000,1400.2667594015081,5598.425855412883,1,1
2022,51,68000,3015.7338252043583,6583.814621067803,1,1
2022,51,76432,1897.6132242557142,3170.068314076073,1,1
2022,51,82000,837.3007206813716,2575.889932299629,1,1
2022,53,03180,1332.5858706188758,6595.190544596661,1,1
2022,53,05210,559.7386558304449,4684.408323705563,1,1
2022,53,05280,1213.9721738749686,13096.450034481628,1,1
2022,53,22640,1116.8547637734896,7900.078486562559,1,1
2022,53,23515,1178.5491999116591,6658.70259200514,1,1
2022,53,35275,1561.623897975496,7302.291733772354,1,1
2022,53,35415,1576.5449178435886,8763.843780748544,1,1
2022,53,35940,472.74900831386185,3975.438787154268,1,1
2022,53,53545,1106.4523643139996,4490.514273882547,1,1
2022,53,57745,771.67671206872,7032.4142185942765,1,1
2022,53,63000,1642.7920931441881,7984.448743062579,1,1
2022,53,67000,2417.0549573977064,10346.960802379763,1,1
2022,53,67167,1229.7491350314665,7369.821031023217,1,1
2022,53,70000,2205.8622293987246,13694.04380707372,1,1
2022,53,74060,2384.8977451494493,9462.506554798112,2,2
2022,53,80010,1849.8615187466414,4899.549419205489,3,3
2022,55,02375,1123.3412748060107,3495.135293413014,1,1
2022,55,31000,1251.333695224903,3143.7770248769257,2,2
2022,55,39225,1085.5035027589881,1893.6005548129012,1,1
2022,55,48000,853.9528370748857,3871.6501065113434,3,3
2022,55,53000,2347.640585453664,4758.4244870477705,3,3
2022,55,66000,1132.299588137322,2456.9739067563555,1,1
