year,state,county,rate_juv_arrest,rate_juv_arrest_quality
2021,30,049,2714.6105741898805,1
2021,30,051,0,1
2021,30,053,467.5628287551139,3
2021,30,055,0,1
2021,30,057,950.5703422053232,1
2021,30,059,0,1
2021,30,061,249.37655860349128,1
2021,30,063,2790.401745137248,1
2021,30,065,1531.7286652078774,3
2021,30,067,974.6588693957115,1
2021,30,069,3125,1
2021,30,071,3102.6252983293557,3
2021,30,073,0,3
2021,30,075,0,1
2021,30,077,2745.098039215686,1
2021,30,079,0,1
2021,30,081,1054.6970811871474,3
2021,30,083,570.2066999287242,3
2021,30,085,10892.970234325521,3
2021,30,087,643.9742410303588,1
2021,30,089,0,3
2021,30,091,5238.0952380952385,3
2021,30,093,6645.1612903225805,1
2021,30,095,1814.3009605122732,1
2021,30,097,5013.927576601671,1
2021,30,099,925.9259259259259,3
2021,30,101,1442.3076923076924,3
2021,30,103,NA,NA
2021,30,105,353.7735849056604,3
2021,30,107,0,1
2021,30,109,704.2253521126761,3
2021,30,111,3545.4596696916747,1
2021,31,001,4530.648504589873,1
2021,31,003,0,3
2021,31,005,NA,NA
2021,31,007,NA,NA
2021,31,009,NA,NA
2021,31,011,0,3
2021,31,013,830.8157099697885,1
2021,31,015,0,3
2021,31,017,456.62100456621005,3
2021,31,019,7050.197405527354,3
2021,31,021,0,3
2021,31,023,1691.3319238900635,3
2021,31,025,902.7777777777777,3
2021,31,027,815.4943934760449,3
2021,31,029,0,3
2021,31,031,303.030303030303,1
2021,31,033,1709.4017094017095,1
2021,31,035,1474.9262536873157,1
2021,31,037,2947.0864032150034,1
2021,31,039,1661.7790811339198,3
2021,31,041,687.2852233676975,1
2021,31,043,3069.410533658877,3
2021,31,045,2363.3677991137374,3
2021,31,047,3828.658074298711,1
2021,31,049,0,3
2021,31,051,0,3
2021,31,053,3029.612756264237,3
2021,31,055,425.74391956157433,3
2021,31,057,495.0495049504951,3
2021,31,059,173.01038062283737,3
2021,31,061,0,3
2021,31,063,3139.013452914798,3
2021,31,065,886.9179600886918,3
2021,31,067,3312.101910828025,1
2021,31,069,0,3
2021,31,071,3141.3612565445023,1
2021,31,073,3398.0582524271845,1
2021,31,075,0,1
2021,31,077,0,3
2021,31,079,6214.479861625896,2
2021,31,081,303.3367037411527,1
2021,31,083,0,3
2021,31,085,NA,NA
2021,31,087,0,1
2021,31,089,157.85319652722967,3
2021,31,091,0,1
2021,31,093,128.36970474967907,1
2021,31,095,2411.3475177304963,3
2021,31,097,189.75332068311195,3
2021,31,099,1484.6235418875929,1
2021,31,101,6413.612565445026,1
2021,31,103,NA,NA
2021,31,105,0,1
2021,31,107,97.46588693957115,3
2021,31,109,3487.353056722372,1
2021,31,111,5408.936503788868,1
2021,31,113,0,1
2021,31,115,NA,NA
2021,31,117,NA,NA
2021,31,119,6532.066508313539,3
2021,31,121,770.2182284980745,1
2021,31,123,1541.8502202643172,3
2021,31,125,265.9574468085106,3
2021,31,127,813.0081300813009,3
2021,31,129,0,1
2021,31,131,3209.0608777725342,3
2021,31,133,0,1
2021,31,135,2588.9967637540453,3
2021,31,137,1018.3299389002037,3
2021,31,139,0,3
2021,31,141,3785.166240409207,3
2021,31,143,0,3
2021,31,145,5745.212323064113,1
2021,31,147,1792.573623559539,3
2021,31,149,NA,NA
2021,31,151,2808.3700440528632,3
2021,31,153,1307.6423468283178,3
2021,31,155,1216.54501216545,3
2021,31,157,168.5122773230621,2
2021,31,159,204.08163265306123,1
2021,31,161,3416.8564920273348,3
2021,31,163,847.457627118644,3
2021,31,165,0,1
2021,31,167,5663.189269746647,3
2021,31,169,0,1
2021,31,171,0,1
2021,31,173,1577.5635407537247,3
2021,31,175,227.7904328018223,1
2021,31,177,1410.721483272874,1
2021,31,179,1925.0253292806485,1
2021,31,181,0,3
2021,31,183,NA,NA
2021,31,185,0,3
2021,32,001,1859.0240123934932,1
2021,32,003,1256.3545748779006,2
2021,32,005,5765.856104286789,3
2021,32,007,1789.1373801916934,3
2021,32,009,NA,NA
2021,32,011,369.00369003690037,1
2021,32,013,2846.6483011937557,3
2021,32,015,1023.3918128654971,1
2021,32,017,NA,NA
2021,32,019,2419.7884925613907,3
2021,32,021,0,3
2021,32,023,771.1374277058661,1
2021,32,027,0,3
2021,32,029,392.156862745098,1
2021,32,031,2953.69211514393,2
2021,32,033,920.5983889528193,3
2021,32,510,3754.0805223068555,1
2021,33,001,2050.702405942193,1
2021,33,003,1878.803916379995,2
2021,33,005,1269.1466083150985,3
2021,33,007,1002.5993316004456,3
2021,33,009,1890.5191873589165,3
2021,33,011,1474.1839762611276,2
2021,33,013,1992.03187250996,2
2021,33,015,1954.680858185226,1
2021,33,017,1595.8794224436378,1
2021,33,019,495.95405899243013,3
2021,34,001,140.97570024114265,3
2021,34,003,65.06832173782472,3
2021,34,005,4.316391496708752,3
2021,34,007,112.09320274168948,3
2021,34,009,487.8048780487805,3
2021,34,011,302.6496116948378,3
2021,34,013,430.6266923302776,2
2021,34,015,34.93727171669049,3
2021,34,017,153.88381771762317,2
2021,34,019,NA,NA
2021,34,021,142.6133903786895,3
2021,34,023,41.07900862659181,2
2021,34,025,20.849156353780398,3
2021,34,027,43.04536607276538,3
2021,34,029,13.28511329249391,2
2021,34,031,36.66009112651223,3
2021,34,033,NA,NA
2021,34,035,150.20847900965995,3
2021,34,037,173.92514261861695,3
2021,34,039,181.5523529506274,3
2021,34,041,NA,NA
2021,35,001,273.8643101160394,2
2021,35,003,NA,NA
2021,35,005,88.03924034712615,3
2021,35,006,153.31544653123802,3
2021,35,007,90.57971014492753,3
2021,35,009,NA,NA
2021,35,011,NA,NA
2021,35,013,1320.4896648605259,2
2021,35,015,781.3500704495964,3
2021,35,017,NA,NA
2021,35,019,NA,NA
2021,35,021,NA,NA
2021,35,023,NA,NA
2021,35,025,217.735550277118,3
2021,35,027,NA,NA
2021,35,028,NA,NA
2021,35,029,NA,NA
2021,35,031,442.78264292039756,1
2021,35,033,NA,NA
2021,35,035,NA,NA
2021,35,037,113.50737797956867,3
2021,35,039,105.13036164844407,3
2021,35,041,0,3
2021,35,043,28.223075186272297,3
2021,35,045,572.5543310964723,1
2021,35,047,NA,NA
2021,35,049,7.433286255853713,3
2021,35,051,107.99136069114472,3
2021,35,053,127.38853503184713,3
2021,35,055,NA,NA
2021,35,057,NA,NA
2021,35,059,NA,NA
2021,35,061,279.91602519244225,3
2021,36,001,151.24686439427475,3
2021,36,003,NA,NA
2021,36,005,NA,NA
2021,36,007,891.8679370706848,2
2021,36,009,784.313725490196,3
2021,36,011,596.9734832708593,3
2021,36,013,701.2393998695368,3
2021,36,015,NA,NA
2021,36,017,NA,NA
2021,36,019,NA,NA
2021,36,021,129.48575656677764,3
2021,36,023,NA,NA
2021,36,025,NA,NA
2021,36,027,159.90902952986744,3
2021,36,029,210.6383701572993,3
2021,36,031,NA,NA
2021,36,033,84.72781190425758,3
2021,36,035,NA,NA
2021,36,037,491.8320744774284,3
2021,36,039,NA,NA
2021,36,041,NA,NA
2021,36,043,629.0349279920543,3
2021,36,045,284.2170707878142,2
2021,36,047,NA,NA
2021,36,049,68.46970215679562,3
2021,36,051,573.6137667304016,3
2021,36,053,0,3
2021,36,055,211.9943468174182,3
2021,36,057,271.1076684740511,3
2021,36,059,39.25417075564279,3
2021,36,061,NA,NA
2021,36,063,421.56862745098033,3
2021,36,065,843.5024619995719,2
2021,36,067,NA,NA
2021,36,069,NA,NA
2021,36,071,91.3374711975588,3
2021,36,073,NA,NA
2021,36,075,434.7826086956522,3
2021,36,077,63.505503810330225,3
2021,36,079,28.683430538292377,3
2021,36,081,NA,NA
2021,36,083,NA,NA
2021,36,085,NA,NA
2021,36,087,110.58379025941113,3
2021,36,089,248.8991001340226,3
2021,36,091,201.64062141973326,3
2021,36,093,470.28086218158063,2
2021,36,095,NA,NA
2021,36,097,NA,NA
2021,36,099,421.3060487511285,3
2021,36,101,NA,NA
2021,36,103,1.2579407509906284,3
2021,36,105,NA,NA
2021,36,107,NA,NA
2021,36,109,14.17836381681554,3
2021,36,111,165.75290067576182,3
2021,36,113,391.79104477611935,2
2021,36,115,0,3
2021,36,117,NA,NA
2021,36,119,33.82060050355116,3
2021,36,121,284.3111915223572,3
2021,36,123,991.2314144109797,3
2021,37,001,193.67332950621565,1
2021,37,003,878.2629909734081,1
2021,37,005,NA,NA
2021,37,007,1449.2753623188405,3
2021,37,009,252.4190155658393,1
2021,37,011,2784.2227378190255,3
2021,37,013,795.0530035335688,3
2021,37,015,309.3580819798917,3
2021,37,017,0,3
2021,37,019,10.318852543597153,3
2021,37,021,30.433459414808052,2
2021,37,023,9.964850622930635,2
2021,37,025,420.25394866574953,2
2021,37,027,196.78989403416517,2
2021,37,029,223.98078858404153,1
2021,37,031,1748.309417779977,1
2021,37,033,0,3
2021,37,035,213.43055904659275,2
2021,37,037,365.8696216586328,1
2021,37,039,79.20792079207921,1
2021,37,041,722.2586999343401,1
2021,37,043,NA,NA
2021,37,045,222.59421879888777,3
2021,37,047,59.23000987166831,3
2021,37,049,289.82395878059253,2
2021,37,051,518.9220183486239,2
2021,37,053,108.8139281828074,1
2021,37,055,193.21004692243997,1
2021,37,057,804.6108597242073,2
2021,37,059,43.56349379220214,3
2021,37,061,98.05844283192783,3
2021,37,063,619.1187163516171,2
2021,37,065,319.3490980369813,2
2021,37,067,1234.0939333602298,2
2021,37,069,986.9956463885643,3
2021,37,071,357.3813399929824,2
2021,37,073,0,3
2021,37,075,0,3
2021,37,077,692.8778601353529,1
2021,37,079,502.26017076845807,3
2021,37,081,731.6202294550374,2
2021,37,083,583.2549388523048,3
2021,37,085,188.44629280655013,2
2021,37,087,74.78033277248083,2
2021,37,089,104.75192838777261,2
2021,37,091,1830.6636155606407,3
2021,37,093,0,3
2021,37,095,NA,NA
2021,37,097,2235.124669649258,3
2021,37,099,92.92561543721136,1
2021,37,101,179.59243512681425,3
2021,37,103,0,3
2021,37,105,150.91233365345042,3
2021,37,107,462.198745460548,3
2021,37,109,623.4691605433089,3
2021,37,111,725.1631617113851,3
2021,37,113,144.58282446717564,1
2021,37,115,112.48593925759282,3
2021,37,117,364.07766990291265,3
2021,37,119,1598.7332455864582,2
2021,37,121,0,3
2021,37,123,110.98779134295228,1
2021,37,125,718.4986595174263,3
2021,37,127,312.56160225057795,2
2021,37,129,1506.1186068402887,2
2021,37,131,0,3
2021,37,133,722.5842436532369,1
2021,37,135,374.59386333510986,1
2021,37,137,396.4321110009911,3
2021,37,139,899.7925353340872,1
2021,37,141,18.154694451563042,3
2021,37,143,469.4835680751174,3
2021,37,145,480.7692307692308,1
2021,37,147,783.8164947265287,2
2021,37,149,492.9143561306223,1
2021,37,151,394.563493797815,2
2021,37,153,236.02033405954975,3
2021,37,155,616.5154037226806,2
2021,37,157,895.0827101744845,1
2021,37,159,1164.2184686590688,2
2021,37,161,623.0031948881789,3
2021,37,163,1300.7660066483595,3
2021,37,165,2238.815829763793,3
2021,37,167,246.9898116702686,3
2021,37,169,23.88855264768212,3
2021,37,171,13.670539986329459,3
2021,37,173,651.0416666666667,1
2021,37,175,1513.8772077375945,1
2021,37,177,0,3
2021,37,179,590.7958988130607,1
2021,37,181,857.6329331046312,1
2021,37,183,350.7150927162744,2
2021,37,185,61.05006105006105,3
2021,37,187,65.96306068601582,3
2021,37,189,31.78639542275906,2
2021,37,191,255.88921502220217,2
2021,37,193,296.91211401425176,2
2021,37,195,1539.4990647105367,3
2021,37,197,147.34774066797644,3
2021,37,199,61.766522544780734,1
2021,38,001,0,1
2021,38,003,4389.312977099236,1
2021,38,005,207.4688796680498,1
2021,38,007,0,3
2021,38,009,567.3758865248227,3
2021,38,011,0,3
2021,38,013,623.0529595015577,1
2021,38,015,7489.280609814197,2
2021,38,017,5290.761339404069,2
2021,38,019,0,3
2021,38,021,345.42314335060445,1
2021,38,023,632.9113924050632,3
2021,38,025,1415.0943396226417,1
2021,38,027,1327.433628318584,3
2021,38,029,784.313725490196,3
2021,38,031,313.4796238244514,1
2021,38,033,15972.22222222222,1
2021,38,035,5990.43919928294,2
2021,38,037,0,3
2021,38,039,0,3
2021,38,041,606.060606060606,1
2021,38,043,0,1
2021,38,045,2427.1844660194174,3
2021,38,047,1020.408163265306,3
2021,38,049,2767.5276752767527,3
2021,38,051,2822.5806451612902,3
2021,38,053,1409.2446448703495,3
2021,38,055,4260.089686098655,1
2021,38,057,2307.6923076923076,3
2021,38,059,8203.368683718028,3
2021,38,061,805.7296329453895,2
2021,38,063,0,1
2021,38,065,0,1
2021,38,067,878.4773060029282,1
2021,38,069,1418.4397163120568,1
2021,38,071,19073.869900771777,1
2021,38,073,693.2409012131716,3
2021,38,075,0,3
2021,38,077,3960.964408725603,1
2021,38,079,378.25059101654847,2
2021,38,081,563.3802816901409,3
2021,38,083,0,1
2021,38,085,1566.5796344647517,1
2021,38,087,0,1
2021,38,089,6072.758521913492,3
2021,38,091,0,1
2021,38,093,12320,1
2021,38,095,0,3
2021,38,097,119.18951132300357,3
2021,38,099,5070.118662351672,1
2021,38,101,4254.087686297207,1
2021,38,103,0,3
2021,38,105,6247.269550021844,1
2021,39,001,0,3
2021,39,003,834.2022940563087,2
2021,39,005,818.9191185551343,3
2021,39,007,365.4900452053477,3
2021,39,009,920.5208801077683,3
2021,39,011,282.11397404551434,3
2021,39,013,1303.5082072738976,3
2021,39,015,99.08838684106222,3
2021,39,017,520.1844567821485,3
2021,39,019,122.54901960784314,3
2021,39,021,3893.6170212765956,1
2021,39,023,582.9903978052126,2
2021,39,025,1548.6478185579153,3
2021,39,027,200.13342228152104,1
2021,39,029,467.0494801797846,3
2021,39,031,308.4832904884319,3
2021,39,033,236.85457129322597,3
2021,39,035,493.21218774834705,2
2021,39,037,116.88094840540991,3
2021,39,039,4615.756404059932,3
2021,39,041,639.087891901085,2
2021,39,043,1290.638614453003,3
2021,39,045,494.94824116330676,2
2021,39,047,2146.4275213172596,3
2021,39,049,1019.041213104929,2
2021,39,051,195.8667834492546,3
2021,39,053,530.4101838755304,3
2021,39,055,273.68235190253375,3
2021,39,057,1409.00940982324,3
2021,39,059,166.03415559772296,3
2021,39,061,1420.8960789271898,2
2021,39,063,726.1268666940676,3
2021,39,065,134.22818791946307,2
2021,39,067,1026.694045174538,3
2021,39,069,1856.1484918793503,3
2021,39,071,476.38773819386915,3
2021,39,073,264.3754130865829,3
2021,39,075,58.33084862179338,3
2021,39,077,344.25265150814687,3
2021,39,079,898.8112496375761,2
2021,39,081,891.5080084617709,2
2021,39,083,95.32617480643542,1
2021,39,085,631.5883111684384,3
2021,39,087,326.57270539704365,3
2021,39,089,238.3156677184503,3
2021,39,091,2125.2586044762083,3
2021,39,093,1830.3159515446227,2
2021,39,095,1623.1835367022275,2
2021,39,097,1091.6073430869997,3
2021,39,099,1277.7898871902237,2
2021,39,101,1274.074074074074,3
2021,39,103,679.8610061942892,3
2021,39,105,36.54970760233918,3
2021,39,107,59.594755661501786,2
2021,39,109,2957.629257748247,2
2021,39,111,311.28404669260703,3
2021,39,113,4430.603837943277,3
2021,39,115,586.1664712778429,3
2021,39,117,74.90636704119851,3
2021,39,119,1680.5787423483584,2
2021,39,121,0,3
2021,39,123,818.8061278394084,3
2021,39,125,0,3
2021,39,127,52.15123859191656,3
2021,39,129,846.740050804403,3
2021,39,131,98.81422924901185,3
2021,39,133,1083.431274399458,3
2021,39,135,884.1923657537202,3
2021,39,137,0,3
2021,39,139,3420.7878647163534,2
2021,39,141,1042.054335690361,3
2021,39,143,1030.6242638398116,3
2021,39,145,227.211975407645,3
2021,39,147,732.1641409841648,3
2021,39,149,1492.7905004240881,3
2021,39,151,1532.46885933978,2
2021,39,153,1222.0034945750756,2
2021,39,155,726.1083476693102,2
2021,39,157,245.22325533871464,3
2021,39,159,147.51771043035848,3
2021,39,161,4173.303599872571,3
2021,39,163,0,3
2021,39,165,191.22312228673778,3
2021,39,167,594.7464067404593,3
2021,39,169,199.77724089006145,3
2021,39,171,0,3
2021,39,173,381.02959059586544,3
2021,39,175,2274.7952684258416,3
2021,40,001,273.6512900703675,1
2021,40,003,195.3125,3
2021,40,005,128.04097311139563,1
2021,40,007,143.0615164520744,1
2021,40,009,642.9489927132447,3
2021,40,011,775.2750584353417,3
2021,40,013,638.3855024711697,2
2021,40,015,537.8044922492882,2
2021,40,017,2162.594349823113,1
2021,40,019,483.8978808610045,2
2021,40,021,59.53562214725144,1
2021,40,023,418.41004184100416,2
2021,40,025,1730.1038062283737,3
2021,40,027,2177.780449024485,2
2021,40,029,342.4657534246575,1
2021,40,031,1059.7073942269672,1
2021,40,033,0,3
2021,40,035,2340.702210663199,3
2021,40,037,269.5070388637664,1
2021,40,039,515.1441106680046,3
2021,40,041,183.4862385321101,3
2021,40,043,0,1
2021,40,045,0,3
2021,40,047,1179.0512750205648,1
2021,40,049,1174.9247521684017,1
2021,40,051,804.8349759957235,2
2021,40,053,213.21961620469082,3
2021,40,055,416.6666666666667,1
2021,40,057,615.3846153846154,1
2021,40,059,0,3
2021,40,061,571.8370264474624,1
2021,40,063,333.33333333333337,2
2021,40,065,1400.2333722287049,3
2021,40,067,311.52647975077883,3
2021,40,069,254.2372881355932,3
2021,40,071,4172.223280624881,2
2021,40,073,186.62347973106637,2
2021,40,075,0,2
2021,40,077,0,3
2021,40,079,159.23566878980893,2
2021,40,081,213.82046395075992,3
2021,40,083,202.2058823529412,2
2021,40,085,159.7444089456869,1
2021,40,087,37.539392076453986,2
2021,40,089,364.55412226584406,2
2021,40,091,0,1
2021,40,093,0,3
2021,40,095,395.92760180995475,3
2021,40,097,978.0534351145039,2
2021,40,099,1885.5656697009101,1
2021,40,101,257.487464426074,2
2021,40,103,1028.2776349614396,3
2021,40,105,304.8780487804878,1
2021,40,107,386.39245643980115,3
2021,40,109,1705.5823940776365,2
2021,40,111,535.2690332896171,2
2021,40,113,1180.1182580327,2
2021,40,115,971.7314487632508,2
2021,40,117,2528.619235484133,2
2021,40,119,1478.903871248369,2
2021,40,121,338.29499323410016,2
2021,40,123,727.9786459597185,3
2021,40,125,1127.28671057179,1
2021,40,127,92.16589861751152,1
2021,40,129,0,3
2021,40,131,509.39185428640354,1
2021,40,133,327.8688524590164,3
2021,40,135,1553.7041206935376,3
2021,40,137,438.13895263926565,1
2021,40,139,858.0622095101895,3
2021,40,141,1740.294511378849,1
2021,40,143,777.9126449785905,2
2021,40,145,955.0235966436243,2
2021,40,147,711.5206613395103,2
2021,40,149,870.9299713999764,3
2021,40,151,0,1
2021,40,153,5080.831408775982,3
2021,41,001,3066.6666666666665,1
2021,41,003,1321.4089085388157,1
2021,41,005,621.6075034343895,2
2021,41,007,1186.7905056759546,1
2021,41,009,426.4825345247766,1
2021,41,011,145.11155450752767,3
2021,41,013,2325.5813953488373,1
2021,41,015,1569.9658703071673,3
2021,41,017,1564.1525187865293,1
2021,41,019,2873.003506038177,1
2021,41,021,2259.8870056497176,1
2021,41,023,0,3
2021,41,025,0,3
2021,41,027,1487.1236851650344,1
2021,41,029,1281.6390279755615,1
2021,41,031,2084.8056537102475,1
2021,41,033,1225.4901960784314,1
2021,41,035,1735.6268402293508,3
2021,41,037,1184.2105263157896,1
2021,41,039,862.3808949463274,2
2021,41,041,1517.97603195739,2
2021,41,043,920.3919081802836,1
2021,41,045,879.3624622148942,3
2021,41,047,591.5892482894745,2
2021,41,049,1355.206847360913,1
2021,41,051,158.45694926704147,1
2021,41,053,1500.257752444592,1
2021,41,055,549.4505494505495,1
2021,41,057,1213.8970280452072,1
2021,41,059,1969.3654266958426,1
2021,41,061,3589.5435037065936,1
2021,41,063,3561.643835616438,1
2021,41,065,917.1195652173914,1
2021,41,067,569.4156049296408,2
2021,41,069,NA,NA
2021,41,071,1194.557044185313,1
2021,42,001,145.02562119307743,3
2021,42,003,51.843138522524406,3
2021,42,005,NA,NA
2021,42,007,53.24813631522897,3
2021,42,009,0,3
2021,42,011,NA,NA
2021,42,013,NA,NA
2021,42,015,NA,NA
2021,42,017,NA,NA
2021,42,019,NA,NA
2021,42,021,NA,NA
2021,42,023,NA,NA
2021,42,025,NA,NA
2021,42,027,NA,NA
2021,42,029,NA,NA
2021,42,031,NA,NA
2021,42,033,NA,NA
2021,42,035,NA,NA
2021,42,037,NA,NA
2021,42,039,0,3
2021,42,041,521.2856962530948,2
2021,42,043,58.34906469881586,3
2021,42,045,NA,NA
2021,42,047,NA,NA
2021,42,049,99.19905944595487,2
2021,42,051,0,3
2021,42,053,NA,NA
2021,42,055,276.7763972966206,3
2021,42,057,NA,NA
2021,42,059,NA,NA
2021,42,061,NA,NA
2021,42,063,NA,NA
2021,42,065,NA,NA
2021,42,067,NA,NA
2021,42,069,377.4974680047878,2
2021,42,071,6.713436944043503,3
2021,42,073,NA,NA
2021,42,075,69.66875672936855,3
2021,42,077,NA,NA
2021,42,079,NA,NA
2021,42,081,NA,NA
2021,42,083,NA,NA
2021,42,085,9.552010698251982,3
2021,42,087,NA,NA
2021,42,089,NA,NA
2021,42,091,NA,NA
2021,42,093,NA,NA
2021,42,095,NA,NA
2021,42,097,NA,NA
2021,42,099,NA,NA
2021,42,101,727.8241091736163,2
2021,42,103,NA,NA
2021,42,105,NA,NA
2021,42,107,NA,NA
2021,42,109,NA,NA
2021,42,111,NA,NA
2021,42,113,NA,NA
2021,42,115,NA,NA
2021,42,117,NA,NA
2021,42,119,0,3
2021,42,121,NA,NA
2021,42,123,NA,NA
2021,42,125,0.7908637409015055,3
2021,42,127,NA,NA
2021,42,129,NA,NA
2021,42,131,NA,NA
2021,42,133,NA,NA
2021,44,001,1484.0851396211676,1
2021,44,003,1114.3977436885189,1
2021,44,005,3327.7404921700227,1
2021,44,007,1358.9435774309725,1
2021,44,009,1498.8290398126464,3
2021,45,001,1192.933008749483,3
2021,45,003,1151.753229598539,3
2021,45,005,0,3
2021,45,007,1360.8655268376153,2
2021,45,009,1022.8166797797011,3
2021,45,011,1702.1276595744682,1
2021,45,013,2782.0710973724886,2
2021,45,015,2548.7742925231946,2
2021,45,017,157.85319652722967,3
2021,45,019,1843.707014199249,2
2021,45,021,311.04199066874025,3
2021,45,023,1248.1857764876634,3
2021,45,025,1450.5494505494507,3
2021,45,027,333.667000333667,3
2021,45,029,2020.4539785482666,1
2021,45,031,2822.228687809136,2
2021,45,033,433.9022273647671,3
2021,45,035,1299.041851103719,2
2021,45,037,419.5830135311358,3
2021,45,039,736.9875633348687,3
2021,45,041,2545.1559934318557,2
2021,45,043,2600.896860986547,3
2021,45,045,1776.4953726820174,2
2021,45,047,3785.8826792400496,2
2021,45,049,1109.3502377179082,3
2021,45,051,2070.552147239264,2
2021,45,053,837.5209380234505,1
2021,45,055,235.47880690737833,1
2021,45,057,1523.17880794702,3
2021,45,059,2534.626074520134,3
2021,45,061,59.52380952380953,3
2021,45,063,821.2655481457616,2
2021,45,065,152.20700152207002,1
2021,45,067,611.1289803795432,3
2021,45,069,1598.721023181455,1
2021,45,071,1684.3741902047161,3
2021,45,073,999.6001599360256,2
2021,45,075,283.7684449489217,3
2021,45,077,742.7991555496341,2
2021,45,079,974.0757524407821,2
2021,45,081,475.9008002551663,3
2021,45,083,515.1079777845908,2
2021,45,085,987.3549281136325,2
2021,45,087,1869.8578908002992,3
2021,45,089,491.80327868852464,3
2021,45,091,1916.3156060942001,2
2021,46,003,0,1
2021,46,005,2771.966527196653,3
2021,46,007,2377.41456166419,1
2021,46,009,0,3
2021,46,011,1217.329036877909,3
2021,46,013,3324.3043585323812,1
2021,46,015,0,3
2021,46,017,1823.70820668693,3
2021,46,019,588.2352941176471,3
2021,46,021,NA,NA
2021,46,023,773.1958762886599,3
2021,46,025,0,3
2021,46,027,1055.8069381598793,3
2021,46,029,9297.971918876754,1
2021,46,031,0,3
2021,46,033,1372.21269296741,3
2021,46,035,10065.543071161048,1
2021,46,037,899.5502248875562,3
2021,46,039,986.1932938856016,1
2021,46,041,9733.333333333332,3
2021,46,043,NA,NA
2021,46,045,0,1
2021,46,047,5000,3
2021,46,049,0,1
2021,46,051,NA,NA
2021,46,053,1363.6363636363635,3
2021,46,055,NA,NA
2021,46,057,328.58707557502737,3
2021,46,059,0,3
2021,46,061,0,1
2021,46,063,0,3
2021,46,065,2765.486725663717,1
2021,46,067,1226.993865030675,3
2021,46,069,NA,NA
2021,46,071,NA,NA
2021,46,073,0,1
2021,46,075,2061.855670103093,1
2021,46,077,1346.1538461538462,3
2021,46,079,98.32841691248771,1
2021,46,081,1331.04336625161,2
2021,46,083,4143.413862311137,2
2021,46,085,6431.535269709543,3
2021,46,087,0,3
2021,46,089,621.1180124223602,3
2021,46,091,0,1
2021,46,093,4805.284358669412,2
2021,46,095,0,1
2021,46,097,0,1
2021,46,099,4393.922081402905,2
2021,46,101,2469.135802469136,3
2021,46,102,5223.880597014925,3
2021,46,103,6784.985019851536,2
2021,46,105,0,3
2021,46,107,438.59649122807014,3
2021,46,109,4218.362282878412,3
2021,46,111,0,3
2021,46,115,1632.6530612244899,3
2021,46,117,0,3
2021,46,119,0,1
2021,46,121,6491.885143570537,1
2021,46,123,7630.522088353414,1
2021,46,125,279.58993476234855,3
2021,46,127,101.9026628097975,2
2021,46,129,2127.659574468085,3
2021,46,135,497.10024855012426,3
2021,46,137,NA,NA
2021,47,001,2320.1186173806186,1
2021,47,003,3427.3172378862064,3
2021,47,005,258.06451612903226,1
2021,47,007,0,1
2021,47,009,3706.581707980418,3
2021,47,011,8037.9298121233605,2
2021,47,013,950.6219310413001,2
2021,47,015,513.1964809384164,1
2021,47,017,469.47460599358624,2
2021,47,019,1226.7271912969488,2
2021,47,021,2431.740614334471,1
2021,47,023,1164.6373742721016,3
2021,47,025,475.5434782608696,2
2021,47,027,0,1
2021,47,029,1314.2857142857144,1
2021,47,031,1309.0655543191654,3
2021,47,033,423.21644498186214,3
2021,47,035,1510.0337770713293,3
2021,47,037,1100.3058849448148,2
2021,47,039,1053.290501527618,1
2021,47,041,528.2620179609087,1
2021,47,043,2395.2095808383233,3
2021,47,045,5002.359603586598,3
2021,47,047,110.40574109853712,3
2021,47,049,1070.154577883472,1
2021,47,051,1584.5246546734713,1
2021,47,053,1034.2635519897376,1
2021,47,055,1830.5926155755506,3
2021,47,057,1427.93395805444,1
2021,47,059,1627.4089935760173,2
2021,47,061,283.68794326241135,3
2021,47,063,1756.7596649790482,2
2021,47,065,1325.4615963419576,2
2021,47,067,152.90519877675843,1
2021,47,069,2448.9795918367345,3
2021,47,071,4344.803614876608,3
2021,47,073,1448.4829817741233,2
2021,47,075,862.9989212513484,1
2021,47,077,4831.012181691695,1
2021,47,079,1666.8280916813164,2
2021,47,081,1484.7512038523275,1
2021,47,083,114.15525114155251,1
2021,47,085,485.6512141280353,1
2021,47,087,324.6753246753247,1
2021,47,089,4025.049249383536,2
2021,47,091,59.45303210463733,1
2021,47,093,1706.6155321188878,2
2021,47,095,2369.6682464454975,1
2021,47,097,458.3651642475172,3
2021,47,099,319.04287138584243,2
2021,47,101,1409.3959731543623,3
2021,47,103,3553.541616980682,1
2021,47,105,2274.063909037444,1
2021,47,107,1945.972058806277,3
2021,47,109,1817.4787316318639,3
2021,47,111,336.19723571161745,1
2021,47,113,2329.2264098965147,2
2021,47,115,507.78605280974944,3
2021,47,117,1724.6253887475264,1
2021,47,119,4832.088644963201,3
2021,47,121,323.62459546925567,1
2021,47,123,1778.8786363760648,1
2021,47,125,4026.573766507332,2
2021,47,127,2687.1401151631476,1
2021,47,129,182.58957142970664,3
2021,47,131,2110.091743119266,3
2021,47,133,568.8744412840309,3
2021,47,135,135.13513513513513,1
2021,47,137,4583.333333333333,1
2021,47,139,1577.4647887323943,3
2021,47,141,915.5645981688708,2
2021,47,143,1120.6133883810087,2
2021,47,145,1768.236402987667,2
