year,state,county,rate_crime_violent,rate_crime_property,rate_crime_violent_quality,rate_crime_property_quality
2021,05,011,1141.8325941304142,2330.8483533075396,3,3
2021,05,013,810.6422781126586,2618.9981292870507,1,1
2021,05,015,959.0111529445195,1747.5314342544575,1,1
2021,05,017,1460.8361364728496,3267.6597789524267,3,3
2021,05,019,1316.7045296490332,2276.415225555195,1,1
2021,05,021,613.8735420503376,1200.4638155651048,1,1
2021,05,023,2209.8541683101125,3543.5357461147064,2,2
2021,05,025,746.8553459119497,2306.0796645702308,3,3
2021,05,027,627.5330108510916,2919.77164770994,1,1
2021,05,029,1861.0721709286026,4838.787644414367,1,1
2021,05,031,1911.262798634812,4802.730375426621,1,1
2021,05,033,2898.335069358332,3534.8775689036593,2,2
2021,05,035,3427.9448880797718,5695.3121767553475,2,2
2021,05,037,1499.8523767345735,3336.2857986418658,3,3
2021,05,039,2167.042889390519,3641.8359668924004,3,3
2021,05,041,1422.376409366869,2315.6981786643537,3,3
2021,05,043,1079.3215692992976,2838.2159785277827,1,1
2021,05,045,1990.022846831331,4507.959892990631,1,1
2021,05,047,1474.4448977213126,2447.6950871262893,1,1
2021,05,049,1459.885295651188,1859.97071185938,2,2
2021,05,051,1184.624952354204,5094.589443697715,2,2
2021,05,053,1060.741402411791,2406.208128628852,1,1
2021,05,055,2154.8231687287857,4309.6463374575715,1,1
2021,05,057,1734.4732704402518,3213.4433962264156,1,1
2021,05,059,682.8619772782209,3311.578438481992,3,3
2021,05,061,868.6210640608035,2404.219016596867,3,3
2021,05,063,1632.4478780823367,2899.77775425971,3,3
2021,05,065,966.820479015601,1098.659635245001,3,3
2021,05,067,2423.2728996326578,5024.291977722479,1,1
2021,05,069,3375.4160618190886,7349.081364829396,2,2
2021,05,071,1469.8487602986113,2131.2807024329863,1,1
2021,05,073,235.36795857523927,972.8542287776557,1,1
2021,05,075,926.8352565676405,2142.1556592192487,2,2
2021,05,077,2230.5253623188405,3951.539855072464,1,1
2021,05,079,511.76290864650167,1260.3116406966087,3,3
2021,05,081,933.5756774619961,1999.3390614672837,3,3
2021,05,083,1230.104699751162,2230.151650312221,1,1
2021,05,085,1508.9943649761594,2715.9189423493717,1,1
2021,05,087,872.93889427740055,1339.7187196896218,3,3
2021,05,089,614.9253731343283,1665.6716417910447,3,3
2021,05,091,3118.3673469387754,3927.6967930029155,1,1
2021,05,093,2523.075424368622,4551.764448016366,2,2
2021,05,095,2042.5901781833986,3462.2627842966826,3,3
2021,05,097,117.27704035396343,403.0140605822987,1,1
2021,05,099,623.5011990407673,1522.7817745803359,1,1
2021,05,101,599.2101320985972,1171.1834400108946,3,3
2021,05,103,1404.3223379123283,2900.516230641351,3,3
2021,05,105,527.0485282418457,2138.0270485282417,1,1
2021,05,107,2540.920640548366,4343.201560007091,3,3
2021,05,109,371.33215077022294,1061.5893231909226,1,1
2021,05,111,1507.8407720144753,3058.76270894365,2,2
2021,05,113,929.3489422879442,1992.1955226945984,1,1
2021,05,115,1203.4664895467627,2425.910111648797,2,2
2021,05,117,794.6063086925114,1673.4890440645318,3,3
2021,05,119,3536.162482977575,7661.726293778664,2,2
2021,05,121,1203.7739941438022,2678.668257238911,1,1
2021,05,123,2903.9495407018585,5439.613935571265,1,1
2021,05,125,1067.3981014017934,3466.3439365402305,1,1
2021,05,127,1023.8526740536125,2713.9424630683734,1,1
2021,05,129,711.3821138211382,647.8658536585366,1,1
2021,05,131,2390.4392700697645,6322.101431336766,1,1
2021,05,133,790.0958068931194,1990.7925842976233,1,1
2021,05,135,219.00276697203836,727.6247501266348,3,3
2021,05,137,792.6237463604012,1472.0155289550307,1,1
2021,05,139,1614.7929295502013,3130.253171005043,3,3
2021,05,141,1137.886512007561,2063.600820335182,1,1
2021,05,143,1303.9852472141604,4431.179723618605,1,1
2021,05,145,1868.3100875770353,4154.395069737269,2,2
2021,05,147,331.59639981051635,1089.5310279488394,1,1
2021,05,149,1098.1502269510468,1927.8637317585046,2,2
2021,06,001,22.95095488523626,209.845840109543,3,3
2021,06,003,NA,NA,NA,NA
2021,06,005,NA,NA,NA,NA
2021,06,007,42.68326265352206,208.36775531934424,3,3
2021,06,009,112.46113475490088,332.9731636860791,3,3
2021,06,011,105.60146923783287,133.14967860422405,3,3
2021,06,013,246.2890922598423,969.8332448092917,3,3
2021,06,015,32.54384378954981,177.1831495208823,3,3
2021,06,017,567.7763318080684,1457.2226186977875,3,3
2021,06,019,860.3897722175149,2704.5805712007177,2,2
2021,06,021,383.6094158674804,1112.467306015693,3,3
2021,06,023,39.412030887354575,164.9466477878173,3,3
2021,06,025,NA,NA,NA,NA
2021,06,027,NA,NA,NA,NA
2021,06,029,10.489773023395506,21.531639363811827,3,3
2021,06,031,360.7945380447306,909.2285712404616,2,2
2021,06,033,191.88475106643642,326.2040768129419,3,3
2021,06,035,148.71468026343743,273.1494127287626,3,3
2021,06,037,41.46857645014015,230.45749670521928,3,3
2021,06,039,1101.6992527382536,2431.7995700685847,2,2
2021,06,041,32.7760140555744,149.77876190512487,2,2
2021,06,043,1288.8243831640057,2148.040638606676,1,1
2021,06,045,204.29567155373962,487.25063910678,3,3
2021,06,047,32.59896113200788,94.93104065914383,3,3
2021,06,049,91.71156712140319,171.95918835263097,3,3
2021,06,051,NA,NA,NA,NA
2021,06,053,481.6005358204637,1091.4608169895182,3,3
2021,06,055,NA,NA,NA,NA
2021,06,057,34.28347536487413,106.76853756489372,3,3
2021,06,059,141.59940406978114,562.7845851124894,3,3
2021,06,061,13.98845952089526,105.9126220867784,3,3
2021,06,063,NA,NA,NA,NA
2021,06,065,63.33708402872,228.07160991993214,3,3
2021,06,067,8.398191334975222,50.00741204007973,3,3
2021,06,069,1062.7042902935464,1596.425018553901,3,3
2021,06,071,130.39647252439005,457.65430978535477,3,3
2021,06,073,1012.2812824130689,2839.0169998819892,2,2
2021,06,075,2.4251298888020205,16.860426845956905,3,3
2021,06,077,761.8556246645735,1855.9617114722985,2,2
2021,06,079,148.17643959246175,757.1497784426267,3,3
2021,06,081,56.78777895520979,280.6601546516142,3,3
2021,06,083,312.07346794712845,979.334347516257,3,3
2021,06,085,42.132025411718914,319.4063007564096,3,3
2021,06,087,92.60007790165284,375.91222100551926,3,3
2021,06,089,NA,NA,NA,NA
2021,06,091,NA,NA,NA,NA
2021,06,093,NA,NA,NA,NA
2021,06,095,38.98704566800759,127.81548494568396,3,3
2021,06,097,11.979744080179005,41.624534515876206,3,3
2021,06,099,0,0.3630805203670018,2,2
2021,06,101,51.473556721840936,301.77634234961647,2,2
2021,06,103,1051.342872446247,2341.418624225266,3,3
2021,06,105,NA,NA,NA,NA
2021,06,107,469.42774825424254,984.7154664871899,3,3
2021,06,109,NA,NA,NA,NA
2021,06,111,33.007790548414384,83.40678256857397,3,3
2021,06,113,121.82572460925783,642.3538206669958,3,3
2021,06,115,NA,NA,NA,NA
2021,08,001,1506.262903539894,7184.01073902141,2,2
2021,08,003,1813.518959516395,6967.08798925322,1,1
2021,08,005,808.3519788749436,4367.693442376858,2,2
2021,08,007,1047.7123690359538,1477.349815331273,1,1
2021,08,009,454.6746234725774,795.6805910770106,3,3
2021,08,011,545.9819143490872,1706.1934823408974,3,3
2021,08,013,739.6002337665284,4334.7525359472265,2,2
2021,08,014,396.1649036411406,5162.523900573614,1,1
2021,08,015,391.026960279893,1178.225972422309,1,1
2021,08,017,177.40981667652278,295.68302779420463,3,3
2021,08,019,1272.9394292988225,3543.014744881723,1,1
2021,08,021,527.774112679773,395.8305845098298,3,3
2021,08,023,NA,NA,NA,NA
2021,08,025,797.6071784646061,1229.6444001329344,3,3
2021,08,027,1101.6949152542372,2415.2542372881358,3,3
2021,08,029,600.6488292165868,3028.940352680436,2,2
2021,08,031,1462.7921092135105,8403.520661461038,2,2
2021,08,033,218.53146853146853,1442.3076923076924,3,3
2021,08,035,971.4759038602082,5730.815377160799,1,1
2021,08,037,669.3685025804795,2147.730249985122,2,2
2021,08,039,243.27142140016218,386.14511333359076,3,3
2021,08,041,982.1013482101348,4803.5338347728075,2,2
2021,08,043,1134.5318015793662,3068.9493337686454,1,1
2021,08,045,1002.9238333251661,2433.8053935741004,2,2
2021,08,047,1909.8417068134893,11304.19821059876,3,3
2021,08,049,415.8935312559985,2041.077484164054,2,2
2021,08,051,545.961663996202,2628.9240994599727,1,1
2021,08,053,466.2004662004662,2097.902097902098,1,1
2021,08,055,780.9046706939738,3771.9168999557974,3,3
2021,08,057,509.0909090909091,872.7272727272727,1,1
2021,08,059,949.2564154687541,6020.218090501774,2,2
2021,08,061,424.3281471004243,2475.2475247524753,3,3
2021,08,063,636.4022061943148,1852.6375335878945,3,3
2021,08,065,916.8127275178643,1483.0794121612512,1,1
2021,08,067,964.5609182188851,3058.933414761195,1,1
2021,08,069,731.2633589469851,3529.102954618634,2,2
2021,08,071,1259.3765054022435,4046.5212304727825,1,1
2021,08,073,479.57371225577265,1651.8650088809948,1,1
2021,08,075,918.9065012634964,4167.240983229956,3,3
2021,08,077,1179.8170475482432,4459.385202185086,2,2
2021,08,079,NA,NA,NA,NA
2021,08,081,883.6858006042296,3217.5226586102717,1,1
2021,08,083,1697.792869269949,3519.061583577713,3,3
2021,08,085,822.1508221508223,3879.228879228879,3,3
2021,08,087,976.8601912151864,3709.9903006789523,1,1
2021,08,089,975.0870613447629,4125.368336458612,2,2
2021,08,091,453.6082474226804,1855.6701030927834,3,3
2021,08,093,402.66912103083297,673.0326737229636,3,3
2021,08,095,266.84456304202797,489.2150322437181,1,1
2021,08,097,430.4767892957105,1945.307033803365,1,1
2021,08,099,451.27862276449946,2080.8958716363027,3,3
2021,08,101,1409.3506834753632,7483.891002251377,2,2
2021,08,103,739.0300230946882,1909.1608929946112,1,1
2021,08,105,1559.8633560887627,4274.940839171124,1,1
2021,08,107,859.4722679625688,3389.6943652355517,2,2
2021,08,109,235.36004483048472,493.13533202577753,3,3
2021,08,111,1002.865329512894,1719.1977077363897,3,3
2021,08,113,383.4735279564572,915.3884215734785,3,3
2021,08,115,203.33468889792596,325.3355022366816,3,3
2021,08,117,1011.5327620643,3498.485922298821,1,1
2021,08,119,784.329662291218,2158.4577718389396,3,3
2021,08,121,1137.7741001241209,4220.107571369466,3,3
2021,08,123,1048.0799170197106,4476.002729780679,2,2
2021,08,125,251.40788415124698,1025.7441673370877,1,1
2021,09,001,624.0812340686249,1880.7125546031873,1,1
2021,09,003,760.8197312371194,3303.117168686765,2,2
2021,09,005,387.20129607128393,1128.6620764142028,1,1
2021,09,007,280.73501531281903,1249.3315832968742,1,1
2021,09,009,1100.5480190251296,3217.4579734513172,2,2
2021,09,011,718.2375869000598,1396.7175836302767,2,2
2021,09,013,107.24753530508926,541.5667466027179,3,3
2021,09,015,320.16342926791583,421.4483747199643,2,2
2021,10,001,956.4487215200708,2370.7476152501054,2,2
2021,10,003,1030.750153081813,3311.616673841029,2,2
2021,10,005,684.640319002759,1524.694924698004,2,2
2021,11,001,1329.4220629609135,3664.473896076141,2,2
2021,12,001,111.16301132269498,310.67708050447004,2,2
2021,12,003,846.3378923686747,1024.8901903367496,3,3
2021,12,005,NA,NA,NA,NA
2021,12,007,NA,NA,NA,NA
2021,12,009,266.6343070583287,324.9813405854319,3,3
2021,12,011,67.25074707257653,133.62273726564976,3,3
2021,12,013,NA,NA,NA,NA
2021,12,015,616.7596314590694,1198.3531435805603,3,3
2021,12,017,NA,NA,NA,NA
2021,12,019,1094.2729811195147,1368.419106089465,3,3
2021,12,021,763.1499180519157,1387.8867050968759,3,3
2021,12,023,8.662383599220385,25.987150797661158,3,3
2021,12,027,29.388426837511386,61.71569635877391,3,3
2021,12,029,NA,NA,NA,NA
2021,12,031,1974.9723593377632,3571.7736710359422,3,3
2021,12,033,9.409462155143212,1.5682436925238685,2,2
2021,12,035,NA,NA,NA,NA
2021,12,037,NA,NA,NA,NA
2021,12,039,NA,NA,NA,NA
2021,12,041,NA,NA,NA,NA
2021,12,043,NA,NA,NA,NA
2021,12,045,0,6.576783952647156,3,3
2021,12,047,50.0966149001646,150.28984470049383,3,3
2021,12,049,NA,NA,NA,NA
2021,12,051,737.8483227262354,1346.3830218818935,3,3
2021,12,053,1128.934876748834,1755.0799467021986,3,3
2021,12,055,NA,NA,NA,NA
2021,12,057,344.72039153700706,581.7805684043925,2,2
2021,12,059,NA,NA,NA,NA
2021,12,061,NA,NA,NA,NA
2021,12,063,NA,NA,NA,NA
2021,12,065,NA,NA,NA,NA
2021,12,067,NA,NA,NA,NA
2021,12,069,10.131739273021045,29.32871894821881,3,3
2021,12,071,NA,NA,NA,NA
2021,12,073,9.966834498994725,48.45943670200884,2,2
2021,12,075,627.4768824306473,1144.0837893942253,3,3
2021,12,077,NA,NA,NA,NA
2021,12,079,NA,NA,NA,NA
2021,12,081,9.877818977569753,20.008915364820783,2,2
2021,12,083,1370.7839685505385,1854.0818420398948,2,2
2021,12,085,330.33734833220694,541.9301049121101,3,3
2021,12,086,224.48871106901456,773.4247594803638,3,3
2021,12,087,3.6476825057147026,6.0794708428578375,3,3
2021,12,089,1.1300456538444152,1.1300456538444152,3,3
2021,12,091,48.7501792286001,97.97830139081393,3,3
2021,12,093,NA,NA,NA,NA
2021,12,095,NA,NA,NA,NA
2021,12,097,NA,NA,NA,NA
2021,12,099,113.68906849901398,261.5388666064016,3,3
2021,12,101,NA,NA,NA,NA
2021,12,103,422.65621003999,812.8485817686841,3,3
2021,12,105,NA,NA,NA,NA
2021,12,107,27.342201320628323,133.97678647107878,3,3
2021,12,109,22.57981966250696,69.62111062606313,3,3
2021,12,111,NA,NA,NA,NA
2021,12,113,565.2445143616588,805.5548021372969,3,3
2021,12,115,349.1437941379246,998.0528071254215,3,3
2021,12,117,NA,NA,NA,NA
2021,12,119,3.9266501747359324,8.638630384419052,3,3
2021,12,121,NA,NA,NA,NA
2021,12,123,9.190331770976933,22.97582942744233,3,3
2021,12,125,NA,NA,NA,NA
2021,12,127,NA,NA,NA,NA
2021,12,129,NA,NA,NA,NA
2021,12,131,NA,NA,NA,NA
2021,12,133,NA,NA,NA,NA
2021,13,001,567.2915878761684,1610.0275541628396,3,3
2021,13,003,532.1078727778449,1257.7095174749063,3,3
2021,13,005,653.9460718444863,1352.682970527636,3,3
2021,13,007,NA,NA,NA,NA
2021,13,009,2331.5707904093356,5082.505242045765,3,3
2021,13,011,756.1371307197518,2723.1688995481777,3,3
2021,13,013,1351.0929765171145,2662.1460475293793,3,3
2021,13,015,651.7224756183483,2688.471094300441,2,2
2021,13,017,2279.9791146951325,4763.009804490341,1,1
2021,13,019,1275.0755702115964,2346.798571035999,2,2
2021,13,021,1454.9074410858204,5067.927586448941,3,3
2021,13,023,1082.6301544340074,2523.483521732208,1,1
2021,13,025,846.613545816733,2290.836653386454,3,3
2021,13,027,664.4518272425249,1371.9699766211395,3,3
2021,13,029,924.2571283331023,1922.4548269328525,1,1
2021,13,031,1166.5724869718088,2011.6782821623658,3,3
2021,13,033,726.3422888035986,2092.3610251330942,3,3
2021,13,035,525.0501002004008,1959.9198396793586,3,3
2021,13,037,178.66856113733667,216.19386186535792,3,3
2021,13,039,64.50899439693306,226.70303745207903,3,3
2021,13,043,1111.6214974735874,2057.8778135048233,3,3
2021,13,045,843.7623108390227,2905.723495933699,1,1
2021,13,047,722.7194869616527,1922.2330618356557,1,1
2021,13,049,48.32474226804124,587.9510309278351,3,3
2021,13,051,231.33151298271795,732.6628563675525,3,3
2021,13,053,NA,NA,NA,NA
2021,13,055,634.5891236243875,1968.0295606072775,3,3
2021,13,057,554.2522553451203,1284.736129389102,3,3
2021,13,059,2102.2660790202426,4305.160107648504,2,2
2021,13,061,346.86090877558104,971.2105445716268,3,3
2021,13,063,1959.688526208009,3579.1622503262274,3,3
2021,13,065,371.0850526940775,1157.7853644055217,1,1
2021,13,067,1165.5081967213114,2610.7540983606555,2,2
2021,13,069,750.3252183608995,1358.9481509013194,3,3
2021,13,071,624.0049516118955,2081.5050224266956,3,3
2021,13,073,79.7282756653746,217.79431401273058,1,1
2021,13,075,378.1708168489644,1338.142890388643,3,3
2021,13,077,1108.9474393152996,2326.178743630769,1,1
2021,13,079,460.5641911341394,2278.1478740027965,3,3
2021,13,081,1257.0648996297018,4618.9826544533225,3,3
2021,13,083,NA,NA,NA,NA
2021,13,085,801.4655369819098,1690.710632776124,3,3
2021,13,087,2064.093728463129,4476.223294279806,3,3
2021,13,089,2630.0003022763594,5955.895775490475,2,2
2021,13,091,1891.5824580616259,3061.376872915526,3,3
2021,13,093,25.98302442404296,17.322016282695305,3,3
2021,13,095,2373.7402821767923,4615.030233227757,2,2
2021,13,097,1187.9499193837796,2989.1892892245137,3,3
2021,13,099,1293.5639133888444,2781.3384991165403,3,3
2021,13,101,NA,NA,NA,NA
2021,13,103,423.9692346488463,1199.407388727777,1,1
2021,13,105,863.6200071968334,2297.846090577289,3,3
2021,13,107,879.5461541844409,1090.6372311887067,3,3
2021,13,109,622.6187157327386,1115.137998327293,3,3
2021,13,111,535.7568060957218,948.4879752361298,3,3
2021,13,113,376.8204501476729,1653.2572902875377,2,2
2021,13,115,2009.9786172487525,3722.6351695346707,1,1
2021,13,117,444.34678581020046,1027.4502144420842,3,3
2021,13,119,713.7942896456829,1493.9025604377587,3,3
2021,13,121,874.4969522846307,3235.9851220161017,2,2
2021,13,123,998.4861661352144,1710.3101748961253,3,3
2021,13,125,964.5194626248708,1756.803306923872,3,3
2021,13,127,1308.4754601590555,2814.881537932751,3,3
2021,13,129,1033.6278241435905,2355.3444844082833,3,3
2021,13,131,878.2021782481976,2247.2771897530297,3,3
2021,13,133,855.8582958669629,2036.726071177076,3,3
2021,13,135,206.79770936174185,513.9241741050394,3,3
2021,13,137,243.48126995587575,983.571370706095,3,3
2021,13,139,977.8356301061303,2248.1410642610153,2,2
2021,13,141,670.3652334720296,1467.8687008784095,3,3
2021,13,143,680.5552448063994,2046.4234409619676,1,1
2021,13,145,99.78467784713467,583.0977013203291,3,3
2021,13,147,1088.8096714197147,2850.193817981226,3,3
2021,13,149,419.5804195804196,1582.167832167832,3,3
2021,13,151,1045.5803731800604,2719.1851742281765,2,2
2021,13,153,1289.3366076397856,3203.204065109977,2,2
2021,13,155,1164.8465938637546,2589.703588143526,1,1
2021,13,157,627.829260633177,1753.1053468843215,3,3
2021,13,159,1222.5445503522585,2355.2976930515265,3,3
2021,13,161,921.8464041211956,1884.362502541856,1,1
2021,13,163,910.3641456582634,2317.2905525846704,3,3
2021,13,165,770.7350741976303,2024.6175083400437,1,1
2021,13,167,NA,NA,NA,NA
2021,13,169,459.41265858571586,1508.9938862776971,1,1
2021,13,171,313.8188507737258,773.7257872524618,3,3
2021,13,173,1043.1436094794408,2693.943690500304,3,3
2021,13,175,780.456079021178,1459.29027275314,3,3
2021,13,177,709.7428334408702,2258.272651857314,3,3
2021,13,179,1569.9319178039607,2242.9819380110052,2,2
2021,13,181,0,13.010668748373666,3,3
2021,13,183,189.04744481034274,603.7321624588365,3,3
2021,13,185,1584.6794451493142,2654.1890545569113,2,2
2021,13,187,922.0200072315293,1488.4898155959986,3,3
2021,13,189,598.3338702996272,1067.795830073181,3,3
2021,13,191,708.5289168364184,2320.43220263927,3,3
2021,13,193,348.74290348742903,843.471208434712,3,3
2021,13,195,849.32789406808,1631.7795760048152,3,3
2021,13,197,502.44611926484197,1084.225836308343,1,1
2021,13,199,497.5678236560709,1627.9466599738514,3,3
2021,13,201,NA,NA,NA,NA
2021,13,205,1212.3974475843208,2739.2889699179577,3,3
2021,13,207,89.84725965858041,373.7646001796945,3,3
2021,13,209,1018.5276846169058,2548.9032436991124,3,3
2021,13,211,167.56372499238347,863.2070681425815,3,3
2021,13,213,825.5338368504252,870.6998218452813,1,1
2021,13,215,329.3111378605052,1232.5925056026933,2,2
2021,13,217,1372.906967419878,2730.7513102815547,3,3
2021,13,219,385.30946690728183,1707.067258449983,3,3
2021,13,221,872.8601393869681,1867.5147168279314,1,1
2021,13,223,1444.2808169571724,2194.4860219207185,2,2
2021,13,225,2583.8758389203604,6024.627215792153,1,1
2021,13,227,636.9232644602913,1289.0839275918815,3,3
2021,13,229,1562.3577719584312,4283.461374744351,3,3
2021,13,231,357.25711848139065,1098.4323344353204,3,3
2021,13,233,669.9147381242387,2187.763515412724,2,2
2021,13,235,1009.8990100989901,2989.7010298970104,3,3
2021,13,237,978.509373571102,1755.8299039780522,1,1
2021,13,239,NA,NA,NA,NA
2021,13,241,394.47731755424064,1691.4709222401532,3,3
2021,13,243,369.0604336460095,999.5386744579424,3,3
2021,13,245,107.40042376999786,181.75456330307333,3,3
2021,13,247,120.45212565737822,49.471408752137485,3,3
2021,13,249,540.891389009087,1298.1393336218086,1,1
2021,13,251,163.95779868833762,463.35899629312803,3,3
2021,13,253,724.6376811594203,1383.399209486166,1,1
2021,13,255,1692.0955606846317,4281.94598483259,1,1
2021,13,257,300.2890281896325,1629.0679779287564,3,3
2021,13,259,NA,NA,NA,NA
2021,13,261,1148.534860222297,3304.1428090266086,3,3
2021,13,263,684.689965065437,918.051950161348,3,3
2021,13,265,444.7268106734435,381.19440914866584,3,3
2021,13,267,301.58114687001853,1085.6921287320667,3,3
2021,13,269,152.73004963726615,280.0050910016546,3,3
2021,13,271,63.638143724299994,308.40023497160763,3,3
2021,13,273,340.58448692595033,823.9947264337508,3,3
