year,state,place,rate_juv_arrest,rate_juv_arrest_quality
2021,NA,NA,NA,NA
2021,NA,NA,NA,NA
2021,NA,NA,NA,NA
2021,NA,NA,NA,NA
2021,06,53322,837.5307485065011,1
2021,NA,NA,NA,NA
2021,NA,NA,NA,NA
2021,NA,NA,NA,NA
2021,NA,NA,NA,NA
2021,NA,NA,NA,NA
2021,NA,NA,NA,NA
2021,NA,NA,NA,NA
2021,NA,NA,NA,NA
2021,NA,NA,NA,NA
2021,NA,NA,NA,NA
2021,NA,NA,NA,NA
2021,NA,NA,NA,NA
2021,NA,NA,NA,NA
2021,NA,NA,NA,NA
2021,NA,NA,NA,NA
2021,NA,NA,NA,NA
2021,NA,NA,NA,NA
2021,NA,NA,NA,NA
2021,NA,NA,NA,NA
2021,NA,NA,NA,NA
2021,NA,NA,NA,NA
2021,06,66000,2376.8570513144805,1
2021,NA,NA,NA,NA
2021,NA,NA,NA,NA
2021,NA,NA,NA,NA
2021,NA,NA,NA,NA
2021,NA,NA,NA,NA
2021,NA,NA,NA,NA
2021,NA,NA,NA,NA
2021,NA,NA,NA,NA
2021,NA,NA,NA,NA
2021,NA,NA,NA,NA
2021,NA,NA,NA,NA
2021,NA,NA,NA,NA
2021,NA,NA,NA,NA
2021,NA,NA,NA,NA
2021,NA,NA,NA,NA
2021,NA,NA,NA,NA
2021,NA,NA,NA,NA
2021,NA,NA,NA,NA
2021,NA,NA,NA,NA
2021,NA,NA,NA,NA
2021,NA,NA,NA,NA
2021,NA,NA,NA,NA
2021,NA,NA,NA,NA
2021,NA,NA,NA,NA
2021,NA,NA,NA,NA
2021,NA,NA,NA,NA
2021,NA,NA,NA,NA
2021,NA,NA,NA,NA
2021,NA,NA,NA,NA
2021,NA,NA,NA,NA
2021,NA,NA,NA,NA
2021,08,03455,6264.621783207694,1
2021,08,04000,3944.851397377875,1
2021,08,07850,2500,1
2021,08,12815,524.3626976444015,1
2021,08,16000,2847.2658705216845,1
2021,08,20000,2620.064946163049,1
2021,08,27425,3604.701160957432,1
2021,08,32155,5706.120943952803,1
2021,08,43000,9028.388644542183,1
2021,08,45970,3462.3596027104795,1
2021,08,46465,9896.416573348264,1
2021,08,62000,560.3712459504421,1
2021,08,77290,6707.675849157528,1
2021,08,83835,4159.066034294053,1
2021,09,08000,1764.084725759364,1
2021,09,18430,3854.6975042467006,1
2021,09,37000,1157.720643512254,1
2021,09,52000,4350.335473631051,1
2021,09,55990,2233.1566994700984,1
2021,09,73000,3564.9389980098645,1
2021,09,80000,7692.974096855238,1
2021,11,50000,3913.182253431216,1
2021,NA,NA,NA,NA
2021,NA,NA,NA,NA
2021,NA,NA,NA,NA
2021,NA,NA,NA,NA
2021,NA,NA,NA,NA
2021,NA,NA,NA,NA
2021,NA,NA,NA,NA
2021,NA,NA,NA,NA
2021,NA,NA,NA,NA
2021,NA,NA,NA,NA
2021,NA,NA,NA,NA
2021,NA,NA,NA,NA
2021,NA,NA,NA,NA
2021,12,32000,234.93642896627972,1
2021,NA,NA,NA,NA
2021,NA,NA,NA,NA
2021,NA,NA,NA,NA
2021,NA,NA,NA,NA
2021,NA,NA,NA,NA
2021,NA,NA,NA,NA
2021,12,45000,367.42995866412963,1
2021,NA,NA,NA,NA
2021,NA,NA,NA,NA
2021,NA,NA,NA,NA
2021,NA,NA,NA,NA
2021,NA,NA,NA,NA
2021,NA,NA,NA,NA
2021,NA,NA,NA,NA
2021,NA,NA,NA,NA
2021,NA,NA,NA,NA
2021,NA,NA,NA,NA
2021,NA,NA,NA,NA
2021,NA,NA,NA,NA
2021,NA,NA,NA,NA
2021,NA,NA,NA,NA
2021,NA,NA,NA,NA
2021,NA,NA,NA,NA
2021,NA,NA,NA,NA
2021,13,04000,5520.16356040179,1
2021,13,04204,2046.5630814099666,1
2021,13,19000,1963.1790835481975,1
2021,13,42425,588.9281507656066,1
2021,13,49008,0,1
2021,13,67284,798.9457211102875,1
2021,13,68516,947.268708556994,1
2021,NA,NA,NA,NA
2021,NA,NA,NA,NA
2021,13,80508,7423.227891941815,1
2021,NA,NA,NA,NA
2021,16,08830,2949.801621528377,1
2021,16,52120,5867.377863983514,1
2021,16,56260,7119.682768565248,1
2021,17,02154,1214.5748987854251,1
2021,NA,NA,NA,NA
2021,17,06613,891.5880604729293,1
2021,17,12385,3065.9324304211937,1
2021,17,14000,670.2866442163607,1
2021,17,14351,1549.5613675493973,1
2021,NA,NA,NA,NA
2021,17,24582,937.4542258678775,1
2021,17,38570,2523.628568644646,1
2021,17,51622,565.5690047042656,1
2021,NA,NA,NA,NA
2021,17,65000,4752.627228716496,1
2021,17,68003,4354.243542435424,1
2021,17,72000,6546.295472738593,1
2021,NA,NA,NA,NA
2021,18,05860,4377.704250445406,1
2021,18,10342,1888.5667267455528,1
2021,18,22000,9932.596891967796,1
2021,18,23278,1127.9858448835153,1
2021,18,25000,2644.1799873248365,1
2021,18,31000,1696.1348684210527,1
2021,18,36003,2442.9336154788966,1
2021,18,71000,15.782828282828284,1
2021,19,12000,6579.042391853832,1
2021,19,19000,6256.882570827911,1
2021,19,21000,1660.0649784147047,1
2021,19,73335,11169.894190457177,1
2021,20,36000,961.3909486064946,1
2021,20,38900,187.5293014533521,1
2021,20,52575,5476.639662634558,1
2021,20,53775,4445.262528185542,1
2021,20,71000,2844.9268212465054,1
2021,20,79000,1991.0026279453032,1
2021,21,46027,2138.6003745956073,1
2021,21,48006,15.543397164884357,1
2021,22,05000,3778.3502550891553,1
2021,22,40735,1266.1309958607255,1
2021,22,41155,1845.2890138091163,1
2021,22,55000,0,1
2021,22,70000,14.136939823759484,1
2021,NA,NA,NA,NA
2021,NA,NA,NA,NA
2021,25,07000,814.7734112993379,1
2021,25,09000,2731.6710085597324,1
2021,25,11000,768.9491028927133,1
2021,25,23000,4013.5287485907556,1
2021,25,34550,2805.8361391694725,1
2021,25,37000,3205.989633326934,1
2021,25,37490,2254.761049227452,1
2021,25,45000,984.6095019596596,1
2021,25,45560,837.433267036533,1
2021,25,55745,653.1454107940873,1
2021,25,62535,491.22807017543863,1
2021,25,67000,1696.652243224778,1
2021,25,82000,1024.8198558847077,1
2021,26,03000,881.3863161039737,1
2021,26,21000,2185.999494566591,1
2021,26,22000,770.874355859064,1
2021,26,27440,1064.410480349345,1
2021,26,29000,651.1515736163029,1
2021,26,34000,207.78652668416447,1
2021,26,46000,1266.4441390143334,1
2021,26,49000,1311.2491373360938,1
2021,NA,NA,NA,NA
2021,26,74900,833.922261484099,1
2021,26,76460,235.41281318311755,1
2021,26,80700,1704.7817047817048,1
2021,26,84000,2320.011974255351,1
2021,26,86000,2348.993288590604,1
2021,26,88940,3427.0557029177717,1
2021,27,06616,7031.064737965378,1
2021,27,07966,6263.7582549529725,1
2021,27,17000,1347.195782691463,1
2021,27,43000,2262.3366663717075,1
2021,27,51730,1196.1430489442207,1
2021,27,54880,3680.835905960579,1
2021,27,58000,1533.7065547002564,1
2021,27,71428,1414.3691708516963,1
2021,28,36000,0,1
2021,29,15670,11350.021394950792,1
2021,29,35000,7363.475313871987,1
2021,29,38000,1055.6775094791458,1
2021,29,41348,627.4094791745408,1
2021,29,54074,2355.5359505955007,1
2021,29,65000,4485.736503908648,1
2021,29,70000,7225.5291005291,1
2021,30,06550,10315.304190335062,1
2021,31,28000,7944.750233669125,1
2021,31,37000,23.88125505180395,1
2021,32,31900,2878.3346560039067,1
2021,32,40000,6686.623914647295,1
2021,32,51800,1791.7198190884842,1
2021,32,60600,3335.3695784972515,1
2021,32,68400,3725.004423995753,1
2021,33,45140,4833.90119250426,1
2021,33,50260,2378.003467921724,1
2021,NA,NA,NA,NA
2021,34,21000,1016.7503095874339,1
2021,34,36000,378.350943570341,1
2021,34,51000,1998.7636513496807,1
2021,NA,NA,NA,NA
2021,NA,NA,NA,NA
2021,35,02000,618.8306119360318,1
2021,35,39380,4674.400880684224,1
2021,NA,NA,NA,NA
2021,35,70500,113.79441143001642,1
2021,NA,NA,NA,NA
2021,36,11000,1472.8478806730877,1
2021,36,50617,501.0737294201861,1
2021,NA,NA,NA,NA
2021,NA,NA,NA,NA
2021,NA,NA,NA,NA
2021,36,84000,0,1
2021,37,02140,73.28154770628755,1
2021,37,10740,499.51436103787984,1
2021,37,12000,0,1
2021,37,14100,2154.509079716836,1
2021,37,19000,1409.1450638839817,1
2021,37,22920,2082.902625594377,1
2021,37,25580,1186.6827821118559,1
2021,37,28000,1274.0598671141859,1
2021,37,28080,1984.5498135322323,1
2021,37,31400,4022.3650171075687,1
2021,37,55000,1368.5441166357198,1
2021,37,74440,2551.6795865633076,1
2021,37,75000,331.1140385231602,1
2021,38,25700,15010.820381664373,1
2021,39,01000,2562.9211541784257,1
2021,39,15000,4433.183316205394,1
2021,39,16000,455.0564805396434,1
2021,39,18000,1630.6960348079033,1
2021,39,21000,29514.62164606572,1
2021,39,61000,2147.568645497776,1
2021,39,77000,4199.694567667806,1
2021,40,09050,833.2713339781266,1
2021,40,23200,6277.113767153608,1
2021,40,41850,3540.4216935392938,1
2021,40,52500,4884.713919726729,1
2021,40,55000,3987.734115812152,1
2021,40,75000,1780.0668654558597,1
2021,41,05350,1726.844583987441,1
2021,41,05800,2463.8457418318158,1
2021,41,23850,2192.7980944374385,1
2021,41,31250,254.51180009254975,1
2021,41,34100,719.4244604316547,1
2021,41,47000,3930.4123711340208,1
2021,41,59000,533.7754503730363,1
2021,41,64900,1909.1139883219091,1
2021,NA,NA,NA,NA
2021,NA,NA,NA,NA
2021,42,24000,2721.3689310380373,1
2021,42,60000,1964.5976859940008,1
2021,NA,NA,NA,NA
2021,NA,NA,NA,NA
2021,42,69000,4625.221058359407,1
2021,44,19180,2773.266708307308,1
2021,44,54640,6082.406801831263,1
2021,44,59000,1545.4654366838383,1
2021,44,74300,1872.9880011706175,1
2021,45,13330,4131.069536065751,1
2021,45,16000,1205.4794520547946,1
2021,45,48535,1220.6751859622354,1
2021,45,50875,7508.0608014739755,1
2021,46,59020,11431.742508324085,1
2021,47,14000,3309.904153354633,1
2021,47,15160,2276.3306908267273,1
2021,47,27740,3288.243703948092,1
2021,47,40000,4565.442317640973,1
2021,47,48000,5673.810707289261,1
2021,47,51560,1572.1162634818108,1
2021,47,52006,2259.394188174526,1
2021,48,01000,4005.690326445043,1
2021,NA,NA,NA,NA
2021,48,03000,4729.956390472996,1
2021,48,04000,4384.420492120067,1
2021,48,05000,1773.8359201773835,1
2021,48,06128,1797.1066582801689,1
2021,48,07000,7000.000000000001,1
2021,48,10768,3856.659464307554,1
2021,48,10912,2971.9137818419335,1
2021,48,13024,2302.67720904425,1
2021,48,13552,949.9050094990502,1
2021,48,15976,3318.9551881140665,1
2021,48,16432,11147.671751919434,1
2021,48,17000,5748.685772426658,1
2021,48,19000,1301.6540669584494,1
2021,48,19972,2088.51317752362,1
2021,48,22660,2624.354005167959,1
2021,48,24000,2941.5322092938873,1
2021,48,26232,537.4417771408098,1
2021,48,27000,2294.72569216159,1
2021,48,27684,1781.9389912413167,1
2021,48,29000,4047.9087939537562,1
2021,48,30464,2214.6381273880625,1
2021,48,35000,1527.1126688810548,1
2021,48,37000,2173.1510690501227,1
2021,48,39148,2548.563389426979,1
2021,48,41464,2629.2978907830106,1
2021,48,41980,1404.2126379137412,1
2021,48,42508,3827.7511961722485,1
2021,48,43888,2297.3112187081488,1
2021,48,45000,7070.669677562655,1
2021,48,45384,2521.178917465632,1
2021,48,45744,1883.3511756076286,1
2021,48,47892,6289.465771273931,1
2021,48,48072,5132.905591200733,1
2021,48,48768,1462.082262210797,1
2021,48,50820,4226.11327280588,1
2021,48,53388,6014.323297281497,1
2021,48,56000,4143.738934877267,1
2021,48,56348,3819.753400279649,1
2021,48,57200,793.5285053929122,1
2021,48,58016,2581.9297558427993,1
2021,48,61796,4932.966655207975,1
2021,48,63500,1879.624075184963,1
2021,48,64472,3889.9082568807335,1
2021,48,65000,2443.526687941931,1
2021,48,70808,1787.487586891758,1
2021,48,72176,2200.61959192394,1
2021,48,74144,4302.292669119728,1
2021,48,76000,5518.065513847884,1
2021,48,79000,5595.182955071792,1
2021,49,43660,5754.682997118156,1
2021,NA,NA,NA,NA
2021,49,55980,4925.193840777548,1
2021,49,57300,3718.1677650313236,1
2021,49,62470,6538.423203428685,1
2021,49,65330,7927.529827662395,1
2021,49,67000,3172.914450215909,1
2021,49,67440,5760.897272495539,1
2021,49,70850,2296.9343336111883,1
2021,49,82950,2336.5535834643897,1
2021,49,83470,2709.1278292308457,1
2021,51,01000,3110.902255639098,1
2021,51,16000,569.9208443271768,1
2021,51,35000,2343.4171282488282,1
2021,51,47672,5510.51051051051,1
2021,51,56000,1641.765608134977,1
2021,51,57000,1663.5764318088175,1
2021,51,64000,251.62507863283707,1
2021,51,67000,597.6354423801481,1
2021,51,68000,1473.7521514629948,1
2021,51,76432,915.174178311356,1
2021,51,82000,2818.55419019152,1
2021,53,03180,553.2086099376384,1
2021,53,05210,1085.1833463366197,1
2021,53,05280,4175.824175824176,1
2021,53,22640,1555.7729941291586,1
2021,53,23515,1346.2574044157243,1
2021,53,35275,5541.647701411015,1
2021,53,35415,1621.815572299964,1
2021,53,35940,675.5911422494684,1
2021,53,53545,2827.529021558872,1
2021,53,57745,460.3473530027202,1
2021,53,63000,463.49399564596547,1
2021,53,67000,1582.1135900715267,1
2021,53,67167,2510.2791603549017,1
2021,53,70000,1080.9412981639514,1
2021,53,74060,866.7266996848267,1
2021,53,80010,3376.602691725731,1
2021,55,02375,8654.554382519029,1
2021,55,31000,21866.372170071783,1
2021,55,39225,7650.17970220777,1
2021,55,48000,4960.975088206993,1
2021,55,53000,3455.4270794479676,1
2021,55,66000,3584.513318150312,1
2022,01,03076,992.234685073339,1
2022,01,07000,1152.687673772011,1
2022,01,35896,843.2743726861374,1
2022,01,37000,64.29364661873868,1
2022,01,50000,4007.715387912559,1
2022,01,51000,0,1
2022,01,77256,3140.51638530288,1
2022,NA,NA,NA,NA
2022,04,04720,3972.727272727273,1
2022,04,07940,2411.2413735761206,1
2022,04,12000,3078.956701163878,1
2022,04,23620,2976.758993950971,1
2022,04,27400,2638.961038961039,1
2022,04,27820,408.3484573502722,1
2022,04,28380,1666.8160229411237,1
2022,04,46000,3253.062150309995,1
2022,04,54050,4835.770686352381,1
2022,04,55000,0,1
2022,04,65000,3472.6473370805274,1
2022,04,71510,4889.2786669590005,1
2022,04,73000,1706.7759003242872,1
2022,04,77000,28.527763627101375,1
2022,04,85540,4408.651633686149,1
2022,05,23290,3028.912345112437,1
2022,05,24550,11471.63491731212,1
2022,05,35710,5808.314087759815,1
2022,05,41000,5741.007194244605,1
2022,05,66080,8484.262352734306,1
2022,06,00562,525.1206358217429,1
2022,06,00884,1000.9099181073703,1
2022,06,02000,446.1046464755046,1
2022,06,02252,423.1844630847125,1
2022,NA,NA,NA,NA
2022,06,03526,331.93417516991866,1
2022,NA,NA,NA,NA
2022,06,06000,14.14227124876255,1
2022,NA,NA,NA,NA
2022,06,08954,983.9402850033929,1
2022,06,11194,3157.392253136934,1
2022,06,11530,0,1
2022,06,13014,0,1
2022,06,13210,1060.8713564733753,1
2022,NA,NA,NA,NA
2022,06,13392,2444.6508283651397,1
2022,06,13588,524.7813411078718,1
2022,06,14218,704.3514594401003,1
2022,NA,NA,NA,NA
2022,06,16000,396.94065253170686,1
2022,06,16350,300.59099245975136,1
2022,NA,NA,NA,NA
2022,06,17918,1351.3513513513515,1
2022,NA,NA,NA,NA
2022,06,21712,2446.5916142185974,1
2022,06,22020,218.25070004941526,1
2022,06,22230,365.30456205929823,1
2022,06,22804,3055.8276199804113,1
2022,06,23182,237.51206115935577,1
2022,06,24638,233.8932596215182,1
2022,06,24680,807.6407506702413,1
2022,06,26000,76.67405009371274,1
2022,06,27000,891.7047987797723,1
2022,06,28000,32.579657262005604,1
2022,06,29000,244.220123738196,1
2022,06,30000,285.506013850079,1
2022,06,32548,281.4353201326766,1
2022,06,33000,26.592208482914504,1
2022,06,33182,181.46990624054843,1
2022,NA,NA,NA,NA
2022,NA,NA,NA,NA
2022,NA,NA,NA,NA
2022,NA,NA,NA,NA
2022,06,36770,58.66519428531989,1
2022,NA,NA,NA,NA
2022,NA,NA,NA,NA
2022,NA,NA,NA,NA
2022,NA,NA,NA,NA
2022,NA,NA,NA,NA
2022,06,43000,48.12319538017324,1
2022,06,44000,1.7054078482869177,1
2022,NA,NA,NA,NA
2022,NA,NA,NA,NA
2022,06,46898,2194.35736677116,1
2022,06,47766,476.38491901456376,1
2022,NA,NA,NA,NA
2022,06,48354,1014.4766559295049,1
2022,NA,NA,NA,NA
2022,06,49670,256.9593147751606,1
2022,06,50076,378.49582953669307,1
2022,06,50258,33.67759317467445,1
2022,06,51182,78.80220646178094,1
2022,NA,NA,NA,NA
2022,NA,NA,NA,NA
2022,06,53322,837.9724582478758,1
2022,NA,NA,NA,NA
2022,06,53980,473.4101309768029,1
2022,NA,NA,NA,NA
2022,NA,NA,NA,NA
2022,06,56000,210.3049421661409,1
2022,NA,NA,NA,NA
2022,06,57456,268.5078634445723,1
2022,NA,NA,NA,NA
2022,06,58072,39.63311063299739,1
2022,NA,NA,NA,NA
2022,06,59451,0,1
2022,NA,NA,NA,NA
2022,06,60102,244.89795918367346,1
2022,NA,NA,NA,NA
2022,06,60620,456.267217630854,1
2022,06,62000,0,1
2022,NA,NA,NA,NA
2022,06,64000,243.4769272061502,1
2022,06,64224,806.5969718817591,1
2022,06,65000,533.4675390035229,1
2022,06,65042,1017.6199001224913,1
2022,06,66000,2425.363503398434,1
2022,06,67000,2.0584179000020586,1
2022,06,68000,6.903693476009664,1
2022,NA,NA,NA,NA
2022,06,68196,1619.546901329339,1
2022,06,68252,522.2524977293369,1
2022,NA,NA,NA,NA
2022,06,69000,164.7936027663713,1
2022,06,69070,1128.0398476413714,1
2022,06,69084,625.8534365043241,1
2022,NA,NA,NA,NA
2022,06,69196,630.9776833156217,1
2022,NA,NA,NA,NA
2022,06,70098,531.2157721796276,1
2022,06,72016,0,1
2022,NA,NA,NA,NA
2022,06,75000,939.5337829842622,1
2022,06,77000,1037.037037037037,1
2022,NA,NA,NA,NA
2022,NA,NA,NA,NA
2022,06,80000,586.2824044642226,1
2022,06,80238,446.6065874471649,1
2022,06,80854,773.5661399049618,1
2022,06,81344,376.3049283806749,1
2022,06,81554,1122.9009992788708,1
2022,06,81666,33.10436149962757,1
2022,NA,NA,NA,NA
2022,06,82954,992.6854754440961,1
2022,06,82996,660.9325486645541,1
2022,06,84200,467.01112877583466,1
2022,06,84550,91.4820085383208,1
2022,06,85292,249.71386952450317,1
2022,08,03455,6570.338058887677,1
2022,08,04000,3979.2916813742795,1
2022,08,07850,2442.002442002442,1
2022,08,12815,566.3500914873225,1
2022,08,16000,2863.102009859689,1
2022,08,20000,2625.0449493998185,1
2022,08,27425,3626.793568389934,1
2022,08,32155,5581.605049594229,1
2022,08,43000,9761.369531385095,1
2022,08,45970,3704.807310290028,1
2022,08,46465,10301.61736849774,1
2022,08,62000,575.3326141675656,1
2022,08,77290,6690.497785840047,1
2022,08,83835,4329.661982529434,1
2022,09,08000,1951.7558930657688,1
2022,09,18430,3768.041895516669,1
2022,09,37000,1152.5220775333034,1
2022,09,52000,4310.529701908643,1
2022,09,55990,2203.4109299141046,1
2022,09,73000,3677.586360796215,1
2022,09,80000,7699.644498395908,1
2022,11,50000,3839.488903271604,1
2022,NA,NA,NA,NA
2022,12,07875,0,1
2022,12,10275,142.59144451332918,1
2022,NA,NA,NA,NA
2022,12,14400,150.2455937590292,1
2022,12,16475,255.90551181102362,1
2022,NA,NA,NA,NA
2022,NA,NA,NA,NA
2022,12,17935,360.0082287595145,1
2022,NA,NA,NA,NA
2022,NA,NA,NA,NA
2022,12,25175,75.86294095334429,1
2022,NA,NA,NA,NA
2022,12,32000,249.83466823425672,1
2022,NA,NA,NA,NA
2022,12,35000,1.0628009055063714,1
2022,12,36950,1771.7206132879048,1
2022,NA,NA,NA,NA
2022,12,39425,1966.6666666666665,1
2022,NA,NA,NA,NA
2022,12,45000,377.447511205473,1
2022,NA,NA,NA,NA
2022,NA,NA,NA,NA
2022,NA,NA,NA,NA
2022,NA,NA,NA,NA
2022,NA,NA,NA,NA
2022,NA,NA,NA,NA
2022,NA,NA,NA,NA
2022,NA,NA,NA,NA
2022,NA,NA,NA,NA
2022,NA,NA,NA,NA
2022,NA,NA,NA,NA
2022,NA,NA,NA,NA
2022,NA,NA,NA,NA
2022,12,70600,613.8354369266846,1
2022,12,71000,3222.6729901148506,1
2022,NA,NA,NA,NA
2022,NA,NA,NA,NA
2022,13,04000,5539.037878337396,1
2022,13,04204,2010.5715555994664,1
2022,13,19000,1949.5979515745028,1
2022,13,42425,577.4624649397789,1
2022,13,49008,0,1
2022,13,67284,807.5258075258076,1
2022,13,68516,1021.5664018161181,1
2022,13,69000,0,1
2022,NA,NA,NA,NA
2022,13,80508,7449.02687673772,1
2022,NA,NA,NA,NA
2022,16,08830,3071.8103022409846,1
2022,16,52120,5757.792053295265,1
2022,16,56260,7249.03652046247,1
2022,17,02154,1309.8703360677428,1
2022,NA,NA,NA,NA
2022,17,06613,857.5689783743476,1
2022,17,12385,3133.556434438698,1
2022,17,14000,681.4003103974972,1
2022,17,14351,1604.5504711775193,1
2022,17,23074,238.41245354463223,1
2022,17,24582,997.8172747115684,1
2022,17,38570,2645.2864875906444,1
2022,17,51622,578.9416729791149,1
2022,17,59000,3921.380632790029,1
2022,17,65000,4844.727973038036,1
2022,17,68003,4066.1612680909716,1
2022,17,72000,6817.97128300139,1
2022,NA,NA,NA,NA
2022,18,05860,4442.148760330579,1
2022,18,10342,1884.726675529835,1
2022,18,22000,9809.541420118343,1
2022,18,23278,1116.2179908076166,1
2022,18,25000,2636.567897767168,1
2022,18,31000,1768.109729961423,1
2022,18,36003,2486.9891647470354,1
2022,18,71000,15.744312367157363,1
2022,19,12000,6807.143390869012,1
2022,19,19000,6549.3031541444,1
2022,19,21000,1684.7335140018067,1
2022,19,73335,11177.704525022475,1
2022,20,36000,966.431912815504,1
2022,20,38900,183.206106870229,1
2022,20,52575,5528.792292180148,1
2022,20,53775,4557.893743512314,1
2022,20,71000,2804.798962386511,1
2022,20,79000,1964.7056238050238,1
2022,21,46027,2144.003277457239,1
2022,21,48006,15.671033661380307,1
2022,22,05000,3893.602623496955,1
2022,22,40735,1322.0338983050847,1
2022,22,41155,1872.5198412698412,1
2022,22,55000,0,1
2022,22,70000,14.142937959645485,1
2022,24,04000,908.6909111778547,1
2022,24,30325,587.5590752331077,1
2022,25,07000,823.1078292974264,1
2022,25,09000,2809.8920450195237,1
2022,25,11000,744.1530829199149,1
2022,25,23000,3886.46288209607,1
2022,25,34550,2894.6352759552296,1
2022,25,37000,3072.6770929162835,1
2022,25,37490,2213.2087117538135,1
2022,25,45000,942.3604757548034,1
2022,25,45560,827.814569536424,1
2022,25,55745,606.5442936951317,1
2022,25,62535,475.22063815342835,1
2022,25,67000,1816.1872257435398,1
2022,25,82000,1018.4055587970086,1
2022,26,03000,923.1732123298389,1
2022,26,21000,2164.3938446140373,1
2022,26,22000,780.4657344437061,1
2022,26,27440,1118.4399197017494,1
2022,26,29000,674.0731494195481,1
2022,26,34000,213.11199596208849,1
2022,26,46000,1251.6980399767126,1
2022,26,49000,1361.8444630271174,1
2022,NA,NA,NA,NA
2022,26,74900,886.4182692307692,1
2022,26,76460,228.96393817973666,1
2022,26,80700,1734.7154643537126,1
2022,26,84000,2364.426817176417,1
2022,26,86000,2343.017806935333,1
2022,26,88940,3571.0337202874516,1
2022,27,06616,7613.300808832969,1
2022,27,07966,6136.05175455793,1
2022,27,17000,1504.4971381847915,1
2022,27,43000,2284.573913561493,1
2022,27,51730,1217.9965200099427,1
2022,27,54880,3641.917293233083,1
2022,27,58000,1601.9979289760615,1
2022,27,71428,1466.6808374960144,1
2022,NA,NA,NA,NA
2022,29,15670,10931.382649907275,1
2022,29,35000,7652.897854626961,1
2022,29,38000,1062.035735796025,1
2022,29,41348,608.593635430415,1
2022,29,54074,2414.9782923299567,1
2022,29,65000,4633.465798596432,1
2022,29,70000,6910.7298173479885,1
2022,30,06550,10265.443224643617,1
2022,31,28000,7939.528125648654,1
2022,31,37000,24.032240174511035,1
2022,32,31900,2846.7065145203164,1
2022,32,40000,6624.3130420116095,1
2022,32,51800,1791.2524274658704,1
2022,32,60600,3337.952396478644,1
2022,32,68400,3736.244231451899,1
2022,33,45140,5171.431825948285,1
2022,33,50260,2544.057241287929,1
2022,NA,NA,NA,NA
2022,34,21000,1043.7575270975512,1
2022,34,36000,372.8120027278927,1
2022,34,51000,2048.8217012160167,1
2022,NA,NA,NA,NA
2022,34,74000,0,1
2022,35,02000,637.6379671824371,1
2022,35,39380,4566.134502440234,1
2022,35,63460,150.96618357487924,1
2022,35,70500,112.20546066575241,1
2022,36,01000,2627.8961281293737,1
