year,state,place,subgroup_type,subgroup,share_affordable_30ami_quality,share_affordable_50ami_quality,share_affordable_80ami_quality,share_available_30ami,share_available_50ami,share_available_80ami,share_affordable_30ami,share_affordable_50ami,share_affordable_80ami,share_available_30ami_quality,share_available_50ami_quality,share_available_80ami_quality
2022,06,69084,tenure,All,1,1,1,0.24477332470831387,0.422628541911435,0.7771410586533554,0.8641602236337468,0.9493756574216649,1.245429686615588,1,1,1
2022,06,69084,tenure,Owner,1,1,1,0.3719674245294007,0.6248376398716252,0.8387459671302752,2.052884331055932,1.8775517600697695,1.7783824582113026,1,1,1
2022,06,69084,tenure,Renter,1,1,1,0.17390418206923688,0.2921997258737162,0.7390590680826533,0.201835017937012,0.350683949857002,0.9159770029850076,1,1,1
2022,06,69088,tenure,All,1,1,1,0.22351658816590042,0.3137559949309513,0.5489605279283075,1.133147125786719,1.269361319640086,1.1019373095236584,1,1,1
2022,06,69088,tenure,Owner,1,1,1,0.26306884342678605,0.33946997363174786,0.5742275295133517,1.64027467475426,1.5797149210115287,1.314382243592935,1,1,1
2022,06,69088,tenure,Renter,1,1,1,0.15951476698276726,0.2604600630801725,0.49429017958182586,0.3125343315990021,0.6261086911456952,0.6422690536397679,1,1,1
2022,06,69196,tenure,All,2,2,2,0.30219787005438076,0.5429474940649075,0.8889829470786516,1.0915582963179469,1.1797489994375696,1.276985415679547,2,2,2
2022,06,69196,tenure,Owner,NA,2,2,NA,0.6554735816188423,0.8967825021932317,NA,1.9119255078714408,1.5412013118636143,NA,2,2
2022,06,69196,tenure,Renter,2,2,2,0.16120451930850702,0.46212979985649133,0.8818606786610115,0.2095317612748638,0.6538903434451772,1.0357131244802078,2,2,2
2022,06,70000,tenure,All,1,1,1,0.23668069371096676,0.3058979174471643,0.49647969749991516,0.4870680472112148,0.6700473692911386,0.8519974090017456,1,1,1
2022,06,70000,tenure,Owner,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,06,70000,tenure,Renter,1,1,1,0.23372501415935823,0.2747971133965997,0.4768521014866225,0.4416382118516185,0.5292742561469964,0.6908718306621798,1,1,1
2022,06,70098,tenure,All,1,1,1,0.47042460924420565,0.4974261846100784,0.637710321668715,1.086735286056225,1.119729405823156,1.1635052559962553,1,1,1
2022,06,70098,tenure,Owner,1,1,1,0.5775226013271861,0.6207572194282319,0.7004212096602753,1.6372203813386,1.7877703723866987,1.4511628662326075,1,1,1
2022,06,70098,tenure,Renter,1,1,1,0.34378833731680336,0.383588203552602,0.5697724389457399,0.4358231740518481,0.5031089825095183,0.8518711902940024,1,1,1
2022,06,72016,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,06,72016,tenure,Owner,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,06,72016,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,06,73080,tenure,All,2,2,2,0.18178506375227688,0.3108526650662253,0.7165952361206173,0.7244687310261082,0.7282549349275115,1.1735847004567899,2,2,2
2022,06,73080,tenure,Owner,NA,2,2,NA,0.35066199376947044,0.6395629793045489,NA,1.3235981308411215,1.3514024582414121,NA,2,2
2022,06,73080,tenure,Renter,2,2,2,0.13482587064676615,0.2917869515059989,0.7646659095592011,0.18739635157545606,0.4431297340498259,1.0626205444090766,2,2,2
2022,06,75000,tenure,All,1,1,1,0.16688939594035068,0.29366844420507415,0.5699481123224505,0.563848962176363,0.74053161102836,1.076558529333651,1,1,1
2022,06,75000,tenure,Owner,1,1,1,0.2127680890672832,0.4424974099675404,0.6537989951525982,1.3106008320176243,1.3927445001234109,1.43913951764738,1,1,1
2022,06,75000,tenure,Renter,1,1,1,0.14221792457429136,0.1929365215096529,0.49811930515798186,0.1622798214999327,0.299094300833406,0.7659623971039552,1,1,1
2022,06,77000,tenure,All,1,1,1,0.24124363626423725,0.3903691155341962,0.7833334343270285,1.1755577656238752,1.0746194316728743,1.4585160573959128,1,1,1
2022,06,77000,tenure,Owner,NA,1,1,NA,0.6332042895835154,0.9139876723778706,NA,2.2861543947083964,2.0547760829171997,NA,1,1
2022,06,77000,tenure,Renter,1,1,1,0.20760466878641806,0.24231350456931694,0.7005044955076363,0.27175764125049817,0.335951527157913,1.0805138899106645,1,1,1
2022,06,78120,tenure,All,NA,1,1,NA,0.33431794990869534,0.32755483781100264,NA,1.017127922290008,0.8881764622329815,NA,1,1
2022,06,78120,tenure,Owner,NA,1,1,NA,0.4323856164870953,0.43206523065985547,NA,1.3837960792264898,1.1059470877356086,NA,1,1
2022,06,78120,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,06,78582,tenure,All,1,1,1,0.19163959923793641,0.3039227815155903,0.46660074692633446,0.989095134885025,0.9855036434999208,1.005727549200203,1,1,1
2022,06,78582,tenure,Owner,NA,1,1,NA,0.34928053187316876,0.5034933016173969,NA,1.3038226000272102,1.2399431999891513,NA,1,1
2022,06,78582,tenure,Renter,NA,1,1,NA,0.21691564025885446,0.38992554004272345,NA,0.37489085523496984,0.5189482076770531,NA,1,1
2022,06,80000,tenure,All,1,1,1,0.3125385399319395,0.35438405587005295,0.563045188201558,1.1839116313339204,1.0521544422424605,1.028403626565123,1,1,1
2022,06,80000,tenure,Owner,1,1,1,0.4049959169803621,0.5348252935548766,0.7721838948508631,2.1491080563322575,1.9341812197194583,1.69562761641166,1,1,1
2022,06,80000,tenure,Renter,NA,1,1,NA,0.1877375520874613,0.40473201066218667,NA,0.2375586181664311,0.5233304545280164,NA,1,1
2022,06,80238,tenure,All,NA,2,2,NA,0.40897230769230764,0.44972513816153054,NA,1.1799183840032648,1.0650044822477616,NA,2,2
2022,06,80238,tenure,Owner,NA,NA,2,NA,NA,0.4381348295098706,NA,NA,1.5624317829345207,NA,NA,2
2022,06,80238,tenure,Renter,NA,NA,2,NA,NA,0.46007902284768015,NA,NA,0.6206414315436954,NA,NA,2
2022,06,80854,tenure,All,NA,2,2,NA,0.2543469475212219,0.5839007650255337,NA,0.8470046121126855,1.0652601414480383,NA,2,2
2022,06,80854,tenure,Owner,NA,NA,2,NA,NA,0.7201975806969882,NA,NA,2.10380449011718,NA,NA,2
2022,06,80854,tenure,Renter,NA,2,2,NA,0.11193767378185007,0.5306020517803973,NA,0.21313626943505004,0.6591385665647131,NA,2,2
2022,06,81344,tenure,All,2,2,2,0.06455696202531647,0.2781204882530516,0.4118047982551799,0.7126582278481013,0.8683554272214201,0.8767039258451472,2,2,2
2022,06,81344,tenure,Owner,NA,NA,2,NA,NA,0.6064365336209996,NA,NA,1.5720963682128732,NA,NA,2
2022,06,81344,tenure,Renter,NA,2,2,NA,0.18134008570315543,0.2929747530186608,NA,0.2308141799766264,0.4521405049396268,NA,2,2
2022,06,81554,tenure,All,2,2,2,0.25372875476933743,0.3528985507246377,0.6284334724574865,0.9165799514394727,1.1309782608695653,1.1796133912910955,2,2,2
2022,06,81554,tenure,Owner,NA,2,2,NA,0.4143387695785565,0.5834218048182932,NA,1.6284514774745682,1.337362188648428,NA,2,2
2022,06,81554,tenure,Renter,NA,NA,2,NA,NA,0.6998838056493355,NA,NA,0.9292071139200122,NA,NA,2
2022,06,81666,tenure,All,1,1,1,0.18426034701681562,0.2933815527670411,0.5651148087712876,0.7217668516481438,0.9219291664300469,1.0058517032982714,1,1,1
2022,06,81666,tenure,Owner,NA,1,1,NA,0.4225934371874846,0.6985210634695251,NA,1.5988298639436371,1.454138865788366,NA,1,1
2022,06,81666,tenure,Renter,NA,1,1,NA,0.1805078392443909,0.4516954968301396,NA,0.33061904231005074,0.6247269828967785,NA,1,1
2022,06,82590,tenure,All,2,2,2,0.10106433834279957,0.2519416981396778,0.6459392916947841,0.48073265535639337,0.6639184711067427,1.0993482458527344,2,2,2
2022,06,82590,tenure,Owner,NA,2,2,NA,0.39919825404136,0.6215073352898032,NA,1.118569664841873,1.2495586322771852,NA,2,2
2022,06,82590,tenure,Renter,NA,2,2,NA,0.10587515351709778,0.676693405320997,NA,0.21294140953699678,0.9102685333908587,NA,2,2
2022,06,82954,tenure,All,1,1,1,0.21608133171390909,0.3230024120366556,0.7165215960004504,1.281406877896042,1.2348813460128174,1.4839336976395947,1,1,1
2022,06,82954,tenure,Owner,NA,1,1,NA,0.47500078856662914,0.790544841290007,NA,2.470585777529102,2.1657663214590133,NA,1,1
2022,06,82954,tenure,Renter,NA,NA,1,NA,NA,0.656668328346772,NA,NA,0.9326216014347157,NA,NA,1
2022,06,82996,tenure,All,2,2,2,0.32296102771020424,0.4223619796418105,0.7416215365719193,1.0351834771908839,0.9836266605341328,1.1517964233708131,2,2,2
2022,06,82996,tenure,Owner,NA,2,2,NA,0.5386982273884527,0.8094533686251743,NA,1.5354174939679575,1.5041763435252355,NA,2,2
2022,06,82996,tenure,Renter,NA,2,2,NA,0.3097273679780619,0.6787934912560251,NA,0.4493929419188699,0.8254106997109888,NA,2,2
2022,06,84200,tenure,All,2,2,2,0.22133514923522593,0.3052734781770321,0.6035085797606143,1.0833162091349988,0.9223011472548752,1.0775897735211812,2,2,2
2022,06,84200,tenure,Owner,NA,2,2,NA,0.42660829849422527,0.6780451444720272,NA,1.5694244813283247,1.3466537029443877,NA,2,2
2022,06,84200,tenure,Renter,NA,2,2,NA,0.1904268373588051,0.5080889634821971,NA,0.30978166670395035,0.7331416895595876,NA,2,2
2022,06,84550,tenure,All,2,2,2,0.38230068869026235,0.5539429410306312,0.8611788111656203,1.0268927292955905,1.1208673337285509,1.2087501114961063,2,2,2
2022,06,84550,tenure,Owner,NA,2,2,NA,0.7972544209165513,0.8815860372830577,NA,2.061259066259451,1.4583200853463447,NA,2,2
2022,06,84550,tenure,Renter,2,2,2,0.26733372690951285,0.39343469238248424,0.8436059242227714,0.34512386352043645,0.5005076610057424,0.9938426610880087,2,2,2
2022,06,85292,tenure,All,2,2,2,0.2894326246481364,0.5107251723335381,0.7238285569629203,1.3331238472495692,1.1575696333185828,1.1958277822336452,2,2,2
2022,06,85292,tenure,Owner,NA,2,2,NA,0.612540997124408,0.7211359949788941,NA,1.5798589988291072,1.3567251920361614,NA,2,2
2022,06,85292,tenure,Renter,NA,2,2,NA,0.3585307477619757,0.7280747652401802,NA,0.5263309519193462,0.9420902945374474,NA,2,2
2022,08,03455,tenure,All,2,2,2,0.4857367851947518,0.5983150410347923,0.8417508744254306,2.2748079088871025,1.7945051219556352,1.7192616507566356,2,2,2
2022,08,03455,tenure,Owner,NA,2,2,NA,0.8156261989403263,0.8297844529659232,NA,3.240444342837264,2.4077519769567295,NA,2,2
2022,08,03455,tenure,Renter,NA,2,2,NA,0.3972353389750591,0.8555757769960479,NA,0.4565663316347513,0.9238432616636737,NA,2,2
2022,08,04000,tenure,All,1,1,1,0.25569146024751305,0.3253116899904454,0.6577402156526939,1.0516451651915457,0.9213083386011297,1.2296552114580133,1,1,1
2022,08,04000,tenure,Owner,1,1,1,0.3798890634591201,0.5207864388445093,0.710971177516013,2.020661285638202,1.7399682017101012,1.6039655164038538,1,1,1
2022,08,04000,tenure,Renter,1,1,1,0.14972040732480268,0.16365694313169515,0.597915135585769,0.22483646737912882,0.2442886533982009,0.8089762836423041,1,1,1
2022,08,07850,tenure,All,1,1,1,0.2345008402494921,0.4948201121687209,0.5547607987439762,0.7216030256121136,0.9456991839387057,1.0495541591693398,1,1,1
2022,08,07850,tenure,Owner,NA,1,1,NA,0.7945199713537429,0.7852164550992969,NA,2.300803726472183,2.3375145291044013,NA,1,1
2022,08,07850,tenure,Renter,1,1,1,0.1630936343107217,0.37672632144343476,0.46079128718840107,0.22267352407938334,0.4117335267909065,0.5243815130307229,1,1,1
2022,08,12815,tenure,All,2,2,2,0.2725087418058259,0.41895536129479843,0.5756365492583398,1.5196376859070555,1.651983700941909,1.5103274979496124,2,2,2
2022,08,12815,tenure,Owner,NA,2,2,NA,0.5645421496607654,0.6839737985141885,NA,2.3654424078548684,2.02835453335537,NA,2,2
2022,08,12815,tenure,Renter,NA,NA,2,NA,NA,0.36649151800289276,NA,NA,0.5102764420543121,NA,NA,2
2022,08,16000,tenure,All,1,1,1,0.24377292003193732,0.34330119924087754,0.6163550645085818,1.2354355581408254,1.2231764664712907,1.3919641395211848,1,1,1
2022,08,16000,tenure,Owner,1,1,1,0.34729141071448955,0.5257524988363595,0.7572637321845724,2.5538884408750695,2.2412477716427417,2.0749323680351273,1,1,1
2022,08,16000,tenure,Renter,1,1,1,0.16141408797869541,0.17480155462292266,0.47535546834292525,0.18648054707704653,0.2829548648852044,0.7085551909966653,1,1,1
2022,08,20000,tenure,All,1,1,1,0.2800700901032381,0.3578819081604373,0.6339952352492505,0.7814127197729982,0.8088720691228093,1.0878590430263442,1,1,1
2022,08,20000,tenure,Owner,1,1,1,0.25509690249814126,0.42168817420004673,0.668273598581169,1.727687023029605,1.5780171614479608,1.5772995930063363,1,1,1
2022,08,20000,tenure,Renter,1,1,1,0.29072854360929967,0.3232424847067294,0.6110022986848558,0.37754674860706705,0.3913152333434986,0.7595564514246771,1,1,1
2022,08,27425,tenure,All,2,2,2,0.14227074197077827,0.3661812541003001,0.6415453070588619,0.8782922245493026,1.0201233595733894,1.2952198230774623,2,2,2
2022,08,27425,tenure,Owner,2,2,2,0.32383884846603217,0.5575000621928314,0.7231803809460505,2.4426042067831677,2.2743208420860594,1.9436277511793243,2,2,2
2022,08,27425,tenure,Renter,2,2,2,0.06193516447245746,0.26187055675141074,0.5765443369477601,0.1861557645395405,0.336310746906244,0.7789326152947668,2,2,2
2022,08,32155,tenure,All,1,1,1,0.3731097200862825,0.4923982961848318,0.8552908874416669,1.498768144950157,1.3181520834530007,1.3901124021381936,1,1,1
2022,08,32155,tenure,Owner,NA,1,1,NA,0.6545941447513647,0.836004113143277,NA,2.3006923185554378,1.619018057782043,NA,1,1
2022,08,32155,tenure,Renter,NA,1,1,NA,0.36355454326598935,0.880800215270675,NA,0.5376501630698131,1.0873541844397345,NA,1,1
2022,08,43000,tenure,All,2,2,2,0.2907798947754505,0.47851116254112314,0.7710235922639282,1.1417484502305117,1.3151903592133276,1.4821518024347664,2,2,2
2022,08,43000,tenure,Owner,NA,2,2,NA,0.6761975108288164,0.8447266174695098,NA,2.349132527208339,2.0925167754133787,NA,2,2
2022,08,43000,tenure,Renter,2,2,2,0.1558283382878474,0.3132888471676792,0.695919244647285,0.2379036489957102,0.45104207361818555,0.8601819039707214,2,2,2
2022,08,45970,tenure,All,1,1,1,0.38982184020379584,0.4242669496982317,0.6397270854744929,1.5488915560538092,1.5366569633790585,1.4441726405765678,1,1,1
2022,08,45970,tenure,Owner,NA,1,1,NA,0.5757524857759767,0.7738358145644864,NA,2.555530693044781,1.96424347078644,NA,1,1
2022,08,45970,tenure,Renter,NA,NA,1,NA,NA,0.44569632059731423,NA,NA,0.6917254161441041,NA,NA,1
2022,08,46465,tenure,All,NA,2,2,NA,0.4094630878909727,0.7068265990851982,NA,1.3216781548946022,1.3882494379952668,NA,2,2
2022,08,46465,tenure,Owner,NA,2,2,NA,0.47266179020659904,0.7582698897638696,NA,1.7625664305682411,1.7351175661122864,NA,2,2
2022,08,46465,tenure,Renter,NA,NA,2,NA,NA,0.6287890026997209,NA,NA,0.8620631341279503,NA,NA,2
2022,08,62000,tenure,All,2,2,2,0.3676594807749384,0.48097290518649566,0.8622523384716506,1.3002638427302982,1.3710010530428507,1.5173208420275686,2,2,2
2022,08,62000,tenure,Owner,2,2,2,0.5303536796674335,0.6940520458067503,0.9012103202688441,2.488259384234931,2.2348517720933043,1.9109689602582842,2,2,2
2022,08,62000,tenure,Renter,2,2,2,0.22882210347905502,0.26562398425244793,0.8090563873823682,0.2864711792887845,0.4979483475827977,0.9798061896310271,2,2,2
2022,08,77290,tenure,All,2,2,2,0.35222339161035565,0.47660649638272673,0.7130098957991462,1.6642743832599534,1.4133224561708313,1.3800942604032096,2,2,2
2022,08,77290,tenure,Owner,NA,2,2,NA,0.5183926596869919,0.8074559936149821,NA,1.7746704630705317,1.6546683071018118,NA,2,2
2022,08,77290,tenure,Renter,NA,NA,2,NA,NA,0.4770567096278668,NA,NA,0.694130280347551,NA,NA,2
2022,08,83835,tenure,All,2,2,2,0.35957061246669875,0.4600431446076357,0.7869705272773694,1.4148448461429435,1.335731481696069,1.548279223558279,2,2,2
2022,08,83835,tenure,Owner,NA,2,2,NA,0.6358315203684068,0.7699119268591098,NA,2.1176064214081802,1.8526877811756728,NA,2,2
2022,08,83835,tenure,Renter,NA,NA,2,NA,NA,0.8112780463291368,NA,NA,1.114514633710367,NA,NA,2
2022,09,08000,tenure,All,1,1,1,0.1420606474369915,0.37813829186584863,0.7119637623234746,0.2980599647266314,0.6046599164376858,0.9892086330935251,1,1,1
2022,09,08000,tenure,Owner,NA,1,1,NA,0.37066412859560066,0.75371279626598775,NA,0.8759517766497462,1.067527429229557,NA,1,1
2022,09,08000,tenure,Renter,1,1,1,0.18742936625228201,0.38226871603062357,0.6792183711310797,0.35416847778840305,0.45473671906960433,0.9277801549945324,1,1,1
2022,09,18430,tenure,All,2,2,2,0.23176242016202347,0.47211427478846063,0.6828130650612432,0.8239567650445403,1.2365463543989683,1.4275599430990804,2,2,2
2022,09,18430,tenure,Owner,NA,2,2,NA,0.4870967697613801,0.5997477048554455,NA,1.7212348944104536,1.6818287681374906,NA,2,2
2022,09,18430,tenure,Renter,NA,NA,2,NA,NA,0.8209630911010163,NA,NA,1.0046731378997815,NA,NA,2
2022,09,37000,tenure,All,1,1,1,0.27462376116481096,0.4068227111093744,0.9118429995468963,0.35702924262816593,0.609901918643273,1.1370638876302672,1,1,1
2022,09,37000,tenure,Owner,NA,NA,1,NA,NA,0.6581776087316025,NA,NA,1.1630560608566232,NA,NA,1
2022,09,37000,tenure,Renter,1,1,1,0.29113575315104345,0.41916912306558585,0.9642576456518025,0.35966664370824436,0.5644344141488578,1.1316931488125748,1,1,1
2022,09,52000,tenure,All,1,1,1,0.23275590551181102,0.4622441453070256,0.6596484967436881,0.40960629921259845,0.6713995943204868,0.9156332708835162,1,1,1
2022,09,52000,tenure,Owner,NA,NA,1,NA,NA,0.581503088538092,NA,NA,1.4385724090597118,NA,NA,1
2022,09,52000,tenure,Renter,1,1,1,0.2615929203539823,0.4619354152258339,0.6760315119248894,0.4173451327433628,0.5858381656647337,0.806000215835102,1,1,1
2022,09,55990,tenure,All,1,1,1,0.3646706056411585,0.4941968892981972,0.6287800838016684,0.4972474942646282,0.9768127036100531,1.179421491916227,1,1,1
2022,09,55990,tenure,Owner,NA,1,1,NA,0.41708542713567837,0.5571930999832524,NA,1.468250342622202,1.5722659521018254,NA,1,1
2022,09,55990,tenure,Renter,NA,1,1,NA,0.5504157038439936,0.6862556627151768,NA,0.6185256122536523,0.8640155121168172,NA,1,1
2022,09,73000,tenure,All,2,2,2,0.25208096961235826,0.33689735131244786,0.4881760249884378,0.5867879979354513,0.7441789511593524,0.9386813757613272,2,2,2
2022,09,73000,tenure,Owner,2,2,2,0.25793037902655586,0.35349279280318535,0.5722949452146978,0.9213461195572885,1.3154190331852496,1.4697088205844848,2,2,2
2022,09,73000,tenure,Renter,2,2,2,0.2491952086067415,0.32753664808308697,0.4345350485963621,0.42173632978834613,0.421969452632623,0.6000556473914695,2,2,2
2022,09,80000,tenure,All,1,1,1,0.12667369958613975,0.4682233502538071,0.917321374380416,0.2924612513186724,0.845482233502538,1.3098088141079678,1,1,1
2022,09,80000,tenure,Owner,NA,1,1,NA,0.6586558911101659,0.9285288270377734,NA,1.8655891110165888,1.5979125248508945,NA,1,1
2022,09,80000,tenure,Renter,1,1,1,0.10865945045795171,0.4085211361514869,0.9115680971577282,0.1823480432972523,0.5256700893452461,1.1619125376333113,1,1,1
2022,11,50000,tenure,All,1,1,1,0.27257621865840226,0.4340115026983202,0.6039440759423284,0.6481526426824487,0.9051280751982569,1.0574135123326847,1,1,1
2022,11,50000,tenure,Owner,1,1,1,0.3310922732144597,0.5571776155717761,0.6494442895271482,1.7581603819545941,1.862287104622871,1.8122136796398838,1,1,1
2022,11,50000,tenure,Renter,1,1,1,0.2587066974595843,0.39632380920867594,0.5888367171483367,0.38505773672055427,0.6122462485316744,0.8067984921632168,1,1,1
2022,12,07300,tenure,All,1,1,1,0.14799134883944148,0.28401602453004293,0.4668559198708228,0.2554312654246508,0.6398758220696092,0.9924311945322938,1,1,1
2022,12,07300,tenure,Owner,1,1,1,0.2052475055440848,0.4083474405855648,0.6488830453501008,0.39116928459816386,0.9749834237786574,1.5047597106518227,1,1,1
2022,12,07300,tenure,Renter,NA,NA,1,NA,NA,0.19866524498223848,NA,NA,0.23758913381752822,NA,NA,1
2022,12,07875,tenure,All,2,2,2,0.3232140942463136,0.4584996517280369,0.8393681857247223,0.8755378150588686,1.3442386459327536,1.5061031355413719,2,2,2
2022,12,07875,tenure,Owner,NA,2,2,NA,0.5241183468147039,0.8856361090711948,NA,1.8085024604711435,1.716201927887561,NA,2,2
2022,12,07875,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,12,10275,tenure,All,1,1,1,0.2075286259520851,0.331641306265461,0.5708039030235807,1.0899230314366288,1.4556890836126688,1.4469961567430627,1,1,1
2022,12,10275,tenure,Owner,1,1,1,0.2013375880110784,0.3966905607177929,0.6468266689077341,1.3934804675785184,1.9186244059243427,1.7102592279819622,1,1,1
2022,12,10275,tenure,Renter,NA,1,1,NA,0.159146872460801,0.32889754614638744,NA,0.2280998209433035,0.6092864296233076,NA,1,1
2022,12,12875,tenure,All,2,2,2,0.29224957625903863,0.3735067340259543,0.7064175036748104,0.741517572169105,0.8696408507855661,1.2290255227373565,2,2,2
2022,12,12875,tenure,Owner,2,2,2,0.4263450133778945,0.5278781591879852,0.776347896908659,1.4841784418944135,1.6071788807470355,1.6455164946651797,2,2,2
2022,12,12875,tenure,Renter,2,2,2,0.19325481732728736,0.24626862924748583,0.6326695207227768,0.19325481732728736,0.26173727643012124,0.7897977753014712,2,2,2
2022,12,14400,tenure,All,1,1,1,0.15052496392333747,0.2531961515014957,0.37802563571545145,0.4266466058432757,0.6309384633910957,0.7537221612189001,1,1,1
2022,12,14400,tenure,Owner,NA,1,1,NA,0.4589077606835354,0.5507691820495537,NA,1.3708580800870356,1.4402732382648813,NA,1,1
2022,12,14400,tenure,Renter,NA,1,1,NA,0.10773599788720974,0.2665422647716622,NA,0.10773599788720974,0.31064321547269247,NA,1,1
2022,12,16475,tenure,All,2,2,2,0.19766437772906567,0.5026459573459313,0.678275884620956,1.0033482957668334,1.0774642114242599,1.2107074572994438,2,2,2
2022,12,16475,tenure,Owner,NA,2,2,NA,0.5888262125149004,0.7883297424086737,NA,1.5249338147700784,1.6213656767390654,NA,2,2
2022,12,16475,tenure,Renter,NA,NA,2,NA,NA,0.5203249215157393,NA,NA,0.6213245626745472,NA,NA,2
2022,12,16725,tenure,All,1,1,1,0.08194885147942892,0.410633612578217,0.64022116435448,0.5598670724729757,0.9179261638568125,1.1061840541037773,1,1,1
2022,12,16725,tenure,Owner,NA,1,1,NA,0.6065354138773679,0.7926302725169332,NA,1.4920137064930044,1.4854855600149124,NA,1,1
2022,12,16725,tenure,Renter,NA,1,1,NA,0.19184317754954694,0.43005709296868583,NA,0.2767637939094926,0.5831474080256568,NA,1,1
2022,12,17200,tenure,All,2,2,2,0.2831214715204998,0.35311260397461847,0.6799834618897036,1.7141425159476238,1.396155754733254,1.540040415455113,2,2,2
2022,12,17200,tenure,Owner,2,2,2,0.33812195165351566,0.45179653618458915,0.7991145162302058,2.3117990208529733,1.8591440747591668,1.874028077505657,2,2,2
2022,12,17200,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,12,17935,tenure,All,1,1,1,0.11395692194027797,0.17388014012154826,0.40718326379066583,0.32768101057501703,0.4517326697232706,0.7414159252729702,1,1,1
2022,12,17935,tenure,Owner,NA,NA,1,NA,NA,0.781226783026873,NA,NA,1.8622631667093426,NA,NA,1
2022,12,17935,tenure,Renter,NA,1,1,NA,0.036650174088326916,0.25596531329044747,NA,0.0529595015576324,0.2882808916278667,NA,1,1
2022,12,24000,tenure,All,1,1,1,0.19389953880469862,0.36235702539686265,0.5637280659989543,0.4847585066532769,0.8029911619494302,1.0237638989923434,1,1,1
2022,12,24000,tenure,Owner,1,1,1,0.33008004071321106,0.48643492339456046,0.7306427435141147,1.1168847575971117,1.3821033213832408,1.6001097618907067,1,1,1
2022,12,24000,tenure,Renter,1,1,1,0.1259463869533059,0.273782383909309,0.4491174227195657,0.16933177141848077,0.38958432051595815,0.6280205702356727,1,1,1
2022,12,24125,tenure,All,2,2,2,0.5086914303521732,0.539741550608507,0.7134108686401933,1.1769422263823395,1.182033852580871,1.326324035772651,2,2,2
2022,12,24125,tenure,Owner,NA,2,2,NA,0.6327973769246021,0.7539650637888661,NA,2.229033481609809,2.057668217497663,NA,2,2
2022,12,24125,tenure,Renter,NA,2,2,NA,0.4873245713790308,0.6852399192849855,NA,0.5922743503476726,0.8182962021768609,NA,2,2
2022,12,25175,tenure,All,1,1,1,0.23726786219069887,0.3895953558234419,0.6513351573541325,0.5675767751612485,0.7325205531890774,1.0823799115128014,1,1,1
2022,12,25175,tenure,Owner,1,1,1,0.40651140342518477,0.6294784591257594,0.8006008415799533,1.583967223502089,1.9535479839804029,1.9625204296521177,1,1,1
2022,12,25175,tenure,Renter,1,1,1,0.18525116270727207,0.3192798925897819,0.5916838794846543,0.2551909900167459,0.3746082691008786,0.7306479854239735,1,1,1
2022,12,30000,tenure,All,1,1,1,0.298689355252379,0.4171063500126325,0.6665180015011073,0.7086081913769515,0.7694420244366693,0.9640463950310436,1,1,1
2022,12,30000,tenure,Owner,1,1,1,0.3968730145528379,0.6043678554066131,0.7844463040142875,1.1701473960263298,1.2674199099292078,1.2577729880562087,1,1,1
2022,12,30000,tenure,Renter,1,1,1,0.2012608893621811,0.23515377899835907,0.5628145727345785,0.2506189803661447,0.2855820000126026,0.7057500050425927,1,1,1
2022,12,32000,tenure,All,2,2,2,0.15874347639808556,0.3241880837788089,0.5534447305537186,0.5256460555700778,0.7098626695205424,0.8606001504997978,2,2,2
2022,12,32000,tenure,Owner,2,2,2,0.2682696183867227,0.47571332230911484,0.7716307021608956,1.0251323403248636,1.2742380695533613,1.3444872482620078,2,2,2
2022,12,32000,tenure,Renter,NA,2,2,NA,0.188414280487454,0.3488811742347279,NA,0.20415553261206126,0.4069244863589013,NA,2,2
2022,12,32275,tenure,All,2,2,2,0.36034476679577787,0.4995117205482946,0.8340391834475058,0.7283259664653096,0.806562697414107,1.224750040914165,2,2,2
2022,12,32275,tenure,Owner,NA,2,2,NA,0.7684839416967014,0.7801567787357553,NA,1.645689177932104,1.518524220036612,NA,2,2
2022,12,32275,tenure,Renter,NA,2,2,NA,0.37919670975461883,0.8684906845071678,NA,0.43120976643214864,1.0369157841195502,NA,2,2
2022,12,35000,tenure,All,1,1,1,0.28762356039444653,0.42797794102740216,0.6959746493617904,0.9673143539460891,1.0885124787652405,1.3022986899286513,1,1,1
2022,12,35000,tenure,Owner,1,1,1,0.43221911077560415,0.5859770360602286,0.8261573790098364,2.055283454131075,2.0147896310540205,1.871347143720626,1,1,1
2022,12,35000,tenure,Renter,1,1,1,0.19634509361963226,0.30792954827435,0.5745945952967051,0.2805148563026215,0.3847231098891765,0.7717280660551198,1,1,1
2022,12,36950,tenure,All,NA,2,2,NA,0.3014482167497486,0.5719787908156471,NA,0.6484939522256447,0.986084239871391,NA,2,2
2022,12,36950,tenure,Owner,NA,NA,2,NA,NA,0.8892045368027509,NA,NA,1.763398728335947,NA,NA,2
