statefip,puma,place,pop20,afact,afact2,totpop,placepop,placewgt,products,sum_products,place_pop,puma_flag,small_place
20,01304,79000,83917,0.5001,0.2111,110522959,397532,0.003596827334309788,0.10557111,0.68822461,397532,2,0
21,01901,46027,113590,1,0.3521,110522959,322570,0.002918579116217835,0.3521,1,322570,1,0
21,01902,46027,208980,1,0.6479,110522959,322570,0.002918579116217835,0.6479,1,322570,1,0
21,01701,48006,10756,0.0867,0.0278,110522959,386884,0.0035004853606932476,0.00241026,0.70529328,386884,2,0
21,01702,48006,1686,0.0143,0.0044,110522959,386884,0.0035004853606932476,6.292e-5,0.70529328,386884,2,0
21,01703,48006,70136,0.5936,0.1813,110522959,386884,0.0035004853606932476,0.10761968,0.70529328,386884,2,0
21,01704,48006,70724,0.5057,0.1828,110522959,386884,0.0035004853606932476,0.09244196,0.70529328,386884,2,0
21,01705,48006,121586,0.9017,0.3143,110522959,386884,0.0035004853606932476,0.28340431,0.70529328,386884,2,0
21,01706,48006,111996,0.7577,0.2895,110522959,386884,0.0035004853606932476,0.21935415,0.70529328,386884,2,0
22,01500,05000,26680,0.1883,0.1173,110522959,227470,0.0020581244119604143,0.02208759,0.7362581500000002,227470,2,0
22,01501,05000,166141,0.9244,0.7304,110522959,227470,0.0020581244119604143,0.6751817600000001,0.7362581500000002,227470,2,0
22,01502,05000,34649,0.256,0.1523,110522959,227470,0.0020581244119604143,0.0389888,0.7362581500000002,227470,2,0
22,01200,40735,51681,0.445,0.4258,110522959,121374,0.0010981790670298649,0.189481,0.5090233,121374,2,0
22,01201,40735,69693,0.5565,0.5742,110522959,121374,0.0010981790670298649,0.3195423,0.5090233,121374,2,0
22,00900,41155,84872,0.5151,1,110522959,84872,7.67912846054004e-4,0.5151,0.5151,84872,2,1
22,02400,55000,147175,1,0.3833,110522959,383997,0.0034743640911749384,0.3833,1,383997,1,0
22,02401,55000,119814,1,0.312,110522959,383997,0.0034743640911749384,0.312,1,383997,1,0
22,02402,55000,117008,1,0.3047,110522959,383997,0.0034743640911749384,0.3047,1,383997,1,0
22,00100,70000,85774,0.7362,0.4572,110522959,187593,0.0016973215492719481,0.33659064,0.76475824,187593,1,0
22,00101,70000,98665,0.8134,0.526,110522959,187593,0.0016973215492719481,0.4278484,0.76475824,187593,1,0
22,00200,70000,3154,0.019,0.0168,110522959,187593,0.0016973215492719481,3.1919999999999995e-4,0.76475824,187593,1,0
24,00801,04000,121985,1,0.2083,110522959,585708,0.0052994238056909065,0.2083,1,585708,1,0
24,00802,04000,106716,1,0.1822,110522959,585708,0.0052994238056909065,0.1822,1,585708,1,0
24,00803,04000,108910,1,0.1859,110522959,585708,0.0052994238056909065,0.1859,1,585708,1,0
24,00804,04000,136100,1,0.2324,110522959,585708,0.0052994238056909065,0.2324,1,585708,1,0
24,00805,04000,111997,1,0.1912,110522959,585708,0.0052994238056909065,0.1912,1,585708,1,0
24,00302,30325,78171,0.5704,1,110522959,78171,7.072829094269907e-4,0.5704,0.5704,78171,2,1
25,00507,07000,24,2e-4,0,110522959,675647,0.006113182329836102,0,0.9990475999999999,675647,1,0
25,03301,07000,123863,0.9974,0.1833,110522959,675647,0.006113182329836102,0.18282342,0.9990475999999999,675647,1,0
25,03302,07000,161302,1,0.2387,110522959,675647,0.006113182329836102,0.2387,0.9990475999999999,675647,1,0
25,03303,07000,123203,1,0.1823,110522959,675647,0.006113182329836102,0.1823,0.9990475999999999,675647,1,0
25,03304,07000,138664,1,0.2052,110522959,675647,0.006113182329836102,0.2052,0.9990475999999999,675647,1,0
25,03305,07000,128426,0.9996,0.1901,110522959,675647,0.006113182329836102,0.19002396,0.9990475999999999,675647,1,0
25,03400,07000,165,0.0011,2e-4,110522959,675647,0.006113182329836102,2.2e-7,0.9990475999999999,675647,1,0
25,04000,09000,105643,0.7562,1,110522959,105643,9.5584664902068e-4,0.7562,0.7562,105643,1,1
25,00505,11000,8,1e-4,1e-4,110522959,118403,0.001071297774428931,1e-8,0.99870103,118403,1,0
25,00506,11000,118289,0.9997,0.999,110522959,118403,0.001071297774428931,0.9987003,0.99870103,118403,1,0
25,00507,11000,106,8e-4,9e-4,110522959,118403,0.001071297774428931,7.2e-7,0.99870103,118403,1,0
25,04301,23000,757,0.0068,0.0081,110522959,94000,8.505020210325711e-4,5.5079999999999994e-5,0.83136647,94000,1,1
25,04302,23000,93243,0.8381,0.9919,110522959,94000,8.505020210325711e-4,0.83131139,0.83136647,94000,1,1
25,00701,34550,88756,0.4234,0.9957,110522959,89143,8.065564006479414e-4,0.42157938,0.42159443,89143,2,1
25,00702,34550,387,0.0035,0.0043,110522959,89143,8.065564006479414e-4,1.505e-5,0.42159443,89143,2,1
25,00502,37000,115554,1,1,110522959,115554,0.0010455203248765715,1,1,115554,1,0
25,00704,37490,100374,0.8448,0.9913,110522959,101253,9.161263950596908e-4,0.83745024,0.83750157,101253,1,1
25,02800,37490,879,0.0059,0.0087,110522959,101253,9.161263950596908e-4,5.133e-5,0.83750157,101253,1,1
25,04301,45000,204,0.0018,0.002,110522959,101079,9.145520615313964e-4,3.6e-6,0.8579842,101079,1,1
25,04500,45000,100875,0.8597,0.998,110522959,101079,9.145520615313964e-4,0.8579806,0.8579842,101079,1,1
25,03400,45560,88923,0.5852,1,110522959,88923,8.045658640029715e-4,0.5852,0.5852,88923,2,1
25,03603,55745,101636,0.7754,1,110522959,101636,9.195917384007064e-4,0.7754,0.7754,101636,1,1
25,00507,62535,80570,0.6198,0.9941,110522959,81045,7.332865563253694e-4,0.61614318,0.6161656,81045,2,1
25,00508,62535,475,0.0038,0.0059,110522959,81045,7.332865563253694e-4,2.242e-5,0.6161656,81045,2,1
25,01900,67000,155929,1,1,110522959,155929,0.0014108290386977424,1,1,155929,1,0
25,00300,82000,206518,1,1,110522959,206518,0.001868552940208559,1,1,206518,1,0
26,02702,03000,123471,0.9909,0.9969,110522959,123851,0.0011205907000734572,0.98782821,0.9878372,123851,1,0
26,02703,03000,380,0.0029,0.0031,110522959,123851,0.0011205907000734572,8.989999999999999e-6,0.9878372,123851,1,0
26,03203,21000,109813,0.634,0.9985,110522959,109976,9.95051173032745e-4,0.6330490000000001,0.63305065,109976,2,1
26,03208,21000,163,0.0011,0.0015,110522959,109976,9.95051173032745e-4,1.65e-6,0.63305065,109976,2,1
26,03203,22000,117,7e-4,2e-4,110522959,639111,0.005782608480469655,1.4e-7,0.97270621,639111,1,0
26,03207,22000,90,7e-4,1e-4,110522959,639111,0.005782608480469655,7e-8,0.97270621,639111,1,0
26,03208,22000,154309,0.9988,0.2414,110522959,639111,0.005782608480469655,0.24111032000000002,0.97270621,639111,1,0
26,03209,22000,126589,1,0.1981,110522959,639111,0.005782608480469655,0.1981,0.97270621,639111,1,0
26,03210,22000,108773,1,0.1702,110522959,639111,0.005782608480469655,0.1702,0.97270621,639111,1,0
26,03211,22000,122115,1,0.1911,110522959,639111,0.005782608480469655,0.1911,0.97270621,639111,1,0
26,03212,22000,106790,0.9982,0.1671,110522959,639111,0.005782608480469655,0.16679922,0.97270621,639111,1,0
26,03213,22000,20328,0.1697,0.0318,110522959,639111,0.005782608480469655,0.00539646,0.97270621,639111,1,0
26,02905,27440,12,1e-4,1e-4,110522959,83986,7.5989641211108e-4,1e-8,0.46724018,83986,2,1
26,02906,27440,972,0.0061,0.0116,110522959,83986,7.5989641211108e-4,7.076e-5,0.46724018,83986,2,1
26,02907,27440,83002,0.4727,0.9883,110522959,83986,7.5989641211108e-4,0.46716941,0.46724018,83986,2,1
26,01702,29000,256,0.0025,0.0032,110522959,81248,7.351232787750462e-4,8.000000000000001e-6,0.98464704,81248,1,1
26,01703,29000,80992,0.9878,0.9968,110522959,81248,7.351232787750462e-4,0.98463904,0.98464704,81248,1,1
26,01001,34000,2764,0.0179,0.0139,110522959,198917,0.0017997798991248506,2.4880999999999997e-4,0.94001104,198917,1,0
26,01002,34000,191765,0.9743,0.964,110522959,198917,0.0017997798991248506,0.9392252,0.94001104,198917,1,0
26,01003,34000,4388,0.0243,0.0221,110522959,198917,0.0017997798991248506,5.3703e-4,0.94001104,198917,1,0
26,01801,46000,5211,0.0299,0.0463,110522959,112644,0.001019190953799925,0.00138437,0.84403163,112644,1,0
26,01802,46000,102426,0.9254,0.9093,110522959,112644,0.001019190953799925,0.84146622,0.84403163,112644,1,0
26,01900,46000,5007,0.0266,0.0444,110522959,112644,0.001019190953799925,0.00118104,0.84403163,112644,1,0
26,03202,49000,95535,0.6584,1,110522959,95535,8.643905380781562e-4,0.6584,0.6584,95535,2,1
26,02903,69035,75596,0.4287,0.9908,110522959,76300,6.903543000509061e-4,0.42475596000000004,0.42479736000000007,76300,2,1
26,02904,69035,704,0.0045,0.0092,110522959,76300,6.903543000509061e-4,4.14e-5,0.42479736000000007,76300,2,1
26,02906,74900,25,2e-4,3e-4,110522959,76618,6.932315302922717e-4,6e-8,0.4360692,76618,2,1
26,02907,74900,76593,0.4362,0.9997,110522959,76618,6.932315302922717e-4,0.43606913999999997,0.4360692,76618,2,1
26,03003,76460,134346,1,1,110522959,134346,0.0012155483459323597,1,1,134346,1,0
26,02903,80700,87082,0.4938,0.9976,110522959,87294,7.898268449363539e-4,0.49261488000000003,0.49261800000000006,87294,2,1
26,02906,80700,212,0.0013,0.0024,110522959,87294,7.898268449363539e-4,3.1199999999999998e-6,0.49261800000000006,87294,2,1
26,03006,84000,139387,0.9422,1,110522959,139387,0.0012611587787836915,0.9422,0.9422,139387,1,0
26,03204,86000,85420,0.5455,1,110522959,85420,7.728710918787471e-4,0.5455,0.5455,85420,2,1
26,01001,88940,76491,0.4951,0.9999,110522959,76501,6.921729267129013e-4,0.49505049,0.4950505,76501,2,1
26,01002,88940,10,1e-4,1e-4,110522959,76501,6.921729267129013e-4,1e-8,0.4950505,76501,2,1
27,01408,06616,10,1e-4,1e-4,110522959,89987,8.14192823049553e-4,1e-8,0.70553548,89987,2,1
27,01409,06616,64,5e-4,7e-4,110522959,89987,8.14192823049553e-4,3.5e-7,0.70553548,89987,2,1
27,01410,06616,89913,0.7061,0.9992,110522959,89987,8.14192823049553e-4,0.70553512,0.70553548,89987,2,1
27,01403,07966,86478,0.699,1,110522959,86478,7.824437635622839e-4,0.699,0.699,86478,2,1
27,00400,17000,22,2e-4,3e-4,110522959,86697,0.00078442525231341295,6e-8,0.84524641,86697,1,1
27,00500,17000,86675,0.8455,0.9997,110522959,86697,0.00078442525231341295,0.84524635,0.84524641,86697,1,1
27,01404,43000,136,0.0012,3e-4,110522959,429954,0.003890178148415299,3.5999999999999994e-7,0.9821433799999999,429954,1,0
27,01405,43000,150288,0.9633,0.3495,110522959,429954,0.003890178148415299,0.33667335,0.9821433799999999,429954,1,0
27,01406,43000,132131,0.9997,0.3073,110522959,429954,0.003890178148415299,0.30720781,0.9821433799999999,429954,1,0
27,01407,43000,146827,0.9905,0.3415,110522959,429954,0.003890178148415299,0.33825575,0.9821433799999999,429954,1,0
27,01408,43000,572,0.0047,0.0013,110522959,429954,0.003890178148415299,6.11e-6,0.9821433799999999,429954,1,0
27,01401,51730,1476,0.012,0.0182,110522959,81026,7.331146463423948e-4,2.1840000000000002e-4,0.6613176399999999,81026,2,1
27,01402,51730,78629,0.6812,0.9704,110522959,81026,7.331146463423948e-4,0.66103648,0.6613176399999999,81026,2,1
27,01403,51730,160,0.0013,0.002,110522959,81026,7.331146463423948e-4,2.6e-6,0.6613176399999999,81026,2,1
27,01409,51730,761,0.0064,0.0094,110522959,81026,7.331146463423948e-4,6.016000000000001e-5,0.6613176399999999,81026,2,1
27,02500,54880,121395,0.747,1,110522959,121395,0.0010983690728005211,0.747,0.747,121395,2,0
27,01302,58000,74,7e-4,2e-4,110522959,311527,0.0028186632245341893,1.4e-7,0.9998001400000001,311527,1,0
27,01303,58000,145043,1,0.4656,110522959,311527,0.0028186632245341893,0.4656,0.9998001400000001,311527,1,0
27,01304,58000,166410,1,0.5342,110522959,311527,0.0028186632245341893,0.5342,0.9998001400000001,311527,1,0
27,01201,71428,20,1e-4,3e-4,110522959,75102,6.795149232296612e-4,3e-8,0.5701289400000001,75102,2,1
27,01202,71428,75082,0.5703,0.9997,110522959,75102,6.795149232296612e-4,0.5701289100000001,0.5701289400000001,75102,2,1
28,01000,36000,40510,0.3712,0.2636,110522959,153698,0.00139064318753898,0.09784831999999999,0.83394856,153698,1,0
28,01100,36000,113132,1,0.7361,110522959,153698,0.00139064318753898,0.7361,0.83394856,153698,1,0
28,01200,36000,56,6e-4,4e-4,110522959,153698,0.00139064318753898,2.4e-7,0.83394856,153698,1,0
29,00600,15670,126254,0.6876,1,110522959,126254,0.0011423327889728324,0.6876,0.6876,126254,2,0
29,01001,35000,129,7e-4,0.001,110522959,123011,0.0011129904692472087,7e-7,0.5243115,123011,2,0
29,01002,35000,86430,0.6449,0.7026,110522959,123011,0.0011129904692472087,0.45310674,0.5243115,123011,2,0
29,01003,35000,35142,0.2488,0.2857,110522959,123011,0.0011129904692472087,0.07108216,0.5243115,123011,2,0
29,01004,35000,1310,0.0115,0.0106,110522959,123011,0.0011129904692472087,1.219e-4,0.5243115,123011,2,0
29,00901,38000,36093,0.3048,0.071,110522959,508090,0.004597144381557863,0.021640799999999998,0.77708037,508090,1,0
29,00902,38000,90348,0.7334,0.1778,110522959,508090,0.004597144381557863,0.13039852000000002,0.77708037,508090,1,0
29,00903,38000,65089,0.5495,0.1281,110522959,508090,0.004597144381557863,0.07039095,0.77708037,508090,1,0
29,01001,38000,182997,0.9993,0.3602,110522959,508090,0.004597144381557863,0.35994786,0.77708037,508090,1,0
29,01002,38000,13898,0.1037,0.0274,110522959,508090,0.004597144381557863,0.00284138,0.77708037,508090,1,0
29,01004,38000,488,0.0043,0.001,110522959,508090,0.004597144381557863,4.3e-6,0.77708037,508090,1,0
29,01005,38000,119073,0.8185,0.2344,110522959,508090,0.004597144381557863,0.1918564,0.77708037,508090,1,0
29,01100,38000,104,8e-4,2e-4,110522959,508090,0.004597144381557863,1.6e-7,0.77708037,508090,1,0
29,01002,41348,40,3e-4,4e-4,110522959,101108,9.148144504527788e-4,1.2e-7,0.8440428000000001,101108,1,1
29,01004,41348,98398,0.8667,0.9732,110522959,101108,9.148144504527788e-4,0.84347244,0.8440428000000001,101108,1,1
29,01100,41348,2670,0.0216,0.0264,110522959,101108,9.148144504527788e-4,5.702400000000001e-4,0.8440428000000001,101108,1,1
29,01701,54074,31187,0.2701,0.3415,110522959,91316,8.26217473963939e-4,0.09223915,0.3497785,91316,3,1
29,01702,54074,60129,0.3911,0.6585,110522959,91316,8.26217473963939e-4,0.25753935,0.3497785,91316,3,1
29,01803,65000,736,0.007,0.0024,110522959,301578,0.0027286457287123483,1.68e-5,0.98591113,301578,1,0
29,01805,65000,1064,0.0084,0.0035,110522959,301578,0.0027286457287123483,2.94e-5,0.98591113,301578,1,0
29,01807,65000,1304,0.0079,0.0043,110522959,301578,0.0027286457287123483,3.397e-5,0.98591113,301578,1,0
29,01901,65000,119061,0.9902,0.3948,110522959,301578,0.0027286457287123483,0.39093096,0.98591113,301578,1,0
29,01902,65000,179413,1,0.5949,110522959,301578,0.0027286457287123483,0.5949,0.98591113,301578,1,0
29,02602,70000,107076,0.8644,0.6329,110522959,169172,0.0015306502968310866,0.54707876,0.71846776,169172,2,0
29,02603,70000,62096,0.467,0.367,110522959,169172,0.0015306502968310866,0.171389,0.71846776,169172,2,0
30,00600,06550,10230,0.0666,0.0873,110522959,117116,0.0010596531350558576,0.00581418,0.89186334,117116,1,0
30,00700,06550,106886,0.9708,0.9127,110522959,117116,0.0010596531350558576,0.88604916,0.89186334,117116,1,0
31,00801,28000,159087,0.9288,0.5465,110522959,291082,0.002633679034959605,0.5075892,0.9031319,291082,1,0
31,00802,28000,131995,0.8722,0.4535,110522959,291082,0.002633679034959605,0.3955427,0.9031319,291082,1,0
31,00702,37000,61,3e-4,1e-4,110522959,486051,0.004397737849201088,3e-8,0.85353366,486051,1,0
31,00901,37000,132353,0.6737,0.2723,110522959,486051,0.004397737849201088,0.18344850999999998,0.85353366,486051,1,0
31,00902,37000,127721,0.8004,0.2628,110522959,486051,0.004397737849201088,0.21034511999999997,0.85353366,486051,1,0
31,00903,37000,111806,0.978,0.23,110522959,486051,0.004397737849201088,0.22494,0.85353366,486051,1,0
31,00904,37000,114110,1,0.2348,110522959,486051,0.004397737849201088,0.2348,0.85353366,486051,1,0
32,00404,31900,706,0.0043,0.0022,110522959,317610,0.0028737015627676057,9.460000000000001e-6,0.79639209,317610,1,0
32,00410,31900,4422,0.0275,0.0139,110522959,317610,0.0028737015627676057,3.8225e-4,0.79639209,317610,1,0
32,00411,31900,228891,0.9688,0.7207,110522959,317610,0.0028737015627676057,0.69821416,0.79639209,317610,1,0
32,00412,31900,77443,0.3981,0.2438,110522959,317610,0.0028737015627676057,0.09705678,0.79639209,317610,1,0
32,00413,31900,6148,0.0376,0.0194,110522959,317610,0.0028737015627676057,7.2944e-4,0.79639209,317610,1,0
32,00401,40000,140822,0.9096,0.2194,110522959,641903,0.005807870200073091,0.19956624,0.8949217199999999,641903,1,0
32,00402,40000,88989,0.6299,0.1386,110522959,641903,0.005807870200073091,0.08730414,0.8949217199999999,641903,1,0
32,00405,40000,131841,0.9956,0.2054,110522959,641903,0.005807870200073091,0.20449624,0.8949217199999999,641903,1,0
32,00406,40000,137897,0.9772,0.2148,110522959,641903,0.005807870200073091,0.20990256,0.8949217199999999,641903,1,0
32,00407,40000,140998,0.8814,0.2197,110522959,641903,0.005807870200073091,0.19364358,0.8949217199999999,641903,1,0
32,00409,40000,726,0.0046,0.0011,110522959,641903,0.005807870200073091,5.06e-6,0.8949217199999999,641903,1,0
32,00410,40000,630,0.0039,0.001,110522959,641903,0.005807870200073091,3.9e-6,0.8949217199999999,641903,1,0
32,00402,51800,45060,0.3189,0.1716,110522959,262527,0.0023753164263363596,0.054723240000000006,0.8757596800000002,262527,1,0
32,00403,51800,215587,0.9997,0.8212,110522959,262527,0.0023753164263363596,0.82095364,0.8757596800000002,262527,1,0
32,00404,51800,1880,0.0115,0.0072,110522959,262527,0.0023753164263363596,8.28e-5,0.8757596800000002,262527,1,0
32,00101,60600,188689,0.9644,0.7143,110522959,264165,0.002390136876447544,0.68887092,0.84585744,264165,1,0
32,00102,60600,74078,0.5597,0.2804,110522959,264165,0.002390136876447544,0.15693987999999998,0.84585744,264165,1,0
32,00103,60600,1398,0.0088,0.0053,110522959,264165,0.002390136876447544,4.664e-5,0.84585744,264165,1,0
32,00101,68400,3380,0.0173,0.0312,110522959,108445,9.811988475625232e-4,5.397599999999999e-4,0.6428541600000001,108445,2,1
32,00103,68400,105065,0.663,0.9688,110522959,108445,9.811988475625232e-4,0.6423144000000001,0.6428541600000001,108445,2,1
33,00700,45140,260,0.0016,0.0022,110522959,115644,0.001046334635322241,3.52e-6,0.9845327800000001,115644,1,0
33,00800,45140,115384,0.9867,0.9978,110522959,115644,0.001046334635322241,0.9845292600000001,0.9845327800000001,115644,1,0
33,00600,50260,1197,0.0109,0.0131,110522959,91322,8.262717613269836e-4,1.4279e-4,0.64370028,91322,2,1
33,00900,50260,90125,0.6521,0.9869,110522959,91322,8.262717613269836e-4,0.6435574900000001,0.64370028,91322,2,1
34,00501,13690,72638,0.5073,0.8044,110522959,90296,8.169886222463515e-4,0.40807212,0.43654378,90296,2,1
34,00502,13690,17151,0.1498,0.1899,110522959,90296,8.169886222463515e-4,0.02844702,0.43654378,90296,2,1
34,01403,13690,507,0.0044,0.0056,110522959,90296,8.169886222463515e-4,2.464e-5,0.43654378,90296,2,1
34,01800,21000,136800,1,0.9964,110522959,137298,0.0012422577285503187,0.9964,0.99641656,137298,1,0
34,01901,21000,498,0.0046,0.0036,110522959,137298,0.0012422577285503187,1.656e-5,0.99641656,137298,1,0
34,00601,36000,165535,1,0.566,110522959,292449,0.0026460475058399406,0.566,0.97335432,292449,1,0
34,00602,36000,119202,0.9962,0.4076,110522959,292449,0.0026460475058399406,0.40605112,0.97335432,292449,1,0
34,00702,36000,354,0.0024,0.0012,110522959,292449,0.0026460475058399406,2.8799999999999995e-6,0.97335432,292449,1,0
34,00703,36000,7358,0.0516,0.0252,110522959,292449,0.0026460475058399406,0.00130032,0.97335432,292449,1,0
34,01301,51000,170006,0.9988,0.5457,110522959,311547,0.0028188441824110047,0.54504516,0.9953596299999999,311547,1,0
34,01302,51000,141404,0.9921,0.4539,110522959,311547,0.0028188441824110047,0.45031419,0.9953596299999999,311547,1,0
34,01402,51000,137,7e-4,4e-4,110522959,311547,0.0028188441824110047,2.8e-7,0.9953596299999999,311547,1,0
34,00400,57000,159031,0.9982,0.9956,110522959,159732,0.0014452381789741985,0.9938079200000001,0.99383476,159732,1,0
34,00502,57000,701,0.0061,0.0044,110522959,159732,0.0014452381789741985,2.6840000000000004e-5,0.99383476,159732,1,0
34,02301,74000,90673,0.7027,0.9978,110522959,90871,8.221911612047955e-4,0.70115406,0.70115589,90871,2,1
34,02302,74000,77,5e-4,8e-4,110522959,90871,8.221911612047955e-4,4.0000000000000003e-7,0.70115589,90871,2,1
34,02303,74000,121,0.0011,0.0013,110522959,90871,8.221911612047955e-4,1.43e-6,0.70115589,90871,2,1
35,00600,02000,250,0.0017,4e-4,110522959,564559,0.0051080698988524185,6.8e-7,0.8829944800000001,564559,1,0
35,00801,02000,95273,0.9194,0.1688,110522959,564559,0.0051080698988524185,0.15519472,0.8829944800000001,564559,1,0
35,00802,02000,99366,1,0.176,110522959,564559,0.0051080698988524185,0.176,0.8829944800000001,564559,1,0
35,00803,02000,96585,0.9159,0.1711,110522959,564559,0.0051080698988524185,0.15671049,0.8829944800000001,564559,1,0
35,00804,02000,84134,0.8252,0.149,110522959,564559,0.0051080698988524185,0.1229548,0.8829944800000001,564559,1,0
35,00805,02000,120056,0.9257,0.2127,110522959,564559,0.0051080698988524185,0.19689639,0.8829944800000001,564559,1,0
35,00806,02000,68895,0.6167,0.122,110522959,564559,0.0051080698988524185,0.0752374,0.8829944800000001,564559,1,0
35,01001,39380,7106,0.069,0.0638,110522959,111385,0.001007799655454393,0.0044022,0.8415522400000001,111385,1,0
35,01002,39380,104279,0.8942,0.9362,110522959,111385,0.001007799655454393,0.83715004,0.8415522400000001,111385,1,0
35,00600,63460,104040,0.6974,0.9999,110522959,104040,9.413428751939224e-4,0.69733026,0.69733026,104040,2,1
35,00500,70500,87505,0.5618,1,110522959,87505,7.917359505367568e-4,0.5618,0.5618,87505,2,1
36,02001,01000,99224,0.9204,1,110522959,99224,8.977682184567642e-4,0.9204,0.9204,99224,1,1
36,01205,11000,157826,0.9998,0.567,110522959,278349,0.002518472202685055,0.5668865999999999,0.9998866,278349,1,0
36,01206,11000,120523,1,0.433,110522959,278349,0.002518472202685055,0.433,0.9998866,278349,1,0
36,03104,50617,16,1e-4,2e-4,110522959,79726,7.213523843493912e-4,2e-8,0.3920216,79726,2,1
36,03107,50617,79710,0.3921,0.9998,110522959,79726,7.213523843493912e-4,0.39202158000000004,0.3920216,79726,2,1
36,03107,51000,176,9e-4,0,110522959,8804190,0.07965937647398673,0,0.9995553899999997,8804190,1,0
36,03211,51000,30,3e-4,0,110522959,8804190,0.07965937647398673,0,0.9995553899999997,8804190,1,0
36,03212,51000,537,0.0048,1e-4,110522959,8804190,0.07965937647398673,4.8e-7,0.9995553899999997,8804190,1,0
36,03701,51000,113700,1,0.0129,110522959,8804190,0.07965937647398673,0.0129,0.9995553899999997,8804190,1,0
36,03702,51000,148543,1,0.0169,110522959,8804190,0.07965937647398673,0.0169,0.9995553899999997,8804190,1,0
36,03703,51000,123827,1,0.0141,110522959,8804190,0.07965937647398673,0.0141,0.9995553899999997,8804190,1,0
36,03704,51000,130351,1,0.0148,110522959,8804190,0.07965937647398673,0.0148,0.9995553899999997,8804190,1,0
36,03705,51000,178035,1,0.0202,110522959,8804190,0.07965937647398673,0.0202,0.9995553899999997,8804190,1,0
36,03706,51000,134660,1,0.0153,110522959,8804190,0.07965937647398673,0.0153,0.9995553899999997,8804190,1,0
36,03707,51000,140646,1,0.016,110522959,8804190,0.07965937647398673,0.016,0.9995553899999997,8804190,1,0
36,03708,51000,144347,1,0.0164,110522959,8804190,0.07965937647398673,0.0164,0.9995553899999997,8804190,1,0
36,03709,51000,198808,1,0.0226,110522959,8804190,0.07965937647398673,0.0226,0.9995553899999997,8804190,1,0
36,03710,51000,159561,1,0.0181,110522959,8804190,0.07965937647398673,0.0181,0.9995553899999997,8804190,1,0
36,03801,51000,188800,1,0.0214,110522959,8804190,0.07965937647398673,0.0214,0.9995553899999997,8804190,1,0
36,03802,51000,127022,1,0.0144,110522959,8804190,0.07965937647398673,0.0144,0.9995553899999997,8804190,1,0
36,03803,51000,134068,1,0.0152,110522959,8804190,0.07965937647398673,0.0152,0.9995553899999997,8804190,1,0
36,03804,51000,122143,1,0.0139,110522959,8804190,0.07965937647398673,0.0139,0.9995553899999997,8804190,1,0
36,03805,51000,231983,1,0.0263,110522959,8804190,0.07965937647398673,0.0263,0.9995553899999997,8804190,1,0
36,03806,51000,207780,1,0.0236,110522959,8804190,0.07965937647398673,0.0236,0.9995553899999997,8804190,1,0
36,03807,51000,184640,1,0.021,110522959,8804190,0.07965937647398673,0.021,0.9995553899999997,8804190,1,0
36,03808,51000,163839,1,0.0186,110522959,8804190,0.07965937647398673,0.0186,0.9995553899999997,8804190,1,0
36,03809,51000,164237,1,0.0187,110522959,8804190,0.07965937647398673,0.0187,0.9995553899999997,8804190,1,0
36,03810,51000,169739,1,0.0193,110522959,8804190,0.07965937647398673,0.0193,0.9995553899999997,8804190,1,0
36,03901,51000,164738,1,0.0187,110522959,8804190,0.07965937647398673,0.0187,0.9995553899999997,8804190,1,0
36,03902,51000,141346,1,0.0161,110522959,8804190,0.07965937647398673,0.0161,0.9995553899999997,8804190,1,0
36,03903,51000,189663,1,0.0215,110522959,8804190,0.07965937647398673,0.0215,0.9995553899999997,8804190,1,0
36,04001,51000,176226,1,0.02,110522959,8804190,0.07965937647398673,0.02,0.9995553899999997,8804190,1,0
36,04002,51000,136850,1,0.0155,110522959,8804190,0.07965937647398673,0.0155,0.9995553899999997,8804190,1,0
36,04003,51000,153236,1,0.0174,110522959,8804190,0.07965937647398673,0.0174,0.9995553899999997,8804190,1,0
36,04004,51000,152369,1,0.0173,110522959,8804190,0.07965937647398673,0.0173,0.9995553899999997,8804190,1,0
36,04005,51000,115390,1,0.0131,110522959,8804190,0.07965937647398673,0.0131,0.9995553899999997,8804190,1,0
36,04006,51000,137748,1,0.0156,110522959,8804190,0.07965937647398673,0.0156,0.9995553899999997,8804190,1,0
36,04007,51000,134109,1,0.0152,110522959,8804190,0.07965937647398673,0.0152,0.9995553899999997,8804190,1,0
36,04008,51000,169643,1,0.0193,110522959,8804190,0.07965937647398673,0.0193,0.9995553899999997,8804190,1,0
36,04009,51000,204016,1,0.0232,110522959,8804190,0.07965937647398673,0.0232,0.9995553899999997,8804190,1,0
36,04010,51000,143132,1,0.0163,110522959,8804190,0.07965937647398673,0.0163,0.9995553899999997,8804190,1,0
36,04011,51000,110492,1,0.0125,110522959,8804190,0.07965937647398673,0.0125,0.9995553899999997,8804190,1,0
36,04012,51000,155282,1,0.0176,110522959,8804190,0.07965937647398673,0.0176,0.9995553899999997,8804190,1,0
36,04013,51000,133143,1,0.0151,110522959,8804190,0.07965937647398673,0.0151,0.9995553899999997,8804190,1,0
36,04014,51000,176543,1,0.0201,110522959,8804190,0.07965937647398673,0.0201,0.9995553899999997,8804190,1,0
36,04015,51000,162557,1,0.0185,110522959,8804190,0.07965937647398673,0.0185,0.9995553899999997,8804190,1,0
36,04016,51000,156682,1,0.0178,110522959,8804190,0.07965937647398673,0.0178,0.9995553899999997,8804190,1,0
