year,state,place,subgroup_type,subgroup,share_affordable_30_ami,share_affordable_50_ami,share_affordable_80_ami,share_affordable_30_ami_quality,share_affordable_50_ami_quality,share_affordable_80_ami_quality,share_affordable_available_30_ami,share_affordable_available_50_ami,share_affordable_available_80_ami,share_affordable_available_30_ami_quality,share_affordable_available_50_ami_quality,share_affordable_available_80_ami_quality
2014,06,68252,tenure,Owner,NA,1.633394541723125,1.384385136397919,NA,2,2,NA,0.6523482720110305,0.7256432247047019,NA,2,2
2023,06,68252,tenure,Renter,0.24267912606779932,0.641863518116478,1.379993497430063,2,2,2,0.22608827774630824,0.43378264300440156,1.0315483741967366,2,2,2
2022,06,68252,tenure,Renter,0.30793348048374447,0.7330665745095372,1.389911883509643,2,2,2,0.24880190147883874,0.603748068395253,0.979251101853969,2,2,2
2021,06,68252,tenure,Renter,0.29435317544636774,0.83169999900772,1.3256367936301918,2,2,2,0.21709198446576639,0.6166565033133133,1.0062450559873435,2,2,2
2019,06,68252,tenure,Renter,0.23618655725795445,0.777590471418779,1.542083054285643,2,2,2,0.19826027448401595,0.540841107363026,1.0896275303440244,2,2,2
2018,06,68252,tenure,Renter,NA,0.7487878886707533,1.428611754363894,NA,2,2,NA,0.4717339103783266,0.989899304221994,NA,2,2
2017,06,68252,tenure,Renter,NA,0.5571179024948216,0.9426328429550092,NA,2,2,NA,0.4459252422418528,0.6845246504917861,NA,2,2
2016,06,68252,tenure,Renter,0.2936181360824612,0.6532018766929353,1.1339082922018235,2,2,2,0.28037856020175334,0.4370707144813199,0.867467016563888,2,2,2
2015,06,68252,tenure,Renter,NA,0.6047635956643636,1.1934995819466405,NA,2,2,NA,0.4283882675646161,0.8147957382713241,NA,2,2
2014,06,68252,tenure,Renter,NA,0.8524057283585448,1.293178568367293,NA,2,2,NA,0.6241402758136394,0.8770044455281216,NA,2,2
2023,06,68378,tenure,All,NA,1.2085017421602786,1.2876176138502071,NA,2,2,NA,0.31609756097560976,0.5308242378622506,NA,2,2
2022,06,68378,tenure,All,NA,1.1151102464332037,1.1965046888320545,NA,2,2,NA,0.2785343709468223,0.4988064791133845,NA,2,2
2021,06,68378,tenure,All,NA,1.429311185258417,1.415918269882106,NA,2,2,NA,0.42695503446476624,0.7503146870633505,NA,2,2
2019,06,68378,tenure,All,NA,1.5103919425429853,1.407982815360359,NA,2,2,NA,0.6091880692113968,0.7463620202533252,NA,2,2
2018,06,68378,tenure,All,NA,0.9967064635652534,1.249742422170535,NA,2,2,NA,0.42363112391930835,0.6393800109521778,NA,2,2
2017,06,68378,tenure,All,NA,NA,1.300822561692127,NA,NA,2,NA,NA,0.5584873410960367,NA,NA,2
2016,06,68378,tenure,All,NA,NA,1.3857125734148388,NA,NA,2,NA,NA,0.5758120580127053,NA,NA,2
2015,06,68378,tenure,All,NA,0.8944929602566387,1.0057330926849983,NA,2,2,NA,0.21707360541792908,0.4728739781293131,NA,2,2
2014,06,68378,tenure,All,NA,NA,1.1077576570534318,NA,NA,2,NA,NA,0.4894925106192712,NA,NA,2
2023,06,68378,tenure,Owner,NA,NA,1.8085995417172125,NA,NA,2,NA,NA,0.5541178056341824,NA,NA,2
2022,06,68378,tenure,Owner,NA,NA,1.4087003954725215,NA,NA,2,NA,NA,0.5366153006954861,NA,NA,2
2021,06,68378,tenure,Owner,NA,1.9107969790198782,1.6269214665190024,NA,2,2,NA,0.5419270429857632,0.6935532108877817,NA,2,2
2019,06,68378,tenure,Owner,NA,NA,1.4918406618469864,NA,NA,2,NA,NA,0.7153360450931762,NA,NA,2
2018,06,68378,tenure,Owner,NA,NA,1.4511634800652142,NA,NA,2,NA,NA,0.6143471172372907,NA,NA,2
2017,06,68378,tenure,Owner,NA,NA,1.587655160686958,NA,NA,2,NA,NA,0.5517769086889984,NA,NA,2
2016,06,68378,tenure,Owner,NA,NA,1.6037875974749352,NA,NA,2,NA,NA,0.5633122911251393,NA,NA,2
2015,06,68378,tenure,Owner,NA,NA,1.2903402854006585,NA,NA,2,NA,NA,0.446944749359678,NA,NA,2
2014,06,68378,tenure,Owner,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,06,68378,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,06,68378,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,06,68378,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019,06,68378,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,06,68378,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,06,68378,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,06,68378,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,06,68378,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,06,68378,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,06,69000,tenure,All,0.802113907994802,1.0063787625447045,1.277006017373203,1,1,1,0.3717921913637966,0.5729332014578983,0.907356540465239,1,1,1
2022,06,69000,tenure,All,0.9017449129334011,1.008174449098272,1.3325859290476676,1,1,1,0.3301732645144249,0.5677625444455531,0.9192992429575179,1,1,1
2021,06,69000,tenure,All,0.6055589922752141,1.023949316890855,1.3419923296575618,2,2,2,0.22535988048345393,0.5430187284255851,0.927607487065057,2,2,2
2019,06,69000,tenure,All,0.9139296874465024,1.1064137344286948,1.3734678006556165,2,2,2,0.3035685681517244,0.5826260959620289,0.9614503236343398,2,2,2
2018,06,69000,tenure,All,0.7717730489412756,0.9172140393347414,1.2615159320181968,2,2,2,0.25424987640875535,0.5245255448332521,0.9104869531113757,2,2,2
2017,06,69000,tenure,All,0.6439343238735475,0.8790732943347257,1.2512124396421556,2,2,2,0.1989311293056897,0.5024747848225821,0.8793786346343138,2,2,2
2016,06,69000,tenure,All,0.8019756443595726,0.9017955534565474,1.1469060758694187,2,2,2,0.26339898082164853,0.5287532537272361,0.854935272241141,2,2,2
2015,06,69000,tenure,All,0.5885957863946384,0.864236744012221,1.2026108976288068,2,2,2,0.2541860608621454,0.5447120909212422,0.9277554846912551,2,2,2
2014,06,69000,tenure,All,0.7101033900931066,0.7616732379667127,1.0917501818740623,2,2,2,0.22355554307873174,0.4623017679167722,0.8554276154167526,2,2,2
2023,06,69000,tenure,Owner,1.9200225074755264,1.577528372835102,1.3943254306655486,1,1,1,0.6288889219527551,0.6377709909904002,0.8076243844336185,1,1,1
2022,06,69000,tenure,Owner,2.409010630719431,1.853216569031023,1.6315364374076882,1,1,1,0.5403846179825206,0.6924090704505215,0.8662474359835795,1,1,1
2021,06,69000,tenure,Owner,1.5924759558926107,1.3168739860805703,1.4827063567607761,2,2,2,0.45549188067085067,0.5091206516809379,0.793007291985525,2,2,2
2019,06,69000,tenure,Owner,2.777838988933814,1.563904215849835,1.4520824008897504,2,2,2,0.6596013494355426,0.6843523453519704,0.8382757708022625,2,2,2
2018,06,69000,tenure,Owner,1.9302622685606778,1.4030459178728096,1.3072205596258422,2,2,2,0.46411917909014594,0.5641032925721506,0.7895789033400954,2,2,2
2017,06,69000,tenure,Owner,2.1304684551410067,1.5543484163627843,1.377269912834915,2,2,2,0.4723280805340197,0.5329910915561663,0.758780620301106,2,2,2
2016,06,69000,tenure,Owner,2.380599928990171,1.4621192972689594,1.3288721329785544,2,2,2,0.4459284647217075,0.566093313513229,0.7574770329909332,2,2,2
2015,06,69000,tenure,Owner,1.9269744139290592,1.3464728347277681,1.2722661931011832,2,2,2,0.4557538902681672,0.5952732502594413,0.7668914802665395,2,2,2
2014,06,69000,tenure,Owner,2.242350825785993,1.2596256376192765,1.1964461229889305,2,2,2,0.585906283192913,0.5861688968589582,0.821970173477274,2,2,2
2023,06,69000,tenure,Renter,0.31990333634181767,0.750901460440606,1.2097067892369675,1,1,1,0.2608933562667215,0.5439310219138472,0.9645669963730387,1,1,1
2022,06,69000,tenure,Renter,0.3079254188705179,0.6635233628414506,1.174325613761897,1,1,1,0.24735601597642104,0.5169253618100055,0.9473841448505905,1,1,1
2021,06,69000,tenure,Renter,0.1745841186185349,0.8795078066354418,1.261250877916988,2,2,2,0.12486397924614143,0.5597339112515818,1.004840833157229,2,2,2
2019,06,69000,tenure,Renter,0.2594960800606108,0.8810774901891134,1.3300840603456685,2,2,2,0.1785625835701364,0.5325209857815897,1.0294246286227995,2,2,2
2018,06,69000,tenure,Renter,0.26053112859041283,0.7022017959246072,1.2352953706808047,2,2,2,0.16163443941679106,0.5070098141733625,0.9798514157742768,2,2,2
2017,06,69000,tenure,Renter,0.15620184007980967,0.6324891685225502,1.1874453618040917,2,2,2,0.1092294727614598,0.49133142032794824,0.9403840060123537,2,2,2
2016,06,69000,tenure,Renter,0.2466446188132973,0.6741071573312959,1.0569564445581987,2,2,2,0.19918846127400858,0.5135800642670729,0.9031109200958347,2,2,2
2015,06,69000,tenure,Renter,0.20192370636216772,0.6713060163791176,1.167934094009616,2,2,2,0.19595093198262942,0.5244838221356817,1.0078391230277643,2,2,2
2014,06,69000,tenure,Renter,0.11657949461012475,0.5180982931814317,1.0289836805276265,2,2,2,0.08319712720286634,0.4017117815770027,0.8754857623915099,2,2,2
2023,06,69070,tenure,All,0.6057599678089486,0.8818980861520432,1.157088745399315,2,2,2,0.25910544378259187,0.5331295493054975,0.8049717934364932,2,2,2
2022,06,69070,tenure,All,0.6408275862068965,0.7662041471534489,1.2010442203583063,2,2,2,0.2787310344827586,0.4705307441967148,0.8267161976821262,2,2,2
2021,06,69070,tenure,All,0.6214637930099005,0.9005153706301513,1.1033243594063744,2,2,2,0.2737293356864022,0.4501839616072734,0.769362496124917,2,2,2
2019,06,69070,tenure,All,0.8373434557604067,0.843534412420695,1.1657530496236388,2,2,2,0.3606595179365725,0.48798221192246904,0.8504793030036094,2,2,2
2018,06,69070,tenure,All,0.7061484207298375,0.7860582228015964,1.1468653108064366,2,2,2,0.2670959828273536,0.3899195344076719,0.7272834795158815,2,2,2
2017,06,69070,tenure,All,0.689558463972386,0.929682032932119,1.0446541686538409,2,2,2,0.3075650798216597,0.47426599736266584,0.7021038484999373,2,2,2
2016,06,69070,tenure,All,0.4274469790831572,0.7376528177090372,0.9797521279990792,2,2,2,0.1769550324320385,0.39696149506195216,0.6587760179604691,2,2,2
2015,06,69070,tenure,All,0.6459829188031321,0.8007906577376008,1.0411318007323571,2,2,2,0.22237068381365152,0.3727374533845174,0.7108939102193161,2,2,2
2014,06,69070,tenure,All,0.5815298768472426,0.6703950746194643,0.9859773029732894,2,2,2,0.27639076520928146,0.34804362419633006,0.6797151316003585,2,2,2
2023,06,69070,tenure,Owner,NA,1.6874610976848623,1.456161853306046,NA,2,2,NA,0.6604854589445175,0.7720603884971856,NA,2,2
2022,06,69070,tenure,Owner,NA,1.5145997071682162,1.5672752714717122,NA,2,2,NA,0.7346242771927863,0.8587139583078887,NA,2,2
2021,06,69070,tenure,Owner,NA,1.7883627921332643,1.5374929924172054,NA,2,2,NA,0.6899877372364706,0.808425130039004,NA,2,2
2019,06,69070,tenure,Owner,NA,1.7868153041563446,1.5610908118705997,NA,2,2,NA,0.7584640792733278,0.7848676588539346,NA,2,2
2018,06,69070,tenure,Owner,NA,1.757649197212966,1.4286500871799577,NA,2,2,NA,0.6198121781278401,0.6699091493071487,NA,2,2
2017,06,69070,tenure,Owner,NA,1.71969804871101,1.5590386624869386,NA,2,2,NA,0.6654322746047573,0.7551059181153225,NA,2,2
2016,06,69070,tenure,Owner,NA,1.672753716871364,1.2784821928025358,NA,2,2,NA,0.573852617970265,0.6702405370128659,NA,2,2
2015,06,69070,tenure,Owner,NA,NA,1.2345872518286312,NA,NA,2,NA,NA,0.6354928596307906,NA,NA,2
2014,06,69070,tenure,Owner,NA,NA,1.3331811225047658,NA,NA,2,NA,NA,0.6947039976247403,NA,NA,2
2023,06,69070,tenure,Renter,0.19908643645011745,0.5792995350383626,1.0118889901382766,2,2,2,0.16280018626976828,0.4852900715975985,0.82095025427482,2,2,2
2022,06,69070,tenure,Renter,0.2627859791506332,0.4808941125655785,1.04131936412454,2,2,2,0.21045266913873922,0.3698506505948029,0.8127609699639561,2,2,2
2021,06,69070,tenure,Renter,0.233099209833187,0.5341455665774894,0.9100920749136622,2,2,2,0.195171202809482,0.35122905093172396,0.7519771729679278,2,2,2
2019,06,69070,tenure,Renter,0.4230062148646794,0.4870813772973732,1.0132578612367995,2,2,2,0.30863384425515,0.38577078857259695,0.8757879403017704,2,2,2
2018,06,69070,tenure,Renter,0.21985815602836878,0.38467885899057974,1.0177287682821594,2,2,2,0.2084706822495255,0.2949473027675649,0.7535770313825044,2,2,2
2017,06,69070,tenure,Renter,0.3493067110371603,0.5171651173599345,0.8218177255846633,2,2,2,0.26367165834719913,0.3744460931148059,0.6791428284653217,2,2,2
2016,06,69070,tenure,Renter,0.12329999999999999,0.3792727629576143,0.8368742775093854,2,2,2,0.1116,0.32916747372189026,0.6532927203881868,2,2,2
2015,06,69070,tenure,Renter,0.31432780480429817,0.4943169930751067,0.9462141556674333,2,2,2,0.1864221465664027,0.33808097696566475,0.7478889399107895,2,2,2
2014,06,69070,tenure,Renter,0.2771169175623008,0.3781756241709015,0.8473589091491885,2,2,2,0.2414415362986842,0.2840379447741611,0.673730944743347,2,2,2
2023,06,69084,tenure,All,0.74958201966051,1.2416350649710373,1.687308568371435,1,1,1,0.25854246379385626,0.6697977007779965,0.9845718143364538,1,1,1
2022,06,69084,tenure,All,0.9308971357525346,1.1246554499308739,1.5250110784188378,1,1,1,0.30077843980949975,0.5765722560637644,0.941503609607458,1,1,1
2021,06,69084,tenure,All,0.9044810443715856,1.0960303833852598,1.682734411369327,1,1,1,0.32802565947152856,0.5872698529667526,0.9136564736784778,1,1,1
2019,06,69084,tenure,All,1.043728077943074,1.0048098087235429,1.375715449862547,1,1,1,0.20274270818801327,0.5280746101682222,0.8273465430716491,1,1,1
2018,06,69084,tenure,All,0.7844792980849713,0.9308766279679794,1.1893892993120572,1,1,1,0.36850506914360603,0.5609805718463162,0.7791519688946023,1,1,1
2017,06,69084,tenure,All,0.9155275258288014,0.9727229154679281,1.0968412276399881,1,1,1,0.3072779402630852,0.5142613103424339,0.695511554773648,1,1,1
2016,06,69084,tenure,All,0.758553692121147,0.8696903487111789,1.1576021062572759,1,1,1,0.20968325694459095,0.4645957950081857,0.6700649766780113,1,1,1
2015,06,69084,tenure,All,0.9263574773918444,1.0121559677346454,1.2217581849728425,1,1,1,0.34578249453425275,0.564922543992085,0.7105745637195735,1,1,1
2014,06,69084,tenure,All,0.771107191469023,0.9132439273909536,1.0905434503532274,1,1,1,0.2454952652589833,0.4440176587130319,0.6574440937451153,1,1,1
2023,06,69084,tenure,Owner,NA,2.1927662763503033,1.6358066128412503,NA,1,1,NA,0.7261069268919759,0.9031845358293894,NA,1,1
2022,06,69084,tenure,Owner,NA,1.9617767072350014,1.6576103635595558,NA,1,1,NA,0.6456298225894109,0.8353686013181346,NA,1,1
2021,06,69084,tenure,Owner,2.080176993417243,1.7057715774568603,1.532872519386769,1,1,1,0.5429470424683812,0.6980175014450117,0.7484566024296962,1,1,1
2019,06,69084,tenure,Owner,NA,1.9014280741610499,1.9490754184684707,NA,1,1,NA,0.665790110251891,0.7316981578639766,NA,1,1
2018,06,69084,tenure,Owner,NA,1.8004235430479847,1.56694565915233,NA,1,1,NA,0.9012429109918088,0.8472838207917586,NA,1,1
2017,06,69084,tenure,Owner,NA,2.0053177192684157,1.570299320919976,NA,1,1,NA,0.7903114498731765,0.8465757556490495,NA,1,1
2016,06,69084,tenure,Owner,NA,1.6124146725424255,1.5696138768805863,NA,1,1,NA,0.5825996204089681,0.7095814570751743,NA,1,1
2015,06,69084,tenure,Owner,NA,1.700433792583848,1.530863821196024,NA,1,1,NA,0.6859971302841403,0.6936078252607264,NA,1,1
2014,06,69084,tenure,Owner,NA,2.08196336093682,1.4150322547812917,NA,1,1,NA,0.7700611045603244,0.7150816564674097,NA,1,1
2023,06,69084,tenure,Renter,0.17262505373153242,0.8297399748154621,1.7168412186450712,1,1,1,0.14937242996151262,0.6454125334221964,1.0312415380028377,1,1,1
2022,06,69084,tenure,Renter,0.26083430753685255,0.7311636158857254,1.4582553495127983,1,1,1,0.2041871346561221,0.5441115005044305,0.994936173993332,1,1,1
2021,06,69084,tenure,Renter,0.20195825463645192,0.7408836973674998,1.7586745570332354,1,1,1,0.19960200565249295,0.522764353381473,0.9973688979667789,1,1,1
2019,06,69084,tenure,Renter,0.19462312634167034,0.6399968421712567,1.1638928866849607,1,1,1,0.08436511955187119,0.4720413995339955,0.8626829586357632,1,1,1
2018,06,69084,tenure,Renter,0.20698096771518595,0.5362677217276623,1.018891074592202,1,1,1,0.2061537379629669,0.40656618987749443,0.7483847483390921,1,1,1
2017,06,69084,tenure,Renter,0.2953715095593766,0.5342415194604393,0.8758504262913183,1,1,1,0.2014144207165132,0.39703928859295273,0.6250009873540954,1,1,1
2016,06,69084,tenure,Renter,0.15897934712294196,0.5069858182073779,0.9296038008509447,1,1,1,0.13779761141264432,0.40696940427836237,0.6481974204367287,1,1,1
2015,06,69084,tenure,Renter,0.3505422517201599,0.6486153748665321,1.0542815142069162,1,1,1,0.2511178939567599,0.5009723115528533,0.7197673202980794,1,1,1
2014,06,69084,tenure,Renter,0.08106558914935803,0.4286580490148181,0.9191207282109685,1,1,1,0.07929530090529023,0.30883033739388843,0.6269950065511338,1,1,1
2023,06,69088,tenure,All,0.9368518116529797,0.9791568806043637,1.071473896256383,1,1,1,0.21311859969931,0.3241226080326252,0.6237523807355903,1,1,1
2022,06,69088,tenure,All,1.1522064271970447,1.1623968271497307,1.1619531125720008,1,1,1,0.2610695850135005,0.4214360262318666,0.62805256246099,1,1,1
2021,06,69088,tenure,All,0.8290532736722883,0.9017665130378422,1.2684302087865085,1,1,1,0.2938641734582205,0.35734135497210623,0.7142722223306663,1,1,1
2019,06,69088,tenure,All,0.8033783608572678,0.7873982162132391,1.0927194173668369,1,1,1,0.22654173249520992,0.3126756492568928,0.6776826940760493,1,1,1
2018,06,69088,tenure,All,0.9449812814141593,0.9327739184429289,1.1462356098086361,1,1,1,0.24701798034058364,0.3878257299461233,0.7092154968984495,1,1,1
2017,06,69088,tenure,All,0.5926309357449137,0.8467699275296046,0.9829895035064691,1,1,1,0.1686949198471863,0.4238072551440248,0.6149757788968259,1,1,1
2016,06,69088,tenure,All,0.7183799617520145,0.7551658569866937,0.9912258751184448,1,1,1,0.15522906662289138,0.34569968675852514,0.6458253814152785,1,1,1
2015,06,69088,tenure,All,0.9698155386780685,1.0224472041556576,1.170705321565454,1,1,1,0.2280481225386562,0.35561429126822836,0.6466139193596842,1,1,1
2014,06,69088,tenure,All,0.6560936604596638,0.8489737300291783,1.0538936876858966,1,1,1,0.23597511475129307,0.3964106673361036,0.6381732773387044,1,1,1
2023,06,69088,tenure,Owner,1.4482745989062047,1.4651211572733944,1.2941226991465873,1,1,1,0.2916458380738979,0.4292160078218434,0.6607262464060488,1,1,1
2022,06,69088,tenure,Owner,1.5915348693220361,1.6017666749357147,1.267639505094647,1,1,1,0.3003709187785232,0.45512124554289474,0.5990765623606367,1,1,1
2021,06,69088,tenure,Owner,1.4440136113585738,1.4686033523927846,1.4986536060174847,1,1,1,0.42486901457117404,0.5260095287694909,0.7425408268297553,1,1,1
2019,06,69088,tenure,Owner,1.448860339365611,1.2839932935473217,1.266480777133726,1,1,1,0.18978226483669305,0.41213526354984503,0.6778448570053107,1,1,1
2018,06,69088,tenure,Owner,1.6600874914083723,1.5112328165036069,1.3431566990294794,1,1,1,0.3105929655025693,0.5748775632313983,0.7273597741131048,1,1,1
2017,06,69088,tenure,Owner,NA,1.4188195973372268,1.2328389279557095,NA,1,1,NA,0.495131925140874,0.6198222301026387,NA,1,1
2016,06,69088,tenure,Owner,1.4891943339500202,1.3534813936912173,1.2721322400658368,1,1,1,0.2986402540024462,0.48778893921894323,0.6633639041721208,1,1,1
2015,06,69088,tenure,Owner,1.6795669249845226,1.6939609574926002,1.4521780778853643,1,1,1,0.29753135794507135,0.47749213571708743,0.6710957455062144,1,1,1
2014,06,69088,tenure,Owner,1.3744427741289662,1.5624427566627963,1.3250618206449094,1,1,1,0.4626902276751144,0.5645292247293191,0.7064417690614204,1,1,1
2023,06,69088,tenure,Renter,NA,0.22305199717256335,0.7019393706081721,NA,1,1,NA,0.16060928696767737,0.5623861405647353,NA,1,1
2022,06,69088,tenure,Renter,0.46995468694647174,0.5043020280224463,0.9588413770102431,1,1,1,0.2000368796742756,0.3709817955927908,0.6837396337058461,1,1,1
2021,06,69088,tenure,Renter,0.17138018140131264,0.22779132347624154,0.9651489510882674,1,1,1,0.1537602453229777,0.15679305515188527,0.677033010204644,1,1,1
2019,06,69088,tenure,Renter,0.3118156394808833,0.2871893982366902,0.857796316255368,1,1,1,0.25453567277581246,0.2124922636926183,0.6774634519023085,1,1,1
2018,06,69088,tenure,Renter,0.18484383813283317,0.30043170785981066,0.9079653996000366,1,1,1,0.1794395898829324,0.1833500616665275,0.687261318383976,1,1,1
2017,06,69088,tenure,Renter,0.1373801646351116,0.43397854959255505,0.7556357488967124,1,1,1,0.1102403039417445,0.3723393313555084,0.6105656871761687,1,1,1
2016,06,69088,tenure,Renter,0.18639696507264447,0.3029802128058122,0.7370882858980117,1,1,1,0.056252820238211425,0.2383136735039102,0.629958179927173,1,1,1
2015,06,69088,tenure,Renter,NA,0.31309601222274214,0.8813671662117426,NA,1,1,NA,0.22686905887291678,0.6214479796448067,NA,1,1
2014,06,69088,tenure,Renter,0.13522156068889188,0.3195431769627962,0.783562740387099,1,1,1,0.07158488349562825,0.2716580887394163,0.5701155530158709,1,1,1
2023,06,69196,tenure,All,0.9346187824628801,1.2260388867863188,1.318774843652647,2,2,2,0.33051942976649223,0.6850260481703773,0.9593211893579593,2,2,2
2022,06,69196,tenure,All,1.0196646170652057,1.195270483549853,1.3393815235011302,2,2,2,0.40656998014715523,0.684140542936262,0.9211028200961573,2,2,2
2021,06,69196,tenure,All,0.7751797447858682,0.9766796832605185,1.323190491583154,2,2,2,0.3048540089140401,0.5560350958581695,0.9681571707621505,2,2,2
2019,06,69196,tenure,All,1.3221354597320987,1.2610967168771665,1.4075400948337708,2,2,2,0.5034464873641326,0.7603635837842428,1.00423158833072,2,2,2
2018,06,69196,tenure,All,1.1842037574197226,1.0019312442589987,1.4083055640232331,2,2,2,0.3789585453735336,0.5577135236407026,0.8993639380183391,2,2,2
2017,06,69196,tenure,All,0.9845284917085837,1.0749813040223517,1.2775797062214582,2,2,2,0.23690206010523643,0.551103654861537,0.8721817343129152,2,2,2
2016,06,69196,tenure,All,1.1592882855546325,1.1524807116512819,1.295933738962074,2,2,2,0.3571077760809693,0.5827193799027229,0.8022955866875635,2,2,2
2015,06,69196,tenure,All,1.3026060146238303,0.9468022336916352,1.1129257897346658,2,2,2,0.4057528213669915,0.4626093971824209,0.7943624945297431,2,2,2
2014,06,69196,tenure,All,0.7647039740667315,0.9629485308385058,1.2940719637493183,2,2,2,0.26567376035763995,0.568560816596164,0.8849755213377143,2,2,2
2023,06,69196,tenure,Owner,2.267549279249599,1.9570833612514642,1.5355461028012294,2,2,2,0.6203591485656841,0.7514920390945323,0.9423692310776016,2,2,2
2022,06,69196,tenure,Owner,2.0039972393027834,1.61925791814601,1.4799797471643281,2,2,2,0.5674792098935006,0.7695728821794318,0.8725922907940157,2,2,2
2021,06,69196,tenure,Owner,1.5316350024229317,1.4818660022717047,1.4464419500454795,2,2,2,0.509652832102448,0.6886786523408215,0.880864655762888,2,2,2
2019,06,69196,tenure,Owner,NA,1.8547482051993145,1.5649923022391534,NA,2,2,NA,0.8224425017725172,0.9221562323220027,NA,2,2
2018,06,69196,tenure,Owner,NA,1.5152044346665605,1.5475256209832948,NA,2,2,NA,0.651258183870003,0.8513741836079733,NA,2,2
2017,06,69196,tenure,Owner,NA,1.5855665791003992,1.5572617632960541,NA,2,2,NA,0.5774309145419227,0.7922472389836561,NA,2,2
2016,06,69196,tenure,Owner,NA,1.892371401748883,1.512268841176528,NA,2,2,NA,0.7804107930958165,0.7539520745794048,NA,2,2
2015,06,69196,tenure,Owner,NA,1.4595558288571278,1.4278760463910098,NA,2,2,NA,0.5311019119491825,0.7632105992339652,NA,2,2
2014,06,69196,tenure,Owner,NA,1.623695250463356,1.522733435356977,NA,2,2,NA,0.7584487681746612,0.8228735542833572,NA,2,2
2023,06,69196,tenure,Renter,0.2613770430653202,0.8175368807837394,1.1315714744522833,2,2,2,0.1841260529915812,0.6478853658017273,0.9739608778346117,2,2,2
2022,06,69196,tenure,Renter,0.32309568416227635,0.8757743283244863,1.210391333492666,2,2,2,0.29270159061450435,0.6197629182877853,0.9656082358052774,2,2,2
2021,06,69196,tenure,Renter,0.21038601788018912,0.6191479139758999,1.2168991333728048,2,2,2,0.1519446471947584,0.46216025473762706,1.0434377402306652,2,2,2
2019,06,69196,tenure,Renter,0.6574227506129976,0.8875742484871971,1.2666275064051977,2,2,2,0.5105594132758183,0.7213038473259126,1.077685311539618,2,2,2
2018,06,69196,tenure,Renter,NA,0.652118700577519,1.300008787778585,NA,2,2,NA,0.4939597641337084,0.9366943041228863,NA,2,2
2017,06,69196,tenure,Renter,0.2886338800393685,0.7589295153121322,1.081357351846055,2,2,2,0.17508630825238053,0.5348071067236134,0.9282630397544487,2,2,2
2016,06,69196,tenure,Renter,NA,0.6511879064518199,1.1337769884195403,NA,2,2,NA,0.44877894193027196,0.8385320862340014,NA,2,2
2015,06,69196,tenure,Renter,0.6642838478402927,0.6914786968236692,0.9328329517203208,2,2,2,0.27212597333064736,0.42850383208426346,0.8121755717213703,2,2,2
2014,06,69196,tenure,Renter,0.15976338141140412,0.5935423587846392,1.1361394264525426,2,2,2,0.1209479066702952,0.46239944003785266,0.9278682796107124,2,2,2
2023,06,70000,tenure,All,0.5551719716657775,0.8269199562615125,1.2165089114207428,1,1,1,0.262711402113954,0.5160127901524437,0.7704460532043425,1,1,1
2022,06,70000,tenure,All,0.43806940829032454,0.8181257222243684,1.2004869609790478,1,1,1,0.2414023347496165,0.471065272794297,0.7721010743164667,1,1,1
2021,06,70000,tenure,All,0.5089669108360697,0.810577068683042,1.1115227267477668,3,3,3,0.3074850551486065,0.43678576536691216,0.7628940981191381,3,3,3
2019,06,70000,tenure,All,0.4740153619872528,0.7849619366011431,1.1418669227128755,3,3,3,0.18083020101323746,0.417259403818675,0.7816933652010895,3,3,3
2018,06,70000,tenure,All,0.3228346456692914,0.83436883520406,1.0709067527580798,3,3,3,0.1742509459044892,0.5114026529413953,0.7044256264191491,3,3,3
2017,06,70000,tenure,All,0.44470269223319775,0.7578037931864232,1.0390045739041796,3,3,3,0.24510943250048423,0.4356169259605048,0.6688654372648646,3,3,3
2016,06,70000,tenure,All,0.5515371589534422,0.7984144976948268,1.1933328037970403,3,3,3,0.359514058430071,0.4657401626840431,0.7471734675493821,3,3,3
2015,06,70000,tenure,All,0.49124613800205974,0.7539167254763585,0.988043731100256,3,3,3,0.21215242018537592,0.4120677487649965,0.6035822284252153,3,3,3
2014,06,70000,tenure,All,0.444391362507166,0.8422427952814693,1.0113715543109807,3,3,3,0.2583604051213453,0.5310586829923847,0.632940635542177,3,3,3
2023,06,70000,tenure,Owner,NA,NA,1.1604027078594448,NA,NA,1,NA,NA,0.5517633762532282,NA,NA,1
2022,06,70000,tenure,Owner,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
