year,state,place,count_homeless,count_homeless_lb,count_homeless_ub,share_homeless,count_homeless_quality,share_homeless_quality
2015,26,69035,,,,,,
2015,26,49000,130,130,130,.0074876165,1,1
2015,26,46000,883,882,884,.0520851761,1,1
2015,26,34000,1725,1724,1726,.0291326083,1,1
2015,26,29000,1083,1083,1083,.0452816002,1,1
2015,26,27440,NA,NA,NA,NA,NA,NA
2015,26,22000,1874,1863,1885,.0228333306,1,1
2015,26,21000,122,121,123,.0053953654,1,1
2015,26,03000,436,434,438,.0225136839,1,1
2015,25,82000,3160,3159,3161,.1205324754,1,1
2015,25,67000,1592,1592,1592,.0597687326,1,1
2015,25,62535,107,107,107,.0214557853,1,1
2015,25,55745,189,189,189,.0203029327,1,1
2015,25,45560,,,,,,
2015,25,45000,646,645,647,.0406698547,1,1
2015,25,37490,991,990,992,.0608050078,1,1
2015,25,37000,561,560,562,.0369078964,1,1
2015,25,34550,252,251,253,.0179295633,1,1
2015,25,23000,358,355,361,.0277454853,1,1
2015,25,11000,281,280,282,.0323770009,1,1
2015,25,09000,508,508,508,.0295400359,1,1
2015,25,07000,53,53,53,.0163177345,1,1
2015,24,30325,812,812,812,.0199729428,1,1
2015,24,04000,1992,1992,1992,.0236942582,1,1
2015,22,70000,2099,2099,2099,.0511626787,1,1
2015,22,55000,2965,2965,2965,.0639918819,1,1
2015,22,41155,1354,1353,1355,.0397242196,1,1
2015,22,40735,935,935,935,.0312176552,1,1
2015,22,05000,1153,1150,1156,.0266048275,1,1
2015,21,48006,6025,6025,6025,.0597854666,1,1
2015,21,46027,1027,1027,1027,.0251487624,1,1
2015,20,79000,2476,2476,2476,.048603341,1,1
2015,20,71000,662,661,663,.0272282325,1,1
2015,20,53775,107,107,107,.004731582,1,1
2015,20,52575,399,399,399,.0135575943,1,1
2015,20,38900,254,254,254,.0209847987,1,1
2015,20,36000,1097,1096,1098,.0385873578,1,1
2015,19,73335,427,427,427,.0278702434,1,1
2015,19,21000,1047,1047,1047,.0295629092,1,1
2015,19,19000,283,283,283,.0170553848,1,1
2015,19,12000,749,749,749,.0331152193,1,1
2015,18,71000,241,239,243,.0114456685,1,1
2015,18,36003,,,,,,
2015,18,31000,92,92,92,.0062725847,1,1
2015,18,25000,920,920,920,.0206296537,1,1
2015,18,23278,103,103,103,.0048377248,1,1
2015,18,22000,511,511,511,.0223877318,1,1
2015,18,10342,55,54,56,.0034138167,1,1
2015,18,05860,234,234,234,.0206951443,1,1
2015,17,79293,391,391,391,.0232475176,1,1
2015,17,72000,431,431,431,.0289397705,1,1
2015,17,68003,102,102,102,.0070093456,1,1
2015,17,65000,2388,2388,2388,.0839101896,1,1
2015,17,59000,724,723,725,.0357266217,1,1
2015,17,51622,145,145,145,.0086371219,1,1
2015,17,38570,647,647,647,.0348655507,1,1
2015,17,24582,471,471,471,.0423294678,1,1
2015,17,23074,841,841,841,.0210470986,1,1
2015,17,14351,218,218,218,.0105009638,1,1
2015,17,14000,18542,18540,18544,.0477286316,1,1
2015,17,12385,236,236,236,.0237162095,1,1
2015,17,06613,154,154,154,.02823098,1,1
2015,17,03012,686,686,686,.0123612508,1,1
2015,17,02154,340,340,340,.0140646975,1,1
2015,16,56260,1213,1213,1213,.0759073868,1,1
2015,16,52120,444,444,444,.0111999596,1,1
2015,16,08830,808,807,809,.029737588,1,1
2015,15,71550,,,,,,
2015,13,80508,,,,,,
2015,13,69000,783,783,783,.0204315949,1,1
2015,13,68516,,,,,,
2015,13,67284,,,,,,
2015,13,49008,570,570,570,.0233062115,1,1
2015,13,42425,,,,,,
2015,13,19000,1240,1240,1240,.0388726927,1,1
2015,13,04204,284,284,284,.0090227472,1,1
2015,13,04000,4729,4729,4729,.0289566666,1,1
2015,13,03440,577,577,577,.043695569,1,1
2015,12,76600,3756,3756,3756,.019839216,1,1
2015,12,71000,3311,3311,3311,.0156235993,1,1
2015,12,70600,866,866,866,.0253068376,1,1
2015,12,69700,,,,,,
2015,12,63000,,,,,,
2015,12,58715,,,,,,
2015,12,58050,,,,,,
2015,12,57425,,,,,,
2015,12,55775,,,,,,
2015,12,54200,,,,,,
2015,12,54000,,,,,,
2015,12,53000,6933,6933,6933,.033827927,1,1
2015,12,49675,,,,,,
2015,12,45975,,,,,,
2015,12,45060,,,,,,
2015,12,45025,,,,,,
2015,12,45000,6079,6079,6079,.0170004386,1,1
2015,12,43975,,,,,,
2015,12,39425,3501,3501,3501,.0338277221,1,1
2015,12,38250,,,,,,
2015,12,36950,3561,3561,3561,.0575347766,1,1
2015,12,35000,2254,2254,2254,.0174469016,1,1
2015,12,32275,,,,,,
2015,12,32000,,,,,,
2015,12,30000,,,,,,
2015,12,25175,784,784,784,.0267531145,1,1
2015,12,24125,1288,1288,1288,.0141059477,1,1
2015,12,24000,2336,2336,2336,.0086631784,1,1
2015,12,17935,,,,,,
2015,12,17200,,,,,,
2015,12,16725,,,,,,
2015,12,16475,,,,,,
2015,12,14400,,,,,,
2015,12,12875,,,,,,
2015,12,10275,,,,,,
2015,12,07875,,,,,,
2015,12,07300,NA,NA,NA,NA,NA,NA
2015,11,50000,6496,6492,6500,.0788196474,1,1
2015,09,80000,145,145,145,.0077271517,1,1
2015,09,73000,143,142,144,.0089241136,1,1
2015,09,55990,31,31,31,.002741907,1,1
2015,09,52000,659,657,661,.0292706769,1,1
2015,09,37000,297,296,298,.0095265592,1,1
2015,09,18430,63,63,63,.0056568198,1,1
2015,09,08000,235,234,236,.01042776,1,1
2015,08,83835,1065,1065,1065,.1120580807,1,1
2015,08,77290,1668,1668,1668,.0424567908,1,1
2015,08,62000,1618,1618,1618,.0593543649,1,1
2015,08,46465,539,539,539,.0335972086,1,1
2015,08,45970,736,736,736,.0231621359,1,1
2015,08,43000,,,,,,
2015,08,32155,451,451,451,.0207270551,1,1
2015,08,27425,1110,1110,1110,.0375927128,1,1
2015,08,20000,2850,2850,2850,.0249894783,1,1
2015,08,16000,1310,1310,1310,.016419949,1,1
2015,08,12815,,,,,,
2015,08,07850,561,561,561,.0179537237,1,1
2015,08,04000,1914,1914,1914,.0453028493,1,1
2015,08,03455,,,,,,
2015,06,85292,3634,3634,3634,.1024701074,1,1
2015,06,84550,953,953,953,.1013721973,1,1
2015,06,84200,2290,2290,2290,.1670069993,1,1
2015,06,82996,2414,2414,2414,.095626682,1,1
2015,06,82954,641,640,642,.0200538114,1,1
2015,06,82590,1562,1562,1562,.0598054975,1,1
2015,06,81666,159,159,159,.0107899019,1,1
2015,06,81554,222,222,222,.0172883738,1,1
2015,06,81344,599,599,599,.0537798516,1,1
2015,06,80854,300,300,300,.0124589894,1,1
2015,06,80238,637,637,637,.0277935341,1,1
2015,06,80000,132,132,132,.0055264812,1,1
2015,06,78582,60,60,60,.0030983733,1,1
2015,06,78120,122,122,122,.0040672091,1,1
2015,06,77000,62,62,62,.0035681399,1,1
2015,06,75000,1016,1016,1016,.0190952327,1,1
2015,06,73080,,,,,,
2015,06,72016,106,106,106,.0061545609,1,1
2015,06,70098,377,377,377,.0120817842,1,1
2015,06,70000,78,78,78,.0069339499,1,1
2015,06,69196,6464,6464,6464,.2640091479,1,1
2015,06,69088,648,648,648,.0174479652,1,1
2015,06,69084,332,332,332,.0215752535,1,1
2015,06,69070,1541,1541,1541,.0921265036,1,1
2015,06,69000,6596,6596,6596,.1179774255,1,1
2015,06,68378,,,,,,
2015,06,68252,37,37,37,.0042893579,1,1
2015,06,68196,27,27,27,.0012972661,3,3
2015,06,68084,179,179,179,.0209112149,1,1
2015,06,68000,2856,2856,2856,.0191809162,1,1
2015,06,67000,2410,2410,2410,.040642865,1,1
2015,06,66000,7920,7920,7920,.0451343767,1,1
2015,06,65042,413,413,413,.0241167881,1,1
2015,06,65000,7180,7180,7180,.1278148592,1,1
2015,06,64224,4661,4661,4661,.1212349758,1,1
2015,06,64000,2543,2543,2543,.0401667953,1,1
2015,06,62938,816,816,816,.0302468687,1,1
2015,06,62000,2831,2831,2831,.04027256,1,1
2015,06,60620,962,962,962,.0310593098,1,1
2015,06,60466,1513,1513,1513,.0582057387,1,1
2015,06,60102,144,144,144,.0075113452,1,1
2015,06,59920,496,496,496,.0264787525,1,1
2015,06,59451,306,306,306,.0422360264,1,1
2015,06,59444,987,987,987,.0496853776,1,1
2015,06,58072,747,747,747,.0293528233,1,1
2015,06,57792,49,49,49,.0033211333,1,1
2015,06,57456,103,103,103,.0092993863,1,1
2015,06,56700,4712,4712,4712,.1291383505,1,1
2015,06,56000,543,543,543,.0293640494,1,1
2015,06,55156,442,442,442,.0189593788,1,1
2015,06,54652,1670,1670,1670,.0398263857,1,1
2015,06,53980,250,250,250,.0086508179,1,1
2015,06,53896,4910,4910,4910,.1005302891,1,1
2015,06,53322,177,177,177,.0084189493,1,1
2015,06,53000,961,961,961,.019573098,1,1
2015,06,52526,5958,5958,5958,.318541497,1,1
2015,06,51182,,,,,,
2015,06,50258,336,336,336,.0180742331,1,1
2015,06,50076,30,30,30,.0013143483,1,1
2015,06,49670,120,120,120,.013169447,1,1
2015,06,49270,5001,5001,5001,.1473395824,1,1
2015,06,48354,1677,1677,1677,.0350697413,1,1
2015,06,48256,639,639,639,.0222601555,1,1
2015,06,47766,42,42,42,.0040812362,1,1
2015,06,46898,157,157,157,.0100012738,1,1
2015,06,46842,413,413,413,.0367895961,1,1
2015,06,45484,724,724,724,.0312015172,1,1
2015,06,44000,9337,9337,9337,.0145957898,1,1
2015,06,43000,6024,6024,6024,.0774173662,1,1
2015,06,41992,121,121,121,.0086108735,1,1
2015,06,40130,2148,2148,2148,.0501377136,1,1
2015,06,39892,,,,,,
2015,06,39496,,,,,,
2015,06,37692,993,993,993,.051498808,1,1
2015,06,36770,55,55,55,.0017017854,1,1
2015,06,36546,100,100,100,.0075976294,1,1
2015,06,36448,,,,,,
2015,06,36000,640,640,640,.0201378185,1,1
2015,06,33434,1634,1634,1634,.068117395,1,1
2015,06,33182,332,332,332,.0152685801,1,1
2015,06,33000,785,785,785,.0306652598,1,1
2015,06,32548,84,84,84,.0096673956,1,1
2015,06,30000,1757,1757,1757,.0672741905,1,1
2015,06,29000,922,922,922,.0203747898,1,1
2015,06,28000,511,511,511,.0184110962,1,1
2015,06,27000,3015,3014,3016,.0311911609,1,1
2015,06,26000,310,310,310,.0088947546,1,1
2015,06,24680,1792,1792,1792,.0462547094,1,1
2015,06,24638,,,,,,
2015,06,23182,964,964,964,.0351350382,1,1
2015,06,22804,1202,1202,1202,.0419780686,1,1
2015,06,22230,3318,3318,3318,.1325079799,1,1
2015,06,22020,537,537,537,.0085554514,1,1
2015,06,21712,866,866,866,.0421862826,1,1
2015,06,19766,840,840,840,.0276898742,1,1
2015,06,17918,181,181,181,.01453932,1,1
2015,06,16532,973,973,973,.0361481607,1,1
2015,06,16350,,,,,,
2015,06,16000,479,479,479,.0149664115,1,1
2015,06,15044,1394,1394,1394,.0638424531,1,1
2015,06,14218,221,221,221,.0052766041,1,1
2015,06,13588,,,,,,
2015,06,13392,1151,1151,1151,.0161475874,1,1
2015,06,13214,,,,,,
2015,06,13210,2055,2055,2055,.0701030195,1,1
2015,06,13014,456,456,456,.0329265669,1,1
2015,06,11530,,,,,,
2015,06,11194,80,80,80,.0072221719,1,1
2015,06,08954,150,150,150,.0093277777,1,1
2015,06,08786,823,823,823,.0884375647,1,1
2015,06,06000,400,400,400,.038233608,1,1
2015,06,04982,146,146,146,.0115160123,1,1
2015,06,03526,5029,5028,5030,.0425793119,1,1
2015,06,02364,508,508,508,.035679169,1,1
2015,06,02252,473,473,473,.0264630187,1,1
2015,06,02000,7183,7183,7183,.1218634918,1,1
2015,06,00884,155,155,155,.0089590196,1,1
2015,06,00562,116,116,116,.0104495091,1,1
2015,05,66080,110,110,110,.0048936736,1,1
2015,05,41000,1158,1155,1161,.0251329355,1,1
2015,05,35710,364,364,364,.0256319977,1,1
2015,05,24550,264,264,264,.0176955555,1,1
2015,05,23290,195,195,195,.020203067,1,1
2015,04,85540,284,284,284,.0111846253,1,1
2015,04,77000,3999,3997,4001,.0408720188,1,1
2015,04,73000,579,577,581,.0129841007,1,1
2015,04,71510,206,206,206,.0074803005,1,1
2015,04,65000,229,229,229,.0095532099,1,1
2015,04,55000,8265,8260,8270,.0418896712,1,1
2015,04,54050,,,,,,
2015,04,46000,1573,1572,1574,.0218983181,1,1
2015,04,28380,,,,,,
2015,04,27820,1896,1896,1896,.0205305908,1,1
2015,04,27400,378,377,379,.007580467,1,1
2015,04,23620,322,321,323,.0322774649,1,1
2015,04,12000,695,694,696,.0149398111,1,1
2015,04,07940,57,56,58,.0045915903,1,1
2015,04,04720,934,934,934,.0499411821,1,1
2015,02,03000,2905,2905,2905,.0596668497,1,1
2015,01,77256,412,412,412,.0143204723,1,1
2015,01,51000,535,535,535,.0174454618,1,1
2015,01,50000,4478,4478,4478,.0777687058,1,1
2015,01,37000,419,419,419,.0096813701,1,1
2015,01,35896,44,44,44,.003163192,1,1
2015,01,07000,372,372,372,.0054867258,1,1
2015,01,03076,NA,NA,NA,NA,NA,NA
2016,55,66000,1111,1110,1112,.0566605479,1,1
2016,55,53000,4659,4646,4672,.055243969,1,1
2016,55,48000,1372,1371,1373,.0498057865,1,1
2016,55,39225,538,537,539,.0243372843,1,1
2016,55,31000,1159,1158,1160,.0378004648,1,1
2016,55,02375,370,370,370,.0226078462,1,1
2016,53,80010,1011,1011,1011,.0407447703,1,1
2016,53,74060,2057,2055,2059,.0409785435,1,1
2016,53,70000,2260,2260,2260,.0548810102,1,1
2016,53,67167,399,399,399,.029625779,1,1
2016,53,67000,1722,1718,1726,.0436535105,1,1
2016,53,63000,4296,4296,4296,.0786007047,1,1
2016,53,57745,573,573,573,.0361537002,1,1
2016,53,53545,265,264,266,.0148052964,1,1
2016,53,35940,NA,NA,NA,NA,NA,NA
2016,53,35415,510,509,511,.0181915462,1,1
2016,53,35275,521,521,521,.0272774864,1,1
2016,53,23515,483,483,483,.0209608115,1,1
2016,53,22640,1488,1488,1488,.0416014306,1,1
2016,53,05280,583,583,583,.0439436212,1,1
2016,53,05210,256,256,256,.0125226239,1,1
2016,53,03180,306,306,306,.0189379882,1,1
2016,51,82000,886,886,886,.0128247812,1,1
2016,51,76432,175,175,175,.0122514702,1,1
2016,51,68000,538,538,538,.0192748643,1,1
2016,51,67000,1394,1394,1394,.0560559742,1,1
2016,51,64000,266,266,266,.018205462,1,1
2016,51,57000,710,710,710,.0225934759,1,1
2016,51,56000,622,622,622,.0215650238,1,1
2016,51,47672,184,184,184,.0217057914,1,1
2016,51,35000,538,538,538,.0265207533,1,1
2016,51,16000,245,245,245,.0060957405,1,1
2016,51,01000,142,142,142,.0092804395,1,1
2016,49,83470,13,11,15,.0117328521,3,3
2016,49,82950,1946,1946,1946,.0364310332,1,1
2016,49,70850,NA,NA,NA,NA,NA,NA
2016,49,67440,1847,1847,1847,.0535052158,1,1
2016,49,67000,2476,2473,2479,.0261049252,1,1
2016,49,65330,1098,1098,1098,.0357736275,1,1
2016,49,62470,426,425,427,.0228847712,1,1
2016,49,57300,,,,,,
2016,49,55980,1280,1280,1280,.0291107576,1,1
2016,49,44320,,,,,,
2016,49,43660,NA,NA,NA,NA,NA,NA
2016,48,79000,333,333,333,.0220179856,1,1
2016,48,76000,1516,1514,1518,.0466878153,1,1
2016,48,74144,370,369,371,.0154915424,1,1
2016,48,72176,226,226,226,.0261483286,1,1
2016,48,70808,1053,1053,1053,.01420171,1,1
2016,48,65000,8594,8582,8606,.0265139714,1,1
2016,48,64472,321,321,321,.0170327928,1,1
2016,48,63500,746,746,746,.0149973864,1,1
2016,48,61796,413,413,413,.0082092667,1,1
2016,48,58016,442,442,442,.0081590461,1,1
2016,48,57200,122,120,124,.003079253,1,1
2016,48,56348,341,341,341,.0157980081,1,1
2016,48,56000,1524,1524,1524,.0270779282,1,1
2016,48,53388,1674,1673,1675,.0510023758,1,1
2016,48,50820,642,642,642,.0208103731,1,1
2016,48,48768,318,317,319,.0121489968,1,1
2016,48,48072,606,605,607,.0219255406,1,1
2016,48,47892,876,875,877,.0213060919,1,1
2016,48,45744,1055,1055,1055,.0404509045,1,1
2016,48,45384,162,161,163,.0066917264,1,1
2016,48,45000,1239,1237,1241,.0343918279,1,1
2016,48,43888,215,214,216,.01391856,1,1
2016,48,42508,930,930,930,.0124808764,1,1
2016,48,41980,1292,1292,1292,.0308950469,1,1
2016,48,41464,656,655,657,.0096048256,1,1
2016,48,39148,1667,1667,1667,.0362383425,1,1
2016,48,37000,1178,1176,1180,.0300295707,1,1
2016,48,35000,13963,13944,13982,.0230651945,1,1
2016,48,30464,1056,1056,1056,.0359869152,1,1
2016,48,29000,1111,1111,1111,.0194458552,1,1
2016,48,27684,180,180,180,.0031690698,1,1
2016,48,27000,2316,2313,2319,.0204895921,1,1
2016,48,26232,,,,,,
2016,48,24000,3269,3265,3273,.0195857566,1,1
2016,48,22660,29,29,29,.0008362168,3,3
2016,48,19972,878,878,878,.0303124469,1,1
2016,48,19000,4653,4641,4665,.0226005446,1,1
2016,48,17000,1812,1809,1815,.0324702077,1,1
2016,48,16432,475,475,475,.0079479283,1,1
2016,48,15976,147,147,147,.0107463999,1,1
2016,48,13552,,,,,,
2016,48,13024,230,229,231,.0089738583,1,1
2016,48,10912,687,687,687,.0413257927,1,1
2016,48,10768,1695,1694,1696,.0351579525,1,1
2016,48,07000,845,845,845,.0431982018,1,1
2016,48,06128,578,578,578,.0241578203,1,1
2016,48,05000,3735,3725,3745,.0315904319,1,1
2016,48,04000,2702,2701,2703,.0408960208,1,1
2016,48,03000,2313,2313,2313,.0646956787,1,1
2016,48,01924,106,106,106,.0042384742,1,1
2016,48,01000,1225,1225,1225,.057557676,1,1
2016,47,52006,3573,3573,3573,.0367637984,1,1
2016,47,51560,1551,1551,1551,.0294788461,1,1
2016,47,48000,855,855,855,.0076748384,1,1
