year,state,place,count_homeless,count_homeless_lb,count_homeless_ub,share_homeless,count_homeless_quality,share_homeless_quality
2020,06,53000,1052,1048,1056,.0230262447,1,1
2020,06,53322,251,251,251,.0120870657,1,1
2020,06,53896,3245,3245,3245,.0709057152,1,1
2020,06,53980,304,304,304,.0112830792,1,1
2020,06,54652,3386,3386,3386,.0816809013,1,1
2020,06,55156,273,273,273,.0120780431,1,1
2020,06,56000,742,742,742,.0476373918,1,1
2020,06,56700,1645,1645,1645,.0461365879,1,1
2020,06,57456,300,300,300,.0272355881,1,1
2020,06,57792,44,44,44,.0030409843,1,1
2020,06,58072,3920,3920,3920,.1695941836,1,1
2020,06,59444,758,758,758,.037718948,1,1
2020,06,59451,140,140,140,.021283064,1,1
2020,06,59920,356,353,359,.0202964656,1,1
2020,06,60102,238,238,238,.0129130268,1,1
2020,06,60466,2081,2081,2081,.0834770724,1,1
2020,06,60620,818,817,819,.0262591895,1,1
2020,06,62000,1058,1057,1059,.0252874121,1,1
2020,06,62938,538,538,538,.0192348938,1,1
2020,06,64000,1702,1694,1710,.0243542958,1,1
2020,06,64224,5317,5317,5317,.1393161267,1,1
2020,06,65000,4511,4510,4512,.0855230764,1,1
2020,06,65042,520,520,520,.0317537859,1,1
2020,06,66000,9239,9229,9249,.0589278303,1,1
2020,06,67000,3248,3247,3249,.0565390699,1,1
2020,06,68000,1651,1647,1655,.0127367405,1,1
2020,06,68084,115,115,115,.013026733,1,1
2020,06,68196,259,258,260,.0120672788,1,1
2020,06,68252,34,34,34,.0036944475,1,1
2020,06,68378,,,,,,
2020,06,69000,6126,6125,6127,.1192896366,1,1
2020,06,69070,2643,2642,2644,.1701867282,1,1
2020,06,69084,127,127,127,.0085764453,1,1
2020,06,69088,1027,1027,1027,.0314240269,1,1
2020,06,69196,5054,5054,5054,.1923721135,1,1
2020,06,70000,51,51,51,.0051364689,1,1
2020,06,70098,382,382,382,.0139492424,1,1
2020,06,72016,544,544,544,.0152851921,1,1
2020,06,73080,26,26,26,.0352781564,3,3
2020,06,75000,2476,2469,2483,.0457510315,1,1
2020,06,77000,57,57,57,.0017229393,1,1
2020,06,78120,577,576,578,.0161218215,1,1
2020,06,78582,578,578,578,.0291242562,1,1
2020,06,80000,170,170,170,.0075589153,1,1
2020,06,80238,1131,1129,1133,.054685235,1,1
2020,06,80854,558,558,558,.0245156195,1,1
2020,06,81344,461,461,461,.0450723507,1,1
2020,06,81554,209,209,209,.0167911947,1,1
2020,06,81666,141,139,143,.0113856588,1,1
2020,06,82590,866,866,866,.0318476036,1,1
2020,06,82954,892,892,892,.0278784856,1,1
2020,06,82996,1259,1258,1260,.0561026707,1,1
2020,06,84200,1273,1273,1273,.1343110353,1,1
2020,06,84550,681,681,681,.0791216418,1,1
2020,06,85292,2243,2243,2243,.0694836006,1,1
2020,08,03455,,,,,,
2020,08,04000,818,818,818,.0215791278,1,1
2020,08,07850,290,290,290,.0099179205,1,1
2020,08,12815,,,,,,
2020,08,16000,838,838,838,.0110792341,1,1
2020,08,20000,1938,1938,1938,.0162898209,1,1
2020,08,27425,1395,1395,1395,.0474199466,1,1
2020,08,32155,336,336,336,.0152533138,1,1
2020,08,43000,,,,,,
2020,08,45970,408,408,408,.0130301481,1,1
2020,08,46465,823,823,823,.0549949892,1,1
2020,08,62000,509,509,509,.0199303031,1,1
2020,08,77290,1000,1000,1000,.0272821523,1,1
2020,08,83835,627,627,627,.0748835579,1,1
2020,09,08000,156,155,157,.0077770576,1,1
2020,09,18430,53,53,53,.0044865827,1,1
2020,09,37000,334,333,335,.0088096429,1,1
2020,09,52000,323,321,325,.0145207699,1,1
2020,09,55990,57,57,57,.0048535424,1,1
2020,09,73000,78,78,78,.0048276288,1,1
2020,09,80000,551,550,552,.0294101946,1,1
2020,11,50000,5075,5071,5079,.0560544319,1,1
2020,12,07300,25,25,25,.0092182895,3,3
2020,12,07875,21,21,21,.0118309855,3,3
2020,12,10275,,,,,,
2020,12,12875,,,,,,
2020,12,14400,,,,,,
2020,12,16475,,,,,,
2020,12,16725,,,,,,
2020,12,17200,,,,,,
2020,12,17935,,,,,,
2020,12,24000,3256,3256,3256,.0125117684,1,1
2020,12,24125,960,960,960,.0101130344,1,1
2020,12,25175,810,809,810,.027416734,1,1
2020,12,30000,,,,,,
2020,12,32000,,,,,,
2020,12,32275,,,,,,
2020,12,35000,2435,2435,2435,.0192011986,1,1
2020,12,36950,2501,2501,2501,.0364364795,1,1
2020,12,38250,,,,,,
2020,12,39425,3334,3334,3334,.0347045846,1,1
2020,12,43975,,,,,,
2020,12,45000,5729,5729,5729,.0171047095,1,1
2020,12,45025,,,,,,
2020,12,45060,,,,,,
2020,12,45975,,,,,,
2020,12,49675,,,,,,
2020,12,53000,4250,4250,4250,.0199220926,1,1
2020,12,54000,,,,,,
2020,12,54200,,,,,,
2020,12,55775,,,,,,
2020,12,57425,,,,,,
2020,12,58050,,,,,,
2020,12,58715,1695,1695,1695,.0405706204,1,1
2020,12,63000,,,,,,
2020,12,69700,,,,,,
2020,12,70600,526,525,526,.014610705,1,1
2020,12,71000,4012,4012,4012,.018324405,1,1
2020,12,76600,2931,2931,2931,.0156690199,1,1
2020,13,03440,688,688,688,.0467740856,1,1
2020,13,04000,2398,2397,2399,.0154307485,1,1
2020,13,04204,806,806,806,.0277042594,1,1
2020,13,19000,995,995,995,.0323503576,1,1
2020,13,42425,,,,,,
2020,13,49008,414,414,414,.0189127456,1,1
2020,13,67284,,,,,,
2020,13,68516,,,,,,
2020,13,69000,523,523,523,.0143279824,1,1
2020,13,72122,,,,,,
2020,13,80508,,,,,,
2020,15,71550,,,,,,
2020,16,08830,921,919,923,.0337115675,1,1
2020,16,52120,666,663,669,.0149827898,1,1
2020,16,56260,689,688,690,.0428189673,1,1
2020,17,02154,239,239,239,.013737211,1,1
2020,17,03012,505,505,505,.0099865524,1,1
2020,17,06613,80,80,80,.0157511327,1,1
2020,17,12385,199,199,199,.019553896,1,1
2020,17,14000,10648,10646,10650,.0310306139,1,1
2020,17,14351,158,158,158,.0086665573,1,1
2020,17,23074,639,639,639,.0173641313,1,1
2020,17,24582,309,309,309,.0281292666,1,1
2020,17,38570,447,447,447,.0254918728,1,1
2020,17,51622,160,160,160,.00982258,1,1
2020,17,59000,217,215,219,.0147830229,1,1
2020,17,65000,1470,1470,1470,.0549758784,1,1
2020,17,68003,117,117,117,.0076510594,1,1
2020,17,72000,62,62,62,.0045983833,1,1
2020,17,79293,492,492,492,.0340366662,1,1
2020,18,05860,172,172,172,.0157034602,1,1
2020,18,10342,74,74,74,.0043429779,1,1
2020,18,22000,388,388,388,.0174845662,1,1
2020,18,23278,39,39,39,.0017922794,1,1
2020,18,25000,992,990,994,.0223011561,1,1
2020,18,31000,197,196,198,.015024405,1,1
2020,18,36003,,,,,,
2020,18,71000,372,370,374,.0207867678,1,1
2020,19,12000,679,679,679,.0316476338,1,1
2020,19,19000,264,264,264,.0180710517,1,1
2020,19,21000,976,976,976,.0295497887,1,1
2020,19,73335,193,193,193,.0129174758,1,1
2020,20,36000,401,401,401,.0140420916,1,1
2020,20,38900,95,95,95,.0083136428,1,1
2020,20,52575,270,270,270,.0092694312,1,1
2020,20,53775,101,101,101,.0045602312,1,1
2020,20,71000,317,317,317,.0141853495,1,1
2020,20,79000,1031,1031,1031,.0219791941,1,1
2020,21,46027,535,535,535,.0129844919,1,1
2020,21,48006,3953,3953,3953,.0412152931,1,1
2020,22,05000,1032,1028,1036,.019797042,1,1
2020,22,40735,675,673,677,.0203939807,1,1
2020,22,41155,670,670,670,.022275418,1,1
2020,22,55000,2312,2308,2316,.0500519574,1,1
2020,22,70000,1110,1110,1110,.0307028461,1,1
2020,24,04000,2620,2620,2620,.0334785767,1,1
2020,24,30325,812,812,812,.0187871642,1,1
2020,25,07000,120,120,120,.0384738706,1,1
2020,25,09000,642,642,642,.0398114845,1,1
2020,25,11000,188,188,188,.0222933721,1,1
2020,25,23000,525,525,525,.0394232944,1,1
2020,25,34550,276,275,277,.0200188588,1,1
2020,25,37000,1370,1369,1371,.0860066563,1,1
2020,25,37490,946,946,946,.0549936071,1,1
2020,25,45000,1157,1157,1157,.0724120662,1,1
2020,25,45560,,,,,,
2020,25,55745,166,166,166,.0175105482,1,1
2020,25,62535,77,77,77,.0164144114,1,1
2020,25,67000,1284,1283,1285,.0466620624,1,1
2020,25,82000,2248,2247,2249,.086209543,1,1
2020,26,03000,268,267,269,.0135039808,1,1
2020,26,21000,68,66,70,.0028405532,2,2
2020,26,22000,2499,2485,2513,.0332614593,1,1
2020,26,27440,NA,NA,NA,NA,NA,NA
2020,26,29000,419,419,419,.0233725663,1,1
2020,26,34000,943,941,945,.0173674412,1,1
2020,26,46000,403,403,403,.0259681679,1,1
2020,26,49000,50,49,51,.0030131373,1,1
2020,26,69035,,,,,,
2020,26,74900,155,154,156,.0178901199,1,1
2020,26,76460,46,46,46,.0017898136,1,1
2020,26,80700,30,30,30,.0020399836,1,1
2020,26,84000,260,260,260,.0117265023,1,1
2020,26,86000,150,150,150,.0135427956,1,1
2020,26,88940,91,90,92,.0137483003,1,1
2020,27,06616,389,389,389,.0239384621,1,1
2020,27,07966,27,27,27,.0215311013,3,3
2020,27,17000,258,258,258,.0273247194,1,1
2020,27,43000,1833,1831,1835,.0483896509,1,1
2020,27,51730,,,,,,
2020,27,54880,386,386,386,.0220899619,1,1
2020,27,58000,907,906,908,.0228613205,1,1
2020,27,71428,,,,,,
2020,28,36000,2945,2945,2945,.1401246637,1,1
2020,29,15670,183,183,183,.0100854225,1,1
2020,29,35000,1079,1079,1079,.0564566776,1,1
2020,29,38000,2716,2715,2717,.0406897478,1,1
2020,29,41348,,,,,,
2020,29,54074,174,174,174,.0100519927,1,1
2020,29,65000,278,278,278,.0237647463,1,1
2020,29,70000,1768,1768,1768,.0745017081,1,1
2020,30,06550,440,440,440,.0260201059,1,1
2020,31,28000,185,185,185,.0044392189,1,1
2020,31,37000,1097,1097,1097,.0134373698,1,1
2020,32,31900,,,,,,
2020,32,40000,10688,10688,10688,.0334740616,1,1
2020,32,51800,,,,,,
2020,32,60600,1703,1703,1703,.0262048375,1,1
2020,32,68400,,,,,,
2020,33,45140,731,730,732,.057745479,1,1
2020,33,50260,320,319,321,.0296846014,1,1
2020,34,13690,41,41,41,.0038995624,1,1
2020,34,21000,261,261,261,.0092915632,1,1
2020,34,36000,311,311,311,.0116122765,1,1
2020,34,51000,904,903,905,.0185664408,1,1
2020,34,57000,266,266,266,.010255619,1,1
2020,34,74000,328,328,328,.0207581799,1,1
2020,35,02000,1976,1973,1979,.0224862304,1,1
2020,35,39380,667,667,667,.0277304295,1,1
2020,35,63460,145,144,146,.0082475403,1,1
2020,35,70500,948,947,949,.0523207672,1,1
2020,36,01000,597,597,597,.0364135392,1,1
2020,36,11000,676,673,679,.0139177702,1,1
2020,36,50617,105,105,105,.0102659371,1,1
2020,36,51000,19497,19496,19498,.1165809631,1,1
2020,36,63000,1494,1493,1495,.0247367378,1,1
2020,36,73000,820,820,820,.0347546004,1,1
2020,36,84000,500,500,500,.0196170751,1,1
2020,37,02140,685,683,687,.0240621045,1,1
2020,37,10740,3797,3797,3797,.023760654,1,1
2020,37,12000,3047,3041,3053,.0203244444,1,1
2020,37,14100,365,365,365,.0111246575,1,1
2020,37,19000,782,779,785,.0180596299,1,1
2020,37,22920,473,473,473,.0094159339,1,1
2020,37,25580,490,490,490,.0154112279,1,1
2020,37,28000,1625,1623,1627,.0224363841,1,1
2020,37,28080,224,223,225,.0095644752,1,1
2020,37,31400,,,,,,
2020,37,55000,54,52,56,.0209221225,2,2
2020,37,74440,881,879,883,.0332202129,1,1
2020,37,75000,NA,NA,NA,NA,NA,NA
2020,38,25700,206,206,206,.0182236377,1,1
2020,39,01000,755,751,759,.030229019,1,1
2020,39,15000,3035,3030,3040,.032798402,1,1
2020,39,16000,2009,2001,2017,.0417732298,1,1
2020,39,18000,1836,1827,1845,.0220904071,1,1
2020,39,21000,436,431,441,.0177163761,1,1
2020,39,61000,149,148,150,.0136571955,1,1
2020,39,77000,1757,1754,1760,.0466381758,1,1
2020,40,09050,293,293,293,.0157366134,1,1
2020,40,23200,111,111,111,.0036709991,1,1
2020,40,41850,659,659,659,.0510971546,1,1
2020,40,52500,203,203,203,.0130504658,1,1
2020,40,55000,2268,2265,2271,.0541806035,1,1
2020,40,75000,1615,1614,1616,.0326737873,1,1
2020,41,05350,1044,1044,1044,.0263676308,1,1
2020,41,05800,248,248,248,.0141366925,1,1
2020,41,23850,924,924,924,.0415430255,1,1
2020,41,31250,248,248,248,.0212674737,1,1
2020,41,34100,360,360,360,.0185500085,1,1
2020,41,47000,998,998,998,.0714797303,1,1
2020,41,59000,1447,1447,1447,.0222574286,1,1
2020,41,64900,662,662,662,.0165149067,1,1
2020,42,02000,248,248,248,.0083484817,1,1
2020,42,06088,270,269,271,.0169736594,1,1
2020,42,24000,298,297,299,.0140758585,1,1
2020,42,60000,3116,3098,3134,.0162101705,1,1
2020,42,61000,818,817,819,.011474099,1,1
2020,42,63624,865,865,865,.0323267803,1,1
2020,42,69000,130,130,130,.014105903,1,1
2020,44,19180,30,30,30,.0028837835,1,1
2020,44,54640,89,89,89,.0101124868,1,1
2020,44,59000,205,202,208,.0080610281,1,1
2020,44,74300,66,66,66,.0081081083,1,1
2020,45,13330,349,349,349,.0072211875,1,1
2020,45,16000,1114,1114,1114,.0124488743,1,1
2020,45,48535,,,,,,
2020,45,50875,,,,,,
2020,46,59020,688,688,688,.027666077,1,1
2020,47,14000,1278,1278,1278,.028979592,1,1
2020,47,15160,568,568,568,.0155932577,1,1
2020,47,27740,191,191,191,.004430424,1,1
2020,47,40000,430,430,430,.0072501642,1,1
2020,47,48000,645,645,645,.0058223507,1,1
2020,47,51560,1072,1072,1072,.0191036258,1,1
2020,47,52006,2737,2736,2738,.0297144726,1,1
2020,48,01000,1321,1321,1321,.0641573593,1,1
2020,48,01924,63,63,63,.0024396856,1,1
2020,48,03000,1875,1875,1875,.0558933988,1,1
2020,48,04000,2029,2029,2029,.0356966928,1,1
2020,48,05000,1256,1252,1260,.011874374,1,1
2020,48,06128,257,257,257,.0110215284,1,1
2020,48,07000,516,516,516,.0292982049,1,1
2020,48,10768,1128,1128,1128,.0276707951,1,1
2020,48,10912,585,585,585,.0355579853,1,1
2020,48,13024,226,226,226,.008647739,1,1
2020,48,13552,,,,,,
2020,48,15976,123,123,123,.0090017561,1,1
2020,48,16432,703,703,703,.0108885895,1,1
2020,48,17000,991,990,992,.0208640359,1,1
2020,48,19000,4802,4796,4808,.0243679658,1,1
2020,48,19972,795,795,795,.0257281549,1,1
2020,48,22660,65,65,65,.0019818887,1,1
2020,48,24000,1942,1941,1943,.0123479553,1,1
2020,48,26232,,,,,,
2020,48,27000,2447,2447,2447,.0223024264,1,1
2020,48,27684,106,105,107,.0016347934,1,1
2020,48,29000,937,937,937,.0173772741,1,1
2020,48,30464,993,993,993,.0306301862,1,1
2020,48,35000,13342,13337,13347,.023163395,1,1
2020,48,37000,617,616,618,.0185057428,1,1
2020,48,39148,565,565,565,.0128883617,1,1
2020,48,41464,829,829,829,.0129646715,1,1
2020,48,41980,829,829,829,.0203500502,1,1
2020,48,42508,911,911,911,.0127655398,1,1
2020,48,43888,79,79,79,.005336035,1,1
2020,48,45000,1048,1048,1048,.0300105959,1,1
2020,48,45384,457,457,457,.0206787325,1,1
2020,48,45744,529,529,529,.0226087701,1,1
2020,48,47892,871,871,871,.0216472819,1,1
2020,48,48072,615,615,615,.0216366444,1,1
2020,48,48768,176,176,176,.0070941998,1,1
2020,48,50820,739,739,739,.0212716963,1,1
2020,48,53388,1455,1454,1456,.0445321836,1,1
2020,48,56000,745,745,745,.0147192478,1,1
2020,48,56348,267,267,267,.0126738502,1,1
2020,48,57200,103,103,103,.0025576083,1,1
2020,48,58016,412,412,412,.0082146991,1,1
2020,48,61796,682,682,682,.0114994859,1,1
2020,48,63500,760,759,761,.0152048655,1,1
2020,48,64472,240,240,240,.0132875647,1,1
2020,48,65000,5507,5507,5507,.0171689745,1,1
2020,48,70808,821,821,821,.0101700798,1,1
2020,48,72176,189,189,189,.0224919673,1,1
2020,48,74144,364,364,364,.0165725742,1,1
2020,48,76000,978,977,979,.0448007323,1,1
2020,48,79000,300,300,300,.0205156263,1,1
2020,49,43660,14,13,15,.0045691906,3,3
2020,49,44320,,,,,,
2020,49,55980,449,447,451,.010029709,1,1
2020,49,57300,,,,,,
2020,49,62470,351,350,352,.0243108459,1,1
2020,49,65330,731,731,731,.0197610296,1,1
2020,49,67000,1638,1637,1639,.018575009,1,1
2020,49,67440,1827,1827,1827,.053136725,1,1
2020,49,70850,NA,NA,NA,NA,NA,NA
2020,49,82950,1734,1733,1735,.029600041,1,1
2020,49,83470,NA,NA,NA,NA,NA,NA
2020,51,01000,111,111,111,.0070364499,1,1
2020,51,16000,139,139,139,.0035036423,1,1
2020,51,35000,323,323,323,.0168027878,1,1
2020,51,47672,130,130,130,.0163831133,1,1
2020,51,56000,321,321,321,.0118393395,1,1
2020,51,57000,512,512,512,.0183151495,1,1
2020,51,64000,200,200,200,.014930944,1,1
2020,51,67000,543,543,543,.0192382634,1,1
2020,51,68000,578,578,578,.0209853686,1,1
2020,51,76432,114,114,114,.0082197711,1,1
2020,51,82000,622,622,622,.0094799735,1,1
2020,53,03180,70,70,70,.0041159522,1,1
2020,53,05210,332,332,332,.0164429694,1,1
2020,53,05280,468,468,468,.0351351351,1,1
2020,53,22640,1334,1334,1334,.0375922881,1,1
2020,53,23515,622,622,622,.0285779927,1,1
2020,53,35275,336,336,336,.0174355246,1,1
2020,53,35415,450,450,450,.0174961127,1,1
2020,53,35940,38,38,38,.0524137914,1,1
2020,53,53545,447,447,447,.0239088573,1,1
2020,53,57745,577,577,577,.0370251536,1,1
2020,53,63000,2205,2205,2205,.0399905704,1,1
2020,53,67000,1422,1422,1422,.0400721394,1,1
2020,53,67167,336,336,336,.0237321649,1,1
2020,53,70000,1979,1979,1979,.0491603725,1,1
2020,53,74060,1643,1642,1644,.0359652378,1,1
2020,53,80010,739,739,739,.0303005446,1,1
2020,55,02375,354,354,354,.0224833284,1,1
2020,55,31000,898,898,898,.0316643156,1,1
2020,55,39225,307,307,307,.0159530248,1,1
2020,55,48000,727,727,727,.027800085,1,1
2020,55,53000,2781,2781,2781,.0360219181,1,1
2020,55,66000,494,494,494,.0294626355,1,1
