year,state,county,count_homeless,count_homeless_lb,count_homeless_ub,share_homeless,count_homeless_quality,share_homeless_quality
2021,05,057,162,162,162,.0487658046,1,1
2021,05,059,130,130,130,.0254901964,1,1
2021,05,061,88,88,88,.0315978453,1,1
2021,05,063,302,302,302,.0440425836,1,1
2021,05,065,83,83,83,.0443139337,1,1
2021,05,067,129,129,129,.0608490556,1,1
2021,05,069,237,237,237,.0264184587,1,1
2021,05,071,172,172,172,.0385045893,1,1
2021,05,073,21,21,21,.0392523371,1,1
2021,05,075,162,162,162,.0527515486,1,1
2021,05,077,6,6,6,.0094339624,1,1
2021,05,079,21,21,21,.0148305083,1,1
2021,05,081,39,38,40,.0217633937,2,2
2021,05,083,259,259,259,.0783661082,1,1
2021,05,085,160,159,161,.0118360706,1,1
2021,05,087,79,79,79,.0343926847,1,1
2021,05,089,123,123,123,.0652866215,1,1
2021,05,091,127,127,127,.0244418792,1,1
2021,05,093,402,402,402,.0622002184,1,1
2021,05,095,63,63,63,.0702341124,1,1
2021,05,097,56,56,56,.0561122261,1,1
2021,05,099,34,34,34,.0259938836,1,1
2021,05,101,280,280,280,.2232854813,1,1
2021,05,103,30,30,30,.0082667405,1,1
2021,05,105,11,11,11,.0070197829,1,1
2021,05,107,67,67,67,.0203215051,1,1
2021,05,109,76,76,76,.0358998589,1,1
2021,05,111,313,313,313,.0829358771,1,1
2021,05,113,64,64,64,.0189349111,1,1
2021,05,115,448,448,448,.0441727452,1,1
2021,05,117,36,36,36,.0310077518,1,1
2021,05,119,1088,1086,1090,.018089015,1,1
2021,05,121,126,126,126,.0482943654,1,1
2021,05,123,66,66,66,.0298237689,1,1
2021,05,125,138,138,138,.0076012118,1,1
2021,05,127,62,62,62,.0272767264,1,1
2021,05,129,38,38,38,.0271816887,1,1
2021,05,131,389,389,389,.0192450397,1,1
2021,05,133,169,169,169,.0557755791,1,1
2021,05,135,147,147,147,.0514886156,1,1
2021,05,137,NA,NA,NA,NA,NA,NA
2021,05,139,208,208,208,.0286304206,1,1
2021,05,141,231,231,231,.1247974038,1,1
2021,05,143,975,974,976,.0224246196,1,1
2021,05,145,284,284,284,.0225218087,1,1
2021,05,147,53,53,53,.056623932,1,1
2021,05,149,151,151,151,.037468981,1,1
2021,06,001,3830,3818,3842,.0185679868,1,1
2021,06,003,6,6,6,.0983606577,1,1
2021,06,005,185,185,185,.04581476,1,1
2021,06,007,1606,1603,1609,.0561636649,1,1
2021,06,009,164,164,164,.0311668571,1,1
2021,06,011,437,437,437,.0894209146,1,1
2021,06,013,2524,2519,2529,.0153692514,1,1
2021,06,015,222,222,222,.0529201441,1,1
2021,06,017,869,866,872,.0273459628,1,1
2021,06,019,2731,2728,2734,.0134262173,1,1
2021,06,021,138,136,140,.0240921788,1,1
2021,06,023,1066,1059,1073,.0655515939,1,1
2021,06,025,1569,1568,1570,.0456489474,1,1
2021,06,027,79,77,81,.0315369256,2,2
2021,06,029,5532,5529,5535,.0289162677,1,1
2021,06,031,625,625,625,.0222277548,1,1
2021,06,033,545,544,546,.0553636737,1,1
2021,06,035,126,124,128,.0350877196,1,1
2021,06,037,49164,49104,49224,.0377793163,1,1
2021,06,039,976,974,978,.0312940888,1,1
2021,06,041,1684,1677,1691,.0580549538,1,1
2021,06,043,161,161,161,.0942071378,1,1
2021,06,045,667,664,670,.0540650077,1,1
2021,06,047,1553,1551,1555,.026470989,1,1
2021,06,049,17,17,17,.0203106329,1,1
2021,06,051,44,44,44,.0258519389,1,1
2021,06,053,9697,9692,9702,.1302817315,1,1
2021,06,055,363,363,363,.0203349944,1,1
2021,06,057,404,403,405,.0291654635,1,1
2021,06,059,26139,26130,26148,.0587244146,1,1
2021,06,061,1155,1153,1157,.0180223752,1,1
2021,06,063,113,113,113,.0541706607,1,1
2021,06,065,14947,14946,14948,.035949558,1,1
2021,06,067,10308,10302,10314,.0431853607,1,1
2021,06,069,343,342,344,.0309734512,1,1
2021,06,071,25644,25642,25646,.0648179725,1,1
2021,06,073,20454,20437,20471,.0451114886,1,1
2021,06,075,2981,2980,2982,.0552661344,1,1
2021,06,077,5290,5283,5297,.0364686735,1,1
2021,06,079,2865,2864,2866,.0877381042,1,1
2021,06,081,1849,1845,1853,.0226465464,1,1
2021,06,083,6674,6668,6680,.101015605,1,1
2021,06,085,4573,4567,4579,.0199325271,1,1
2021,06,087,2930,2929,2931,.0755427182,1,1
2021,06,089,668,658,678,.0261724722,1,1
2021,06,091,46,46,46,.1167512685,1,1
2021,06,093,345,338,352,.06128975,1,1
2021,06,095,995,992,998,.0162094366,1,1
2021,06,097,607,598,616,.0107090557,1,1
2021,06,099,1974,1969,1979,.0187805034,1,1
2021,06,101,448,446,450,.0206899736,1,1
2021,06,103,681,680,682,.0657526329,1,1
2021,06,105,157,157,157,.1148500368,1,1
2021,06,107,2512,2506,2518,.0254194401,1,1
2021,06,109,253,252,254,.0442927182,1,1
2021,06,111,6624,6621,6627,.0457547046,1,1
2021,06,113,531,530,532,.0184061844,1,1
2021,06,115,433,433,433,.0296068378,1,1
2021,08,001,2201,2201,2201,.026746545,1,1
2021,08,003,116,116,116,.0476581752,1,1
2021,08,005,1847,1847,1847,.0161021743,1,1
2021,08,007,10,10,10,.0058411215,1,1
2021,08,009,,,,,,
2021,08,011,12,12,12,.0145278452,1,1
2021,08,013,1971,1971,1971,.032105159,1,1
2021,08,014,,,,,,
2021,08,015,50,50,50,.038109757,1,1
2021,08,017,,,,,,
2021,08,019,16,16,16,.0229885057,1,1
2021,08,021,10,9,11,.0072780205,3,3
2021,08,023,75,75,75,.1623376608,1,1
2021,08,025,NA,NA,NA,NA,NA,NA
2021,08,027,,,,,,
2021,08,029,178,178,178,.0386117138,1,1
2021,08,031,1830,1830,1830,.0168624744,1,1
2021,08,033,5,5,5,.0196850393,1,1
2021,08,035,475,475,475,.0074690231,1,1
2021,08,037,66,66,66,.0098698968,1,1
2021,08,039,22,22,22,.007296849,1,1
2021,08,041,1255,1254,1256,.010263918,1,1
2021,08,043,87,87,87,.018331226,1,1
2021,08,045,171,171,171,.0151153542,1,1
2021,08,047,,,,,,
2021,08,049,60,60,60,.0357355587,1,1
2021,08,051,4,4,4,.0019230769,1,1
2021,08,053,,,,,,
2021,08,055,10,10,10,.0483091772,1,1
2021,08,057,,,,,,
2021,08,059,1637,1637,1637,.021286279,1,1
2021,08,061,,,,,,
2021,08,063,14,14,14,.0350000001,1,1
2021,08,065,29,29,29,.0287984107,1,1
2021,08,067,59,59,59,.0076178177,1,1
2021,08,069,2197,2197,2197,.0475078374,1,1
2021,08,071,17,17,17,.0167158302,1,1
2021,08,073,11,11,11,.0245535709,1,1
2021,08,075,41,41,41,.0162827633,1,1
2021,08,077,797,797,797,.0373704694,1,1
2021,08,079,6,6,6,.0769230798,1,1
2021,08,081,5,5,5,.0023923444,1,1
2021,08,083,48,47,49,.0125720268,1,1
2021,08,085,140,140,140,.0231213868,1,1
2021,08,087,213,213,213,.0380765088,1,1
2021,08,089,19,19,19,.0078674946,1,1
2021,08,091,3,3,3,.0158730168,1,1
2021,08,093,9,9,9,.0062805302,1,1
2021,08,095,17,16,18,.0185792353,3,3
2021,08,097,,,,,,
2021,08,099,57,57,57,.0362364911,1,1
2021,08,101,565,565,565,.0222660098,1,1
2021,08,103,38,38,38,.0313531347,1,1
2021,08,105,26,25,27,.0143884895,2,2
2021,08,107,10,9,11,.0029325513,3,3
2021,08,109,285,285,285,.2796859741,1,1
2021,08,111,4,4,4,.0465116277,1,1
2021,08,113,16,16,16,.0804020092,1,1
2021,08,115,12,12,12,.0132158594,1,1
2021,08,117,20,20,20,.0055248621,1,1
2021,08,119,31,31,31,.0143851507,1,1
2021,08,121,27,26,28,.0434083603,2,2
2021,08,123,1101,1101,1101,.0249365829,1,1
2021,08,125,27,25,29,.0144307856,3,3
2021,09,110,,,,,,
2021,09,120,,,,,,
2021,09,130,,,,,,
2021,09,140,,,,,,
2021,09,150,,,,,,
2021,09,160,,,,,,
2021,09,170,,,,,,
2021,09,180,,,,,,
2021,09,190,,,,,,
2021,10,001,893,891,895,.032735806,1,1
2021,10,003,1787,1787,1787,.0250796452,1,1
2021,10,005,753,751,755,.0224642009,1,1
2021,11,001,6064,6060,6068,.0679097399,1,1
2021,12,001,898,897,899,.0298646446,1,1
2021,12,003,233,233,233,.0468907207,1,1
2021,12,005,1831,1831,1831,.0698881671,1,1
2021,12,007,124,124,124,.0432507843,1,1
2021,12,009,1277,1277,1277,.0176145211,1,1
2021,12,011,4200,4200,4200,.01640388,1,1
2021,12,013,80,80,80,.038040895,1,1
2021,12,015,486,486,486,.029634146,1,1
2021,12,017,890,890,890,.0567204133,1,1
2021,12,019,767,767,767,.0198740698,1,1
2021,12,021,1295,1295,1295,.0271961689,1,1
2021,12,023,342,342,342,.0344653837,1,1
2021,12,027,71,71,71,.0155429076,1,1
2021,12,029,40,40,40,.0187969916,1,1
2021,12,031,3248,3248,3248,.0251884479,1,1
2021,12,033,1821,1821,1821,.0481695049,1,1
2021,12,035,321,321,321,.0244459677,1,1
2021,12,037,67,67,67,.0539452508,1,1
2021,12,039,80,80,80,.016988745,1,1
2021,12,041,39,39,39,.0139484983,1,1
2021,12,043,64,64,64,.0376914032,1,1
2021,12,045,19,19,19,.0098445592,1,1
2021,12,047,245,245,245,.1492082775,1,1
2021,12,049,348,348,348,.0704310834,1,1
2021,12,051,487,487,487,.0339775346,1,1
2021,12,053,837,837,837,.0357631184,1,1
2021,12,055,457,457,457,.0373183079,1,1
2021,12,057,4518,4518,4518,.0201562345,1,1
2021,12,059,78,78,78,.0243369732,1,1
2021,12,061,471,471,471,.027121963,1,1
2021,12,063,445,445,445,.0737609789,1,1
2021,12,065,20,20,20,.0287356321,1,1
2021,12,067,183,183,183,.16010499,1,1
2021,12,069,1730,1730,1730,.0377358496,1,1
2021,12,071,1512,1512,1512,.0155453198,1,1
2021,12,073,632,630,634,.0177020896,1,1
2021,12,075,188,188,188,.0339044183,1,1
2021,12,077,60,60,60,.0460829511,1,1
2021,12,079,134,134,134,.0565162376,1,1
2021,12,081,1384,1384,1384,.0275433846,1,1
2021,12,083,1132,1132,1132,.0265242048,1,1
2021,12,085,713,713,713,.0384532399,1,1
2021,12,086,8494,8494,8494,.0257725865,1,1
2021,12,087,258,258,258,.0291492492,1,1
2021,12,089,385,385,385,.0310985465,1,1
2021,12,091,584,584,584,.0180581324,1,1
2021,12,093,236,236,236,.0368519686,1,1
2021,12,095,5812,5812,5812,.026935216,1,1
2021,12,097,2943,2943,2943,.0406340174,1,1
2021,12,099,4516,4516,4516,.0234746169,1,1
2021,12,101,1829,1829,1829,.0225365646,1,1
2021,12,103,4673,4673,4673,.0489596203,1,1
2021,12,105,4307,4307,4307,.0390646979,1,1
2021,12,107,248,248,248,.0242495351,1,1
2021,12,109,837,837,837,.0172484852,1,1
2021,12,111,2352,2352,2352,.0539301112,1,1
2021,12,113,817,817,817,.026720304,1,1
2021,12,115,748,748,748,.0170402769,1,1
2021,12,117,1936,1936,1936,.0290128738,1,1
2021,12,119,120,120,120,.013464991,1,1
2021,12,121,233,233,233,.0397339687,1,1
2021,12,123,106,106,106,.0385174416,1,1
2021,12,125,67,67,67,.0283058733,1,1
2021,12,127,2712,2712,2712,.043277055,1,1
2021,12,129,71,71,71,.0140288481,1,1
2021,12,131,230,230,230,.0207843855,1,1
2021,12,133,205,205,205,.0608308613,1,1
2021,13,001,80,80,80,.0229687057,1,1
2021,13,003,8,8,8,.004968944,1,1
2021,13,005,36,36,36,.0169891454,1,1
2021,13,007,4,4,4,.0131147541,1,1
2021,13,009,252,252,252,.0518945642,1,1
2021,13,011,79,79,79,.0280838963,1,1
2021,13,013,368,368,368,.0256356671,1,1
2021,13,015,432,432,432,.0238885209,1,1
2021,13,017,38,38,38,.0123939989,1,1
2021,13,019,64,64,64,.0213689487,1,1
2021,13,021,587,586,588,.0249606669,1,1
2021,13,023,,,,,,
2021,13,025,25,25,25,.0073942621,1,1
2021,13,027,20,20,20,.0094607379,1,1
2021,13,029,57,57,57,.0056558843,1,1
2021,13,031,241,241,241,.0218891911,1,1
2021,13,033,7,7,7,.0017081503,1,1
2021,13,035,421,421,421,.11963626,1,1
2021,13,037,,,,,,
2021,13,039,90,90,90,.0096795009,1,1
2021,13,043,16,16,16,.0073193046,1,1
2021,13,045,940,940,940,.0451055653,1,1
2021,13,047,266,266,266,.0250636004,1,1
2021,13,049,32,32,32,.0190589633,1,1
2021,13,051,841,841,841,.0234098826,1,1
2021,13,053,14,14,14,.0146443518,1,1
2021,13,055,326,326,326,.1284982264,1,1
2021,13,057,259,258,260,.0060617407,1,1
2021,13,059,690,690,690,.0470668487,1,1
2021,13,061,11,11,11,.0547263697,1,1
2021,13,063,2092,2092,2092,.0323939286,1,1
2021,13,065,31,31,31,.0247208923,1,1
2021,13,067,1975,1975,1975,.0170227811,1,1
2021,13,069,547,547,547,.0722684637,1,1
2021,13,071,171,171,171,.0190063361,1,1
2021,13,073,265,265,265,.009238922,1,1
2021,13,075,27,27,27,.0087406924,1,1
2021,13,077,131,131,131,.0055818316,1,1
2021,13,079,14,14,14,.0086848633,1,1
2021,13,081,15,15,15,.0040683481,1,1
2021,13,083,6,6,6,.002962963,1,1
2021,13,085,249,249,249,.0650470182,1,1
2021,13,087,27,27,27,.0060906834,1,1
2021,13,089,1498,1498,1498,.0151145188,1,1
2021,13,091,63,63,63,.0220202729,1,1
2021,13,093,115,115,115,.1021314412,1,1
2021,13,095,322,322,322,.0246762205,1,1
2021,13,097,667,667,667,.025762843,1,1
2021,13,099,49,49,49,.0286717378,1,1
2021,13,101,3,3,3,.0034324944,1,1
2021,13,103,98,98,98,.0072138389,1,1
2021,13,105,73,73,73,.0240924098,1,1
2021,13,107,43,43,43,.0107823471,1,1
2021,13,109,108,108,108,.0591456741,1,1
2021,13,111,139,139,139,.0493082665,1,1
2021,13,113,63,62,64,.003096584,1,1
2021,13,115,619,619,619,.0398275629,1,1
2021,13,117,851,851,851,.016130561,1,1
2021,13,119,70,70,70,.0193050187,1,1
2021,13,121,2379,2378,2380,.0166678336,1,1
2021,13,123,60,60,60,.0145278452,1,1
2021,13,125,,,,,,
2021,13,127,204,204,204,.0142807141,1,1
2021,13,129,509,509,509,.048050601,1,1
2021,13,131,53,53,53,.0118198041,1,1
2021,13,133,64,64,64,.0251473486,1,1
2021,13,135,1772,1772,1772,.0092722438,1,1
2021,13,137,128,128,128,.018109791,1,1
2021,13,139,796,796,796,.0228054095,1,1
2021,13,141,46,46,46,.0633608848,1,1
2021,13,143,339,339,339,.0594736859,1,1
2021,13,145,31,31,31,.0056476588,1,1
2021,13,147,41,41,41,.0113165881,1,1
2021,13,149,109,109,109,.0493883081,1,1
2021,13,151,1371,1371,1371,.0320386998,1,1
2021,13,153,455,455,455,.0150448037,1,1
2021,13,155,64,64,64,.0395794697,1,1
2021,13,157,173,173,173,.011528722,1,1
2021,13,159,3,3,3,.0012690355,1,1
2021,13,161,11,11,11,.0035783995,1,1
2021,13,163,19,19,19,.0088413218,1,1
2021,13,165,23,23,23,.0197255574,1,1
2021,13,167,40,40,40,.0392156877,1,1
2021,13,169,11,11,11,.002148018,1,1
2021,13,171,48,48,48,.0173097737,1,1
2021,13,173,67,67,67,.0385722518,1,1
2021,13,175,449,449,449,.0512908399,1,1
2021,13,177,211,211,211,.0334389843,1,1
2021,13,179,238,238,238,.0228450764,1,1
2021,13,181,144,144,144,.1226575822,1,1
2021,13,183,20,20,20,.004879239,1,1
2021,13,185,509,509,509,.0268757585,1,1
2021,13,187,70,70,70,.018666666,1,1
2021,13,189,64,64,64,.0191961601,1,1
2021,13,191,40,40,40,.0316706263,1,1
2021,13,193,3,3,3,.0025974025,1,1
2021,13,195,167,167,167,.0337783173,1,1
2021,13,197,12,12,12,.0092592593,1,1
2021,13,199,32,32,32,.0135078095,1,1
2021,13,201,14,14,14,.0189189184,1,1
2021,13,205,89,89,89,.0337504745,1,1
2021,13,207,708,708,708,.1644599289,1,1
2021,13,209,42,42,42,.0445387065,1,1
2021,13,211,44,44,44,.0130177513,1,1
2021,13,213,130,130,130,.0189118423,1,1
2021,13,215,912,912,912,.0303141102,1,1
2021,13,217,223,223,223,.011871174,1,1
2021,13,219,63,63,63,.0074795205,1,1
2021,13,221,39,39,39,.0178981181,1,1
2021,13,223,167,167,167,.0053647724,1,1
2021,13,225,47,47,47,.0125199789,1,1
2021,13,227,109,109,109,.0264563113,1,1
2021,13,229,38,38,38,.0106561976,1,1
2021,13,231,,,,,,
2021,13,233,1790,1790,1790,.2279093415,1,1
2021,13,235,64,64,64,.0518638566,1,1
2021,13,237,11,11,11,.0037061993,1,1
2021,13,239,32,32,32,.1198501885,1,1
2021,13,241,39,39,39,.0173564758,1,1
2021,13,243,NA,NA,NA,NA,NA,NA
2021,13,245,490,490,490,.0166270789,1,1
2021,13,247,837,837,837,.0536504053,1,1
2021,13,249,14,14,14,.0110935019,1,1
2021,13,251,45,45,45,.021749638,1,1
2021,13,253,12,12,12,.0090909088,1,1
2021,13,255,356,356,356,.0373165607,1,1
2021,13,257,46,46,46,.0119947847,1,1
2021,13,259,,,,,,
2021,13,261,26,26,26,.0071823206,1,1
2021,13,263,,,,,,
2021,13,265,12,12,12,.0681818202,1,1
2021,13,267,18,18,18,.0049944506,1,1
2021,13,269,143,143,143,.1127760261,1,1
2021,13,271,24,24,24,.0149439601,1,1
2021,13,273,NA,NA,NA,NA,NA,NA
2021,13,275,389,389,389,.0453909002,1,1
2021,13,277,41,41,41,.00537846,1,1
2021,13,279,105,105,105,.0194408447,1,1
2021,13,281,77,77,77,.0751953125,1,1
2021,13,283,17,17,17,.0159474667,1,1
2021,13,285,206,206,206,.0169700962,1,1
2021,13,287,,,,,,
2021,13,289,45,45,45,.0627615079,1,1
2021,13,291,52,52,52,.0172929838,1,1
2021,13,293,85,85,85,.0209928378,1,1
2021,13,295,124,123,125,.0128724175,1,1
2021,13,297,213,213,213,.0131101124,1,1
2021,13,299,282,282,282,.0468049794,1,1
2021,13,301,NA,NA,NA,NA,NA,NA
2021,13,303,17,17,17,.0057803467,1,1
2021,13,305,105,105,105,.0205841996,1,1
2021,13,307,NA,NA,NA,NA,NA,NA
2021,13,309,,,,,,
2021,13,311,275,275,275,.0435954332,1,1
2021,13,313,583,583,583,.0289114807,1,1
2021,13,315,,,,,,
2021,13,317,NA,NA,NA,NA,NA,NA
2021,13,319,NA,NA,NA,NA,NA,NA
2021,13,321,42,42,42,.013631938,1,1
2021,15,001,,,,,,
2021,15,003,3251,3251,3251,.0187725928,1,1
2021,15,005,,,,,,
2021,15,007,,,,,,
2021,15,009,,,,,,
2021,16,001,1761,1759,1763,.0226314701,1,1
2021,16,003,7,7,7,.045751635,1,1
2021,16,005,246,244,248,.0175501183,1,1
2021,16,007,7,7,7,.0048577376,1,1
2021,16,009,90,90,90,.0684931502,1,1
2021,16,011,183,183,183,.015967194,1,1
2021,16,013,93,92,94,.027777778,1,1
2021,16,015,22,22,22,.0333333351,1,1
2021,16,017,161,161,161,.0318685658,1,1
2021,16,019,368,363,373,.0142244212,1,1
2021,16,021,144,144,144,.1006992981,1,1
2021,16,023,7,7,7,.0179948583,1,1
2021,16,025,,,,,,
2021,16,027,1948,1946,1950,.0478741713,1,1
2021,16,029,17,17,17,.0118632242,1,1
2021,16,031,127,127,127,.0229573399,1,1
2021,16,033,14,14,14,.1157024801,1,1
2021,16,035,73,73,73,.0695900843,1,1
2021,16,037,8,8,8,.0330578499,1,1
2021,16,039,48,48,48,.011661808,1,1
2021,16,041,39,38,40,.0118253483,2,2
2021,16,043,81,81,81,.0365688503,1,1
2021,16,045,132,132,132,.0509849377,1,1
2021,16,047,164,163,165,.0549045876,1,1
2021,16,049,6,6,6,.0046012271,1,1
2021,16,051,74,74,74,.009346975,1,1
2021,16,053,171,171,171,.0351057276,1,1
2021,16,055,634,634,634,.0299650244,1,1
2021,16,057,79,78,80,.0203923602,1,1
2021,16,059,65,64,66,.0825921223,1,1
2021,16,061,97,97,97,.1325136572,1,1
2021,16,063,58,58,58,.0628385693,1,1
2021,16,065,44,44,44,.0059669106,1,1
2021,16,067,103,103,103,.0230734758,1,1
2021,16,069,216,216,216,.0411350206,1,1
2021,16,071,118,118,118,.0171064083,1,1
2021,16,073,130,130,130,.0528885275,1,1
2021,16,075,330,330,330,.0748129711,1,1
2021,16,077,83,83,83,.0522341095,1,1
2021,16,079,212,212,212,.119638823,1,1
2021,16,081,NA,NA,NA,NA,NA,NA
2021,16,083,521,520,522,.0319435932,1,1
2021,16,085,58,58,58,.0371556692,1,1
2021,16,087,59,59,59,.0362407863,1,1
2021,17,001,146,145,147,.0181908794,1,1
2021,17,003,162,162,162,.2608695626,1,1
2021,17,005,46,46,46,.0229655523,1,1
2021,17,007,117,117,117,.0129310349,1,1
2021,17,009,7,7,7,.0100143058,1,1
2021,17,011,45,41,49,.0101694912,3,3
2021,17,013,15,15,15,.024630541,1,1
2021,17,015,11,9,13,.0053948015,3,3
2021,17,017,40,39,41,.0188235287,2,2
2021,17,019,476,475,477,.0200971086,1,1
2021,17,021,169,169,169,.0336117744,1,1
2021,17,023,81,81,81,.033443436,1,1
2021,17,025,234,234,234,.1086350977,1,1
2021,17,027,169,169,169,.0336720459,1,1
2021,17,029,236,236,236,.0388413444,1,1
2021,17,031,22923,22914,22932,.0335382633,1,1
2021,17,033,218,218,218,.0792727247,1,1
2021,17,035,37,37,37,.0240728687,1,1
2021,17,037,259,259,259,.0157753676,1,1
2021,17,039,39,39,39,.0165324286,1,1
