year,state,county,subgroup_type,subgroup,count_homeless,count_homeless_lb,count_homeless_ub,share_homeless,count_homeless_quality,share_homeless_quality
2022,42,041,all,All,528,528,528,.0186836515,1,1
2022,42,041,race-ethnicity,"Black, Non-Hispanic",107,106,108,.0565539114,1,1
2022,42,041,race-ethnicity,Hispanic,88,87,89,.0427391939,1,1
2022,42,041,race-ethnicity,Other Races and Ethnicities,26,22,30,.0055201696,3,3
2022,42,041,race-ethnicity,"White, Non-Hispanic",267,267,267,.0136231445,1,1
2022,42,043,all,All,2156,2155,2157,.0331274383,1,1
2022,42,043,race-ethnicity,"Black, Non-Hispanic",846,840,852,.0618511476,1,1
2022,42,043,race-ethnicity,Hispanic,490,488,492,.043660339,1,1
2022,42,043,race-ethnicity,Other Races and Ethnicities,196,187,205,.0231023096,2,2
2022,42,043,race-ethnicity,"White, Non-Hispanic",539,535,543,.0170047637,1,1
2022,42,045,all,All,1649,1648,1650,.0216651559,1,1
2022,42,045,race-ethnicity,"Black, Non-Hispanic",968,964,972,.0394795872,1,1
2022,42,045,race-ethnicity,Hispanic,291,283,299,.0532284603,2,2
2022,42,045,race-ethnicity,Other Races and Ethnicities,105,93,117,.0106447693,3,3
2022,42,045,race-ethnicity,"White, Non-Hispanic",225,221,229,.0062046712,1,1
2022,42,047,all,All,107,107,107,.0335844308,1,1
2022,42,047,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA,NA,NA
2022,42,047,race-ethnicity,Hispanic,NA,NA,NA,NA,NA,NA
2022,42,047,race-ethnicity,Other Races and Ethnicities,7,5,9,.0752688199,3,3
2022,42,047,race-ethnicity,"White, Non-Hispanic",87,87,87,.0287698414,1,1
2022,42,049,all,All,841,841,841,.0231591128,1,1
2022,42,049,race-ethnicity,"Black, Non-Hispanic",208,207,209,.0461914279,1,1
2022,42,049,race-ethnicity,Hispanic,39,29,49,.0187951811,3,3
2022,42,049,race-ethnicity,Other Races and Ethnicities,112,101,123,.0280210152,3,3
2022,42,049,race-ethnicity,"White, Non-Hispanic",390,387,393,.0151521042,1,1
2022,42,051,all,All,225,225,225,.015137244,1,1
2022,42,051,race-ethnicity,"Black, Non-Hispanic",19,17,21,.0225385521,3,3
2022,42,051,race-ethnicity,Hispanic,13,11,15,.0588235296,3,3
2022,42,051,race-ethnicity,Other Races and Ethnicities,12,7,17,.0125391847,3,3
2022,42,051,race-ethnicity,"White, Non-Hispanic",174,174,174,.0135482363,1,1
2022,42,053,all,All,52,52,52,.1424657553,1,1
2022,42,053,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA,NA,NA
2022,42,053,race-ethnicity,Hispanic,NA,NA,NA,NA,NA,NA
2022,42,053,race-ethnicity,Other Races and Ethnicities,8,8,8,.5333333611,1,1
2022,42,053,race-ethnicity,"White, Non-Hispanic",42,42,42,.125,1,1
2022,42,055,all,All,595,595,595,.0261274315,1,1
2022,42,055,race-ethnicity,"Black, Non-Hispanic",80,79,81,.0734618902,1,1
2022,42,055,race-ethnicity,Hispanic,127,127,127,.0408622921,1,1
2022,42,055,race-ethnicity,Other Races and Ethnicities,39,38,40,.0212418307,2,2
2022,42,055,race-ethnicity,"White, Non-Hispanic",334,334,334,.0199522097,1,1
2022,42,057,all,All,35,35,35,.0176589303,1,1
2022,42,057,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA,NA,NA
2022,42,057,race-ethnicity,Hispanic,NA,NA,NA,NA,NA,NA
2022,42,057,race-ethnicity,Other Races and Ethnicities,3,0,6,.0461538471,3,3
2022,42,057,race-ethnicity,"White, Non-Hispanic",26,25,27,.0140845068,2,2
2022,42,059,all,All,51,51,51,.0130501539,1,1
2022,42,059,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA,NA,NA
2022,42,059,race-ethnicity,Hispanic,NA,NA,NA,NA,NA,NA
2022,42,059,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA,NA,NA
2022,42,059,race-ethnicity,"White, Non-Hispanic",NA,NA,NA,NA,NA,NA
2022,42,061,all,All,49,49,49,.0102019571,1,1
2022,42,061,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA,NA,NA
2022,42,061,race-ethnicity,Hispanic,NA,NA,NA,NA,NA,NA
2022,42,061,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA,NA,NA
2022,42,061,race-ethnicity,"White, Non-Hispanic",NA,NA,NA,NA,NA,NA
2022,42,063,all,All,121,120,122,.0139128435,1,1
2022,42,063,race-ethnicity,"Black, Non-Hispanic",8,6,10,.0408163257,3,3
2022,42,063,race-ethnicity,Hispanic,6,6,6,.0480000004,1,1
2022,42,063,race-ethnicity,Other Races and Ethnicities,10,3,17,.0280898884,3,3
2022,42,063,race-ethnicity,"White, Non-Hispanic",61,58,64,.0076059848,3,3
2022,42,065,all,All,89,89,89,.018883938,1,1
2022,42,065,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA,NA,NA
2022,42,065,race-ethnicity,Hispanic,5,5,5,.0833333358,1,1
2022,42,065,race-ethnicity,Other Races and Ethnicities,5,2,8,.0531914905,3,3
2022,42,065,race-ethnicity,"White, Non-Hispanic",77,76,78,.0169678275,1,1
2022,42,067,all,All,100,100,100,.043047782,1,1
2022,42,067,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA,NA,NA
2022,42,067,race-ethnicity,Hispanic,26,26,26,.1135371178,1,1
2022,42,067,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA,NA,NA
2022,42,067,race-ethnicity,"White, Non-Hispanic",70,70,70,.0349650346,1,1
2022,42,069,all,All,376,376,376,.014858136,1,1
2022,42,069,race-ethnicity,"Black, Non-Hispanic",80,77,83,.0441257581,2,2
2022,42,069,race-ethnicity,Hispanic,96,92,100,.0195758566,2,2
2022,42,069,race-ethnicity,Other Races and Ethnicities,45,41,49,.0196506549,3,3
2022,42,069,race-ethnicity,"White, Non-Hispanic",145,145,145,.0088962512,1,1
2022,42,071,all,All,2144,2144,2144,.0330675393,1,1
2022,42,071,race-ethnicity,"Black, Non-Hispanic",264,257,271,.0669710785,2,2
2022,42,071,race-ethnicity,Hispanic,916,913,919,.0637084469,1,1
2022,42,071,race-ethnicity,Other Races and Ethnicities,154,148,160,.0274216533,2,2
2022,42,071,race-ethnicity,"White, Non-Hispanic",721,720,722,.0176279303,1,1
2022,42,073,all,All,262,262,262,.0232785437,1,1
2022,42,073,race-ethnicity,"Black, Non-Hispanic",44,42,46,.0571428575,2,2
2022,42,073,race-ethnicity,Hispanic,23,22,24,.070769228,2,2
2022,42,073,race-ethnicity,Other Races and Ethnicities,44,37,51,.0448065177,3,3
2022,42,073,race-ethnicity,"White, Non-Hispanic",141,139,143,.0153628243,1,1
2022,42,075,all,All,761,761,761,.039083764,1,1
2022,42,075,race-ethnicity,"Black, Non-Hispanic",42,39,45,.0831683204,3,3
2022,42,075,race-ethnicity,Hispanic,414,414,414,.0744336545,1,1
2022,42,075,race-ethnicity,Other Races and Ethnicities,26,24,28,.0220900588,3,3
2022,42,075,race-ethnicity,"White, Non-Hispanic",257,257,257,.0210190564,1,1
2022,42,077,all,All,924,920,928,.0176003352,1,1
2022,42,077,race-ethnicity,"Black, Non-Hispanic",165,157,173,.0397877991,3,3
2022,42,077,race-ethnicity,Hispanic,510,508,512,.0240101684,1,1
2022,42,077,race-ethnicity,Other Races and Ethnicities,86,76,96,.0168925561,3,3
2022,42,077,race-ethnicity,"White, Non-Hispanic",128,125,131,.0058128973,1,1
2022,42,079,all,All,847,847,847,.0184455235,1,1
2022,42,079,race-ethnicity,"Black, Non-Hispanic",179,175,183,.0579475574,1,1
2022,42,079,race-ethnicity,Hispanic,298,292,304,.0197980329,1,1
2022,42,079,race-ethnicity,Other Races and Ethnicities,28,18,38,.0117203854,3,3
2022,42,079,race-ethnicity,"White, Non-Hispanic",273,270,276,.0107526882,1,1
2022,42,081,all,All,309,309,309,.0223702304,1,1
2022,42,081,race-ethnicity,"Black, Non-Hispanic",71,69,73,.0728205144,2,2
2022,42,081,race-ethnicity,Hispanic,39,39,39,.0835117772,1,1
2022,42,081,race-ethnicity,Other Races and Ethnicities,66,62,70,.0496987961,3,3
2022,42,081,race-ethnicity,"White, Non-Hispanic",130,130,130,.0117721632,1,1
2022,42,083,all,All,196,195,197,.0326449051,1,1
2022,42,083,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA,NA,NA
2022,42,083,race-ethnicity,Hispanic,10,8,12,.0970873758,3,3
2022,42,083,race-ethnicity,Other Races and Ethnicities,9,5,13,.0566037744,3,3
2022,42,083,race-ethnicity,"White, Non-Hispanic",146,145,147,.0256635621,1,1
2022,42,085,all,All,320,319,321,.0240276325,1,1
2022,42,085,race-ethnicity,"Black, Non-Hispanic",67,64,70,.0512232408,2,2
2022,42,085,race-ethnicity,Hispanic,6,3,9,.0221402217,3,3
2022,42,085,race-ethnicity,Other Races and Ethnicities,33,24,42,.0378874838,3,3
2022,42,085,race-ethnicity,"White, Non-Hispanic",144,141,147,.0132499076,1,1
2022,42,087,all,All,138,138,138,.0289733354,1,1
2022,42,087,race-ethnicity,"Black, Non-Hispanic",8,8,8,.0720720738,1,1
2022,42,087,race-ethnicity,Hispanic,20,20,20,.0833333358,1,1
2022,42,087,race-ethnicity,Other Races and Ethnicities,3,2,4,.024390243,3,3
2022,42,087,race-ethnicity,"White, Non-Hispanic",108,108,108,.0251806956,1,1
2022,42,089,all,All,379,379,379,.0164168756,1,1
2022,42,089,race-ethnicity,"Black, Non-Hispanic",117,117,117,.0263572875,1,1
2022,42,089,race-ethnicity,Hispanic,85,85,85,.0152384369,1,1
2022,42,089,race-ethnicity,Other Races and Ethnicities,35,35,35,.0157657657,1,1
2022,42,089,race-ethnicity,"White, Non-Hispanic",138,138,138,.0127200661,1,1
2022,42,091,all,All,1559,1559,1559,.0135230077,1,1
2022,42,091,race-ethnicity,"Black, Non-Hispanic",516,514,518,.0320079401,1,1
2022,42,091,race-ethnicity,Hispanic,271,264,278,.0194139984,2,2
2022,42,091,race-ethnicity,Other Races and Ethnicities,155,150,160,.0084404266,2,2
2022,42,091,race-ethnicity,"White, Non-Hispanic",550,549,551,.0082284827,1,1
2022,42,093,all,All,27,27,27,.0124884369,3,3
2022,42,093,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA,NA,NA
2022,42,093,race-ethnicity,Hispanic,NA,NA,NA,NA,NA,NA
2022,42,093,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA,NA,NA
2022,42,093,race-ethnicity,"White, Non-Hispanic",18,18,18,.0097192228,3,3
2022,42,095,all,All,715,714,716,.0168310534,1,1
2022,42,095,race-ethnicity,"Black, Non-Hispanic",159,156,162,.0436933227,1,1
2022,42,095,race-ethnicity,Hispanic,321,316,326,.0263222624,1,1
2022,42,095,race-ethnicity,Other Races and Ethnicities,54,46,62,.0168014932,3,3
2022,42,095,race-ethnicity,"White, Non-Hispanic",171,168,174,.0072974013,1,1
2022,42,097,all,All,230,230,230,.0201295298,1,1
2022,42,097,race-ethnicity,"Black, Non-Hispanic",10,8,12,.0278551541,3,3
2022,42,097,race-ethnicity,Hispanic,52,49,55,.0451388881,3,3
2022,42,097,race-ethnicity,Other Races and Ethnicities,16,11,21,.0289855078,3,3
2022,42,097,race-ethnicity,"White, Non-Hispanic",123,121,125,.0131368153,1,1
2022,42,099,all,All,135,134,136,.0237216651,1,1
2022,42,099,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA,NA,NA
2022,42,099,race-ethnicity,Hispanic,12,12,12,.0606060624,1,1
2022,42,099,race-ethnicity,Other Races and Ethnicities,6,3,9,.0209059231,3,3
2022,42,099,race-ethnicity,"White, Non-Hispanic",95,94,96,.0183752421,1,1
2022,42,101,all,All,7343,7336,7350,.0398718528,1,1
2022,42,101,race-ethnicity,"Black, Non-Hispanic",3674,3663,3685,.0400409773,1,1
2022,42,101,race-ethnicity,Hispanic,2150,2126,2174,.0473954529,1,1
2022,42,101,race-ethnicity,Other Races and Ethnicities,618,546,690,.02783533,3,3
2022,42,101,race-ethnicity,"White, Non-Hispanic",581,563,599,.0233859289,2,2
2022,42,103,all,All,85,85,85,.0119482707,1,1
2022,42,103,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA,NA,NA
2022,42,103,race-ethnicity,Hispanic,8,7,9,.0089887641,3,3
2022,42,103,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA,NA,NA
2022,42,103,race-ethnicity,"White, Non-Hispanic",67,67,67,.0117564481,1,1
2022,42,105,all,All,51,51,51,.0273458436,1,1
2022,42,105,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA,NA,NA
2022,42,105,race-ethnicity,Hispanic,NA,NA,NA,NA,NA,NA
2022,42,105,race-ethnicity,Other Races and Ethnicities,5,0,10,.1219512224,3,3
2022,42,105,race-ethnicity,"White, Non-Hispanic",38,36,40,.0212527961,3,3
2022,42,107,all,All,411,411,411,.0243022703,1,1
2022,42,107,race-ethnicity,"Black, Non-Hispanic",24,21,27,.0539325848,3,3
2022,42,107,race-ethnicity,Hispanic,107,101,113,.0457656123,3,3
2022,42,107,race-ethnicity,Other Races and Ethnicities,18,7,29,.0352250487,3,3
2022,42,107,race-ethnicity,"White, Non-Hispanic",219,217,221,.0160816573,1,1
2022,42,109,all,All,42,42,42,.009615385,1,1
2022,42,109,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA,NA,NA
2022,42,109,race-ethnicity,Hispanic,7,7,7,.0542635657,1,1
2022,42,109,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA,NA,NA
2022,42,109,race-ethnicity,"White, Non-Hispanic",29,29,29,.0071534286,1,1
2022,42,111,all,All,91,89,93,.0116681624,1,1
2022,42,111,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA,NA,NA
2022,42,111,race-ethnicity,Hispanic,NA,NA,NA,NA,NA,NA
2022,42,111,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA,NA,NA
2022,42,111,race-ethnicity,"White, Non-Hispanic",NA,NA,NA,NA,NA,NA
2022,42,113,all,All,,,,,,
2022,42,113,race-ethnicity,"Black, Non-Hispanic",,,,,,
2022,42,113,race-ethnicity,Hispanic,,,,,,
2022,42,113,race-ethnicity,Other Races and Ethnicities,,,,,,
2022,42,113,race-ethnicity,"White, Non-Hispanic",,,,,,
2022,42,115,all,All,60,59,61,.0103181424,1,1
2022,42,115,race-ethnicity,"Black, Non-Hispanic",5,4,6,.1000000015,3,3
2022,42,115,race-ethnicity,Hispanic,NA,NA,NA,NA,NA,NA
2022,42,115,race-ethnicity,Other Races and Ethnicities,9,4,14,.0671641827,3,3
2022,42,115,race-ethnicity,"White, Non-Hispanic",38,36,40,.0070162481,3,3
2022,42,117,all,All,41,41,41,.0080125071,1,1
2022,42,117,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA,NA,NA
2022,42,117,race-ethnicity,Hispanic,NA,NA,NA,NA,NA,NA
2022,42,117,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA,NA,NA
2022,42,117,race-ethnicity,"White, Non-Hispanic",NA,NA,NA,NA,NA,NA
2022,42,119,all,All,25,25,25,.0070641423,3,3
2022,42,119,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA,NA,NA
2022,42,119,race-ethnicity,Hispanic,NA,NA,NA,NA,NA,NA
2022,42,119,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA,NA,NA
2022,42,119,race-ethnicity,"White, Non-Hispanic",NA,NA,NA,NA,NA,NA
2022,42,121,all,All,161,161,161,.0286578853,1,1
2022,42,121,race-ethnicity,"Black, Non-Hispanic",8,8,8,.0695652142,1,1
2022,42,121,race-ethnicity,Hispanic,4,3,5,.0373831764,3,3
2022,42,121,race-ethnicity,Other Races and Ethnicities,19,17,21,.0798319355,3,3
2022,42,121,race-ethnicity,"White, Non-Hispanic",131,131,131,.0253974404,1,1
2022,42,123,all,All,97,97,97,.0230787527,1,1
2022,42,123,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA,NA,NA
2022,42,123,race-ethnicity,Hispanic,4,4,4,.0634920672,1,1
2022,42,123,race-ethnicity,Other Races and Ethnicities,4,3,5,.03125,3,3
2022,42,123,race-ethnicity,"White, Non-Hispanic",90,90,90,.0225281604,1,1
2022,42,125,all,All,344,343,345,.0131634334,1,1
2022,42,125,race-ethnicity,"Black, Non-Hispanic",45,41,49,.0397175625,3,3
2022,42,125,race-ethnicity,Hispanic,5,3,7,.007451565,3,3
2022,42,125,race-ethnicity,Other Races and Ethnicities,49,41,57,.0243659876,3,3
2022,42,125,race-ethnicity,"White, Non-Hispanic",226,224,228,.0101263551,1,1
2022,42,127,all,All,64,64,64,.0154664088,1,1
2022,42,127,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA,NA,NA
2022,42,127,race-ethnicity,Hispanic,12,11,13,.0409556329,3,3
2022,42,127,race-ethnicity,Other Races and Ethnicities,3,2,4,.0177514795,3,3
2022,42,127,race-ethnicity,"White, Non-Hispanic",44,44,44,.0120879123,1,1
2022,42,129,all,All,473,473,473,.0109061562,1,1
2022,42,129,race-ethnicity,"Black, Non-Hispanic",97,93,101,.0499742404,2,2
2022,42,129,race-ethnicity,Hispanic,22,18,26,.0251428578,3,3
2022,42,129,race-ethnicity,Other Races and Ethnicities,72,62,82,.0233538765,3,3
2022,42,129,race-ethnicity,"White, Non-Hispanic",218,214,222,.0058178324,1,1
2022,42,131,all,All,NA,NA,NA,NA,NA,NA
2022,42,131,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA,NA,NA
2022,42,131,race-ethnicity,Hispanic,NA,NA,NA,NA,NA,NA
2022,42,131,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA,NA,NA
2022,42,131,race-ethnicity,"White, Non-Hispanic",NA,NA,NA,NA,NA,NA
2022,42,133,all,All,1748,1747,1749,.0257661305,1,1
2022,42,133,race-ethnicity,"Black, Non-Hispanic",448,445,451,.0681991205,1,1
2022,42,133,race-ethnicity,Hispanic,447,446,448,.0441655964,1,1
2022,42,133,race-ethnicity,Other Races and Ethnicities,129,125,133,.0248029232,2,2
2022,42,133,race-ethnicity,"White, Non-Hispanic",646,645,647,.0140587594,1,1
2022,44,001,all,All,38,38,38,.0060384553,1,1
2022,44,001,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA,NA,NA
2022,44,001,race-ethnicity,Hispanic,6,5,7,.0148148146,3,3
2022,44,001,race-ethnicity,Other Races and Ethnicities,5,4,6,.0072046109,3,3
2022,44,001,race-ethnicity,"White, Non-Hispanic",23,23,23,.0045239967,1,1
2022,44,003,all,All,144,143,145,.007173101,1,1
2022,44,003,race-ethnicity,"Black, Non-Hispanic",7,4,10,.0120689655,3,3
2022,44,003,race-ethnicity,Hispanic,30,30,30,.0119474316,1,1
2022,44,003,race-ethnicity,Other Races and Ethnicities,23,20,26,.0129796844,3,3
2022,44,003,race-ethnicity,"White, Non-Hispanic",78,77,79,.0051312414,1,1
2022,44,005,all,All,142,141,143,.0175049305,1,1
2022,44,005,race-ethnicity,"Black, Non-Hispanic",18,18,18,.0476190485,1,1
2022,44,005,race-ethnicity,Hispanic,51,49,53,.0405727923,2,2
2022,44,005,race-ethnicity,Other Races and Ethnicities,28,25,31,.0324449576,3,3
2022,44,005,race-ethnicity,"White, Non-Hispanic",41,39,43,.0073070754,3,3
2022,44,007,all,All,1258,1248,1268,.0143029308,1,1
2022,44,007,race-ethnicity,"Black, Non-Hispanic",237,227,247,.0216993224,2,2
2022,44,007,race-ethnicity,Hispanic,416,412,420,.0120593691,1,1
2022,44,007,race-ethnicity,Other Races and Ethnicities,138,113,163,.0168766044,3,3
2022,44,007,race-ethnicity,"White, Non-Hispanic",418,413,423,.0122422678,1,1
2022,44,009,all,All,151,150,152,.0117263338,1,1
2022,44,009,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA,NA,NA
2022,44,009,race-ethnicity,Hispanic,21,19,23,.024852071,3,3
2022,44,009,race-ethnicity,Other Races and Ethnicities,32,31,33,.0284444448,2,2
2022,44,009,race-ethnicity,"White, Non-Hispanic",94,94,94,.0087817637,1,1
2022,45,001,all,All,58,58,58,.020251397,1,1
2022,45,001,race-ethnicity,"Black, Non-Hispanic",21,21,21,.0223642178,1,1
2022,45,001,race-ethnicity,Hispanic,6,6,6,.115384616,1,1
2022,45,001,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA,NA,NA
2022,45,001,race-ethnicity,"White, Non-Hispanic",25,25,25,.0140370578,1,1
2022,45,003,all,All,322,322,322,.0138906864,1,1
2022,45,003,race-ethnicity,"Black, Non-Hispanic",199,199,199,.0257805418,1,1
2022,45,003,race-ethnicity,Hispanic,26,26,26,.0080321282,1,1
2022,45,003,race-ethnicity,Other Races and Ethnicities,30,30,30,.0167785231,1,1
2022,45,003,race-ethnicity,"White, Non-Hispanic",67,67,67,.0064194691,1,1
2022,45,005,all,All,NA,NA,NA,NA,NA,NA
2022,45,005,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA,NA,NA
2022,45,005,race-ethnicity,Hispanic,NA,NA,NA,NA,NA,NA
2022,45,005,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA,NA,NA
2022,45,005,race-ethnicity,"White, Non-Hispanic",NA,NA,NA,NA,NA,NA
2022,45,007,all,All,819,819,819,.0250957552,1,1
2022,45,007,race-ethnicity,"Black, Non-Hispanic",171,171,171,.0282411221,1,1
2022,45,007,race-ethnicity,Hispanic,155,154,156,.0522765592,1,1
2022,45,007,race-ethnicity,Other Races and Ethnicities,88,88,88,.0339899585,1,1
2022,45,007,race-ethnicity,"White, Non-Hispanic",388,388,388,.0184533428,1,1
2022,45,009,all,All,10,10,10,.005640158,3,3
2022,45,009,race-ethnicity,"Black, Non-Hispanic",7,7,7,.0059221657,3,3
2022,45,009,race-ethnicity,Hispanic,NA,NA,NA,NA,NA,NA
2022,45,009,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA,NA,NA
2022,45,009,race-ethnicity,"White, Non-Hispanic",NA,NA,NA,NA,NA,NA
2022,45,011,all,All,NA,NA,NA,NA,NA,NA
2022,45,011,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA,NA,NA
2022,45,011,race-ethnicity,Hispanic,NA,NA,NA,NA,NA,NA
2022,45,011,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA,NA,NA
2022,45,011,race-ethnicity,"White, Non-Hispanic",NA,NA,NA,NA,NA,NA
2022,45,013,all,All,439,439,439,.0204767007,1,1
2022,45,013,race-ethnicity,"Black, Non-Hispanic",213,213,213,.0404021256,1,1
2022,45,013,race-ethnicity,Hispanic,134,134,134,.0202447493,1,1
2022,45,013,race-ethnicity,Other Races and Ethnicities,33,33,33,.0231416542,1,1
2022,45,013,race-ethnicity,"White, Non-Hispanic",58,58,58,.0071410984,1,1
2022,45,015,all,All,461,461,461,.0121533275,1,1
2022,45,015,race-ethnicity,"Black, Non-Hispanic",183,183,183,.0178588852,1,1
2022,45,015,race-ethnicity,Hispanic,69,69,69,.0105828224,1,1
2022,45,015,race-ethnicity,Other Races and Ethnicities,79,79,79,.0208939426,1,1
2022,45,015,race-ethnicity,"White, Non-Hispanic",129,129,129,.0074206167,1,1
2022,45,017,all,All,26,26,26,.0168175939,3,3
2022,45,017,race-ethnicity,"Black, Non-Hispanic",14,14,14,.0155555559,3,3
2022,45,017,race-ethnicity,Hispanic,NA,NA,NA,NA,NA,NA
2022,45,017,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA,NA,NA
2022,45,017,race-ethnicity,"White, Non-Hispanic",12,12,12,.0243407711,3,3
2022,45,019,all,All,415,415,415,.0083118025,1,1
2022,45,019,race-ethnicity,"Black, Non-Hispanic",245,245,245,.0160287861,1,1
2022,45,019,race-ethnicity,Hispanic,98,98,98,.0147014698,1,1
2022,45,019,race-ethnicity,Other Races and Ethnicities,36,36,36,.0122282607,1,1
2022,45,019,race-ethnicity,"White, Non-Hispanic",NA,NA,NA,NA,NA,NA
2022,45,021,all,All,83,83,83,.0104731862,1,1
2022,45,021,race-ethnicity,"Black, Non-Hispanic",31,31,31,.0143718123,1,1
2022,45,021,race-ethnicity,Hispanic,7,7,7,.0097222226,1,1
2022,45,021,race-ethnicity,Other Races and Ethnicities,3,3,3,.0078125,1,1
2022,45,021,race-ethnicity,"White, Non-Hispanic",42,42,42,.0090051461,1,1
2022,45,023,all,All,19,19,19,.0039857351,3,3
2022,45,023,race-ethnicity,"Black, Non-Hispanic",8,8,8,.003750586,3,3
2022,45,023,race-ethnicity,Hispanic,NA,NA,NA,NA,NA,NA
2022,45,023,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA,NA,NA
2022,45,023,race-ethnicity,"White, Non-Hispanic",8,8,8,.0037896731,3,3
2022,45,025,all,All,112,112,112,.0159566887,1,1
2022,45,025,race-ethnicity,"Black, Non-Hispanic",34,34,34,.0135836992,1,1
2022,45,025,race-ethnicity,Hispanic,16,16,16,.0274442546,1,1
2022,45,025,race-ethnicity,Other Races and Ethnicities,17,17,17,.0304114483,1,1
2022,45,025,race-ethnicity,"White, Non-Hispanic",45,45,45,.0133372853,1,1
2022,45,027,all,All,12,12,12,.0027720027,3,3
2022,45,027,race-ethnicity,"Black, Non-Hispanic",7,7,7,.0029313234,3,3
2022,45,027,race-ethnicity,Hispanic,NA,NA,NA,NA,NA,NA
2022,45,027,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA,NA,NA
2022,45,027,race-ethnicity,"White, Non-Hispanic",5,5,5,.0031545742,3,3
2022,45,029,all,All,99,99,99,.0200161748,1,1
2022,45,029,race-ethnicity,"Black, Non-Hispanic",35,35,35,.0150150154,1,1
2022,45,029,race-ethnicity,Hispanic,13,13,13,.0370370373,1,1
2022,45,029,race-ethnicity,Other Races and Ethnicities,10,10,10,.0310559012,1,1
2022,45,029,race-ethnicity,"White, Non-Hispanic",41,41,41,.0211122558,1,1
2022,45,031,all,All,113,113,113,.0124972351,1,1
2022,45,031,race-ethnicity,"Black, Non-Hispanic",83,83,83,.0183709599,1,1
2022,45,031,race-ethnicity,Hispanic,4,4,4,.0094786733,1,1
2022,45,031,race-ethnicity,Other Races and Ethnicities,13,13,13,.0131979696,1,1
2022,45,031,race-ethnicity,"White, Non-Hispanic",13,13,13,.0041706772,1,1
2022,45,033,all,All,26,26,26,.0048273299,3,3
2022,45,033,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA,NA,NA
2022,45,033,race-ethnicity,Hispanic,NA,NA,NA,NA,NA,NA
2022,45,033,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA,NA,NA
2022,45,033,race-ethnicity,"White, Non-Hispanic",NA,NA,NA,NA,NA,NA
2022,45,035,all,All,207,207,207,.0073503302,1,1
2022,45,035,race-ethnicity,"Black, Non-Hispanic",109,109,109,.0129300123,1,1
2022,45,035,race-ethnicity,Hispanic,23,23,23,.0071428572,1,1
2022,45,035,race-ethnicity,Other Races and Ethnicities,29,29,29,.0100485105,1,1
2022,45,035,race-ethnicity,"White, Non-Hispanic",46,46,46,.0033858384,1,1
2022,45,037,all,All,34,34,34,.0109677417,1,1
2022,45,037,race-ethnicity,"Black, Non-Hispanic",15,15,15,.0130775934,1,1
2022,45,037,race-ethnicity,Hispanic,3,3,3,.0102040814,1,1
2022,45,037,race-ethnicity,Other Races and Ethnicities,5,5,5,.024271844,1,1
2022,45,037,race-ethnicity,"White, Non-Hispanic",11,11,11,.0075705438,1,1
2022,45,039,all,All,96,96,96,.042142231,1,1
