year,state,county,subgroup_type,subgroup,count_homeless,count_homeless_lb,count_homeless_ub,share_homeless,count_homeless_quality,share_homeless_quality
2021,39,057,all,All,335,334,336,.0155763244,1,1
2021,39,057,race-ethnicity,"Black, Non-Hispanic",62,61,63,.1850746274,1,1
2021,39,057,race-ethnicity,Hispanic,8,5,11,.0238805972,3,3
2021,39,057,race-ethnicity,Other Races and Ethnicities,43,40,46,.1283582151,3,3
2021,39,057,race-ethnicity,"White, Non-Hispanic",206,202,210,.6149253845,1,1
2021,39,059,all,All,176,176,176,.0395150408,1,1
2021,39,059,race-ethnicity,"Black, Non-Hispanic",2,0,4,.0113636367,3,3
2021,39,059,race-ethnicity,Hispanic,6,5,7,.0340909101,3,3
2021,39,059,race-ethnicity,Other Races and Ethnicities,2,0,4,.0113636367,3,3
2021,39,059,race-ethnicity,"White, Non-Hispanic",160,160,160,.9090909362,1,1
2021,39,061,all,All,3573,3566,3580,.0321851298,1,1
2021,39,061,race-ethnicity,"Black, Non-Hispanic",2327,2314,2340,.6512734294,1,1
2021,39,061,race-ethnicity,Hispanic,537,524,550,.1502938718,1,1
2021,39,061,race-ethnicity,Other Races and Ethnicities,248,237,259,.0694094598,2,2
2021,39,061,race-ethnicity,"White, Non-Hispanic",365,351,379,.1021550521,2,2
2021,39,063,all,All,91,88,94,.0089956503,2,2
2021,39,063,race-ethnicity,"Black, Non-Hispanic",7,6,8,.0769230798,3,3
2021,39,063,race-ethnicity,Hispanic,10,8,12,.1098901108,3,3
2021,39,063,race-ethnicity,Other Races and Ethnicities,11,10,12,.1208791211,3,3
2021,39,063,race-ethnicity,"White, Non-Hispanic",59,55,63,.6483516693,3,3
2021,39,065,all,All,17,15,19,.0047833426,3,3
2021,39,065,race-ethnicity,"Black, Non-Hispanic",0,0,0,0,3,3
2021,39,065,race-ethnicity,Hispanic,0,0,0,0,3,3
2021,39,065,race-ethnicity,Other Races and Ethnicities,0,0,0,0,3,3
2021,39,065,race-ethnicity,"White, Non-Hispanic",17,15,19,1,3,3
2021,39,067,all,All,,,,,,
2021,39,067,race-ethnicity,"Black, Non-Hispanic",,,,,,
2021,39,067,race-ethnicity,Hispanic,,,,,,
2021,39,067,race-ethnicity,Other Races and Ethnicities,,,,,,
2021,39,067,race-ethnicity,"White, Non-Hispanic",,,,,,
2021,39,069,all,All,52,51,53,.0105476677,1,1
2021,39,069,race-ethnicity,"Black, Non-Hispanic",2,0,4,.0384615399,3,3
2021,39,069,race-ethnicity,Hispanic,8,6,10,.1538461596,3,3
2021,39,069,race-ethnicity,Other Races and Ethnicities,4,4,4,.0769230798,1,1
2021,39,069,race-ethnicity,"White, Non-Hispanic",28,25,31,.538461566,3,3
2021,39,071,all,All,372,371,373,.0549077503,1,1
2021,39,071,race-ethnicity,"Black, Non-Hispanic",5,4,6,.0134408604,3,3
2021,39,071,race-ethnicity,Hispanic,8,7,9,.0215053763,3,3
2021,39,071,race-ethnicity,Other Races and Ethnicities,26,25,27,.0698924735,2,2
2021,39,071,race-ethnicity,"White, Non-Hispanic",321,319,323,.8629032373,1,1
2021,39,073,all,All,92,92,92,.0263534803,1,1
2021,39,073,race-ethnicity,"Black, Non-Hispanic",4,4,4,.0434782617,1,1
2021,39,073,race-ethnicity,Hispanic,0,0,0,0,3,3
2021,39,073,race-ethnicity,Other Races and Ethnicities,11,11,11,.1195652187,1,1
2021,39,073,race-ethnicity,"White, Non-Hispanic",77,77,77,.836956501,1,1
2021,39,075,all,All,14,13,15,.0041679069,3,3
2021,39,075,race-ethnicity,"Black, Non-Hispanic",0,0,0,0,3,3
2021,39,075,race-ethnicity,Hispanic,0,0,0,0,3,3
2021,39,075,race-ethnicity,Other Races and Ethnicities,0,0,0,0,3,3
2021,39,075,race-ethnicity,"White, Non-Hispanic",14,13,15,1,3,3
2021,39,077,all,All,42,40,44,.0048622368,2,2
2021,39,077,race-ethnicity,"Black, Non-Hispanic",0,0,0,0,3,3
2021,39,077,race-ethnicity,Hispanic,4,3,5,.095238097,3,3
2021,39,077,race-ethnicity,Other Races and Ethnicities,0,0,0,0,3,3
2021,39,077,race-ethnicity,"White, Non-Hispanic",38,37,39,.9047619104,2,2
2021,39,079,all,All,38,37,39,.0078496179,2,2
2021,39,079,race-ethnicity,"Black, Non-Hispanic",1,0,2,.0263157897,3,3
2021,39,079,race-ethnicity,Hispanic,0,0,0,0,3,3
2021,39,079,race-ethnicity,Other Races and Ethnicities,0,0,0,0,3,3
2021,39,079,race-ethnicity,"White, Non-Hispanic",36,34,38,.947368443,3,3
2021,39,081,all,All,39,37,41,.0056456281,3,3
2021,39,081,race-ethnicity,"Black, Non-Hispanic",13,13,13,.3333333433,1,1
2021,39,081,race-ethnicity,Hispanic,1,0,2,.025641026,3,3
2021,39,081,race-ethnicity,Other Races and Ethnicities,4,3,5,.1025641039,3,3
2021,39,081,race-ethnicity,"White, Non-Hispanic",18,16,20,.4615384638,3,3
2021,39,083,all,All,62,61,63,.009905736,1,1
2021,39,083,race-ethnicity,"Black, Non-Hispanic",0,0,0,0,3,3
2021,39,083,race-ethnicity,Hispanic,2,0,4,.0322580636,3,3
2021,39,083,race-ethnicity,Other Races and Ethnicities,3,2,4,.0483870953,3,3
2021,39,083,race-ethnicity,"White, Non-Hispanic",39,36,42,.6290322542,3,3
2021,39,085,all,All,289,288,290,.0102905566,1,1
2021,39,085,race-ethnicity,"Black, Non-Hispanic",50,49,51,.1730103791,1,1
2021,39,085,race-ethnicity,Hispanic,75,70,80,.2595155835,3,3
2021,39,085,race-ethnicity,Other Races and Ethnicities,21,16,26,.0726643577,3,3
2021,39,085,race-ethnicity,"White, Non-Hispanic",125,125,125,.4325259626,1,1
2021,39,087,all,All,27,24,30,.0047923322,3,3
2021,39,087,race-ethnicity,"Black, Non-Hispanic",1,0,2,.0370370373,3,3
2021,39,087,race-ethnicity,Hispanic,1,0,2,.0370370373,3,3
2021,39,087,race-ethnicity,Other Races and Ethnicities,1,0,2,.0370370373,3,3
2021,39,087,race-ethnicity,"White, Non-Hispanic",24,21,27,.8888888955,3,3
2021,39,089,all,All,504,504,504,.0175115522,1,1
2021,39,089,race-ethnicity,"Black, Non-Hispanic",30,28,32,.0595238097,3,3
2021,39,089,race-ethnicity,Hispanic,25,21,29,.0496031754,3,3
2021,39,089,race-ethnicity,Other Races and Ethnicities,66,64,68,.130952388,2,2
2021,39,089,race-ethnicity,"White, Non-Hispanic",368,365,371,.7301587462,1,1
2021,39,091,all,All,96,94,98,.015206716,1,1
2021,39,091,race-ethnicity,"Black, Non-Hispanic",3,3,3,.03125,1,1
2021,39,091,race-ethnicity,Hispanic,14,14,14,.1458333284,1,1
2021,39,091,race-ethnicity,Other Races and Ethnicities,14,13,15,.1458333284,3,3
2021,39,091,race-ethnicity,"White, Non-Hispanic",47,44,50,.4895833433,3,3
2021,39,093,all,All,305,300,310,.0072733341,1,1
2021,39,093,race-ethnicity,"Black, Non-Hispanic",56,51,61,.1836065501,3,3
2021,39,093,race-ethnicity,Hispanic,92,84,100,.3016393483,3,3
2021,39,093,race-ethnicity,Other Races and Ethnicities,40,36,44,.1311475337,3,3
2021,39,093,race-ethnicity,"White, Non-Hispanic",94,86,102,.3081967235,3,3
2021,39,095,all,All,2222,2215,2229,.0305542946,1,1
2021,39,095,race-ethnicity,"Black, Non-Hispanic",997,987,1007,.448694855,1,1
2021,39,095,race-ethnicity,Hispanic,217,204,230,.0976597667,3,3
2021,39,095,race-ethnicity,Other Races and Ethnicities,289,283,295,.1300630122,1,1
2021,39,095,race-ethnicity,"White, Non-Hispanic",628,615,641,.282628268,1,1
2021,39,097,all,All,45,44,46,.0063956794,1,1
2021,39,097,race-ethnicity,"Black, Non-Hispanic",0,0,0,0,3,3
2021,39,097,race-ethnicity,Hispanic,4,0,8,.088888891,3,3
2021,39,097,race-ethnicity,Other Races and Ethnicities,3,0,6,.0666666701,3,3
2021,39,097,race-ethnicity,"White, Non-Hispanic",21,16,26,.4666666687,3,3
2021,39,099,all,All,278,274,282,.01258488,1,1
2021,39,099,race-ethnicity,"Black, Non-Hispanic",103,94,112,.3705036044,3,3
2021,39,099,race-ethnicity,Hispanic,56,54,58,.2014388442,2,2
2021,39,099,race-ethnicity,Other Races and Ethnicities,12,6,18,.0431654677,3,3
2021,39,099,race-ethnicity,"White, Non-Hispanic",62,54,70,.2230215818,3,3
2021,39,101,all,All,342,342,342,.0293461476,1,1
2021,39,101,race-ethnicity,"Black, Non-Hispanic",36,36,36,.1052631587,1,1
2021,39,101,race-ethnicity,Hispanic,13,11,15,.0380116962,3,3
2021,39,101,race-ethnicity,Other Races and Ethnicities,38,38,38,.1111111119,1,1
2021,39,101,race-ethnicity,"White, Non-Hispanic",235,234,236,.6871345043,1,1
2021,39,103,all,All,114,114,114,.005057002,1,1
2021,39,103,race-ethnicity,"Black, Non-Hispanic",12,11,13,.1052631587,3,3
2021,39,103,race-ethnicity,Hispanic,10,8,12,.0877192989,3,3
2021,39,103,race-ethnicity,Other Races and Ethnicities,16,15,17,.1403508782,3,3
2021,39,103,race-ethnicity,"White, Non-Hispanic",53,51,55,.4649122953,2,2
2021,39,105,all,All,96,96,96,.0317460336,1,1
2021,39,105,race-ethnicity,"Black, Non-Hispanic",0,0,0,0,3,3
2021,39,105,race-ethnicity,Hispanic,1,0,2,.010416667,3,3
2021,39,105,race-ethnicity,Other Races and Ethnicities,1,0,2,.010416667,3,3
2021,39,105,race-ethnicity,"White, Non-Hispanic",92,92,92,.9583333135,1,1
2021,39,107,all,All,63,62,64,.0119160209,1,1
2021,39,107,race-ethnicity,"Black, Non-Hispanic",1,0,2,.0158730168,3,3
2021,39,107,race-ethnicity,Hispanic,6,6,6,.095238097,1,1
2021,39,107,race-ethnicity,Other Races and Ethnicities,13,11,15,.206349209,3,3
2021,39,107,race-ethnicity,"White, Non-Hispanic",37,35,39,.5873016119,3,3
2021,39,109,all,All,151,149,153,.0100432327,1,1
2021,39,109,race-ethnicity,"Black, Non-Hispanic",12,9,15,.0794702023,3,3
2021,39,109,race-ethnicity,Hispanic,11,9,13,.0728476793,3,3
2021,39,109,race-ethnicity,Other Races and Ethnicities,18,15,21,.119205296,3,3
2021,39,109,race-ethnicity,"White, Non-Hispanic",87,82,92,.5761589408,3,3
2021,39,111,all,All,172,172,172,.0887512863,1,1
2021,39,111,race-ethnicity,"Black, Non-Hispanic",1,0,2,.0058139535,3,3
2021,39,111,race-ethnicity,Hispanic,1,0,2,.0058139535,3,3
2021,39,111,race-ethnicity,Other Races and Ethnicities,6,6,6,.0348837227,1,1
2021,39,111,race-ethnicity,"White, Non-Hispanic",163,163,163,.9476743937,1,1
2021,39,113,all,All,992,986,998,.0139382612,1,1
2021,39,113,race-ethnicity,"Black, Non-Hispanic",534,519,549,.5383064747,2,2
2021,39,113,race-ethnicity,Hispanic,47,38,56,.0473790318,3,3
2021,39,113,race-ethnicity,Other Races and Ethnicities,80,69,91,.0806451589,3,3
2021,39,113,race-ethnicity,"White, Non-Hispanic",247,236,258,.2489919364,2,2
2021,39,115,all,All,111,111,111,.0667067319,1,1
2021,39,115,race-ethnicity,"Black, Non-Hispanic",7,7,7,.0630630627,1,1
2021,39,115,race-ethnicity,Hispanic,0,0,0,0,3,3
2021,39,115,race-ethnicity,Other Races and Ethnicities,8,8,8,.0720720738,1,1
2021,39,115,race-ethnicity,"White, Non-Hispanic",96,96,96,.8648648858,1,1
2021,39,117,all,All,74,72,76,.0153782209,2,2
2021,39,117,race-ethnicity,"Black, Non-Hispanic",1,0,2,.0135135138,3,3
2021,39,117,race-ethnicity,Hispanic,2,0,4,.0270270277,3,3
2021,39,117,race-ethnicity,Other Races and Ethnicities,7,6,8,.0945945978,3,3
2021,39,117,race-ethnicity,"White, Non-Hispanic",59,57,61,.7972972989,2,2
2021,39,119,all,All,215,214,216,.0189293884,1,1
2021,39,119,race-ethnicity,"Black, Non-Hispanic",18,17,19,.0837209299,3,3
2021,39,119,race-ethnicity,Hispanic,2,0,4,.0093023255,3,3
2021,39,119,race-ethnicity,Other Races and Ethnicities,31,29,33,.1441860497,3,3
2021,39,119,race-ethnicity,"White, Non-Hispanic",159,158,160,.7395348549,1,1
2021,39,121,all,All,42,42,42,.0246334318,1,1
2021,39,121,race-ethnicity,"Black, Non-Hispanic",0,0,0,0,3,3
2021,39,121,race-ethnicity,Hispanic,0,0,0,0,3,3
2021,39,121,race-ethnicity,Other Races and Ethnicities,1,0,2,.0238095243,3,3
2021,39,121,race-ethnicity,"White, Non-Hispanic",14,13,15,.3333333433,3,3
2021,39,123,all,All,11,11,11,.0070648682,1,1
2021,39,123,race-ethnicity,"Black, Non-Hispanic",1,0,2,.0909090936,3,3
2021,39,123,race-ethnicity,Hispanic,1,0,2,.0909090936,3,3
2021,39,123,race-ethnicity,Other Races and Ethnicities,4,4,4,.3636363745,3,3
2021,39,123,race-ethnicity,"White, Non-Hispanic",5,5,5,.4545454681,3,3
2021,39,125,all,All,10,9,11,.0045167119,3,3
2021,39,125,race-ethnicity,"Black, Non-Hispanic",0,0,0,0,3,3
2021,39,125,race-ethnicity,Hispanic,0,0,0,0,3,3
2021,39,125,race-ethnicity,Other Races and Ethnicities,0,0,0,0,3,3
2021,39,125,race-ethnicity,"White, Non-Hispanic",10,9,11,1,3,3
2021,39,127,all,All,61,61,61,.0109850531,1,1
2021,39,127,race-ethnicity,"Black, Non-Hispanic",0,0,0,0,3,3
2021,39,127,race-ethnicity,Hispanic,3,3,3,.0491803288,1,1
2021,39,127,race-ethnicity,Other Races and Ethnicities,2,0,4,.0327868834,3,3
2021,39,127,race-ethnicity,"White, Non-Hispanic",45,43,47,.7377049327,2,2
2021,39,129,all,All,148,147,149,.0154649951,1,1
2021,39,129,race-ethnicity,"Black, Non-Hispanic",3,0,6,.0202702694,3,3
2021,39,129,race-ethnicity,Hispanic,1,0,2,.0067567569,3,3
2021,39,129,race-ethnicity,Other Races and Ethnicities,8,6,10,.0540540554,3,3
2021,39,129,race-ethnicity,"White, Non-Hispanic",132,131,133,.8918918967,1,1
2021,39,131,all,All,15,14,16,.0064516128,3,3
2021,39,131,race-ethnicity,"Black, Non-Hispanic",1,0,2,.0666666701,3,3
2021,39,131,race-ethnicity,Hispanic,0,0,0,0,3,3
2021,39,131,race-ethnicity,Other Races and Ethnicities,0,0,0,0,3,3
2021,39,131,race-ethnicity,"White, Non-Hispanic",5,3,7,.3333333433,3,3
2021,39,133,all,All,148,144,152,.0093387179,2,2
2021,39,133,race-ethnicity,"Black, Non-Hispanic",26,21,31,.1756756753,3,3
2021,39,133,race-ethnicity,Hispanic,2,0,4,.0135135138,3,3
2021,39,133,race-ethnicity,Other Races and Ethnicities,17,14,20,.1148648635,3,3
2021,39,133,race-ethnicity,"White, Non-Hispanic",77,75,79,.520270288,2,2
2021,39,135,all,All,47,46,48,.0084244488,1,1
2021,39,135,race-ethnicity,"Black, Non-Hispanic",2,0,4,.0425531901,3,3
2021,39,135,race-ethnicity,Hispanic,1,0,2,.0212765951,3,3
2021,39,135,race-ethnicity,Other Races and Ethnicities,2,0,4,.0425531901,3,3
2021,39,135,race-ethnicity,"White, Non-Hispanic",27,26,28,.5744680762,2,2
2021,39,137,all,All,6,4,8,.0023557127,3,3
2021,39,137,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA,NA,NA
2021,39,137,race-ethnicity,Hispanic,NA,NA,NA,NA,NA,NA
2021,39,137,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA,NA,NA
2021,39,137,race-ethnicity,"White, Non-Hispanic",NA,NA,NA,NA,NA,NA
2021,39,139,all,All,514,511,517,.032971967,1,1
2021,39,139,race-ethnicity,"Black, Non-Hispanic",115,113,117,.223735407,1,1
2021,39,139,race-ethnicity,Hispanic,25,21,29,.0486381315,3,3
2021,39,139,race-ethnicity,Other Races and Ethnicities,83,80,86,.1614785939,2,2
2021,39,139,race-ethnicity,"White, Non-Hispanic",277,273,281,.5389105082,1,1
2021,39,141,all,All,681,681,681,.0785557702,1,1
2021,39,141,race-ethnicity,"Black, Non-Hispanic",41,39,43,.0602055788,3,3
2021,39,141,race-ethnicity,Hispanic,11,10,12,.0161527172,3,3
2021,39,141,race-ethnicity,Other Races and Ethnicities,88,87,89,.1292217374,1,1
2021,39,141,race-ethnicity,"White, Non-Hispanic",477,475,479,.700440526,1,1
2021,39,143,all,All,103,101,105,.0135937706,1,1
2021,39,143,race-ethnicity,"Black, Non-Hispanic",8,8,8,.0776699036,1,1
2021,39,143,race-ethnicity,Hispanic,15,12,18,.1456310749,3,3
2021,39,143,race-ethnicity,Other Races and Ethnicities,15,14,16,.1456310749,3,3
2021,39,143,race-ethnicity,"White, Non-Hispanic",61,61,61,.5922330022,1,1
2021,39,145,all,All,172,169,175,.0187916532,1,1
2021,39,145,race-ethnicity,"Black, Non-Hispanic",6,6,6,.0348837227,1,1
2021,39,145,race-ethnicity,Hispanic,11,11,11,.0639534891,1,1
2021,39,145,race-ethnicity,Other Races and Ethnicities,17,15,19,.0988372117,3,3
2021,39,145,race-ethnicity,"White, Non-Hispanic",122,117,127,.7093023062,2,2
2021,39,147,all,All,67,65,69,.0153740244,2,2
2021,39,147,race-ethnicity,"Black, Non-Hispanic",0,0,0,0,3,3
2021,39,147,race-ethnicity,Hispanic,7,5,9,.1044776142,3,3
2021,39,147,race-ethnicity,Other Races and Ethnicities,3,2,4,.0447761193,3,3
2021,39,147,race-ethnicity,"White, Non-Hispanic",27,24,30,.4029850662,3,3
2021,39,149,all,All,57,56,58,.0132743362,1,1
2021,39,149,race-ethnicity,"Black, Non-Hispanic",2,0,4,.0350877196,3,3
2021,39,149,race-ethnicity,Hispanic,2,0,4,.0350877196,3,3
2021,39,149,race-ethnicity,Other Races and Ethnicities,15,14,16,.2631579041,3,3
2021,39,149,race-ethnicity,"White, Non-Hispanic",34,33,35,.5964912176,2,2
2021,39,151,all,All,736,731,741,.0136339217,1,1
2021,39,151,race-ethnicity,"Black, Non-Hispanic",204,198,210,.2771739066,2,2
2021,39,151,race-ethnicity,Hispanic,64,57,71,.0869565234,3,3
2021,39,151,race-ethnicity,Other Races and Ethnicities,132,125,139,.179347828,3,3
2021,39,151,race-ethnicity,"White, Non-Hispanic",314,311,317,.4266304374,1,1
2021,39,153,all,All,1606,1604,1608,.0232598558,1,1
2021,39,153,race-ethnicity,"Black, Non-Hispanic",769,757,781,.4788293839,1,1
2021,39,153,race-ethnicity,Hispanic,107,103,111,.0666251555,2,2
2021,39,153,race-ethnicity,Other Races and Ethnicities,158,146,170,.0983810723,3,3
2021,39,153,race-ethnicity,"White, Non-Hispanic",472,462,482,.293897897,1,1
2021,39,155,all,All,308,302,314,.0150317224,1,1
2021,39,155,race-ethnicity,"Black, Non-Hispanic",110,103,117,.3571428657,3,3
2021,39,155,race-ethnicity,Hispanic,3,0,6,.0097402595,3,3
2021,39,155,race-ethnicity,Other Races and Ethnicities,59,54,64,.1915584356,3,3
2021,39,155,race-ethnicity,"White, Non-Hispanic",107,99,115,.3474026024,3,3
2021,39,157,all,All,243,241,245,.0172023214,1,1
2021,39,157,race-ethnicity,"Black, Non-Hispanic",5,0,10,.0205761325,3,3
2021,39,157,race-ethnicity,Hispanic,98,95,101,.4032921791,2,2
2021,39,157,race-ethnicity,Other Races and Ethnicities,7,4,10,.028806584,3,3
2021,39,157,race-ethnicity,"White, Non-Hispanic",115,112,118,.4732510149,2,2
2021,39,159,all,All,40,40,40,.0050767865,1,1
2021,39,159,race-ethnicity,"Black, Non-Hispanic",8,7,9,.200000003,3,3
2021,39,159,race-ethnicity,Hispanic,2,0,4,.0500000007,3,3
2021,39,159,race-ethnicity,Other Races and Ethnicities,8,7,9,.200000003,3,3
2021,39,159,race-ethnicity,"White, Non-Hispanic",18,17,19,.4499999881,3,3
2021,39,161,all,All,6,4,8,.0026490067,3,3
2021,39,161,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA,NA,NA
2021,39,161,race-ethnicity,Hispanic,NA,NA,NA,NA,NA,NA
2021,39,161,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA,NA,NA
2021,39,161,race-ethnicity,"White, Non-Hispanic",NA,NA,NA,NA,NA,NA
2021,39,163,all,All,,,,,,
2021,39,163,race-ethnicity,"Black, Non-Hispanic",,,,,,
2021,39,163,race-ethnicity,Hispanic,,,,,,
2021,39,163,race-ethnicity,Other Races and Ethnicities,,,,,,
2021,39,163,race-ethnicity,"White, Non-Hispanic",,,,,,
2021,39,165,all,All,156,156,156,.0042148493,1,1
2021,39,165,race-ethnicity,"Black, Non-Hispanic",15,13,17,.0961538479,3,3
2021,39,165,race-ethnicity,Hispanic,9,8,10,.057692308,3,3
2021,39,165,race-ethnicity,Other Races and Ethnicities,14,9,19,.0897435918,3,3
2021,39,165,race-ethnicity,"White, Non-Hispanic",102,100,104,.6538461447,1,1
2021,39,167,all,All,180,180,180,.0256300718,1,1
2021,39,167,race-ethnicity,"Black, Non-Hispanic",3,0,6,.0166666675,3,3
2021,39,167,race-ethnicity,Hispanic,2,0,4,.0111111114,3,3
2021,39,167,race-ethnicity,Other Races and Ethnicities,8,7,9,.0444444455,3,3
2021,39,167,race-ethnicity,"White, Non-Hispanic",164,164,164,.9111111164,1,1
2021,39,169,all,All,178,176,180,.0157801416,1,1
2021,39,169,race-ethnicity,"Black, Non-Hispanic",12,10,14,.0674157292,3,3
2021,39,169,race-ethnicity,Hispanic,10,7,13,.0561797768,3,3
2021,39,169,race-ethnicity,Other Races and Ethnicities,28,27,29,.157303378,2,2
2021,39,169,race-ethnicity,"White, Non-Hispanic",112,109,115,.6292135119,2,2
2021,39,171,all,All,51,49,53,.0108579947,2,2
2021,39,171,race-ethnicity,"Black, Non-Hispanic",1,0,2,.0196078438,3,3
2021,39,171,race-ethnicity,Hispanic,13,10,16,.2549019754,3,3
2021,39,171,race-ethnicity,Other Races and Ethnicities,3,3,3,.0588235296,1,1
2021,39,171,race-ethnicity,"White, Non-Hispanic",27,22,32,.5294117928,3,3
2021,39,173,all,All,163,163,163,.0092382682,1,1
2021,39,173,race-ethnicity,"Black, Non-Hispanic",13,10,16,.0797545984,3,3
2021,39,173,race-ethnicity,Hispanic,23,19,27,.1411042958,3,3
2021,39,173,race-ethnicity,Other Races and Ethnicities,8,6,10,.0490797535,3,3
2021,39,173,race-ethnicity,"White, Non-Hispanic",99,96,102,.6073619723,2,2
2021,39,175,all,All,7,7,7,.0028225807,1,1
2021,39,175,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA,NA,NA
2021,39,175,race-ethnicity,Hispanic,NA,NA,NA,NA,NA,NA
2021,39,175,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA,NA,NA
2021,39,175,race-ethnicity,"White, Non-Hispanic",NA,NA,NA,NA,NA,NA
2021,40,001,all,All,131,131,131,.0567345172,1,1
2021,40,001,race-ethnicity,"Black, Non-Hispanic",0,0,0,0,3,3
2021,40,001,race-ethnicity,Hispanic,2,0,4,.0152671756,3,3
2021,40,001,race-ethnicity,Other Races and Ethnicities,86,86,86,.6564885378,1,1
2021,40,001,race-ethnicity,"White, Non-Hispanic",33,33,33,.2519083917,1,1
2021,40,003,all,All,1,0,2,.0024213076,3,3
2021,40,003,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA,NA,NA
2021,40,003,race-ethnicity,Hispanic,NA,NA,NA,NA,NA,NA
2021,40,003,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA,NA,NA
2021,40,003,race-ethnicity,"White, Non-Hispanic",NA,NA,NA,NA,NA,NA
2021,40,005,all,All,232,232,232,.125,1,1
2021,40,005,race-ethnicity,"Black, Non-Hispanic",11,10,12,.0474137925,3,3
2021,40,005,race-ethnicity,Hispanic,19,16,22,.081896551,3,3
2021,40,005,race-ethnicity,Other Races and Ethnicities,80,80,80,.3448275924,1,1
2021,40,005,race-ethnicity,"White, Non-Hispanic",116,116,116,.5,1,1
2021,40,007,all,All,,,,,,
2021,40,007,race-ethnicity,"Black, Non-Hispanic",,,,,,
2021,40,007,race-ethnicity,Hispanic,,,,,,
2021,40,007,race-ethnicity,Other Races and Ethnicities,,,,,,
2021,40,007,race-ethnicity,"White, Non-Hispanic",,,,,,
2021,40,009,all,All,87,87,87,.0294615645,1,1
2021,40,009,race-ethnicity,"Black, Non-Hispanic",0,0,0,0,3,3
2021,40,009,race-ethnicity,Hispanic,18,17,19,.2068965584,3,3
2021,40,009,race-ethnicity,Other Races and Ethnicities,3,2,4,.0344827585,3,3
2021,40,009,race-ethnicity,"White, Non-Hispanic",64,64,64,.7356321812,1,1
2021,40,011,all,All,33,33,33,.040892195,1,1
2021,40,011,race-ethnicity,"Black, Non-Hispanic",0,0,0,0,3,3
2021,40,011,race-ethnicity,Hispanic,2,0,4,.0606060624,3,3
2021,40,011,race-ethnicity,Other Races and Ethnicities,18,17,19,.5454545617,3,3
2021,40,011,race-ethnicity,"White, Non-Hispanic",12,11,13,.3636363745,3,3
2021,40,013,all,All,508,508,508,.0753597394,1,1
2021,40,013,race-ethnicity,"Black, Non-Hispanic",4,0,8,.0078740157,3,3
2021,40,013,race-ethnicity,Hispanic,44,43,45,.0866141766,1,1
2021,40,013,race-ethnicity,Other Races and Ethnicities,168,167,169,.3307086527,1,1
2021,40,013,race-ethnicity,"White, Non-Hispanic",268,268,268,.527559042,1,1
2021,40,015,all,All,100,99,101,.0345661938,1,1
2021,40,015,race-ethnicity,"Black, Non-Hispanic",0,0,0,0,3,3
2021,40,015,race-ethnicity,Hispanic,4,3,5,.0399999991,3,3
2021,40,015,race-ethnicity,Other Races and Ethnicities,81,78,84,.8100000024,2,2
2021,40,015,race-ethnicity,"White, Non-Hispanic",10,9,11,.1000000015,3,3
2021,40,017,all,All,129,128,130,.0050175027,1,1
2021,40,017,race-ethnicity,"Black, Non-Hispanic",10,10,10,.0775193796,1,1
2021,40,017,race-ethnicity,Hispanic,27,26,28,.2093023211,2,2
2021,40,017,race-ethnicity,Other Races and Ethnicities,22,21,23,.1705426425,2,2
2021,40,017,race-ethnicity,"White, Non-Hispanic",61,60,62,.4728682041,1,1
2021,40,019,all,All,341,341,341,.0461122394,1,1
2021,40,019,race-ethnicity,"Black, Non-Hispanic",46,46,46,.1348973662,1,1
2021,40,019,race-ethnicity,Hispanic,44,41,47,.1290322542,3,3
2021,40,019,race-ethnicity,Other Races and Ethnicities,107,107,107,.31378299,1,1
2021,40,019,race-ethnicity,"White, Non-Hispanic",139,139,139,.4076246321,1,1
2021,40,021,all,All,388,388,388,.0670584142,1,1
2021,40,021,race-ethnicity,"Black, Non-Hispanic",3,3,3,.0077319588,1,1
2021,40,021,race-ethnicity,Hispanic,45,42,48,.1159793809,3,3
2021,40,021,race-ethnicity,Other Races and Ethnicities,256,256,256,.6597937942,1,1
2021,40,021,race-ethnicity,"White, Non-Hispanic",56,53,59,.1443298906,3,3
2021,40,023,all,All,96,95,97,.0649087206,1,1
2021,40,023,race-ethnicity,"Black, Non-Hispanic",2,0,4,.020833334,3,3
2021,40,023,race-ethnicity,Hispanic,2,0,4,.020833334,3,3
2021,40,023,race-ethnicity,Other Races and Ethnicities,36,36,36,.375,1,1
2021,40,023,race-ethnicity,"White, Non-Hispanic",48,48,48,.5,1,1
2021,40,025,all,All,,,,,,
2021,40,025,race-ethnicity,"Black, Non-Hispanic",,,,,,
2021,40,025,race-ethnicity,Hispanic,,,,,,
2021,40,025,race-ethnicity,Other Races and Ethnicities,,,,,,
2021,40,025,race-ethnicity,"White, Non-Hispanic",,,,,,
2021,40,027,all,All,418,418,418,.0101698218,1,1
2021,40,027,race-ethnicity,"Black, Non-Hispanic",52,52,52,.1244019121,1,1
