year,state,place,subgroup_type,subgroup,ratio_affordable_30ami_quality,ratio_affordable_50ami_quality,ratio_affordable_80ami_quality,ratio_available_30ami,ratio_available_50ami,ratio_available_80ami,ratio_affordable_30ami,ratio_affordable_50ami,ratio_affordable_80ami,ratio_available_30ami_quality,ratio_available_50ami_quality,ratio_available_80ami_quality
2022,12,16475,tenure,All,2,2,2,0.3218645341149393,0.5074717904088093,0.8099097130451205,1.0988415849102762,0.9294257472877049,1.2926736089715152,2,2,2
2022,12,16725,tenure,All,1,1,1,0.27329888635316923,0.5592394074047583,0.7886651702136472,0.7286391871919523,1.0217438538164971,1.206343469425875,1,1,1
2022,12,17200,tenure,All,2,2,2,0.33301656258484935,0.4738029695555468,0.7133763177471145,1.4803149606299213,1.5855295679970076,1.4849160066182754,2,2,2
2022,12,17935,tenure,All,1,1,1,0.12235046736594984,0.31820371431398053,0.4513493405860734,0.28151472760036467,0.6847998591188701,0.7996686936727911,1,1,1
2022,12,24000,tenure,All,1,1,1,0.25175196054788523,0.4181204999570592,0.7727881085381315,0.5666183125222815,0.7774091599405768,1.182111704434636,1,1,1
2022,12,24125,tenure,All,2,2,2,0.3947577868424733,0.5240167519628088,0.8451600628427045,0.9691116421511458,1.0767036542663035,1.3785316436698762,2,2,2
2022,12,25175,tenure,All,1,1,1,0.27257628280850354,0.4819582186086983,0.9310401559170426,0.5560142301485649,0.879366289106384,1.3041351028362849,1,1,1
2022,12,30000,tenure,All,1,1,1,0.38783029187011475,0.5480264942823312,0.8453164960399387,0.7096412638584274,0.8382458268343906,1.0872506836671931,1,1,1
2022,12,32000,tenure,All,2,2,2,0.2637473707080681,0.4737480238518541,0.8324258263080286,0.5634364417017941,0.7836544892698993,1.1508748495874457,2,2,2
2022,12,32275,tenure,All,2,2,2,0.38885506350876303,0.55697726565555294,0.9344056641584746,0.6711190148146335,0.8856435893104592,1.253354284788642,2,2,2
2022,12,35000,tenure,All,1,1,1,0.3289103910241122,0.5228802378797285,0.8695623803138023,0.9102039638032665,1.0555044083625416,1.4218088330658305,1,1,1
2022,12,36950,tenure,All,2,2,2,0.315834231171775,0.3962255461175656,0.6971480378330066,0.7489764411243481,0.7071530251506194,1.046908388638636,2,2,2
2022,12,38250,tenure,All,2,2,2,0.46135744881936397,0.6060950262047486,0.8286554994562557,1.3006783615187667,1.3170087357465619,1.4034935047692958,2,2,2
2022,12,39425,tenure,All,2,2,2,0.4507874087788892,0.7017207949326152,0.9752177423030958,1.0241469494818591,1.3422761664346368,1.427810168543209,2,2,2
2022,12,43975,tenure,All,2,2,2,0.3925874185758791,0.6115091634396109,0.9145173190722861,1.1762130485276194,1.311256315238857,1.5714910573102334,2,2,2
2022,12,45000,tenure,All,1,1,1,0.3566563221544609,0.49047086528941064,0.8165074617142921,0.5377362416192922,0.728801475311595,1.0388971840217072,1,1,1
2022,12,45025,tenure,All,1,1,1,0.20837552847361812,0.3622411304264024,0.836622930143554,0.3516610459385667,0.5540870406087965,1.1021829460561794,1,1,1
2022,12,45060,tenure,All,2,2,2,0.3257708684876147,0.4821938504704139,0.8276835120055559,0.7090309752803818,0.8283797773957289,1.1593824116891207,2,2,2
2022,12,45975,tenure,All,1,1,1,0.28000873891959754,0.41567032654889347,0.7174593843720989,0.8795949244316532,1.1276718570785043,1.1679329796021116,1,1,1
2022,12,49675,tenure,All,2,2,2,0.3645745220774827,0.5461875410217072,0.8018149002269647,1.6204533919810524,1.6951197253604107,1.5505307771820058,2,2,2
2022,12,53000,tenure,All,2,2,2,0.2767166511396949,0.4001252652608552,0.8001780563316698,0.6890807786271959,0.8210286408046653,1.192642327648197,2,2,2
2022,12,54000,tenure,All,1,1,1,0.43495003997423226,0.5336813878036408,0.795318598764466,1.9390586655842779,1.5820662117784279,1.4219038401827502,1,1,1
2022,12,54200,tenure,All,1,1,1,0.4640625,0.5792877057330901,0.73650204786681706,2.0802556818181817,1.7607807768104258,1.4221987132119562,1,1,1
2022,12,55775,tenure,All,1,1,1,0.37964149476010967,0.5734088829325213,0.8206222340485901,0.808881572214311,1.0851404359045604,1.2051915070991444,1,1,1
2022,12,57425,tenure,All,2,2,2,0.264677508134909,0.47161710685242,0.6979158568368626,0.7579244019345238,1.0606667266543905,1.1504318494155605,2,2,2
2022,12,58050,tenure,All,1,1,1,0.2823463970453539,0.38131603395601077,0.79534042741377,0.6418621143236068,0.9482014699344695,1.1762062039510086,1,1,1
2022,12,58715,tenure,All,1,1,1,0.443348274606682,0.5873907982794137,0.7375210542403929,1.1728080045660008,1.3235688199838593,1.3055266916472452,1,1,1
2022,12,63000,tenure,All,1,1,1,0.34859430712872225,0.5228819785186427,0.7818111474779145,0.8397803790824736,1.0462083876549728,1.3039457124458191,1,1,1
2022,12,69700,tenure,All,2,2,2,0.2527568858257053,0.4424056182253334,0.7130865861903111,0.7376236420680606,1.0132453361758087,1.1554528006950697,2,2,2
2022,12,70600,tenure,All,1,1,1,0.3273842508066783,0.6025711708548063,0.8895817958938576,0.7443096136963802,1.028882466555545,1.2894150599915606,1,1,1
2022,12,71000,tenure,All,1,1,1,0.3110252194395137,0.4977431927874025,0.8339801309864572,0.6713271012050526,0.8342935353726727,1.1981932841176448,1,1,1
2022,12,76600,tenure,All,2,2,2,0.3970657905234404,0.6210691786573026,0.8651079803019123,0.7919421379884553,1.0242181749543517,1.2247883971956421,2,2,2
2022,13,03440,tenure,All,1,1,1,0.19318484831032742,0.44869492313316506,0.8593450817674727,0.5114465327427977,0.8537456031990058,1.325171720793127,1,1,1
2022,13,04000,tenure,All,1,1,1,0.3586707557228563,0.5319261053280063,0.8675736549334978,0.6999407119291644,0.9086623402732327,1.3380323853519733,1,1,1
2022,13,04204,tenure,All,1,1,1,0.4885851954368218,0.662735950015104,0.9713284136813177,0.9845374752886507,1.20780683315991,1.4731262094320567,1,1,1
2022,13,19000,tenure,All,1,1,1,0.42527687619251037,0.5378042448090018,0.9107560052305625,1.026614542812076,1.1573534664029914,1.446965819105351,1,1,1
2022,13,42425,tenure,All,NA,2,2,NA,0.3634396289762307,0.7978612009158929,NA,1.4515614855804653,1.8604018677326812,NA,2,2
2022,13,49008,tenure,All,1,1,1,0.4713622291021672,0.48893528183716073,0.8890424729831616,0.9729655019902698,1.0545581071677106,1.4428248303593867,1,1,1
2022,13,67284,tenure,All,NA,2,2,NA,0.36588092632709046,0.8221272791393676,NA,1.53274183205991,1.845878756348561,NA,2,2
2022,13,68516,tenure,All,1,1,1,0.19112061619997864,0.392594046885165,0.909550177669435,0.6225766312382356,0.9347090639280077,1.5540525106835623,1,1,1
2022,13,69000,tenure,All,2,2,2,0.2905154698646035,0.514158682665393,0.9043879492323551,0.780650129450548,0.9879379189017659,1.4042567578089902,2,2,2
2022,13,72122,tenure,All,2,2,2,0.48024133257975854,0.8010816236120406,1.1414701241308536,1.0815837761750653,1.5168812079761977,1.7639885924911378,2,2,2
2022,13,80508,tenure,All,2,2,2,0.7659590260781786,1.1237074286310473,1.3692463816993314,1.9594887234331126,1.922572925978296,2.112847648940217,2,2,2
2022,15,71550,tenure,All,1,1,1,0.3458711913067091,0.634036241066588,0.881098128880395,0.7611999952944999,1.0295120331663556,1.2125170090972917,1,1,1
2022,16,08830,tenure,All,2,2,2,0.32771187611511415,0.605214072723415,0.8494713808733453,1.6331953796952943,1.5701455463217249,1.5358911067243226,2,2,2
2022,16,52120,tenure,All,2,2,2,0.4205654519583459,0.571637494783195,0.8581503741276564,1.9589667682045617,1.6762837397339725,1.6489341979773566,2,2,2
2022,16,56260,tenure,All,2,2,2,0.47284874783833986,0.6138525931698482,0.853111792644792,1.9518075355557278,1.7346794419240072,1.609434012236918,2,2,2
2022,17,02154,tenure,All,3,3,3,0.33413921340844166,0.7287811468985586,0.9923033235797578,0.8358853680851357,1.5763246391356966,1.691779666124358,3,3,3
2022,17,03012,tenure,All,2,2,2,0.3887352867592367,0.6741320351057667,0.9468545566158015,1.100623635874755,1.4908809362987272,1.507167845131701,2,2,2
2022,17,06613,tenure,All,2,2,2,0.5346390549043459,0.9947295372306658,1.1019095970987276,1.4122732107993714,1.9757482158885697,1.6519843355142734,2,2,2
2022,17,12385,tenure,All,2,2,2,0.36951737592939654,0.9526783334269397,1.1342987951839159,0.6208608283664664,1.4778233351328423,1.5637817978576525,2,2,2
2022,17,14000,tenure,All,1,1,1,0.31125896414183046,0.6463859847019375,0.8893391987818143,0.5548806051198856,1.0491064710792355,1.2767404615742,1,1,1
2022,17,14351,tenure,All,2,2,2,0.21213288396726046,0.6837782131800882,0.9195454305599127,0.7221954742416947,1.2449377470161473,1.3787214360488531,2,2,2
2022,17,23074,tenure,All,2,2,2,0.39045865211307895,0.7031125078961599,0.9832590665786821,1.0854813754096406,1.6664651135987332,1.692307632717419,2,2,2
2022,17,24582,tenure,All,2,2,2,0.26172635548360595,0.5696989989400726,0.928452617951918,0.6307452267831319,1.2591967158350497,1.6344836346090115,2,2,2
2022,17,38570,tenure,All,2,2,2,0.37461822483481244,0.7676787358244219,0.9913824045905724,1.171519867274852,1.5401741527964712,1.6843558436920187,2,2,2
2022,17,51622,tenure,All,2,2,2,0.2841584711429355,0.5269795973003141,0.8875986700344656,1.1012586970587486,1.5461506982484468,1.7915884402641349,2,2,2
2022,17,59000,tenure,All,2,2,2,0.5018863785560543,0.8720830368774674,1.0357861312915122,1.180130352082073,1.7321140791825573,1.679213014600227,2,2,2
2022,17,65000,tenure,All,1,1,1,0.4319252397123477,0.7729608372505051,0.9855343516872751,1.0301534070863918,1.491046105906037,1.6194959764776642,1,1,1
2022,17,68003,tenure,All,NA,2,2,NA,0.526252233688981,0.9368233384407104,NA,1.5058785310034484,1.7813191834333195,NA,2,2
2022,17,72000,tenure,All,2,2,2,0.9382767354940261,1.3366604736007157,1.338906989045788,1.8424228888839067,2.4277439909594385,2.0510623920933626,2,2,2
2022,17,79293,tenure,All,2,2,2,0.39295856366839393,0.7271101885310132,0.9837720697286788,0.9856229583754799,1.4078944391974648,1.4334890356673073,2,2,2
2022,18,05860,tenure,All,2,2,2,0.22961832921120653,0.6696968542814613,0.924576722315887,0.7497541526407482,1.3750283680925761,1.5984314311840129,2,2,2
2022,18,10342,tenure,All,NA,2,2,NA,0.6527278662106177,1.0412509267583279,NA,1.8680171472197986,1.9751921313425786,NA,2,2
2022,18,22000,tenure,All,2,2,2,0.49585630650223955,0.8613646238486187,1.0768293514877914,1.3218132443012824,1.7204128526151572,1.6528981042423088,2,2,2
2022,18,23278,tenure,All,NA,2,2,NA,0.6920065232532374,0.9922711095631649,NA,2.2352660130803854,2.1946960901469157,NA,2,2
2022,18,25000,tenure,All,1,1,1,0.5225504607093788,0.7618028264250541,0.9568761968920597,1.525904852106915,1.7584926208214808,1.6543035331090659,1,1,1
2022,18,31000,tenure,All,2,2,2,0.3678382282137699,0.7659587254009157,0.9915843348039829,1.2414058738565237,1.554962568144043,1.4957647742362208,2,2,2
2022,18,36003,tenure,All,1,1,1,0.30236231802563956,0.753113654432314,0.981481677861775,0.877179257266492,1.4404316160486597,1.552627498599617,1,1,1
2022,18,71000,tenure,All,1,1,1,0.6221703664678816,0.8633693499926143,1.093620166408261,1.4342153788234846,1.7763068004850786,1.7333149513613433,1,1,1
2022,19,12000,tenure,All,1,1,1,0.6434156774845079,0.9536327943344053,1.1171981046355381,1.3384313813987243,1.7779150086849802,1.6548096488244222,1,1,1
2022,19,19000,tenure,All,2,2,2,0.44509835763768024,0.7806447981047768,0.9940483964253064,1.3197051320908224,1.5707408493320978,1.5806623607716561,2,2,2
2022,19,21000,tenure,All,1,1,1,0.32336895714570174,0.8589229691977971,1.051025190478307,0.7745192791031342,1.4577484279491126,1.4765217102170718,1,1,1
2022,19,73335,tenure,All,2,2,2,0.39082874634972126,0.7057935735504357,0.9198743761245922,1.3418930430361378,1.9899269781142759,1.7680636108118628,2,2,2
2022,20,36000,tenure,All,1,1,1,0.5110873110381452,0.7951753998316929,0.9785251959654921,1.1943728467392998,1.5034448014306592,1.4107296820338437,1,1,1
2022,20,38900,tenure,All,1,1,1,0.3978957268913892,0.8556969691225578,1.0043450295441951,0.7955433745390368,1.3341140606496273,1.3950517686969288,1,1,1
2022,20,52575,tenure,All,2,2,2,0.468385975823256,0.597681352719337,0.9411595773281474,1.4196394902705491,1.4542944542336969,1.8420019027018164,2,2,2
2022,20,53775,tenure,All,2,2,2,0.2048895164840242,0.6444863721817183,0.9296528507168175,0.6539844286183734,1.4979713369187193,1.872501969687261,2,2,2
2022,20,71000,tenure,All,1,1,1,0.6058114515376798,0.8089357930153445,0.96100538585431206,1.3270403741770793,1.5086139118141024,1.461551833967642,1,1,1
2022,20,79000,tenure,All,2,2,2,0.47257215388929785,0.7810279108251207,1.0056381690423648,1.1746268862757625,1.608817863419531,1.561271915267848,2,2,2
2022,21,46027,tenure,All,1,1,1,0.3129045792375929,0.6668630398569861,0.9389851599835847,0.7715775593382882,1.2970787795067646,1.4651107374998344,1,1,1
2022,21,48006,tenure,All,2,2,2,0.3658655878767433,0.6677349090816144,0.9520968347822218,1.1970643856523877,1.4602022143447464,1.5695070960175344,2,2,2
2022,22,05000,tenure,All,1,1,1,0.4212447037953538,0.7760219905188183,0.9964416677821331,0.8863419185033508,1.3076068346249232,1.3253239097325646,1,1,1
2022,22,40735,tenure,All,2,2,2,0.41005955912140707,0.6088569416299925,0.8717228122861714,1.1882551358783777,1.3325313658508924,1.3981818310443077,2,2,2
2022,22,41155,tenure,All,2,2,2,0.5199853873185021,0.6458388550225285,1.1262331495238218,1.2755495444696536,1.3951469240027286,1.7927521111574394,2,2,2
2022,22,55000,tenure,All,1,1,1,0.3791487532244196,0.5294690532961682,0.8332675107445696,0.68469475494411,0.9243711589481814,1.136972935300267,1,1,1
2022,22,70000,tenure,All,1,1,1,0.4671200117142045,0.5802140372693569,0.9050271302394661,0.978889386488022,1.1044414760663264,1.3283647644157897,1,1,1
2022,24,04000,tenure,All,1,1,1,0.4346485102420857,0.7619465715878118,0.9614259473433567,0.8055982309124767,1.189190633613022,1.2812209447354694,1,1,1
2022,24,30325,tenure,All,2,2,2,0.2988747502366179,0.7566603985691701,0.9112122540502668,1.0112524976338206,1.5586092268809826,1.6612561522065443,2,2,2
2022,25,07000,tenure,All,1,1,1,0.44355616495659955,0.578938850812814,0.8348899030770679,0.6879815010632241,0.8569868023919147,1.1508186694269313,1,1,1
2022,25,09000,tenure,All,1,1,1,0.4078031565532791,0.5369400814426992,0.8640885750962772,0.7893343789824527,0.8749854566608494,1.2165436456996148,1,1,1
2022,25,11000,tenure,All,1,1,1,0.4436195300899642,0.5018552875695733,0.8101743007701662,0.7295833697266136,0.8647379406307978,1.2223753546817997,1,1,1
2022,25,23000,tenure,All,2,2,2,0.47510558562845756,0.7735414960249309,0.9060594855920273,0.7348759740646006,1.2063475105914592,1.2883854649356685,2,2,2
2022,25,34550,tenure,All,2,2,2,0.3252486610558531,0.5042475683783109,0.8784234247303989,0.5247895944912012,0.7888988187904052,1.2043156471106065,2,2,2
2022,25,37000,tenure,All,1,1,1,0.509102891506714,0.7419102551569068,0.9510386770534373,0.8393607381168136,1.165460944373839,1.2168238349050158,1,1,1
2022,25,37490,tenure,All,1,1,1,0.5249410877909382,0.5945818183646888,0.85465600213232,0.8025190755805175,0.9272463024707192,1.166040224329486,1,1,1
2022,25,45000,tenure,All,2,2,2,0.4596158171621794,0.7374513468553074,0.9303787287764357,0.9421265161636059,1.2484584030774646,1.3544930037505922,2,2,2
2022,25,45560,tenure,All,2,2,2,0.27763380281690136,0.6116511553569843,0.799001599361996,0.7142535211267605,1.2316547945878935,1.4297843399519452,2,2,2
2022,25,55745,tenure,All,1,1,1,0.48669536935112306,0.6711711237572425,0.9676078165436194,0.9464759001060656,1.111725023192449,1.3865776553387974,1,1,1
2022,25,62535,tenure,All,2,2,2,0.3933062679473215,0.5353707626594274,0.911838982568463,0.6666996732349738,0.9545623847103776,1.3984044687966808,2,2,2
2022,25,67000,tenure,All,1,1,1,0.40276706517547245,0.6713530884034237,0.9391641269166253,0.585422290782877,0.9199703364953805,1.2018097195643442,1,1,1
2022,25,82000,tenure,All,1,1,1,0.37404613250086716,0.5786589208889376,0.8879585933932105,0.6481096080471731,0.9021182144520867,1.1987555183437357,1,1,1
2022,26,03000,tenure,All,1,1,1,0.15929181940163162,0.5277229481111785,0.9907609667210201,0.5498846011352765,1.0299183711368822,1.6191382724841783,1,1,1
2022,26,21000,tenure,All,2,2,2,0.24865099038911945,0.579136113761636,0.8663086900698848,0.7663658682957196,1.1877842371674419,1.3866845978016233,2,2,2
2022,26,22000,tenure,All,1,1,1,0.513270633606886,0.8012800431358486,0.9868836885386173,0.9460856393754801,1.2141978857934175,1.2239310108469876,1,1,1
2022,26,27440,tenure,All,2,2,2,0.2616885828142821,0.7758375307595706,1.1427722944786651,0.6856122277912919,1.593421469838837,1.9639707765190855,2,2,2
2022,26,29000,tenure,All,1,1,1,0.6954251087988648,0.8351121061772624,1.012071991075447,1.2820909182854037,1.3523109096755672,1.3759758163544258,1,1,1
2022,26,34000,tenure,All,1,1,1,0.31401233854448696,0.5940549416100165,0.9780619215934283,1.0298339047044216,1.290973252168813,1.664824750014115,1,1,1
2022,26,46000,tenure,All,1,1,1,0.5221077007445535,1.043681152350913,1.1316700057366664,1.0474872527242347,1.7320192255212457,1.6379140873231575,1,1,1
2022,26,49000,tenure,All,2,2,2,0.48410606528719957,0.624470390715746,0.9707129569123728,1.8089111335133203,1.818156218752346,2.018468644553283,2,2,2
2022,26,69035,tenure,All,NA,2,2,NA,0.8604821528090392,1.0097694331251805,NA,2.4665532034632878,2.1925851557190006,NA,2,2
2022,26,74900,tenure,All,2,2,2,0.26811631931809576,0.7892150019232178,1.1694035055456384,0.6920399642951058,1.6067989410024839,1.9906019875860586,2,2,2
2022,26,76460,tenure,All,1,1,1,0.37683020806575906,0.5464466150218928,0.8738380973161685,1.369252504495248,1.419535197036039,1.6584333406065896,1,1,1
2022,26,80700,tenure,All,NA,2,2,NA,0.5685405761133963,0.8166887076256848,NA,2.184186010843355,2.005284389485807,NA,2,2
2022,26,84000,tenure,All,1,1,1,0.38664470006013396,0.6652131796144004,0.9530834098484313,1.222024285966418,1.4253819706702147,1.5280266864127678,1,1,1
2022,26,86000,tenure,All,2,2,2,0.4522646593781189,0.7598682494615964,1.0960193596393455,1.1606557599260823,1.5612014286701656,1.5925981920749255,2,2,2
2022,26,88940,tenure,All,NA,2,2,NA,0.8559010980572833,0.9683722470607715,NA,2.0920448437380017,1.7808109079600483,NA,2,2
2022,27,06616,tenure,All,2,2,2,0.3258872888082549,0.6428571428571429,0.9288350393426642,1.4150130400272138,1.5567622033139277,1.6544112526982802,2,2,2
2022,27,07966,tenure,All,NA,2,2,NA,0.7407823874060484,0.9695049917567107,NA,1.5278451796176835,1.517113328838732,NA,2,2
2022,27,17000,tenure,All,1,1,1,0.5269484213701313,0.7183491381741515,0.8932531513245133,0.9322646748026417,1.2818301230446032,1.360925801589898,1,1,1
2022,27,43000,tenure,All,1,1,1,0.40055920592377847,0.8175722388936862,1.009718286685634,0.7472936311203336,1.1988433627315804,1.4084338984893674,1,1,1
2022,27,51730,tenure,All,NA,2,2,NA,0.5673875006364835,0.9198035219217691,NA,1.532626425702979,1.649614239596443,NA,2,2
2022,27,54880,tenure,All,2,2,2,0.5703977973986518,0.870353581142339,0.9350750760171709,2.0056014430836417,1.896597795485995,1.5866696897662849,2,2,2
2022,27,58000,tenure,All,1,1,1,0.36371299808708624,0.8033374357489321,0.9930834668968068,0.8452160944136433,1.375841598494172,1.3960054247318456,1,1,1
2022,27,71428,tenure,All,NA,2,2,NA,0.7317522684673239,0.9382495038301221,NA,1.8396646511226658,2.4056846260271487,NA,2,2
2022,28,36000,tenure,All,1,1,1,0.4268516329996249,0.5842479923439664,0.9701062402449471,0.9493057030619009,1.0766112064524958,1.3511265711440728,1,1,1
2022,29,15670,tenure,All,1,1,1,0.3775240177278144,0.8664823120785717,1.0068077735688326,0.9875729915325543,1.6634390303596294,1.5064731878843378,1,1,1
2022,29,35000,tenure,All,2,2,2,0.5617891009640175,0.8765358592035734,1.0554599346188493,1.3792128232821352,1.8013705442552252,1.5774812301223482,2,2,2
2022,29,38000,tenure,All,1,1,1,0.4748060347444499,0.8193727277664392,1.0412450193369234,1.0641284895047747,1.4099910988996491,1.4977259629138593,1,1,1
2022,29,41348,tenure,All,1,1,1,0.49709968000812793,0.722104505315975,1.0566287427567878,1.7124761925396734,1.6698123495715187,1.817985877293909,1,1,1
2022,29,54074,tenure,All,NA,2,2,NA,0.6151621149680805,0.8843262438133507,NA,1.8714440531416612,2.02984693919106,NA,2,2
2022,29,65000,tenure,All,1,1,1,0.48381522585669784,0.8417012015145643,1.0291777188328912,1.00735007788162,1.4817387674786082,1.4028273219711984,1,1,1
2022,29,70000,tenure,All,2,2,2,0.39124101396112815,0.6838191935635217,0.9853470899622432,1.0998645995891387,1.342240465873963,1.5239922505596686,2,2,2
2022,30,06550,tenure,All,1,1,1,0.4643733901699922,0.7386080767806207,0.9568351401889353,1.4646557870801715,1.6401756217483048,1.6461157977101304,1,1,1
2022,31,28000,tenure,All,1,1,1,0.4465008317776636,0.7067651473593438,0.9613625739130899,1.2067854868393684,1.4654889532413844,1.561307309576472,1,1,1
2022,31,37000,tenure,All,1,1,1,0.2941740542844265,0.7055402127154238,0.9683700131976768,0.7791186269123889,1.3643676641530862,1.535032022466111,1,1,1
2022,32,31900,tenure,All,1,1,1,0.27635186509127696,0.36431991902845984,0.6603251806853747,0.9681681152223465,0.98054422881779,1.2454405547630045,1,1,1
2022,32,40000,tenure,All,1,1,1,0.3156861085076215,0.41986695736376295,0.7798741338300542,1.0128147360142497,1.006361901576536,1.3121313120738336,1,1,1
2022,32,51800,tenure,All,1,1,1,0.22629524992170535,0.38708638150990005,0.6690495205386384,0.9364546862310343,1.036073958839888,1.2649222704595449,1,1,1
2022,32,60600,tenure,All,1,1,1,0.28307954505012284,0.5130285150521577,0.9100760182764018,1.065798476643176,1.103621217190554,1.418810821828768,1,1,1
2022,32,68400,tenure,All,2,2,2,0.36507366179679296,0.6559240359687274,0.9223344044900287,1.3659990163643319,1.4233602537662626,1.5711408371314581,2,2,2
2022,33,45140,tenure,All,1,1,1,0.37964693665628246,0.7398459383753502,1.0133473196845837,0.9211838006230529,1.3753501400560224,1.4904868697099038,1,1,1
2022,33,50260,tenure,All,1,1,1,0.4771467106249063,0.634451955138276,0.8401545185680377,0.9661321744342873,1.2793298586522726,1.4406137047338332,1,1,1
2022,34,13690,tenure,All,2,2,2,0.31116380131601484,0.6339809213807278,0.8734337770376427,0.5255592155819061,1.0762133440044621,1.2652608325030434,2,2,2
2022,34,21000,tenure,All,1,1,1,0.2720471548401723,0.647848948374761,0.887651469611162,0.4614977707247034,1.0116634799235182,1.232163761192141,1,1,1
2022,34,36000,tenure,All,1,1,1,0.31362790031509596,0.4920747792178002,0.8240857116581344,0.4567817244342595,0.8378483771074664,1.1772937678182767,1,1,1
2022,34,51000,tenure,All,1,1,1,0.4101820565837914,0.6763296240401997,0.8863009013850551,0.5669221846790055,0.9286057811904012,1.1355741749517552,1,1,1
2022,34,57000,tenure,All,1,1,1,0.3325824617860016,0.6097319446815777,0.9664561744386874,0.4817913649772057,0.8518695577940926,1.1892541018998273,1,1,1
2022,34,74000,tenure,All,2,2,2,0.4715868390885342,0.7500717997253477,0.9564235159572995,0.777082226172369,1.1543977603718005,1.385557084653975,2,2,2
2022,35,02000,tenure,All,1,1,1,0.365153962468272,0.5618699756817728,0.8712864484260584,1.036396749737488,1.223753469309218,1.5039985915212415,1,1,1
2022,35,39380,tenure,All,1,1,1,0.514685662669063,0.5867532545461542,0.8921001015991842,1.1198870297556285,1.1702556012099472,1.5145093878936333,1,1,1
2022,35,63460,tenure,All,2,2,2,0.5646571235674536,0.6319426612702721,0.8550100015846559,2.122162523135488,1.8938728607004716,1.7652168448090906,2,2,2
2022,35,70500,tenure,All,2,2,2,0.3857960443795323,0.586811029488074,0.8772110806837256,1.334283243758896,1.4931108276395666,1.5930519739147095,2,2,2
2022,36,01000,tenure,All,1,1,1,0.47925642231363663,0.8410558079258353,1.033740962424272,0.8050604979335728,1.2593859216841525,1.3668418088878296,1,1,1
2022,36,11000,tenure,All,1,1,1,0.44350260717679996,0.7719978240174079,0.9747972400435783,0.884667745498446,1.3210084319325446,1.3507323568575234,1,1,1
2022,36,50617,tenure,All,2,2,2,0.33086781469181553,0.5533595214684494,0.7808228392727051,0.7836515406018798,1.142852130337806,1.3884425934058122,2,2,2
2022,36,51000,tenure,All,1,1,1,0.382220691614279,0.6272972358462988,0.8743963013570704,0.6478207320845908,0.9746847695455875,1.1675256474646167,1,1,1
2022,36,63000,tenure,All,1,1,1,0.3899026266388422,0.7533461478848091,0.9930533776328822,0.6589103137728017,1.1637252808228191,1.3589016283486108,1,1,1
2022,36,73000,tenure,All,1,1,1,0.4445197720764632,0.7783229394826952,0.9871222726902456,0.8550408638878776,1.340201616699169,1.372758380976361,1,1,1
2022,36,84000,tenure,All,1,1,1,0.4561537807263758,0.6954387036047724,0.8278714270756988,0.8365654503699923,1.062708285634333,1.143189194848707,1,1,1
2022,37,02140,tenure,All,2,2,2,0.6604581161547106,0.8633647107704934,1.201940673592939,1.4408701167589426,1.4444179680867233,1.7730893660927434,2,2,2
2022,37,10740,tenure,All,2,2,2,0.3403650995846858,0.7473023106711582,1.2861218110302761,1.6028836749437871,1.8085481812008506,2.257609337429164,2,2,2
2022,37,12000,tenure,All,1,1,1,0.271040102180511,0.5033262142796155,0.9366677702598893,0.81736949545159,1.0814443433752827,1.4881828196198006,1,1,1
2022,37,14100,tenure,All,2,2,2,0.5149991195194841,0.702212626132165,0.9626478167006446,1.6803189188563326,1.5320101080490802,1.576793601244709,2,2,2
2022,37,19000,tenure,All,1,1,1,0.2774677397607687,0.593055591470214,1.0686012128067874,1.1250339916832475,1.3848036094710527,1.8094628827323145,1,1,1
2022,37,22920,tenure,All,1,1,1,0.36370209902071243,0.44239739473688744,0.8050023798404244,0.988577899082292,1.082653874018362,1.3942992392824896,1,1,1
2022,37,25580,tenure,All,2,2,2,0.5359267568303043,0.845921856202782,1.0101304816366605,1.2823995093970464,1.4879148233876696,1.5482685124132303,2,2,2
2022,37,28000,tenure,All,1,1,1,0.47181612136089945,0.598449084721485,0.9529260241193787,1.0299851982869914,1.235369351397847,1.5322161268745118,1,1,1
2022,37,28080,tenure,All,2,2,2,0.37121708824269517,0.5937784889206393,0.8411927817578159,1.0471749180189873,1.4104282440712992,1.4852130556713283,2,2,2
2022,37,31400,tenure,All,2,2,2,0.737796262870062,0.7899439575001871,1.0550896191254802,1.705768878462598,1.6768645929743766,1.8059725317644784,2,2,2
2022,37,55000,tenure,All,1,1,1,0.33037679279995086,0.7959807309091619,1.2591680555259894,0.9754957581818073,1.3801936664850083,1.8195478575295962,1,1,1
2022,37,74440,tenure,All,2,2,2,0.37320440406562505,0.49226914390938353,0.9024721489919203,1.0532698193031882,1.1144641641082589,1.3965975533841886,2,2,2
2022,37,75000,tenure,All,1,1,1,0.3666098177225889,0.6230906803940255,0.9595181373261216,1.0414724742445216,1.2581711860600946,1.474098194856117,1,1,1
2022,38,25700,tenure,All,2,2,2,0.4918501442604666,0.8578440393786163,0.990280930596095,1.1449363749236616,1.7653961227119495,1.4869006430100182,2,2,2
2022,39,01000,tenure,All,1,1,1,0.4995559173721683,0.8159179636759175,1.0177167161472234,1.07646303159647,1.5753131977462485,1.4330731583407716,1,1,1
2022,39,15000,tenure,All,1,1,1,0.46052855672861204,0.8108304336795356,0.9917385742743743,0.814588774307348,1.2350754848052847,1.3313279787753032,1,1,1
