year,state,place,pctl_income_20,pctl_income_20_lb,pctl_income_20_ub,pctl_income_20_quality,pctl_income_50,pctl_income_50_lb,pctl_income_50_ub,pctl_income_50_quality,pctl_income_80,pctl_income_80_lb,pctl_income_80_ub,pctl_income_80_quality
2014,06,08954,36494.65227407999,28340.16953151999,43178.65452207999,1,86892.029224,76732.34580703998,100260.03371999998,1,172447.25799839996,155971.19245707995,188488.8633936,1
2014,06,11194,56145.6188832,46253.29555615999,66840.02248,1,122985.64136319996,113226.99808111998,135952.60572432,1,235464.03119254395,209743.99054224,267386.82592899195,1
2014,06,11530,38633.53299343999,33018.97110511999,45451.215286399995,1,83951.06823487999,74860.8251776,93576.031472,1,147850.12972575997,136888.36603903995,162434.62263089596,1
2014,06,13014,19517.28656416,18715.2062944,24062.408092799997,1,56814.01910799999,50798.4170848,64206.52559428798,1,140364.04720799997,126996.04271199998,160416.053952,1
2014,06,13210,54808.81843359999,45451.215286399995,66840.02248,2,106944.03596799998,96249.6323712,120953.70467980798,2,192098.22460752,178596.54006655997,217898.4732848,2
2014,06,13214,56412.97897311999,45451.215286399995,69513.6233792,2,112825.95794624,96516.99246111998,126996.04271199998,2,200520.06743999996,182874.30150528,220478.49815252796,2
2014,06,13392,33420.01124,32083.210790399997,38098.8128136,1,87426.74940383999,77534.4260768,97786.95288824,1,160950.77413183998,147048.04945599998,173784.058448,1
2014,06,13588,36093.6121392,33420.01124,40104.013488,1,69647.30342416,63498.02135599999,77534.4260768,1,127664.44293679998,112291.2377664,137022.04608399997,1
2014,06,14218,40104.013488,30211.690160959995,46788.015736,1,85287.86868447998,77668.10612175998,93576.031472,1,160416.053952,147048.04945599998,187152.062944,1
2014,06,15044,26802.84901447999,24329.768182719996,31815.85070048,2,60156.02023199999,56145.6188832,68176.82292959999,2,112825.95794624,105339.87542847998,122851.96131824,2
2014,06,16000,45183.85519647999,40104.013488,52135.2175344,3,105072.51533855996,97853.79291072,113681.51023398398,3,190627.74411296,182580.20540636795,204396.78874384,3
2014,06,16350,37430.4125888,33353.17121752,44515.45497168,2,90902.4305728,82080.88440588958,102933.6346192,2,160148.69386207996,149053.25013039997,173784.058448,2
2014,06,16532,35692.57200432,32551.090947759996,40104.013488,2,96664.040510576,88402.61373204798,109617.63686719998,2,185815.26249439997,169506.29700927998,203193.6683392,2
2014,06,17918,48124.81618559999,41440.8139376,57482.4193328,2,112692.27790128,103735.71488895998,130338.04383599998,2,211214.4710368,190627.74411296,229929.6773312,2
2014,06,19766,39034.57312832,33420.01124,43312.334567039994,1,80208.026976,72187.2242784,88755.52905074238,1,126996.04271199998,118975.2400144,157341.41291791998,1
2014,06,21712,33286.331195039995,28072.8094416,37163.052498879995,2,77534.4260768,72187.2242784,86892.029224,2,147048.04945599998,140230.36716303998,159747.6537272,2
2014,06,22020,41975.534117439995,32885.291060159994,54541.45834367999,1,104938.8352936,93576.031472,113628.038216,1,191162.46429279997,176457.65934719998,200787.42752991995,1
2014,06,22230,25399.2085424,23260.327823039996,27137.049126879996,1,51466.817309599995,46788.015736,55610.89870335999,1,103334.67475407998,93576.031472,126996.04271199998,1
2014,06,22804,31414.810565599997,27003.36908192,36628.33231904,1,73122.98459312,65235.86194047998,80208.026976,1,145042.8487816,133680.04496,160416.053952,1
2014,06,23182,44114.414836799995,36093.6121392,53070.97784912,1,93576.031472,84084.74827983999,104270.4350688,1,175521.89903248,160817.09408687998,196897.33822158395,1
2014,06,24638,51867.85744447999,40104.013488,61252.196600672,2,114964.8386656,100527.39380991996,125659.2422624,2,211214.4710368,199276.843021872,227256.07643199997,2
2014,06,24680,32751.611015199996,27939.129396639994,38767.2130384,1,77400.74603184,68978.90319936,89565.63012319998,1,144401.18456579198,133680.04496,152127.89116447998,1
2014,06,26000,59781.71610611199,48926.896455359994,66840.02248,2,133680.04496,129669.6436112,147048.04945599998,2,227256.07643199997,213888.07193599996,243303.0290289983,2
2014,06,27000,21656.167283519997,20052.006744,24062.408092799997,3,56172.35489219199,53472.01798399999,60958.10050175999,3,116301.6391152,110954.4373168,123787.72163296,3
2014,06,28000,30345.370205919997,26736.008991999995,39970.33344303999,3,80208.026976,73524.02472799999,89699.31016815998,3,173516.69835807997,147048.04945599998,187152.062944,3
2014,06,29000,30078.01011599999,26736.008991999995,34756.8116896,3,74860.8251776,68978.90319936,82881.62787519999,3,141192.86348675197,133680.04496,151325.81089471997,3
2014,06,30000,26736.008991999995,23527.687912959995,30211.690160959995,2,69513.6233792,62829.621131199994,78871.22652639999,2,152395.2512544,137690.4463088,176457.65934719998,2
2014,06,32548,30479.050250879995,26468.648902079996,35425.211914399995,2,61492.82068159999,55076.17852351999,70315.703648959985,2,107879.79628271998,98655.87318047998,126996.04271199998,2
2014,06,33000,39569.29330815999,32216.89083535999,43044.97447711999,1,91437.15075264,82881.62787519999,100260.03371999998,1,167501.09633487996,152395.2512544,189825.6638432,1
2014,06,33182,22992.967733119996,21388.8071936,26602.32894704,2,54541.45834367999,48259.83303100959,59353.939962239994,2,110954.4373168,99190.59336031998,120312.04046399998,2
2014,06,33434,26736.008991999995,22725.607643199997,30479.050250879995,2,65770.58212031999,58819.21978239999,69513.6233792,2,122985.64136319996,109510.69283123198,133680.04496,2
2014,06,36000,50798.4170848,43446.014612,56185.72289668799,3,113628.038216,106944.03596799998,124723.48194768,3,213888.07193599996,200653.74748496,232603.27823039997,3
2014,06,36448,24062.408092799997,21388.8071936,26736.008991999995,2,54808.81843359999,47055.37582591999,62161.22090639998,2,118173.15974463998,110152.35704704,132209.56446544,2
2014,06,36546,27270.729171839994,25399.2085424,30746.410340799994,1,52669.93771423999,46788.015736,57482.4193328,1,94511.79178672,84485.78841471998,112692.27790128,1
2014,06,36770,46788.015736,40104.013488,53472.01798399999,2,118975.2400144,107079.05281340958,126996.04271199998,2,213888.07193599996,200520.06743999996,232603.27823039997,2
2014,06,37692,41440.8139376,36093.6121392,49461.61663519999,2,98789.55322544,89030.90994335999,112558.59785632,2,173784.058448,160416.053952,186884.70285408,2
2014,06,39496,49461.61663519999,44916.49510655999,56279.298928159995,3,120312.04046399998,106984.13998148796,129535.96356623997,3,220572.07418399997,207204.06968799996,235557.60722401596,3
2014,06,39892,42777.6143872,35558.89195935999,51065.777174719995,2,104805.15524864,93576.031472,112291.2377664,2,177794.4597968,167100.0562,189063.687586928,2
2014,06,40130,16977.365709919995,12833.284316159998,22725.607643199997,1,58485.019669999994,53338.33793903999,66840.02248,1,116301.6391152,102398.91443935996,132343.2445104,1
2014,06,41992,68176.82292959999,60156.02023199999,76197.6256272,2,145978.60909631997,133680.04496,153732.05170399998,2,251318.4845248,240624.08092799995,270033.69081919995,2
2014,06,43000,28874.889711359996,25265.528497439995,32083.210790399997,2,72187.2242784,66840.02248,76866.02585199999,2,149186.93017535997,140364.04720799997,159881.33377215997,2
2014,06,44000,24062.408092799997,23982.200065823996,25399.2085424,1,66840.02248,66840.02248,69339.83932075198,1,147048.04945599998,145711.2490064,151058.45080479997,1
2014,06,45484,42777.6143872,36895.69240895999,48525.856320479994,3,96249.6323712,86892.029224,109617.63686719998,3,168436.8566496,157742.45305279997,189825.6638432,3
2014,06,46842,36895.69240895999,32484.25092528,40104.013488,2,78871.22652639999,74192.4249528,82881.62787519999,2,136353.64585919998,125792.92230735996,153999.41179391995,2
2014,06,46898,23394.007868,20052.006744,27270.729171839994,2,53472.01798399999,49595.29668015999,61519.55669059199,2,109617.63686719998,96249.6323712,126996.04271199998,2
2014,06,47766,73524.02472799999,64166.42158079999,81544.82742559999,2,138626.20662352,131006.4440608,157475.09296287998,2,236613.6795792,220572.07418399997,267360.08992,2
2014,06,48256,66840.02248,58819.21978239999,75261.86531247999,1,133947.40504992,116301.6391152,146112.28914127997,1,225919.27598239997,204263.10869888,243297.68182719997,1
2014,06,48354,24463.448227679997,20052.006744,28874.889711359996,1,66840.02248,58819.21978239999,72855.6245032,1,131006.4440608,120312.04046399998,140364.04720799997,1
2014,06,49270,33420.01124,29543.289936159996,40104.013488,1,74860.8251776,68577.86306448,84619.46845967998,1,132610.60460032,124322.44181279997,142903.96806223996,1
2014,06,49670,66840.02248,55076.17852351999,77534.4260768,2,162020.21449151996,151526.33096216,182606.94141535996,2,367753.80368495994,338210.5137488,417081.7402752,2
2014,06,50076,44916.49510655999,38767.2130384,53605.69802895999,2,100260.03371999998,92239.2310224,110954.4373168,2,181938.54119056,157742.45305279997,199357.05104884793,2
2014,06,50258,40104.013488,34756.8116896,44782.81506159999,2,91570.8307976,84218.4283248,101596.8341696,2,187152.062944,173650.37840303994,207738.78986783995,2
2014,06,51182,44114.414836799995,40104.013488,50798.4170848,3,117638.43956479998,106944.03596799998,127798.12298175998,3,267467.0339559679,245971.28272639995,286075.2962144,3
2014,06,52526,42777.6143872,29409.60989119999,51867.85744447999,1,85555.22877439999,77534.4260768,96249.6323712,1,139027.2467584,128332.8431616,151058.45080479997,1
2014,06,53000,27538.089261759997,24062.408092799997,29676.969981119997,3,73524.02472799999,69513.6233792,80208.026976,3,165763.2557504,160282.37390704,180468.060696,3
2014,06,53322,38633.53299343999,30345.370205919997,45451.215286399995,2,76197.6256272,71117.78391871999,86892.029224,2,159079.2535024,147048.04945599998,172447.25799839996,2
2014,06,53896,30078.01011599999,26602.32894704,36093.6121392,1,71117.78391871999,64393.677657231994,80208.026976,1,138759.88666847997,130070.68374608,151058.45080479997,1
2014,06,53980,45451.215286399995,37136.316489888,51466.817309599995,2,100661.07385488,93576.031472,113895.39830591998,2,197044.38627104,183141.6615952,213888.07193599996,2
2014,06,54652,36494.65227407999,31815.85070048,41173.45384767999,1,80074.34693103998,69914.66351407999,86892.029224,1,146245.96918624,136086.28576928,156940.37278303996,1
2014,06,55156,29543.289936159996,22725.607643199997,35558.89195935999,1,74860.8251776,66171.6222552,86892.029224,1,140364.04720799997,129669.6436112,168436.8566496,1
2014,06,56000,35692.57200432,29409.60989119999,40505.05362287999,3,93576.031472,88763.54985344,105607.2355184,3,200520.06743999996,184478.4620448,217898.4732848,3
2014,06,56700,30345.370205919997,22992.967733119996,38767.2130384,2,64701.14176063999,56145.6188832,76598.66576207998,2,126996.04271199998,108414.51646255996,144909.16873663996,2
2014,06,57456,32083.210790399997,23514.319908463996,39301.93321824,2,82079.54760543999,78603.86643647999,90635.07048288,2,149721.6503552,139027.2467584,168436.8566496,2
2014,06,57792,68176.82292959999,60156.02023199999,76197.6256272,3,145978.60909631997,133680.04496,153732.05170399998,3,251318.4845248,240624.08092799995,270033.69081919995,3
2014,06,58072,31281.130520639996,24891.224371552,35598.995972847995,1,64834.8218056,56894.22713497599,72187.2242784,1,119509.96019424,109216.59673232,133680.04496,1
2014,06,59444,34756.8116896,26535.48892456,42777.6143872,2,80208.026976,70716.74378384,89565.63012319998,2,150523.73062495998,133680.04496,173784.058448,2
2014,06,59451,40505.05362287999,33687.371329919995,48124.81618559999,1,97586.4328208,87293.06935887999,106944.03596799998,1,187152.062944,171645.17772863997,213888.07193599996,1
2014,06,59920,24864.48836256,22725.607643199997,26736.008991999995,2,59487.6200072,55610.89870335999,62829.621131199994,2,117371.07947488,107879.79628271998,124322.44181279997,2
2014,06,60102,53472.01798399999,46788.015736,61225.460591679985,2,139561.96693824,126728.68262207998,156138.29251328,2,307464.10340799997,276717.6930672,336873.7132992,2
2014,06,60466,31414.810565599997,26201.288812159997,35024.17177952,2,69513.6233792,61359.14063663999,80208.026976,2,129535.96356623997,118841.55996944,145925.137078336,2
2014,06,60620,27805.449351679996,24062.408092799997,32083.210790399997,2,72187.2242784,64166.42158079999,77574.53009028798,2,138492.52657855998,130204.36379103998,153999.41179391995,2
2014,06,62000,33018.97110511999,28473.849576479995,34890.49173456,2,77534.4260768,72187.2242784,81812.18751551998,2,137690.4463088,129669.6436112,146914.36941103998,2
2014,06,62938,40104.013488,33420.01124,50130.01685999999,1,108280.8364176,99203.961364816,120833.39263934398,1,200520.06743999996,187154.7365448992,213888.07193599996,1
2014,06,64000,25399.2085424,22458.24755327999,27538.089261759997,2,66840.02248,64166.42158079999,72187.2242784,2,136353.64585919998,131006.4440608,147048.04945599998,2
2014,06,64224,33420.01124,30211.690160959995,40104.013488,1,74192.4249528,65636.90207536,82881.62787519999,1,133813.72500495997,120312.04046399998,155068.8521536,1
2014,06,65000,20453.046878879995,18715.2062944,22458.24755327999,3,49996.33681504,46788.015736,54006.73816384,3,101997.87430447998,93576.031472,110954.4373168,3
2014,06,65042,40104.013488,33420.01124,47590.096005759995,1,97792.30009003838,84218.4283248,106944.03596799998,1,166565.33602015997,147048.04945599998,182473.2613704,1
2014,06,66000,36494.65227407999,34489.45159968,38767.2130384,1,88803.65386692798,86223.62899919998,93576.031472,1,176190.29925727998,173249.33826815998,183141.6615952,1
2014,06,67000,33420.01124,31682.170655519996,37831.45272367999,2,114430.11848575996,106944.03596799998,120312.04046399998,2,240624.08092799995,228659.71690408,255328.88587359997,2
2014,06,68000,48124.81618559999,46119.6155112,51065.777174719995,1,114964.8386656,112291.2377664,120312.04046399998,1,217898.4732848,211749.19121663997,228592.8768816,1
2014,06,68084,40104.013488,35425.211914399995,48124.81618559999,2,99324.27340527998,87961.46958367998,108280.8364176,2,193836.065192,176190.29925727998,211481.83112671995,2
2014,06,68196,29944.330071039993,25666.568632319995,36628.33231904,2,80208.026976,71518.8240536,96249.6323712,2,160416.053952,149320.61022031997,176457.65934719998,2
2014,06,68252,62829.621131199994,56145.6188832,68577.86306448,2,147048.04945599998,140364.04720799997,156405.65260319997,2,276717.6930672,261210.80785184,300780.10115999996,2
2014,06,68378,86892.029224,72187.2242784,100260.03371999998,2,187152.062944,180227.436615072,201856.8678896,2,344894.5159967999,312142.90498159995,427776.1438719999,2
2014,06,69000,33420.01124,32083.210790399997,37363.57256632,2,68176.82292959999,63498.02135599999,74192.4249528,2,129674.99081299838,122183.56109344,139695.6469832,2
2014,06,69070,30773.146349792,26736.008991999995,36895.69240895999,2,90367.71039295998,81544.82742559999,99056.91331535998,2,196509.6660912,180468.060696,216561.6728352,2
2014,06,69084,53472.01798399999,44114.414836799995,66438.98234511999,1,120312.04046399998,110954.4373168,135016.84540959998,1,233271.6784552,210225.23870409597,267360.08992,1
2014,06,69088,50130.01685999999,42777.6143872,56412.97897311999,1,106944.03596799998,100260.03371999998,115633.2388904,1,193836.065192,173784.058448,215224.8723856,1
2014,06,69196,32083.210790399997,29409.60989119999,37630.932656239995,2,80876.4272008,69513.6233792,88255.56568259197,2,140364.04720799997,131006.4440608,165094.85552559997,2
2014,06,70000,31815.85070048,22591.927598239996,49996.33681504,3,106944.03596799998,92239.2310224,124335.80981729596,3,233940.07868,200520.06743999996,264552.80897584,3
2014,06,70098,32350.570880319996,28340.16953151999,35425.211914399995,1,77534.4260768,69513.6233792,86624.66913407999,1,146780.68936607995,139166.2740051584,160416.053952,1
2014,06,72016,44515.45497168,38767.2130384,54407.77829872,1,100393.71376495998,92239.2310224,113628.038216,1,181002.78087584,171110.45754879998,210546.070812,1
2014,06,73080,25399.2085424,22725.607643199997,28072.8094416,2,52001.537489439994,48124.81618559999,57749.77942271999,2,110687.07722688,103468.35479903998,120312.04046399998,2
2014,06,75000,22057.2074184,20052.006744,24062.408092799997,3,56546.65901807999,52135.2175344,63538.125369487985,3,126996.04271199998,116301.6391152,137957.80639872,3
2014,06,77000,53472.01798399999,45451.215286399995,71211.359950192,3,140364.04720799997,133680.04496,157742.45305279997,3,267360.08992,256665.68632319997,294096.09891199996,3
2014,06,78120,56145.6188832,49194.25654527999,65102.18189551999,1,113360.67812607998,103334.67475407998,128600.20325151998,1,207471.42977791996,187152.062944,222510.43483591996,1
2014,06,78582,56145.6188832,46801.38374049599,65797.31812931199,1,131567.900249632,120312.04046399998,146112.28914127997,1,257735.12668287993,222978.31499327996,290085.6975632,1
2014,06,80000,41440.8139376,36093.6121392,51466.817309599995,2,106141.95569824,93576.031472,120312.04046399998,2,205599.90914848,193836.065192,220572.07418399997,2
2014,06,80238,42777.6143872,36895.69240895999,48525.856320479994,2,96249.6323712,86892.029224,109884.99695711998,2,168436.8566496,157742.45305279997,189825.6638432,2
2014,06,80854,49327.93659023999,44114.414836799995,55143.01854599999,3,119509.96019424,106944.03596799998,127664.44293679998,3,220572.07418399997,207204.06968799996,235557.60722401596,3
2014,06,81344,29409.60989119999,25399.2085424,38486.484943984004,2,67642.10274976,62562.26104127999,73524.02472799999,2,145042.8487816,134214.76513983996,163223.33489615997,2
2014,06,81554,36628.33231904,29543.289936159996,43579.69465696,2,90902.4305728,84565.996441696,95581.23214639998,2,161752.8544016,154066.25181639998,176591.33939215998,2
2014,06,81666,29409.60989119999,24463.448227679997,36762.012363999995,1,80208.026976,69246.26328927999,96249.6323712,1,160416.053952,147315.40954591997,181804.8611456,1
2014,06,82590,24062.408092799997,16041.605395199998,29409.60989119999,2,58819.21978239999,49568.560671167994,69513.6233792,2,106944.03596799998,96516.99246111998,140765.08734288,2
2014,06,82954,27538.089261759997,20854.087013759996,31414.810565599997,1,65503.22203039999,60156.02023199999,73525.36152844959,1,133680.04496,120713.08059887995,159480.29363727997,1
2014,06,82996,34756.8116896,27270.729171839994,42376.574252319995,2,75395.54535743999,69379.94333423999,88228.82967359999,2,152395.2512544,137289.40617392,171511.49768367998,2
2014,06,84200,43044.97447711999,35425.211914399995,49461.61663519999,2,82881.62787519999,77534.4260768,93576.031472,2,153732.05170399998,144641.80864671996,167100.0562,2
2014,06,84550,29409.60989119999,26736.008991999995,35826.252049279996,2,73524.02472799999,68176.82292959999,79673.30679615999,2,145711.2490064,136754.68599407998,157742.45305279997,2
2014,06,85292,45050.175151519994,39034.57312832,49461.61663519999,2,93576.031472,86892.029224,102799.95457424,2,169773.65709919998,160416.053952,193702.38514703995,2
2014,08,03455,51466.817309599995,42109.2141624,56546.65901807999,1,93576.031472,90234.030348,102933.6346192,1,166966.37615504,154400.4519288,179398.62033631996,1
2014,08,04000,35291.53186943999,32617.93097023999,38767.2130384,3,73524.02472799999,69914.66351407999,80074.34693103998,3,140364.04720799997,133680.04496,150256.37053503995,3
2014,08,07850,31013.770430719993,25399.2085424,40104.013488,2,94912.8319216,81812.18751551998,108949.2366424,2,184478.4620448,166431.6559752,213487.03180111997,2
2014,08,12815,61492.82068159999,56145.6188832,67642.10274976,2,119643.64023919996,108414.51646255996,128399.68318408,2,217778.161244336,200520.06743999996,238084.16007375997,2
2014,08,16000,31949.530745439995,28607.529621439993,35291.53186943999,3,74593.46508767999,70850.42382879999,80208.026976,3,145711.2490064,137690.4463088,152929.97143424,3
2014,08,20000,28607.529621439993,26736.008991999995,32083.210790399997,1,72187.2242784,68577.86306448,76197.6256272,1,156405.65260319997,147315.40954591997,163624.37503103996,1
2014,08,27425,30746.410340799994,26736.008991999995,34756.8116896,2,72721.94445823999,68978.90319936,78069.14625664,2,143037.6481072,135016.84540959998,153732.05170399998,2
2014,08,32155,37430.4125888,32751.611015199996,42510.25429727999,2,72454.58436831998,67508.42270479999,79272.26666128,2,128332.8431616,120312.04046399998,142369.24788239997,2
2014,08,43000,37430.4125888,33420.01124,40104.013488,3,80208.026976,74459.78504271999,88228.82967359999,3,153732.05170399998,145978.60909631997,161752.8544016,3
2014,08,45970,40104.013488,36347.604224624,46253.29555615999,2,93576.031472,88228.82967359999,101596.8341696,2,178997.58020143997,162020.21449151996,195039.18559664,2
2014,08,46465,33687.371329919995,26736.008991999995,38767.2130384,2,74860.8251776,65503.22203039999,85688.90881935999,2,150390.05057999998,133145.32478015998,164426.45530079998,2
2014,08,62000,21789.84732848,19249.926474239994,26468.648902079996,3,52135.2175344,48124.81618559999,58418.179647519995,3,113093.31803615998,103013.84264617598,122317.24113839996,3
2014,08,77290,38767.2130384,35024.17177952,46788.015736,2,79539.6267512,72187.2242784,84138.22029782398,2,141433.48756768,132877.96469023998,160282.37390704,2
2014,08,83835,41440.8139376,37831.45272367999,46788.015736,2,93896.863579904,86758.34917903999,104270.4350688,2,163357.01494111997,151058.45080479997,173837.53046598396,2
2014,09,08000,20052.006744,16041.605395199998,24062.408092799997,1,57763.14742721599,49461.61663519999,65503.22203039999,1,120312.04046399998,113628.038216,138225.16648863995,1
2014,09,18430,48124.81618559999,40906.09375775999,53472.01798399999,2,118707.87992448,104270.4350688,125659.2422624,2,219235.27373439996,200520.06743999996,240624.08092799995,2
2014,09,37000,13368.004495999998,11763.843956479996,16843.685664959998,3,39435.61326319999,32430.77890729599,46788.015736,3,89298.27003327999,77534.4260768,96249.6323712,3
2014,09,52000,16576.32557504,14036.4047208,20319.36683391999,1,50263.69690495999,41440.8139376,57482.4193328,1,119777.32028415996,105607.2355184,139027.2467584,1
2014,09,55990,48124.81618559999,43312.334567039994,59487.6200072,2,128332.8431616,107612.4361928,147048.04945599998,2,300780.10115999996,267360.08992,360936.121392,2
2014,09,73000,49862.65677007999,40705.573690319994,57616.099377759994,3,125177.994100544,110687.07722688,136353.64585919998,3,312142.90498159995,273135.06786227203,344760.8359518399,3
2014,09,80000,17645.765934719995,13635.364585919997,21789.84732848,2,48124.81618559999,41975.534117439995,53739.378073919994,2,101463.15412464,89431.95007823998,113628.038216,2
