year,state,county,pctl_income_20,pctl_income_20_lb,pctl_income_20_ub,pctl_income_20_quality,pctl_income_50,pctl_income_50_lb,pctl_income_50_ub,pctl_income_50_quality,pctl_income_80,pctl_income_80_lb,pctl_income_80_ub,pctl_income_80_quality
2014,01,045,20052.006744,17913.126024639998,22992.967733119996,3,54675.13838863999,51333.13726463999,58284.49960255999,3,106008.27565327998,96918.032596,113628.038216,3
2014,01,047,14517.652882655995,11897.52400144,17111.045754879997,3,37430.4125888,33821.05137488,42376.574252319995,3,85421.54872944,78871.22652639999,95714.91219135998,3
2014,01,049,16977.365709919995,13635.364585919997,20052.006744,2,41574.49398255999,37430.4125888,49595.29668015999,2,88228.82967359999,77574.53009028798,103936.2349564,2
2014,01,051,27551.457266255995,23394.007868,33420.01124,2,70850.42382879999,63498.02135599999,78069.14625664,2,133145.32478015998,122985.64136319996,137022.04608399997,2
2014,01,053,15105.845080479998,12699.6042712,18862.254343856,3,47055.37582591999,40104.013488,55610.89870335999,3,96249.6323712,82881.62787519999,108681.87655247998,3
2014,01,055,20987.767058719997,17913.126024639998,26602.32894704,1,53472.01798399999,48124.81618559999,60958.10050175999,1,100939.1283483968,93442.35142704,112291.2377664,1
2014,01,057,20854.087013759996,18581.52624944,22591.927598239996,3,44649.13501663999,40104.013488,49996.33681504,3,93576.031472,86892.029224,106141.95569824,3
2014,01,059,21388.8071936,20052.006744,24864.48836256,3,53472.01798399999,49327.93659023999,60156.02023199999,3,107612.4361928,96249.6323712,122491.025196848,3
2014,01,061,20052.006744,17913.126024639998,22992.967733119996,3,54675.13838863999,51333.13726463999,58284.49960255999,3,106008.27565327998,96918.032596,113628.038216,3
2014,01,063,14517.652882655995,11897.52400144,17111.045754879997,3,37430.4125888,33821.05137488,42376.574252319995,3,85421.54872944,78871.22652639999,95714.91219135998,3
2014,01,065,14517.652882655995,11897.52400144,17111.045754879997,3,37430.4125888,33821.05137488,42376.574252319995,3,85421.54872944,78871.22652639999,95714.91219135998,3
2014,01,067,20052.006744,17913.126024639998,22992.967733119996,3,54675.13838863999,51333.13726463999,58284.49960255999,3,106008.27565327998,96918.032596,113628.038216,3
2014,01,069,20052.006744,17913.126024639998,22992.967733119996,2,54675.13838863999,51333.13726463999,58284.49960255999,2,106008.27565327998,96918.032596,113628.038216,2
2014,01,071,16977.365709919995,13635.364585919997,20052.006744,2,41574.49398255999,37430.4125888,49595.29668015999,2,88228.82967359999,77574.53009028798,103936.2349564,2
2014,01,073,24062.408092799997,22591.927598239996,26602.32894704,1,58150.81955759999,55477.2186584,60690.74041183999,1,123253.00145311998,120312.04046399998,129669.6436112,1
2014,01,075,20854.087013759996,18581.52624944,22591.927598239996,3,44649.13501663999,40104.013488,49996.33681504,3,93576.031472,86892.029224,106141.95569824,3
2014,01,077,21388.8071936,20052.006744,24864.48836256,2,53472.01798399999,49327.93659023999,60156.02023199999,2,107612.4361928,96249.6323712,122491.025196848,2
2014,01,079,26736.008991999995,24062.408092799997,31414.810565599997,3,58819.21978239999,53472.01798399999,65770.58212031999,3,120312.04046399998,108280.8364176,127798.12298175998,3
2014,01,081,17244.72579984,15239.525125439995,20586.726923839997,1,52135.2175344,46788.015736,58819.21978239999,1,116970.03934,109617.63686719998,131006.4440608,1
2014,01,083,35291.53186943999,30746.410340799994,40772.41371279999,2,82881.62787519999,71117.78391871999,93174.99133711998,2,154801.49206368,142462.82391387198,168570.53669455997,2
2014,01,085,27551.457266255995,23394.007868,33420.01124,3,70850.42382879999,63498.02135599999,78069.14625664,3,133145.32478015998,122985.64136319996,137022.04608399997,3
2014,01,087,18715.2062944,15373.205170399997,21923.527373439993,3,44649.13501663999,42777.6143872,48338.704257536,3,95372.6912762624,86892.029224,103735.71488895998,3
2014,01,089,25853.720695263994,22458.24755327999,30479.050250879995,1,69513.6233792,66840.02248,74192.4249528,1,148384.8499056,142369.24788239997,160416.053952,1
2014,01,091,14517.652882655995,11897.52400144,17111.045754879997,3,37430.4125888,33821.05137488,42376.574252319995,3,85421.54872944,78871.22652639999,95714.91219135998,3
2014,01,093,21388.8071936,19784.646654079996,24062.408092799997,3,46681.07170003199,42777.6143872,50664.737039839994,3,98121.15300063998,89164.58998831997,107612.4361928,3
2014,01,095,24998.16840752,17645.765934719995,28741.2096664,1,53472.01798399999,47322.73591583999,60156.02023199999,1,131808.52433055997,117638.43956479998,149721.6503552,1
2014,01,097,23126.64777807999,21388.8071936,26201.288812159997,1,59220.25991727999,53472.01798399999,61760.18077152,1,120312.04046399998,112291.2377664,129616.17159321596,1
2014,01,099,15105.845080479998,12699.6042712,18862.254343856,3,47055.37582591999,40104.013488,55610.89870335999,3,96249.6323712,82881.62787519999,108681.87655247998,3
2014,01,101,22591.927598239996,20052.006744,25666.568632319995,1,59353.939962239994,53070.97784912,64567.46171567999,1,128466.52320655998,119509.96019424,135551.56558943997,1
2014,01,103,26736.008991999995,24062.408092799997,31414.810565599997,1,58819.21978239999,53472.01798399999,65770.58212031999,1,120312.04046399998,108280.8364176,127798.12298175998,1
2014,01,105,14517.652882655995,11897.52400144,17111.045754879997,3,37430.4125888,33821.05137488,42376.574252319995,3,85421.54872944,78871.22652639999,95714.91219135998,3
2014,01,107,22498.351566767997,18715.2062944,30626.098300336,3,73390.34468303998,61492.82068159999,80208.026976,3,131821.89233505598,118039.47969968,145711.2490064,3
2014,01,109,18715.2062944,15373.205170399997,21923.527373439993,3,44649.13501663999,42777.6143872,48338.704257536,3,95372.6912762624,86892.029224,103735.71488895998,3
2014,01,111,21255.127148639996,16977.365709919995,26736.008991999995,3,49461.61663519999,44782.81506159999,53472.01798399999,3,98388.51309055998,90234.030348,106944.03596799998,3
2014,01,113,18715.2062944,15373.205170399997,21923.527373439993,2,44649.13501663999,42777.6143872,48338.704257536,2,95372.6912762624,86892.029224,103735.71488895998,2
2014,01,115,22725.607643199997,19784.646654079996,27404.409216799995,2,61492.82068159999,51333.13726463999,68176.82292959999,2,114430.11848575996,104671.47520368,126234.06645572798,2
2014,01,117,41440.8139376,36628.33231904,44916.49510655999,1,93576.031472,83550.0281,100260.03371999998,1,171110.45754879998,160416.053952,187152.062944,1
2014,01,119,14517.652882655995,11897.52400144,17111.045754879997,3,37430.4125888,33821.05137488,42376.574252319995,3,85421.54872944,78871.22652639999,95714.91219135998,3
2014,01,121,21255.127148639996,16977.365709919995,26736.008991999995,2,49461.61663519999,44782.81506159999,53472.01798399999,2,98388.51309055998,90234.030348,106944.03596799998,2
2014,01,123,22458.24755327999,19383.6065192,25399.2085424,3,49060.57650031999,43419.278603007995,56613.49904055999,3,103869.39493391998,93576.031472,116301.6391152,3
2014,01,125,22190.88746336,18715.2062944,26736.008991999995,1,59487.6200072,53472.01798399999,66840.02248,1,118039.47969968,112291.2377664,131942.20437552,1
2014,01,127,20854.087013759996,18581.52624944,22591.927598239996,2,44649.13501663999,40104.013488,49996.33681504,2,93576.031472,86892.029224,106141.95569824,2
2014,01,129,15105.845080479998,12699.6042712,18862.254343856,3,47055.37582591999,40104.013488,55610.89870335999,3,96249.6323712,82881.62787519999,108681.87655247998,3
2014,01,131,15105.845080479998,12699.6042712,18862.254343856,3,47055.37582591999,40104.013488,55610.89870335999,3,96249.6323712,82881.62787519999,108681.87655247998,3
2014,01,133,24062.408092799997,23260.327823039996,28072.8094416,3,49862.65677007999,44114.414836799995,54808.81843359999,3,99324.27340527998,87159.38931392,111890.19763152,3
2014,02,013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,02,016,29543.289936159996,27270.729171839994,37069.476467408,3,83015.30792015998,75395.54535743999,93843.39156191998,3,145363.68088950397,139027.2467584,152261.57120943995,3
2014,02,020,44649.13501663999,33687.371329919995,53472.01798399999,1,98923.2332704,86958.86924647998,110018.67700207996,1,177794.4597968,167100.0562,196375.98604623997,1
2014,02,050,29543.289936159996,27270.729171839994,37069.476467408,3,83015.30792015998,75395.54535743999,93843.39156191998,3,145363.68088950397,139027.2467584,152261.57120943995,3
2014,02,060,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,02,063,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,02,066,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,02,068,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,02,070,29543.289936159996,27270.729171839994,37069.476467408,3,83015.30792015998,75395.54535743999,93843.39156191998,3,145363.68088950397,139027.2467584,152261.57120943995,3
2014,02,090,41213.557861168,30880.09038576,50932.09712975999,2,100260.03371999998,93576.031472,113494.35817104,2,189959.34388815996,167902.13646975998,207257.541705984,2
2014,02,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,02,105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,02,110,41213.557861168,30880.09038576,50932.09712975999,3,100260.03371999998,93576.031472,113494.35817104,3,189959.34388815996,167902.13646975998,207257.541705984,3
2014,02,122,36494.65227407999,31949.530745439995,46788.015736,2,92372.91106735998,85421.54872944,104270.4350688,2,160416.053952,152127.89116447998,177794.4597968,2
2014,02,130,41213.557861168,30880.09038576,50932.09712975999,3,100260.03371999998,93576.031472,113494.35817104,3,189959.34388815996,167902.13646975998,207257.541705984,3
2014,02,150,29543.289936159996,27270.729171839994,37069.476467408,3,83015.30792015998,75395.54535743999,93843.39156191998,3,145363.68088950397,139027.2467584,152261.57120943995,3
2014,02,158,29543.289936159996,27270.729171839994,37069.476467408,3,83015.30792015998,75395.54535743999,93843.39156191998,3,145363.68088950397,139027.2467584,152261.57120943995,3
2014,02,164,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,02,170,36494.65227407999,31949.530745439995,46788.015736,2,92372.91106735998,85421.54872944,104270.4350688,2,160416.053952,152127.89116447998,177794.4597968,2
2014,02,180,29543.289936159996,27270.729171839994,37069.476467408,3,83015.30792015998,75395.54535743999,93843.39156191998,3,145363.68088950397,139027.2467584,152261.57120943995,3
2014,02,185,29543.289936159996,27270.729171839994,37069.476467408,3,83015.30792015998,75395.54535743999,93843.39156191998,3,145363.68088950397,139027.2467584,152261.57120943995,3
2014,02,188,29543.289936159996,27270.729171839994,37069.476467408,3,83015.30792015998,75395.54535743999,93843.39156191998,3,145363.68088950397,139027.2467584,152261.57120943995,3
2014,02,195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,02,198,29543.289936159996,27270.729171839994,37069.476467408,3,83015.30792015998,75395.54535743999,93843.39156191998,3,145363.68088950397,139027.2467584,152261.57120943995,3
2014,02,220,29543.289936159996,27270.729171839994,37069.476467408,3,83015.30792015998,75395.54535743999,93843.39156191998,3,145363.68088950397,139027.2467584,152261.57120943995,3
2014,02,230,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,02,240,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,02,275,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,02,282,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,02,290,29543.289936159996,27270.729171839994,37069.476467408,3,83015.30792015998,75395.54535743999,93843.39156191998,3,145363.68088950397,139027.2467584,152261.57120943995,3
2014,04,001,14303.764810719997,12565.924226239997,17512.08588976,2,41708.17402751999,38499.85294847999,47295.999906848,2,86892.029224,81812.18751551998,98789.55322544,2
2014,04,003,21388.8071936,17779.445979679997,26468.648902079996,2,58150.81955759999,52402.577624319994,62829.621131199994,2,113628.038216,100260.03371999998,125659.2422624,2
2014,04,005,30345.370205919997,24062.408092799997,35024.17177952,1,69513.6233792,60156.02023199999,77534.4260768,1,143037.6481072,133680.04496,153732.05170399998,1
2014,04,007,24329.768182719996,21763.11131948799,28206.489486559996,2,59086.57987231999,53472.01798399999,64166.42158079999,2,111622.8375416,105607.2355184,124322.44181279997,2
2014,04,009,24329.768182719996,21763.11131948799,28206.489486559996,3,59086.57987231999,53472.01798399999,64166.42158079999,3,111622.8375416,105607.2355184,124322.44181279997,3
2014,04,011,24329.768182719996,21763.11131948799,28206.489486559996,3,59086.57987231999,53472.01798399999,64166.42158079999,3,111622.8375416,105607.2355184,124322.44181279997,3
2014,04,012,22992.967733119996,20319.36683391999,25666.568632319995,3,47857.45609567999,43446.014612,52135.2175344,3,92413.015080848,85555.22877439999,100527.39380991996,3
2014,04,013,30746.410340799994,30211.690160959995,32083.210790399997,1,71385.14400864,69647.30342416,73524.02472799999,1,144374.4485568,141700.84765759998,147048.04945599998,1
2014,04,015,22992.967733119996,20319.36683391999,25666.568632319995,1,47857.45609567999,43446.014612,52135.2175344,1,92413.015080848,85555.22877439999,100527.39380991996,1
2014,04,017,14303.764810719997,12565.924226239997,17512.08588976,2,41708.17402751999,38499.85294847999,47295.999906848,2,86892.029224,81812.18751551998,98789.55322544,2
2014,04,019,25666.568632319995,24062.408092799997,26736.008991999995,1,61760.18077152,59220.25991727999,64166.42158079999,1,124589.80190272,120312.04046399998,131006.4440608,1
2014,04,021,27404.409216799995,24597.128272639995,31414.810565599997,1,67976.30286216,62829.621131199994,71251.46396367998,1,116301.6391152,110954.4373168,123520.36154304,1
2014,04,023,21388.8071936,17779.445979679997,26468.648902079996,3,58150.81955759999,52402.577624319994,62829.621131199994,3,113628.038216,100260.03371999998,125659.2422624,3
2014,04,025,26602.32894704,24329.768182719996,30211.690160959995,1,56145.6188832,52402.577624319994,62161.22090639998,1,109617.63686719998,100260.03371999998,125659.2422624,1
2014,04,027,23394.007868,20720.4069688,26468.648902079996,1,52937.29780415999,48124.81618559999,57215.05924287999,1,102398.91443935996,96276.36838019198,109617.63686719998,1
2014,05,001,19784.646654079996,17645.765934719995,22458.24755327999,3,46788.015736,43579.69465696,50130.01685999999,3,93576.031472,87159.38931392,106141.95569824,3
2014,05,003,17913.126024639998,16041.605395199998,20052.006744,3,45451.215286399995,41708.17402751999,48124.81618559999,3,92773.95120224,84886.82854959999,106141.95569824,3
2014,05,005,23394.007868,20720.4069688,26468.648902079996,3,51065.777174719995,48124.81618559999,56412.97897311999,3,91838.19088752,81277.46733567998,97586.4328208,3
2014,05,007,36093.6121392,32083.210790399997,39702.97335312,1,74727.14513264,69513.6233792,82346.90769535999,1,147048.04945599998,138092.82324412957,158491.06130457597,1
2014,05,009,23394.007868,20720.4069688,26468.648902079996,3,51065.777174719995,48124.81618559999,56412.97897311999,3,91838.19088752,81277.46733567998,97586.4328208,3
2014,05,011,17913.126024639998,16041.605395199998,20052.006744,3,45451.215286399995,41708.17402751999,48124.81618559999,3,92773.95120224,84886.82854959999,106141.95569824,3
2014,05,013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,05,015,23394.007868,20720.4069688,26468.648902079996,3,51065.777174719995,48124.81618559999,56412.97897311999,3,91838.19088752,81277.46733567998,97586.4328208,3
2014,05,017,17913.126024639998,16041.605395199998,20052.006744,3,45451.215286399995,41708.17402751999,48124.81618559999,3,92773.95120224,84886.82854959999,106141.95569824,3
2014,05,019,19249.926474239994,16041.605395199998,25131.848452479993,3,48124.81618559999,45451.215286399995,54808.81843359999,3,101997.87430447998,89431.95007823998,112291.2377664,3
2014,05,021,20854.087013759996,19249.926474239994,24329.768182719996,3,53472.01798399999,47857.45609567999,57482.4193328,3,102933.6346192,96249.6323712,112291.2377664,3
2014,05,023,20880.823022751996,19784.646654079996,24062.408092799997,3,45451.215286399995,41681.438018527995,50798.4170848,3,96249.6323712,84218.4283248,110954.4373168,3
2014,05,025,17913.126024639998,16041.605395199998,20052.006744,3,45451.215286399995,41708.17402751999,48124.81618559999,3,92773.95120224,84886.82854959999,106141.95569824,3
2014,05,027,16843.685664959998,14437.444855679998,20185.68678896,3,50143.384864495994,41307.13389264,56680.33906303999,3,108147.15637263998,89565.63012319998,117638.43956479998,3
2014,05,029,26736.008991999995,21388.8071936,29409.60989119999,3,50825.15309379199,47595.4432075584,58819.21978239999,3,100260.03371999998,93576.031472,109617.63686719998,3
2014,05,031,20854.087013759996,19517.28656416,24222.824146751995,2,53204.657894079995,46788.015736,56145.6188832,2,101596.8341696,96249.6323712,107518.86016132798,2
2014,05,033,23260.327823039996,21121.447103679995,26067.6087672,3,54808.81843359999,49862.65677007999,62027.540861439986,3,102398.91443935996,96784.35255104,113628.038216,3
2014,05,035,20052.006744,17378.4058448,22992.967733119996,2,45451.215286399995,41574.49398255999,53070.97784912,2,86892.029224,82881.62787519999,98923.2332704,2
2014,05,037,16442.645530079997,13501.68454096,19811.382663071996,3,41574.49398255999,38232.49285856,47590.096005759995,3,84619.46845967998,79927.29888158398,91570.8307976,3
2014,05,039,16843.685664959998,14437.444855679998,20185.68678896,3,50143.384864495994,41307.13389264,56680.33906303999,3,108147.15637263998,89565.63012319998,117638.43956479998,3
2014,05,041,17913.126024639998,16041.605395199998,20052.006744,3,45451.215286399995,41708.17402751999,48124.81618559999,3,92773.95120224,84886.82854959999,106141.95569824,3
2014,05,043,17913.126024639998,16041.605395199998,20052.006744,3,45451.215286399995,41708.17402751999,48124.81618559999,3,92773.95120224,84886.82854959999,106141.95569824,3
2014,05,045,33139.283145584,27137.049126879996,36227.29218415999,2,69112.58324431998,61760.18077152,77935.46621167999,2,126996.04271199998,116568.99920511998,137690.4463088,2
2014,05,047,23394.007868,19517.28656416,27538.089261759997,3,53204.657894079995,48793.2164104,56145.6188832,3,93576.031472,85555.22877439999,104003.07497888,3
2014,05,049,20880.823022751996,19784.646654079996,24062.408092799997,3,45451.215286399995,41681.438018527995,50798.4170848,3,96249.6323712,84218.4283248,110954.4373168,3
2014,05,051,19249.926474239994,16041.605395199998,25131.848452479993,2,48124.81618559999,45451.215286399995,54808.81843359999,2,101997.87430447998,89431.95007823998,112291.2377664,2
2014,05,053,22458.24755327999,18447.846204479996,26468.648902079996,3,46788.015736,41440.8139376,52135.2175344,3,100527.39380991996,86223.62899919998,110419.71713695998,3
2014,05,055,20854.087013759996,19249.926474239994,24329.768182719996,3,53472.01798399999,47857.45609567999,57482.4193328,3,102933.6346192,96249.6323712,112291.2377664,3
2014,05,057,18715.2062944,16308.965485119996,24062.408092799997,3,46788.015736,40772.41371279999,53605.69802895999,3,93576.031472,82881.62787519999,111756.51758655996,3
2014,05,059,19249.926474239994,16041.605395199998,25131.848452479993,3,48124.81618559999,45451.215286399995,54808.81843359999,3,101997.87430447998,89431.95007823998,112291.2377664,3
2014,05,061,23394.007868,19517.28656416,27538.089261759997,3,53204.657894079995,48793.2164104,56145.6188832,3,93576.031472,85555.22877439999,104003.07497888,3
2014,05,063,20880.823022751996,19784.646654079996,24062.408092799997,3,45451.215286399995,41681.438018527995,50798.4170848,3,96249.6323712,84218.4283248,110954.4373168,3
2014,05,065,20880.823022751996,19784.646654079996,24062.408092799997,3,45451.215286399995,41681.438018527995,50798.4170848,3,96249.6323712,84218.4283248,110954.4373168,3
2014,05,067,19249.926474239994,16977.365709919995,21388.8071936,3,48124.81618559999,41975.534117439995,57482.4193328,3,104270.4350688,91570.8307976,114162.75839584,3
2014,05,069,22458.24755327999,18447.846204479996,26468.648902079996,2,46788.015736,41440.8139376,52135.2175344,2,100527.39380991996,86223.62899919998,110419.71713695998,2
2014,05,071,26736.008991999995,21388.8071936,29409.60989119999,3,50825.15309379199,47595.4432075584,58819.21978239999,3,100260.03371999998,93576.031472,109617.63686719998,3
2014,05,073,18715.2062944,16308.965485119996,24062.408092799997,3,46788.015736,40772.41371279999,53605.69802895999,3,93576.031472,82881.62787519999,111756.51758655996,3
2014,05,075,20854.087013759996,19249.926474239994,24329.768182719996,3,53472.01798399999,47857.45609567999,57482.4193328,3,102933.6346192,96249.6323712,112291.2377664,3
2014,05,077,16442.645530079997,13501.68454096,19811.382663071996,3,41574.49398255999,38232.49285856,47590.096005759995,3,84619.46845967998,79927.29888158398,91570.8307976,3
2014,05,079,17913.126024639998,16041.605395199998,20052.006744,3,45451.215286399995,41708.17402751999,48124.81618559999,3,92773.95120224,84886.82854959999,106141.95569824,3
2014,05,081,18715.2062944,16308.965485119996,24062.408092799997,3,46788.015736,40772.41371279999,53605.69802895999,3,93576.031472,82881.62787519999,111756.51758655996,3
2014,05,083,23394.007868,19517.28656416,27538.089261759997,3,53204.657894079995,48793.2164104,56145.6188832,3,93576.031472,85555.22877439999,104003.07497888,3
2014,05,085,33139.283145584,27137.049126879996,36227.29218415999,2,69112.58324431998,61760.18077152,77935.46621167999,2,126996.04271199998,116568.99920511998,137690.4463088,2
2014,05,087,23394.007868,20720.4069688,26468.648902079996,3,51065.777174719995,48124.81618559999,56412.97897311999,3,91838.19088752,81277.46733567998,97586.4328208,3
2014,05,089,23394.007868,20720.4069688,26468.648902079996,3,51065.777174719995,48124.81618559999,56412.97897311999,3,91838.19088752,81277.46733567998,97586.4328208,3
2014,05,091,18715.2062944,16308.965485119996,24062.408092799997,2,46788.015736,40772.41371279999,53605.69802895999,2,93576.031472,82881.62787519999,111756.51758655996,2
2014,05,093,20052.006744,17378.4058448,22992.967733119996,2,45451.215286399995,41574.49398255999,53070.97784912,2,86892.029224,82881.62787519999,98923.2332704,2
2014,05,095,16442.645530079997,13501.68454096,19811.382663071996,3,41574.49398255999,38232.49285856,47590.096005759995,3,84619.46845967998,79927.29888158398,91570.8307976,3
2014,05,097,19249.926474239994,16041.605395199998,25131.848452479993,3,48124.81618559999,45451.215286399995,54808.81843359999,3,101997.87430447998,89431.95007823998,112291.2377664,3
2014,05,099,18715.2062944,16308.965485119996,24062.408092799997,3,46788.015736,40772.41371279999,53605.69802895999,3,93576.031472,82881.62787519999,111756.51758655996,3
2014,05,101,23394.007868,20720.4069688,26468.648902079996,3,51065.777174719995,48124.81618559999,56412.97897311999,3,91838.19088752,81277.46733567998,97586.4328208,3
2014,05,103,16843.685664959998,14437.444855679998,20185.68678896,3,50143.384864495994,41307.13389264,56680.33906303999,3,108147.15637263998,89565.63012319998,117638.43956479998,3
2014,05,105,26736.008991999995,21388.8071936,29409.60989119999,3,50825.15309379199,47595.4432075584,58819.21978239999,3,100260.03371999998,93576.031472,109617.63686719998,3
2014,05,107,16442.645530079997,13501.68454096,19811.382663071996,3,41574.49398255999,38232.49285856,47590.096005759995,3,84619.46845967998,79927.29888158398,91570.8307976,3
2014,05,109,18715.2062944,16308.965485119996,24062.408092799997,3,46788.015736,40772.41371279999,53605.69802895999,3,93576.031472,82881.62787519999,111756.51758655996,3
2014,05,111,16442.645530079997,13501.68454096,19811.382663071996,3,41574.49398255999,38232.49285856,47590.096005759995,3,84619.46845967998,79927.29888158398,91570.8307976,3
2014,05,113,23394.007868,19517.28656416,27538.089261759997,3,53204.657894079995,48793.2164104,56145.6188832,3,93576.031472,85555.22877439999,104003.07497888,3
2014,05,115,26736.008991999995,21388.8071936,29409.60989119999,2,50825.15309379199,47595.4432075584,58819.21978239999,2,100260.03371999998,93576.031472,109617.63686719998,2
2014,05,117,19249.926474239994,16977.365709919995,21388.8071936,3,48124.81618559999,41975.534117439995,57482.4193328,3,104270.4350688,91570.8307976,114162.75839584,3
2014,05,119,26201.288812159997,23928.728047839995,28607.529621439993,1,61091.780546719994,55343.53861344,64834.8218056,1,124322.44181279997,120312.04046399998,130070.68374608,1
2014,05,121,20854.087013759996,19249.926474239994,24329.768182719996,3,53472.01798399999,47857.45609567999,57482.4193328,3,102933.6346192,96249.6323712,112291.2377664,3
2014,05,123,16442.645530079997,13501.68454096,19811.382663071996,3,41574.49398255999,38232.49285856,47590.096005759995,3,84619.46845967998,79927.29888158398,91570.8307976,3
2014,05,125,38767.2130384,32885.291060159994,44916.49510655999,1,70850.42382879999,61760.18077152,80208.026976,1,136219.96581423996,113628.038216,151459.49093967996,1
2014,05,127,23394.007868,19517.28656416,27538.089261759997,3,53204.657894079995,48793.2164104,56145.6188832,3,93576.031472,85555.22877439999,104003.07497888,3
