year,state,place,subgroup_type,subgroup,pctl_income_20,pctl_income_20_lb,pctl_income_20_ub,pctl_income_20_quality,pctl_income_50,pctl_income_50_lb,pctl_income_50_ub,pctl_income_50_quality,pctl_income_80,pctl_income_80_lb,pctl_income_80_ub,pctl_income_80_quality
2014,01,50000,gender,Female,15552.182797851394,14096.026852023422,17512.08588976,3,38696.4461254103,35994.14069214163,42377.1604096727,3,85287.86868447998,80156.92411692135,91075.1178205644,3
2014,01,50000,gender,Male,26485.72525604544,22324.567508319997,31648.432699398592,3,64166.42158079999,60156.02023199999,68176.82292959999,3,125926.60235232,117353.2666753364,133680.04496,3
2014,01,51000,all,All,23795.04800288,22250.18868956576,25747.5790312048,3,62437.76597699379,60022.34018703999,65434.62063935596,3,128310.00616242547,122999.41804148276,132610.60460032,3
2014,01,51000,gender,Female,17781.01486647763,16262.6176786304,20474.20154234471,3,49061.565623288065,45013.05570038323,52563.98611001753,3,102305.33840788798,97867.79646959392,111226.95475150336,3
2014,01,51000,gender,Male,34355.77155471999,30404.350527108098,37590.297713879685,3,81936.01794769037,78410.52837543834,85349.6812436231,3,150087.11209012012,145205.47372554854,158215.56786845287,3
2014,01,77256,all,All,19345.441817836287,17781.01486647763,20730.238995755524,2,50256.09602668794,46669.37158715955,53415.18364494189,2,106687.43900641658,99575.30302133568,112291.2377664,2
2014,01,77256,gender,Female,15537.311608856577,13656.002991281728,17069.666287214466,2,37269.53628469703,33955.955279094465,41460.47799151105,2,81538.94004997172,75652.22812850842,90898.74008489613,2
2014,01,77256,gender,Male,26458.927610467967,23394.007868,29185.888811340803,2,63585.38429478189,58597.74339388077,68176.82292959999,2,118466.35221456851,114964.8386656,129163.08453452095,2
2014,02,03000,all,All,47918.28719533363,43561.107822217215,51134.58952286362,2,104938.8352936,101578.17107920206,108904.1052941614,2,189612.05034942017,184641.52467929415,196305.2117256187,2
2014,02,03000,gender,Female,37317.86551996519,33687.371329919995,42377.1604096727,2,92362.12167957913,86100.12829412826,98739.13440838094,2,177794.4597968,166404.98133766706,188476.72626757988,2
2014,02,03000,gender,Male,58322.48465427507,51921.69724845735,65645.75681989247,2,115125.42049646175,109617.63686719998,120926.3941419072,2,199150.60604267137,192111.6637520573,207738.78986783995,2
2014,04,04720,all,All,33420.01124,29409.60989119999,37314.430192359934,2,69515.93709752384,65196.556072785985,78507.53629980308,2,126589.21171545512,120312.04046399998,138201.5933050368,2
2014,04,04720,gender,Female,33420.01124,27640.31866100736,34756.8116896,2,62190.71698726656,55833.71152778003,69100.7966525184,2,116970.03934,109732.3329167444,125763.44990758348,2
2014,04,04720,gender,Male,33168.382393208834,27165.565606793152,42289.419718796096,2,77420.32599428513,69515.93709752384,86892.029224,2,138201.5933050368,130324.63815174004,151058.45080479997,2
2014,04,07940,all,All,31782.870307254525,27165.565606793152,34635.79562984218,2,70629.9363219838,66840.02248,76839.8180450553,2,128527.48177368422,121648.84091359998,136086.28576928,2
2014,04,07940,gender,Female,27165.565606793152,22190.88746336,32615.30818744352,2,65740.16122554496,60690.74041183999,73122.98459312,2,122243.04177177524,111648.75166935704,133680.04496,2
2014,04,07940,gender,Male,35241.406292784384,28523.91066909261,40104.013488,2,77945.96645658593,69542.72601646585,87758.01174869837,2,136086.28576928,124322.44181279997,149257.72076943974,2
2014,04,12000,all,All,36131.64851938611,34550.3983262592,38046.952203385656,3,81495.36118118349,78871.22652639999,84219.65562672076,3,155068.8521536,152125.2975031673,159898.7077888373,3
2014,04,12000,gender,Female,28449.893747874365,27165.565606793152,30746.410340799994,3,67955.70220947202,64581.542267260476,71524.17125539838,3,137690.4463088,131291.51363978494,143825.6557327744,3
2014,04,12000,gender,Male,43561.107822217215,42134.242697722555,46119.6155112,3,95714.91219135998,90937.18405980455,99575.30302133568,3,170403.1002102007,166404.98133766706,175516.02349739673,3
2014,04,23620,all,All,25265.49596643072,22507.1957195008,29041.629040557054,3,65151.16105369133,61594.41815737549,68591.75090893664,3,130684.65920527,125659.2422624,137364.68803572835,3
2014,04,23620,gender,Female,22190.88746336,19893.155243354624,26119.760116350208,3,56899.78749574873,53912.66338586375,60985.81809882778,3,119255.21689039482,109532.83332346924,129992.52579573568,3
2014,04,23620,gender,Male,29766.93511033088,25131.848452479993,32717.985223453376,3,75392.15094148954,70629.9363219838,80208.026976,3,140412.5509653722,132673.52957283534,147940.2573734772,3
2014,04,27400,all,All,54329.79557439033,51210.34866919417,57046.48569898924,1,110954.4373168,108660.92678797664,114130.8505078354,1,200668.17781382307,195974.94591135997,206455.09307755763,1
2014,04,27400,gender,Female,44915.517824136965,40948.40308468942,48124.81618559999,1,96729.908704283,91570.8307976,100887.16311267686,1,173119.56742580188,162579.71156593692,181804.8611456,1
2014,04,27400,gender,Male,62479.86594818707,58322.48465427507,66840.02248,1,126178.59035258894,120373.3199361419,131291.51363978494,1,223326.14682080105,213452.36695382476,234713.9855831774,1
2014,04,27820,all,All,26334.968857119995,24047.34506762157,28088.49229120704,1,64109.34576726802,60310.532520209665,66438.98234511999,1,127145.46584063389,122243.04177177524,133680.04496,1
2014,04,27820,gender,Female,20854.087013759996,17913.126024639998,23795.04800288,1,50934.60073823968,46452.195596571066,55280.63732201472,1,108080.31635015998,103227.5465387788,115451.31646027794,1
2014,04,27820,gender,Male,34088.411464799996,31548.49061055999,38030.99046599283,1,73524.02472799999,69100.7966525184,81123.79960496628,1,146012.07690322175,138201.5933050368,153956.8427743562,1
2014,04,28380,all,All,46789.352536449594,43395.56813032672,53472.01798399999,2,96249.6323712,89831.03564827393,102820.17658400856,2,153403.76856859084,146691.91725396947,163089.65485119997,2
2014,04,28380,gender,Female,42777.6143872,34965.53877126464,47539.40590208902,2,80137.01611888403,69513.6233792,89831.03564827393,2,140364.04720799997,131751.4572078714,149721.6503552,2
2014,04,28380,gender,Male,56524.719494305216,46380.56184618842,67174.2225924,2,105033.21091182796,97586.4328208,113325.30651013018,2,168605.94383214493,155791.62709609946,180468.060696,2
2014,04,46000,all,All,31239.26515449555,29882.255731392062,32296.845267608773,2,69271.59125968436,68246.89322827621,70698.87008741357,2,135186.0983491702,131808.52433055997,138525.4448950902,2
2014,04,46000,gender,Female,26201.288812159997,24684.449667440644,27916.186182527104,2,60117.69308769101,58081.922342495745,62328.65074802643,2,123533.26923508033,119067.74044132352,128065.48307168,2
2014,04,46000,gender,Male,36347.55470431501,34228.425675071936,38767.2130384,2,76814.84810001586,74703.6358696862,78807.16404497305,2,145205.47372554854,142250.81854692262,148980.27106105653,2
2014,04,54050,all,All,38366.17290351999,35517.27381430412,40747.68059059174,2,77534.4260768,74703.6358696862,81495.36118118349,2,145111.67297028867,138732.84328519614,153403.76856859084,2
2014,04,54050,gender,Female,30746.410340799994,29409.60989119999,34135.25788125376,2,65369.54198543999,61121.520885887614,69406.49081847713,2,128389.54801292434,120713.08059887995,136646.57486109415,2
2014,04,54050,gender,Male,46520.65564607999,44114.414836799995,49595.29668015999,2,92870.9350358944,85977.7663228521,98923.2332704,2,158931.83230079233,153074.93697150052,167100.0562,2
2014,04,55000,all,All,27060.461200725567,26487.27356903443,27589.68116239104,2,64761.95117295411,63745.45408437607,65503.22203039999,2,134710.7935682432,133004.63682405223,136266.5031662211,2
2014,04,55000,gender,Female,22942.64650908877,22112.254928805887,23770.138383376,2,56616.32791008409,55280.63732201472,57215.7274608304,2,117638.43956479998,115451.31646027794,121341.53458691265,2
2014,04,55000,gender,Male,31786.366460158468,30783.43219890893,32597.61021679501,2,72602.73686277427,71125.40927346131,74093.24875712884,2,146493.688903339,144478.83191715632,149362.95453200352,2
2014,04,65000,all,All,34140.68238197971,32717.985223453376,36011.51315120128,3,78410.52837543834,75961.76972792037,81314.42413177037,3,161311.4509715435,157329.5186967307,165841.9119660442,3
2014,04,65000,gender,Female,28193.392866772672,25889.30882403712,30493.576918723073,3,68176.82292959999,65196.556072785985,70983.679480629,3,142250.81854692262,135040.50283976807,150723.40995802672,3
2014,04,65000,gender,Male,40747.68059059174,38030.99046599283,43243.78450446701,3,88496.18976351999,85555.22877439999,92206.03682594304,3,175214.4922838661,169782.44767386423,181326.39733456864,3
2014,04,71510,all,All,41460.47799151105,38696.4461254103,44224.509857611774,1,79186.04101135481,75588.04462218238,82853.70624348293,1,136086.28576928,129474.19237874598,142900.71530995323,1
2014,04,71510,gender,Female,36401.51064691187,33004.98017156525,39970.33344303999,1,70482.81258556877,67913.2461973849,78871.22652639999,1,124959.73189637414,116089.33837623092,134615.80527472,1
2014,04,71510,gender,Male,47126.475484472394,42106.0256528912,51963.53125014868,1,83668.44615302343,78774.90818387097,89431.95007823998,1,143729.65703723827,135825.15675557384,153732.05170399998,1
2014,04,73000,all,All,25399.2085424,23898.34268663072,27211.667133392893,3,64433.78167071998,60985.81809882778,67233.40584663718,3,126602.49961068372,121972.97193627393,133153.10417201408,3
2014,04,73000,gender,Female,20453.046878879995,17860.161066198525,23523.69280807885,3,56145.6188832,52931.74590091943,60985.81809882778,3,113231.3060126174,107452.1574159954,120913.06078412916,3
2014,04,73000,gender,Male,30202.38589991885,27671.76930672,33684.820522312955,3,69114.18827977663,65740.16122554496,73256.66463808,3,140330.04240215698,131291.51363978494,147046.76310910433,3
2014,04,77000,all,All,23361.665176676284,22458.24755327999,24312.640284205503,2,56048.928165339654,55193.630751557765,57482.4193328,2,113628.038216,111808.00105049345,115451.31646027794,2
2014,04,77000,gender,Female,19348.22306270515,18471.890080237437,20373.84029529587,2,47539.40590208902,45804.369428304264,49032.65052318124,2,99575.30302133568,96741.11531352576,102646.16986710734,2
2014,04,77000,gender,Male,28604.84251235072,27165.565606793152,30404.350527108098,2,65342.99747194419,63889.71385515981,67640.77580140742,2,125251.34225234894,121755.33586919226,129406.35734749184,2
2014,04,85540,all,All,25556.686985234945,24448.87548219424,27003.36908192,2,55280.63732201472,52709.58161941965,57353.66122159027,2,105862.15263911305,102265.2343944,109746.80145429862,2
2014,04,85540,gender,Female,19015.495232996414,17378.4058448,20730.238995755524,2,43824.1002025904,42105.896739156095,47030.05576821305,2,95735.1005393552,90768.75052783998,102269.17904572724,2
2014,04,85540,gender,Male,30404.350527108098,28874.889711359996,32484.25092528,2,61712.45990721996,57906.73542735558,66011.29598232647,2,112291.2377664,108904.1052941614,117471.35430928128,2
2014,05,23290,all,All,24183.152079846142,22617.375320936702,25807.220544493695,2,56131.74699935263,54329.79557439033,58952.82392167168,2,122243.04177177524,116163.84468499148,130739.08397087998,2
2014,05,23290,gender,Female,20373.84029529587,17779.445979679997,22665.3291345712,2,47796.68537326144,44738.021463184894,51921.69724845735,2,98152.60586280936,92606.54365244128,108350.316983694,2
2014,05,23290,gender,Male,28607.529621439993,25807.220544493695,32083.210790399997,2,65434.62063935596,61712.45990721996,69698.84110644225,2,140849.6300910505,135437.56143893604,148384.8499056,2
2014,05,24550,all,All,22324.567508319997,20730.238995755524,23898.34268663072,2,52516.60545591398,50397.37694991999,54808.81843359999,2,99491.76370765633,95566.66960297812,102269.17904572724,2
2014,05,24550,gender,Female,19348.22306270515,16866.75453175328,20592.30523499565,2,43600.605913179395,40769.47002498586,46181.06083978956,2,86204.10942326936,78774.90818387097,92747.9764294702,2
2014,05,24550,gender,Male,28460.582741566977,26032.388424420224,30968.13039771405,2,62479.86594818707,58044.66918811546,65342.99747194419,2,108904.1052941614,102683.94138601984,120229.83303930367,2
2014,05,35710,all,All,21199.50761211853,20373.84029529587,22190.836134888963,2,50798.36554025094,48497.99775570535,52999.436899605505,2,101578.17107920206,96741.11531352576,105607.2355184,2
2014,05,35710,gender,Female,16999.331641609857,15617.315708559488,18242.074651174527,2,40237.693532959995,36494.65227407999,42842.49392456141,2,84218.4283248,79775.65324341043,92463.1670362548,2
2014,05,35710,gender,Male,28523.91066909261,26136.39754560666,31010.47867171162,2,60985.81809882778,57326.32668179648,63838.21101048653,2,114711.89680682548,108660.92678797664,120771.33099129684,2
2014,05,41000,all,All,26736.008991999995,25670.98534650496,28449.893747874365,1,62190.71698726656,60443.01617433587,64166.42158079999,1,130338.04383599998,124381.43397453312,135825.15675557384,1
2014,05,41000,gender,Female,22112.254928805887,20177.16478999021,24176.405086216764,1,51885.57584576889,48124.81618559999,54767.09156551001,1,104548.26165966336,100917.72409493914,113089.57621978509,1
2014,05,41000,gender,Male,34550.3983262592,31786.366460158468,37028.01023977933,1,75506.63261910631,70751.4794888169,80809.58717831998,1,155200.92494664664,145205.47372554854,168881.8113536646,1
2014,05,66080,all,All,24876.286794906624,23471.803500582977,26736.008991999995,3,58044.66918811546,55477.0903372224,60577.91573312863,3,124322.44181279997,118853.37024233166,131555.56078444596,3
2014,05,66080,gender,Female,21337.75776279347,18715.2062944,22803.26289533107,3,48490.38100961824,46021.66623566759,52516.60545591398,3,100611.29559115712,93977.08344742504,110356.05317232745,3
2014,05,66080,gender,Male,29887.438789459327,27008.63486340096,33397.472675055105,3,66840.02248,63889.71385515981,72167.2860731863,3,142347.6411041879,136819.57737198644,149272.37218057964,3
2014,06,00562,all,All,40104.013488,37430.4125888,42842.49392456141,2,93286.07548089985,85822.58886431999,98676.20545234144,2,175791.8910189165,168424.1026115648,186848.0184833194,2
2014,06,00562,gender,Female,33859.39035973401,28261.690165789696,38696.4461254103,2,86238.06205488813,80221.39498049598,95418.06415995392,2,165841.9119660442,154785.7845016412,178329.17997663995,2
2014,06,00562,gender,Male,46435.4675179472,41460.47799151105,50581.51531709831,2,97295.5286820169,91236.6306852,104270.4350688,2,190156.28796916013,176572.8373461656,207440.32371831508,2
2014,06,00884,all,All,32083.210790399997,27844.070318344893,34756.8116896,2,80208.026976,74703.6358696862,86892.029224,2,161695.86416689306,150639.73670249013,173193.91533081792,2
2014,06,00884,gender,Female,27939.129396639994,24062.408092799997,33286.331195039995,2,71998.96649785101,64166.42158079999,82645.08846150234,2,142616.8820670711,135825.15675557384,165841.9119660442,2
2014,06,00884,gender,Male,35314.300341393915,30153.390488173565,43847.054746879985,2,87472.34658314029,79465.91615039617,93576.031472,2,172751.991631296,160416.053952,187401.09268908473,2
2014,06,02000,all,All,33553.69128495999,31924.300220918336,36672.64540369337,3,81143.78729071999,77400.74603184,84302.97191607246,3,161218.13422175997,154840.65198857026,167065.75754926537,3
2014,06,02000,gender,Female,27939.129396639994,24992.48063495322,30906.826394751995,3,68711.54310943998,63838.21101048653,74352.99286320014,3,142616.8820670711,133652.0717837339,152125.2975031673,3
2014,06,02000,gender,Male,40747.68059059174,38767.2130384,46988.541723712515,3,95497.03314123528,88965.5912042325,101062.11398975998,3,173784.058448,167100.0562,180468.060696,3
2014,06,02252,all,All,32597.61021679501,28340.16953151999,37430.4125888,1,81676.87381073157,74860.8251776,90234.030348,1,164426.45530079998,149408.60737856838,173784.058448,1
2014,06,02252,gender,Female,28658.810227885373,25666.568632319995,34826.26584777894,1,72693.77024590419,64395.17255520518,81495.36118118349,1,144282.73124300357,133145.32478015998,165841.9119660442,1
2014,06,02252,gender,Male,41440.8139376,33955.955279094465,47539.40590208902,1,92179.92706936922,82881.62787519999,102933.6346192,1,180735.42078591997,164597.82979375368,198305.02270376091,1
2014,06,02364,all,All,25666.568632319995,22725.607643199997,27270.729171839994,2,59979.75932693113,55688.140636689786,64166.42158079999,2,120884.6967094758,112825.95794624,129803.32365615998,2
2014,06,02364,gender,Female,20854.087013759996,17386.015413915455,24597.128272639995,2,48354.1458116295,41460.47799151105,54675.13838863999,2,109475.66669751712,98789.55322544,121160.7476189264,2
2014,06,02364,gender,Male,32083.210790399997,28072.8094416,38420.57860389056,2,67913.2461973849,63567.076253705025,74703.6358696862,2,136353.64585919998,120312.04046399998,150766.95244086784,2
2014,06,03526,all,All,27916.186182527104,26736.008991999995,29882.255731392062,2,69272.99929827199,67442.91319794829,72693.77024590419,2,136219.96581423996,131429.44740054483,141665.90695954187,2
2014,06,03526,gender,Female,23226.76561788352,21455.647216079997,25807.220544493695,2,55860.49478229651,52516.60545591398,59626.94062559942,2,119643.64023919996,113601.17403164992,129134.92343135996,2
2014,06,03526,gender,Male,34756.8116896,31013.770430719993,39301.93321824,2,82920.9559830221,80208.026976,86928.7414303813,2,147048.04945599998,138541.8468801727,156167.80043469157,2
2014,06,04982,all,All,29338.650578633085,25670.98534650496,32597.61021679501,2,61361.7752599815,58404.83076128871,64109.34576726802,2,115180.18170349643,109746.80145429862,122723.550519963,2
2014,06,04982,gender,Female,23090.53041989478,20052.006744,27640.31866100736,2,55280.63732201472,51410.45704438336,60156.02023199999,2,104585.89160107826,96249.6323712,112959.63799119998,2
2014,06,04982,gender,Male,34550.3983262592,31648.432699398592,39168.25317327999,2,69513.6233792,64166.42158079999,75383.47622043392,2,126996.04271199998,122243.04177177524,135690.25719678105,2
2014,06,06000,all,All,23394.007868,20373.84029529587,26811.376933722306,1,90384.10985403924,84084.74827983999,98923.2332704,1,204953.4985364599,194231.3231560585,218678.86299905676,1
2014,06,06000,gender,Female,20586.726923839997,16298.805108397504,25127.380193745983,1,75555.96141139198,66840.02248,86892.029224,1,179154.6279119717,162990.72236236697,197766.2121869625,1
2014,06,06000,gender,Male,29022.33459405773,20730.238995755524,35826.252049279996,1,113878.38071589547,100058.2213853918,129305.90184005402,1,237694.35823205317,214605.16345135437,257054.96354736845,1
2014,06,08786,all,All,37867.504398125246,34135.25788125376,40747.68059059174,3,96741.11531352576,91704.51084255998,101054.46156693887,3,176967.67589218996,169932.03926381268,185414.22235952,3
2014,06,08786,gender,Female,29022.33459405773,24951.07581987821,32892.51487168908,3,81401.00628921184,73524.02472799999,87063.64098917409,3,158931.83230079233,144382.5970841408,168169.49655967997,3
2014,06,08786,gender,Male,48124.81618559999,44224.509857611774,51410.45704438336,3,108571.27883345498,101869.20147647936,115451.31646027794,3,193415.24760732203,182426.1031626486,207133.59778910936,3
2014,06,08954,all,All,35932.41425930957,30542.28428786797,40476.54583381024,1,87067.00378217318,80208.026976,95077.47616498209,1,167867.14106684612,156198.9970508697,184083.98661721867,1
2014,06,08954,gender,Female,29409.60989119999,25263.61539173472,34965.53877126464,1,74075.78617895456,67508.42270479999,86892.029224,1,152021.75263554047,140025.5329376091,173784.058448,1
2014,06,08954,gender,Male,41534.389969072,36129.04025093439,48370.55765676288,1,96435.82122728151,91003.77661727968,108488.2507444539,1,183141.6615952,171369.97569824563,200392.3102923034,1
2014,06,11194,all,All,42777.6143872,34756.8116896,48897.75096438848,1,108660.92678797664,106275.6357432,117638.43956479998,1,213353.35175615997,201723.18784463996,230796.66081941145,1
2014,06,11194,gender,Female,33277.45056754272,27165.565606793152,40747.68059059174,1,94779.15187664,81544.82742559999,106415.22684487831,1,197846.46654079997,179662.07129654786,217898.4732848,1
2014,06,11194,gender,Male,56145.6188832,46253.29555615999,65196.556072785985,1,124381.43397453312,113226.99808111998,138201.5933050368,1,235464.03119254395,208927.3612292944,258204.43372533785,1
2014,06,11530,all,All,41708.17402751999,37590.297713879685,45451.215286399995,1,91766.1257870896,82920.9559830221,97051.71264096,1,156198.9970508697,149721.6503552,164459.8960329938,1
2014,06,11530,gender,Female,38633.53299343999,29713.34256058291,43735.50547197216,1,81495.36118118349,73524.02472799999,93561.9430024196,1,143296.72241781882,133680.04496,154025.91207902975,1
2014,06,11530,gender,Male,46226.559547168,38954.36510134399,51600.49735455999,1,100887.16311267686,92595.06751437466,109179.25871097908,1,169238.93691935996,159079.2535024,187494.35905159588,1
2014,06,13014,all,All,21732.185357595325,19559.10038575539,24720.010238975745,1,59355.805868817915,56145.6188832,64954.748853367295,1,137690.4463088,129034.7670832725,146828.15245195822,1
2014,06,13014,gender,Female,19559.10038575539,16308.965485119996,23770.138383376,1,56814.01910799999,50527.23078346944,62027.540861439986,1,137372.65157775176,121114.12073375998,151883.81887478064,1
2014,06,13014,gender,Male,25670.98534650496,20052.006744,31786.366460158468,1,66572.66239007999,56176.98458241408,75247.24102244517,1,139583.60923808717,125659.2422624,154232.7102958759,1
2014,06,13210,all,All,51600.49735455999,47679.5496902377,56145.6188832,2,104722.126799067,99404.48143225598,109870.26667750426,2,188230.0344163698,180647.87253306393,195172.8656416,2
2014,06,13210,gender,Female,42151.48595803623,38845.73037553331,47723.77605071999,2,89565.63012319998,82079.54760543999,96435.82122728151,2,171110.45754879998,156720.8746404569,188230.0344163698,2
2014,06,13210,gender,Male,63974.44620847526,59763.17582358816,69100.7966525184,2,120341.0915567168,113226.99808111998,127676.42202097306,2,198181.35263196792,190718.1987609508,210530.128264456,2
2014,06,13214,all,All,53605.69802895999,48217.910613640764,59011.54467616039,2,107302.58172567718,102398.91443935996,115260.39664894584,2,191437.32914471827,183364.56265766284,196946.67764146143,2
2014,06,13214,gender,Female,45230.085732260355,39389.33552829228,48490.38100961824,2,92573.4311348,82920.9559830221,99404.48143225598,2,175894.33263461382,160139.1326789753,191162.46429279997,2
2014,06,13214,gender,Male,66336.76478641767,60797.684447807995,71518.8240536,2,124381.43397453312,116702.67925007998,130393.11214557195,2,204009.53770974025,193482.23062705153,217320.5179367573,2
2014,06,13392,all,All,33141.21536955398,31239.26515449555,35103.47253202451,1,83124.84100026445,77534.4260768,88496.18976351999,1,162554.93467135995,154133.09183887998,170154.01594319742,1
2014,06,13392,gender,Female,25807.220544493695,23394.007868,28469.26038829242,1,65196.556072785985,59888.660142079985,70583.06373887998,1,139900.1919424722,127145.46584063389,149408.60737856838,1
2014,06,13392,gender,Male,43948.64233609204,41440.8139376,48124.81618559999,1,100260.03371999998,93977.07160687998,106944.03596799998,1,176457.65934719998,169712.09224367552,188797.94290686067,1
2014,06,13588,all,All,33420.01124,31661.32714042144,35586.77073737139,1,71410.21866667674,69100.7966525184,75261.86531247999,1,134284.25438219545,128867.56334143996,140849.6300910505,1
2014,06,13588,gender,Female,24975.640686244868,22992.967733119996,27596.81537577888,1,62190.71698726656,59426.68512116583,65196.556072785985,1,120521.0240581079,113414.46668642676,128025.19676921004,1
2014,06,13588,gender,Male,42105.896739156095,38407.42405000793,45519.560035088834,1,81495.36118118349,76010.87631777023,86375.995815648,1,143956.9752911136,137697.9176781282,156095.75068110286,1
2014,06,14218,all,All,38767.2130384,34965.53877126464,42777.6143872,1,87067.00378217318,82038.96633394246,92292.703040384,1,160451.78199460256,153063.6514792,172770.27255524468,1
2014,06,14218,gender,Female,34674.94045976083,28072.8094416,40104.013488,1,75736.08496816947,69647.30342416,84218.4283248,1,146493.688903339,133680.04496,157742.45305279997,1
2014,06,14218,gender,Male,46044.82564180084,39111.58657041574,51466.817309599995,1,96249.6323712,91249.998689696,110561.27464402944,1,179946.70852065596,165841.9119660442,197846.46654079997,1
2014,06,15044,all,All,24062.408092799997,21461.050600813825,25982.43520643725,2,56145.6188832,53472.01798399999,60156.02023199999,2,109203.19630153966,103254.25932269816,115260.39664894584,2
2014,06,15044,gender,Female,20039.231029230337,16298.805108397504,22941.196656090942,2,50527.23078346944,43980.73479183999,55142.70356125485,2,105032.41132507198,94912.8319216,115260.39664894584,2
2014,06,15044,gender,Male,29160.2683548176,25291.427239912064,32885.291060159994,2,66336.76478641767,60985.28568789888,72320.90432335998,2,113188.71191209611,103869.39493391998,119599.2838806156,2
2014,06,16000,all,All,42777.6143872,40104.013488,45606.52579066215,3,101598.06671969786,98814.13921310133,105264.74184789024,3,191162.46429279997,187152.062944,198305.02270376091,3
2014,06,16000,gender,Female,36208.28178082932,33168.382393208834,39932.94068105126,3,91303.47070767998,86251.31406525848,95307.21154575668,3,174134.00756434636,168436.8566496,181319.9547511179,3
2014,06,16000,gender,Male,49370.23507349965,45637.45568703059,53739.378073919994,3,114092.97139797849,107968.4063721106,120373.3199361419,3,207302.3899575552,197846.46654079997,217501.23969557983,3
2014,06,16350,all,All,38558.51236465043,35517.27381430412,40747.68059059174,2,93576.031472,88287.08649268077,99152.51135188046,2,165979.84572680405,160416.053952,172751.991631296,2
2014,06,16350,gender,Female,32350.570880319996,28072.8094416,37487.385313233855,2,80208.026976,73524.02472799999,89101.82640222124,2,162312.21765081523,154840.65198857026,170460.95238541602,2
2014,06,16350,gender,Male,41834.89089610969,38834.37988617017,47322.73591583999,2,99229.27965810677,94535.20665141908,105607.2355184,2,171110.45754879998,162990.72236236697,180768.21970807848,2
2014,06,16532,all,All,40747.68059059174,37314.430192359934,44822.71577749011,2,95077.47616498209,89565.63012319998,103651.1949787776,2,184914.26750722955,176572.8373461656,193862.80120099196,2
2014,06,16532,gender,Female,33306.316153968706,27805.449351679996,35314.300341393915,2,82920.9559830221,77420.32599428513,94252.9509689448,2,169506.29700927998,157015.07259960615,188118.10255611295,2
2014,06,16532,gender,Male,48370.55765676288,41712.01209008064,54329.79557439033,2,107302.58172567718,96741.11531352576,117371.07947488,2,195046.06306559895,183141.6615952,207302.3899575552,2
2014,06,17918,all,All,33030.44863244896,31295.28806492704,35794.4804985497,2,86892.029224,83015.30792015998,89555.16812675417,2,170700.71229479698,167855.31797774433,177671.11848704558,2
2014,06,17918,gender,Female,28193.392866772672,26534.170249476738,30442.209692831555,2,74976.1062656637,69100.7966525184,81495.36118118349,2,152803.80221471903,145205.47372554854,162822.29476127998,2
