year,state,county,poverty_exposure,poverty_exposure_quality
2018,13,223,0,1
2018,13,225,0.138884279773496,1
2018,13,227,0,1
2018,13,229,0,1
2018,13,231,0,1
2018,13,233,0,1
2018,13,235,0,1
2018,13,237,0,1
2018,13,239,0,1
2018,13,241,0,1
2018,13,243,0,1
2018,13,245,0.1555184509076787,1
2018,13,247,0,1
2018,13,249,0,1
2018,13,251,0,1
2018,13,253,0,1
2018,13,255,0.13811288458996238,1
2018,13,257,0,1
2018,13,259,0.7951550855721661,1
2018,13,261,0.10432223541145999,1
2018,13,263,0,1
2018,13,265,0,1
2018,13,267,0,1
2018,13,269,0,1
2018,13,271,0,1
2018,13,273,0.4338085244235624,1
2018,13,275,0,1
2018,13,277,0,1
2018,13,279,0,1
2018,13,281,0,1
2018,13,283,0,1
2018,13,285,0.12075341503264546,1
2018,13,287,0,1
2018,13,289,0,1
2018,13,291,0,1
2018,13,293,0,1
2018,13,295,0,1
2018,13,297,0,1
2018,13,299,0.098907865306509,1
2018,13,301,0,1
2018,13,303,0,1
2018,13,305,0,1
2018,13,307,0,1
2018,13,309,0,1
2018,13,311,0,1
2018,13,313,0,1
2018,13,315,0,1
2018,13,317,0,1
2018,13,319,0,1
2018,13,321,0,1
2018,15,001,0.09321120197025237,1
2018,15,003,0.052748420805584846,2
2018,15,005,0,1
2018,15,007,0,1
2018,15,009,0,1
2018,16,001,0,1
2018,16,003,0,1
2018,16,005,0.08884002199010445,1
2018,16,007,0,1
2018,16,009,0,1
2018,16,011,0,1
2018,16,013,0,1
2018,16,015,0,1
2018,16,017,0,1
2018,16,019,0,1
2018,16,021,0,1
2018,16,023,0,1
2018,16,025,0,1
2018,16,027,0,1
2018,16,029,0,1
2018,16,031,0,1
2018,16,033,0,1
2018,16,035,0,1
2018,16,037,0,1
2018,16,039,0,1
2018,16,041,0,1
2018,16,043,0,1
2018,16,045,0,1
2018,16,047,0,1
2018,16,049,0,1
2018,16,051,0,1
2018,16,053,0,1
2018,16,055,0,1
2018,16,057,0,1
2018,16,059,0,1
2018,16,061,0,1
2018,16,063,0,1
2018,16,065,0.6598988989858133,1
2018,16,067,0,1
2018,16,069,0,1
2018,16,071,0,1
2018,16,073,0,1
2018,16,075,0,1
2018,16,077,0,1
2018,16,079,0,1
2018,16,081,0,1
2018,16,083,0,1
2018,16,085,0,1
2018,16,087,0,1
2018,17,001,0.0672396604636644,1
2018,17,003,0.31938890758892546,1
2018,17,005,0,1
2018,17,007,0,1
2018,17,009,0,1
2018,17,011,0,1
2018,17,013,0,1
2018,17,015,0,1
2018,17,017,0,1
2018,17,019,0.543698825383615,1
2018,17,021,0,1
2018,17,023,0,1
2018,17,025,0,1
2018,17,027,0,1
2018,17,029,0.46511951553684006,1
2018,17,031,0.11480224381358486,1
2018,17,033,0,1
2018,17,035,0,1
2018,17,037,0.5451797243064037,1
2018,17,039,0,1
2018,17,041,0,1
2018,17,043,0,1
2018,17,045,0,1
2018,17,047,0,1
2018,17,049,0,1
2018,17,051,0,1
2018,17,053,0,1
2018,17,055,0.13204984501020484,1
2018,17,057,0,1
2018,17,059,0,1
2018,17,061,0,1
2018,17,063,0,1
2018,17,065,0,1
2018,17,067,0,1
2018,17,069,0,1
2018,17,071,0,1
2018,17,073,0,1
2018,17,075,0,1
2018,17,077,0.6302351485340674,1
2018,17,079,0,1
2018,17,081,0.10727804375734008,1
2018,17,083,0,1
2018,17,085,0,1
2018,17,087,NA,NA
2018,17,089,0,1
2018,17,091,0.10769830166378008,1
2018,17,093,0,1
2018,17,095,0,1
2018,17,097,0.07882805277096071,2
2018,17,099,0,1
2018,17,101,0,1
2018,17,103,0,1
2018,17,105,0,1
2018,17,107,0,1
2018,17,109,0.681255060728745,1
2018,17,111,0,1
2018,17,113,0.2585027964046147,1
2018,17,115,0.23651638626007712,1
2018,17,117,0,1
2018,17,119,0,1
2018,17,121,0,1
2018,17,123,0,1
2018,17,125,0,1
2018,17,127,0,1
2018,17,129,0,1
2018,17,131,0,1
2018,17,133,0,1
2018,17,135,0,1
2018,17,137,0,1
2018,17,139,0,1
2018,17,141,0,1
2018,17,143,0.25224424443573884,1
2018,17,145,0,1
2018,17,147,0,1
2018,17,149,0,1
2018,17,151,0,1
2018,17,153,0,1
2018,17,155,0,1
2018,17,157,0,1
2018,17,159,0,1
2018,17,161,0.07129330672954834,1
2018,17,163,0.2804573706512962,1
2018,17,165,0,1
2018,17,167,0.2500639052668325,1
2018,17,169,0.6550285242535537,1
2018,17,171,0,1
2018,17,173,0,1
2018,17,175,0,1
2018,17,177,0,1
2018,17,179,0,1
2018,17,181,0,1
2018,17,183,0.21666205094661736,1
2018,17,185,0,1
2018,17,187,0,1
2018,17,189,0,1
2018,17,191,0,1
2018,17,193,0,1
2018,17,195,0,1
2018,17,197,0,1
2018,17,199,0,1
2018,17,201,0.20396753418621238,1
2018,17,203,0,1
2018,18,001,0,1
2018,18,003,0.26876970430762703,1
2018,18,005,0,1
2018,18,007,0,1
2018,18,009,0,1
2018,18,011,0,1
2018,18,013,0,1
2018,18,015,0,1
2018,18,017,0,1
2018,18,019,0,1
2018,18,021,0,1
2018,18,023,0,1
2018,18,025,0,1
2018,18,027,0,1
2018,18,029,0,1
2018,18,031,0,1
2018,18,033,0,1
2018,18,035,0.5924692566893452,1
2018,18,037,0,1
2018,18,039,0,1
2018,18,041,0,1
2018,18,043,0,1
2018,18,045,0,1
2018,18,047,0,1
2018,18,049,0,1
2018,18,051,0,1
2018,18,053,0.1261823470612253,1
2018,18,055,0,1
2018,18,057,0,1
2018,18,059,0,1
2018,18,061,0,1
2018,18,063,0,1
2018,18,065,0,1
2018,18,067,0.10793613787606016,1
2018,18,069,0,1
2018,18,071,0,1
2018,18,073,0,1
2018,18,075,0,1
2018,18,077,0,1
2018,18,079,0,1
2018,18,081,0,1
2018,18,083,0.2512117777900729,1
2018,18,085,0,1
2018,18,087,0,1
2018,18,089,0.15563969588728807,1
2018,18,091,0,1
2018,18,093,0,1
2018,18,095,0.0946381256717214,1
2018,18,097,0.14810270424999264,1
2018,18,099,0,1
2018,18,101,0,1
2018,18,103,0,1
2018,18,105,0.6915032716364953,1
2018,18,107,0,1
2018,18,109,0,1
2018,18,111,0,1
2018,18,113,0,1
2018,18,115,0,1
2018,18,117,0,1
2018,18,119,0,1
2018,18,121,0,1
2018,18,123,0,1
2018,18,125,0,1
2018,18,127,0,1
2018,18,129,0,1
2018,18,131,0,1
2018,18,133,0,1
2018,18,135,0,1
2018,18,137,0,1
2018,18,139,0,1
2018,18,141,0.2054977823872244,1
2018,18,143,0,1
2018,18,145,0,1
2018,18,147,0,1
2018,18,149,0,1
2018,18,151,0,1
2018,18,153,0,1
2018,18,155,0,1
2018,18,157,0.4089772102593581,2
2018,18,159,0,1
2018,18,161,0,1
2018,18,163,0.1399721090367505,1
2018,18,165,0,1
2018,18,167,0.29789397402506057,1
2018,18,169,0,1
2018,18,171,0,1
2018,18,173,0,1
2018,18,175,0,1
2018,18,177,0,1
2018,18,179,0,1
2018,18,181,0,1
2018,18,183,0,1
2018,19,001,0,1
2018,19,003,0,1
2018,19,005,0,1
2018,19,007,0,1
2018,19,009,0,1
2018,19,011,0,1
2018,19,013,0.2181506044703742,1
2018,19,015,0,1
2018,19,017,0,1
2018,19,019,0,1
2018,19,021,0,1
2018,19,023,0,1
2018,19,025,0,1
2018,19,027,0,1
2018,19,029,0,1
2018,19,031,0,1
2018,19,033,0,1
2018,19,035,0,1
2018,19,037,0,1
2018,19,039,0,1
2018,19,041,0,1
2018,19,043,0,1
2018,19,045,0,1
2018,19,047,0,1
2018,19,049,0,1
2018,19,051,0,1
2018,19,053,0,1
2018,19,055,0,1
2018,19,057,0,1
2018,19,059,0,1
2018,19,061,0,1
2018,19,063,0,1
2018,19,065,0,1
2018,19,067,0,1
2018,19,069,0,1
2018,19,071,0,1
2018,19,073,0,1
2018,19,075,0,1
2018,19,077,0,1
2018,19,079,0,1
2018,19,081,0,1
2018,19,083,0,1
2018,19,085,0,1
2018,19,087,0,1
2018,19,089,0,1
2018,19,091,0,1
2018,19,093,0,1
2018,19,095,0,1
2018,19,097,0,1
2018,19,099,0,1
2018,19,101,0,1
2018,19,103,0.4010645727473076,1
2018,19,105,0,1
2018,19,107,0,1
2018,19,109,0,1
2018,19,111,0.1721752486366317,1
2018,19,113,0,1
2018,19,115,0,1
2018,19,117,0,1
2018,19,119,0,1
2018,19,121,0,1
2018,19,123,0,1
2018,19,125,0,1
2018,19,127,0,1
2018,19,129,0,1
2018,19,131,0,1
2018,19,133,0,1
2018,19,135,0,1
2018,19,137,0,1
2018,19,139,0,1
2018,19,141,0,1
2018,19,143,0,1
2018,19,145,0,1
2018,19,147,0,1
2018,19,149,0,1
2018,19,151,0,1
2018,19,153,0,1
2018,19,155,0,1
2018,19,157,0,1
2018,19,159,0,1
2018,19,161,0,1
2018,19,163,0,1
2018,19,165,0,1
2018,19,167,0,1
2018,19,169,0.9639612385504911,1
2018,19,171,0,1
2018,19,173,0,1
2018,19,175,0,1
2018,19,177,0,1
2018,19,179,0,1
2018,19,181,0,1
2018,19,183,0,1
2018,19,185,0,1
2018,19,187,0,1
2018,19,189,0,1
2018,19,191,0,1
2018,19,193,0.12452731972156181,1
2018,19,195,0,1
2018,19,197,0,1
2018,20,001,0,1
2018,20,003,0,1
2018,20,005,0,1
2018,20,007,0,1
2018,20,009,0,1
2018,20,011,0,1
2018,20,013,0,1
2018,20,015,0,1
2018,20,017,0,1
2018,20,019,0,1
2018,20,021,0,1
2018,20,023,0,1
2018,20,025,0,1
2018,20,027,0,1
2018,20,029,0,1
2018,20,031,0,1
2018,20,033,0,1
2018,20,035,0,1
2018,20,037,0,1
2018,20,039,0,1
2018,20,041,0,1
2018,20,043,0,1
2018,20,045,0.2754939988534757,1
2018,20,047,0,1
2018,20,049,0,1
2018,20,051,0,1
2018,20,053,0,1
2018,20,055,0,1
2018,20,057,0,1
2018,20,059,0,1
2018,20,061,0,1
2018,20,063,0,1
2018,20,065,0,1
2018,20,067,0,1
2018,20,069,0,1
2018,20,071,0,1
2018,20,073,0,1
2018,20,075,0,1
2018,20,077,0,1
2018,20,079,0,1
2018,20,081,0,1
2018,20,083,0,1
2018,20,085,0,1
2018,20,087,0,1
2018,20,089,0,1
2018,20,091,0,1
2018,20,093,0,1
2018,20,095,0,1
2018,20,097,0,1
2018,20,099,0,1
2018,20,101,0,1
2018,20,103,0,1
2018,20,105,0,1
2018,20,107,0,1
2018,20,109,0,1
2018,20,111,0,1
2018,20,113,0,1
2018,20,115,0,1
2018,20,117,0,1
2018,20,119,0,1
2018,20,121,0,1
2018,20,123,0,1
2018,20,125,0,1
2018,20,127,0,1
2018,20,129,0,1
2018,20,131,0,1
2018,20,133,0,1
2018,20,135,0,1
2018,20,137,0,1
2018,20,139,0,1
2018,20,141,0,1
2018,20,143,0,1
2018,20,145,0,1
2018,20,147,0,1
2018,20,149,0,1
2018,20,151,0,1
2018,20,153,0,1
2018,20,155,0,1
2018,20,157,0,1
2018,20,159,0,1
2018,20,161,0.42169097320599386,1
2018,20,163,0,1
2018,20,165,0,1
2018,20,167,0,1
2018,20,169,0,1
2018,20,171,0,1
2018,20,173,0.09139721095130965,1
2018,20,175,0,1
2018,20,177,0,1
2018,20,179,0,1
2018,20,181,0,1
2018,20,183,0,1
2018,20,185,0,1
2018,20,187,0,1
2018,20,189,0,1
2018,20,191,0,1
2018,20,193,0,1
2018,20,195,0,1
2018,20,197,0,1
2018,20,199,0,1
2018,20,201,0,1
2018,20,203,0,1
2018,20,205,0,1
2018,20,207,0,1
2018,20,209,0.14090674135483397,1
2018,21,001,0,1
2018,21,003,0,1
2018,21,005,0,1
2018,21,007,0,1
2018,21,009,0,1
2018,21,011,0,1
2018,21,013,0.2947962019076911,1
2018,21,015,0,1
2018,21,017,0,1
2018,21,019,0.06739404712771303,1
2018,21,021,0,1
2018,21,023,0,1
2018,21,025,0.26754335098729,1
2018,21,027,0,1
2018,21,029,0,1
2018,21,031,0,1
2018,21,033,0,1
2018,21,035,0.5868907653133246,1
2018,21,037,0.2173563553662708,1
2018,21,039,0,1
2018,21,041,0,1
2018,21,043,0.19236882278289388,1
2018,21,045,0,1
2018,21,047,0.23947803149743316,3
2018,21,049,0,1
2018,21,051,0.2577191921410163,1
2018,21,053,0,1
2018,21,055,0,1
2018,21,057,0,1
2018,21,059,0.10169388080950625,1
2018,21,061,0.11143796929795308,1
2018,21,063,0,1
2018,21,065,0,1
2018,21,067,0.3860644461166343,1
2018,21,069,0,1
2018,21,071,0,1
2018,21,073,0,1
2018,21,075,0,1
2018,21,077,0,1
2018,21,079,0,1
2018,21,081,0,1
2018,21,083,0,1
2018,21,085,0,1
2018,21,087,0,1
2018,21,089,0,1
2018,21,091,0,1
2018,21,093,0,2
2018,21,095,0.409101728397676,1
2018,21,097,0,1
2018,21,099,0,1
2018,21,101,0,1
2018,21,103,0,1
2018,21,105,0,1
2018,21,107,0.10554614615182846,1
2018,21,109,0,1
2018,21,111,0.22651746197898598,1
2018,21,113,0,1
2018,21,115,0,1
2018,21,117,0.1409305561338496,1
2018,21,119,0.173250728693152,1
2018,21,121,0.07445265839774373,1
2018,21,123,0,1
2018,21,125,0,1
2018,21,127,0,1
2018,21,129,0,1
2018,21,131,0,1
2018,21,133,0,1
2018,21,135,0,1
2018,21,137,0,1
2018,21,139,0,1
2018,21,141,0,1
2018,21,143,0,1
2018,21,145,0.05376663908190038,1
2018,21,147,0.43728313013892833,1
2018,21,149,0,1
2018,21,151,0.2145851082555888,1
2018,21,153,0,1
2018,21,155,0,1
2018,21,157,0,1
2018,21,159,0,1
2018,21,161,0,1
2018,21,163,0,1
2018,21,165,0,1
2018,21,167,0,1
2018,21,169,0,1
2018,21,171,0,1
2018,21,173,0,1
2018,21,175,0,1
2018,21,177,0,1
2018,21,179,0,1
2018,21,181,0,1
2018,21,183,0,1
2018,21,185,0,1
2018,21,187,0,1
2018,21,189,0.5120294241283276,1
2018,21,191,0,1
2018,21,193,0.11653124741672054,1
2018,21,195,0.07777654035953967,1
2018,21,197,0,1
2018,21,199,0,1
2018,21,201,0,1
2018,21,203,0,1
2018,21,205,0.33858524837748477,1
2018,21,207,0,1
2018,21,209,0,1
2018,21,211,0,1
2018,21,213,0,1
2018,21,215,0,1
2018,21,217,0,1
2018,21,219,0,1
2018,21,221,0.015126961243409906,1
2018,21,223,0,1
2018,21,225,0,1
2018,21,227,0.3496501411154627,1
2018,21,229,0,1
2018,21,231,0,1
2018,21,233,0,1
2018,21,235,0,1
2018,21,237,0,1
2018,21,239,0,1
2018,22,001,0.30237535034685614,1
2018,22,003,0,1
2018,22,005,0,1
2018,22,007,0,1
2018,22,009,0.12174887481043001,1
2018,22,011,0,1
2018,22,013,0.38185081843000956,1
2018,22,015,0.14501135192195647,1
2018,22,017,0.26190561976679627,1
