year,state,county,poverty_exposure,poverty_exposure_quality
2018,48,063,0,1
2018,48,065,0,2
2018,48,067,0,1
2018,48,069,0,2
2018,48,071,0,1
2018,48,073,0.10058571750394232,1
2018,48,075,0,2
2018,48,077,0,2
2018,48,079,0,2
2018,48,081,0,2
2018,48,083,0,2
2018,48,085,0.04041534842216273,1
2018,48,087,0,2
2018,48,089,0,2
2018,48,091,0,1
2018,48,093,0,2
2018,48,095,0,3
2018,48,097,0.3343755747654957,1
2018,48,099,0.002817591571726081,1
2018,48,101,0,2
2018,48,103,0,3
2018,48,105,0,3
2018,48,107,0,1
2018,48,109,0,2
2018,48,111,0,3
2018,48,113,0.059617975036506336,1
2018,48,115,0,2
2018,48,117,0,2
2018,48,119,0.784072249589491,1
2018,48,121,0.08246877478962841,1
2018,48,123,0,2
2018,48,125,0,2
2018,48,127,0,2
2018,48,129,0,2
2018,48,131,0,1
2018,48,133,0,1
2018,48,135,0,1
2018,48,137,0,3
2018,48,139,0,1
2018,48,141,0.14332281028252394,1
2018,48,143,0,1
2018,48,145,0.4935524652338812,1
2018,48,147,0,1
2018,48,149,0,1
2018,48,151,0,2
2018,48,153,0,2
2018,48,155,0,3
2018,48,157,0,1
2018,48,159,0,2
2018,48,161,0,1
2018,48,163,0,2
2018,48,165,0,2
2018,48,167,0.04772522415674368,1
2018,48,169,0,3
2018,48,171,0,2
2018,48,173,0,3
2018,48,175,0,2
2018,48,177,0,2
2018,48,179,0,1
2018,48,181,0,1
2018,48,183,0.0636264206571877,1
2018,48,185,0.021304347826086957,2
2018,48,187,0,1
2018,48,189,0,1
2018,48,191,0,2
2018,48,193,0,2
2018,48,195,0,2
2018,48,197,0,2
2018,48,199,0,1
2018,48,201,0.126350967392775,1
2018,48,203,0,1
2018,48,205,0,3
2018,48,207,0,2
2018,48,209,0.1563548835474794,1
2018,48,211,0,3
2018,48,213,0,1
2018,48,215,0.28817260123373845,1
2018,48,217,0,1
2018,48,219,0,1
2018,48,221,0,1
2018,48,223,0,1
2018,48,225,0.2660098522167488,1
2018,48,227,0.1450669684965101,1
2018,48,229,0,2
2018,48,231,0.19052193403778417,1
2018,48,233,0.2604166666666667,1
2018,48,235,0,3
2018,48,237,0,2
2018,48,239,0,2
2018,48,241,0,1
2018,48,243,0,3
2018,48,245,0.1657012542759407,1
2018,48,247,0,2
2018,48,249,0,1
2018,48,251,0,1
2018,48,253,0,1
2018,48,255,0,1
2018,48,257,0,1
2018,48,259,0,2
2018,48,261,0,3
2018,48,263,0,3
2018,48,265,0,1
2018,48,267,0,2
2018,48,269,NA,NA
2018,48,271,0,2
2018,48,273,0.23217290022000778,1
2018,48,275,0,2
2018,48,277,0,1
2018,48,279,0,1
2018,48,281,0,2
2018,48,283,0,3
2018,48,285,0,1
2018,48,287,0,2
2018,48,289,0,2
2018,48,291,0,1
2018,48,293,0,1
2018,48,295,0,2
2018,48,297,0,2
2018,48,299,0,2
2018,48,301,NA,NA
2018,48,303,0.13992288434479103,1
2018,48,305,0,1
2018,48,307,0,2
2018,48,309,0.4027717344008354,1
2018,48,311,0,3
2018,48,313,0,2
2018,48,315,0,2
2018,48,317,0,3
2018,48,319,0,2
2018,48,321,0,1
2018,48,323,0,1
2018,48,325,0,1
2018,48,327,0,3
2018,48,329,0,1
2018,48,331,0,2
2018,48,333,0,2
2018,48,335,0,3
2018,48,337,0,2
2018,48,339,0,1
2018,48,341,0,2
2018,48,343,0,2
2018,48,345,0,3
2018,48,347,0.26655730982161163,1
2018,48,349,0,1
2018,48,351,0,2
2018,48,353,0,2
2018,48,355,0.10824116770100198,1
2018,48,357,0,2
2018,48,359,0,2
2018,48,361,0,1
2018,48,363,0,1
2018,48,365,0,1
2018,48,367,0,1
2018,48,369,0,2
2018,48,371,0,2
2018,48,373,0,1
2018,48,375,0.05876698562502731,1
2018,48,377,0,2
2018,48,379,0,2
2018,48,381,0,1
2018,48,383,0,3
2018,48,385,0,2
2018,48,387,0,2
2018,48,389,0,2
2018,48,391,0,2
2018,48,393,0,3
2018,48,395,0,1
2018,48,397,0,1
2018,48,399,0,2
2018,48,401,0,1
2018,48,403,0,1
2018,48,405,0,2
2018,48,407,0,2
2018,48,409,0,1
2018,48,411,0,2
2018,48,413,0,2
2018,48,415,0,2
2018,48,417,0,2
2018,48,419,0,1
2018,48,421,0,2
2018,48,423,0.10736731360225919,1
2018,48,425,0,2
2018,48,427,0.3314828080229226,1
2018,48,429,0,2
2018,48,431,0,3
2018,48,433,0,3
2018,48,435,0,3
2018,48,437,0,2
2018,48,439,0.06786643538594969,1
2018,48,441,0.016574585635359115,1
2018,48,443,0,3
2018,48,445,0,2
2018,48,447,0,2
2018,48,449,0,1
2018,48,451,0,1
2018,48,453,0.09514608280933948,1
2018,48,455,0,1
2018,48,457,0,2
2018,48,459,0,1
2018,48,461,0,2
2018,48,463,0,1
2018,48,465,0,1
2018,48,467,0,1
2018,48,469,0,1
2018,48,471,0.46797608881298036,1
2018,48,473,0,1
2018,48,475,0,2
2018,48,477,0,2
2018,48,479,0.5232840405241386,1
2018,48,481,0,1
2018,48,483,0,2
2018,48,485,0.09182672087480723,1
2018,48,487,0,2
2018,48,489,0.4562115066846928,1
2018,48,491,0,1
2018,48,493,0,1
2018,48,495,0,2
2018,48,497,0,1
2018,48,499,0,1
2018,48,501,0,3
2018,48,503,0,2
2018,48,505,0.8587983597789267,2
2018,48,507,0.36289156626506025,2
2018,49,001,0,3
2018,49,003,0,1
2018,49,005,0.3006236547270821,1
2018,49,007,0,1
2018,49,009,NA,NA
2018,49,011,0,1
2018,49,013,0,1
2018,49,015,0,2
2018,49,017,0,2
2018,49,019,0,3
2018,49,021,0,1
2018,49,023,0,2
2018,49,025,0,2
2018,49,027,0,2
2018,49,029,0,3
2018,49,031,0,2
2018,49,033,0,3
2018,49,035,0.008542969654852907,1
2018,49,037,0.3123259934193875,1
2018,49,039,0,1
2018,49,041,0,1
2018,49,043,0,1
2018,49,045,0,1
2018,49,047,0,1
2018,49,049,0.19121066501317624,1
2018,49,051,0,2
2018,49,053,0,1
2018,49,055,0,3
2018,49,057,0.09271069794256477,1
2018,50,001,0,1
2018,50,003,0,1
2018,50,005,0,1
2018,50,007,0.12614422862246036,1
2018,50,009,0,1
2018,50,011,0,1
2018,50,013,0,2
2018,50,015,0,1
2018,50,017,0,1
2018,50,019,0,1
2018,50,021,0,1
2018,50,023,0,1
2018,50,025,0,1
2018,50,027,0,1
2018,51,001,0,1
2018,51,003,0.016950904392764858,1
2018,51,005,0,1
2018,51,007,0,2
2018,51,009,0,1
2018,51,011,0,2
2018,51,013,0,1
2018,51,015,0,1
2018,51,017,0,3
2018,51,019,0,1
2018,51,021,0,3
2018,51,023,0,2
2018,51,025,0,1
2018,51,027,0.29305342208568014,1
2018,51,029,0,2
2018,51,031,0,1
2018,51,033,0,2
2018,51,035,0,1
2018,51,036,0,1
2018,51,037,0,1
2018,51,041,0,1
2018,51,043,0,2
2018,51,045,0,3
2018,51,047,0,1
2018,51,049,0,2
2018,51,051,0,1
2018,51,053,0,2
2018,51,057,0,2
2018,51,059,0,1
2018,51,061,0,1
2018,51,063,0,2
2018,51,065,0,2
2018,51,067,0,1
2018,51,069,0,1
2018,51,071,0,2
2018,51,073,0,2
2018,51,075,0,2
2018,51,077,0,1
2018,51,079,0,2
2018,51,081,0,2
2018,51,083,0,1
2018,51,085,0,1
2018,51,087,0.043528206401937344,1
2018,51,089,0,1
2018,51,091,0,2
2018,51,093,0,1
2018,51,095,0,2
2018,51,097,0,2
2018,51,099,0,2
2018,51,101,0,2
2018,51,103,0,2
2018,51,105,0,1
2018,51,107,0,1
2018,51,109,0,1
2018,51,111,0,2
2018,51,113,0,2
2018,51,115,0,3
2018,51,117,0,1
2018,51,119,0,2
2018,51,121,0.3554079784516788,1
2018,51,125,0,2
2018,51,127,0,2
2018,51,131,0,2
2018,51,133,0,2
2018,51,135,0.0010660980810234541,2
2018,51,137,0,2
2018,51,139,0,1
2018,51,141,0,2
2018,51,143,0,1
2018,51,145,0,2
2018,51,147,0,2
2018,51,149,0,2
2018,51,153,0,1
2018,51,155,0,1
2018,51,157,0,2
2018,51,159,0,3
2018,51,161,0,1
2018,51,163,0,2
2018,51,165,0,1
2018,51,167,0,1
2018,51,169,0,1
2018,51,171,0,1
2018,51,173,0,1
2018,51,175,0,2
2018,51,177,0,1
2018,51,179,0.0014272121788772598,1
2018,51,181,0,2
2018,51,183,0,1
2018,51,185,0,1
2018,51,187,0,1
2018,51,191,0,1
2018,51,193,0,2
2018,51,195,0,1
2018,51,197,0,1
2018,51,199,0,1
2018,51,510,0,1
2018,51,520,0,1
2018,51,530,0,2
2018,51,540,0.46495648190563443,1
2018,51,550,0,1
2018,51,570,0,2
2018,51,580,0,2
2018,51,590,0.15016634163129516,1
2018,51,595,0,2
2018,51,600,0,1
2018,51,610,0,3
2018,51,620,0,2
2018,51,630,0.00789760348583878,1
2018,51,640,0,2
2018,51,650,0.05594643117084769,1
2018,51,660,0.4676136802285185,1
2018,51,670,0,1
2018,51,678,0,2
2018,51,680,0.18535107363983666,1
2018,51,683,0,2
2018,51,685,0,2
2018,51,690,0,1
2018,51,700,0.07858033790679216,1
2018,51,710,0.20201461401931634,1
2018,51,720,0,2
2018,51,730,0.1269130272489735,1
2018,51,735,0,3
2018,51,740,0.19137963965111096,1
2018,51,750,0.8397705544933078,1
2018,51,760,0.31276530651267737,1
2018,51,770,0.3164222288735907,1
2018,51,775,0,2
2018,51,790,0,2
2018,51,800,0,1
2018,51,810,0.027713901747050917,1
2018,51,820,0,1
2018,51,830,0,1
2018,51,840,0,2
2018,53,001,0,1
2018,53,003,0,1
2018,53,005,0.14586044242029927,1
2018,53,007,0,1
2018,53,009,0,1
2018,53,011,0,1
2018,53,013,0,2
2018,53,015,0.04629741119807345,1
2018,53,017,0,1
2018,53,019,0,1
2018,53,021,0,1
2018,53,023,0,3
2018,53,025,0,1
2018,53,027,0,1
2018,53,029,0,1
2018,53,031,0,1
2018,53,033,0.048757498699080026,1
2018,53,035,0,1
2018,53,037,0.35920757538001497,1
2018,53,039,0,2
2018,53,041,0,1
2018,53,043,0,1
2018,53,045,0,1
2018,53,047,0,1
2018,53,049,0,1
2018,53,051,0,1
2018,53,053,0.042597683823919666,1
2018,53,055,0,1
2018,53,057,0,1
2018,53,059,0,1
2018,53,061,0,1
2018,53,063,0.09779460265565403,1
2018,53,065,0,1
2018,53,067,0,1
2018,53,069,0,2
2018,53,071,0,1
2018,53,073,0.16732302069878074,1
2018,53,075,0.6319469343850843,1
2018,53,077,0.09219730941704037,1
2018,54,001,0,1
2018,54,003,0,1
2018,54,005,0,1
2018,54,007,0,1
2018,54,009,0,1
2018,54,011,0.3523258077072791,1
2018,54,013,0,2
2018,54,015,0.4915038232795242,2
2018,54,017,0,2
2018,54,019,0,1
2018,54,021,0,1
2018,54,023,0,2
2018,54,025,0,1
2018,54,027,0,1
2018,54,029,0,1
2018,54,031,0,2
2018,54,033,0,1
2018,54,035,0,1
2018,54,037,0,1
2018,54,039,0.06531488243961817,1
2018,54,041,0,1
2018,54,043,0,1
2018,54,045,0.12144335230212105,1
2018,54,047,0.28578714722883375,1
2018,54,049,0.20375306535878027,1
2018,54,051,0,1
2018,54,053,0,1
2018,54,055,0,1
2018,54,057,0,1
2018,54,059,0.17833853132974198,1
2018,54,061,0.3082237469029922,1
2018,54,063,0,2
2018,54,065,0,2
2018,54,067,0,1
2018,54,069,0.05844275938598113,1
2018,54,071,0,2
2018,54,073,0,2
2018,54,075,0,1
2018,54,077,0,1
2018,54,079,0,1
2018,54,081,0,1
2018,54,083,0,1
2018,54,085,0,2
2018,54,087,0,1
2018,54,089,0,2
2018,54,091,0,1
2018,54,093,0,2
2018,54,095,0,2
2018,54,097,0,1
2018,54,099,0,1
2018,54,101,0,2
2018,54,103,0,1
2018,54,105,0,2
2018,54,107,0,1
2018,54,109,0,1
2018,55,001,0,1
2018,55,003,0,1
2018,55,005,0,1
2018,55,007,0,1
2018,55,009,0.028333397320228815,1
2018,55,011,0,1
2018,55,013,0,1
2018,55,015,0,1
2018,55,017,0,1
2018,55,019,0,1
2018,55,021,0,1
2018,55,023,0,1
2018,55,025,0.23309017487869216,1
2018,55,027,0,1
2018,55,029,0,1
2018,55,031,0,1
2018,55,033,0,1
2018,55,035,0.3022212879265644,1
2018,55,037,0,2
2018,55,039,0,1
2018,55,041,0,1
2018,55,043,0,1
2018,55,045,0,1
2018,55,047,0,1
2018,55,049,0,1
2018,55,051,0,1
2018,55,053,0,1
2018,55,055,0,1
2018,55,057,0,1
2018,55,059,0.058857808857808856,1
2018,55,061,0,1
2018,55,063,0.3620411456232352,1
2018,55,065,0,1
2018,55,067,0,1
2018,55,069,0,1
2018,55,071,0,1
2018,55,073,0,1
2018,55,075,0,1
2018,55,077,0,1
2018,55,078,0,2
2018,55,079,0.2572739957010564,1
2018,55,081,0,1
2018,55,083,0,1
2018,55,085,0,1
2018,55,087,0,1
2018,55,089,0,1
2018,55,091,0,1
2018,55,093,0,1
2018,55,095,0,1
2018,55,097,0,1
2018,55,099,0,1
2018,55,101,0.17640640684327674,1
2018,55,103,0,1
2018,55,105,0.08620449156088715,1
2018,55,107,0,1
2018,55,109,0,1
2018,55,111,0,1
2018,55,113,0,1
2018,55,115,0,1
2018,55,117,0,1
2018,55,119,0,1
2018,55,121,0,1
2018,55,123,0,1
2018,55,125,0,1
2018,55,127,0.1573274018307811,1
2018,55,129,0,1
2018,55,131,0,1
2018,55,133,0,1
2018,55,135,0,1
2018,55,137,0,1
2018,55,139,0.07391576313594662,1
2018,55,141,0,1
2018,56,001,0.04621641607098841,1
2018,56,003,0,2
2018,56,005,0,2
2018,56,007,0,2
2018,56,009,0,2
2018,56,011,0,2
2018,56,013,0,1
2018,56,015,0,2
2018,56,017,0,2
2018,56,019,0,2
2018,56,021,0,1
2018,56,023,0,2
2018,56,025,0,1
2018,56,027,0,2
2018,56,029,0,2
2018,56,031,0,2
2018,56,033,0,2
2018,56,035,0,3
2018,56,037,0,1
2018,56,039,0,2
2018,56,041,0,2
2018,56,043,0,2
2018,56,045,0,2
