year,state,county,share_debt_coll,share_debt_coll_quality,subgroup_type,subgroup
2023,Georgia,"Randolph County, Georgia",.1612903,1,race-ethnicity,Majority Non-White
2023,Georgia,"Randolph County, Georgia",,3,race-ethnicity,Majority White
2023,Georgia,"Richmond County, Georgia",.111202,1,race-ethnicity,All
2023,Georgia,"Richmond County, Georgia",.1103358,1,race-ethnicity,Majority Non-White
2023,Georgia,"Richmond County, Georgia",.125,1,race-ethnicity,Majority White
2023,Georgia,"Rockdale County, Georgia",.1039301,1,race-ethnicity,All
2023,Georgia,"Rockdale County, Georgia",.1044776,1,race-ethnicity,Majority Non-White
2023,Georgia,"Rockdale County, Georgia",,3,race-ethnicity,Majority White
2023,Georgia,"Schley County, Georgia",.0428571,1,race-ethnicity,All
2023,Georgia,"Schley County, Georgia",,3,race-ethnicity,Majority Non-White
2023,Georgia,"Schley County, Georgia",.0428571,1,race-ethnicity,Majority White
2023,Georgia,"Screven County, Georgia",.1004566,1,race-ethnicity,All
2023,Georgia,"Screven County, Georgia",,3,race-ethnicity,Majority Non-White
2023,Georgia,"Screven County, Georgia",.1004566,1,race-ethnicity,Majority White
2023,Georgia,"Seminole County, Georgia",.0714286,1,race-ethnicity,All
2023,Georgia,"Seminole County, Georgia",,3,race-ethnicity,Majority Non-White
2023,Georgia,"Seminole County, Georgia",.0714286,1,race-ethnicity,Majority White
2023,Georgia,"Spalding County, Georgia",.0878995,1,race-ethnicity,All
2023,Georgia,"Spalding County, Georgia",.0818363,1,race-ethnicity,Majority Non-White
2023,Georgia,"Spalding County, Georgia",.096,1,race-ethnicity,Majority White
2023,Georgia,"Stephens County, Georgia",.0503145,1,race-ethnicity,All
2023,Georgia,"Stephens County, Georgia",,3,race-ethnicity,Majority Non-White
2023,Georgia,"Stephens County, Georgia",.0503145,1,race-ethnicity,Majority White
2023,Georgia,"Stewart County, Georgia",.1132075,1,race-ethnicity,All
2023,Georgia,"Stewart County, Georgia",.1132075,1,race-ethnicity,Majority Non-White
2023,Georgia,"Stewart County, Georgia",,3,race-ethnicity,Majority White
2023,Georgia,"Sumter County, Georgia",.1149068,1,race-ethnicity,All
2023,Georgia,"Sumter County, Georgia",.12,1,race-ethnicity,Majority Non-White
2023,Georgia,"Sumter County, Georgia",,3,race-ethnicity,Majority White
2023,Georgia,"Talbot County, Georgia",.1285714,1,race-ethnicity,All
2023,Georgia,"Talbot County, Georgia",,3,race-ethnicity,Majority Non-White
2023,Georgia,"Talbot County, Georgia",,3,race-ethnicity,Majority White
2023,Georgia,"Taliaferro County, Georgia",,3,race-ethnicity,All
2023,Georgia,"Taliaferro County, Georgia",,3,race-ethnicity,Majority Non-White
2023,Georgia,"Taliaferro County, Georgia",,3,race-ethnicity,Majority White
2023,Georgia,"Tattnall County, Georgia",.0659341,1,race-ethnicity,All
2023,Georgia,"Tattnall County, Georgia",.1029412,1,race-ethnicity,Majority Non-White
2023,Georgia,"Tattnall County, Georgia",.0536585,1,race-ethnicity,Majority White
2023,Georgia,"Taylor County, Georgia",.1323529,1,race-ethnicity,All
2023,Georgia,"Taylor County, Georgia",.1607143,1,race-ethnicity,Majority Non-White
2023,Georgia,"Taylor County, Georgia",,3,race-ethnicity,Majority White
2023,Georgia,"Telfair County, Georgia",.1190476,1,race-ethnicity,All
2023,Georgia,"Telfair County, Georgia",.1298701,1,race-ethnicity,Majority Non-White
2023,Georgia,"Telfair County, Georgia",,3,race-ethnicity,Majority White
2023,Georgia,"Terrell County, Georgia",.1030928,1,race-ethnicity,All
2023,Georgia,"Terrell County, Georgia",.1086956,1,race-ethnicity,Majority Non-White
2023,Georgia,"Terrell County, Georgia",,3,race-ethnicity,Majority White
2023,Georgia,"Thomas County, Georgia",.0668954,1,race-ethnicity,All
2023,Georgia,"Thomas County, Georgia",.0726073,1,race-ethnicity,Majority Non-White
2023,Georgia,"Thomas County, Georgia",.0607143,1,race-ethnicity,Majority White
2023,Georgia,"Tift County, Georgia",.0611855,1,race-ethnicity,All
2023,Georgia,"Tift County, Georgia",.0707692,1,race-ethnicity,Majority Non-White
2023,Georgia,"Tift County, Georgia",.0463918,1,race-ethnicity,Majority White
2023,Georgia,"Toombs County, Georgia",.0527859,1,race-ethnicity,All
2023,Georgia,"Toombs County, Georgia",,3,race-ethnicity,Majority Non-White
2023,Georgia,"Toombs County, Georgia",.0527859,1,race-ethnicity,Majority White
2023,Georgia,"Towns County, Georgia",.0194805,1,race-ethnicity,All
2023,Georgia,"Towns County, Georgia",,3,race-ethnicity,Majority Non-White
2023,Georgia,"Towns County, Georgia",.0194805,1,race-ethnicity,Majority White
2023,Georgia,"Treutlen County, Georgia",.0422535,1,race-ethnicity,All
2023,Georgia,"Treutlen County, Georgia",,3,race-ethnicity,Majority Non-White
2023,Georgia,"Treutlen County, Georgia",.0422535,1,race-ethnicity,Majority White
2023,Georgia,"Troup County, Georgia",.0754923,1,race-ethnicity,All
2023,Georgia,"Troup County, Georgia",.0748792,1,race-ethnicity,Majority Non-White
2023,Georgia,"Troup County, Georgia",.076,1,race-ethnicity,Majority White
2023,Georgia,"Turner County, Georgia",.1018519,1,race-ethnicity,All
2023,Georgia,"Turner County, Georgia",.12,1,race-ethnicity,Majority Non-White
2023,Georgia,"Turner County, Georgia",,3,race-ethnicity,Majority White
2023,Georgia,"Twiggs County, Georgia",.0901639,1,race-ethnicity,All
2023,Georgia,"Twiggs County, Georgia",.0769231,1,race-ethnicity,Majority Non-White
2023,Georgia,"Twiggs County, Georgia",.1052632,1,race-ethnicity,Majority White
2023,Georgia,"Union County, Georgia",.0344828,1,race-ethnicity,All
2023,Georgia,"Union County, Georgia",,3,race-ethnicity,Majority Non-White
2023,Georgia,"Union County, Georgia",.0344828,1,race-ethnicity,Majority White
2023,Georgia,"Upson County, Georgia",.0869565,1,race-ethnicity,All
2023,Georgia,"Upson County, Georgia",,3,race-ethnicity,Majority Non-White
2023,Georgia,"Upson County, Georgia",.0890208,1,race-ethnicity,Majority White
2023,Georgia,"Walker County, Georgia",.0608187,1,race-ethnicity,All
2023,Georgia,"Walker County, Georgia",,3,race-ethnicity,Majority Non-White
2023,Georgia,"Walker County, Georgia",.0608187,1,race-ethnicity,Majority White
2023,Georgia,"Walton County, Georgia",.0683527,1,race-ethnicity,All
2023,Georgia,"Walton County, Georgia",,3,race-ethnicity,Majority Non-White
2023,Georgia,"Walton County, Georgia",.0686342,1,race-ethnicity,Majority White
2023,Georgia,"Ware County, Georgia",.0678733,1,race-ethnicity,All
2023,Georgia,"Ware County, Georgia",.0779221,1,race-ethnicity,Majority Non-White
2023,Georgia,"Ware County, Georgia",.0625,1,race-ethnicity,Majority White
2023,Georgia,"Warren County, Georgia",.0875,1,race-ethnicity,All
2023,Georgia,"Warren County, Georgia",.0875,1,race-ethnicity,Majority Non-White
2023,Georgia,"Warren County, Georgia",,3,race-ethnicity,Majority White
2023,Georgia,"Washington County, Georgia",.0989011,1,race-ethnicity,All
2023,Georgia,"Washington County, Georgia",.104,1,race-ethnicity,Majority Non-White
2023,Georgia,"Washington County, Georgia",,3,race-ethnicity,Majority White
2023,Georgia,"Wayne County, Georgia",.07277,1,race-ethnicity,All
2023,Georgia,"Wayne County, Georgia",,3,race-ethnicity,Majority Non-White
2023,Georgia,"Wayne County, Georgia",.07277,1,race-ethnicity,Majority White
2023,Georgia,"Webster County, Georgia",,3,race-ethnicity,All
2023,Georgia,"Webster County, Georgia",,3,race-ethnicity,Majority Non-White
2023,Georgia,"Webster County, Georgia",,3,race-ethnicity,Majority White
2023,Georgia,"Wheeler County, Georgia",,3,race-ethnicity,All
2023,Georgia,"Wheeler County, Georgia",,3,race-ethnicity,Majority Non-White
2023,Georgia,"Wheeler County, Georgia",,3,race-ethnicity,Majority White
2023,Georgia,"White County, Georgia",.0217984,1,race-ethnicity,All
2023,Georgia,"White County, Georgia",,3,race-ethnicity,Majority Non-White
2023,Georgia,"White County, Georgia",.0217984,1,race-ethnicity,Majority White
2023,Georgia,"Whitfield County, Georgia",.0748576,1,race-ethnicity,All
2023,Georgia,"Whitfield County, Georgia",.0819936,1,race-ethnicity,Majority Non-White
2023,Georgia,"Whitfield County, Georgia",.0675453,1,race-ethnicity,Majority White
2023,Georgia,"Wilcox County, Georgia",.0746269,1,race-ethnicity,All
2023,Georgia,"Wilcox County, Georgia",,3,race-ethnicity,Majority Non-White
2023,Georgia,"Wilcox County, Georgia",,3,race-ethnicity,Majority White
2023,Georgia,"Wilkes County, Georgia",.088,1,race-ethnicity,All
2023,Georgia,"Wilkes County, Georgia",,3,race-ethnicity,Majority Non-White
2023,Georgia,"Wilkes County, Georgia",.0894309,1,race-ethnicity,Majority White
2023,Georgia,"Wilkinson County, Georgia",.0731707,1,race-ethnicity,All
2023,Georgia,"Wilkinson County, Georgia",,3,race-ethnicity,Majority Non-White
2023,Georgia,"Wilkinson County, Georgia",.0361446,1,race-ethnicity,Majority White
2023,Georgia,"Worth County, Georgia",.0604839,1,race-ethnicity,All
2023,Georgia,"Worth County, Georgia",,3,race-ethnicity,Majority Non-White
2023,Georgia,"Worth County, Georgia",.0666667,1,race-ethnicity,Majority White
2023,Hawaii,"Hawaii County, Hawaii",.0394352,1,race-ethnicity,All
2023,Hawaii,"Hawaii County, Hawaii",.0394737,1,race-ethnicity,Majority Non-White
2023,Hawaii,"Hawaii County, Hawaii",,3,race-ethnicity,Majority White
2023,Hawaii,"Honolulu County, Hawaii",.0343858,1,race-ethnicity,All
2023,Hawaii,"Honolulu County, Hawaii",.0344565,1,race-ethnicity,Majority Non-White
2023,Hawaii,"Honolulu County, Hawaii",,3,race-ethnicity,Majority White
2023,Hawaii,"Kalawao County, Hawaii",,3,race-ethnicity,All
2023,Hawaii,"Kalawao County, Hawaii",,3,race-ethnicity,Majority Non-White
2023,Hawaii,"Kalawao County, Hawaii",,3,race-ethnicity,Majority White
2023,Hawaii,"Kauai County, Hawaii",.0445783,1,race-ethnicity,All
2023,Hawaii,"Kauai County, Hawaii",.0435356,1,race-ethnicity,Majority Non-White
2023,Hawaii,"Kauai County, Hawaii",.0555556,1,race-ethnicity,Majority White
2023,Hawaii,"Maui County, Hawaii",.0338462,1,race-ethnicity,All
2023,Hawaii,"Maui County, Hawaii",.03357,1,race-ethnicity,Majority Non-White
2023,Hawaii,"Maui County, Hawaii",.0394737,1,race-ethnicity,Majority White
2023,Idaho,"Ada County, Idaho",.0296925,1,race-ethnicity,All
2023,Idaho,"Ada County, Idaho",,3,race-ethnicity,Majority Non-White
2023,Idaho,"Ada County, Idaho",.0296925,1,race-ethnicity,Majority White
2023,Idaho,"Adams County, Idaho",.0384615,1,race-ethnicity,All
2023,Idaho,"Adams County, Idaho",,3,race-ethnicity,Majority Non-White
2023,Idaho,"Adams County, Idaho",.0384615,1,race-ethnicity,Majority White
2023,Idaho,"Bannock County, Idaho",.0391265,1,race-ethnicity,All
2023,Idaho,"Bannock County, Idaho",,3,race-ethnicity,Majority Non-White
2023,Idaho,"Bannock County, Idaho",.0375802,1,race-ethnicity,Majority White
2023,Idaho,"Bear Lake County, Idaho",.0206186,1,race-ethnicity,All
2023,Idaho,"Bear Lake County, Idaho",,3,race-ethnicity,Majority Non-White
2023,Idaho,"Bear Lake County, Idaho",.0206186,1,race-ethnicity,Majority White
2023,Idaho,"Benewah County, Idaho",.0472441,1,race-ethnicity,All
2023,Idaho,"Benewah County, Idaho",,3,race-ethnicity,Majority Non-White
2023,Idaho,"Benewah County, Idaho",.0472441,1,race-ethnicity,Majority White
2023,Idaho,"Bingham County, Idaho",.0266667,1,race-ethnicity,All
2023,Idaho,"Bingham County, Idaho",,3,race-ethnicity,Majority Non-White
2023,Idaho,"Bingham County, Idaho",.0282686,1,race-ethnicity,Majority White
2023,Idaho,"Blaine County, Idaho",.033195,1,race-ethnicity,All
2023,Idaho,"Blaine County, Idaho",,3,race-ethnicity,Majority Non-White
2023,Idaho,"Blaine County, Idaho",.033195,1,race-ethnicity,Majority White
2023,Idaho,"Boise County, Idaho",.0178571,1,race-ethnicity,All
2023,Idaho,"Boise County, Idaho",,3,race-ethnicity,Majority Non-White
2023,Idaho,"Boise County, Idaho",.0178571,1,race-ethnicity,Majority White
2023,Idaho,"Bonner County, Idaho",.0203762,1,race-ethnicity,All
2023,Idaho,"Bonner County, Idaho",,3,race-ethnicity,Majority Non-White
2023,Idaho,"Bonner County, Idaho",.0203762,1,race-ethnicity,Majority White
2023,Idaho,"Bonneville County, Idaho",.0317955,1,race-ethnicity,All
2023,Idaho,"Bonneville County, Idaho",,3,race-ethnicity,Majority Non-White
2023,Idaho,"Bonneville County, Idaho",.0317955,1,race-ethnicity,Majority White
2023,Idaho,"Boundary County, Idaho",.0145985,1,race-ethnicity,All
2023,Idaho,"Boundary County, Idaho",,3,race-ethnicity,Majority Non-White
2023,Idaho,"Boundary County, Idaho",.0145985,1,race-ethnicity,Majority White
2023,Idaho,"Butte County, Idaho",,3,race-ethnicity,All
2023,Idaho,"Butte County, Idaho",,3,race-ethnicity,Majority Non-White
2023,Idaho,"Butte County, Idaho",,3,race-ethnicity,Majority White
2023,Idaho,"Camas County, Idaho",,3,race-ethnicity,All
2023,Idaho,"Camas County, Idaho",,3,race-ethnicity,Majority Non-White
2023,Idaho,"Camas County, Idaho",,3,race-ethnicity,Majority White
2023,Idaho,"Canyon County, Idaho",.0410423,1,race-ethnicity,All
2023,Idaho,"Canyon County, Idaho",,3,race-ethnicity,Majority Non-White
2023,Idaho,"Canyon County, Idaho",.0410423,1,race-ethnicity,Majority White
2023,Idaho,"Caribou County, Idaho",.0080645,1,race-ethnicity,All
2023,Idaho,"Caribou County, Idaho",,3,race-ethnicity,Majority Non-White
2023,Idaho,"Caribou County, Idaho",.0080645,1,race-ethnicity,Majority White
2023,Idaho,"Cassia County, Idaho",.0224719,1,race-ethnicity,All
2023,Idaho,"Cassia County, Idaho",,3,race-ethnicity,Majority Non-White
2023,Idaho,"Cassia County, Idaho",.0224719,1,race-ethnicity,Majority White
2023,Idaho,"Clark County, Idaho",,3,race-ethnicity,All
2023,Idaho,"Clark County, Idaho",,3,race-ethnicity,Majority Non-White
2023,Idaho,"Clark County, Idaho",,3,race-ethnicity,Majority White
2023,Idaho,"Clearwater County, Idaho",.025641,1,race-ethnicity,All
2023,Idaho,"Clearwater County, Idaho",,3,race-ethnicity,Majority Non-White
2023,Idaho,"Clearwater County, Idaho",.025641,1,race-ethnicity,Majority White
2023,Idaho,"Custer County, Idaho",.037037,1,race-ethnicity,All
2023,Idaho,"Custer County, Idaho",,3,race-ethnicity,Majority Non-White
2023,Idaho,"Custer County, Idaho",.037037,1,race-ethnicity,Majority White
2023,Idaho,"Elmore County, Idaho",.029484,1,race-ethnicity,All
2023,Idaho,"Elmore County, Idaho",,3,race-ethnicity,Majority Non-White
2023,Idaho,"Elmore County, Idaho",.029484,1,race-ethnicity,Majority White
2023,Idaho,"Franklin County, Idaho",.0346821,1,race-ethnicity,All
2023,Idaho,"Franklin County, Idaho",,3,race-ethnicity,Majority Non-White
2023,Idaho,"Franklin County, Idaho",.0346821,1,race-ethnicity,Majority White
2023,Idaho,"Fremont County, Idaho",.0238095,1,race-ethnicity,All
2023,Idaho,"Fremont County, Idaho",,3,race-ethnicity,Majority Non-White
2023,Idaho,"Fremont County, Idaho",.0238095,1,race-ethnicity,Majority White
2023,Idaho,"Gem County, Idaho",.0347826,1,race-ethnicity,All
2023,Idaho,"Gem County, Idaho",,3,race-ethnicity,Majority Non-White
2023,Idaho,"Gem County, Idaho",.0347826,1,race-ethnicity,Majority White
2023,Idaho,"Gooding County, Idaho",.0263158,1,race-ethnicity,All
2023,Idaho,"Gooding County, Idaho",.0181818,1,race-ethnicity,Majority Non-White
2023,Idaho,"Gooding County, Idaho",.0296296,1,race-ethnicity,Majority White
2023,Idaho,"Idaho County, Idaho",.0318471,1,race-ethnicity,All
2023,Idaho,"Idaho County, Idaho",,3,race-ethnicity,Majority Non-White
2023,Idaho,"Idaho County, Idaho",.0318471,1,race-ethnicity,Majority White
2023,Idaho,"Jefferson County, Idaho",.0133333,1,race-ethnicity,All
2023,Idaho,"Jefferson County, Idaho",,3,race-ethnicity,Majority Non-White
2023,Idaho,"Jefferson County, Idaho",.0133333,1,race-ethnicity,Majority White
2023,Idaho,"Jerome County, Idaho",.0348101,1,race-ethnicity,All
2023,Idaho,"Jerome County, Idaho",,3,race-ethnicity,Majority Non-White
2023,Idaho,"Jerome County, Idaho",.0348101,1,race-ethnicity,Majority White
2023,Idaho,"Kootenai County, Idaho",.0243134,1,race-ethnicity,All
2023,Idaho,"Kootenai County, Idaho",,3,race-ethnicity,Majority Non-White
2023,Idaho,"Kootenai County, Idaho",.0243134,1,race-ethnicity,Majority White
2023,Idaho,"Latah County, Idaho",.0240642,1,race-ethnicity,All
2023,Idaho,"Latah County, Idaho",,3,race-ethnicity,Majority Non-White
2023,Idaho,"Latah County, Idaho",.0240642,1,race-ethnicity,Majority White
2023,Idaho,"Lemhi County, Idaho",.0117647,1,race-ethnicity,All
2023,Idaho,"Lemhi County, Idaho",,3,race-ethnicity,Majority Non-White
2023,Idaho,"Lemhi County, Idaho",.0120482,1,race-ethnicity,Majority White
2023,Idaho,"Lewis County, Idaho",0,1,race-ethnicity,All
2023,Idaho,"Lewis County, Idaho",,3,race-ethnicity,Majority Non-White
2023,Idaho,"Lewis County, Idaho",0,1,race-ethnicity,Majority White
2023,Idaho,"Lincoln County, Idaho",.0638298,1,race-ethnicity,All
2023,Idaho,"Lincoln County, Idaho",,3,race-ethnicity,Majority Non-White
2023,Idaho,"Lincoln County, Idaho",.0638298,1,race-ethnicity,Majority White
2023,Idaho,"Madison County, Idaho",.0337079,1,race-ethnicity,All
2023,Idaho,"Madison County, Idaho",,3,race-ethnicity,Majority Non-White
2023,Idaho,"Madison County, Idaho",.0337079,1,race-ethnicity,Majority White
2023,Idaho,"Minidoka County, Idaho",.04947,1,race-ethnicity,All
2023,Idaho,"Minidoka County, Idaho",,3,race-ethnicity,Majority Non-White
2023,Idaho,"Minidoka County, Idaho",.04947,1,race-ethnicity,Majority White
2023,Idaho,"Nez Perce County, Idaho",.0264026,1,race-ethnicity,All
2023,Idaho,"Nez Perce County, Idaho",,3,race-ethnicity,Majority Non-White
2023,Idaho,"Nez Perce County, Idaho",.026738,1,race-ethnicity,Majority White
2023,Idaho,"Oneida County, Idaho",.030303,1,race-ethnicity,All
2023,Idaho,"Oneida County, Idaho",,3,race-ethnicity,Majority Non-White
2023,Idaho,"Oneida County, Idaho",.030303,1,race-ethnicity,Majority White
2023,Idaho,"Owyhee County, Idaho",.0364963,1,race-ethnicity,All
2023,Idaho,"Owyhee County, Idaho",,3,race-ethnicity,Majority Non-White
2023,Idaho,"Owyhee County, Idaho",.0364963,1,race-ethnicity,Majority White
2023,Idaho,"Payette County, Idaho",.0249307,1,race-ethnicity,All
2023,Idaho,"Payette County, Idaho",,3,race-ethnicity,Majority Non-White
2023,Idaho,"Payette County, Idaho",.0249307,1,race-ethnicity,Majority White
2023,Idaho,"Power County, Idaho",.0186916,1,race-ethnicity,All
2023,Idaho,"Power County, Idaho",,3,race-ethnicity,Majority Non-White
2023,Idaho,"Power County, Idaho",.0186916,1,race-ethnicity,Majority White
2023,Idaho,"Shoshone County, Idaho",.048913,1,race-ethnicity,All
2023,Idaho,"Shoshone County, Idaho",,3,race-ethnicity,Majority Non-White
2023,Idaho,"Shoshone County, Idaho",.048913,1,race-ethnicity,Majority White
2023,Idaho,"Teton County, Idaho",.0069444,1,race-ethnicity,All
2023,Idaho,"Teton County, Idaho",,3,race-ethnicity,Majority Non-White
2023,Idaho,"Teton County, Idaho",.0069444,1,race-ethnicity,Majority White
2023,Idaho,"Twin Falls County, Idaho",.0523156,1,race-ethnicity,All
2023,Idaho,"Twin Falls County, Idaho",,3,race-ethnicity,Majority Non-White
2023,Idaho,"Twin Falls County, Idaho",.0519031,1,race-ethnicity,Majority White
2023,Idaho,"Valley County, Idaho",.0367647,1,race-ethnicity,All
2023,Idaho,"Valley County, Idaho",,3,race-ethnicity,Majority Non-White
2023,Idaho,"Valley County, Idaho",.0367647,1,race-ethnicity,Majority White
2023,Idaho,"Washington County, Idaho",.0333333,1,race-ethnicity,All
2023,Idaho,"Washington County, Idaho",,3,race-ethnicity,Majority Non-White
2023,Idaho,"Washington County, Idaho",.0333333,1,race-ethnicity,Majority White
2023,Illinois,"Adams County, Illinois",.0279503,1,race-ethnicity,All
2023,Illinois,"Adams County, Illinois",,3,race-ethnicity,Majority Non-White
2023,Illinois,"Adams County, Illinois",.0279503,1,race-ethnicity,Majority White
2023,Illinois,"Alexander County, Illinois",.05,1,race-ethnicity,All
2023,Illinois,"Alexander County, Illinois",,3,race-ethnicity,Majority Non-White
2023,Illinois,"Alexander County, Illinois",,3,race-ethnicity,Majority White
2023,Illinois,"Bond County, Illinois",.0615385,1,race-ethnicity,All
2023,Illinois,"Bond County, Illinois",,3,race-ethnicity,Majority Non-White
2023,Illinois,"Bond County, Illinois",.0615385,1,race-ethnicity,Majority White
2023,Illinois,"Boone County, Illinois",.0367412,1,race-ethnicity,All
2023,Illinois,"Boone County, Illinois",,3,race-ethnicity,Majority Non-White
2023,Illinois,"Boone County, Illinois",.0367412,1,race-ethnicity,Majority White
2023,Illinois,"Brown County, Illinois",.0169492,1,race-ethnicity,All
2023,Illinois,"Brown County, Illinois",,3,race-ethnicity,Majority Non-White
2023,Illinois,"Brown County, Illinois",.0169492,1,race-ethnicity,Majority White
2023,Illinois,"Bureau County, Illinois",.023753,1,race-ethnicity,All
2023,Illinois,"Bureau County, Illinois",,3,race-ethnicity,Majority Non-White
2023,Illinois,"Bureau County, Illinois",.02,1,race-ethnicity,Majority White
2023,Illinois,"Calhoun County, Illinois",.0394737,1,race-ethnicity,All
2023,Illinois,"Calhoun County, Illinois",,3,race-ethnicity,Majority Non-White
2023,Illinois,"Calhoun County, Illinois",.0394737,1,race-ethnicity,Majority White
2023,Illinois,"Carroll County, Illinois",.0380435,1,race-ethnicity,All
2023,Illinois,"Carroll County, Illinois",,3,race-ethnicity,Majority Non-White
2023,Illinois,"Carroll County, Illinois",.0380435,1,race-ethnicity,Majority White
2023,Illinois,"Cass County, Illinois",.0597826,1,race-ethnicity,All
2023,Illinois,"Cass County, Illinois",,3,race-ethnicity,Majority Non-White
2023,Illinois,"Cass County, Illinois",.0597826,1,race-ethnicity,Majority White
2023,Illinois,"Champaign County, Illinois",.0411268,1,race-ethnicity,All
2023,Illinois,"Champaign County, Illinois",,3,race-ethnicity,Majority Non-White
2023,Illinois,"Champaign County, Illinois",.0411268,1,race-ethnicity,Majority White
2023,Illinois,"Christian County, Illinois",.0478589,1,race-ethnicity,All
2023,Illinois,"Christian County, Illinois",,3,race-ethnicity,Majority Non-White
2023,Illinois,"Christian County, Illinois",.0478589,1,race-ethnicity,Majority White
2023,Illinois,"Clark County, Illinois",.0441176,1,race-ethnicity,All
2023,Illinois,"Clark County, Illinois",,3,race-ethnicity,Majority Non-White
2023,Illinois,"Clark County, Illinois",.0441176,1,race-ethnicity,Majority White
2023,Illinois,"Clay County, Illinois",.0465116,1,race-ethnicity,All
2023,Illinois,"Clay County, Illinois",,3,race-ethnicity,Majority Non-White
2023,Illinois,"Clay County, Illinois",.0465116,1,race-ethnicity,Majority White
2023,Illinois,"Clinton County, Illinois",.0292887,1,race-ethnicity,All
2023,Illinois,"Clinton County, Illinois",,3,race-ethnicity,Majority Non-White
2023,Illinois,"Clinton County, Illinois",.0292887,1,race-ethnicity,Majority White
2023,Illinois,"Coles County, Illinois",.0381679,1,race-ethnicity,All
2023,Illinois,"Coles County, Illinois",,3,race-ethnicity,Majority Non-White
2023,Illinois,"Coles County, Illinois",.0381679,1,race-ethnicity,Majority White
2023,Illinois,"Cook County, Illinois",.0614845,1,race-ethnicity,All
2023,Illinois,"Cook County, Illinois",.0824087,1,race-ethnicity,Majority Non-White
2023,Illinois,"Cook County, Illinois",.0295503,1,race-ethnicity,Majority White
2023,Illinois,"Crawford County, Illinois",.0436508,1,race-ethnicity,All
2023,Illinois,"Crawford County, Illinois",,3,race-ethnicity,Majority Non-White
2023,Illinois,"Crawford County, Illinois",.0436508,1,race-ethnicity,Majority White
2023,Illinois,"Cumberland County, Illinois",.0148148,1,race-ethnicity,All
2023,Illinois,"Cumberland County, Illinois",,3,race-ethnicity,Majority Non-White
2023,Illinois,"Cumberland County, Illinois",.0148148,1,race-ethnicity,Majority White
2023,Illinois,"De Witt County, Illinois",.0382514,1,race-ethnicity,All
2023,Illinois,"De Witt County, Illinois",,3,race-ethnicity,Majority Non-White
2023,Illinois,"De Witt County, Illinois",.0382514,1,race-ethnicity,Majority White
2023,Illinois,"DeKalb County, Illinois",.048758,1,race-ethnicity,All
2023,Illinois,"DeKalb County, Illinois",,3,race-ethnicity,Majority Non-White
2023,Illinois,"DeKalb County, Illinois",.048758,1,race-ethnicity,Majority White
2023,Illinois,"Douglas County, Illinois",.029661,1,race-ethnicity,All
2023,Illinois,"Douglas County, Illinois",,3,race-ethnicity,Majority Non-White
2023,Illinois,"Douglas County, Illinois",.029661,1,race-ethnicity,Majority White
2023,Illinois,"DuPage County, Illinois",.029694,1,race-ethnicity,All
2023,Illinois,"DuPage County, Illinois",.0444198,1,race-ethnicity,Majority Non-White
2023,Illinois,"DuPage County, Illinois",.0259354,1,race-ethnicity,Majority White
2023,Illinois,"Edgar County, Illinois",.0348259,1,race-ethnicity,All
2023,Illinois,"Edgar County, Illinois",,3,race-ethnicity,Majority Non-White
2023,Illinois,"Edgar County, Illinois",.0348259,1,race-ethnicity,Majority White
2023,Illinois,"Edwards County, Illinois",.0566038,1,race-ethnicity,All
2023,Illinois,"Edwards County, Illinois",,3,race-ethnicity,Majority Non-White
2023,Illinois,"Edwards County, Illinois",.0566038,1,race-ethnicity,Majority White
2023,Illinois,"Effingham County, Illinois",.020979,1,race-ethnicity,All
2023,Illinois,"Effingham County, Illinois",,3,race-ethnicity,Majority Non-White
2023,Illinois,"Effingham County, Illinois",.020979,1,race-ethnicity,Majority White
2023,Illinois,"Fayette County, Illinois",.044843,1,race-ethnicity,All
2023,Illinois,"Fayette County, Illinois",,3,race-ethnicity,Majority Non-White
2023,Illinois,"Fayette County, Illinois",.044843,1,race-ethnicity,Majority White
2023,Illinois,"Ford County, Illinois",.0382166,1,race-ethnicity,All
2023,Illinois,"Ford County, Illinois",,3,race-ethnicity,Majority Non-White
2023,Illinois,"Ford County, Illinois",.0382166,1,race-ethnicity,Majority White
2023,Illinois,"Franklin County, Illinois",.0470588,1,race-ethnicity,All
2023,Illinois,"Franklin County, Illinois",,3,race-ethnicity,Majority Non-White
2023,Illinois,"Franklin County, Illinois",.0470588,1,race-ethnicity,Majority White
2023,Illinois,"Fulton County, Illinois",.0472973,1,race-ethnicity,All
2023,Illinois,"Fulton County, Illinois",,3,race-ethnicity,Majority Non-White
2023,Illinois,"Fulton County, Illinois",.0472973,1,race-ethnicity,Majority White
2023,Illinois,"Gallatin County, Illinois",.0416667,1,race-ethnicity,All
2023,Illinois,"Gallatin County, Illinois",,3,race-ethnicity,Majority Non-White
2023,Illinois,"Gallatin County, Illinois",.0416667,1,race-ethnicity,Majority White
2023,Illinois,"Greene County, Illinois",.0338983,1,race-ethnicity,All
2023,Illinois,"Greene County, Illinois",,3,race-ethnicity,Majority Non-White
2023,Illinois,"Greene County, Illinois",.0338983,1,race-ethnicity,Majority White
2023,Illinois,"Grundy County, Illinois",.0368664,1,race-ethnicity,All
2023,Illinois,"Grundy County, Illinois",,3,race-ethnicity,Majority Non-White
2023,Illinois,"Grundy County, Illinois",.0368664,1,race-ethnicity,Majority White
2023,Illinois,"Hamilton County, Illinois",.0454545,1,race-ethnicity,All
