year,state,county,share_debt_coll,share_debt_coll_quality,subgroup_type,subgroup
2023,Georgia,"Grady County, Georgia",.3744493,1,race-ethnicity,Majority Non-White
2023,Georgia,"Grady County, Georgia",.3021148,1,race-ethnicity,Majority White
2023,Georgia,"Greene County, Georgia",.2169657,1,race-ethnicity,All
2023,Georgia,"Greene County, Georgia",.4173228,1,race-ethnicity,Majority Non-White
2023,Georgia,"Greene County, Georgia",.1646091,1,race-ethnicity,Majority White
2023,Georgia,"Gwinnett County, Georgia",.2311575,1,race-ethnicity,All
2023,Georgia,"Gwinnett County, Georgia",.2352597,1,race-ethnicity,Majority Non-White
2023,Georgia,"Gwinnett County, Georgia",.2067765,1,race-ethnicity,Majority White
2023,Georgia,"Habersham County, Georgia",.2325414,1,race-ethnicity,All
2023,Georgia,"Habersham County, Georgia",,3,race-ethnicity,Majority Non-White
2023,Georgia,"Habersham County, Georgia",.2325414,1,race-ethnicity,Majority White
2023,Georgia,"Hall County, Georgia",.2481087,1,race-ethnicity,All
2023,Georgia,"Hall County, Georgia",.2860661,1,race-ethnicity,Majority Non-White
2023,Georgia,"Hall County, Georgia",.2184319,1,race-ethnicity,Majority White
2023,Georgia,"Hancock County, Georgia",.4565217,1,race-ethnicity,All
2023,Georgia,"Hancock County, Georgia",.4605263,1,race-ethnicity,Majority Non-White
2023,Georgia,"Hancock County, Georgia",,3,race-ethnicity,Majority White
2023,Georgia,"Haralson County, Georgia",.3462783,1,race-ethnicity,All
2023,Georgia,"Haralson County, Georgia",,3,race-ethnicity,Majority Non-White
2023,Georgia,"Haralson County, Georgia",.3462783,1,race-ethnicity,Majority White
2023,Georgia,"Harris County, Georgia",.2387792,1,race-ethnicity,All
2023,Georgia,"Harris County, Georgia",.4310345,1,race-ethnicity,Majority Non-White
2023,Georgia,"Harris County, Georgia",.2282197,1,race-ethnicity,Majority White
2023,Georgia,"Hart County, Georgia",.2951807,1,race-ethnicity,All
2023,Georgia,"Hart County, Georgia",,3,race-ethnicity,Majority Non-White
2023,Georgia,"Hart County, Georgia",.2951807,1,race-ethnicity,Majority White
2023,Georgia,"Heard County, Georgia",.3286119,1,race-ethnicity,All
2023,Georgia,"Heard County, Georgia",,3,race-ethnicity,Majority Non-White
2023,Georgia,"Heard County, Georgia",.3286119,1,race-ethnicity,Majority White
2023,Georgia,"Henry County, Georgia",.3325916,1,race-ethnicity,All
2023,Georgia,"Henry County, Georgia",.3549323,1,race-ethnicity,Majority Non-White
2023,Georgia,"Henry County, Georgia",.28583,1,race-ethnicity,Majority White
2023,Georgia,"Houston County, Georgia",.3157149,1,race-ethnicity,All
2023,Georgia,"Houston County, Georgia",.4151103,1,race-ethnicity,Majority Non-White
2023,Georgia,"Houston County, Georgia",.2845745,1,race-ethnicity,Majority White
2023,Georgia,"Irwin County, Georgia",.3097015,1,race-ethnicity,All
2023,Georgia,"Irwin County, Georgia",,3,race-ethnicity,Majority Non-White
2023,Georgia,"Irwin County, Georgia",.3097015,1,race-ethnicity,Majority White
2023,Georgia,"Jackson County, Georgia",.2221846,1,race-ethnicity,All
2023,Georgia,"Jackson County, Georgia",.2626263,1,race-ethnicity,Majority Non-White
2023,Georgia,"Jackson County, Georgia",.2207838,1,race-ethnicity,Majority White
2023,Georgia,"Jasper County, Georgia",.3130081,1,race-ethnicity,All
2023,Georgia,"Jasper County, Georgia",,3,race-ethnicity,Majority Non-White
2023,Georgia,"Jasper County, Georgia",.3130081,1,race-ethnicity,Majority White
2023,Georgia,"Jeff Davis County, Georgia",.3062099,1,race-ethnicity,All
2023,Georgia,"Jeff Davis County, Georgia",,3,race-ethnicity,Majority Non-White
2023,Georgia,"Jeff Davis County, Georgia",.3062099,1,race-ethnicity,Majority White
2023,Georgia,"Jefferson County, Georgia",.4314159,1,race-ethnicity,All
2023,Georgia,"Jefferson County, Georgia",.4680233,1,race-ethnicity,Majority Non-White
2023,Georgia,"Jefferson County, Georgia",.3148148,1,race-ethnicity,Majority White
2023,Georgia,"Jenkins County, Georgia",.3977695,1,race-ethnicity,All
2023,Georgia,"Jenkins County, Georgia",,3,race-ethnicity,Majority Non-White
2023,Georgia,"Jenkins County, Georgia",.4007491,1,race-ethnicity,Majority White
2023,Georgia,"Johnson County, Georgia",.3238636,1,race-ethnicity,All
2023,Georgia,"Johnson County, Georgia",,3,race-ethnicity,Majority Non-White
2023,Georgia,"Johnson County, Georgia",.3238636,1,race-ethnicity,Majority White
2023,Georgia,"Jones County, Georgia",.3242925,1,race-ethnicity,All
2023,Georgia,"Jones County, Georgia",.3544304,1,race-ethnicity,Majority Non-White
2023,Georgia,"Jones County, Georgia",.306391,1,race-ethnicity,Majority White
2023,Georgia,"Lamar County, Georgia",.3135313,1,race-ethnicity,All
2023,Georgia,"Lamar County, Georgia",,3,race-ethnicity,Majority Non-White
2023,Georgia,"Lamar County, Georgia",.3155259,1,race-ethnicity,Majority White
2023,Georgia,"Lanier County, Georgia",.3969849,1,race-ethnicity,All
2023,Georgia,"Lanier County, Georgia",,3,race-ethnicity,Majority Non-White
2023,Georgia,"Lanier County, Georgia",.3969849,1,race-ethnicity,Majority White
2023,Georgia,"Laurens County, Georgia",.3428398,1,race-ethnicity,All
2023,Georgia,"Laurens County, Georgia",.3583333,1,race-ethnicity,Majority Non-White
2023,Georgia,"Laurens County, Georgia",.3212209,1,race-ethnicity,Majority White
2023,Georgia,"Lee County, Georgia",.2544554,1,race-ethnicity,All
2023,Georgia,"Lee County, Georgia",.173913,1,race-ethnicity,Majority Non-White
2023,Georgia,"Lee County, Georgia",.2648045,1,race-ethnicity,Majority White
2023,Georgia,"Liberty County, Georgia",.400767,1,race-ethnicity,All
2023,Georgia,"Liberty County, Georgia",.406929,1,race-ethnicity,Majority Non-White
2023,Georgia,"Liberty County, Georgia",.3733681,1,race-ethnicity,Majority White
2023,Georgia,"Lincoln County, Georgia",.2769231,1,race-ethnicity,All
2023,Georgia,"Lincoln County, Georgia",,3,race-ethnicity,Majority Non-White
2023,Georgia,"Lincoln County, Georgia",.2769231,1,race-ethnicity,Majority White
2023,Georgia,"Long County, Georgia",.3514151,1,race-ethnicity,All
2023,Georgia,"Long County, Georgia",,3,race-ethnicity,Majority Non-White
2023,Georgia,"Long County, Georgia",.352381,1,race-ethnicity,Majority White
2023,Georgia,"Lowndes County, Georgia",.3541783,1,race-ethnicity,All
2023,Georgia,"Lowndes County, Georgia",.4316802,1,race-ethnicity,Majority Non-White
2023,Georgia,"Lowndes County, Georgia",.2578616,1,race-ethnicity,Majority White
2023,Georgia,"Lumpkin County, Georgia",.2360319,1,race-ethnicity,All
2023,Georgia,"Lumpkin County, Georgia",,3,race-ethnicity,Majority Non-White
2023,Georgia,"Lumpkin County, Georgia",.2360319,1,race-ethnicity,Majority White
2023,Georgia,"Macon County, Georgia",.461126,1,race-ethnicity,All
2023,Georgia,"Macon County, Georgia",.452459,1,race-ethnicity,Majority Non-White
2023,Georgia,"Macon County, Georgia",.5,1,race-ethnicity,Majority White
2023,Georgia,"Madison County, Georgia",.2615063,1,race-ethnicity,All
2023,Georgia,"Madison County, Georgia",,3,race-ethnicity,Majority Non-White
2023,Georgia,"Madison County, Georgia",.262605,1,race-ethnicity,Majority White
2023,Georgia,"Marion County, Georgia",.3670886,1,race-ethnicity,All
2023,Georgia,"Marion County, Georgia",.3968254,1,race-ethnicity,Majority Non-White
2023,Georgia,"Marion County, Georgia",.3333333,1,race-ethnicity,Majority White
2023,Georgia,"McDuffie County, Georgia",.4121916,1,race-ethnicity,All
2023,Georgia,"McDuffie County, Georgia",.4363636,1,race-ethnicity,Majority Non-White
2023,Georgia,"McDuffie County, Georgia",.3165468,1,race-ethnicity,Majority White
2023,Georgia,"McIntosh County, Georgia",.3268765,1,race-ethnicity,All
2023,Georgia,"McIntosh County, Georgia",,3,race-ethnicity,Majority Non-White
2023,Georgia,"McIntosh County, Georgia",.3284672,1,race-ethnicity,Majority White
2023,Georgia,"Meriwether County, Georgia",.4307692,1,race-ethnicity,All
2023,Georgia,"Meriwether County, Georgia",.4497355,1,race-ethnicity,Majority Non-White
2023,Georgia,"Meriwether County, Georgia",.4239544,1,race-ethnicity,Majority White
2023,Georgia,"Miller County, Georgia",.3244681,1,race-ethnicity,All
2023,Georgia,"Miller County, Georgia",,3,race-ethnicity,Majority Non-White
2023,Georgia,"Miller County, Georgia",.3244681,1,race-ethnicity,Majority White
2023,Georgia,"Mitchell County, Georgia",.4403226,1,race-ethnicity,All
2023,Georgia,"Mitchell County, Georgia",.4226519,1,race-ethnicity,Majority Non-White
2023,Georgia,"Mitchell County, Georgia",.4651163,1,race-ethnicity,Majority White
2023,Georgia,"Monroe County, Georgia",.2866379,1,race-ethnicity,All
2023,Georgia,"Monroe County, Georgia",.1830986,1,race-ethnicity,Majority Non-White
2023,Georgia,"Monroe County, Georgia",.2972973,1,race-ethnicity,Majority White
2023,Georgia,"Montgomery County, Georgia",.3175966,1,race-ethnicity,All
2023,Georgia,"Montgomery County, Georgia",.3793103,1,race-ethnicity,Majority Non-White
2023,Georgia,"Montgomery County, Georgia",.2808219,1,race-ethnicity,Majority White
2023,Georgia,"Morgan County, Georgia",.2467532,1,race-ethnicity,All
2023,Georgia,"Morgan County, Georgia",,3,race-ethnicity,Majority Non-White
2023,Georgia,"Morgan County, Georgia",.2467532,1,race-ethnicity,Majority White
2023,Georgia,"Murray County, Georgia",.340981,1,race-ethnicity,All
2023,Georgia,"Murray County, Georgia",,3,race-ethnicity,Majority Non-White
2023,Georgia,"Murray County, Georgia",.3366255,1,race-ethnicity,Majority White
2023,Georgia,"Muscogee County, Georgia",.4009146,1,race-ethnicity,All
2023,Georgia,"Muscogee County, Georgia",.4969758,1,race-ethnicity,Majority Non-White
2023,Georgia,"Muscogee County, Georgia",.3032787,1,race-ethnicity,Majority White
2023,Georgia,"Newton County, Georgia",.3781877,1,race-ethnicity,All
2023,Georgia,"Newton County, Georgia",.4207071,1,race-ethnicity,Majority Non-White
2023,Georgia,"Newton County, Georgia",.3288394,1,race-ethnicity,Majority White
2023,Georgia,"Oconee County, Georgia",.1223551,1,race-ethnicity,All
2023,Georgia,"Oconee County, Georgia",,3,race-ethnicity,Majority Non-White
2023,Georgia,"Oconee County, Georgia",.1223551,1,race-ethnicity,Majority White
2023,Georgia,"Oglethorpe County, Georgia",.2836879,1,race-ethnicity,All
2023,Georgia,"Oglethorpe County, Georgia",,3,race-ethnicity,Majority Non-White
2023,Georgia,"Oglethorpe County, Georgia",.2850356,1,race-ethnicity,Majority White
2023,Georgia,"Paulding County, Georgia",.3028463,1,race-ethnicity,All
2023,Georgia,"Paulding County, Georgia",.3162853,1,race-ethnicity,Majority Non-White
2023,Georgia,"Paulding County, Georgia",.3006406,1,race-ethnicity,Majority White
2023,Georgia,"Peach County, Georgia",.393736,1,race-ethnicity,All
2023,Georgia,"Peach County, Georgia",.4394619,1,race-ethnicity,Majority Non-White
2023,Georgia,"Peach County, Georgia",.3482143,1,race-ethnicity,Majority White
2023,Georgia,"Pickens County, Georgia",.2383929,1,race-ethnicity,All
2023,Georgia,"Pickens County, Georgia",,3,race-ethnicity,Majority Non-White
2023,Georgia,"Pickens County, Georgia",.2383929,1,race-ethnicity,Majority White
2023,Georgia,"Pierce County, Georgia",.3371336,1,race-ethnicity,All
2023,Georgia,"Pierce County, Georgia",,3,race-ethnicity,Majority Non-White
2023,Georgia,"Pierce County, Georgia",.3371336,1,race-ethnicity,Majority White
2023,Georgia,"Pike County, Georgia",.2275335,1,race-ethnicity,All
2023,Georgia,"Pike County, Georgia",,3,race-ethnicity,Majority Non-White
2023,Georgia,"Pike County, Georgia",.2275335,1,race-ethnicity,Majority White
2023,Georgia,"Polk County, Georgia",.3742733,1,race-ethnicity,All
2023,Georgia,"Polk County, Georgia",,3,race-ethnicity,Majority Non-White
2023,Georgia,"Polk County, Georgia",.3742733,1,race-ethnicity,Majority White
2023,Georgia,"Pulaski County, Georgia",.3436123,1,race-ethnicity,All
2023,Georgia,"Pulaski County, Georgia",,3,race-ethnicity,Majority Non-White
2023,Georgia,"Pulaski County, Georgia",.3436123,1,race-ethnicity,Majority White
2023,Georgia,"Putnam County, Georgia",.303155,1,race-ethnicity,All
2023,Georgia,"Putnam County, Georgia",,3,race-ethnicity,Majority Non-White
2023,Georgia,"Putnam County, Georgia",.303155,1,race-ethnicity,Majority White
2023,Georgia,"Quitman County, Georgia",.3589744,1,race-ethnicity,All
2023,Georgia,"Quitman County, Georgia",.3589744,1,race-ethnicity,Majority Non-White
2023,Georgia,"Quitman County, Georgia",,3,race-ethnicity,Majority White
2023,Georgia,"Rabun County, Georgia",.213894,1,race-ethnicity,All
2023,Georgia,"Rabun County, Georgia",,3,race-ethnicity,Majority Non-White
2023,Georgia,"Rabun County, Georgia",.213894,1,race-ethnicity,Majority White
2023,Georgia,"Randolph County, Georgia",.4064171,1,race-ethnicity,All
2023,Georgia,"Randolph County, Georgia",.4216867,1,race-ethnicity,Majority Non-White
2023,Georgia,"Randolph County, Georgia",,3,race-ethnicity,Majority White
2023,Georgia,"Richmond County, Georgia",.435869,1,race-ethnicity,All
2023,Georgia,"Richmond County, Georgia",.4401882,1,race-ethnicity,Majority Non-White
2023,Georgia,"Richmond County, Georgia",.3675676,1,race-ethnicity,Majority White
2023,Georgia,"Rockdale County, Georgia",.3621151,1,race-ethnicity,All
2023,Georgia,"Rockdale County, Georgia",.3634525,1,race-ethnicity,Majority Non-White
2023,Georgia,"Rockdale County, Georgia",,3,race-ethnicity,Majority White
2023,Georgia,"Schley County, Georgia",.25,1,race-ethnicity,All
2023,Georgia,"Schley County, Georgia",,3,race-ethnicity,Majority Non-White
2023,Georgia,"Schley County, Georgia",.25,1,race-ethnicity,Majority White
2023,Georgia,"Screven County, Georgia",.4159836,1,race-ethnicity,All
2023,Georgia,"Screven County, Georgia",,3,race-ethnicity,Majority Non-White
2023,Georgia,"Screven County, Georgia",.4159836,1,race-ethnicity,Majority White
2023,Georgia,"Seminole County, Georgia",.3414634,1,race-ethnicity,All
2023,Georgia,"Seminole County, Georgia",,3,race-ethnicity,Majority Non-White
2023,Georgia,"Seminole County, Georgia",.3438596,1,race-ethnicity,Majority White
2023,Georgia,"Spalding County, Georgia",.384149,1,race-ethnicity,All
2023,Georgia,"Spalding County, Georgia",.4417365,1,race-ethnicity,Majority Non-White
2023,Georgia,"Spalding County, Georgia",.3082329,1,race-ethnicity,Majority White
2023,Georgia,"Stephens County, Georgia",.3046512,1,race-ethnicity,All
2023,Georgia,"Stephens County, Georgia",,3,race-ethnicity,Majority Non-White
2023,Georgia,"Stephens County, Georgia",.3046512,1,race-ethnicity,Majority White
2023,Georgia,"Stewart County, Georgia",.4357143,1,race-ethnicity,All
2023,Georgia,"Stewart County, Georgia",.4179105,1,race-ethnicity,Majority Non-White
2023,Georgia,"Stewart County, Georgia",,3,race-ethnicity,Majority White
2023,Georgia,"Sumter County, Georgia",.4437939,1,race-ethnicity,All
2023,Georgia,"Sumter County, Georgia",.4454203,1,race-ethnicity,Majority Non-White
2023,Georgia,"Sumter County, Georgia",.4210526,1,race-ethnicity,Majority White
2023,Georgia,"Talbot County, Georgia",.4496644,1,race-ethnicity,All
2023,Georgia,"Talbot County, Georgia",.5157894,1,race-ethnicity,Majority Non-White
2023,Georgia,"Talbot County, Georgia",.3333333,1,race-ethnicity,Majority White
2023,Georgia,"Taliaferro County, Georgia",.4259259,1,race-ethnicity,All
2023,Georgia,"Taliaferro County, Georgia",.4230769,1,race-ethnicity,Majority Non-White
2023,Georgia,"Taliaferro County, Georgia",,3,race-ethnicity,Majority White
2023,Georgia,"Tattnall County, Georgia",.3655063,1,race-ethnicity,All
2023,Georgia,"Tattnall County, Georgia",.4235294,1,race-ethnicity,Majority Non-White
2023,Georgia,"Tattnall County, Georgia",.3441558,1,race-ethnicity,Majority White
2023,Georgia,"Taylor County, Georgia",.4347826,1,race-ethnicity,All
2023,Georgia,"Taylor County, Georgia",.459854,1,race-ethnicity,Majority Non-White
2023,Georgia,"Taylor County, Georgia",,3,race-ethnicity,Majority White
2023,Georgia,"Telfair County, Georgia",.3838862,1,race-ethnicity,All
2023,Georgia,"Telfair County, Georgia",.3743316,1,race-ethnicity,Majority Non-White
2023,Georgia,"Telfair County, Georgia",,3,race-ethnicity,Majority White
2023,Georgia,"Terrell County, Georgia",.4020979,1,race-ethnicity,All
2023,Georgia,"Terrell County, Georgia",.4065934,1,race-ethnicity,Majority Non-White
2023,Georgia,"Terrell County, Georgia",,3,race-ethnicity,Majority White
2023,Georgia,"Thomas County, Georgia",.3539704,1,race-ethnicity,All
2023,Georgia,"Thomas County, Georgia",.3758044,1,race-ethnicity,Majority Non-White
2023,Georgia,"Thomas County, Georgia",.3300423,1,race-ethnicity,Majority White
2023,Georgia,"Tift County, Georgia",.3448276,1,race-ethnicity,All
2023,Georgia,"Tift County, Georgia",.3903346,1,race-ethnicity,Majority Non-White
2023,Georgia,"Tift County, Georgia",.2575406,1,race-ethnicity,Majority White
2023,Georgia,"Toombs County, Georgia",.3696682,1,race-ethnicity,All
2023,Georgia,"Toombs County, Georgia",,3,race-ethnicity,Majority Non-White
2023,Georgia,"Toombs County, Georgia",.3696682,1,race-ethnicity,Majority White
2023,Georgia,"Towns County, Georgia",.1918736,1,race-ethnicity,All
2023,Georgia,"Towns County, Georgia",,3,race-ethnicity,Majority Non-White
2023,Georgia,"Towns County, Georgia",.1918736,1,race-ethnicity,Majority White
2023,Georgia,"Treutlen County, Georgia",.3714286,1,race-ethnicity,All
2023,Georgia,"Treutlen County, Georgia",,3,race-ethnicity,Majority Non-White
2023,Georgia,"Treutlen County, Georgia",.3714286,1,race-ethnicity,Majority White
2023,Georgia,"Troup County, Georgia",.3806793,1,race-ethnicity,All
2023,Georgia,"Troup County, Georgia",.408867,1,race-ethnicity,Majority Non-White
2023,Georgia,"Troup County, Georgia",.3578275,1,race-ethnicity,Majority White
2023,Georgia,"Turner County, Georgia",.4264151,1,race-ethnicity,All
2023,Georgia,"Turner County, Georgia",.4720812,1,race-ethnicity,Majority Non-White
2023,Georgia,"Turner County, Georgia",.2941177,1,race-ethnicity,Majority White
2023,Georgia,"Twiggs County, Georgia",.3225806,1,race-ethnicity,All
2023,Georgia,"Twiggs County, Georgia",.3376623,1,race-ethnicity,Majority Non-White
2023,Georgia,"Twiggs County, Georgia",.304,1,race-ethnicity,Majority White
2023,Georgia,"Union County, Georgia",.182659,1,race-ethnicity,All
2023,Georgia,"Union County, Georgia",,3,race-ethnicity,Majority Non-White
2023,Georgia,"Union County, Georgia",.182659,1,race-ethnicity,Majority White
2023,Georgia,"Upson County, Georgia",.4013605,1,race-ethnicity,All
2023,Georgia,"Upson County, Georgia",,3,race-ethnicity,Majority Non-White
2023,Georgia,"Upson County, Georgia",.4036909,1,race-ethnicity,Majority White
2023,Georgia,"Walker County, Georgia",.3158133,1,race-ethnicity,All
2023,Georgia,"Walker County, Georgia",,3,race-ethnicity,Majority Non-White
2023,Georgia,"Walker County, Georgia",.3158133,1,race-ethnicity,Majority White
2023,Georgia,"Walton County, Georgia",.25,1,race-ethnicity,All
2023,Georgia,"Walton County, Georgia",,3,race-ethnicity,Majority Non-White
2023,Georgia,"Walton County, Georgia",.2497181,1,race-ethnicity,Majority White
2023,Georgia,"Ware County, Georgia",.3666667,1,race-ethnicity,All
2023,Georgia,"Ware County, Georgia",.4252874,1,race-ethnicity,Majority Non-White
2023,Georgia,"Ware County, Georgia",.3298663,1,race-ethnicity,Majority White
2023,Georgia,"Warren County, Georgia",.4702703,1,race-ethnicity,All
2023,Georgia,"Warren County, Georgia",.4725275,1,race-ethnicity,Majority Non-White
2023,Georgia,"Warren County, Georgia",,3,race-ethnicity,Majority White
2023,Georgia,"Washington County, Georgia",.4071763,1,race-ethnicity,All
2023,Georgia,"Washington County, Georgia",.4116638,1,race-ethnicity,Majority Non-White
2023,Georgia,"Washington County, Georgia",.362069,1,race-ethnicity,Majority White
2023,Georgia,"Wayne County, Georgia",.3878968,1,race-ethnicity,All
2023,Georgia,"Wayne County, Georgia",,3,race-ethnicity,Majority Non-White
2023,Georgia,"Wayne County, Georgia",.3878968,1,race-ethnicity,Majority White
2023,Georgia,"Webster County, Georgia",,3,race-ethnicity,All
2023,Georgia,"Webster County, Georgia",,3,race-ethnicity,Majority Non-White
2023,Georgia,"Webster County, Georgia",,3,race-ethnicity,Majority White
2023,Georgia,"Wheeler County, Georgia",.3538462,1,race-ethnicity,All
2023,Georgia,"Wheeler County, Georgia",,3,race-ethnicity,Majority Non-White
2023,Georgia,"Wheeler County, Georgia",.3538462,1,race-ethnicity,Majority White
2023,Georgia,"White County, Georgia",.2451193,1,race-ethnicity,All
2023,Georgia,"White County, Georgia",,3,race-ethnicity,Majority Non-White
2023,Georgia,"White County, Georgia",.2451193,1,race-ethnicity,Majority White
2023,Georgia,"Whitfield County, Georgia",.2751134,1,race-ethnicity,All
2023,Georgia,"Whitfield County, Georgia",.3072369,1,race-ethnicity,Majority Non-White
2023,Georgia,"Whitfield County, Georgia",.2439336,1,race-ethnicity,Majority White
2023,Georgia,"Wilcox County, Georgia",.4047619,1,race-ethnicity,All
2023,Georgia,"Wilcox County, Georgia",.4054054,1,race-ethnicity,Majority Non-White
2023,Georgia,"Wilcox County, Georgia",.4042553,1,race-ethnicity,Majority White
2023,Georgia,"Wilkes County, Georgia",.313099,1,race-ethnicity,All
2023,Georgia,"Wilkes County, Georgia",,3,race-ethnicity,Majority Non-White
2023,Georgia,"Wilkes County, Georgia",.3129032,1,race-ethnicity,Majority White
2023,Georgia,"Wilkinson County, Georgia",.437276,1,race-ethnicity,All
2023,Georgia,"Wilkinson County, Georgia",.4271845,1,race-ethnicity,Majority Non-White
2023,Georgia,"Wilkinson County, Georgia",.4431818,1,race-ethnicity,Majority White
2023,Georgia,"Worth County, Georgia",.340604,1,race-ethnicity,All
2023,Georgia,"Worth County, Georgia",.3529412,1,race-ethnicity,Majority Non-White
2023,Georgia,"Worth County, Georgia",.3390152,1,race-ethnicity,Majority White
2023,Hawaii,"Hawaii County, Hawaii",.1592822,1,race-ethnicity,All
2023,Hawaii,"Hawaii County, Hawaii",.1593511,1,race-ethnicity,Majority Non-White
2023,Hawaii,"Hawaii County, Hawaii",,3,race-ethnicity,Majority White
2023,Hawaii,"Honolulu County, Hawaii",.1280545,1,race-ethnicity,All
2023,Hawaii,"Honolulu County, Hawaii",.1278387,1,race-ethnicity,Majority Non-White
2023,Hawaii,"Honolulu County, Hawaii",.1801802,1,race-ethnicity,Majority White
2023,Hawaii,"Kalawao County, Hawaii",,3,race-ethnicity,All
2023,Hawaii,"Kalawao County, Hawaii",,3,race-ethnicity,Majority Non-White
2023,Hawaii,"Kalawao County, Hawaii",,3,race-ethnicity,Majority White
2023,Hawaii,"Kauai County, Hawaii",.1264271,1,race-ethnicity,All
2023,Hawaii,"Kauai County, Hawaii",.1292189,1,race-ethnicity,Majority Non-White
2023,Hawaii,"Kauai County, Hawaii",.1065292,1,race-ethnicity,Majority White
2023,Hawaii,"Maui County, Hawaii",.1608119,1,race-ethnicity,All
2023,Hawaii,"Maui County, Hawaii",.1638768,1,race-ethnicity,Majority Non-White
2023,Hawaii,"Maui County, Hawaii",.1087719,1,race-ethnicity,Majority White
2023,Idaho,"Ada County, Idaho",.1282943,1,race-ethnicity,All
2023,Idaho,"Ada County, Idaho",,3,race-ethnicity,Majority Non-White
2023,Idaho,"Ada County, Idaho",.1283024,1,race-ethnicity,Majority White
2023,Idaho,"Adams County, Idaho",.130137,1,race-ethnicity,All
2023,Idaho,"Adams County, Idaho",,3,race-ethnicity,Majority Non-White
2023,Idaho,"Adams County, Idaho",.130137,1,race-ethnicity,Majority White
2023,Idaho,"Bannock County, Idaho",.2195748,1,race-ethnicity,All
2023,Idaho,"Bannock County, Idaho",,3,race-ethnicity,Majority Non-White
2023,Idaho,"Bannock County, Idaho",.2159259,1,race-ethnicity,Majority White
2023,Idaho,"Bear Lake County, Idaho",.1212121,1,race-ethnicity,All
2023,Idaho,"Bear Lake County, Idaho",,3,race-ethnicity,Majority Non-White
2023,Idaho,"Bear Lake County, Idaho",.1212121,1,race-ethnicity,Majority White
2023,Idaho,"Benewah County, Idaho",.1604938,1,race-ethnicity,All
2023,Idaho,"Benewah County, Idaho",,3,race-ethnicity,Majority Non-White
2023,Idaho,"Benewah County, Idaho",.1604938,1,race-ethnicity,Majority White
2023,Idaho,"Bingham County, Idaho",.1606628,1,race-ethnicity,All
2023,Idaho,"Bingham County, Idaho",.2087912,1,race-ethnicity,Majority Non-White
2023,Idaho,"Bingham County, Idaho",.157286,1,race-ethnicity,Majority White
2023,Idaho,"Blaine County, Idaho",.1022444,1,race-ethnicity,All
2023,Idaho,"Blaine County, Idaho",,3,race-ethnicity,Majority Non-White
2023,Idaho,"Blaine County, Idaho",.1022444,1,race-ethnicity,Majority White
2023,Idaho,"Boise County, Idaho",.1194539,1,race-ethnicity,All
2023,Idaho,"Boise County, Idaho",,3,race-ethnicity,Majority Non-White
2023,Idaho,"Boise County, Idaho",.1194539,1,race-ethnicity,Majority White
2023,Idaho,"Bonner County, Idaho",.1216775,1,race-ethnicity,All
2023,Idaho,"Bonner County, Idaho",,3,race-ethnicity,Majority Non-White
2023,Idaho,"Bonner County, Idaho",.1216775,1,race-ethnicity,Majority White
2023,Idaho,"Bonneville County, Idaho",.1486093,1,race-ethnicity,All
2023,Idaho,"Bonneville County, Idaho",,3,race-ethnicity,Majority Non-White
2023,Idaho,"Bonneville County, Idaho",.1486093,1,race-ethnicity,Majority White
2023,Idaho,"Boundary County, Idaho",.1038647,1,race-ethnicity,All
2023,Idaho,"Boundary County, Idaho",,3,race-ethnicity,Majority Non-White
2023,Idaho,"Boundary County, Idaho",.1038647,1,race-ethnicity,Majority White
2023,Idaho,"Butte County, Idaho",.0769231,1,race-ethnicity,All
2023,Idaho,"Butte County, Idaho",,3,race-ethnicity,Majority Non-White
2023,Idaho,"Butte County, Idaho",.0769231,1,race-ethnicity,Majority White
2023,Idaho,"Camas County, Idaho",,3,race-ethnicity,All
2023,Idaho,"Camas County, Idaho",,3,race-ethnicity,Majority Non-White
2023,Idaho,"Camas County, Idaho",,3,race-ethnicity,Majority White
2023,Idaho,"Canyon County, Idaho",.1982256,1,race-ethnicity,All
2023,Idaho,"Canyon County, Idaho",,3,race-ethnicity,Majority Non-White
2023,Idaho,"Canyon County, Idaho",.1982256,1,race-ethnicity,Majority White
2023,Idaho,"Caribou County, Idaho",.1134454,1,race-ethnicity,All
2023,Idaho,"Caribou County, Idaho",,3,race-ethnicity,Majority Non-White
2023,Idaho,"Caribou County, Idaho",.1134454,1,race-ethnicity,Majority White
2023,Idaho,"Cassia County, Idaho",.1702432,1,race-ethnicity,All
2023,Idaho,"Cassia County, Idaho",,3,race-ethnicity,Majority Non-White
2023,Idaho,"Cassia County, Idaho",.1702432,1,race-ethnicity,Majority White
2023,Idaho,"Clark County, Idaho",,3,race-ethnicity,All
2023,Idaho,"Clark County, Idaho",,3,race-ethnicity,Majority Non-White
2023,Idaho,"Clark County, Idaho",,3,race-ethnicity,Majority White
2023,Idaho,"Clearwater County, Idaho",.1854839,1,race-ethnicity,All
2023,Idaho,"Clearwater County, Idaho",,3,race-ethnicity,Majority Non-White
2023,Idaho,"Clearwater County, Idaho",.1854839,1,race-ethnicity,Majority White
2023,Idaho,"Custer County, Idaho",.0738255,1,race-ethnicity,All
2023,Idaho,"Custer County, Idaho",,3,race-ethnicity,Majority Non-White
2023,Idaho,"Custer County, Idaho",.0738255,1,race-ethnicity,Majority White
2023,Idaho,"Elmore County, Idaho",.1770833,1,race-ethnicity,All
2023,Idaho,"Elmore County, Idaho",,3,race-ethnicity,Majority Non-White
