year,state,county,share_debt_coll,share_debt_coll_quality,subgroup_type,subgroup
2023,Florida,"Escambia County, Florida",.1261479,1,race-ethnicity,All
2023,Florida,"Escambia County, Florida",.1220974,1,race-ethnicity,Majority Non-White
2023,Florida,"Escambia County, Florida",.1267621,1,race-ethnicity,Majority White
2023,Florida,"Flagler County, Florida",.1241756,1,race-ethnicity,All
2023,Florida,"Flagler County, Florida",,3,race-ethnicity,Majority Non-White
2023,Florida,"Flagler County, Florida",.1241756,1,race-ethnicity,Majority White
2023,Florida,"Franklin County, Florida",.079646,1,race-ethnicity,All
2023,Florida,"Franklin County, Florida",,3,race-ethnicity,Majority Non-White
2023,Florida,"Franklin County, Florida",.079646,1,race-ethnicity,Majority White
2023,Florida,"Gadsden County, Florida",.1473923,1,race-ethnicity,All
2023,Florida,"Gadsden County, Florida",.1510638,1,race-ethnicity,Majority Non-White
2023,Florida,"Gadsden County, Florida",.1383812,1,race-ethnicity,Majority White
2023,Florida,"Gilchrist County, Florida",.1350078,1,race-ethnicity,All
2023,Florida,"Gilchrist County, Florida",,3,race-ethnicity,Majority Non-White
2023,Florida,"Gilchrist County, Florida",.1350078,1,race-ethnicity,Majority White
2023,Florida,"Glades County, Florida",.0858586,1,race-ethnicity,All
2023,Florida,"Glades County, Florida",,3,race-ethnicity,Majority Non-White
2023,Florida,"Glades County, Florida",.0864198,1,race-ethnicity,Majority White
2023,Florida,"Gulf County, Florida",.0895196,1,race-ethnicity,All
2023,Florida,"Gulf County, Florida",,3,race-ethnicity,Majority Non-White
2023,Florida,"Gulf County, Florida",.0895196,1,race-ethnicity,Majority White
2023,Florida,"Hamilton County, Florida",.0911063,1,race-ethnicity,All
2023,Florida,"Hamilton County, Florida",,3,race-ethnicity,Majority Non-White
2023,Florida,"Hamilton County, Florida",.0911063,1,race-ethnicity,Majority White
2023,Florida,"Hardee County, Florida",.0716253,1,race-ethnicity,All
2023,Florida,"Hardee County, Florida",.0732601,1,race-ethnicity,Majority Non-White
2023,Florida,"Hardee County, Florida",.0666667,1,race-ethnicity,Majority White
2023,Florida,"Hendry County, Florida",.1129848,1,race-ethnicity,All
2023,Florida,"Hendry County, Florida",.1129848,1,race-ethnicity,Majority Non-White
2023,Florida,"Hendry County, Florida",,3,race-ethnicity,Majority White
2023,Florida,"Hernando County, Florida",.1260857,1,race-ethnicity,All
2023,Florida,"Hernando County, Florida",,3,race-ethnicity,Majority Non-White
2023,Florida,"Hernando County, Florida",.1260857,1,race-ethnicity,Majority White
2023,Florida,"Highlands County, Florida",.081287,1,race-ethnicity,All
2023,Florida,"Highlands County, Florida",.0911565,1,race-ethnicity,Majority Non-White
2023,Florida,"Highlands County, Florida",.0787037,1,race-ethnicity,Majority White
2023,Florida,"Hillsborough County, Florida",.1614032,1,race-ethnicity,All
2023,Florida,"Hillsborough County, Florida",.1658895,1,race-ethnicity,Majority Non-White
2023,Florida,"Hillsborough County, Florida",.1541535,1,race-ethnicity,Majority White
2023,Florida,"Holmes County, Florida",.0828924,1,race-ethnicity,All
2023,Florida,"Holmes County, Florida",,3,race-ethnicity,Majority Non-White
2023,Florida,"Holmes County, Florida",.0828924,1,race-ethnicity,Majority White
2023,Florida,"Indian River County, Florida",.0907982,1,race-ethnicity,All
2023,Florida,"Indian River County, Florida",.0738916,1,race-ethnicity,Majority Non-White
2023,Florida,"Indian River County, Florida",.0914182,1,race-ethnicity,Majority White
2023,Florida,"Jackson County, Florida",.0817477,1,race-ethnicity,All
2023,Florida,"Jackson County, Florida",.0892308,1,race-ethnicity,Majority Non-White
2023,Florida,"Jackson County, Florida",.0798165,1,race-ethnicity,Majority White
2023,Florida,"Jefferson County, Florida",.0930233,1,race-ethnicity,All
2023,Florida,"Jefferson County, Florida",,3,race-ethnicity,Majority Non-White
2023,Florida,"Jefferson County, Florida",.0927273,1,race-ethnicity,Majority White
2023,Florida,"Lafayette County, Florida",.0526316,1,race-ethnicity,All
2023,Florida,"Lafayette County, Florida",,3,race-ethnicity,Majority Non-White
2023,Florida,"Lafayette County, Florida",.0529801,1,race-ethnicity,Majority White
2023,Florida,"Lake County, Florida",.1239857,1,race-ethnicity,All
2023,Florida,"Lake County, Florida",.1605505,1,race-ethnicity,Majority Non-White
2023,Florida,"Lake County, Florida",.1234027,1,race-ethnicity,Majority White
2023,Florida,"Lee County, Florida",.1179122,1,race-ethnicity,All
2023,Florida,"Lee County, Florida",.1403925,1,race-ethnicity,Majority Non-White
2023,Florida,"Lee County, Florida",.1132177,1,race-ethnicity,Majority White
2023,Florida,"Leon County, Florida",.2016837,1,race-ethnicity,All
2023,Florida,"Leon County, Florida",.2481726,1,race-ethnicity,Majority Non-White
2023,Florida,"Leon County, Florida",.1778179,1,race-ethnicity,Majority White
2023,Florida,"Levy County, Florida",.0973937,1,race-ethnicity,All
2023,Florida,"Levy County, Florida",,3,race-ethnicity,Majority Non-White
2023,Florida,"Levy County, Florida",.0973937,1,race-ethnicity,Majority White
2023,Florida,"Liberty County, Florida",.0606061,1,race-ethnicity,All
2023,Florida,"Liberty County, Florida",,3,race-ethnicity,Majority Non-White
2023,Florida,"Liberty County, Florida",.0606061,1,race-ethnicity,Majority White
2023,Florida,"Madison County, Florida",.0930233,1,race-ethnicity,All
2023,Florida,"Madison County, Florida",.1064516,1,race-ethnicity,Majority Non-White
2023,Florida,"Madison County, Florida",.0674847,1,race-ethnicity,Majority White
2023,Florida,"Manatee County, Florida",.1121553,1,race-ethnicity,All
2023,Florida,"Manatee County, Florida",.1241935,1,race-ethnicity,Majority Non-White
2023,Florida,"Manatee County, Florida",.1110271,1,race-ethnicity,Majority White
2023,Florida,"Marion County, Florida",.1132738,1,race-ethnicity,All
2023,Florida,"Marion County, Florida",.1522248,1,race-ethnicity,Majority Non-White
2023,Florida,"Marion County, Florida",.1092335,1,race-ethnicity,Majority White
2023,Florida,"Martin County, Florida",.087218,1,race-ethnicity,All
2023,Florida,"Martin County, Florida",.0679612,1,race-ethnicity,Majority Non-White
2023,Florida,"Martin County, Florida",.0879937,1,race-ethnicity,Majority White
2023,Florida,"Miami-Dade County, Florida",.1151562,1,race-ethnicity,All
2023,Florida,"Miami-Dade County, Florida",.1155862,1,race-ethnicity,Majority Non-White
2023,Florida,"Miami-Dade County, Florida",.0672359,1,race-ethnicity,Majority White
2023,Florida,"Monroe County, Florida",.0812306,1,race-ethnicity,All
2023,Florida,"Monroe County, Florida",,3,race-ethnicity,Majority Non-White
2023,Florida,"Monroe County, Florida",.0812586,1,race-ethnicity,Majority White
2023,Florida,"Nassau County, Florida",.117737,1,race-ethnicity,All
2023,Florida,"Nassau County, Florida",,3,race-ethnicity,Majority Non-White
2023,Florida,"Nassau County, Florida",.117773,1,race-ethnicity,Majority White
2023,Florida,"Okaloosa County, Florida",.1031588,1,race-ethnicity,All
2023,Florida,"Okaloosa County, Florida",,3,race-ethnicity,Majority Non-White
2023,Florida,"Okaloosa County, Florida",.1031588,1,race-ethnicity,Majority White
2023,Florida,"Okeechobee County, Florida",.0758405,1,race-ethnicity,All
2023,Florida,"Okeechobee County, Florida",,3,race-ethnicity,Majority Non-White
2023,Florida,"Okeechobee County, Florida",.0758405,1,race-ethnicity,Majority White
2023,Florida,"Orange County, Florida",.1565243,1,race-ethnicity,All
2023,Florida,"Orange County, Florida",.1545601,1,race-ethnicity,Majority Non-White
2023,Florida,"Orange County, Florida",.1608707,1,race-ethnicity,Majority White
2023,Florida,"Osceola County, Florida",.1503552,1,race-ethnicity,All
2023,Florida,"Osceola County, Florida",.1443143,1,race-ethnicity,Majority Non-White
2023,Florida,"Osceola County, Florida",.1660152,1,race-ethnicity,Majority White
2023,Florida,"Palm Beach County, Florida",.1208329,1,race-ethnicity,All
2023,Florida,"Palm Beach County, Florida",.141154,1,race-ethnicity,Majority Non-White
2023,Florida,"Palm Beach County, Florida",.1070434,1,race-ethnicity,Majority White
2023,Florida,"Pasco County, Florida",.1512969,1,race-ethnicity,All
2023,Florida,"Pasco County, Florida",.2250509,1,race-ethnicity,Majority Non-White
2023,Florida,"Pasco County, Florida",.1474593,1,race-ethnicity,Majority White
2023,Florida,"Pinellas County, Florida",.1329605,1,race-ethnicity,All
2023,Florida,"Pinellas County, Florida",.1850757,1,race-ethnicity,Majority Non-White
2023,Florida,"Pinellas County, Florida",.1284824,1,race-ethnicity,Majority White
2023,Florida,"Polk County, Florida",.1418013,1,race-ethnicity,All
2023,Florida,"Polk County, Florida",.1484679,1,race-ethnicity,Majority Non-White
2023,Florida,"Polk County, Florida",.137247,1,race-ethnicity,Majority White
2023,Florida,"Putnam County, Florida",.1019082,1,race-ethnicity,All
2023,Florida,"Putnam County, Florida",.0866142,1,race-ethnicity,Majority Non-White
2023,Florida,"Putnam County, Florida",.1036668,1,race-ethnicity,Majority White
2023,Florida,"Santa Rosa County, Florida",.1180185,1,race-ethnicity,All
2023,Florida,"Santa Rosa County, Florida",,3,race-ethnicity,Majority Non-White
2023,Florida,"Santa Rosa County, Florida",.1179046,1,race-ethnicity,Majority White
2023,Florida,"Sarasota County, Florida",.0941443,1,race-ethnicity,All
2023,Florida,"Sarasota County, Florida",.127907,1,race-ethnicity,Majority Non-White
2023,Florida,"Sarasota County, Florida",.0926648,1,race-ethnicity,Majority White
2023,Florida,"Seminole County, Florida",.1681152,1,race-ethnicity,All
2023,Florida,"Seminole County, Florida",.1858327,1,race-ethnicity,Majority Non-White
2023,Florida,"Seminole County, Florida",.1584924,1,race-ethnicity,Majority White
2023,Florida,"St. Johns County, Florida",.1336795,1,race-ethnicity,All
2023,Florida,"St. Johns County, Florida",,3,race-ethnicity,Majority Non-White
2023,Florida,"St. Johns County, Florida",.1336795,1,race-ethnicity,Majority White
2023,Florida,"St. Lucie County, Florida",.1308944,1,race-ethnicity,All
2023,Florida,"St. Lucie County, Florida",.1516637,1,race-ethnicity,Majority Non-White
2023,Florida,"St. Lucie County, Florida",.1211127,1,race-ethnicity,Majority White
2023,Florida,"Sumter County, Florida",.0498262,1,race-ethnicity,All
2023,Florida,"Sumter County, Florida",,3,race-ethnicity,Majority Non-White
2023,Florida,"Sumter County, Florida",.0487852,1,race-ethnicity,Majority White
2023,Florida,"Suwannee County, Florida",.0866597,1,race-ethnicity,All
2023,Florida,"Suwannee County, Florida",.0738007,1,race-ethnicity,Majority Non-White
2023,Florida,"Suwannee County, Florida",.0887936,1,race-ethnicity,Majority White
2023,Florida,"Taylor County, Florida",.0810811,1,race-ethnicity,All
2023,Florida,"Taylor County, Florida",,3,race-ethnicity,Majority Non-White
2023,Florida,"Taylor County, Florida",.081203,1,race-ethnicity,Majority White
2023,Florida,"Union County, Florida",.1364829,1,race-ethnicity,All
2023,Florida,"Union County, Florida",,3,race-ethnicity,Majority Non-White
2023,Florida,"Union County, Florida",.1368421,1,race-ethnicity,Majority White
2023,Florida,"Volusia County, Florida",.1415071,1,race-ethnicity,All
2023,Florida,"Volusia County, Florida",.1671018,1,race-ethnicity,Majority Non-White
2023,Florida,"Volusia County, Florida",.1329502,1,race-ethnicity,Majority White
2023,Florida,"Wakulla County, Florida",.1278539,1,race-ethnicity,All
2023,Florida,"Wakulla County, Florida",,3,race-ethnicity,Majority Non-White
2023,Florida,"Wakulla County, Florida",.1278539,1,race-ethnicity,Majority White
2023,Florida,"Walton County, Florida",.0933229,1,race-ethnicity,All
2023,Florida,"Walton County, Florida",,3,race-ethnicity,Majority Non-White
2023,Florida,"Walton County, Florida",.0933229,1,race-ethnicity,Majority White
2023,Florida,"Washington County, Florida",.0726496,1,race-ethnicity,All
2023,Florida,"Washington County, Florida",,3,race-ethnicity,Majority Non-White
2023,Florida,"Washington County, Florida",.0726496,1,race-ethnicity,Majority White
2023,Georgia,"Appling County, Georgia",.1139028,1,race-ethnicity,All
2023,Georgia,"Appling County, Georgia",,3,race-ethnicity,Majority Non-White
2023,Georgia,"Appling County, Georgia",.1139028,1,race-ethnicity,Majority White
2023,Georgia,"Atkinson County, Georgia",.0882353,1,race-ethnicity,All
2023,Georgia,"Atkinson County, Georgia",.0857143,1,race-ethnicity,Majority Non-White
2023,Georgia,"Atkinson County, Georgia",.09375,1,race-ethnicity,Majority White
2023,Georgia,"Bacon County, Georgia",.1019737,1,race-ethnicity,All
2023,Georgia,"Bacon County, Georgia",,3,race-ethnicity,Majority Non-White
2023,Georgia,"Bacon County, Georgia",.1019737,1,race-ethnicity,Majority White
2023,Georgia,"Baker County, Georgia",.1866667,1,race-ethnicity,All
2023,Georgia,"Baker County, Georgia",,3,race-ethnicity,Majority Non-White
2023,Georgia,"Baker County, Georgia",.1891892,1,race-ethnicity,Majority White
2023,Georgia,"Baldwin County, Georgia",.1594203,1,race-ethnicity,All
2023,Georgia,"Baldwin County, Georgia",,3,race-ethnicity,Majority Non-White
2023,Georgia,"Baldwin County, Georgia",.1637478,1,race-ethnicity,Majority White
2023,Georgia,"Banks County, Georgia",.0759931,1,race-ethnicity,All
2023,Georgia,"Banks County, Georgia",,3,race-ethnicity,Majority Non-White
2023,Georgia,"Banks County, Georgia",.0759931,1,race-ethnicity,Majority White
2023,Georgia,"Barrow County, Georgia",.1681139,1,race-ethnicity,All
2023,Georgia,"Barrow County, Georgia",,3,race-ethnicity,Majority Non-White
2023,Georgia,"Barrow County, Georgia",.1681139,1,race-ethnicity,Majority White
2023,Georgia,"Bartow County, Georgia",.1405896,1,race-ethnicity,All
2023,Georgia,"Bartow County, Georgia",,3,race-ethnicity,Majority Non-White
2023,Georgia,"Bartow County, Georgia",.1405896,1,race-ethnicity,Majority White
2023,Georgia,"Ben Hill County, Georgia",.1190476,1,race-ethnicity,All
2023,Georgia,"Ben Hill County, Georgia",,3,race-ethnicity,Majority Non-White
2023,Georgia,"Ben Hill County, Georgia",.1190476,1,race-ethnicity,Majority White
2023,Georgia,"Berrien County, Georgia",.1220736,1,race-ethnicity,All
2023,Georgia,"Berrien County, Georgia",,3,race-ethnicity,Majority Non-White
2023,Georgia,"Berrien County, Georgia",.1224832,1,race-ethnicity,Majority White
2023,Georgia,"Bibb County, Georgia",.2079511,1,race-ethnicity,All
2023,Georgia,"Bibb County, Georgia",.2011776,1,race-ethnicity,Majority Non-White
2023,Georgia,"Bibb County, Georgia",.2192745,1,race-ethnicity,Majority White
2023,Georgia,"Bleckley County, Georgia",.1388102,1,race-ethnicity,All
2023,Georgia,"Bleckley County, Georgia",,3,race-ethnicity,Majority Non-White
2023,Georgia,"Bleckley County, Georgia",.1388102,1,race-ethnicity,Majority White
2023,Georgia,"Brantley County, Georgia",.0896861,1,race-ethnicity,All
2023,Georgia,"Brantley County, Georgia",,3,race-ethnicity,Majority Non-White
2023,Georgia,"Brantley County, Georgia",.0896861,1,race-ethnicity,Majority White
2023,Georgia,"Brooks County, Georgia",.1552511,1,race-ethnicity,All
2023,Georgia,"Brooks County, Georgia",.1615385,1,race-ethnicity,Majority Non-White
2023,Georgia,"Brooks County, Georgia",,3,race-ethnicity,Majority White
2023,Georgia,"Bryan County, Georgia",.1975575,1,race-ethnicity,All
2023,Georgia,"Bryan County, Georgia",,3,race-ethnicity,Majority Non-White
2023,Georgia,"Bryan County, Georgia",.1975575,1,race-ethnicity,Majority White
2023,Georgia,"Bulloch County, Georgia",.1958484,1,race-ethnicity,All
2023,Georgia,"Bulloch County, Georgia",,3,race-ethnicity,Majority Non-White
2023,Georgia,"Bulloch County, Georgia",.1962025,1,race-ethnicity,Majority White
2023,Georgia,"Burke County, Georgia",.1359477,1,race-ethnicity,All
2023,Georgia,"Burke County, Georgia",.1413043,1,race-ethnicity,Majority Non-White
2023,Georgia,"Burke County, Georgia",.1220657,1,race-ethnicity,Majority White
2023,Georgia,"Butts County, Georgia",.1460396,1,race-ethnicity,All
2023,Georgia,"Butts County, Georgia",.1304348,1,race-ethnicity,Majority Non-White
2023,Georgia,"Butts County, Georgia",.1474966,1,race-ethnicity,Majority White
2023,Georgia,"Calhoun County, Georgia",.1824818,1,race-ethnicity,All
2023,Georgia,"Calhoun County, Georgia",.1824818,1,race-ethnicity,Majority Non-White
2023,Georgia,"Calhoun County, Georgia",,3,race-ethnicity,Majority White
2023,Georgia,"Camden County, Georgia",.1788044,1,race-ethnicity,All
2023,Georgia,"Camden County, Georgia",,3,race-ethnicity,Majority Non-White
2023,Georgia,"Camden County, Georgia",.1788044,1,race-ethnicity,Majority White
2023,Georgia,"Candler County, Georgia",.1201299,1,race-ethnicity,All
2023,Georgia,"Candler County, Georgia",,3,race-ethnicity,Majority Non-White
2023,Georgia,"Candler County, Georgia",.1221122,1,race-ethnicity,Majority White
2023,Georgia,"Carroll County, Georgia",.1589254,1,race-ethnicity,All
2023,Georgia,"Carroll County, Georgia",,3,race-ethnicity,Majority Non-White
2023,Georgia,"Carroll County, Georgia",.1588738,1,race-ethnicity,Majority White
2023,Georgia,"Catoosa County, Georgia",.1208519,1,race-ethnicity,All
2023,Georgia,"Catoosa County, Georgia",,3,race-ethnicity,Majority Non-White
2023,Georgia,"Catoosa County, Georgia",.1211519,1,race-ethnicity,Majority White
2023,Georgia,"Charlton County, Georgia",.1270358,1,race-ethnicity,All
2023,Georgia,"Charlton County, Georgia",,3,race-ethnicity,Majority Non-White
2023,Georgia,"Charlton County, Georgia",.1270358,1,race-ethnicity,Majority White
2023,Georgia,"Chatham County, Georgia",.1970053,1,race-ethnicity,All
2023,Georgia,"Chatham County, Georgia",.208641,1,race-ethnicity,Majority Non-White
2023,Georgia,"Chatham County, Georgia",.1721943,1,race-ethnicity,Majority White
2023,Georgia,"Chattahoochee County, Georgia",.1461794,1,race-ethnicity,All
2023,Georgia,"Chattahoochee County, Georgia",,3,race-ethnicity,Majority Non-White
2023,Georgia,"Chattahoochee County, Georgia",.1461794,1,race-ethnicity,Majority White
2023,Georgia,"Chattooga County, Georgia",.0775296,1,race-ethnicity,All
2023,Georgia,"Chattooga County, Georgia",,3,race-ethnicity,Majority Non-White
2023,Georgia,"Chattooga County, Georgia",.0775296,1,race-ethnicity,Majority White
2023,Georgia,"Cherokee County, Georgia",.1675519,1,race-ethnicity,All
2023,Georgia,"Cherokee County, Georgia",,3,race-ethnicity,Majority Non-White
2023,Georgia,"Cherokee County, Georgia",.1675721,1,race-ethnicity,Majority White
2023,Georgia,"Clarke County, Georgia",.1861508,1,race-ethnicity,All
2023,Georgia,"Clarke County, Georgia",.1856639,1,race-ethnicity,Majority Non-White
2023,Georgia,"Clarke County, Georgia",.1863034,1,race-ethnicity,Majority White
2023,Georgia,"Clay County, Georgia",.2,1,race-ethnicity,All
2023,Georgia,"Clay County, Georgia",.2258064,1,race-ethnicity,Majority Non-White
2023,Georgia,"Clay County, Georgia",,3,race-ethnicity,Majority White
2023,Georgia,"Clayton County, Georgia",.2431127,1,race-ethnicity,All
2023,Georgia,"Clayton County, Georgia",.2423637,1,race-ethnicity,Majority Non-White
2023,Georgia,"Clayton County, Georgia",.3055556,1,race-ethnicity,Majority White
2023,Georgia,"Clinch County, Georgia",.0761421,1,race-ethnicity,All
2023,Georgia,"Clinch County, Georgia",,3,race-ethnicity,Majority Non-White
2023,Georgia,"Clinch County, Georgia",.078534,1,race-ethnicity,Majority White
2023,Georgia,"Cobb County, Georgia",.1953697,1,race-ethnicity,All
2023,Georgia,"Cobb County, Georgia",.2107111,1,race-ethnicity,Majority Non-White
2023,Georgia,"Cobb County, Georgia",.1799188,1,race-ethnicity,Majority White
2023,Georgia,"Coffee County, Georgia",.1161017,1,race-ethnicity,All
2023,Georgia,"Coffee County, Georgia",,3,race-ethnicity,Majority Non-White
2023,Georgia,"Coffee County, Georgia",.1161017,1,race-ethnicity,Majority White
2023,Georgia,"Colquitt County, Georgia",.1412873,1,race-ethnicity,All
2023,Georgia,"Colquitt County, Georgia",.1606299,1,race-ethnicity,Majority Non-White
2023,Georgia,"Colquitt County, Georgia",.1220657,1,race-ethnicity,Majority White
2023,Georgia,"Columbia County, Georgia",.1788567,1,race-ethnicity,All
2023,Georgia,"Columbia County, Georgia",,3,race-ethnicity,Majority Non-White
2023,Georgia,"Columbia County, Georgia",.178624,1,race-ethnicity,Majority White
2023,Georgia,"Cook County, Georgia",.1223301,1,race-ethnicity,All
2023,Georgia,"Cook County, Georgia",.0813008,1,race-ethnicity,Majority Non-White
2023,Georgia,"Cook County, Georgia",.1352041,1,race-ethnicity,Majority White
2023,Georgia,"Coweta County, Georgia",.1658567,1,race-ethnicity,All
2023,Georgia,"Coweta County, Georgia",.1666667,1,race-ethnicity,Majority Non-White
2023,Georgia,"Coweta County, Georgia",.1658829,1,race-ethnicity,Majority White
2023,Georgia,"Crawford County, Georgia",.1521036,1,race-ethnicity,All
2023,Georgia,"Crawford County, Georgia",.1604938,1,race-ethnicity,Majority Non-White
2023,Georgia,"Crawford County, Georgia",.1428571,1,race-ethnicity,Majority White
2023,Georgia,"Crisp County, Georgia",.1687697,1,race-ethnicity,All
2023,Georgia,"Crisp County, Georgia",.1639073,1,race-ethnicity,Majority Non-White
2023,Georgia,"Crisp County, Georgia",,3,race-ethnicity,Majority White
2023,Georgia,"Dade County, Georgia",.1135371,1,race-ethnicity,All
2023,Georgia,"Dade County, Georgia",,3,race-ethnicity,Majority Non-White
2023,Georgia,"Dade County, Georgia",.1135371,1,race-ethnicity,Majority White
2023,Georgia,"Dawson County, Georgia",.1216351,1,race-ethnicity,All
2023,Georgia,"Dawson County, Georgia",,3,race-ethnicity,Majority Non-White
2023,Georgia,"Dawson County, Georgia",.1216351,1,race-ethnicity,Majority White
2023,Georgia,"DeKalb County, Georgia",.2168883,1,race-ethnicity,All
2023,Georgia,"DeKalb County, Georgia",.2300806,1,race-ethnicity,Majority Non-White
2023,Georgia,"DeKalb County, Georgia",.1763593,1,race-ethnicity,Majority White
2023,Georgia,"Decatur County, Georgia",.1704261,1,race-ethnicity,All
2023,Georgia,"Decatur County, Georgia",.1720588,1,race-ethnicity,Majority Non-White
2023,Georgia,"Decatur County, Georgia",.1623932,1,race-ethnicity,Majority White
2023,Georgia,"Dodge County, Georgia",.1321656,1,race-ethnicity,All
2023,Georgia,"Dodge County, Georgia",.0827586,1,race-ethnicity,Majority Non-White
2023,Georgia,"Dodge County, Georgia",.1469979,1,race-ethnicity,Majority White
2023,Georgia,"Dooly County, Georgia",.1038462,1,race-ethnicity,All
2023,Georgia,"Dooly County, Georgia",.1012658,1,race-ethnicity,Majority Non-White
2023,Georgia,"Dooly County, Georgia",,3,race-ethnicity,Majority White
2023,Georgia,"Dougherty County, Georgia",.2528554,1,race-ethnicity,All
2023,Georgia,"Dougherty County, Georgia",.2533544,1,race-ethnicity,Majority Non-White
2023,Georgia,"Dougherty County, Georgia",,3,race-ethnicity,Majority White
2023,Georgia,"Douglas County, Georgia",.2343949,1,race-ethnicity,All
2023,Georgia,"Douglas County, Georgia",.2417504,1,race-ethnicity,Majority Non-White
2023,Georgia,"Douglas County, Georgia",.1761364,1,race-ethnicity,Majority White
2023,Georgia,"Early County, Georgia",.237013,1,race-ethnicity,All
2023,Georgia,"Early County, Georgia",.2490975,1,race-ethnicity,Majority Non-White
2023,Georgia,"Early County, Georgia",,3,race-ethnicity,Majority White
2023,Georgia,"Echols County, Georgia",.1111111,1,race-ethnicity,All
2023,Georgia,"Echols County, Georgia",,3,race-ethnicity,Majority Non-White
2023,Georgia,"Echols County, Georgia",.104,1,race-ethnicity,Majority White
2023,Georgia,"Effingham County, Georgia",.1864564,1,race-ethnicity,All
2023,Georgia,"Effingham County, Georgia",,3,race-ethnicity,Majority Non-White
2023,Georgia,"Effingham County, Georgia",.1864564,1,race-ethnicity,Majority White
2023,Georgia,"Elbert County, Georgia",.112628,1,race-ethnicity,All
2023,Georgia,"Elbert County, Georgia",,3,race-ethnicity,Majority Non-White
2023,Georgia,"Elbert County, Georgia",.112628,1,race-ethnicity,Majority White
2023,Georgia,"Emanuel County, Georgia",.1277705,1,race-ethnicity,All
2023,Georgia,"Emanuel County, Georgia",,3,race-ethnicity,Majority Non-White
2023,Georgia,"Emanuel County, Georgia",.1294584,1,race-ethnicity,Majority White
2023,Georgia,"Evans County, Georgia",.1035599,1,race-ethnicity,All
2023,Georgia,"Evans County, Georgia",,3,race-ethnicity,Majority Non-White
2023,Georgia,"Evans County, Georgia",.1056338,1,race-ethnicity,Majority White
2023,Georgia,"Fannin County, Georgia",.0746606,1,race-ethnicity,All
2023,Georgia,"Fannin County, Georgia",,3,race-ethnicity,Majority Non-White
2023,Georgia,"Fannin County, Georgia",.0736127,1,race-ethnicity,Majority White
2023,Georgia,"Fayette County, Georgia",.1987752,1,race-ethnicity,All
2023,Georgia,"Fayette County, Georgia",.2516949,1,race-ethnicity,Majority Non-White
2023,Georgia,"Fayette County, Georgia",.1759766,1,race-ethnicity,Majority White
2023,Georgia,"Floyd County, Georgia",.1327995,1,race-ethnicity,All
2023,Georgia,"Floyd County, Georgia",,3,race-ethnicity,Majority Non-White
2023,Georgia,"Floyd County, Georgia",.1327995,1,race-ethnicity,Majority White
2023,Georgia,"Forsyth County, Georgia",.1285266,1,race-ethnicity,All
2023,Georgia,"Forsyth County, Georgia",.1157324,1,race-ethnicity,Majority Non-White
2023,Georgia,"Forsyth County, Georgia",.129621,1,race-ethnicity,Majority White
2023,Georgia,"Franklin County, Georgia",.1080745,1,race-ethnicity,All
2023,Georgia,"Franklin County, Georgia",,3,race-ethnicity,Majority Non-White
2023,Georgia,"Franklin County, Georgia",.1070529,1,race-ethnicity,Majority White
2023,Georgia,"Fulton County, Georgia",.2050911,1,race-ethnicity,All
2023,Georgia,"Fulton County, Georgia",.2447436,1,race-ethnicity,Majority Non-White
2023,Georgia,"Fulton County, Georgia",.1621442,1,race-ethnicity,Majority White
2023,Georgia,"Gilmer County, Georgia",.0861057,1,race-ethnicity,All
2023,Georgia,"Gilmer County, Georgia",,3,race-ethnicity,Majority Non-White
2023,Georgia,"Gilmer County, Georgia",.0861057,1,race-ethnicity,Majority White
2023,Georgia,"Glascock County, Georgia",.0759494,1,race-ethnicity,All
2023,Georgia,"Glascock County, Georgia",,3,race-ethnicity,Majority Non-White
2023,Georgia,"Glascock County, Georgia",.0779221,1,race-ethnicity,Majority White
2023,Georgia,"Glynn County, Georgia",.1335368,1,race-ethnicity,All
2023,Georgia,"Glynn County, Georgia",.1489028,1,race-ethnicity,Majority Non-White
2023,Georgia,"Glynn County, Georgia",.128593,1,race-ethnicity,Majority White
2023,Georgia,"Gordon County, Georgia",.0992366,1,race-ethnicity,All
2023,Georgia,"Gordon County, Georgia",,3,race-ethnicity,Majority Non-White
2023,Georgia,"Gordon County, Georgia",.0992366,1,race-ethnicity,Majority White
2023,Georgia,"Grady County, Georgia",.1503185,1,race-ethnicity,All
2023,Georgia,"Grady County, Georgia",.1740088,1,race-ethnicity,Majority Non-White
2023,Georgia,"Grady County, Georgia",.1178248,1,race-ethnicity,Majority White
2023,Georgia,"Greene County, Georgia",.1174551,1,race-ethnicity,All
2023,Georgia,"Greene County, Georgia",.1496063,1,race-ethnicity,Majority Non-White
2023,Georgia,"Greene County, Georgia",.1090535,1,race-ethnicity,Majority White
2023,Georgia,"Gwinnett County, Georgia",.1836625,1,race-ethnicity,All
2023,Georgia,"Gwinnett County, Georgia",.1799688,1,race-ethnicity,Majority Non-White
2023,Georgia,"Gwinnett County, Georgia",.2056161,1,race-ethnicity,Majority White
2023,Georgia,"Habersham County, Georgia",.1036717,1,race-ethnicity,All
2023,Georgia,"Habersham County, Georgia",,3,race-ethnicity,Majority Non-White
2023,Georgia,"Habersham County, Georgia",.1036717,1,race-ethnicity,Majority White
2023,Georgia,"Hall County, Georgia",.1116258,1,race-ethnicity,All
2023,Georgia,"Hall County, Georgia",.0978184,1,race-ethnicity,Majority Non-White
2023,Georgia,"Hall County, Georgia",.1224209,1,race-ethnicity,Majority White
