year,state,place,place_name,ec_zip,ec_zip_quality
2020,06,28000,Fullerton city,0.924323568089693,3
2020,06,29000,Garden Grove city,0.9842257912455161,3
2020,06,30000,Glendale city,1.139809101212735,3
2020,06,32548,Hawthorne city,0.6525718504162633,3
2020,06,33000,Hayward city,0.9284135028157157,3
2020,06,33182,Hemet city,0.6949217461445784,3
2020,06,33434,Hesperia city,0.7391924460078279,3
2020,06,36000,Huntington Beach city,1.2020835132191163,3
2020,06,36448,Indio city,0.6749181274832214,3
2020,06,36546,Inglewood city,0.6930831953501333,3
2020,06,36770,Irvine city,1.3477037410206831,3
2020,06,37692,Jurupa Valley city,0.6961334172152588,3
2020,06,39496,Lake Forest city,1.1940006986891385,3
2020,06,39892,Lakewood city,0.9990000034666666,3
2020,06,40130,Lancaster city,0.7067396334164071,3
2020,06,41992,Livermore city,1.2540255555555557,3
2020,06,43000,Long Beach city,0.9066333714658672,3
2020,06,44000,Los Angeles city,0.8758349745723916,2
2020,06,45484,Manteca city,0.8837732677734375,3
2020,06,46842,Menifee city,0.9631495793774598,3
2020,06,46898,Merced city,0.6633886603551913,3
2020,06,47766,Milpitas city,1.4292442733564015,3
2020,06,48256,Mission Viejo city,1.2987948718268214,3
2020,06,48354,Modesto city,0.7738531108732876,3
2020,06,49270,Moreno Valley city,0.6776636331593794,3
2020,06,49670,Mountain View city,1.5638858371900826,3
2020,06,50076,Murrieta city,1.0894416614658384,3
2020,06,50258,Napa city,0.7805893329648241,3
2020,06,51182,Newport Beach city,1.257144195585774,3
2020,06,52526,Norwalk city,0.7381522612981744,3
2020,06,53000,Oakland city,1.0047761505768193,3
2020,06,53322,Oceanside city,0.9293012576561404,3
2020,06,53896,Ontario city,0.7274621909982965,3
2020,06,53980,Orange city,0.8767197830469075,3
2020,06,54652,Oxnard city,0.6921927016161138,3
2020,06,55156,Palmdale city,0.7310310748905724,3
2020,06,56000,Pasadena city,0.9840631725123694,3
2020,06,56700,Perris city,0.6776829395410155,3
2020,06,57456,Pittsburg city,0.7525419988571428,3
2020,06,57792,Pleasanton city,1.3976901372549018,3
2020,06,58072,Pomona city,0.6911390094723527,3
2020,06,59444,Rancho Cordova city,0.8732687966475826,3
2020,06,59451,Rancho Cucamonga city,1.0380977440813384,3
2020,06,59920,Redding city,0.7919748476382489,3
2020,06,60102,Redwood City city,1.2313233799426935,3
2020,06,60466,Rialto city,0.6723216583033033,3
2020,06,60620,Richmond city,0.7637829539044229,3
2020,06,62000,Riverside city,0.8036912855508146,3
2020,06,62938,Roseville city,1.0756059427207636,3
2020,06,64000,Sacramento city,0.8842840464095978,2
2020,06,64224,Salinas city,0.5365658691311135,3
2020,06,65000,San Bernardino city,0.5762631975743612,2
2020,06,65042,San Buenaventura (Ventura) city,0.9857029709443955,3
2020,06,66000,San Diego city,1.0752376626814573,2
2020,06,67000,San Francisco city,1.4264077915559492,1
2020,06,68000,San Jose city,1.2723678192687315,2
2020,06,68084,San Leandro city,0.9532104299794408,3
2020,06,68196,San Marcos city,0.9089596488949896,3
2020,06,68252,San Mateo city,1.3170776511061948,2
2020,06,68378,San Ramon city,1.3893360553633218,3
2020,06,69000,Santa Ana city,0.6589484678305667,3
2020,06,69070,Santa Barbara city,0.9101191310674549,2
2020,06,69084,Santa Clara city,1.393804769433465,3
2020,06,69088,Santa Clarita city,1.0467045668236554,3
2020,06,69196,Santa Maria city,0.5900385254285714,3
2020,06,70000,Santa Monica city,1.1725431208012327,3
2020,06,70098,Santa Rosa city,0.9026698369856014,3
2020,06,72016,Simi Valley city,1.080115674489796,3
2020,06,73080,South Gate city,0.560159779558676,3
2020,06,75000,Stockton city,0.6638832102290075,3
2020,06,77000,Sunnyvale city,1.5298003838439214,3
2020,06,78120,Temecula city,1.0531005794677584,3
2020,06,78582,Thousand Oaks city,1.0786832683008092,3
2020,06,80000,Torrance city,1.0680803915841335,3
2020,06,80238,Tracy city,0.898419674625789,3
2020,06,80854,Tustin city,1.0410197153945548,3
2020,06,81344,Upland city,1.017909398904429,3
2020,06,81554,Vacaville city,0.9580419397569445,3
2020,06,81666,Vallejo city,0.794602898875185,3
2020,06,82590,Victorville city,0.6836907510025381,3
2020,06,82954,Visalia city,0.6686895689361703,3
2020,06,82996,Vista city,0.819390401891892,3
2020,06,84200,West Covina city,0.8953636590555178,3
2020,06,84550,Westminster city,0.9138495275277778,3
2020,06,85292,Whittier city,0.9003750001683392,3
2020,08,03455,Arvada city,1.18603201150207,3
2020,08,04000,Aurora city,0.8455526511062363,3
2020,08,07850,Boulder city,1.2405381357951162,3
2020,08,12815,Centennial city,1.183801000664728,3
2020,08,16000,Colorado Springs city,1.002486251176795,3
2020,08,20000,Denver city,1.019377758641455,2
2020,08,27425,Fort Collins city,1.171797383877766,3
2020,08,32155,Greeley city,0.8543385391050583,3
2020,08,43000,Lakewood city,1.018467636858017,3
2020,08,45970,Longmont city,0.965253046047847,3
2020,08,46465,Loveland city,1.1035690683229813,3
2020,08,62000,Pueblo city,0.7440157150862852,3
2020,08,77290,Thornton city,0.9541821694207512,3
2020,08,83835,Westminster city,0.9949131509616409,3
2020,09,08000,Bridgeport city,0.5953542016203549,3
2020,09,18430,Danbury city,0.6971547702547453,2
2020,09,37000,Hartford city,0.6398576638773109,3
2020,09,52000,New Haven city,0.831464632920761,2
2020,09,55990,Norwalk city,0.8064148537715571,3
2020,09,73000,Stamford city,0.8411784966420444,2
2020,09,80000,Waterbury city,0.5953409911677494,3
2020,11,50000,Washington city,1.1307618952380953,1
2020,12,07300,Boca Raton city,1.0178779193441871,3
2020,12,07875,Boynton Beach city,0.7342086105908886,3
2020,12,10275,Cape Coral city,0.7618132972156125,3
2020,12,12875,Clearwater city,0.7739258522881658,3
2020,12,14400,Coral Springs city,0.8996967670654629,3
2020,12,16475,Davie town,0.9511940303865132,3
2020,12,16725,Deerfield Beach city,0.7656388476135391,3
2020,12,17200,Deltona city,0.7238597360204082,3
2020,12,17935,Doral city,0.6827753736548223,3
2020,12,24000,Fort Lauderdale city,0.8625940936539792,3
2020,12,24125,Fort Myers city,0.6071586620518495,3
2020,12,25175,Gainesville city,0.9727837136492798,2
2020,12,30000,Hialeah city,0.4171946757452782,3
2020,12,32000,Hollywood city,0.8280620859440901,3
2020,12,32275,Homestead city,0.51756679900265945,3
2020,12,35000,Jacksonville city,0.7146759523510848,1
2020,12,36950,Kissimmee city,0.6848242365361183,3
2020,12,38250,Lakeland city,0.5996354996443057,3
2020,12,39425,Largo city,0.7524823745086536,3
2020,12,43975,Melbourne city,0.7982381043122821,3
2020,12,45000,Miami city,0.6660968304715824,2
2020,12,45025,Miami Beach city,0.7755966273524785,3
2020,12,45060,Miami Gardens city,0.5137236573255813,3
2020,12,45975,Miramar city,0.8592672427978817,3
2020,12,49675,North Port city,0.8499494474309723,2
2020,12,53000,Orlando city,0.8545869870309478,3
2020,12,54000,Palm Bay city,0.7658210001810919,3
2020,12,54200,Palm Coast city,0.8594342591458207,3
2020,12,55775,Pembroke Pines city,0.926149376844904,3
2020,12,57425,Plantation city,0.8423776327599243,3
2020,12,58050,Pompano Beach city,0.6933660784280833,3
2020,12,58715,Port St. Lucie city,0.7818922450953794,3
2020,12,63000,St. Petersburg city,0.793576036441124,2
2020,12,69700,Sunrise city,0.897891950244535,3
2020,12,70600,Tallahassee city,0.7931595118676424,3
2020,12,71000,Tampa city,0.8325936011743652,2
2020,12,76600,West Palm Beach city,0.680111741626506,3
2020,13,03440,Athens-Clarke County unified government (balance),0.8417464713849868,3
2020,13,04000,Atlanta city,0.8905850108182783,2
2020,13,04204,Augusta-Richmond County consolidated government (balance),0.6435993952914365,2
2020,13,19000,Columbus city,0.6494837367194769,2
2020,13,42425,Johns Creek city,1.1166298558301744,3
2020,13,49008,Macon-Bibb County,0.524831617272441,2
2020,13,67284,Roswell city,0.8744852564076636,3
2020,13,68516,Sandy Springs city,0.9339524212946575,3
2020,13,69000,Savannah city,0.5895655772894483,3
2020,13,72122,South Fulton city,0.6371990915686274,3
2020,13,80508,Warner Robins city,0.6057208820560747,3
2020,15,71550,Urban Honolulu CDP,1.156288620133285,2
2020,16,08830,Boise City city,0.9769725040158497,3
2020,16,52120,Meridian city,1.044933449811676,3
2020,16,56260,Nampa city,0.8007335406347554,3
2020,17,02154,Arlington Heights village,1.059520191538052,3
2020,17,03012,Aurora city,0.9382389167446661,3
2020,17,06613,Bloomington city,0.9151303307966204,3
2020,17,12385,Champaign city,0.8742602447616498,3
2020,17,14000,Chicago city,0.8568539060980082,1
2020,17,14351,Cicero town,0.55676001,3
2020,17,23074,Elgin city,0.798082080293809,3
2020,17,24582,Evanston city,1.012865772083958,3
2020,17,38570,Joliet city,0.8100195644524323,3
2020,17,51622,Naperville city,1.2135789060938629,3
2020,17,59000,Peoria city,0.6728981436874344,3
2020,17,65000,Rockford city,0.6496207060148286,3
2020,17,68003,Schaumburg village,1.1013678052222222,3
2020,17,72000,Springfield city,0.8187535696129614,3
2020,17,79293,Waukegan city,0.5999193903461538,3
2020,18,05860,Bloomington city,1.35840927183355,2
2020,18,10342,Carmel city,1.138629182328581,3
2020,18,22000,Evansville city,0.7859741017799,3
2020,18,23278,Fishers city,1.1060783071103415,3
2020,18,25000,Fort Wayne city,0.7415696518630643,3
2020,18,31000,Hammond city,0.6518268244195429,3
2020,18,36003,Indianapolis city (balance),0.7032263077290216,2
2020,18,71000,South Bend city,0.6796790159262336,3
2020,19,12000,Cedar Rapids city,1.001675587065527,3
2020,19,19000,Davenport city,0.7688770113381674,3
2020,19,21000,Des Moines city,0.7831145697461929,2
2020,19,73335,Sioux City city,0.7240768549267588,2
2020,20,36000,Kansas City city,0.6094395119026913,2
2020,20,38900,Lawrence city,1.2566033493975903,2
2020,20,52575,Olathe city,0.9913887801066666,3
2020,20,53775,Overland Park city,1.174379143537231,NA
2020,20,71000,Topeka city,0.7745874529377256,2
2020,20,79000,Wichita city,0.7966756307783304,2
2020,21,46027,Lexington-Fayette urban county,0.9045218502478252,1
2020,21,48006,Louisville/Jefferson County metro government (balance),0.8032883249592689,3
2020,22,05000,Baton Rouge city,0.6885047374235015,3
2020,22,40735,Lafayette city,0.7958985842093022,3
2020,22,41155,Lake Charles city,0.694604303,3
2020,22,55000,New Orleans city,0.7803428143741913,2
2020,22,70000,Shreveport city,0.5416524310214703,3
2020,24,04000,Baltimore city,0.7760999733246388,2
2020,24,30325,Frederick city,1.0309089637741935,3
2020,25,07000,Boston city,1.0086768593063207,2
2020,25,09000,Brockton city,0.7844860628742516,2
2020,25,11000,Cambridge city,1.4472519829131651,3
2020,25,23000,Fall River city,0.7507597136950486,2
2020,25,34550,Lawrence city,0.5584784275610573,2
2020,25,37000,Lowell city,0.8344752791138924,3
2020,25,37490,Lynn city,0.7303164809182645,3
2020,25,45000,New Bedford city,0.679376960159601,2
2020,25,45560,Newton city,1.379837459096422,2
2020,25,55745,Quincy city,1.2449198452374253,3
2020,25,62535,Somerville city,1.2632455739607582,3
2020,25,67000,Springfield city,0.6248606951665006,2
2020,25,82000,Worcester city,0.8509035989404494,2
2020,26,03000,Ann Arbor city,1.3067968080473855,3
2020,26,21000,Dearborn city,0.9257719606061361,3
2020,26,22000,Detroit city,0.5370489533342465,2
2020,26,27440,Farmington Hills city,1.0098810139325842,3
2020,26,29000,Flint city,0.4469438631648089,3
2020,26,34000,Grand Rapids city,0.820322557132457,3
2020,26,46000,Lansing city,0.7564726544660193,3
2020,26,49000,Livonia city,1.0229814838079359,2
2020,26,69035,Rochester Hills city,1.10817372,3
2020,26,74900,Southfield city,0.6901938797989419,3
2020,26,76460,Sterling Heights city,0.8962806304828621,2
2020,26,80700,Troy city,1.0977344686766919,2
2020,26,84000,Warren city,0.7309313862572515,3
2020,26,86000,Westland city,0.815928031948052,3
2020,26,88940,Wyoming city,0.7702481644839069,3
2020,27,06616,Bloomington city,0.9913981127308066,2
2020,27,07966,Brooklyn Park city,0.8460040441592427,3
2020,27,17000,Duluth city,0.9789070658431254,2
2020,27,43000,Minneapolis city,1.0433578438270357,2
2020,27,51730,Plymouth city,1.1253662730973453,3
2020,27,54880,Rochester city,1.111690359852941,3
2020,27,58000,St. Paul city,0.9120539477647762,2
2020,27,71428,Woodbury city,1.2056446069651743,3
2020,28,36000,Jackson city,0.6409723291951959,2
2020,29,15670,Columbia city,0.9580344946685879,3
2020,29,35000,Independence city,0.797524075944378,3
2020,29,38000,Kansas City city,0.8687015790911123,2
2020,29,41348,Lee's Summit city,0.9950721535341773,3
2020,29,54074,O'Fallon city,1.101375934046891,3
2020,29,65000,St. Louis city,0.6953848244349498,1
2020,29,70000,Springfield city,0.8976152641988796,3
2020,30,06550,Billings city,0.9222284187370241,3
2020,31,28000,Lincoln city,0.9620183925595835,2
2020,31,37000,Omaha city,0.8610699416652422,2
2020,32,31900,Henderson city,0.9588777628816361,3
2020,32,40000,Las Vegas city,0.7860879154517517,2
2020,32,51800,North Las Vegas city,0.6886258910741371,2
2020,32,60600,Reno city,0.8520714509669848,3
2020,32,68400,Sparks city,0.7923877678953488,3
2020,33,45140,Manchester city,1.0337120907014237,3
2020,33,50260,Nashua city,1.0616863984962406,3
2020,34,13690,Clifton city,0.8702929298822055,3
2020,34,21000,Elizabeth city,0.646831480967905,3
2020,34,36000,Jersey City city,0.9872692152350676,2
2020,34,51000,Newark city,0.6190569328100647,2
2020,34,57000,Paterson city,0.5688907931349455,3
2020,34,74000,Trenton city,0.46899090294451196,3
2020,35,02000,Albuquerque city,0.7408228862721361,3
2020,35,39380,Las Cruces city,0.6422353416830602,3
2020,35,63460,Rio Rancho city,0.8216991732504779,3
2020,35,70500,Santa Fe city,0.6255884100645159,3
2020,36,01000,Albany city,0.7267084372229522,2
2020,36,11000,Buffalo city,0.6866649943433193,2
2020,36,50617,New Rochelle city,0.9369679343754067,3
2020,36,51000,New York city,0.8757196814364224,1
2020,36,63000,Rochester city,0.6348536242734233,2
2020,36,73000,Syracuse city,0.6091446696343835,3
2020,36,84000,Yonkers city,0.8674631963811741,3
2020,37,02140,Asheville city,0.8567561243128391,3
2020,37,10740,Cary town,1.0454860020662866,3
2020,37,12000,Charlotte city,0.7919868571938411,2
2020,37,14100,Concord city,0.7451149829822485,3
2020,37,19000,Durham city,0.7500672781184144,3
2020,37,22920,Fayetteville city,0.7093789390102966,2
2020,37,25580,Gastonia city,0.5809060729251269,3
2020,37,28000,Greensboro city,0.7389482534310582,3
2020,37,28080,Greenville city,0.6789111110900474,3
2020,37,31400,High Point city,0.6042399186888112,3
2020,37,55000,Raleigh city,0.9712867528247401,3
2020,37,74440,Wilmington city,0.8376814951821192,3
2020,37,75000,Winston-Salem city,0.646939258739705,3
2020,38,25700,Fargo city,1.002185876085031,2
2020,39,01000,Akron city,0.6376378652746473,2
2020,39,15000,Cincinnati city,0.6614307462468864,2
2020,39,16000,Cleveland city,0.6430276597405146,3
2020,39,18000,Columbus city,0.8124747524865624,3
2020,39,21000,Dayton city,0.5899269193405837,3
2020,39,61000,Parma city,0.8618745653600359,3
2020,39,77000,Toledo city,0.5797702611969863,2
2020,40,09050,Broken Arrow city,0.8787591821207266,3
2020,40,23200,Edmond city,0.9761064342722665,3
2020,40,41850,Lawton city,0.7884775444289969,3
2020,40,52500,Norman city,0.923367616322155,3
2020,40,55000,Oklahoma City city,0.7760720910201071,2
2020,40,75000,Tulsa city,0.7229327200155832,2
2020,41,05350,Beaverton city,0.994424378498595,3
2020,41,05800,Bend city,1.0054531428019324,3
2020,41,23850,Eugene city,0.9505621177806676,3
2020,41,31250,Gresham city,0.7939860602382086,3
2020,41,34100,Hillsboro city,0.9572672760377359,3
2020,41,47000,Medford city,0.7357765524568138,3
2020,41,59000,Portland city,1.0285509694090873,2
2020,41,64900,Salem city,0.7696153261937377,3
2020,42,02000,Allentown city,0.6352823571423797,3
2020,42,06088,Bethlehem city,0.8830772366895762,3
2020,42,24000,Erie city,0.61353645140817,2
2020,42,60000,Philadelphia city,0.8339686358513554,1
2020,42,61000,Pittsburgh city,0.8993678178796413,2
2020,42,63624,Reading city,0.5576068226824644,3
2020,42,69000,Scranton city,0.8023429428371348,3
2020,44,19180,Cranston city,0.9495729271370024,3
2020,44,54640,Pawtucket city,0.7824912906010363,3
2020,44,59000,Providence city,0.7538770455350978,3
2020,44,74300,Warwick city,1.038626521051666,3
2020,45,13330,Charleston city,0.9327797257704918,3
2020,45,16000,Columbia city,0.6741379040197729,3
2020,45,48535,Mount Pleasant town,1.0761266666403402,3
2020,45,50875,North Charleston city,0.756200818185646,3
2020,46,59020,Sioux Falls city,0.9157687468046317,3
2020,47,14000,Chattanooga city,0.6857864668951382,2
2020,47,15160,Clarksville city,0.8694897894397394,3
2020,47,27740,Franklin city,1.1831817372262774,3
2020,47,40000,Knoxville city,0.7628470138251748,2
2020,47,48000,Memphis city,0.5595806776701595,2
2020,47,51560,Murfreesboro city,1.0217008905628977,3
2020,47,52006,Nashville-Davidson metropolitan government (balance),0.8397787104492753,2
2020,48,01000,Abilene city,0.8941240263436279,2
2020,48,01924,Allen city,1.2075462986003112,3
2020,48,03000,Amarillo city,0.7722843913399227,2
2020,48,04000,Arlington city,0.7696151366002678,3
2020,48,05000,Austin city,0.9824821634476935,2
2020,48,06128,Baytown city,0.7006769191408592,3
2020,48,07000,Beaumont city,0.6437702728063766,2
2020,48,10768,Brownsville city,0.5114697603214953,3
2020,48,10912,Bryan city,0.6895751751087985,3
2020,48,13024,Carrollton city,0.8843086350120316,3
2020,48,13552,Cedar Park city,1.055737558342923,3
2020,48,15976,College Station city,0.9452777552260537,3
2020,48,16432,Conroe city,0.8283834319671403,3
2020,48,17000,Corpus Christi city,0.713873852544479,2
2020,48,19000,Dallas city,0.6961865177712516,2
2020,48,19972,Denton city,1.047601055645858,2
2020,48,22660,Edinburg city,0.6298674056684492,3
2020,48,24000,El Paso city,0.6823597061622004,1
2020,48,26232,Flower Mound town,1.1051402180333951,3
2020,48,27000,Fort Worth city,0.7153906462842409,2
2020,48,27684,Frisco city,1.1449891786840674,3
2020,48,29000,Garland city,0.6849172737961997,3
2020,48,30464,Grand Prairie city,0.7372041342404226,3
2020,48,35000,Houston city,0.7114843182672381,2
2020,48,37000,Irving city,0.7568970916666666,3
2020,48,39148,Killeen city,0.6525650031744187,3
2020,48,41464,Laredo city,0.5216549628423772,2
2020,48,41980,League City city,0.9721090969575201,3
2020,48,42508,Lewisville city,0.9218441553216168,3
2020,48,43888,Longview city,0.6999606754956896,3
2020,48,45000,Lubbock city,0.7659248802814157,2
2020,48,45384,McAllen city,0.6355414808531249,3
2020,48,45744,McKinney city,1.114778689430761,3
2020,48,47892,Mesquite city,0.6265536601437864,3
2020,48,48072,Midland city,0.8574001700297066,3
2020,48,48768,Mission city,0.5229508819475654,3
2020,48,50820,New Braunfels city,0.9722835901594533,3
2020,48,53388,Odessa city,0.7876603270084361,3
2020,48,56000,Pasadena city,0.7289215359744597,3
2020,48,56348,Pearland city,0.8346686789732143,3
2020,48,57200,Pharr city,0.5233259596366083,3
2020,48,58016,Plano city,1.087660887215169,3
2020,48,61796,Richardson city,0.9538400803436657,3
2020,48,63500,Round Rock city,1.000210951206107,3
2020,48,64472,San Angelo city,0.9266418546598821,2
2020,48,65000,San Antonio city,0.7221496876524384,2
2020,48,70808,Sugar Land city,0.9868869406635731,3
2020,48,72176,Temple city,0.762672804017094,3
2020,48,74144,Tyler city,0.6643296607080695,3
2020,48,76000,Waco city,0.6019536098202026,2
2020,48,79000,Wichita Falls city,0.7815721507300326,3
2020,49,43660,Layton city,1.127658092485549,3
2020,49,44320,Lehi city,1.3169846815642459,3
2020,49,55980,Ogden city,0.9288172273383459,3
2020,49,57300,Orem city,1.1893895104895105,3
2020,49,62470,Provo city,1.1327023104912068,3
2020,49,65330,St. George city,1.112266778202677,3
2020,49,67000,Salt Lake City city,1.0882796556638525,2
2020,49,67440,Sandy city,1.151986137636844,3
2020,49,70850,South Jordan city,1.2215312334352701,3
2020,49,82950,West Jordan city,1.0063288192988669,3
2020,49,83470,West Valley City city,0.7932875127695835,3
2020,51,01000,Alexandria city,1.1928506854130172,3
2020,51,16000,Chesapeake city,0.8603863044958403,2
2020,51,35000,Hampton city,0.8214650928102967,2
2020,51,47672,Lynchburg city,0.8328214213407822,3
2020,51,56000,Newport News city,0.754755258884457,2
2020,51,57000,Norfolk city,0.7890077617850273,1
2020,51,64000,Portsmouth city,0.6797127391136957,3
2020,51,67000,Richmond city,0.8834526571430594,2
2020,51,68000,Roanoke city,0.7474130785279188,2
2020,51,76432,Suffolk city,0.8243515046363409,2
2020,51,82000,Virginia Beach city,1.0002388684086616,1
2020,53,03180,Auburn city,0.9641434034075341,3
2020,53,05210,Bellevue city,1.2913348267215246,3
2020,53,05280,Bellingham city,1.1056081368821293,3
2020,53,22640,Everett city,1.1502159573361084,3
2020,53,23515,Federal Way city,0.8976031549594321,3
2020,53,35275,Kennewick city,0.764335527739388,3
2020,53,35415,Kent city,0.9609583459049544,3
2020,53,35940,Kirkland city,1.3516578868302451,3
2020,53,53545,Pasco city,0.6352041575949368,3
2020,53,57745,Renton city,1.0057534281467182,3
2020,53,63000,Seattle city,1.2488661546375723,1
2020,53,67000,Spokane city,0.8638824314259416,2
2020,53,67167,Spokane Valley city,0.8780578466629587,3
2020,53,70000,Tacoma city,0.9813675788586176,2
2020,53,74060,Vancouver city,0.94144061695747006,2
2020,53,80010,Yakima city,0.6392950842597402,2
2020,55,02375,Appleton city,1.0187229718010076,3
2020,55,31000,Green Bay city,0.7901260331569343,3
2020,55,39225,Kenosha city,0.7902791204949122,3
2020,55,48000,Madison city,1.1354212287989331,2
2020,55,53000,Milwaukee city,0.657015116496381,2
2020,55,66000,Racine city,0.6544532638173179,3
