year,state,county,share_burdened_80_ami,share_burdened_80_ami_ub,share_burdened_80_ami_lb,share_burdened_50_ami,share_burdened_50_ami_ub,share_burdened_50_ami_lb,share_burdened_30_ami,share_burdened_30_ami_ub,share_burdened_30_ami_lb,rent_quality
2014,28,087,0.4184477547,0.4306838215,0.4062116879,0.5569210391,0.5713085196,0.5425335586,0.5658842668,0.5806128643,0.5511556693,2
2014,28,089,0.3498704015,0.3617510798,0.3379897232,0.4629070477,0.4772810614,0.448533034,0.5488761862,0.5648423287,0.5329100437,2
2014,28,091,0.5134004024,0.535440996,0.4913598089,0.6287547093,0.6527182372,0.6047911814,0.6287547093,0.6527182372,0.6047911814,2
2014,28,093,0.1871511215,0.2026160213,0.1716862216,0.2879450344,0.3102148246,0.2656752441,0.2879450344,0.3102148246,0.2656752441,2
2014,28,095,0.61747424,0.6345824409,0.600366039,0.6869182776,0.7048091984,0.6690273568,0.6869182776,0.7048091984,0.6690273568,2
2014,28,097,0.4043715847,0.435938585,0.3728045844,0.5141309468,0.55038014,0.4778817536,0.5141309468,0.55038014,0.4778817536,2
2014,28,099,0.3263923115,0.3473915008,0.3053931222,0.4057282892,0.4302463946,0.3812101837,0.4057282892,0.4302463946,0.3812101837,2
2014,28,101,0.32,0.3424355466,0.2975644534,0.3541868512,0.3799667531,0.3284069494,0.3541868512,0.3799667531,0.3284069494,2
2014,28,103,0.4483316949,0.4774055727,0.4192578171,0.5958634274,0.6300410532,0.5616858017,0.5958634274,0.6300410532,0.5616858017,2
2014,28,105,0.4153318691,0.4289872478,0.4016764903,0.5490293678,0.5649156256,0.5331431101,0.5658842668,0.5824004217,0.5493681119,2
2014,28,107,0.3969638243,0.415768381,0.3781592675,0.4941504178,0.5160056344,0.4722952012,0.4941504178,0.5160056344,0.4722952012,2
2014,28,109,0.3385994876,0.3521861098,0.3250128654,0.4680721423,0.4851853549,0.4509589298,0.5599125364,0.5785326391,0.5412924338,2
2014,28,111,0.4724485261,0.5038319586,0.4410650937,0.6081029552,0.6429187754,0.573287135,0.6297137216,0.6647586751,0.5946687681,2
2014,28,113,0.2669153683,0.2827605681,0.2510701685,0.3332420091,0.3521084918,0.3143755265,0.3332420091,0.3521084918,0.3143755265,2
2014,28,115,0.3419558813,0.3589927162,0.3249190464,0.4678721343,0.4898047054,0.4459395632,0.502136999,0.5249053466,0.4793686513,2
2014,28,117,0.1871511215,0.2059407551,0.1683614879,0.2782051282,0.3053319302,0.2510783262,0.2782051282,0.3053319302,0.2510783262,2
2014,28,119,0.3969638243,0.4356958444,0.3582318042,0.4941504178,0.5391659266,0.4491349091,0.4941504178,0.5391659266,0.4491349091,2
2014,28,121,0.2793947794,0.2897257802,0.2690637785,0.4676203364,0.482482414,0.4527582587,0.5263272411,0.5421059135,0.5105485686,1
2014,28,123,0.3195801665,0.3407438927,0.2984164403,0.4026447788,0.4276287941,0.3776607635,0.4026447788,0.4276287941,0.3776607635,2
2014,28,125,0.3573830016,0.3968944214,0.3178715819,0.4614917079,0.5081977147,0.4147857011,0.4614917079,0.5081977147,0.4147857011,2
2014,28,127,0.3492636442,0.377073597,0.3214536915,0.5227970189,0.5586977054,0.4868963323,0.5227970189,0.5586977054,0.4868963323,2
2014,28,129,0.3040633609,0.3307521203,0.2773746015,0.3970918903,0.4295330241,0.3646507564,0.3970918903,0.4295330241,0.3646507564,2
2014,28,131,0.3385994876,0.3626514865,0.3145474887,0.4680721423,0.4983671607,0.437777124,0.5599125364,0.5928751582,0.5269499147,2
2014,28,133,0.3573830016,0.3735846877,0.3411813155,0.4614917079,0.4806435396,0.4423398762,0.4614917079,0.4806435396,0.4423398762,2
2014,28,135,0.3969638243,0.4252211641,0.3687064845,0.4941504178,0.5269919407,0.4613088949,0.4941504178,0.5269919407,0.4613088949,2
2014,28,137,0.3555448409,0.3746316037,0.3364580781,0.4625336237,0.485446696,0.4396205514,0.4943189596,0.5180714948,0.4705664244,2
2014,28,139,0.1931294512,0.2137118123,0.1725470901,0.2782051282,0.3071067611,0.2493034953,0.2782051282,0.3071067611,0.2493034953,2
2014,28,141,0.1967143162,0.2189479755,0.1744806569,0.2782051282,0.3089248721,0.2474853843,0.2782051282,0.3089248721,0.2474853843,2
2014,28,143,0.3897051052,0.4230221014,0.3563881089,0.4941504178,0.5333584011,0.4549424346,0.4941504178,0.5333584011,0.4549424346,2
2014,28,145,0.3778483525,0.3970732049,0.3586235001,0.5162094763,0.5404429146,0.491976038,0.5162094763,0.5404429146,0.491976038,2
2014,28,147,0.2660008748,0.2915138045,0.240487945,0.3315765561,0.3619251902,0.301227922,0.3315765561,0.3619251902,0.301227922,2
2014,28,149,0.3260707357,0.3425659832,0.3095754882,0.4060583535,0.4253424898,0.3867742171,0.3993102127,0.4188379651,0.3797824603,2
2014,28,151,0.3573830016,0.3696848792,0.3450811241,0.4614917079,0.4760336196,0.4469497962,0.4614917079,0.4760336196,0.4469497962,2
2014,28,153,0.2797724399,0.3049808121,0.2545640678,0.3811574234,0.4129920294,0.3493228174,0.3811574234,0.4129920294,0.3493228174,2
2014,28,155,0.4269743364,0.4568485162,0.3971001565,0.5658842668,0.6013870456,0.530381488,0.5658842668,0.6013870456,0.530381488,2
2014,28,157,0.2669153683,0.2988250812,0.2350056554,0.3332420091,0.3712361054,0.2952479129,0.3332420091,0.3712361054,0.2952479129,2
2014,28,159,0.4466271099,0.4691312965,0.4241229232,0.5872836111,0.6136924691,0.560874753,0.5872836111,0.6136924691,0.560874753,2
2014,28,161,0.3959372449,0.4248029116,0.3670715783,0.5106432749,0.5441509737,0.4771355761,0.5106432749,0.5441509737,0.4771355761,2
2014,28,163,0.3867016623,0.4136698394,0.3597334851,0.5002941176,0.5324019703,0.468186265,0.5002941176,0.5324019703,0.468186265,2
2014,29,001,0.3861597228,0.4061218996,0.3661975461,0.459719306,0.4825103308,0.4369282812,0.5035236938,0.5274991762,0.4795482114,2
2014,29,003,0.276754214,0.2995511733,0.2539572548,0.396907941,0.4267632326,0.3670526494,0.4191949534,0.4503209588,0.3880689481,2
2014,29,005,0.2359863457,0.2712622753,0.200710416,0.3510154997,0.399375299,0.3026557005,0.3986342944,0.4515013374,0.3457672514,2
2014,29,007,0.4491448234,0.4721978659,0.4260917809,0.5670201196,0.5936352756,0.5404049636,0.5828949346,0.6107449792,0.55504489,2
2014,29,009,0.3625265393,0.3802509151,0.3448021635,0.4205245154,0.441187805,0.3998612257,0.4417824629,0.4630884088,0.4204765169,2
2014,29,011,0.2525397527,0.2811244601,0.2239550452,0.3734122151,0.4133613756,0.3334630546,0.3879248012,0.4289431441,0.3469064582,2
2014,29,013,0.3564171123,0.3848231306,0.328011094,0.5200936403,0.5558875688,0.4842997117,0.5758099352,0.6130670287,0.5385528417,2
2014,29,015,0.2882998599,0.311568126,0.2650315937,0.4084339398,0.4389036664,0.3779642132,0.4248319774,0.4560826719,0.3935812828,2
2014,29,017,0.3442982456,0.3723034248,0.3162930664,0.490625,0.5257987653,0.4554512347,0.5174004746,0.5535057483,0.4812952009,2
2014,29,019,0.4013524937,0.407598426,0.3951065614,0.5209549381,0.5284356048,0.5134742715,0.7107023411,0.7186330529,0.7027716294,1
2014,29,021,0.276754214,0.2867980734,0.2667103547,0.396907941,0.4100615527,0.3837543293,0.4191949534,0.4329084148,0.405481492,2
2014,29,023,0.3401906673,0.3565735503,0.3238077844,0.4200743494,0.4390401434,0.4011085555,0.4544235925,0.4743233309,0.4345238541,2
2014,29,025,0.3189263356,0.3516071604,0.2862455109,0.4885706779,0.5319542983,0.4451870575,0.6893764434,0.737986879,0.6407660079,2
2014,29,027,0.2528555236,0.2674768225,0.2382342246,0.3574510046,0.3766191839,0.3382828253,0.4914421285,0.5148873203,0.4679969366,2
2014,29,029,0.2824041402,0.2995630945,0.2652451859,0.3937610359,0.4178133492,0.3697087226,0.4126233553,0.4374326452,0.3878140654,2
2014,29,031,0.3442982456,0.3556057233,0.3329907679,0.490625,0.5048268933,0.4764231067,0.5174004746,0.5319784772,0.5028224719,2
2014,29,033,0.2828179572,0.3140610672,0.2515748473,0.361079991,0.3992918468,0.3228681353,0.442476642,0.4865614001,0.3983918839,2
2014,29,035,0.3401906673,0.3830077275,0.2973736072,0.4200743494,0.46964191,0.3705067889,0.4544235925,0.5064320394,0.4024151456,2
2014,29,037,0.3059795708,0.3164502685,0.295508873,0.3783707068,0.3906247753,0.3661166382,0.5758099352,0.5912147494,0.560405121,1
2014,29,039,0.2525397527,0.279398472,0.2256810333,0.3734122151,0.4109491844,0.3358752457,0.3879248012,0.4264663941,0.3493832082,2
2014,29,041,0.2828179572,0.3166473901,0.2489885244,0.361079991,0.4024550465,0.3197049355,0.442476642,0.4902107622,0.3947425219,2
2014,29,043,0.1249466587,0.1333387182,0.1165545992,0.1891239529,0.2019433865,0.1763045192,0.233030091,0.248392037,0.2176681449,2
2014,29,045,0.3835362626,0.4210321833,0.3460403418,0.4706582936,0.5132963693,0.428020218,0.5035236938,0.5487694598,0.4582779278,2
2014,29,047,0.2054668256,0.2112121959,0.1997214552,0.3320896108,0.3406179576,0.3235612641,0.5019213519,0.5133741114,0.4904685923,1
2014,29,049,0.3189263356,0.3408411237,0.2970115476,0.4885706779,0.5176624421,0.4594789137,0.6893764434,0.7219731542,0.6567797326,2
2014,29,051,0.2418480527,0.2526120558,0.2310840496,0.3342939481,0.3482358769,0.3203520194,0.4914421285,0.5093562562,0.4735280007,2
2014,29,053,0.2828179572,0.3054142419,0.2602216725,0.3659588963,0.3938615339,0.3380562587,0.442476642,0.4743605276,0.4105927564,2
2014,29,055,0.3036595745,0.3211882932,0.2861308557,0.3644163007,0.3845135472,0.3443190542,0.4534248316,0.4766138646,0.4302357986,2
2014,29,057,0.2525397527,0.2884775078,0.2166019975,0.3734122151,0.4236377823,0.3231866478,0.3879248012,0.4394945843,0.336355018,2
2014,29,059,0.2879300292,0.3126756408,0.2631844175,0.4084339398,0.4408714408,0.3759964388,0.4248319774,0.4581008823,0.3915630725,2
2014,29,061,0.2627262726,0.2944385958,0.2310139495,0.3833357654,0.4256526704,0.3410188604,0.3986342944,0.442090736,0.3551778527,2
2014,29,063,0.276754214,0.3031691186,0.2503393095,0.396907941,0.4315013563,0.3623145257,0.4191949534,0.4552607486,0.3831291583,2
2014,29,065,0.3609874545,0.3861147807,0.3358601283,0.4485229415,0.4775262715,0.4195196116,0.4534248316,0.4826145379,0.4242351253,2
2014,29,067,0.225631136,0.249080598,0.2021816741,0.3292971835,0.361602471,0.2969918959,0.3372876786,0.3701791672,0.30439619,2
2014,29,069,0.2717442407,0.286304385,0.2571840964,0.3761457758,0.3949683206,0.3573232311,0.3788232677,0.3977390726,0.3599074628,2
2014,29,071,0.2960191083,0.3073096962,0.2847285203,0.3972222222,0.4112415933,0.3832028512,0.5112761276,0.5275242682,0.495027987,3
2014,29,073,0.3408482996,0.3652914919,0.3164051072,0.4155602143,0.4436215251,0.3874989035,0.4534248316,0.4830345553,0.423815108,2
2014,29,075,0.2711881904,0.3076365932,0.2347397875,0.3869494771,0.434647725,0.3392512291,0.3986342944,0.4473023523,0.3499662365,2
2014,29,077,0.4263163456,0.431298699,0.4213339921,0.6022940186,0.6082221268,0.5963659104,0.6556196498,0.6616429894,0.6495963102,1
2014,29,079,0.2627262726,0.2914818879,0.2339706574,0.3833357654,0.4217072411,0.3449642897,0.3986342944,0.4380390617,0.3592295271,2
2014,29,081,0.2711881904,0.3026867694,0.2396896113,0.3947407964,0.4365233716,0.3529582212,0.3986342944,0.4406930555,0.3565755332,2
2014,29,083,0.2473604827,0.2682249511,0.2264960142,0.3238756414,0.3506578357,0.2970934471,0.3879248012,0.4184462058,0.3574033965,2
2014,29,085,0.2882998599,0.3210142823,0.2555854374,0.4084339398,0.4512733805,0.3655944991,0.4248319774,0.4687694336,0.3808945212,2
2014,29,087,0.2523292671,0.2925652509,0.2120932834,0.3566386098,0.4093916706,0.3038855491,0.3986342944,0.455642293,0.3416262958,2
2014,29,089,0.2617144648,0.2895623431,0.2338665865,0.3054277829,0.337045,0.2738105658,0.442476642,0.484453728,0.4004995561,2
2014,29,091,0.225631136,0.2392763777,0.2119858944,0.3292971835,0.3480956299,0.3104987371,0.3372876786,0.3564272354,0.3181481218,2
2014,29,093,0.3401906673,0.3730790753,0.3073022594,0.4200743494,0.4581479151,0.3820007838,0.4544235925,0.4943720385,0.4144751464,2
2014,29,095,0.358215152,0.361321503,0.3551088009,0.4768373127,0.4806320549,0.4730425706,0.6308922737,0.6352486428,0.6265359047,1
2014,29,097,0.2839971412,0.2927072575,0.2752870248,0.5001716444,0.5129885185,0.4873547702,0.5447742263,0.5582139828,0.5313344697,2
2014,29,099,0.2167682927,0.2249097384,0.208626847,0.2893772894,0.2997297748,0.2790248039,0.4750466418,0.4899937496,0.4600995339,3
2014,29,101,0.3582161433,0.3732375933,0.3431946934,0.5128240485,0.531560339,0.4940877581,0.6893764434,0.7098690045,0.6688838823,2
2014,29,103,0.3996873851,0.4503646838,0.3490100863,0.5004226543,0.5597052974,0.4411400112,0.5035236938,0.5629882803,0.4440591073,2
2014,29,105,0.2882998599,0.3053394386,0.2712602812,0.4084339398,0.4307472184,0.3861206613,0.4248319774,0.4477171664,0.4019467883,2
2014,29,107,0.3189263356,0.3362297361,0.3016229352,0.4885706779,0.5115408496,0.4656005061,0.6893764434,0.7151140385,0.6636388484,2
2014,29,109,0.2473604827,0.2632288865,0.2314920788,0.3238756414,0.3442447525,0.3035065303,0.3879248012,0.4111377565,0.3647118458,2
2014,29,111,0.397821909,0.4300674683,0.3655763497,0.5004226543,0.5382618606,0.4625834479,0.5035236938,0.5414790318,0.4655683558,2
2014,29,113,0.4034912265,0.4185238045,0.3884586485,0.5093248347,0.5267784779,0.4918711916,0.5828949346,0.6023213966,0.5634684726,2
2014,29,115,0.260408406,0.2859982717,0.2348185404,0.3786939599,0.4128021119,0.3445858079,0.3986342944,0.4339575733,0.3633110155,2
2014,29,117,0.2465972027,0.2690412913,0.2241531141,0.3540431267,0.3838803321,0.3242059213,0.3986342944,0.4310491582,0.3662194306,2
2014,29,119,0.364753004,0.3868677917,0.3426382163,0.4406212664,0.4670466645,0.4141958684,0.4417824629,0.468249987,0.4153149387,2
2014,29,121,0.397821909,0.4239892665,0.3716545515,0.4954150292,0.5259075398,0.4649225186,0.5035236938,0.534324552,0.4727228356,2
2014,29,123,0.3401906673,0.3708592659,0.3095220688,0.4200743494,0.4555781325,0.3845705664,0.4544235925,0.4916757105,0.4171714745,2
2014,29,125,0.3356222369,0.3667797562,0.3044647175,0.4115340254,0.447489997,0.3755780538,0.4534248316,0.4916047373,0.4152449259,2
2014,29,127,0.3809815951,0.3996432264,0.3623199638,0.4651187674,0.486296837,0.4439406978,0.5035236938,0.5261465768,0.4809008108,2
2014,29,129,0.2711881904,0.3199239274,0.2224524533,0.3947407964,0.459388303,0.3300932898,0.3986342944,0.4637091259,0.3335594629,2
2014,29,131,0.2855953372,0.3086768474,0.2625138271,0.3971897882,0.4294414232,0.3649381533,0.4126233553,0.445696501,0.3795502096,2
2014,29,133,0.2717442407,0.2934879467,0.2500005347,0.3761457758,0.4042548296,0.3480367221,0.3788232677,0.4070715935,0.350574942,2
2014,29,135,0.2588130299,0.2839602758,0.233665784,0.3686753115,0.4017359201,0.3356147028,0.4914421285,0.5309954515,0.4518888054,2
2014,29,137,0.3826247689,0.4164047897,0.3488447482,0.4706582936,0.509133947,0.4321826402,0.5035236938,0.5443524691,0.4626949185,2
2014,29,139,0.4674972914,0.5020073785,0.4329872044,0.5928926795,0.6318157321,0.5539696268,0.5828949346,0.6230652791,0.5427245901,2
2014,29,141,0.2855953372,0.3109524174,0.2602382571,0.4043110395,0.4401638957,0.3684581833,0.4126233553,0.4489571307,0.3762895799,2
2014,29,143,0.2717442407,0.2906311374,0.2528573441,0.3761457758,0.4005617054,0.3517298463,0.3788232677,0.4033601709,0.3542863645,2
2014,29,145,0.2839971412,0.2963800598,0.2716142226,0.5001716444,0.5183930209,0.4819502678,0.5447742263,0.5638811366,0.525667316,2
2014,29,147,0.2341772152,0.2514856534,0.2168687769,0.3510154997,0.3748987022,0.3271322972,0.3986342944,0.4247434659,0.3725251229,2
2014,29,149,0.225631136,0.2519408005,0.1993214716,0.3292971835,0.3655428455,0.2930515214,0.3372876786,0.3741910424,0.3003843148,2
2014,29,151,0.2418480527,0.2669805891,0.2167155163,0.3342939481,0.3668465244,0.3017413719,0.4914421285,0.5332692686,0.4496149883,2
2014,29,153,0.225631136,0.2534550342,0.1978072379,0.3292971835,0.3676289385,0.2909654285,0.3372876786,0.3763149889,0.2982603683,2
2014,29,155,0.2717442407,0.290979848,0.2525086335,0.3761457758,0.401012499,0.3512790526,0.3788232677,0.4038131982,0.3538333373,2
2014,29,157,0.2589087981,0.2812244764,0.2365931198,0.3546118847,0.3831346235,0.326089146,0.4093585867,0.4408573357,0.3778598376,2
2014,29,159,0.2872469285,0.3020390947,0.2724547624,0.3819625504,0.4005523156,0.3633727852,0.442476642,0.4630906635,0.4218626206,2
2014,29,161,0.3356222369,0.3496239446,0.3216205291,0.4115340254,0.4276920834,0.3953759673,0.4534248316,0.4705822913,0.436267372,2
2014,29,163,0.4491448234,0.4762424897,0.4220471571,0.5629639627,0.5941700665,0.531757859,0.5828949346,0.6156312303,0.550158639,2
2014,29,165,0.4851395198,0.4969819647,0.4732970749,0.7185949593,0.7317710152,0.7054189034,0.81256182,0.8253262448,0.7997973951,3
2014,29,167,0.2856977551,0.3037620479,0.2676334624,0.3552728886,0.3769098966,0.3336358806,0.4248319774,0.4492697566,0.4003941981,2
2014,29,169,0.2684781393,0.2835987521,0.2533575265,0.3682758621,0.3887110791,0.347840645,0.4126233553,0.4353995593,0.3898471512,2
2014,29,171,0.2711881904,0.3133945767,0.228981804,0.3947407964,0.4507271794,0.3387544134,0.3986342944,0.4549907516,0.3422778372,2
2014,29,173,0.3809815951,0.4122909788,0.3496722114,0.4651187674,0.5006500828,0.429587452,0.5035236938,0.5414790318,0.4655683558,2
2014,29,175,0.2940915936,0.3135283152,0.274654872,0.4175952319,0.4430385125,0.3921519513,0.442476642,0.4690607514,0.4158925326,2
2014,29,177,0.3189263356,0.3395647234,0.2982879479,0.4885706779,0.5159680275,0.4611733282,0.6893764434,0.7200745983,0.6586782885,2
2014,29,179,0.3401906673,0.3816261666,0.2987551681,0.4200743494,0.4680425334,0.3721061655,0.4544235925,0.5047539037,0.4040932813,2
2014,29,181,0.3401906673,0.3687085338,0.3116728009,0.4200743494,0.4530883178,0.3870603811,0.4544235925,0.4890632883,0.4197838967,2
2014,29,183,0.2686429437,0.2752407034,0.2620451839,0.434865535,0.4443541874,0.4253768826,0.5574139143,0.5689552586,0.5458725699,1
2014,29,185,0.2525397527,0.2845802677,0.2204992376,0.3734122151,0.4181911123,0.3286333179,0.3879248012,0.4339021419,0.3419474604,2
2014,29,186,0.2674430696,0.290919305,0.2439668341,0.3626621545,0.3923557993,0.3329685098,0.4093585867,0.4416243741,0.3770927992,2
2014,29,187,0.281185088,0.29406125,0.268308926,0.4093585867,0.426350859,0.3923663143,0.4093585867,0.426350859,0.3923663143,2
2014,29,189,0.2987517905,0.3018642347,0.2956393462,0.4102648605,0.4142800475,0.4062496734,0.5745967742,0.5795552917,0.5696382567,1
2014,29,195,0.293027361,0.3132357774,0.2728189445,0.4125704045,0.4388935435,0.3862472655,0.442476642,0.4701957146,0.4147575695,2
2014,29,197,0.3996873851,0.4488954634,0.3504793068,0.5004226543,0.5579865935,0.442858715,0.5035236938,0.5612643016,0.445783086,2
2014,29,199,0.397821909,0.4449001931,0.3507436249,0.4954150292,0.5502747939,0.4405552645,0.5035236938,0.5589382137,0.4481091739,2
2014,29,201,0.3737383356,0.3904110551,0.3570656161,0.5174004746,0.5376624204,0.4971385287,0.5174004746,0.5376624204,0.4971385287,2
2014,29,203,0.225631136,0.2554885922,0.1957736799,0.3292971835,0.3704304815,0.2881638855,0.3372876786,0.3791673678,0.2954079894,2
2014,29,205,0.3996873851,0.4404521873,0.3589225829,0.5004226543,0.5481095926,0.4527357159,0.5035236938,0.5513569873,0.4556904003,2
2014,29,207,0.2717442407,0.2867658643,0.2567226171,0.3761457758,0.3955648954,0.3567266563,0.3788232677,0.3983386032,0.3593079322,2
2014,29,209,0.364753004,0.3834764621,0.346029546,0.4205245154,0.4422572936,0.3987917372,0.4417824629,0.4641911599,0.4193737658,2
2014,29,211,0.2711881904,0.3076365932,0.2347397875,0.3947407964,0.4430892673,0.3463923255,0.3986342944,0.4473023523,0.3499662365,2
2014,29,213,0.364753004,0.379547017,0.349958991,0.4205245154,0.4376962901,0.4033527407,0.4417824629,0.4594883031,0.4240766227,2
2014,29,215,0.225631136,0.2426557296,0.2086065425,0.3292971835,0.3527512137,0.3058431532,0.3372876786,0.3611672979,0.3134080593,2
2014,29,217,0.2525397527,0.2743716836,0.2307078217,0.3734122151,0.4039238904,0.3429005398,0.3879248012,0.4192530781,0.3565965242,2
2014,29,219,0.4034912265,0.4226091631,0.3843732898,0.5093248347,0.5315218022,0.4871278673,0.5828949346,0.6076008679,0.5581890013,2
2014,29,221,0.2910489985,0.3123873908,0.2697106062,0.4093585867,0.4367524527,0.3819647206,0.4093585867,0.4367524527,0.3819647206,2
2014,29,223,0.3401906673,0.3693744102,0.3110069244,0.4200743494,0.4538591758,0.3862895231,0.4544235925,0.4898721061,0.4189750789,2
2014,29,225,0.1249466587,0.1372193261,0.1126739913,0.1891239529,0.2078712755,0.1703766303,0.233030091,0.2554956199,0.2105645621,2
2014,29,227,0.2711881904,0.3354166798,0.2069597009,0.3947407964,0.4799392964,0.3095422964,0.3986342944,0.4843959629,0.3128726259,2
2014,29,229,0.225631136,0.245637405,0.205624867,0.3292971835,0.3568589362,0.3017354307,0.3372876786,0.3653495578,0.3092257995,2
2014,29,510,0.4144817809,0.4182928071,0.4106707548,0.534976776,0.5393604528,0.5305930992,0.6431794516,0.6478547726,0.6385041306,1
2014,30,001,0.4409946517,0.4738328857,0.4081564176,0.5807189244,0.6181693795,0.5432684693,0.6908822192,0.7299854413,0.6517789971,2
2014,30,003,0.2235457064,0.2495570185,0.1975343942,0.3348084636,0.3708669726,0.2987499545,0.3947994562,0.4362029481,0.3533959642,2
2014,30,005,0.1850701944,0.2148822958,0.155258093,0.2652094013,0.3057758246,0.224642978,0.3285012579,0.3765360203,0.2804664956,2
2014,30,007,0.4409946517,0.4831588502,0.3988304531,0.6170068027,0.6658369493,0.5681766561,0.6908822192,0.7410906444,0.6406737939,2
2014,30,009,0.3757625307,0.4025456995,0.3489793618,0.5170789164,0.5502480022,0.4839098305,0.5726699079,0.6077556435,0.5375841724,2
2014,30,011,0.2235457064,0.3112736529,0.1358177598,0.3348084636,0.4564224343,0.2131944929,0.3947994562,0.5344403672,0.2551585451,2
2014,30,013,0.1850701944,0.19350233,0.1766380588,0.2652094013,0.2766833185,0.2537354841,0.3285012579,0.3420875404,0.3149149755,2
2014,30,015,0.1850701944,0.2167357144,0.1534046743,0.2652094013,0.3082978395,0.222120963,0.3285012579,0.3795223419,0.277480174,2
2014,30,017,0.2235457064,0.2507817431,0.1963096696,0.3348084636,0.3725647625,0.2970521646,0.3947994562,0.4381524028,0.3514465096,2
2014,30,019,0.2235457064,0.2951752748,0.151916138,0.3348084636,0.4341058548,0.2355110723,0.3947994562,0.5088157826,0.2807831297,2
2014,30,021,0.2061829331,0.2353371467,0.1770287195,0.3010070869,0.3409464844,0.2610676894,0.3947994562,0.4445602606,0.3450386517,2
2014,30,023,0.4409946517,0.4735669847,0.4084223186,0.6170068027,0.6547286581,0.5792849474,0.6908822192,0.7296688108,0.6520956276,2
2014,30,025,0.2061829331,0.2579265292,0.154439337,0.3010070869,0.3718924855,0.2301216883,0.3947994562,0.4831161228,0.3064827895,2
2014,30,027,0.1850701944,0.2074610983,0.1626792904,0.2652094013,0.2956775282,0.2347412744,0.3285012579,0.3645786124,0.2924239035,2
2014,30,029,0.2619827939,0.2721701111,0.2517954768,0.2903187299,0.3016722105,0.2789652492,0.3336534504,0.3462969703,0.3210099305,2
2014,30,031,0.3606131933,0.3693584382,0.3518679484,0.4769905645,0.4876432161,0.4663379129,0.5726699079,0.5844651143,0.5608747016,2
2014,30,033,0.2235457064,0.3062564076,0.1408350052,0.3348084636,0.4494672147,0.2201497124,0.3947994562,0.5264541696,0.2631447427,2
2014,30,035,0.2619827939,0.2885227339,0.235442854,0.2903187299,0.3198967524,0.2607407073,0.3336534504,0.3665922756,0.3007146252,2
2014,30,037,0.2235457064,0.3248452135,0.1222461993,0.3348084636,0.475236181,0.1943807461,0.3947994562,0.5560428913,0.233556021,2
2014,30,039,0.4409946517,0.498344162,0.3836451414,0.6170068027,0.6834229826,0.5505906228,0.6908822192,0.7591730607,0.6225913777,2
2014,30,041,0.1850701944,0.2040113154,0.1661290733,0.2652094013,0.2909832816,0.239435521,0.3285012579,0.3590201481,0.2979823678,2
2014,30,043,0.3899398108,0.4171154978,0.3627641239,0.5256665011,0.557969944,0.4933630582,0.6908822192,0.7259146817,0.6558497567,2
2014,30,045,0.1850701944,0.2379214014,0.1322189873,0.2652094013,0.3371259834,0.1932928192,0.3285012579,0.41365779,0.2433447258,2
2014,30,047,0.3883935637,0.4064293614,0.370357766,0.5414827891,0.5632543609,0.5197112172,0.6230312419,0.6459371983,0.6001252855,2
2014,30,049,0.3931999752,0.4048255662,0.3815743842,0.5328130245,0.5466359179,0.5189901311,0.6908822192,0.7057845026,0.6759799358,2
2014,30,051,0.1850701944,0.2345079717,0.1356324171,0.2652094013,0.332481204,0.1979375986,0.3285012579,0.4081578998,0.2488446161,2
2014,30,053,0.2619827939,0.2838560407,0.2401095472,0.2903187299,0.314695853,0.2659416067,0.3336534504,0.360800424,0.3065064768,2
2014,30,055,0.2196316792,0.2901842513,0.1490791071,0.3124677336,0.4066826731,0.2182527942,0.3947994562,0.5088157826,0.2807831297,2
2014,30,057,0.4409946517,0.4769083081,0.4050809952,0.6170068027,0.6585982279,0.5754153776,0.6908822192,0.733647603,0.6481168354,2
2014,30,059,0.1850701944,0.2399164839,0.1302239048,0.2652094013,0.3398407656,0.190578037,0.3285012579,0.4168723676,0.2401301482,2
2014,30,061,0.3883935637,0.435172988,0.3416141395,0.5414827891,0.5979516858,0.4850138923,0.6230312419,0.6824423903,0.5636200936,2
2014,30,063,0.3799938061,0.3890948906,0.3708927217,0.5038669496,0.5146622209,0.4930716782,0.6230312419,0.6347650704,0.6112974135,2
2014,30,065,0.2235457064,0.2674096796,0.1796817331,0.3348084636,0.3956154489,0.2740014782,0.3947994562,0.4646199117,0.3249790006,2
2014,30,067,0.3930403894,0.4152696122,0.3708111666,0.5418209437,0.56906336,0.5145785274,0.5726699079,0.6009033752,0.5444364406,2
2014,30,069,0.1850701944,0.2992418506,0.0708985382,0.2652094013,0.4205669748,0.1098518278,0.3285012579,0.5124603924,0.1445421235,2
2014,30,071,0.2229076512,0.2680994202,0.1777158823,0.3259289176,0.3874712274,0.2643866079,0.3947994562,0.4669097125,0.3226891998,2
2014,30,073,0.1850701944,0.215583853,0.1545565358,0.2652094013,0.3067304593,0.2236883433,0.3285012579,0.3776664047,0.2793361112,2
2014,30,075,0.2235457064,0.2951752748,0.151916138,0.3348084636,0.4341058548,0.2355110723,0.3947994562,0.5088157826,0.2807831297,2
2014,30,077,0.4409946517,0.4784053472,0.4035839561,0.6170068027,0.6603319414,0.5736816641,0.6908822192,0.7354302523,0.6463341861,2
2014,30,079,0.2235457064,0.3112736529,0.1358177598,0.3348084636,0.4564224343,0.2131944929,0.3947994562,0.5344403672,0.2551585451,2
