year,state,county,share_burdened_80_ami,share_burdened_80_ami_ub,share_burdened_80_ami_lb,share_burdened_50_ami,share_burdened_50_ami_ub,share_burdened_50_ami_lb,share_burdened_30_ami,share_burdened_30_ami_ub,share_burdened_30_ami_lb,rent_quality
2021,01,089,0.2888640786,0.3327896576,0.2449384996,0.3989655401,0.4543786881,0.343552392,0.6479316729,0.7154907239,0.5803726219,1
2021,01,091,0.2038161401,0.2889559775,0.1186763026,0.2328115804,0.3304325534,0.1351906074,0.2354237707,0.3341113392,0.1367362023,2
2021,01,093,0.2041091754,0.2583649732,0.1498533776,0.2841536667,0.3558539402,0.2124533933,0.2927533085,0.3658166121,0.2196900049,2
2021,01,095,0.311511532,0.386891764,0.2361313,0.4320468219,0.5296266724,0.3344669713,0.4827304171,0.5854010356,0.3800597986,1
2021,01,097,0.415404957,0.4693146621,0.3614952518,0.6055988523,0.6691765431,0.5420211616,0.6412075861,0.7068674673,0.5755477049,1
2021,01,099,0.262801042,0.3462018159,0.1794002682,0.3829642406,0.4901598023,0.2757686789,0.3910925699,0.5015362474,0.2806488924,2
2021,01,101,0.4791420695,0.5437051058,0.4145790333,0.6129504876,0.6877257987,0.5381751764,0.7447835854,0.8197304977,0.6698366732,1
2021,01,103,0.1047912305,0.1714931291,0.0380893319,0.159917071,0.2585965005,0.0612376416,0.17010878,0.279888916,0.060328644,1
2021,01,105,0.2038161401,0.2889559775,0.1186763026,0.2328115804,0.3304325534,0.1351906074,0.2354237707,0.3341113392,0.1367362023,2
2021,01,107,0.2495233158,0.3853383778,0.1137082538,0.4272388205,0.6173867228,0.2370909183,0.4302489571,0.6243324255,0.2361654888,3
2021,01,109,0.4034033436,0.484093778,0.3227129092,0.5513613373,0.6478824876,0.4548401871,0.5627885162,0.6605025333,0.4650744991,2
2021,01,111,0.2226377492,0.2967644227,0.1485110757,0.3269864494,0.4255629115,0.2284099874,0.3269864494,0.4255629115,0.2284099874,2
2021,01,113,0.3396634084,0.4128194498,0.2665073671,0.4677419359,0.5573912291,0.3780926426,0.5627885127,0.6605025299,0.4650744955,2
2021,01,115,0.1380922425,0.2239689257,0.0522155593,0.2054125253,0.3221637577,0.0886612928,0.2449171246,0.393917708,0.0959165413,2
2021,01,117,0.4714430894,0.5794893299,0.363396849,0.6916718653,0.8184159257,0.5649278048,0.7539453212,0.8927298158,0.6151608265,1
2021,01,119,0.2038161216,0.2889559562,0.118676287,0.2328115571,0.3304325267,0.1351905875,0.2354237485,0.3341113137,0.1367361833,2
2021,01,121,0.222637734,0.2967644056,0.1485110623,0.3269864354,0.4255628963,0.2284099744,0.3269864354,0.4255628963,0.2284099744,2
2021,01,123,0.1375562288,0.2182449024,0.0568675551,0.2164340533,0.3354424841,0.0974256225,0.2570028097,0.3891609588,0.1248446606,2
2021,01,125,0.4102563822,0.479833231,0.3406795335,0.5402274435,0.6236830719,0.4567718151,0.671636138,0.7593977181,0.5838745578,1
2021,01,127,0.1753016497,0.257102457,0.0935008425,0.2249544848,0.3256928816,0.1242160879,0.2592722434,0.3710968522,0.1474476345,2
2021,01,129,0.2628010338,0.3462018068,0.1794002608,0.3829642326,0.4901597939,0.2757686714,0.3910925619,0.501536239,0.2806488849,2
2021,01,131,0.2628010299,0.3462018025,0.1794002573,0.3829642267,0.4901597877,0.2757686658,0.3910925566,0.5015362334,0.2806488798,2
2021,01,133,0.3365415457,0.4480371472,0.2250459442,0.6042626902,0.7577385787,0.4507868017,0.6042626902,0.7577385787,0.4507868017,2
2021,02,013,0.2487804954,0.3288447476,0.1687162432,0.3531544677,0.4599107282,0.2463982073,0.3359396884,0.4507639901,0.2211153867,2
2021,02,016,0.2090163965,0.281168679,0.1368641139,0.3260466148,0.4228943779,0.2291988518,0.3359396794,0.4507639803,0.2211153784,2
2021,02,020,0.3312967667,0.410113984,0.2524795493,0.498373522,0.6016740456,0.3950729983,0.722841472,0.84222512,0.6034578241,1
2021,02,050,0.2113636131,0.2841109173,0.138616309,0.3525083532,0.4534821384,0.2515345679,0.335939681,0.4507639821,0.2211153799,2
2021,02,060,0.2090164001,0.2811686831,0.1368641171,0.3217993111,0.4172620359,0.2263365864,0.3359396741,0.4507639746,0.2211153736,2
2021,02,068,0.2698551154,0.347671476,0.1920387547,0.3545600367,0.4492744016,0.2598456719,0.6343638488,0.7562275105,0.5125001872,2
2021,02,070,0.248780485,0.3288447361,0.1687162339,0.3531544562,0.4599107158,0.2463981965,0.3359396717,0.450763972,0.2211153714,2
2021,02,090,0.2768955239,0.3559746768,0.197816371,0.4514307824,0.5591418789,0.3437196859,0.6343638389,0.7562275013,0.5125001766,2
2021,02,100,0.3028403577,0.3891016215,0.2165790938,0.5115817365,0.6247120272,0.3984514458,0.6343638581,0.7562275191,0.5125001971,2
2021,02,105,0.2487804917,0.3288447435,0.1687162399,0.3531544724,0.4599107332,0.2463982116,0.3359396888,0.4507639905,0.221115387,2
2021,02,110,0.2698551167,0.3476714775,0.1920387559,0.3262291563,0.4172149272,0.2352433855,0.5930248871,0.7153119777,0.4707377965,2
2021,02,122,0.4002236592,0.4982327813,0.3022145371,0.5148833633,0.631136428,0.3986302985,0.5924905423,0.7189500922,0.4660309923,2
2021,02,130,0.2834790045,0.3644552246,0.2025027844,0.4514308117,0.5591419088,0.3437197146,0.6343638718,0.7562275318,0.5125002118,2
2021,02,150,0.2090163905,0.2811686722,0.1368641087,0.3260466021,0.4228943641,0.22919884,0.3359396775,0.4507639783,0.2211153767,2
2021,02,158,0.2487805008,0.3288447536,0.168716248,0.3531544758,0.4599107368,0.2463982147,0.3359396939,0.4507639961,0.2211153917,2
2021,02,164,0.2487804969,0.3288447493,0.1687162445,0.3531544771,0.4599107382,0.246398216,0.3359397062,0.4507640094,0.221115403,2
2021,02,170,0.400223641,0.4982327624,0.3022145196,0.5148833274,0.6311363925,0.3986302624,0.592490508,0.7189500596,0.4660309564,2
2021,02,180,0.2113636678,0.2841109789,0.1386163568,0.3555206126,0.4572821166,0.2537591085,0.3359397248,0.4507640295,0.22111542,2
2021,02,185,0.2433430932,0.322113422,0.1645727645,0.3652957604,0.4701585912,0.2604329296,0.3359396964,0.4507639988,0.2211153941,2
2021,02,188,0.2487804799,0.3288447304,0.1687162293,0.3531544465,0.4599107055,0.2463981875,0.3359396723,0.4507639726,0.2211153719,2
2021,02,195,0.2487804649,0.3288447138,0.1687162159,0.3531544544,0.4599107139,0.2463981948,0.3359396688,0.4507639688,0.2211153687,2
2021,02,198,0.2487804925,0.3288447444,0.1687162406,0.3531544567,0.4599107164,0.246398197,0.3359396794,0.4507639803,0.2211153784,2
2021,02,220,0.2113636392,0.2841109466,0.1386163317,0.355520587,0.4572820894,0.2537590846,0.3359397113,0.450764015,0.2211154077,2
2021,02,230,0.285608709,0.3674583802,0.2037590378,0.4552414531,0.5636931842,0.3467897219,0.6343638483,0.75622751,0.5125001866,2
2021,02,240,0.2908748744,0.3738832074,0.2078665414,0.4710063828,0.5817828172,0.3602299484,0.6343638384,0.7562275008,0.5125001761,2
2021,02,261,0.2698551184,0.3476714793,0.1920387574,0.3637361753,0.4594736721,0.2679986785,0.6343638639,0.7562275245,0.5125002033,2
2021,02,275,0.248780485,0.3288447361,0.1687162339,0.3531544562,0.4599107158,0.2463981965,0.3359396717,0.450763972,0.2211153714,2
2021,02,282,0.2433430943,0.3221134232,0.1645727654,0.3652957541,0.4701585845,0.2604329237,0.3359396901,0.450763992,0.2211153883,2
2021,02,290,0.2487804925,0.3288447444,0.1687162406,0.3531544567,0.4599107164,0.246398197,0.3359396794,0.4507639803,0.2211153784,2
2021,04,001,0.1979101948,0.27104923,0.1247711596,0.2834703339,0.3828536357,0.1840870321,0.2834703339,0.3828536357,0.1840870321,2
2021,04,003,0.3154424788,0.3929745864,0.2379103712,0.4068677312,0.5022040515,0.311531411,0.4235128911,0.5228753627,0.3241504195,2
2021,04,005,0.608017969,0.6984325234,0.5176034145,0.7508965276,0.8450840777,0.6567089775,0.8659184879,0.9528651714,0.7789718043,1
2021,04,007,0.3195859832,0.4417216606,0.1974503059,0.492315696,0.6512739129,0.3333574791,0.5022367967,0.6728311925,0.331642401,2
2021,04,009,0.2639053245,0.3736165689,0.1541940801,0.4568527865,0.6075059804,0.3061995927,0.5022367984,0.6728311942,0.3316424027,2
2021,04,011,0.2639053568,0.3736166055,0.1541941081,0.4241472634,0.56696798,0.2813265469,0.502236851,0.6728312467,0.3316424553,2
2021,04,012,0.4329132212,0.5180877188,0.3477387235,0.5876332945,0.6929049426,0.4823616464,0.5876332945,0.6929049426,0.4823616464,2
2021,04,013,0.4294715145,0.4475313486,0.4114116805,0.6507536987,0.6728205393,0.6286868582,0.7886645407,0.812606618,0.7647224635,1
2021,04,015,0.4123552381,0.4950884357,0.3296220406,0.5494102322,0.6522056725,0.4466147919,0.58763327,0.692904919,0.482361621,1
2021,04,017,0.1932936535,0.2654664753,0.1211208317,0.2834703347,0.3828536366,0.1840870328,0.2834703347,0.3828536366,0.1840870328,2
2021,04,019,0.4065919551,0.4388633081,0.3743206022,0.5754942989,0.6150769553,0.5359116425,0.6895183468,0.7315284741,0.6475082195,1
2021,04,021,0.3076734153,0.368386189,0.2469606415,0.4521160635,0.5312392064,0.3729929206,0.5551835042,0.6530755023,0.4572915061,1
2021,04,023,0.3549794705,0.4392030347,0.2707559063,0.4249810179,0.5249161065,0.3250459294,0.4249810179,0.5249161065,0.3250459294,2
2021,04,025,0.4657318741,0.5602492805,0.3712144677,0.6336837765,0.7465519306,0.5208156225,0.6943798212,0.8129380311,0.5758216114,1
2021,04,027,0.3690164626,0.4622064696,0.2758264557,0.5896175703,0.7196208516,0.4596142889,0.5907971684,0.7219409519,0.4596533848,1
2021,05,001,0.2978003942,0.3717252233,0.2238755652,0.4291681392,0.5225176471,0.3358186313,0.4460660927,0.541602297,0.3505298884,2
2021,05,003,0.2182037589,0.3060098232,0.1303976946,0.3072353389,0.4193927148,0.195077963,0.3373718856,0.4560253784,0.2187183927,2
2021,05,005,0.2347402875,0.3075991919,0.1618813831,0.2985420848,0.3900848539,0.2069993156,0.3030269098,0.3954419959,0.2106118237,2
2021,05,007,0.2272958212,0.2964707739,0.1581208684,0.3682242991,0.4707621686,0.2656864295,0.5445992401,0.6786760066,0.4105224736,1
2021,05,009,0.2347402779,0.3075991813,0.1618813745,0.2985420697,0.3900848375,0.2069993019,0.3030268956,0.3954419805,0.2106118108,2
2021,05,011,0.2182037403,0.3060098019,0.1303976787,0.3072353203,0.4193926943,0.1950779463,0.3373718691,0.4560253605,0.2187183776,2
2021,05,013,0.4093813648,0.5206680092,0.2980947205,0.5090285421,0.6344842265,0.3835728577,0.5096727656,0.6361665448,0.3831789864,2
2021,05,015,0.2237432542,0.2945717339,0.1529147746,0.2962191919,0.3861614487,0.2062769352,0.3030269188,0.3954420056,0.2106118319,2
2021,05,017,0.2182037466,0.3060098091,0.1303976841,0.3072353223,0.4193926965,0.1950779481,0.3373718701,0.4560253616,0.2187183785,2
2021,05,019,0.2801182013,0.35791332,0.2023230826,0.3928142495,0.4926110367,0.2930174624,0.437436041,0.5454691304,0.3294029515,2
2021,05,021,0.4294201361,0.5135460265,0.3452942456,0.566454146,0.6650753052,0.4678329868,0.566454146,0.6650753052,0.4678329868,2
2021,05,023,0.2253467246,0.2968950922,0.1537983571,0.3311779651,0.424838408,0.2375175221,0.3657817247,0.464743107,0.2668203424,2
2021,05,025,0.2156045413,0.3025212622,0.1286878204,0.3072353332,0.4193927085,0.1950779579,0.3373718824,0.456025375,0.2187183898,2
2021,05,027,0.4093813549,0.5206679988,0.298094711,0.5096727254,0.6361665048,0.383178946,0.5096727254,0.6361665048,0.383178946,2
2021,05,029,0.2774525902,0.3575637491,0.1973414313,0.3883972449,0.4932524061,0.2835420838,0.3855912422,0.4943096261,0.2768728582,2
2021,05,031,0.4081544485,0.4689589415,0.3473499555,0.5461021435,0.6178462471,0.4743580399,0.5589518052,0.6320993316,0.4858042789,2
2021,05,033,0.3519745607,0.4404247416,0.2635243798,0.4649727322,0.5809915932,0.3489538711,0.4705392383,0.5874681383,0.3536103383,2
2021,05,035,0.3142341752,0.3962727567,0.2321955937,0.4513820381,0.5547695814,0.3479944947,0.4925393654,0.6020944983,0.3829842324,2
2021,05,037,0.316144295,0.4034349463,0.2288536436,0.4104099486,0.5149856104,0.3058342868,0.3951083336,0.5009230423,0.2892936249,2
2021,05,039,0.4093813463,0.5206679899,0.2980947027,0.5096727424,0.6361665217,0.3831789631,0.5096727424,0.6361665217,0.3831789631,2
2021,05,041,0.2182037429,0.3060098049,0.1303976809,0.307235323,0.4193926973,0.1950779487,0.3373718704,0.456025362,0.2187183788,2
2021,05,043,0.2156045422,0.3025212631,0.1286878212,0.3022964755,0.4130955426,0.1914974084,0.3373718826,0.4560253753,0.21871839,2
2021,05,045,0.3928926902,0.4715782283,0.3142071521,0.5790974388,0.6739842841,0.4842105935,0.6826606163,0.7901719462,0.5751492863,2
2021,05,047,0.2149572723,0.3012788091,0.1286357354,0.3282575644,0.4491087285,0.2074064002,0.3357810456,0.4583844033,0.2131776878,2
2021,05,049,0.2287823008,0.3015520355,0.156012566,0.3488820158,0.4452341373,0.2525298943,0.3657817485,0.4647431322,0.2668203649,2
2021,05,051,0.2723187855,0.3485494676,0.1960881033,0.3865663476,0.4850100559,0.2881226392,0.4374360102,0.5454690988,0.3294029216,2
2021,05,053,0.3144079993,0.4231723861,0.2056436125,0.4534046747,0.5942399367,0.3125694127,0.5189545726,0.6682957464,0.3696133989,2
2021,05,055,0.4175341392,0.5001145466,0.3349537318,0.5548980305,0.651822121,0.4579739401,0.5664541361,0.6650752955,0.4678329766,2
2021,05,057,0.278740957,0.365334097,0.192147817,0.4183408843,0.5330839163,0.3035978524,0.4225167626,0.5382341752,0.30679935,2
2021,05,059,0.2944174645,0.3746408387,0.2141940904,0.4378042905,0.5439005807,0.3317080003,0.4374360401,0.5454691295,0.3294029507,2
2021,05,061,0.2149572776,0.3012788152,0.12863574,0.3282575742,0.4491087392,0.2074064091,0.3357810562,0.4583844149,0.2131776975,2
2021,05,063,0.2253467257,0.2968950934,0.153798358,0.3383113191,0.4334548766,0.2431677617,0.3657817174,0.4647430993,0.2668203355,2
2021,05,065,0.2287822761,0.3015520082,0.1560125441,0.3488819766,0.4452340956,0.2525298576,0.3657817106,0.4647430921,0.2668203291,2
2021,05,067,0.3072571921,0.3959271379,0.2185872462,0.4635076188,0.5721061071,0.3549091304,0.4453828775,0.5542945615,0.3364711936,2
2021,05,069,0.3541131315,0.4731576685,0.2350685946,0.5189545794,0.6682957531,0.3696134057,0.5189545794,0.6682957531,0.3696134057,2
2021,05,071,0.2809166314,0.3620115077,0.1998217551,0.400067522,0.5074241625,0.2927108815,0.3855912531,0.4943096376,0.2768728686,2
2021,05,073,0.2787409611,0.3653341015,0.1921478207,0.4183408936,0.5330839259,0.3035978613,0.4225167713,0.5382341842,0.3067993584,2
2021,05,075,0.4294201332,0.5135460236,0.3452942429,0.5664541371,0.6650752965,0.4678329777,0.5664541371,0.6650752965,0.4678329777,2
2021,05,077,0.3211582303,0.4096306671,0.2326857935,0.3853049305,0.4893804473,0.2812294136,0.3951083237,0.5009230319,0.2892936154,2
2021,05,079,0.215604529,0.3025212481,0.12868781,0.3072353038,0.4193926761,0.1950779314,0.3373718502,0.45602534,0.2187183604,2
2021,05,081,0.276515123,0.3620681923,0.1909620538,0.4269680436,0.5396689265,0.3142671607,0.4225167489,0.538234161,0.3067993368,2
2021,05,083,0.2149572746,0.3012788117,0.1286357374,0.3282575742,0.4491087392,0.2074064091,0.3357810587,0.4583844176,0.2131776997,2
2021,05,085,0.3928926412,0.4715781776,0.3142071049,0.5790973981,0.6739842447,0.4842105516,0.6826605688,0.7901719031,0.5751492345,2
2021,05,087,0.2004906634,0.2635209191,0.1374604078,0.2488791095,0.3256020604,0.1721561585,0.3030268948,0.3954419796,0.21061181,2
2021,05,089,0.2347402964,0.3075992017,0.161881391,0.2985420918,0.3900848615,0.206999322,0.3030269161,0.3954420027,0.2106118294,2
2021,05,091,0.2735466915,0.3580130495,0.1890803335,0.3876848121,0.496512053,0.2788575713,0.4225167911,0.5382342048,0.3067993775,2
2021,05,093,0.3542171078,0.4427949496,0.2656392661,0.4903243494,0.5991928484,0.3814558504,0.4925393675,0.6020945005,0.3829842346,2
2021,05,095,0.3211582443,0.4096306821,0.2326858065,0.385304942,0.4893804594,0.2812294246,0.3951083365,0.5009230454,0.2892936277,2
2021,05,097,0.297641098,0.3784444747,0.2168377212,0.4322376734,0.5394621017,0.325013245,0.4374360275,0.5454691165,0.3294029384,2
2021,05,099,0.2787409772,0.3653341191,0.1921478353,0.4183409043,0.533083937,0.3035978716,0.4225167818,0.5382341951,0.3067993685,2
2021,05,101,0.2347402964,0.3075992017,0.161881391,0.2985420918,0.3900848615,0.206999322,0.3030269161,0.3954420027,0.2106118294,2
2021,05,103,0.4093813726,0.5206680173,0.2980947279,0.5096727761,0.6361665553,0.383178997,0.5096727761,0.6361665553,0.383178997,2
2021,05,105,0.2467893025,0.3184646944,0.1751139106,0.3254600301,0.4168393789,0.2340806812,0.3855912499,0.4943096343,0.2768728655,2
2021,05,107,0.3211582329,0.4096306699,0.232685796,0.3853049379,0.4893804552,0.2812294207,0.3951083328,0.5009230415,0.2892936241,2
2021,05,109,0.2787409725,0.3653341139,0.192147831,0.4183409005,0.5330839331,0.3035978679,0.4225167798,0.538234193,0.3067993666,2
2021,05,111,0.3211582369,0.4096306742,0.2326857997,0.3853049563,0.4893804745,0.2812294381,0.3951083472,0.5009230565,0.2892936379,2
2021,05,113,0.2149572533,0.3012787873,0.1286357192,0.3282575445,0.4491087068,0.2074063822,0.3357810248,0.4583843807,0.2131776689,2
2021,05,115,0.2809166303,0.3620115066,0.1998217541,0.4000675098,0.5074241498,0.2927108699,0.3855912346,0.4943096182,0.276872851,2
2021,05,117,0.307257182,0.395927127,0.218587237,0.4635076202,0.5721061085,0.3549091318,0.4453828802,0.5542945642,0.3364711962,2
2021,05,119,0.3659849917,0.4201352692,0.3118347141,0.561434062,0.6288699734,0.4939981505,0.6759956509,0.7492028205,0.6027884814,1
2021,05,121,0.4294201313,0.5135460217,0.345294241,0.5664541407,0.6650753,0.4678329813,0.5664541407,0.6650753,0.4678329813,2
2021,05,123,0.3211582321,0.409630669,0.2326857952,0.3853049575,0.4893804757,0.2812294393,0.3951083501,0.5009230595,0.2892936406,2
2021,05,125,0.3247348435,0.4586127024,0.1908569847,0.5277841299,0.7127005634,0.3428676964,0.6120573128,0.8156792484,0.4084353772,3
2021,05,127,0.2149572618,0.301278797,0.1286357265,0.3282575692,0.4491087338,0.2074064046,0.3357810529,0.4583844113,0.2131776945,2
2021,05,129,0.2347402797,0.3075991833,0.1618813761,0.2985420775,0.390084846,0.206999309,0.3030269025,0.395441988,0.2106118171,2
2021,05,131,0.3519746123,0.4404247961,0.2635244284,0.4649727694,0.580991631,0.3489539077,0.4705392773,0.5874681778,0.3536103768,2
2021,05,133,0.2082240726,0.2916501819,0.1247979633,0.3274028756,0.4471455113,0.2076602399,0.335781009,0.4583843634,0.2131776545,2
2021,05,135,0.2287822787,0.301552011,0.1560125463,0.3488819652,0.4452340834,0.2525298469,0.3657816948,0.4647430754,0.2668203142,2
2021,05,137,0.2287822961,0.3015520303,0.1560125618,0.3488819766,0.4452340956,0.2525298576,0.3657817098,0.4647430913,0.2668203284,2
2021,05,139,0.4093813795,0.5206680244,0.2980947345,0.5090285738,0.634484258,0.3835728895,0.5096727974,0.6361665764,0.3831790183,2
2021,05,141,0.2287822918,0.3015520256,0.156012558,0.3488819866,0.4452341063,0.252529867,0.365781713,0.4647430947,0.2668203314,2
2021,05,143,0.3612509414,0.4371201128,0.2853817699,0.4676270217,0.558820746,0.3764332974,0.6685212758,0.7736680987,0.5633744528,1
2021,05,145,0.2828495431,0.3666367016,0.1990623846,0.431104344,0.5357724472,0.3264362408,0.4453828647,0.5542945483,0.3364711811,2
2021,05,147,0.3072572093,0.3959271565,0.218587262,0.4635076483,0.5721061371,0.3549091595,0.445382905,0.5542945896,0.3364712204,2
2021,05,149,0.2809166326,0.362011509,0.1998217561,0.4000675155,0.5074241557,0.2927108753,0.3855912411,0.494309625,0.2768728572,2
2021,06,001,0.3766973805,0.400250128,0.353144633,0.5423587067,0.5716018834,0.5131155301,0.684050035,0.7176826885,0.6504173816,1
2021,06,003,0.2691509527,0.3548052708,0.1834966345,0.3573049708,0.4672350753,0.2473748663,0.5009563924,0.6409561362,0.3609566485,2
2021,06,005,0.2691509759,0.3548052963,0.1834966554,0.4039708501,0.5214680277,0.2864736726,0.5009563957,0.6409561396,0.3609566518,2
2021,06,007,0.4464498807,0.5146689543,0.378230807,0.6009425999,0.6806513961,0.5212338037,0.7304339496,0.8126147058,0.6482531934,1
2021,06,009,0.2691509776,0.3548052982,0.1834966569,0.35683609,0.4659890283,0.2476831517,0.5009564032,0.6409561471,0.3609566593,2
2021,06,011,0.4497794806,0.5431717724,0.3563871888,0.5775909687,0.6858309909,0.4693509466,0.7242308037,0.8345871135,0.6138744939,2
2021,06,013,0.4138500542,0.4503366146,0.3773634938,0.5695371051,0.613558805,0.5255154051,0.7120252419,0.7633521831,0.6606983008,1
