year,state,place,rate_crime_violent,rate_crime_property,rate_crime_violent_quality,rate_crime_property_quality
2021,06,32548,NA,NA,NA,NA
2021,06,33000,0,3.0815881272572634,3,3
2021,06,33182,326.19821603320474,1130.445541770244,1,1
2021,06,33434,NA,NA,NA,NA
2021,06,36000,NA,NA,NA,NA
2021,06,36448,NA,NA,NA,NA
2021,06,36546,NA,NA,NA,NA
2021,06,36770,3.357191776223025,13.4287671048921,2,2
2021,06,37692,NA,NA,NA,NA
2021,06,39496,NA,NA,NA,NA
2021,06,39892,NA,NA,NA,NA
2021,06,40130,NA,NA,NA,NA
2021,06,41992,NA,NA,NA,NA
2021,06,43000,2.357656489449487,17.146592650541724,2,2
2021,06,44000,NA,NA,NA,NA
2021,06,45484,NA,NA,NA,NA
2021,06,46842,NA,NA,NA,NA
2021,06,46898,NA,NA,NA,NA
2021,06,47766,NA,NA,NA,NA
2021,06,48256,NA,NA,NA,NA
2021,06,48354,0,0.9185773074661964,2,2
2021,06,49270,NA,NA,NA,NA
2021,06,49670,40.04416993289568,417.430135058064,1,1
2021,06,50076,448.2609634910348,1369.0861957226182,1,1
2021,06,50258,NA,NA,NA,NA
2021,06,51182,NA,NA,NA,NA
2021,06,52526,NA,NA,NA,NA
2021,06,53000,NA,NA,NA,NA
2021,06,53322,1200.2682547962008,3247.7172548592525,1,1
2021,06,53896,NA,NA,NA,NA
2021,06,53980,0.7184166097920184,0,1,1
2021,06,54652,NA,NA,NA,NA
2021,06,55156,NA,NA,NA,NA
2021,06,56000,NA,NA,NA,NA
2021,06,56700,20.484981947609658,49.93214349729854,3,3
2021,06,57456,NA,NA,NA,NA
2021,06,57792,NA,NA,NA,NA
2021,06,58072,NA,NA,NA,NA
2021,06,59444,NA,NA,NA,NA
2021,06,59451,NA,NA,NA,NA
2021,06,59920,NA,NA,NA,NA
2021,06,60102,NA,NA,NA,NA
2021,06,60466,NA,NA,NA,NA
2021,06,60620,1299.3075546565005,4143.433871901934,1,1
2021,06,62000,0.31760349109757413,3.4936384020733153,3,3
2021,06,62938,NA,NA,NA,NA
2021,06,64000,2.3138997888566446,20.8250980997098,3,3
2021,06,64224,NA,NA,NA,NA
2021,06,65000,14.038519887148414,36.22843841844752,3,3
2021,06,65042,NA,NA,NA,NA
2021,06,66000,880.7577317131972,3078.1768127281834,2,2
2021,06,67000,2.4251298888020205,16.860426845956905,3,3
2021,06,68000,0.49341926723291457,3.552618724076985,3,3
2021,06,68084,NA,NA,NA,NA
2021,06,68196,816.4303966579369,1526.8308716719857,1,1
2021,06,68252,NA,NA,NA,NA
2021,06,68378,NA,NA,NA,NA
2021,06,69000,244.72783587939506,1146.524418612062,2,2
2021,06,69070,135.75371359332226,667.5492527936095,3,3
2021,06,69084,195.43159112584232,1585.3410672128327,1,1
2021,06,69088,NA,NA,NA,NA
2021,06,69196,1235.030967257957,3466.320248103999,2,2
2021,06,70000,NA,NA,NA,NA
2021,06,70098,NA,NA,NA,NA
2021,06,72016,NA,NA,NA,NA
2021,06,73080,NA,NA,NA,NA
2021,06,75000,1720.481533456255,3843.3946472509424,2,2
2021,06,77000,192.22115075538412,1321.1186113789777,1,1
2021,06,78120,NA,NA,NA,NA
2021,06,78582,NA,NA,NA,NA
2021,06,80000,32.618445731060916,294.24556253227865,1,1
2021,06,80238,651.9958617122167,2265.281489783602,1,1
2021,06,80854,356.718192627824,1647.1618999937418,1,1
2021,06,81344,583.7912087912088,1603.835978835979,1,1
2021,06,81554,NA,NA,NA,NA
2021,06,81666,NA,NA,NA,NA
2021,06,82590,NA,NA,NA,NA
2021,06,82954,NA,NA,NA,NA
2021,06,82996,1083.6180069132597,2044.5814031281993,1,1
2021,06,84200,415.92014333248017,2185.637500457055,1,1
2021,06,84550,NA,NA,NA,NA
2021,06,85292,NA,NA,NA,NA
2021,08,03455,581.759599033384,5057.647087540581,1,1
2021,08,04000,1877.4641717253896,6635.532052485554,1,1
2021,08,07850,994.949013628133,6553.893071571523,1,1
2021,08,12815,553.8472937428222,4497.462305042048,1,1
2021,08,16000,1181.4038823267028,5953.518121872909,1,1
2021,08,20000,1521.931977832453,8403.520661461038,2,2
2021,08,27425,862.1723385375446,3976.9048132959206,1,1
2021,08,32155,1242.8280411908722,5171.285999962622,1,1
2021,08,43000,1583.4661456994497,9095.93337103491,1,1
2021,08,45970,1259.249511585298,4435.716527143711,1,1
2021,08,46465,888.8830361610788,3785.983302167558,1,1
2021,08,62000,1910.7194141298105,9348.973291211947,2,2
2021,08,77290,1376.8518123212227,5783.489163073333,1,1
2021,08,83835,1068.9401480070974,6718.310468689141,1,1
2021,09,08000,1324.9937722599627,2382.026405617758,1,1
2021,09,18430,954.7896098472104,2082.4390640045476,1,1
2021,09,37000,1452.7566180220792,5378.325463549465,1,1
2021,09,52000,2887.790011503354,5843.554386960874,1,1
2021,09,55990,791.6671254445558,2139.373052487861,1,1
2021,09,73000,1076.2498145675715,2349.799732977303,1,1
2021,09,80000,1815.736973010028,5043.81146568468,1,1
2021,11,50000,NA,NA,NA,NA
2021,12,07300,2.097601392807325,1.0488006964036625,2,2
2021,12,07875,0,5.032775953396494,1,1
2021,12,10275,NA,NA,NA,NA
2021,12,12875,NA,NA,NA,NA
2021,12,14400,50.86279760346466,121.92111778477556,1,1
2021,12,16475,NA,NA,NA,NA
2021,12,16725,NA,NA,NA,NA
2021,12,17200,NA,NA,NA,NA
2021,12,17935,704.2638733145529,2635.1776385963954,1,1
2021,12,24000,NA,NA,NA,NA
2021,12,24125,NA,NA,NA,NA
2021,12,25175,12.253047044492977,39.64221102630081,2,2
2021,12,30000,NA,NA,NA,NA
2021,12,32000,242.46872481110373,549.8142165311244,3,3
2021,12,32275,NA,NA,NA,NA
2021,12,35000,0,0.7465153728844288,3,3
2021,12,36950,NA,NA,NA,NA
2021,12,38250,NA,NA,NA,NA
2021,12,39425,186.6553542209563,572.0865402096842,3,3
2021,12,43975,NA,NA,NA,NA
2021,12,45000,14.291969047678462,89.15466405932754,3,3
2021,12,45025,NA,NA,NA,NA
2021,12,45060,1.7904141227866004,0,1,1
2021,12,45975,645.5407800098284,1178.651735588879,1,1
2021,12,49675,NA,NA,NA,NA
2021,12,53000,NA,NA,NA,NA
2021,12,54000,1379.0024345247623,1646.884397981619,1,1
2021,12,54200,NA,NA,NA,NA
2021,12,55775,NA,NA,NA,NA
2021,12,57425,NA,NA,NA,NA
2021,12,58050,NA,NA,NA,NA
2021,12,58715,NA,NA,NA,NA
2021,12,63000,NA,NA,NA,NA
2021,12,69700,NA,NA,NA,NA
2021,12,70600,15.892790312575299,72.2865623894554,2,2
2021,12,71000,1320.1883955886835,2208.5492908882557,2,2
2021,12,76600,1448.0871959060037,3272.435427220242,2,2
2021,13,03440,NA,NA,NA,NA
2021,13,04000,1797.8317933214682,6997.911435096017,2,2
2021,13,04204,40.74250735352572,34.283329358454566,3,3
2021,13,19000,341.54409246156405,1232.5925056026933,2,2
2021,13,42425,337.5249792854706,795.6816298679145,1,1
2021,13,49008,4.4668210910529575,28.715278442483296,3,3
2021,13,67284,836.1384429483859,2293.716554462282,1,1
2021,13,68516,753.2479714835139,2973.59410909432,1,1
2021,13,69000,0,0.6759954032312581,3,3
2021,13,72122,NA,NA,NA,NA
2021,13,80508,2942.6176984256617,6586.337307919436,1,1
2021,15,71550,NA,NA,NA,NA
2021,16,08830,1046.4850110349535,2587.0595196448085,1,1
2021,16,52120,732.4672168849314,1780.8326173553073,1,1
2021,16,56260,1115.4822463365056,2843.822372346558,1,1
2021,17,02154,274.3164732217952,1076.5627628327056,1,1
2021,17,03012,NA,NA,NA,NA
2021,17,06613,1746.7973255754607,2259.7356198642374,1,1
2021,17,12385,2066.943617490916,2851.3860747314443,1,1
2021,17,14000,1334.0413016357058,2228.4955539858047,2,2
2021,17,14351,1168.364642836111,2145.9278016606795,3,3
2021,17,23074,0.8759942534776972,0,3,3
2021,17,24582,837.4334004639661,3246.488388100033,2,2
2021,17,38570,490.94283642556366,770.3411986189737,3,3
2021,17,51622,350.9760893344876,1103.930529551113,1,1
2021,17,59000,8.797241185164333,45.74565416285453,2,2
2021,17,65000,3103.892790482201,5253.051523411798,2,2
2021,17,68003,603.4361267343984,2279.220529640116,1,1
2021,17,72000,3802.148737268034,7280.766010883215,2,2
2021,17,79293,NA,NA,NA,NA
2021,18,05860,1591.2270183852918,4571.342925659473,1,1
2021,18,10342,289.39136105648225,1284.938402437409,1,1
2021,18,22000,2991.0226652102674,4662.752594210814,1,1
2021,18,23278,330.4032772711366,1327.78887127653,1,1
2021,18,25000,1648.4185841112244,3026.542204084119,1,1
2021,18,31000,2632.563781600444,3668.813152495128,3,3
2021,18,36003,2222.1237490114804,4616.727114068337,2,2
2021,18,71000,1119.8023077072753,1759.9673107232504,1,1
2021,19,12000,1494.3741209563996,4181.31739334271,1,1
2021,19,19000,1938.5598427131972,6517.571884984026,1,1
2021,19,21000,2074.97248823433,4656.161464796647,2,2
2021,19,73335,2311.9145285081277,5272.622559678424,1,1
2021,20,36000,361.48833028347616,387.8134129506565,3,3
2021,20,38900,1814.343764842472,4780.199482822312,1,1
2021,20,52575,1011.8356265899001,2393.4900490954046,1,1
2021,20,53775,1041.7466926847258,3849.443531080825,1,1
2021,20,71000,2402.958943865239,6939.164997397518,2,2
2021,20,79000,3248.566808760841,7960.7374028699305,1,1
2021,21,46027,1339.0217641603963,4434.673288647411,2,2
2021,21,48006,10.947862786786406,60.45124234442928,3,3
2021,22,05000,2472.2996909625385,6484.4661012064435,2,2
2021,22,40735,761.8254415403081,1385.6567784500567,3,3
2021,22,41155,1393.7491011936147,3869.661090072384,1,1
2021,22,55000,0.5208686004781574,3.1252116028689443,3,3
2021,22,70000,79.7363946476285,37.49194715219618,3,3
2021,24,04000,1256.1401257322138,2538.6222140419545,2,2
2021,24,30325,NA,NA,NA,NA
2021,25,07000,2010.511077355703,3278.4692351823833,2,2
2021,25,09000,1632.1869962385813,2749.09802717433,1,1
2021,25,11000,1018.0337405468296,3629.8463538993255,1,1
2021,25,23000,1935.9538885139118,1998.0929729266436,1,1
2021,25,34550,1082.0292033987107,1694.799425955033,1,1
2021,25,37000,1258.6669454025991,2546.9495836382007,1,1
2021,25,37490,1275.0291820059263,1435.654924027017,1,1
2021,25,45000,2458.403533082774,3358.6218584573667,1,1
2021,25,45560,183.87537085293354,1085.203108960258,1,1
2021,25,55745,911.0439210693825,2258.712603437301,2,2
2021,25,62535,480.1012306470822,1680.974593092497,1,1
2021,25,67000,2978.750722218656,4427.039866469795,1,1
2021,25,82000,1409.742626320101,3533.185851560085,1,1
2021,26,03000,810.7161189919417,2194.2296567289436,1,1
2021,26,21000,1072.3711626614806,2605.917488540075,1,1
2021,26,22000,3992.206400292415,6682.949796951328,1,1
2021,26,27440,838.2189638085231,1269.2688867926781,1,1
2021,26,29000,2842.327635874784,2991.165738429038,1,1
2021,26,34000,2712.5514257699965,3942.7266019064177,1,1
2021,26,46000,2745.791957180083,4191.316289879569,1,1
2021,26,49000,868.8899615925451,2301.2991374063427,1,1
2021,26,69035,NA,NA,NA,NA
2021,26,74900,1842.6164103102524,3257.3888393091497,1,1
2021,26,76460,1174.0836329459505,1570.1690262714267,1,1
2021,26,80700,584.4992636229749,1769.6060382916053,1,1
2021,26,84000,1416.5875276986387,2687.8471322915766,1,1
2021,26,86000,1907.9342286460846,2237.4972045997574,1,1
2021,26,88940,2221.2071778140294,2557.911908646003,1,1
2021,27,06616,726.7766894762735,5238.382754148218,1,1
2021,27,07966,1527.3264748319589,4626.555773223691,1,1
2021,27,17000,1250.1297413246302,6204.518457865784,1,1
2021,27,43000,1944.054331895994,6899.934366994361,1,1
2021,27,51730,418.57210685458676,2561.411400154934,1,1
2021,27,54880,895.3329101660374,3430.1606922126084,1,1
2021,27,58000,1418.8816178156003,6367.695342387918,2,2
2021,27,71428,295.88996676304487,2954.8463804145163,3,3
2021,28,36000,3.8264574019629727,1.2754858006543242,3,3
2021,29,15670,1818.3719097328337,4499.686348940825,1,1
2021,29,35000,1221.4677247811503,5641.004663339606,1,1
2021,29,38000,2180.275648282819,6173.733627538565,1,1
2021,29,41348,728.3769300996308,2529.4724725122055,1,1
2021,29,54074,855.7080240523337,2195.986872535847,1,1
2021,29,65000,1969.7014733129229,9778.821415714678,1,1
2021,29,70000,2981.5602332105595,9052.033475086446,2,2
2021,30,06550,2271.607499416539,7187.373043245253,1,1
2021,31,28000,1815.4086658181616,5372.558242487964,1,1
2021,31,37000,13.727848477335732,26.431230650392678,3,3
2021,32,31900,1231.164658634538,2881.285140562249,1,1
2021,32,40000,6358.993424555677,10695.888063063772,2,2
2021,32,51800,1139.2785339588195,2994.9391075266335,3,3
2021,32,60600,1771.3619557313407,5768.083935778511,2,2
2021,32,68400,1790.4583723105704,4501.403180542563,3,3
2021,33,45140,2105.8136494378105,4106.162294081757,1,1
2021,33,50260,1139.4345845420753,2343.948201502333,1,1
2021,34,13690,NA,NA,NA,NA
2021,34,21000,1171.0809297940666,3550.0692337153464,1,1
2021,34,36000,410.59252087788093,1474.511224255257,2,2
2021,34,51000,1192.1749437545511,2083.9387814411243,2,2
2021,34,57000,1136.6010878443838,1496.8941346318236,1,1
2021,34,74000,NA,NA,NA,NA
2021,35,02000,2321.921413532123,7706.424628691742,1,1
2021,35,39380,2343.2241162879545,8071.2063601797445,1,1
2021,35,63460,1226.526566604494,2871.0096383895,1,1
2021,35,70500,1900.2703169034335,6369.126358773797,2,2
2021,36,01000,2838.977082956077,5549.184121043842,2,2
2021,36,11000,2757.498795337867,6178.739253145708,2,2
2021,36,50617,546.5699944227551,2071.016917642685,1,1
2021,36,51000,5.185411662734873,9.684013833716783,2,2
2021,36,63000,2611.084793936523,5677.877783041213,1,1
2021,36,73000,NA,NA,NA,NA
2021,36,84000,619.8445620559767,1599.6757736136935,1,1
2021,37,02140,2548.460416845355,8254.352860451154,1,1
2021,37,10740,429.4796711013211,1710.3430592705256,1,1
2021,37,12000,1.3874901574916954,18.61549294634691,3,3
2021,37,14100,273.9699315562662,1682.8188678509448,1,1
2021,37,19000,1739.1242037075522,5712.5249905054,1,1
2021,37,22920,1952.0664565917016,5227.892967284901,1,1
2021,37,25580,2208.019324887083,6164.840280311513,2,2
2021,37,28000,2352.419597743356,5841.622022248319,1,1
2021,37,28080,2165.9169845698343,4276.034845983032,2,2
2021,37,31400,1026.0897231944002,4228.974440555732,1,1
2021,37,55000,1631.045024111947,3335.8646009791896,2,2
2021,37,74440,1676.2088708008553,4890.667034558875,1,1
2021,37,75000,3730.280698782254,6309.773028876601,2,2
2021,38,25700,2615.6394274238073,6846.7502540426785,1,1
2021,39,01000,2814.3490544852543,6275.752938903192,1,1
2021,39,15000,2132.7398076873233,5021.317678770442,2,2
2021,39,16000,5710.916846511107,7247.486401626204,2,2
2021,39,18000,2192.4125668184242,5926.784487548197,1,1
2021,39,21000,2823.3730204600624,5444.457288174777,2,2
2021,39,61000,451.2858555885262,1126.3600395647875,1,1
2021,39,77000,4586.412430835428,4043.4106699477625,2,2
2021,40,09050,860.3027911060655,2928.577130136318,3,3
2021,40,23200,639.4217403391716,2779.0252560894764,1,1
2021,40,41850,1937.5979484257018,2742.0079564259645,1,1
2021,40,52500,1271.6211380174163,5084.098771322915,3,3
2021,40,55000,1451.7597740881752,5637.100164442655,2,2
2021,40,75000,2760.731714444347,6888.801223420317,1,1
2021,41,05350,657.665237108325,3458.641987975294,1,1
2021,41,05800,737.8248593392551,3003.854001360236,2,2
2021,41,23850,1262.1336811366705,6083.865233901592,2,2
2021,41,31250,741.9151396236992,4010.8966048842017,1,1
2021,41,34100,744.034973420578,3723.0074875600753,1,1
2021,41,47000,1119.04257073527,5743.63323674229,2,2
2021,41,59000,1398.6921641099175,7977.737122513814,2,2
2021,41,64900,1087.299719276894,7100.17050053676,2,2
2021,42,02000,NA,NA,NA,NA
2021,42,06088,NA,NA,NA,NA
2021,42,24000,237.6067660358399,611.2878914754648,2,2
2021,42,60000,1720.245606234716,4268.42594709008,2,2
2021,42,61000,1.6490384456823226,7.2557691610022195,3,3
2021,42,63624,NA,NA,NA,NA
2021,42,69000,1093.6081171779383,3008.4093331754116,2,2
2021,44,19180,499.6733370435793,2158.395237980013,1,1
2021,44,54640,1226.063829787234,3106.3829787234044,1,1
2021,44,59000,1216.0244052284813,4091.371311145478,1,1
2021,44,74300,505.64923910676697,2109.694433019621,1,1
2021,45,13330,1263.4524904007355,3670.7046671353633,2,2
2021,45,16000,1357.8484221568228,6441.038491797546,2,2
2021,45,48535,408.3239595050619,1807.6490438695164,1,1
2021,45,50875,3568.123483089172,8025.876970892773,1,1
2021,46,59020,1664.394635893859,4102.336493041245,1,1
2021,47,14000,2813.9260228551784,8670.21895948501,2,2
2021,47,15160,1993.0527526021601,3457.723308748884,2,2
2021,47,27740,647.6064319093351,1545.4244397836405,2,2
2021,47,40000,2325.458569021702,5610.043361378269,2,2
2021,47,48000,4485.294233598627,8484.102065950841,2,2
2021,47,51560,2040.6793314090087,3910.854534470028,2,2
2021,47,52006,2856.8247671560366,5961.069133928859,2,2
2021,48,01000,2233.9289414540062,3277.9699379951226,2,2
2021,48,01924,0.9729708692521745,5.837825215513048,1,1
2021,48,03000,2672.5424337853283,5195.861676589926,2,2
2021,48,04000,2120.039561156654,4102.430767975856,1,1
2021,48,05000,2102.348151394473,5448.003404406674,2,2
2021,48,06128,1398.0591933901119,4294.731230994754,1,1
2021,48,07000,3788.2674132489374,5018.563118951771,1,1
2021,48,10768,1715.3710808236797,3203.1380314125986,2,2
2021,48,10912,1860.241303225201,2981.0807004365993,1,1
2021,48,13024,676.6219137211922,1944.6220354979148,1,1
2021,48,13552,745.2402295928607,1717.9325938909033,1,1
2021,48,15976,1013.1067460180949,3291.306890501909,1,1
2021,48,16432,1331.7411577391106,3146.8213351529625,1,1
2021,48,17000,2482.9649744788917,5383.94810288904,2,2
2021,48,19000,2115.3803262323313,4981.391882569282,2,2
2021,48,19972,1619.1376052224705,3699.96564164233,1,1
2021,48,22660,2319.788576231027,4296.31729766401,2,2
2021,48,24000,1239.8081002964243,2389.2843678619743,1,1
2021,48,26232,290.473017988008,1251.165889407062,1,1
2021,48,27000,1415.7885409408577,3830.7306028053795,2,2
2021,48,27684,557.6265921093508,1842.1870146008077,1,1
2021,48,29000,1279.2002448230135,3163.1133326532695,1,1
2021,48,30464,778.6032082942161,2681.7421119229357,1,1
2021,48,35000,2825.5936454557823,6178.770394298492,2,2
2021,48,37000,1469.0145721209833,3890.095363988292,2,2
2021,48,39148,1857.6511507042817,2897.7492304207035,1,1
2021,48,41464,1362.0105458643015,2063.628546861565,2,2
2021,48,41980,747.4496410274751,1760.4406018936584,1,1
2021,48,42508,1295.456816592022,3306.776165774867,1,1
2021,48,43888,1210.2431466321814,3690.509595324948,1,1
2021,48,45000,2817.5958863100063,6725.053514755201,2,2
2021,48,45384,1859.9277164455655,3067.471695986361,1,1
2021,48,45744,711.2157724109528,1646.8314730139286,1,1
2021,48,47892,1491.5113982168598,4392.451017030591,3,3
2021,48,48072,1874.3547585363056,2613.849271594081,1,1
2021,48,48768,463.0118038705442,649.3887072007127,1,1
2021,48,50820,1292.990211196016,2322.1281796479684,1,1
2021,48,53388,2318.0042613636365,3964.84375,1,1
2021,48,56000,1535.2320286383617,3602.1689347477036,1,1
2021,48,56348,778.8987757831807,2179.285370568229,1,1
2021,48,57200,1662.08843373799,2755.8008531969567,1,1
2021,48,58016,568.4294832040429,2667.0824754324353,1,1
2021,48,61796,515.944229707344,2842.869961347322,1,1
2021,48,63500,1231.5793944026839,3399.159128551408,1,1
2021,48,64472,2134.7873763845437,4476.816128610376,1,1
2021,48,65000,2328.830147643147,6393.6871749829215,2,2
2021,48,70808,586.7309924550203,2076.6831108531633,1,1
2021,48,72176,1533.5486985258624,2745.2873392496876,2,2
2021,48,74144,1642.7652579922815,4054.5047405783985,2,2
2021,48,76000,2135.2339181286548,4798.976608187135,2,2
2021,48,79000,2873.355888575802,5371.332741826975,1,1
2021,49,43660,1048.7521333696109,2778.945806228203,1,1
2021,49,44320,NA,NA,NA,NA
2021,49,55980,2280.803623272558,5736.848217396354,1,1
2021,49,57300,871.4619471954018,2998.945562056774,1,1
2021,49,62470,603.3222357272455,2366.608536349064,1,1
2021,49,65330,1021.8034993270526,3287.2139973082103,1,1
2021,49,67000,3139.2949139606235,11322.952704704423,2,2
2021,49,67440,1018.9878677081603,4365.755359813861,1,1
2021,49,70850,531.6264861076213,2680.6141476123094,1,1
2021,49,82950,998.7504847257529,3805.4203110862168,1,1
2021,49,83470,1664.74121167328,4787.566105294882,1,1
2021,51,01000,1145.4941998293136,3140.626481651231,1,1
2021,51,16000,1576.2303173498617,3336.1383975531207,1,1
2021,51,35000,1635.8557346359728,4138.268932635212,2,2
2021,51,47672,1960.1636002177959,3625.2896559583655,2,2
2021,51,56000,1946.301109315985,3410.0794838681786,1,1
2021,51,57000,2017.9748151377453,4961.099280672043,1,1
2021,51,64000,2131.2619287048246,6183.4301311387935,1,1
2021,51,67000,1450.7524061043266,5094.471720519683,1,1
2021,51,68000,2831.9508325132056,5899.897567735845,1,1
2021,51,76432,1870.9525239095938,3424.540035167475,1,1
2021,51,82000,946.1213395155335,2664.4350147927053,1,1
2021,53,03180,1335.1933041052212,6784.985815769113,1,1
2021,53,05210,494.76115555853113,4466.909918655642,1,1
2021,53,05280,1249.102656137832,9245.126732563918,1,1
2021,53,22640,1039.4972744888535,7592.495336750031,1,1
2021,53,23515,1026.1343594676928,6683.90251723585,1,1
2021,53,35275,1272.237066994054,5725.668616547508,1,1
2021,53,35415,1369.26384461413,7538.73526577211,1,1
2021,53,35940,470.23653661516977,3757.528148730034,1,1
2021,53,53545,947.6687871410247,3658.472734888348,1,1
2021,53,57745,749.1952560462621,6492.076002013047,1,1
2021,53,63000,1611.5881187900625,7755.34602109485,1,1
2021,53,67000,2531.578271136729,9037.300240575254,1,1
2021,53,67167,1132.3376852159956,7233.455342637359,1,1
2021,53,70000,2072.4053521800747,11457.125503837447,1,1
2021,53,74060,2303.922349480436,8169.65873913482,2,2
2021,53,80010,1800.220223131739,4891.654374337772,2,2
2021,55,02375,1356.4854452054794,3496.8964041095887,1,1
2021,55,31000,1072.9994490255224,2833.3162126574716,2,2
2021,55,39225,963.8070377993073,1874.4038953867778,1,1
2021,55,48000,735.7400912423195,3901.7204941099353,2,2
2021,55,53000,2509.8668622167493,5844.191782053898,1,1
2021,55,66000,1168.5219741329388,2687.0857731162732,1,1
2022,01,03076,906.6005739629534,2208.452908948604,2,2
2022,01,07000,3034.959661928544,8475.235866707246,2,2
2022,01,35896,780.4771998478178,2526.2242513180067,1,1
2022,01,37000,1777.4677363097314,3314.4983141495172,2,2
2022,01,50000,4017.905064514051,6136.885721033083,1,1
2022,01,51000,202.1829755929116,42.53849734009278,2,2
2022,01,77256,2708.016295358091,4782.744312220573,2,2
2022,02,03000,5.504448282268108,24.42598925256473,3,3
2022,04,04720,1656.690653933239,4249.333064317259,1,1
2022,04,07940,799.6464720860251,2005.4291786788997,1,1
2022,04,12000,903.0614836476573,3188.470999717,1,1
2022,04,23620,2353.728815784292,4981.818659175342,1,1
2022,04,27400,774.880550161449,2276.3753100831755,1,1
2022,04,27820,931.5430722782295,2411.2897699560226,1,1
2022,04,28380,660.228414426606,3050.9934182198435,1,1
2022,04,46000,1283.6965374759131,2739.0293807981884,2,2
2022,04,54050,824.3941199841081,2656.1487150534263,1,1
2022,04,55000,0.8077263373462835,8.015130578282351,3,3
2022,04,65000,868.4734573059446,4295.804803419016,2,2
2022,04,71510,690.9767774106915,1991.8813662932464,1,1
2022,04,73000,2345.7915527195382,7573.823927515815,1,1
2022,04,77000,14.232033905510384,74.6719701016389,3,3
2022,04,85540,1006.084266046473,3384.762339846751,2,2
2022,05,23290,1718.5493885626486,6744.753846477658,1,1
2022,05,24550,3296.1988467782567,7934.837373341544,2,2
2022,05,35710,2407.532629913625,6066.676022914301,1,1
2022,05,41000,4630.646134369838,9462.06569148147,1,1
2022,05,66080,1733.4640447494376,4244.276569978663,1,1
2022,06,00562,819.9574550377102,5539.869786630567,1,1
2022,06,00884,597.8492010450209,3980.8007776900176,1,1
2022,06,02000,1127.8812829325489,4231.499433898667,1,1
2022,06,02252,1229.3941712457397,3629.9297489045002,1,1
2022,06,02364,NA,NA,NA,NA
