year,state,place,subgroup_type,subgroup,share_employed,share_employed_lb,share_employed_ub,share_employed_quality
2021,48,26232,race-ethnicity,Other Races and Ethnicities,0.8029016637377829,0.7724064519365788,0.8333968755389871,2
2021,48,26232,race-ethnicity,"White, Non-Hispanic",0.8217482180309779,0.7973245376876938,0.8461718983742619,2
2021,48,27000,race-ethnicity,"Black, Non-Hispanic",0.7955307223764572,0.772659266975061,0.8184021777778533,2
2021,48,27000,race-ethnicity,Hispanic,0.7659255883194988,0.7506955809226187,0.7811555957163788,2
2021,48,27000,race-ethnicity,Other Races and Ethnicities,0.7623420736529508,0.7306102087192132,0.7940739385866884,2
2021,48,27000,race-ethnicity,"White, Non-Hispanic",0.8295721520392065,0.8202911417418978,0.8388531623365153,2
2021,48,27684,race-ethnicity,"Black, Non-Hispanic",0.8566964652594263,0.8206279931531002,0.8927649373657525,2
2021,48,27684,race-ethnicity,Hispanic,0.8023577379218076,0.774134326212079,0.8305811496315363,2
2021,48,27684,race-ethnicity,Other Races and Ethnicities,0.8026590103149079,0.7801001595215349,0.825217861108281,2
2021,48,27684,race-ethnicity,"White, Non-Hispanic",0.834653282723744,0.8187554046391206,0.8505511608083673,2
2021,48,29000,race-ethnicity,"Black, Non-Hispanic",0.768021383942419,0.7214263373950625,0.8146164304897756,3
2021,48,29000,race-ethnicity,Hispanic,0.7783735827720821,0.753517405403942,0.8032297601402223,3
2021,48,29000,race-ethnicity,Other Races and Ethnicities,0.8072215880205763,0.7770183102773819,0.8374248657637707,3
2021,48,29000,race-ethnicity,"White, Non-Hispanic",0.8352270127347943,0.8148967813833283,0.8555572440862602,3
2021,48,30464,race-ethnicity,"Black, Non-Hispanic",0.8014415319545701,0.765318288636482,0.8375647752726583,2
2021,48,30464,race-ethnicity,Hispanic,0.7628690699412087,0.7427401195012925,0.782998020381125,2
2021,48,30464,race-ethnicity,Other Races and Ethnicities,0.8048538503777962,0.7713642920801929,0.8383434086753996,2
2021,48,30464,race-ethnicity,"White, Non-Hispanic",0.8116335044403453,0.7850363547375153,0.8382306541431753,2
2021,48,35000,race-ethnicity,"Black, Non-Hispanic",0.7419277089046178,0.7292418188218376,0.754613598987398,2
2021,48,35000,race-ethnicity,Hispanic,0.7574138293186325,0.7494574806791737,0.7653701779580914,2
2021,48,35000,race-ethnicity,Other Races and Ethnicities,0.7981560806478413,0.7846345491393603,0.8116776121563223,2
