year,state,place,subgroup_type,subgroup,share_employed,share_employed_quality
2018,15,71550,race-ethnicity,Hispanic,0.8324401490641105,1
2018,15,71550,race-ethnicity,Other Races and Ethnicities,0.8198771894854272,1
2018,15,71550,race-ethnicity,"White, Non-Hispanic",0.84679362429732,1
2018,15,71550,all,All,0.8279172129043564,1
2018,16,08830,race-ethnicity,"Black, Non-Hispanic",1,2
2018,16,08830,race-ethnicity,Hispanic,0.9054897335146955,2
2018,16,08830,race-ethnicity,Other Races and Ethnicities,0.8243808709210703,2
2018,16,08830,race-ethnicity,"White, Non-Hispanic",0.831641577073496,2
2018,16,08830,all,All,0.8385543273898707,2
2018,16,52120,race-ethnicity,"Black, Non-Hispanic",1,3
2018,16,52120,race-ethnicity,Hispanic,0.8562042507416003,3
2018,16,52120,race-ethnicity,Other Races and Ethnicities,0.9102164981886759,3
2018,16,52120,race-ethnicity,"White, Non-Hispanic",0.8290776407256688,3
2018,16,52120,all,All,0.838438166914532,3
2018,16,56260,race-ethnicity,"Black, Non-Hispanic",0.7375823273206739,3
2018,16,56260,race-ethnicity,Hispanic,0.8184379148416727,3
2018,16,56260,race-ethnicity,Other Races and Ethnicities,0.8210757075789298,3
2018,16,56260,race-ethnicity,"White, Non-Hispanic",0.8084850498926924,3
2018,16,56260,all,All,0.8091536949660824,3
2018,17,02154,race-ethnicity,"Black, Non-Hispanic",0.8942359166556568,3
2018,17,02154,race-ethnicity,Hispanic,0.8602378254110707,3
2018,17,02154,race-ethnicity,Other Races and Ethnicities,0.8257024865032585,3
2018,17,02154,race-ethnicity,"White, Non-Hispanic",0.8841364102687117,3
2018,17,02154,all,All,0.8674159194611503,3
2018,17,03012,race-ethnicity,"Black, Non-Hispanic",0.8406607743532877,2
2018,17,03012,race-ethnicity,Hispanic,0.8049474457577921,2
2018,17,03012,race-ethnicity,Other Races and Ethnicities,0.7735564389275715,2
2018,17,03012,race-ethnicity,"White, Non-Hispanic",0.860193672227274,2
2018,17,03012,all,All,0.8258396000639815,2
2018,17,06613,race-ethnicity,"Black, Non-Hispanic",0.7314962423138237,3
2018,17,06613,race-ethnicity,Hispanic,0.8209859542825667,3
2018,17,06613,race-ethnicity,Other Races and Ethnicities,0.7346147633661767,3
2018,17,06613,race-ethnicity,"White, Non-Hispanic",0.8630131303283619,3
2018,17,06613,all,All,0.8385825510236776,3
2018,17,12385,race-ethnicity,"Black, Non-Hispanic",0.709741550695825,3
2018,17,12385,race-ethnicity,Hispanic,0.7985510633325544,3
2018,17,12385,race-ethnicity,Other Races and Ethnicities,0.7453886693017128,3
2018,17,12385,race-ethnicity,"White, Non-Hispanic",0.8525850071661508,3
2018,17,12385,all,All,0.816393996089299,3
2018,17,14000,race-ethnicity,"Black, Non-Hispanic",0.7046377777844418,1
2018,17,14000,race-ethnicity,Hispanic,0.7521520806553673,1
2018,17,14000,race-ethnicity,Other Races and Ethnicities,0.7897108334641555,1
2018,17,14000,race-ethnicity,"White, Non-Hispanic",0.896613949182797,1
2018,17,14000,all,All,0.798333191004522,1
2018,17,14351,race-ethnicity,"Black, Non-Hispanic",0.711083693193502,3
2018,17,14351,race-ethnicity,Hispanic,0.8162701956645286,3
2018,17,14351,race-ethnicity,Other Races and Ethnicities,0.8431626701231367,3
2018,17,14351,race-ethnicity,"White, Non-Hispanic",0.9177380244315323,3
2018,17,14351,all,All,0.838897741356198,3
2018,17,23074,race-ethnicity,"Black, Non-Hispanic",0.6944375768785216,2
2018,17,23074,race-ethnicity,Hispanic,0.8192353424368496,2
2018,17,23074,race-ethnicity,Other Races and Ethnicities,0.8841295989652435,2
2018,17,23074,race-ethnicity,"White, Non-Hispanic",0.8879472539350796,2
2018,17,23074,all,All,0.8517096865427666,2
2018,17,24582,race-ethnicity,"Black, Non-Hispanic",0.8072205907756088,3
2018,17,24582,race-ethnicity,Hispanic,0.9257956181033103,3
2018,17,24582,race-ethnicity,Other Races and Ethnicities,0.7996592444627225,3
2018,17,24582,race-ethnicity,"White, Non-Hispanic",0.8243307460795185,3
2018,17,24582,all,All,0.8262354027841922,3
2018,17,38570,race-ethnicity,"Black, Non-Hispanic",0.8670345395718575,2
2018,17,38570,race-ethnicity,Hispanic,0.8008324332911019,2
2018,17,38570,race-ethnicity,Other Races and Ethnicities,0.7499655440766394,2
2018,17,38570,race-ethnicity,"White, Non-Hispanic",0.8695756426176313,2
2018,17,38570,all,All,0.8422621687912415,2
2018,17,51622,race-ethnicity,"Black, Non-Hispanic",0.8609312484046635,2
2018,17,51622,race-ethnicity,Hispanic,0.845277629110921,2
2018,17,51622,race-ethnicity,Other Races and Ethnicities,0.8036724090539763,2
2018,17,51622,race-ethnicity,"White, Non-Hispanic",0.8538542548118163,2
2018,17,51622,all,All,0.8435478196733568,2
2018,17,59000,race-ethnicity,"Black, Non-Hispanic",0.8711057856898322,3
2018,17,59000,race-ethnicity,Hispanic,0.6316689466484268,3
2018,17,59000,race-ethnicity,Other Races and Ethnicities,0.76747608535688006,3
2018,17,59000,race-ethnicity,"White, Non-Hispanic",0.8068785334932328,3
2018,17,59000,all,All,0.8072370392568174,3
2018,17,65000,race-ethnicity,"Black, Non-Hispanic",0.7249269457289836,3
2018,17,65000,race-ethnicity,Hispanic,0.8161925294006308,3
2018,17,65000,race-ethnicity,Other Races and Ethnicities,0.6523177472675881,3
2018,17,65000,race-ethnicity,"White, Non-Hispanic",0.8282237534668359,3
2018,17,65000,all,All,0.7965877786724848,3
2018,17,68003,race-ethnicity,"Black, Non-Hispanic",0.941769054734534,3
2018,17,68003,race-ethnicity,Hispanic,0.9122260066564062,3
2018,17,68003,race-ethnicity,Other Races and Ethnicities,0.8272207085375634,3
2018,17,68003,race-ethnicity,"White, Non-Hispanic",0.8671694294162986,3
2018,17,68003,all,All,0.8693172636078821,3
2018,17,72000,race-ethnicity,"Black, Non-Hispanic",0.6930601910461502,2
2018,17,72000,race-ethnicity,Hispanic,0.7510971786833857,2
2018,17,72000,race-ethnicity,Other Races and Ethnicities,0.791484032561052,2
2018,17,72000,race-ethnicity,"White, Non-Hispanic",0.8644842284739983,2
2018,17,72000,all,All,0.838093389529725,2
2018,17,79293,race-ethnicity,"Black, Non-Hispanic",0.6584773936970721,3
2018,17,79293,race-ethnicity,Hispanic,0.8112983361632176,3
2018,17,79293,race-ethnicity,Other Races and Ethnicities,0.8193766719294691,3
2018,17,79293,race-ethnicity,"White, Non-Hispanic",0.8093895913852498,3
2018,17,79293,all,All,0.7874974634901659,3
2018,18,05860,race-ethnicity,"Black, Non-Hispanic",0.7381247418422139,3
2018,18,05860,race-ethnicity,Hispanic,0.7202572347266881,3
2018,18,05860,race-ethnicity,Other Races and Ethnicities,0.7611422471310381,3
2018,18,05860,race-ethnicity,"White, Non-Hispanic",0.8389105804009869,3
2018,18,05860,all,All,0.8243581968870023,3
2018,18,10342,race-ethnicity,"Black, Non-Hispanic",0.6441239214791497,3
2018,18,10342,race-ethnicity,Hispanic,0.7839902774218597,3
2018,18,10342,race-ethnicity,Other Races and Ethnicities,0.895818630506664,3
2018,18,10342,race-ethnicity,"White, Non-Hispanic",0.8850912379229271,3
2018,18,10342,all,All,0.8663181312677943,3
2018,18,22000,race-ethnicity,"Black, Non-Hispanic",0.6263787478639118,3
2018,18,22000,race-ethnicity,Hispanic,0.9060773480662982,3
2018,18,22000,race-ethnicity,Other Races and Ethnicities,1,3
2018,18,22000,race-ethnicity,"White, Non-Hispanic",0.8081274451062631,3
2018,18,22000,all,All,0.8018730825125142,3
2018,18,23278,race-ethnicity,"Black, Non-Hispanic",0.8411327552416262,3
2018,18,23278,race-ethnicity,Hispanic,0.8035755184984511,3
2018,18,23278,race-ethnicity,Other Races and Ethnicities,0.8504436580551475,3
2018,18,23278,race-ethnicity,"White, Non-Hispanic",0.8756393935598364,3
2018,18,23278,all,All,0.8684789399970779,3
2018,18,25000,race-ethnicity,"Black, Non-Hispanic",0.7200544984819934,1
2018,18,25000,race-ethnicity,Hispanic,0.8349631143911788,1
2018,18,25000,race-ethnicity,Other Races and Ethnicities,0.6760492231095163,1
2018,18,25000,race-ethnicity,"White, Non-Hispanic",0.8350150094757023,1
2018,18,25000,all,All,0.8055379365601746,1
2018,18,31000,race-ethnicity,"Black, Non-Hispanic",0.6794216014164863,3
2018,18,31000,race-ethnicity,Hispanic,0.7168278132071589,3
2018,18,31000,race-ethnicity,Other Races and Ethnicities,0.22614840989399293,3
2018,18,31000,race-ethnicity,"White, Non-Hispanic",0.7474473660431914,3
2018,18,31000,all,All,0.7124267578125,3
2018,18,36003,race-ethnicity,"Black, Non-Hispanic",0.718046284856702,1
2018,18,36003,race-ethnicity,Hispanic,0.789498883991267,1
2018,18,36003,race-ethnicity,Other Races and Ethnicities,0.7756671322265316,1
2018,18,36003,race-ethnicity,"White, Non-Hispanic",0.8194627371996522,1
2018,18,36003,all,All,0.7857895684188086,1
2018,18,71000,race-ethnicity,"Black, Non-Hispanic",0.7612311660127731,3
2018,18,71000,race-ethnicity,Hispanic,0.7543257434737164,3
2018,18,71000,race-ethnicity,Other Races and Ethnicities,0.8163617172835848,3
2018,18,71000,race-ethnicity,"White, Non-Hispanic",0.8187369563684694,3
2018,18,71000,all,All,0.7972429407628071,3
2018,19,12000,race-ethnicity,"Black, Non-Hispanic",0.7594501718213058,3
2018,19,12000,race-ethnicity,Hispanic,0.9311755952380952,3
2018,19,12000,race-ethnicity,Other Races and Ethnicities,0.6786521935775668,3
2018,19,12000,race-ethnicity,"White, Non-Hispanic",0.867432387312187,3
2018,19,12000,all,All,0.8527190934457035,3
2018,19,19000,race-ethnicity,"Black, Non-Hispanic",0.5702479338842975,3
2018,19,19000,race-ethnicity,Hispanic,0.6925847457627119,3
2018,19,19000,race-ethnicity,Other Races and Ethnicities,0.7328263624841571,3
2018,19,19000,race-ethnicity,"White, Non-Hispanic",0.8625275896186925,3
2018,19,19000,all,All,0.8212258367266617,3
2018,19,21000,race-ethnicity,"Black, Non-Hispanic",0.8293215565176001,3
2018,19,21000,race-ethnicity,Hispanic,0.9445830102890707,3
2018,19,21000,race-ethnicity,Other Races and Ethnicities,0.8278074097347959,3
2018,19,21000,race-ethnicity,"White, Non-Hispanic",0.8677460827067842,3
2018,19,21000,all,All,0.8700668459537654,3
2018,19,73335,race-ethnicity,"Black, Non-Hispanic",0.8629320619785459,3
2018,19,73335,race-ethnicity,Hispanic,0.846759193017599,3
2018,19,73335,race-ethnicity,Other Races and Ethnicities,0.8285297336738416,3
2018,19,73335,race-ethnicity,"White, Non-Hispanic",0.8606357685872789,3
2018,19,73335,all,All,0.8567665601519994,3
2018,20,36000,race-ethnicity,"Black, Non-Hispanic",0.7217959183673469,3
2018,20,36000,race-ethnicity,Hispanic,0.8299437700352095,3
2018,20,36000,race-ethnicity,Other Races and Ethnicities,0.5145535273803651,3
2018,20,36000,race-ethnicity,"White, Non-Hispanic",0.7709689487467265,3
2018,20,36000,all,All,0.7547511312217196,3
2018,20,38900,race-ethnicity,"Black, Non-Hispanic",0.6424201223657376,3
2018,20,38900,race-ethnicity,Hispanic,0.738481228668942,3
2018,20,38900,race-ethnicity,Other Races and Ethnicities,0.7173502660030892,3
2018,20,38900,race-ethnicity,"White, Non-Hispanic",0.8764373823959858,3
2018,20,38900,all,All,0.8394592212972197,3
2018,20,52575,race-ethnicity,"Black, Non-Hispanic",0.9591319138596118,2
2018,20,52575,race-ethnicity,Hispanic,0.7158286509557044,2
2018,20,52575,race-ethnicity,Other Races and Ethnicities,0.8405832707330189,2
2018,20,52575,race-ethnicity,"White, Non-Hispanic",0.8934648417349094,2
2018,20,52575,all,All,0.8728715818868369,2
2018,20,53775,race-ethnicity,"Black, Non-Hispanic",0.9033750143774956,2
2018,20,53775,race-ethnicity,Hispanic,0.829493134111892,2
2018,20,53775,race-ethnicity,Other Races and Ethnicities,0.8046263840472184,2
2018,20,53775,race-ethnicity,"White, Non-Hispanic",0.8620114331731281,2
2018,20,53775,all,All,0.8543888036951628,2
2018,20,71000,race-ethnicity,"Black, Non-Hispanic",0.6854496026559184,3
2018,20,71000,race-ethnicity,Hispanic,0.7595168203711778,3
2018,20,71000,race-ethnicity,Other Races and Ethnicities,0.797730282804807,3
2018,20,71000,race-ethnicity,"White, Non-Hispanic",0.8130098868107131,3
2018,20,71000,all,All,0.7918904112330196,3
2018,20,79000,race-ethnicity,"Black, Non-Hispanic",0.7094250897496791,2
2018,20,79000,race-ethnicity,Hispanic,0.7945313951349837,2
2018,20,79000,race-ethnicity,Other Races and Ethnicities,0.8345778201987506,2
2018,20,79000,race-ethnicity,"White, Non-Hispanic",0.8357898061380603,2
2018,20,79000,all,All,0.8202094995483705,2
2018,21,46027,race-ethnicity,"Black, Non-Hispanic",0.8382104670793472,1
2018,21,46027,race-ethnicity,Hispanic,0.8452097453746107,1
2018,21,46027,race-ethnicity,Other Races and Ethnicities,0.7041438788388725,1
2018,21,46027,race-ethnicity,"White, Non-Hispanic",0.8625330049479687,1
2018,21,46027,all,All,0.8459566443810681,1
2018,21,48006,race-ethnicity,"Black, Non-Hispanic",0.7592506406049423,2
2018,21,48006,race-ethnicity,Hispanic,0.8485220997664924,2
2018,21,48006,race-ethnicity,Other Races and Ethnicities,0.7877993901396373,2
2018,21,48006,race-ethnicity,"White, Non-Hispanic",0.8352322376531414,2
2018,21,48006,all,All,0.818440019429185,2
2018,22,05000,race-ethnicity,"Black, Non-Hispanic",0.7946413893865134,3
2018,22,05000,race-ethnicity,Hispanic,0.8188040431986527,3
2018,22,05000,race-ethnicity,Other Races and Ethnicities,0.8962951579183143,3
2018,22,05000,race-ethnicity,"White, Non-Hispanic",0.8776016474582393,3
2018,22,05000,all,All,0.8326156697944338,3
2018,22,40735,race-ethnicity,"Black, Non-Hispanic",0.7749836424563924,2
2018,22,40735,race-ethnicity,Hispanic,0.7472240026274426,2
2018,22,40735,race-ethnicity,Other Races and Ethnicities,0.8205780613424641,2
2018,22,40735,race-ethnicity,"White, Non-Hispanic",0.8379125059147331,2
2018,22,40735,all,All,0.8189956077381584,2
2018,22,41155,race-ethnicity,"Black, Non-Hispanic",0.6580831179160868,3
2018,22,41155,race-ethnicity,Hispanic,0.748338081671415,3
2018,22,41155,race-ethnicity,Other Races and Ethnicities,0.9492273730684327,3
2018,22,41155,race-ethnicity,"White, Non-Hispanic",0.8030562656254389,3
2018,22,41155,all,All,0.7550678199657995,3
2018,22,55000,race-ethnicity,"Black, Non-Hispanic",0.6619714967189188,3
2018,22,55000,race-ethnicity,Hispanic,0.7503763643206623,3
2018,22,55000,race-ethnicity,Other Races and Ethnicities,0.8228017730130914,3
2018,22,55000,race-ethnicity,"White, Non-Hispanic",0.8517998273790384,3
2018,22,55000,all,All,0.7457678891067817,3
2018,22,70000,race-ethnicity,"Black, Non-Hispanic",0.7582050637155465,3
2018,22,70000,race-ethnicity,Hispanic,0.7119577678133496,3
2018,22,70000,race-ethnicity,Other Races and Ethnicities,0.7398463873369729,3
2018,22,70000,race-ethnicity,"White, Non-Hispanic",0.7837323655065751,3
2018,22,70000,all,All,0.7675412177187002,3
2018,24,04000,race-ethnicity,"Black, Non-Hispanic",0.735812174058741,2
2018,24,04000,race-ethnicity,Hispanic,0.7516914749661705,2
2018,24,04000,race-ethnicity,Other Races and Ethnicities,0.8462333011981821,2
2018,24,04000,race-ethnicity,"White, Non-Hispanic",0.8692881585470551,2
2018,24,04000,all,All,0.786261665399895,2
2018,24,30325,race-ethnicity,"Black, Non-Hispanic",0.8029606208680654,3
2018,24,30325,race-ethnicity,Hispanic,0.8889133304003519,3
2018,24,30325,race-ethnicity,Other Races and Ethnicities,0.6738938053097345,3
2018,24,30325,race-ethnicity,"White, Non-Hispanic",0.8801763915659133,3
2018,24,30325,all,All,0.8548128147121068,3
2018,25,07000,race-ethnicity,"Black, Non-Hispanic",0.7784226944512015,2
2018,25,07000,race-ethnicity,Hispanic,0.7863155908449692,2
2018,25,07000,race-ethnicity,Other Races and Ethnicities,0.7861229755912805,2
2018,25,07000,race-ethnicity,"White, Non-Hispanic",0.8801230614807186,2
2018,25,07000,all,All,0.8304162421361011,2
2018,25,09000,race-ethnicity,"Black, Non-Hispanic",0.9026205925255268,3
2018,25,09000,race-ethnicity,Hispanic,0.7572463768115941,3
2018,25,09000,race-ethnicity,Other Races and Ethnicities,0.8084182710456775,3
2018,25,09000,race-ethnicity,"White, Non-Hispanic",0.8442813391065583,3
2018,25,09000,all,All,0.8546828467818722,3
2018,25,11000,race-ethnicity,"Black, Non-Hispanic",0.8346602972399151,3
2018,25,11000,race-ethnicity,Hispanic,0.8069688559975331,3
2018,25,11000,race-ethnicity,Other Races and Ethnicities,0.7798486146815196,3
2018,25,11000,race-ethnicity,"White, Non-Hispanic",0.8681274777958757,3
2018,25,11000,all,All,0.8371568920893709,3
2018,25,23000,race-ethnicity,"Black, Non-Hispanic",0.6110056925996205,3
2018,25,23000,race-ethnicity,Hispanic,0.6865111289890051,3
2018,25,23000,race-ethnicity,Other Races and Ethnicities,0.7665669089354425,3
2018,25,23000,race-ethnicity,"White, Non-Hispanic",0.7936943930256165,3
2018,25,23000,all,All,0.7733381329493639,3
2018,25,34550,race-ethnicity,"Black, Non-Hispanic",1,3
2018,25,34550,race-ethnicity,Hispanic,0.751105853307273,3
2018,25,34550,race-ethnicity,Other Races and Ethnicities,0.9145764316138192,3
2018,25,34550,race-ethnicity,"White, Non-Hispanic",0.8561358250592436,3
2018,25,34550,all,All,0.8111706528518514,3
2018,25,37000,race-ethnicity,"Black, Non-Hispanic",0.9551052840683353,3
2018,25,37000,race-ethnicity,Hispanic,0.6024497403807748,3
2018,25,37000,race-ethnicity,Other Races and Ethnicities,0.759541385267787,3
2018,25,37000,race-ethnicity,"White, Non-Hispanic",0.7927998434748581,3
2018,25,37000,all,All,0.7701375675261903,3
2018,25,37490,race-ethnicity,"Black, Non-Hispanic",0.6647376543209876,3
2018,25,37490,race-ethnicity,Hispanic,0.7465417867435159,3
2018,25,37490,race-ethnicity,Other Races and Ethnicities,0.8415202581570456,3
2018,25,37490,race-ethnicity,"White, Non-Hispanic",0.8440315315315315,3
2018,25,37490,all,All,0.780314909887655,3
2018,25,45000,race-ethnicity,"Black, Non-Hispanic",0.6220331392745186,3
2018,25,45000,race-ethnicity,Hispanic,0.6390145801910508,3
2018,25,45000,race-ethnicity,Other Races and Ethnicities,0.661737830204353,3
2018,25,45000,race-ethnicity,"White, Non-Hispanic",0.7821720938693834,3
2018,25,45000,all,All,0.7273105380675101,3
2018,25,45560,race-ethnicity,"Black, Non-Hispanic",0.7107992678462477,3
2018,25,45560,race-ethnicity,Hispanic,0.9705535924617197,3
2018,25,45560,race-ethnicity,Other Races and Ethnicities,0.8113953879818213,3
2018,25,45560,race-ethnicity,"White, Non-Hispanic",0.8515996155430454,3
2018,25,45560,all,All,0.849736507359622,3
2018,25,55745,race-ethnicity,"Black, Non-Hispanic",0.7889766814415109,3
2018,25,55745,race-ethnicity,Hispanic,0.7157894736842104,3
2018,25,55745,race-ethnicity,Other Races and Ethnicities,0.8068776628119294,3
2018,25,55745,race-ethnicity,"White, Non-Hispanic",0.8514549712855723,3
2018,25,55745,all,All,0.8266506864240575,3
2018,25,62535,race-ethnicity,"Black, Non-Hispanic",0.9519383961763144,3
2018,25,62535,race-ethnicity,Hispanic,0.8983591951889525,3
2018,25,62535,race-ethnicity,Other Races and Ethnicities,0.8789885611077665,3
2018,25,62535,race-ethnicity,"White, Non-Hispanic",0.8961201803670035,3
2018,25,62535,all,All,0.8975839787497576,3
2018,25,67000,race-ethnicity,"Black, Non-Hispanic",0.8051802945657694,3
2018,25,67000,race-ethnicity,Hispanic,0.5889727689404152,3
2018,25,67000,race-ethnicity,Other Races and Ethnicities,0.5444637106762448,3
2018,25,67000,race-ethnicity,"White, Non-Hispanic",0.7574914245032685,3
2018,25,67000,all,All,0.6661299889839845,3
2018,25,82000,race-ethnicity,"Black, Non-Hispanic",0.8088888888888889,3
2018,25,82000,race-ethnicity,Hispanic,0.7148262630569175,3
2018,25,82000,race-ethnicity,Other Races and Ethnicities,0.8135732553891122,3
2018,25,82000,race-ethnicity,"White, Non-Hispanic",0.7998981526013523,3
2018,25,82000,all,All,0.7818684826558843,3
2018,26,03000,race-ethnicity,"Black, Non-Hispanic",0.7354287134431176,3
2018,26,03000,race-ethnicity,Hispanic,0.7980909172805895,3
2018,26,03000,race-ethnicity,Other Races and Ethnicities,0.6999750721548498,3
2018,26,03000,race-ethnicity,"White, Non-Hispanic",0.8451738593769088,3
2018,26,03000,all,All,0.804038440662532,3
2018,26,21000,race-ethnicity,"Black, Non-Hispanic",0.44899016053858104,3
2018,26,21000,race-ethnicity,Hispanic,0.7204210526315791,3
2018,26,21000,race-ethnicity,Other Races and Ethnicities,0.8540242557883132,3
2018,26,21000,race-ethnicity,"White, Non-Hispanic",0.6819562705917591,3
2018,26,21000,all,All,0.6895453645898927,3
2018,26,22000,race-ethnicity,"Black, Non-Hispanic",0.6475508344521744,1
2018,26,22000,race-ethnicity,Hispanic,0.6897297331226728,1
2018,26,22000,race-ethnicity,Other Races and Ethnicities,0.6190791813389632,1
2018,26,22000,race-ethnicity,"White, Non-Hispanic",0.6689236678967518,1
2018,26,22000,all,All,0.6520940801384701,1
2018,26,27440,race-ethnicity,"Black, Non-Hispanic",0.8958861944178694,3
2018,26,27440,race-ethnicity,Hispanic,0.9807527801539778,3
2018,26,27440,race-ethnicity,Other Races and Ethnicities,0.7689250066248565,3
2018,26,27440,race-ethnicity,"White, Non-Hispanic",0.8475474683544303,3
2018,26,27440,all,All,0.856811686249603,3
2018,26,29000,race-ethnicity,"Black, Non-Hispanic",0.6453603578101116,3
2018,26,29000,race-ethnicity,Hispanic,0.763681592039801,3
2018,26,29000,race-ethnicity,Other Races and Ethnicities,0.4245689655172414,3
2018,26,29000,race-ethnicity,"White, Non-Hispanic",0.7096098953377735,3
2018,26,29000,all,All,0.6720938079973005,3
2018,26,34000,race-ethnicity,"Black, Non-Hispanic",0.642045698352226,1
2018,26,34000,race-ethnicity,Hispanic,0.7531658339544246,1
2018,26,34000,race-ethnicity,Other Races and Ethnicities,0.8400743251267291,1
2018,26,34000,race-ethnicity,"White, Non-Hispanic",0.8652515384055548,1
2018,26,34000,all,All,0.8137459603962708,1
2018,26,46000,race-ethnicity,"Black, Non-Hispanic",0.7848624127306615,3
2018,26,46000,race-ethnicity,Hispanic,0.6071765930269583,3
2018,26,46000,race-ethnicity,Other Races and Ethnicities,0.7626535223024559,3
2018,26,46000,race-ethnicity,"White, Non-Hispanic",0.7994756413866555,3
2018,26,46000,all,All,0.7649928374466398,3
2018,26,49000,race-ethnicity,"Black, Non-Hispanic",0.7641621237260013,3
2018,26,49000,race-ethnicity,Hispanic,1,3
2018,26,49000,race-ethnicity,Other Races and Ethnicities,0.8752957080094625,3
2018,26,49000,race-ethnicity,"White, Non-Hispanic",0.8184807951895937,3
2018,26,49000,all,All,0.815304790048794,3
2018,26,69035,race-ethnicity,"Black, Non-Hispanic",0.6998304314802084,3
2018,26,69035,race-ethnicity,Hispanic,0.6474644208304772,3
2018,26,69035,race-ethnicity,Other Races and Ethnicities,0.7841553708643523,3
2018,26,69035,race-ethnicity,"White, Non-Hispanic",0.7858261382109908,3
2018,26,69035,all,All,0.7743822499893569,3
2018,26,74900,race-ethnicity,"Black, Non-Hispanic",0.8958861944178694,3
2018,26,74900,race-ethnicity,Hispanic,0.9807527801539777,3
2018,26,74900,race-ethnicity,Other Races and Ethnicities,0.7689250066248565,3
2018,26,74900,race-ethnicity,"White, Non-Hispanic",0.8475474683544304,3
2018,26,74900,all,All,0.856811686249603,3
2018,26,76460,race-ethnicity,"Black, Non-Hispanic",0.921539600296077,1
2018,26,76460,race-ethnicity,Hispanic,1,1
2018,26,76460,race-ethnicity,Other Races and Ethnicities,0.7719503287070855,1
2018,26,76460,race-ethnicity,"White, Non-Hispanic",0.8202549409425798,1
2018,26,76460,all,All,0.8205210922822931,1
2018,26,80700,race-ethnicity,"Black, Non-Hispanic",0.6995161701044054,3
2018,26,80700,race-ethnicity,Hispanic,0.6477232615601836,3
2018,26,80700,race-ethnicity,Other Races and Ethnicities,0.7840743969776227,3
2018,26,80700,race-ethnicity,"White, Non-Hispanic",0.7852769053483064,3
2018,26,80700,all,All,0.7743249978012958,3
2018,26,84000,race-ethnicity,"Black, Non-Hispanic",0.8333174224343676,2
2018,26,84000,race-ethnicity,Hispanic,1,2
2018,26,84000,race-ethnicity,Other Races and Ethnicities,0.6811809685641461,2
2018,26,84000,race-ethnicity,"White, Non-Hispanic",0.757334562838215,2
2018,26,84000,all,All,0.7723648486098224,2
2018,26,86000,race-ethnicity,"Black, Non-Hispanic",0.6164827586206896,3
2018,26,86000,race-ethnicity,Hispanic,0.6336336336336336,3
2018,26,86000,race-ethnicity,Other Races and Ethnicities,0.7689987937273824,3
2018,26,86000,race-ethnicity,"White, Non-Hispanic",0.8134739369893764,3
2018,26,86000,all,All,0.757026749508345,3
2018,26,88940,race-ethnicity,"Black, Non-Hispanic",0.863348970018356,3
2018,26,88940,race-ethnicity,Hispanic,0.7982334787698202,3
2018,26,88940,race-ethnicity,Other Races and Ethnicities,0.6810520466753103,3
2018,26,88940,race-ethnicity,"White, Non-Hispanic",0.8775430359937402,3
2018,26,88940,all,All,0.8478408892970816,3
2018,27,06616,race-ethnicity,"Black, Non-Hispanic",0.8219806352981145,3
2018,27,06616,race-ethnicity,Hispanic,0.8079673135852912,3
2018,27,06616,race-ethnicity,Other Races and Ethnicities,0.9093339815264949,3
2018,27,06616,race-ethnicity,"White, Non-Hispanic",0.906539714357304,3
2018,27,06616,all,All,0.8862415008571374,3
2018,27,07966,race-ethnicity,"Black, Non-Hispanic",1,3
2018,27,07966,race-ethnicity,Hispanic,0.7125335377539287,3
2018,27,07966,race-ethnicity,Other Races and Ethnicities,0.889289871944121,3
2018,27,07966,race-ethnicity,"White, Non-Hispanic",0.9224992616968315,3
2018,27,07966,all,All,0.9244856142747375,3
2018,27,17000,race-ethnicity,"Black, Non-Hispanic",1,3
2018,27,17000,race-ethnicity,Hispanic,1,3
2018,27,17000,race-ethnicity,Other Races and Ethnicities,0.7498641017436908,3
2018,27,17000,race-ethnicity,"White, Non-Hispanic",0.910149169441024,3
2018,27,17000,all,All,0.9044445885484209,3
2018,27,43000,race-ethnicity,"Black, Non-Hispanic",0.7950785331275908,2
2018,27,43000,race-ethnicity,Hispanic,0.7518104927451236,2
2018,27,43000,race-ethnicity,Other Races and Ethnicities,0.8115362500609239,2
2018,27,43000,race-ethnicity,"White, Non-Hispanic",0.9264428304976157,2
2018,27,43000,all,All,0.8775226970654104,2
2018,27,51730,race-ethnicity,"Black, Non-Hispanic",0.7161458333333333,3
2018,27,51730,race-ethnicity,Hispanic,0.6865864144453998,3
2018,27,51730,race-ethnicity,Other Races and Ethnicities,0.7755102040816326,3
2018,27,51730,race-ethnicity,"White, Non-Hispanic",0.9035743973399833,3
2018,27,51730,all,All,0.8576258832580835,3
2018,27,54880,race-ethnicity,"Black, Non-Hispanic",0.8187385180649113,2
2018,27,54880,race-ethnicity,Hispanic,0.7659738260200154,2
2018,27,54880,race-ethnicity,Other Races and Ethnicities,0.8707093821510299,2
2018,27,54880,race-ethnicity,"White, Non-Hispanic",0.9112270988736978,2
2018,27,54880,all,All,0.8938632125732553,2
2018,27,58000,race-ethnicity,"Black, Non-Hispanic",0.8367235940389427,1
2018,27,58000,race-ethnicity,Hispanic,0.788716228147625,1
2018,27,58000,race-ethnicity,Other Races and Ethnicities,0.764658270469777,1
2018,27,58000,race-ethnicity,"White, Non-Hispanic",0.8986718442230851,1
2018,27,58000,all,All,0.849128536168597,1
