year,state,place,share_employed,share_employed_lb,share_employed_ub,share_employed_quality
2014,06,49670,0.8168437992422971,0.7878970762543501,0.8457905222302441,2
2014,06,50076,0.7407293649953478,0.7008733660911478,0.7805853638995478,2
2014,06,50258,0.7939884435208983,0.7536034445038156,0.834373442537981,2
2014,06,51182,0.8035943556999936,0.7747080394829765,0.8324806719170107,3
2014,06,52526,0.7553842012152912,0.709219641581516,0.8015487608490663,1
2014,06,53000,0.7733985081184315,0.7494058402420601,0.7973911759948028,3
2014,06,53322,0.7489050178562451,0.708893184666036,0.7889168510464541,2
2014,06,53896,0.7543519453954528,0.718166361828551,0.7905375289623546,1
2014,06,53980,0.8012354508412116,0.7653445633823724,0.8371263383000508,2
2014,06,54652,0.7626658443190044,0.729655448269192,0.7956762403688168,1
2014,06,55156,0.6980315019365488,0.6609029781587338,0.7351600257143639,1
2014,06,56000,0.818972827744243,0.7841027379500668,0.8538429175384191,3
2014,06,56700,0.6965600414142855,0.6449287200694851,0.7481913627590859,2
2014,06,57456,0.715551493219422,0.6665668992050854,0.7645360872337587,2
2014,06,57792,0.8048823855494776,0.7763616107986575,0.8334031603002976,3
2014,06,58072,0.692197643437471,0.6482439659046751,0.7361513209702669,1
2014,06,59444,0.7399813012621648,0.6931854728429654,0.7867771296813642,2
2014,06,59451,0.7324803244946311,0.6934934910389183,0.7714671579503438,1
2014,06,59920,0.7133448601068846,0.67086050324786906,0.7558292169659001,2
2014,06,60102,0.8442898319589754,0.8167278061993073,0.8718518577186436,2
2014,06,60466,0.6845539485817481,0.6316623395566779,0.7374455576068183,2
2014,06,60620,0.7524142696258523,0.7226829261231267,0.782145613128578,2
2014,06,62000,0.7365141750859268,0.702621051403474,0.7704072987683795,2
2014,06,62938,0.8309997683166978,0.7979060369527181,0.8640934996806774,1
2014,06,64000,0.7351089329505067,0.7125248088041205,0.7576930570968929,2
2014,06,64224,0.7216972119751327,0.6788114009561074,0.764583022994158,1
2014,06,65000,0.6606463187069778,0.6271821140306251,0.6941105233833305,3
2014,06,65042,0.7814717926052765,0.7306401571530494,0.8323034280575037,1
2014,06,66000,0.7891477240944105,0.7764087478076679,0.8018867003811531,1
2014,06,67000,0.8331645793268414,0.8199768866670055,0.8463522719866773,2
2014,06,68000,0.817609418726436,0.8050912263478752,0.8301276111049968,1
2014,06,68084,0.824107315540802,0.7877267725448648,0.8604878585367391,2
2014,06,68196,0.7007721576236762,0.632647485209904,0.7688968300374484,2
2014,06,68252,0.8279874531142133,0.8021336285689085,0.8538412776595181,2
2014,06,68378,0.7699899662501141,0.7323763056799147,0.8076036268203134,2
2014,06,69000,0.7585682499476906,0.7335564247759,0.7835800751194811,2
2014,06,69070,0.8046941097528956,0.7657925334531098,0.8435956860526813,2
2014,06,69084,0.8119215283340651,0.7753002211772279,0.8485428354909023,1
2014,06,69088,0.8024381410051273,0.7733684502499428,0.8315078317603118,1
2014,06,69196,0.7742289215655196,0.7333750067104917,0.8150828364205475,2
2014,06,70000,0.7736635559644741,0.7250849953359206,0.8222421165930276,3
2014,06,70098,0.8038343247721113,0.770161159385663,0.8375074901585595,1
2014,06,72016,0.7731219467716737,0.7321408044804112,0.8141030890629362,1
2014,06,73080,0.7225754091708373,0.6845422772768489,0.7606085410648257,2
2014,06,75000,0.6719531672579557,0.6343979569130613,0.7095083776028501,3
2014,06,77000,0.7837158840172213,0.7457949204618483,0.8216368475725943,3
2014,06,78120,0.7645576370153914,0.71889313636044,0.8102221376703427,1
2014,06,78582,0.7621996810520473,0.7185070976719153,0.8058922644321792,1
2014,06,80000,0.7723381186378779,0.7296586895358638,0.8150175477398921,2
2014,06,80238,0.787194626380456,0.7520101898470567,0.8223790629138553,2
2014,06,80854,0.8096916808709116,0.7699411271901871,0.849442234551636,3
2014,06,81344,0.7473954159320405,0.7026246171272479,0.7921662147368331,2
2014,06,81554,0.7363655624911972,0.6857773051889596,0.7869538197934348,2
2014,06,81666,0.7133947152703694,0.6566664269058167,0.770123003634922,1
2014,06,82590,0.6288141735999756,0.5563299851998036,0.7012983620001476,2
2014,06,82954,0.6999038461538462,0.6429885228176448,0.7568191694900475,1
2014,06,82996,0.7256017154987683,0.6701764835362884,0.7810269474612481,2
2014,06,84200,0.7767078619408793,0.7334947421230577,0.8199209817587009,2
2014,06,84550,0.7764252533241355,0.736355715973486,0.8164947906747849,2
2014,06,85292,0.7532625001768958,0.7195405272054922,0.7869844731482993,2
2014,08,03455,0.8647688100343693,0.8292115063066393,0.9003261137620994,1
2014,08,04000,0.8025334840181625,0.7774714131499961,0.8275955548863289,3
2014,08,07850,0.8164427704173794,0.7727555192902686,0.8601300215444903,2
2014,08,12815,0.8241138031973976,0.7953758885595612,0.852851717835234,2
2014,08,16000,0.7797725260796212,0.7563634313382386,0.8031816208210039,3
2014,08,20000,0.8117120953220407,0.7940960545904125,0.8293281360536688,1
2014,08,27425,0.8175995765515416,0.7845678525425535,0.8506313005605297,2
2014,08,32155,0.8040704902967728,0.7705009603557619,0.8376400202377837,2
2014,08,43000,0.8470599312999885,0.822853111754848,0.871266750845129,3
2014,08,45970,0.8268420975943815,0.7913844561419673,0.8622997390467958,2
2014,08,46465,0.8347435637085673,0.7965892196753122,0.8728979077418224,2
2014,08,62000,0.6900049075740226,0.6408938999612805,0.7391159151867646,3
2014,08,77290,0.7930616984463421,0.7597884116701773,0.8263349852225069,2
2014,08,83835,0.8020247669329825,0.7730674945627443,0.8309820393032208,2
2014,09,08000,0.7212458875460843,0.6772907160213988,0.7652010590707699,1
2014,09,18430,0.8221189283511591,0.7873352303361859,0.8569026263661322,2
2014,09,37000,0.6490183660544648,0.597570825732706,0.7004659063762236,3
2014,09,52000,0.7545020489492086,0.7006697909525067,0.8083343069459105,1
2014,09,55990,0.7369458468773774,0.6892007138790089,0.7846909798757459,2
2014,09,73000,0.7679979771465726,0.7304652440540259,0.8055307102391193,3
2014,09,80000,0.6339163393917253,0.5690185625792974,0.6988141162041532,2
2014,11,50000,0.8104609076815825,0.7891029153002997,0.8318189000628653,1
2014,12,07300,0.7828881333600954,0.7340117013837464,0.8317645653364445,2
2014,12,07875,0.8066207884802122,0.7595907629276991,0.8536508140327254,2
2014,12,10275,0.7781259027269928,0.7272150574253872,0.8290367480285984,1
2014,12,12875,0.7714408010780515,0.7133791725616032,0.8295024295944997,2
2014,12,14400,0.8352878080459278,0.8023841673685327,0.868191448723323,1
2014,12,16475,0.7924026604910033,0.7563726523506665,0.82843266863134,2
2014,12,16725,0.8285305736652044,0.7631002234629971,0.8939609238674118,2
2014,12,17200,0.7484492364604246,0.695598122055398,0.8013003508654513,2
2014,12,17935,0.7953431168874338,0.7455440027931003,0.8451422309817672,2
2014,12,24000,0.8147745924034987,0.7822243555701812,0.8473248292368162,3
2014,12,24125,0.7567551130019926,0.7007512613037173,0.8127589647002679,2
2014,12,25175,0.7673232687151992,0.7190498360602092,0.8155967013701891,1
2014,12,30000,0.7233864421997098,0.688840344964591,0.7579325394348286,2
2014,12,32000,0.7771117955837309,0.7384877576976728,0.815735833469789,2
2014,12,32275,0.7386157911347581,0.6972070638680379,0.7800245184014782,3
2014,12,35000,0.7578464839625736,0.7371580839141967,0.7785348840109505,3
2014,12,36950,0.777898263097709,0.7386985250057917,0.8170980011896264,2
2014,12,38250,0.7314631200927884,0.6908350503935785,0.7720911897919982,2
2014,12,39425,0.7737726537554218,0.720416077695091,0.8271292298157527,2
2014,12,43975,0.7923383169450027,0.7492374957318225,0.8354391381581828,2
2014,12,45000,0.7461080655147811,0.7208255921954756,0.7713905388340867,2
2014,12,45025,0.7835735700990434,0.7442108064462993,0.8229363337517874,2
2014,12,45060,0.7006007845989731,0.6567511822411128,0.7444503869568334,2
2014,12,45975,0.7978940280036222,0.7627448543568472,0.8330432016503971,2
2014,12,49675,0.7492836285238654,0.6744336809422073,0.8241335761055235,3
2014,12,53000,0.7915138896358485,0.766887426027219,0.8161403532444779,3
2014,12,54000,0.7448922094454995,0.6953820033996387,0.7944024154913603,1
2014,12,54200,0.6548580056913874,0.590706714827207,0.7190092965555678,2
2014,12,55775,0.7866262938440819,0.7607493108087537,0.81250327687941,2
2014,12,57425,0.7940807380237096,0.7480361544290958,0.8401253216183234,2
2014,12,58050,0.808620320667984,0.7715523480001499,0.845688293335818,2
2014,12,58715,0.7310915741447033,0.6712079792105101,0.7909751690788964,1
2014,12,63000,0.7670126817479649,0.7352170119137553,0.7988083515821744,3
2014,12,69700,0.7920495551781547,0.7479365043335244,0.8361626060227849,2
2014,12,70600,0.8040191419051024,0.774476338245976,0.8335619455642288,1
2014,12,71000,0.7734458693970493,0.7483179961323461,0.7985737426617525,2
2014,12,76600,0.7825010459197699,0.7488499720356551,0.8161521198038847,2
2014,13,03440,0.7649257284326795,0.7098654029813933,0.8199860538839656,2
2014,13,04000,0.7723058119363694,0.7554771197831115,0.7891345040896273,3
2014,13,04204,0.6666841890844099,0.6153886836309692,0.7179796945378505,1
2014,13,19000,0.7713961031274416,0.7360613424967682,0.8067308637581149,3
2014,13,42425,0.7970915964683775,0.7527016866284991,0.8414815063082558,2
2014,13,49008,0.6692519756584419,0.6207943948096354,0.7177095565072483,1
2014,13,67284,0.816031152080256,0.7756377732255155,0.8564245309349965,2
2014,13,68516,0.816026063271083,0.7715310398200907,0.8605210867220752,1
2014,13,69000,0.7464800195409498,0.70544381047454,0.7875162286073596,3
2014,13,72122,NA,NA,NA,NA
2014,13,80508,0.7368277513585848,0.6769310974284677,0.7967244052887019,2
2014,15,71550,0.8474027866903026,0.8210928703172395,0.8737127030633656,1
2014,16,08830,0.7814622611669159,0.7448461107090065,0.8180784116248252,2
2014,16,52120,0.8027823385319462,0.7563312810879659,0.8492333959759266,3
2014,16,56260,0.7439122715873813,0.688265008724781,0.7995595344499815,2
2014,17,02154,0.8105094278371646,0.7832535158788223,0.8377653397955069,3
2014,17,03012,0.8022235894230455,0.7689170193789012,0.8355301594671898,2
2014,17,06613,0.854105675146771,0.8164965757118213,0.8917147745817208,2
2014,17,12385,0.8344822915961265,0.7928853132980914,0.8760792698941616,3
2014,17,14000,0.7588077436959995,0.7488775134545237,0.7687379739374752,1
2014,17,14351,0.778923082648011,0.7435932671272232,0.8142528981687989,2
2014,17,23074,0.8085398818632218,0.7801224321576223,0.8369573315688212,2
2014,17,24582,0.7800336463111277,0.7331085582426143,0.8269587343796411,2
2014,17,38570,0.8076113742603296,0.7797850970032661,0.835437651517393,2
2014,17,51622,0.8304305330832996,0.8067750651212214,0.8540860010453778,2
2014,17,59000,0.7963994856408059,0.7586159365165419,0.8341830347650698,3
2014,17,65000,0.714440486303613,0.6794532842296925,0.7494276883775335,3
2014,17,68003,0.8333362421696782,0.7991380602031851,0.8675344241361712,2
2014,17,72000,0.8170001307702367,0.7848396006805306,0.8491606608599428,2
2014,17,79293,0.7448964784738669,0.6952863506561324,0.7945066062916013,2
2014,18,05860,0.7742094152849793,0.7268760686733602,0.8215427618965985,2
2014,18,10342,0.8703057881813037,0.8337070747520537,0.9069045016105536,2
2014,18,22000,0.7647732046880206,0.7213357754973739,0.8082106338786672,3
2014,18,23278,0.8221677546111718,0.7854389237315459,0.8588965854907976,2
2014,18,25000,0.7769535659095458,0.7469725265229568,0.8069346052961348,1
2014,18,31000,0.6464660440447366,0.5838800247336361,0.7090520633558371,3
2014,18,36003,0.767508071913101,0.7507442656378656,0.7842718781883364,1
2014,18,71000,0.770408210614042,0.7268344249602483,0.8139819962678356,3
2014,19,12000,0.8682441048946185,0.8366011699211326,0.8998870398681043,3
2014,19,19000,0.8431217627951891,0.8151530905452407,0.8710904350451376,3
2014,19,21000,0.7929851834405831,0.7482645138242252,0.837705853056941,3
2014,19,73335,0.8082171143250688,0.7436787314040678,0.8727554972460698,2
2014,20,36000,0.7472678025888949,0.7019833670026702,0.7925522381751197,3
2014,20,38900,0.8035135392829902,0.751038547869287,0.8559885306966933,1
2014,20,52575,0.866548546138169,0.8368313869908882,0.8962657052854498,2
2014,20,53775,0.8475632303282375,0.8193174315601748,0.8758090290963003,2
2014,20,71000,0.8335338627089969,0.7904478149620945,0.8766199104558993,3
2014,20,79000,0.7749541873085903,0.7529400024081285,0.7969683722090521,2
2014,21,46027,0.8001815573405092,0.7724482406346067,0.8279148740464117,1
2014,21,48006,0.8130371797667604,0.7910712692278181,0.8350030903057026,2
2014,22,05000,0.8101660546030617,0.780745161361297,0.8395869478448263,3
2014,22,40735,0.7934676154842072,0.7533096800968988,0.8336255508715156,2
2014,22,41155,0.7228314867930187,0.6738571607707302,0.7718058128153071,2
2014,22,55000,0.7167580954887802,0.6894996486149496,0.7440165423626108,3
2014,22,70000,0.7282229319623617,0.6912404968838711,0.7652053670408522,3
2014,24,04000,0.7219540546558628,0.7007111428177757,0.74319696649395,2
2014,24,30325,0.8738275511357214,0.8398005418376249,0.907854560433818,2
2014,25,07000,0.7823362152908335,0.7643768664689939,0.8002955641126731,2
2014,25,09000,0.7656442220946444,0.7121125639414985,0.8191758802477904,2
2014,25,11000,0.8229020087692465,0.7843666556433523,0.8614373618951406,3
2014,25,23000,0.7546752690112568,0.7002972774957437,0.80905326052677,2
2014,25,34550,0.7271869718448255,0.6855118877474143,0.7688620559422367,2
2014,25,37000,0.764524037949046,0.7125866483316018,0.8164614275664902,3
2014,25,37490,0.7800214724627087,0.7254468248016959,0.8345961201237215,1
2014,25,45000,0.7332689760456189,0.6905864308904303,0.7759515212008076,3
2014,25,45560,0.8348088643691871,0.804673087347037,0.8649446413913372,2
2014,25,55745,0.8587541178879189,0.8215322185862929,0.8959760171895449,1
2014,25,62535,0.8213753290830083,0.7824126690329245,0.860337989133092,2
2014,25,67000,0.6704793216819519,0.6278238629339203,0.7131347804299835,3
2014,25,82000,0.6898034725181083,0.6487463699513936,0.7308605750848229,3
2014,26,03000,0.7325409562491917,0.6702588019134117,0.7948231105849717,3
2014,26,21000,0.6635127558172134,0.6175399441492078,0.709485567485219,3
2014,26,22000,0.5822549299325114,0.5577970725138095,0.6067127873512133,1
2014,26,27440,0.7820294563231137,0.7429750250180196,0.8210838876282078,2
2014,26,29000,0.5415335463258786,0.46274500137381447,0.6203220912779427,3
2014,26,34000,0.7416559902620554,0.6933551304824725,0.7899568500416383,1
2014,26,46000,0.7415746931376186,0.700944031837821,0.7822053544374162,3
2014,26,49000,0.8242851519164013,0.7809031193079602,0.8676671845248424,2
2014,26,69035,0.7875026202461117,0.7441035926483729,0.8309016478438506,2
2014,26,74900,0.7820294563231137,0.7429750250180196,0.8210838876282078,2
2014,26,76460,0.7815423794497038,0.7409200747760024,0.8221646841234053,1
2014,26,80700,0.7882403858043774,0.7443453383926324,0.8321354332161224,2
2014,26,84000,0.7276663128990414,0.6812053710442305,0.7741272547538522,2
2014,26,86000,0.7592417061611374,0.7105927640142786,0.8078906483079962,2
2014,26,88940,0.7486408751600193,0.6910034447465903,0.8062783055734484,2
2014,27,06616,0.8855570354120965,0.8431885742561508,0.9279254965680422,2
2014,27,07966,0.8325492923177615,0.7768532181773197,0.8882453664582034,2
2014,27,17000,0.8215059172214296,0.762154390267698,0.8808574441751612,3
2014,27,43000,0.8179788796715165,0.7965479242589816,0.8394098350840514,2
2014,27,51730,0.9073731248005108,0.8638135682157931,0.9509326813852282,2
2014,27,54880,0.8195743415182258,0.769205338536943,0.8699433444995087,2
2014,27,58000,0.8061581581581582,0.7680024340921825,0.8443138822241338,1
2014,27,71428,0.891030707249841,0.851007622712773,0.9310537917869092,2
2014,28,36000,0.7597523297266348,0.7197586957055977,0.7997459637476718,3
2014,29,15670,0.8273126659111725,0.7854287631888813,0.8691965686334636,2
2014,29,35000,0.7741850745419264,0.7349112508214323,0.8134588982624206,3
2014,29,38000,0.7940907765021774,0.7718509923986148,0.81633056060574,1
2014,29,41348,0.8018309871943796,0.7490488697242897,0.8546131046644695,1
2014,29,54074,0.861116260480823,0.8304652191522914,0.8917673018093546,2
2014,29,65000,0.7315610332843682,0.6967192726221569,0.7664027939465794,3
2014,29,70000,0.7555282680469041,0.7149488845114647,0.7961076515823435,3
2014,30,06550,0.8093846754871447,0.7454527216892444,0.8733166292850449,1
2014,31,28000,0.8816167025179334,0.855739601420371,0.907493803615496,3
2014,31,37000,0.8101804042889771,0.7828881759832705,0.8374726325946836,3
2014,32,31900,0.7978507334636348,0.7719814399382565,0.823720026989013,1
2014,32,40000,0.7453849468987646,0.7257654336550642,0.7650044601424649,2
2014,32,51800,0.7201091660026709,0.6845306256937234,0.7556877063116185,1
2014,32,60600,0.757556472411651,0.7300052649404396,0.7851076798828625,1
2014,32,68400,0.7712471561917588,0.7328698093770262,0.8096245030064914,2
2014,33,45140,0.7819800720797117,0.7258627463256704,0.8380973978337529,1
2014,33,50260,0.8506837043422408,0.8115638147949205,0.8898035938895612,2
2014,34,13690,0.7182531999826054,0.6682096101900172,0.7682967897751936,2
2014,34,21000,0.7631629938875091,0.7170614893896281,0.80926449838539,3
2014,34,36000,0.7555486352187263,0.7296298784146592,0.7814673920227934,3
2014,34,51000,0.7221122506441869,0.6934606307862552,0.7507638705021187,3
2014,34,57000,0.6908212560386473,0.6422538999909272,0.7393886120863674,2
2014,34,74000,0.7354622936670623,0.6827150650151207,0.7882095223190039,2
2014,35,02000,0.7430030952183545,0.715399868823445,0.770606321613264,2
2014,35,39380,0.7283701049012778,0.6602375458029249,0.7965026639996308,1
2014,35,63460,0.7222932902016903,0.671954554401851,0.7726320260015296,2
2014,35,70500,0.7861846449933018,0.7447658166118583,0.8276034733747453,2
2014,36,01000,0.8005297423075971,0.7517741771054882,0.849285307509706,3
2014,36,11000,0.7017343748408713,0.662513853253771,0.7409548964279716,2
2014,36,50617,0.8004552064234685,0.7651213118801105,0.8357891009668265,2
2014,36,51000,0.7613514282258111,0.755314111454584,0.7673887449970382,1
2014,36,63000,0.6830164251427085,0.640314552049692,0.7257182982357251,3
2014,36,73000,0.6690861608771627,0.623708989759862,0.7144633319944633,3
2014,36,84000,0.7316453859547302,0.6916441315653667,0.7716466403440936,2
2014,37,02140,0.8022909798485176,0.7623608582668142,0.842221101430221,2
2014,37,10740,0.8339410054271613,0.8062641916253444,0.8616178192289783,2
2014,37,12000,0.8038686208719746,0.7858771580989373,0.821860083645012,2
2014,37,14100,0.7987814758594622,0.7598268128188774,0.8377361389000471,2
2014,37,19000,0.8054372463379083,0.7744253020033857,0.8364491906724308,3
2014,37,22920,0.7421814812248311,0.7121750784895289,0.7721878839601333,1
2014,37,25580,0.7518908518435152,0.7010777138610422,0.8027039898259882,2
2014,37,28000,0.7789045958642137,0.745952572421941,0.8118566193064863,2
2014,37,28080,0.800351071692535,0.7604967843525676,0.8402053590325025,2
2014,37,31400,0.7681534168993976,0.7270746282623108,0.8092322055364845,2
2014,37,55000,0.8524363968421581,0.8338985266185279,0.8709742670657883,3
2014,37,74440,0.7778901645142933,0.7411798792885342,0.8146004497400523,2
2014,37,75000,0.764676909986623,0.7334719324625116,0.7958818875107343,3
2014,38,25700,0.8763136264897552,0.8431157013035032,0.9095115516760072,2
2014,39,01000,0.689717782853645,0.648645479199633,0.7307900865076571,3
2014,39,15000,0.7497916269117463,0.7156632063939669,0.7839200474295257,2
2014,39,16000,0.6579672163536134,0.6282343914494951,0.6877000412577318,3
2014,39,18000,0.8033413748951351,0.7899869871122214,0.8166957626780489,2
2014,39,21000,0.6618778634156061,0.6135521508119264,0.7102035760192857,3
2014,39,61000,0.7860772884731067,0.7463384017188333,0.82581617522738,3
2014,39,77000,0.714471268410301,0.6807113257465303,0.7482312110740716,3
2014,40,09050,0.8390680232858143,0.8150659492702927,0.8630700973013359,2
2014,40,23200,0.8085373620152845,0.7567111313341656,0.8603635926964034,2
2014,40,41850,0.7409963229738579,0.6787693888192803,0.8032232571284355,1
2014,40,52500,0.8258788796224037,0.7917339764489979,0.8600237827958095,2
2014,40,55000,0.7620311978559376,0.7395693625707185,0.7844930331411568,3
2014,40,75000,0.8165168520103954,0.7986372985124436,0.8343964055083471,3
2014,41,05350,0.7746131484398143,0.7389453513615514,0.8102809455180773,2
2014,41,05800,0.777072288973615,0.7273999479423578,0.8267446300048722,2
2014,41,23850,0.756445307585342,0.7178787076204725,0.7950119075502116,2
2014,41,31250,0.7523659047773233,0.7099840943931104,0.7947477151615363,2
2014,41,34100,0.8116555500710922,0.7704646681872183,0.8528464319549662,1
2014,41,47000,0.7619122029097644,0.7023988484875429,0.8214255573319859,2
2014,41,59000,0.8123308550914031,0.7948146979444111,0.8298470122383952,2
2014,41,64900,0.7473240994666287,0.7109329418233155,0.7837152571099419,2
2014,42,02000,0.7028698937321874,0.6405811537263696,0.7651586337380053,3
2014,42,06088,0.786305571271179,0.7354323790092475,0.8371787635331104,2
2014,42,24000,0.7235510359973264,0.6559223235838599,0.7911797484107929,3
2014,42,60000,0.7073072715159738,0.6892597472406653,0.7253547957912824,1
2014,42,61000,0.7612672105342945,0.7269432917456972,0.7955911293228918,2
2014,42,63624,0.6946306369538515,0.6311104487950119,0.7581508251126912,2
2014,42,69000,0.7889032388766491,0.7380723969688505,0.8397340807844478,3
2014,44,19180,0.7889218280575397,0.7442426400201414,0.8336010160949381,2
2014,44,54640,0.7888402625820569,0.7510992930280483,0.8265812321360654,2
2014,44,59000,0.6762056390158937,0.6298512950890247,0.7225599829427627,3
2014,44,74300,0.8429121679000363,0.810164419821977,0.8756599159780957,2
