year,state,county,ratio_living_wage,ratio_living_wage_quality
2014,02,060,.6810999,1
2014,02,068,.7088759,1
2014,02,070,.6452734,1
2014,02,090,.7774367,1
2014,02,100,.576692,1
2014,02,105,.5638622,1
2014,02,110,.7546593,1
2014,02,122,.7625356,1
2014,02,130,.6856152,1
2014,02,150,.6996161,1
2014,02,158,NA,NA
2014,02,164,.6426026,1
2014,02,170,.6628887,1
2014,02,180,.6782023,1
2014,02,185,1.572541,1
2014,02,188,.9914879,1
2014,02,195,.6545507,1
2014,02,198,.6215332,1
2014,02,220,.6986496,1
2014,02,230,.6100996,1
2014,02,240,1.027093,1
2014,02,261,.8163558,1
2014,02,275,.6417443,1
2014,02,282,.6149893,1
2014,02,290,.6972783,1
2014,04,001,.7048587,1
2014,04,003,.7244493,1
2014,04,005,.6277288,1
2014,04,007,.6669704,1
2014,04,009,.6686783,1
2014,04,011,1.199711,1
2014,04,012,.5660604,1
2014,04,013,.8103698,1
2014,04,015,.6145024,1
2014,04,017,.6281157,1
2014,04,019,.7330965,1
2014,04,021,.6355006,1
2014,04,023,.7536058,1
2014,04,025,.6048136,1
2014,04,027,.6007623,1
2014,05,001,.7567338,1
2014,05,003,.7753675,1
2014,05,005,.6436366,1
2014,05,007,1.036994,1
2014,05,009,.7129819,1
2014,05,011,.6006461,1
2014,05,013,.967158,1
2014,05,015,.5461568,1
2014,05,017,.5838549,1
2014,05,019,.6353714,1
2014,05,021,.5879956,1
2014,05,023,.6102943,1
2014,05,025,.5692925,1
2014,05,027,.752593,1
2014,05,029,.6996462,1
2014,05,031,.6966279,1
2014,05,033,.6654968,1
2014,05,035,.6230334,1
2014,05,037,.6252302,1
2014,05,039,.5786788,1
2014,05,041,.6470023,1
2014,05,043,.6262982,1
2014,05,045,.7405422,1
2014,05,047,.6871118,1
2014,05,049,.5196722,1
2014,05,051,.6370792,1
2014,05,053,.6793008,1
2014,05,055,.6782777,1
2014,05,057,.6653808,1
2014,05,059,.6646324,1
2014,05,061,.6014533,1
2014,05,063,.6749527,1
2014,05,065,.5921364,1
2014,05,067,.6946216,1
2014,05,069,.7566804,1
2014,05,071,.6064793,1
2014,05,073,.6480375,1
2014,05,075,.5900661,1
2014,05,077,.6470023,1
2014,05,079,.6354893,1
2014,05,081,.9451409,1
2014,05,083,.6014533,1
2014,05,085,.6029281,1
2014,05,087,.5764434,1
2014,05,089,.55901,1
2014,05,091,.7016515,1
2014,05,093,.826766,1
2014,05,095,.564186,1
2014,05,097,.5093202,1
2014,05,099,.6696501,1
2014,05,101,.4772289,1
2014,05,103,.6231926,1
2014,05,105,.5425363,1
2014,05,107,.6107702,1
2014,05,109,.5507283,1
2014,05,111,.6687415,1
2014,05,113,.574538,1
2014,05,115,.7087005,1
2014,05,117,.6542487,1
2014,05,119,.8712261,1
2014,05,121,.5393411,1
2014,05,123,.6521783,1
2014,05,125,.6227287,1
2014,05,127,.5486579,1
2014,05,129,.4844753,1
2014,05,131,.7789686,1
2014,05,133,.5890309,1
2014,05,135,.5341651,1
2014,05,137,.513461,1
2014,05,139,.8954511,1
2014,05,141,.803318,1
2014,05,143,.8092379,1
2014,05,145,.7154397,1
2014,05,147,.609735,1
2014,05,149,.5672916,1
2014,06,001,.8557074,1
2014,06,003,.8792809,1
2014,06,005,.6416445,1
2014,06,007,.5751842,1
2014,06,009,.5811215,1
2014,06,011,.6322504,1
2014,06,013,.8062876,1
2014,06,015,.5666997,1
2014,06,017,.6661975,1
2014,06,019,.6342627,1
2014,06,021,.5941304,1
2014,06,023,.5797192,1
2014,06,025,.5641397,1
2014,06,027,.6544997,1
2014,06,029,.7097659,1
2014,06,031,.6218151,1
2014,06,033,.5473383,1
2014,06,035,.6957569,1
2014,06,037,.7812037,1
2014,06,039,.5969223,1
2014,06,041,.6879493,1
2014,06,043,.5349472,1
2014,06,045,.5458545,1
2014,06,047,.609219,1
2014,06,049,.5859918,1
2014,06,051,.5293593,1
2014,06,053,.6131165,1
2014,06,055,.6744072,1
2014,06,057,.6275107,1
2014,06,059,.7503675,1
2014,06,061,.7648934,1
2014,06,063,.6373965,1
2014,06,065,.6161922,1
2014,06,067,.8476707,1
2014,06,069,.5710028,1
2014,06,071,.6423963,1
2014,06,073,.7438324,1
2014,06,075,1.02066,1
2014,06,077,.6529168,1
2014,06,079,.5955465,1
2014,06,081,1.127521,1
2014,06,083,.6406214,1
2014,06,085,1.228123,1
2014,06,087,.5530975,1
2014,06,089,.6194372,1
2014,06,091,.595512,1
2014,06,093,.5817225,1
2014,06,095,.7598225,1
2014,06,097,.629486,1
2014,06,099,.6637657,1
2014,06,101,.6146397,1
2014,06,103,.6225042,1
2014,06,105,.5639987,1
2014,06,107,.5723802,1
2014,06,109,.6212397,1
2014,06,111,.714698,1
2014,06,113,.7853714,1
2014,06,115,.7177901,1
2014,08,001,.7305647,1
2014,08,003,.6001589,1
2014,08,005,.9054007,1
2014,08,007,.5373453,1
2014,08,009,.485007,1
2014,08,011,.5286598,1
2014,08,013,.8970793,1
2014,08,014,1.104433,1
2014,08,015,.5605729,1
2014,08,017,.6961603,1
2014,08,019,.7071491,1
2014,08,021,.5237338,1
2014,08,023,.4723292,1
2014,08,025,.6417286,1
2014,08,027,.50125,1
2014,08,029,.5739618,1
2014,08,031,.9522318,1
2014,08,033,.8768853,1
2014,08,035,.8804241,1
2014,08,037,.6351565,1
2014,08,039,.544021,1
2014,08,041,.745922,1
2014,08,043,.6360435,1
2014,08,045,.7503653,1
2014,08,047,.5713391,1
2014,08,049,.5188006,1
2014,08,051,.5728738,1
2014,08,053,.4568223,1
2014,08,055,.510308,1
2014,08,057,.5740315,1
2014,08,059,.7695906,1
2014,08,061,.5544412,1
2014,08,063,.6103126,1
2014,08,065,.5875329,1
2014,08,067,.7326466,1
2014,08,069,.7202778,1
2014,08,071,.6528488,1
2014,08,073,.5978476,1
2014,08,075,.6128129,1
2014,08,077,.6970714,1
2014,08,079,.4714516,1
2014,08,081,.7694462,1
2014,08,083,.5998575,1
2014,08,085,.6166947,1
2014,08,087,.669315,1
2014,08,089,.5616329,1
2014,08,091,.5529134,1
2014,08,093,.4940678,1
2014,08,095,.593355,1
2014,08,097,.667268,1
2014,08,099,.5624606,1
2014,08,101,.6636407,1
2014,08,103,.8954731,1
2014,08,105,.5606165,1
2014,08,107,.7022442,1
2014,08,109,.5265,1
2014,08,111,.404128,1
2014,08,113,.5772934,1
2014,08,115,.5596944,1
2014,08,117,.5273684,1
2014,08,119,.5765842,1
2014,08,121,.6368173,1
2014,08,123,.7588893,1
2014,08,125,.6477704,1
2014,10,001,.6959956,1
2014,10,003,1.0085,1
2014,10,005,.6298959,1
2014,11,001,1.327394,1
2014,12,001,.7829548,1
2014,12,003,.6065083,1
2014,12,005,.6653207,1
2014,12,007,.6668453,1
2014,12,009,.8057028,1
2014,12,011,.773085,1
2014,12,013,.5827296,1
2014,12,015,.629735,1
2014,12,017,.6603011,1
2014,12,019,.6389301,1
2014,12,021,.740695,1
2014,12,023,.6611581,1
2014,12,027,.6549246,1
2014,12,029,.6252941,1
2014,12,031,.8901414,1
2014,12,033,.7206478,1
2014,12,035,.5544419,1
2014,12,037,.5593668,1
2014,12,039,.6042932,1
2014,12,041,.5845935,1
2014,12,043,.7079681,1
2014,12,045,.6296685,1
2014,12,047,.814808,1
2014,12,049,.5999581,1
2014,12,051,.6771803,1
2014,12,053,.5823839,1
2014,12,055,.5886586,1
2014,12,057,.8511764,1
2014,12,059,.5665145,1
2014,12,061,.7082251,1
2014,12,063,.6384689,1
2014,12,065,.5709857,1
2014,12,067,.5776623,1
2014,12,069,.594139,1
2014,12,071,.7116072,1
2014,12,073,.7527496,1
2014,12,075,.5705683,1
2014,12,077,.6536705,1
2014,12,079,.6131328,1
2014,12,081,.6595718,1
2014,12,083,.6501704,1
2014,12,085,.6901358,1
2014,12,086,.8020931,1
2014,12,087,.5940242,1
2014,12,089,.7308829,1
2014,12,091,.7461742,1
2014,12,093,.6498626,1
2014,12,095,.7711166,1
2014,12,097,.6076832,1
2014,12,099,.8216817,1
2014,12,101,.6207828,1
2014,12,103,.7871782,1
2014,12,105,.7094674,1
2014,12,107,.6747003,1
2014,12,109,.7071837,1
2014,12,111,.6496478,1
2014,12,113,.62069,1
2014,12,115,.72381,1
2014,12,117,.7277752,1
2014,12,119,.6932608,1
2014,12,121,.592864,1
2014,12,123,.725625,1
2014,12,125,.6678587,1
2014,12,127,.6407428,1
2014,12,129,.6048968,1
2014,12,131,.6199348,1
2014,12,133,.6283345,1
2014,13,001,.7725332,1
2014,13,003,.6295842,1
2014,13,005,.5626718,1
2014,13,007,.6575558,1
2014,13,009,.6358359,1
2014,13,011,.5827875,1
2014,13,013,.6009729,1
2014,13,015,.7060061,1
2014,13,017,.5859898,1
2014,13,019,.5880175,1
2014,13,021,.7481997,1
2014,13,023,.5200913,1
2014,13,025,.5193455,1
2014,13,027,.6139131,1
2014,13,029,.5729141,1
2014,13,031,.6086338,1
2014,13,033,.9919061,1
2014,13,035,.6086778,1
2014,13,037,.5413816,1
2014,13,039,.7921891,1
2014,13,043,.5738239,1
2014,13,045,.6740395,1
2014,13,047,.6056647,1
2014,13,049,.6468192,1
2014,13,051,.7760553,1
2014,13,053,.9134555,1
2014,13,055,.5930865,1
2014,13,057,.6548595,1
2014,13,059,.7661759,1
2014,13,061,.5464507,1
2014,13,063,.8503127,1
2014,13,065,.5859898,1
2014,13,067,.9498659,1
2014,13,069,.6214736,1
2014,13,071,.5778792,1
2014,13,073,.6596516,1
2014,13,075,.5373263,1
2014,13,077,.6575995,1
2014,13,079,.5731937,1
2014,13,081,.630598,1
2014,13,083,.594036,1
2014,13,085,.4594063,1
2014,13,087,.6022034,1
2014,13,089,.9105926,1
2014,13,091,.5600134,1
2014,13,093,.5768654,1
2014,13,095,.7563909,1
2014,13,097,.6137595,1
2014,13,099,.8029479,1
2014,13,101,.4983648,1
2014,13,103,.6899309,1
2014,13,105,.6113354,1
2014,13,107,.5859898,1
2014,13,109,.6052524,1
2014,13,111,.5515528,1
2014,13,113,.6822595,1
2014,13,115,.746079,1
2014,13,117,.823826,1
2014,13,119,.6356671,1
2014,13,121,1.207426,1
2014,13,123,.5445247,1
2014,13,125,.4764969,1
2014,13,127,.7264946,1
2014,13,129,.7177868,1
2014,13,131,.6000705,1
2014,13,133,.6363192,1
2014,13,135,.873146,1
2014,13,137,.6213292,1
2014,13,139,.775896,1
2014,13,141,.6184322,1
2014,13,143,.7034513,1
2014,13,145,.5021108,1
2014,13,147,.6873721,1
2014,13,149,.7434528,1
2014,13,151,.6146728,1
2014,13,153,.801222,1
2014,13,155,.5596304,1
2014,13,157,.699438,1
2014,13,159,.4959396,1
2014,13,161,.6164045,1
2014,13,163,.6549298,1
2014,13,165,.544423,1
2014,13,167,.5870036,1
2014,13,169,.6026891,1
2014,13,171,.6196615,1
2014,13,173,.5164506,1
2014,13,175,.688386,1
2014,13,177,.7039478,1
2014,13,179,.7066362,1
2014,13,181,.5535474,1
2014,13,183,.5367398,1
2014,13,185,.6350132,1
2014,13,187,.5916463,1
2014,13,189,.6217629,1
2014,13,191,.5144367,1
2014,13,193,.6985242,1
2014,13,195,.5625836,1
2014,13,197,.518526,1
2014,13,199,.6140436,1
2014,13,201,.5829483,1
2014,13,205,.567741,1
2014,13,207,.6674588,1
2014,13,209,.5697686,1
2014,13,211,.5987796,1
2014,13,213,.6399851,1
2014,13,215,.746407,1
2014,13,217,.6749528,1
2014,13,219,.6924106,1
2014,13,221,.5261927,1
2014,13,223,.5690062,1
2014,13,225,.7144514,1
2014,13,227,.6849995,1
2014,13,229,.6153907,1
2014,13,231,.5397796,1
2014,13,233,.6421495,1
2014,13,235,.6691233,1
2014,13,237,.5945895,1
2014,13,239,.5282019,1
2014,13,241,.552552,1
2014,13,243,.5817438,1
2014,13,245,.7840042,1
2014,13,247,.7763327,1
2014,13,249,.6731786,1
2014,13,251,.6072801,1
2014,13,253,.6235012,1
2014,13,255,.5927529,1
2014,13,257,.6954827,1
2014,13,259,.7715194,1
2014,13,261,.659198,1
2014,13,263,.5969177,1
2014,13,265,.4893408,1
2014,13,267,.6082939,1
2014,13,269,.6143768,1
2014,13,271,.4947457,1
2014,13,273,.596036,1
2014,13,275,.748629,1
2014,13,277,.7005518,1
2014,13,279,.6346533,1
2014,13,281,.5251851,1
2014,13,283,.5018425,1
2014,13,285,.7612839,1
2014,13,287,.5799069,1
2014,13,289,.6557808,1
2014,13,291,.6054612,1
2014,13,293,.632533,1
2014,13,295,.5901597,1
2014,13,297,.6292862,1
2014,13,299,.6356671,1
2014,13,301,.716773,1
2014,13,303,.6812892,1
2014,13,305,.716773,1
2014,13,307,.6683704,1
2014,13,309,.6174183,1
2014,13,311,.5902098,1
2014,13,313,.7763577,1
2014,13,315,.5190775,1
2014,13,317,.5734201,1
2014,13,319,.9580629,1
2014,13,321,.6081383,1
2014,15,001,.7358709,1
2014,15,003,.7506387,1
2014,15,005,NA,NA
2014,15,007,.7228646,1
2014,15,009,.7008519,1
2014,16,001,.7907244,1
2014,16,003,.6052449,1
2014,16,005,.6031291,1
2014,16,007,.4939027,1
2014,16,009,.6600589,1
2014,16,011,.605964,1
2014,16,013,.6885365,1
2014,16,015,.4164116,1
2014,16,017,.6060992,1
2014,16,019,.6095431,1
2014,16,021,.5700341,1
2014,16,023,1.496224,1
2014,16,025,.8545753,1
2014,16,027,.5802307,1
2014,16,029,.9288034,1
2014,16,031,.5795505,1
2014,16,033,.7413298,1
2014,16,035,.6240485,1
2014,16,037,.6844192,1
2014,16,039,.5581611,1
2014,16,041,.492951,1
2014,16,043,.5505387,1
2014,16,045,.5063307,1
2014,16,047,.5766956,1
2014,16,049,.6414073,1
2014,16,051,.5109544,1
2014,16,053,.6225979,1
2014,16,055,.6059862,1
2014,16,057,.5989084,1
2014,16,059,.559566,1
2014,16,061,.5452914,1
2014,16,063,.5821823,1
2014,16,065,.5350466,1
2014,16,067,.626181,1
2014,16,069,.6777381,1
2014,16,071,.4425139,1
2014,16,073,.5655876,1
2014,16,075,.596711,1
2014,16,077,.690261,1
2014,16,079,.7524844,1
2014,16,081,.5459984,1
2014,16,083,.5585816,1
2014,16,085,.5912268,1
2014,16,087,.5215003,1
2014,17,001,.6872924,1
2014,17,003,.6049867,1
2014,17,005,.6311608,1
2014,17,007,.7632879,1
2014,17,009,.7096258,1
2014,17,011,.665479,1
2014,17,013,.4043496,1
2014,17,015,.5737916,1
2014,17,017,.5887439,1
2014,17,019,.7634823,1
2014,17,021,.6367304,1
2014,17,023,.5906129,1
2014,17,025,.6186484,1
2014,17,027,.5856404,1
2014,17,029,.6541352,1
2014,17,031,.9651741,1
2014,17,033,.7849919,1
2014,17,035,.5644465,1
2014,17,037,.6529243,1
2014,17,039,.8812468,1
2014,17,041,.6672431,1
2014,17,043,.940083,1
2014,17,045,.6868678,1
2014,17,047,.6747192,1
2014,17,049,.6494873,1
2014,17,051,.5691191,1
2014,17,053,.6321597,1
2014,17,055,.5896784,1
2014,17,057,.5544255,1
2014,17,059,.663505,1
2014,17,061,.5410836,1
2014,17,063,.8579078,1
2014,17,065,.7345281,1
2014,17,067,.5476252,1
2014,17,069,.6251899,1
2014,17,071,.4905356,1
2014,17,073,.6076162,1
2014,17,075,.5457562,1
2014,17,077,.7056748,1
2014,17,079,.6177138,1
2014,17,081,.7239301,1
2014,17,083,.5260988,1
2014,17,085,.5709881,1
2014,17,087,.7691051,1
2014,17,089,.7100804,1
2014,17,091,.6657804,1
2014,17,093,.6052305,1
2014,17,095,.5765952,1
2014,17,097,1.089794,1
2014,17,099,.7344805,1
2014,17,101,.7195758,1
2014,17,103,.734135,1
2014,17,105,.7568781,1
2014,17,107,.6904983,1
2014,17,109,.670298,1
2014,17,111,.6707709,1
2014,17,113,.8686035,1
2014,17,115,.8774155,1
2014,17,117,.5887439,1
2014,17,119,.7047237,1
2014,17,121,.6373386,1
2014,17,123,.6639928,1
2014,17,125,.5841427,1
2014,17,127,.7741165,1
2014,17,129,.5106774,1
2014,17,131,.5468546,1
2014,17,133,.5607574,1
2014,17,135,.6728501,1
2014,17,137,.6584679,1
2014,17,139,.6532254,1
2014,17,141,.7607304,1
2014,17,143,.8393527,1
2014,17,145,.6223864,1
2014,17,147,.5741966,1
2014,17,149,.5364111,1
2014,17,151,.5513633,1
2014,17,153,.6934094,1
2014,17,155,.7195796,1
2014,17,157,.668889,1
2014,17,159,.6008925,1
2014,17,161,.9277483,1
2014,17,163,.6825066,1
2014,17,165,.7064927,1
2014,17,167,.8957191,1
2014,17,169,.8167653,1
2014,17,171,.6055651,1
2014,17,173,.5494943,1
2014,17,175,.5890995,1
2014,17,177,.7233139,1
2014,17,179,1.045766,1
2014,17,181,.5971545,1
2014,17,183,.6995387,1
2014,17,185,.6345351,1
2014,17,187,.5653811,1
2014,17,189,.7629096,1
2014,17,191,.5859404,1
2014,17,193,.665374,1
2014,17,195,.605401,1
2014,17,197,.7184442,1
2014,17,199,.6817234,1
2014,17,201,.7523316,1
2014,17,203,.6566862,1
2014,18,001,.6417746,1
2014,18,003,.763622,1
2014,18,005,.8926411,1
2014,18,007,.6299559,1
2014,18,009,.6051301,1
2014,18,011,.6754218,1
2014,18,013,.4446527,1
2014,18,015,.6308803,1
2014,18,017,.6397938,1
2014,18,019,.6685246,1
2014,18,021,.558648,1
2014,18,023,.7018522,1
2014,18,025,.531841,1
2014,18,027,.6219668,1
2014,18,029,.6335809,1
2014,18,031,.7387735,1
2014,18,033,.8038431,1
2014,18,035,.6857285,1
2014,18,037,.7467563,1
2014,18,039,.7742601,1
2014,18,041,.6365891,1
2014,18,043,.6894755,1
2014,18,045,.5948404,1
2014,18,047,.5517862,1
2014,18,049,.6714864,1
2014,18,051,.9260174,1
2014,18,053,.6853519,1
2014,18,055,.5843318,1
2014,18,057,.8818007,1
2014,18,059,.7166976,1
2014,18,061,.5932918,1
2014,18,063,.6163224,1
2014,18,065,.6081012,1
2014,18,067,.8576449,1
2014,18,069,.652669,1
2014,18,071,.7455505,1
2014,18,073,.6720766,1
2014,18,075,.6279091,1
2014,18,077,.6940691,1
2014,18,079,.6565517,1
2014,18,081,.6219509,1
2014,18,083,.6909236,1
2014,18,085,.8797138,1
2014,18,087,.7111021,1
2014,18,089,.8067539,1
2014,18,091,.6926572,1
2014,18,093,.6434681,1
2014,18,095,.6469103,1
2014,18,097,.9230765,1
2014,18,099,.6658017,1
2014,18,101,1.243934,1
2014,18,103,.6467266,1
2014,18,105,.6873094,1
2014,18,107,.7395263,1
2014,18,109,.611632,1
2014,18,111,.6050654,1
2014,18,113,.6880707,1
2014,18,115,.4453979,1
2014,18,117,.5803702,1
2014,18,119,.6883981,1
2014,18,121,.5407516,1
2014,18,123,.7150637,1
2014,18,125,.9636523,1
2014,18,127,.7476544,1
2014,18,129,.9611791,1
2014,18,131,.693275,1
2014,18,133,.6233345,1
2014,18,135,.6467266,1
2014,18,137,.819055,1
2014,18,139,.6823807,1
2014,18,141,.749253,1
2014,18,143,.5956879,1
2014,18,145,.6951216,1
2014,18,147,.6714864,1
2014,18,149,.5423374,1
2014,18,151,.592141,1
2014,18,153,.7247622,1
2014,18,155,.5754183,1
2014,18,157,.784094,1
2014,18,159,.7142563,1
2014,18,161,.5581765,1
2014,18,163,.766816,1
2014,18,165,.8293034,1
2014,18,167,.6848255,1
2014,18,169,.6368226,1
2014,18,171,.6902366,1
2014,18,173,.7909905,1
2014,18,175,.6059994,1
2014,18,177,.6685152,1
2014,18,179,.7374573,1
2014,18,181,.6618445,1
2014,18,183,.7064473,1
2014,19,001,.6449992,1
2014,19,003,.6519884,1
2014,19,005,.5970736,1
2014,19,007,.6280256,1
2014,19,009,.6430023,1
2014,19,011,.669736,1
2014,19,013,.8002636,1
2014,19,015,.7035275,1
2014,19,017,.7244591,1
2014,19,019,.6600422,1
2014,19,021,.679945,1
2014,19,023,.6559822,1
2014,19,025,.6110519,1
2014,19,027,.6719574,1
2014,19,029,.6479946,1
2014,19,031,.656498,1
2014,19,033,.735422,1
2014,19,035,.6689621,1
2014,19,037,.7069032,1
2014,19,039,.641646,1
2014,19,041,.72188,1
2014,19,043,.6559822,1
2014,19,045,.6948839,1
2014,19,047,.7069032,1
2014,19,049,.9043332,1
2014,19,051,.6295924,1
2014,19,053,.549148,1
2014,19,055,.7398521,1
2014,19,057,.7179933,1
2014,19,059,.6579868,1
2014,19,061,.7695769,1
2014,19,063,.6639698,1
2014,19,065,.618041,1
2014,19,067,.7049063,1
2014,19,069,.7428474,1
2014,19,071,.7258738,1
2014,19,073,.7148908,1
2014,19,075,.7303004,1
2014,19,077,.6424534,1
2014,19,079,.6712402,1
2014,19,081,.7847824,1
2014,19,083,.6939234,1
2014,19,085,.5958915,1
2014,19,087,.7311574,1
2014,19,089,.6440008,1
2014,19,091,.6859357,1
2014,19,093,.7608196,1
2014,19,095,.7089001,1
2014,19,097,.589086,1
2014,19,099,.6712511,1
2014,19,101,.6852313,1
2014,19,103,.8389137,1
2014,19,105,.6687148,1
2014,19,107,.648993,1
2014,19,109,.7448443,1
2014,19,111,.798802,1
2014,19,113,.9114994,1
2014,19,115,.656417,1
2014,19,117,.6932343,1
2014,19,119,.6340163,1
2014,19,121,.6094829,1
2014,19,123,.6779218,1
2014,19,125,.7952171,1
2014,19,127,.7514228,1
2014,19,129,.7047473,1
2014,19,131,.7378551,1
2014,19,133,.6000689,1
2014,19,135,.8219404,1
2014,19,137,.6769497,1
2014,19,139,.84554,1
2014,19,141,.6479946,1
2014,19,143,.6859357,1
2014,19,145,.6859357,1
2014,19,147,.629024,1
2014,19,149,.7767947,1
2014,19,151,.7228784,1
2014,19,153,.9297675,1
2014,19,155,.6784718,1
2014,19,157,.7565784,1
2014,19,159,.6320194,1
2014,19,161,.6449992,1
2014,19,163,.7598616,1
2014,19,165,.6749529,1
2014,19,167,.7023899,1
2014,19,169,.8087209,1
2014,19,171,.6301211,1
2014,19,173,.6060597,1
2014,19,175,.6699605,1
2014,19,177,.6160442,1
2014,19,179,.7139915,1
2014,19,181,.6386853,1
2014,19,183,.6096664,1
2014,19,185,.6569806,1
2014,19,187,.7737994,1
2014,19,189,.6350147,1
2014,19,191,.6849373,1
2014,19,193,.6953914,1
2014,19,195,.6010674,1
2014,19,197,.7518335,1
2014,20,001,.6087407,1
2014,20,003,.5933425,1
2014,20,005,.685133,1
2014,20,007,.6241389,1
2014,20,009,.743218,1
2014,20,011,.6333778,1
2014,20,013,.673413,1
2014,20,015,.6584905,1
2014,20,017,.5235376,1
2014,20,019,.5254395,1
2014,20,021,.6888112,1
2014,20,023,.578971,1
2014,20,025,.6394024,1
2014,20,027,.5617989,1
2014,20,029,.5430419,1
2014,20,031,1.131252,1
2014,20,033,.4937678,1
2014,20,035,.6775192,1
2014,20,037,.6191947,1
2014,20,039,.5040332,1
2014,20,041,.6016663,1
2014,20,043,.6265088,1
2014,20,045,.662382,1
2014,20,047,.6652007,1
2014,20,049,.4598918,1
2014,20,051,.7114436,1
2014,20,053,.7103686,1
2014,20,055,.6962407,1
2014,20,057,.6646,1
2014,20,059,.6787067,1
2014,20,061,.683327,1
2014,20,063,.5697321,1
2014,20,065,.7093421,1
2014,20,067,.8366336,1
2014,20,069,.639537,1
2014,20,071,.5898489,1
2014,20,073,.5635728,1
2014,20,075,.6785348,1
2014,20,077,.6528821,1
2014,20,079,.6704631,1
2014,20,081,.6937014,1
2014,20,083,.6272185,1
2014,20,085,.5840937,1
2014,20,087,.6519884,1
2014,20,089,.5245641,1
2014,20,091,.9686711,1
2014,20,093,.6539087,1
2014,20,095,.6672537,1
2014,20,097,.5481746,1
2014,20,099,.6498025,1
2014,20,101,.707289,1
2014,20,103,.7845277,1
2014,20,105,.5399623,1
2014,20,107,.7490417,1
2014,20,109,.5779444,1
2014,20,111,.6231123,1
2014,20,113,.8043715,1
2014,20,115,.5635728,1
2014,20,117,.6888112,1
2014,20,119,.7257668,1
2014,20,121,.6186068,1
2014,20,123,.6456963,1
2014,20,125,.6836784,1
2014,20,127,.5481746,1
2014,20,129,.6949704,1
2014,20,131,.7103686,1
2014,20,133,.662121,1
2014,20,135,.7575896,1
2014,20,137,.6610945,1
2014,20,139,.4962301,1
2014,20,141,.5615197,1
2014,20,143,.5428246,1
2014,20,145,.6849199,1
2014,20,147,.6456963,1
2014,20,149,.6775959,1
2014,20,151,.7083463,1
2014,20,153,.6313247,1
2014,20,155,.6617978,1
2014,20,157,.5245641,1
2014,20,159,.6775192,1
2014,20,161,.670868,1
2014,20,163,.6610945,1
2014,20,165,.6415901,1
2014,20,167,.6929173,1
2014,20,169,.6769586,1
2014,20,171,.7084971,1
2014,20,173,.8700056,1
2014,20,175,.7119157,1
2014,20,177,.7987607,1
2014,20,179,.7021562,1
2014,20,181,.575353,1
2014,20,183,.5327765,1
2014,20,185,.5604932,1
2014,20,187,.6970235,1
2014,20,189,.818063,1
2014,20,191,.6323699,1
2014,20,193,.6415901,1
2014,20,195,.6477494,1
2014,20,197,.5161991,1
2014,20,199,.6539087,1
2014,20,201,.5050598,1
2014,20,203,.673413,1
2014,20,205,.6764926,1
2014,20,207,.4927412,1
2014,20,209,.8775585,1
2014,21,001,.5336165,1
2014,21,003,.600383,1
2014,21,005,.6196442,1
2014,21,007,1.027185,1
2014,21,009,.6161156,1
2014,21,011,.5781896,1
2014,21,013,.5768827,1
2014,21,015,.7611603,1
2014,21,017,.6745001,1
2014,21,019,.8322233,1
2014,21,021,.6744805,1
2014,21,023,.6063941,1
2014,21,025,.6211104,1
2014,21,027,.5682295,1
2014,21,029,.5849743,1
2014,21,031,.6076498,1
2014,21,033,.565345,1
2014,21,035,.5801561,1
2014,21,037,.6760841,1
