year,state,county,subgroup_type,subgroup,share_employed,share_employed_lb,share_employed_ub,share_employed_quality
2018,01,047,disability,Without Disability,0.7003197419427859,0.6681452767192886,0.7324942071662832,3
2018,01,049,all,All,0.6888951866062086,0.660823358466362,0.7169670147460553,2
2018,01,049,disability,With Disability,0.19813475447278264,0.13622325653029518,0.26004625241527013,2
2018,01,049,disability,Without Disability,0.7523757939829632,0.7234918832168513,0.781259704749075,2
2018,01,051,all,All,0.7331012215625884,0.7041974059693099,0.7620050371558669,2
2018,01,051,disability,With Disability,0.2820281124497992,0.21694709820823777,0.3471091266913606,2
2018,01,051,disability,Without Disability,0.8115774948034026,0.786757556838482,0.8363974327683231,2
2018,01,053,all,All,0.5953312356492899,0.5681120775934532,0.6225503937051267,3
2018,01,053,disability,With Disability,0.2569908607284136,0.180781981301615,0.3331997401552122,3
2018,01,053,disability,Without Disability,0.6578012844729882,0.6307464181327583,0.6848561508132182,3
2018,01,055,all,All,0.7130176751386917,0.6838639775954405,0.742171372681943,1
2018,01,055,disability,With Disability,0.22460167894466335,0.169640923524443,0.2795624343648837,1
2018,01,055,disability,Without Disability,0.7996233063977155,0.7706066208945648,0.8286399919008662,1
2018,01,057,all,All,0.6849803949191143,0.658462935668555,0.7114978541696737,3
2018,01,057,disability,With Disability,0.28188464662875706,0.222645541865024,0.3411237513924901,3
2018,01,057,disability,Without Disability,0.7872196385471243,0.7634420276009811,0.8109972494932675,3
2018,01,059,all,All,0.7182071500563231,0.6993899654382775,0.7370243346743687,3
2018,01,059,disability,With Disability,0.2993710691823899,0.241019074018286,0.3577230643464938,3
2018,01,059,disability,Without Disability,0.7741523572700696,0.7556446831147119,0.7926600314254273,3
2018,01,061,all,All,0.7123132364254767,0.6981059078617551,0.7265205649891984,3
2018,01,061,disability,With Disability,0.2808430913348946,0.23959025348451868,0.3220959291852705,3
2018,01,061,disability,Without Disability,0.7849438627475717,0.7715916305232552,0.7982960949718881,3
2018,01,063,all,All,0.6057161266568484,0.5747377737885744,0.6366944795251224,3
2018,01,063,disability,With Disability,NA,NA,NA,NA
2018,01,063,disability,Without Disability,0.700319741942786,0.6681452767192887,0.7324942071662833,3
2018,01,065,all,All,0.6057161266568483,0.5747377737885742,0.6366944795251224,3
2018,01,065,disability,With Disability,0.19371534195933457,0.14250194093593752,0.24492874298273162,3
2018,01,065,disability,Without Disability,0.700319741942786,0.6681452767192887,0.7324942071662833,3
2018,01,067,all,All,0.7123132364254768,0.6981059078617551,0.7265205649891986,3
2018,01,067,disability,With Disability,0.2808430913348946,0.23959025348451868,0.3220959291852705,3
2018,01,067,disability,Without Disability,0.7849438627475716,0.7715916305232551,0.798296094971888,3
2018,01,069,all,All,0.7123132364254768,0.6981059078617552,0.7265205649891985,2
2018,01,069,disability,With Disability,0.2808430913348946,0.23959025348451868,0.3220959291852705,2
2018,01,069,disability,Without Disability,0.7849438627475717,0.7715916305232552,0.7982960949718881,2
2018,01,071,all,All,0.6888951866062086,0.660823358466362,0.7169670147460553,2
2018,01,071,disability,With Disability,0.19813475447278261,0.13622325653029516,0.2600462524152701,2
2018,01,071,disability,Without Disability,0.7523757939829632,0.7234918832168513,0.781259704749075,2
2018,01,073,all,All,0.7763369642351645,0.7663235747277473,0.7863503537425818,1
2018,01,073,disability,With Disability,0.3792011854246649,0.3449585374680257,0.41344383338130414,1
2018,01,073,disability,Without Disability,0.828016740802419,0.8183132327733406,0.8377202488314975,1
2018,01,075,all,All,0.6849803949191143,0.658462935668555,0.7114978541696737,3
2018,01,075,disability,With Disability,0.2818846466287571,0.22264554186502405,0.3411237513924902,3
2018,01,075,disability,Without Disability,0.7872196385471243,0.7634420276009812,0.8109972494932673,3
2018,01,077,all,All,0.718207150056323,0.6993899654382773,0.7370243346743687,2
2018,01,077,disability,With Disability,0.2993710691823899,0.24101907401828598,0.35772306434649387,2
2018,01,077,disability,Without Disability,0.7741523572700695,0.7556446831147117,0.7926600314254273,2
2018,01,079,all,All,0.7236046771943723,0.7021182846667274,0.7450910697220171,3
2018,01,079,disability,With Disability,0.26490984743411927,0.20054934486514764,0.3292703500030909,3
2018,01,079,disability,Without Disability,0.7886313140250497,0.7676304924578168,0.8096321355922826,3
2018,01,081,all,All,0.786905353886955,0.7644392557082451,0.809371452065665,1
2018,01,081,disability,With Disability,0.47260387353087235,0.3823993881623581,0.5628083588993866,1
2018,01,081,disability,Without Disability,0.8218792020482971,0.799422503949887,0.8443359001467072,1
2018,01,083,all,All,0.7719897415062719,0.7518621485023016,0.7921173345102421,2
2018,01,083,disability,With Disability,0.36638101516150295,0.28529212931915526,0.44746990100385065,2
2018,01,083,disability,Without Disability,0.8152123519577403,0.795518231771619,0.8349064721438617,2
2018,01,085,all,All,0.7331012215625884,0.70419740596931,0.7620050371558668,3
2018,01,085,disability,With Disability,NA,NA,NA,NA
2018,01,085,disability,Without Disability,0.8115774948034026,0.786757556838482,0.8363974327683231,3
2018,01,087,all,All,0.6686541411042944,0.644699043951632,0.6926092382569569,3
2018,01,087,disability,With Disability,0.26828617191671117,0.21212392840523459,0.32444841542818775,3
2018,01,087,disability,Without Disability,0.7358063938389898,0.7106151818879097,0.7609976057900699,3
2018,01,089,all,All,0.7784922934602535,0.7675293224478301,0.7894552644726769,1
2018,01,089,disability,With Disability,0.4037207808799215,0.36403354324945464,0.4434080185103884,1
2018,01,089,disability,Without Disability,0.8165691334562438,0.8050139989751014,0.8281242679373862,1
2018,01,091,all,All,0.6057161266568483,0.5747377737885743,0.6366944795251223,3
2018,01,091,disability,With Disability,0.19371534195933457,0.14250194093593752,0.24492874298273162,3
2018,01,091,disability,Without Disability,0.7003197419427859,0.6681452767192885,0.7324942071662833,3
2018,01,093,all,All,0.6936705297900891,0.6744226557172939,0.7129184038628844,3
2018,01,093,disability,With Disability,0.28487483191564034,0.23529110625844676,0.3344585575728339,3
2018,01,093,disability,Without Disability,0.7835419181733104,0.7669807181493943,0.8001031181972266,3
2018,01,095,all,All,0.7368971850839349,0.7131550177828131,0.7606393523850566,1
2018,01,095,disability,With Disability,0.32677388836329235,0.2564302005003373,0.3971175762262474,1
2018,01,095,disability,Without Disability,0.7890796157642583,0.7667010547199155,0.8114581768086012,1
2018,01,097,all,All,0.7330531514069867,0.7203410158332224,0.745765286980751,1
2018,01,097,disability,With Disability,0.3272875101632372,0.28237616981834435,0.37219885050813006,1
2018,01,097,disability,Without Disability,0.7792828742037082,0.7670605316973261,0.7915052167100903,1
2018,01,099,all,All,0.5953312356492899,0.5681120775934532,0.6225503937051267,3
2018,01,099,disability,With Disability,0.25699086072841354,0.180781981301615,0.3331997401552121,3
2018,01,099,disability,Without Disability,0.6578012844729882,0.6307464181327583,0.6848561508132182,3
2018,01,101,all,All,0.7353470717958651,0.714562476441029,0.7561316671507012,1
2018,01,101,disability,With Disability,0.27929774886145337,0.23155228995246435,0.3270432077704424,1
2018,01,101,disability,Without Disability,0.8058557318056258,0.7876378343358071,0.8240736292754444,1
2018,01,103,all,All,0.7236046771943722,0.7021182846667273,0.745091069722017,1
2018,01,103,disability,With Disability,0.26490984743411927,0.20054934486514764,0.3292703500030909,1
2018,01,103,disability,Without Disability,0.7886313140250496,0.7676304924578168,0.8096321355922824,1
2018,01,105,all,All,0.6057161266568483,0.5747377737885742,0.6366944795251224,3
2018,01,105,disability,With Disability,NA,NA,NA,NA
2018,01,105,disability,Without Disability,0.700319741942786,0.6681452767192887,0.7324942071662833,3
2018,01,107,all,All,0.7644363602873457,0.7376250869092917,0.7912476336653997,3
2018,01,107,disability,With Disability,0.3460221550855992,0.24730953469390857,0.4447347754772898,3
2018,01,107,disability,Without Disability,0.8184417812670601,0.7907049155515259,0.8461786469825944,3
2018,01,109,all,All,0.6686541411042946,0.6446990439516321,0.692609238256957,3
2018,01,109,disability,With Disability,0.26828617191671117,0.21212392840523459,0.32444841542818775,3
2018,01,109,disability,Without Disability,0.7358063938389898,0.7106151818879096,0.76099760579007,3
2018,01,111,all,All,0.7059734158970801,0.6834300778552781,0.728516753938882,3
2018,01,111,disability,With Disability,0.29437229437229434,0.23555511875614157,0.3531894699884471,3
2018,01,111,disability,Without Disability,0.7774575527849132,0.7550677590971694,0.7998473464726571,3
2018,01,113,all,All,0.6686541411042944,0.644699043951632,0.6926092382569569,2
2018,01,113,disability,With Disability,0.26828617191671117,0.2121239284052346,0.32444841542818775,2
2018,01,113,disability,Without Disability,0.7358063938389899,0.7106151818879098,0.76099760579007,2
2018,01,115,all,All,0.7313247817182279,0.7073670381026999,0.755282525333756,2
2018,01,115,disability,With Disability,0.3251271951419662,0.24372610775662218,0.4065282825273102,2
2018,01,115,disability,Without Disability,0.7812544130404083,0.7575073749465278,0.8050014511342889,2
2018,01,117,all,All,0.8041733734574381,0.7861681188597752,0.822178628055101,1
2018,01,117,disability,With Disability,0.4702810628167716,0.3984493430759619,0.5421127825575813,1
2018,01,117,disability,Without Disability,0.8316145563788294,0.8150928938376207,0.8481362189200381,1
2018,01,119,all,All,0.6057161266568484,0.5747377737885744,0.6366944795251224,3
2018,01,119,disability,With Disability,0.1937153419593346,0.14250194093593754,0.24492874298273165,3
2018,01,119,disability,Without Disability,0.700319741942786,0.6681452767192887,0.7324942071662833,3
2018,01,121,all,All,0.7059734158970801,0.6834300778552782,0.7285167539388819,2
2018,01,121,disability,With Disability,0.29437229437229434,0.2355551187561416,0.3531894699884471,2
2018,01,121,disability,Without Disability,0.7774575527849132,0.7550677590971694,0.7998473464726571,2
2018,01,123,all,All,0.674072811707816,0.6527156599307828,0.6954299634848491,3
2018,01,123,disability,With Disability,0.27072221421363707,0.20811133215193717,0.33333309627533697,3
2018,01,123,disability,Without Disability,0.7440133979903014,0.7205678405055265,0.7674589554750764,3
2018,01,125,all,All,0.7523645416205025,0.7347206001876323,0.7700084830533727,1
2018,01,125,disability,With Disability,0.3080277369694229,0.23861094641494068,0.37744452752390517,1
2018,01,125,disability,Without Disability,0.8017610451595037,0.7821498000820689,0.8213722902369386,1
2018,01,127,all,All,0.6849803949191144,0.6584629356685551,0.7114978541696738,2
2018,01,127,disability,With Disability,0.2818846466287571,0.22264554186502403,0.3411237513924902,2
2018,01,127,disability,Without Disability,0.7872196385471243,0.7634420276009812,0.8109972494932673,2
2018,01,129,all,All,0.5953312356492899,0.5681120775934532,0.6225503937051267,3
2018,01,129,disability,With Disability,0.2569908607284136,0.18078198130161502,0.33319974015521214,3
2018,01,129,disability,Without Disability,0.6578012844729882,0.6307464181327583,0.6848561508132182,3
2018,01,131,all,All,0.5953312356492898,0.568112077593453,0.6225503937051267,3
2018,01,131,disability,With Disability,NA,NA,NA,NA
2018,01,131,disability,Without Disability,0.6578012844729884,0.6307464181327586,0.6848561508132182,3
2018,01,133,all,All,0.6969897116728059,0.663272800062765,0.7307066232828467,3
2018,01,133,disability,With Disability,0.29046436078731125,0.22287000212343872,0.3580587194511838,3
2018,01,133,disability,Without Disability,0.7593167701863354,0.7266664282033248,0.7919671121693459,3
2018,02,013,all,All,0.7047609312309934,0.6874834135497893,0.7220384489121975,3
2018,02,013,disability,With Disability,NA,NA,NA,NA
2018,02,013,disability,Without Disability,0.723934609473243,0.7063582362185764,0.7415109827279095,3
2018,02,016,all,All,0.7047609312309933,0.6874834135497894,0.7220384489121972,3
2018,02,016,disability,With Disability,NA,NA,NA,NA
2018,02,016,disability,Without Disability,0.7239346094732431,0.7063582362185763,0.7415109827279098,3
2018,02,020,all,All,0.8096510442994809,0.791066787602264,0.8282353009966977,1
2018,02,020,disability,With Disability,0.4683222183222183,0.39008981737107423,0.5465546192733624,1
2018,02,020,disability,Without Disability,0.8440030733090177,0.8255273021027305,0.8624788445153049,1
2018,02,050,all,All,0.7047609312309933,0.6874834135497893,0.7220384489121973,3
2018,02,050,disability,With Disability,0.4997011356843994,0.41979074130463223,0.5796115300641665,3
2018,02,050,disability,Without Disability,0.723934609473243,0.7063582362185763,0.7415109827279096,3
2018,02,060,all,All,0.7047609312309933,0.6874834135497894,0.7220384489121972,3
2018,02,060,disability,With Disability,NA,NA,NA,NA
2018,02,060,disability,Without Disability,0.723934609473243,0.7063582362185763,0.7415109827279096,3
2018,02,063,all,All,0.7978867073297419,0.7676165164363853,0.8281568982230985,3
2018,02,063,disability,With Disability,NA,NA,NA,NA
2018,02,063,disability,Without Disability,0.828918981711972,0.7991921656406826,0.8586457977832613,3
2018,02,066,all,All,0.797886707329742,0.7676165164363853,0.8281568982230987,3
2018,02,066,disability,With Disability,NA,NA,NA,NA
2018,02,066,disability,Without Disability,NA,NA,NA,NA
2018,02,068,all,All,NA,NA,NA,NA
2018,02,068,disability,With Disability,NA,NA,NA,NA
2018,02,068,disability,Without Disability,NA,NA,NA,NA
2018,02,070,all,All,0.7047609312309933,0.6874834135497894,0.7220384489121972,3
2018,02,070,disability,With Disability,NA,NA,NA,NA
2018,02,070,disability,Without Disability,0.723934609473243,0.7063582362185764,0.7415109827279095,3
2018,02,090,all,All,0.797886707329742,0.7676165164363853,0.8281568982230987,2
2018,02,090,disability,With Disability,0.5354385964912282,0.43976401146812155,0.6311131815143348,2
2018,02,090,disability,Without Disability,0.828918981711972,0.7991921656406826,0.8586457977832613,2
2018,02,100,all,All,0.7978867073297419,0.7676165164363852,0.8281568982230986,3
2018,02,100,disability,With Disability,NA,NA,NA,NA
2018,02,100,disability,Without Disability,NA,NA,NA,NA
2018,02,105,all,All,0.7047609312309933,0.6874834135497894,0.7220384489121972,3
2018,02,105,disability,With Disability,NA,NA,NA,NA
2018,02,105,disability,Without Disability,0.723934609473243,0.7063582362185764,0.7415109827279095,3
2018,02,110,all,All,0.7978867073297419,0.7676165164363853,0.8281568982230985,3
2018,02,110,disability,With Disability,0.535438596491228,0.4397640114681215,0.6311131815143346,3
2018,02,110,disability,Without Disability,0.8289189817119719,0.7991921656406825,0.8586457977832612,3
2018,02,122,all,All,0.7350162361503191,0.7156082661833605,0.7544242061172777,2
2018,02,122,disability,With Disability,0.3963223202272387,0.3280357695830277,0.46460887087144964,2
2018,02,122,disability,Without Disability,0.7765139026266623,0.7572482723995483,0.7957795328537763,2
2018,02,130,all,All,0.797886707329742,0.7676165164363853,0.8281568982230987,3
2018,02,130,disability,With Disability,NA,NA,NA,NA
2018,02,130,disability,Without Disability,0.8289189817119719,0.7991921656406825,0.8586457977832612,3
2018,02,150,all,All,0.7047609312309933,0.6874834135497894,0.7220384489121972,3
2018,02,150,disability,With Disability,0.4997011356843993,0.4197907413046322,0.5796115300641664,3
2018,02,150,disability,Without Disability,0.7239346094732431,0.7063582362185763,0.7415109827279098,3
2018,02,158,all,All,0.7047609312309933,0.6874834135497893,0.7220384489121973,3
2018,02,158,disability,With Disability,NA,NA,NA,NA
2018,02,158,disability,Without Disability,0.7239346094732431,0.7063582362185763,0.7415109827279098,3
2018,02,164,all,All,0.7047609312309933,0.6874834135497894,0.7220384489121972,3
2018,02,164,disability,With Disability,NA,NA,NA,NA
2018,02,164,disability,Without Disability,0.723934609473243,0.7063582362185763,0.7415109827279096,3
2018,02,170,all,All,0.735016236150319,0.7156082661833604,0.7544242061172776,2
2018,02,170,disability,With Disability,0.39632232022723873,0.32803576958302777,0.4646088708714497,2
2018,02,170,disability,Without Disability,0.7765139026266624,0.7572482723995484,0.7957795328537765,2
2018,02,180,all,All,0.7047609312309934,0.6874834135497893,0.7220384489121975,3
2018,02,180,disability,With Disability,0.4997011356843993,0.4197907413046322,0.5796115300641664,3
2018,02,180,disability,Without Disability,0.723934609473243,0.7063582362185763,0.7415109827279096,3
2018,02,185,all,All,0.7047609312309933,0.6874834135497894,0.7220384489121972,3
2018,02,185,disability,With Disability,0.49970113568439933,0.41979074130463223,0.5796115300641664,3
2018,02,185,disability,Without Disability,0.723934609473243,0.7063582362185764,0.7415109827279095,3
2018,02,188,all,All,0.7047609312309934,0.6874834135497893,0.7220384489121975,3
2018,02,188,disability,With Disability,NA,NA,NA,NA
2018,02,188,disability,Without Disability,0.7239346094732431,0.7063582362185763,0.7415109827279098,3
2018,02,195,all,All,0.7047609312309934,0.6874834135497893,0.7220384489121975,3
2018,02,195,disability,With Disability,NA,NA,NA,NA
2018,02,195,disability,Without Disability,0.723934609473243,0.7063582362185764,0.7415109827279095,3
2018,02,198,all,All,0.7047609312309933,0.6874834135497894,0.7220384489121972,3
2018,02,198,disability,With Disability,NA,NA,NA,NA
2018,02,198,disability,Without Disability,0.7239346094732431,0.7063582362185763,0.7415109827279098,3
2018,02,220,all,All,0.7047609312309933,0.6874834135497894,0.7220384489121972,3
2018,02,220,disability,With Disability,0.49970113568439933,0.41979074130463223,0.5796115300641664,3
2018,02,220,disability,Without Disability,0.723934609473243,0.7063582362185763,0.7415109827279096,3
2018,02,230,all,All,NA,NA,NA,NA
2018,02,230,disability,With Disability,NA,NA,NA,NA
2018,02,230,disability,Without Disability,NA,NA,NA,NA
2018,02,240,all,All,0.7978867073297419,0.7676165164363853,0.8281568982230985,3
2018,02,240,disability,With Disability,NA,NA,NA,NA
2018,02,240,disability,Without Disability,0.8289189817119719,0.7991921656406826,0.8586457977832611,3
2018,02,275,all,All,0.7047609312309934,0.6874834135497893,0.7220384489121975,3
2018,02,275,disability,With Disability,NA,NA,NA,NA
2018,02,275,disability,Without Disability,0.7239346094732431,0.7063582362185763,0.7415109827279098,3
2018,02,282,all,All,NA,NA,NA,NA
2018,02,282,disability,With Disability,NA,NA,NA,NA
2018,02,282,disability,Without Disability,NA,NA,NA,NA
2018,02,290,all,All,0.7047609312309933,0.6874834135497894,0.7220384489121972,3
2018,02,290,disability,With Disability,NA,NA,NA,NA
2018,02,290,disability,Without Disability,0.7239346094732431,0.7063582362185763,0.7415109827279098,3
2018,04,001,all,All,0.543410723233673,0.5234776424792081,0.5633438039881379,2
2018,04,001,disability,With Disability,0.3051593120917211,0.2567949713766094,0.3535236528068328,2
2018,04,001,disability,Without Disability,0.5775363287441043,0.5553962834995421,0.5996763739886666,2
2018,04,003,all,All,0.7125386796123702,0.6916663303220779,0.7334110289026624,2
2018,04,003,disability,With Disability,0.44213973799126643,0.3758475715877262,0.5084319043948067,2
2018,04,003,disability,Without Disability,0.74319724382646,0.7220360938345046,0.7643583938184154,2
2018,04,005,all,All,0.7716107256703544,0.7529418283502077,0.790279622990501,1
2018,04,005,disability,With Disability,0.4895984518626028,0.4170699697898516,0.5621269339353541,1
2018,04,005,disability,Without Disability,0.798189818297882,0.7792285196203932,0.8171511169753709,1
2018,04,007,all,All,0.6642084562438545,0.6365926796580824,0.6918242328296266,2
2018,04,007,disability,With Disability,0.3049524274213223,0.22516406013197673,0.3847407947106678,2
2018,04,007,disability,Without Disability,0.7125233767512058,0.6865227728907017,0.7385239806117099,2
2018,04,009,all,All,0.6642084562438544,0.6365926796580824,0.6918242328296264,3
2018,04,009,disability,With Disability,0.30495242742132234,0.22516406013197685,0.3847407947106678,3
2018,04,009,disability,Without Disability,0.7125233767512058,0.6865227728907017,0.7385239806117099,3
2018,04,011,all,All,0.6642084562438545,0.6365926796580825,0.6918242328296265,3
2018,04,011,disability,With Disability,NA,NA,NA,NA
2018,04,011,disability,Without Disability,0.7125233767512057,0.6865227728907016,0.7385239806117098,3
2018,04,012,all,All,0.6752272659086136,0.6516140237115003,0.6988405081057268,3
2018,04,012,disability,With Disability,0.2701154490173614,0.22094236664975594,0.3192885313849669,3
2018,04,012,disability,Without Disability,0.7583295670252191,0.7357905559654391,0.7808685780849992,3
2018,04,013,all,All,0.7855076036019887,0.782010930089356,0.7890042771146214,1
2018,04,013,disability,With Disability,0.4408943657498571,0.4256349837431249,0.45615374775658923,1
2018,04,013,disability,Without Disability,0.8131539839874845,0.8097565061370832,0.8165514618378859,1
2018,04,015,all,All,0.6752272659086136,0.6516140237115003,0.6988405081057268,1
2018,04,015,disability,With Disability,0.27011544901736145,0.22094236664975603,0.3192885313849669,1
2018,04,015,disability,Without Disability,0.7583295670252193,0.7357905559654392,0.7808685780849993,1
2018,04,017,all,All,0.5434107232336729,0.523477642479208,0.5633438039881378,2
2018,04,017,disability,With Disability,0.3051593120917211,0.2567949713766094,0.3535236528068328,2
2018,04,017,disability,Without Disability,0.5775363287441043,0.5553962834995421,0.5996763739886666,2
2018,04,019,all,All,0.7761106334193179,0.7689822863117071,0.7832389805269286,1
2018,04,019,disability,With Disability,0.44679118396511414,0.4173292720051901,0.4762530959250382,1
2018,04,019,disability,Without Disability,0.8164416262108593,0.8103150113381733,0.8225682410835452,1
2018,04,021,all,All,0.7127015145291608,0.6982593994887202,0.7271436295696013,1
2018,04,021,disability,With Disability,0.3394030040824242,0.2928579129251534,0.385948095239695,1
2018,04,021,disability,Without Disability,0.7600081809387671,0.7448819735164907,0.7751343883610435,1
2018,04,023,all,All,0.71253867961237,0.6916663303220778,0.7334110289026623,3
2018,04,023,disability,With Disability,0.4421397379912664,0.3758475715877262,0.5084319043948066,3
2018,04,023,disability,Without Disability,0.74319724382646,0.7220360938345046,0.7643583938184154,3
2018,04,025,all,All,0.730688611132676,0.7054440532134649,0.7559331690518871,1
2018,04,025,disability,With Disability,0.3727095516569201,0.2934999446342156,0.4519191586796246,1
2018,04,025,disability,Without Disability,0.7792629165931935,0.7548925486817274,0.8036332845046595,1
2018,04,027,all,All,0.7365336587580883,0.7173481117087525,0.7557192058074241,1
2018,04,027,disability,With Disability,0.4282565130260521,0.35638650514025827,0.500126520911846,1
2018,04,027,disability,Without Disability,0.7600256559054397,0.7412282100886926,0.7788231017221868,1
2018,05,001,all,All,0.7166802365966669,0.6954917370232783,0.7378687361700556,3
2018,05,001,disability,With Disability,0.3249582335718716,0.2681540418356095,0.3817624253081337,3
2018,05,001,disability,Without Disability,0.7917340591004624,0.7733122718648886,0.8101558463360361,3
