year,state,place,state_name,place_name,subgroup,subgroup_type,share_affordable_available_30_ami,share_affordable_available_30_ami_quality,share_affordable_available_50_ami,share_affordable_available_50_ami_quality,share_affordable_available_80_ami,share_affordable_available_80_ami_quality,share_affordable_80_ami,share_affordable_50_ami,share_affordable_30_ami,share_affordable_80_ami_quality,share_affordable_50_ami_quality,share_affordable_30_ami_quality
2021,06,70000,California,Santa Monica city,All,all,0.3074850551486065,Weak,0.43678576536691216,Weak,0.7502700964615518,Weak,NA,NA,NA,NA,NA,NA
2021,06,70000,California,Santa Monica city,Renter,tenure,0.3470967741935484,Weak,0.4719074130255766,Weak,0.8126893848272443,Weak,1.0863581786341276,0.7652706209371891,0.46369501466275664,Weak,Weak,Weak
2021,06,70000,California,Santa Monica city,Owner,tenure,NA,NA,NA,NA,0.5465255250128052,Weak,1.1398326788458255,NA,NA,Weak,NA,NA
2021,06,70098,California,Santa Rosa city,All,all,0.29808914588145524,Strong,0.4700516954916646,Strong,0.8151063514804259,Strong,NA,NA,NA,NA,NA,NA
2021,06,70098,California,Santa Rosa city,Renter,tenure,0.23416705277955507,Strong,0.4100201671367116,Strong,0.8555395948011602,Strong,1.073650008596527,0.5059358719326096,0.2632559467759883,Strong,Strong,Strong
2021,06,70098,California,Santa Rosa city,Owner,tenure,0.4242693997707307,Strong,0.5545368491865154,Strong,0.7645953697981267,Strong,1.3613364261679282,1.3211584277246864,1.7664724760587378,Strong,Strong,Strong
2021,06,72016,California,Simi Valley city,All,all,0.30980275725052875,Strong,0.4429544537304949,Strong,0.6825592199147088,Strong,NA,NA,NA,NA,NA,NA
2021,06,72016,California,Simi Valley city,Renter,tenure,0.3510020470737687,Strong,0.42801677545543454,Strong,0.6906992639592685,Strong,0.8646503742256206,0.32081615683777204,0.20448462155335245,Strong,Strong,Strong
2021,06,72016,California,Simi Valley city,Owner,tenure,0.27767770934231756,Strong,0.45412448534622374,Strong,0.6777698550440246,Strong,1.1237077353804474,1.2518196309901046,1.2585504294275067,Strong,Strong,Strong
2021,06,73080,California,South Gate city,All,all,0.27069312891722075,Marginal,0.6350193848329599,Marginal,0.9317997771527377,Marginal,NA,NA,NA,NA,NA,NA
2021,06,73080,California,South Gate city,Renter,tenure,0.1757603878731619,Marginal,0.6727245220450555,Marginal,0.9696375219585872,Marginal,1.1316998412647228,0.9858868402501274,0.2931127085482674,Marginal,Marginal,Marginal
2021,06,73080,California,South Gate city,Owner,tenure,NA,NA,0.5546205391927692,Marginal,0.8662461738243206,Marginal,1.5118263611909843,1.4547296244350945,NA,Marginal,Marginal,NA
2021,06,75000,California,Stockton city,All,all,0.276345595241915,Weak,0.37930164589012016,Weak,0.7541578164844837,Weak,NA,NA,NA,NA,NA,NA
2021,06,75000,California,Stockton city,Renter,tenure,0.19790852797326575,Weak,0.2978153973775532,Weak,0.7461237150435891,Weak,1.0276779030702774,0.3414878598830422,0.20253934508761975,Weak,Weak,Weak
2021,06,75000,California,Stockton city,Owner,tenure,0.4289696073031952,Weak,0.5277329712592238,Weak,0.7673474795796908,Weak,1.9189859961231488,1.9355379966812083,1.893583054887778,Weak,Weak,Weak
2021,06,77000,California,Sunnyvale city,All,all,0.3469443328444098,Weak,0.5271552888094957,Weak,0.919108620251615,Weak,NA,NA,NA,NA,NA,NA
2021,06,77000,California,Sunnyvale city,Renter,tenure,0.2559692819009975,Weak,0.4284029547799589,Weak,1.0085085323293246,Weak,1.7200850931120817,0.6276180344608447,0.1641063142735736,Weak,Weak,Weak
2021,06,77000,California,Sunnyvale city,Owner,tenure,0.47345773493405285,Weak,0.6464440378940076,Weak,0.7992124069572817,Weak,1.4736093264669612,1.4743233367843065,2.0712031905559156,Weak,Weak,Weak
2021,06,78120,California,Temecula city,All,all,0.5131128794078785,Strong,0.48418070029544,Strong,0.4822026163704289,Strong,NA,NA,NA,NA,NA,NA
2021,06,78120,California,Temecula city,Renter,tenure,NA,NA,NA,NA,0.33621798871157044,Strong,0.44741026711280224,NA,NA,Strong,NA,NA
2021,06,78120,California,Temecula city,Owner,tenure,NA,NA,NA,NA,0.6320586315295634,Strong,1.463424114710614,NA,NA,Strong,NA,NA
2021,06,78582,California,Thousand Oaks city,All,all,0.36717945817328224,Strong,0.47547194790921904,Strong,0.6921752014475541,Strong,NA,NA,NA,NA,NA,NA
2021,06,78582,California,Thousand Oaks city,Renter,tenure,NA,NA,0.4272711875513551,Strong,0.7359825168229791,Strong,0.958606869861774,0.42044508130867114,NA,Strong,Strong,NA
2021,06,78582,California,Thousand Oaks city,Owner,tenure,0.35620658546343037,Strong,0.5083143782190161,Strong,0.6642097594786929,Strong,1.2289966667818777,1.452532526976168,1.3499283456925957,Strong,Strong,Strong
2021,06,80000,California,Torrance city,All,all,0.3180722279847794,Marginal,0.38270899233124744,Marginal,0.763951284165036,Marginal,NA,NA,NA,NA,NA,NA
2021,06,80000,California,Torrance city,Renter,tenure,0.1918455453240329,Marginal,0.2997285667169466,Marginal,0.8829412204937284,Marginal,1.2872950245946857,0.36294914098589826,0.16193122652256245,Marginal,Marginal,Marginal
2021,06,80000,California,Torrance city,Owner,tenure,0.5124231770395462,Marginal,0.4887228570841648,Marginal,0.6261467308843973,Marginal,1.2880868803716647,1.487163949444993,2.1653108660067604,Marginal,Marginal,Marginal
2021,06,80238,California,Tracy city,All,all,0.4579945799457995,Marginal,0.523807947933041,Marginal,0.5189982649285243,Marginal,NA,NA,NA,NA,NA,NA
2021,06,80238,California,Tracy city,Renter,tenure,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,06,80238,California,Tracy city,Owner,tenure,NA,NA,NA,NA,0.5366909124390019,Marginal,1.3436147684375286,NA,NA,Marginal,NA,NA
2021,06,80854,California,Tustin city,All,all,0.3147042679181402,Weak,0.5938002243835012,Weak,0.9872706466833796,Weak,NA,NA,NA,NA,NA,NA
2021,06,80854,California,Tustin city,Renter,tenure,NA,NA,0.5272122683752545,Weak,1.1609125367678133,Weak,1.39426722220224,0.5764195298879393,NA,Weak,Weak,NA
2021,06,80854,California,Tustin city,Owner,tenure,NA,NA,0.6857133875264253,Weak,0.7608307144170154,Weak,1.388642521904748,1.6212621212179064,NA,Weak,Weak,NA
2021,06,81344,California,Upland city,All,all,0.14972600318189855,Marginal,0.3571777940816826,Marginal,0.5796818943722877,Marginal,NA,NA,NA,NA,NA,NA
2021,06,81344,California,Upland city,Renter,tenure,NA,NA,NA,NA,0.5221473414783943,Marginal,0.8341463235371803,NA,NA,Marginal,NA,NA
2021,06,81344,California,Upland city,Owner,tenure,NA,NA,NA,NA,0.6650925576123913,Marginal,1.8213071401586705,NA,NA,Marginal,NA,NA
2021,06,81554,California,Vacaville city,All,all,0.21621556286441168,Marginal,0.4276311000459214,Marginal,0.6649149729652469,Marginal,NA,NA,NA,NA,NA,NA
2021,06,81554,California,Vacaville city,Renter,tenure,NA,NA,NA,NA,0.7085648524743641,Marginal,0.8481473669956312,NA,NA,Marginal,NA,NA
2021,06,81554,California,Vacaville city,Owner,tenure,NA,NA,0.42596641838276905,Marginal,0.6317805062242957,Marginal,1.2597979023297614,1.5525618996063315,NA,Marginal,Marginal,NA
2021,06,81666,California,Vallejo city,All,all,0.2970515057843329,Strong,0.4499799913038842,Strong,0.7488760084980108,Strong,NA,NA,NA,NA,NA,NA
2021,06,81666,California,Vallejo city,Renter,tenure,0.23397089482197383,Strong,0.3702278781853166,Strong,0.773807125894986,Strong,0.9235471166830868,0.4120455734589151,0.24020028723161643,Strong,Strong,Strong
2021,06,81666,California,Vallejo city,Owner,tenure,NA,NA,0.5842081403791836,Strong,0.7158610536882921,Strong,1.3961909244794388,1.523376897086932,NA,Strong,Strong,NA
2021,06,82590,California,Victorville city,All,all,0.3542460339073458,Marginal,0.5011945565881106,Marginal,0.820108172410705,Marginal,NA,NA,NA,NA,NA,NA
2021,06,82590,California,Victorville city,Renter,tenure,NA,NA,NA,NA,0.8611773567360361,Marginal,1.1673517832279527,NA,NA,Marginal,NA,NA
2021,06,82590,California,Victorville city,Owner,tenure,NA,NA,0.46877146491604615,Marginal,0.778307575217404,Marginal,1.6791528632586976,1.9262336767506452,NA,Marginal,Marginal,NA
2021,06,82954,California,Visalia city,All,all,0.28082659128570037,Strong,0.4343217197924388,Strong,0.8087050405890481,Strong,NA,NA,NA,NA,NA,NA
2021,06,82954,California,Visalia city,Renter,tenure,0.20819431469371413,Strong,0.37924468422722946,Strong,0.8331931545945472,Strong,1.0512973155204222,0.3963821009203427,0.222340851461364,Strong,Strong,Strong
2021,06,82954,California,Visalia city,Owner,tenure,NA,NA,0.5632895714639584,Strong,0.7660060060060059,Strong,1.5858258258258258,2.10998266039138,NA,Strong,Strong,NA
2021,06,82996,California,Vista city,All,all,0.37142643889374183,Marginal,0.4693614324883731,Marginal,1.07257411985229,Marginal,NA,NA,NA,NA,NA,NA
2021,06,82996,California,Vista city,Renter,tenure,0.17979436558429718,Marginal,0.3208487933470674,Marginal,1.1751786303084195,Marginal,1.330041500286601,0.4060698053104173,0.12076082834564084,Marginal,Marginal,Marginal
2021,06,82996,California,Vista city,Owner,tenure,NA,NA,0.7009925027156008,Marginal,0.9044533248908884,Marginal,1.4359023013867496,1.315945952558604,NA,Marginal,Marginal,NA
2021,06,84200,California,West Covina city,All,all,0.41976395116005544,Marginal,0.5294536849264068,Marginal,0.861571593770127,Marginal,NA,NA,NA,NA,NA,NA
2021,06,84200,California,West Covina city,Renter,tenure,NA,NA,0.49975991333997266,Marginal,0.9492450345394672,Marginal,1.180153316553888,0.5670279756628526,NA,Marginal,Marginal,NA
2021,06,84200,California,West Covina city,Owner,tenure,0.4640281322543404,Marginal,0.5568149305860677,Marginal,0.7898515357553073,Marginal,1.309149533093905,1.4098511232925153,1.8644267383822593,Marginal,Marginal,Marginal
2021,06,84550,California,Westminster city,All,all,0.3300993447950499,Marginal,0.5027883403440262,Marginal,0.9600926316248284,Marginal,NA,NA,NA,NA,NA,NA
2021,06,84550,California,Westminster city,Renter,tenure,0.26919080671796564,Marginal,0.4527559770097181,Marginal,0.9975162650497476,Marginal,1.1541672675489996,0.5559840338058237,0.2701477624746736,Marginal,Marginal,Marginal
2021,06,84550,California,Westminster city,Owner,tenure,0.4801852395452326,Marginal,0.5912201206469954,Marginal,0.9060189698445628,Marginal,1.445306328096558,1.5873463776985706,1.9984024898219344,Marginal,Marginal,Marginal
2021,06,85292,California,Whittier city,All,all,0.316596920531368,Marginal,0.5726379021925833,Marginal,0.8652903625749429,Marginal,NA,NA,NA,NA,NA,NA
2021,06,85292,California,Whittier city,Renter,tenure,NA,NA,0.5961084489299178,Marginal,0.9731962911612956,Marginal,1.2208597105385284,0.6145265941527156,NA,Marginal,Marginal,NA
2021,06,85292,California,Whittier city,Owner,tenure,0.4030026846662749,Marginal,0.5461769223737825,Marginal,0.7598548067400608,Marginal,1.474678989138127,1.607273474474223,1.765898623075112,Marginal,Marginal,Marginal
2021,08,03455,Colorado,Arvada city,All,all,0.3763222853210737,Strong,0.5321937385761888,Strong,0.9137713267880122,Strong,NA,NA,NA,NA,NA,NA
2021,08,03455,Colorado,Arvada city,Renter,tenure,0.2092426916123067,Strong,0.42742863401694375,Strong,0.9851247793129166,Strong,1.3045035649648384,0.5525374613932019,0.21936172417535169,Strong,Strong,Strong
2021,08,03455,Colorado,Arvada city,Owner,tenure,0.5676393591684706,Strong,0.6140148834270256,Strong,0.8690961955887458,Strong,1.6689680831965237,1.6454776136609215,3.1142968496481767,Strong,Strong,Strong
2021,08,04000,Colorado,Aurora city,All,all,0.2651978304386134,Weak,0.5184727676579353,Weak,0.9262578644687904,Weak,NA,NA,NA,NA,NA,NA
2021,08,04000,Colorado,Aurora city,Renter,tenure,0.15470357720353156,Weak,0.44457813700298426,Weak,1.0051400400090431,Weak,1.1969693475141134,0.55127574577726135,0.15518982866348627,Weak,Weak,Weak
2021,08,04000,Colorado,Aurora city,Owner,tenure,0.4918743898907053,Weak,0.6174899379641178,Weak,0.8519247919704486,Weak,1.519181600220654,1.5220546565155106,2.443765234843845,Weak,Weak,Weak
2021,08,07850,Colorado,Boulder city,All,all,0.31831324868132055,Marginal,0.4479725871514196,Marginal,0.6750700970035745,Marginal,NA,NA,NA,NA,NA,NA
2021,08,07850,Colorado,Boulder city,Renter,tenure,0.13525689915644443,Marginal,0.3143416599893636,Marginal,0.6300701430113742,Marginal,0.913363074390834,0.40484584021956616,0.13481021897532008,Marginal,Marginal,Marginal
2021,08,07850,Colorado,Boulder city,Owner,tenure,0.7532300934980595,Marginal,0.7432154385770988,Marginal,0.765666236744975,Marginal,1.8172480309710424,1.983738242961378,2.121925550264045,Marginal,Marginal,Marginal
2021,08,12815,Colorado,Centennial city,All,all,0.2574926944843408,Marginal,0.447483942828182,Marginal,0.7651179931915842,Marginal,NA,NA,NA,NA,NA,NA
2021,08,12815,Colorado,Centennial city,Renter,tenure,NA,NA,0.2556853343181286,Marginal,0.7701596689096218,Marginal,1.0606999221246944,0.2954987502263869,NA,Marginal,Marginal,NA
2021,08,12815,Colorado,Centennial city,Owner,tenure,NA,NA,0.6152976026410899,Marginal,0.7610124245128624,Marginal,1.8839488034077536,2.159724824531249,NA,Marginal,Marginal,NA
2021,08,16000,Colorado,Colorado Springs city,All,all,0.3287131068068509,Weak,0.4964382910389976,Weak,0.7605887887053465,Weak,NA,NA,NA,NA,NA,NA
2021,08,16000,Colorado,Colorado Springs city,Renter,tenure,0.2352965910645261,Weak,0.3872017039025917,Weak,0.783994967824422,Weak,1.1010994366740203,0.5615848951859759,0.2372327638595175,Weak,Weak,Weak
2021,08,16000,Colorado,Colorado Springs city,Owner,tenure,0.4488865440832831,Weak,0.6236039368818621,Weak,0.7386174698578851,Weak,1.6331447091939864,2.088902069668314,2.598990062236511,Weak,Weak,Weak
2021,08,20000,Colorado,Denver city,All,all,0.34322339723139705,Strong,0.5801139346579436,Strong,0.9100189101471406,Strong,NA,NA,NA,NA,NA,NA
2021,08,20000,Colorado,Denver city,Renter,tenure,0.30012279403729775,Strong,0.576216120116116,Strong,0.95253037804699,Strong,1.2319755200936393,0.7240368348681194,0.32776393483407257,Strong,Strong,Strong
2021,08,20000,Colorado,Denver city,Owner,tenure,0.44685729501657384,Strong,0.587959971397277,Strong,0.8327776962939865,Strong,1.6344235304787011,1.5277820833956808,1.8086689809261565,Strong,Strong,Strong
2021,08,27425,Colorado,Fort Collins city,All,all,0.35381337281165376,Marginal,0.6104239358616952,Marginal,0.8296222928821643,Marginal,NA,NA,NA,NA,NA,NA
2021,08,27425,Colorado,Fort Collins city,Renter,tenure,0.21601075904868183,Marginal,0.5517410965375315,Marginal,0.8636906416765319,Marginal,1.1080180877922288,0.7234651246353639,0.2550410344339531,Marginal,Marginal,Marginal
2021,08,27425,Colorado,Fort Collins city,Owner,tenure,0.5525424874315079,Marginal,0.6913714112380347,Marginal,0.7842459798624365,Marginal,1.7490066063291674,1.9070337421958097,2.355243944120279,Marginal,Marginal,Marginal
2021,08,32155,Colorado,Greeley city,All,all,0.3991241144681992,Marginal,0.620339789395096,Marginal,0.9518467278912554,Marginal,NA,NA,NA,NA,NA,NA
2021,08,32155,Colorado,Greeley city,Renter,tenure,0.32210707146741563,Marginal,0.6830152811456146,Marginal,1.12087675832185,Marginal,1.28964854777147,0.8875552278295148,0.4604464780264995,Marginal,Marginal,Marginal
2021,08,32155,Colorado,Greeley city,Owner,tenure,0.4951330304996755,Marginal,0.5513253869418253,Marginal,0.8004198453740208,Marginal,1.622753571245712,1.6153709304394237,1.9091499026606105,Marginal,Marginal,Marginal
2021,08,43000,Colorado,Lakewood city,All,all,0.355649770244665,Weak,0.5688329020142665,Weak,0.8894737427504458,Weak,NA,NA,NA,NA,NA,NA
2021,08,43000,Colorado,Lakewood city,Renter,tenure,0.26034230225504185,Weak,0.4941156827810749,Weak,0.9599653252014057,Weak,1.2122283564237115,0.590441259253998,0.27084521149288204,Weak,Weak,Weak
2021,08,43000,Colorado,Lakewood city,Owner,tenure,0.4952506551895653,Weak,0.669117519219606,Weak,0.8142040192966026,Weak,1.736589860857563,1.9066880699792552,2.4243065240588626,Weak,Weak,Weak
2021,08,45970,Colorado,Longmont city,All,all,0.4469324594939013,Marginal,0.6180667582690187,Marginal,0.9092083059374224,Marginal,NA,NA,NA,NA,NA,NA
2021,08,45970,Colorado,Longmont city,Renter,tenure,NA,NA,0.5554034305474795,Marginal,0.994210579819804,Marginal,1.1806566707753483,0.6862672151448539,NA,Marginal,Marginal,NA
2021,08,45970,Colorado,Longmont city,Owner,tenure,0.5270145106514357,Marginal,0.6825970894686989,Marginal,0.8397766995356603,Marginal,1.718057077268221,1.9803668302764144,2.133683235566533,Marginal,Marginal,Marginal
2021,08,46465,Colorado,Loveland city,All,all,0.44878763912407865,Marginal,0.5855709737515623,Marginal,0.8559206117568795,Marginal,NA,NA,NA,NA,NA,NA
2021,08,46465,Colorado,Loveland city,Renter,tenure,NA,NA,NA,NA,0.8807896086139122,Marginal,1.1934712015040163,NA,NA,Marginal,NA,NA
2021,08,46465,Colorado,Loveland city,Owner,tenure,NA,NA,0.6534353854889637,Marginal,0.8402450393776175,Marginal,1.4433153329407742,1.9000365149597855,NA,Marginal,Marginal,NA
2021,08,62000,Colorado,Pueblo city,All,all,0.5045560142386314,Weak,0.6941010134233083,Weak,0.8999265659336335,Weak,NA,NA,NA,NA,NA,NA
2021,08,62000,Colorado,Pueblo city,Renter,tenure,0.41720679056916976,Weak,0.7242415300443302,Weak,0.977145775545288,Weak,1.1544400840974849,0.8308946930234514,0.4235371004709082,Weak,Weak,Weak
2021,08,62000,Colorado,Pueblo city,Owner,tenure,0.6303046789989118,Weak,0.6573599240265908,Weak,0.8300141473500925,Weak,1.6133964522798998,1.8604938271604936,2.1486670293797605,Weak,Weak,Weak
2021,08,77290,Colorado,Thornton city,All,all,0.3712255152017178,Marginal,0.5145687243605652,Marginal,0.913592571137436,Marginal,NA,NA,NA,NA,NA,NA
2021,08,77290,Colorado,Thornton city,Renter,tenure,0.1515762573517631,Marginal,0.4072292065700355,Marginal,1.020287406461588,Marginal,1.2963908115095824,0.524169087102698,0.14438435075832817,Marginal,Marginal,Marginal
2021,08,77290,Colorado,Thornton city,Owner,tenure,0.635500921542667,Marginal,0.6124051395115437,Marginal,0.8364027806402848,Marginal,1.6757594012594326,1.5434711178893754,2.079911534334176,Marginal,Marginal,Marginal
2021,08,83835,Colorado,Westminster city,All,all,0.3406448989679241,Marginal,0.5289701929719797,Marginal,0.9545237829504748,Marginal,NA,NA,NA,NA,NA,NA
2021,08,83835,Colorado,Westminster city,Renter,tenure,0.2553752223564943,Marginal,0.43905915188851746,Marginal,1.0598804797329653,Marginal,1.2889811072843262,0.48522538465689746,0.22594067530112516,Marginal,Marginal,Marginal
2021,08,83835,Colorado,Westminster city,Owner,tenure,NA,NA,0.6301451026253181,Marginal,0.8460894495503689,Marginal,1.81138516671878,1.6623848080260124,NA,Marginal,Marginal,NA
2021,09,08000,Connecticut,Bridgeport city,All,all,0.43095638669600106,Strong,0.7943081219178896,Strong,0.9373454447518548,Strong,NA,NA,NA,NA,NA,NA
2021,09,08000,Connecticut,Bridgeport city,Renter,tenure,0.430261893320519,Strong,0.8317287568020092,Strong,0.9762170196952804,Strong,1.1613154960981047,0.9856425282544998,0.5336977414704469,Strong,Strong,Strong
2021,09,08000,Connecticut,Bridgeport city,Owner,tenure,0.4327261594979336,Strong,0.7028243962341384,Strong,0.862269432283069,Strong,1.3169453814684562,1.2726156365124843,0.8219807133016991,Strong,Strong,Strong
2021,09,18430,Connecticut,Danbury city,All,all,0.3611124799652981,Marginal,0.6008480333702813,Marginal,0.8968655366806664,Marginal,NA,NA,NA,NA,NA,NA
2021,09,18430,Connecticut,Danbury city,Renter,tenure,NA,NA,NA,NA,1.0895991050498808,Marginal,1.3101148426304647,NA,NA,Marginal,NA,NA
2021,09,18430,Connecticut,Danbury city,Owner,tenure,0.39598195312423745,Marginal,0.5264518831362803,Marginal,0.764786945259248,Marginal,1.677014076236379,1.2654996596282624,1.0199449397228335,Marginal,Marginal,Marginal
2021,09,37000,Connecticut,Hartford city,All,all,0.3333900805810918,Weak,0.8088039804018383,Weak,1.0171220297799,Weak,NA,NA,NA,NA,NA,NA
2021,09,37000,Connecticut,Hartford city,Renter,tenure,0.31944908738383365,Weak,0.8429576829378327,Weak,1.0763585143450218,Weak,1.2561716954555564,1.0722728503112875,0.40168482984555726,Weak,Weak,Weak
2021,09,37000,Connecticut,Hartford city,Owner,tenure,NA,NA,0.62695171751141,Weak,0.8272133095662507,Weak,1.1639928698752229,1.3367763631996157,NA,Weak,Weak,NA
2021,09,52000,Connecticut,New Haven city,All,all,0.32342917997870074,Strong,0.5761361642393402,Strong,0.917900984072233,Strong,NA,NA,NA,NA,NA,NA
2021,09,52000,Connecticut,New Haven city,Renter,tenure,0.3577834531092237,Strong,0.5901256805993368,Strong,0.9478556186697924,Strong,1.1195263426802513,0.7686166946411758,0.48613173368177226,Strong,Strong,Strong
2021,09,52000,Connecticut,New Haven city,Owner,tenure,NA,NA,0.492133726647001,Strong,0.7559707554833469,Strong,1.4389926888708366,0.9862340216322516,NA,Strong,Strong,NA
2021,09,55990,Connecticut,Norwalk city,All,all,0.3293394728195393,Marginal,0.4788258159640775,Marginal,0.6986458989178577,Marginal,NA,NA,NA,NA,NA,NA
2021,09,55990,Connecticut,Norwalk city,Renter,tenure,0.4530835543766578,Marginal,0.5677227301722305,Marginal,0.8547526786071571,Marginal,0.9580783957942604,0.6057835424197321,0.3754973474801061,Marginal,Marginal,Marginal
2021,09,55990,Connecticut,Norwalk city,Owner,tenure,0.14991055456171737,Marginal,0.3735684676456123,Marginal,0.5209620407413547,Marginal,1.1061094111902086,1.0028484273636384,0.6107278622540251,Marginal,Marginal,Marginal
2021,09,73000,Connecticut,Stamford city,All,all,0.299567495297844,Weak,0.519114100907857,Weak,0.7141075568438373,Weak,NA,NA,NA,NA,NA,NA
2021,09,73000,Connecticut,Stamford city,Renter,tenure,0.3457551603152009,Weak,0.5340200373664447,Weak,0.7255959100623667,Weak,0.951637351892714,0.6281576628832788,0.30214597004083105,Weak,Weak,Weak
2021,09,73000,Connecticut,Stamford city,Owner,tenure,NA,NA,0.4941621785997231,Weak,0.6935034571781267,Weak,1.5880161833951014,1.2213899625572069,NA,Weak,Weak,NA
2021,09,80000,Connecticut,Waterbury city,All,all,0.3994593014759608,Marginal,0.8158490894833145,Marginal,1.0107839338757587,Marginal,NA,NA,NA,NA,NA,NA
2021,09,80000,Connecticut,Waterbury city,Renter,tenure,0.4250673604013751,Marginal,0.8450941466642604,Marginal,1.0314885948688766,Marginal,1.1392327026129845,1.0609998195271613,0.47254482950850135,Marginal,Marginal,Marginal
2021,09,80000,Connecticut,Waterbury city,Owner,tenure,0.30516592541909,Marginal,0.7390617595956405,Marginal,0.9666160849772384,Marginal,1.7908952959028832,1.7861317327436423,1.6223058501539511,Marginal,Marginal,Marginal
2021,11,50000,District of Columbia,Washington city,All,all,0.4340564212241573,Strong,0.7404249537170712,Strong,0.8954322203776288,Strong,NA,NA,NA,NA,NA,NA
2021,11,50000,District of Columbia,Washington city,Renter,tenure,0.4181184668989547,Strong,0.7461899303786721,Strong,0.9335980211152736,Strong,1.1816128627507214,0.9250933944642554,0.5001244400199104,Strong,Strong,Strong
2021,11,50000,District of Columbia,Washington city,Owner,tenure,0.5058889512058329,Strong,0.7173395665108372,Strong,0.7686582715608348,Strong,1.8199815426751216,1.944453888652784,1.7319826135726304,Strong,Strong,Strong
2021,12,07300,Florida,Boca Raton city,All,all,0.3985556770151692,Marginal,0.4557299068768531,Marginal,0.6585966853665968,Marginal,NA,NA,NA,NA,NA,NA
2021,12,07300,Florida,Boca Raton city,Renter,tenure,NA,NA,0.20889622187530976,Marginal,0.4662403280316613,Marginal,0.5504164288174378,0.1963028488483072,NA,Marginal,Marginal,NA
2021,12,07300,Florida,Boca Raton city,Owner,tenure,0.5876495551278966,Marginal,0.6653563407476811,Marginal,0.8129776333835099,Marginal,1.6460308751956578,1.718422436693094,1.7654682596382614,Marginal,Marginal,Marginal
2021,12,07875,Florida,Boynton Beach city,All,all,0.3746388713808058,Marginal,0.5789697558698482,Marginal,0.9128461079812322,Marginal,NA,NA,NA,NA,NA,NA
2021,12,07875,Florida,Boynton Beach city,Renter,tenure,NA,NA,0.19051067187239967,Marginal,0.7486349915610043,Marginal,0.9457053197845195,0.21455721537183836,NA,Marginal,Marginal,NA
2021,12,07875,Florida,Boynton Beach city,Owner,tenure,0.5262414484080361,Marginal,0.8060466651300539,Marginal,1.0046567524877128,Marginal,1.652723134538394,1.851166674909631,1.631683917394965,Marginal,Marginal,Marginal
2021,12,10275,Florida,Cape Coral city,All,all,0.4269555208715725,Strong,0.5414917831777075,Strong,0.8322685804927616,Strong,NA,NA,NA,NA,NA,NA
2021,12,10275,Florida,Cape Coral city,Renter,tenure,0.3146743964429953,Strong,0.4152772428729178,Strong,0.948278329309176,Strong,1.180420321794572,0.3817514498174349,0.22196442448370376,Strong,Strong,Strong
2021,12,10275,Florida,Cape Coral city,Owner,tenure,0.4776090715768889,Strong,0.6000696225601593,Strong,0.7825753096828384,Strong,1.6217487916224291,1.6634372827355317,1.65904997650737,Strong,Strong,Strong
2021,12,12875,Florida,Clearwater city,All,all,0.38952734017985086,Marginal,0.5501406975838781,Marginal,0.9471416943068388,Marginal,NA,NA,NA,NA,NA,NA
2021,12,12875,Florida,Clearwater city,Renter,tenure,0.30744075559522,Marginal,0.5543215396621117,Marginal,1.0885148819595578,Marginal,1.320696681932746,0.6458004487785772,0.3428100202592451,Marginal,Marginal,Marginal
2021,12,12875,Florida,Clearwater city,Owner,tenure,0.4649865702251932,Marginal,0.5468155157602034,Marginal,0.8415053672668047,Marginal,1.513582085217287,1.459035115737569,1.2298620255714836,Marginal,Marginal,Marginal
2021,12,14400,Florida,Coral Springs city,All,all,0.2983324583997,Strong,0.31390386689411814,Strong,0.7703536747186094,Strong,NA,NA,NA,NA,NA,NA
2021,12,14400,Florida,Coral Springs city,Renter,tenure,NA,NA,0.15898063621611022,Strong,0.7949691595511302,Strong,0.958785146155726,0.18035909264705005,NA,Strong,Strong,NA
2021,12,14400,Florida,Coral Springs city,Owner,tenure,NA,NA,0.5219783448501008,Strong,0.7379660854950902,Strong,1.7971250341300538,2.091377621324641,NA,Strong,Strong,NA
2021,12,16475,Florida,Davie town,All,all,0.30171734922317833,Marginal,0.4947167679603405,Marginal,0.9692424536475406,Marginal,NA,NA,NA,NA,NA,NA
2021,12,16475,Florida,Davie town,Renter,tenure,NA,NA,0.3004984404707477,Marginal,1.13154745741334,Marginal,1.3630889888025886,0.33904660783978136,NA,Marginal,Marginal,NA
2021,12,16475,Florida,Davie town,Owner,tenure,NA,NA,0.6919539459867317,Marginal,0.8407861547719597,Marginal,1.6084454601305618,1.7243454946111332,NA,Marginal,Marginal,NA
2021,12,16725,Florida,Deerfield Beach city,All,all,0.4586088090138747,Marginal,0.6168292710729336,Marginal,0.8611722662312875,Marginal,NA,NA,NA,NA,NA,NA
2021,12,16725,Florida,Deerfield Beach city,Renter,tenure,NA,NA,0.4321223446475957,Marginal,0.8474688780723094,Marginal,1.05806020121574,0.4513575175351615,NA,Marginal,Marginal,NA
2021,12,16725,Florida,Deerfield Beach city,Owner,tenure,0.5481862058228242,Marginal,0.744660514765398,Marginal,0.870258292244053,Marginal,1.361224151894972,1.2964830187273633,1.5330842285536352,Marginal,Marginal,Marginal
2021,12,17200,Florida,Deltona city,All,all,0.4585804872991913,Marginal,0.5458401189790588,Marginal,0.7071414925387067,Marginal,NA,NA,NA,NA,NA,NA
