year,state,county,state_name,county_name,subgroup,subgroup_type,share_hs_degree,share_hs_degree_lb,share_hs_degree_ub,share_hs_degree_quality,share_employed,share_employed_lb,share_employed_ub,share_employed_quality
2021,48,329,Texas,Midland County,Without Disability,disability,0.8967292549969715,0.8300650394317708,0.9633934705621724,Strong,0.8437886088460588,0.8249398738769091,0.8626373438152084,Strong
2021,48,331,Texas,Milam County,All,all,0.8658396508155296,0.8010092436310116,0.9306700580000477,Weak,0.7755836697324067,0.7527368596587268,0.7984304798060865,Weak
2021,48,331,Texas,Milam County,With Disability,disability,NA,NA,NA,NA,0.4554140127388535,0.3781041028087253,0.5327239226689817,Weak
2021,48,331,Texas,Milam County,Without Disability,disability,0.867445403758253,0.7980702092728408,0.9368205982436651,Weak,0.8155898876404494,0.7925060311640917,0.8386737441168071,Weak
2021,48,333,Texas,Mills County,All,all,NA,NA,NA,NA,0.7407886128265275,0.719900242735327,0.761676982917728,Weak
2021,48,333,Texas,Mills County,With Disability,disability,NA,NA,NA,NA,NA,NA,NA,NA
2021,48,333,Texas,Mills County,Without Disability,disability,NA,NA,NA,NA,0.7890017472782782,0.7693326595292161,0.8086708350273403,Weak
2021,48,335,Texas,Mitchell County,All,all,NA,NA,NA,NA,0.7646164501579472,0.7426303529156235,0.7866025474002709,Weak
2021,48,335,Texas,Mitchell County,With Disability,disability,NA,NA,NA,NA,NA,NA,NA,NA
2021,48,335,Texas,Mitchell County,Without Disability,disability,NA,NA,NA,NA,0.8157775724089112,0.795276692827596,0.8362784519902264,Weak
2021,48,337,Texas,Montague County,All,all,NA,NA,NA,NA,0.7793464004663364,0.7600013201593966,0.7986914807732762,Weak
2021,48,337,Texas,Montague County,With Disability,disability,NA,NA,NA,NA,0.4681547619047619,0.4061612000722624,0.5301483237372615,Weak
2021,48,337,Texas,Montague County,Without Disability,disability,NA,NA,NA,NA,0.8227540684158087,0.8037216182909764,0.8417865185406409,Weak
2021,48,339,Texas,Montgomery County,All,all,0.8650282663316583,0.8061370671933819,0.9239194654699348,Strong,0.7830189069460587,0.7697740324686783,0.7962637814234391,Strong
2021,48,339,Texas,Montgomery County,With Disability,disability,NA,NA,NA,NA,0.4719662058371736,0.407634319840621,0.5362980918337262,Strong
2021,48,339,Texas,Montgomery County,Without Disability,disability,0.8931072302370708,0.8313427927051563,0.9548716677689854,Strong,0.8045096157672935,0.7924128726245376,0.8166063589100494,Strong
